,Concept_ID,ba,se
3137,Arzt::N,врач,dåaktere
3138,Arzt::N,врач,dåktår
3139,Arzt::N,врач,dálkudiddje
3140,Arzt::N,врач,doavttir
3141,Arzt::N,врач,tuáh'tár
3142,Arzt::N,врач,dåhttar
3143,Arzt::N,врач,лыххцэй
3144,Lehrer::N,уҡытыусы,lohkehtæjja
3145,Lehrer::N,уҡытыусы,skåvlik
3146,Lehrer::N,уҡытыусы,åjpadiddje
3147,Lehrer::N,уҡытыусы,oahpaheaddji
3148,Lehrer::N,уҡытыусы,máttááttijjee
3149,Lehrer::N,уҡытыусы,u´čtee´l
3150,Lehrer::N,уҡытыусы,mätt'teei
3151,Lehrer::N,уҡытыусы,уххцэй
3152,Geld::N,аҡса,vierhtie
3153,Geld::N,аҡса,ruhta
3154,Geld::N,аҡса,biednik
3155,Geld::N,аҡса,ruhta
3156,Geld::N,аҡса,ruttâ
3157,Geld::N,аҡса,teä´ǧ'ǧ
3158,Geld::N,аҡса,те̄ӈӈьк
3159,Geschäft::N,эш,åesie
3160,Geschäft::N,эш,oases
3161,Geschäft::N,эш,gávpi
3162,Geschäft::N,эш,kävppi
3163,Geschäft::N,эш,haandâl
3164,Geschäft::N,эш,kaupp
3165,Geschäft::N,эш,ро̄бэт
3166,Laden::N,магазин,bovre
3167,Laden::N,магазин,oases
3168,Laden::N,магазин,rámbuvdda
3169,Laden::N,магазин,gávpi
3170,Laden::N,магазин,puvdâ
3171,Laden::N,магазин,kävppi
3172,Laden::N,магазин,kaupp
3173,Laden::N,магазин,ла̄ффьк
3174,Preis::N,хаҡ,åasa
3175,Preis::N,хаҡ,hadde
3176,Preis::N,хаҡ,haddi
3177,Preis::N,хаҡ,hadde
3178,Preis::N,хаҡ,hâ´dd
3179,Preis::N,хаҡ,а̄ррв
3180,Ware::N,тауар,vaaroe
3181,Ware::N,тауар,várro
3182,Ware::N,тауар,gálvvo
3183,Ware::N,тауар,gálvu
3184,Ware::N,тауар,kálvu
3185,Ware::N,тауар,täävvir
3186,Ware::N,тауар,kälvv
3187,Ware::N,тауар,tä´vver
3188,Ware::N,тауар,та̄вяр
3189,Nutzen::N,файҙа,aevhkie
3190,Nutzen::N,файҙа,ávkke
3191,Nutzen::N,файҙа,ávki
3192,Nutzen::N,файҙа,ävkki
3193,Nutzen::N,файҙа,äu´ǩǩ
3194,Nutzen::N,файҙа,то̄ӆӆк 
3195,Reichtum::N,байлыҡ,ræjhkoesvoete
3196,Reichtum::N,байлыҡ,boanndudahka
3197,Reichtum::N,байлыҡ,rikkisvuohta
3198,Reichtum::N,байлыҡ,riggodat
3199,Reichtum::N,байлыҡ,riggodâh
3200,Reichtum::N,байлыҡ,ree´ǧǧesvuõtt
3201,Reichtum::N,байлыҡ,ва̄птэквӯдт
3202,Welt::N,донъя,veartene
3203,Welt::N,донъя,værált
3204,Welt::N,донъя,ilmme
3205,Welt::N,донъя,máilbmi
3206,Welt::N,донъя,maailm
3207,Welt::N,донъя,maai´lm
3208,Welt::N,донъя,jânnamkå´dd
3209,Welt::N,донъя,э̄ллманнт
3210,Land::N,ил,laante
3211,Land::N,ил,eatneme
3212,Land::N,ил,lánnda
3213,Land::N,ил,eanan
3214,Land::N,ил,eennâm
3215,Land::N,ил,mädd
3216,Land::N,ил,jânnam
3217,Land::N,ил,ланнҍ
3218,Land::N,ил,е̄ммьне
3219,Staat::N,дәүләт,staate
3220,Staat::N,дәүләт,stáhtta
3221,Staat::N,дәүләт,rijkka
3222,Staat::N,дәүләт,stáhta
3223,Staat::N,дәүләт,staatâ
3224,Staat::N,дәүләт,riikk
3225,Staat::N,дәүләт,ланнҍ
3226,Staat::N,дәүләт,государствэ
3227,König::N,король,gånka
3228,König::N,король,gånågis
3229,König::N,король,gonagas
3230,König::N,король,kunâgâs
3231,König::N,король,caarr
3232,König::N,король,koonǥõs
3233,König::N,король,цоарр
3234,Macht::N,власть,faamoe
3235,Macht::N,власть,fábmo
3236,Macht::N,власть,fábmogisvuohta
3237,Macht::N,власть,fápmu
3238,Macht::N,власть,väldi
3239,Macht::N,власть,vä´ldd
3240,Macht::N,власть,воаллт
3241,Grenze::N,сик,raajoe
3242,Grenze::N,сик,rádjá
3243,Grenze::N,сик,mierre
3244,Grenze::N,сик,rádji
3245,Grenze::N,сик,rääji
3246,Grenze::N,сик,raajj
3247,Grenze::N,сик,ре̄ввьн
3248,Krieg::N,һуғыш,dåara
3249,Krieg::N,һуғыш,soahte
3250,Krieg::N,һуғыш,soahti
3251,Krieg::N,һуғыш,suáti
3252,Krieg::N,һуғыш,väi´nn
3253,Krieg::N,һуғыш,туарр
3254,Feind::N,йылан,gertele
3255,Feind::N,йылан,vasjulasj
3256,Feind::N,йылан,vašálaš
3257,Feind::N,йылан,vajalâš
3258,Feind::N,йылан,vâjjeeja
3259,Feind::N,йылан,вэресь
3260,Gewalt::N,көслөк,vahágahttem
3261,Gewalt::N,көслөк,veahkaváldi
3262,Gewalt::N,көслөк,vie'hâväldi
3263,Gewalt::N,көслөк,pâ´elviõkk
3264,Gewalt::N,көслөк,вӣгк
3265,Kampf::N,көрәш,gæmhpome
3266,Kampf::N,көрәш,doarro
3267,Kampf::N,көрәш,oajbbom
3268,Kampf::N,көрәш,rahtjamus
3269,Kampf::N,көрәш,doarru
3270,Kampf::N,көрәш,vuostelasvuohta
3271,Kampf::N,көрәш,tuáṛi
3272,Kampf::N,көрәш,tuärrmõš
3273,Kampf::N,көрәш,вуаййпмушш
3274,Bogen[Waffe]::N,йәйә,joeksi
3275,Bogen[Waffe]::N,йәйә,juoksa
3276,Bogen[Waffe]::N,йәйә,dávgi
3277,Bogen[Waffe]::N,йәйә,tävgi
3278,Bogen[Waffe]::N,йәйә,johss
3279,Bogen[Waffe]::N,йәйә,ю̄ккс
3280,Pfeil::N,уҡ,njoele
3281,Pfeil::N,уҡ,sådde
3282,Pfeil::N,уҡ,njuolla
3283,Pfeil::N,уҡ,njuolla
3284,Pfeil::N,уҡ,njuoḷâ
3285,Pfeil::N,уҡ,njuõll
3286,Pfeil::N,уҡ,ню̄лл
3287,Gewehr::N,мылтыҡ,röövre
3288,Gewehr::N,мылтыҡ,birsso
3289,Gewehr::N,мылтыҡ,bissu
3290,Gewehr::N,мылтыҡ,pisso
3291,Gewehr::N,мылтыҡ,pess
3292,Gewehr::N,мылтыҡ,пысс
3293,Fehler::N,хата,fiejlie
3294,Fehler::N,хата,vihke
3295,Fehler::N,хата,boastovuohta
3296,Fehler::N,хата,vihki
3297,Fehler::N,хата,vearri
3298,Fehler::N,хата,vahe
3299,Fehler::N,хата,feilâ
3300,Fehler::N,хата,vie´rr
3301,Fehler::N,хата,се̄гкь
3302,Fehler::N,хата,ся̄гкнэхк
3303,Lüge::N,ялған,slogne
3304,Lüge::N,ялған,slaarve
3305,Lüge::N,ялған,gieles
3306,Lüge::N,ялған,gielis
3307,Lüge::N,ялған,kie'les
3308,Lüge::N,ялған,ǩee´lesvuõtt
3309,Lüge::N,ялған,ке̄лсэллмушш
3310,Schaden::N,зыян,skaara
3311,Schaden::N,зыян,vahák
3312,Schaden::N,зыян,skádá
3313,Schaden::N,зыян,vahát
3314,Schaden::N,зыян,vaahâg
3315,Schaden::N,зыян,påå´mh
3316,Schaden::N,зыян,ря̄хкхэмушш
3317,Schaden::N,зарар,skaara
3318,Schaden::N,зарар,vahák
3319,Schaden::N,зарар,skádá
3320,Schaden::N,зарар,vahát
3321,Schaden::N,зарар,vaahâg
3322,Schaden::N,зарар,påå´mh
3323,Schaden::N,зарар,ря̄хкхэмушш
3324,Unglück::N,ҡаза,goerpe
3325,Unglück::N,ҡаза,vuorbedisvuohta
3326,Unglück::N,ҡаза,sårmme
3327,Unglück::N,ҡаза,lihkohisvuohta
3328,Unglück::N,ҡаза,uá'sittemesvuotâ
3329,Unglück::N,ҡаза,pärtti
3330,Unglück::N,ҡаза,påå´mh
3331,Unglück::N,ҡаза,пӣдтҍ
3332,Schuld::N,ғәйеп,skåltoe
3333,Schuld::N,ғәйеп,suddo
3334,Schuld::N,ғәйеп,áššálašvuohta
3335,Schuld::N,ғәйеп,sivalašvuohta
3336,Schuld::N,ғәйеп,váddu
3337,Schuld::N,ғәйеп,vie´rr
3338,Schuld::N,ғәйеп,ве̄ррь
3339,Alter::N,йәш,aaltere
3340,Alter::N,йәш,áldar
3341,Alter::N,йәш,ahki
3342,Alter::N,йәш,ahe
3343,Alter::N,йәш,ââ´ǩǩ
3344,Alter::N,йәш,ыгь
3345,Schluss::N,һуң,nåhkeme
3346,Schluss::N,һуң,giehtje
3347,Schluss::N,һуң,loahppa
3348,Schluss::N,һуң,loppâ
3349,Schluss::N,һуң,lopp
3350,Schluss::N,һуң,ке̄джь
3351,Schluss::N,аҙаҡ,nåhkeme
3352,Schluss::N,аҙаҡ,giehtje
3353,Schluss::N,аҙаҡ,loahppa
3354,Schluss::N,аҙаҡ,loppâ
3355,Schluss::N,аҙаҡ,lopp
3356,Schluss::N,аҙаҡ,ке̄джь
3357,Zeit::N,мәл,aejkie
3358,Zeit::N,мәл,baaletje
3359,Zeit::N,мәл,ájgge
3360,Zeit::N,мәл,áigi
3361,Zeit::N,мәл,äigi
3362,Zeit::N,мәл,âi´ǧǧ
3363,Zeit::N,мәл,а̄ййк
3364,Zeit::N,мәл,па̄лль
3365,Zeit::N,заман,aejkie
3366,Zeit::N,заман,baaletje
3367,Zeit::N,заман,ájgge
3368,Zeit::N,заман,áigi
3369,Zeit::N,заман,äigi
3370,Zeit::N,заман,âi´ǧǧ
3371,Zeit::N,заман,а̄ййк
3372,Zeit::N,заман,па̄лль
3373,Tag::N,көн,biejjie
3374,Tag::N,көн,biejvve
3375,Tag::N,көн,beaivi
3376,Tag::N,көн,peivi
3377,Tag::N,көн,pei´vv
3378,Tag::N,көн,пе̄ййв
3379,Morgen::N,иртә,aerede
3380,Morgen::N,иртә,idet
3381,Morgen::N,иртә,iđit
3382,Morgen::N,иртә,iiđeed
3383,Morgen::N,иртә,tue´lääž
3384,Morgen::N,иртә,ee´đääldõž
3385,Morgen::N,иртә,ӣнцкэнч
3386,Morgen::N,иртәнсәк,aerede
3387,Morgen::N,иртәнсәк,idet
3388,Morgen::N,иртәнсәк,iđit
3389,Morgen::N,иртәнсәк,iiđeed
3390,Morgen::N,иртәнсәк,tue´lääž
3391,Morgen::N,иртәнсәк,ee´đääldõž
3392,Morgen::N,иртәнсәк,ӣнцкэнч
3393,Mittag::N,төш,gaskebiejjie
3394,Mittag::N,төш,gasskabiejvve
3395,Mittag::N,төш,gaskebeaivi
3396,Mittag::N,төш,koskâpeivi
3397,Mittag::N,төш,kõskkpei´vv
3398,Mittag::N,төш,пе̄ййвкэ̄сск
3399,Abend::N,кис,iehkede
3400,Abend::N,кис,iehket
3401,Abend::N,кис,eahket
3402,Abend::N,кис,eeḥid
3403,Abend::N,кис,jeä´ǩ'ǩääž
3404,Abend::N,кис,е̄кесь
3405,Abend::N,кис,е̄кьнэнч
3406,Nacht::N,төн,jïjje
3407,Nacht::N,төн,idja
3408,Nacht::N,төн,idja
3409,Nacht::N,төн,ijjâ
3410,Nacht::N,төн,inn
3411,Nacht::N,төн,ыйй
3412,Woche::N,аҙна,våhkoe
3413,Woche::N,аҙна,vahkko
3414,Woche::N,аҙна,vahkku
3415,Woche::N,аҙна,okko
3416,Woche::N,аҙна,niä´t'tel
3417,Woche::N,аҙна,не̄дтӭль
3418,Monat::N,ай,maanoe
3419,Monat::N,ай,mánno
3420,Monat::N,ай,mánnu
3421,Monat::N,ай,mánotbadji
3422,Monat::N,ай,mánuppaje
3423,Monat::N,ай,mään
3424,Monat::N,ай,määnpââ´jj
3425,Monat::N,ай,ма̄нн
3426,Jahr::N,йыл,jaepie
3427,Jahr::N,йыл,jahke
3428,Jahr::N,йыл,jahki
3429,Jahr::N,йыл,ihe
3430,Jahr::N,йыл,ee´ǩǩ
3431,Jahr::N,йыл,ыгкь
3432,Frühling::N,яҙ,gïjre
3433,Frühling::N,яҙ,gidá
3434,Frühling::N,яҙ,giđđa
3435,Frühling::N,яҙ,kiđđâ
3436,Frühling::N,яҙ,ǩiđđ
3437,Frühling::N,яҙ,кыдт
3438,Sommer::N,йәй,giesie
3439,Sommer::N,йәй,giesse
3440,Sommer::N,йәй,geassi
3441,Sommer::N,йәй,keesi
3442,Sommer::N,йәй,ǩiä´ss
3443,Sommer::N,йәй,ке̄ссь
3444,Herbst::N,көз,tjaktje
3445,Herbst::N,көз,tjaktja
3446,Herbst::N,көз,čakča
3447,Herbst::N,көз,čohčâ
3448,Herbst::N,көз,čõhčč
3449,Herbst::N,көз,че̄ххч
3450,Winter::N,ҡыш,daelvie
3451,Winter::N,ҡыш,dálvve
3452,Winter::N,ҡыш,dálvi
3453,Winter::N,ҡыш,tälvi
3454,Winter::N,ҡыш,tä´lvv
3455,Winter::N,ҡыш,та̄лльв
3456,Januar::N,ғинуар,tsïengele
3457,Januar::N,ғинуар,garretsïengele
3458,Januar::N,ғинуар,ådåjakmánno
3459,Januar::N,ғинуар,ođđajagimánnu
3460,Januar::N,ғинуар,uđđâivemáánu
3461,Januar::N,ғинуар,vuõs'smään
3462,Januar::N,ғинуар,ođđee´jjmään
3463,Januar::N,ғинуар,январь
3464,Januar::N,ғинуар,январьма̄нн
3465,Februar::N,февраль,goevte
3466,Februar::N,февраль,guovvamánno
3467,Februar::N,февраль,guovvamánnu
3468,Februar::N,февраль,helmimááṇu
3469,Februar::N,февраль,tä´lvvmään
3470,Februar::N,февраль,февраль
3471,Februar::N,февраль,февральма̄нн
3472,März::N,март,njoktje
3473,März::N,март,snjuktjamánno
3474,März::N,март,njukčamánnu
3475,März::N,март,maalismááñu
3476,März::N,март,njuhčâmááṇu
3477,März::N,март,lä´znpei´vvmään
3478,März::N,март,pâ´zzlâšttammään
3479,März::N,март,ма̄рт
3480,März::N,март,ма̄ртма̄нн
3481,April::N,апрель,voerhtje
3482,April::N,апрель,vuoratjismánno
3483,April::N,апрель,cuoŋománnu
3484,April::N,апрель,huhtimááṇu
3485,April::N,апрель,njuhččmään
3486,April::N,апрель,апрель
3487,April::N,апрель,апрельма̄нн
3488,Mai::N,май,maajje
3489,Mai::N,май,maavnese
3490,Mai::N,май,moarmesmánno
3491,Mai::N,май,miessemánnu
3492,Mai::N,май,toukomááṇu
3493,Mai::N,май,vye'simááṇu
3494,Mai::N,май,ǩiđđmään
3495,Mai::N,май,vue´ssmään
3496,Mai::N,май,ма̄й
3497,Juni::N,июнь,ruffie
3498,Juni::N,июнь,biehtsemánno
3499,Juni::N,июнь,geassemánnu
3500,Juni::N,июнь,kesimááṇu
3501,Juni::N,июнь,ǩiä´ssmään
3502,Juni::N,июнь,июнь
3503,Juni::N,июнь,июньма̄нн
3504,Juli::N,июль,snjaltje
3505,Juli::N,июль,snjilltjamánno
3506,Juli::N,июль,suoidnemánnu
3507,Juli::N,июль,syei'nimááṇu
3508,Juli::N,июль,suei´nnmään
3509,Juli::N,июль,июль
3510,Juli::N,июль,июльма̄нн
3511,August::N,август,mïetske
3512,August::N,август,bårggemánno
3513,August::N,август,borgemánnu
3514,August::N,август,elomáaṇu
3515,August::N,август,på´rǧǧmään
3516,August::N,август,а̄вгуст
3517,August::N,август,а̄вгустма̄нн
3518,September::N,сентябрь,gaekere
3519,September::N,сентябрь,skïerede
3520,September::N,сентябрь,ragátmánno
3521,September::N,сентябрь,čakčamánnu
3522,September::N,сентябрь,čohčâmááṇu
3523,September::N,сентябрь,čõhččmään
3524,September::N,сентябрь,сентябрь
3525,September::N,сентябрь,сентябрьма̄нн
3526,Oktober::N,октябрь,golke
3527,Oktober::N,октябрь,rïhkede
3528,Oktober::N,октябрь,gålgådismánno
3529,Oktober::N,октябрь,golggotmánnu
3530,Oktober::N,октябрь,logamááṇu
3531,Oktober::N,октябрь,roovvâdmááṇu
3532,Oktober::N,октябрь,kålggmään
3533,Oktober::N,октябрь,rõõǥǥâdmään
3534,Oktober::N,октябрь,октябрь
3535,Oktober::N,октябрь,октябрьма̄нн
3536,November::N,ноябрь,rahka
3537,November::N,ноябрь,gålkoe
3538,November::N,ноябрь,basádismánno
3539,November::N,ноябрь,skábmamánnu
3540,November::N,ноябрь,marrasmááṇu
3541,November::N,ноябрь,skammâmááṇu
3542,November::N,ноябрь,skamm'mään
3543,November::N,ноябрь,ноябрь
3544,Dezember::N,декабрь,goeve
3545,Dezember::N,декабрь,jåvleaske
3546,Dezember::N,декабрь,javllamánno
3547,Dezember::N,декабрь,juovlamánnu
3548,Dezember::N,декабрь,juov'lâmááṇu
3549,Dezember::N,декабрь,rosttovmään
3550,Dezember::N,декабрь,декабрь
3551,Dezember::N,декабрь,декабрьма̄нн
3552,Montag::N,дүшәмбе,måanta
3553,Montag::N,дүшәмбе,mánnodahka
3554,Montag::N,дүшәмбе,mánnodat
3555,Montag::N,дүшәмбе,vuossárga
3556,Montag::N,дүшәмбе,vuossargâ
3557,Montag::N,дүшәмбе,vuõs'sargg
3558,Montag::N,дүшәмбе,вӯссоарк
3559,Dienstag::N,шишәмбе,dæjsta
3560,Dienstag::N,шишәмбе,dijstahka
3561,Dienstag::N,шишәмбе,disdat
3562,Dienstag::N,шишәмбе,disttat
3563,Dienstag::N,шишәмбе,majebargâ
3564,Dienstag::N,шишәмбе,mââi´bargg
3565,Dienstag::N,шишәмбе,нымьппоаркк
3566,Mittwoch::N,шаршамбы,gaskevåhkoe
3567,Mittwoch::N,шаршамбы,gasskavahkko
3568,Mittwoch::N,шаршамбы,gaskavahkku
3569,Mittwoch::N,шаршамбы,koskokko
3570,Mittwoch::N,шаршамбы,seärad
3571,Mittwoch::N,шаршамбы,ся̄рэдт
3572,Donnerstag::N,кесаҙна,duarsta
3573,Donnerstag::N,кесаҙна,duorastahka
3574,Donnerstag::N,кесаҙна,duorastat
3575,Donnerstag::N,кесаҙна,turâstâh
3576,Donnerstag::N,кесаҙна,neljdpei´vv
3577,Donnerstag::N,кесаҙна,ня̄льянтпе̄ййв
3578,Freitag::N,йома,bearjadahke
3579,Freitag::N,йома,bierjjedahka
3580,Freitag::N,йома,bearjadat
3581,Freitag::N,йома,perjâdâh
3582,Freitag::N,йома,piâtnâc
3583,Freitag::N,йома,пе̄тнэц
3584,Samstag::N,шәмбе,laavvadahke
3585,Samstag::N,шәмбе,lávvodahka
3586,Samstag::N,шәмбе,lávvordat
3587,Samstag::N,шәмбе,láṿárdâh
3588,Samstag::N,шәмбе,sue´vet
3589,Samstag::N,шәмбе,сӯветҍ
3590,Sonntag::N,йәкшәмбе,aejlege
3591,Sonntag::N,йәкшәмбе,sådnåbiejvve
3592,Sonntag::N,йәкшәмбе,ájllek
3593,Sonntag::N,йәкшәмбе,sotnabeaivi
3594,Sonntag::N,йәкшәмбе,pasepeivi
3595,Sonntag::N,йәкшәмбе,pâ´sspei´vv
3596,Sonntag::N,йәкшәмбе,па̄ссьпе̄ййв
3597,groß::A,ҙур,stoere
3598,groß::A,ҙур,stuorra
3599,groß::A,ҙур,stuoris
3600,groß::A,ҙур,stye'res
3601,groß::A,ҙур,šurr
3602,groß::A,ҙур,шӯрр
3603,groß::A,ҙур,о̄а̄йхьк
3604,klein::A,бәләкәс,onne
3605,klein::A,бәләкәс,smaave
3606,klein::A,бәләкәс,unne
3607,klein::A,бәләкәс,uhttse
3608,klein::A,бәләкәс,unni
3609,klein::A,бәләкәс,uhcci
3610,klein::A,бәләкәс,ucce
3611,klein::A,бәләкәс,u´cc
3612,klein::A,бәләкәс,siõmm
3613,klein::A,бәләкәс,smaavâs
3614,klein::A,бәләкәс,уцць
3615,klein::A,бәләкәс,уцхенч
3616,lang::A,оҙон,guhkies
3617,lang::A,оҙон,guhkke
3618,lang::A,оҙон,guhkki
3619,lang::A,оҙон,kukke
3620,lang::A,оҙон,ku´ǩǩ
3621,lang::A,оҙон,куххьк
3622,kurz::A,ҡыҫҡа,åenehks
3623,kurz::A,ҡыҫҡа,oadne
3624,kurz::A,ҡыҫҡа,oanehaš
3625,kurz::A,ҡыҫҡа,uánih
3626,kurz::A,ҡыҫҡа,uá'nihâš
3627,kurz::A,ҡыҫҡа,vuä´niǩ
3628,kurz::A,ҡыҫҡа,оаньхесь
3629,breit::A,киң,gamte
3630,breit::A,киң,gåbdde
3631,breit::A,киң,govdat
3632,breit::A,киң,kubduv
3633,breit::A,киң,kobddi
3634,breit::A,киң,ко̄ммьтэсь
3635,schmal::A,тар,giedtsies
3636,schmal::A,тар,giedtse
3637,schmal::A,тар,geazzi
3638,schmal::A,тар,seaggi
3639,schmal::A,тар,kärži
3640,schmal::A,тар,kezzi
3641,schmal::A,тар,ǩe´ʒʒ
3642,schmal::A,тар,ке̄нҌцесь
3643,dicht::A,йыш,duvhties
3644,dicht::A,йыш,suohkat
3645,dicht::A,йыш,teahtis
3646,dicht::A,йыш,čavos
3647,dicht::A,йыш,naaggâs
3648,dicht::A,йыш,то̄а̄йвас
3649,dicht::A,ҡуйы,duvhties
3650,dicht::A,ҡуйы,suohkat
3651,dicht::A,ҡуйы,teahtis
3652,dicht::A,ҡуйы,čavos
3653,dicht::A,ҡуйы,naaggâs
3654,dicht::A,ҡуйы,то̄а̄йвас
3655,dick[Gegenstand]::A,ҡалын,gïsse
3656,dick[Gegenstand]::A,ҡалын,jassijes
3657,dick[Gegenstand]::A,ҡалын,assá
3658,dick[Gegenstand]::A,ҡалын,assái
3659,dick[Gegenstand]::A,ҡалын,assaa
3660,dick[Gegenstand]::A,ҡалын,asalâš
3661,dick[Gegenstand]::A,ҡалын,kõssâd
3662,dick[Gegenstand]::A,ҡалын,âssai
3663,dick[Gegenstand]::A,ҡалын,кэ̄сс
3664,dünn::A,йоҡа,jissehts
3665,dünn::A,йоҡа,asidasj
3666,dünn::A,йоҡа,asehaš
3667,dünn::A,йоҡа,asettem
3668,dünn::A,йоҡа,ââ´zzte´m
3669,dünn::A,йоҡа,рашшь
3670,dünn::A,йоҡа,ражесь
3671,dünn::A,нәҙек,jissehts
3672,dünn::A,нәҙек,asidasj
3673,dünn::A,нәҙек,asehaš
3674,dünn::A,нәҙек,asettem
3675,dünn::A,нәҙек,ââ´zzte´m
3676,dünn::A,нәҙек,рашшь
3677,dünn::A,нәҙек,ражесь
3678,fein::A,нескә,fijne
3679,fein::A,нескә,seaggi
3680,fein::A,нескә,fiinnis
3681,fein::A,нескә,fiijnes
3682,fein::A,нескә,fiinâs
3683,fein::A,нескә,се̄ӈькесь
3684,fest::A,ныҡ,nænnoes
3685,fest::A,ныҡ,tjavdes
3686,fest::A,ныҡ,tjårggåt
3687,fest::A,ныҡ,nanus
3688,fest::A,ныҡ,nanos
3689,fest::A,ныҡ,nâânas
3690,fest::A,ныҡ,роавас
3691,fest::A,ныҡ,роаввсэсь
3692,flach::A,яҫы,plïehtje
3693,flach::A,яҫы,duolbo
3694,flach::A,яҫы,duolbuk
3695,flach::A,яҫы,duolba
3696,flach::A,яҫы,tuolbâs
3697,flach::A,яҫы,toobžâs
3698,flach::A,яҫы,tuõlbâs
3699,flach::A,яҫы,тӯллп
3700,flach::A,ялпаҡ,plïehtje
3701,flach::A,ялпаҡ,duolbo
3702,flach::A,ялпаҡ,duolbuk
3703,flach::A,ялпаҡ,duolba
3704,flach::A,ялпаҡ,tuolbâs
3705,flach::A,ялпаҡ,toobžâs
3706,flach::A,ялпаҡ,tuõlbâs
3707,flach::A,ялпаҡ,тӯллп
3708,glatt::A,шыма,njalhkedihks
3709,glatt::A,шыма,njalkas
3710,glatt::A,шыма,njalkkas
3711,glatt::A,шыма,šoollâd
3712,glatt::A,шыма,šolbâd
3713,glatt::A,шыма,lää´ttes
3714,glatt::A,шыма,ла̄тӭсь
3715,glatt::A,шыма,нё̄ллькесь
3716,hart::A,ҡаты,garre
3717,hart::A,ҡаты,garras
3718,hart::A,ҡаты,garas
3719,hart::A,ҡаты,koorâs
3720,hart::A,ҡаты,kõõrâs
3721,hart::A,ҡаты,куйяс
3722,hart::A,ҡаты,кэ̄рас
3723,weich::A,йомшаҡ,möövhkes
3724,weich::A,йомшаҡ,dimes
3725,weich::A,йомшаҡ,dimis
3726,weich::A,йомшаҡ,times
3727,weich::A,йомшаҡ,lines
3728,weich::A,йомшаҡ,tee´mes
3729,weich::A,йомшаҡ,сӯбпесь
3730,rund::A,түңәрәк,jorpe
3731,rund::A,түңәрәк,jårbås
3732,rund::A,түңәрәк,jårbbåt
3733,rund::A,түңәрәк,jorbbas
3734,rund::A,түңәрәк,juurbâs
3735,rund::A,түңәрәк,joorbâs
3736,rund::A,түңәрәк,ё̄рпп
3737,spitz::A,осло түбәле,snjåhtjoeh
3738,spitz::A,осло түбәле,snutjek
3739,spitz::A,осло түбәле,snjurtjuk
3740,spitz::A,осло түбәле,čogas
3741,spitz::A,осло түбәле,cuppas
3742,spitz::A,осло түбәле,čuuṿâs
3743,spitz::A,осло түбәле,pâ´sttel
3744,spitz::A,осло түбәле,чо̄гк
3745,spitz::A,осло түбәле,пассьтэль
3746,scharf::A,үткер,besteles
3747,scharf::A,үткер,basstel
3748,scharf::A,үткер,tjiesskis
3749,scharf::A,үткер,bastilit
3750,scharf::A,үткер,čuuḥâl
3751,scharf::A,үткер,pâ´sttel
3752,scharf::A,үткер,пассьтэль
3753,scharf::A,үткер,пассьтлесь
