,Concept_ID,se,mrj
2669,Essen::N,åesie,качкыш
2670,Essen::N,åesie,качкыш-йӱш
2671,Essen::N,beapmoe,качкыш
2672,Essen::N,beapmoe,качкыш-йӱш
2673,Essen::N,biebbmo,качкыш
2674,Essen::N,biebbmo,качкыш-йӱш
2675,Essen::N,borramuš,качкыш
2676,Essen::N,borramuš,качкыш-йӱш
2677,Essen::N,purrâmâš,качкыш
2678,Essen::N,purrâmâš,качкыш-йӱш
2679,Essen::N,porrmõš,качкыш
2680,Essen::N,porrmõš,качкыш-йӱш
2681,Essen::N,по̄ррмушш,качкыш
2682,Essen::N,по̄ррмушш,качкыш-йӱш
2683,Nahrung::N,beapmoe,качкыш
2684,Nahrung::N,beapmoe,качкыш-йӱш
2685,Nahrung::N,biebbmo,качкыш
2686,Nahrung::N,biebbmo,качкыш-йӱш
2687,Nahrung::N,biebmu,качкыш
2688,Nahrung::N,biebmu,качкыш-йӱш
2689,Nahrung::N,purrâmâš,качкыш
2690,Nahrung::N,purrâmâš,качкыш-йӱш
2691,Nahrung::N,porrmõš,качкыш
2692,Nahrung::N,porrmõš,качкыш-йӱш
2693,Nahrung::N,по̄ррмушш,качкыш
2694,Nahrung::N,по̄ррмушш,качкыш-йӱш
2695,Speise::N,beapmoe,няня
2696,Speise::N,biebbmo,няня
2697,Speise::N,biebmu,няня
2698,Speise::N,määlis,няня
2699,Speise::N,aasâs,няня
2700,Speise::N,porrmõš,няня
2701,Speise::N,по̄ррмушш,няня
2702,Fleisch::N,bearkoe,пай
2703,Fleisch::N,oadtje,пай
2704,Fleisch::N,bierggo,пай
2705,Fleisch::N,biergu,пай
2706,Fleisch::N,uáž'ži,пай
2707,Fleisch::N,vuä´ǯ'ǯ,пай
2708,Fleisch::N,вуэннч,пай
2709,Getreide::N,gernie,киндӹ
2710,Getreide::N,gårnne,киндӹ
2711,Getreide::N,gordni,киндӹ
2712,Getreide::N,valje,киндӹ
2713,Getreide::N,ле̄ййп,киндӹ
2714,Brei::N,kraavhtse,шӹрӓш
2715,Brei::N,ráktsa,шӹрӓш
2716,Brei::N,buvru,шӹрӓш
2717,Brei::N,suoḥâd,шӹрӓш
2718,Brei::N,hutt,шӹрӓш
2719,Brei::N,уххт,шӹрӓш
2720,Brot::N,gaahkoe,сыкыр
2721,Brot::N,lájbbe,сыкыр
2722,Brot::N,stummpa,сыкыр
2723,Brot::N,láibi,сыкыр
2724,Brot::N,gáhkku,сыкыр
2725,Brot::N,leibi,сыкыр
2726,Brot::N,lei´bb,сыкыр
2727,Brot::N,ле̄ййп,сыкыр
2728,Scheibe::N,snaejrie,ламыт
2729,Scheibe::N,snaejrie,лаштык
2730,Scheibe::N,sárdde,ламыт
2731,Scheibe::N,sárdde,лаштык
2732,Scheibe::N,vajahas,ламыт
2733,Scheibe::N,vajahas,лаштык
2734,Scheibe::N,časkkis,ламыт
2735,Scheibe::N,časkkis,лаштык
2736,Scheibe::N,ča'skes,ламыт
2737,Scheibe::N,ča'skes,лаштык
2738,Scheibe::N,ku´sǩǩ,ламыт
2739,Scheibe::N,ku´sǩǩ,лаштык
2740,Scheibe::N,кусськ,ламыт
2741,Scheibe::N,кусськ,лаштык
2742,Fett::N,buejtie,кая
2743,Fett::N,vuodja,кая
2744,Fett::N,buoidi,кая
2745,Fett::N,pyei'di,кая
2746,Fett::N,puõi´dd,кая
2747,Fett::N,пуййт,кая
2748,Butter::N,voeje,ӱ
2749,Butter::N,vuodja,ӱ
2750,Butter::N,vuodja,ӱ
2751,Butter::N,vuojâ,ӱ
2752,Butter::N,vuõjj,ӱ
2753,Butter::N,вӯйй,ӱ
2754,Öl::N,ålja,ӱ
2755,Öl::N,ulljo,ӱ
2756,Öl::N,oalljo,ӱ
2757,Öl::N,olju,ӱ
2758,Öl::N,oljo,ӱ
2759,Öl::N,vuõjj,ӱ
2760,Öl::N,вӯйй,ӱ
2761,Salz::N,saelhtie,санзал
2762,Salz::N,sállte,санзал
2763,Salz::N,sálti,санзал
2764,Salz::N,sältti,санзал
2765,Salz::N,sä´ltt,санзал
2766,Salz::N,сӯлль,санзал
2767,Suppe::N,joptse,лем
2768,Suppe::N,jupptsa,лем
2769,Suppe::N,málli,лем
2770,Suppe::N,määḷi,лем
2771,Suppe::N,lieṃâ,лем
2772,Suppe::N,liõmm,лем
2773,Suppe::N,лӣмм,лем
2774,Honig::N,hååneske,мӱ
2775,Honig::N,meda,мӱ
2776,Honig::N,miehta,мӱ
2777,Honig::N,mietâ,мӱ
2778,Honig::N,miõtt,мӱ
2779,Honig::N,мӣдт,мӱ
2780,Milch::N,mielhkie,шӹшер
2781,Milch::N,mielkke,шӹшер
2782,Milch::N,mielki,шӹшер
2783,Milch::N,miel'kki,шӹшер
2784,Milch::N,mie´lǩǩ,шӹшер
2785,Milch::N,ма̄ййт,шӹшер
2786,Tee::N,löövje,чӓй
2787,Tee::N,tedja,чӓй
2788,Tee::N,deadju,чӓй
2789,Tee::N,čee,чӓй
2790,Tee::N,teej̣â,чӓй
2791,Tee::N,čee,чӓй
2792,Tee::N,чайй,чӓй
2793,Leder::N,hovre,шарга
2794,Leder::N,hovre,кавашты
2795,Leder::N,sassne,шарга
2796,Leder::N,sassne,кавашты
2797,Leder::N,náhkki,шарга
2798,Leder::N,náhkki,кавашты
2799,Leder::N,leaira,шарга
2800,Leder::N,leaira,кавашты
2801,Leder::N,čevđi,шарга
2802,Leder::N,čevđi,кавашты
2803,Leder::N,čåu´dd,шарга
2804,Leder::N,čåu´dd,кавашты
2805,Leder::N,на̄ххьк,шарга
2806,Leder::N,на̄ххьк,кавашты
2807,Wolle::N,ålloe,миж
2808,Wolle::N,hullo,миж
2809,Wolle::N,ullu,миж
2810,Wolle::N,ullo,миж
2811,Wolle::N,oll,миж
2812,Wolle::N,улл,миж
2813,Stoff::N,tyjje,матер
2814,Stoff::N,tyjje,матери
2815,Stoff::N,gápptás,матер
2816,Stoff::N,gápptás,матери
2817,Stoff::N,stoaffa,матер
2818,Stoff::N,stoaffa,матери
2819,Stoff::N,ávnnas,матер
2820,Stoff::N,ávnnas,матери
2821,Stoff::N,käägus,матер
2822,Stoff::N,käägus,матери
2823,Stoff::N,aaunâs,матер
2824,Stoff::N,aaunâs,матери
2825,Stoff::N,лыййн,матер
2826,Stoff::N,лыййн,матери
2827,Nadel::N,naaloe,им
2828,Nadel::N,nállo,им
2829,Nadel::N,nállu,им
2830,Nadel::N,nááḷu,им
2831,Nadel::N,neu´ll,им
2832,Nadel::N,нӣввьл,им
2833,Faden::N,laejkie,шӹртӹ
2834,Faden::N,hárppo,шӹртӹ
2835,Faden::N,árpu,шӹртӹ
2836,Faden::N,läigi,шӹртӹ
2837,Faden::N,lääi´j,шӹртӹ
2838,Faden::N,сӯнн,шӹртӹ
2839,Knopf::N,balhka,полдыш
2840,Knopf::N,boallo,полдыш
2841,Knopf::N,boallu,полдыш
2842,Knopf::N,puál'lu,полдыш
2843,Knopf::N,puäll,полдыш
2844,Knopf::N,пуалл,полдыш
2845,Knoten::N,tjoelme,пӱкшем
2846,Knoten::N,tjuolmma,пӱкшем
2847,Knoten::N,čuolbma,пӱкшем
2848,Knoten::N,čuol'mâ,пӱкшем
2849,Knoten::N,čuõlmm,пӱкшем
2850,Knoten::N,чӯллм,пӱкшем
2851,Farbe::N,klaerie,чиӓ
2852,Farbe::N,klaerie,крӓскӓ
2853,Farbe::N,ivnne,чиӓ
2854,Farbe::N,ivnne,крӓскӓ
2855,Farbe::N,bájnno,чиӓ
2856,Farbe::N,bájnno,крӓскӓ
2857,Farbe::N,mola,чиӓ
2858,Farbe::N,mola,крӓскӓ
2859,Farbe::N,fearga,чиӓ
2860,Farbe::N,fearga,крӓскӓ
2861,Farbe::N,maalâ,чиӓ
2862,Farbe::N,maalâ,крӓскӓ
2863,Farbe::N,páinu,чиӓ
2864,Farbe::N,páinu,крӓскӓ
2865,Farbe::N,kälkk,чиӓ
2866,Farbe::N,kälkk,крӓскӓ
2867,Farbe::N,по̄а̄ййн,чиӓ
2868,Farbe::N,по̄а̄ййн,крӓскӓ
2869,Kleidung::N,tyjje,выргем
2870,Kleidung::N,gárvvo,выргем
2871,Kleidung::N,bivttas,выргем
2872,Kleidung::N,piivtâs,выргем
2873,Kleidung::N,pivoh,выргем
2874,Kleidung::N,piiutâs,выргем
2875,Kleidung::N,о̄а̄з,выргем
2876,Hemd::N,sjåarhtoe,тыгыр
2877,Hemd::N,skirtto,тыгыр
2878,Hemd::N,báidi,тыгыр
2879,Hemd::N,päiđi,тыгыр
2880,Hemd::N,päidd,тыгыр
2881,Hemd::N,па̄ййт,тыгыр
2882,Kragen::N,döörhke,шӱ
2883,Kragen::N,tjiebet,шӱ
2884,Kragen::N,tjehpuris,шӱ
2885,Kragen::N,čeabet,шӱ
2886,Kragen::N,kráva,шӱ
2887,Kragen::N,siä'pulâs,шӱ
2888,Kragen::N,seäp'plõs,шӱ
2889,Kragen::N,ко̄а̄влас,шӱ
2890,Ärmel::N,sissie,шокш
2891,Ärmel::N,sasse,шокш
2892,Ärmel::N,soadji,шокш
2893,Ärmel::N,suájá,шокш
2894,Ärmel::N,suäjj,шокш
2895,Ärmel::N,суэйй,шокш
2896,Hose::N,måvhka,ялаш
2897,Hose::N,båkså,ялаш
2898,Hose::N,buvssat,ялаш
2899,Hose::N,puuvsah,ялаш
2900,Hose::N,puus,ялаш
2901,Hose::N,пукс,ялаш
2902,Hose::N,ко̄а̄дтӭ,ялаш
2903,Gürtel::N,juvvie,ӹштӹ
2904,Gürtel::N,beelhte,ӹштӹ
2905,Gürtel::N,avve,ӹштӹ
2906,Gürtel::N,getsam,ӹштӹ
2907,Gürtel::N,boagán,ӹштӹ
2908,Gürtel::N,pooṿij,ӹштӹ
2909,Gürtel::N,puäǥǥanj,ӹштӹ
2910,Gürtel::N,эвв,ӹштӹ
2911,Mütze::N,tjohpe,упш
2912,Mütze::N,gahper,упш
2913,Mütze::N,gahpir,упш
2914,Mütze::N,kappeer,упш
2915,Mütze::N,keä´p'per,упш
2916,Mütze::N,кабперь,упш
2917,Schuh::N,gaamege,ту́фльы
2918,Schuh::N,gáma,ту́фльы
2919,Schuh::N,skuovva,ту́фльы
2920,Schuh::N,gáma,ту́фльы
2921,Schuh::N,kaamâ,ту́фльы
2922,Schuh::N,kaammi,ту́фльы
2923,Schuh::N,камаша,ту́фльы
2924,Stiefel::N,steeblege,кем
2925,Stiefel::N,stiebil,кем
2926,Stiefel::N,sáhpis,кем
2927,Stiefel::N,sáppat,кем
2928,Stiefel::N,steevvil,кем
2929,Stiefel::N,sa´ppi,кем
2930,Stiefel::N,са̄ххпе,кем
2931,Ring::N,rïngke,шӓргӓш
2932,Ring::N,suormas,шӓргӓш
2933,Ring::N,suorpmas,шӓргӓш
2934,Ring::N,suormâs,шӓргӓш
2935,Ring::N,suõrmâs,шӓргӓш
2936,Ring::N,сӯрмас,шӓргӓш
2937,Band::N,baante,лемтӓ
2938,Band::N,bádde,лемтӓ
2939,Band::N,báddi,лемтӓ
2940,Band::N,päddi,лемтӓ
2941,Band::N,liântt,лемтӓ
2942,Band::N,källre´ppiǩ,лемтӓ
2943,Band::N,ля̄ӊӊт,лемтӓ
2944,Kamm::N,gaampe,шерге
2945,Kamm::N,rájdam,шерге
2946,Kamm::N,tjåhkom,шерге
2947,Kamm::N,čohkun,шерге
2948,Kamm::N,čohhoom,шерге
2949,Kamm::N,čååǥǥam,шерге
2950,Kamm::N,чоагкь,шерге
2951,Spiegel::N,guelmiedahke,тӹгӹр
2952,Spiegel::N,spiedjil,тӹгӹр
2953,Spiegel::N,speajal,тӹгӹр
2954,Spiegel::N,speeijal,тӹгӹр
2955,Spiegel::N,suei´mkar,тӹгӹр
2956,Spiegel::N,кыффкэмка̄ррь,тӹгӹр
2957,Spiegel::N,зе̄ркал,тӹгӹр
2958,Riemen::N,györtenje,прӓжӓ
2959,Riemen::N,rájppe,прӓжӓ
2960,Riemen::N,garttsa,прӓжӓ
2961,Riemen::N,lávži,прӓжӓ
2962,Riemen::N,läbži,прӓжӓ
2963,Riemen::N,läbǯǯ,прӓжӓ
2964,Riemen::N,ре̄ммь,прӓжӓ
2965,Schnur::N,gurrie,кӓндӹра
2966,Schnur::N,gáras,кӓндӹра
2967,Schnur::N,garca,кӓндӹра
2968,Schnur::N,orrâ,кӓндӹра
2969,Schnur::N,nue´rr,кӓндӹра
2970,Schnur::N,нӯррь,кӓндӹра
2971,Leine::N,baante,керем
2972,Leine::N,gájnno,керем
2973,Leine::N,báddi,керем
2974,Leine::N,oarra,керем
2975,Leine::N,läbži,керем
2976,Leine::N,läbǯǯ,керем
2977,Leine::N,ла̄ммч,керем
2978,Decke::N,gaptjese,одеял
2979,Decke::N,rádno,одеял
2980,Decke::N,gåbtjås,одеял
2981,Decke::N,tæhppin,одеял
2982,Decke::N,govččas,одеял
2983,Decke::N,loovdâ,одеял
2984,Decke::N,räänn,одеял
2985,Decke::N,ра̄нн,одеял
2986,Kissen::N,nalhke,кӹпцӹк
2987,Kissen::N,guoddá,кӹпцӹк
2988,Kissen::N,oajvevuolle,кӹпцӹк
2989,Kissen::N,guoddá,кӹпцӹк
2990,Kissen::N,bolsttar,кӹпцӹк
2991,Kissen::N,polster,кӹпцӹк
2992,Kissen::N,pee´ren,кӹпцӹк
2993,Kissen::N,pooddâšǩ,кӹпцӹк
2994,Kissen::N,по̄дэшк,кӹпцӹк
2995,Tuch::N,tyjje,савыц
2996,Tuch::N,tyddja,савыц
2997,Tuch::N,gådo,савыц
2998,Tuch::N,liidni,савыц
2999,Tuch::N,läđđee,савыц
3000,Tuch::N,re´ppiǩ,савыц
3001,Tuch::N,ree´ppiǩ,савыц
3002,Tuch::N,ребпехь,савыц
3003,Handtuch::N,njaamelijnie,шӹргӹсавыц
3004,Handtuch::N,njaamelijnie,шӹргӹмсавыц
3005,Handtuch::N,sigárdahka,шӹргӹсавыц
3006,Handtuch::N,sigárdahka,шӹргӹмсавыц
3007,Handtuch::N,sihkaldat,шӹргӹсавыц
3008,Handtuch::N,sihkaldat,шӹргӹмсавыц
3009,Handtuch::N,siholdâs,шӹргӹсавыц
3010,Handtuch::N,siholdâs,шӹргӹмсавыц
3011,Handtuch::N,seekkldõs,шӹргӹсавыц
3012,Handtuch::N,seekkldõs,шӹргӹмсавыц
3013,Handtuch::N,u´tree´lniǩ,шӹргӹсавыц
3014,Handtuch::N,u´tree´lniǩ,шӹргӹмсавыц
3015,Handtuch::N,отеральнэхьк,шӹргӹсавыц
3016,Handtuch::N,отеральнэхьк,шӹргӹмсавыц
3017,Kraft::N,faamoe,ви
3018,Kraft::N,fábmo,ви
3019,Kraft::N,fápmu,ви
3020,Kraft::N,fááṃu,ви
3021,Kraft::N,viõkk,ви
3022,Kraft::N,вӣгк,ви
3023,Stärke::N,vieksiesvoete,ви
3024,Stärke::N,gievrrudahka,ви
3025,Stärke::N,gievrrodus,ви
3026,Stärke::N,veahka,ви
3027,Stärke::N,vuoibmi,ви
3028,Stärke::N,viek'sâvuotâ,ви
3029,Stärke::N,viõkk,ви
3030,Stärke::N,са̄м,ви
3031,Stärke::N,вӣгк,ви
3032,Gesundheit::N,healsoe,шу
3033,Gesundheit::N,healsoe,шулык
3034,Gesundheit::N,starne,шу
3035,Gesundheit::N,starne,шулык
3036,Gesundheit::N,hælsso,шу
3037,Gesundheit::N,hælsso,шулык
3038,Gesundheit::N,varresvuohta,шу
3039,Gesundheit::N,varresvuohta,шулык
3040,Gesundheit::N,dearvvasvuohta,шу
3041,Gesundheit::N,dearvvasvuohta,шулык
3042,Gesundheit::N,tie'rvâsvuotâ,шу
3043,Gesundheit::N,tie'rvâsvuotâ,шулык
3044,Gesundheit::N,tiõrvâsvuõtt,шу
3045,Gesundheit::N,tiõrvâsvuõtt,шулык
3046,Gesundheit::N,тӣрвасвӯдт,шу
3047,Gesundheit::N,тӣрвасвӯдт,шулык
3048,Krankheit::N,skïemtjelasse,мыж
3049,Krankheit::N,skihpudahka,мыж
3050,Krankheit::N,dávdda,мыж
3051,Krankheit::N,vihke,мыж
3052,Krankheit::N,dávda,мыж
3053,Krankheit::N,tavdâ,мыж
3054,Krankheit::N,puá'cuvuotâ,мыж
3055,Krankheit::N,kõpp,мыж
3056,Krankheit::N,puõccmoš,мыж
3057,Krankheit::N,кэ̄бп,мыж
3058,Schmerz::N,haerhpie,карштыш
3059,Schmerz::N,bávtjas,карштыш
3060,Schmerz::N,bávčča,карштыш
3061,Schmerz::N,tuške,карштыш
3062,Schmerz::N,poovčâs,карштыш
3063,Schmerz::N,tå´sǩǩ,карштыш
3064,Schmerz::N,кэ̄бп,карштыш
3065,Wunde::N,saejrie,шушыр
3066,Wunde::N,hávve,шушыр
3067,Wunde::N,hávvi,шушыр
3068,Wunde::N,hävvi,шушыр
3069,Wunde::N,hää´vv,шушыр
3070,Wunde::N,ра̄ӊӊҍ,шушыр
3071,Fieber::N,vaejlie,ӱштӹмыж
3072,Fieber::N,fiebar,ӱштӹмыж
3073,Fieber::N,báhkkadávda,ӱштӹмыж
3074,Fieber::N,žaar,ӱштӹмыж
3075,Fieber::N,жоарр,ӱштӹмыж
3076,Arznei::N,daalhkesh,лекӓрцӹ
3077,Arznei::N,dálkas,лекӓрцӹ
3078,Arznei::N,dálkkas,лекӓрцӹ
3079,Arznei::N,taalhâs,лекӓрцӹ
3080,Arznei::N,lekittâs,лекӓрцӹ
3081,Arznei::N,taalkâs,лекӓрцӹ
3082,Arznei::N,лоаддв,лекӓрцӹ
3083,Brücke::N,pruvvie,кӹвер
3084,Brücke::N,råvve,кӹвер
3085,Brücke::N,šaldi,кӹвер
3086,Brücke::N,šalde,кӹвер
3087,Brücke::N,mostt,кӹвер
3088,Brücke::N,мо̄сст,кӹвер
3089,Brunnen::N,prutnie,вӹдсӹнзӓ
3090,Brunnen::N,ruddne,вӹдсӹнзӓ
3091,Brunnen::N,gáivo,вӹдсӹнзӓ
3092,Brunnen::N,káivu,вӹдсӹнзӓ
3093,Brunnen::N,käivv,вӹдсӹнзӓ
3094,Brunnen::N,ка̄ййв,вӹдсӹнзӓ
3095,Weide::N,gåatome,ныр
3096,Weide::N,guohtom,ныр
3097,Weide::N,guohtun,ныр
3098,Weide::N,kuátu,ныр
3099,Weide::N,luátu,ныр
3100,Weide::N,та̄нтар,ныр
3101,Pfad::N,baalka,ялгорны
3102,Pfad::N,bálges,ялгорны
3103,Pfad::N,bálggis,ялгорны
3104,Pfad::N,päälgis,ялгорны
3105,Pfad::N,pää´ljes,ялгорны
3106,Pfad::N,поалкас,ялгорны
3107,Weg::N,geajnoe,корны
3108,Weg::N,gæjnno,корны
3109,Weg::N,væddja,корны
3110,Weg::N,geaidnu,корны
3111,Weg::N,luod'dâ,корны
3112,Weg::N,čuâǥǥas,корны
3113,Weg::N,чуэкас,корны
3114,Straße::N,geajnoe,корны
3115,Straße::N,joene,корны
3116,Straße::N,gahttun,корны
3117,Straße::N,geaidnu,корны
3118,Straße::N,maađij,корны
3119,Straße::N,uu´lec,корны
3120,Straße::N,чуэкас,корны
3121,Dorf::N,sïjte,сола
3122,Dorf::N,bájkke,сола
3123,Dorf::N,gilli,сола
3124,Dorf::N,sijdâ,сола
3125,Dorf::N,sijdd,сола
3126,Dorf::N,сыййт,сола
3127,Stadt::N,staare,города
3128,Stadt::N,sjeltie,города
3129,Stadt::N,stáda,города
3130,Stadt::N,gávpot,города
3131,Stadt::N,kaavpug,города
3132,Stadt::N,lâ´nn,города
3133,Stadt::N,gåårad,города
3134,Stadt::N,ланнҍ,города
3135,Brief::N,prievie,сирмӓш
3136,Brief::N,girjje,сирмӓш
3137,Brief::N,reive,сирмӓш
3138,Brief::N,kirje,сирмӓш
3139,Brief::N,ǩe´rjj,сирмӓш
3140,Brief::N,кыррьй,сирмӓш
3141,Buch::N,gærja,книгӓ
3142,Buch::N,girjje,книгӓ
3143,Buch::N,girji,книгӓ
3144,Buch::N,kirje,книгӓ
3145,Buch::N,ǩe´rjj,книгӓ
3146,Buch::N,кыррьй,книгӓ
3147,Buchstabe::N,baakoe,буква́
3148,Buchstabe::N,bokstávva,буква́
3149,Buchstabe::N,bustávva,буква́
3150,Buchstabe::N,puustav,буква́
3151,Buchstabe::N,bukva,буква́
3152,Buchstabe::N,буква,буква́
3153,Zeitung::N,plaerie,газет
3154,Zeitung::N,plaerie,кайзет
3155,Zeitung::N,avijssa,газет
3156,Zeitung::N,avijssa,кайзет
3157,Zeitung::N,bláđđi,газет
3158,Zeitung::N,bláđđi,кайзет
3159,Zeitung::N,aavis,газет
3160,Zeitung::N,aavis,кайзет
3161,Zeitung::N,listt,газет
3162,Zeitung::N,listt,кайзет
3163,Zeitung::N,ga´zaat,газет
3164,Zeitung::N,ga´zaat,кайзет
3165,Zeitung::N,газет,газет
3166,Zeitung::N,газет,кайзет
3167,Leben::N,hïegke,житя
3168,Leben::N,hægga,житя
3169,Leben::N,iellem,житя
3170,Leben::N,viessom,житя
3171,Leben::N,eallin,житя
3172,Leben::N,eellim,житя
3173,Leben::N,jie´llem,житя
3174,Leben::N,я̄лл,житя
3175,Tod::N,jaame,смöрт
3176,Tod::N,jábmem,смöрт
3177,Tod::N,jápmin,смöрт
3178,Tod::N,jäämmim,смöрт
3179,Tod::N,så´rmm,смöрт
3180,Tod::N,jää´mmem,смöрт
3181,Tod::N,соаррьм,смöрт
3182,Grab::N,gaelmie,шӹгер
3183,Grab::N,gaelmie,мыгилӓ
3184,Grab::N,gaelmie,шӹгерлӓ
3185,Grab::N,ráhpo,шӹгер
3186,Grab::N,ráhpo,мыгилӓ
3187,Grab::N,ráhpo,шӹгерлӓ
3188,Grab::N,hávdde,шӹгер
3189,Grab::N,hávdde,мыгилӓ
3190,Grab::N,hávdde,шӹгерлӓ
3191,Grab::N,hávdi,шӹгер
3192,Grab::N,hávdi,мыгилӓ
3193,Grab::N,hávdi,шӹгерлӓ
3194,Grab::N,hävdi,шӹгер
3195,Grab::N,hävdi,мыгилӓ
3196,Grab::N,hävdi,шӹгерлӓ
3197,Grab::N,äu´dd,шӹгер
3198,Grab::N,äu´dd,мыгилӓ
3199,Grab::N,äu´dd,шӹгерлӓ
3200,Grab::N,ка̄лльм,шӹгер
3201,Grab::N,ка̄лльм,мыгилӓ
3202,Grab::N,ка̄лльм,шӹгерлӓ
3203,Kirche::N,gærhkoe,церкӹ
3204,Kirche::N,girkko,церкӹ
3205,Kirche::N,girku,церкӹ
3206,Kirche::N,kirkko,церкӹ
3207,Kirche::N,ceerkav,церкӹ
3208,Kirche::N,цэ̄ркав,церкӹ
3209,Sünde::N,sådtoe,сулык
3210,Sünde::N,suddo,сулык
3211,Sünde::N,suddu,сулык
3212,Sünde::N,suddo,сулык
3213,Sünde::N,reä´ǩ'ǩ,сулык
3214,Gott::N,jupmele,йымы
3215,Gott::N,jubmel,йымы
3216,Gott::N,ipmil,йымы
3217,Gott::N,immeel,йымы
3218,Gott::N,e´mmel,йымы
3219,Gott::N,иммель,йымы
3220,Arbeiter::N,barkije,пӓшӓзӹ
3221,Arbeiter::N,barggoulmusj,пӓшӓзӹ
3222,Arbeiter::N,bargi,пӓшӓзӹ
3223,Arbeiter::N,pargee,пӓшӓзӹ
3224,Arbeiter::N,reâugglaž,пӓшӓзӹ
3225,Arbeiter::N,лыххкэй,пӓшӓзӹ
3226,Chef::N,åvtehke,вуй
3227,Chef::N,oajvve,вуй
3228,Chef::N,hoavda,вуй
3229,Chef::N,hovdâ,вуй
3230,Chef::N,uái'vi,вуй
3231,Chef::N,ä´ttem,вуй
3232,Chef::N,vuei´vvooumaž,вуй
3233,Chef::N,выгкэй,вуй
3234,Chef::N,вӯййкьей,вуй
3235,Chef::N,вуэййв,вуй
3236,Meister::N,ööhpehtæjja,мастар
3237,Meister::N,åhpadiddje,мастар
3238,Meister::N,čeahppi,мастар
3239,Meister::N,meašttir,мастар
3240,Meister::N,miäš'tár,мастар
3241,Meister::N,määstär,мастар
3242,Meister::N,че̄ххьп,мастар
3243,Arzt::N,dåaktere,доктор
3244,Arzt::N,dåktår,доктор
3245,Arzt::N,dálkudiddje,доктор
3246,Arzt::N,doavttir,доктор
3247,Arzt::N,tuáh'tár,доктор
3248,Arzt::N,dåhttar,доктор
3249,Arzt::N,лыххцэй,доктор
3250,Lehrer::N,lohkehtæjja,тымдышы
3251,Lehrer::N,skåvlik,тымдышы
3252,Lehrer::N,åjpadiddje,тымдышы
3253,Lehrer::N,oahpaheaddji,тымдышы
3254,Lehrer::N,máttááttijjee,тымдышы
3255,Lehrer::N,u´čtee´l,тымдышы
3256,Lehrer::N,mätt'teei,тымдышы
3257,Lehrer::N,уххцэй,тымдышы
3258,Geld::N,vierhtie,окса
3259,Geld::N,ruhta,окса
3260,Geld::N,biednik,окса
3261,Geld::N,ruhta,окса
3262,Geld::N,ruttâ,окса
3263,Geld::N,teä´ǧ'ǧ,окса
3264,Geld::N,те̄ӈӈьк,окса
3265,Geschäft::N,åesie,торге́йӹмӓш
3266,Geschäft::N,oases,торге́йӹмӓш
3267,Geschäft::N,gávpi,торге́йӹмӓш
3268,Geschäft::N,kävppi,торге́йӹмӓш
3269,Geschäft::N,haandâl,торге́йӹмӓш
3270,Geschäft::N,kaupp,торге́йӹмӓш
3271,Geschäft::N,ро̄бэт,торге́йӹмӓш
3272,Laden::N,bovre,лапка
3273,Laden::N,bovre,магазин
3274,Laden::N,oases,лапка
3275,Laden::N,oases,магазин
3276,Laden::N,rámbuvdda,лапка
3277,Laden::N,rámbuvdda,магазин
3278,Laden::N,gávpi,лапка
3279,Laden::N,gávpi,магазин
3280,Laden::N,puvdâ,лапка
3281,Laden::N,puvdâ,магазин
3282,Laden::N,kävppi,лапка
3283,Laden::N,kävppi,магазин
3284,Laden::N,kaupp,лапка
3285,Laden::N,kaupp,магазин
3286,Laden::N,ла̄ффьк,лапка
3287,Laden::N,ла̄ффьк,магазин
3288,Preis::N,åasa,ӓк
3289,Preis::N,hadde,ӓк
3290,Preis::N,haddi,ӓк
3291,Preis::N,hadde,ӓк
3292,Preis::N,hâ´dd,ӓк
3293,Preis::N,а̄ррв,ӓк
3294,Ware::N,vaaroe,товар
3295,Ware::N,várro,товар
3296,Ware::N,gálvvo,товар
3297,Ware::N,gálvu,товар
3298,Ware::N,kálvu,товар
3299,Ware::N,täävvir,товар
3300,Ware::N,kälvv,товар
3301,Ware::N,tä´vver,товар
