,Concept_ID,bg,se
3148,Spiegel::N,огледало,зе̄ркал
3149,Riemen::N,каиш,györtenje
3150,Riemen::N,каиш,rájppe
3151,Riemen::N,каиш,garttsa
3152,Riemen::N,каиш,lávži
3153,Riemen::N,каиш,läbži
3154,Riemen::N,каиш,läbǯǯ
3155,Riemen::N,каиш,ре̄ммь
3156,Riemen::N,ремък,györtenje
3157,Riemen::N,ремък,rájppe
3158,Riemen::N,ремък,garttsa
3159,Riemen::N,ремък,lávži
3160,Riemen::N,ремък,läbži
3161,Riemen::N,ремък,läbǯǯ
3162,Riemen::N,ремък,ре̄ммь
3163,Schnur::N,връв,gurrie
3164,Schnur::N,връв,gáras
3165,Schnur::N,връв,garca
3166,Schnur::N,връв,orrâ
3167,Schnur::N,връв,nue´rr
3168,Schnur::N,връв,нӯррь
3169,Leine::N,връв,baante
3170,Leine::N,връв,gájnno
3171,Leine::N,връв,báddi
3172,Leine::N,връв,oarra
3173,Leine::N,връв,läbži
3174,Leine::N,връв,läbǯǯ
3175,Leine::N,връв,ла̄ммч
3176,Leine::N,въже,baante
3177,Leine::N,въже,gájnno
3178,Leine::N,въже,báddi
3179,Leine::N,въже,oarra
3180,Leine::N,въже,läbži
3181,Leine::N,въже,läbǯǯ
3182,Leine::N,въже,ла̄ммч
3183,Decke::N,покривка,gaptjese
3184,Decke::N,покривка,rádno
3185,Decke::N,покривка,gåbtjås
3186,Decke::N,покривка,tæhppin
3187,Decke::N,покривка,govččas
3188,Decke::N,покривка,loovdâ
3189,Decke::N,покривка,räänn
3190,Decke::N,покривка,ра̄нн
3191,Kissen::N,възглавница,nalhke
3192,Kissen::N,възглавница,guoddá
3193,Kissen::N,възглавница,oajvevuolle
3194,Kissen::N,възглавница,guoddá
3195,Kissen::N,възглавница,bolsttar
3196,Kissen::N,възглавница,polster
3197,Kissen::N,възглавница,pee´ren
3198,Kissen::N,възглавница,pooddâšǩ
3199,Kissen::N,възглавница,по̄дэшк
3200,Tuch::N,сукно,tyjje
3201,Tuch::N,сукно,tyddja
3202,Tuch::N,сукно,gådo
3203,Tuch::N,сукно,liidni
3204,Tuch::N,сукно,läđđee
3205,Tuch::N,сукно,re´ppiǩ
3206,Tuch::N,сукно,ree´ppiǩ
3207,Tuch::N,сукно,ребпехь
3208,Handtuch::N,пешкир,njaamelijnie
3209,Handtuch::N,пешкир,sigárdahka
3210,Handtuch::N,пешкир,sihkaldat
3211,Handtuch::N,пешкир,siholdâs
3212,Handtuch::N,пешкир,seekkldõs
3213,Handtuch::N,пешкир,u´tree´lniǩ
3214,Handtuch::N,пешкир,отеральнэхьк
3215,Handtuch::N,кърпа за лице,njaamelijnie
3216,Handtuch::N,кърпа за лице,sigárdahka
3217,Handtuch::N,кърпа за лице,sihkaldat
3218,Handtuch::N,кърпа за лице,siholdâs
3219,Handtuch::N,кърпа за лице,seekkldõs
3220,Handtuch::N,кърпа за лице,u´tree´lniǩ
3221,Handtuch::N,кърпа за лице,отеральнэхьк
3222,Kraft::N,мощ,faamoe
3223,Kraft::N,мощ,fábmo
3224,Kraft::N,мощ,fápmu
3225,Kraft::N,мощ,fááṃu
3226,Kraft::N,мощ,viõkk
3227,Kraft::N,мощ,вӣгк
3228,Kraft::N,сила,faamoe
3229,Kraft::N,сила,fábmo
3230,Kraft::N,сила,fápmu
3231,Kraft::N,сила,fááṃu
3232,Kraft::N,сила,viõkk
3233,Kraft::N,сила,вӣгк
3234,Stärke::N,сила,vieksiesvoete
3235,Stärke::N,сила,gievrrudahka
3236,Stärke::N,сила,gievrrodus
3237,Stärke::N,сила,veahka
3238,Stärke::N,сила,vuoibmi
3239,Stärke::N,сила,viek'sâvuotâ
3240,Stärke::N,сила,viõkk
3241,Stärke::N,сила,са̄м
3242,Stärke::N,сила,вӣгк
3243,Gesundheit::N,здраве,healsoe
3244,Gesundheit::N,здраве,starne
3245,Gesundheit::N,здраве,hælsso
3246,Gesundheit::N,здраве,varresvuohta
3247,Gesundheit::N,здраве,dearvvasvuohta
3248,Gesundheit::N,здраве,tie'rvâsvuotâ
3249,Gesundheit::N,здраве,tiõrvâsvuõtt
3250,Gesundheit::N,здраве,тӣрвасвӯдт
3251,Krankheit::N,болест,skïemtjelasse
3252,Krankheit::N,болест,skihpudahka
3253,Krankheit::N,болест,dávdda
3254,Krankheit::N,болест,vihke
3255,Krankheit::N,болест,dávda
3256,Krankheit::N,болест,tavdâ
3257,Krankheit::N,болест,puá'cuvuotâ
3258,Krankheit::N,болест,kõpp
3259,Krankheit::N,болест,puõccmoš
3260,Krankheit::N,болест,кэ̄бп
3261,Schmerz::N,болка,haerhpie
3262,Schmerz::N,болка,bávtjas
3263,Schmerz::N,болка,bávčča
3264,Schmerz::N,болка,tuške
3265,Schmerz::N,болка,poovčâs
3266,Schmerz::N,болка,tå´sǩǩ
3267,Schmerz::N,болка,кэ̄бп
3268,Wunde::N,рана,saejrie
3269,Wunde::N,рана,hávve
3270,Wunde::N,рана,hávvi
3271,Wunde::N,рана,hävvi
3272,Wunde::N,рана,hää´vv
3273,Wunde::N,рана,ра̄ӊӊҍ
3274,Fieber::N,треска,vaejlie
3275,Fieber::N,треска,fiebar
3276,Fieber::N,треска,báhkkadávda
3277,Fieber::N,треска,žaar
3278,Fieber::N,треска,жоарр
3279,Fieber::N,температура,vaejlie
3280,Fieber::N,температура,fiebar
3281,Fieber::N,температура,báhkkadávda
3282,Fieber::N,температура,žaar
3283,Fieber::N,температура,жоарр
3284,Arznei::N,лек,daalhkesh
3285,Arznei::N,лек,dálkas
3286,Arznei::N,лек,dálkkas
3287,Arznei::N,лек,taalhâs
3288,Arznei::N,лек,lekittâs
3289,Arznei::N,лек,taalkâs
3290,Arznei::N,лек,лоаддв
3291,Arznei::N,лекарство,daalhkesh
3292,Arznei::N,лекарство,dálkas
3293,Arznei::N,лекарство,dálkkas
3294,Arznei::N,лекарство,taalhâs
3295,Arznei::N,лекарство,lekittâs
3296,Arznei::N,лекарство,taalkâs
3297,Arznei::N,лекарство,лоаддв
3298,Brücke::N,мост,pruvvie
3299,Brücke::N,мост,råvve
3300,Brücke::N,мост,šaldi
3301,Brücke::N,мост,šalde
3302,Brücke::N,мост,mostt
3303,Brücke::N,мост,мо̄сст
3304,Brunnen::N,чешма,prutnie
3305,Brunnen::N,чешма,ruddne
3306,Brunnen::N,чешма,gáivo
3307,Brunnen::N,чешма,káivu
3308,Brunnen::N,чешма,käivv
3309,Brunnen::N,чешма,ка̄ййв
3310,Brunnen::N,кладенец,prutnie
3311,Brunnen::N,кладенец,ruddne
3312,Brunnen::N,кладенец,gáivo
3313,Brunnen::N,кладенец,káivu
3314,Brunnen::N,кладенец,käivv
3315,Brunnen::N,кладенец,ка̄ййв
3316,Weide::N,паша,gåatome
3317,Weide::N,паша,guohtom
3318,Weide::N,паша,guohtun
3319,Weide::N,паша,kuátu
3320,Weide::N,паша,luátu
3321,Weide::N,паша,та̄нтар
3322,Weide::N,пасище,gåatome
3323,Weide::N,пасище,guohtom
3324,Weide::N,пасище,guohtun
3325,Weide::N,пасище,kuátu
3326,Weide::N,пасище,luátu
3327,Weide::N,пасище,та̄нтар
3328,Pfad::N,пътека,baalka
3329,Pfad::N,пътека,bálges
3330,Pfad::N,пътека,bálggis
3331,Pfad::N,пътека,päälgis
3332,Pfad::N,пътека,pää´ljes
3333,Pfad::N,пътека,поалкас
3334,Weg::N,път,geajnoe
3335,Weg::N,път,gæjnno
3336,Weg::N,път,væddja
3337,Weg::N,път,geaidnu
3338,Weg::N,път,luod'dâ
3339,Weg::N,път,čuâǥǥas
3340,Weg::N,път,чуэкас
3341,Straße::N,шосе,geajnoe
3342,Straße::N,шосе,joene
3343,Straße::N,шосе,gahttun
3344,Straße::N,шосе,geaidnu
3345,Straße::N,шосе,maađij
3346,Straße::N,шосе,uu´lec
3347,Straße::N,шосе,чуэкас
3348,Dorf::N,село,sïjte
3349,Dorf::N,село,bájkke
3350,Dorf::N,село,gilli
3351,Dorf::N,село,sijdâ
3352,Dorf::N,село,sijdd
3353,Dorf::N,село,сыййт
3354,Stadt::N,град,staare
3355,Stadt::N,град,sjeltie
3356,Stadt::N,град,stáda
3357,Stadt::N,град,gávpot
3358,Stadt::N,град,kaavpug
3359,Stadt::N,град,lâ´nn
3360,Stadt::N,град,gåårad
3361,Stadt::N,град,ланнҍ
3362,Brief::N,писмо,prievie
3363,Brief::N,писмо,girjje
3364,Brief::N,писмо,reive
3365,Brief::N,писмо,kirje
3366,Brief::N,писмо,ǩe´rjj
3367,Brief::N,писмо,кыррьй
3368,Buch::N,книга,gærja
3369,Buch::N,книга,girjje
3370,Buch::N,книга,girji
3371,Buch::N,книга,kirje
3372,Buch::N,книга,ǩe´rjj
3373,Buch::N,книга,кыррьй
3374,Buchstabe::N,буква,baakoe
3375,Buchstabe::N,буква,bokstávva
3376,Buchstabe::N,буква,bustávva
3377,Buchstabe::N,буква,puustav
3378,Buchstabe::N,буква,bukva
3379,Buchstabe::N,буква,буква
3380,Zeitung::N,вестник,plaerie
3381,Zeitung::N,вестник,avijssa
3382,Zeitung::N,вестник,bláđđi
3383,Zeitung::N,вестник,aavis
3384,Zeitung::N,вестник,listt
3385,Zeitung::N,вестник,ga´zaat
3386,Zeitung::N,вестник,газет
3387,Leben::N,живот,hïegke
3388,Leben::N,живот,hægga
3389,Leben::N,живот,iellem
3390,Leben::N,живот,viessom
3391,Leben::N,живот,eallin
3392,Leben::N,живот,eellim
3393,Leben::N,живот,jie´llem
3394,Leben::N,живот,я̄лл
3395,Tod::N,смърт,jaame
3396,Tod::N,смърт,jábmem
3397,Tod::N,смърт,jápmin
3398,Tod::N,смърт,jäämmim
3399,Tod::N,смърт,så´rmm
3400,Tod::N,смърт,jää´mmem
3401,Tod::N,смърт,соаррьм
3402,Grab::N,гроб,gaelmie
3403,Grab::N,гроб,ráhpo
3404,Grab::N,гроб,hávdde
3405,Grab::N,гроб,hávdi
3406,Grab::N,гроб,hävdi
3407,Grab::N,гроб,äu´dd
3408,Grab::N,гроб,ка̄лльм
3409,Kirche::N,църква,gærhkoe
3410,Kirche::N,църква,girkko
3411,Kirche::N,църква,girku
3412,Kirche::N,църква,kirkko
3413,Kirche::N,църква,ceerkav
3414,Kirche::N,църква,цэ̄ркав
3415,Sünde::N,грях,sådtoe
3416,Sünde::N,грях,suddo
3417,Sünde::N,грях,suddu
3418,Sünde::N,грях,suddo
3419,Sünde::N,грях,reä´ǩ'ǩ
3420,Gott::N,бог,jupmele
3421,Gott::N,бог,jubmel
3422,Gott::N,бог,ipmil
3423,Gott::N,бог,immeel
3424,Gott::N,бог,e´mmel
3425,Gott::N,бог,иммель
3426,Arbeiter::N,работник,barkije
3427,Arbeiter::N,работник,barggoulmusj
3428,Arbeiter::N,работник,bargi
3429,Arbeiter::N,работник,pargee
3430,Arbeiter::N,работник,reâugglaž
3431,Arbeiter::N,работник,лыххкэй
3432,Chef::N,шеф,åvtehke
3433,Chef::N,шеф,oajvve
3434,Chef::N,шеф,hoavda
3435,Chef::N,шеф,hovdâ
3436,Chef::N,шеф,uái'vi
3437,Chef::N,шеф,ä´ttem
3438,Chef::N,шеф,vuei´vvooumaž
3439,Chef::N,шеф,выгкэй
3440,Chef::N,шеф,вӯййкьей
3441,Chef::N,шеф,вуэййв
3442,Chef::N,началник,åvtehke
3443,Chef::N,началник,oajvve
3444,Chef::N,началник,hoavda
3445,Chef::N,началник,hovdâ
3446,Chef::N,началник,uái'vi
3447,Chef::N,началник,ä´ttem
3448,Chef::N,началник,vuei´vvooumaž
3449,Chef::N,началник,выгкэй
3450,Chef::N,началник,вӯййкьей
3451,Chef::N,началник,вуэййв
3452,Meister::N,майстор,ööhpehtæjja
3453,Meister::N,майстор,åhpadiddje
3454,Meister::N,майстор,čeahppi
3455,Meister::N,майстор,meašttir
3456,Meister::N,майстор,miäš'tár
3457,Meister::N,майстор,määstär
3458,Meister::N,майстор,че̄ххьп
3459,Arzt::N,лекар,dåaktere
3460,Arzt::N,лекар,dåktår
3461,Arzt::N,лекар,dálkudiddje
3462,Arzt::N,лекар,doavttir
3463,Arzt::N,лекар,tuáh'tár
3464,Arzt::N,лекар,dåhttar
3465,Arzt::N,лекар,лыххцэй
3466,Lehrer::N,учител,lohkehtæjja
3467,Lehrer::N,учител,skåvlik
3468,Lehrer::N,учител,åjpadiddje
3469,Lehrer::N,учител,oahpaheaddji
3470,Lehrer::N,учител,máttááttijjee
3471,Lehrer::N,учител,u´čtee´l
3472,Lehrer::N,учител,mätt'teei
3473,Lehrer::N,учител,уххцэй
3474,Geld::N,пари,vierhtie
3475,Geld::N,пари,ruhta
3476,Geld::N,пари,biednik
3477,Geld::N,пари,ruhta
3478,Geld::N,пари,ruttâ
3479,Geld::N,пари,teä´ǧ'ǧ
3480,Geld::N,пари,те̄ӈӈьк
3481,Geschäft::N,сделка,åesie
3482,Geschäft::N,сделка,oases
3483,Geschäft::N,сделка,gávpi
3484,Geschäft::N,сделка,kävppi
3485,Geschäft::N,сделка,haandâl
3486,Geschäft::N,сделка,kaupp
3487,Geschäft::N,сделка,ро̄бэт
3488,Laden::N,дюкян,bovre
3489,Laden::N,дюкян,oases
3490,Laden::N,дюкян,rámbuvdda
3491,Laden::N,дюкян,gávpi
3492,Laden::N,дюкян,puvdâ
3493,Laden::N,дюкян,kävppi
3494,Laden::N,дюкян,kaupp
3495,Laden::N,дюкян,ла̄ффьк
3496,Laden::N,магазин,bovre
3497,Laden::N,магазин,oases
3498,Laden::N,магазин,rámbuvdda
3499,Laden::N,магазин,gávpi
3500,Laden::N,магазин,puvdâ
3501,Laden::N,магазин,kävppi
3502,Laden::N,магазин,kaupp
3503,Laden::N,магазин,ла̄ффьк
3504,Preis::N,цена,åasa
3505,Preis::N,цена,hadde
3506,Preis::N,цена,haddi
3507,Preis::N,цена,hadde
3508,Preis::N,цена,hâ´dd
3509,Preis::N,цена,а̄ррв
3510,Ware::N,стока,vaaroe
3511,Ware::N,стока,várro
3512,Ware::N,стока,gálvvo
3513,Ware::N,стока,gálvu
3514,Ware::N,стока,kálvu
3515,Ware::N,стока,täävvir
3516,Ware::N,стока,kälvv
3517,Ware::N,стока,tä´vver
3518,Ware::N,стока,та̄вяр
3519,Nutzen::N,полза,aevhkie
3520,Nutzen::N,полза,ávkke
3521,Nutzen::N,полза,ávki
3522,Nutzen::N,полза,ävkki
3523,Nutzen::N,полза,äu´ǩǩ
3524,Nutzen::N,полза,то̄ӆӆк 
3525,Nutzen::N,облага,aevhkie
3526,Nutzen::N,облага,ávkke
3527,Nutzen::N,облага,ávki
3528,Nutzen::N,облага,ävkki
3529,Nutzen::N,облага,äu´ǩǩ
3530,Nutzen::N,облага,то̄ӆӆк 
3531,Reichtum::N,богатство,ræjhkoesvoete
3532,Reichtum::N,богатство,boanndudahka
3533,Reichtum::N,богатство,rikkisvuohta
3534,Reichtum::N,богатство,riggodat
3535,Reichtum::N,богатство,riggodâh
3536,Reichtum::N,богатство,ree´ǧǧesvuõtt
3537,Reichtum::N,богатство,ва̄птэквӯдт
3538,Welt::N,свят,veartene
3539,Welt::N,свят,værált
3540,Welt::N,свят,ilmme
3541,Welt::N,свят,máilbmi
3542,Welt::N,свят,maailm
3543,Welt::N,свят,maai´lm
3544,Welt::N,свят,jânnamkå´dd
3545,Welt::N,свят,э̄ллманнт
3546,Land::N,страна,laante
3547,Land::N,страна,eatneme
3548,Land::N,страна,lánnda
3549,Land::N,страна,eanan
3550,Land::N,страна,eennâm
3551,Land::N,страна,mädd
3552,Land::N,страна,jânnam
3553,Land::N,страна,ланнҍ
3554,Land::N,страна,е̄ммьне
3555,Staat::N,щат,staate
3556,Staat::N,щат,stáhtta
3557,Staat::N,щат,rijkka
3558,Staat::N,щат,stáhta
3559,Staat::N,щат,staatâ
3560,Staat::N,щат,riikk
3561,Staat::N,щат,ланнҍ
3562,Staat::N,щат,государствэ
3563,Staat::N,държава,staate
3564,Staat::N,държава,stáhtta
3565,Staat::N,държава,rijkka
3566,Staat::N,държава,stáhta
3567,Staat::N,държава,staatâ
3568,Staat::N,държава,riikk
3569,Staat::N,държава,ланнҍ
3570,Staat::N,държава,государствэ
3571,König::N,крал,gånka
3572,König::N,крал,gånågis
3573,König::N,крал,gonagas
3574,König::N,крал,kunâgâs
3575,König::N,крал,caarr
3576,König::N,крал,koonǥõs
3577,König::N,крал,цоарр
3578,Macht::N,мощ,faamoe
3579,Macht::N,мощ,fábmo
3580,Macht::N,мощ,fábmogisvuohta
3581,Macht::N,мощ,fápmu
3582,Macht::N,мощ,väldi
3583,Macht::N,мощ,vä´ldd
3584,Macht::N,мощ,воаллт
3585,Macht::N,власт,faamoe
3586,Macht::N,власт,fábmo
3587,Macht::N,власт,fábmogisvuohta
3588,Macht::N,власт,fápmu
3589,Macht::N,власт,väldi
3590,Macht::N,власт,vä´ldd
3591,Macht::N,власт,воаллт
3592,Grenze::N,граница,raajoe
3593,Grenze::N,граница,rádjá
3594,Grenze::N,граница,mierre
3595,Grenze::N,граница,rádji
3596,Grenze::N,граница,rääji
3597,Grenze::N,граница,raajj
3598,Grenze::N,граница,ре̄ввьн
3599,Krieg::N,война,dåara
3600,Krieg::N,война,soahte
3601,Krieg::N,война,soahti
3602,Krieg::N,война,suáti
3603,Krieg::N,война,väi´nn
3604,Krieg::N,война,туарр
3605,Feind::N,враг,gertele
3606,Feind::N,враг,vasjulasj
3607,Feind::N,враг,vašálaš
3608,Feind::N,враг,vajalâš
3609,Feind::N,враг,vâjjeeja
3610,Feind::N,враг,вэресь
3611,Feind::N,неприятел,gertele
3612,Feind::N,неприятел,vasjulasj
3613,Feind::N,неприятел,vašálaš
3614,Feind::N,неприятел,vajalâš
3615,Feind::N,неприятел,vâjjeeja
3616,Feind::N,неприятел,вэресь
3617,Gewalt::N,сила,vahágahttem
3618,Gewalt::N,сила,veahkaváldi
3619,Gewalt::N,сила,vie'hâväldi
3620,Gewalt::N,сила,pâ´elviõkk
3621,Gewalt::N,сила,вӣгк
3622,Gewalt::N,насилие,vahágahttem
3623,Gewalt::N,насилие,veahkaváldi
3624,Gewalt::N,насилие,vie'hâväldi
3625,Gewalt::N,насилие,pâ´elviõkk
3626,Gewalt::N,насилие,вӣгк
3627,Kampf::N,борба,gæmhpome
3628,Kampf::N,борба,doarro
3629,Kampf::N,борба,oajbbom
3630,Kampf::N,борба,rahtjamus
3631,Kampf::N,борба,doarru
3632,Kampf::N,борба,vuostelasvuohta
3633,Kampf::N,борба,tuáṛi
3634,Kampf::N,борба,tuärrmõš
3635,Kampf::N,борба,вуаййпмушш
3636,Kampf::N,сражение,gæmhpome
3637,Kampf::N,сражение,doarro
3638,Kampf::N,сражение,oajbbom
3639,Kampf::N,сражение,rahtjamus
3640,Kampf::N,сражение,doarru
3641,Kampf::N,сражение,vuostelasvuohta
3642,Kampf::N,сражение,tuáṛi
3643,Kampf::N,сражение,tuärrmõš
3644,Kampf::N,сражение,вуаййпмушш
3645,Bogen[Waffe]::N,лък,joeksi
3646,Bogen[Waffe]::N,лък,juoksa
3647,Bogen[Waffe]::N,лък,dávgi
3648,Bogen[Waffe]::N,лък,tävgi
3649,Bogen[Waffe]::N,лък,johss
3650,Bogen[Waffe]::N,лък,ю̄ккс
3651,Pfeil::N,стрела,njoele
3652,Pfeil::N,стрела,sådde
3653,Pfeil::N,стрела,njuolla
3654,Pfeil::N,стрела,njuolla
3655,Pfeil::N,стрела,njuoḷâ
3656,Pfeil::N,стрела,njuõll
3657,Pfeil::N,стрела,ню̄лл
3658,Gewehr::N,пушка,röövre
3659,Gewehr::N,пушка,birsso
3660,Gewehr::N,пушка,bissu
3661,Gewehr::N,пушка,pisso
3662,Gewehr::N,пушка,pess
3663,Gewehr::N,пушка,пысс
3664,Fehler::N,грешка,fiejlie
3665,Fehler::N,грешка,vihke
3666,Fehler::N,грешка,boastovuohta
3667,Fehler::N,грешка,vihki
3668,Fehler::N,грешка,vearri
3669,Fehler::N,грешка,vahe
3670,Fehler::N,грешка,feilâ
3671,Fehler::N,грешка,vie´rr
3672,Fehler::N,грешка,се̄гкь
3673,Fehler::N,грешка,ся̄гкнэхк
3674,Lüge::N,лъжа,slogne
3675,Lüge::N,лъжа,slaarve
3676,Lüge::N,лъжа,gieles
3677,Lüge::N,лъжа,gielis
3678,Lüge::N,лъжа,kie'les
3679,Lüge::N,лъжа,ǩee´lesvuõtt
3680,Lüge::N,лъжа,ке̄лсэллмушш
3681,Schaden::N,повреда,skaara
3682,Schaden::N,повреда,vahák
3683,Schaden::N,повреда,skádá
3684,Schaden::N,повреда,vahát
3685,Schaden::N,повреда,vaahâg
3686,Schaden::N,повреда,påå´mh
3687,Schaden::N,повреда,ря̄хкхэмушш
3688,Unglück::N,нещастие,goerpe
