,Concept_ID,no,se
753,Höhle::N,hule,вуэӈӈк
754,Abhang::N,li,boelte
755,Abhang::N,li,brijrie
756,Abhang::N,li,bállte
757,Abhang::N,li,vielti
758,Abhang::N,li,luohkká
759,Abhang::N,li,viel'tti
760,Abhang::N,li,vie´ltt
761,Abhang::N,li,луэххк
762,Abhang::N,skråning,boelte
763,Abhang::N,skråning,brijrie
764,Abhang::N,skråning,bállte
765,Abhang::N,skråning,vielti
766,Abhang::N,skråning,luohkká
767,Abhang::N,skråning,viel'tti
768,Abhang::N,skråning,vie´ltt
769,Abhang::N,skråning,луэххк
770,Quelle::N,kilde,aajege
771,Quelle::N,kilde,gaaltije
772,Quelle::N,kilde,ája
773,Quelle::N,kilde,ája
774,Quelle::N,kilde,gáldu
775,Quelle::N,kilde,aajâ
776,Quelle::N,kilde,käldee
777,Quelle::N,kilde,lädd
778,Quelle::N,kilde,käivv
779,Quelle::N,kilde,ка̄ййв
780,Bach::N,bekk,johketje
781,Bach::N,bekk,jåhkå
782,Bach::N,bekk,jågåsj
783,Bach::N,bekk,jogaš
784,Bach::N,bekk,aajâ
785,Bach::N,bekk,vuäjj
786,Bach::N,bekk,вуэйй
787,Fluss::N,elv,johke
788,Fluss::N,elv,ædno
789,Fluss::N,elv,jåhkå
790,Fluss::N,elv,johka
791,Fluss::N,elv,juuhâ
792,Fluss::N,elv,jokk
793,Fluss::N,elv,jeänn
794,Fluss::N,elv,ё̄гк
795,Ufer::N,bredd,beala
796,Ufer::N,bredd,gádde
797,Ufer::N,bredd,gáddi
798,Ufer::N,bredd,riddo
799,Ufer::N,bredd,redd
800,Ufer::N,bredd,рыннт
801,Küste::N,kyst,mïere
802,Küste::N,kyst,gaedtie
803,Küste::N,kyst,merragádde
804,Küste::N,kyst,merraguovllo
805,Küste::N,kyst,gáddi
806,Küste::N,kyst,riddo
807,Küste::N,kyst,miârr'redd
808,Küste::N,kyst,рыннт
809,Festland::N,fastland,gaedtie
810,Festland::N,fastland,gádde
811,Festland::N,fastland,nannán
812,Festland::N,fastland,kušknjâs
813,Festland::N,fastland,eennâm
814,Festland::N,fastland,jânnam
815,Festland::N,fastland,ма̄ннтэр
816,Meer::N,hav,mearoe
817,Meer::N,hav,merra
818,Meer::N,hav,nuorre
819,Meer::N,hav,áhpi
820,Meer::N,hav,mearra
821,Meer::N,hav,meeṛâ
822,Meer::N,hav,miârr
823,Meer::N,hav,ме̄рр
824,Bucht::N,bukt,loekte
825,Bucht::N,bukt,oagge
826,Bucht::N,bukt,luokta
827,Bucht::N,bukt,luokta
828,Bucht::N,bukt,čuáj̣á
829,Bucht::N,bukt,luhtt
830,Bucht::N,bukt,вӯнн
831,Bucht::N,bukt,лӯххт
832,Insel::N,øy,sååle
833,Insel::N,øy,suoloj
834,Insel::N,øy,suolu
835,Insel::N,øy,suálui
836,Insel::N,øy,suâl
837,Insel::N,øy,суэл
838,Blume::N,blomst,rïesege
839,Blume::N,blomst,giedjek
840,Blume::N,blomst,rássi
841,Blume::N,blomst,kukká
842,Blume::N,blomst,heä´rvvrää´ss
843,Blume::N,blomst,ывьнэнч
844,Gras::N,gress,kraesie
845,Gras::N,gress,rásse
846,Gras::N,gress,rássi
847,Gras::N,gress,rääsi
848,Gras::N,gress,rää´ss
849,Gras::N,gress,ра̄ссь
850,Wurzel::N,rot,roehtse
851,Wurzel::N,rot,ruohttsa
852,Wurzel::N,rot,ruohtas
853,Wurzel::N,rot,veedis
854,Wurzel::N,rot,vue´ddes
855,Wurzel::N,rot,вуэнҍтэсь
856,Baum::N,tre,moere
857,Baum::N,tre,muorra
858,Baum::N,tre,muorra
859,Baum::N,tre,muoṛâ
860,Baum::N,tre,muõrr
861,Baum::N,tre,мӯрр
862,Stamm::N,stamme,ståamhpe
863,Stamm::N,stamme,mátta
864,Stamm::N,stamme,galda
865,Stamm::N,stamme,ruŋgo
866,Stamm::N,stamme,stokk
867,Stamm::N,stamme,мӯрр
868,Stamm::N,stamme,кэ̄ллт
869,Rinde::N,bark,gïrre
870,Rinde::N,bark,baarhkoe
871,Rinde::N,bark,bárkko
872,Rinde::N,bark,ostu
873,Rinde::N,bark,bárku
874,Rinde::N,bark,korrâ
875,Rinde::N,bark,kõrr
876,Rinde::N,bark,pärkk
877,Rinde::N,bark,кэ̄рр
878,Rinde::N,bark,па̄ҏҏк
879,Ast::N,gren,åeksie
880,Ast::N,gren,oakse
881,Ast::N,gren,oaksi
882,Ast::N,gren,uák'si
883,Ast::N,gren,å´hss
884,Ast::N,gren,вуэккьс
885,Zweig::N,kvist,åeksie
886,Zweig::N,kvist,oakse
887,Zweig::N,kvist,rissi
888,Zweig::N,kvist,syeṛi
889,Zweig::N,kvist,sue´rr
890,Zweig::N,kvist,рыссе
891,Blatt::N,blad,plienie
892,Blatt::N,blad,lassta
893,Blatt::N,blad,lasta
894,Blatt::N,blad,lostâ
895,Blatt::N,blad,lõstt
896,Blatt::N,blad,лэ̄сст
897,Birke::N,bjørk,såekie
898,Birke::N,bjørk,soahke
899,Birke::N,bjørk,soahki
900,Birke::N,bjørk,suáhi
901,Birke::N,bjørk,suâ´ǩǩ
902,Birke::N,bjørk,пе̄ссьмӯрр
903,Kiefer[Baum]::N,furu,bietsie
904,Kiefer[Baum]::N,furu,hájkka
905,Kiefer[Baum]::N,furu,biehtse
906,Kiefer[Baum]::N,furu,beahci
907,Kiefer[Baum]::N,furu,peeci
908,Kiefer[Baum]::N,furu,pie´cc
909,Kiefer[Baum]::N,furu,пе̄дзь
910,Weide[Baum]::N,selje,saalje
911,Weide[Baum]::N,selje,sállja
912,Weide[Baum]::N,selje,sieđga
913,Weide[Baum]::N,selje,puájui
914,Weide[Baum]::N,selje,puäi
915,Weide[Baum]::N,selje,пуай
916,Weide[Baum]::N,piletre,saalje
917,Weide[Baum]::N,piletre,sállja
918,Weide[Baum]::N,piletre,sieđga
919,Weide[Baum]::N,piletre,puájui
920,Weide[Baum]::N,piletre,puäi
921,Weide[Baum]::N,piletre,пуай
922,Tanne::N,gran,goese
923,Tanne::N,gran,guossa
924,Tanne::N,gran,guossa
925,Tanne::N,gran,kuosâ
926,Tanne::N,gran,kuõss
927,Tanne::N,gran,кӯсс
928,Horn::N,horn,tjåervie
929,Horn::N,horn,tjoarvve
930,Horn::N,horn,čoarvi
931,Horn::N,horn,čuár'vi
932,Horn::N,horn,čuä´rvv
933,Horn::N,horn,чуэррьв
934,Feder::N,fjær,badtse
935,Feder::N,fjær,dålgge
936,Feder::N,fjær,bozza
937,Feder::N,fjær,puzzâ
938,Feder::N,fjær,tolge
939,Feder::N,fjær,poʒʒ
940,Feder::N,fjær,по̄ннц
941,Fell::N,skinn,njaltja
942,Fell::N,skinn,duollje
943,Fell::N,skinn,náhkki
944,Fell::N,skinn,dorkkas
945,Fell::N,skinn,turkkâ
946,Fell::N,skinn,tyel'ji
947,Fell::N,skinn,nähki
948,Fell::N,skinn,torkk
949,Fell::N,skinn,čåu´dd
950,Fell::N,skinn,tue´l'lj
951,Fell::N,skinn,тӯлльй
952,Flügel::N,vinge,såaja
953,Flügel::N,vinge,såajoe
954,Flügel::N,vinge,soadje
955,Flügel::N,vinge,soadji
956,Flügel::N,vinge,suáj̣á
957,Flügel::N,vinge,suäjj
958,Flügel::N,vinge,суэйй
959,Klaue::N,klauv,gadtse
960,Klaue::N,klauv,guober
961,Klaue::N,klauv,gazza
962,Klaue::N,klauv,kozzâ
963,Klaue::N,klauv,kõʒʒ
964,Klaue::N,klauv,кэ̄ннц
965,Kralle::N,klo,gadtse
966,Kralle::N,klo,gadtsa
967,Kralle::N,klo,gazza
968,Kralle::N,klo,kozzâ
969,Kralle::N,klo,kõʒʒ
970,Kralle::N,klo,ке̄бпель
971,Schwanz::N,hale,siejpie
972,Schwanz::N,hale,siejbbe
973,Schwanz::N,hale,bađuš
974,Schwanz::N,hale,seaibi
975,Schwanz::N,hale,seibi
976,Schwanz::N,hale,sei´bb
977,Schwanz::N,hale,piä´cciǩ
978,Schwanz::N,hale,пиджь
979,Schwanz::N,hale,се̄ййп
980,Schwanz::N,hale,пе̄цехь
981,Ei::N,egg,munnie
982,Ei::N,egg,månne
983,Ei::N,egg,monni
984,Ei::N,egg,maṇe
985,Ei::N,egg,mââ´nn
986,Ei::N,egg,маннҍ
987,Nest::N,rede,biesie
988,Nest::N,rede,biesse
989,Nest::N,rede,beassi
990,Nest::N,rede,peesi
991,Nest::N,rede,piervâl
992,Nest::N,rede,piä´ss
993,Nest::N,rede,пе̄ссь
994,Bau::N,hi,biesie
995,Bau::N,hi,biedjo
996,Bau::N,hi,liesso
997,Bau::N,hi,biedju
998,Bau::N,hi,piäju
999,Bau::N,hi,вуэӈӈк
1000,Tier::N,dyr,juvre
1001,Tier::N,dyr,udos
1002,Tier::N,dyr,divrre
1003,Tier::N,dyr,luohtok
1004,Tier::N,dyr,ealli
1005,Tier::N,dyr,ellee
1006,Tier::N,dyr,jie´lli
1007,Tier::N,dyr,жыва
1008,Herde::N,flokk,dåehkie
1009,Herde::N,flokk,ællo
1010,Herde::N,flokk,fuovva
1011,Herde::N,flokk,doahkki
1012,Herde::N,flokk,čagge
1013,Herde::N,flokk,tukk
1014,Herde::N,flokk,vâ´lvv
1015,Herde::N,flokk,чуэз
1016,Herde::N,flokk,чӣгар
1017,Kuh::N,ku,govse
1018,Kuh::N,ku,gussa
1019,Kuh::N,ku,gussa
1020,Kuh::N,ku,kussâ
1021,Kuh::N,ku,kuss
1022,Kuh::N,ku,лӣххьм
1023,Bulle::N,tyr,vuaksa
1024,Bulle::N,tyr,vuoksá
1025,Bulle::N,tyr,heargi
1026,Bulle::N,tyr,vuák'sá
1027,Bulle::N,tyr,ergi
1028,Bulle::N,tyr,vuâhss
1029,Bulle::N,tyr,е̄ррьк
1030,Pferd::N,hest,hierkie
1031,Pferd::N,hest,råsse
1032,Pferd::N,hest,hæssta
1033,Pferd::N,hest,heavuš
1034,Pferd::N,hest,hiävuš
1035,Pferd::N,hest,heävaš
1036,Pferd::N,hest,ро̄ссь
1037,Schaf::N,får,sïrve
1038,Schaf::N,får,sávttsa
1039,Schaf::N,får,sávza
1040,Schaf::N,får,savzâ
1041,Schaf::N,får,sauʒʒ
1042,Schaf::N,får,ла̄мьпесь
1043,Schwein::N,gris,snurke
1044,Schwein::N,gris,svijnne
1045,Schwein::N,gris,spiidni
1046,Schwein::N,gris,šahe
1047,Schwein::N,gris,šââ´ǩǩ
1048,Schwein::N,gris,ша̄гкь
1049,Hund::N,hund,bïenje
1050,Hund::N,hund,bena
1051,Hund::N,hund,beana
1052,Hund::N,hund,peenuv
1053,Hund::N,hund,piânnai
1054,Hund::N,hund,пе̄ннэ
1055,Katze::N,katt,gaahtoe
1056,Katze::N,katt,gáhtto
1057,Katze::N,katt,bussá
1058,Katze::N,katt,kissá
1059,Katze::N,katt,kaass
1060,Katze::N,katt,ко̄а̄сс
1061,Bär::N,bjørn,gumsie
1062,Bär::N,bjørn,biernna
1063,Bär::N,bjørn,guovža
1064,Bär::N,bjørn,bierdna
1065,Bär::N,bjørn,kuob'žâ
1066,Bär::N,bjørn,kue´bǯǯ
1067,Bär::N,bjørn,та̄лл
1068,Eichhörnchen::N,ekorn,åeruve
1069,Eichhörnchen::N,ekorn,oarre
1070,Eichhörnchen::N,ekorn,oarri
1071,Eichhörnchen::N,ekorn,uár'ree
1072,Eichhörnchen::N,ekorn,vuä´r'rev
1073,Eichhörnchen::N,ekorn,вуэррев
1074,Elch::N,elg,ïelje
1075,Elch::N,elg,ællja
1076,Elch::N,elg,sarvva
1077,Elch::N,elg,ealga
1078,Elch::N,elg,sorvâ
1079,Elch::N,elg,sõrvv
1080,Elch::N,elg,сэ̄ррв
1081,Fuchs::N,rev,riepie
1082,Fuchs::N,rev,riebij
1083,Fuchs::N,rev,rieban
1084,Fuchs::N,rev,riemnjis
1085,Fuchs::N,rev,rie´mjj
1086,Fuchs::N,rev,рӣммьн
1087,Hase::N,hare,njåemele
1088,Hase::N,hare,njoammel
1089,Hase::N,hare,njoammil
1090,Hase::N,hare,njuámmil
1091,Hase::N,hare,njue´m'mel
1092,Hase::N,hare,нюэммель
1093,Maus::N,mus,snjeara
1094,Maus::N,mus,snjierrá
1095,Maus::N,mus,sáhpán
1096,Maus::N,mus,säplig
1097,Maus::N,mus,sä´ppli
1098,Maus::N,mus,са̄хпьлинк
1099,Wolf::N,ulv,sïejpe
1100,Wolf::N,ulv,stálppe
1101,Wolf::N,ulv,stáhkke
1102,Wolf::N,ulv,ruomas
1103,Wolf::N,ulv,kumpe
1104,Wolf::N,ulv,návdi
1105,Wolf::N,ulv,kumppi
1106,Wolf::N,ulv,ku´mpp
1107,Wolf::N,ulv,pââ´ldes
1108,Wolf::N,ulv,чиррм
1109,Wolf::N,ulv,пальтӭсь
1110,Wolf::N,varg,sïejpe
1111,Wolf::N,varg,stálppe
1112,Wolf::N,varg,stáhkke
1113,Wolf::N,varg,ruomas
1114,Wolf::N,varg,kumpe
1115,Wolf::N,varg,návdi
1116,Wolf::N,varg,kumppi
1117,Wolf::N,varg,ku´mpp
1118,Wolf::N,varg,pââ´ldes
1119,Wolf::N,varg,чиррм
1120,Wolf::N,varg,пальтӭсь
1121,Vogel::N,fugl,ledtie
1122,Vogel::N,fugl,lådde
1123,Vogel::N,fugl,loddi
1124,Vogel::N,fugl,lodde
1125,Vogel::N,fugl,lå´dd
1126,Vogel::N,fugl,лоаннҍт
1127,Schwarm::N,sverm,dåehkie
1128,Schwarm::N,sverm,doahkke
1129,Schwarm::N,sverm,doahkki
1130,Schwarm::N,sverm,tuák'ki
1131,Schwarm::N,sverm,parvv
1132,Schwarm::N,sverm,туххк
1133,Huhn::N,høne,vöönhtse
1134,Huhn::N,høne,vuonntsá
1135,Huhn::N,høne,vuonccis
1136,Huhn::N,høne,kääṇi
1137,Huhn::N,høne,kää´nn
1138,Huhn::N,høne,ка̄ннҌ
1139,Hahn::N,hane,deere
1140,Hahn::N,hane,hádna
1141,Hahn::N,hane,åresvuonntsá
1142,Hahn::N,hane,vuonccis
1143,Hahn::N,hane,kääṇi
1144,Hahn::N,hane,åå´reskää´nn
1145,Hahn::N,hane,пе̄ттэх
1146,Gans::N,gås,gaase
1147,Gans::N,gås,gássa
1148,Gans::N,gås,čuonji
1149,Gans::N,gås,čuá'njá
1150,Gans::N,gås,čue´nj
1151,Gans::N,gås,чуэнь
1152,Adler::N,ørn,aarhtse
1153,Adler::N,ørn,goasskem
1154,Adler::N,ørn,goaskin
1155,Adler::N,ørn,kuás'kim
1156,Adler::N,ørn,kuä´cǩǩem
1157,Adler::N,ørn,куэцькем
1158,Ente::N,and,tjååtsele
1159,Ente::N,and,vuojatjis
1160,Ente::N,and,čáhceloddi
1161,Ente::N,and,vuonjâč
1162,Ente::N,and,vuõnjâč
1163,Ente::N,and,ча̄дзьлоаннҍт
1164,Eule::N,ugle,snjågloe
1165,Eule::N,ugle,skunjok
1166,Eule::N,ugle,skuolfi
1167,Eule::N,ugle,ijjâlodde
1168,Eule::N,ugle,iiđsaž
1169,Eule::N,ugle,кунньлоаннҍт
1170,Eule::N,ugle,чӯзэм вуэһпэй
1171,Kranich::N,trane,goerke
1172,Kranich::N,trane,guorgga
1173,Kranich::N,trane,guorga
1174,Kranich::N,trane,kuor'gâ
1175,Kranich::N,trane,kuõrgg
1176,Kranich::N,trane,кӯррк
1177,Krähe::N,kråke,voerhtje
1178,Krähe::N,kråke,gárránis
1179,Krähe::N,kråke,vuoratjis
1180,Krähe::N,kråke,vuoražas
1181,Krähe::N,kråke,vuorččis
1182,Krähe::N,kråke,vuorâč
1183,Krähe::N,kråke,vuõrâč
1184,Krähe::N,kråke,вӯрэч
1185,Kuckuck::N,gjøk,gïeke
1186,Kuckuck::N,gjøk,giehka
1187,Kuckuck::N,gjøk,giehka
1188,Kuckuck::N,gjøk,kiehâ
1189,Kuckuck::N,gjøk,ǩiõkk
1190,Kuckuck::N,gjøk,кӣгк
1191,Schwan::N,svane,njoktje
1192,Schwan::N,svane,snjuktja
1193,Schwan::N,svane,njukča
1194,Schwan::N,svane,njuhčâ
1195,Schwan::N,svane,njuhčč
1196,Schwan::N,svane,нюххч
1197,Fisch::N,fisk,guelie
1198,Fisch::N,fisk,guolle
1199,Fisch::N,fisk,guolli
1200,Fisch::N,fisk,kyeḷi
1201,Fisch::N,fisk,kue´ll
1202,Fisch::N,fisk,кӯлль
1203,Barsch::N,abbor,sihtege
1204,Barsch::N,abbor,vuoskun
1205,Barsch::N,abbor,vuoskku
1206,Barsch::N,abbor,vuásku
1207,Barsch::N,abbor,vuâsk
1208,Barsch::N,abbor,вуэсск
1209,Hecht::N,gjedde,haavke
1210,Hecht::N,gjedde,hávgga
1211,Hecht::N,gjedde,hávga
1212,Hecht::N,gjedde,puško
1213,Hecht::N,gjedde,nu´ǩǩeš
1214,Hecht::N,gjedde,ныгкешь
1215,Schlange[Tier]::N,orm,gïermesje
1216,Schlange[Tier]::N,orm,germaj
1217,Schlange[Tier]::N,orm,gearpmaš
1218,Schlange[Tier]::N,orm,kyev'đi
1219,Schlange[Tier]::N,orm,ku´vdd
1220,Schlange[Tier]::N,orm,кӯввьт
1221,Schlange[Tier]::N,slange,gïermesje
1222,Schlange[Tier]::N,slange,germaj
1223,Schlange[Tier]::N,slange,gearpmaš
1224,Schlange[Tier]::N,slange,kyev'đi
1225,Schlange[Tier]::N,slange,ku´vdd
1226,Schlange[Tier]::N,slange,кӯввьт
1227,Wurm::N,orm,mietie
1228,Wurm::N,orm,maarhke
1229,Wurm::N,orm,mádo
1230,Wurm::N,orm,máhtu
1231,Wurm::N,orm,máátu
1232,Wurm::N,orm,määtt
1233,Wurm::N,orm,ма̄дт
1234,Wurm::N,mark,mietie
1235,Wurm::N,mark,maarhke
1236,Wurm::N,mark,mádo
1237,Wurm::N,mark,máhtu
1238,Wurm::N,mark,máátu
1239,Wurm::N,mark,määtt
1240,Wurm::N,mark,ма̄дт
1241,Spinne::N,edderkopp,hievnie
1242,Spinne::N,edderkopp,hievnne
1243,Spinne::N,edderkopp,heavdni
1244,Spinne::N,edderkopp,evni
1245,Spinne::N,edderkopp,eeunaž
1246,Spinne::N,edderkopp,о̄а̄з
1247,Ameise::N,maur,garhke
1248,Ameise::N,maur,gårkkå
1249,Ameise::N,maur,gotka
1250,Ameise::N,maur,kutkâ
1251,Ameise::N,maur,kotkk
1252,Ameise::N,maur,ко̄ттк
1253,Laus::N,lus,dihkie
1254,Laus::N,lus,dihkke
1255,Laus::N,lus,dihkki
1256,Laus::N,lus,tikke
1257,Laus::N,lus,te´ǩǩ
1258,Laus::N,lus,тыһкь
1259,Mücke::N,mygg,tjoejhke
1260,Mücke::N,mygg,tjuojkka
1261,Mücke::N,mygg,čuoika
1262,Mücke::N,mygg,čuoš'kâ
1263,Mücke::N,mygg,čuõškk
1264,Mücke::N,mygg,чӯшшк
1265,Fliege::N,flue,tjoere
1266,Fliege::N,flue,boerege
1267,Fliege::N,flue,tjuruk
1268,Fliege::N,flue,čuru
1269,Fliege::N,flue,kiärpáš
1270,Fliege::N,flue,čuâr
1271,Fliege::N,flue,čuâras
1272,Fliege::N,flue,чуэраш
1273,Schmetterling::N,sommerfugl,biejjielåbloe
1274,Schmetterling::N,sommerfugl,biejvvelådde
1275,Schmetterling::N,sommerfugl,beaiveloddi
1276,Schmetterling::N,sommerfugl,piäi'vááloddááš
1277,Schmetterling::N,sommerfugl,ä´llbaž
1278,Schmetterling::N,sommerfugl,pei´vvlå´dd
1279,Schmetterling::N,sommerfugl,а̄лльп
1280,Beere::N,bær,muerjie
1281,Beere::N,bær,muorjje
1282,Beere::N,bær,muorji
1283,Beere::N,bær,myer'ji
1284,Beere::N,bær,mue´rjj
1285,Beere::N,bær,мӯррьй
1286,Apfel::N,eple,æbpla
1287,Apfel::N,eple,ehpal
1288,Apfel::N,eple,eppel
1289,Apfel::N,eple,eahppel
1290,Apfel::N,eple,я̄блэк
1291,Pilz::N,sopp,goebpere
1292,Pilz::N,sopp,guoppar
1293,Pilz::N,sopp,guoppar
1294,Pilz::N,sopp,kuobâr
1295,Pilz::N,sopp,kuõbbâr
1296,Pilz::N,sopp,кӯмпар
1297,Zwiebel::N,løk,lööke
1298,Zwiebel::N,løk,løhkka
1299,Zwiebel::N,løk,lávki
1300,Zwiebel::N,løk,luukk
1301,Zwiebel::N,løk,луквець
1302,Saat::N,sæd,saajoe
1303,Saat::N,sæd,sádjo
1304,Saat::N,sæd,siepman
1305,Saat::N,sæd,siemâ
1306,Saat::N,sæd,siõm
1307,Saat::N,sæd,се̄м
1308,Korn::N,korn,gernie
1309,Korn::N,korn,gårnnetjalmme
1310,Korn::N,korn,gordni
1311,Korn::N,korn,jiṿe
1312,Korn::N,korn,ле̄ййп
1313,Heu::N,høy,suejnieh
1314,Heu::N,høy,ájvve
1315,Heu::N,høy,suoidni
1316,Heu::N,høy,syei'ni
1317,Heu::N,høy,suei´nn
1318,Heu::N,høy,сӯййн
1319,Schale::N,skall,gïrre
1320,Schale::N,skall,garra
1321,Schale::N,skall,skádne
1322,Schale::N,skall,garra
1323,Schale::N,skall,korrâ
1324,Schale::N,skall,kõrr
1325,Schale::N,skall,ю̄дтҍ
1326,Grube::N,grop,haevtie
1327,Grube::N,grop,rågge
1328,Grube::N,grop,gohpi
1329,Grube::N,grop,roggi
1330,Grube::N,grop,kyep'pi
1331,Grube::N,grop,rogge
1332,Grube::N,grop,rå´ǧǧ
1333,Grube::N,grop,kåå´pp
1334,Grube::N,grop,коабпь
1335,Falle::N,felle,barta
1336,Falle::N,felle,ruevtie
1337,Falle::N,felle,gillar
1338,Falle::N,felle,ruovdde
1339,Falle::N,felle,rihtá
1340,Falle::N,felle,báhcahat
1341,Falle::N,felle,ká'skástâh
1342,Falle::N,felle,ää´ǧǧes
1343,Falle::N,felle,кӣлл
1344,Falle::N,felle,ше̄шшь
1345,Schlinge::N,snare,latjka
1346,Schlinge::N,snare,gieras
1347,Schlinge::N,snare,mohkki
1348,Schlinge::N,snare,kieḷâ
1349,Schlinge::N,snare,ǩiõll
1350,Schlinge::N,snare,ää´ǧǧes
1351,Schlinge::N,snare,кӣлл
1352,Schlinge::N,snare,ше̄шшь
1353,Spur::N,spor,gïeje
1354,Spur::N,spor,luodda
1355,Spur::N,spor,joavnes
1356,Spur::N,spor,luodda
1357,Spur::N,spor,luod'dâ
1358,Spur::N,spor,ǩiõjj
1359,Spur::N,spor,кӣйй
1360,Asche::N,aske,govne
1361,Asche::N,aske,gudna
1362,Asche::N,aske,gutna
1363,Asche::N,aske,kunnâ
1364,Asche::N,aske,kunn
1365,Asche::N,aske,кунн
1366,Dreck::N,møkk,haaskoe
1367,Dreck::N,møkk,lænjok
1368,Dreck::N,møkk,baška
1369,Dreck::N,møkk,duova
1370,Dreck::N,møkk,durdi
1371,Dreck::N,møkk,tuol'vâ
1372,Dreck::N,møkk,sähss
1373,Dreck::N,møkk,са̄ккьс
1374,Dreck::N,skitt,haaskoe
1375,Dreck::N,skitt,lænjok
1376,Dreck::N,skitt,baška
1377,Dreck::N,skitt,duova
1378,Dreck::N,skitt,durdi
1379,Dreck::N,skitt,tuol'vâ
1380,Dreck::N,skitt,sähss
1381,Dreck::N,skitt,са̄ккьс
1382,Eisen::N,jern,ruevtie
1383,Eisen::N,jern,ruovdde
1384,Eisen::N,jern,ruovdi
1385,Eisen::N,jern,ryev'di
1386,Eisen::N,jern,ru´vdd
1387,Eisen::N,jern,рӯввьт
1388,Gold::N,gull,gullie
1389,Gold::N,gull,gålle
1390,Gold::N,gull,golli
1391,Gold::N,gull,kolle
1392,Gold::N,gull,kå´ll
1393,Gold::N,gull,коалль
1394,Silber::N,sølv,sïlpe
1395,Silber::N,sølv,silbba
1396,Silber::N,sølv,silba
1397,Silber::N,sølv,silbâ
1398,Silber::N,sølv,silbb
1399,Silber::N,sølv,сыллп
1400,Kohle::N,kol,tjïrre
1401,Kohle::N,kol,tjahta
1402,Kohle::N,kol,čitna
1403,Kohle::N,kol,illâ
1404,Kohle::N,kol,čiđđâ
1405,Kohle::N,kol,ill
1406,Kohle::N,kol,ылл
1407,Kohle::N,kull,tjïrre
1408,Kohle::N,kull,tjahta
1409,Kohle::N,kull,čitna
1410,Kohle::N,kull,illâ
1411,Kohle::N,kull,čiđđâ
1412,Kohle::N,kull,ill
1413,Kohle::N,kull,ылл
1414,Glas::N,glass,klaase
1415,Glas::N,glass,glássa
1416,Glas::N,glass,lássa
1417,Glas::N,glass,laasâ
1418,Glas::N,glass,steehl
1419,Glas::N,glass,сте̄клэ
1420,Lehm::N,leire,laejrie
1421,Lehm::N,leire,lænnjgá
1422,Lehm::N,leire,láirá
1423,Lehm::N,leire,njaajâ
1424,Lehm::N,leire,saavv
1425,Lehm::N,leire,чуййв
1426,Lehm::N,leire,чуввьй
1427,Sand::N,sand,saedtie
1428,Sand::N,sand,sáttoj
1429,Sand::N,sand,tjievrra
1430,Sand::N,sand,sáttu
1431,Sand::N,sand,čunoi
1432,Sand::N,sand,vuõddâs
1433,Sand::N,sand,вӯнтас
1434,Mensch::N,menneske,almetje
1435,Mensch::N,menneske,ulmusj
1436,Mensch::N,menneske,olmmoš
1437,Mensch::N,menneske,olmooš
1438,Mensch::N,menneske,ooumâž
1439,Mensch::N,menneske,олма
1440,Mann::N,mann,ålma
1441,Mann::N,mann,ålmåj
1442,Mann::N,mann,olmmái
1443,Mann::N,mann,a'lmai
1444,Mann::N,mann,åålm
1445,Mann::N,mann,ка̄ллесь
1446,Frau::N,kvinne,nyjsene
1447,Frau::N,kvinne,nissun
1448,Frau::N,kvinne,nisu
1449,Frau::N,kvinne,nissoon
1450,Frau::N,kvinne,neezzan
1451,Frau::N,kvinne,нызан
1452,Kind::N,barn,maana
1453,Kind::N,barn,mánná
1454,Kind::N,barn,mánná
1455,Kind::N,barn,pärni
1456,Kind::N,barn,páárnáš
1457,Kind::N,barn,pä´rnn
1458,Kind::N,barn,päärnaž
1459,Kind::N,barn,па̄ррьн
1460,Kind::N,barn,па̄рнэнч
1461,Junge::N,gutt,påajke
1462,Junge::N,gutt,baernie
1463,Junge::N,gutt,birek
1464,Junge::N,gutt,báhttja
1465,Junge::N,gutt,gánda
1466,Junge::N,gutt,bárdni
1467,Junge::N,gutt,alge
1468,Junge::N,gutt,â´lǧǧ
1469,Junge::N,gutt,pä´rnn
1470,Junge::N,gutt,па̄ррьн
1471,Junge::N,gutt,па̄ррьшя
1472,Mädchen::N,pike,nïejte
1473,Mädchen::N,pike,niejdda
1474,Mädchen::N,pike,nieida
1475,Mädchen::N,pike,niei'dâ
1476,Mädchen::N,pike,nijdd
1477,Mädchen::N,pike,нӣйта
1478,Mädchen::N,jente,nïejte
1479,Mädchen::N,jente,niejdda
1480,Mädchen::N,jente,nieida
1481,Mädchen::N,jente,niei'dâ
1482,Mädchen::N,jente,nijdd
1483,Mädchen::N,jente,нӣйта
1484,Familie::N,familie,fuelhkie
1485,Familie::N,familie,beraj
1486,Familie::N,familie,fuolkke
1487,Familie::N,familie,famillja
1488,Familie::N,familie,bearaš
1489,Familie::N,familie,peerâ
1490,Familie::N,familie,piâr
1491,Familie::N,familie,пӣрас
1492,Großvater::N,bestefar,aajja
1493,Großvater::N,bestefar,áddjá
1494,Großvater::N,bestefar,áddjá
1495,Großvater::N,bestefar,äijih
1496,Großvater::N,bestefar,ä´jj
1497,Großvater::N,bestefar,а̄йя
1498,Großmutter::N,bestemor,aahka
1499,Großmutter::N,bestemor,áhkko
1500,Großmutter::N,bestemor,áhkku
1501,Großmutter::N,bestemor,ákku
1502,Großmutter::N,bestemor,äkk
1503,Großmutter::N,bestemor,ä´ǩǩ
