,Concept_ID,it,se
2645,Heim::N,casa,ruoktu
2646,Heim::N,casa,päikki
2647,Heim::N,casa,päi´ǩǩ
2648,Heim::N,casa,пэ̄ҏҏт
2649,Ofen::N,stufa,vuebnie
2650,Ofen::N,stufa,vuodná
2651,Ofen::N,stufa,vuobnne
2652,Ofen::N,stufa,uvdna
2653,Ofen::N,stufa,uvnâ
2654,Ofen::N,stufa,ǩiiuǥân
2655,Ofen::N,stufa,пе̄ххц
2656,Ofen::N,stufa,кыввкан
2657,Fußboden::N,pavimento,guelpie
2658,Fußboden::N,pavimento,guolbbe
2659,Fußboden::N,pavimento,láhtti
2660,Fußboden::N,pavimento,šalde
2661,Fußboden::N,pavimento,šâ´ldd
2662,Fußboden::N,pavimento,шалльт
2663,Tisch::N,tàvolo,buertie
2664,Tisch::N,tàvolo,bievdde
2665,Tisch::N,tàvolo,beavdi
2666,Tisch::N,tàvolo,pevdi
2667,Tisch::N,tàvolo,på´rdd
2668,Tisch::N,tàvolo,stue´ll
2669,Tisch::N,tàvolo,туэлль
2670,Stuhl::N,sedia,stovle
2671,Stuhl::N,sedia,ståvllå
2672,Stuhl::N,sedia,stuollu
2673,Stuhl::N,sedia,stovli
2674,Stuhl::N,sedia,stuu´l
2675,Stuhl::N,sedia,стула
2676,Wiege::N,culla,gïerhkeme
2677,Wiege::N,culla,vuoggo
2678,Wiege::N,culla,geaŧŧu
2679,Wiege::N,culla,geaktu
2680,Wiege::N,culla,gietkka
2681,Wiege::N,culla,kiäh'tu
2682,Wiege::N,culla,vogga
2683,Wiege::N,culla,кӣткэм
2684,Bett::N,letto,seangkoe
2685,Bett::N,letto,sæŋŋga
2686,Bett::N,letto,seaŋga
2687,Bett::N,letto,seŋgâ
2688,Bett::N,letto,sââ´jj
2689,Bett::N,letto,вуэдтӭмсайй
2690,Regal::N,scaffale,hælla
2691,Regal::N,scaffale,hilldo
2692,Regal::N,scaffale,hildu
2693,Regal::N,scaffale,ildee
2694,Regal::N,scaffale,i´lddi
2695,Regal::N,scaffale,ылльтэ
2696,Kiste::N,cassa,aeskie
2697,Kiste::N,cassa,kássa
2698,Kiste::N,cassa,kássa
2699,Kiste::N,cassa,árkku
2700,Kiste::N,cassa,ču´ǩǩ
2701,Kiste::N,cassa,чуххьк
2702,Fenster::N,finestra,klaase
2703,Fenster::N,finestra,vinndek
2704,Fenster::N,finestra,láse
2705,Fenster::N,finestra,laasâ
2706,Fenster::N,finestra,ikkân
2707,Fenster::N,finestra,эххкан
2708,Tür::N,porta,okse
2709,Tür::N,porta,uksa
2710,Tür::N,porta,uksa
2711,Tür::N,porta,uksâ
2712,Tür::N,porta,uhss
2713,Tür::N,porta,уккс
2714,Tor::N,portone,okse
2715,Tor::N,portone,pårttå
2716,Tor::N,portone,uksa
2717,Tor::N,portone,poarta
2718,Tor::N,portone,porttâ
2719,Tor::N,portone,uustõk
2720,Tor::N,portone,čuâlluhss
2721,Tor::N,portone,уккс
2722,Zaun::N,recinto,haakene
2723,Zaun::N,recinto,jerra
2724,Zaun::N,recinto,gárdde
2725,Zaun::N,recinto,áidi
2726,Zaun::N,recinto,äiđi
2727,Zaun::N,recinto,äidd
2728,Zaun::N,recinto,čuâll
2729,Zaun::N,recinto,а̄ййт
2730,Dach::N,tetto,rehpie
2731,Dach::N,tetto,dæhkko
2732,Dach::N,tetto,gáhttu
2733,Dach::N,tetto,káttu
2734,Dach::N,tetto,laakk
2735,Dach::N,tetto,пэ̄ҏҏтэ̄ля
2736,Dach::N,tetto,кры̄ша
2737,Leiter::N,scala,raajtere
2738,Leiter::N,scala,tjajmos
2739,Leiter::N,scala,boagos
2740,Leiter::N,scala,ráidalas
2741,Leiter::N,scala,raidlâs
2742,Leiter::N,scala,лествец
2743,Leiter::N,scala a pioli,raajtere
2744,Leiter::N,scala a pioli,tjajmos
2745,Leiter::N,scala a pioli,boagos
2746,Leiter::N,scala a pioli,ráidalas
2747,Leiter::N,scala a pioli,raidlâs
2748,Leiter::N,scala a pioli,лествец
2749,Besen::N,scopa,saehpie
2750,Besen::N,scopa,gaerpene
2751,Besen::N,scopa,njáman
2752,Besen::N,scopa,luvdá
2753,Besen::N,scopa,luvdá
2754,Besen::N,scopa,västt
2755,Besen::N,scopa,ва̄сст
2756,Spaten::N,vanga,gåajvoe
2757,Spaten::N,vanga,spádá
2758,Spaten::N,vanga,goajvvo
2759,Spaten::N,vanga,goaivu
2760,Spaten::N,vanga,kuái'vu
2761,Spaten::N,vanga,kuäivv
2762,Spaten::N,vanga,куаййв
2763,Schaufel::N,pala,gåajvoe
2764,Schaufel::N,pala,gåjvun
2765,Schaufel::N,pala,goajvvo
2766,Schaufel::N,pala,goaivu
2767,Schaufel::N,pala,kuái'vu
2768,Schaufel::N,pala,kuäivv
2769,Schaufel::N,pala,куаййв
2770,Gabel::N,forchetta,tjåagka
2771,Gabel::N,forchetta,gáffil
2772,Gabel::N,forchetta,káffal
2773,Gabel::N,forchetta,kaahvâl
2774,Gabel::N,forchetta,velkk
2775,Gabel::N,forchetta,а̄лльс
2776,Löffel::N,cucchiaio,buste
2777,Löffel::N,cucchiaio,bassti
2778,Löffel::N,cucchiaio,baste
2779,Löffel::N,cucchiaio,pastem
2780,Löffel::N,cucchiaio,pâ´sttem
2781,Löffel::N,cucchiaio,пасьтэмь
2782,Messer::N,coltello,nejpie
2783,Messer::N,coltello,nijbbe
2784,Messer::N,coltello,niibi
2785,Messer::N,coltello,nijbe
2786,Messer::N,coltello,nei´bb
2787,Messer::N,coltello,ныййп
2788,Nagel::N,chiodo,spæjhkere
2789,Nagel::N,chiodo,spiger
2790,Nagel::N,chiodo,návlle
2791,Nagel::N,chiodo,spiikkár
2792,Nagel::N,chiodo,spijkkár
2793,Nagel::N,chiodo,näu´ll
2794,Nagel::N,chiodo,на̄ввьл
2795,Netz::N,rete,viermie
2796,Netz::N,rete,viermme
2797,Netz::N,rete,næhtta
2798,Netz::N,rete,fierbmi
2799,Netz::N,rete,viermi
2800,Netz::N,rete,säi´mm
2801,Netz::N,rete,нӯжхьт
2802,Haken::N,uncino,kruehkie
2803,Haken::N,uncino,ruohkke
2804,Haken::N,uncino,vagge
2805,Haken::N,uncino,roahkki
2806,Haken::N,uncino,faggi
2807,Haken::N,uncino,kuák'ki
2808,Haken::N,uncino,kuä´ǩ'ǩ
2809,Haken::N,uncino,ва̄ӈӈк
2810,Haken::N,uncino,куэххьк
2811,Griff::N,mànico,rehpie
2812,Griff::N,mànico,taatje
2813,Griff::N,mànico,gavlla
2814,Griff::N,mànico,guottáldahka
2815,Griff::N,mànico,geavja
2816,Griff::N,mànico,novdâ
2817,Griff::N,mànico,nõđđ
2818,Griff::N,mànico,kå´ǧǧ
2819,Griff::N,mànico,нэ̄дт
2820,Griff::N,maniglia,rehpie
2821,Griff::N,maniglia,taatje
2822,Griff::N,maniglia,gavlla
2823,Griff::N,maniglia,guottáldahka
2824,Griff::N,maniglia,geavja
2825,Griff::N,maniglia,novdâ
2826,Griff::N,maniglia,nõđđ
2827,Griff::N,maniglia,kå´ǧǧ
2828,Griff::N,maniglia,нэ̄дт
2829,Schloss::N,serratura,laesie
2830,Schloss::N,serratura,lássa
2831,Schloss::N,serratura,lohkka
2832,Schloss::N,serratura,lukkâ
2833,Schloss::N,serratura,lokk
2834,Schloss::N,serratura,ло̄ххк
2835,Bild::N,quadro,guvvie
2836,Bild::N,quadro,gåvvå
2837,Bild::N,quadro,govva
2838,Bild::N,quadro,koṿe
2839,Bild::N,quadro,kartt
2840,Bild::N,quadro,картина
2841,Bild::N,immàgine,guvvie
2842,Bild::N,immàgine,gåvvå
2843,Bild::N,immàgine,govva
2844,Bild::N,immàgine,koṿe
2845,Bild::N,immàgine,kartt
2846,Bild::N,immàgine,картина
2847,Figur::N,figura,guvvie
2848,Figur::N,figura,gåvos
2849,Figur::N,figura,figuvrra
2850,Figur::N,figura,figuvra
2851,Figur::N,figura,kovos
2852,Figur::N,figura,kuâŋas
2853,Puppe::N,bàmbola,dåahka
2854,Puppe::N,bàmbola,dåhkko
2855,Puppe::N,bàmbola,doahkko
2856,Puppe::N,bàmbola,dohkká
2857,Puppe::N,bàmbola,duhkká
2858,Puppe::N,bàmbola,kuuhlaž
2859,Puppe::N,bàmbola,кукла
2860,Beutel::N,borsa,voessetje
2861,Beutel::N,borsa,påvsså
2862,Beutel::N,borsa,seahkaš
2863,Beutel::N,borsa,bursa
2864,Beutel::N,borsa,guhkkár
2865,Beutel::N,borsa,čooṿâs
2866,Beutel::N,borsa,siâk'k
2867,Beutel::N,borsa,kå´ššel
2868,Beutel::N,borsa,ве̄ҏҏц
2869,Beutel::N,sacchetto,voessetje
2870,Beutel::N,sacchetto,påvsså
2871,Beutel::N,sacchetto,seahkaš
2872,Beutel::N,sacchetto,bursa
2873,Beutel::N,sacchetto,guhkkár
2874,Beutel::N,sacchetto,čooṿâs
2875,Beutel::N,sacchetto,siâk'k
2876,Beutel::N,sacchetto,kå´ššel
2877,Beutel::N,sacchetto,ве̄ҏҏц
2878,Bündel::N,fascio,paantje
2879,Bündel::N,fascio,buduk
2880,Bündel::N,fascio,gurppe
2881,Bündel::N,fascio,gihppu
2882,Bündel::N,fascio,kiäs'tu
2883,Bündel::N,fascio,šnâpp
2884,Bündel::N,fascio,пуччк
2885,Bündel::N,fagotto,paantje
2886,Bündel::N,fagotto,buduk
2887,Bündel::N,fagotto,gurppe
2888,Bündel::N,fagotto,gihppu
2889,Bündel::N,fagotto,kiäs'tu
2890,Bündel::N,fagotto,šnâpp
2891,Bündel::N,fagotto,пуччк
2892,Tasche::N,borsa,veaskoe
2893,Tasche::N,borsa,væssko
2894,Tasche::N,borsa,lávkka
2895,Tasche::N,borsa,lávka
2896,Tasche::N,borsa,seahkka
2897,Tasche::N,borsa,lavkkâ
2898,Tasche::N,borsa,laukk
2899,Tasche::N,borsa,суӎӎьк
2900,Tasche::N,borsa,ло̄а̄ффк
2901,Eimer::N,secchio,bæhtoe
2902,Eimer::N,secchio,skiello
2903,Eimer::N,secchio,skállu
2904,Eimer::N,secchio,eebir
2905,Eimer::N,secchio,skääll
2906,Eimer::N,secchio,е̄мьперь
2907,Deckel::N,coperchio,luehkie
2908,Deckel::N,coperchio,låhkke
2909,Deckel::N,coperchio,lohkki
2910,Deckel::N,coperchio,lokke
2911,Deckel::N,coperchio,lå´ǩǩ
2912,Deckel::N,coperchio,ко̄а̄ххтнэсс
2913,Geschirr::N,stoviglie,lihtie
2914,Geschirr::N,stoviglie,lihte
2915,Geschirr::N,stoviglie,lihtit
2916,Geschirr::N,stoviglie,litte
2917,Geschirr::N,stoviglie,kärldõk
2918,Geschirr::N,stoviglie,ка̄ррь
2919,Sack::N,sacco,voesse
2920,Sack::N,sacco,vuossa
2921,Sack::N,sacco,seahkka
2922,Sack::N,sacco,sekkâ
2923,Sack::N,sacco,siâk'k
2924,Sack::N,sacco,ве̄ҏҏц
2925,Tasse::N,tazza,guksie
2926,Tasse::N,tazza,gåhppå
2927,Tasse::N,tazza,gohppu
2928,Tasse::N,tazza,pollo
2929,Tasse::N,tazza,kopp
2930,Tasse::N,tazza,на̄ххьп
2931,Topf::N,pèntola,baetie
2932,Topf::N,pèntola,krovhte
2933,Topf::N,pèntola,rujtta
2934,Topf::N,pèntola,giebbme
2935,Topf::N,pèntola,báhti
2936,Topf::N,pèntola,gievdni
2937,Topf::N,pèntola,pääti
2938,Topf::N,pèntola,kruâitt
2939,Topf::N,pèntola,кӣммьн
2940,Kessel::N,paiolo,giebnie
2941,Kessel::N,paiolo,skallo
2942,Kessel::N,paiolo,giebbme
2943,Kessel::N,paiolo,gieđbmi
2944,Kessel::N,paiolo,kiem'ni
2945,Kessel::N,paiolo,ǩie´mnn
2946,Kessel::N,paiolo,кӣммьн
2947,Kessel::N,calderone,giebnie
2948,Kessel::N,calderone,skallo
2949,Kessel::N,calderone,giebbme
2950,Kessel::N,calderone,gieđbmi
2951,Kessel::N,calderone,kiem'ni
2952,Kessel::N,calderone,ǩie´mnn
2953,Kessel::N,calderone,кӣммьн
2954,Essen::N,pasto,åesie
2955,Essen::N,pasto,beapmoe
2956,Essen::N,pasto,biebbmo
2957,Essen::N,pasto,borramuš
2958,Essen::N,pasto,purrâmâš
2959,Essen::N,pasto,porrmõš
2960,Essen::N,pasto,по̄ррмушш
2961,Essen::N,mangiare,åesie
2962,Essen::N,mangiare,beapmoe
2963,Essen::N,mangiare,biebbmo
2964,Essen::N,mangiare,borramuš
2965,Essen::N,mangiare,purrâmâš
2966,Essen::N,mangiare,porrmõš
2967,Essen::N,mangiare,по̄ррмушш
2968,Nahrung::N,cibo,beapmoe
2969,Nahrung::N,cibo,biebbmo
2970,Nahrung::N,cibo,biebmu
2971,Nahrung::N,cibo,purrâmâš
2972,Nahrung::N,cibo,porrmõš
2973,Nahrung::N,cibo,по̄ррмушш
2974,Nahrung::N,alimento,beapmoe
2975,Nahrung::N,alimento,biebbmo
2976,Nahrung::N,alimento,biebmu
2977,Nahrung::N,alimento,purrâmâš
2978,Nahrung::N,alimento,porrmõš
2979,Nahrung::N,alimento,по̄ррмушш
2980,Speise::N,piatto,beapmoe
2981,Speise::N,piatto,biebbmo
2982,Speise::N,piatto,biebmu
2983,Speise::N,piatto,määlis
2984,Speise::N,piatto,aasâs
2985,Speise::N,piatto,porrmõš
2986,Speise::N,piatto,по̄ррмушш
2987,Fleisch::N,carne,bearkoe
2988,Fleisch::N,carne,oadtje
2989,Fleisch::N,carne,bierggo
2990,Fleisch::N,carne,biergu
2991,Fleisch::N,carne,uáž'ži
2992,Fleisch::N,carne,vuä´ǯ'ǯ
2993,Fleisch::N,carne,вуэннч
2994,Getreide::N,cereali,gernie
2995,Getreide::N,cereali,gårnne
2996,Getreide::N,cereali,gordni
2997,Getreide::N,cereali,valje
2998,Getreide::N,cereali,ле̄ййп
2999,Brei::N,purè,kraavhtse
3000,Brei::N,purè,ráktsa
3001,Brei::N,purè,buvru
3002,Brei::N,purè,suoḥâd
3003,Brei::N,purè,hutt
3004,Brei::N,purè,уххт
3005,Brei::N,pappa,kraavhtse
3006,Brei::N,pappa,ráktsa
3007,Brei::N,pappa,buvru
3008,Brei::N,pappa,suoḥâd
3009,Brei::N,pappa,hutt
3010,Brei::N,pappa,уххт
3011,Brot::N,pane,gaahkoe
3012,Brot::N,pane,lájbbe
3013,Brot::N,pane,stummpa
3014,Brot::N,pane,láibi
3015,Brot::N,pane,gáhkku
3016,Brot::N,pane,leibi
3017,Brot::N,pane,lei´bb
3018,Brot::N,pane,ле̄ййп
3019,Scheibe::N,fetta,snaejrie
3020,Scheibe::N,fetta,sárdde
3021,Scheibe::N,fetta,vajahas
3022,Scheibe::N,fetta,časkkis
3023,Scheibe::N,fetta,ča'skes
3024,Scheibe::N,fetta,ku´sǩǩ
3025,Scheibe::N,fetta,кусськ
3026,Scheibe::N,trancia,snaejrie
3027,Scheibe::N,trancia,sárdde
3028,Scheibe::N,trancia,vajahas
3029,Scheibe::N,trancia,časkkis
3030,Scheibe::N,trancia,ča'skes
3031,Scheibe::N,trancia,ku´sǩǩ
3032,Scheibe::N,trancia,кусськ
3033,Fett::N,grasso,buejtie
3034,Fett::N,grasso,vuodja
3035,Fett::N,grasso,buoidi
3036,Fett::N,grasso,pyei'di
3037,Fett::N,grasso,puõi´dd
3038,Fett::N,grasso,пуййт
3039,Butter::N,burro,voeje
3040,Butter::N,burro,vuodja
3041,Butter::N,burro,vuodja
3042,Butter::N,burro,vuojâ
3043,Butter::N,burro,vuõjj
3044,Butter::N,burro,вӯйй
3045,Öl::N,olio,ålja
3046,Öl::N,olio,ulljo
3047,Öl::N,olio,oalljo
3048,Öl::N,olio,olju
3049,Öl::N,olio,oljo
3050,Öl::N,olio,vuõjj
3051,Öl::N,olio,вӯйй
3052,Salz::N,sale,saelhtie
3053,Salz::N,sale,sállte
3054,Salz::N,sale,sálti
3055,Salz::N,sale,sältti
3056,Salz::N,sale,sä´ltt
3057,Salz::N,sale,сӯлль
3058,Suppe::N,zuppa,joptse
3059,Suppe::N,zuppa,jupptsa
3060,Suppe::N,zuppa,málli
3061,Suppe::N,zuppa,määḷi
3062,Suppe::N,zuppa,lieṃâ
3063,Suppe::N,zuppa,liõmm
3064,Suppe::N,zuppa,лӣмм
3065,Suppe::N,minestra,joptse
3066,Suppe::N,minestra,jupptsa
3067,Suppe::N,minestra,málli
3068,Suppe::N,minestra,määḷi
3069,Suppe::N,minestra,lieṃâ
3070,Suppe::N,minestra,liõmm
3071,Suppe::N,minestra,лӣмм
3072,Honig::N,miele,hååneske
3073,Honig::N,miele,meda
3074,Honig::N,miele,miehta
3075,Honig::N,miele,mietâ
3076,Honig::N,miele,miõtt
3077,Honig::N,miele,мӣдт
3078,Milch::N,latte,mielhkie
3079,Milch::N,latte,mielkke
3080,Milch::N,latte,mielki
3081,Milch::N,latte,miel'kki
3082,Milch::N,latte,mie´lǩǩ
3083,Milch::N,latte,ма̄ййт
3084,Tee::N,tè,löövje
3085,Tee::N,tè,tedja
3086,Tee::N,tè,deadju
3087,Tee::N,tè,čee
3088,Tee::N,tè,teej̣â
3089,Tee::N,tè,čee
3090,Tee::N,tè,чайй
3091,Leder::N,pelle,hovre
3092,Leder::N,pelle,sassne
3093,Leder::N,pelle,náhkki
3094,Leder::N,pelle,leaira
3095,Leder::N,pelle,čevđi
3096,Leder::N,pelle,čåu´dd
3097,Leder::N,pelle,на̄ххьк
3098,Wolle::N,lana,ålloe
3099,Wolle::N,lana,hullo
3100,Wolle::N,lana,ullu
3101,Wolle::N,lana,ullo
3102,Wolle::N,lana,oll
3103,Wolle::N,lana,улл
3104,Stoff::N,panno,tyjje
3105,Stoff::N,panno,gápptás
3106,Stoff::N,panno,stoaffa
3107,Stoff::N,panno,ávnnas
3108,Stoff::N,panno,käägus
3109,Stoff::N,panno,aaunâs
3110,Stoff::N,panno,лыййн
3111,Stoff::N,tessuto,tyjje
3112,Stoff::N,tessuto,gápptás
3113,Stoff::N,tessuto,stoaffa
3114,Stoff::N,tessuto,ávnnas
3115,Stoff::N,tessuto,käägus
3116,Stoff::N,tessuto,aaunâs
3117,Stoff::N,tessuto,лыййн
3118,Nadel::N,ago,naaloe
3119,Nadel::N,ago,nállo
3120,Nadel::N,ago,nállu
3121,Nadel::N,ago,nááḷu
3122,Nadel::N,ago,neu´ll
3123,Nadel::N,ago,нӣввьл
3124,Faden::N,filo,laejkie
3125,Faden::N,filo,hárppo
3126,Faden::N,filo,árpu
3127,Faden::N,filo,läigi
3128,Faden::N,filo,lääi´j
3129,Faden::N,filo,сӯнн
3130,Knopf::N,bottone,balhka
3131,Knopf::N,bottone,boallo
3132,Knopf::N,bottone,boallu
3133,Knopf::N,bottone,puál'lu
3134,Knopf::N,bottone,puäll
3135,Knopf::N,bottone,пуалл
3136,Knoten::N,nodo,tjoelme
3137,Knoten::N,nodo,tjuolmma
3138,Knoten::N,nodo,čuolbma
3139,Knoten::N,nodo,čuol'mâ
3140,Knoten::N,nodo,čuõlmm
3141,Knoten::N,nodo,чӯллм
3142,Farbe::N,pittura,klaerie
3143,Farbe::N,pittura,ivnne
3144,Farbe::N,pittura,bájnno
3145,Farbe::N,pittura,mola
3146,Farbe::N,pittura,fearga
3147,Farbe::N,pittura,maalâ
3148,Farbe::N,pittura,páinu
3149,Farbe::N,pittura,kälkk
3150,Farbe::N,pittura,по̄а̄ййн
3151,Kleidung::N,vestiti,tyjje
3152,Kleidung::N,vestiti,gárvvo
3153,Kleidung::N,vestiti,bivttas
3154,Kleidung::N,vestiti,piivtâs
3155,Kleidung::N,vestiti,pivoh
3156,Kleidung::N,vestiti,piiutâs
3157,Kleidung::N,vestiti,о̄а̄з
3158,Kleidung::N,vestiario,tyjje
3159,Kleidung::N,vestiario,gárvvo
3160,Kleidung::N,vestiario,bivttas
3161,Kleidung::N,vestiario,piivtâs
3162,Kleidung::N,vestiario,pivoh
3163,Kleidung::N,vestiario,piiutâs
3164,Kleidung::N,vestiario,о̄а̄з
3165,Hemd::N,camicia,sjåarhtoe
3166,Hemd::N,camicia,skirtto
3167,Hemd::N,camicia,báidi
3168,Hemd::N,camicia,päiđi
3169,Hemd::N,camicia,päidd
3170,Hemd::N,camicia,па̄ййт
3171,Kragen::N,bàvero,döörhke
3172,Kragen::N,bàvero,tjiebet
3173,Kragen::N,bàvero,tjehpuris
3174,Kragen::N,bàvero,čeabet
3175,Kragen::N,bàvero,kráva
3176,Kragen::N,bàvero,siä'pulâs
3177,Kragen::N,bàvero,seäp'plõs
3178,Kragen::N,bàvero,ко̄а̄влас
3179,Kragen::N,colletto,döörhke
3180,Kragen::N,colletto,tjiebet
3181,Kragen::N,colletto,tjehpuris
3182,Kragen::N,colletto,čeabet
3183,Kragen::N,colletto,kráva
3184,Kragen::N,colletto,siä'pulâs
3185,Kragen::N,colletto,seäp'plõs
3186,Kragen::N,colletto,ко̄а̄влас
3187,Ärmel::N,mànica,sissie
3188,Ärmel::N,mànica,sasse
3189,Ärmel::N,mànica,soadji
3190,Ärmel::N,mànica,suájá
3191,Ärmel::N,mànica,suäjj
3192,Ärmel::N,mànica,суэйй
3193,Hose::N,calzoni,måvhka
3194,Hose::N,calzoni,båkså
3195,Hose::N,calzoni,buvssat
3196,Hose::N,calzoni,puuvsah
3197,Hose::N,calzoni,puus
3198,Hose::N,calzoni,пукс
3199,Hose::N,calzoni,ко̄а̄дтӭ
3200,Gürtel::N,cintura,juvvie
3201,Gürtel::N,cintura,beelhte
3202,Gürtel::N,cintura,avve
3203,Gürtel::N,cintura,getsam
3204,Gürtel::N,cintura,boagán
3205,Gürtel::N,cintura,pooṿij
3206,Gürtel::N,cintura,puäǥǥanj
3207,Gürtel::N,cintura,эвв
3208,Mütze::N,berretto,tjohpe
3209,Mütze::N,berretto,gahper
3210,Mütze::N,berretto,gahpir
3211,Mütze::N,berretto,kappeer
3212,Mütze::N,berretto,keä´p'per
3213,Mütze::N,berretto,кабперь
3214,Schuh::N,scarpa,gaamege
3215,Schuh::N,scarpa,gáma
3216,Schuh::N,scarpa,skuovva
3217,Schuh::N,scarpa,gáma
3218,Schuh::N,scarpa,kaamâ
3219,Schuh::N,scarpa,kaammi
3220,Schuh::N,scarpa,камаша
3221,Stiefel::N,stivale,steeblege
3222,Stiefel::N,stivale,stiebil
3223,Stiefel::N,stivale,sáhpis
3224,Stiefel::N,stivale,sáppat
3225,Stiefel::N,stivale,steevvil
3226,Stiefel::N,stivale,sa´ppi
3227,Stiefel::N,stivale,са̄ххпе
3228,Ring::N,anello,rïngke
3229,Ring::N,anello,suormas
3230,Ring::N,anello,suorpmas
3231,Ring::N,anello,suormâs
3232,Ring::N,anello,suõrmâs
3233,Ring::N,anello,сӯрмас
3234,Band::N,nastro,baante
3235,Band::N,nastro,bádde
3236,Band::N,nastro,báddi
3237,Band::N,nastro,päddi
3238,Band::N,nastro,liântt
3239,Band::N,nastro,källre´ppiǩ
3240,Band::N,nastro,ля̄ӊӊт
3241,Band::N,fettuccia,baante
3242,Band::N,fettuccia,bádde
3243,Band::N,fettuccia,báddi
3244,Band::N,fettuccia,päddi
3245,Band::N,fettuccia,liântt
3246,Band::N,fettuccia,källre´ppiǩ
3247,Band::N,fettuccia,ля̄ӊӊт
3248,Kamm::N,pèttine,gaampe
3249,Kamm::N,pèttine,rájdam
3250,Kamm::N,pèttine,tjåhkom
3251,Kamm::N,pèttine,čohkun
3252,Kamm::N,pèttine,čohhoom
3253,Kamm::N,pèttine,čååǥǥam
3254,Kamm::N,pèttine,чоагкь
3255,Spiegel::N,specchio,guelmiedahke
3256,Spiegel::N,specchio,spiedjil
3257,Spiegel::N,specchio,speajal
3258,Spiegel::N,specchio,speeijal
3259,Spiegel::N,specchio,suei´mkar
3260,Spiegel::N,specchio,кыффкэмка̄ррь
3261,Spiegel::N,specchio,зе̄ркал
3262,Riemen::N,cinghia,györtenje
3263,Riemen::N,cinghia,rájppe
3264,Riemen::N,cinghia,garttsa
3265,Riemen::N,cinghia,lávži
3266,Riemen::N,cinghia,läbži
3267,Riemen::N,cinghia,läbǯǯ
3268,Riemen::N,cinghia,ре̄ммь
3269,Schnur::N,corda,gurrie
3270,Schnur::N,corda,gáras
3271,Schnur::N,corda,garca
3272,Schnur::N,corda,orrâ
3273,Schnur::N,corda,nue´rr
3274,Schnur::N,corda,нӯррь
3275,Leine::N,guinzaglio,baante
3276,Leine::N,guinzaglio,gájnno
3277,Leine::N,guinzaglio,báddi
3278,Leine::N,guinzaglio,oarra
3279,Leine::N,guinzaglio,läbži
3280,Leine::N,guinzaglio,läbǯǯ
3281,Leine::N,guinzaglio,ла̄ммч
3282,Decke::N,coperta,gaptjese
3283,Decke::N,coperta,rádno
3284,Decke::N,coperta,gåbtjås
3285,Decke::N,coperta,tæhppin
3286,Decke::N,coperta,govččas
3287,Decke::N,coperta,loovdâ
3288,Decke::N,coperta,räänn
3289,Decke::N,coperta,ра̄нн
3290,Kissen::N,cuscino,nalhke
3291,Kissen::N,cuscino,guoddá
3292,Kissen::N,cuscino,oajvevuolle
3293,Kissen::N,cuscino,guoddá
3294,Kissen::N,cuscino,bolsttar
3295,Kissen::N,cuscino,polster
3296,Kissen::N,cuscino,pee´ren
3297,Kissen::N,cuscino,pooddâšǩ
3298,Kissen::N,cuscino,по̄дэшк
3299,Kissen::N,guanciale,nalhke
3300,Kissen::N,guanciale,guoddá
3301,Kissen::N,guanciale,oajvevuolle
3302,Kissen::N,guanciale,guoddá
3303,Kissen::N,guanciale,bolsttar
3304,Kissen::N,guanciale,polster
3305,Kissen::N,guanciale,pee´ren
3306,Kissen::N,guanciale,pooddâšǩ
3307,Kissen::N,guanciale,по̄дэшк
3308,Tuch::N,fazzoletto,tyjje
3309,Tuch::N,fazzoletto,tyddja
3310,Tuch::N,fazzoletto,gådo
3311,Tuch::N,fazzoletto,liidni
3312,Tuch::N,fazzoletto,läđđee
3313,Tuch::N,fazzoletto,re´ppiǩ
3314,Tuch::N,fazzoletto,ree´ppiǩ
3315,Tuch::N,fazzoletto,ребпехь
3316,Handtuch::N,asciugamano,njaamelijnie
3317,Handtuch::N,asciugamano,sigárdahka
3318,Handtuch::N,asciugamano,sihkaldat
3319,Handtuch::N,asciugamano,siholdâs
3320,Handtuch::N,asciugamano,seekkldõs
3321,Handtuch::N,asciugamano,u´tree´lniǩ
3322,Handtuch::N,asciugamano,отеральнэхьк
3323,Kraft::N,forza,faamoe
3324,Kraft::N,forza,fábmo
3325,Kraft::N,forza,fápmu
3326,Kraft::N,forza,fááṃu
3327,Kraft::N,forza,viõkk
3328,Kraft::N,forza,вӣгк
3329,Stärke::N,forza,vieksiesvoete
3330,Stärke::N,forza,gievrrudahka
3331,Stärke::N,forza,gievrrodus
3332,Stärke::N,forza,veahka
3333,Stärke::N,forza,vuoibmi
3334,Stärke::N,forza,viek'sâvuotâ
3335,Stärke::N,forza,viõkk
3336,Stärke::N,forza,са̄м
3337,Stärke::N,forza,вӣгк
3338,Stärke::N,vigore,vieksiesvoete
3339,Stärke::N,vigore,gievrrudahka
3340,Stärke::N,vigore,gievrrodus
3341,Stärke::N,vigore,veahka
3342,Stärke::N,vigore,vuoibmi
3343,Stärke::N,vigore,viek'sâvuotâ
3344,Stärke::N,vigore,viõkk
3345,Stärke::N,vigore,са̄м
3346,Stärke::N,vigore,вӣгк
3347,Stärke::N,fortezza,vieksiesvoete
3348,Stärke::N,fortezza,gievrrudahka
3349,Stärke::N,fortezza,gievrrodus
3350,Stärke::N,fortezza,veahka
3351,Stärke::N,fortezza,vuoibmi
3352,Stärke::N,fortezza,viek'sâvuotâ
3353,Stärke::N,fortezza,viõkk
3354,Stärke::N,fortezza,са̄м
