,Concept_ID,se,it
2495,Norden::N,nuortta,nord
2496,Norden::N,nuortta,settentrione
2497,Norden::N,davvi,nord
2498,Norden::N,davvi,settentrione
2499,Norden::N,taṿe,nord
2500,Norden::N,taṿe,settentrione
2501,Norden::N,tâ´vv,nord
2502,Norden::N,tâ´vv,settentrione
2503,Norden::N,таввял,nord
2504,Norden::N,таввял,settentrione
2505,Süden::N,åarjel,sud
2506,Süden::N,åarjel,meridione
2507,Süden::N,oarjje,sud
2508,Süden::N,oarjje,meridione
2509,Süden::N,lulli,sud
2510,Süden::N,lulli,meridione
2511,Süden::N,mäddi,sud
2512,Süden::N,mäddi,meridione
2513,Süden::N,kesipieg'gâ,sud
2514,Süden::N,kesipieg'gâ,meridione
2515,Süden::N,saujj,sud
2516,Süden::N,saujj,meridione
2517,Süden::N,со̄а̄ййв,sud
2518,Süden::N,со̄а̄ййв,meridione
2519,Westen::N,jillie,òvest
2520,Westen::N,jillie,occidente
2521,Westen::N,alle,òvest
2522,Westen::N,alle,occidente
2523,Westen::N,oarji,òvest
2524,Westen::N,oarji,occidente
2525,Westen::N,uár'ji,òvest
2526,Westen::N,uár'ji,occidente
2527,Westen::N,viõstâr,òvest
2528,Westen::N,viõstâr,occidente
2529,Westen::N,вуэрьял,òvest
2530,Westen::N,вуэрьял,occidente
2531,Osten::N,luvlie,est
2532,Osten::N,luvlie,oriente
2533,Osten::N,lulle,est
2534,Osten::N,lulle,oriente
2535,Osten::N,nuorta,est
2536,Osten::N,nuorta,oriente
2537,Osten::N,nuor'ttâ,est
2538,Osten::N,nuor'ttâ,oriente
2539,Osten::N,nuõrti,est
2540,Osten::N,nuõrti,oriente
2541,Osten::N,нуҏҏьт,est
2542,Osten::N,нуҏҏьт,oriente
2543,Holz::N,moere,legno
2544,Holz::N,muorra,legno
2545,Holz::N,muorra,legno
2546,Holz::N,muoṛâ,legno
2547,Holz::N,muõrr,legno
2548,Holz::N,мӯрр,legno
2549,Brett::N,fealloe,asse
2550,Brett::N,fealloe,tàvola
2551,Brett::N,fiello,asse
2552,Brett::N,fiello,tàvola
2553,Brett::N,lávdi,asse
2554,Brett::N,lávdi,tàvola
2555,Brett::N,lyev'di,asse
2556,Brett::N,lyev'di,tàvola
2557,Brett::N,lu´vdd,asse
2558,Brett::N,lu´vdd,tàvola
2559,Brett::N,лаййт,asse
2560,Brett::N,лаййт,tàvola
2561,Platte::N,spaagkoe,lastra
2562,Platte::N,spaagkoe,piastra
2563,Platte::N,skierro,lastra
2564,Platte::N,skierro,piastra
2565,Platte::N,skearru,lastra
2566,Platte::N,skearru,piastra
2567,Platte::N,ráptu,lastra
2568,Platte::N,ráptu,piastra
2569,Platte::N,ка̄ррьт,lastra
2570,Platte::N,ка̄ррьт,piastra
2571,Stütze::N,dovtege,supporto
2572,Stütze::N,dåarjege,supporto
2573,Stütze::N,tsagge,supporto
2574,Stütze::N,nihta,supporto
2575,Stütze::N,duvdda,supporto
2576,Stütze::N,caggi,supporto
2577,Stütze::N,cagge,supporto
2578,Stütze::N,cõgldõk,supporto
2579,Stütze::N,стуэлльп,supporto
2580,Stange::N,staavra,sbarra
2581,Stange::N,staavra,pèrtica
2582,Stange::N,stággo,sbarra
2583,Stange::N,stággo,pèrtica
2584,Stange::N,hålggå,sbarra
2585,Stange::N,hålggå,pèrtica
2586,Stange::N,stávrá,sbarra
2587,Stange::N,stávrá,pèrtica
2588,Stange::N,stággu,sbarra
2589,Stange::N,stággu,pèrtica
2590,Stange::N,čuálgui,sbarra
2591,Stange::N,čuálgui,pèrtica
2592,Stange::N,kaŋgg,sbarra
2593,Stange::N,kaŋgg,pèrtica
2594,Stange::N,кэ̄ллт,sbarra
2595,Stange::N,кэ̄ллт,pèrtica
2596,Stange::N,пе̄лльк,sbarra
2597,Stange::N,пе̄лльк,pèrtica
2598,Stock::N,galte,verga
2599,Stock::N,galte,bastone
2600,Stock::N,galte,bacchetta
2601,Stock::N,klåbpoe,verga
2602,Stock::N,klåbpoe,bastone
2603,Stock::N,klåbpoe,bacchetta
2604,Stock::N,soabbe,verga
2605,Stock::N,soabbe,bastone
2606,Stock::N,soabbe,bacchetta
2607,Stock::N,soabbi,verga
2608,Stock::N,soabbi,bastone
2609,Stock::N,soabbi,bacchetta
2610,Stock::N,suáb'bi,verga
2611,Stock::N,suáb'bi,bastone
2612,Stock::N,suáb'bi,bacchetta
2613,Stock::N,suä´b'b,verga
2614,Stock::N,suä´b'b,bastone
2615,Stock::N,suä´b'b,bacchetta
2616,Stock::N,суэммьп,verga
2617,Stock::N,суэммьп,bastone
2618,Stock::N,суэммьп,bacchetta
2619,Stab::N,klaahka,asta
2620,Stab::N,soabbe,asta
2621,Stab::N,soabbi,asta
2622,Stab::N,suáb'bi,asta
2623,Stab::N,suä´b'b,asta
2624,Stab::N,суэммьп,asta
2625,Rohr::N,gïrse,tubo
2626,Rohr::N,båhttså,tubo
2627,Rohr::N,bohcci,tubo
2628,Rohr::N,poccee,tubo
2629,Rohr::N,puu´lčiǩ,tubo
2630,Rohr::N,туррьп,tubo
2631,Haus::N,ståapoe,casa
2632,Haus::N,goahte,casa
2633,Haus::N,stohpu,casa
2634,Haus::N,tááḷu,casa
2635,Haus::N,tääll,casa
2636,Haus::N,пэ̄ҏҏт,casa
2637,Heim::N,hïejme,casa
2638,Heim::N,viesso,casa
2639,Heim::N,ruoktu,casa
2640,Heim::N,päikki,casa
2641,Heim::N,päi´ǩǩ,casa
2642,Heim::N,пэ̄ҏҏт,casa
2643,Ofen::N,vuebnie,stufa
2644,Ofen::N,vuodná,stufa
2645,Ofen::N,vuobnne,stufa
2646,Ofen::N,uvdna,stufa
2647,Ofen::N,uvnâ,stufa
2648,Ofen::N,ǩiiuǥân,stufa
2649,Ofen::N,пе̄ххц,stufa
2650,Ofen::N,кыввкан,stufa
2651,Fußboden::N,guelpie,pavimento
2652,Fußboden::N,guolbbe,pavimento
2653,Fußboden::N,láhtti,pavimento
2654,Fußboden::N,šalde,pavimento
2655,Fußboden::N,šâ´ldd,pavimento
2656,Fußboden::N,шалльт,pavimento
2657,Tisch::N,buertie,tàvolo
2658,Tisch::N,bievdde,tàvolo
2659,Tisch::N,beavdi,tàvolo
2660,Tisch::N,pevdi,tàvolo
2661,Tisch::N,på´rdd,tàvolo
2662,Tisch::N,stue´ll,tàvolo
2663,Tisch::N,туэлль,tàvolo
2664,Stuhl::N,stovle,sedia
2665,Stuhl::N,ståvllå,sedia
2666,Stuhl::N,stuollu,sedia
2667,Stuhl::N,stovli,sedia
2668,Stuhl::N,stuu´l,sedia
2669,Stuhl::N,стула,sedia
2670,Wiege::N,gïerhkeme,culla
2671,Wiege::N,vuoggo,culla
2672,Wiege::N,geaŧŧu,culla
2673,Wiege::N,geaktu,culla
2674,Wiege::N,gietkka,culla
2675,Wiege::N,kiäh'tu,culla
2676,Wiege::N,vogga,culla
2677,Wiege::N,кӣткэм,culla
2678,Bett::N,seangkoe,letto
2679,Bett::N,sæŋŋga,letto
2680,Bett::N,seaŋga,letto
2681,Bett::N,seŋgâ,letto
2682,Bett::N,sââ´jj,letto
2683,Bett::N,вуэдтӭмсайй,letto
2684,Regal::N,hælla,scaffale
2685,Regal::N,hilldo,scaffale
2686,Regal::N,hildu,scaffale
2687,Regal::N,ildee,scaffale
2688,Regal::N,i´lddi,scaffale
2689,Regal::N,ылльтэ,scaffale
2690,Kiste::N,aeskie,cassa
2691,Kiste::N,kássa,cassa
2692,Kiste::N,kássa,cassa
2693,Kiste::N,árkku,cassa
2694,Kiste::N,ču´ǩǩ,cassa
2695,Kiste::N,чуххьк,cassa
2696,Fenster::N,klaase,finestra
2697,Fenster::N,vinndek,finestra
2698,Fenster::N,láse,finestra
2699,Fenster::N,laasâ,finestra
2700,Fenster::N,ikkân,finestra
2701,Fenster::N,эххкан,finestra
2702,Tür::N,okse,porta
2703,Tür::N,uksa,porta
2704,Tür::N,uksa,porta
2705,Tür::N,uksâ,porta
2706,Tür::N,uhss,porta
2707,Tür::N,уккс,porta
2708,Tor::N,okse,portone
2709,Tor::N,pårttå,portone
2710,Tor::N,uksa,portone
2711,Tor::N,poarta,portone
2712,Tor::N,porttâ,portone
2713,Tor::N,uustõk,portone
2714,Tor::N,čuâlluhss,portone
2715,Tor::N,уккс,portone
2716,Zaun::N,haakene,recinto
2717,Zaun::N,jerra,recinto
2718,Zaun::N,gárdde,recinto
2719,Zaun::N,áidi,recinto
2720,Zaun::N,äiđi,recinto
2721,Zaun::N,äidd,recinto
2722,Zaun::N,čuâll,recinto
2723,Zaun::N,а̄ййт,recinto
2724,Dach::N,rehpie,tetto
2725,Dach::N,dæhkko,tetto
2726,Dach::N,gáhttu,tetto
2727,Dach::N,káttu,tetto
2728,Dach::N,laakk,tetto
2729,Dach::N,пэ̄ҏҏтэ̄ля,tetto
2730,Dach::N,кры̄ша,tetto
2731,Leiter::N,raajtere,scala
2732,Leiter::N,raajtere,scala a pioli
2733,Leiter::N,tjajmos,scala
2734,Leiter::N,tjajmos,scala a pioli
2735,Leiter::N,boagos,scala
2736,Leiter::N,boagos,scala a pioli
2737,Leiter::N,ráidalas,scala
2738,Leiter::N,ráidalas,scala a pioli
2739,Leiter::N,raidlâs,scala
2740,Leiter::N,raidlâs,scala a pioli
2741,Leiter::N,лествец,scala
2742,Leiter::N,лествец,scala a pioli
2743,Besen::N,saehpie,scopa
2744,Besen::N,gaerpene,scopa
2745,Besen::N,njáman,scopa
2746,Besen::N,luvdá,scopa
2747,Besen::N,luvdá,scopa
2748,Besen::N,västt,scopa
2749,Besen::N,ва̄сст,scopa
2750,Spaten::N,gåajvoe,vanga
2751,Spaten::N,spádá,vanga
2752,Spaten::N,goajvvo,vanga
2753,Spaten::N,goaivu,vanga
2754,Spaten::N,kuái'vu,vanga
2755,Spaten::N,kuäivv,vanga
2756,Spaten::N,куаййв,vanga
2757,Schaufel::N,gåajvoe,pala
2758,Schaufel::N,gåjvun,pala
2759,Schaufel::N,goajvvo,pala
2760,Schaufel::N,goaivu,pala
2761,Schaufel::N,kuái'vu,pala
2762,Schaufel::N,kuäivv,pala
2763,Schaufel::N,куаййв,pala
2764,Gabel::N,tjåagka,forchetta
2765,Gabel::N,gáffil,forchetta
2766,Gabel::N,káffal,forchetta
2767,Gabel::N,kaahvâl,forchetta
2768,Gabel::N,velkk,forchetta
2769,Gabel::N,а̄лльс,forchetta
2770,Löffel::N,buste,cucchiaio
2771,Löffel::N,bassti,cucchiaio
2772,Löffel::N,baste,cucchiaio
2773,Löffel::N,pastem,cucchiaio
2774,Löffel::N,pâ´sttem,cucchiaio
2775,Löffel::N,пасьтэмь,cucchiaio
2776,Messer::N,nejpie,coltello
2777,Messer::N,nijbbe,coltello
2778,Messer::N,niibi,coltello
2779,Messer::N,nijbe,coltello
2780,Messer::N,nei´bb,coltello
2781,Messer::N,ныййп,coltello
2782,Nagel::N,spæjhkere,chiodo
2783,Nagel::N,spiger,chiodo
2784,Nagel::N,návlle,chiodo
2785,Nagel::N,spiikkár,chiodo
2786,Nagel::N,spijkkár,chiodo
2787,Nagel::N,näu´ll,chiodo
2788,Nagel::N,на̄ввьл,chiodo
2789,Netz::N,viermie,rete
2790,Netz::N,viermme,rete
2791,Netz::N,næhtta,rete
2792,Netz::N,fierbmi,rete
2793,Netz::N,viermi,rete
2794,Netz::N,säi´mm,rete
2795,Netz::N,нӯжхьт,rete
2796,Haken::N,kruehkie,uncino
2797,Haken::N,ruohkke,uncino
2798,Haken::N,vagge,uncino
2799,Haken::N,roahkki,uncino
2800,Haken::N,faggi,uncino
2801,Haken::N,kuák'ki,uncino
2802,Haken::N,kuä´ǩ'ǩ,uncino
2803,Haken::N,ва̄ӈӈк,uncino
2804,Haken::N,куэххьк,uncino
2805,Griff::N,rehpie,mànico
2806,Griff::N,rehpie,maniglia
2807,Griff::N,taatje,mànico
2808,Griff::N,taatje,maniglia
2809,Griff::N,gavlla,mànico
2810,Griff::N,gavlla,maniglia
2811,Griff::N,guottáldahka,mànico
2812,Griff::N,guottáldahka,maniglia
2813,Griff::N,geavja,mànico
2814,Griff::N,geavja,maniglia
2815,Griff::N,novdâ,mànico
2816,Griff::N,novdâ,maniglia
2817,Griff::N,nõđđ,mànico
2818,Griff::N,nõđđ,maniglia
2819,Griff::N,kå´ǧǧ,mànico
2820,Griff::N,kå´ǧǧ,maniglia
2821,Griff::N,нэ̄дт,mànico
2822,Griff::N,нэ̄дт,maniglia
2823,Schloss::N,laesie,serratura
2824,Schloss::N,lássa,serratura
2825,Schloss::N,lohkka,serratura
2826,Schloss::N,lukkâ,serratura
2827,Schloss::N,lokk,serratura
2828,Schloss::N,ло̄ххк,serratura
2829,Bild::N,guvvie,quadro
2830,Bild::N,guvvie,immàgine
2831,Bild::N,gåvvå,quadro
2832,Bild::N,gåvvå,immàgine
2833,Bild::N,govva,quadro
2834,Bild::N,govva,immàgine
2835,Bild::N,koṿe,quadro
2836,Bild::N,koṿe,immàgine
2837,Bild::N,kartt,quadro
2838,Bild::N,kartt,immàgine
2839,Bild::N,картина,quadro
2840,Bild::N,картина,immàgine
2841,Figur::N,guvvie,figura
2842,Figur::N,gåvos,figura
2843,Figur::N,figuvrra,figura
2844,Figur::N,figuvra,figura
2845,Figur::N,kovos,figura
2846,Figur::N,kuâŋas,figura
2847,Puppe::N,dåahka,bàmbola
2848,Puppe::N,dåhkko,bàmbola
2849,Puppe::N,doahkko,bàmbola
2850,Puppe::N,dohkká,bàmbola
2851,Puppe::N,duhkká,bàmbola
2852,Puppe::N,kuuhlaž,bàmbola
2853,Puppe::N,кукла,bàmbola
2854,Beutel::N,voessetje,borsa
2855,Beutel::N,voessetje,sacchetto
2856,Beutel::N,påvsså,borsa
2857,Beutel::N,påvsså,sacchetto
2858,Beutel::N,seahkaš,borsa
2859,Beutel::N,seahkaš,sacchetto
2860,Beutel::N,bursa,borsa
2861,Beutel::N,bursa,sacchetto
2862,Beutel::N,guhkkár,borsa
2863,Beutel::N,guhkkár,sacchetto
2864,Beutel::N,čooṿâs,borsa
2865,Beutel::N,čooṿâs,sacchetto
2866,Beutel::N,siâk'k,borsa
2867,Beutel::N,siâk'k,sacchetto
2868,Beutel::N,kå´ššel,borsa
2869,Beutel::N,kå´ššel,sacchetto
2870,Beutel::N,ве̄ҏҏц,borsa
2871,Beutel::N,ве̄ҏҏц,sacchetto
2872,Bündel::N,paantje,fascio
2873,Bündel::N,paantje,fagotto
2874,Bündel::N,buduk,fascio
2875,Bündel::N,buduk,fagotto
2876,Bündel::N,gurppe,fascio
2877,Bündel::N,gurppe,fagotto
2878,Bündel::N,gihppu,fascio
2879,Bündel::N,gihppu,fagotto
2880,Bündel::N,kiäs'tu,fascio
2881,Bündel::N,kiäs'tu,fagotto
2882,Bündel::N,šnâpp,fascio
2883,Bündel::N,šnâpp,fagotto
2884,Bündel::N,пуччк,fascio
2885,Bündel::N,пуччк,fagotto
2886,Tasche::N,veaskoe,borsa
2887,Tasche::N,væssko,borsa
2888,Tasche::N,lávkka,borsa
2889,Tasche::N,lávka,borsa
2890,Tasche::N,seahkka,borsa
2891,Tasche::N,lavkkâ,borsa
2892,Tasche::N,laukk,borsa
2893,Tasche::N,суӎӎьк,borsa
2894,Tasche::N,ло̄а̄ффк,borsa
2895,Eimer::N,bæhtoe,secchio
2896,Eimer::N,skiello,secchio
2897,Eimer::N,skállu,secchio
2898,Eimer::N,eebir,secchio
2899,Eimer::N,skääll,secchio
2900,Eimer::N,е̄мьперь,secchio
2901,Deckel::N,luehkie,coperchio
2902,Deckel::N,låhkke,coperchio
2903,Deckel::N,lohkki,coperchio
2904,Deckel::N,lokke,coperchio
2905,Deckel::N,lå´ǩǩ,coperchio
2906,Deckel::N,ко̄а̄ххтнэсс,coperchio
2907,Geschirr::N,lihtie,stoviglie
2908,Geschirr::N,lihte,stoviglie
2909,Geschirr::N,lihtit,stoviglie
2910,Geschirr::N,litte,stoviglie
2911,Geschirr::N,kärldõk,stoviglie
2912,Geschirr::N,ка̄ррь,stoviglie
2913,Sack::N,voesse,sacco
2914,Sack::N,vuossa,sacco
2915,Sack::N,seahkka,sacco
2916,Sack::N,sekkâ,sacco
2917,Sack::N,siâk'k,sacco
2918,Sack::N,ве̄ҏҏц,sacco
2919,Tasse::N,guksie,tazza
2920,Tasse::N,gåhppå,tazza
2921,Tasse::N,gohppu,tazza
2922,Tasse::N,pollo,tazza
2923,Tasse::N,kopp,tazza
2924,Tasse::N,на̄ххьп,tazza
2925,Topf::N,baetie,pèntola
2926,Topf::N,krovhte,pèntola
2927,Topf::N,rujtta,pèntola
2928,Topf::N,giebbme,pèntola
2929,Topf::N,báhti,pèntola
2930,Topf::N,gievdni,pèntola
2931,Topf::N,pääti,pèntola
2932,Topf::N,kruâitt,pèntola
2933,Topf::N,кӣммьн,pèntola
2934,Kessel::N,giebnie,paiolo
2935,Kessel::N,giebnie,calderone
2936,Kessel::N,skallo,paiolo
2937,Kessel::N,skallo,calderone
2938,Kessel::N,giebbme,paiolo
2939,Kessel::N,giebbme,calderone
2940,Kessel::N,gieđbmi,paiolo
2941,Kessel::N,gieđbmi,calderone
2942,Kessel::N,kiem'ni,paiolo
2943,Kessel::N,kiem'ni,calderone
2944,Kessel::N,ǩie´mnn,paiolo
2945,Kessel::N,ǩie´mnn,calderone
2946,Kessel::N,кӣммьн,paiolo
2947,Kessel::N,кӣммьн,calderone
2948,Essen::N,åesie,pasto
2949,Essen::N,åesie,mangiare
2950,Essen::N,beapmoe,pasto
2951,Essen::N,beapmoe,mangiare
2952,Essen::N,biebbmo,pasto
2953,Essen::N,biebbmo,mangiare
2954,Essen::N,borramuš,pasto
2955,Essen::N,borramuš,mangiare
2956,Essen::N,purrâmâš,pasto
2957,Essen::N,purrâmâš,mangiare
2958,Essen::N,porrmõš,pasto
2959,Essen::N,porrmõš,mangiare
2960,Essen::N,по̄ррмушш,pasto
2961,Essen::N,по̄ррмушш,mangiare
2962,Nahrung::N,beapmoe,cibo
2963,Nahrung::N,beapmoe,alimento
2964,Nahrung::N,biebbmo,cibo
2965,Nahrung::N,biebbmo,alimento
2966,Nahrung::N,biebmu,cibo
2967,Nahrung::N,biebmu,alimento
2968,Nahrung::N,purrâmâš,cibo
2969,Nahrung::N,purrâmâš,alimento
2970,Nahrung::N,porrmõš,cibo
2971,Nahrung::N,porrmõš,alimento
2972,Nahrung::N,по̄ррмушш,cibo
2973,Nahrung::N,по̄ррмушш,alimento
2974,Speise::N,beapmoe,piatto
2975,Speise::N,biebbmo,piatto
2976,Speise::N,biebmu,piatto
2977,Speise::N,määlis,piatto
2978,Speise::N,aasâs,piatto
2979,Speise::N,porrmõš,piatto
2980,Speise::N,по̄ррмушш,piatto
2981,Fleisch::N,bearkoe,carne
2982,Fleisch::N,oadtje,carne
2983,Fleisch::N,bierggo,carne
2984,Fleisch::N,biergu,carne
2985,Fleisch::N,uáž'ži,carne
2986,Fleisch::N,vuä´ǯ'ǯ,carne
2987,Fleisch::N,вуэннч,carne
2988,Getreide::N,gernie,cereali
2989,Getreide::N,gårnne,cereali
2990,Getreide::N,gordni,cereali
2991,Getreide::N,valje,cereali
2992,Getreide::N,ле̄ййп,cereali
2993,Brei::N,kraavhtse,purè
2994,Brei::N,kraavhtse,pappa
2995,Brei::N,ráktsa,purè
2996,Brei::N,ráktsa,pappa
2997,Brei::N,buvru,purè
2998,Brei::N,buvru,pappa
2999,Brei::N,suoḥâd,purè
3000,Brei::N,suoḥâd,pappa
3001,Brei::N,hutt,purè
3002,Brei::N,hutt,pappa
3003,Brei::N,уххт,purè
3004,Brei::N,уххт,pappa
3005,Brot::N,gaahkoe,pane
3006,Brot::N,lájbbe,pane
3007,Brot::N,stummpa,pane
3008,Brot::N,láibi,pane
3009,Brot::N,gáhkku,pane
3010,Brot::N,leibi,pane
3011,Brot::N,lei´bb,pane
3012,Brot::N,ле̄ййп,pane
3013,Scheibe::N,snaejrie,fetta
3014,Scheibe::N,snaejrie,trancia
3015,Scheibe::N,sárdde,fetta
3016,Scheibe::N,sárdde,trancia
3017,Scheibe::N,vajahas,fetta
3018,Scheibe::N,vajahas,trancia
3019,Scheibe::N,časkkis,fetta
3020,Scheibe::N,časkkis,trancia
3021,Scheibe::N,ča'skes,fetta
3022,Scheibe::N,ča'skes,trancia
3023,Scheibe::N,ku´sǩǩ,fetta
3024,Scheibe::N,ku´sǩǩ,trancia
3025,Scheibe::N,кусськ,fetta
3026,Scheibe::N,кусськ,trancia
3027,Fett::N,buejtie,grasso
3028,Fett::N,vuodja,grasso
3029,Fett::N,buoidi,grasso
3030,Fett::N,pyei'di,grasso
3031,Fett::N,puõi´dd,grasso
3032,Fett::N,пуййт,grasso
3033,Butter::N,voeje,burro
3034,Butter::N,vuodja,burro
3035,Butter::N,vuodja,burro
3036,Butter::N,vuojâ,burro
3037,Butter::N,vuõjj,burro
3038,Butter::N,вӯйй,burro
3039,Öl::N,ålja,olio
3040,Öl::N,ulljo,olio
3041,Öl::N,oalljo,olio
3042,Öl::N,olju,olio
3043,Öl::N,oljo,olio
3044,Öl::N,vuõjj,olio
3045,Öl::N,вӯйй,olio
3046,Salz::N,saelhtie,sale
3047,Salz::N,sállte,sale
3048,Salz::N,sálti,sale
3049,Salz::N,sältti,sale
3050,Salz::N,sä´ltt,sale
3051,Salz::N,сӯлль,sale
3052,Suppe::N,joptse,zuppa
3053,Suppe::N,joptse,minestra
3054,Suppe::N,jupptsa,zuppa
3055,Suppe::N,jupptsa,minestra
3056,Suppe::N,málli,zuppa
3057,Suppe::N,málli,minestra
3058,Suppe::N,määḷi,zuppa
3059,Suppe::N,määḷi,minestra
3060,Suppe::N,lieṃâ,zuppa
3061,Suppe::N,lieṃâ,minestra
3062,Suppe::N,liõmm,zuppa
3063,Suppe::N,liõmm,minestra
3064,Suppe::N,лӣмм,zuppa
3065,Suppe::N,лӣмм,minestra
3066,Honig::N,hååneske,miele
3067,Honig::N,meda,miele
3068,Honig::N,miehta,miele
3069,Honig::N,mietâ,miele
3070,Honig::N,miõtt,miele
3071,Honig::N,мӣдт,miele
3072,Milch::N,mielhkie,latte
3073,Milch::N,mielkke,latte
3074,Milch::N,mielki,latte
3075,Milch::N,miel'kki,latte
3076,Milch::N,mie´lǩǩ,latte
3077,Milch::N,ма̄ййт,latte
3078,Tee::N,löövje,tè
3079,Tee::N,tedja,tè
3080,Tee::N,deadju,tè
3081,Tee::N,čee,tè
3082,Tee::N,teej̣â,tè
3083,Tee::N,čee,tè
3084,Tee::N,чайй,tè
3085,Leder::N,hovre,pelle
3086,Leder::N,sassne,pelle
3087,Leder::N,náhkki,pelle
3088,Leder::N,leaira,pelle
3089,Leder::N,čevđi,pelle
3090,Leder::N,čåu´dd,pelle
3091,Leder::N,на̄ххьк,pelle
3092,Wolle::N,ålloe,lana
3093,Wolle::N,hullo,lana
3094,Wolle::N,ullu,lana
3095,Wolle::N,ullo,lana
3096,Wolle::N,oll,lana
3097,Wolle::N,улл,lana
3098,Stoff::N,tyjje,panno
3099,Stoff::N,tyjje,tessuto
3100,Stoff::N,gápptás,panno
3101,Stoff::N,gápptás,tessuto
3102,Stoff::N,stoaffa,panno
3103,Stoff::N,stoaffa,tessuto
3104,Stoff::N,ávnnas,panno
3105,Stoff::N,ávnnas,tessuto
3106,Stoff::N,käägus,panno
3107,Stoff::N,käägus,tessuto
3108,Stoff::N,aaunâs,panno
3109,Stoff::N,aaunâs,tessuto
3110,Stoff::N,лыййн,panno
3111,Stoff::N,лыййн,tessuto
3112,Nadel::N,naaloe,ago
3113,Nadel::N,nállo,ago
3114,Nadel::N,nállu,ago
3115,Nadel::N,nááḷu,ago
3116,Nadel::N,neu´ll,ago
3117,Nadel::N,нӣввьл,ago
3118,Faden::N,laejkie,filo
3119,Faden::N,hárppo,filo
3120,Faden::N,árpu,filo
3121,Faden::N,läigi,filo
3122,Faden::N,lääi´j,filo
3123,Faden::N,сӯнн,filo
3124,Knopf::N,balhka,bottone
3125,Knopf::N,boallo,bottone
3126,Knopf::N,boallu,bottone
3127,Knopf::N,puál'lu,bottone
3128,Knopf::N,puäll,bottone
3129,Knopf::N,пуалл,bottone
3130,Knoten::N,tjoelme,nodo
3131,Knoten::N,tjuolmma,nodo
3132,Knoten::N,čuolbma,nodo
3133,Knoten::N,čuol'mâ,nodo
3134,Knoten::N,čuõlmm,nodo
3135,Knoten::N,чӯллм,nodo
3136,Farbe::N,klaerie,pittura
3137,Farbe::N,ivnne,pittura
3138,Farbe::N,bájnno,pittura
3139,Farbe::N,mola,pittura
3140,Farbe::N,fearga,pittura
3141,Farbe::N,maalâ,pittura
3142,Farbe::N,páinu,pittura
3143,Farbe::N,kälkk,pittura
3144,Farbe::N,по̄а̄ййн,pittura
3145,Kleidung::N,tyjje,vestiti
3146,Kleidung::N,tyjje,vestiario
3147,Kleidung::N,gárvvo,vestiti
3148,Kleidung::N,gárvvo,vestiario
3149,Kleidung::N,bivttas,vestiti
3150,Kleidung::N,bivttas,vestiario
3151,Kleidung::N,piivtâs,vestiti
3152,Kleidung::N,piivtâs,vestiario
3153,Kleidung::N,pivoh,vestiti
3154,Kleidung::N,pivoh,vestiario
3155,Kleidung::N,piiutâs,vestiti
3156,Kleidung::N,piiutâs,vestiario
3157,Kleidung::N,о̄а̄з,vestiti
3158,Kleidung::N,о̄а̄з,vestiario
3159,Hemd::N,sjåarhtoe,camicia
3160,Hemd::N,skirtto,camicia
3161,Hemd::N,báidi,camicia
3162,Hemd::N,päiđi,camicia
3163,Hemd::N,päidd,camicia
3164,Hemd::N,па̄ййт,camicia
3165,Kragen::N,döörhke,bàvero
3166,Kragen::N,döörhke,colletto
3167,Kragen::N,tjiebet,bàvero
3168,Kragen::N,tjiebet,colletto
3169,Kragen::N,tjehpuris,bàvero
3170,Kragen::N,tjehpuris,colletto
3171,Kragen::N,čeabet,bàvero
3172,Kragen::N,čeabet,colletto
3173,Kragen::N,kráva,bàvero
3174,Kragen::N,kráva,colletto
3175,Kragen::N,siä'pulâs,bàvero
3176,Kragen::N,siä'pulâs,colletto
3177,Kragen::N,seäp'plõs,bàvero
3178,Kragen::N,seäp'plõs,colletto
3179,Kragen::N,ко̄а̄влас,bàvero
3180,Kragen::N,ко̄а̄влас,colletto
3181,Ärmel::N,sissie,mànica
3182,Ärmel::N,sasse,mànica
3183,Ärmel::N,soadji,mànica
3184,Ärmel::N,suájá,mànica
3185,Ärmel::N,suäjj,mànica
3186,Ärmel::N,суэйй,mànica
3187,Hose::N,måvhka,calzoni
3188,Hose::N,båkså,calzoni
3189,Hose::N,buvssat,calzoni
3190,Hose::N,puuvsah,calzoni
3191,Hose::N,puus,calzoni
3192,Hose::N,пукс,calzoni
3193,Hose::N,ко̄а̄дтӭ,calzoni
3194,Gürtel::N,juvvie,cintura
3195,Gürtel::N,beelhte,cintura
3196,Gürtel::N,avve,cintura
3197,Gürtel::N,getsam,cintura
3198,Gürtel::N,boagán,cintura
3199,Gürtel::N,pooṿij,cintura
3200,Gürtel::N,puäǥǥanj,cintura
3201,Gürtel::N,эвв,cintura
3202,Mütze::N,tjohpe,berretto
3203,Mütze::N,gahper,berretto
3204,Mütze::N,gahpir,berretto
3205,Mütze::N,kappeer,berretto
3206,Mütze::N,keä´p'per,berretto
3207,Mütze::N,кабперь,berretto
3208,Schuh::N,gaamege,scarpa
3209,Schuh::N,gáma,scarpa
3210,Schuh::N,skuovva,scarpa
3211,Schuh::N,gáma,scarpa
3212,Schuh::N,kaamâ,scarpa
3213,Schuh::N,kaammi,scarpa
3214,Schuh::N,камаша,scarpa
3215,Stiefel::N,steeblege,stivale
3216,Stiefel::N,stiebil,stivale
3217,Stiefel::N,sáhpis,stivale
3218,Stiefel::N,sáppat,stivale
