,Concept_ID,hr,se
5177,fern::A,daljnji,guhkken
5178,fern::A,daljnji,gáiddus
5179,fern::A,daljnji,kuhás
5180,fern::A,daljnji,ku´ǩes
5181,fern::A,daljnji,туммплэсь
5182,linker::A,lijevi,gårroeh
5183,linker::A,lijevi,gåro
5184,linker::A,lijevi,gurut
5185,linker::A,lijevi,čižet
5186,linker::A,lijevi,či´ǯǯ
5187,linker::A,lijevi,чинч
5188,rechter::A,desni,åelkies
5189,rechter::A,desni,oalges
5190,rechter::A,desni,olgeš
5191,rechter::A,desni,uál'gis
5192,rechter::A,desni,vuõiǥâs
5193,rechter::A,desni,вуэлькесь
5194,anderer::A,drugi,jeatjebe
5195,anderer::A,drugi,nubbe
5196,anderer::A,drugi,eará
5197,anderer::A,drugi,nubbi
5198,anderer::A,drugi,nubbe
5199,anderer::A,drugi,nu´bb
5200,anderer::A,drugi,jee´res
5201,anderer::A,drugi,мудта
5202,anderer::A,drugi,е̄ресь
5203,anderer::A,drugačiji,jeatjebe
5204,anderer::A,drugačiji,nubbe
5205,anderer::A,drugačiji,eará
5206,anderer::A,drugačiji,nubbi
5207,anderer::A,drugačiji,nubbe
5208,anderer::A,drugačiji,nu´bb
5209,anderer::A,drugačiji,jee´res
5210,anderer::A,drugačiji,мудта
5211,anderer::A,drugačiji,е̄ресь
5212,erster::A,prvi,voestes
5213,erster::A,prvi,vuostasj
5214,erster::A,prvi,vuosttaš
5215,erster::A,prvi,vuos'muš
5216,erster::A,prvi,vuõs's
5217,erster::A,prvi,õõu´dmõs
5218,erster::A,prvi,авьтмусс
5219,zweiter::A,drugi,mubpie
5220,zweiter::A,drugi,nubbe
5221,zweiter::A,drugi,nubbi
5222,zweiter::A,drugi,nubbe
5223,zweiter::A,drugi,nu´bb
5224,zweiter::A,drugi,ныммьп
5225,dritter::A,treći,gåalmede
5226,dritter::A,treći,goalmát
5227,dritter::A,treći,goalmmát
5228,dritter::A,treći,kuálmád
5229,dritter::A,treći,kuälmad
5230,dritter::A,treći,кӯа̄ллмант
5231,letzter::A,zadnji,minngemes
5232,letzter::A,zadnji,maŋemus
5233,letzter::A,zadnji,maŋimus
5234,letzter::A,zadnji,majemuš
5235,letzter::A,zadnji,mââi´mõs
5236,letzter::A,zadnji,маӈьмусс
5237,allein::ADV,sam,oktegh
5238,allein::ADV,sam,oktegimse
5239,allein::ADV,sam,oktebisnie
5240,allein::ADV,sam,aktu
5241,allein::ADV,sam,okto
5242,allein::ADV,sam,ohtuu
5243,allein::ADV,sam,õhttu
5244,allein::ADV,sam,о̄ххтэ
5245,auf einmal::ADV,istodobno,avtatrajes
5246,auf einmal::ADV,istodobno,hávális
5247,auf einmal::ADV,istodobno,hávil
5248,auf einmal::ADV,istodobno,tove
5249,auf einmal::ADV,istodobno,аххтан
5250,zusammen::ADV,skupa,ektine
5251,zusammen::ADV,skupa,ektesne
5252,zusammen::ADV,skupa,tjåenghkesne
5253,zusammen::ADV,skupa,siegen
5254,zusammen::ADV,skupa,oktan
5255,zusammen::ADV,skupa,ovttas
5256,zusammen::ADV,skupa,čoahkis
5257,zusammen::ADV,skupa,oovtâst
5258,zusammen::ADV,skupa,õõutsââ´jest
5259,zusammen::ADV,skupa,аххтан
5260,zusammen::ADV,skupa,эфтэсьт
5261,zusammen::ADV,zajedno,ektine
5262,zusammen::ADV,zajedno,ektesne
5263,zusammen::ADV,zajedno,tjåenghkesne
5264,zusammen::ADV,zajedno,siegen
5265,zusammen::ADV,zajedno,oktan
5266,zusammen::ADV,zajedno,ovttas
5267,zusammen::ADV,zajedno,čoahkis
5268,zusammen::ADV,zajedno,oovtâst
5269,zusammen::ADV,zajedno,õõutsââ´jest
5270,zusammen::ADV,zajedno,аххтан
5271,zusammen::ADV,zajedno,эфтэсьт
5272,lange::ADV,dugo,guhkiem
5273,lange::ADV,dugo,guhkev
5274,lange::ADV,dugo,mælggadav
5275,lange::ADV,dugo,guhká
5276,lange::ADV,dugo,kuhe
5277,lange::ADV,dugo,kuhháá
5278,lange::ADV,dugo,kuu´ǩǩ
5279,lange::ADV,dugo,кугкь
5280,plötzlich::ADV,naglo,faahketji
5281,plötzlich::ADV,naglo,hæhkkat
5282,plötzlich::ADV,naglo,fáhkkestaga
5283,plötzlich::ADV,naglo,fakkist
5284,plötzlich::ADV,naglo,kruu´ta
5285,plötzlich::ADV,naglo,а̄йнханна
5286,plötzlich::ADV,iznenada,faahketji
5287,plötzlich::ADV,iznenada,hæhkkat
5288,plötzlich::ADV,iznenada,fáhkkestaga
5289,plötzlich::ADV,iznenada,fakkist
5290,plötzlich::ADV,iznenada,kruu´ta
5291,plötzlich::ADV,iznenada,а̄йнханна
5292,sofort::ADV,odmah,dallegh
5293,sofort::ADV,odmah,dalá
5294,sofort::ADV,odmah,dalánagi
5295,sofort::ADV,odmah,dakkavide
5296,sofort::ADV,odmah,dakkaviđe
5297,sofort::ADV,odmah,tállán
5298,sofort::ADV,odmah,naraaz
5299,sofort::ADV,odmah,атть
5300,später::ADV,kasnije,mænngan 
5301,später::ADV,kasnije,maŋŋebut
5302,später::ADV,kasnije,maŋŋel
5303,später::ADV,kasnije,maŋ̣eláá
5304,später::ADV,kasnije,mâ´ŋŋlakast
5305,später::ADV,kasnije,маӈӈа
5306,jetzt::ADV,sad,daelie
5307,jetzt::ADV,sad,dal
5308,jetzt::ADV,sad,dal
5309,jetzt::ADV,sad,tääl
5310,jetzt::ADV,sad,ââ´n
5311,jetzt::ADV,sad,атть
5312,jetzt::ADV,sada,daelie
5313,jetzt::ADV,sada,dal
5314,jetzt::ADV,sada,dal
5315,jetzt::ADV,sada,tääl
5316,jetzt::ADV,sada,ââ´n
5317,jetzt::ADV,sada,атть
5318,heute::ADV,danas,daenbien
5319,heute::ADV,danas,uddni
5320,heute::ADV,danas,odne
5321,heute::ADV,danas,onne
5322,heute::ADV,danas,tä´bbe
5323,heute::ADV,danas,та̄ррьм
5324,morgen::ADV,sutra,jirreden
5325,morgen::ADV,sutra,idet
5326,morgen::ADV,sutra,ihttin
5327,morgen::ADV,sutra,itten
5328,morgen::ADV,sutra,jâđđa
5329,morgen::ADV,sutra,янта
5330,bald::ADV,skoro,varke
5331,bald::ADV,skoro,ruvva
5332,bald::ADV,skoro,farga
5333,bald::ADV,skoro,vorgâ
5334,bald::ADV,skoro,sõrgg
5335,bald::ADV,skoro,вэхтэнне
5336,bald::ADV,doskora,varke
5337,bald::ADV,doskora,ruvva
5338,bald::ADV,doskora,farga
5339,bald::ADV,doskora,vorgâ
5340,bald::ADV,doskora,sõrgg
5341,bald::ADV,doskora,вэхтэнне
5342,dann::ADV,zatim,die
5343,dann::ADV,zatim,dalloj
5344,dann::ADV,zatim,de
5345,dann::ADV,zatim,te
5346,dann::ADV,zatim,de
5347,dann::ADV,zatim,teä
5348,dann::ADV,zatim,â´tte
5349,dann::ADV,zatim,те
5350,gestern::ADV,juče,jååktan
5351,gestern::ADV,juče,iektu
5352,gestern::ADV,juče,ikte
5353,gestern::ADV,juče,jieh't
5354,gestern::ADV,juče,jåhtta
5355,gestern::ADV,juče,яххта
5356,gestern::ADV,jučer,jååktan
5357,gestern::ADV,jučer,iektu
5358,gestern::ADV,jučer,ikte
5359,gestern::ADV,jučer,jieh't
5360,gestern::ADV,jučer,jåhtta
5361,gestern::ADV,jučer,яххта
5362,einst::ADV,negda,dejpeli
5363,einst::ADV,negda,åvdebut
5364,einst::ADV,negda,áigi
5365,einst::ADV,negda,dolin
5366,einst::ADV,negda,tovle
5367,einst::ADV,negda,tuu´l
5368,einst::ADV,negda,э̄ххьтэшьт
5369,einst::ADV,nekada,dejpeli
5370,einst::ADV,nekada,åvdebut
5371,einst::ADV,nekada,áigi
5372,einst::ADV,nekada,dolin
5373,einst::ADV,nekada,tovle
5374,einst::ADV,nekada,tuu´l
5375,einst::ADV,nekada,э̄ххьтэшьт
5376,damals::ADV,tada,aejkien
5377,damals::ADV,tada,dalloj
5378,damals::ADV,tada,dalle
5379,damals::ADV,tada,talle
5380,damals::ADV,tada,te´l
5381,damals::ADV,tada,teä´l
5382,damals::ADV,tada,танна
5383,damals::ADV,onda,aejkien
5384,damals::ADV,onda,dalloj
5385,damals::ADV,onda,dalle
5386,damals::ADV,onda,talle
5387,damals::ADV,onda,te´l
5388,damals::ADV,onda,teä´l
5389,damals::ADV,onda,танна
5390,danach::ADV,poslije,mïnngesne
5391,danach::ADV,poslije,dan maŋŋela
5392,danach::ADV,poslije,maŋŋil
5393,danach::ADV,poslije,das maŋŋá
5394,danach::ADV,poslije,maŋ̣a
5395,danach::ADV,poslije,mâ´ŋŋlest
5396,danach::ADV,poslije,маӈӈа
5397,danach::ADV,nakon toga,mïnngesne
5398,danach::ADV,nakon toga,dan maŋŋela
5399,danach::ADV,nakon toga,maŋŋil
5400,danach::ADV,nakon toga,das maŋŋá
5401,danach::ADV,nakon toga,maŋ̣a
5402,danach::ADV,nakon toga,mâ´ŋŋlest
5403,danach::ADV,nakon toga,маӈӈа
5404,vorher::ADV,prije,aarebi
5405,vorher::ADV,prije,åvddål
5406,vorher::ADV,prije,árat
5407,vorher::ADV,prije,ovdâl
5408,vorher::ADV,prije,ouddâl
5409,vorher::ADV,prije,а̄йка
5410,vorher::ADV,prije toga,aarebi
5411,vorher::ADV,prije toga,åvddål
5412,vorher::ADV,prije toga,árat
5413,vorher::ADV,prije toga,ovdâl
5414,vorher::ADV,prije toga,ouddâl
5415,vorher::ADV,prije toga,а̄йка
5416,zuerst::ADV,prvo,voestegh
5417,zuerst::ADV,prvo,álgon
5418,zuerst::ADV,prvo,vuos
5419,zuerst::ADV,prvo,vuohččan
5420,zuerst::ADV,prvo,vuoč'čin
5421,zuerst::ADV,prvo,vuõ´ste
5422,zuerst::ADV,prvo,vuõs'smõõssân
5423,zuerst::ADV,prvo,э̄ввтла
5424,zuerst::ADV,prvo,э̄ввтэль
5425,zuerst::ADV,najprije,voestegh
5426,zuerst::ADV,najprije,álgon
5427,zuerst::ADV,najprije,vuos
5428,zuerst::ADV,najprije,vuohččan
5429,zuerst::ADV,najprije,vuoč'čin
5430,zuerst::ADV,najprije,vuõ´ste
5431,zuerst::ADV,najprije,vuõs'smõõssân
5432,zuerst::ADV,najprije,э̄ввтла
5433,zuerst::ADV,najprije,э̄ввтэль
5434,einmal::ADV,jednom,ikth
5435,einmal::ADV,jednom,akti
5436,einmal::ADV,jednom,okte
5437,einmal::ADV,jednom,ohtii
5438,einmal::ADV,jednom,kojo
5439,einmal::ADV,jednom,måttmešt
5440,einmal::ADV,jednom,э̄фт вэ̄рр
5441,einmal::ADV,jedanput,ikth
5442,einmal::ADV,jedanput,akti
5443,einmal::ADV,jedanput,okte
5444,einmal::ADV,jedanput,ohtii
5445,einmal::ADV,jedanput,kojo
5446,einmal::ADV,jedanput,måttmešt
5447,einmal::ADV,jedanput,э̄фт вэ̄рр
5448,manchmal::ADV,katkad,muvhtene
5449,manchmal::ADV,katkad,muhttijn
5450,manchmal::ADV,katkad,duolla dálla
5451,manchmal::ADV,katkad,muhtumin
5452,manchmal::ADV,katkad,kuásnii
5453,manchmal::ADV,katkad,måttmešt
5454,manchmal::ADV,katkad,kuä´ss-ne
5455,manchmal::ADV,katkad,мудта вэ̄р
5456,manchmal::ADV,katkada,muvhtene
5457,manchmal::ADV,katkada,muhttijn
5458,manchmal::ADV,katkada,duolla dálla
5459,manchmal::ADV,katkada,muhtumin
5460,manchmal::ADV,katkada,kuásnii
5461,manchmal::ADV,katkada,måttmešt
5462,manchmal::ADV,katkada,kuä´ss-ne
5463,manchmal::ADV,katkada,мудта вэ̄р
5464,oft::ADV,često,daamtaj
5465,oft::ADV,često,álu
5466,oft::ADV,često,ábaj
5467,oft::ADV,često,dájvvá
5468,oft::ADV,često,dávjá
5469,oft::ADV,često,távjá
5470,oft::ADV,često,täujja
5471,oft::ADV,često,то̄а̄ййв
5472,immer::ADV,vazda,iktesth
5473,immer::ADV,vazda,eejnegen
5474,immer::ADV,vazda,agev
5475,immer::ADV,vazda,álo
5476,immer::ADV,vazda,ain
5477,immer::ADV,vazda,ovttuu
5478,immer::ADV,vazda,pâi
5479,immer::ADV,vazda,пай
5480,immer::ADV,uvijek,iktesth
5481,immer::ADV,uvijek,eejnegen
5482,immer::ADV,uvijek,agev
5483,immer::ADV,uvijek,álo
5484,immer::ADV,uvijek,ain
5485,immer::ADV,uvijek,ovttuu
5486,immer::ADV,uvijek,pâi
5487,immer::ADV,uvijek,пай
5488,niemals::ADV,nikad,ij gåessie
5489,niemals::ADV,nikad,ij goassak
5490,niemals::ADV,nikad,ij ihkenis
5491,niemals::ADV,nikad,ii goassege
5492,niemals::ADV,nikad,ij kuás'sin
5493,niemals::ADV,nikad,ij ni kuä´ss
5494,niemals::ADV,nikad,эйй никуэссь
5495,niemals::ADV,nikada,ij gåessie
5496,niemals::ADV,nikada,ij goassak
5497,niemals::ADV,nikada,ij ihkenis
5498,niemals::ADV,nikada,ii goassege
5499,niemals::ADV,nikada,ij kuás'sin
5500,niemals::ADV,nikada,ij ni kuä´ss
5501,niemals::ADV,nikada,эйй никуэссь
5502,hier::ADV,tu,daagkoe
5503,hier::ADV,tu,dála
5504,hier::ADV,tu,dánna
5505,hier::ADV,tu,dá
5506,hier::ADV,tu,dás
5507,hier::ADV,tu,taa
5508,hier::ADV,tu,tää
5509,hier::ADV,tu,ta´ltte
5510,hier::ADV,tu,тала
5511,hier::ADV,tu,тэста
5512,hier::ADV,ovdje,daagkoe
5513,hier::ADV,ovdje,dála
5514,hier::ADV,ovdje,dánna
5515,hier::ADV,ovdje,dá
5516,hier::ADV,ovdje,dás
5517,hier::ADV,ovdje,taa
5518,hier::ADV,ovdje,tää
5519,hier::ADV,ovdje,ta´ltte
5520,hier::ADV,ovdje,тала
5521,hier::ADV,ovdje,тэста
5522,hierhin::ADV,amo,diekie
5523,hierhin::ADV,amo,dási
5524,hierhin::ADV,amo,diehki
5525,hierhin::ADV,amo,deike
5526,hierhin::ADV,amo,teehi
5527,hierhin::ADV,amo,tii´ǩ
5528,hierhin::ADV,amo,тӣге
5529,hierhin::ADV,ovamo,diekie
5530,hierhin::ADV,ovamo,dási
5531,hierhin::ADV,ovamo,diehki
5532,hierhin::ADV,ovamo,deike
5533,hierhin::ADV,ovamo,teehi
5534,hierhin::ADV,ovamo,tii´ǩ
5535,hierhin::ADV,ovamo,тӣге
5536,von hier::ADV,odavde,daebpede
5537,von hier::ADV,odavde,dássta
5538,von hier::ADV,odavde,dáppelt
5539,von hier::ADV,odavde,dáppe
5540,von hier::ADV,odavde,tástán
5541,von hier::ADV,odavde,tääiǥ
5542,von hier::ADV,odavde,tääi´ben
5543,von hier::ADV,odavde,тэста
5544,dort::ADV,ondje,dagkoe
5545,dort::ADV,ondje,dale
5546,dort::ADV,ondje,dakko
5547,dort::ADV,ondje,tuo
5548,dort::ADV,ondje,tovben
5549,dort::ADV,ondje,to´ben
5550,dort::ADV,ondje,тёллэ
5551,dort::ADV,ondje,тамьпе
5552,dorthin::ADV,onamo,dahkoe
5553,dorthin::ADV,onamo,dåhku
5554,dorthin::ADV,onamo,dohko
5555,dorthin::ADV,onamo,diehko
5556,dorthin::ADV,onamo,tuohu
5557,dorthin::ADV,onamo,tok
5558,dorthin::ADV,onamo,tok-aa
5559,dorthin::ADV,onamo,то̄гэ
5560,geradeaus::ADV,ravno,njuolgga
5561,geradeaus::ADV,ravno,njuolga
5562,geradeaus::ADV,ravno,njuol'gist
5563,geradeaus::ADV,ravno,vuoi'gist
5564,geradeaus::ADV,ravno,vui´jǧǧest
5565,geradeaus::ADV,ravno,вӯййкесьт
5566,vorwärts::ADV,naprijed,fraamme
5567,vorwärts::ADV,naprijed,åvddån
5568,vorwärts::ADV,naprijed,ovddas
5569,vorwärts::ADV,naprijed,oovdâs
5570,vorwärts::ADV,naprijed,ooudâs
5571,vorwärts::ADV,naprijed,ooudårra
5572,vorwärts::ADV,naprijed,эвтэс
5573,rückwärts::ADV,natrag,mænngese
5574,rückwärts::ADV,natrag,ruoptobadáj
5575,rückwärts::ADV,natrag,maŋás
5576,rückwärts::ADV,natrag,majaskulij
5577,rückwärts::ADV,natrag,mââjas
5578,rückwärts::ADV,natrag,mâ´ŋŋla
5579,rückwärts::ADV,natrag,мо̄а̄з
5580,rückwärts::ADV,natrag,мо̄а̄ст
5581,zurück::ADV,nazad,bååstede
5582,zurück::ADV,nazad,ruoptus
5583,zurück::ADV,nazad,maŋus
5584,zurück::ADV,nazad,ruoktot
5585,zurück::ADV,nazad,maassâd
5586,zurück::ADV,nazad,vä´st
5587,zurück::ADV,nazad,mååusat
5588,zurück::ADV,nazad,мо̄а̄з
5589,zurück::ADV,nazad,мо̄а̄ст
5590,zurück::ADV,natrag,bååstede
5591,zurück::ADV,natrag,ruoptus
5592,zurück::ADV,natrag,maŋus
5593,zurück::ADV,natrag,ruoktot
5594,zurück::ADV,natrag,maassâd
5595,zurück::ADV,natrag,vä´st
5596,zurück::ADV,natrag,mååusat
5597,zurück::ADV,natrag,мо̄а̄з
5598,zurück::ADV,natrag,мо̄а̄ст
5599,unten::ADV,dolje,vuelnie
5600,unten::ADV,dolje,vuollen
5601,unten::ADV,dolje,vuollin
5602,unten::ADV,dolje,vyellin
5603,unten::ADV,dolje,vue´llen
5604,unten::ADV,dolje,вӯлльн
5605,hinab::ADV,nizbrdo,våålese
5606,hinab::ADV,nizbrdo,vuolus
5607,hinab::ADV,nizbrdo,vulos
5608,hinab::ADV,nizbrdo,vuá'lás
5609,hinab::ADV,nizbrdo,vuâlas
5610,hinab::ADV,nizbrdo,валас
5611,oben::ADV,gore,bijjene
5612,oben::ADV,gore,baddjen
5613,oben::ADV,gore,badjin
5614,oben::ADV,gore,paijeen
5615,oben::ADV,gore,pâ´jjen
5616,oben::ADV,gore,tunââ´lmest
5617,oben::ADV,gore,пайенҍ
5618,hinauf::ADV,uzbrdo,bæjjese
5619,hinauf::ADV,uzbrdo,bajás
5620,hinauf::ADV,uzbrdo,bajás
5621,hinauf::ADV,uzbrdo,pajas
5622,hinauf::ADV,uzbrdo,pââjas
5623,hinauf::ADV,uzbrdo,пайяс
5624,überall::ADV,svuda,gaajhkene lehkesne
5625,überall::ADV,svuda,juohkka sajen
5626,überall::ADV,svuda,juohke sajis
5627,überall::ADV,svuda,jya'hisaajeest
5628,überall::ADV,svuda,vee´zz
5629,überall::ADV,svuda,pukvee´zz
5630,überall::ADV,svuda,пугквесь
5631,überall::ADV,svagdje,gaajhkene lehkesne
5632,überall::ADV,svagdje,juohkka sajen
5633,überall::ADV,svagdje,juohke sajis
5634,überall::ADV,svagdje,jya'hisaajeest
5635,überall::ADV,svagdje,vee´zz
5636,überall::ADV,svagdje,pukvee´zz
5637,überall::ADV,svagdje,пугквесь
5638,nicht::ADV,ne,ij
5639,nicht::ADV,ne,ij
5640,nicht::ADV,ne,ii
5641,nicht::ADV,ne,ij
5642,nicht::ADV,ne,ij
5643,nicht::ADV,ne,эйй
5644,ein wenig::ADV,malo,ånnetje
5645,ein wenig::ADV,malo,ahtjetje
5646,ein wenig::ADV,malo,binná
5647,ein wenig::ADV,malo,veahá
5648,ein wenig::ADV,malo,ucánjii
5649,ein wenig::ADV,malo,occanj
5650,ein wenig::ADV,malo,simmna
5651,ein wenig::ADV,malo,сада
5652,ein wenig::ADV,malo,садаматта
5653,kaum::ADV,tek,jallan
5654,kaum::ADV,tek,vánet
5655,kaum::ADV,tek,báljo
5656,kaum::ADV,tek,illá
5657,kaum::ADV,tek,illvaa
5658,kaum::ADV,tek,мале
5659,kaum::ADV,tek,элэлэ
5660,kaum::ADV,jedva,jallan
5661,kaum::ADV,jedva,vánet
5662,kaum::ADV,jedva,báljo
5663,kaum::ADV,jedva,illá
5664,kaum::ADV,jedva,illvaa
5665,kaum::ADV,jedva,мале
5666,kaum::ADV,jedva,элэлэ
5667,sehr::ADV,jako,sagk
5668,sehr::ADV,jako,riek
5669,sehr::ADV,jako,sieldes
5670,sehr::ADV,jako,hui
5671,sehr::ADV,jako,ollu
5672,sehr::ADV,jako,čuuvtij
5673,sehr::ADV,jako,sami
5674,sehr::ADV,jako,čuu´t
5675,sehr::ADV,jako,пэре
5676,sehr::ADV,jako,чофта
5677,sehr::ADV,veoma,sagk
5678,sehr::ADV,veoma,riek
5679,sehr::ADV,veoma,sieldes
5680,sehr::ADV,veoma,hui
5681,sehr::ADV,veoma,ollu
5682,sehr::ADV,veoma,čuuvtij
5683,sehr::ADV,veoma,sami
5684,sehr::ADV,veoma,čuu´t
5685,sehr::ADV,veoma,пэре
5686,sehr::ADV,veoma,чофта
5687,so::ADV,tako,numhtie
5688,so::ADV,tako,nav
5689,so::ADV,tako,nuov
5690,so::ADV,tako,nåv
5691,so::ADV,tako,nu
5692,so::ADV,tako,näävt
5693,so::ADV,tako,de
5694,so::ADV,tako,nu´t
5695,so::ADV,tako,nääi´t
5696,so::ADV,tako,те̄льнэ
5697,so::ADV,ovako,numhtie
5698,so::ADV,ovako,nav
5699,so::ADV,ovako,nuov
5700,so::ADV,ovako,nåv
5701,so::ADV,ovako,nu
5702,so::ADV,ovako,näävt
5703,so::ADV,ovako,de
5704,so::ADV,ovako,nu´t
5705,so::ADV,ovako,nääi´t
5706,so::ADV,ovako,те̄льнэ
5707,noch::ADV,još,annje
5708,noch::ADV,još,ájn
5709,noch::ADV,još,vilá
5710,noch::ADV,još,ain
5711,noch::ADV,još,vela
5712,noch::ADV,još,võl
5713,noch::ADV,još,veâl
5714,noch::ADV,još,вя̄л
5715,nur::ADV,samo,ajve
5716,nur::ADV,samo,barre
5717,nur::ADV,samo,dåssjå
5718,nur::ADV,samo,dušše
5719,nur::ADV,samo,váá
5720,nur::ADV,samo,pâi
5721,nur::ADV,samo,leša
5722,nur::ADV,samo,tåå´lǩ
5723,nur::ADV,samo,лэша
5724,nur::ADV,samo,лышшэ
5725,schon::ADV,već,joe
5726,schon::ADV,već,juo
5727,schon::ADV,već,juo
5728,schon::ADV,već,juo
5729,schon::ADV,već,ju´n
5730,schon::ADV,već,ё
5731,wieder::ADV,opet,vihth
5732,wieder::ADV,opet,aajmoen
5733,wieder::ADV,opet,vas
5734,wieder::ADV,opet,ådåsis
5735,wieder::ADV,opet,fas
5736,wieder::ADV,opet,vuot
5737,wieder::ADV,opet,vest
5738,wieder::ADV,opet,däs
5739,wieder::ADV,opet,e´pet
5740,wieder::ADV,opet,аввта
5741,wieder::ADV,opet,о̄дтсэ
5742,wieder::ADV,ponovo,vihth
5743,wieder::ADV,ponovo,aajmoen
5744,wieder::ADV,ponovo,vas
5745,wieder::ADV,ponovo,ådåsis
5746,wieder::ADV,ponovo,fas
5747,wieder::ADV,ponovo,vuot
5748,wieder::ADV,ponovo,vest
5749,wieder::ADV,ponovo,däs
5750,wieder::ADV,ponovo,e´pet
5751,wieder::ADV,ponovo,аввта
5752,wieder::ADV,ponovo,о̄дтсэ
5753,vergebens::ADV,uzalud,dåssjåj
5754,vergebens::ADV,uzalud,duššás
5755,vergebens::ADV,uzalud,tušás
5756,vergebens::ADV,uzalud,jääutai
5757,vergebens::ADV,uzalud,пусьтэльт
5758,vergebens::ADV,zabadava,dåssjåj
5759,vergebens::ADV,zabadava,duššás
5760,vergebens::ADV,zabadava,tušás
5761,vergebens::ADV,zabadava,jääutai
5762,vergebens::ADV,zabadava,пусьтэльт
5763,vor::PRP,pred,åvteste
5764,vor::PRP,pred,ålggolin
5765,vor::PRP,pred,ovddas
5766,vor::PRP,pred,oovdâst
5767,vor::PRP,pred,ooudâst
5768,vor::PRP,pred,авьтэмьбе̄лльт
5769,vor::PRP,ispred,åvteste
5770,vor::PRP,ispred,ålggolin
5771,vor::PRP,ispred,ovddas
5772,vor::PRP,ispred,oovdâst
5773,vor::PRP,ispred,ooudâst
5774,vor::PRP,ispred,авьтэмьбе̄лльт
5775,hinter::PRP,za,duekesne
5776,hinter::PRP,za,duogen
5777,hinter::PRP,za,maŋŋelin
5778,hinter::PRP,za,maŋil
5779,hinter::PRP,za,duogás
5780,hinter::PRP,za,tyeḥin
5781,hinter::PRP,za,tue´ǩǩen
5782,hinter::PRP,za,маӈельт
5783,hinter::PRP,iza,duekesne
5784,hinter::PRP,iza,duogen
5785,hinter::PRP,iza,maŋŋelin
5786,hinter::PRP,iza,maŋil
5787,hinter::PRP,iza,duogás
5788,hinter::PRP,iza,tyeḥin
5789,hinter::PRP,iza,tue´ǩǩen
5790,hinter::PRP,iza,маӈельт
5791,unter::PRP,pod,nuelesne
5792,unter::PRP,pod,vuolen
5793,unter::PRP,pod,vuolde
5794,unter::PRP,pod,vyel'ni
5795,unter::PRP,pod,vue´llen
5796,unter::PRP,pod,вӯлльнҍ
5797,unter::PRP,ispod,nuelesne
5798,unter::PRP,ispod,vuolen
5799,unter::PRP,ispod,vuolde
5800,unter::PRP,ispod,vyel'ni
5801,unter::PRP,ispod,vue´llen
5802,unter::PRP,ispod,вӯлльнҍ
5803,durch::PRP,po,vieken
5804,durch::PRP,po,tjadá
5805,durch::PRP,po,-rájge
5806,durch::PRP,po,čađa
5807,durch::PRP,po,čoođâ
5808,durch::PRP,po,čõõđ
5809,durch::PRP,po,pääi´ǩ
5810,durch::PRP,po,че̄д
5811,durch::PRP,kroz,vieken
5812,durch::PRP,kroz,tjadá
5813,durch::PRP,kroz,-rájge
5814,durch::PRP,kroz,čađa
5815,durch::PRP,kroz,čoođâ
5816,durch::PRP,kroz,čõõđ
5817,durch::PRP,kroz,pääi´ǩ
5818,durch::PRP,kroz,че̄д
5819,neben::PRP,kraj,baaltese
5820,neben::PRP,kraj,báldan
5821,neben::PRP,kraj,bálddas
5822,neben::PRP,kraj,paaldâst
5823,neben::PRP,kraj,paaldâst
5824,neben::PRP,kraj,поалльтэ
5825,neben::PRP,pored,baaltese
5826,neben::PRP,pored,báldan
5827,neben::PRP,pored,bálddas
5828,neben::PRP,pored,paaldâst
5829,neben::PRP,pored,paaldâst
5830,neben::PRP,pored,поалльтэ
5831,neben::PRP,pokraj,baaltese
5832,neben::PRP,pokraj,báldan
5833,neben::PRP,pokraj,bálddas
5834,neben::PRP,pokraj,paaldâst
5835,neben::PRP,pokraj,paaldâst
5836,neben::PRP,pokraj,поалльтэ
5837,zwischen::PRP,među,gaskesne
5838,zwischen::PRP,među,gasska
5839,zwischen::PRP,među,gaskkas
5840,zwischen::PRP,među,kooskâst
5841,zwischen::PRP,među,kâskka
5842,zwischen::PRP,među,кэскэсьт
5843,zwischen::PRP,među,кэ̄скэль
5844,zwischen::PRP,između,gaskesne
5845,zwischen::PRP,između,gasska
5846,zwischen::PRP,između,gaskkas
5847,zwischen::PRP,između,kooskâst
5848,zwischen::PRP,između,kâskka
5849,zwischen::PRP,između,кэскэсьт
5850,zwischen::PRP,između,кэ̄скэль
5851,wegen::PRP,radi,dïete
5852,wegen::PRP,radi,gaevhtieh
5853,wegen::PRP,radi,diehti
5854,wegen::PRP,radi,dihte
5855,wegen::PRP,radi,geažil
5856,wegen::PRP,radi,tet
5857,wegen::PRP,radi,diõtt
5858,wegen::PRP,radi,ǩeäč'ča
5859,wegen::PRP,radi,гуэйке
5860,wegen::PRP,zbog,dïete
