,Concept_ID,se,sk
4935,damals::ADV,teä´l,vtedy
4936,damals::ADV,танна,vtedy
4937,danach::ADV,mïnngesne,potom
4938,danach::ADV,mïnngesne,podľa toho
4939,danach::ADV,dan maŋŋela,potom
4940,danach::ADV,dan maŋŋela,podľa toho
4941,danach::ADV,maŋŋil,potom
4942,danach::ADV,maŋŋil,podľa toho
4943,danach::ADV,das maŋŋá,potom
4944,danach::ADV,das maŋŋá,podľa toho
4945,danach::ADV,maŋ̣a,potom
4946,danach::ADV,maŋ̣a,podľa toho
4947,danach::ADV,mâ´ŋŋlest,potom
4948,danach::ADV,mâ´ŋŋlest,podľa toho
4949,danach::ADV,маӈӈа,potom
4950,danach::ADV,маӈӈа,podľa toho
4951,vorher::ADV,aarebi,napred
4952,vorher::ADV,aarebi,predtým
4953,vorher::ADV,åvddål,napred
4954,vorher::ADV,åvddål,predtým
4955,vorher::ADV,árat,napred
4956,vorher::ADV,árat,predtým
4957,vorher::ADV,ovdâl,napred
4958,vorher::ADV,ovdâl,predtým
4959,vorher::ADV,ouddâl,napred
4960,vorher::ADV,ouddâl,predtým
4961,vorher::ADV,а̄йка,napred
4962,vorher::ADV,а̄йка,predtým
4963,zuerst::ADV,voestegh,najprv
4964,zuerst::ADV,álgon,najprv
4965,zuerst::ADV,vuos,najprv
4966,zuerst::ADV,vuohččan,najprv
4967,zuerst::ADV,vuoč'čin,najprv
4968,zuerst::ADV,vuõ´ste,najprv
4969,zuerst::ADV,vuõs'smõõssân,najprv
4970,zuerst::ADV,э̄ввтла,najprv
4971,zuerst::ADV,э̄ввтэль,najprv
4972,einmal::ADV,ikth,raz
4973,einmal::ADV,ikth,jedenkrát
4974,einmal::ADV,akti,raz
4975,einmal::ADV,akti,jedenkrát
4976,einmal::ADV,okte,raz
4977,einmal::ADV,okte,jedenkrát
4978,einmal::ADV,ohtii,raz
4979,einmal::ADV,ohtii,jedenkrát
4980,einmal::ADV,kojo,raz
4981,einmal::ADV,kojo,jedenkrát
4982,einmal::ADV,måttmešt,raz
4983,einmal::ADV,måttmešt,jedenkrát
4984,einmal::ADV,э̄фт вэ̄рр,raz
4985,einmal::ADV,э̄фт вэ̄рр,jedenkrát
4986,manchmal::ADV,muvhtene,občas
4987,manchmal::ADV,muvhtene,niekedy
4988,manchmal::ADV,muhttijn,občas
4989,manchmal::ADV,muhttijn,niekedy
4990,manchmal::ADV,duolla dálla,občas
4991,manchmal::ADV,duolla dálla,niekedy
4992,manchmal::ADV,muhtumin,občas
4993,manchmal::ADV,muhtumin,niekedy
4994,manchmal::ADV,kuásnii,občas
4995,manchmal::ADV,kuásnii,niekedy
4996,manchmal::ADV,måttmešt,občas
4997,manchmal::ADV,måttmešt,niekedy
4998,manchmal::ADV,kuä´ss-ne,občas
4999,manchmal::ADV,kuä´ss-ne,niekedy
5000,manchmal::ADV,мудта вэ̄р,občas
5001,manchmal::ADV,мудта вэ̄р,niekedy
5002,oft::ADV,daamtaj,často
5003,oft::ADV,álu,často
5004,oft::ADV,ábaj,často
5005,oft::ADV,dájvvá,často
5006,oft::ADV,dávjá,často
5007,oft::ADV,távjá,často
5008,oft::ADV,täujja,často
5009,oft::ADV,то̄а̄ййв,často
5010,immer::ADV,iktesth,vždy
5011,immer::ADV,iktesth,ustavične
5012,immer::ADV,eejnegen,vždy
5013,immer::ADV,eejnegen,ustavične
5014,immer::ADV,agev,vždy
5015,immer::ADV,agev,ustavične
5016,immer::ADV,álo,vždy
5017,immer::ADV,álo,ustavične
5018,immer::ADV,ain,vždy
5019,immer::ADV,ain,ustavične
5020,immer::ADV,ovttuu,vždy
5021,immer::ADV,ovttuu,ustavične
5022,immer::ADV,pâi,vždy
5023,immer::ADV,pâi,ustavične
5024,immer::ADV,пай,vždy
5025,immer::ADV,пай,ustavične
5026,niemals::ADV,ij gåessie,nikdy
5027,niemals::ADV,ij goassak,nikdy
5028,niemals::ADV,ij ihkenis,nikdy
5029,niemals::ADV,ii goassege,nikdy
5030,niemals::ADV,ij kuás'sin,nikdy
5031,niemals::ADV,ij ni kuä´ss,nikdy
5032,niemals::ADV,эйй никуэссь,nikdy
5033,hier::ADV,daagkoe,tu
5034,hier::ADV,dála,tu
5035,hier::ADV,dánna,tu
5036,hier::ADV,dá,tu
5037,hier::ADV,dás,tu
5038,hier::ADV,taa,tu
5039,hier::ADV,tää,tu
5040,hier::ADV,ta´ltte,tu
5041,hier::ADV,тала,tu
5042,hier::ADV,тэста,tu
5043,hierhin::ADV,diekie,sem
5044,hierhin::ADV,diekie,tade
5045,hierhin::ADV,dási,sem
5046,hierhin::ADV,dási,tade
5047,hierhin::ADV,diehki,sem
5048,hierhin::ADV,diehki,tade
5049,hierhin::ADV,deike,sem
5050,hierhin::ADV,deike,tade
5051,hierhin::ADV,teehi,sem
5052,hierhin::ADV,teehi,tade
5053,hierhin::ADV,tii´ǩ,sem
5054,hierhin::ADV,tii´ǩ,tade
5055,hierhin::ADV,тӣге,sem
5056,hierhin::ADV,тӣге,tade
5057,von hier::ADV,daebpede,odtiaľto
5058,von hier::ADV,dássta,odtiaľto
5059,von hier::ADV,dáppelt,odtiaľto
5060,von hier::ADV,dáppe,odtiaľto
5061,von hier::ADV,tástán,odtiaľto
5062,von hier::ADV,tääiǥ,odtiaľto
5063,von hier::ADV,tääi´ben,odtiaľto
5064,von hier::ADV,тэста,odtiaľto
5065,dort::ADV,dagkoe,tam
5066,dort::ADV,dale,tam
5067,dort::ADV,dakko,tam
5068,dort::ADV,tuo,tam
5069,dort::ADV,tovben,tam
5070,dort::ADV,to´ben,tam
5071,dort::ADV,тёллэ,tam
5072,dort::ADV,тамьпе,tam
5073,dorthin::ADV,dahkoe,ta
5074,dorthin::ADV,dahkoe,tam
5075,dorthin::ADV,dåhku,ta
5076,dorthin::ADV,dåhku,tam
5077,dorthin::ADV,dohko,ta
5078,dorthin::ADV,dohko,tam
5079,dorthin::ADV,diehko,ta
5080,dorthin::ADV,diehko,tam
5081,dorthin::ADV,tuohu,ta
5082,dorthin::ADV,tuohu,tam
5083,dorthin::ADV,tok,ta
5084,dorthin::ADV,tok,tam
5085,dorthin::ADV,tok-aa,ta
5086,dorthin::ADV,tok-aa,tam
5087,dorthin::ADV,то̄гэ,ta
5088,dorthin::ADV,то̄гэ,tam
5089,vorwärts::ADV,fraamme,napred
5090,vorwärts::ADV,åvddån,napred
5091,vorwärts::ADV,ovddas,napred
5092,vorwärts::ADV,oovdâs,napred
5093,vorwärts::ADV,ooudâs,napred
5094,vorwärts::ADV,ooudårra,napred
5095,vorwärts::ADV,эвтэс,napred
5096,rückwärts::ADV,mænngese,nazad
5097,rückwärts::ADV,ruoptobadáj,nazad
5098,rückwärts::ADV,maŋás,nazad
5099,rückwärts::ADV,majaskulij,nazad
5100,rückwärts::ADV,mââjas,nazad
5101,rückwärts::ADV,mâ´ŋŋla,nazad
5102,rückwärts::ADV,мо̄а̄з,nazad
5103,rückwärts::ADV,мо̄а̄ст,nazad
5104,zurück::ADV,bååstede,späť
5105,zurück::ADV,bååstede,naspäť
5106,zurück::ADV,ruoptus,späť
5107,zurück::ADV,ruoptus,naspäť
5108,zurück::ADV,maŋus,späť
5109,zurück::ADV,maŋus,naspäť
5110,zurück::ADV,ruoktot,späť
5111,zurück::ADV,ruoktot,naspäť
5112,zurück::ADV,maassâd,späť
5113,zurück::ADV,maassâd,naspäť
5114,zurück::ADV,vä´st,späť
5115,zurück::ADV,vä´st,naspäť
5116,zurück::ADV,mååusat,späť
5117,zurück::ADV,mååusat,naspäť
5118,zurück::ADV,мо̄а̄з,späť
5119,zurück::ADV,мо̄а̄з,naspäť
5120,zurück::ADV,мо̄а̄ст,späť
5121,zurück::ADV,мо̄а̄ст,naspäť
5122,unten::ADV,vuelnie,dolu
5123,unten::ADV,vuelnie,naspodku
5124,unten::ADV,vuollen,dolu
5125,unten::ADV,vuollen,naspodku
5126,unten::ADV,vuollin,dolu
5127,unten::ADV,vuollin,naspodku
5128,unten::ADV,vyellin,dolu
5129,unten::ADV,vyellin,naspodku
5130,unten::ADV,vue´llen,dolu
5131,unten::ADV,vue´llen,naspodku
5132,unten::ADV,вӯлльн,dolu
5133,unten::ADV,вӯлльн,naspodku
5134,hinab::ADV,våålese,dolu
5135,hinab::ADV,vuolus,dolu
5136,hinab::ADV,vulos,dolu
5137,hinab::ADV,vuá'lás,dolu
5138,hinab::ADV,vuâlas,dolu
5139,hinab::ADV,валас,dolu
5140,oben::ADV,bijjene,hore
5141,oben::ADV,bijjene,navrchu
5142,oben::ADV,baddjen,hore
5143,oben::ADV,baddjen,navrchu
5144,oben::ADV,badjin,hore
5145,oben::ADV,badjin,navrchu
5146,oben::ADV,paijeen,hore
5147,oben::ADV,paijeen,navrchu
5148,oben::ADV,pâ´jjen,hore
5149,oben::ADV,pâ´jjen,navrchu
5150,oben::ADV,tunââ´lmest,hore
5151,oben::ADV,tunââ´lmest,navrchu
5152,oben::ADV,пайенҍ,hore
5153,oben::ADV,пайенҍ,navrchu
5154,hinauf::ADV,bæjjese,hore
5155,hinauf::ADV,bæjjese,navrch
5156,hinauf::ADV,bajás,hore
5157,hinauf::ADV,bajás,navrch
5158,hinauf::ADV,bajás,hore
5159,hinauf::ADV,bajás,navrch
5160,hinauf::ADV,pajas,hore
5161,hinauf::ADV,pajas,navrch
5162,hinauf::ADV,pââjas,hore
5163,hinauf::ADV,pââjas,navrch
5164,hinauf::ADV,пайяс,hore
5165,hinauf::ADV,пайяс,navrch
5166,überall::ADV,gaajhkene lehkesne,všade
5167,überall::ADV,juohkka sajen,všade
5168,überall::ADV,juohke sajis,všade
5169,überall::ADV,jya'hisaajeest,všade
5170,überall::ADV,vee´zz,všade
5171,überall::ADV,pukvee´zz,všade
5172,überall::ADV,пугквесь,všade
5173,nicht::ADV,ij,nie
5174,nicht::ADV,ij,nie
5175,nicht::ADV,ii,nie
5176,nicht::ADV,ij,nie
5177,nicht::ADV,ij,nie
5178,nicht::ADV,эйй,nie
5179,ein wenig::ADV,ånnetje,trocha
5180,ein wenig::ADV,ahtjetje,trocha
5181,ein wenig::ADV,binná,trocha
5182,ein wenig::ADV,veahá,trocha
5183,ein wenig::ADV,ucánjii,trocha
5184,ein wenig::ADV,occanj,trocha
5185,ein wenig::ADV,simmna,trocha
5186,ein wenig::ADV,сада,trocha
5187,ein wenig::ADV,садаматта,trocha
5188,kaum::ADV,jallan,ledva
5189,kaum::ADV,vánet,ledva
5190,kaum::ADV,báljo,ledva
5191,kaum::ADV,illá,ledva
5192,kaum::ADV,illvaa,ledva
5193,kaum::ADV,мале,ledva
5194,kaum::ADV,элэлэ,ledva
5195,sehr::ADV,sagk,veľmi
5196,sehr::ADV,riek,veľmi
5197,sehr::ADV,sieldes,veľmi
5198,sehr::ADV,hui,veľmi
5199,sehr::ADV,ollu,veľmi
5200,sehr::ADV,čuuvtij,veľmi
5201,sehr::ADV,sami,veľmi
5202,sehr::ADV,čuu´t,veľmi
5203,sehr::ADV,пэре,veľmi
5204,sehr::ADV,чофта,veľmi
5205,so::ADV,numhtie,tak
5206,so::ADV,numhtie,takto
5207,so::ADV,nav,tak
5208,so::ADV,nav,takto
5209,so::ADV,nuov,tak
5210,so::ADV,nuov,takto
5211,so::ADV,nåv,tak
5212,so::ADV,nåv,takto
5213,so::ADV,nu,tak
5214,so::ADV,nu,takto
5215,so::ADV,näävt,tak
5216,so::ADV,näävt,takto
5217,so::ADV,de,tak
5218,so::ADV,de,takto
5219,so::ADV,nu´t,tak
5220,so::ADV,nu´t,takto
5221,so::ADV,nääi´t,tak
5222,so::ADV,nääi´t,takto
5223,so::ADV,те̄льнэ,tak
5224,so::ADV,те̄льнэ,takto
5225,noch::ADV,annje,ešte
5226,noch::ADV,ájn,ešte
5227,noch::ADV,vilá,ešte
5228,noch::ADV,ain,ešte
5229,noch::ADV,vela,ešte
5230,noch::ADV,võl,ešte
5231,noch::ADV,veâl,ešte
5232,noch::ADV,вя̄л,ešte
5233,nur::ADV,ajve,len
5234,nur::ADV,barre,len
5235,nur::ADV,dåssjå,len
5236,nur::ADV,dušše,len
5237,nur::ADV,váá,len
5238,nur::ADV,pâi,len
5239,nur::ADV,leša,len
5240,nur::ADV,tåå´lǩ,len
5241,nur::ADV,лэша,len
5242,nur::ADV,лышшэ,len
5243,schon::ADV,joe,už
5244,schon::ADV,juo,už
5245,schon::ADV,juo,už
5246,schon::ADV,juo,už
5247,schon::ADV,ju´n,už
5248,schon::ADV,ё,už
5249,wieder::ADV,vihth,zasa
5250,wieder::ADV,aajmoen,zasa
5251,wieder::ADV,vas,zasa
5252,wieder::ADV,ådåsis,zasa
5253,wieder::ADV,fas,zasa
5254,wieder::ADV,vuot,zasa
5255,wieder::ADV,vest,zasa
5256,wieder::ADV,däs,zasa
5257,wieder::ADV,e´pet,zasa
5258,wieder::ADV,аввта,zasa
5259,wieder::ADV,о̄дтсэ,zasa
5260,vor::PRP,åvteste,pred
5261,vor::PRP,ålggolin,pred
5262,vor::PRP,ovddas,pred
5263,vor::PRP,oovdâst,pred
5264,vor::PRP,ooudâst,pred
5265,vor::PRP,авьтэмьбе̄лльт,pred
5266,hinter::PRP,duekesne,za
5267,hinter::PRP,duogen,za
5268,hinter::PRP,maŋŋelin,za
5269,hinter::PRP,maŋil,za
5270,hinter::PRP,duogás,za
5271,hinter::PRP,tyeḥin,za
5272,hinter::PRP,tue´ǩǩen,za
5273,hinter::PRP,маӈельт,za
5274,unter::PRP,nuelesne,pod
5275,unter::PRP,vuolen,pod
5276,unter::PRP,vuolde,pod
5277,unter::PRP,vyel'ni,pod
5278,unter::PRP,vue´llen,pod
5279,unter::PRP,вӯлльнҍ,pod
5280,durch::PRP,vieken,cez
5281,durch::PRP,tjadá,cez
5282,durch::PRP,-rájge,cez
5283,durch::PRP,čađa,cez
5284,durch::PRP,čoođâ,cez
5285,durch::PRP,čõõđ,cez
5286,durch::PRP,pääi´ǩ,cez
5287,durch::PRP,че̄д,cez
5288,neben::PRP,baaltese,pri
5289,neben::PRP,baaltese,vedľa
5290,neben::PRP,báldan,pri
5291,neben::PRP,báldan,vedľa
5292,neben::PRP,bálddas,pri
5293,neben::PRP,bálddas,vedľa
5294,neben::PRP,paaldâst,pri
5295,neben::PRP,paaldâst,vedľa
5296,neben::PRP,paaldâst,pri
5297,neben::PRP,paaldâst,vedľa
5298,neben::PRP,поалльтэ,pri
5299,neben::PRP,поалльтэ,vedľa
5300,zwischen::PRP,gaskesne,medzi
5301,zwischen::PRP,gasska,medzi
5302,zwischen::PRP,gaskkas,medzi
5303,zwischen::PRP,kooskâst,medzi
5304,zwischen::PRP,kâskka,medzi
5305,zwischen::PRP,кэскэсьт,medzi
5306,zwischen::PRP,кэ̄скэль,medzi
5307,wegen::PRP,dïete,pre
5308,wegen::PRP,dïete,kvôli
5309,wegen::PRP,gaevhtieh,pre
5310,wegen::PRP,gaevhtieh,kvôli
5311,wegen::PRP,diehti,pre
5312,wegen::PRP,diehti,kvôli
5313,wegen::PRP,dihte,pre
5314,wegen::PRP,dihte,kvôli
5315,wegen::PRP,geažil,pre
5316,wegen::PRP,geažil,kvôli
5317,wegen::PRP,tet,pre
5318,wegen::PRP,tet,kvôli
5319,wegen::PRP,diõtt,pre
5320,wegen::PRP,diõtt,kvôli
5321,wegen::PRP,ǩeäč'ča,pre
5322,wegen::PRP,ǩeäč'ča,kvôli
5323,wegen::PRP,гуэйке,pre
5324,wegen::PRP,гуэйке,kvôli
5325,dies::PRN,dihte,to
5326,dies::PRN,dihte,táto
5327,dies::PRN,dát,to
5328,dies::PRN,dát,táto
5329,dies::PRN,dát,to
5330,dies::PRN,dát,táto
5331,dies::PRN,táát,to
5332,dies::PRN,táát,táto
5333,dies::PRN,tät,to
5334,dies::PRN,tät,táto
5335,dies::PRN,tiett-aa,to
5336,dies::PRN,tiett-aa,táto
5337,dies::PRN,тэдт,to
5338,dies::PRN,тэдт,táto
5339,das::PRN,dohte,to
5340,das::PRN,dat,to
5341,das::PRN,dat,to
5342,das::PRN,tot,to
5343,das::PRN,tõt,to
5344,das::PRN,тудт,to
5345,alles::PRN,gaajhke,všetko
5346,alles::PRN,gájkka,všetko
5347,alles::PRN,buot,všetko
5348,alles::PRN,puoh,všetko
5349,alles::PRN,puk,všetko
5350,alles::PRN,пугк,všetko
5351,ich::PRN,manne,ja
5352,ich::PRN,mån,ja
5353,ich::PRN,månnå,ja
5354,ich::PRN,mun,ja
5355,ich::PRN,mun,ja
5356,ich::PRN,munnâ,ja
5357,ich::PRN,mon,ja
5358,ich::PRN,мунн,ja
5359,du::PRN,datne,ty
5360,du::PRN,dån,ty
5361,du::PRN,don,ty
5362,du::PRN,tun,ty
5363,du::PRN,ton,ty
5364,du::PRN,то̄нн,ty
5365,er::PRN,dïhte,on
5366,er::PRN,sån,on
5367,er::PRN,son,on
5368,er::PRN,sun,on
5369,er::PRN,son,on
5370,er::PRN,со̄нн,on
5371,wir::PRN,mijjieh,my
5372,wir::PRN,mij,my
5373,wir::PRN,mii,my
5374,wir::PRN,mij,my
5375,wir::PRN,mij,my
5376,wir::PRN,мыйй,my
5377,ihr::PRN,dijjie,vy
5378,ihr::PRN,dij,vy
5379,ihr::PRN,dii,vy
5380,ihr::PRN,tij,vy
5381,ihr::PRN,tij,vy
5382,ihr::PRN,тыйй,vy
5383,sie::PRN,dah,oni
5384,sie::PRN,sij,oni
5385,sie::PRN,sii,oni
5386,sie::PRN,sij,oni
5387,sie::PRN,sij,oni
5388,sie::PRN,сыйй,oni
5389,was::FPRN,mij,čo
5390,was::FPRN,mij,čo
5391,was::FPRN,mii,čo
5392,was::FPRN,mii,čo
5393,was::FPRN,mii,čo
5394,was::FPRN,мӣ,čo
5395,wer::FPRN,gie,kto
5396,wer::FPRN,guhti,kto
5397,wer::FPRN,gii,kto
5398,wer::FPRN,guhte,kto
5399,wer::FPRN,kii,kto
5400,wer::FPRN,ǩii,kto
5401,wer::FPRN,kåå´tt,kto
5402,wer::FPRN,ке̄,kto
5403,wo::FADV,gusnie,kde
5404,wo::FADV,gånnå,kde
5405,wo::FADV,gos,kde
5406,wo::FADV,kost,kde
5407,wo::FADV,ko´st,kde
5408,wo::FADV,касьт,kde
5409,wohin::FADV,gogka,kam
5410,wohin::FADV,gåsi,kam
5411,wohin::FADV,gosa,kam
5412,wohin::FADV,kuus,kam
5413,wohin::FADV,koozz,kam
5414,wohin::FADV,ко̄з,kam
5415,wie::FADV,guktie,ako
5416,wie::FADV,gumhtie,ako
5417,wie::FADV,gåktu,ako
5418,wie::FADV,mot,ako
5419,wie::FADV,mahte,ako
5420,wie::FADV,mä´htt,ako
5421,wie::FADV,ко̄ххт,ako
5422,warum::FADV,man,prečo
5423,warum::FADV,manen,prečo
5424,warum::FADV,manne,prečo
5425,warum::FADV,mane,prečo
5426,warum::FADV,mondiet,prečo
5427,warum::FADV,mõõzz,prečo
5428,warum::FADV,mää´nn,prečo
5429,warum::FADV,мэ̄йт,prečo
5430,warum::FADV,мэ̄ннгуэйке,prečo
5431,wieviel::FNUM,man jeenje,koľko
5432,wieviel::FNUM,makta,koľko
5433,wieviel::FNUM,olugo,koľko
5434,wieviel::FNUM,kalle,koľko
5435,wieviel::FNUM,kâ´ll,koľko
5436,wieviel::FNUM,мэ̄ннве̄рьт,koľko
5437,wieviel::FNUM,мэ̄нлянчверьт,koľko
5438,eins::NUM,akte,jeden
5439,eins::NUM,akta,jeden
5440,eins::NUM,okta,jeden
5441,eins::NUM,ohtâ,jeden
5442,eins::NUM,õhtt,jeden
5443,eins::NUM,э̄ххт,jeden
5444,eins::NUM,о̄ххтэ,jeden
5445,zwei::NUM,göökte,dva
5446,zwei::NUM,guokta,dva
5447,zwei::NUM,guokte,dva
5448,zwei::NUM,kyeh'ti,dva
5449,zwei::NUM,kuõ´htt,dva
5450,zwei::NUM,кӯххт,dva
5451,drei::NUM,golme,tri
5452,drei::NUM,gålmmå,tri
5453,drei::NUM,golbma,tri
5454,drei::NUM,kulmâ,tri
5455,drei::NUM,koumm,tri
5456,drei::NUM,ко̄ллм,tri
5457,vier::NUM,njieljie,štyri
5458,vier::NUM,niellja,štyri
5459,vier::NUM,njeallje,štyri
5460,vier::NUM,nelji,štyri
5461,vier::NUM,nellj,štyri
5462,vier::NUM,не̄лльй,štyri
5463,fünf::NUM,vïjhte,päť
5464,fünf::NUM,vihtta,päť
5465,fünf::NUM,vihtta,päť
5466,fünf::NUM,vittâ,päť
5467,fünf::NUM,vitt,päť
5468,fünf::NUM,выдт,päť
5469,sechs::NUM,govhte,šesť
5470,sechs::NUM,guhtta,šesť
5471,sechs::NUM,guhtta,šesť
5472,sechs::NUM,kuttâ,šesť
5473,sechs::NUM,kutt,šesť
5474,sechs::NUM,кудт,šesť
5475,sieben::NUM,tjïjhtje,sedem
5476,sieben::NUM,giehtja,sedem
5477,sieben::NUM,čieža,sedem
5478,sieben::NUM,čiččâm,sedem
5479,sieben::NUM,čiččâm,sedem
5480,sieben::NUM,кыджемь,sedem
5481,acht::NUM,gaektsie,osem
5482,acht::NUM,gáktsa,osem
5483,acht::NUM,gávcci,osem
5484,acht::NUM,käävci,osem
5485,acht::NUM,kääu´c,osem
5486,acht::NUM,ка̄ххц,osem
5487,neun::NUM,uktsie,deväť
5488,neun::NUM,aktse,deväť
5489,neun::NUM,ovcci,deväť
5490,neun::NUM,oovce,deväť
5491,neun::NUM,å´hcc,deväť
5492,neun::NUM,аххц,deväť
5493,zehn::NUM,luhkie,desať
5494,zehn::NUM,låhke,desať
5495,zehn::NUM,lågev,desať
5496,zehn::NUM,logi,desať
5497,zehn::NUM,loṿe,desať
5498,zehn::NUM,lååi,desať
5499,zehn::NUM,лоагкь,desať
5500,elf::NUM,luhkieakte,jedenásť
5501,elf::NUM,lågenanakta,jedenásť
5502,elf::NUM,oktanuppelohkái,jedenásť
5503,elf::NUM,ohtnubáloh,jedenásť
5504,elf::NUM,õtmlo,jedenásť
5505,elf::NUM,õhttmlo,jedenásť
5506,elf::NUM,э̄ххтэмплоагкь,jedenásť
5507,zwölf::NUM,luhkiegöökte,dvanásť
5508,zwölf::NUM,lågenanguokta,dvanásť
5509,zwölf::NUM,guoktenuppelohkái,dvanásť
5510,zwölf::NUM,kyeh'tnubáloh,dvanásť
5511,zwölf::NUM,kuâtmlo,dvanásť
5512,zwölf::NUM,kuâhttmlo,dvanásť
5513,zwölf::NUM,кӯххтэмплоагкь,dvanásť
5514,zwanzig::NUM,göökteluhkie,dvadsať
5515,zwanzig::NUM,guoktalåhke,dvadsať
5516,zwanzig::NUM,guoktelogi,dvadsať
5517,zwanzig::NUM,kyeh'tilov,dvadsať
5518,zwanzig::NUM,kuâhttlo,dvadsať
5519,zwanzig::NUM,кӯххтлоагкь,dvadsať
5520,dreißig::NUM,golmeluhkie,tridsať
5521,dreißig::NUM,gålmmålåhke,tridsať
5522,dreißig::NUM,golbmalogi,tridsať
5523,dreißig::NUM,kulmâlov,tridsať
5524,dreißig::NUM,koummlo,tridsať
5525,dreißig::NUM,ко̄ллмлоагкь,tridsať
5526,vierzig::NUM,njieljieluhkie,štyridsať
5527,vierzig::NUM,nielljalåhke,štyridsať
5528,vierzig::NUM,njealljelogi,štyridsať
5529,vierzig::NUM,neljilov,štyridsať
5530,vierzig::NUM,nelljlo,štyridsať
5531,vierzig::NUM,не̄лльйлоагкь,štyridsať
5532,fünfzig::NUM,vïjhteluhkie,päťdesiat
5533,fünfzig::NUM,vihttalåhke,päťdesiat
5534,fünfzig::NUM,vihttalogi,päťdesiat
5535,fünfzig::NUM,vittâlov,päťdesiat
5536,fünfzig::NUM,vittlo,päťdesiat
5537,fünfzig::NUM,выдтлоагкъ,päťdesiat
5538,sechzig::NUM,govhteluhkie,šesťdesiat
5539,sechzig::NUM,guhttalåhke,šesťdesiat
5540,sechzig::NUM,guhttalogi,šesťdesiat
5541,sechzig::NUM,kuttâlov,šesťdesiat
5542,sechzig::NUM,kuttlo,šesťdesiat
5543,sechzig::NUM,кудтлоагкь,šesťdesiat
5544,siebzig::NUM,tjïjhtjeluhkie,sedemdesiat
5545,siebzig::NUM,gietjavlåhke,sedemdesiat
5546,siebzig::NUM,čiežalogi,sedemdesiat
5547,siebzig::NUM,čiččâmlov,sedemdesiat
5548,siebzig::NUM,čičmlo,sedemdesiat
5549,siebzig::NUM,кыджемьлоагкь,sedemdesiat
5550,achtzig::NUM,gaektsieluhkie,osemdesiat
5551,achtzig::NUM,gáktsalåhke,osemdesiat
5552,achtzig::NUM,gávccilogi,osemdesiat
5553,achtzig::NUM,kähcilov,osemdesiat
5554,achtzig::NUM,kä´hcclo,osemdesiat
5555,achtzig::NUM,ка̄ххцлоагкь,osemdesiat
5556,neunzig::NUM,uktsieluhkie,deväťdesiat
5557,neunzig::NUM,aktselåhke,deväťdesiat
5558,neunzig::NUM,ovccilogi,deväťdesiat
5559,neunzig::NUM,ohcelov,deväťdesiat
5560,neunzig::NUM,å´hcclo,deväťdesiat
5561,neunzig::NUM,аххцлоагкь,deväťdesiat
5562,hundert::NUM,tjuetie,sto
5563,hundert::NUM,tjuohte,sto
5564,hundert::NUM,čuođi,sto
5565,hundert::NUM,čyeti,sto
5566,hundert::NUM,čue´tt,sto
5567,hundert::NUM,чӯдть,sto
5568,tausend::NUM,tåvsene,tisíc
5569,tausend::NUM,stoeretjuetie,tisíc
5570,tausend::NUM,tuvsán,tisíc
5571,tausend::NUM,duhát,tisíc
5572,tausend::NUM,duhát,tisíc
5573,tausend::NUM,tuhháát,tisíc
5574,tausend::NUM,dohat,tisíc
5575,tausend::NUM,то̄а̄фант,tisíc
5576,und::CNJ,jïh,i
5577,und::CNJ,ja,i
5578,und::CNJ,ja,i
5579,und::CNJ,já,i
5580,und::CNJ,di,i
5581,und::CNJ,я,i
5582,und::CNJ,да,i
5583,und::CNJ,де,i
5584,oder::CNJ,jallh,alebo
5585,oder::CNJ,jali,alebo
5586,oder::CNJ,dahje,alebo
5587,oder::CNJ,adai,alebo
5588,oder::CNJ,avi,alebo
5589,oder::CNJ,le´be,alebo
5590,oder::CNJ,элэ,alebo
5591,oder::CNJ,вай,alebo
5592,stehen::V,tjåadtjodh,stáť
5593,stehen::V,seajsasjidh,stáť
5594,stehen::V,tjuodtjot,stáť
5595,stehen::V,čuožžut,stáť
5596,stehen::V,cuáp'cuđ,stáť
5597,stehen::V,čuâǯ'ǯad,stáť
5598,stehen::V,чуэннче,stáť
5599,sitzen::V,tjahkasjidh,sedieť
5600,sitzen::V,tjåhkkåhit,sedieť
5601,sitzen::V,čohkkát,sedieť
5602,sitzen::V,čokkáđ,sedieť
5603,sitzen::V,išttâd åårrad,sedieť
5604,sitzen::V,ышштэ,sedieť
5605,liegen::V,gaajranidh,ležať
5606,liegen::V,vellahit,ležať
5607,liegen::V,veallát,ležať
5608,liegen::V,viäl'láđ,ležať
5609,liegen::V,liâššâd,ležať
5610,liegen::V,ле̄шшэ,ležať
5611,hängen::V,gævnjasjidh,visieť
5612,hängen::V,gahtsahit,visieť
5613,hängen::V,heaŋgát,visieť
5614,hängen::V,hiäŋ'gáđ,visieť
5615,hängen::V,sorččad,visieť
5616,hängen::V,ла̄бпэ,visieť
5617,werden::V,sjïdtedh,stať sa
5618,werden::V,sjaddat,stať sa
5619,werden::V,beassat,stať sa
