,Concept_ID,se,fr
5554,was::FPRN,mii,quoi
5555,was::FPRN,mii,que
5556,was::FPRN,mii,quoi
5557,was::FPRN,мӣ,que
5558,was::FPRN,мӣ,quoi
5559,wer::FPRN,gie,qui
5560,wer::FPRN,guhti,qui
5561,wer::FPRN,gii,qui
5562,wer::FPRN,guhte,qui
5563,wer::FPRN,kii,qui
5564,wer::FPRN,ǩii,qui
5565,wer::FPRN,kåå´tt,qui
5566,wer::FPRN,ке̄,qui
5567,wo::FADV,gusnie,où
5568,wo::FADV,gånnå,où
5569,wo::FADV,gos,où
5570,wo::FADV,kost,où
5571,wo::FADV,ko´st,où
5572,wo::FADV,касьт,où
5573,wohin::FADV,gogka,où
5574,wohin::FADV,gåsi,où
5575,wohin::FADV,gosa,où
5576,wohin::FADV,kuus,où
5577,wohin::FADV,koozz,où
5578,wohin::FADV,ко̄з,où
5579,wie::FADV,guktie,comment
5580,wie::FADV,gumhtie,comment
5581,wie::FADV,gåktu,comment
5582,wie::FADV,mot,comment
5583,wie::FADV,mahte,comment
5584,wie::FADV,mä´htt,comment
5585,wie::FADV,ко̄ххт,comment
5586,warum::FADV,man,pourquoi
5587,warum::FADV,manen,pourquoi
5588,warum::FADV,manne,pourquoi
5589,warum::FADV,mane,pourquoi
5590,warum::FADV,mondiet,pourquoi
5591,warum::FADV,mõõzz,pourquoi
5592,warum::FADV,mää´nn,pourquoi
5593,warum::FADV,мэ̄йт,pourquoi
5594,warum::FADV,мэ̄ннгуэйке,pourquoi
5595,wieviel::FNUM,man jeenje,combien
5596,wieviel::FNUM,makta,combien
5597,wieviel::FNUM,olugo,combien
5598,wieviel::FNUM,kalle,combien
5599,wieviel::FNUM,kâ´ll,combien
5600,wieviel::FNUM,мэ̄ннве̄рьт,combien
5601,wieviel::FNUM,мэ̄нлянчверьт,combien
5602,eins::NUM,akte,un
5603,eins::NUM,akta,un
5604,eins::NUM,okta,un
5605,eins::NUM,ohtâ,un
5606,eins::NUM,õhtt,un
5607,eins::NUM,э̄ххт,un
5608,eins::NUM,о̄ххтэ,un
5609,zwei::NUM,göökte,deux
5610,zwei::NUM,guokta,deux
5611,zwei::NUM,guokte,deux
5612,zwei::NUM,kyeh'ti,deux
5613,zwei::NUM,kuõ´htt,deux
5614,zwei::NUM,кӯххт,deux
5615,drei::NUM,golme,trois
5616,drei::NUM,gålmmå,trois
5617,drei::NUM,golbma,trois
5618,drei::NUM,kulmâ,trois
5619,drei::NUM,koumm,trois
5620,drei::NUM,ко̄ллм,trois
5621,vier::NUM,njieljie,quatre
5622,vier::NUM,niellja,quatre
5623,vier::NUM,njeallje,quatre
5624,vier::NUM,nelji,quatre
5625,vier::NUM,nellj,quatre
5626,vier::NUM,не̄лльй,quatre
5627,fünf::NUM,vïjhte,cinq
5628,fünf::NUM,vihtta,cinq
5629,fünf::NUM,vihtta,cinq
5630,fünf::NUM,vittâ,cinq
5631,fünf::NUM,vitt,cinq
5632,fünf::NUM,выдт,cinq
5633,sechs::NUM,govhte,six
5634,sechs::NUM,guhtta,six
5635,sechs::NUM,guhtta,six
5636,sechs::NUM,kuttâ,six
5637,sechs::NUM,kutt,six
5638,sechs::NUM,кудт,six
5639,sieben::NUM,tjïjhtje,sept
5640,sieben::NUM,giehtja,sept
5641,sieben::NUM,čieža,sept
5642,sieben::NUM,čiččâm,sept
5643,sieben::NUM,čiččâm,sept
5644,sieben::NUM,кыджемь,sept
5645,acht::NUM,gaektsie,huit
5646,acht::NUM,gáktsa,huit
5647,acht::NUM,gávcci,huit
5648,acht::NUM,käävci,huit
5649,acht::NUM,kääu´c,huit
5650,acht::NUM,ка̄ххц,huit
5651,neun::NUM,uktsie,neuf
5652,neun::NUM,aktse,neuf
5653,neun::NUM,ovcci,neuf
5654,neun::NUM,oovce,neuf
5655,neun::NUM,å´hcc,neuf
5656,neun::NUM,аххц,neuf
5657,zehn::NUM,luhkie,dix
5658,zehn::NUM,låhke,dix
5659,zehn::NUM,lågev,dix
5660,zehn::NUM,logi,dix
5661,zehn::NUM,loṿe,dix
5662,zehn::NUM,lååi,dix
5663,zehn::NUM,лоагкь,dix
5664,elf::NUM,luhkieakte,onze
5665,elf::NUM,lågenanakta,onze
5666,elf::NUM,oktanuppelohkái,onze
5667,elf::NUM,ohtnubáloh,onze
5668,elf::NUM,õtmlo,onze
5669,elf::NUM,õhttmlo,onze
5670,elf::NUM,э̄ххтэмплоагкь,onze
5671,zwölf::NUM,luhkiegöökte,douze
5672,zwölf::NUM,lågenanguokta,douze
5673,zwölf::NUM,guoktenuppelohkái,douze
5674,zwölf::NUM,kyeh'tnubáloh,douze
5675,zwölf::NUM,kuâtmlo,douze
5676,zwölf::NUM,kuâhttmlo,douze
5677,zwölf::NUM,кӯххтэмплоагкь,douze
5678,zwanzig::NUM,göökteluhkie,vingt
5679,zwanzig::NUM,guoktalåhke,vingt
5680,zwanzig::NUM,guoktelogi,vingt
5681,zwanzig::NUM,kyeh'tilov,vingt
5682,zwanzig::NUM,kuâhttlo,vingt
5683,zwanzig::NUM,кӯххтлоагкь,vingt
5684,dreißig::NUM,golmeluhkie,trente
5685,dreißig::NUM,gålmmålåhke,trente
5686,dreißig::NUM,golbmalogi,trente
5687,dreißig::NUM,kulmâlov,trente
5688,dreißig::NUM,koummlo,trente
5689,dreißig::NUM,ко̄ллмлоагкь,trente
5690,vierzig::NUM,njieljieluhkie,quarante
5691,vierzig::NUM,nielljalåhke,quarante
5692,vierzig::NUM,njealljelogi,quarante
5693,vierzig::NUM,neljilov,quarante
5694,vierzig::NUM,nelljlo,quarante
5695,vierzig::NUM,не̄лльйлоагкь,quarante
5696,fünfzig::NUM,vïjhteluhkie,cinquante
5697,fünfzig::NUM,vihttalåhke,cinquante
5698,fünfzig::NUM,vihttalogi,cinquante
5699,fünfzig::NUM,vittâlov,cinquante
5700,fünfzig::NUM,vittlo,cinquante
5701,fünfzig::NUM,выдтлоагкъ,cinquante
5702,sechzig::NUM,govhteluhkie,soixante
5703,sechzig::NUM,guhttalåhke,soixante
5704,sechzig::NUM,guhttalogi,soixante
5705,sechzig::NUM,kuttâlov,soixante
5706,sechzig::NUM,kuttlo,soixante
5707,sechzig::NUM,кудтлоагкь,soixante
5708,siebzig::NUM,tjïjhtjeluhkie,soixante-dix
5709,siebzig::NUM,gietjavlåhke,soixante-dix
5710,siebzig::NUM,čiežalogi,soixante-dix
5711,siebzig::NUM,čiččâmlov,soixante-dix
5712,siebzig::NUM,čičmlo,soixante-dix
5713,siebzig::NUM,кыджемьлоагкь,soixante-dix
5714,achtzig::NUM,gaektsieluhkie,quatre-vingt
5715,achtzig::NUM,gáktsalåhke,quatre-vingt
5716,achtzig::NUM,gávccilogi,quatre-vingt
5717,achtzig::NUM,kähcilov,quatre-vingt
5718,achtzig::NUM,kä´hcclo,quatre-vingt
5719,achtzig::NUM,ка̄ххцлоагкь,quatre-vingt
5720,neunzig::NUM,uktsieluhkie,quatre-vingt-dix
5721,neunzig::NUM,aktselåhke,quatre-vingt-dix
5722,neunzig::NUM,ovccilogi,quatre-vingt-dix
5723,neunzig::NUM,ohcelov,quatre-vingt-dix
5724,neunzig::NUM,å´hcclo,quatre-vingt-dix
5725,neunzig::NUM,аххцлоагкь,quatre-vingt-dix
5726,hundert::NUM,tjuetie,cent
5727,hundert::NUM,tjuohte,cent
5728,hundert::NUM,čuođi,cent
5729,hundert::NUM,čyeti,cent
5730,hundert::NUM,čue´tt,cent
5731,hundert::NUM,чӯдть,cent
5732,tausend::NUM,tåvsene,mille
5733,tausend::NUM,stoeretjuetie,mille
5734,tausend::NUM,tuvsán,mille
5735,tausend::NUM,duhát,mille
5736,tausend::NUM,duhát,mille
5737,tausend::NUM,tuhháát,mille
5738,tausend::NUM,dohat,mille
5739,tausend::NUM,то̄а̄фант,mille
5740,und::CNJ,jïh,et
5741,und::CNJ,ja,et
5742,und::CNJ,ja,et
5743,und::CNJ,já,et
5744,und::CNJ,di,et
5745,und::CNJ,я,et
5746,und::CNJ,да,et
5747,und::CNJ,де,et
5748,oder::CNJ,jallh,ou
5749,oder::CNJ,jali,ou
5750,oder::CNJ,dahje,ou
5751,oder::CNJ,adai,ou
5752,oder::CNJ,avi,ou
5753,oder::CNJ,le´be,ou
5754,oder::CNJ,элэ,ou
5755,oder::CNJ,вай,ou
5756,stehen::V,tjåadtjodh,être debout
5757,stehen::V,seajsasjidh,être debout
5758,stehen::V,tjuodtjot,être debout
5759,stehen::V,čuožžut,être debout
5760,stehen::V,cuáp'cuđ,être debout
5761,stehen::V,čuâǯ'ǯad,être debout
5762,stehen::V,чуэннче,être debout
5763,sitzen::V,tjahkasjidh,être assis
5764,sitzen::V,tjåhkkåhit,être assis
5765,sitzen::V,čohkkát,être assis
5766,sitzen::V,čokkáđ,être assis
5767,sitzen::V,išttâd åårrad,être assis
5768,sitzen::V,ышштэ,être assis
5769,liegen::V,gaajranidh,être couché
5770,liegen::V,vellahit,être couché
5771,liegen::V,veallát,être couché
5772,liegen::V,viäl'láđ,être couché
5773,liegen::V,liâššâd,être couché
5774,liegen::V,ле̄шшэ,être couché
5775,hängen::V,gævnjasjidh,pendre
5776,hängen::V,gahtsahit,pendre
5777,hängen::V,heaŋgát,pendre
5778,hängen::V,hiäŋ'gáđ,pendre
5779,hängen::V,sorččad,pendre
5780,hängen::V,ла̄бпэ,pendre
5781,werden::V,sjïdtedh,devenir
5782,werden::V,sjaddat,devenir
5783,werden::V,beassat,devenir
5784,werden::V,šoddâđ,devenir
5785,werden::V,šõddâd,devenir
5786,werden::V,шэ̄ннтэ,devenir
5787,passieren::V,vaasedh,se passer
5788,passieren::V,sjaddat,se passer
5789,passieren::V,dáhpáduvvat,se passer
5790,passieren::V,vássit,se passer
5791,passieren::V,dáhpáhuvvat,se passer
5792,passieren::V,šoddâđ,se passer
5793,passieren::V,šõddâd,se passer
5794,passieren::V,шэ̄ннтэ,se passer
5795,passieren::V,тагсэ,se passer
5796,beginnen::V,aelkedh,commencer
5797,beginnen::V,álgget,commencer
5798,beginnen::V,álggahit,commencer
5799,beginnen::V,älgiđ,commencer
5800,beginnen::V,ä´lǧǧed,commencer
5801,beginnen::V,о̄а̄лкхуввэ,commencer
5802,beginnen::V,о̄а̄лкхэднэ,commencer
5803,enden::V,orrijidh,finir
5804,enden::V,orrijidh,se terminer
5805,enden::V,hiejttet,finir
5806,enden::V,hiejttet,se terminer
5807,enden::V,nohkat,finir
5808,enden::V,nohkat,se terminer
5809,enden::V,nuuhâđ,finir
5810,enden::V,nuuhâđ,se terminer
5811,enden::V,puu´tted,finir
5812,enden::V,puu´tted,se terminer
5813,enden::V,пудтэ,finir
5814,enden::V,пудтэ,se terminer
5815,enden::V,кӣркнэ,finir
5816,enden::V,кӣркнэ,se terminer
5817,wechseln::V,målsodh,changer
5818,wechseln::V,målsodh,alterner
5819,wechseln::V,lånudit,changer
5820,wechseln::V,lånudit,alterner
5821,wechseln::V,molssastit,changer
5822,wechseln::V,molssastit,alterner
5823,wechseln::V,molsašuddat,changer
5824,wechseln::V,molsašuddat,alterner
5825,wechseln::V,molsođ,changer
5826,wechseln::V,molsođ,alterner
5827,wechseln::V,vaaitõõttâd,changer
5828,wechseln::V,vaaitõõttâd,alterner
5829,wechseln::V,вуайхувнэ,changer
5830,wechseln::V,вуайхувнэ,alterner
5831,aufgehen[Sonne]::V,låvnedh,se lever
5832,aufgehen[Sonne]::V,årijdit,se lever
5833,aufgehen[Sonne]::V,lavnnet,se lever
5834,aufgehen[Sonne]::V,badjánit,se lever
5835,aufgehen[Sonne]::V,pajaniđ,se lever
5836,aufgehen[Sonne]::V,pâjjned,se lever
5837,aufgehen[Sonne]::V,пэ̄ййнэ,se lever
5838,untergehen[Sonne]::V,luajhtadidh,se coucher
5839,untergehen[Sonne]::V,gáhtot,se coucher
5840,untergehen[Sonne]::V,vidodit,se coucher
5841,untergehen[Sonne]::V,luoitádit,se coucher
5842,untergehen[Sonne]::V,lyeš'tiđ,se coucher
5843,untergehen[Sonne]::V,lue´štted,se coucher
5844,untergehen[Sonne]::V,луэшштэдтэ,se coucher
5845,scheinen[Sonne]::V,goekedh,briller
5846,scheinen[Sonne]::V,bájttet,briller
5847,scheinen[Sonne]::V,báitit,briller
5848,scheinen[Sonne]::V,päštiđ,briller
5849,scheinen[Sonne]::V,pä´štted,briller
5850,scheinen[Sonne]::V,па̄шшьтэ,briller
5851,donnern::V,laakedh,tonner
5852,donnern::V,sjærggot,tonner
5853,donnern::V,čerget,tonner
5854,donnern::V,čiär'guđ,tonner
5855,donnern::V,čeärgged,tonner
5856,donnern::V,ча̄рркэ,tonner
5857,wehen::V,bïegkedh,souffler
5858,wehen::V,bieggat,souffler
5859,wehen::V,bieggat,souffler
5860,wehen::V,pieg'gâđ,souffler
5861,wehen::V,piõg'gâd,souffler
5862,wehen::V,пӣӈӈкье,souffler
5863,strömen::V,galkedh,affluer
5864,strömen::V,gålggåt,affluer
5865,strömen::V,golgat,affluer
5866,strömen::V,kulgâđ,affluer
5867,strömen::V,kolggâd,affluer
5868,strömen::V,ко̄ллкэ,affluer
5869,fließen::V,galkedh,couler
5870,fließen::V,gålggåt,couler
5871,fließen::V,golgat,couler
5872,fließen::V,kulgâđ,couler
5873,fließen::V,kolggâd,couler
5874,fließen::V,ко̄ллкэ,couler
5875,sich drehen::V,jårredh,tourner
5876,sich drehen::V,bådnjåsit,tourner
5877,sich drehen::V,jorrat,tourner
5878,sich drehen::V,juurrâđ,tourner
5879,sich drehen::V,joorrâd,tourner
5880,sich drehen::V,чо̄ннэ,tourner
5881,schwanken::V,syjjedidh,osciller
5882,schwanken::V,syjjedidh,chanceler
5883,schwanken::V,vábbulit,osciller
5884,schwanken::V,vábbulit,chanceler
5885,schwanken::V,suoibut,osciller
5886,schwanken::V,suoibut,chanceler
5887,schwanken::V,juár'buđ,osciller
5888,schwanken::V,juár'buđ,chanceler
5889,schwanken::V,lâsmmad,osciller
5890,schwanken::V,lâsmmad,chanceler
5891,schwanken::V,leâujjad,osciller
5892,schwanken::V,leâujjad,chanceler
5893,schwanken::V,лыйввэ,osciller
5894,schwanken::V,лыйввэ,chanceler
5895,schwanken::V,качьедтэ,osciller
5896,schwanken::V,качьедтэ,chanceler
5897,schwingen::V,gaavedh,vibrer
5898,schwingen::V,gaavedh,osciller
5899,schwingen::V,svinhtedh,vibrer
5900,schwingen::V,svinhtedh,osciller
5901,schwingen::V,gávvat,vibrer
5902,schwingen::V,gávvat,osciller
5903,schwingen::V,hiäi'luđ,vibrer
5904,schwingen::V,hiäi'luđ,osciller
5905,schwingen::V,heillad,vibrer
5906,schwingen::V,heillad,osciller
5907,schwingen::V,мо̄а̄хнэ,vibrer
5908,schwingen::V,мо̄а̄хнэ,osciller
5909,fallen::V,gahtjedh,tomber
5910,fallen::V,gahttjat,tomber
5911,fallen::V,gahččat,tomber
5912,fallen::V,jurrâđ,tomber
5913,fallen::V,kõččâd,tomber
5914,fallen::V,viõr'rled,tomber
5915,fallen::V,ёрнэ,tomber
5916,fallen::V,кэ̄ххче,tomber
5917,brennen::V,bueledh,brûler
5918,brennen::V,bueledh,flamber
5919,brennen::V,buollet,brûler
5920,brennen::V,buollet,flamber
5921,brennen::V,buollit,brûler
5922,brennen::V,buollit,flamber
5923,brennen::V,pyelliđ,brûler
5924,brennen::V,pyelliđ,flamber
5925,brennen::V,pue´lled,brûler
5926,brennen::V,pue´lled,flamber
5927,brennen::V,пӯлле,brûler
5928,brennen::V,пӯлле,flamber
5929,rauchen::V,soevedidh,fumer
5930,rauchen::V,berkiestidh,fumer
5931,rauchen::V,tsåjttset,fumer
5932,rauchen::V,borgguhit,fumer
5933,rauchen::V,po'rgestiđ,fumer
5934,rauchen::V,soicceđ,fumer
5935,rauchen::V,suõv'veed,fumer
5936,rauchen::V,суввдэ,fumer
5937,regnen::V,abrodh,pleuvoir
5938,regnen::V,harvvet,pleuvoir
5939,regnen::V,rássjodit,pleuvoir
5940,regnen::V,arvit,pleuvoir
5941,regnen::V,arved,pleuvoir
5942,regnen::V,â´brred,pleuvoir
5943,regnen::V,аббрэ,pleuvoir
5944,gefrieren::V,gelmedh,geler
5945,gefrieren::V,jeangodh,geler
5946,gefrieren::V,jiegŋot,geler
5947,gefrieren::V,galbmot,geler
5948,gefrieren::V,jiäŋŋuđ,geler
5949,gefrieren::V,jiõŋŋâd,geler
5950,gefrieren::V,kâ´lmmed,geler
5951,gefrieren::V,калльме,geler
5952,tauen::V,leamkedh,dégeler
5953,tauen::V,suddat,dégeler
5954,tauen::V,sagŋadit,dégeler
5955,tauen::V,suddat,dégeler
5956,tauen::V,suddâđ,dégeler
5957,tauen::V,suddâd,dégeler
5958,tauen::V,sõõŋŋâd,dégeler
5959,tauen::V,суннтэ,dégeler
5960,schmelzen::V,sjalkedh,fondre
5961,schmelzen::V,suddat,fondre
5962,schmelzen::V,suddat,fondre
5963,schmelzen::V,suddâđ,fondre
5964,schmelzen::V,sooŋŋâđ,fondre
5965,schmelzen::V,suddâd,fondre
5966,schmelzen::V,sõõŋŋâd,fondre
5967,schmelzen::V,суннтэ,fondre
5968,trocknen::V,gajhkedh,sécher
5969,trocknen::V,gåjkkåt,sécher
5970,trocknen::V,goikat,sécher
5971,trocknen::V,iiŋŋâđ,sécher
5972,trocknen::V,iiŋŋâd,sécher
5973,trocknen::V,koškkâd,sécher
5974,trocknen::V,ко̄шшкэ,sécher
5975,sieden::V,doeltedh,bouillir
5976,sieden::V,duolldat,bouillir
5977,sieden::V,duoldat,bouillir
5978,sieden::V,tuol'dâđ,bouillir
5979,sieden::V,tuõlddâd,bouillir
5980,sieden::V,тӯллтэ,bouillir
5981,faulen::V,rååknedh,pourrir
5982,faulen::V,rååknedh,se putréfier
5983,faulen::V,mïetskedh,pourrir
5984,faulen::V,mïetskedh,se putréfier
5985,faulen::V,miesskat,pourrir
5986,faulen::V,miesskat,se putréfier
5987,faulen::V,mieskat,pourrir
5988,faulen::V,mieskat,se putréfier
5989,faulen::V,guohcagit,pourrir
5990,faulen::V,guohcagit,se putréfier
5991,faulen::V,kálágiđ,pourrir
5992,faulen::V,kálágiđ,se putréfier
5993,faulen::V,kuo'câgiđ,pourrir
5994,faulen::V,kuo'câgiđ,se putréfier
5995,faulen::V,kuõccjed,pourrir
5996,faulen::V,kuõccjed,se putréfier
5997,faulen::V,мӣццкэ,pourrir
5998,faulen::V,мӣццкэ,se putréfier
5999,verfaulen::V,rååknedh,pourrir
6000,verfaulen::V,mïetskedh,pourrir
6001,verfaulen::V,miesskat,pourrir
6002,verfaulen::V,mieskat,pourrir
6003,verfaulen::V,guohcagit,pourrir
6004,verfaulen::V,kálágiđ,pourrir
6005,verfaulen::V,kuo'câgiđ,pourrir
6006,verfaulen::V,kuõccjed,pourrir
6007,verfaulen::V,кӯццке,pourrir
6008,reißen::V,gäjhkanidh,rompre
6009,reißen::V,gäjhkanidh,se déchirer
6010,reißen::V,ráhkat,rompre
6011,reißen::V,ráhkat,se déchirer
6012,reißen::V,liejmedit,rompre
6013,reißen::V,liejmedit,se déchirer
6014,reißen::V,gaikánit,rompre
6015,reißen::V,gaikánit,se déchirer
6016,reißen::V,kiškuđ,rompre
6017,reißen::V,kiškuđ,se déchirer
6018,reißen::V,rõttsed,rompre
6019,reißen::V,rõttsed,se déchirer
6020,reißen::V,лӯнтнэ,rompre
6021,reißen::V,лӯнтнэ,se déchirer
6022,reißen::V,кышшксэллэ,rompre
6023,reißen::V,кышшксэллэ,se déchirer
6024,versinken::V,våajodh,s'enfoncer
6025,versinken::V,vuodjot,s'enfoncer
6026,versinken::V,tjalggat,s'enfoncer
6027,versinken::V,vuodjut,s'enfoncer
6028,versinken::V,vuáijuđ,s'enfoncer
6029,versinken::V,vuäjjad,s'enfoncer
6030,versinken::V,вуаййе,s'enfoncer
6031,vergehen::V,vaesedh,passer
6032,vergehen::V,vásset,passer
6033,vergehen::V,gollat,passer
6034,vergehen::V,kullâđ,passer
6035,vergehen::V,jåå´tted,passer
6036,vergehen::V,ва̄ссэ,passer
6037,vergehen::V,ӣллъюввэ,passer
6038,erscheinen::V,vååjnedh,apparaître
6039,erscheinen::V,ihtet,apparaître
6040,erscheinen::V,ihtit,apparaître
6041,erscheinen::V,albmodit,apparaître
6042,erscheinen::V,a'lmostuđ,apparaître
6043,erscheinen::V,ee´tted,apparaître
6044,erscheinen::V,čuäitõõttâd,apparaître
6045,erscheinen::V,i´lmstõõvvâd,apparaître
6046,erscheinen::V,ыдтӭ,apparaître
6047,verschwinden::V,haajpanidh,disparaître
6048,verschwinden::V,gáhtot,disparaître
6049,verschwinden::V,jávkat,disparaître
6050,verschwinden::V,jä'vkittiđ,disparaître
6051,verschwinden::V,jaukkâd,disparaître
6052,verschwinden::V,hää´vjed,disparaître
6053,verschwinden::V,ка̄дтэ,disparaître
6054,sinken::V,våajodh,descendre
6055,sinken::V,våajodh,s'abaisser
6056,sinken::V,tsoahkot,descendre
6057,sinken::V,tsoahkot,s'abaisser
6058,sinken::V,snjoaredit,descendre
6059,sinken::V,snjoaredit,s'abaisser
6060,sinken::V,čalgat,descendre
6061,sinken::V,čalgat,s'abaisser
6062,sinken::V,luáš'tádâttâđ,descendre
6063,sinken::V,luáš'tádâttâđ,s'abaisser
6064,sinken::V,njeeijâđ,descendre
6065,sinken::V,njeeijâđ,s'abaisser
6066,sinken::V,luâšttõõttâd,descendre
6067,sinken::V,luâšttõõttâd,s'abaisser
6068,sinken::V,njeâjjad,descendre
6069,sinken::V,njeâjjad,s'abaisser
6070,sinken::V,луэшштэдтэ,descendre
6071,sinken::V,луэшштэдтэ,s'abaisser
6072,abnehmen::V,nåhkedidh,diminuer
6073,abnehmen::V,unnot,diminuer
6074,abnehmen::V,binnot,diminuer
6075,abnehmen::V,geahppánit,diminuer
6076,abnehmen::V,kiäp'pániđ,diminuer
6077,abnehmen::V,ǩeäp'pned,diminuer
6078,abnehmen::V,уһцнэ,diminuer
6079,steigen::V,tjuedtjielidh,monter
6080,steigen::V,allánit,monter
6081,steigen::V,badjánit,monter
6082,steigen::V,allánit,monter
6083,steigen::V,alaniđ,monter
6084,steigen::V,âllned,monter
6085,steigen::V,pâjjned,monter
6086,steigen::V,пэ̄ййнэ,monter
6087,wachsen::V,suvvedh,croître
6088,wachsen::V,sjïdtedh,croître
6089,wachsen::V,sjaddat,croître
6090,wachsen::V,šaddat,croître
6091,wachsen::V,stuorrut,croître
6092,wachsen::V,šoddâđ,croître
6093,wachsen::V,šõddâd,croître
6094,wachsen::V,шэ̄ннтэ,croître
6095,glänzen::V,gïjkedh,briller
6096,glänzen::V,guohkat,briller
6097,glänzen::V,guojttet,briller
6098,glänzen::V,deadjut,briller
6099,glänzen::V,gildit,briller
6100,glänzen::V,kolottiđ,briller
6101,glänzen::V,pe´lǩǩed,briller
6102,glänzen::V,leä´dǧǧed,briller
6103,glänzen::V,пӯлле,briller
6104,glänzen::V,пыӆӆьке,briller
6105,funkeln::V,gaskedh,étinceler
6106,funkeln::V,tsehtsat,étinceler
6107,funkeln::V,jillat,étinceler
6108,funkeln::V,šealgut,étinceler
6109,funkeln::V,čuovggáhallat,étinceler
6110,funkeln::V,šiäl'guđ,étinceler
6111,funkeln::V,cåkkad,étinceler
6112,funkeln::V,кэ̄сскэ,étinceler
6113,lärmen::V,rajjadidh,faire du bruit
6114,lärmen::V,juhtsat,faire du bruit
6115,lärmen::V,rigeret,faire du bruit
6116,lärmen::V,šlámaidit,faire du bruit
6117,lärmen::V,šlamâdiđ,faire du bruit
6118,lärmen::V,ruõjjâd,faire du bruit
6119,lärmen::V,ёаффэ,faire du bruit
6120,läuten::V,ringkedh,sonner
6121,läuten::V,skállat,sonner
6122,läuten::V,tiibmet,sonner
6123,läuten::V,čuoijâđ,sonner
6124,läuten::V,čuõjjâd,sonner
6125,läuten::V,чӯййе,sonner
6126,klingeln::V,klåenkiehtidh,sonner
6127,klingeln::V,skuolkkat,sonner
6128,klingeln::V,skilahit,sonner
6129,klingeln::V,čuoijâđ,sonner
6130,klingeln::V,soi´ttjed,sonner
6131,klingeln::V,зво̄ннэ,sonner
6132,klirren::V,skaanjedh,cliqueter
6133,klirren::V,skuollat,cliqueter
6134,klirren::V,skillit,cliqueter
6135,klirren::V,skilaidit,cliqueter
6136,klirren::V,cilkkeđ,cliqueter
6137,klirren::V,škäälâ´tted,cliqueter
6138,klirren::V,цыӆӆклэ,cliqueter
6139,brausen::V,brorredh,mugir
6140,brausen::V,sjovvedh,mugir
6141,brausen::V,skåvvat,mugir
6142,brausen::V,márajdit,mugir
6143,brausen::V,boršut,mugir
6144,brausen::V,šaavvâđ,mugir
6145,brausen::V,kõõmeed,mugir
6146,brausen::V,шэ̄ӈӈлуввэ,mugir
6147,rauschen::V,brorredh,bruire
6148,rauschen::V,sjåvvat,bruire
6149,rauschen::V,sjoahkot,bruire
6150,rauschen::V,boršut,bruire
6151,rauschen::V,šuuvvâđ,bruire
6152,rauschen::V,šaavvâđ,bruire
6153,rauschen::V,šuumeed,bruire
6154,rauschen::V,ёаффэ,bruire
6155,klingen::V,gaajedh,sonner
6156,klingen::V,sjijjedh,sonner
6157,klingen::V,jiednat,sonner
6158,klingen::V,tjuodjat,sonner
6159,klingen::V,čuodjat,sonner
6160,klingen::V,kulluđ,sonner
6161,klingen::V,koll'jed,sonner
6162,klingen::V,ӣннъе,sonner
6163,bellen::V,huhtedh,aboyer
6164,bellen::V,tsiellat,aboyer
6165,bellen::V,ciellat,aboyer
6166,bellen::V,umástiđ,aboyer
6167,bellen::V,uukkâd,aboyer
6168,bellen::V,угкэ,aboyer
6169,heulen::V,ujkierdidh,hurler
6170,heulen::V,hålvvot,hurler
6171,heulen::V,holvut,hurler
6172,heulen::V,olvođ,hurler
6173,heulen::V,ålvvad,hurler
6174,heulen::V,оаллвэ,hurler
6175,blasen::V,båssodh,souffler
