,Concept_ID,se,tt
2279,Gang::N,ёадтҌмушш,йөреш
2280,Schritt::N,sïlle,адым
2281,Schritt::N,lávkke,адым
2282,Schritt::N,lávki,адым
2283,Schritt::N,lävkki,адым
2284,Schritt::N,läu´ǩǩ,адым
2285,Schritt::N,ла̄ффьк,адым
2286,Norden::N,noerhte,төньяк
2287,Norden::N,nuortta,төньяк
2288,Norden::N,davvi,төньяк
2289,Norden::N,taṿe,төньяк
2290,Norden::N,tâ´vv,төньяк
2291,Norden::N,таввял,төньяк
2292,Süden::N,åarjel,көньяк
2293,Süden::N,oarjje,көньяк
2294,Süden::N,lulli,көньяк
2295,Süden::N,mäddi,көньяк
2296,Süden::N,kesipieg'gâ,көньяк
2297,Süden::N,saujj,көньяк
2298,Süden::N,со̄а̄ййв,көньяк
2299,Westen::N,jillie,көнбатыш
2300,Westen::N,alle,көнбатыш
2301,Westen::N,oarji,көнбатыш
2302,Westen::N,uár'ji,көнбатыш
2303,Westen::N,viõstâr,көнбатыш
2304,Westen::N,вуэрьял,көнбатыш
2305,Osten::N,luvlie,шәрык
2306,Osten::N,luvlie,көнчыгыш
2307,Osten::N,lulle,шәрык
2308,Osten::N,lulle,көнчыгыш
2309,Osten::N,nuorta,шәрык
2310,Osten::N,nuorta,көнчыгыш
2311,Osten::N,nuor'ttâ,шәрык
2312,Osten::N,nuor'ttâ,көнчыгыш
2313,Osten::N,nuõrti,шәрык
2314,Osten::N,nuõrti,көнчыгыш
2315,Osten::N,нуҏҏьт,шәрык
2316,Osten::N,нуҏҏьт,көнчыгыш
2317,Holz::N,moere,агач
2318,Holz::N,muorra,агач
2319,Holz::N,muorra,агач
2320,Holz::N,muoṛâ,агач
2321,Holz::N,muõrr,агач
2322,Holz::N,мӯрр,агач
2323,Brett::N,fealloe,такта
2324,Brett::N,fiello,такта
2325,Brett::N,lávdi,такта
2326,Brett::N,lyev'di,такта
2327,Brett::N,lu´vdd,такта
2328,Brett::N,лаййт,такта
2329,Platte::N,spaagkoe,плитә
2330,Platte::N,skierro,плитә
2331,Platte::N,skearru,плитә
2332,Platte::N,ráptu,плитә
2333,Platte::N,ка̄ррьт,плитә
2334,Stütze::N,dovtege,таяу
2335,Stütze::N,dåarjege,таяу
2336,Stütze::N,tsagge,таяу
2337,Stütze::N,nihta,таяу
2338,Stütze::N,duvdda,таяу
2339,Stütze::N,caggi,таяу
2340,Stütze::N,cagge,таяу
2341,Stütze::N,cõgldõk,таяу
2342,Stütze::N,стуэлльп,таяу
2343,Stange::N,staavra,колга
2344,Stange::N,stággo,колга
2345,Stange::N,hålggå,колга
2346,Stange::N,stávrá,колга
2347,Stange::N,stággu,колга
2348,Stange::N,čuálgui,колга
2349,Stange::N,kaŋgg,колга
2350,Stange::N,кэ̄ллт,колга
2351,Stange::N,пе̄лльк,колга
2352,Stock::N,galte,таяк
2353,Stock::N,klåbpoe,таяк
2354,Stock::N,soabbe,таяк
2355,Stock::N,soabbi,таяк
2356,Stock::N,suáb'bi,таяк
2357,Stock::N,suä´b'b,таяк
2358,Stock::N,суэммьп,таяк
2359,Stab::N,klaahka,таяк
2360,Stab::N,soabbe,таяк
2361,Stab::N,soabbi,таяк
2362,Stab::N,suáb'bi,таяк
2363,Stab::N,suä´b'b,таяк
2364,Stab::N,суэммьп,таяк
2365,Rohr::N,gïrse,торба
2366,Rohr::N,båhttså,торба
2367,Rohr::N,bohcci,торба
2368,Rohr::N,poccee,торба
2369,Rohr::N,puu´lčiǩ,торба
2370,Rohr::N,туррьп,торба
2371,Haus::N,ståapoe,өй
2372,Haus::N,ståapoe,йорт
2373,Haus::N,goahte,өй
2374,Haus::N,goahte,йорт
2375,Haus::N,stohpu,өй
2376,Haus::N,stohpu,йорт
2377,Haus::N,tááḷu,өй
2378,Haus::N,tááḷu,йорт
2379,Haus::N,tääll,өй
2380,Haus::N,tääll,йорт
2381,Haus::N,пэ̄ҏҏт,өй
2382,Haus::N,пэ̄ҏҏт,йорт
2383,Heim::N,hïejme,гаилә
2384,Heim::N,hïejme,нәсел
2385,Heim::N,viesso,гаилә
2386,Heim::N,viesso,нәсел
2387,Heim::N,ruoktu,гаилә
2388,Heim::N,ruoktu,нәсел
2389,Heim::N,päikki,гаилә
2390,Heim::N,päikki,нәсел
2391,Heim::N,päi´ǩǩ,гаилә
2392,Heim::N,päi´ǩǩ,нәсел
2393,Heim::N,пэ̄ҏҏт,гаилә
2394,Heim::N,пэ̄ҏҏт,нәсел
2395,Ofen::N,vuebnie,мич
2396,Ofen::N,vuodná,мич
2397,Ofen::N,vuobnne,мич
2398,Ofen::N,uvdna,мич
2399,Ofen::N,uvnâ,мич
2400,Ofen::N,ǩiiuǥân,мич
2401,Ofen::N,пе̄ххц,мич
2402,Ofen::N,кыввкан,мич
2403,Fußboden::N,guelpie,идән
2404,Fußboden::N,guolbbe,идән
2405,Fußboden::N,láhtti,идән
2406,Fußboden::N,šalde,идән
2407,Fußboden::N,šâ´ldd,идән
2408,Fußboden::N,шалльт,идән
2409,Tisch::N,buertie,өстәл
2410,Tisch::N,bievdde,өстәл
2411,Tisch::N,beavdi,өстәл
2412,Tisch::N,pevdi,өстәл
2413,Tisch::N,på´rdd,өстәл
2414,Tisch::N,stue´ll,өстәл
2415,Tisch::N,туэлль,өстәл
2416,Stuhl::N,stovle,утыргыч
2417,Stuhl::N,ståvllå,утыргыч
2418,Stuhl::N,stuollu,утыргыч
2419,Stuhl::N,stovli,утыргыч
2420,Stuhl::N,stuu´l,утыргыч
2421,Stuhl::N,стула,утыргыч
2422,Wiege::N,gïerhkeme,бишек
2423,Wiege::N,vuoggo,бишек
2424,Wiege::N,geaŧŧu,бишек
2425,Wiege::N,geaktu,бишек
2426,Wiege::N,gietkka,бишек
2427,Wiege::N,kiäh'tu,бишек
2428,Wiege::N,vogga,бишек
2429,Wiege::N,кӣткэм,бишек
2430,Bett::N,seangkoe,ятак
2431,Bett::N,seangkoe,урын-җир
2432,Bett::N,sæŋŋga,ятак
2433,Bett::N,sæŋŋga,урын-җир
2434,Bett::N,seaŋga,ятак
2435,Bett::N,seaŋga,урын-җир
2436,Bett::N,seŋgâ,ятак
2437,Bett::N,seŋgâ,урын-җир
2438,Bett::N,sââ´jj,ятак
2439,Bett::N,sââ´jj,урын-җир
2440,Bett::N,вуэдтӭмсайй,ятак
2441,Bett::N,вуэдтӭмсайй,урын-җир
2442,Regal::N,hælla,киштә
2443,Regal::N,hælla,шүрлек
2444,Regal::N,hilldo,киштә
2445,Regal::N,hilldo,шүрлек
2446,Regal::N,hildu,киштә
2447,Regal::N,hildu,шүрлек
2448,Regal::N,ildee,киштә
2449,Regal::N,ildee,шүрлек
2450,Regal::N,i´lddi,киштә
2451,Regal::N,i´lddi,шүрлек
2452,Regal::N,ылльтэ,киштә
2453,Regal::N,ылльтэ,шүрлек
2454,Kiste::N,aeskie,әрҗә
2455,Kiste::N,kássa,әрҗә
2456,Kiste::N,kássa,әрҗә
2457,Kiste::N,árkku,әрҗә
2458,Kiste::N,ču´ǩǩ,әрҗә
2459,Kiste::N,чуххьк,әрҗә
2460,Fenster::N,klaase,тәрәзә
2461,Fenster::N,vinndek,тәрәзә
2462,Fenster::N,láse,тәрәзә
2463,Fenster::N,laasâ,тәрәзә
2464,Fenster::N,ikkân,тәрәзә
2465,Fenster::N,эххкан,тәрәзә
2466,Tür::N,okse,ишек
2467,Tür::N,uksa,ишек
2468,Tür::N,uksa,ишек
2469,Tür::N,uksâ,ишек
2470,Tür::N,uhss,ишек
2471,Tür::N,уккс,ишек
2472,Tor::N,okse,капка
2473,Tor::N,pårttå,капка
2474,Tor::N,uksa,капка
2475,Tor::N,poarta,капка
2476,Tor::N,porttâ,капка
2477,Tor::N,uustõk,капка
2478,Tor::N,čuâlluhss,капка
2479,Tor::N,уккс,капка
2480,Zaun::N,haakene,койма
2481,Zaun::N,jerra,койма
2482,Zaun::N,gárdde,койма
2483,Zaun::N,áidi,койма
2484,Zaun::N,äiđi,койма
2485,Zaun::N,äidd,койма
2486,Zaun::N,čuâll,койма
2487,Zaun::N,а̄ййт,койма
2488,Dach::N,rehpie,түбә
2489,Dach::N,dæhkko,түбә
2490,Dach::N,gáhttu,түбә
2491,Dach::N,káttu,түбә
2492,Dach::N,laakk,түбә
2493,Dach::N,пэ̄ҏҏтэ̄ля,түбә
2494,Dach::N,кры̄ша,түбә
2495,Leiter::N,raajtere,баскыч
2496,Leiter::N,tjajmos,баскыч
2497,Leiter::N,boagos,баскыч
2498,Leiter::N,ráidalas,баскыч
2499,Leiter::N,raidlâs,баскыч
2500,Leiter::N,лествец,баскыч
2501,Besen::N,saehpie,себерке
2502,Besen::N,gaerpene,себерке
2503,Besen::N,njáman,себерке
2504,Besen::N,luvdá,себерке
2505,Besen::N,luvdá,себерке
2506,Besen::N,västt,себерке
2507,Besen::N,ва̄сст,себерке
2508,Spaten::N,gåajvoe,көрәк
2509,Spaten::N,spádá,көрәк
2510,Spaten::N,goajvvo,көрәк
2511,Spaten::N,goaivu,көрәк
2512,Spaten::N,kuái'vu,көрәк
2513,Spaten::N,kuäivv,көрәк
2514,Spaten::N,куаййв,көрәк
2515,Schaufel::N,gåajvoe,көрәк
2516,Schaufel::N,gåjvun,көрәк
2517,Schaufel::N,goajvvo,көрәк
2518,Schaufel::N,goaivu,көрәк
2519,Schaufel::N,kuái'vu,көрәк
2520,Schaufel::N,kuäivv,көрәк
2521,Schaufel::N,куаййв,көрәк
2522,Gabel::N,tjåagka,чәннечке
2523,Gabel::N,gáffil,чәннечке
2524,Gabel::N,káffal,чәннечке
2525,Gabel::N,kaahvâl,чәннечке
2526,Gabel::N,velkk,чәннечке
2527,Gabel::N,а̄лльс,чәннечке
2528,Löffel::N,buste,кашык
2529,Löffel::N,bassti,кашык
2530,Löffel::N,baste,кашык
2531,Löffel::N,pastem,кашык
2532,Löffel::N,pâ´sttem,кашык
2533,Löffel::N,пасьтэмь,кашык
2534,Messer::N,nejpie,пычак
2535,Messer::N,nijbbe,пычак
2536,Messer::N,niibi,пычак
2537,Messer::N,nijbe,пычак
2538,Messer::N,nei´bb,пычак
2539,Messer::N,ныййп,пычак
2540,Nagel::N,spæjhkere,кадак
2541,Nagel::N,spiger,кадак
2542,Nagel::N,návlle,кадак
2543,Nagel::N,spiikkár,кадак
2544,Nagel::N,spijkkár,кадак
2545,Nagel::N,näu´ll,кадак
2546,Nagel::N,на̄ввьл,кадак
2547,Netz::N,viermie,челтәр
2548,Netz::N,viermme,челтәр
2549,Netz::N,næhtta,челтәр
2550,Netz::N,fierbmi,челтәр
2551,Netz::N,viermi,челтәр
2552,Netz::N,säi´mm,челтәр
2553,Netz::N,нӯжхьт,челтәр
2554,Haken::N,kruehkie,ыргак
2555,Haken::N,ruohkke,ыргак
2556,Haken::N,vagge,ыргак
2557,Haken::N,roahkki,ыргак
2558,Haken::N,faggi,ыргак
2559,Haken::N,kuák'ki,ыргак
2560,Haken::N,kuä´ǩ'ǩ,ыргак
2561,Haken::N,ва̄ӈӈк,ыргак
2562,Haken::N,куэххьк,ыргак
2563,Griff::N,rehpie,тотка
2564,Griff::N,taatje,тотка
2565,Griff::N,gavlla,тотка
2566,Griff::N,guottáldahka,тотка
2567,Griff::N,geavja,тотка
2568,Griff::N,novdâ,тотка
2569,Griff::N,nõđđ,тотка
2570,Griff::N,kå´ǧǧ,тотка
2571,Griff::N,нэ̄дт,тотка
2572,Schloss::N,laesie,йозак
2573,Schloss::N,lássa,йозак
2574,Schloss::N,lohkka,йозак
2575,Schloss::N,lukkâ,йозак
2576,Schloss::N,lokk,йозак
2577,Schloss::N,ло̄ххк,йозак
2578,Bild::N,guvvie,рәсем
2579,Bild::N,guvvie,картина
2580,Bild::N,gåvvå,рәсем
2581,Bild::N,gåvvå,картина
2582,Bild::N,govva,рәсем
2583,Bild::N,govva,картина
2584,Bild::N,koṿe,рәсем
2585,Bild::N,koṿe,картина
2586,Bild::N,kartt,рәсем
2587,Bild::N,kartt,картина
2588,Bild::N,картина,рәсем
2589,Bild::N,картина,картина
2590,Figur::N,guvvie,сын
2591,Figur::N,guvvie,фигура
2592,Figur::N,gåvos,сын
2593,Figur::N,gåvos,фигура
2594,Figur::N,figuvrra,сын
2595,Figur::N,figuvrra,фигура
2596,Figur::N,figuvra,сын
2597,Figur::N,figuvra,фигура
2598,Figur::N,kovos,сын
2599,Figur::N,kovos,фигура
2600,Figur::N,kuâŋas,сын
2601,Figur::N,kuâŋas,фигура
2602,Puppe::N,dåahka,курчак
2603,Puppe::N,dåhkko,курчак
2604,Puppe::N,doahkko,курчак
2605,Puppe::N,dohkká,курчак
2606,Puppe::N,duhkká,курчак
2607,Puppe::N,kuuhlaž,курчак
2608,Puppe::N,кукла,курчак
2609,Beutel::N,voessetje,луза
2610,Beutel::N,påvsså,луза
2611,Beutel::N,seahkaš,луза
2612,Beutel::N,bursa,луза
2613,Beutel::N,guhkkár,луза
2614,Beutel::N,čooṿâs,луза
2615,Beutel::N,siâk'k,луза
2616,Beutel::N,kå´ššel,луза
2617,Beutel::N,ве̄ҏҏц,луза
2618,Bündel::N,paantje,бәйләм
2619,Bündel::N,buduk,бәйләм
2620,Bündel::N,gurppe,бәйләм
2621,Bündel::N,gihppu,бәйләм
2622,Bündel::N,kiäs'tu,бәйләм
2623,Bündel::N,šnâpp,бәйләм
2624,Bündel::N,пуччк,бәйләм
2625,Tasche::N,veaskoe,букча
2626,Tasche::N,væssko,букча
2627,Tasche::N,lávkka,букча
2628,Tasche::N,lávka,букча
2629,Tasche::N,seahkka,букча
2630,Tasche::N,lavkkâ,букча
2631,Tasche::N,laukk,букча
2632,Tasche::N,суӎӎьк,букча
2633,Tasche::N,ло̄а̄ффк,букча
2634,Eimer::N,bæhtoe,чиләк
2635,Eimer::N,skiello,чиләк
2636,Eimer::N,skállu,чиләк
2637,Eimer::N,eebir,чиләк
2638,Eimer::N,skääll,чиләк
2639,Eimer::N,е̄мьперь,чиләк
2640,Deckel::N,luehkie,капкач
2641,Deckel::N,låhkke,капкач
2642,Deckel::N,lohkki,капкач
2643,Deckel::N,lokke,капкач
2644,Deckel::N,lå´ǩǩ,капкач
2645,Deckel::N,ко̄а̄ххтнэсс,капкач
2646,Geschirr::N,lihtie,савыт-саба
2647,Geschirr::N,lihtie,кашык-аяк
2648,Geschirr::N,lihte,савыт-саба
2649,Geschirr::N,lihte,кашык-аяк
2650,Geschirr::N,lihtit,савыт-саба
2651,Geschirr::N,lihtit,кашык-аяк
2652,Geschirr::N,litte,савыт-саба
2653,Geschirr::N,litte,кашык-аяк
2654,Geschirr::N,kärldõk,савыт-саба
2655,Geschirr::N,kärldõk,кашык-аяк
2656,Geschirr::N,ка̄ррь,савыт-саба
2657,Geschirr::N,ка̄ррь,кашык-аяк
2658,Sack::N,voesse,капчык
2659,Sack::N,vuossa,капчык
2660,Sack::N,seahkka,капчык
2661,Sack::N,sekkâ,капчык
2662,Sack::N,siâk'k,капчык
2663,Sack::N,ве̄ҏҏц,капчык
2664,Tasse::N,guksie,чынаяк
2665,Tasse::N,gåhppå,чынаяк
2666,Tasse::N,gohppu,чынаяк
2667,Tasse::N,pollo,чынаяк
2668,Tasse::N,kopp,чынаяк
2669,Tasse::N,на̄ххьп,чынаяк
2670,Topf::N,baetie,чүлмәк
2671,Topf::N,krovhte,чүлмәк
2672,Topf::N,rujtta,чүлмәк
2673,Topf::N,giebbme,чүлмәк
2674,Topf::N,báhti,чүлмәк
2675,Topf::N,gievdni,чүлмәк
2676,Topf::N,pääti,чүлмәк
2677,Topf::N,kruâitt,чүлмәк
2678,Topf::N,кӣммьн,чүлмәк
2679,Kessel::N,giebnie,казан
2680,Kessel::N,skallo,казан
2681,Kessel::N,giebbme,казан
2682,Kessel::N,gieđbmi,казан
2683,Kessel::N,kiem'ni,казан
2684,Kessel::N,ǩie´mnn,казан
2685,Kessel::N,кӣммьн,казан
2686,Essen::N,åesie,ашау
2687,Essen::N,beapmoe,ашау
2688,Essen::N,biebbmo,ашау
2689,Essen::N,borramuš,ашау
2690,Essen::N,purrâmâš,ашау
2691,Essen::N,porrmõš,ашау
2692,Essen::N,по̄ррмушш,ашау
2693,Nahrung::N,beapmoe,азык
2694,Nahrung::N,beapmoe,тәгам
2695,Nahrung::N,beapmoe,ашамлык
2696,Nahrung::N,biebbmo,азык
2697,Nahrung::N,biebbmo,тәгам
2698,Nahrung::N,biebbmo,ашамлык
2699,Nahrung::N,biebmu,азык
2700,Nahrung::N,biebmu,тәгам
2701,Nahrung::N,biebmu,ашамлык
2702,Nahrung::N,purrâmâš,азык
2703,Nahrung::N,purrâmâš,тәгам
2704,Nahrung::N,purrâmâš,ашамлык
2705,Nahrung::N,porrmõš,азык
2706,Nahrung::N,porrmõš,тәгам
2707,Nahrung::N,porrmõš,ашамлык
2708,Nahrung::N,по̄ррмушш,азык
2709,Nahrung::N,по̄ррмушш,тәгам
2710,Nahrung::N,по̄ррмушш,ашамлык
2711,Speise::N,beapmoe,ризык
2712,Speise::N,biebbmo,ризык
2713,Speise::N,biebmu,ризык
2714,Speise::N,määlis,ризык
2715,Speise::N,aasâs,ризык
2716,Speise::N,porrmõš,ризык
2717,Speise::N,по̄ррмушш,ризык
2718,Fleisch::N,bearkoe,ит
2719,Fleisch::N,oadtje,ит
2720,Fleisch::N,bierggo,ит
2721,Fleisch::N,biergu,ит
2722,Fleisch::N,uáž'ži,ит
2723,Fleisch::N,vuä´ǯ'ǯ,ит
2724,Fleisch::N,вуэннч,ит
2725,Getreide::N,gernie,ашлык
2726,Getreide::N,gårnne,ашлык
2727,Getreide::N,gordni,ашлык
2728,Getreide::N,valje,ашлык
2729,Getreide::N,ле̄ййп,ашлык
2730,Brei::N,kraavhtse,ботка
2731,Brei::N,ráktsa,ботка
2732,Brei::N,buvru,ботка
2733,Brei::N,suoḥâd,ботка
2734,Brei::N,hutt,ботка
2735,Brei::N,уххт,ботка
2736,Brot::N,gaahkoe,ипи
2737,Brot::N,gaahkoe,икмәк
2738,Brot::N,lájbbe,ипи
2739,Brot::N,lájbbe,икмәк
2740,Brot::N,stummpa,ипи
2741,Brot::N,stummpa,икмәк
2742,Brot::N,láibi,ипи
2743,Brot::N,láibi,икмәк
2744,Brot::N,gáhkku,ипи
2745,Brot::N,gáhkku,икмәк
2746,Brot::N,leibi,ипи
2747,Brot::N,leibi,икмәк
2748,Brot::N,lei´bb,ипи
2749,Brot::N,lei´bb,икмәк
2750,Brot::N,ле̄ййп,ипи
2751,Brot::N,ле̄ййп,икмәк
2752,Scheibe::N,snaejrie,телем
2753,Scheibe::N,sárdde,телем
2754,Scheibe::N,vajahas,телем
2755,Scheibe::N,časkkis,телем
2756,Scheibe::N,ča'skes,телем
2757,Scheibe::N,ku´sǩǩ,телем
2758,Scheibe::N,кусськ,телем
2759,Fett::N,buejtie,май
2760,Fett::N,vuodja,май
2761,Fett::N,buoidi,май
2762,Fett::N,pyei'di,май
2763,Fett::N,puõi´dd,май
2764,Fett::N,пуййт,май
2765,Butter::N,voeje,май
2766,Butter::N,vuodja,май
2767,Butter::N,vuodja,май
2768,Butter::N,vuojâ,май
2769,Butter::N,vuõjj,май
2770,Butter::N,вӯйй,май
2771,Öl::N,ålja,май
2772,Öl::N,ulljo,май
2773,Öl::N,oalljo,май
2774,Öl::N,olju,май
2775,Öl::N,oljo,май
2776,Öl::N,vuõjj,май
2777,Öl::N,вӯйй,май
2778,Salz::N,saelhtie,тоз
2779,Salz::N,sállte,тоз
2780,Salz::N,sálti,тоз
2781,Salz::N,sältti,тоз
2782,Salz::N,sä´ltt,тоз
2783,Salz::N,сӯлль,тоз
2784,Suppe::N,joptse,шулпа
2785,Suppe::N,jupptsa,шулпа
2786,Suppe::N,málli,шулпа
2787,Suppe::N,määḷi,шулпа
2788,Suppe::N,lieṃâ,шулпа
2789,Suppe::N,liõmm,шулпа
2790,Suppe::N,лӣмм,шулпа
2791,Honig::N,hååneske,бал
2792,Honig::N,meda,бал
2793,Honig::N,miehta,бал
2794,Honig::N,mietâ,бал
2795,Honig::N,miõtt,бал
2796,Honig::N,мӣдт,бал
2797,Milch::N,mielhkie,сөт
2798,Milch::N,mielkke,сөт
2799,Milch::N,mielki,сөт
2800,Milch::N,miel'kki,сөт
2801,Milch::N,mie´lǩǩ,сөт
2802,Milch::N,ма̄ййт,сөт
2803,Tee::N,löövje,чәй
2804,Tee::N,tedja,чәй
2805,Tee::N,deadju,чәй
2806,Tee::N,čee,чәй
2807,Tee::N,teej̣â,чәй
2808,Tee::N,čee,чәй
2809,Tee::N,чайй,чәй
2810,Leder::N,hovre,күн
2811,Leder::N,sassne,күн
2812,Leder::N,náhkki,күн
2813,Leder::N,leaira,күн
2814,Leder::N,čevđi,күн
2815,Leder::N,čåu´dd,күн
2816,Leder::N,на̄ххьк,күн
2817,Wolle::N,ålloe,йон
2818,Wolle::N,hullo,йон
2819,Wolle::N,ullu,йон
2820,Wolle::N,ullo,йон
2821,Wolle::N,oll,йон
2822,Wolle::N,улл,йон
2823,Stoff::N,tyjje,тукыма
2824,Stoff::N,gápptás,тукыма
2825,Stoff::N,stoaffa,тукыма
2826,Stoff::N,ávnnas,тукыма
2827,Stoff::N,käägus,тукыма
2828,Stoff::N,aaunâs,тукыма
2829,Stoff::N,лыййн,тукыма
2830,Nadel::N,naaloe,энә
2831,Nadel::N,nállo,энә
2832,Nadel::N,nállu,энә
2833,Nadel::N,nááḷu,энә
2834,Nadel::N,neu´ll,энә
2835,Nadel::N,нӣввьл,энә
2836,Faden::N,laejkie,җеп
2837,Faden::N,hárppo,җеп
2838,Faden::N,árpu,җеп
2839,Faden::N,läigi,җеп
2840,Faden::N,lääi´j,җеп
2841,Faden::N,сӯнн,җеп
2842,Knopf::N,balhka,төймә
2843,Knopf::N,boallo,төймә
2844,Knopf::N,boallu,төймә
2845,Knopf::N,puál'lu,төймә
2846,Knopf::N,puäll,төймә
2847,Knopf::N,пуалл,төймә
2848,Knoten::N,tjoelme,төен
2849,Knoten::N,tjuolmma,төен
2850,Knoten::N,čuolbma,төен
2851,Knoten::N,čuol'mâ,төен
2852,Knoten::N,čuõlmm,төен
2853,Knoten::N,чӯллм,төен
2854,Farbe::N,klaerie,буяу
2855,Farbe::N,ivnne,буяу
2856,Farbe::N,bájnno,буяу
2857,Farbe::N,mola,буяу
2858,Farbe::N,fearga,буяу
2859,Farbe::N,maalâ,буяу
2860,Farbe::N,páinu,буяу
2861,Farbe::N,kälkk,буяу
2862,Farbe::N,по̄а̄ййн,буяу
2863,Kleidung::N,tyjje,кием
2864,Kleidung::N,gárvvo,кием
2865,Kleidung::N,bivttas,кием
2866,Kleidung::N,piivtâs,кием
2867,Kleidung::N,pivoh,кием
2868,Kleidung::N,piiutâs,кием
2869,Kleidung::N,о̄а̄з,кием
2870,Hemd::N,sjåarhtoe,күлмәк
2871,Hemd::N,skirtto,күлмәк
2872,Hemd::N,báidi,күлмәк
2873,Hemd::N,päiđi,күлмәк
2874,Hemd::N,päidd,күлмәк
2875,Hemd::N,па̄ййт,күлмәк
2876,Kragen::N,döörhke,яка
2877,Kragen::N,tjiebet,яка
2878,Kragen::N,tjehpuris,яка
2879,Kragen::N,čeabet,яка
2880,Kragen::N,kráva,яка
2881,Kragen::N,siä'pulâs,яка
2882,Kragen::N,seäp'plõs,яка
2883,Kragen::N,ко̄а̄влас,яка
2884,Ärmel::N,sissie,җиң
2885,Ärmel::N,sasse,җиң
2886,Ärmel::N,soadji,җиң
2887,Ärmel::N,suájá,җиң
2888,Ärmel::N,suäjj,җиң
2889,Ärmel::N,суэйй,җиң
2890,Hose::N,måvhka,чалбар
2891,Hose::N,båkså,чалбар
2892,Hose::N,buvssat,чалбар
2893,Hose::N,puuvsah,чалбар
2894,Hose::N,puus,чалбар
2895,Hose::N,пукс,чалбар
2896,Hose::N,ко̄а̄дтӭ,чалбар
2897,Gürtel::N,juvvie,билбау
2898,Gürtel::N,beelhte,билбау
2899,Gürtel::N,avve,билбау
2900,Gürtel::N,getsam,билбау
