,Concept_ID,se,lv
5340,Schaufel::N,gåjvun,тэльӧб
5341,Schaufel::N,gåjvun,liekšķere
5342,Schaufel::N,goajvvo,тэльӧб
5343,Schaufel::N,goajvvo,liekšķere
5344,Schaufel::N,goaivu,тэльӧб
5345,Schaufel::N,goaivu,liekšķere
5346,Schaufel::N,kuái'vu,тэльӧб
5347,Schaufel::N,kuái'vu,liekšķere
5348,Schaufel::N,kuäivv,тэльӧб
5349,Schaufel::N,kuäivv,liekšķere
5350,Schaufel::N,куаййв,тэльӧб
5351,Schaufel::N,куаййв,liekšķere
5352,Gabel::N,tjåagka,вилки
5353,Gabel::N,tjåagka,dakšiņa
5354,Gabel::N,gáffil,вилки
5355,Gabel::N,gáffil,dakšiņa
5356,Gabel::N,káffal,вилки
5357,Gabel::N,káffal,dakšiņa
5358,Gabel::N,kaahvâl,вилки
5359,Gabel::N,kaahvâl,dakšiņa
5360,Gabel::N,velkk,вилки
5361,Gabel::N,velkk,dakšiņa
5362,Gabel::N,а̄лльс,вилки
5363,Gabel::N,а̄лльс,dakšiņa
5364,Löffel::N,buste,пань
5365,Löffel::N,buste,karote
5366,Löffel::N,bassti,пань
5367,Löffel::N,bassti,karote
5368,Löffel::N,baste,пань
5369,Löffel::N,baste,karote
5370,Löffel::N,pastem,пань
5371,Löffel::N,pastem,karote
5372,Löffel::N,pâ´sttem,пань
5373,Löffel::N,pâ´sttem,karote
5374,Löffel::N,пасьтэмь,пань
5375,Löffel::N,пасьтэмь,karote
5376,Messer::N,nejpie,пурт
5377,Messer::N,nejpie,nazis
5378,Messer::N,nijbbe,пурт
5379,Messer::N,nijbbe,nazis
5380,Messer::N,niibi,пурт
5381,Messer::N,niibi,nazis
5382,Messer::N,nijbe,пурт
5383,Messer::N,nijbe,nazis
5384,Messer::N,nei´bb,пурт
5385,Messer::N,nei´bb,nazis
5386,Messer::N,ныййп,пурт
5387,Messer::N,ныййп,nazis
5388,Nagel::N,spæjhkere,тув
5389,Nagel::N,spæjhkere,кӧрт тув
5390,Nagel::N,spæjhkere,nagla
5391,Nagel::N,spiger,тув
5392,Nagel::N,spiger,кӧрт тув
5393,Nagel::N,spiger,nagla
5394,Nagel::N,návlle,тув
5395,Nagel::N,návlle,кӧрт тув
5396,Nagel::N,návlle,nagla
5397,Nagel::N,spiikkár,тув
5398,Nagel::N,spiikkár,кӧрт тув
5399,Nagel::N,spiikkár,nagla
5400,Nagel::N,spijkkár,тув
5401,Nagel::N,spijkkár,кӧрт тув
5402,Nagel::N,spijkkár,nagla
5403,Nagel::N,näu´ll,тув
5404,Nagel::N,näu´ll,кӧрт тув
5405,Nagel::N,näu´ll,nagla
5406,Nagel::N,на̄ввьл,тув
5407,Nagel::N,на̄ввьл,кӧрт тув
5408,Nagel::N,на̄ввьл,nagla
5409,Netz::N,viermie,тыв
5410,Netz::N,viermie,tīkls
5411,Netz::N,viermme,тыв
5412,Netz::N,viermme,tīkls
5413,Netz::N,næhtta,тыв
5414,Netz::N,næhtta,tīkls
5415,Netz::N,fierbmi,тыв
5416,Netz::N,fierbmi,tīkls
5417,Netz::N,viermi,тыв
5418,Netz::N,viermi,tīkls
5419,Netz::N,säi´mm,тыв
5420,Netz::N,säi´mm,tīkls
5421,Netz::N,нӯжхьт,тыв
5422,Netz::N,нӯжхьт,tīkls
5423,Haken::N,kruehkie,крук
5424,Haken::N,kruehkie,āķis
5425,Haken::N,kruehkie,kāsis
5426,Haken::N,kruehkie,krampis
5427,Haken::N,ruohkke,крук
5428,Haken::N,ruohkke,āķis
5429,Haken::N,ruohkke,kāsis
5430,Haken::N,ruohkke,krampis
5431,Haken::N,vagge,крук
5432,Haken::N,vagge,āķis
5433,Haken::N,vagge,kāsis
5434,Haken::N,vagge,krampis
5435,Haken::N,roahkki,крук
5436,Haken::N,roahkki,āķis
5437,Haken::N,roahkki,kāsis
5438,Haken::N,roahkki,krampis
5439,Haken::N,faggi,крук
5440,Haken::N,faggi,āķis
5441,Haken::N,faggi,kāsis
5442,Haken::N,faggi,krampis
5443,Haken::N,kuák'ki,крук
5444,Haken::N,kuák'ki,āķis
5445,Haken::N,kuák'ki,kāsis
5446,Haken::N,kuák'ki,krampis
5447,Haken::N,kuä´ǩ'ǩ,крук
5448,Haken::N,kuä´ǩ'ǩ,āķis
5449,Haken::N,kuä´ǩ'ǩ,kāsis
5450,Haken::N,kuä´ǩ'ǩ,krampis
5451,Haken::N,ва̄ӈӈк,крук
5452,Haken::N,ва̄ӈӈк,āķis
5453,Haken::N,ва̄ӈӈк,kāsis
5454,Haken::N,ва̄ӈӈк,krampis
5455,Haken::N,куэххьк,крук
5456,Haken::N,куэххьк,āķis
5457,Haken::N,куэххьк,kāsis
5458,Haken::N,куэххьк,krampis
5459,Griff::N,rehpie,нуд
5460,Griff::N,rehpie,kāts
5461,Griff::N,rehpie,rokturis
5462,Griff::N,taatje,нуд
5463,Griff::N,taatje,kāts
5464,Griff::N,taatje,rokturis
5465,Griff::N,gavlla,нуд
5466,Griff::N,gavlla,kāts
5467,Griff::N,gavlla,rokturis
5468,Griff::N,guottáldahka,нуд
5469,Griff::N,guottáldahka,kāts
5470,Griff::N,guottáldahka,rokturis
5471,Griff::N,geavja,нуд
5472,Griff::N,geavja,kāts
5473,Griff::N,geavja,rokturis
5474,Griff::N,novdâ,нуд
5475,Griff::N,novdâ,kāts
5476,Griff::N,novdâ,rokturis
5477,Griff::N,nõđđ,нуд
5478,Griff::N,nõđđ,kāts
5479,Griff::N,nõđđ,rokturis
5480,Griff::N,kå´ǧǧ,нуд
5481,Griff::N,kå´ǧǧ,kāts
5482,Griff::N,kå´ǧǧ,rokturis
5483,Griff::N,нэ̄дт,нуд
5484,Griff::N,нэ̄дт,kāts
5485,Griff::N,нэ̄дт,rokturis
5486,Schloss::N,laesie,томан
5487,Schloss::N,laesie,aizslēgs
5488,Schloss::N,lássa,томан
5489,Schloss::N,lássa,aizslēgs
5490,Schloss::N,lohkka,томан
5491,Schloss::N,lohkka,aizslēgs
5492,Schloss::N,lukkâ,томан
5493,Schloss::N,lukkâ,aizslēgs
5494,Schloss::N,lokk,томан
5495,Schloss::N,lokk,aizslēgs
5496,Schloss::N,ло̄ххк,томан
5497,Schloss::N,ло̄ххк,aizslēgs
5498,Bild::N,guvvie,серпас
5499,Bild::N,guvvie,glezna
5500,Bild::N,gåvvå,серпас
5501,Bild::N,gåvvå,glezna
5502,Bild::N,govva,серпас
5503,Bild::N,govva,glezna
5504,Bild::N,koṿe,серпас
5505,Bild::N,koṿe,glezna
5506,Bild::N,kartt,серпас
5507,Bild::N,kartt,glezna
5508,Bild::N,картина,серпас
5509,Bild::N,картина,glezna
5510,Figur::N,guvvie,пертас
5511,Figur::N,guvvie,вежньӧг
5512,Figur::N,guvvie,figūra
5513,Figur::N,gåvos,пертас
5514,Figur::N,gåvos,вежньӧг
5515,Figur::N,gåvos,figūra
5516,Figur::N,figuvrra,пертас
5517,Figur::N,figuvrra,вежньӧг
5518,Figur::N,figuvrra,figūra
5519,Figur::N,figuvra,пертас
5520,Figur::N,figuvra,вежньӧг
5521,Figur::N,figuvra,figūra
5522,Figur::N,kovos,пертас
5523,Figur::N,kovos,вежньӧг
5524,Figur::N,kovos,figūra
5525,Figur::N,kuâŋas,пертас
5526,Figur::N,kuâŋas,вежньӧг
5527,Figur::N,kuâŋas,figūra
5528,Puppe::N,dåahka,акань
5529,Puppe::N,dåahka,lelle
5530,Puppe::N,dåhkko,акань
5531,Puppe::N,dåhkko,lelle
5532,Puppe::N,doahkko,акань
5533,Puppe::N,doahkko,lelle
5534,Puppe::N,dohkká,акань
5535,Puppe::N,dohkká,lelle
5536,Puppe::N,duhkká,акань
5537,Puppe::N,duhkká,lelle
5538,Puppe::N,kuuhlaž,акань
5539,Puppe::N,kuuhlaž,lelle
5540,Puppe::N,кукла,акань
5541,Puppe::N,кукла,lelle
5542,Beutel::N,voessetje,мешӧк
5543,Beutel::N,voessetje,kule
5544,Beutel::N,voessetje,maisiņš
5545,Beutel::N,påvsså,мешӧк
5546,Beutel::N,påvsså,kule
5547,Beutel::N,påvsså,maisiņš
5548,Beutel::N,seahkaš,мешӧк
5549,Beutel::N,seahkaš,kule
5550,Beutel::N,seahkaš,maisiņš
5551,Beutel::N,bursa,мешӧк
5552,Beutel::N,bursa,kule
5553,Beutel::N,bursa,maisiņš
5554,Beutel::N,guhkkár,мешӧк
5555,Beutel::N,guhkkár,kule
5556,Beutel::N,guhkkár,maisiņš
5557,Beutel::N,čooṿâs,мешӧк
5558,Beutel::N,čooṿâs,kule
5559,Beutel::N,čooṿâs,maisiņš
5560,Beutel::N,siâk'k,мешӧк
5561,Beutel::N,siâk'k,kule
5562,Beutel::N,siâk'k,maisiņš
5563,Beutel::N,kå´ššel,мешӧк
5564,Beutel::N,kå´ššel,kule
5565,Beutel::N,kå´ššel,maisiņš
5566,Beutel::N,ве̄ҏҏц,мешӧк
5567,Beutel::N,ве̄ҏҏц,kule
5568,Beutel::N,ве̄ҏҏц,maisiņš
5569,Bündel::N,paantje,кӧртӧд
5570,Bündel::N,paantje,sainis
5571,Bündel::N,buduk,кӧртӧд
5572,Bündel::N,buduk,sainis
5573,Bündel::N,gurppe,кӧртӧд
5574,Bündel::N,gurppe,sainis
5575,Bündel::N,gihppu,кӧртӧд
5576,Bündel::N,gihppu,sainis
5577,Bündel::N,kiäs'tu,кӧртӧд
5578,Bündel::N,kiäs'tu,sainis
5579,Bündel::N,šnâpp,кӧртӧд
5580,Bündel::N,šnâpp,sainis
5581,Bündel::N,пуччк,кӧртӧд
5582,Bündel::N,пуччк,sainis
5583,Tasche::N,veaskoe,сумка
5584,Tasche::N,veaskoe,soma
5585,Tasche::N,væssko,сумка
5586,Tasche::N,væssko,soma
5587,Tasche::N,lávkka,сумка
5588,Tasche::N,lávkka,soma
5589,Tasche::N,lávka,сумка
5590,Tasche::N,lávka,soma
5591,Tasche::N,seahkka,сумка
5592,Tasche::N,seahkka,soma
5593,Tasche::N,lavkkâ,сумка
5594,Tasche::N,lavkkâ,soma
5595,Tasche::N,laukk,сумка
5596,Tasche::N,laukk,soma
5597,Tasche::N,суӎӎьк,сумка
5598,Tasche::N,суӎӎьк,soma
5599,Tasche::N,ло̄а̄ффк,сумка
5600,Tasche::N,ло̄а̄ффк,soma
5601,Eimer::N,bæhtoe,ведра
5602,Eimer::N,bæhtoe,spainis
5603,Eimer::N,skiello,ведра
5604,Eimer::N,skiello,spainis
5605,Eimer::N,skállu,ведра
5606,Eimer::N,skállu,spainis
5607,Eimer::N,eebir,ведра
5608,Eimer::N,eebir,spainis
5609,Eimer::N,skääll,ведра
5610,Eimer::N,skääll,spainis
5611,Eimer::N,е̄мьперь,ведра
5612,Eimer::N,е̄мьперь,spainis
5613,Deckel::N,luehkie,пӧдан
5614,Deckel::N,luehkie,тупкӧд
5615,Deckel::N,luehkie,vāks
5616,Deckel::N,låhkke,пӧдан
5617,Deckel::N,låhkke,тупкӧд
5618,Deckel::N,låhkke,vāks
5619,Deckel::N,lohkki,пӧдан
5620,Deckel::N,lohkki,тупкӧд
5621,Deckel::N,lohkki,vāks
5622,Deckel::N,lokke,пӧдан
5623,Deckel::N,lokke,тупкӧд
5624,Deckel::N,lokke,vāks
5625,Deckel::N,lå´ǩǩ,пӧдан
5626,Deckel::N,lå´ǩǩ,тупкӧд
5627,Deckel::N,lå´ǩǩ,vāks
5628,Deckel::N,ко̄а̄ххтнэсс,пӧдан
5629,Deckel::N,ко̄а̄ххтнэсс,тупкӧд
5630,Deckel::N,ко̄а̄ххтнэсс,vāks
5631,Geschirr::N,lihtie,дозмук
5632,Geschirr::N,lihtie,тасьті-пань
5633,Geschirr::N,lihtie,trauki
5634,Geschirr::N,lihte,дозмук
5635,Geschirr::N,lihte,тасьті-пань
5636,Geschirr::N,lihte,trauki
5637,Geschirr::N,lihtit,дозмук
5638,Geschirr::N,lihtit,тасьті-пань
5639,Geschirr::N,lihtit,trauki
5640,Geschirr::N,litte,дозмук
5641,Geschirr::N,litte,тасьті-пань
5642,Geschirr::N,litte,trauki
5643,Geschirr::N,kärldõk,дозмук
5644,Geschirr::N,kärldõk,тасьті-пань
5645,Geschirr::N,kärldõk,trauki
5646,Geschirr::N,ка̄ррь,дозмук
5647,Geschirr::N,ка̄ррь,тасьті-пань
5648,Geschirr::N,ка̄ррь,trauki
5649,Sack::N,voesse,мешӧк
5650,Sack::N,voesse,maiss
5651,Sack::N,vuossa,мешӧк
5652,Sack::N,vuossa,maiss
5653,Sack::N,seahkka,мешӧк
5654,Sack::N,seahkka,maiss
5655,Sack::N,sekkâ,мешӧк
5656,Sack::N,sekkâ,maiss
5657,Sack::N,siâk'k,мешӧк
5658,Sack::N,siâk'k,maiss
5659,Sack::N,ве̄ҏҏц,мешӧк
5660,Sack::N,ве̄ҏҏц,maiss
5661,Tasse::N,guksie,бекар
5662,Tasse::N,guksie,тасьті
5663,Tasse::N,guksie,tase
5664,Tasse::N,gåhppå,бекар
5665,Tasse::N,gåhppå,тасьті
5666,Tasse::N,gåhppå,tase
5667,Tasse::N,gohppu,бекар
5668,Tasse::N,gohppu,тасьті
5669,Tasse::N,gohppu,tase
5670,Tasse::N,pollo,бекар
5671,Tasse::N,pollo,тасьті
5672,Tasse::N,pollo,tase
5673,Tasse::N,kopp,бекар
5674,Tasse::N,kopp,тасьті
5675,Tasse::N,kopp,tase
5676,Tasse::N,на̄ххьп,бекар
5677,Tasse::N,на̄ххьп,тасьті
5678,Tasse::N,на̄ххьп,tase
5679,Topf::N,baetie,гырнич
5680,Topf::N,baetie,pods
5681,Topf::N,krovhte,гырнич
5682,Topf::N,krovhte,pods
5683,Topf::N,rujtta,гырнич
5684,Topf::N,rujtta,pods
5685,Topf::N,giebbme,гырнич
5686,Topf::N,giebbme,pods
5687,Topf::N,báhti,гырнич
5688,Topf::N,báhti,pods
5689,Topf::N,gievdni,гырнич
5690,Topf::N,gievdni,pods
5691,Topf::N,pääti,гырнич
5692,Topf::N,pääti,pods
5693,Topf::N,kruâitt,гырнич
5694,Topf::N,kruâitt,pods
5695,Topf::N,кӣммьн,гырнич
5696,Topf::N,кӣммьн,pods
5697,Kessel::N,giebnie,пӧрт
5698,Kessel::N,giebnie,katls
5699,Kessel::N,skallo,пӧрт
5700,Kessel::N,skallo,katls
5701,Kessel::N,giebbme,пӧрт
5702,Kessel::N,giebbme,katls
5703,Kessel::N,gieđbmi,пӧрт
5704,Kessel::N,gieđbmi,katls
5705,Kessel::N,kiem'ni,пӧрт
5706,Kessel::N,kiem'ni,katls
5707,Kessel::N,ǩie´mnn,пӧрт
5708,Kessel::N,ǩie´mnn,katls
5709,Kessel::N,кӣммьн,пӧрт
5710,Kessel::N,кӣммьн,katls
5711,Essen::N,åesie,сёйӧм
5712,Essen::N,åesie,ēdiens
5713,Essen::N,beapmoe,сёйӧм
5714,Essen::N,beapmoe,ēdiens
5715,Essen::N,biebbmo,сёйӧм
5716,Essen::N,biebbmo,ēdiens
5717,Essen::N,borramuš,сёйӧм
5718,Essen::N,borramuš,ēdiens
5719,Essen::N,purrâmâš,сёйӧм
5720,Essen::N,purrâmâš,ēdiens
5721,Essen::N,porrmõš,сёйӧм
5722,Essen::N,porrmõš,ēdiens
5723,Essen::N,по̄ррмушш,сёйӧм
5724,Essen::N,по̄ррмушш,ēdiens
5725,Nahrung::N,beapmoe,сёян
5726,Nahrung::N,beapmoe,barība
5727,Nahrung::N,biebbmo,сёян
5728,Nahrung::N,biebbmo,barība
5729,Nahrung::N,biebmu,сёян
5730,Nahrung::N,biebmu,barība
5731,Nahrung::N,purrâmâš,сёян
5732,Nahrung::N,purrâmâš,barība
5733,Nahrung::N,porrmõš,сёян
5734,Nahrung::N,porrmõš,barība
5735,Nahrung::N,по̄ррмушш,сёян
5736,Nahrung::N,по̄ррмушш,barība
5737,Speise::N,beapmoe,сёян
5738,Speise::N,beapmoe,сёянтор
5739,Speise::N,beapmoe,ēdiens
5740,Speise::N,biebbmo,сёян
5741,Speise::N,biebbmo,сёянтор
5742,Speise::N,biebbmo,ēdiens
5743,Speise::N,biebmu,сёян
5744,Speise::N,biebmu,сёянтор
5745,Speise::N,biebmu,ēdiens
5746,Speise::N,määlis,сёян
5747,Speise::N,määlis,сёянтор
5748,Speise::N,määlis,ēdiens
5749,Speise::N,aasâs,сёян
5750,Speise::N,aasâs,сёянтор
5751,Speise::N,aasâs,ēdiens
5752,Speise::N,porrmõš,сёян
5753,Speise::N,porrmõš,сёянтор
5754,Speise::N,porrmõš,ēdiens
5755,Speise::N,по̄ррмушш,сёян
5756,Speise::N,по̄ррмушш,сёянтор
5757,Speise::N,по̄ррмушш,ēdiens
5758,Fleisch::N,bearkoe,яй
5759,Fleisch::N,bearkoe,gaļa
5760,Fleisch::N,oadtje,яй
5761,Fleisch::N,oadtje,gaļa
5762,Fleisch::N,bierggo,яй
5763,Fleisch::N,bierggo,gaļa
5764,Fleisch::N,biergu,яй
5765,Fleisch::N,biergu,gaļa
5766,Fleisch::N,uáž'ži,яй
5767,Fleisch::N,uáž'ži,gaļa
5768,Fleisch::N,vuä´ǯ'ǯ,яй
5769,Fleisch::N,vuä´ǯ'ǯ,gaļa
5770,Fleisch::N,вуэннч,яй
5771,Fleisch::N,вуэннч,gaļa
5772,Getreide::N,gernie,нянь
5773,Getreide::N,gernie,labība
5774,Getreide::N,gårnne,нянь
5775,Getreide::N,gårnne,labība
5776,Getreide::N,gordni,нянь
5777,Getreide::N,gordni,labība
5778,Getreide::N,valje,нянь
5779,Getreide::N,valje,labība
5780,Getreide::N,ле̄ййп,нянь
5781,Getreide::N,ле̄ййп,labība
5782,Brei::N,kraavhtse,рок
5783,Brei::N,kraavhtse,putra
5784,Brei::N,kraavhtse,biezenis
5785,Brei::N,ráktsa,рок
5786,Brei::N,ráktsa,putra
5787,Brei::N,ráktsa,biezenis
5788,Brei::N,buvru,рок
5789,Brei::N,buvru,putra
5790,Brei::N,buvru,biezenis
5791,Brei::N,suoḥâd,рок
5792,Brei::N,suoḥâd,putra
5793,Brei::N,suoḥâd,biezenis
5794,Brei::N,hutt,рок
5795,Brei::N,hutt,putra
5796,Brei::N,hutt,biezenis
5797,Brei::N,уххт,рок
5798,Brei::N,уххт,putra
5799,Brei::N,уххт,biezenis
5800,Brot::N,gaahkoe,нянь
5801,Brot::N,gaahkoe,maize
5802,Brot::N,lájbbe,нянь
5803,Brot::N,lájbbe,maize
5804,Brot::N,stummpa,нянь
5805,Brot::N,stummpa,maize
5806,Brot::N,láibi,нянь
5807,Brot::N,láibi,maize
5808,Brot::N,gáhkku,нянь
5809,Brot::N,gáhkku,maize
5810,Brot::N,leibi,нянь
5811,Brot::N,leibi,maize
5812,Brot::N,lei´bb,нянь
5813,Brot::N,lei´bb,maize
5814,Brot::N,ле̄ййп,нянь
5815,Brot::N,ле̄ййп,maize
5816,Scheibe::N,snaejrie,шӧрӧм
5817,Scheibe::N,snaejrie,чӧлан
5818,Scheibe::N,snaejrie,šķēle
5819,Scheibe::N,snaejrie,rieciens
5820,Scheibe::N,sárdde,шӧрӧм
5821,Scheibe::N,sárdde,чӧлан
5822,Scheibe::N,sárdde,šķēle
5823,Scheibe::N,sárdde,rieciens
5824,Scheibe::N,vajahas,шӧрӧм
5825,Scheibe::N,vajahas,чӧлан
5826,Scheibe::N,vajahas,šķēle
5827,Scheibe::N,vajahas,rieciens
5828,Scheibe::N,časkkis,шӧрӧм
5829,Scheibe::N,časkkis,чӧлан
5830,Scheibe::N,časkkis,šķēle
5831,Scheibe::N,časkkis,rieciens
5832,Scheibe::N,ča'skes,шӧрӧм
5833,Scheibe::N,ča'skes,чӧлан
5834,Scheibe::N,ča'skes,šķēle
5835,Scheibe::N,ča'skes,rieciens
5836,Scheibe::N,ku´sǩǩ,шӧрӧм
5837,Scheibe::N,ku´sǩǩ,чӧлан
5838,Scheibe::N,ku´sǩǩ,šķēle
5839,Scheibe::N,ku´sǩǩ,rieciens
5840,Scheibe::N,кусськ,шӧрӧм
5841,Scheibe::N,кусськ,чӧлан
5842,Scheibe::N,кусськ,šķēle
5843,Scheibe::N,кусськ,rieciens
5844,Fett::N,buejtie,гос
5845,Fett::N,buejtie,тшог
5846,Fett::N,buejtie,tauki
5847,Fett::N,vuodja,гос
5848,Fett::N,vuodja,тшог
5849,Fett::N,vuodja,tauki
5850,Fett::N,buoidi,гос
5851,Fett::N,buoidi,тшог
5852,Fett::N,buoidi,tauki
5853,Fett::N,pyei'di,гос
5854,Fett::N,pyei'di,тшог
5855,Fett::N,pyei'di,tauki
5856,Fett::N,puõi´dd,гос
5857,Fett::N,puõi´dd,тшог
5858,Fett::N,puõi´dd,tauki
5859,Fett::N,пуййт,гос
5860,Fett::N,пуййт,тшог
5861,Fett::N,пуййт,tauki
5862,Butter::N,voeje,вый
5863,Butter::N,voeje,sviests
5864,Butter::N,vuodja,вый
5865,Butter::N,vuodja,sviests
5866,Butter::N,vuodja,вый
5867,Butter::N,vuodja,sviests
5868,Butter::N,vuojâ,вый
5869,Butter::N,vuojâ,sviests
5870,Butter::N,vuõjj,вый
5871,Butter::N,vuõjj,sviests
5872,Butter::N,вӯйй,вый
5873,Butter::N,вӯйй,sviests
5874,Öl::N,ålja,вый
5875,Öl::N,ålja,eļļa
5876,Öl::N,ulljo,вый
5877,Öl::N,ulljo,eļļa
5878,Öl::N,oalljo,вый
5879,Öl::N,oalljo,eļļa
5880,Öl::N,olju,вый
5881,Öl::N,olju,eļļa
5882,Öl::N,oljo,вый
5883,Öl::N,oljo,eļļa
5884,Öl::N,vuõjj,вый
5885,Öl::N,vuõjj,eļļa
5886,Öl::N,вӯйй,вый
5887,Öl::N,вӯйй,eļļa
5888,Salz::N,saelhtie,сов
5889,Salz::N,saelhtie,sāls
5890,Salz::N,sállte,сов
5891,Salz::N,sállte,sāls
5892,Salz::N,sálti,сов
5893,Salz::N,sálti,sāls
5894,Salz::N,sältti,сов
5895,Salz::N,sältti,sāls
5896,Salz::N,sä´ltt,сов
5897,Salz::N,sä´ltt,sāls
5898,Salz::N,сӯлль,сов
5899,Salz::N,сӯлль,sāls
5900,Suppe::N,joptse,шыд
5901,Suppe::N,joptse,zupa
5902,Suppe::N,jupptsa,шыд
5903,Suppe::N,jupptsa,zupa
5904,Suppe::N,málli,шыд
5905,Suppe::N,málli,zupa
5906,Suppe::N,määḷi,шыд
5907,Suppe::N,määḷi,zupa
5908,Suppe::N,lieṃâ,шыд
5909,Suppe::N,lieṃâ,zupa
5910,Suppe::N,liõmm,шыд
5911,Suppe::N,liõmm,zupa
5912,Suppe::N,лӣмм,шыд
5913,Suppe::N,лӣмм,zupa
5914,Honig::N,hååneske,ма
5915,Honig::N,hååneske,medus
5916,Honig::N,meda,ма
5917,Honig::N,meda,medus
5918,Honig::N,miehta,ма
5919,Honig::N,miehta,medus
5920,Honig::N,mietâ,ма
5921,Honig::N,mietâ,medus
5922,Honig::N,miõtt,ма
5923,Honig::N,miõtt,medus
5924,Honig::N,мӣдт,ма
5925,Honig::N,мӣдт,medus
5926,Milch::N,mielhkie,йӧв
5927,Milch::N,mielhkie,piens
5928,Milch::N,mielkke,йӧв
5929,Milch::N,mielkke,piens
5930,Milch::N,mielki,йӧв
5931,Milch::N,mielki,piens
5932,Milch::N,miel'kki,йӧв
5933,Milch::N,miel'kki,piens
5934,Milch::N,mie´lǩǩ,йӧв
5935,Milch::N,mie´lǩǩ,piens
5936,Milch::N,ма̄ййт,йӧв
5937,Milch::N,ма̄ййт,piens
5938,Tee::N,löövje,чай
5939,Tee::N,löövje,tēja
5940,Tee::N,tedja,чай
5941,Tee::N,tedja,tēja
5942,Tee::N,deadju,чай
5943,Tee::N,deadju,tēja
5944,Tee::N,čee,чай
5945,Tee::N,čee,tēja
5946,Tee::N,teej̣â,чай
5947,Tee::N,teej̣â,tēja
5948,Tee::N,čee,чай
5949,Tee::N,čee,tēja
5950,Tee::N,чайй,чай
5951,Tee::N,чайй,tēja
5952,Leder::N,hovre,ку
5953,Leder::N,hovre,āda
5954,Leder::N,sassne,ку
5955,Leder::N,sassne,āda
5956,Leder::N,náhkki,ку
5957,Leder::N,náhkki,āda
5958,Leder::N,leaira,ку
5959,Leder::N,leaira,āda
5960,Leder::N,čevđi,ку
5961,Leder::N,čevđi,āda
5962,Leder::N,čåu´dd,ку
5963,Leder::N,čåu´dd,āda
5964,Leder::N,на̄ххьк,ку
5965,Leder::N,на̄ххьк,āda
5966,Wolle::N,ålloe,вурун
5967,Wolle::N,ålloe,vilna
5968,Wolle::N,hullo,вурун
5969,Wolle::N,hullo,vilna
5970,Wolle::N,ullu,вурун
5971,Wolle::N,ullu,vilna
5972,Wolle::N,ullo,вурун
5973,Wolle::N,ullo,vilna
5974,Wolle::N,oll,вурун
5975,Wolle::N,oll,vilna
5976,Wolle::N,улл,вурун
5977,Wolle::N,улл,vilna
5978,Stoff::N,tyjje,дӧра
5979,Stoff::N,tyjje,drāna
5980,Stoff::N,tyjje,audums
5981,Stoff::N,gápptás,дӧра
5982,Stoff::N,gápptás,drāna
5983,Stoff::N,gápptás,audums
5984,Stoff::N,stoaffa,дӧра
5985,Stoff::N,stoaffa,drāna
5986,Stoff::N,stoaffa,audums
5987,Stoff::N,ávnnas,дӧра
5988,Stoff::N,ávnnas,drāna
5989,Stoff::N,ávnnas,audums
5990,Stoff::N,käägus,дӧра
5991,Stoff::N,käägus,drāna
5992,Stoff::N,käägus,audums
5993,Stoff::N,aaunâs,дӧра
5994,Stoff::N,aaunâs,drāna
5995,Stoff::N,aaunâs,audums
5996,Stoff::N,лыййн,дӧра
5997,Stoff::N,лыййн,drāna
5998,Stoff::N,лыййн,audums
5999,Nadel::N,naaloe,ем
6000,Nadel::N,naaloe,adata
6001,Nadel::N,nállo,ем
6002,Nadel::N,nállo,adata
6003,Nadel::N,nállu,ем
6004,Nadel::N,nállu,adata
6005,Nadel::N,nááḷu,ем
6006,Nadel::N,nááḷu,adata
6007,Nadel::N,neu´ll,ем
6008,Nadel::N,neu´ll,adata
6009,Nadel::N,нӣввьл,ем
6010,Nadel::N,нӣввьл,adata
6011,Faden::N,laejkie,сунис
6012,Faden::N,laejkie,diegs
6013,Faden::N,laejkie,pavediens
6014,Faden::N,hárppo,сунис
6015,Faden::N,hárppo,diegs
6016,Faden::N,hárppo,pavediens
6017,Faden::N,árpu,сунис
6018,Faden::N,árpu,diegs
6019,Faden::N,árpu,pavediens
6020,Faden::N,läigi,сунис
6021,Faden::N,läigi,diegs
6022,Faden::N,läigi,pavediens
6023,Faden::N,lääi´j,сунис
6024,Faden::N,lääi´j,diegs
6025,Faden::N,lääi´j,pavediens
6026,Faden::N,сӯнн,сунис
6027,Faden::N,сӯнн,diegs
6028,Faden::N,сӯнн,pavediens
6029,Knopf::N,balhka,кизь
6030,Knopf::N,balhka,poga
6031,Knopf::N,boallo,кизь
6032,Knopf::N,boallo,poga
6033,Knopf::N,boallu,кизь
6034,Knopf::N,boallu,poga
6035,Knopf::N,puál'lu,кизь
6036,Knopf::N,puál'lu,poga
6037,Knopf::N,puäll,кизь
6038,Knopf::N,puäll,poga
6039,Knopf::N,пуалл,кизь
6040,Knopf::N,пуалл,poga
6041,Knoten::N,tjoelme,гӧрӧд
6042,Knoten::N,tjoelme,mezgls
6043,Knoten::N,tjuolmma,гӧрӧд
6044,Knoten::N,tjuolmma,mezgls
6045,Knoten::N,čuolbma,гӧрӧд
6046,Knoten::N,čuolbma,mezgls
6047,Knoten::N,čuol'mâ,гӧрӧд
6048,Knoten::N,čuol'mâ,mezgls
6049,Knoten::N,čuõlmm,гӧрӧд
