,Concept_ID,se,hr
2852,Tor::N,poarta,vrata
2853,Tor::N,poarta,kapija
2854,Tor::N,porttâ,vrata
2855,Tor::N,porttâ,kapija
2856,Tor::N,uustõk,vrata
2857,Tor::N,uustõk,kapija
2858,Tor::N,čuâlluhss,vrata
2859,Tor::N,čuâlluhss,kapija
2860,Tor::N,уккс,vrata
2861,Tor::N,уккс,kapija
2862,Zaun::N,haakene,plot
2863,Zaun::N,haakene,ograda
2864,Zaun::N,jerra,plot
2865,Zaun::N,jerra,ograda
2866,Zaun::N,gárdde,plot
2867,Zaun::N,gárdde,ograda
2868,Zaun::N,áidi,plot
2869,Zaun::N,áidi,ograda
2870,Zaun::N,äiđi,plot
2871,Zaun::N,äiđi,ograda
2872,Zaun::N,äidd,plot
2873,Zaun::N,äidd,ograda
2874,Zaun::N,čuâll,plot
2875,Zaun::N,čuâll,ograda
2876,Zaun::N,а̄ййт,plot
2877,Zaun::N,а̄ййт,ograda
2878,Dach::N,rehpie,krov
2879,Dach::N,dæhkko,krov
2880,Dach::N,gáhttu,krov
2881,Dach::N,káttu,krov
2882,Dach::N,laakk,krov
2883,Dach::N,пэ̄ҏҏтэ̄ля,krov
2884,Dach::N,кры̄ша,krov
2885,Leiter::N,raajtere,ljestve
2886,Leiter::N,raajtere,ljestvice
2887,Leiter::N,tjajmos,ljestve
2888,Leiter::N,tjajmos,ljestvice
2889,Leiter::N,boagos,ljestve
2890,Leiter::N,boagos,ljestvice
2891,Leiter::N,ráidalas,ljestve
2892,Leiter::N,ráidalas,ljestvice
2893,Leiter::N,raidlâs,ljestve
2894,Leiter::N,raidlâs,ljestvice
2895,Leiter::N,лествец,ljestve
2896,Leiter::N,лествец,ljestvice
2897,Besen::N,saehpie,metla
2898,Besen::N,gaerpene,metla
2899,Besen::N,njáman,metla
2900,Besen::N,luvdá,metla
2901,Besen::N,luvdá,metla
2902,Besen::N,västt,metla
2903,Besen::N,ва̄сст,metla
2904,Spaten::N,gåajvoe,ašov
2905,Spaten::N,spádá,ašov
2906,Spaten::N,goajvvo,ašov
2907,Spaten::N,goaivu,ašov
2908,Spaten::N,kuái'vu,ašov
2909,Spaten::N,kuäivv,ašov
2910,Spaten::N,куаййв,ašov
2911,Schaufel::N,gåajvoe,lopata
2912,Schaufel::N,gåjvun,lopata
2913,Schaufel::N,goajvvo,lopata
2914,Schaufel::N,goaivu,lopata
2915,Schaufel::N,kuái'vu,lopata
2916,Schaufel::N,kuäivv,lopata
2917,Schaufel::N,куаййв,lopata
2918,Gabel::N,tjåagka,viljuška
2919,Gabel::N,gáffil,viljuška
2920,Gabel::N,káffal,viljuška
2921,Gabel::N,kaahvâl,viljuška
2922,Gabel::N,velkk,viljuška
2923,Gabel::N,а̄лльс,viljuška
2924,Löffel::N,buste,žlica
2925,Löffel::N,bassti,žlica
2926,Löffel::N,baste,žlica
2927,Löffel::N,pastem,žlica
2928,Löffel::N,pâ´sttem,žlica
2929,Löffel::N,пасьтэмь,žlica
2930,Messer::N,nejpie,nož
2931,Messer::N,nijbbe,nož
2932,Messer::N,niibi,nož
2933,Messer::N,nijbe,nož
2934,Messer::N,nei´bb,nož
2935,Messer::N,ныййп,nož
2936,Nagel::N,spæjhkere,čavao
2937,Nagel::N,spiger,čavao
2938,Nagel::N,návlle,čavao
2939,Nagel::N,spiikkár,čavao
2940,Nagel::N,spijkkár,čavao
2941,Nagel::N,näu´ll,čavao
2942,Nagel::N,на̄ввьл,čavao
2943,Netz::N,viermie,mreža
2944,Netz::N,viermme,mreža
2945,Netz::N,næhtta,mreža
2946,Netz::N,fierbmi,mreža
2947,Netz::N,viermi,mreža
2948,Netz::N,säi´mm,mreža
2949,Netz::N,нӯжхьт,mreža
2950,Haken::N,kruehkie,kuka
2951,Haken::N,ruohkke,kuka
2952,Haken::N,vagge,kuka
2953,Haken::N,roahkki,kuka
2954,Haken::N,faggi,kuka
2955,Haken::N,kuák'ki,kuka
2956,Haken::N,kuä´ǩ'ǩ,kuka
2957,Haken::N,ва̄ӈӈк,kuka
2958,Haken::N,куэххьк,kuka
2959,Griff::N,rehpie,držak
2960,Griff::N,rehpie,ručica
2961,Griff::N,taatje,držak
2962,Griff::N,taatje,ručica
2963,Griff::N,gavlla,držak
2964,Griff::N,gavlla,ručica
2965,Griff::N,guottáldahka,držak
2966,Griff::N,guottáldahka,ručica
2967,Griff::N,geavja,držak
2968,Griff::N,geavja,ručica
2969,Griff::N,novdâ,držak
2970,Griff::N,novdâ,ručica
2971,Griff::N,nõđđ,držak
2972,Griff::N,nõđđ,ručica
2973,Griff::N,kå´ǧǧ,držak
2974,Griff::N,kå´ǧǧ,ručica
2975,Griff::N,нэ̄дт,držak
2976,Griff::N,нэ̄дт,ručica
2977,Schloss::N,laesie,brava
2978,Schloss::N,lássa,brava
2979,Schloss::N,lohkka,brava
2980,Schloss::N,lukkâ,brava
2981,Schloss::N,lokk,brava
2982,Schloss::N,ло̄ххк,brava
2983,Bild::N,guvvie,slika
2984,Bild::N,gåvvå,slika
2985,Bild::N,govva,slika
2986,Bild::N,koṿe,slika
2987,Bild::N,kartt,slika
2988,Bild::N,картина,slika
2989,Figur::N,guvvie,figura
2990,Figur::N,gåvos,figura
2991,Figur::N,figuvrra,figura
2992,Figur::N,figuvra,figura
2993,Figur::N,kovos,figura
2994,Figur::N,kuâŋas,figura
2995,Puppe::N,dåahka,lutka
2996,Puppe::N,dåhkko,lutka
2997,Puppe::N,doahkko,lutka
2998,Puppe::N,dohkká,lutka
2999,Puppe::N,duhkká,lutka
3000,Puppe::N,kuuhlaž,lutka
3001,Puppe::N,кукла,lutka
3002,Beutel::N,voessetje,kesa
3003,Beutel::N,påvsså,kesa
3004,Beutel::N,seahkaš,kesa
3005,Beutel::N,bursa,kesa
3006,Beutel::N,guhkkár,kesa
3007,Beutel::N,čooṿâs,kesa
3008,Beutel::N,siâk'k,kesa
3009,Beutel::N,kå´ššel,kesa
3010,Beutel::N,ве̄ҏҏц,kesa
3011,Bündel::N,paantje,snop
3012,Bündel::N,paantje,svežanj
3013,Bündel::N,buduk,snop
3014,Bündel::N,buduk,svežanj
3015,Bündel::N,gurppe,snop
3016,Bündel::N,gurppe,svežanj
3017,Bündel::N,gihppu,snop
3018,Bündel::N,gihppu,svežanj
3019,Bündel::N,kiäs'tu,snop
3020,Bündel::N,kiäs'tu,svežanj
3021,Bündel::N,šnâpp,snop
3022,Bündel::N,šnâpp,svežanj
3023,Bündel::N,пуччк,snop
3024,Bündel::N,пуччк,svežanj
3025,Tasche::N,veaskoe,torba
3026,Tasche::N,veaskoe,taška
3027,Tasche::N,væssko,torba
3028,Tasche::N,væssko,taška
3029,Tasche::N,lávkka,torba
3030,Tasche::N,lávkka,taška
3031,Tasche::N,lávka,torba
3032,Tasche::N,lávka,taška
3033,Tasche::N,seahkka,torba
3034,Tasche::N,seahkka,taška
3035,Tasche::N,lavkkâ,torba
3036,Tasche::N,lavkkâ,taška
3037,Tasche::N,laukk,torba
3038,Tasche::N,laukk,taška
3039,Tasche::N,суӎӎьк,torba
3040,Tasche::N,суӎӎьк,taška
3041,Tasche::N,ло̄а̄ффк,torba
3042,Tasche::N,ло̄а̄ффк,taška
3043,Eimer::N,bæhtoe,kabao
3044,Eimer::N,skiello,kabao
3045,Eimer::N,skállu,kabao
3046,Eimer::N,eebir,kabao
3047,Eimer::N,skääll,kabao
3048,Eimer::N,е̄мьперь,kabao
3049,Deckel::N,luehkie,poklopac
3050,Deckel::N,låhkke,poklopac
3051,Deckel::N,lohkki,poklopac
3052,Deckel::N,lokke,poklopac
3053,Deckel::N,lå´ǩǩ,poklopac
3054,Deckel::N,ко̄а̄ххтнэсс,poklopac
3055,Geschirr::N,lihtie,suđe
3056,Geschirr::N,lihtie,posuđe
3057,Geschirr::N,lihte,suđe
3058,Geschirr::N,lihte,posuđe
3059,Geschirr::N,lihtit,suđe
3060,Geschirr::N,lihtit,posuđe
3061,Geschirr::N,litte,suđe
3062,Geschirr::N,litte,posuđe
3063,Geschirr::N,kärldõk,suđe
3064,Geschirr::N,kärldõk,posuđe
3065,Geschirr::N,ка̄ррь,suđe
3066,Geschirr::N,ка̄ррь,posuđe
3067,Sack::N,voesse,džak
3068,Sack::N,voesse,vreća
3069,Sack::N,vuossa,džak
3070,Sack::N,vuossa,vreća
3071,Sack::N,seahkka,džak
3072,Sack::N,seahkka,vreća
3073,Sack::N,sekkâ,džak
3074,Sack::N,sekkâ,vreća
3075,Sack::N,siâk'k,džak
3076,Sack::N,siâk'k,vreća
3077,Sack::N,ве̄ҏҏц,džak
3078,Sack::N,ве̄ҏҏц,vreća
3079,Tasse::N,guksie,šalica
3080,Tasse::N,gåhppå,šalica
3081,Tasse::N,gohppu,šalica
3082,Tasse::N,pollo,šalica
3083,Tasse::N,kopp,šalica
3084,Tasse::N,на̄ххьп,šalica
3085,Topf::N,baetie,lonac
3086,Topf::N,krovhte,lonac
3087,Topf::N,rujtta,lonac
3088,Topf::N,giebbme,lonac
3089,Topf::N,báhti,lonac
3090,Topf::N,gievdni,lonac
3091,Topf::N,pääti,lonac
3092,Topf::N,kruâitt,lonac
3093,Topf::N,кӣммьн,lonac
3094,Kessel::N,giebnie,kazan
3095,Kessel::N,skallo,kazan
3096,Kessel::N,giebbme,kazan
3097,Kessel::N,gieđbmi,kazan
3098,Kessel::N,kiem'ni,kazan
3099,Kessel::N,ǩie´mnn,kazan
3100,Kessel::N,кӣммьн,kazan
3101,Essen::N,åesie,obrok
3102,Essen::N,beapmoe,obrok
3103,Essen::N,biebbmo,obrok
3104,Essen::N,borramuš,obrok
3105,Essen::N,purrâmâš,obrok
3106,Essen::N,porrmõš,obrok
3107,Essen::N,по̄ррмушш,obrok
3108,Nahrung::N,beapmoe,hrana
3109,Nahrung::N,biebbmo,hrana
3110,Nahrung::N,biebmu,hrana
3111,Nahrung::N,purrâmâš,hrana
3112,Nahrung::N,porrmõš,hrana
3113,Nahrung::N,по̄ррмушш,hrana
3114,Speise::N,beapmoe,jelo
3115,Speise::N,biebbmo,jelo
3116,Speise::N,biebmu,jelo
3117,Speise::N,määlis,jelo
3118,Speise::N,aasâs,jelo
3119,Speise::N,porrmõš,jelo
3120,Speise::N,по̄ррмушш,jelo
3121,Fleisch::N,bearkoe,meso
3122,Fleisch::N,oadtje,meso
3123,Fleisch::N,bierggo,meso
3124,Fleisch::N,biergu,meso
3125,Fleisch::N,uáž'ži,meso
3126,Fleisch::N,vuä´ǯ'ǯ,meso
3127,Fleisch::N,вуэннч,meso
3128,Getreide::N,gernie,žito
3129,Getreide::N,gernie,žitarice
3130,Getreide::N,gårnne,žito
3131,Getreide::N,gårnne,žitarice
3132,Getreide::N,gordni,žito
3133,Getreide::N,gordni,žitarice
3134,Getreide::N,valje,žito
3135,Getreide::N,valje,žitarice
3136,Getreide::N,ле̄ййп,žito
3137,Getreide::N,ле̄ййп,žitarice
3138,Brei::N,kraavhtse,kaša
3139,Brei::N,ráktsa,kaša
3140,Brei::N,buvru,kaša
3141,Brei::N,suoḥâd,kaša
3142,Brei::N,hutt,kaša
3143,Brei::N,уххт,kaša
3144,Brot::N,gaahkoe,kruh
3145,Brot::N,lájbbe,kruh
3146,Brot::N,stummpa,kruh
3147,Brot::N,láibi,kruh
3148,Brot::N,gáhkku,kruh
3149,Brot::N,leibi,kruh
3150,Brot::N,lei´bb,kruh
3151,Brot::N,ле̄ййп,kruh
3152,Scheibe::N,snaejrie,kriška
3153,Scheibe::N,sárdde,kriška
3154,Scheibe::N,vajahas,kriška
3155,Scheibe::N,časkkis,kriška
3156,Scheibe::N,ča'skes,kriška
3157,Scheibe::N,ku´sǩǩ,kriška
3158,Scheibe::N,кусськ,kriška
3159,Fett::N,buejtie,mast
3160,Fett::N,buejtie,salo
3161,Fett::N,vuodja,mast
3162,Fett::N,vuodja,salo
3163,Fett::N,buoidi,mast
3164,Fett::N,buoidi,salo
3165,Fett::N,pyei'di,mast
3166,Fett::N,pyei'di,salo
3167,Fett::N,puõi´dd,mast
3168,Fett::N,puõi´dd,salo
3169,Fett::N,пуййт,mast
3170,Fett::N,пуййт,salo
3171,Butter::N,voeje,buter
3172,Butter::N,voeje,maslac
3173,Butter::N,vuodja,buter
3174,Butter::N,vuodja,maslac
3175,Butter::N,vuodja,buter
3176,Butter::N,vuodja,maslac
3177,Butter::N,vuojâ,buter
3178,Butter::N,vuojâ,maslac
3179,Butter::N,vuõjj,buter
3180,Butter::N,vuõjj,maslac
3181,Butter::N,вӯйй,buter
3182,Butter::N,вӯйй,maslac
3183,Öl::N,ålja,ulje
3184,Öl::N,ulljo,ulje
3185,Öl::N,oalljo,ulje
3186,Öl::N,olju,ulje
3187,Öl::N,oljo,ulje
3188,Öl::N,vuõjj,ulje
3189,Öl::N,вӯйй,ulje
3190,Salz::N,saelhtie,sol
3191,Salz::N,sállte,sol
3192,Salz::N,sálti,sol
3193,Salz::N,sältti,sol
3194,Salz::N,sä´ltt,sol
3195,Salz::N,сӯлль,sol
3196,Suppe::N,joptse,supa
3197,Suppe::N,jupptsa,supa
3198,Suppe::N,málli,supa
3199,Suppe::N,määḷi,supa
3200,Suppe::N,lieṃâ,supa
3201,Suppe::N,liõmm,supa
3202,Suppe::N,лӣмм,supa
3203,Honig::N,hååneske,med
3204,Honig::N,meda,med
3205,Honig::N,miehta,med
3206,Honig::N,mietâ,med
3207,Honig::N,miõtt,med
3208,Honig::N,мӣдт,med
3209,Milch::N,mielhkie,mlijeko
3210,Milch::N,mielkke,mlijeko
3211,Milch::N,mielki,mlijeko
3212,Milch::N,miel'kki,mlijeko
3213,Milch::N,mie´lǩǩ,mlijeko
3214,Milch::N,ма̄ййт,mlijeko
3215,Tee::N,löövje,čaj
3216,Tee::N,tedja,čaj
3217,Tee::N,deadju,čaj
3218,Tee::N,čee,čaj
3219,Tee::N,teej̣â,čaj
3220,Tee::N,čee,čaj
3221,Tee::N,чайй,čaj
3222,Leder::N,hovre,koža
3223,Leder::N,sassne,koža
3224,Leder::N,náhkki,koža
3225,Leder::N,leaira,koža
3226,Leder::N,čevđi,koža
3227,Leder::N,čåu´dd,koža
3228,Leder::N,на̄ххьк,koža
3229,Wolle::N,ålloe,vuna
3230,Wolle::N,hullo,vuna
3231,Wolle::N,ullu,vuna
3232,Wolle::N,ullo,vuna
3233,Wolle::N,oll,vuna
3234,Wolle::N,улл,vuna
3235,Stoff::N,tyjje,štof
3236,Stoff::N,tyjje,tkanina
3237,Stoff::N,gápptás,štof
3238,Stoff::N,gápptás,tkanina
3239,Stoff::N,stoaffa,štof
3240,Stoff::N,stoaffa,tkanina
3241,Stoff::N,ávnnas,štof
3242,Stoff::N,ávnnas,tkanina
3243,Stoff::N,käägus,štof
3244,Stoff::N,käägus,tkanina
3245,Stoff::N,aaunâs,štof
3246,Stoff::N,aaunâs,tkanina
3247,Stoff::N,лыййн,štof
3248,Stoff::N,лыййн,tkanina
3249,Nadel::N,naaloe,igla
3250,Nadel::N,nállo,igla
3251,Nadel::N,nállu,igla
3252,Nadel::N,nááḷu,igla
3253,Nadel::N,neu´ll,igla
3254,Nadel::N,нӣввьл,igla
3255,Faden::N,laejkie,nit
3256,Faden::N,laejkie,konac
3257,Faden::N,hárppo,nit
3258,Faden::N,hárppo,konac
3259,Faden::N,árpu,nit
3260,Faden::N,árpu,konac
3261,Faden::N,läigi,nit
3262,Faden::N,läigi,konac
3263,Faden::N,lääi´j,nit
3264,Faden::N,lääi´j,konac
3265,Faden::N,сӯнн,nit
3266,Faden::N,сӯнн,konac
3267,Knopf::N,balhka,dugme
3268,Knopf::N,boallo,dugme
3269,Knopf::N,boallu,dugme
3270,Knopf::N,puál'lu,dugme
3271,Knopf::N,puäll,dugme
3272,Knopf::N,пуалл,dugme
3273,Knoten::N,tjoelme,čvor
3274,Knoten::N,tjoelme,uzao
3275,Knoten::N,tjuolmma,čvor
3276,Knoten::N,tjuolmma,uzao
3277,Knoten::N,čuolbma,čvor
3278,Knoten::N,čuolbma,uzao
3279,Knoten::N,čuol'mâ,čvor
3280,Knoten::N,čuol'mâ,uzao
3281,Knoten::N,čuõlmm,čvor
3282,Knoten::N,čuõlmm,uzao
3283,Knoten::N,чӯллм,čvor
3284,Knoten::N,чӯллм,uzao
3285,Farbe::N,klaerie,farba
3286,Farbe::N,ivnne,farba
3287,Farbe::N,bájnno,farba
3288,Farbe::N,mola,farba
3289,Farbe::N,fearga,farba
3290,Farbe::N,maalâ,farba
3291,Farbe::N,páinu,farba
3292,Farbe::N,kälkk,farba
3293,Farbe::N,по̄а̄ййн,farba
3294,Kleidung::N,tyjje,odjeća
3295,Kleidung::N,gárvvo,odjeća
3296,Kleidung::N,bivttas,odjeća
3297,Kleidung::N,piivtâs,odjeća
3298,Kleidung::N,pivoh,odjeća
3299,Kleidung::N,piiutâs,odjeća
3300,Kleidung::N,о̄а̄з,odjeća
3301,Hemd::N,sjåarhtoe,košulja
3302,Hemd::N,skirtto,košulja
3303,Hemd::N,báidi,košulja
3304,Hemd::N,päiđi,košulja
3305,Hemd::N,päidd,košulja
3306,Hemd::N,па̄ййт,košulja
3307,Kragen::N,döörhke,ovratnik
3308,Kragen::N,tjiebet,ovratnik
3309,Kragen::N,tjehpuris,ovratnik
3310,Kragen::N,čeabet,ovratnik
3311,Kragen::N,kráva,ovratnik
3312,Kragen::N,siä'pulâs,ovratnik
3313,Kragen::N,seäp'plõs,ovratnik
3314,Kragen::N,ко̄а̄влас,ovratnik
3315,Ärmel::N,sissie,rukav
3316,Ärmel::N,sasse,rukav
3317,Ärmel::N,soadji,rukav
3318,Ärmel::N,suájá,rukav
3319,Ärmel::N,suäjj,rukav
3320,Ärmel::N,суэйй,rukav
3321,Hose::N,måvhka,hlače
3322,Hose::N,båkså,hlače
3323,Hose::N,buvssat,hlače
3324,Hose::N,puuvsah,hlače
3325,Hose::N,puus,hlače
3326,Hose::N,пукс,hlače
3327,Hose::N,ко̄а̄дтӭ,hlače
3328,Gürtel::N,juvvie,pas
3329,Gürtel::N,juvvie,pojas
3330,Gürtel::N,beelhte,pas
3331,Gürtel::N,beelhte,pojas
3332,Gürtel::N,avve,pas
3333,Gürtel::N,avve,pojas
3334,Gürtel::N,getsam,pas
3335,Gürtel::N,getsam,pojas
3336,Gürtel::N,boagán,pas
3337,Gürtel::N,boagán,pojas
3338,Gürtel::N,pooṿij,pas
3339,Gürtel::N,pooṿij,pojas
3340,Gürtel::N,puäǥǥanj,pas
3341,Gürtel::N,puäǥǥanj,pojas
3342,Gürtel::N,эвв,pas
3343,Gürtel::N,эвв,pojas
3344,Mütze::N,tjohpe,kapa
3345,Mütze::N,gahper,kapa
3346,Mütze::N,gahpir,kapa
3347,Mütze::N,kappeer,kapa
3348,Mütze::N,keä´p'per,kapa
3349,Mütze::N,кабперь,kapa
3350,Schuh::N,gaamege,cipela
3351,Schuh::N,gáma,cipela
3352,Schuh::N,skuovva,cipela
3353,Schuh::N,gáma,cipela
3354,Schuh::N,kaamâ,cipela
3355,Schuh::N,kaammi,cipela
3356,Schuh::N,камаша,cipela
3357,Stiefel::N,steeblege,čizma
3358,Stiefel::N,stiebil,čizma
3359,Stiefel::N,sáhpis,čizma
3360,Stiefel::N,sáppat,čizma
3361,Stiefel::N,steevvil,čizma
3362,Stiefel::N,sa´ppi,čizma
3363,Stiefel::N,са̄ххпе,čizma
3364,Ring::N,rïngke,prsten
3365,Ring::N,suormas,prsten
3366,Ring::N,suorpmas,prsten
3367,Ring::N,suormâs,prsten
3368,Ring::N,suõrmâs,prsten
3369,Ring::N,сӯрмас,prsten
3370,Band::N,baante,vrpca
3371,Band::N,bádde,vrpca
3372,Band::N,báddi,vrpca
3373,Band::N,päddi,vrpca
3374,Band::N,liântt,vrpca
3375,Band::N,källre´ppiǩ,vrpca
3376,Band::N,ля̄ӊӊт,vrpca
3377,Kamm::N,gaampe,češalj
3378,Kamm::N,rájdam,češalj
3379,Kamm::N,tjåhkom,češalj
3380,Kamm::N,čohkun,češalj
3381,Kamm::N,čohhoom,češalj
3382,Kamm::N,čååǥǥam,češalj
3383,Kamm::N,чоагкь,češalj
3384,Spiegel::N,guelmiedahke,zrcalo
3385,Spiegel::N,guelmiedahke,ogledalo
3386,Spiegel::N,spiedjil,zrcalo
3387,Spiegel::N,spiedjil,ogledalo
3388,Spiegel::N,speajal,zrcalo
3389,Spiegel::N,speajal,ogledalo
3390,Spiegel::N,speeijal,zrcalo
3391,Spiegel::N,speeijal,ogledalo
3392,Spiegel::N,suei´mkar,zrcalo
3393,Spiegel::N,suei´mkar,ogledalo
3394,Spiegel::N,кыффкэмка̄ррь,zrcalo
3395,Spiegel::N,кыффкэмка̄ррь,ogledalo
3396,Spiegel::N,зе̄ркал,zrcalo
3397,Spiegel::N,зе̄ркал,ogledalo
3398,Riemen::N,györtenje,kaiš
3399,Riemen::N,györtenje,remen
3400,Riemen::N,rájppe,kaiš
3401,Riemen::N,rájppe,remen
3402,Riemen::N,garttsa,kaiš
3403,Riemen::N,garttsa,remen
3404,Riemen::N,lávži,kaiš
3405,Riemen::N,lávži,remen
3406,Riemen::N,läbži,kaiš
3407,Riemen::N,läbži,remen
3408,Riemen::N,läbǯǯ,kaiš
3409,Riemen::N,läbǯǯ,remen
3410,Riemen::N,ре̄ммь,kaiš
3411,Riemen::N,ре̄ммь,remen
3412,Schnur::N,gurrie,vrpca
3413,Schnur::N,gáras,vrpca
3414,Schnur::N,garca,vrpca
3415,Schnur::N,orrâ,vrpca
3416,Schnur::N,nue´rr,vrpca
3417,Schnur::N,нӯррь,vrpca
3418,Leine::N,baante,uzica
3419,Leine::N,gájnno,uzica
3420,Leine::N,báddi,uzica
3421,Leine::N,oarra,uzica
3422,Leine::N,läbži,uzica
3423,Leine::N,läbǯǯ,uzica
3424,Leine::N,ла̄ммч,uzica
3425,Decke::N,gaptjese,ćebe
3426,Decke::N,gaptjese,pokrivač
3427,Decke::N,rádno,ćebe
3428,Decke::N,rádno,pokrivač
3429,Decke::N,gåbtjås,ćebe
3430,Decke::N,gåbtjås,pokrivač
3431,Decke::N,tæhppin,ćebe
3432,Decke::N,tæhppin,pokrivač
3433,Decke::N,govččas,ćebe
3434,Decke::N,govččas,pokrivač
3435,Decke::N,loovdâ,ćebe
3436,Decke::N,loovdâ,pokrivač
3437,Decke::N,räänn,ćebe
3438,Decke::N,räänn,pokrivač
3439,Decke::N,ра̄нн,ćebe
3440,Decke::N,ра̄нн,pokrivač
3441,Kissen::N,nalhke,jastuk
3442,Kissen::N,guoddá,jastuk
3443,Kissen::N,oajvevuolle,jastuk
3444,Kissen::N,guoddá,jastuk
3445,Kissen::N,bolsttar,jastuk
3446,Kissen::N,polster,jastuk
3447,Kissen::N,pee´ren,jastuk
3448,Kissen::N,pooddâšǩ,jastuk
3449,Kissen::N,по̄дэшк,jastuk
3450,Tuch::N,tyjje,rubac
3451,Tuch::N,tyjje,marama
3452,Tuch::N,tyddja,rubac
3453,Tuch::N,tyddja,marama
3454,Tuch::N,gådo,rubac
3455,Tuch::N,gådo,marama
3456,Tuch::N,liidni,rubac
3457,Tuch::N,liidni,marama
3458,Tuch::N,läđđee,rubac
3459,Tuch::N,läđđee,marama
3460,Tuch::N,re´ppiǩ,rubac
3461,Tuch::N,re´ppiǩ,marama
3462,Tuch::N,ree´ppiǩ,rubac
3463,Tuch::N,ree´ppiǩ,marama
3464,Tuch::N,ребпехь,rubac
3465,Tuch::N,ребпехь,marama
3466,Handtuch::N,njaamelijnie,ručnik
3467,Handtuch::N,sigárdahka,ručnik
3468,Handtuch::N,sihkaldat,ručnik
3469,Handtuch::N,siholdâs,ručnik
3470,Handtuch::N,seekkldõs,ručnik
3471,Handtuch::N,u´tree´lniǩ,ručnik
3472,Handtuch::N,отеральнэхьк,ručnik
3473,Kraft::N,faamoe,snaga
3474,Kraft::N,fábmo,snaga
3475,Kraft::N,fápmu,snaga
3476,Kraft::N,fááṃu,snaga
3477,Kraft::N,viõkk,snaga
3478,Kraft::N,вӣгк,snaga
3479,Stärke::N,vieksiesvoete,jakost
3480,Stärke::N,gievrrudahka,jakost
3481,Stärke::N,gievrrodus,jakost
3482,Stärke::N,veahka,jakost
3483,Stärke::N,vuoibmi,jakost
3484,Stärke::N,viek'sâvuotâ,jakost
3485,Stärke::N,viõkk,jakost
3486,Stärke::N,са̄м,jakost
3487,Stärke::N,вӣгк,jakost
3488,Gesundheit::N,healsoe,zdravlje
3489,Gesundheit::N,starne,zdravlje
3490,Gesundheit::N,hælsso,zdravlje
3491,Gesundheit::N,varresvuohta,zdravlje
3492,Gesundheit::N,dearvvasvuohta,zdravlje
3493,Gesundheit::N,tie'rvâsvuotâ,zdravlje
3494,Gesundheit::N,tiõrvâsvuõtt,zdravlje
3495,Gesundheit::N,тӣрвасвӯдт,zdravlje
3496,Krankheit::N,skïemtjelasse,bolest
3497,Krankheit::N,skihpudahka,bolest
3498,Krankheit::N,dávdda,bolest
3499,Krankheit::N,vihke,bolest
3500,Krankheit::N,dávda,bolest
3501,Krankheit::N,tavdâ,bolest
3502,Krankheit::N,puá'cuvuotâ,bolest
3503,Krankheit::N,kõpp,bolest
3504,Krankheit::N,puõccmoš,bolest
3505,Krankheit::N,кэ̄бп,bolest
3506,Schmerz::N,haerhpie,bol
3507,Schmerz::N,bávtjas,bol
3508,Schmerz::N,bávčča,bol
3509,Schmerz::N,tuške,bol
3510,Schmerz::N,poovčâs,bol
3511,Schmerz::N,tå´sǩǩ,bol
3512,Schmerz::N,кэ̄бп,bol
3513,Wunde::N,saejrie,rana
3514,Wunde::N,hávve,rana
3515,Wunde::N,hávvi,rana
3516,Wunde::N,hävvi,rana
3517,Wunde::N,hää´vv,rana
3518,Wunde::N,ра̄ӊӊҍ,rana
3519,Fieber::N,vaejlie,groznica
3520,Fieber::N,fiebar,groznica
3521,Fieber::N,báhkkadávda,groznica
3522,Fieber::N,žaar,groznica
3523,Fieber::N,жоарр,groznica
3524,Arznei::N,daalhkesh,lijek
3525,Arznei::N,dálkas,lijek
3526,Arznei::N,dálkkas,lijek
3527,Arznei::N,taalhâs,lijek
3528,Arznei::N,lekittâs,lijek
3529,Arznei::N,taalkâs,lijek
3530,Arznei::N,лоаддв,lijek
3531,Brücke::N,pruvvie,most
3532,Brücke::N,pruvvie,ćuprija
3533,Brücke::N,råvve,most
3534,Brücke::N,råvve,ćuprija
3535,Brücke::N,šaldi,most
3536,Brücke::N,šaldi,ćuprija
3537,Brücke::N,šalde,most
3538,Brücke::N,šalde,ćuprija
3539,Brücke::N,mostt,most
3540,Brücke::N,mostt,ćuprija
3541,Brücke::N,мо̄сст,most
3542,Brücke::N,мо̄сст,ćuprija
3543,Brunnen::N,prutnie,bunar
3544,Brunnen::N,prutnie,zdenac
3545,Brunnen::N,ruddne,bunar
3546,Brunnen::N,ruddne,zdenac
3547,Brunnen::N,gáivo,bunar
3548,Brunnen::N,gáivo,zdenac
3549,Brunnen::N,káivu,bunar
3550,Brunnen::N,káivu,zdenac
3551,Brunnen::N,käivv,bunar
3552,Brunnen::N,käivv,zdenac
3553,Brunnen::N,ка̄ййв,bunar
3554,Brunnen::N,ка̄ййв,zdenac
3555,Weide::N,gåatome,paša
3556,Weide::N,gåatome,pašnjak
3557,Weide::N,guohtom,paša
3558,Weide::N,guohtom,pašnjak
3559,Weide::N,guohtun,paša
3560,Weide::N,guohtun,pašnjak
3561,Weide::N,kuátu,paša
3562,Weide::N,kuátu,pašnjak
3563,Weide::N,luátu,paša
3564,Weide::N,luátu,pašnjak
3565,Weide::N,та̄нтар,paša
3566,Weide::N,та̄нтар,pašnjak
3567,Pfad::N,baalka,staza
3568,Pfad::N,bálges,staza
3569,Pfad::N,bálggis,staza
3570,Pfad::N,päälgis,staza
