,Concept_ID,kk,se
5295,damals::ADV,анада,teä´l
5296,damals::ADV,анада,танна
5297,danach::ADV,онан соң,mïnngesne
5298,danach::ADV,онан соң,dan maŋŋela
5299,danach::ADV,онан соң,maŋŋil
5300,danach::ADV,онан соң,das maŋŋá
5301,danach::ADV,онан соң,maŋ̣a
5302,danach::ADV,онан соң,mâ´ŋŋlest
5303,danach::ADV,онан соң,маӈӈа
5304,danach::ADV,сонан соң,mïnngesne
5305,danach::ADV,сонан соң,dan maŋŋela
5306,danach::ADV,сонан соң,maŋŋil
5307,danach::ADV,сонан соң,das maŋŋá
5308,danach::ADV,сонан соң,maŋ̣a
5309,danach::ADV,сонан соң,mâ´ŋŋlest
5310,danach::ADV,сонан соң,маӈӈа
5311,vorher::ADV,бұрын,aarebi
5312,vorher::ADV,бұрын,åvddål
5313,vorher::ADV,бұрын,árat
5314,vorher::ADV,бұрын,ovdâl
5315,vorher::ADV,бұрын,ouddâl
5316,vorher::ADV,бұрын,а̄йка
5317,zuerst::ADV,әуелі,voestegh
5318,zuerst::ADV,әуелі,álgon
5319,zuerst::ADV,әуелі,vuos
5320,zuerst::ADV,әуелі,vuohččan
5321,zuerst::ADV,әуелі,vuoč'čin
5322,zuerst::ADV,әуелі,vuõ´ste
5323,zuerst::ADV,әуелі,vuõs'smõõssân
5324,zuerst::ADV,әуелі,э̄ввтла
5325,zuerst::ADV,әуелі,э̄ввтэль
5326,zuerst::ADV,алдымен,voestegh
5327,zuerst::ADV,алдымен,álgon
5328,zuerst::ADV,алдымен,vuos
5329,zuerst::ADV,алдымен,vuohččan
5330,zuerst::ADV,алдымен,vuoč'čin
5331,zuerst::ADV,алдымен,vuõ´ste
5332,zuerst::ADV,алдымен,vuõs'smõõssân
5333,zuerst::ADV,алдымен,э̄ввтла
5334,zuerst::ADV,алдымен,э̄ввтэль
5335,einmal::ADV,бір жолы,ikth
5336,einmal::ADV,бір жолы,akti
5337,einmal::ADV,бір жолы,okte
5338,einmal::ADV,бір жолы,ohtii
5339,einmal::ADV,бір жолы,kojo
5340,einmal::ADV,бір жолы,måttmešt
5341,einmal::ADV,бір жолы,э̄фт вэ̄рр
5342,manchmal::ADV,кейде,muvhtene
5343,manchmal::ADV,кейде,muhttijn
5344,manchmal::ADV,кейде,duolla dálla
5345,manchmal::ADV,кейде,muhtumin
5346,manchmal::ADV,кейде,kuásnii
5347,manchmal::ADV,кейде,måttmešt
5348,manchmal::ADV,кейде,kuä´ss-ne
5349,manchmal::ADV,кейде,мудта вэ̄р
5350,oft::ADV,ылғи,daamtaj
5351,oft::ADV,ылғи,álu
5352,oft::ADV,ылғи,ábaj
5353,oft::ADV,ылғи,dájvvá
5354,oft::ADV,ылғи,dávjá
5355,oft::ADV,ылғи,távjá
5356,oft::ADV,ылғи,täujja
5357,oft::ADV,ылғи,то̄а̄ййв
5358,immer::ADV,өнебойы,iktesth
5359,immer::ADV,өнебойы,eejnegen
5360,immer::ADV,өнебойы,agev
5361,immer::ADV,өнебойы,álo
5362,immer::ADV,өнебойы,ain
5363,immer::ADV,өнебойы,ovttuu
5364,immer::ADV,өнебойы,pâi
5365,immer::ADV,өнебойы,пай
5366,niemals::ADV,ешуақытта,ij gåessie
5367,niemals::ADV,ешуақытта,ij goassak
5368,niemals::ADV,ешуақытта,ij ihkenis
5369,niemals::ADV,ешуақытта,ii goassege
5370,niemals::ADV,ешуақытта,ij kuás'sin
5371,niemals::ADV,ешуақытта,ij ni kuä´ss
5372,niemals::ADV,ешуақытта,эйй никуэссь
5373,hier::ADV,бұнда,daagkoe
5374,hier::ADV,бұнда,dála
5375,hier::ADV,бұнда,dánna
5376,hier::ADV,бұнда,dá
5377,hier::ADV,бұнда,dás
5378,hier::ADV,бұнда,taa
5379,hier::ADV,бұнда,tää
5380,hier::ADV,бұнда,ta´ltte
5381,hier::ADV,бұнда,тала
5382,hier::ADV,бұнда,тэста
5383,hier::ADV,осында,daagkoe
5384,hier::ADV,осында,dála
5385,hier::ADV,осында,dánna
5386,hier::ADV,осында,dá
5387,hier::ADV,осында,dás
5388,hier::ADV,осында,taa
5389,hier::ADV,осында,tää
5390,hier::ADV,осында,ta´ltte
5391,hier::ADV,осында,тала
5392,hier::ADV,осында,тэста
5393,hierhin::ADV,бермен,diekie
5394,hierhin::ADV,бермен,dási
5395,hierhin::ADV,бермен,diehki
5396,hierhin::ADV,бермен,deike
5397,hierhin::ADV,бермен,teehi
5398,hierhin::ADV,бермен,tii´ǩ
5399,hierhin::ADV,бермен,тӣге
5400,von hier::ADV,бер жақтан,daebpede
5401,von hier::ADV,бер жақтан,dássta
5402,von hier::ADV,бер жақтан,dáppelt
5403,von hier::ADV,бер жақтан,dáppe
5404,von hier::ADV,бер жақтан,tástán
5405,von hier::ADV,бер жақтан,tääiǥ
5406,von hier::ADV,бер жақтан,tääi´ben
5407,von hier::ADV,бер жақтан,тэста
5408,dort::ADV,анда,dagkoe
5409,dort::ADV,анда,dale
5410,dort::ADV,анда,dakko
5411,dort::ADV,анда,tuo
5412,dort::ADV,анда,tovben
5413,dort::ADV,анда,to´ben
5414,dort::ADV,анда,тёллэ
5415,dort::ADV,анда,тамьпе
5416,dorthin::ADV,әрі,dahkoe
5417,dorthin::ADV,әрі,dåhku
5418,dorthin::ADV,әрі,dohko
5419,dorthin::ADV,әрі,diehko
5420,dorthin::ADV,әрі,tuohu
5421,dorthin::ADV,әрі,tok
5422,dorthin::ADV,әрі,tok-aa
5423,dorthin::ADV,әрі,то̄гэ
5424,geradeaus::ADV,тура,njuolgga
5425,geradeaus::ADV,тура,njuolga
5426,geradeaus::ADV,тура,njuol'gist
5427,geradeaus::ADV,тура,vuoi'gist
5428,geradeaus::ADV,тура,vui´jǧǧest
5429,geradeaus::ADV,тура,вӯййкесьт
5430,vorwärts::ADV,ілгері,fraamme
5431,vorwärts::ADV,ілгері,åvddån
5432,vorwärts::ADV,ілгері,ovddas
5433,vorwärts::ADV,ілгері,oovdâs
5434,vorwärts::ADV,ілгері,ooudâs
5435,vorwärts::ADV,ілгері,ooudårra
5436,vorwärts::ADV,ілгері,эвтэс
5437,rückwärts::ADV,артқа,mænngese
5438,rückwärts::ADV,артқа,ruoptobadáj
5439,rückwärts::ADV,артқа,maŋás
5440,rückwärts::ADV,артқа,majaskulij
5441,rückwärts::ADV,артқа,mââjas
5442,rückwärts::ADV,артқа,mâ´ŋŋla
5443,rückwärts::ADV,артқа,мо̄а̄з
5444,rückwärts::ADV,артқа,мо̄а̄ст
5445,zurück::ADV,кейін қарай,bååstede
5446,zurück::ADV,кейін қарай,ruoptus
5447,zurück::ADV,кейін қарай,maŋus
5448,zurück::ADV,кейін қарай,ruoktot
5449,zurück::ADV,кейін қарай,maassâd
5450,zurück::ADV,кейін қарай,vä´st
5451,zurück::ADV,кейін қарай,mååusat
5452,zurück::ADV,кейін қарай,мо̄а̄з
5453,zurück::ADV,кейін қарай,мо̄а̄ст
5454,unten::ADV,төменде,vuelnie
5455,unten::ADV,төменде,vuollen
5456,unten::ADV,төменде,vuollin
5457,unten::ADV,төменде,vyellin
5458,unten::ADV,төменде,vue´llen
5459,unten::ADV,төменде,вӯлльн
5460,hinab::ADV,астына,våålese
5461,hinab::ADV,астына,vuolus
5462,hinab::ADV,астына,vulos
5463,hinab::ADV,астына,vuá'lás
5464,hinab::ADV,астына,vuâlas
5465,hinab::ADV,астына,валас
5466,hinab::ADV,төмен,våålese
5467,hinab::ADV,төмен,vuolus
5468,hinab::ADV,төмен,vulos
5469,hinab::ADV,төмен,vuá'lás
5470,hinab::ADV,төмен,vuâlas
5471,hinab::ADV,төмен,валас
5472,oben::ADV,жоғарыда,bijjene
5473,oben::ADV,жоғарыда,baddjen
5474,oben::ADV,жоғарыда,badjin
5475,oben::ADV,жоғарыда,paijeen
5476,oben::ADV,жоғарыда,pâ´jjen
5477,oben::ADV,жоғарыда,tunââ´lmest
5478,oben::ADV,жоғарыда,пайенҍ
5479,hinauf::ADV,өрге,bæjjese
5480,hinauf::ADV,өрге,bajás
5481,hinauf::ADV,өрге,bajás
5482,hinauf::ADV,өрге,pajas
5483,hinauf::ADV,өрге,pââjas
5484,hinauf::ADV,өрге,пайяс
5485,überall::ADV,әрқайда,gaajhkene lehkesne
5486,überall::ADV,әрқайда,juohkka sajen
5487,überall::ADV,әрқайда,juohke sajis
5488,überall::ADV,әрқайда,jya'hisaajeest
5489,überall::ADV,әрқайда,vee´zz
5490,überall::ADV,әрқайда,pukvee´zz
5491,überall::ADV,әрқайда,пугквесь
5492,nicht::ADV,емес,ij
5493,nicht::ADV,емес,ij
5494,nicht::ADV,емес,ii
5495,nicht::ADV,емес,ij
5496,nicht::ADV,емес,ij
5497,nicht::ADV,емес,эйй
5498,ein wenig::ADV,азырақ,ånnetje
5499,ein wenig::ADV,азырақ,ahtjetje
5500,ein wenig::ADV,азырақ,binná
5501,ein wenig::ADV,азырақ,veahá
5502,ein wenig::ADV,азырақ,ucánjii
5503,ein wenig::ADV,азырақ,occanj
5504,ein wenig::ADV,азырақ,simmna
5505,ein wenig::ADV,азырақ,сада
5506,ein wenig::ADV,азырақ,садаматта
5507,ein wenig::ADV,аздаған,ånnetje
5508,ein wenig::ADV,аздаған,ahtjetje
5509,ein wenig::ADV,аздаған,binná
5510,ein wenig::ADV,аздаған,veahá
5511,ein wenig::ADV,аздаған,ucánjii
5512,ein wenig::ADV,аздаған,occanj
5513,ein wenig::ADV,аздаған,simmna
5514,ein wenig::ADV,аздаған,сада
5515,ein wenig::ADV,аздаған,садаматта
5516,ein wenig::ADV,азғантай,ånnetje
5517,ein wenig::ADV,азғантай,ahtjetje
5518,ein wenig::ADV,азғантай,binná
5519,ein wenig::ADV,азғантай,veahá
5520,ein wenig::ADV,азғантай,ucánjii
5521,ein wenig::ADV,азғантай,occanj
5522,ein wenig::ADV,азғантай,simmna
5523,ein wenig::ADV,азғантай,сада
5524,ein wenig::ADV,азғантай,садаматта
5525,kaum::ADV,зорға,jallan
5526,kaum::ADV,зорға,vánet
5527,kaum::ADV,зорға,báljo
5528,kaum::ADV,зорға,illá
5529,kaum::ADV,зорға,illvaa
5530,kaum::ADV,зорға,мале
5531,kaum::ADV,зорға,элэлэ
5532,sehr::ADV,орасан,sagk
5533,sehr::ADV,орасан,riek
5534,sehr::ADV,орасан,sieldes
5535,sehr::ADV,орасан,hui
5536,sehr::ADV,орасан,ollu
5537,sehr::ADV,орасан,čuuvtij
5538,sehr::ADV,орасан,sami
5539,sehr::ADV,орасан,čuu´t
5540,sehr::ADV,орасан,пэре
5541,sehr::ADV,орасан,чофта
5542,so::ADV,бұлай,numhtie
5543,so::ADV,бұлай,nav
5544,so::ADV,бұлай,nuov
5545,so::ADV,бұлай,nåv
5546,so::ADV,бұлай,nu
5547,so::ADV,бұлай,näävt
5548,so::ADV,бұлай,de
5549,so::ADV,бұлай,nu´t
5550,so::ADV,бұлай,nääi´t
5551,so::ADV,бұлай,те̄льнэ
5552,so::ADV,былайша,numhtie
5553,so::ADV,былайша,nav
5554,so::ADV,былайша,nuov
5555,so::ADV,былайша,nåv
5556,so::ADV,былайша,nu
5557,so::ADV,былайша,näävt
5558,so::ADV,былайша,de
5559,so::ADV,былайша,nu´t
5560,so::ADV,былайша,nääi´t
5561,so::ADV,былайша,те̄льнэ
5562,noch::ADV,әлі,annje
5563,noch::ADV,әлі,ájn
5564,noch::ADV,әлі,vilá
5565,noch::ADV,әлі,ain
5566,noch::ADV,әлі,vela
5567,noch::ADV,әлі,võl
5568,noch::ADV,әлі,veâl
5569,noch::ADV,әлі,вя̄л
5570,nur::ADV,ғана,ajve
5571,nur::ADV,ғана,barre
5572,nur::ADV,ғана,dåssjå
5573,nur::ADV,ғана,dušše
5574,nur::ADV,ғана,váá
5575,nur::ADV,ғана,pâi
5576,nur::ADV,ғана,leša
5577,nur::ADV,ғана,tåå´lǩ
5578,nur::ADV,ғана,лэша
5579,nur::ADV,ғана,лышшэ
5580,schon::ADV,түге,joe
5581,schon::ADV,түге,juo
5582,schon::ADV,түге,juo
5583,schon::ADV,түге,juo
5584,schon::ADV,түге,ju´n
5585,schon::ADV,түге,ё
5586,wieder::ADV,жаңа,vihth
5587,wieder::ADV,жаңа,aajmoen
5588,wieder::ADV,жаңа,vas
5589,wieder::ADV,жаңа,ådåsis
5590,wieder::ADV,жаңа,fas
5591,wieder::ADV,жаңа,vuot
5592,wieder::ADV,жаңа,vest
5593,wieder::ADV,жаңа,däs
5594,wieder::ADV,жаңа,e´pet
5595,wieder::ADV,жаңа,аввта
5596,wieder::ADV,жаңа,о̄дтсэ
5597,wieder::ADV,қайта,vihth
5598,wieder::ADV,қайта,aajmoen
5599,wieder::ADV,қайта,vas
5600,wieder::ADV,қайта,ådåsis
5601,wieder::ADV,қайта,fas
5602,wieder::ADV,қайта,vuot
5603,wieder::ADV,қайта,vest
5604,wieder::ADV,қайта,däs
5605,wieder::ADV,қайта,e´pet
5606,wieder::ADV,қайта,аввта
5607,wieder::ADV,қайта,о̄дтсэ
5608,wieder::ADV,жаңадан,vihth
5609,wieder::ADV,жаңадан,aajmoen
5610,wieder::ADV,жаңадан,vas
5611,wieder::ADV,жаңадан,ådåsis
5612,wieder::ADV,жаңадан,fas
5613,wieder::ADV,жаңадан,vuot
5614,wieder::ADV,жаңадан,vest
5615,wieder::ADV,жаңадан,däs
5616,wieder::ADV,жаңадан,e´pet
5617,wieder::ADV,жаңадан,аввта
5618,wieder::ADV,жаңадан,о̄дтсэ
5619,vergebens::ADV,бекер,dåssjåj
5620,vergebens::ADV,бекер,duššás
5621,vergebens::ADV,бекер,tušás
5622,vergebens::ADV,бекер,jääutai
5623,vergebens::ADV,бекер,пусьтэльт
5624,vor::PRP,алды,åvteste
5625,vor::PRP,алды,ålggolin
5626,vor::PRP,алды,ovddas
5627,vor::PRP,алды,oovdâst
5628,vor::PRP,алды,ooudâst
5629,vor::PRP,алды,авьтэмьбе̄лльт
5630,hinter::PRP,артынан,duekesne
5631,hinter::PRP,артынан,duogen
5632,hinter::PRP,артынан,maŋŋelin
5633,hinter::PRP,артынан,maŋil
5634,hinter::PRP,артынан,duogás
5635,hinter::PRP,артынан,tyeḥin
5636,hinter::PRP,артынан,tue´ǩǩen
5637,hinter::PRP,артынан,маӈельт
5638,unter::PRP,түп,nuelesne
5639,unter::PRP,түп,vuolen
5640,unter::PRP,түп,vuolde
5641,unter::PRP,түп,vyel'ni
5642,unter::PRP,түп,vue´llen
5643,unter::PRP,түп,вӯлльнҍ
5644,unter::PRP,маңында,nuelesne
5645,unter::PRP,маңында,vuolen
5646,unter::PRP,маңында,vuolde
5647,unter::PRP,маңында,vyel'ni
5648,unter::PRP,маңында,vue´llen
5649,unter::PRP,маңында,вӯлльнҍ
5650,durch::PRP,арқылы,vieken
5651,durch::PRP,арқылы,tjadá
5652,durch::PRP,арқылы,-rájge
5653,durch::PRP,арқылы,čađa
5654,durch::PRP,арқылы,čoođâ
5655,durch::PRP,арқылы,čõõđ
5656,durch::PRP,арқылы,pääi´ǩ
5657,durch::PRP,арқылы,че̄д
5658,neben::PRP,іргеде,baaltese
5659,neben::PRP,іргеде,báldan
5660,neben::PRP,іргеде,bálddas
5661,neben::PRP,іргеде,paaldâst
5662,neben::PRP,іргеде,paaldâst
5663,neben::PRP,іргеде,поалльтэ
5664,neben::PRP,жанында,baaltese
5665,neben::PRP,жанында,báldan
5666,neben::PRP,жанында,bálddas
5667,neben::PRP,жанында,paaldâst
5668,neben::PRP,жанында,paaldâst
5669,neben::PRP,жанында,поалльтэ
5670,zwischen::PRP,арада,gaskesne
5671,zwischen::PRP,арада,gasska
5672,zwischen::PRP,арада,gaskkas
5673,zwischen::PRP,арада,kooskâst
5674,zwischen::PRP,арада,kâskka
5675,zwischen::PRP,арада,кэскэсьт
5676,zwischen::PRP,арада,кэ̄скэль
5677,wegen::PRP,үшін,dïete
5678,wegen::PRP,үшін,gaevhtieh
5679,wegen::PRP,үшін,diehti
5680,wegen::PRP,үшін,dihte
5681,wegen::PRP,үшін,geažil
5682,wegen::PRP,үшін,tet
5683,wegen::PRP,үшін,diõtt
5684,wegen::PRP,үшін,ǩeäč'ča
5685,wegen::PRP,үшін,гуэйке
5686,dies::PRN,бұ,dihte
5687,dies::PRN,бұ,dát
5688,dies::PRN,бұ,dát
5689,dies::PRN,бұ,táát
5690,dies::PRN,бұ,tät
5691,dies::PRN,бұ,tiett-aa
5692,dies::PRN,бұ,тэдт
5693,dies::PRN,осы,dihte
5694,dies::PRN,осы,dát
5695,dies::PRN,осы,dát
5696,dies::PRN,осы,táát
5697,dies::PRN,осы,tät
5698,dies::PRN,осы,tiett-aa
5699,dies::PRN,осы,тэдт
5700,das::PRN,сол,dohte
5701,das::PRN,сол,dat
5702,das::PRN,сол,dat
5703,das::PRN,сол,tot
5704,das::PRN,сол,tõt
5705,das::PRN,сол,тудт
5706,alles::PRN,дүйім,gaajhke
5707,alles::PRN,дүйім,gájkka
5708,alles::PRN,дүйім,buot
5709,alles::PRN,дүйім,puoh
5710,alles::PRN,дүйім,puk
5711,alles::PRN,дүйім,пугк
5712,alles::PRN,күллі,gaajhke
5713,alles::PRN,күллі,gájkka
5714,alles::PRN,күллі,buot
5715,alles::PRN,күллі,puoh
5716,alles::PRN,күллі,puk
5717,alles::PRN,күллі,пугк
5718,ich::PRN,мен,manne
5719,ich::PRN,мен,mån
5720,ich::PRN,мен,månnå
5721,ich::PRN,мен,mun
5722,ich::PRN,мен,mun
5723,ich::PRN,мен,munnâ
5724,ich::PRN,мен,mon
5725,ich::PRN,мен,мунн
5726,du::PRN,сен,datne
5727,du::PRN,сен,dån
5728,du::PRN,сен,don
5729,du::PRN,сен,tun
5730,du::PRN,сен,ton
5731,du::PRN,сен,то̄нн
5732,er::PRN,ол,dïhte
5733,er::PRN,ол,sån
5734,er::PRN,ол,son
5735,er::PRN,ол,sun
5736,er::PRN,ол,son
5737,er::PRN,ол,со̄нн
5738,wir::PRN,біз,mijjieh
5739,wir::PRN,біз,mij
5740,wir::PRN,біз,mii
5741,wir::PRN,біз,mij
5742,wir::PRN,біз,mij
5743,wir::PRN,біз,мыйй
5744,ihr::PRN,сіз,dijjie
5745,ihr::PRN,сіз,dij
5746,ihr::PRN,сіз,dii
5747,ihr::PRN,сіз,tij
5748,ihr::PRN,сіз,tij
5749,ihr::PRN,сіз,тыйй
5750,sie::PRN,олар,dah
5751,sie::PRN,олар,sij
5752,sie::PRN,олар,sii
5753,sie::PRN,олар,sij
5754,sie::PRN,олар,sij
5755,sie::PRN,олар,сыйй
5756,was::FPRN,не,mij
5757,was::FPRN,не,mij
5758,was::FPRN,не,mii
5759,was::FPRN,не,mii
5760,was::FPRN,не,mii
5761,was::FPRN,не,мӣ
5762,wer::FPRN,кім,gie
5763,wer::FPRN,кім,guhti
5764,wer::FPRN,кім,gii
5765,wer::FPRN,кім,guhte
5766,wer::FPRN,кім,kii
5767,wer::FPRN,кім,ǩii
5768,wer::FPRN,кім,kåå´tt
5769,wer::FPRN,кім,ке̄
5770,wo::FADV,кәні,gusnie
5771,wo::FADV,кәні,gånnå
5772,wo::FADV,кәні,gos
5773,wo::FADV,кәні,kost
5774,wo::FADV,кәні,ko´st
5775,wo::FADV,кәні,касьт
5776,wo::FADV,қайда,gusnie
5777,wo::FADV,қайда,gånnå
5778,wo::FADV,қайда,gos
5779,wo::FADV,қайда,kost
5780,wo::FADV,қайда,ko´st
5781,wo::FADV,қайда,касьт
5782,wohin::FADV,қайда,gogka
5783,wohin::FADV,қайда,gåsi
5784,wohin::FADV,қайда,gosa
5785,wohin::FADV,қайда,kuus
5786,wohin::FADV,қайда,koozz
5787,wohin::FADV,қайда,ко̄з
5788,wie::FADV,калай,guktie
5789,wie::FADV,калай,gumhtie
5790,wie::FADV,калай,gåktu
5791,wie::FADV,калай,mot
5792,wie::FADV,калай,mahte
5793,wie::FADV,калай,mä´htt
5794,wie::FADV,калай,ко̄ххт
5795,warum::FADV,неғып,man
5796,warum::FADV,неғып,manen
5797,warum::FADV,неғып,manne
5798,warum::FADV,неғып,mane
5799,warum::FADV,неғып,mondiet
5800,warum::FADV,неғып,mõõzz
5801,warum::FADV,неғып,mää´nn
5802,warum::FADV,неғып,мэ̄йт
5803,warum::FADV,неғып,мэ̄ннгуэйке
5804,wieviel::FNUM,неше,man jeenje
5805,wieviel::FNUM,неше,makta
5806,wieviel::FNUM,неше,olugo
5807,wieviel::FNUM,неше,kalle
5808,wieviel::FNUM,неше,kâ´ll
5809,wieviel::FNUM,неше,мэ̄ннве̄рьт
5810,wieviel::FNUM,неше,мэ̄нлянчверьт
5811,wieviel::FNUM,қанша,man jeenje
5812,wieviel::FNUM,қанша,makta
5813,wieviel::FNUM,қанша,olugo
5814,wieviel::FNUM,қанша,kalle
5815,wieviel::FNUM,қанша,kâ´ll
