,Concept_ID,ro,se
6130,sitzen::V,ședea,tjåhkkåhit
6131,sitzen::V,ședea,čohkkát
6132,sitzen::V,ședea,čokkáđ
6133,sitzen::V,ședea,išttâd åårrad
6134,sitzen::V,ședea,ышштэ
6135,liegen::V,zăcea,gaajranidh
6136,liegen::V,zăcea,vellahit
6137,liegen::V,zăcea,veallát
6138,liegen::V,zăcea,viäl'láđ
6139,liegen::V,zăcea,liâššâd
6140,liegen::V,zăcea,ле̄шшэ
6141,liegen::V,fi culcat,gaajranidh
6142,liegen::V,fi culcat,vellahit
6143,liegen::V,fi culcat,veallát
6144,liegen::V,fi culcat,viäl'láđ
6145,liegen::V,fi culcat,liâššâd
6146,liegen::V,fi culcat,ле̄шшэ
6147,hängen::V,atârna,gævnjasjidh
6148,hängen::V,atârna,gahtsahit
6149,hängen::V,atârna,heaŋgát
6150,hängen::V,atârna,hiäŋ'gáđ
6151,hängen::V,atârna,sorččad
6152,hängen::V,atârna,ла̄бпэ
6153,werden::V,deveni,sjïdtedh
6154,werden::V,deveni,sjaddat
6155,werden::V,deveni,beassat
6156,werden::V,deveni,šoddâđ
6157,werden::V,deveni,šõddâd
6158,werden::V,deveni,шэ̄ннтэ
6159,werden::V,se face,sjïdtedh
6160,werden::V,se face,sjaddat
6161,werden::V,se face,beassat
6162,werden::V,se face,šoddâđ
6163,werden::V,se face,šõddâd
6164,werden::V,se face,шэ̄ннтэ
6165,passieren::V,se întâmpla,vaasedh
6166,passieren::V,se întâmpla,sjaddat
6167,passieren::V,se întâmpla,dáhpáduvvat
6168,passieren::V,se întâmpla,vássit
6169,passieren::V,se întâmpla,dáhpáhuvvat
6170,passieren::V,se întâmpla,šoddâđ
6171,passieren::V,se întâmpla,šõddâd
6172,passieren::V,se întâmpla,шэ̄ннтэ
6173,passieren::V,se întâmpla,тагсэ
6174,beginnen::V,începe,aelkedh
6175,beginnen::V,începe,álgget
6176,beginnen::V,începe,álggahit
6177,beginnen::V,începe,älgiđ
6178,beginnen::V,începe,ä´lǧǧed
6179,beginnen::V,începe,о̄а̄лкхуввэ
6180,beginnen::V,începe,о̄а̄лкхэднэ
6181,enden::V,se sfârși,orrijidh
6182,enden::V,se sfârși,hiejttet
6183,enden::V,se sfârși,nohkat
6184,enden::V,se sfârși,nuuhâđ
6185,enden::V,se sfârși,puu´tted
6186,enden::V,se sfârși,пудтэ
6187,enden::V,se sfârși,кӣркнэ
6188,enden::V,se termina,orrijidh
6189,enden::V,se termina,hiejttet
6190,enden::V,se termina,nohkat
6191,enden::V,se termina,nuuhâđ
6192,enden::V,se termina,puu´tted
6193,enden::V,se termina,пудтэ
6194,enden::V,se termina,кӣркнэ
6195,wechseln::V,se schimba,målsodh
6196,wechseln::V,se schimba,lånudit
6197,wechseln::V,se schimba,molssastit
6198,wechseln::V,se schimba,molsašuddat
6199,wechseln::V,se schimba,molsođ
6200,wechseln::V,se schimba,vaaitõõttâd
6201,wechseln::V,se schimba,вуайхувнэ
6202,aufgehen[Sonne]::V,răsări,låvnedh
6203,aufgehen[Sonne]::V,răsări,årijdit
6204,aufgehen[Sonne]::V,răsări,lavnnet
6205,aufgehen[Sonne]::V,răsări,badjánit
6206,aufgehen[Sonne]::V,răsări,pajaniđ
6207,aufgehen[Sonne]::V,răsări,pâjjned
6208,aufgehen[Sonne]::V,răsări,пэ̄ййнэ
6209,untergehen[Sonne]::V,apune,luajhtadidh
6210,untergehen[Sonne]::V,apune,gáhtot
6211,untergehen[Sonne]::V,apune,vidodit
6212,untergehen[Sonne]::V,apune,luoitádit
6213,untergehen[Sonne]::V,apune,lyeš'tiđ
6214,untergehen[Sonne]::V,apune,lue´štted
6215,untergehen[Sonne]::V,apune,луэшштэдтэ
6216,scheinen[Sonne]::V,străluci,goekedh
6217,scheinen[Sonne]::V,străluci,bájttet
6218,scheinen[Sonne]::V,străluci,báitit
6219,scheinen[Sonne]::V,străluci,päštiđ
6220,scheinen[Sonne]::V,străluci,pä´štted
6221,scheinen[Sonne]::V,străluci,па̄шшьтэ
6222,donnern::V,tuna,laakedh
6223,donnern::V,tuna,sjærggot
6224,donnern::V,tuna,čerget
6225,donnern::V,tuna,čiär'guđ
6226,donnern::V,tuna,čeärgged
6227,donnern::V,tuna,ча̄рркэ
6228,wehen::V,bate,bïegkedh
6229,wehen::V,bate,bieggat
6230,wehen::V,bate,bieggat
6231,wehen::V,bate,pieg'gâđ
6232,wehen::V,bate,piõg'gâd
6233,wehen::V,bate,пӣӈӈкье
6234,strömen::V,curge în șiroaie,galkedh
6235,strömen::V,curge în șiroaie,gålggåt
6236,strömen::V,curge în șiroaie,golgat
6237,strömen::V,curge în șiroaie,kulgâđ
6238,strömen::V,curge în șiroaie,kolggâd
6239,strömen::V,curge în șiroaie,ко̄ллкэ
6240,fließen::V,curge,galkedh
6241,fließen::V,curge,gålggåt
6242,fließen::V,curge,golgat
6243,fließen::V,curge,kulgâđ
6244,fließen::V,curge,kolggâd
6245,fließen::V,curge,ко̄ллкэ
6246,sich drehen::V,se învârti,jårredh
6247,sich drehen::V,se învârti,bådnjåsit
6248,sich drehen::V,se învârti,jorrat
6249,sich drehen::V,se învârti,juurrâđ
6250,sich drehen::V,se învârti,joorrâd
6251,sich drehen::V,se învârti,чо̄ннэ
6252,schwanken::V,se clătina,syjjedidh
6253,schwanken::V,se clătina,vábbulit
6254,schwanken::V,se clătina,suoibut
6255,schwanken::V,se clătina,juár'buđ
6256,schwanken::V,se clătina,lâsmmad
6257,schwanken::V,se clătina,leâujjad
6258,schwanken::V,se clătina,лыйввэ
6259,schwanken::V,se clătina,качьедтэ
6260,schwingen::V,vibra,gaavedh
6261,schwingen::V,vibra,svinhtedh
6262,schwingen::V,vibra,gávvat
6263,schwingen::V,vibra,hiäi'luđ
6264,schwingen::V,vibra,heillad
6265,schwingen::V,vibra,мо̄а̄хнэ
6266,schwingen::V,flutura,gaavedh
6267,schwingen::V,flutura,svinhtedh
6268,schwingen::V,flutura,gávvat
6269,schwingen::V,flutura,hiäi'luđ
6270,schwingen::V,flutura,heillad
6271,schwingen::V,flutura,мо̄а̄хнэ
6272,fallen::V,cădea,gahtjedh
6273,fallen::V,cădea,gahttjat
6274,fallen::V,cădea,gahččat
6275,fallen::V,cădea,jurrâđ
6276,fallen::V,cădea,kõččâd
6277,fallen::V,cădea,viõr'rled
6278,fallen::V,cădea,ёрнэ
6279,fallen::V,cădea,кэ̄ххче
6280,brennen::V,arde,bueledh
6281,brennen::V,arde,buollet
6282,brennen::V,arde,buollit
6283,brennen::V,arde,pyelliđ
6284,brennen::V,arde,pue´lled
6285,brennen::V,arde,пӯлле
6286,rauchen::V,fuma,soevedidh
6287,rauchen::V,fuma,berkiestidh
6288,rauchen::V,fuma,tsåjttset
6289,rauchen::V,fuma,borgguhit
6290,rauchen::V,fuma,po'rgestiđ
6291,rauchen::V,fuma,soicceđ
6292,rauchen::V,fuma,suõv'veed
6293,rauchen::V,fuma,суввдэ
6294,regnen::V,ploua,abrodh
6295,regnen::V,ploua,harvvet
6296,regnen::V,ploua,rássjodit
6297,regnen::V,ploua,arvit
6298,regnen::V,ploua,arved
6299,regnen::V,ploua,â´brred
6300,regnen::V,ploua,аббрэ
6301,gefrieren::V,îngheța,gelmedh
6302,gefrieren::V,îngheța,jeangodh
6303,gefrieren::V,îngheța,jiegŋot
6304,gefrieren::V,îngheța,galbmot
6305,gefrieren::V,îngheța,jiäŋŋuđ
6306,gefrieren::V,îngheța,jiõŋŋâd
6307,gefrieren::V,îngheța,kâ´lmmed
6308,gefrieren::V,îngheța,калльме
6309,tauen::V,se dezgheța,leamkedh
6310,tauen::V,se dezgheța,suddat
6311,tauen::V,se dezgheța,sagŋadit
6312,tauen::V,se dezgheța,suddat
6313,tauen::V,se dezgheța,suddâđ
6314,tauen::V,se dezgheța,suddâd
6315,tauen::V,se dezgheța,sõõŋŋâd
6316,tauen::V,se dezgheța,суннтэ
6317,schmelzen::V,se topi,sjalkedh
6318,schmelzen::V,se topi,suddat
6319,schmelzen::V,se topi,suddat
6320,schmelzen::V,se topi,suddâđ
6321,schmelzen::V,se topi,sooŋŋâđ
6322,schmelzen::V,se topi,suddâd
6323,schmelzen::V,se topi,sõõŋŋâd
6324,schmelzen::V,se topi,суннтэ
6325,trocknen::V,se usca,gajhkedh
6326,trocknen::V,se usca,gåjkkåt
6327,trocknen::V,se usca,goikat
6328,trocknen::V,se usca,iiŋŋâđ
6329,trocknen::V,se usca,iiŋŋâd
6330,trocknen::V,se usca,koškkâd
6331,trocknen::V,se usca,ко̄шшкэ
6332,sieden::V,fierbe,doeltedh
6333,sieden::V,fierbe,duolldat
6334,sieden::V,fierbe,duoldat
6335,sieden::V,fierbe,tuol'dâđ
6336,sieden::V,fierbe,tuõlddâd
6337,sieden::V,fierbe,тӯллтэ
6338,sieden::V,clocoti,doeltedh
6339,sieden::V,clocoti,duolldat
6340,sieden::V,clocoti,duoldat
6341,sieden::V,clocoti,tuol'dâđ
6342,sieden::V,clocoti,tuõlddâd
6343,sieden::V,clocoti,тӯллтэ
6344,faulen::V,se împuți,rååknedh
6345,faulen::V,se împuți,mïetskedh
6346,faulen::V,se împuți,miesskat
6347,faulen::V,se împuți,mieskat
6348,faulen::V,se împuți,guohcagit
6349,faulen::V,se împuți,kálágiđ
6350,faulen::V,se împuți,kuo'câgiđ
6351,faulen::V,se împuți,kuõccjed
6352,faulen::V,se împuți,мӣццкэ
6353,verfaulen::V,putrezi,rååknedh
6354,verfaulen::V,putrezi,mïetskedh
6355,verfaulen::V,putrezi,miesskat
6356,verfaulen::V,putrezi,mieskat
6357,verfaulen::V,putrezi,guohcagit
6358,verfaulen::V,putrezi,kálágiđ
6359,verfaulen::V,putrezi,kuo'câgiđ
6360,verfaulen::V,putrezi,kuõccjed
6361,verfaulen::V,putrezi,кӯццке
6362,reißen::V,se rupe,gäjhkanidh
6363,reißen::V,se rupe,ráhkat
6364,reißen::V,se rupe,liejmedit
6365,reißen::V,se rupe,gaikánit
6366,reißen::V,se rupe,kiškuđ
6367,reißen::V,se rupe,rõttsed
6368,reißen::V,se rupe,лӯнтнэ
6369,reißen::V,se rupe,кышшксэллэ
6370,reißen::V,se sfâșia,gäjhkanidh
6371,reißen::V,se sfâșia,ráhkat
6372,reißen::V,se sfâșia,liejmedit
6373,reißen::V,se sfâșia,gaikánit
6374,reißen::V,se sfâșia,kiškuđ
6375,reißen::V,se sfâșia,rõttsed
6376,reißen::V,se sfâșia,лӯнтнэ
6377,reißen::V,se sfâșia,кышшксэллэ
6378,versinken::V,se scufunda,våajodh
6379,versinken::V,se scufunda,vuodjot
6380,versinken::V,se scufunda,tjalggat
6381,versinken::V,se scufunda,vuodjut
6382,versinken::V,se scufunda,vuáijuđ
6383,versinken::V,se scufunda,vuäjjad
6384,versinken::V,se scufunda,вуаййе
6385,vergehen::V,trece,vaesedh
6386,vergehen::V,trece,vásset
6387,vergehen::V,trece,gollat
6388,vergehen::V,trece,kullâđ
6389,vergehen::V,trece,jåå´tted
6390,vergehen::V,trece,ва̄ссэ
6391,vergehen::V,trece,ӣллъюввэ
6392,vergehen::V,se scurge,vaesedh
6393,vergehen::V,se scurge,vásset
6394,vergehen::V,se scurge,gollat
6395,vergehen::V,se scurge,kullâđ
6396,vergehen::V,se scurge,jåå´tted
6397,vergehen::V,se scurge,ва̄ссэ
6398,vergehen::V,se scurge,ӣллъюввэ
6399,erscheinen::V,apărea,vååjnedh
6400,erscheinen::V,apărea,ihtet
6401,erscheinen::V,apărea,ihtit
6402,erscheinen::V,apărea,albmodit
6403,erscheinen::V,apărea,a'lmostuđ
6404,erscheinen::V,apărea,ee´tted
6405,erscheinen::V,apărea,čuäitõõttâd
6406,erscheinen::V,apărea,i´lmstõõvvâd
6407,erscheinen::V,apărea,ыдтӭ
6408,verschwinden::V,dispărea,haajpanidh
6409,verschwinden::V,dispărea,gáhtot
6410,verschwinden::V,dispărea,jávkat
6411,verschwinden::V,dispărea,jä'vkittiđ
6412,verschwinden::V,dispărea,jaukkâd
6413,verschwinden::V,dispărea,hää´vjed
6414,verschwinden::V,dispărea,ка̄дтэ
6415,sinken::V,cădea,våajodh
6416,sinken::V,cădea,tsoahkot
6417,sinken::V,cădea,snjoaredit
6418,sinken::V,cădea,čalgat
6419,sinken::V,cădea,luáš'tádâttâđ
6420,sinken::V,cădea,njeeijâđ
6421,sinken::V,cădea,luâšttõõttâd
6422,sinken::V,cădea,njeâjjad
6423,sinken::V,cădea,луэшштэдтэ
6424,sinken::V,coborî,våajodh
6425,sinken::V,coborî,tsoahkot
6426,sinken::V,coborî,snjoaredit
6427,sinken::V,coborî,čalgat
6428,sinken::V,coborî,luáš'tádâttâđ
6429,sinken::V,coborî,njeeijâđ
6430,sinken::V,coborî,luâšttõõttâd
6431,sinken::V,coborî,njeâjjad
6432,sinken::V,coborî,луэшштэдтэ
6433,abnehmen::V,scădea,nåhkedidh
6434,abnehmen::V,scădea,unnot
6435,abnehmen::V,scădea,binnot
6436,abnehmen::V,scădea,geahppánit
6437,abnehmen::V,scădea,kiäp'pániđ
6438,abnehmen::V,scădea,ǩeäp'pned
6439,abnehmen::V,scădea,уһцнэ
6440,abnehmen::V,descrește,nåhkedidh
6441,abnehmen::V,descrește,unnot
6442,abnehmen::V,descrește,binnot
6443,abnehmen::V,descrește,geahppánit
6444,abnehmen::V,descrește,kiäp'pániđ
6445,abnehmen::V,descrește,ǩeäp'pned
6446,abnehmen::V,descrește,уһцнэ
6447,zunehmen::V,spori,lassánit
6448,zunehmen::V,spori,ædnot
6449,zunehmen::V,spori,lassánit
6450,zunehmen::V,spori,stuorrut
6451,zunehmen::V,spori,lasaniđ
6452,zunehmen::V,spori,šõkkned
6453,zunehmen::V,spori,лашшнэ
6454,zunehmen::V,spori,шуррнэ
6455,zunehmen::V,crește,lassánit
6456,zunehmen::V,crește,ædnot
6457,zunehmen::V,crește,lassánit
6458,zunehmen::V,crește,stuorrut
6459,zunehmen::V,crește,lasaniđ
6460,zunehmen::V,crește,šõkkned
6461,zunehmen::V,crește,лашшнэ
6462,zunehmen::V,crește,шуррнэ
6463,zunehmen::V,augmenta,lassánit
6464,zunehmen::V,augmenta,ædnot
6465,zunehmen::V,augmenta,lassánit
6466,zunehmen::V,augmenta,stuorrut
6467,zunehmen::V,augmenta,lasaniđ
6468,zunehmen::V,augmenta,šõkkned
6469,zunehmen::V,augmenta,лашшнэ
6470,zunehmen::V,augmenta,шуррнэ
6471,steigen::V,urca,tjuedtjielidh
6472,steigen::V,urca,allánit
6473,steigen::V,urca,badjánit
6474,steigen::V,urca,allánit
6475,steigen::V,urca,alaniđ
6476,steigen::V,urca,âllned
6477,steigen::V,urca,pâjjned
6478,steigen::V,urca,пэ̄ййнэ
6479,wachsen::V,crește,suvvedh
6480,wachsen::V,crește,sjïdtedh
6481,wachsen::V,crește,sjaddat
6482,wachsen::V,crește,šaddat
6483,wachsen::V,crește,stuorrut
6484,wachsen::V,crește,šoddâđ
6485,wachsen::V,crește,šõddâd
6486,wachsen::V,crește,шэ̄ннтэ
6487,glänzen::V,luci,gïjkedh
6488,glänzen::V,luci,guohkat
6489,glänzen::V,luci,guojttet
6490,glänzen::V,luci,deadjut
6491,glänzen::V,luci,gildit
6492,glänzen::V,luci,kolottiđ
6493,glänzen::V,luci,pe´lǩǩed
6494,glänzen::V,luci,leä´dǧǧed
6495,glänzen::V,luci,пӯлле
6496,glänzen::V,luci,пыӆӆьке
6497,glänzen::V,străluci,gïjkedh
6498,glänzen::V,străluci,guohkat
6499,glänzen::V,străluci,guojttet
6500,glänzen::V,străluci,deadjut
6501,glänzen::V,străluci,gildit
6502,glänzen::V,străluci,kolottiđ
6503,glänzen::V,străluci,pe´lǩǩed
6504,glänzen::V,străluci,leä´dǧǧed
6505,glänzen::V,străluci,пӯлле
6506,glänzen::V,străluci,пыӆӆьке
6507,funkeln::V,scânteia,gaskedh
6508,funkeln::V,scânteia,tsehtsat
6509,funkeln::V,scânteia,jillat
6510,funkeln::V,scânteia,šealgut
6511,funkeln::V,scânteia,čuovggáhallat
6512,funkeln::V,scânteia,šiäl'guđ
6513,funkeln::V,scânteia,cåkkad
6514,funkeln::V,scânteia,кэ̄сскэ
6515,lärmen::V,face larmă,rajjadidh
6516,lärmen::V,face larmă,juhtsat
6517,lärmen::V,face larmă,rigeret
6518,lärmen::V,face larmă,šlámaidit
6519,lärmen::V,face larmă,šlamâdiđ
6520,lärmen::V,face larmă,ruõjjâd
6521,lärmen::V,face larmă,ёаффэ
6522,läuten::V,suna,ringkedh
6523,läuten::V,suna,skállat
6524,läuten::V,suna,tiibmet
6525,läuten::V,suna,čuoijâđ
6526,läuten::V,suna,čuõjjâd
6527,läuten::V,suna,чӯййе
6528,klingeln::V,suna,klåenkiehtidh
6529,klingeln::V,suna,skuolkkat
6530,klingeln::V,suna,skilahit
6531,klingeln::V,suna,čuoijâđ
6532,klingeln::V,suna,soi´ttjed
6533,klingeln::V,suna,зво̄ннэ
6534,klirren::V,zăngăni,skaanjedh
6535,klirren::V,zăngăni,skuollat
6536,klirren::V,zăngăni,skillit
6537,klirren::V,zăngăni,skilaidit
6538,klirren::V,zăngăni,cilkkeđ
6539,klirren::V,zăngăni,škäälâ´tted
6540,klirren::V,zăngăni,цыӆӆклэ
6541,brausen::V,vui,brorredh
6542,brausen::V,vui,sjovvedh
6543,brausen::V,vui,skåvvat
6544,brausen::V,vui,márajdit
6545,brausen::V,vui,boršut
6546,brausen::V,vui,šaavvâđ
6547,brausen::V,vui,kõõmeed
6548,brausen::V,vui,шэ̄ӈӈлуввэ
6549,rauschen::V,vâjâi,brorredh
6550,rauschen::V,vâjâi,sjåvvat
6551,rauschen::V,vâjâi,sjoahkot
6552,rauschen::V,vâjâi,boršut
6553,rauschen::V,vâjâi,šuuvvâđ
6554,rauschen::V,vâjâi,šaavvâđ
6555,rauschen::V,vâjâi,šuumeed
6556,rauschen::V,vâjâi,ёаффэ
6557,klingen::V,suna,gaajedh
6558,klingen::V,suna,sjijjedh
6559,klingen::V,suna,jiednat
6560,klingen::V,suna,tjuodjat
6561,klingen::V,suna,čuodjat
6562,klingen::V,suna,kulluđ
6563,klingen::V,suna,koll'jed
6564,klingen::V,suna,ӣннъе
6565,bellen::V,lătra,huhtedh
6566,bellen::V,lătra,tsiellat
6567,bellen::V,lătra,ciellat
6568,bellen::V,lătra,umástiđ
6569,bellen::V,lătra,uukkâd
6570,bellen::V,lătra,угкэ
6571,heulen::V,urla,ujkierdidh
6572,heulen::V,urla,hålvvot
6573,heulen::V,urla,holvut
6574,heulen::V,urla,olvođ
6575,heulen::V,urla,ålvvad
6576,heulen::V,urla,оаллвэ
6577,blasen::V,sufla,båssodh
6578,blasen::V,sufla,båssot
6579,blasen::V,sufla,bossut
6580,blasen::V,sufla,bieggat
6581,blasen::V,sufla,possoođ
6582,blasen::V,sufla,pååssad
6583,blasen::V,sufla,piõg'gâd
6584,blasen::V,sufla,поассэ
6585,blasen::V,sufla,поасслэ
6586,pfeifen::V,fluiera,njorkedidh
6587,pfeifen::V,fluiera,snjurggot
6588,pfeifen::V,fluiera,njurgut
6589,pfeifen::V,fluiera,njurgođ
6590,pfeifen::V,fluiera,njorggad
6591,pfeifen::V,fluiera,нюрркэ
6592,schreien::V,țipa,geevledh
6593,schreien::V,țipa,gádjat
6594,schreien::V,țipa,rihtjot
6595,schreien::V,țipa,čurvet
6596,schreien::V,țipa,čuár'vuđ
6597,schreien::V,țipa,čuârvvad
6598,schreien::V,țipa,кугкьхе
6599,schreien::V,țipa,кугхэллэ
6600,stöhnen::V,geme,sjuahkedh
6601,stöhnen::V,geme,tsáhkkat
6602,stöhnen::V,geme,fuoikit
6603,stöhnen::V,geme,cakkâđ
6604,stöhnen::V,geme,luâikkad
6605,stöhnen::V,geme,вуаххкэ
6606,zittern::V,tremura,dierkesjidh
6607,zittern::V,tremura,svarrat
6608,zittern::V,tremura,skielbbit
6609,zittern::V,tremura,doargestit
6610,zittern::V,tremura,náiggistit
6611,zittern::V,tremura,doarggistit
6612,zittern::V,tremura,tuá'rgistiđ
6613,zittern::V,tremura,tuä´rjsted
6614,zittern::V,tremura,кыррьтэ
6615,leben::V,trăi,jieledh
6616,leben::V,trăi,iellet
6617,leben::V,trăi,viessot
6618,leben::V,trăi,eallit
6619,leben::V,trăi,eelliđ
6620,leben::V,trăi,jie´lled
6621,leben::V,trăi,е̄лле
6622,geboren werden::V,se naște,reakadidh
6623,geboren werden::V,se naște,riegádit
6624,geboren werden::V,se naște,riegádit
6625,geboren werden::V,se naște,šoddâđ
6626,geboren werden::V,se naște,šõddâd
6627,geboren werden::V,se naște,шэ̄ннтэ
6628,atmen::V,respira,voejngehtidh
6629,atmen::V,respira,vuojŋŋat
6630,atmen::V,respira,vuoigŋat
6631,atmen::V,respira,vuoi'ŋâđ
6632,atmen::V,respira,vuõiŋŋâd
6633,atmen::V,respira,вӯййнэ
6634,trinken::V,bea,jovkedh
6635,trinken::V,bea,juhkat
6636,trinken::V,bea,juhkat
6637,trinken::V,bea,juuḥâđ
6638,trinken::V,bea,juukkâd
6639,trinken::V,bea,югкэ
6640,essen::V,mânca,byöpmedidh
6641,essen::V,mânca,bårråt
6642,essen::V,mânca,borrat
6643,essen::V,mânca,purrâđ
6644,essen::V,mânca,poorrâd
6645,essen::V,mânca,по̄ррэ
6646,schlucken::V,înghiți,njïeledh
6647,schlucken::V,înghiți,njiellat
6648,schlucken::V,înghiți,njieládit
6649,schlucken::V,înghiți,njiellâđ
6650,schlucken::V,înghiți,njiõllâd
6651,schlucken::V,înghiți,нӣллэ
6652,müde werden::V,se obosi,sæjlodh
6653,müde werden::V,se obosi,goegkedh
6654,müde werden::V,se obosi,vájbbat
6655,müde werden::V,se obosi,váibat
6656,müde werden::V,se obosi,vaibâđ
6657,müde werden::V,se obosi,levvjed
6658,müde werden::V,se obosi,лоаткнэ
6659,einschlafen::V,adormi,nahkestidh
6660,einschlafen::V,adormi,nahkesalledh
6661,einschlafen::V,adormi,oaddát
6662,einschlafen::V,adormi,nohkkat
6663,einschlafen::V,adormi,nohádiđ
6664,einschlafen::V,adormi,no´ǩǩeed
6665,einschlafen::V,adormi,нагьруввэ
6666,schlafen::V,dormi,åeredh
6667,schlafen::V,dormi,oadet
6668,schlafen::V,dormi,oađđit
6669,schlafen::V,dormi,uáđđiđ
6670,schlafen::V,dormi,vuâ´đđed
6671,schlafen::V,dormi,вуэдтӭ
6672,aufwachen::V,se deștepta,fahkedh
6673,aufwachen::V,se deștepta,smaredit
6674,aufwachen::V,se deștepta,mårijdit
6675,aufwachen::V,se deștepta,gohččát
6676,aufwachen::V,se deștepta,morránit
6677,aufwachen::V,se deștepta,koccáđ
6678,aufwachen::V,se deștepta,moṛániđ
6679,aufwachen::V,se deștepta,mårrned
6680,aufwachen::V,se deștepta,руэкхэ
6681,aufwachen::V,se deștepta,коадцъе
6682,aufstehen::V,fi se scula,tjuedtjielidh
6683,aufstehen::V,fi se scula,badjánit
6684,aufstehen::V,fi se scula,badjánit
6685,aufstehen::V,fi se scula,čuožžilit
6686,aufstehen::V,fi se scula,čuo'žâstiđ
6687,aufstehen::V,fi se scula,pâjjned
6688,aufstehen::V,fi se scula,kaggõõttâd
6689,aufstehen::V,fi se scula,коадцъе
6690,sich erholen::V,se relaxa,lïegkedidh
6691,sich erholen::V,se relaxa,buorránit
6692,sich erholen::V,se relaxa,áhpásmit
6693,sich erholen::V,se relaxa,áhtat
6694,sich erholen::V,se relaxa,vuoi'ŋâdâttâđ
6695,sich erholen::V,se relaxa,vuâŋŋad
6696,sich erholen::V,se relaxa,вуэӈӈэ
6697,sich erholen::V,se destinde,lïegkedidh
6698,sich erholen::V,se destinde,buorránit
6699,sich erholen::V,se destinde,áhpásmit
6700,sich erholen::V,se destinde,áhtat
6701,sich erholen::V,se destinde,vuoi'ŋâdâttâđ
6702,sich erholen::V,se destinde,vuâŋŋad
6703,sich erholen::V,se destinde,вуэӈӈэ
6704,krank werden::V,se îmbolnăvi,skïemtjijidh
6705,krank werden::V,se îmbolnăvi,skihppát
6706,krank werden::V,se îmbolnăvi,buohccát
6707,krank werden::V,se îmbolnăvi,puác'cáđ
6708,krank werden::V,se îmbolnăvi,puâc'cjed
6709,krank werden::V,se îmbolnăvi,кэ̄бптуввэ
6710,krank sein::V,zăcea,elkiedidh
6711,krank sein::V,zăcea,duasmaridh
6712,krank sein::V,zăcea,skihpat
6713,krank sein::V,zăcea,buohcat
6714,krank sein::V,zăcea,puoccâđ
6715,krank sein::V,zăcea,puõccâd
6716,krank sein::V,zăcea,по̄а̄вчсе
6717,krank sein::V,zăcea,кэбпшэ
6718,krank sein::V,fi bolnav,elkiedidh
6719,krank sein::V,fi bolnav,duasmaridh
6720,krank sein::V,fi bolnav,skihpat
6721,krank sein::V,fi bolnav,buohcat
6722,krank sein::V,fi bolnav,puoccâđ
6723,krank sein::V,fi bolnav,puõccâd
6724,krank sein::V,fi bolnav,по̄а̄вчсе
6725,krank sein::V,fi bolnav,кэбпшэ
6726,schmerzen::V,durea,vaarhkedh
6727,schmerzen::V,durea,bávtjestit
6728,schmerzen::V,durea,bávččastit
6729,schmerzen::V,durea,várkat
6730,schmerzen::V,durea,po'včâstiđ
6731,schmerzen::V,durea,kõvšted
6732,schmerzen::V,durea,čeärgged
6733,schmerzen::V,durea,чӯдзе
6734,husten::V,tuși,gossedh
6735,husten::V,tuși,gåssåt
6736,husten::V,tuși,gossat
6737,husten::V,tuși,kuor'sâđ
6738,husten::V,tuși,koossâd
6739,husten::V,tuși,ко̄ссэ
6740,husten::V,tuși,лаффьке
6741,genesen::V,se însănătoși,starnedh
6742,genesen::V,se însănătoși,væddját
6743,genesen::V,se însănătoși,buorránit
6744,genesen::V,se însănătoși,tuoi'buđ
6745,genesen::V,se însănătoși,tooidâd
6746,genesen::V,se însănătoși,jäll'jed
6747,genesen::V,se însănătoși,пуэррнэ
6748,genesen::V,se însănătoși,тӣрхуввэ
6749,genesen::V,se însănătoși,тӣрваслуввэ
6750,sterben::V,muri,jaemedh
6751,sterben::V,muri,jábmet
6752,sterben::V,muri,jápmit
6753,sterben::V,muri,jäämmiđ
6754,sterben::V,muri,jää´mmed
6755,sterben::V,muri,я̄мме
6756,umkommen::V,pieri,hïevenidh
6757,umkommen::V,pieri,soaggot
