,Concept_ID,se,cv
2564,Regal::N,hildu,ҫӳлӗк
2565,Regal::N,hildu,сентре
2566,Regal::N,ildee,ҫӳлӗк
2567,Regal::N,ildee,сентре
2568,Regal::N,i´lddi,ҫӳлӗк
2569,Regal::N,i´lddi,сентре
2570,Regal::N,ылльтэ,ҫӳлӗк
2571,Regal::N,ылльтэ,сентре
2572,Kiste::N,aeskie,ещӗк
2573,Kiste::N,aeskie,сунтӑх
2574,Kiste::N,kássa,ещӗк
2575,Kiste::N,kássa,сунтӑх
2576,Kiste::N,kássa,ещӗк
2577,Kiste::N,kássa,сунтӑх
2578,Kiste::N,árkku,ещӗк
2579,Kiste::N,árkku,сунтӑх
2580,Kiste::N,ču´ǩǩ,ещӗк
2581,Kiste::N,ču´ǩǩ,сунтӑх
2582,Kiste::N,чуххьк,ещӗк
2583,Kiste::N,чуххьк,сунтӑх
2584,Fenster::N,klaase,чӳрече
2585,Fenster::N,vinndek,чӳрече
2586,Fenster::N,láse,чӳрече
2587,Fenster::N,laasâ,чӳрече
2588,Fenster::N,ikkân,чӳрече
2589,Fenster::N,эххкан,чӳрече
2590,Tür::N,okse,алӑк
2591,Tür::N,uksa,алӑк
2592,Tür::N,uksa,алӑк
2593,Tür::N,uksâ,алӑк
2594,Tür::N,uhss,алӑк
2595,Tür::N,уккс,алӑк
2596,Tor::N,okse,хапха
2597,Tor::N,pårttå,хапха
2598,Tor::N,uksa,хапха
2599,Tor::N,poarta,хапха
2600,Tor::N,porttâ,хапха
2601,Tor::N,uustõk,хапха
2602,Tor::N,čuâlluhss,хапха
2603,Tor::N,уккс,хапха
2604,Zaun::N,haakene,хӳме
2605,Zaun::N,jerra,хӳме
2606,Zaun::N,gárdde,хӳме
2607,Zaun::N,áidi,хӳме
2608,Zaun::N,äiđi,хӳме
2609,Zaun::N,äidd,хӳме
2610,Zaun::N,čuâll,хӳме
2611,Zaun::N,а̄ййт,хӳме
2612,Dach::N,rehpie,тӑрӑ
2613,Dach::N,dæhkko,тӑрӑ
2614,Dach::N,gáhttu,тӑрӑ
2615,Dach::N,káttu,тӑрӑ
2616,Dach::N,laakk,тӑрӑ
2617,Dach::N,пэ̄ҏҏтэ̄ля,тӑрӑ
2618,Dach::N,кры̄ша,тӑрӑ
2619,Leiter::N,raajtere,пусма
2620,Leiter::N,tjajmos,пусма
2621,Leiter::N,boagos,пусма
2622,Leiter::N,ráidalas,пусма
2623,Leiter::N,raidlâs,пусма
2624,Leiter::N,лествец,пусма
2625,Besen::N,saehpie,шӑпӑр
2626,Besen::N,gaerpene,шӑпӑр
2627,Besen::N,njáman,шӑпӑр
2628,Besen::N,luvdá,шӑпӑр
2629,Besen::N,luvdá,шӑпӑр
2630,Besen::N,västt,шӑпӑр
2631,Besen::N,ва̄сст,шӑпӑр
2632,Spaten::N,gåajvoe,кӗреҫе
2633,Spaten::N,spádá,кӗреҫе
2634,Spaten::N,goajvvo,кӗреҫе
2635,Spaten::N,goaivu,кӗреҫе
2636,Spaten::N,kuái'vu,кӗреҫе
2637,Spaten::N,kuäivv,кӗреҫе
2638,Spaten::N,куаййв,кӗреҫе
2639,Schaufel::N,gåajvoe,кӗреҫе
2640,Schaufel::N,gåjvun,кӗреҫе
2641,Schaufel::N,goajvvo,кӗреҫе
2642,Schaufel::N,goaivu,кӗреҫе
2643,Schaufel::N,kuái'vu,кӗреҫе
2644,Schaufel::N,kuäivv,кӗреҫе
2645,Schaufel::N,куаййв,кӗреҫе
2646,Gabel::N,tjåagka,вилка
2647,Gabel::N,gáffil,вилка
2648,Gabel::N,káffal,вилка
2649,Gabel::N,kaahvâl,вилка
2650,Gabel::N,velkk,вилка
2651,Gabel::N,а̄лльс,вилка
2652,Löffel::N,buste,кашӑк
2653,Löffel::N,bassti,кашӑк
2654,Löffel::N,baste,кашӑк
2655,Löffel::N,pastem,кашӑк
2656,Löffel::N,pâ´sttem,кашӑк
2657,Löffel::N,пасьтэмь,кашӑк
2658,Messer::N,nejpie,ҫӗҫӗ
2659,Messer::N,nijbbe,ҫӗҫӗ
2660,Messer::N,niibi,ҫӗҫӗ
2661,Messer::N,nijbe,ҫӗҫӗ
2662,Messer::N,nei´bb,ҫӗҫӗ
2663,Messer::N,ныййп,ҫӗҫӗ
2664,Nagel::N,spæjhkere,пӑта
2665,Nagel::N,spiger,пӑта
2666,Nagel::N,návlle,пӑта
2667,Nagel::N,spiikkár,пӑта
2668,Nagel::N,spijkkár,пӑта
2669,Nagel::N,näu´ll,пӑта
2670,Nagel::N,на̄ввьл,пӑта
2671,Netz::N,viermie,тетел
2672,Netz::N,viermme,тетел
2673,Netz::N,næhtta,тетел
2674,Netz::N,fierbmi,тетел
2675,Netz::N,viermi,тетел
2676,Netz::N,säi´mm,тетел
2677,Netz::N,нӯжхьт,тетел
2678,Haken::N,kruehkie,йӑрхах
2679,Haken::N,kruehkie,ҫекӗл
2680,Haken::N,ruohkke,йӑрхах
2681,Haken::N,ruohkke,ҫекӗл
2682,Haken::N,vagge,йӑрхах
2683,Haken::N,vagge,ҫекӗл
2684,Haken::N,roahkki,йӑрхах
2685,Haken::N,roahkki,ҫекӗл
2686,Haken::N,faggi,йӑрхах
2687,Haken::N,faggi,ҫекӗл
2688,Haken::N,kuák'ki,йӑрхах
2689,Haken::N,kuák'ki,ҫекӗл
2690,Haken::N,kuä´ǩ'ǩ,йӑрхах
2691,Haken::N,kuä´ǩ'ǩ,ҫекӗл
2692,Haken::N,ва̄ӈӈк,йӑрхах
2693,Haken::N,ва̄ӈӈк,ҫекӗл
2694,Haken::N,куэххьк,йӑрхах
2695,Haken::N,куэххьк,ҫекӗл
2696,Griff::N,rehpie,хӑлӑп
2697,Griff::N,taatje,хӑлӑп
2698,Griff::N,gavlla,хӑлӑп
2699,Griff::N,guottáldahka,хӑлӑп
2700,Griff::N,geavja,хӑлӑп
2701,Griff::N,novdâ,хӑлӑп
2702,Griff::N,nõđđ,хӑлӑп
2703,Griff::N,kå´ǧǧ,хӑлӑп
2704,Griff::N,нэ̄дт,хӑлӑп
2705,Schloss::N,laesie,ҫӑра
2706,Schloss::N,lássa,ҫӑра
2707,Schloss::N,lohkka,ҫӑра
2708,Schloss::N,lukkâ,ҫӑра
2709,Schloss::N,lokk,ҫӑра
2710,Schloss::N,ло̄ххк,ҫӑра
2711,Bild::N,guvvie,сӑн
2712,Bild::N,guvvie,сӑнлӑх
2713,Bild::N,guvvie,картина
2714,Bild::N,gåvvå,сӑн
2715,Bild::N,gåvvå,сӑнлӑх
2716,Bild::N,gåvvå,картина
2717,Bild::N,govva,сӑн
2718,Bild::N,govva,сӑнлӑх
2719,Bild::N,govva,картина
2720,Bild::N,koṿe,сӑн
2721,Bild::N,koṿe,сӑнлӑх
2722,Bild::N,koṿe,картина
2723,Bild::N,kartt,сӑн
2724,Bild::N,kartt,сӑнлӑх
2725,Bild::N,kartt,картина
2726,Bild::N,картина,сӑн
2727,Bild::N,картина,сӑнлӑх
2728,Bild::N,картина,картина
2729,Figur::N,guvvie,кӗлетке
2730,Figur::N,gåvos,кӗлетке
2731,Figur::N,figuvrra,кӗлетке
2732,Figur::N,figuvra,кӗлетке
2733,Figur::N,kovos,кӗлетке
2734,Figur::N,kuâŋas,кӗлетке
2735,Puppe::N,dåahka,пукане
2736,Puppe::N,dåhkko,пукане
2737,Puppe::N,doahkko,пукане
2738,Puppe::N,dohkká,пукане
2739,Puppe::N,duhkká,пукане
2740,Puppe::N,kuuhlaž,пукане
2741,Puppe::N,кукла,пукане
2742,Beutel::N,voessetje,михӗ
2743,Beutel::N,påvsså,михӗ
2744,Beutel::N,seahkaš,михӗ
2745,Beutel::N,bursa,михӗ
2746,Beutel::N,guhkkár,михӗ
2747,Beutel::N,čooṿâs,михӗ
2748,Beutel::N,siâk'k,михӗ
2749,Beutel::N,kå´ššel,михӗ
2750,Beutel::N,ве̄ҏҏц,михӗ
2751,Bündel::N,paantje,ҫыхӑ
2752,Bündel::N,paantje,тӗрке
2753,Bündel::N,buduk,ҫыхӑ
2754,Bündel::N,buduk,тӗрке
2755,Bündel::N,gurppe,ҫыхӑ
2756,Bündel::N,gurppe,тӗрке
2757,Bündel::N,gihppu,ҫыхӑ
2758,Bündel::N,gihppu,тӗрке
2759,Bündel::N,kiäs'tu,ҫыхӑ
2760,Bündel::N,kiäs'tu,тӗрке
2761,Bündel::N,šnâpp,ҫыхӑ
2762,Bündel::N,šnâpp,тӗрке
2763,Bündel::N,пуччк,ҫыхӑ
2764,Bündel::N,пуччк,тӗрке
2765,Tasche::N,veaskoe,сумка
2766,Tasche::N,væssko,сумка
2767,Tasche::N,lávkka,сумка
2768,Tasche::N,lávka,сумка
2769,Tasche::N,seahkka,сумка
2770,Tasche::N,lavkkâ,сумка
2771,Tasche::N,laukk,сумка
2772,Tasche::N,суӎӎьк,сумка
2773,Tasche::N,ло̄а̄ффк,сумка
2774,Eimer::N,bæhtoe,витре
2775,Eimer::N,skiello,витре
2776,Eimer::N,skállu,витре
2777,Eimer::N,eebir,витре
2778,Eimer::N,skääll,витре
2779,Eimer::N,е̄мьперь,витре
2780,Deckel::N,luehkie,хупӑ
2781,Deckel::N,låhkke,хупӑ
2782,Deckel::N,lohkki,хупӑ
2783,Deckel::N,lokke,хупӑ
2784,Deckel::N,lå´ǩǩ,хупӑ
2785,Deckel::N,ко̄а̄ххтнэсс,хупӑ
2786,Geschirr::N,lihtie,савӑт-сапа
2787,Geschirr::N,lihte,савӑт-сапа
2788,Geschirr::N,lihtit,савӑт-сапа
2789,Geschirr::N,litte,савӑт-сапа
2790,Geschirr::N,kärldõk,савӑт-сапа
2791,Geschirr::N,ка̄ррь,савӑт-сапа
2792,Sack::N,voesse,михӗ
2793,Sack::N,vuossa,михӗ
2794,Sack::N,seahkka,михӗ
2795,Sack::N,sekkâ,михӗ
2796,Sack::N,siâk'k,михӗ
2797,Sack::N,ве̄ҏҏц,михӗ
2798,Tasse::N,guksie,курка
2799,Tasse::N,gåhppå,курка
2800,Tasse::N,gohppu,курка
2801,Tasse::N,pollo,курка
2802,Tasse::N,kopp,курка
2803,Tasse::N,на̄ххьп,курка
2804,Topf::N,baetie,кастрюль
2805,Topf::N,krovhte,кастрюль
2806,Topf::N,rujtta,кастрюль
2807,Topf::N,giebbme,кастрюль
2808,Topf::N,báhti,кастрюль
2809,Topf::N,gievdni,кастрюль
2810,Topf::N,pääti,кастрюль
2811,Topf::N,kruâitt,кастрюль
2812,Topf::N,кӣммьн,кастрюль
2813,Kessel::N,giebnie,хуран
2814,Kessel::N,skallo,хуран
2815,Kessel::N,giebbme,хуран
2816,Kessel::N,gieđbmi,хуран
2817,Kessel::N,kiem'ni,хуран
2818,Kessel::N,ǩie´mnn,хуран
2819,Kessel::N,кӣммьн,хуран
2820,Essen::N,åesie,апат
2821,Essen::N,beapmoe,апат
2822,Essen::N,biebbmo,апат
2823,Essen::N,borramuš,апат
2824,Essen::N,purrâmâš,апат
2825,Essen::N,porrmõš,апат
2826,Essen::N,по̄ррмушш,апат
2827,Nahrung::N,beapmoe,апат-ҫимӗс
2828,Nahrung::N,biebbmo,апат-ҫимӗс
2829,Nahrung::N,biebmu,апат-ҫимӗс
2830,Nahrung::N,purrâmâš,апат-ҫимӗс
2831,Nahrung::N,porrmõš,апат-ҫимӗс
2832,Nahrung::N,по̄ррмушш,апат-ҫимӗс
2833,Speise::N,beapmoe,апат
2834,Speise::N,beapmoe,ҫимӗҫ
2835,Speise::N,biebbmo,апат
2836,Speise::N,biebbmo,ҫимӗҫ
2837,Speise::N,biebmu,апат
2838,Speise::N,biebmu,ҫимӗҫ
2839,Speise::N,määlis,апат
2840,Speise::N,määlis,ҫимӗҫ
2841,Speise::N,aasâs,апат
2842,Speise::N,aasâs,ҫимӗҫ
2843,Speise::N,porrmõš,апат
2844,Speise::N,porrmõš,ҫимӗҫ
2845,Speise::N,по̄ррмушш,апат
2846,Speise::N,по̄ррмушш,ҫимӗҫ
2847,Fleisch::N,bearkoe,аш
2848,Fleisch::N,bearkoe,какай
2849,Fleisch::N,oadtje,аш
2850,Fleisch::N,oadtje,какай
2851,Fleisch::N,bierggo,аш
2852,Fleisch::N,bierggo,какай
2853,Fleisch::N,biergu,аш
2854,Fleisch::N,biergu,какай
2855,Fleisch::N,uáž'ži,аш
2856,Fleisch::N,uáž'ži,какай
2857,Fleisch::N,vuä´ǯ'ǯ,аш
2858,Fleisch::N,vuä´ǯ'ǯ,какай
2859,Fleisch::N,вуэннч,аш
2860,Fleisch::N,вуэннч,какай
2861,Getreide::N,gernie,тырӑ
2862,Getreide::N,gårnne,тырӑ
2863,Getreide::N,gordni,тырӑ
2864,Getreide::N,valje,тырӑ
2865,Getreide::N,ле̄ййп,тырӑ
2866,Brei::N,kraavhtse,пӑтӑ
2867,Brei::N,ráktsa,пӑтӑ
2868,Brei::N,buvru,пӑтӑ
2869,Brei::N,suoḥâd,пӑтӑ
2870,Brei::N,hutt,пӑтӑ
2871,Brei::N,уххт,пӑтӑ
2872,Brot::N,gaahkoe,ҫӑкӑр
2873,Brot::N,lájbbe,ҫӑкӑр
2874,Brot::N,stummpa,ҫӑкӑр
2875,Brot::N,láibi,ҫӑкӑр
2876,Brot::N,gáhkku,ҫӑкӑр
2877,Brot::N,leibi,ҫӑкӑр
2878,Brot::N,lei´bb,ҫӑкӑр
2879,Brot::N,ле̄ййп,ҫӑкӑр
2880,Scheibe::N,snaejrie,чӗлӗ
2881,Scheibe::N,snaejrie,касӑк
2882,Scheibe::N,sárdde,чӗлӗ
2883,Scheibe::N,sárdde,касӑк
2884,Scheibe::N,vajahas,чӗлӗ
2885,Scheibe::N,vajahas,касӑк
2886,Scheibe::N,časkkis,чӗлӗ
2887,Scheibe::N,časkkis,касӑк
2888,Scheibe::N,ča'skes,чӗлӗ
2889,Scheibe::N,ča'skes,касӑк
2890,Scheibe::N,ku´sǩǩ,чӗлӗ
2891,Scheibe::N,ku´sǩǩ,касӑк
2892,Scheibe::N,кусськ,чӗлӗ
2893,Scheibe::N,кусськ,касӑк
2894,Fett::N,buejtie,ҫу
2895,Fett::N,vuodja,ҫу
2896,Fett::N,buoidi,ҫу
2897,Fett::N,pyei'di,ҫу
2898,Fett::N,puõi´dd,ҫу
2899,Fett::N,пуййт,ҫу
2900,Butter::N,voeje,ҫу
2901,Butter::N,vuodja,ҫу
2902,Butter::N,vuodja,ҫу
2903,Butter::N,vuojâ,ҫу
2904,Butter::N,vuõjj,ҫу
2905,Butter::N,вӯйй,ҫу
2906,Öl::N,ålja,ҫу
2907,Öl::N,ulljo,ҫу
2908,Öl::N,oalljo,ҫу
2909,Öl::N,olju,ҫу
2910,Öl::N,oljo,ҫу
2911,Öl::N,vuõjj,ҫу
2912,Öl::N,вӯйй,ҫу
2913,Salz::N,saelhtie,тӑвар
2914,Salz::N,sállte,тӑвар
2915,Salz::N,sálti,тӑвар
2916,Salz::N,sältti,тӑвар
2917,Salz::N,sä´ltt,тӑвар
2918,Salz::N,сӯлль,тӑвар
2919,Suppe::N,joptse,яшка
2920,Suppe::N,jupptsa,яшка
2921,Suppe::N,málli,яшка
2922,Suppe::N,määḷi,яшка
2923,Suppe::N,lieṃâ,яшка
2924,Suppe::N,liõmm,яшка
2925,Suppe::N,лӣмм,яшка
2926,Honig::N,hååneske,пыл
2927,Honig::N,meda,пыл
2928,Honig::N,miehta,пыл
2929,Honig::N,mietâ,пыл
2930,Honig::N,miõtt,пыл
2931,Honig::N,мӣдт,пыл
2932,Milch::N,mielhkie,сӗт
2933,Milch::N,mielkke,сӗт
2934,Milch::N,mielki,сӗт
2935,Milch::N,miel'kki,сӗт
2936,Milch::N,mie´lǩǩ,сӗт
2937,Milch::N,ма̄ййт,сӗт
2938,Tee::N,löövje,чей
2939,Tee::N,tedja,чей
2940,Tee::N,deadju,чей
2941,Tee::N,čee,чей
2942,Tee::N,teej̣â,чей
2943,Tee::N,čee,чей
2944,Tee::N,чайй,чей
2945,Leder::N,hovre,сӑран
2946,Leder::N,sassne,сӑран
2947,Leder::N,náhkki,сӑран
2948,Leder::N,leaira,сӑран
2949,Leder::N,čevđi,сӑран
2950,Leder::N,čåu´dd,сӑран
2951,Leder::N,на̄ххьк,сӑран
2952,Wolle::N,ålloe,ҫӑм
2953,Wolle::N,hullo,ҫӑм
2954,Wolle::N,ullu,ҫӑм
2955,Wolle::N,ullo,ҫӑм
2956,Wolle::N,oll,ҫӑм
2957,Wolle::N,улл,ҫӑм
2958,Stoff::N,tyjje,тӗртӗм
2959,Stoff::N,gápptás,тӗртӗм
2960,Stoff::N,stoaffa,тӗртӗм
2961,Stoff::N,ávnnas,тӗртӗм
2962,Stoff::N,käägus,тӗртӗм
2963,Stoff::N,aaunâs,тӗртӗм
2964,Stoff::N,лыййн,тӗртӗм
2965,Nadel::N,naaloe,йӗп
2966,Nadel::N,nállo,йӗп
2967,Nadel::N,nállu,йӗп
2968,Nadel::N,nááḷu,йӗп
2969,Nadel::N,neu´ll,йӗп
2970,Nadel::N,нӣввьл,йӗп
2971,Faden::N,laejkie,ҫип
2972,Faden::N,hárppo,ҫип
2973,Faden::N,árpu,ҫип
2974,Faden::N,läigi,ҫип
2975,Faden::N,lääi´j,ҫип
2976,Faden::N,сӯнн,ҫип
2977,Knopf::N,balhka,тӳме
2978,Knopf::N,boallo,тӳме
2979,Knopf::N,boallu,тӳме
2980,Knopf::N,puál'lu,тӳме
2981,Knopf::N,puäll,тӳме
2982,Knopf::N,пуалл,тӳме
2983,Knoten::N,tjoelme,йӑлӑ
2984,Knoten::N,tjuolmma,йӑлӑ
2985,Knoten::N,čuolbma,йӑлӑ
2986,Knoten::N,čuol'mâ,йӑлӑ
2987,Knoten::N,čuõlmm,йӑлӑ
2988,Knoten::N,чӯллм,йӑлӑ
2989,Farbe::N,klaerie,сӑрӑ
2990,Farbe::N,ivnne,сӑрӑ
2991,Farbe::N,bájnno,сӑрӑ
2992,Farbe::N,mola,сӑрӑ
2993,Farbe::N,fearga,сӑрӑ
2994,Farbe::N,maalâ,сӑрӑ
2995,Farbe::N,páinu,сӑрӑ
2996,Farbe::N,kälkk,сӑрӑ
2997,Farbe::N,по̄а̄ййн,сӑрӑ
2998,Kleidung::N,tyjje,тум
2999,Kleidung::N,tyjje,ҫипуҫ
3000,Kleidung::N,tyjje,тум-тир
3001,Kleidung::N,gárvvo,тум
3002,Kleidung::N,gárvvo,ҫипуҫ
3003,Kleidung::N,gárvvo,тум-тир
3004,Kleidung::N,bivttas,тум
3005,Kleidung::N,bivttas,ҫипуҫ
3006,Kleidung::N,bivttas,тум-тир
3007,Kleidung::N,piivtâs,тум
3008,Kleidung::N,piivtâs,ҫипуҫ
3009,Kleidung::N,piivtâs,тум-тир
3010,Kleidung::N,pivoh,тум
3011,Kleidung::N,pivoh,ҫипуҫ
3012,Kleidung::N,pivoh,тум-тир
3013,Kleidung::N,piiutâs,тум
3014,Kleidung::N,piiutâs,ҫипуҫ
3015,Kleidung::N,piiutâs,тум-тир
3016,Kleidung::N,о̄а̄з,тум
3017,Kleidung::N,о̄а̄з,ҫипуҫ
3018,Kleidung::N,о̄а̄з,тум-тир
3019,Hemd::N,sjåarhtoe,кӗпе
3020,Hemd::N,skirtto,кӗпе
3021,Hemd::N,báidi,кӗпе
3022,Hemd::N,päiđi,кӗпе
3023,Hemd::N,päidd,кӗпе
3024,Hemd::N,па̄ййт,кӗпе
3025,Kragen::N,döörhke,ҫуха
3026,Kragen::N,tjiebet,ҫуха
3027,Kragen::N,tjehpuris,ҫуха
3028,Kragen::N,čeabet,ҫуха
3029,Kragen::N,kráva,ҫуха
3030,Kragen::N,siä'pulâs,ҫуха
3031,Kragen::N,seäp'plõs,ҫуха
3032,Kragen::N,ко̄а̄влас,ҫуха
3033,Ärmel::N,sissie,ҫанӑ
3034,Ärmel::N,sasse,ҫанӑ
3035,Ärmel::N,soadji,ҫанӑ
3036,Ärmel::N,suájá,ҫанӑ
3037,Ärmel::N,suäjj,ҫанӑ
3038,Ärmel::N,суэйй,ҫанӑ
3039,Hose::N,måvhka,шӑлавар
3040,Hose::N,båkså,шӑлавар
3041,Hose::N,buvssat,шӑлавар
3042,Hose::N,puuvsah,шӑлавар
3043,Hose::N,puus,шӑлавар
3044,Hose::N,пукс,шӑлавар
3045,Hose::N,ко̄а̄дтӭ,шӑлавар
3046,Gürtel::N,juvvie,пиҫиххи
3047,Gürtel::N,beelhte,пиҫиххи
3048,Gürtel::N,avve,пиҫиххи
3049,Gürtel::N,getsam,пиҫиххи
3050,Gürtel::N,boagán,пиҫиххи
3051,Gürtel::N,pooṿij,пиҫиххи
3052,Gürtel::N,puäǥǥanj,пиҫиххи
3053,Gürtel::N,эвв,пиҫиххи
3054,Mütze::N,tjohpe,ҫӗлӗк
3055,Mütze::N,gahper,ҫӗлӗк
3056,Mütze::N,gahpir,ҫӗлӗк
3057,Mütze::N,kappeer,ҫӗлӗк
3058,Mütze::N,keä´p'per,ҫӗлӗк
3059,Mütze::N,кабперь,ҫӗлӗк
3060,Schuh::N,gaamege,пушмак
3061,Schuh::N,gaamege,ботинок
3062,Schuh::N,gáma,пушмак
3063,Schuh::N,gáma,ботинок
3064,Schuh::N,skuovva,пушмак
3065,Schuh::N,skuovva,ботинок
3066,Schuh::N,gáma,пушмак
3067,Schuh::N,gáma,ботинок
3068,Schuh::N,kaamâ,пушмак
3069,Schuh::N,kaamâ,ботинок
3070,Schuh::N,kaammi,пушмак
3071,Schuh::N,kaammi,ботинок
3072,Schuh::N,камаша,пушмак
3073,Schuh::N,камаша,ботинок
3074,Stiefel::N,steeblege,атӑ
3075,Stiefel::N,stiebil,атӑ
3076,Stiefel::N,sáhpis,атӑ
3077,Stiefel::N,sáppat,атӑ
3078,Stiefel::N,steevvil,атӑ
3079,Stiefel::N,sa´ppi,атӑ
3080,Stiefel::N,са̄ххпе,атӑ
3081,Ring::N,rïngke,ҫӗрӗ
3082,Ring::N,suormas,ҫӗрӗ
3083,Ring::N,suorpmas,ҫӗрӗ
3084,Ring::N,suormâs,ҫӗрӗ
3085,Ring::N,suõrmâs,ҫӗрӗ
3086,Ring::N,сӯрмас,ҫӗрӗ
3087,Band::N,baante,хаю
3088,Band::N,baante,йӗсме
3089,Band::N,bádde,хаю
3090,Band::N,bádde,йӗсме
3091,Band::N,báddi,хаю
3092,Band::N,báddi,йӗсме
3093,Band::N,päddi,хаю
3094,Band::N,päddi,йӗсме
3095,Band::N,liântt,хаю
3096,Band::N,liântt,йӗсме
3097,Band::N,källre´ppiǩ,хаю
3098,Band::N,källre´ppiǩ,йӗсме
3099,Band::N,ля̄ӊӊт,хаю
3100,Band::N,ля̄ӊӊт,йӗсме
3101,Kamm::N,gaampe,тура
3102,Kamm::N,rájdam,тура
3103,Kamm::N,tjåhkom,тура
3104,Kamm::N,čohkun,тура
3105,Kamm::N,čohhoom,тура
3106,Kamm::N,čååǥǥam,тура
3107,Kamm::N,чоагкь,тура
3108,Spiegel::N,guelmiedahke,тӗкӗр
3109,Spiegel::N,guelmiedahke,куҫ кӗски
3110,Spiegel::N,spiedjil,тӗкӗр
3111,Spiegel::N,spiedjil,куҫ кӗски
3112,Spiegel::N,speajal,тӗкӗр
3113,Spiegel::N,speajal,куҫ кӗски
3114,Spiegel::N,speeijal,тӗкӗр
3115,Spiegel::N,speeijal,куҫ кӗски
3116,Spiegel::N,suei´mkar,тӗкӗр
3117,Spiegel::N,suei´mkar,куҫ кӗски
3118,Spiegel::N,кыффкэмка̄ррь,тӗкӗр
3119,Spiegel::N,кыффкэмка̄ррь,куҫ кӗски
3120,Spiegel::N,зе̄ркал,тӗкӗр
3121,Spiegel::N,зе̄ркал,куҫ кӗски
3122,Riemen::N,györtenje,чӗн
3123,Riemen::N,rájppe,чӗн
3124,Riemen::N,garttsa,чӗн
3125,Riemen::N,lávži,чӗн
3126,Riemen::N,läbži,чӗн
3127,Riemen::N,läbǯǯ,чӗн
3128,Riemen::N,ре̄ммь,чӗн
3129,Schnur::N,gurrie,кантра
3130,Schnur::N,gáras,кантра
3131,Schnur::N,garca,кантра
3132,Schnur::N,orrâ,кантра
3133,Schnur::N,nue´rr,кантра
3134,Schnur::N,нӯррь,кантра
3135,Leine::N,baante,касмӑк
3136,Leine::N,gájnno,касмӑк
3137,Leine::N,báddi,касмӑк
3138,Leine::N,oarra,касмӑк
3139,Leine::N,läbži,касмӑк
3140,Leine::N,läbǯǯ,касмӑк
3141,Leine::N,ла̄ммч,касмӑк
3142,Decke::N,gaptjese,утиял
3143,Decke::N,rádno,утиял
3144,Decke::N,gåbtjås,утиял
3145,Decke::N,tæhppin,утиял
3146,Decke::N,govččas,утиял
3147,Decke::N,loovdâ,утиял
3148,Decke::N,räänn,утиял
3149,Decke::N,ра̄нн,утиял
3150,Kissen::N,nalhke,ҫытар
3151,Kissen::N,nalhke,минтер
3152,Kissen::N,guoddá,ҫытар
3153,Kissen::N,guoddá,минтер
3154,Kissen::N,oajvevuolle,ҫытар
3155,Kissen::N,oajvevuolle,минтер
3156,Kissen::N,guoddá,ҫытар
3157,Kissen::N,guoddá,минтер
3158,Kissen::N,bolsttar,ҫытар
3159,Kissen::N,bolsttar,минтер
3160,Kissen::N,polster,ҫытар
3161,Kissen::N,polster,минтер
3162,Kissen::N,pee´ren,ҫытар
3163,Kissen::N,pee´ren,минтер
3164,Kissen::N,pooddâšǩ,ҫытар
3165,Kissen::N,pooddâšǩ,минтер
3166,Kissen::N,по̄дэшк,ҫытар
3167,Kissen::N,по̄дэшк,минтер
3168,Tuch::N,tyjje,тутӑр
3169,Tuch::N,tyddja,тутӑр
3170,Tuch::N,gådo,тутӑр
3171,Tuch::N,liidni,тутӑр
3172,Tuch::N,läđđee,тутӑр
3173,Tuch::N,re´ppiǩ,тутӑр
3174,Tuch::N,ree´ppiǩ,тутӑр
3175,Tuch::N,ребпехь,тутӑр
3176,Handtuch::N,njaamelijnie,ал шӑлли
3177,Handtuch::N,sigárdahka,ал шӑлли
3178,Handtuch::N,sihkaldat,ал шӑлли
3179,Handtuch::N,siholdâs,ал шӑлли
3180,Handtuch::N,seekkldõs,ал шӑлли
3181,Handtuch::N,u´tree´lniǩ,ал шӑлли
3182,Handtuch::N,отеральнэхьк,ал шӑлли
3183,Kraft::N,faamoe,вӑй
3184,Kraft::N,faamoe,хӑват
3185,Kraft::N,fábmo,вӑй
3186,Kraft::N,fábmo,хӑват
3187,Kraft::N,fápmu,вӑй
3188,Kraft::N,fápmu,хӑват
3189,Kraft::N,fááṃu,вӑй
3190,Kraft::N,fááṃu,хӑват
3191,Kraft::N,viõkk,вӑй
3192,Kraft::N,viõkk,хӑват
3193,Kraft::N,вӣгк,вӑй
3194,Kraft::N,вӣгк,хӑват
3195,Stärke::N,vieksiesvoete,хал
3196,Stärke::N,vieksiesvoete,хӑват
3197,Stärke::N,gievrrudahka,хал
3198,Stärke::N,gievrrudahka,хӑват
3199,Stärke::N,gievrrodus,хал
3200,Stärke::N,gievrrodus,хӑват
3201,Stärke::N,veahka,хал
3202,Stärke::N,veahka,хӑват
3203,Stärke::N,vuoibmi,хал
3204,Stärke::N,vuoibmi,хӑват
3205,Stärke::N,viek'sâvuotâ,хал
3206,Stärke::N,viek'sâvuotâ,хӑват
3207,Stärke::N,viõkk,хал
3208,Stärke::N,viõkk,хӑват
3209,Stärke::N,са̄м,хал
3210,Stärke::N,са̄м,хӑват
3211,Stärke::N,вӣгк,хал
3212,Stärke::N,вӣгк,хӑват
3213,Gesundheit::N,healsoe,хал
3214,Gesundheit::N,healsoe,сывлӑх
3215,Gesundheit::N,starne,хал
3216,Gesundheit::N,starne,сывлӑх
3217,Gesundheit::N,hælsso,хал
3218,Gesundheit::N,hælsso,сывлӑх
