,Concept_ID,se,bg
2901,Brei::N,kraavhtse,каша
2902,Brei::N,ráktsa,каша
2903,Brei::N,buvru,каша
2904,Brei::N,suoḥâd,каша
2905,Brei::N,hutt,каша
2906,Brei::N,уххт,каша
2907,Brot::N,gaahkoe,хляб
2908,Brot::N,lájbbe,хляб
2909,Brot::N,stummpa,хляб
2910,Brot::N,láibi,хляб
2911,Brot::N,gáhkku,хляб
2912,Brot::N,leibi,хляб
2913,Brot::N,lei´bb,хляб
2914,Brot::N,ле̄ййп,хляб
2915,Scheibe::N,snaejrie,резен
2916,Scheibe::N,sárdde,резен
2917,Scheibe::N,vajahas,резен
2918,Scheibe::N,časkkis,резен
2919,Scheibe::N,ča'skes,резен
2920,Scheibe::N,ku´sǩǩ,резен
2921,Scheibe::N,кусськ,резен
2922,Fett::N,buejtie,мазнина
2923,Fett::N,vuodja,мазнина
2924,Fett::N,buoidi,мазнина
2925,Fett::N,pyei'di,мазнина
2926,Fett::N,puõi´dd,мазнина
2927,Fett::N,пуййт,мазнина
2928,Butter::N,voeje,масло
2929,Butter::N,vuodja,масло
2930,Butter::N,vuodja,масло
2931,Butter::N,vuojâ,масло
2932,Butter::N,vuõjj,масло
2933,Butter::N,вӯйй,масло
2934,Öl::N,ålja,олио
2935,Öl::N,ålja,оливия
2936,Öl::N,ulljo,олио
2937,Öl::N,ulljo,оливия
2938,Öl::N,oalljo,олио
2939,Öl::N,oalljo,оливия
2940,Öl::N,olju,олио
2941,Öl::N,olju,оливия
2942,Öl::N,oljo,олио
2943,Öl::N,oljo,оливия
2944,Öl::N,vuõjj,олио
2945,Öl::N,vuõjj,оливия
2946,Öl::N,вӯйй,олио
2947,Öl::N,вӯйй,оливия
2948,Salz::N,saelhtie,сол
2949,Salz::N,sállte,сол
2950,Salz::N,sálti,сол
2951,Salz::N,sältti,сол
2952,Salz::N,sä´ltt,сол
2953,Salz::N,сӯлль,сол
2954,Suppe::N,joptse,супа
2955,Suppe::N,jupptsa,супа
2956,Suppe::N,málli,супа
2957,Suppe::N,määḷi,супа
2958,Suppe::N,lieṃâ,супа
2959,Suppe::N,liõmm,супа
2960,Suppe::N,лӣмм,супа
2961,Honig::N,hååneske,мед
2962,Honig::N,meda,мед
2963,Honig::N,miehta,мед
2964,Honig::N,mietâ,мед
2965,Honig::N,miõtt,мед
2966,Honig::N,мӣдт,мед
2967,Milch::N,mielhkie,мляко
2968,Milch::N,mielkke,мляко
2969,Milch::N,mielki,мляко
2970,Milch::N,miel'kki,мляко
2971,Milch::N,mie´lǩǩ,мляко
2972,Milch::N,ма̄ййт,мляко
2973,Tee::N,löövje,чай
2974,Tee::N,tedja,чай
2975,Tee::N,deadju,чай
2976,Tee::N,čee,чай
2977,Tee::N,teej̣â,чай
2978,Tee::N,čee,чай
2979,Tee::N,чайй,чай
2980,Leder::N,hovre,кожа
2981,Leder::N,sassne,кожа
2982,Leder::N,náhkki,кожа
2983,Leder::N,leaira,кожа
2984,Leder::N,čevđi,кожа
2985,Leder::N,čåu´dd,кожа
2986,Leder::N,на̄ххьк,кожа
2987,Wolle::N,ålloe,вълна
2988,Wolle::N,hullo,вълна
2989,Wolle::N,ullu,вълна
2990,Wolle::N,ullo,вълна
2991,Wolle::N,oll,вълна
2992,Wolle::N,улл,вълна
2993,Stoff::N,tyjje,плат
2994,Stoff::N,tyjje,материал
2995,Stoff::N,gápptás,плат
2996,Stoff::N,gápptás,материал
2997,Stoff::N,stoaffa,плат
2998,Stoff::N,stoaffa,материал
2999,Stoff::N,ávnnas,плат
3000,Stoff::N,ávnnas,материал
3001,Stoff::N,käägus,плат
3002,Stoff::N,käägus,материал
3003,Stoff::N,aaunâs,плат
3004,Stoff::N,aaunâs,материал
3005,Stoff::N,лыййн,плат
3006,Stoff::N,лыййн,материал
3007,Nadel::N,naaloe,игла
3008,Nadel::N,nállo,игла
3009,Nadel::N,nállu,игла
3010,Nadel::N,nááḷu,игла
3011,Nadel::N,neu´ll,игла
3012,Nadel::N,нӣввьл,игла
3013,Faden::N,laejkie,конец
3014,Faden::N,hárppo,конец
3015,Faden::N,árpu,конец
3016,Faden::N,läigi,конец
3017,Faden::N,lääi´j,конец
3018,Faden::N,сӯнн,конец
3019,Knopf::N,balhka,копче
3020,Knopf::N,boallo,копче
3021,Knopf::N,boallu,копче
3022,Knopf::N,puál'lu,копче
3023,Knopf::N,puäll,копче
3024,Knopf::N,пуалл,копче
3025,Knoten::N,tjoelme,възел
3026,Knoten::N,tjuolmma,възел
3027,Knoten::N,čuolbma,възел
3028,Knoten::N,čuol'mâ,възел
3029,Knoten::N,čuõlmm,възел
3030,Knoten::N,чӯллм,възел
3031,Farbe::N,klaerie,боя
3032,Farbe::N,ivnne,боя
3033,Farbe::N,bájnno,боя
3034,Farbe::N,mola,боя
3035,Farbe::N,fearga,боя
3036,Farbe::N,maalâ,боя
3037,Farbe::N,páinu,боя
3038,Farbe::N,kälkk,боя
3039,Farbe::N,по̄а̄ййн,боя
3040,Kleidung::N,tyjje,дрехи
3041,Kleidung::N,tyjje,облекло
3042,Kleidung::N,gárvvo,дрехи
3043,Kleidung::N,gárvvo,облекло
3044,Kleidung::N,bivttas,дрехи
3045,Kleidung::N,bivttas,облекло
3046,Kleidung::N,piivtâs,дрехи
3047,Kleidung::N,piivtâs,облекло
3048,Kleidung::N,pivoh,дрехи
3049,Kleidung::N,pivoh,облекло
3050,Kleidung::N,piiutâs,дрехи
3051,Kleidung::N,piiutâs,облекло
3052,Kleidung::N,о̄а̄з,дрехи
3053,Kleidung::N,о̄а̄з,облекло
3054,Hemd::N,sjåarhtoe,риза
3055,Hemd::N,skirtto,риза
3056,Hemd::N,báidi,риза
3057,Hemd::N,päiđi,риза
3058,Hemd::N,päidd,риза
3059,Hemd::N,па̄ййт,риза
3060,Kragen::N,döörhke,яка
3061,Kragen::N,tjiebet,яка
3062,Kragen::N,tjehpuris,яка
3063,Kragen::N,čeabet,яка
3064,Kragen::N,kráva,яка
3065,Kragen::N,siä'pulâs,яка
3066,Kragen::N,seäp'plõs,яка
3067,Kragen::N,ко̄а̄влас,яка
3068,Ärmel::N,sissie,ръкав
3069,Ärmel::N,sasse,ръкав
3070,Ärmel::N,soadji,ръкав
3071,Ärmel::N,suájá,ръкав
3072,Ärmel::N,suäjj,ръкав
3073,Ärmel::N,суэйй,ръкав
3074,Hose::N,måvhka,панталони
3075,Hose::N,båkså,панталони
3076,Hose::N,buvssat,панталони
3077,Hose::N,puuvsah,панталони
3078,Hose::N,puus,панталони
3079,Hose::N,пукс,панталони
3080,Hose::N,ко̄а̄дтӭ,панталони
3081,Gürtel::N,juvvie,пояс
3082,Gürtel::N,juvvie,колан
3083,Gürtel::N,beelhte,пояс
3084,Gürtel::N,beelhte,колан
3085,Gürtel::N,avve,пояс
3086,Gürtel::N,avve,колан
3087,Gürtel::N,getsam,пояс
3088,Gürtel::N,getsam,колан
3089,Gürtel::N,boagán,пояс
3090,Gürtel::N,boagán,колан
3091,Gürtel::N,pooṿij,пояс
3092,Gürtel::N,pooṿij,колан
3093,Gürtel::N,puäǥǥanj,пояс
3094,Gürtel::N,puäǥǥanj,колан
3095,Gürtel::N,эвв,пояс
3096,Gürtel::N,эвв,колан
3097,Mütze::N,tjohpe,каскет
3098,Mütze::N,tjohpe,фуражка
3099,Mütze::N,gahper,каскет
3100,Mütze::N,gahper,фуражка
3101,Mütze::N,gahpir,каскет
3102,Mütze::N,gahpir,фуражка
3103,Mütze::N,kappeer,каскет
3104,Mütze::N,kappeer,фуражка
3105,Mütze::N,keä´p'per,каскет
3106,Mütze::N,keä´p'per,фуражка
3107,Mütze::N,кабперь,каскет
3108,Mütze::N,кабперь,фуражка
3109,Schuh::N,gaamege,обувка
3110,Schuh::N,gáma,обувка
3111,Schuh::N,skuovva,обувка
3112,Schuh::N,gáma,обувка
3113,Schuh::N,kaamâ,обувка
3114,Schuh::N,kaammi,обувка
3115,Schuh::N,камаша,обувка
3116,Stiefel::N,steeblege,ботуш
3117,Stiefel::N,stiebil,ботуш
3118,Stiefel::N,sáhpis,ботуш
3119,Stiefel::N,sáppat,ботуш
3120,Stiefel::N,steevvil,ботуш
3121,Stiefel::N,sa´ppi,ботуш
3122,Stiefel::N,са̄ххпе,ботуш
3123,Ring::N,rïngke,пръстен
3124,Ring::N,suormas,пръстен
3125,Ring::N,suorpmas,пръстен
3126,Ring::N,suormâs,пръстен
3127,Ring::N,suõrmâs,пръстен
3128,Ring::N,сӯрмас,пръстен
3129,Band::N,baante,лента
3130,Band::N,baante,връзка
3131,Band::N,bádde,лента
3132,Band::N,bádde,връзка
3133,Band::N,báddi,лента
3134,Band::N,báddi,връзка
3135,Band::N,päddi,лента
3136,Band::N,päddi,връзка
3137,Band::N,liântt,лента
3138,Band::N,liântt,връзка
3139,Band::N,källre´ppiǩ,лента
3140,Band::N,källre´ppiǩ,връзка
3141,Band::N,ля̄ӊӊт,лента
3142,Band::N,ля̄ӊӊт,връзка
3143,Kamm::N,gaampe,гребен
3144,Kamm::N,rájdam,гребен
3145,Kamm::N,tjåhkom,гребен
3146,Kamm::N,čohkun,гребен
3147,Kamm::N,čohhoom,гребен
3148,Kamm::N,čååǥǥam,гребен
3149,Kamm::N,чоагкь,гребен
3150,Spiegel::N,guelmiedahke,огледало
3151,Spiegel::N,spiedjil,огледало
3152,Spiegel::N,speajal,огледало
3153,Spiegel::N,speeijal,огледало
3154,Spiegel::N,suei´mkar,огледало
3155,Spiegel::N,кыффкэмка̄ррь,огледало
3156,Spiegel::N,зе̄ркал,огледало
3157,Riemen::N,györtenje,каиш
3158,Riemen::N,györtenje,ремък
3159,Riemen::N,rájppe,каиш
3160,Riemen::N,rájppe,ремък
3161,Riemen::N,garttsa,каиш
3162,Riemen::N,garttsa,ремък
3163,Riemen::N,lávži,каиш
3164,Riemen::N,lávži,ремък
3165,Riemen::N,läbži,каиш
3166,Riemen::N,läbži,ремък
3167,Riemen::N,läbǯǯ,каиш
3168,Riemen::N,läbǯǯ,ремък
3169,Riemen::N,ре̄ммь,каиш
3170,Riemen::N,ре̄ммь,ремък
3171,Schnur::N,gurrie,връв
3172,Schnur::N,gáras,връв
3173,Schnur::N,garca,връв
3174,Schnur::N,orrâ,връв
3175,Schnur::N,nue´rr,връв
3176,Schnur::N,нӯррь,връв
3177,Leine::N,baante,връв
3178,Leine::N,baante,въже
3179,Leine::N,gájnno,връв
3180,Leine::N,gájnno,въже
3181,Leine::N,báddi,връв
3182,Leine::N,báddi,въже
3183,Leine::N,oarra,връв
3184,Leine::N,oarra,въже
3185,Leine::N,läbži,връв
3186,Leine::N,läbži,въже
3187,Leine::N,läbǯǯ,връв
3188,Leine::N,läbǯǯ,въже
3189,Leine::N,ла̄ммч,връв
3190,Leine::N,ла̄ммч,въже
3191,Decke::N,gaptjese,покривка
3192,Decke::N,rádno,покривка
3193,Decke::N,gåbtjås,покривка
3194,Decke::N,tæhppin,покривка
3195,Decke::N,govččas,покривка
3196,Decke::N,loovdâ,покривка
3197,Decke::N,räänn,покривка
3198,Decke::N,ра̄нн,покривка
3199,Kissen::N,nalhke,възглавница
3200,Kissen::N,guoddá,възглавница
3201,Kissen::N,oajvevuolle,възглавница
3202,Kissen::N,guoddá,възглавница
3203,Kissen::N,bolsttar,възглавница
3204,Kissen::N,polster,възглавница
3205,Kissen::N,pee´ren,възглавница
3206,Kissen::N,pooddâšǩ,възглавница
3207,Kissen::N,по̄дэшк,възглавница
3208,Tuch::N,tyjje,сукно
3209,Tuch::N,tyddja,сукно
3210,Tuch::N,gådo,сукно
3211,Tuch::N,liidni,сукно
3212,Tuch::N,läđđee,сукно
3213,Tuch::N,re´ppiǩ,сукно
3214,Tuch::N,ree´ppiǩ,сукно
3215,Tuch::N,ребпехь,сукно
3216,Handtuch::N,njaamelijnie,пешкир
3217,Handtuch::N,njaamelijnie,кърпа за лице
3218,Handtuch::N,sigárdahka,пешкир
3219,Handtuch::N,sigárdahka,кърпа за лице
3220,Handtuch::N,sihkaldat,пешкир
3221,Handtuch::N,sihkaldat,кърпа за лице
3222,Handtuch::N,siholdâs,пешкир
3223,Handtuch::N,siholdâs,кърпа за лице
3224,Handtuch::N,seekkldõs,пешкир
3225,Handtuch::N,seekkldõs,кърпа за лице
3226,Handtuch::N,u´tree´lniǩ,пешкир
3227,Handtuch::N,u´tree´lniǩ,кърпа за лице
3228,Handtuch::N,отеральнэхьк,пешкир
3229,Handtuch::N,отеральнэхьк,кърпа за лице
3230,Kraft::N,faamoe,мощ
3231,Kraft::N,faamoe,сила
3232,Kraft::N,fábmo,мощ
3233,Kraft::N,fábmo,сила
3234,Kraft::N,fápmu,мощ
3235,Kraft::N,fápmu,сила
3236,Kraft::N,fááṃu,мощ
3237,Kraft::N,fááṃu,сила
3238,Kraft::N,viõkk,мощ
3239,Kraft::N,viõkk,сила
3240,Kraft::N,вӣгк,мощ
3241,Kraft::N,вӣгк,сила
3242,Stärke::N,vieksiesvoete,сила
3243,Stärke::N,gievrrudahka,сила
3244,Stärke::N,gievrrodus,сила
3245,Stärke::N,veahka,сила
3246,Stärke::N,vuoibmi,сила
3247,Stärke::N,viek'sâvuotâ,сила
3248,Stärke::N,viõkk,сила
3249,Stärke::N,са̄м,сила
3250,Stärke::N,вӣгк,сила
3251,Gesundheit::N,healsoe,здраве
3252,Gesundheit::N,starne,здраве
3253,Gesundheit::N,hælsso,здраве
3254,Gesundheit::N,varresvuohta,здраве
3255,Gesundheit::N,dearvvasvuohta,здраве
3256,Gesundheit::N,tie'rvâsvuotâ,здраве
3257,Gesundheit::N,tiõrvâsvuõtt,здраве
3258,Gesundheit::N,тӣрвасвӯдт,здраве
3259,Krankheit::N,skïemtjelasse,болест
3260,Krankheit::N,skihpudahka,болест
3261,Krankheit::N,dávdda,болест
3262,Krankheit::N,vihke,болест
3263,Krankheit::N,dávda,болест
3264,Krankheit::N,tavdâ,болест
3265,Krankheit::N,puá'cuvuotâ,болест
3266,Krankheit::N,kõpp,болест
3267,Krankheit::N,puõccmoš,болест
3268,Krankheit::N,кэ̄бп,болест
3269,Schmerz::N,haerhpie,болка
3270,Schmerz::N,bávtjas,болка
3271,Schmerz::N,bávčča,болка
3272,Schmerz::N,tuške,болка
3273,Schmerz::N,poovčâs,болка
3274,Schmerz::N,tå´sǩǩ,болка
3275,Schmerz::N,кэ̄бп,болка
3276,Wunde::N,saejrie,рана
3277,Wunde::N,hávve,рана
3278,Wunde::N,hávvi,рана
3279,Wunde::N,hävvi,рана
3280,Wunde::N,hää´vv,рана
3281,Wunde::N,ра̄ӊӊҍ,рана
3282,Fieber::N,vaejlie,треска
3283,Fieber::N,vaejlie,температура
3284,Fieber::N,fiebar,треска
3285,Fieber::N,fiebar,температура
3286,Fieber::N,báhkkadávda,треска
3287,Fieber::N,báhkkadávda,температура
3288,Fieber::N,žaar,треска
3289,Fieber::N,žaar,температура
3290,Fieber::N,жоарр,треска
3291,Fieber::N,жоарр,температура
3292,Arznei::N,daalhkesh,лек
3293,Arznei::N,daalhkesh,лекарство
3294,Arznei::N,dálkas,лек
3295,Arznei::N,dálkas,лекарство
3296,Arznei::N,dálkkas,лек
3297,Arznei::N,dálkkas,лекарство
3298,Arznei::N,taalhâs,лек
3299,Arznei::N,taalhâs,лекарство
3300,Arznei::N,lekittâs,лек
3301,Arznei::N,lekittâs,лекарство
3302,Arznei::N,taalkâs,лек
3303,Arznei::N,taalkâs,лекарство
3304,Arznei::N,лоаддв,лек
3305,Arznei::N,лоаддв,лекарство
3306,Brücke::N,pruvvie,мост
3307,Brücke::N,råvve,мост
3308,Brücke::N,šaldi,мост
3309,Brücke::N,šalde,мост
3310,Brücke::N,mostt,мост
3311,Brücke::N,мо̄сст,мост
3312,Brunnen::N,prutnie,чешма
3313,Brunnen::N,prutnie,кладенец
3314,Brunnen::N,ruddne,чешма
3315,Brunnen::N,ruddne,кладенец
3316,Brunnen::N,gáivo,чешма
3317,Brunnen::N,gáivo,кладенец
3318,Brunnen::N,káivu,чешма
3319,Brunnen::N,káivu,кладенец
3320,Brunnen::N,käivv,чешма
3321,Brunnen::N,käivv,кладенец
3322,Brunnen::N,ка̄ййв,чешма
3323,Brunnen::N,ка̄ййв,кладенец
3324,Weide::N,gåatome,паша
3325,Weide::N,gåatome,пасище
3326,Weide::N,guohtom,паша
3327,Weide::N,guohtom,пасище
3328,Weide::N,guohtun,паша
3329,Weide::N,guohtun,пасище
3330,Weide::N,kuátu,паша
3331,Weide::N,kuátu,пасище
3332,Weide::N,luátu,паша
3333,Weide::N,luátu,пасище
3334,Weide::N,та̄нтар,паша
3335,Weide::N,та̄нтар,пасище
3336,Pfad::N,baalka,пътека
3337,Pfad::N,bálges,пътека
3338,Pfad::N,bálggis,пътека
3339,Pfad::N,päälgis,пътека
3340,Pfad::N,pää´ljes,пътека
3341,Pfad::N,поалкас,пътека
3342,Weg::N,geajnoe,път
3343,Weg::N,gæjnno,път
3344,Weg::N,væddja,път
3345,Weg::N,geaidnu,път
3346,Weg::N,luod'dâ,път
3347,Weg::N,čuâǥǥas,път
3348,Weg::N,чуэкас,път
3349,Straße::N,geajnoe,шосе
3350,Straße::N,joene,шосе
3351,Straße::N,gahttun,шосе
3352,Straße::N,geaidnu,шосе
3353,Straße::N,maađij,шосе
3354,Straße::N,uu´lec,шосе
3355,Straße::N,чуэкас,шосе
3356,Dorf::N,sïjte,село
3357,Dorf::N,bájkke,село
3358,Dorf::N,gilli,село
3359,Dorf::N,sijdâ,село
3360,Dorf::N,sijdd,село
3361,Dorf::N,сыййт,село
3362,Stadt::N,staare,град
3363,Stadt::N,sjeltie,град
3364,Stadt::N,stáda,град
3365,Stadt::N,gávpot,град
3366,Stadt::N,kaavpug,град
3367,Stadt::N,lâ´nn,град
3368,Stadt::N,gåårad,град
3369,Stadt::N,ланнҍ,град
3370,Brief::N,prievie,писмо
3371,Brief::N,girjje,писмо
3372,Brief::N,reive,писмо
3373,Brief::N,kirje,писмо
3374,Brief::N,ǩe´rjj,писмо
3375,Brief::N,кыррьй,писмо
3376,Buch::N,gærja,книга
3377,Buch::N,girjje,книга
3378,Buch::N,girji,книга
3379,Buch::N,kirje,книга
3380,Buch::N,ǩe´rjj,книга
3381,Buch::N,кыррьй,книга
3382,Buchstabe::N,baakoe,буква
3383,Buchstabe::N,bokstávva,буква
3384,Buchstabe::N,bustávva,буква
3385,Buchstabe::N,puustav,буква
3386,Buchstabe::N,bukva,буква
3387,Buchstabe::N,буква,буква
3388,Zeitung::N,plaerie,вестник
3389,Zeitung::N,avijssa,вестник
3390,Zeitung::N,bláđđi,вестник
3391,Zeitung::N,aavis,вестник
3392,Zeitung::N,listt,вестник
3393,Zeitung::N,ga´zaat,вестник
3394,Zeitung::N,газет,вестник
3395,Leben::N,hïegke,живот
3396,Leben::N,hægga,живот
3397,Leben::N,iellem,живот
3398,Leben::N,viessom,живот
3399,Leben::N,eallin,живот
3400,Leben::N,eellim,живот
3401,Leben::N,jie´llem,живот
3402,Leben::N,я̄лл,живот
3403,Tod::N,jaame,смърт
3404,Tod::N,jábmem,смърт
3405,Tod::N,jápmin,смърт
3406,Tod::N,jäämmim,смърт
3407,Tod::N,så´rmm,смърт
3408,Tod::N,jää´mmem,смърт
3409,Tod::N,соаррьм,смърт
3410,Grab::N,gaelmie,гроб
3411,Grab::N,ráhpo,гроб
3412,Grab::N,hávdde,гроб
3413,Grab::N,hávdi,гроб
3414,Grab::N,hävdi,гроб
3415,Grab::N,äu´dd,гроб
3416,Grab::N,ка̄лльм,гроб
3417,Kirche::N,gærhkoe,църква
3418,Kirche::N,girkko,църква
3419,Kirche::N,girku,църква
3420,Kirche::N,kirkko,църква
3421,Kirche::N,ceerkav,църква
3422,Kirche::N,цэ̄ркав,църква
3423,Sünde::N,sådtoe,грях
3424,Sünde::N,suddo,грях
3425,Sünde::N,suddu,грях
3426,Sünde::N,suddo,грях
3427,Sünde::N,reä´ǩ'ǩ,грях
3428,Gott::N,jupmele,бог
3429,Gott::N,jubmel,бог
3430,Gott::N,ipmil,бог
3431,Gott::N,immeel,бог
3432,Gott::N,e´mmel,бог
3433,Gott::N,иммель,бог
3434,Arbeiter::N,barkije,работник
3435,Arbeiter::N,barggoulmusj,работник
3436,Arbeiter::N,bargi,работник
3437,Arbeiter::N,pargee,работник
3438,Arbeiter::N,reâugglaž,работник
3439,Arbeiter::N,лыххкэй,работник
3440,Chef::N,åvtehke,шеф
3441,Chef::N,åvtehke,началник
3442,Chef::N,oajvve,шеф
3443,Chef::N,oajvve,началник
3444,Chef::N,hoavda,шеф
3445,Chef::N,hoavda,началник
3446,Chef::N,hovdâ,шеф
3447,Chef::N,hovdâ,началник
3448,Chef::N,uái'vi,шеф
3449,Chef::N,uái'vi,началник
3450,Chef::N,ä´ttem,шеф
3451,Chef::N,ä´ttem,началник
3452,Chef::N,vuei´vvooumaž,шеф
3453,Chef::N,vuei´vvooumaž,началник
3454,Chef::N,выгкэй,шеф
