,Concept_ID,se,bn
1986,Größe::N,ståaroe,আয়তন
1987,Größe::N,stuorrudahka,আয়তন
1988,Größe::N,stūrrodat,আয়তন
1989,Größe::N,mahtodat,আয়তন
1990,Größe::N,allodat,আয়তন
1991,Größe::N,stuá'ṛudâh,আয়তন
1992,Größe::N,роаӈӈьк,আয়তন
1993,Länge::N,gåhkoe,দৈর্ঘ্য
1994,Länge::N,guhkkudahka,দৈর্ঘ্য
1995,Länge::N,guhkkodat,দৈর্ঘ্য
1996,Länge::N,kukkodâh,দৈর্ঘ্য
1997,Länge::N,õllâdvuõtt,দৈর্ঘ্য
1998,Länge::N,куххьквӯдт,দৈর্ঘ্য
1999,Höhe::N,jalloe,উচ্চতা
2000,Höhe::N,jalladahke,উচ্চতা
2001,Höhe::N,alludahka,উচ্চতা
2002,Höhe::N,allatvuohta,উচ্চতা
2003,Höhe::N,allodat,উচ্চতা
2004,Höhe::N,aḷodâh,উচ্চতা
2005,Höhe::N,âlladvuõtt,উচ্চতা
2006,Höhe::N,э̄ллвӯдт,উচ্চতা
2007,Gewicht::N,leavloe,ওজন
2008,Gewicht::N,dædda,ওজন
2009,Gewicht::N,låssudahka,ওজন
2010,Gewicht::N,deaddu,ওজন
2011,Gewicht::N,tiäd'du,ওজন
2012,Gewicht::N,teäd'd,ওজন
2013,Gewicht::N,тя̄ннт,ওজন
2014,Gewicht::N,вӣссь,ওজন
2015,Menge::N,mierie,পরিমাণ
2016,Menge::N,ållo,পরিমাণ
2017,Menge::N,mearri,পরিমাণ
2018,Menge::N,doahkki,পরিমাণ
2019,Menge::N,meeṛi,পরিমাণ
2020,Menge::N,tukk,পরিমাণ
2021,Menge::N,mie´rr,পরিমাণ
2022,Menge::N,туххк,পরিমাণ
2023,Menge::N,ла̄ннҍт,পরিমাণ
2024,Haufen::N,deava,পুঞ্জ
2025,Haufen::N,håevkie,পুঞ্জ
2026,Haufen::N,hårre,পুঞ্জ
2027,Haufen::N,látna,পুঞ্জ
2028,Haufen::N,laaṇâ,পুঞ্জ
2029,Haufen::N,laađđ,পুঞ্জ
2030,Haufen::N,поанн,পুঞ্জ
2031,Reihe::N,raajroe,শ্রেণী
2032,Reihe::N,rájddo,শ্রেণী
2033,Reihe::N,gurgadas,শ্রেণী
2034,Reihe::N,kuáḷus,শ্রেণী
2035,Reihe::N,riâd'd,শ্রেণী
2036,Reihe::N,по̄ллт,শ্রেণী
2037,Boot::N,vïnhtse,নৌকা
2038,Boot::N,vanás,নৌকা
2039,Boot::N,vanntsa,নৌকা
2040,Boot::N,fanas,নৌকা
2041,Boot::N,voonâs,নৌকা
2042,Boot::N,käärbis,নৌকা
2043,Boot::N,võõnâs,নৌকা
2044,Boot::N,вэнс,নৌকা
2045,Ruder::N,aajroe,দাঁড়
2046,Ruder::N,ájrro,দাঁড়
2047,Ruder::N,áiru,দাঁড়
2048,Ruder::N,áiru,দাঁড়
2049,Ruder::N,äirr,দাঁড়
2050,Ruder::N,а̄ррьй,দাঁড়
2051,Schlitten::N,slærra,স্নেজ্-গাড়ি
2052,Schlitten::N,tjïelhke,স্নেজ্-গাড়ি
2053,Schlitten::N,gieris,স্নেজ্-গাড়ি
2054,Schlitten::N,tjielkká,স্নেজ্-গাড়ি
2055,Schlitten::N,gielká,স্নেজ্-গাড়ি
2056,Schlitten::N,kiäl'kká,স্নেজ্-গাড়ি
2057,Schlitten::N,saan,স্নেজ্-গাড়ি
2058,Schlitten::N,ǩeâlkk,স্নেজ্-গাড়ি
2059,Schlitten::N,со̄а̄н,স্নেজ্-গাড়ি
2060,Ski::N,treavka,শী
2061,Ski::N,sabek,শী
2062,Ski::N,sabet,শী
2063,Ski::N,saaveeh,শী
2064,Ski::N,koolâs,শী
2065,Ski::N,коаллас,শী
2066,Ski::N,са̄вехь,শী
2067,Lagerfeuer::N,dålle,অগ্নি
2068,Lagerfeuer::N,sajijdållå,অগ্নি
2069,Lagerfeuer::N,dolla,অগ্নি
2070,Lagerfeuer::N,tullâ,অগ্নি
2071,Lagerfeuer::N,toll,অগ্নি
2072,Lagerfeuer::N,то̄лл,অগ্নি
2073,Last::N,maajsoe,বোঝা
2074,Last::N,noade,বোঝা
2075,Last::N,guorbmi,বোঝা
2076,Last::N,kye'rmi,বোঝা
2077,Last::N,nue´đđ,বোঝা
2078,Last::N,kue´rmm,বোঝা
2079,Last::N,нуэдът,বোঝা
2080,Gang::N,vaedtseme,হণ্টন
2081,Gang::N,mannulahka,হণ্টন
2082,Gang::N,johtu,হণ্টন
2083,Gang::N,jotteem,হণ্টন
2084,Gang::N,joto,হণ্টন
2085,Gang::N,jäl'lmõš,হণ্টন
2086,Gang::N,ёадтмушш,হণ্টন
2087,Gang::N,ёадтҌмушш,হণ্টন
2088,Schritt::N,sïlle,পদ
2089,Schritt::N,lávkke,পদ
2090,Schritt::N,lávki,পদ
2091,Schritt::N,lävkki,পদ
2092,Schritt::N,läu´ǩǩ,পদ
2093,Schritt::N,ла̄ффьк,পদ
2094,Norden::N,noerhte,উত্তরদিক্
2095,Norden::N,nuortta,উত্তরদিক্
2096,Norden::N,davvi,উত্তরদিক্
2097,Norden::N,taṿe,উত্তরদিক্
2098,Norden::N,tâ´vv,উত্তরদিক্
2099,Norden::N,таввял,উত্তরদিক্
2100,Süden::N,åarjel,দক্ষিণদিক
2101,Süden::N,oarjje,দক্ষিণদিক
2102,Süden::N,lulli,দক্ষিণদিক
2103,Süden::N,mäddi,দক্ষিণদিক
2104,Süden::N,kesipieg'gâ,দক্ষিণদিক
2105,Süden::N,saujj,দক্ষিণদিক
2106,Süden::N,со̄а̄ййв,দক্ষিণদিক
2107,Westen::N,jillie,পশ্চিমদিক্
2108,Westen::N,alle,পশ্চিমদিক্
2109,Westen::N,oarji,পশ্চিমদিক্
2110,Westen::N,uár'ji,পশ্চিমদিক্
2111,Westen::N,viõstâr,পশ্চিমদিক্
2112,Westen::N,вуэрьял,পশ্চিমদিক্
2113,Osten::N,luvlie,পূর্বদিক
2114,Osten::N,lulle,পূর্বদিক
2115,Osten::N,nuorta,পূর্বদিক
2116,Osten::N,nuor'ttâ,পূর্বদিক
2117,Osten::N,nuõrti,পূর্বদিক
2118,Osten::N,нуҏҏьт,পূর্বদিক
2119,Holz::N,moere,কাঠ
2120,Holz::N,muorra,কাঠ
2121,Holz::N,muorra,কাঠ
2122,Holz::N,muoṛâ,কাঠ
2123,Holz::N,muõrr,কাঠ
2124,Holz::N,мӯрр,কাঠ
2125,Brett::N,fealloe,তক্তা
2126,Brett::N,fiello,তক্তা
2127,Brett::N,lávdi,তক্তা
2128,Brett::N,lyev'di,তক্তা
2129,Brett::N,lu´vdd,তক্তা
2130,Brett::N,лаййт,তক্তা
2131,Platte::N,spaagkoe,ফলক
2132,Platte::N,skierro,ফলক
2133,Platte::N,skearru,ফলক
2134,Platte::N,ráptu,ফলক
2135,Platte::N,ка̄ррьт,ফলক
2136,Stütze::N,dovtege,নাগদণ্ড
2137,Stütze::N,dåarjege,নাগদণ্ড
2138,Stütze::N,tsagge,নাগদণ্ড
2139,Stütze::N,nihta,নাগদণ্ড
2140,Stütze::N,duvdda,নাগদণ্ড
2141,Stütze::N,caggi,নাগদণ্ড
2142,Stütze::N,cagge,নাগদণ্ড
2143,Stütze::N,cõgldõk,নাগদণ্ড
2144,Stütze::N,стуэлльп,নাগদণ্ড
2145,Stange::N,staavra,দণ্ড
2146,Stange::N,stággo,দণ্ড
2147,Stange::N,hålggå,দণ্ড
2148,Stange::N,stávrá,দণ্ড
2149,Stange::N,stággu,দণ্ড
2150,Stange::N,čuálgui,দণ্ড
2151,Stange::N,kaŋgg,দণ্ড
2152,Stange::N,кэ̄ллт,দণ্ড
2153,Stange::N,пе̄лльк,দণ্ড
2154,Stock::N,galte,ছড়ি
2155,Stock::N,klåbpoe,ছড়ি
2156,Stock::N,soabbe,ছড়ি
2157,Stock::N,soabbi,ছড়ি
2158,Stock::N,suáb'bi,ছড়ি
2159,Stock::N,suä´b'b,ছড়ি
2160,Stock::N,суэммьп,ছড়ি
2161,Stab::N,klaahka,যষ্টি
2162,Stab::N,soabbe,যষ্টি
2163,Stab::N,soabbi,যষ্টি
2164,Stab::N,suáb'bi,যষ্টি
2165,Stab::N,suä´b'b,যষ্টি
2166,Stab::N,суэммьп,যষ্টি
2167,Rohr::N,gïrse,নল
2168,Rohr::N,båhttså,নল
2169,Rohr::N,bohcci,নল
2170,Rohr::N,poccee,নল
2171,Rohr::N,puu´lčiǩ,নল
2172,Rohr::N,туррьп,নল
2173,Haus::N,ståapoe,ঘর
2174,Haus::N,goahte,ঘর
2175,Haus::N,stohpu,ঘর
2176,Haus::N,tááḷu,ঘর
2177,Haus::N,tääll,ঘর
2178,Haus::N,пэ̄ҏҏт,ঘর
2179,Heim::N,hïejme,বাসা
2180,Heim::N,viesso,বাসা
2181,Heim::N,ruoktu,বাসা
2182,Heim::N,päikki,বাসা
2183,Heim::N,päi´ǩǩ,বাসা
2184,Heim::N,пэ̄ҏҏт,বাসা
2185,Ofen::N,vuebnie,স্টোভ্
2186,Ofen::N,vuodná,স্টোভ্
2187,Ofen::N,vuobnne,স্টোভ্
2188,Ofen::N,uvdna,স্টোভ্
2189,Ofen::N,uvnâ,স্টোভ্
2190,Ofen::N,ǩiiuǥân,স্টোভ্
2191,Ofen::N,пе̄ххц,স্টোভ্
2192,Ofen::N,кыввкан,স্টোভ্
2193,Fußboden::N,guelpie,গহতল
2194,Fußboden::N,guolbbe,গহতল
2195,Fußboden::N,láhtti,গহতল
2196,Fußboden::N,šalde,গহতল
2197,Fußboden::N,šâ´ldd,গহতল
2198,Fußboden::N,шалльт,গহতল
2199,Tisch::N,buertie,মেজ
2200,Tisch::N,buertie,টেবিল
2201,Tisch::N,bievdde,মেজ
2202,Tisch::N,bievdde,টেবিল
2203,Tisch::N,beavdi,মেজ
2204,Tisch::N,beavdi,টেবিল
2205,Tisch::N,pevdi,মেজ
2206,Tisch::N,pevdi,টেবিল
2207,Tisch::N,på´rdd,মেজ
2208,Tisch::N,på´rdd,টেবিল
2209,Tisch::N,stue´ll,মেজ
2210,Tisch::N,stue´ll,টেবিল
2211,Tisch::N,туэлль,মেজ
2212,Tisch::N,туэлль,টেবিল
2213,Stuhl::N,stovle,চেয়ার
2214,Stuhl::N,stovle,কেদারা
2215,Stuhl::N,ståvllå,চেয়ার
2216,Stuhl::N,ståvllå,কেদারা
2217,Stuhl::N,stuollu,চেয়ার
2218,Stuhl::N,stuollu,কেদারা
2219,Stuhl::N,stovli,চেয়ার
2220,Stuhl::N,stovli,কেদারা
2221,Stuhl::N,stuu´l,চেয়ার
2222,Stuhl::N,stuu´l,কেদারা
2223,Stuhl::N,стула,চেয়ার
2224,Stuhl::N,стула,কেদারা
2225,Wiege::N,gïerhkeme,দোলনা
2226,Wiege::N,vuoggo,দোলনা
2227,Wiege::N,geaŧŧu,দোলনা
2228,Wiege::N,geaktu,দোলনা
2229,Wiege::N,gietkka,দোলনা
2230,Wiege::N,kiäh'tu,দোলনা
2231,Wiege::N,vogga,দোলনা
2232,Wiege::N,кӣткэм,দোলনা
2233,Bett::N,seangkoe,শয্যা
2234,Bett::N,sæŋŋga,শয্যা
2235,Bett::N,seaŋga,শয্যা
2236,Bett::N,seŋgâ,শয্যা
2237,Bett::N,sââ´jj,শয্যা
2238,Bett::N,вуэдтӭмсайй,শয্যা
2239,Regal::N,hælla,তাক
2240,Regal::N,hilldo,তাক
2241,Regal::N,hildu,তাক
2242,Regal::N,ildee,তাক
2243,Regal::N,i´lddi,তাক
2244,Regal::N,ылльтэ,তাক
2245,Kiste::N,aeskie,বাক্স
2246,Kiste::N,kássa,বাক্স
2247,Kiste::N,kássa,বাক্স
2248,Kiste::N,árkku,বাক্স
2249,Kiste::N,ču´ǩǩ,বাক্স
2250,Kiste::N,чуххьк,বাক্স
2251,Fenster::N,klaase,জানালা
2252,Fenster::N,vinndek,জানালা
2253,Fenster::N,láse,জানালা
2254,Fenster::N,laasâ,জানালা
2255,Fenster::N,ikkân,জানালা
2256,Fenster::N,эххкан,জানালা
2257,Tür::N,okse,দ্বার
2258,Tür::N,uksa,দ্বার
2259,Tür::N,uksa,দ্বার
2260,Tür::N,uksâ,দ্বার
2261,Tür::N,uhss,দ্বার
2262,Tür::N,уккс,দ্বার
2263,Tor::N,okse,দ্বার
2264,Tor::N,pårttå,দ্বার
2265,Tor::N,uksa,দ্বার
2266,Tor::N,poarta,দ্বার
2267,Tor::N,porttâ,দ্বার
2268,Tor::N,uustõk,দ্বার
2269,Tor::N,čuâlluhss,দ্বার
2270,Tor::N,уккс,দ্বার
2271,Zaun::N,haakene,বেড়া
2272,Zaun::N,jerra,বেড়া
2273,Zaun::N,gárdde,বেড়া
2274,Zaun::N,áidi,বেড়া
2275,Zaun::N,äiđi,বেড়া
2276,Zaun::N,äidd,বেড়া
2277,Zaun::N,čuâll,বেড়া
2278,Zaun::N,а̄ййт,বেড়া
2279,Dach::N,rehpie,ছাদ
2280,Dach::N,dæhkko,ছাদ
2281,Dach::N,gáhttu,ছাদ
2282,Dach::N,káttu,ছাদ
2283,Dach::N,laakk,ছাদ
2284,Dach::N,пэ̄ҏҏтэ̄ля,ছাদ
2285,Dach::N,кры̄ша,ছাদ
2286,Leiter::N,raajtere,মই
2287,Leiter::N,tjajmos,মই
2288,Leiter::N,boagos,মই
2289,Leiter::N,ráidalas,মই
2290,Leiter::N,raidlâs,মই
2291,Leiter::N,лествец,মই
2292,Besen::N,saehpie,গুল্মবিশেষ
2293,Besen::N,gaerpene,গুল্মবিশেষ
2294,Besen::N,njáman,গুল্মবিশেষ
2295,Besen::N,luvdá,গুল্মবিশেষ
2296,Besen::N,luvdá,গুল্মবিশেষ
2297,Besen::N,västt,গুল্মবিশেষ
2298,Besen::N,ва̄сст,গুল্মবিশেষ
2299,Spaten::N,gåajvoe,কোদাল
2300,Spaten::N,spádá,কোদাল
2301,Spaten::N,goajvvo,কোদাল
2302,Spaten::N,goaivu,কোদাল
2303,Spaten::N,kuái'vu,কোদাল
2304,Spaten::N,kuäivv,কোদাল
2305,Spaten::N,куаййв,কোদাল
2306,Schaufel::N,gåajvoe,বেলচা
2307,Schaufel::N,gåjvun,বেলচা
2308,Schaufel::N,goajvvo,বেলচা
2309,Schaufel::N,goaivu,বেলচা
2310,Schaufel::N,kuái'vu,বেলচা
2311,Schaufel::N,kuäivv,বেলচা
2312,Schaufel::N,куаййв,বেলচা
2313,Gabel::N,tjåagka,কাঁটা
2314,Gabel::N,gáffil,কাঁটা
2315,Gabel::N,káffal,কাঁটা
2316,Gabel::N,kaahvâl,কাঁটা
2317,Gabel::N,velkk,কাঁটা
2318,Gabel::N,а̄лльс,কাঁটা
2319,Löffel::N,buste,চামচ
2320,Löffel::N,bassti,চামচ
2321,Löffel::N,baste,চামচ
2322,Löffel::N,pastem,চামচ
2323,Löffel::N,pâ´sttem,চামচ
2324,Löffel::N,пасьтэмь,চামচ
2325,Messer::N,nejpie,ছুরি
2326,Messer::N,nijbbe,ছুরি
2327,Messer::N,niibi,ছুরি
2328,Messer::N,nijbe,ছুরি
2329,Messer::N,nei´bb,ছুরি
2330,Messer::N,ныййп,ছুরি
2331,Nagel::N,spæjhkere,পেরেক
2332,Nagel::N,spiger,পেরেক
2333,Nagel::N,návlle,পেরেক
2334,Nagel::N,spiikkár,পেরেক
2335,Nagel::N,spijkkár,পেরেক
2336,Nagel::N,näu´ll,পেরেক
2337,Nagel::N,на̄ввьл,পেরেক
2338,Netz::N,viermie,জাল
2339,Netz::N,viermme,জাল
2340,Netz::N,næhtta,জাল
2341,Netz::N,fierbmi,জাল
2342,Netz::N,viermi,জাল
2343,Netz::N,säi´mm,জাল
2344,Netz::N,нӯжхьт,জাল
2345,Haken::N,kruehkie,কাচি
2346,Haken::N,ruohkke,কাচি
2347,Haken::N,vagge,কাচি
2348,Haken::N,roahkki,কাচি
2349,Haken::N,faggi,কাচি
2350,Haken::N,kuák'ki,কাচি
2351,Haken::N,kuä´ǩ'ǩ,কাচি
2352,Haken::N,ва̄ӈӈк,কাচি
2353,Haken::N,куэххьк,কাচি
2354,Griff::N,rehpie,হাতল
2355,Griff::N,taatje,হাতল
2356,Griff::N,gavlla,হাতল
2357,Griff::N,guottáldahka,হাতল
2358,Griff::N,geavja,হাতল
2359,Griff::N,novdâ,হাতল
2360,Griff::N,nõđđ,হাতল
2361,Griff::N,kå´ǧǧ,হাতল
2362,Griff::N,нэ̄дт,হাতল
2363,Schloss::N,laesie,তালা
2364,Schloss::N,lássa,তালা
2365,Schloss::N,lohkka,তালা
2366,Schloss::N,lukkâ,তালা
2367,Schloss::N,lokk,তালা
2368,Schloss::N,ло̄ххк,তালা
2369,Bild::N,guvvie,ছবি
2370,Bild::N,guvvie,চিত্র
2371,Bild::N,gåvvå,ছবি
2372,Bild::N,gåvvå,চিত্র
2373,Bild::N,govva,ছবি
2374,Bild::N,govva,চিত্র
2375,Bild::N,koṿe,ছবি
2376,Bild::N,koṿe,চিত্র
2377,Bild::N,kartt,ছবি
2378,Bild::N,kartt,চিত্র
2379,Bild::N,картина,ছবি
2380,Bild::N,картина,চিত্র
2381,Figur::N,guvvie,আকার
2382,Figur::N,gåvos,আকার
2383,Figur::N,figuvrra,আকার
2384,Figur::N,figuvra,আকার
2385,Figur::N,kovos,আকার
2386,Figur::N,kuâŋas,আকার
2387,Puppe::N,dåahka,পুতুল
2388,Puppe::N,dåhkko,পুতুল
2389,Puppe::N,doahkko,পুতুল
2390,Puppe::N,dohkká,পুতুল
2391,Puppe::N,duhkká,পুতুল
2392,Puppe::N,kuuhlaž,পুতুল
2393,Puppe::N,кукла,পুতুল
2394,Beutel::N,voessetje,বটুয়া
2395,Beutel::N,påvsså,বটুয়া
2396,Beutel::N,seahkaš,বটুয়া
2397,Beutel::N,bursa,বটুয়া
2398,Beutel::N,guhkkár,বটুয়া
2399,Beutel::N,čooṿâs,বটুয়া
2400,Beutel::N,siâk'k,বটুয়া
2401,Beutel::N,kå´ššel,বটুয়া
2402,Beutel::N,ве̄ҏҏц,বটুয়া
2403,Bündel::N,paantje,আঁটি
2404,Bündel::N,buduk,আঁটি
2405,Bündel::N,gurppe,আঁটি
2406,Bündel::N,gihppu,আঁটি
2407,Bündel::N,kiäs'tu,আঁটি
2408,Bündel::N,šnâpp,আঁটি
2409,Bündel::N,пуччк,আঁটি
2410,Tasche::N,veaskoe,থলি
2411,Tasche::N,væssko,থলি
2412,Tasche::N,lávkka,থলি
2413,Tasche::N,lávka,থলি
2414,Tasche::N,seahkka,থলি
2415,Tasche::N,lavkkâ,থলি
2416,Tasche::N,laukk,থলি
2417,Tasche::N,суӎӎьк,থলি
2418,Tasche::N,ло̄а̄ффк,থলি
2419,Eimer::N,bæhtoe,বাল্তি
2420,Eimer::N,skiello,বাল্তি
2421,Eimer::N,skállu,বাল্তি
2422,Eimer::N,eebir,বাল্তি
2423,Eimer::N,skääll,বাল্তি
2424,Eimer::N,е̄мьперь,বাল্তি
2425,Deckel::N,luehkie,আবরণ
2426,Deckel::N,låhkke,আবরণ
2427,Deckel::N,lohkki,আবরণ
2428,Deckel::N,lokke,আবরণ
2429,Deckel::N,lå´ǩǩ,আবরণ
2430,Deckel::N,ко̄а̄ххтнэсс,আবরণ
2431,Geschirr::N,lihtie,থালা-বাসন
2432,Geschirr::N,lihte,থালা-বাসন
2433,Geschirr::N,lihtit,থালা-বাসন
2434,Geschirr::N,litte,থালা-বাসন
2435,Geschirr::N,kärldõk,থালা-বাসন
2436,Geschirr::N,ка̄ррь,থালা-বাসন
2437,Sack::N,voesse,বস্তা
2438,Sack::N,vuossa,বস্তা
2439,Sack::N,seahkka,বস্তা
2440,Sack::N,sekkâ,বস্তা
2441,Sack::N,siâk'k,বস্তা
2442,Sack::N,ве̄ҏҏц,বস্তা
2443,Tasse::N,guksie,কাপ
2444,Tasse::N,gåhppå,কাপ
2445,Tasse::N,gohppu,কাপ
2446,Tasse::N,pollo,কাপ
2447,Tasse::N,kopp,কাপ
2448,Tasse::N,на̄ххьп,কাপ
2449,Topf::N,baetie,পাত্র
2450,Topf::N,krovhte,পাত্র
2451,Topf::N,rujtta,পাত্র
2452,Topf::N,giebbme,পাত্র
2453,Topf::N,báhti,পাত্র
2454,Topf::N,gievdni,পাত্র
2455,Topf::N,pääti,পাত্র
2456,Topf::N,kruâitt,পাত্র
2457,Topf::N,кӣммьн,পাত্র
2458,Kessel::N,giebnie,কেটলি
2459,Kessel::N,skallo,কেটলি
2460,Kessel::N,giebbme,কেটলি
2461,Kessel::N,gieđbmi,কেটলি
2462,Kessel::N,kiem'ni,কেটলি
2463,Kessel::N,ǩie´mnn,কেটলি
2464,Kessel::N,кӣммьн,কেটলি
2465,Essen::N,åesie,আহার
2466,Essen::N,beapmoe,আহার
2467,Essen::N,biebbmo,আহার
2468,Essen::N,borramuš,আহার
2469,Essen::N,purrâmâš,আহার
2470,Essen::N,porrmõš,আহার
2471,Essen::N,по̄ррмушш,আহার
2472,Nahrung::N,beapmoe,খাদ্য
2473,Nahrung::N,biebbmo,খাদ্য
2474,Nahrung::N,biebmu,খাদ্য
2475,Nahrung::N,purrâmâš,খাদ্য
2476,Nahrung::N,porrmõš,খাদ্য
2477,Nahrung::N,по̄ррмушш,খাদ্য
2478,Speise::N,beapmoe,খাদ্য
2479,Speise::N,biebbmo,খাদ্য
2480,Speise::N,biebmu,খাদ্য
2481,Speise::N,määlis,খাদ্য
2482,Speise::N,aasâs,খাদ্য
2483,Speise::N,porrmõš,খাদ্য
2484,Speise::N,по̄ррмушш,খাদ্য
2485,Fleisch::N,bearkoe,মাংস
2486,Fleisch::N,oadtje,মাংস
2487,Fleisch::N,bierggo,মাংস
2488,Fleisch::N,biergu,মাংস
2489,Fleisch::N,uáž'ži,মাংস
2490,Fleisch::N,vuä´ǯ'ǯ,মাংস
