,Concept_ID,ml,se
6468,geben::V,കൊടുക്കുക,vedtedh
6469,geben::V,കൊടുക്കുക,vaddet
6470,geben::V,കൊടുക്കുക,addit
6471,geben::V,കൊടുക്കുക,addliđ
6472,geben::V,കൊടുക്കുക,ä´n
6473,geben::V,കൊടുക്കുക,аннҍтэ
6474,geben::V,തരുക,vedtedh
6475,geben::V,തരുക,vaddet
6476,geben::V,തരുക,addit
6477,geben::V,തരുക,addliđ
6478,geben::V,തരുക,ä´n
6479,geben::V,തരുക,аннҍтэ
6480,reichen::V,കൈമാറുക,geelkedh
6481,reichen::V,കൈമാറുക,lagádit
6482,reichen::V,കൈമാറുക,geiget
6483,reichen::V,കൈമാറുക,keigiđ
6484,reichen::V,കൈമാറുക,vuõiggâ´stted
6485,reichen::V,കൈമാറുക,аннҍтэ
6486,schenken::V,സമ്മാനം കൊടുക്കുക,vedtedh
6487,schenken::V,സമ്മാനം കൊടുക്കുക,vaddet
6488,schenken::V,സമ്മാനം കൊടുക്കുക,skeaŋkut
6489,schenken::V,സമ്മാനം കൊടുക്കുക,skeŋket
6490,schenken::V,സമ്മാനം കൊടുക്കുക,skeŋkkiđ
6491,schenken::V,സമ്മാനം കൊടുക്കുക,sǩiâŋkkâd
6492,schenken::V,സമ്മാനം കൊടുക്കുക,ла̄ххе
6493,versprechen::V,വാഗ്ദാനം_നൽകുക,luhpiedidh
6494,versprechen::V,വാഗ്ദാനം_നൽകുക,jáhttet
6495,versprechen::V,വാഗ്ദാനം_നൽകുക,lohpidit
6496,versprechen::V,വാഗ്ദാനം_നൽകുക,lopediđ
6497,versprechen::V,വാഗ്ദാനം_നൽകുക,lå´ppeed
6498,versprechen::V,വാഗ്ദാനം_നൽകുക,о̄а̄шштҍе
6499,wünschen::V,ആഗ്രഹിക്കുക,lahkoehtidh
6500,wünschen::V,ആഗ്രഹിക്കുക,sávvat
6501,wünschen::V,ആഗ്രഹിക്കുക,sávadit
6502,wünschen::V,ആഗ്രഹിക്കുക,doaivvuhit
6503,wünschen::V,ആഗ്രഹിക്കുക,tuá'ivuttiđ
6504,wünschen::V,ആഗ്രഹിക്കുക,tuâivvad
6505,wünschen::V,ആഗ്രഹിക്കുക,туввэ
6506,loben::V,പുകഴ്ത്തുക,girmedh
6507,loben::V,പുകഴ്ത്തുക,májnnot
6508,loben::V,പുകഴ്ത്തുക,rámmpot
6509,loben::V,പുകഴ്ത്തുക,máidnut
6510,loben::V,പുകഴ്ത്തുക,rámidit
6511,loben::V,പുകഴ്ത്തുക,rammuđ
6512,loben::V,പുകഴ്ത്തുക,rämidiđ
6513,loben::V,പുകഴ്ത്തുക,ââ´leed
6514,loben::V,പുകഴ്ത്തുക,ǩei´tted
6515,loben::V,പുകഴ്ത്തുക,кыйта
6516,küssen::V,ഉമ്മവയ്ക്കുക,tjånnahtidh
6517,küssen::V,ഉമ്മവയ്ക്കുക,tjuvliestidh
6518,küssen::V,ഉമ്മവയ്ക്കുക,tjullit
6519,küssen::V,ഉമ്മവയ്ക്കുക,tjulestit
6520,küssen::V,ഉമ്മവയ്ക്കുക,cum'mát
6521,küssen::V,ഉമ്മവയ്ക്കുക,cummistit
6522,küssen::V,ഉമ്മവയ്ക്കുക,cummâliđ
6523,küssen::V,ഉമ്മവയ്ക്കുക,cu´mmsted
6524,küssen::V,ഉമ്മവയ്ക്കുക,cu´mmstõõllâd
6525,küssen::V,ഉമ്മവയ്ക്കുക,нӣссэ
6526,wiegen::V,ഇളകുക,sjammadidh
6527,wiegen::V,ഇളകുക,vuohttot
6528,wiegen::V,ഇളകുക,vuohtudit
6529,wiegen::V,ഇളകുക,vuohttut
6530,wiegen::V,ഇളകുക,vuát'tuđ
6531,wiegen::V,ഇളകുക,nuäkkad
6532,wiegen::V,ഇളകുക,suâibted
6533,wiegen::V,ഇളകുക,нуагкэ
6534,zudecken::V,മുടുക,gaptjedh
6535,zudecken::V,മുടുക,loavddet
6536,zudecken::V,മുടുക,gokčat
6537,zudecken::V,മുടുക,luáv'diđ
6538,zudecken::V,മുടുക,kä´tted
6539,zudecken::V,മുടുക,ка̄ххьтэ
6540,wecken::V,ഉണർത്തുക,gåaskodh
6541,wecken::V,ഉണർത്തുക,båktet
6542,wecken::V,ഉണർത്തുക,boktit
6543,wecken::V,ഉണർത്തുക,rávkat
6544,wecken::V,ഉണർത്തുക,cuvnâđ
6545,wecken::V,ഉണർത്തുക,counnâd
6546,wecken::V,ഉണർത്തുക,цо̄ввнэ
6547,zeigen::V,കാണിക്കുക,vuesiehtidh
6548,zeigen::V,കാണിക്കുക,vuosedit
6549,zeigen::V,കാണിക്കുക,giejgget
6550,zeigen::V,കാണിക്കുക,čájehit
6551,zeigen::V,കാണിക്കുക,čäittiđ
6552,zeigen::V,കാണിക്കുക,čujottiđ
6553,zeigen::V,കാണിക്കുക,čuäi´ted
6554,zeigen::V,കാണിക്കുക,вӯзьхе
6555,führen::V,നടത്തുക,steeredh
6556,führen::V,നടത്തുക,doalvvot
6557,führen::V,നടത്തുക,láidet
6558,führen::V,നടത്തുക,jođettiđ
6559,führen::V,നടത്തുക,jåå´đted
6560,führen::V,നടത്തുക,выгкэ
6561,lehren::V,പഠിപ്പിക്കുക,ööhpehtidh
6562,lehren::V,പഠിപ്പിക്കുക,åhpadit
6563,lehren::V,പഠിപ്പിക്കുക,oahpahit
6564,lehren::V,പഠിപ്പിക്കുക,máttááttiđ
6565,lehren::V,പഠിപ്പിക്കുക,mätt'ted
6566,lehren::V,പഠിപ്പിക്കുക,vuä´ppsted
6567,lehren::V,പഠിപ്പിക്കുക,ма̄тҍха
6568,unterrichten::V,പരിശീലിപ്പിക്കുക,ööhpehtidh
6569,unterrichten::V,പരിശീലിപ്പിക്കുക,lågådit
6570,unterrichten::V,പരിശീലിപ്പിക്കുക,åhpadit
6571,unterrichten::V,പരിശീലിപ്പിക്കുക,oahpahit
6572,unterrichten::V,പരിശീലിപ്പിക്കുക,škovliđ
6573,unterrichten::V,പരിശീലിപ്പിക്കുക,máttááttiđ
6574,unterrichten::V,പരിശീലിപ്പിക്കുക,mätt'ted
6575,unterrichten::V,പരിശീലിപ്പിക്കുക,vuä´ppsted
6576,unterrichten::V,പരിശീലിപ്പിക്കുക,ма̄тҍха
6577,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,eeledh
6578,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,bajedit
6579,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,biebmat
6580,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,pajaskeessiđ
6581,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,šoddâdiđ
6582,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,šõddeed
6583,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,peâm'mad
6584,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,вуэпьсе
6585,leiten::V,നയിക്കുക,lijrehtidh
6586,leiten::V,നയിക്കുക,lájddit
6587,leiten::V,നയിക്കുക,oatsodit
6588,leiten::V,നയിക്കുക,jođihit
6589,leiten::V,നയിക്കുക,stivriđ
6590,leiten::V,നയിക്കുക,hovdiđ
6591,leiten::V,നയിക്കുക,jåå´đted
6592,leiten::V,നയിക്കുക,выгкэ
6593,leiten::V,നയിക്കുക,вӯййкье
6594,antreiben::V,പ്രേരിപ്പിക്കുക,eadtjoestidh
6595,antreiben::V,പ്രേരിപ്പിക്കുക,hasodit
6596,antreiben::V,പ്രേരിപ്പിക്കുക,hállsjedit
6597,antreiben::V,പ്രേരിപ്പിക്കുക,gevret
6598,antreiben::V,പ്രേരിപ്പിക്കുക,rássat
6599,antreiben::V,പ്രേരിപ്പിക്കുക,kušottiđ
6600,antreiben::V,പ്രേരിപ്പിക്കുക,huá'puttiđ
6601,antreiben::V,പ്രേരിപ്പിക്കുക,rääskted
6602,antreiben::V,പ്രേരിപ്പിക്കുക,hõškkled
6603,antreiben::V,പ്രേരിപ്പിക്കുക,ёадҌхе
6604,lassen::V,അനുവദിക്കുക,baajedh
6605,lassen::V,അനുവദിക്കുക,-ahttet
6606,lassen::V,അനുവദിക്കുക,diktit
6607,lassen::V,അനുവദിക്കുക,-ttiđ
6608,lassen::V,അനുവദിക്കുക,ä´n
6609,lassen::V,അനുവദിക്കുക,па̄ххкэ
6610,einladen::V,ക്ഷണിക്കുക,bööredh
6611,einladen::V,ക്ഷണിക്കുക,bivddit
6612,einladen::V,ക്ഷണിക്കുക,gåhttjot
6613,einladen::V,ക്ഷണിക്കുക,bovdet
6614,einladen::V,ക്ഷണിക്കുക,koččođ
6615,einladen::V,ക്ഷണിക്കുക,kåččad
6616,einladen::V,ക്ഷണിക്കുക,коаххче
6617,vereinigen::V,കൂടിച്ചേരുക,iktedidh
6618,vereinigen::V,കൂടിച്ചേരുക,aktidit
6619,vereinigen::V,കൂടിച്ചേരുക,ovttastahttit
6620,vereinigen::V,കൂടിച്ചേരുക,o'vtâstittiđ
6621,vereinigen::V,കൂടിച്ചേരുക,õhtteed
6622,vereinigen::V,കൂടിച്ചേരുക,э̄хтхэ
6623,besuchen::V,സന്ദർശിക്കുക,åahpodh
6624,besuchen::V,സന്ദർശിക്കുക,goevlelidh
6625,besuchen::V,സന്ദർശിക്കുക,guossit
6626,besuchen::V,സന്ദർശിക്കുക,gal'let
6627,besuchen::V,സന്ദർശിക്കുക,fitnat
6628,besuchen::V,സന്ദർശിക്കുക,kolliđ
6629,besuchen::V,സന്ദർശിക്കുക,kõ´ll'jed
6630,besuchen::V,സന്ദർശിക്കുക,по̄дтлэ
6631,besuchen::V,സന്ദർശിക്കുക,во̄тэдтэ
6632,besuchen::V,സന്ദർശിക്കുക,во̄а̄ррдэ
6633,treffen::V,തമ്മിൽ കാണുക,dieviedidh
6634,treffen::V,തമ്മിൽ കാണുക,iejvvit
6635,treffen::V,തമ്മിൽ കാണുക,deaivat
6636,treffen::V,തമ്മിൽ കാണുക,staaviđ
6637,treffen::V,തമ്മിൽ കാണുക,teividiđ
6638,treffen::V,തമ്മിൽ കാണുക,o´ddjõõttâd
6639,treffen::V,തമ്മിൽ കാണുക,вуэсстлэ
6640,sich versammeln::V,സംയോജിപ്പിക്കുക,gaavnedidh
6641,sich versammeln::V,സംയോജിപ്പിക്കുക,tjoaggut
6642,sich versammeln::V,സംയോജിപ്പിക്കുക,čoahkkanit
6643,sich versammeln::V,സംയോജിപ്പിക്കുക,čokkâniđ
6644,sich versammeln::V,സംയോജിപ്പിക്കുക,nurâdâttâđ
6645,sich versammeln::V,സംയോജിപ്പിക്കുക,noorõõttâd
6646,sich versammeln::V,സംയോജിപ്പിക്കുക,вӯллклэ
6647,spielen::V,കളിക്കുക,rïdtjedh
6648,spielen::V,കളിക്കുക,lustedalledh
6649,spielen::V,കളിക്കുക,ståhkat
6650,spielen::V,കളിക്കുക,stuvssit
6651,spielen::V,കളിക്കുക,speallat
6652,spielen::V,കളിക്കുക,le'ihâšiđ
6653,spielen::V,കളിക്കുക,siõrrâd
6654,spielen::V,കളിക്കുക,speâllad
6655,spielen::V,കളിക്കുക,сӣррэ
6656,singen::V,പാടുക,laavlodh
6657,singen::V,പാടുക,lávllot
6658,singen::V,പാടുക,lávlut
6659,singen::V,പാടുക,lávluđ
6660,singen::V,പാടുക,läullad
6661,singen::V,പാടുക,ла̄ввлэ
6662,tanzen::V,നൃത്തം ചെയ്യുക,daanhtsodh
6663,tanzen::V,നൃത്തം ചെയ്യുക,dánssat
6664,tanzen::V,നൃത്തം ചെയ്യുക,gærssulit
6665,tanzen::V,നൃത്തം ചെയ്യുക,dánset
6666,tanzen::V,നൃത്തം ചെയ്യുക,tánssáđ
6667,tanzen::V,നൃത്തം ചെയ്യുക,ta´nssjed
6668,tanzen::V,നൃത്തം ചെയ്യുക,pleäs'sjed
6669,tanzen::V,നൃത്തം ചെയ്യുക,нюччке
6670,tanzen::V,നൃത്തം ചെയ്യുക,пляссъе
6671,sich trennen::V,നേർപെടുത്തുക,jååkedidh
6672,sich trennen::V,നേർപെടുത്തുക,sirrat
6673,sich trennen::V,നേർപെടുത്തുക,sirádit
6674,sich trennen::V,നേർപെടുത്തുക,earránit
6675,sich trennen::V,നേർപെടുത്തുക,ratkuđ
6676,sich trennen::V,നേർപെടുത്തുക,rätkkjed
6677,sich trennen::V,നേർപെടുത്തുക,кӯдтъе
6678,verlassen::V,പിൻവാങ്ങുക,laehpedh
6679,verlassen::V,പിൻവാങ്ങുക,guodet
6680,verlassen::V,പിൻവാങ്ങുക,guođđit
6681,verlassen::V,പിൻവാങ്ങുക,hilgođ
6682,verlassen::V,പിൻവാങ്ങുക,kyeđđiđ
6683,verlassen::V,പിൻവാങ്ങുക,kue´đđed
6684,verlassen::V,പിൻവാങ്ങുക,сӯһпъе
6685,retten::V,രക്ഷിക്കുക,gorredidh
6686,retten::V,രക്ഷിക്കുക,gádjot
6687,retten::V,രക്ഷിക്കുക,gádjut
6688,retten::V,രക്ഷിക്കുക,kááijuđ
6689,retten::V,രക്ഷിക്കുക,piä'luštiđ
6690,retten::V,രക്ഷിക്കുക,ka´jjeed
6691,retten::V,രക്ഷിക്കുക,вуаннче
6692,bewachen::V,കാവൽനിൽക്കുക,geehtedh
6693,bewachen::V,കാവൽനിൽക്കുക,váktit
6694,bewachen::V,കാവൽനിൽക്കുക,fáktet
6695,bewachen::V,കാവൽനിൽക്കുക,vahtiđ
6696,bewachen::V,കാവൽനിൽക്കുക,värddjed
6697,bewachen::V,കാവൽനിൽക്കുക,va´httjed
6698,bewachen::V,കാവൽനിൽക്കുക,пынне
6699,bewachen::V,കാവൽനിൽക്കുക,ка̄рвуллэ
6700,schützen::V,പരിരക്ഷിക്കുക,vaarjelidh
6701,schützen::V,പരിരക്ഷിക്കുക,suoddjit
6702,schützen::V,പരിരക്ഷിക്കുക,suodjalit
6703,schützen::V,പരിരക്ഷിക്കുക,suddjet
6704,schützen::V,പരിരക്ഷിക്കുക,varjâliđ
6705,schützen::V,പരിരക്ഷിക്കുക,suâided
6706,schützen::V,പരിരക്ഷിക്കുക,varjjled
6707,schützen::V,പരിരക്ഷിക്കുക,пынне
6708,verteidigen::V,പ്രതിരോധിക്കുക,vaarjelidh
6709,verteidigen::V,പ്രതിരോധിക്കുക,bælostit
6710,verteidigen::V,പ്രതിരോധിക്കുക,bealuštit
6711,verteidigen::V,പ്രതിരോധിക്കുക,čuollat
6712,verteidigen::V,പ്രതിരോധിക്കുക,piä'luštiđ
6713,verteidigen::V,പ്രതിരോധിക്കുക,peälšted
6714,verteidigen::V,പ്രതിരോധിക്കുക,пэ̄лль мэ̄ннэ
6715,sich schlagen::V,കലഹിക്കുക,dåarodh
6716,sich schlagen::V,കലഹിക്കുക,tjoelestidh
6717,sich schlagen::V,കലഹിക്കുക,doarrot
6718,sich schlagen::V,കലഹിക്കുക,doarrut
6719,sich schlagen::V,കലഹിക്കുക,tuárruđ
6720,sich schlagen::V,കലഹിക്കുക,tuärrad
6721,sich schlagen::V,കലഹിക്കുക,туаррэ
6722,schießen::V,വെടിവെക്കുക,vuetjedh
6723,schießen::V,വെടിവെക്കുക,skööhtedh
6724,schießen::V,വെടിവെക്കുക,vuohtjet
6725,schießen::V,വെടിവെക്കുക,báhčit
6726,schießen::V,വെടിവെക്കുക,pääččiđ
6727,schießen::V,വെടിവെക്കുക,pää´ččed
6728,schießen::V,വെടിവെക്കുക,ря̄хшкхэ
6729,siegen::V,വിജയിക്കുക,vïtnedh
6730,siegen::V,വിജയിക്കുക,vuojttet
6731,siegen::V,വിജയിക്കുക,vuoitit
6732,siegen::V,വിജയിക്കുക,vyei'ttiđ
6733,siegen::V,വിജയിക്കുക,vuei´tted
6734,siegen::V,വിജയിക്കുക,вуэйхьтэ
6735,ärgern::V,വിഷമിപ്പിക്കുക,måarahtehtedh
6736,ärgern::V,വിഷമിപ്പിക്കുക,suhttadit
6737,ärgern::V,വിഷമിപ്പിക്കുക,hárdit
6738,ärgern::V,വിഷമിപ്പിക്കുക,piä'ṿuttiđ
6739,ärgern::V,വിഷമിപ്പിക്കുക,âsseed
6740,ärgern::V,വിഷമിപ്പിക്കുക,се̄нтхэ
6741,schlagen::V,അടിക്കുക,håasedh
6742,schlagen::V,അടിക്കുക,laekedh
6743,schlagen::V,അടിക്കുക,tsábbmet
6744,schlagen::V,അടിക്കുക,tjassket
6745,schlagen::V,അടിക്കുക,huškut
6746,schlagen::V,അടിക്കുക,časkeđ
6747,schlagen::V,അടിക്കുക,čâ´cǩǩed
6748,schlagen::V,അടിക്കുക,та̄гкэ
6749,schlagen::V,അടിക്കുക,ва̄сстэ
6750,treten::V,തൊഴിക്കുക,tjïektjedh
6751,treten::V,തൊഴിക്കുക,tjiektjat
6752,treten::V,തൊഴിക്കുക,čiekčat
6753,treten::V,തൊഴിക്കുക,čieh'čâđ
6754,treten::V,തൊഴിക്കുക,tanccâđ
6755,treten::V,തൊഴിക്കുക,tanccâd
6756,treten::V,തൊഴിക്കുക,то̄ппцэ
6757,stechen::V,കുത്തുക,baskedh
6758,stechen::V,കുത്തുക,tjuoggit
6759,stechen::V,കുത്തുക,čuoggut
6760,stechen::V,കുത്തുക,čuog'giđ
6761,stechen::V,കുത്തുക,čuõ´ǧ'ǧeed
6762,stechen::V,കുത്തുക,чо̄ххкэ
6763,stoßen::V,തള്ളുക,nehkiehtidh
6764,stoßen::V,തള്ളുക,nårddådit
6765,stoßen::V,തള്ളുക,nordadit
6766,stoßen::V,തള്ളുക,nutkâliđ
6767,stoßen::V,തള്ളുക,oi´ǧǧeed
6768,stoßen::V,തള്ളുക,оййкье
6769,stoßen::V,തള്ളുക,тоалкъе
6770,stehlen::V,മോഷ്ടിക്കുക,sualadidh
6771,stehlen::V,മോഷ്ടിക്കുക,suoládit
6772,stehlen::V,മോഷ്ടിക്കുക,suoládit
6773,stehlen::V,മോഷ്ടിക്കുക,suá'ládiđ
6774,stehlen::V,മോഷ്ടിക്കുക,suâleed
6775,stehlen::V,മോഷ്ടിക്കുക,суэлнэ
6776,stören::V,ശല്യപ്പെടുത്തുക,stööredh
6777,stören::V,ശല്യപ്പെടുത്തുക,hearaldehtedh
6778,stören::V,ശല്യപ്പെടുത്തുക,massit
6779,stören::V,ശല്യപ്പെടുത്തുക,sjuddit
6780,stören::V,ശല്യപ്പെടുത്തുക,heađuštit
6781,stören::V,ശല്യപ്പെടുത്തുക,hettiđ
6782,stören::V,ശല്യപ്പെടുത്തുക,heṃâdiđ
6783,stören::V,ശല്യപ്പെടുത്തുക,stamlded
6784,stören::V,ശല്യപ്പെടുത്തുക,вӣршэ
6785,stören::V,ശല്യപ്പെടുത്തുക,е̄кхэллэ
6786,belästigen::V,മെനക്കെടുക,vaejviestidh
6787,belästigen::V,മെനക്കെടുക,vájvedit
6788,belästigen::V,മെനക്കെടുക,muodástuhttet
6789,belästigen::V,മെനക്കെടുക,váivvidit
6790,belästigen::V,മെനക്കെടുക,bieguhit
6791,belästigen::V,മെനക്കെടുക,vä'ividiđ
6792,belästigen::V,മെനക്കെടുക,stamlded
6793,belästigen::V,മെനക്കെടുക,е̄кхэллэ
6794,belästigen::V,മെനക്കെടുക,во̄а̄йвшэ
6795,verbergen::V,മറയ്ക്കുക,tjïekedh
6796,verbergen::V,മറയ്ക്കുക,tjiehkat
6797,verbergen::V,മറയ്ക്കുക,čiehkat
6798,verbergen::V,മറയ്ക്കുക,čieḥâđ
6799,verbergen::V,മറയ്ക്കുക,peittad
6800,verbergen::V,മറയ്ക്കുക,чӣгкэ
6801,verbergen::V,മറയ്ക്കുക,пе̄йхьтэ
6802,verbergen::V,ഒളിക്കുക,tjïekedh
6803,verbergen::V,ഒളിക്കുക,tjiehkat
6804,verbergen::V,ഒളിക്കുക,čiehkat
6805,verbergen::V,ഒളിക്കുക,čieḥâđ
6806,verbergen::V,ഒളിക്കുക,peittad
6807,verbergen::V,ഒളിക്കുക,чӣгкэ
6808,verbergen::V,ഒളിക്കുക,пе̄йхьтэ
6809,täuschen::V,കബളിപ്പിക്കുക,iermedh
6810,täuschen::V,കബളിപ്പിക്കുക,eajhkaldehtedh
6811,täuschen::V,കബളിപ്പിക്കുക,tjáddjit
6812,täuschen::V,കബളിപ്പിക്കുക,dájuhit
6813,täuschen::V,കബളിപ്പിക്കുക,viehtalit
6814,täuschen::V,കബളിപ്പിക്കുക,villiđ
6815,täuschen::V,കബളിപ്പിക്കുക,ǩiõllâd
6816,täuschen::V,കബളിപ്പിക്കുക,вӯйхе
6817,täuschen::V,കബളിപ്പിക്കുക,пе̄йхьтэ
6818,täuschen::V,കബളിപ്പിക്കുക,ке̄лсэллэ
6819,betrügen::V,ചതിക്കുക,biehtedh
6820,betrügen::V,ചതിക്കുക,biehttet
6821,betrügen::V,ചതിക്കുക,beahttit
6822,betrügen::V,ചതിക്കുക,filliđ
6823,betrügen::V,ചതിക്കുക,ǩiõllâd
6824,betrügen::V,ചതിക്കുക,pä´rtteed
6825,betrügen::V,ചതിക്കുക,вӯйхе
6826,betrügen::V,ചതിക്കുക,пе̄йхьтэ
6827,betrügen::V,ചതിക്കുക,ке̄лсэллэ
6828,töten::V,കൊല്ലുക,buvvedh
6829,töten::V,കൊല്ലുക,gåddet
6830,töten::V,കൊല്ലുക,soaggit
6831,töten::V,കൊല്ലുക,goddit
6832,töten::V,കൊല്ലുക,surmiđ
6833,töten::V,കൊല്ലുക,jämittiđ
6834,töten::V,കൊല്ലുക,kå´dded
6835,töten::V,കൊല്ലുക,so´rmmjed
6836,töten::V,കൊല്ലുക,коаннҌтэ
6837,wohnen::V,താമസിക്കുക,årrodh
6838,wohnen::V,താമസിക്കുക,veasodh
6839,wohnen::V,താമസിക്കുക,årrot
6840,wohnen::V,താമസിക്കുക,viessot
6841,wohnen::V,താമസിക്കുക,orrut
6842,wohnen::V,താമസിക്കുക,aassâđ
6843,wohnen::V,താമസിക്കുക,aassâd
6844,wohnen::V,താമസിക്കുക,jälsted
6845,wohnen::V,താമസിക്കുക,е̄лле
6846,arbeiten::V,ജോലിചെയ്യുക,barkedh
6847,arbeiten::V,ജോലിചെയ്യുക,rihtjat
6848,arbeiten::V,ജോലിചെയ്യുക,bargat
6849,arbeiten::V,ജോലിചെയ്യുക,porgâđ
6850,arbeiten::V,ജോലിചെയ്യുക,tue´j'jeed
6851,arbeiten::V,ജോലിചെയ്യുക,лыххкэ
6852,arbeiten::V,ജോലിചെയ്യുക,ро̄бхушшэ
6853,sammeln::V,സഞ്ചയിക്കുക,tjåegkedh
6854,sammeln::V,സഞ്ചയിക്കുക,tjoahkkit
6855,sammeln::V,സഞ്ചയിക്കുക,čoaggit
6856,sammeln::V,സഞ്ചയിക്കുക,čokkiđ
6857,sammeln::V,സഞ്ചയിക്കുക,čuág'giđ
6858,sammeln::V,സഞ്ചയിക്കുക,noorrâd
6859,sammeln::V,സഞ്ചയിക്കുക,нёавсэ
6860,pflücken::V,പറിച്ചെടുക്കുക,tjåegkedh
6861,pflücken::V,പറിച്ചെടുക്കുക,tjoagget
6862,pflücken::V,പറിച്ചെടുക്കുക,čoaggit
6863,pflücken::V,പറിച്ചെടുക്കുക,čuág'giđ
6864,pflücken::V,പറിച്ചെടുക്കുക,uussâd
6865,pflücken::V,പറിച്ചെടുക്കുക,кышшкэ
6866,jagen::V,വേട്ടയാടുക,bearhtodh
6867,jagen::V,വേട്ടയാടുക,viejddit
6868,jagen::V,വേട്ടയാടുക,bivdit
6869,jagen::V,വേട്ടയാടുക,miä'cástiđ
6870,jagen::V,വേട്ടയാടുക,miä´csted
6871,jagen::V,വേട്ടയാടുക,ме̄ххьцтэ
6872,fischen::V,മീൻ പിടിക്കുക,gööledh
6873,fischen::V,മീൻ പിടിക്കുക,håagkodh
6874,fischen::V,മീൻ പിടിക്കുക,guollit
6875,fischen::V,മീൻ പിടിക്കുക,guolástit
6876,fischen::V,മീൻ പിടിക്കുക,kuá'lástiđ
6877,fischen::V,മീൻ പിടിക്കുക,kue´llšeed
6878,fischen::V,മീൻ പിടിക്കുക,шылле кӯль
6879,fassen::V,പിടിക്കുക,bivtedh
6880,fassen::V,പിടിക്കുക,giddit
6881,fassen::V,പിടിക്കുക,bivdit
6882,fassen::V,പിടിക്കുക,pivdeđ
6883,fassen::V,പിടിക്കുക,kå´dded
6884,fassen::V,പിടിക്കുക,со̄а̄гкэ
6885,hüten::V,ചേർക്കുക,geehtedh
6886,hüten::V,ചേർക്കുക,váktit
6887,hüten::V,ചേർക്കുക,geahččat
6888,hüten::V,ചേർക്കുക,keččâđ
6889,hüten::V,ചേർക്കുക,hoi´ddjed
6890,hüten::V,ചേർക്കുക,пынне
6891,treiben::V,വാഹനം_ഓടിക്കുക,vuejiehtidh
6892,treiben::V,വാഹനം_ഓടിക്കുക,vuojedit
6893,treiben::V,വാഹനം_ഓടിക്കുക,vuodjelit
6894,treiben::V,വാഹനം_ഓടിക്കുക,vyeijiđ
6895,treiben::V,വാഹനം_ഓടിക്കുക,vue´jjad
6896,treiben::V,വാഹനം_ഓടിക്കുക,выйхе
6897,treiben::V,വാഹനം_ഓടിക്കുക,го̄ннэ
6898,anbinden::V,കെട്ടിയിടുക,viedtedh
6899,anbinden::V,കെട്ടിയിടുക,gaarhkedidh
6900,anbinden::V,കെട്ടിയിടുക,dabrrit
6901,anbinden::V,കെട്ടിയിടുക,dæhppodit
6902,anbinden::V,കെട്ടിയിടുക,čatnat
6903,anbinden::V,കെട്ടിയിടുക,čoonnâđ
6904,anbinden::V,കെട്ടിയിടുക,čõõnnâd
6905,anbinden::V,കെട്ടിയിടുക,ко̄ррэ
6906,füttern::V,തീറ്റുക,bïepmehtidh
6907,füttern::V,തീറ്റുക,biebbmat
6908,füttern::V,തീറ്റുക,biebmat
6909,füttern::V,തീറ്റുക,purâttiđ
6910,füttern::V,തീറ്റുക,poorted
6911,füttern::V,തീറ്റുക,peâm'mad
6912,füttern::V,തീറ്റുക,поҏтэ
6913,melken::V,പാലുകറക്കുക,buhtjedh
6914,melken::V,പാലുകറക്കുക,båhtjet
6915,melken::V,പാലുകറക്കുക,bahčit
6916,melken::V,പാലുകറക്കുക,paččeeđ
6917,melken::V,പാലുകറക്കുക,pââččad
6918,melken::V,പാലുകറക്കുക,лаппьсе
6919,hacken::V,വെട്ടിമുറിക്കുക,tsåalhkodh
6920,hacken::V,വെട്ടിമുറിക്കുക,tsållat
6921,hacken::V,വെട്ടിമുറിക്കുക,tsáhpat
6922,hacken::V,വെട്ടിമുറിക്കുക,čuollat
6923,hacken::V,വെട്ടിമുറിക്കുക,čuollâđ
6924,hacken::V,വെട്ടിമുറിക്കുക,ceäk'kad
6925,hacken::V,വെട്ടിമുറിക്കുക,ця̄ххкэ
6926,gießen::V,നനയ്ക്കുക,tjaetsiehtidh
6927,gießen::V,നനയ്ക്കുക,tjáhttjit
6928,gießen::V,നനയ്ക്കുക,njuoskadit
6929,gießen::V,നനയ്ക്കുക,čáhccet
6930,gießen::V,നനയ്ക്കുക,njuos'kâdiđ
6931,gießen::V,നനയ്ക്കുക,väällad
6932,gießen::V,നനയ്ക്കുക,ва̄ллэ
6933,reifen::V,പാകമാകുക,njoetsedh
6934,reifen::V,പാകമാകുക,láddat
6935,reifen::V,പാകമാകുക,láddat
6936,reifen::V,പാകമാകുക,laddâđ
6937,reifen::V,പാകമാകുക,laddâd
6938,reifen::V,പാകമാകുക,ӣллкнэ
6939,reifen::V,പാകമാകുക,ло̄а̄янтэ
6940,zubereiten::V,പാചകം_ചെയ്യുക,jurjiehtidh
6941,zubereiten::V,പാചകം_ചെയ്യുക,riejddit
6942,zubereiten::V,പാചകം_ചെയ്യുക,ráhkadit
6943,zubereiten::V,പാചകം_ചെയ്യുക,va'lmâštiđ
