,Concept_ID,ku,se
2650,Butter::N,rûn,voeje
2651,Butter::N,rûn,vuodja
2652,Butter::N,rûn,vuodja
2653,Butter::N,rûn,vuojâ
2654,Butter::N,rûn,vuõjj
2655,Butter::N,rûn,вӯйй
2656,Öl::N,rûn,ålja
2657,Öl::N,rûn,ulljo
2658,Öl::N,rûn,oalljo
2659,Öl::N,rûn,olju
2660,Öl::N,rûn,oljo
2661,Öl::N,rûn,vuõjj
2662,Öl::N,rûn,вӯйй
2663,Salz::N,xwe,saelhtie
2664,Salz::N,xwe,sállte
2665,Salz::N,xwe,sálti
2666,Salz::N,xwe,sältti
2667,Salz::N,xwe,sä´ltt
2668,Salz::N,xwe,сӯлль
2669,Suppe::N,şorbe,joptse
2670,Suppe::N,şorbe,jupptsa
2671,Suppe::N,şorbe,málli
2672,Suppe::N,şorbe,määḷi
2673,Suppe::N,şorbe,lieṃâ
2674,Suppe::N,şorbe,liõmm
2675,Suppe::N,şorbe,лӣмм
2676,Honig::N,hingiv,hååneske
2677,Honig::N,hingiv,meda
2678,Honig::N,hingiv,miehta
2679,Honig::N,hingiv,mietâ
2680,Honig::N,hingiv,miõtt
2681,Honig::N,hingiv,мӣдт
2682,Milch::N,şîr,mielhkie
2683,Milch::N,şîr,mielkke
2684,Milch::N,şîr,mielki
2685,Milch::N,şîr,miel'kki
2686,Milch::N,şîr,mie´lǩǩ
2687,Milch::N,şîr,ма̄ййт
2688,Tee::N,çay,löövje
2689,Tee::N,çay,tedja
2690,Tee::N,çay,deadju
2691,Tee::N,çay,čee
2692,Tee::N,çay,teej̣â
2693,Tee::N,çay,čee
2694,Tee::N,çay,чайй
2695,Leder::N,çerm,hovre
2696,Leder::N,çerm,sassne
2697,Leder::N,çerm,náhkki
2698,Leder::N,çerm,leaira
2699,Leder::N,çerm,čevđi
2700,Leder::N,çerm,čåu´dd
2701,Leder::N,çerm,на̄ххьк
2702,Wolle::N,herî,ålloe
2703,Wolle::N,herî,hullo
2704,Wolle::N,herî,ullu
2705,Wolle::N,herî,ullo
2706,Wolle::N,herî,oll
2707,Wolle::N,herî,улл
2708,Stoff::N,paç,tyjje
2709,Stoff::N,paç,gápptás
2710,Stoff::N,paç,stoaffa
2711,Stoff::N,paç,ávnnas
2712,Stoff::N,paç,käägus
2713,Stoff::N,paç,aaunâs
2714,Stoff::N,paç,лыййн
2715,Nadel::N,derzî,naaloe
2716,Nadel::N,derzî,nállo
2717,Nadel::N,derzî,nállu
2718,Nadel::N,derzî,nááḷu
2719,Nadel::N,derzî,neu´ll
2720,Nadel::N,derzî,нӣввьл
2721,Faden::N,ta,laejkie
2722,Faden::N,ta,hárppo
2723,Faden::N,ta,árpu
2724,Faden::N,ta,läigi
2725,Faden::N,ta,lääi´j
2726,Faden::N,ta,сӯнн
2727,Knopf::N,bişkok,balhka
2728,Knopf::N,bişkok,boallo
2729,Knopf::N,bişkok,boallu
2730,Knopf::N,bişkok,puál'lu
2731,Knopf::N,bişkok,puäll
2732,Knopf::N,bişkok,пуалл
2733,Knoten::N,girêk,tjoelme
2734,Knoten::N,girêk,tjuolmma
2735,Knoten::N,girêk,čuolbma
2736,Knoten::N,girêk,čuol'mâ
2737,Knoten::N,girêk,čuõlmm
2738,Knoten::N,girêk,чӯллм
2739,Farbe::N,boyax,klaerie
2740,Farbe::N,boyax,ivnne
2741,Farbe::N,boyax,bájnno
2742,Farbe::N,boyax,mola
2743,Farbe::N,boyax,fearga
2744,Farbe::N,boyax,maalâ
2745,Farbe::N,boyax,páinu
2746,Farbe::N,boyax,kälkk
2747,Farbe::N,boyax,по̄а̄ййн
2748,Kleidung::N,çil,tyjje
2749,Kleidung::N,çil,gárvvo
2750,Kleidung::N,çil,bivttas
2751,Kleidung::N,çil,piivtâs
2752,Kleidung::N,çil,pivoh
2753,Kleidung::N,çil,piiutâs
2754,Kleidung::N,çil,о̄а̄з
2755,Hemd::N,qutik,sjåarhtoe
2756,Hemd::N,qutik,skirtto
2757,Hemd::N,qutik,báidi
2758,Hemd::N,qutik,päiđi
2759,Hemd::N,qutik,päidd
2760,Hemd::N,qutik,па̄ййт
2761,Hemd::N,miltan,sjåarhtoe
2762,Hemd::N,miltan,skirtto
2763,Hemd::N,miltan,báidi
2764,Hemd::N,miltan,päiđi
2765,Hemd::N,miltan,päidd
2766,Hemd::N,miltan,па̄ййт
2767,Kragen::N,stûvang,döörhke
2768,Kragen::N,stûvang,tjiebet
2769,Kragen::N,stûvang,tjehpuris
2770,Kragen::N,stûvang,čeabet
2771,Kragen::N,stûvang,kráva
2772,Kragen::N,stûvang,siä'pulâs
2773,Kragen::N,stûvang,seäp'plõs
2774,Kragen::N,stûvang,ко̄а̄влас
2775,Ärmel::N,hûçik,sissie
2776,Ärmel::N,hûçik,sasse
2777,Ärmel::N,hûçik,soadji
2778,Ärmel::N,hûçik,suájá
2779,Ärmel::N,hûçik,suäjj
2780,Ärmel::N,hûçik,суэйй
2781,Hose::N,şewel,måvhka
2782,Hose::N,şewel,båkså
2783,Hose::N,şewel,buvssat
2784,Hose::N,şewel,puuvsah
2785,Hose::N,şewel,puus
2786,Hose::N,şewel,пукс
2787,Hose::N,şewel,ко̄а̄дтӭ
2788,Gürtel::N,qayiş,juvvie
2789,Gürtel::N,qayiş,beelhte
2790,Gürtel::N,qayiş,avve
2791,Gürtel::N,qayiş,getsam
2792,Gürtel::N,qayiş,boagán
2793,Gürtel::N,qayiş,pooṿij
2794,Gürtel::N,qayiş,puäǥǥanj
2795,Gürtel::N,qayiş,эвв
2796,Mütze::N,fîno,tjohpe
2797,Mütze::N,fîno,gahper
2798,Mütze::N,fîno,gahpir
2799,Mütze::N,fîno,kappeer
2800,Mütze::N,fîno,keä´p'per
2801,Mütze::N,fîno,кабперь
2802,Schuh::N,şêkal,gaamege
2803,Schuh::N,şêkal,gáma
2804,Schuh::N,şêkal,skuovva
2805,Schuh::N,şêkal,gáma
2806,Schuh::N,şêkal,kaamâ
2807,Schuh::N,şêkal,kaammi
2808,Schuh::N,şêkal,камаша
2809,Stiefel::N,gizme,steeblege
2810,Stiefel::N,gizme,stiebil
2811,Stiefel::N,gizme,sáhpis
2812,Stiefel::N,gizme,sáppat
2813,Stiefel::N,gizme,steevvil
2814,Stiefel::N,gizme,sa´ppi
2815,Stiefel::N,gizme,са̄ххпе
2816,Stiefel::N,çizme,steeblege
2817,Stiefel::N,çizme,stiebil
2818,Stiefel::N,çizme,sáhpis
2819,Stiefel::N,çizme,sáppat
2820,Stiefel::N,çizme,steevvil
2821,Stiefel::N,çizme,sa´ppi
2822,Stiefel::N,çizme,са̄ххпе
2823,Ring::N,xelek,rïngke
2824,Ring::N,xelek,suormas
2825,Ring::N,xelek,suorpmas
2826,Ring::N,xelek,suormâs
2827,Ring::N,xelek,suõrmâs
2828,Ring::N,xelek,сӯрмас
2829,Band::N,band,baante
2830,Band::N,band,bádde
2831,Band::N,band,báddi
2832,Band::N,band,päddi
2833,Band::N,band,liântt
2834,Band::N,band,källre´ppiǩ
2835,Band::N,band,ля̄ӊӊт
2836,Kamm::N,şeh,gaampe
2837,Kamm::N,şeh,rájdam
2838,Kamm::N,şeh,tjåhkom
2839,Kamm::N,şeh,čohkun
2840,Kamm::N,şeh,čohhoom
2841,Kamm::N,şeh,čååǥǥam
2842,Kamm::N,şeh,чоагкь
2843,Spiegel::N,eynik,guelmiedahke
2844,Spiegel::N,eynik,spiedjil
2845,Spiegel::N,eynik,speajal
2846,Spiegel::N,eynik,speeijal
2847,Spiegel::N,eynik,suei´mkar
2848,Spiegel::N,eynik,кыффкэмка̄ррь
2849,Spiegel::N,eynik,зе̄ркал
2850,Riemen::N,qayiş,györtenje
2851,Riemen::N,qayiş,rájppe
2852,Riemen::N,qayiş,garttsa
2853,Riemen::N,qayiş,lávži
2854,Riemen::N,qayiş,läbži
2855,Riemen::N,qayiş,läbǯǯ
2856,Riemen::N,qayiş,ре̄ммь
2857,Schnur::N,doxin,gurrie
2858,Schnur::N,doxin,gáras
2859,Schnur::N,doxin,garca
2860,Schnur::N,doxin,orrâ
2861,Schnur::N,doxin,nue´rr
2862,Schnur::N,doxin,нӯррь
2863,Leine::N,şirît,baante
2864,Leine::N,şirît,gájnno
2865,Leine::N,şirît,báddi
2866,Leine::N,şirît,oarra
2867,Leine::N,şirît,läbži
2868,Leine::N,şirît,läbǯǯ
2869,Leine::N,şirît,ла̄ммч
2870,Decke::N,bataniye,gaptjese
2871,Decke::N,bataniye,rádno
2872,Decke::N,bataniye,gåbtjås
2873,Decke::N,bataniye,tæhppin
2874,Decke::N,bataniye,govččas
2875,Decke::N,bataniye,loovdâ
2876,Decke::N,bataniye,räänn
2877,Decke::N,bataniye,ра̄нн
2878,Kissen::N,balgî,nalhke
2879,Kissen::N,balgî,guoddá
2880,Kissen::N,balgî,oajvevuolle
2881,Kissen::N,balgî,guoddá
2882,Kissen::N,balgî,bolsttar
2883,Kissen::N,balgî,polster
2884,Kissen::N,balgî,pee´ren
2885,Kissen::N,balgî,pooddâšǩ
2886,Kissen::N,balgî,по̄дэшк
2887,Tuch::N,şar,tyjje
2888,Tuch::N,şar,tyddja
2889,Tuch::N,şar,gådo
2890,Tuch::N,şar,liidni
2891,Tuch::N,şar,läđđee
2892,Tuch::N,şar,re´ppiǩ
2893,Tuch::N,şar,ree´ppiǩ
2894,Tuch::N,şar,ребпехь
2895,Handtuch::N,dezmal,njaamelijnie
2896,Handtuch::N,dezmal,sigárdahka
2897,Handtuch::N,dezmal,sihkaldat
2898,Handtuch::N,dezmal,siholdâs
2899,Handtuch::N,dezmal,seekkldõs
2900,Handtuch::N,dezmal,u´tree´lniǩ
2901,Handtuch::N,dezmal,отеральнэхьк
2902,Kraft::N,hêz,faamoe
2903,Kraft::N,hêz,fábmo
2904,Kraft::N,hêz,fápmu
2905,Kraft::N,hêz,fááṃu
2906,Kraft::N,hêz,viõkk
2907,Kraft::N,hêz,вӣгк
2908,Kraft::N,qewet,faamoe
2909,Kraft::N,qewet,fábmo
2910,Kraft::N,qewet,fápmu
2911,Kraft::N,qewet,fááṃu
2912,Kraft::N,qewet,viõkk
2913,Kraft::N,qewet,вӣгк
2914,Stärke::N,xurtî,vieksiesvoete
2915,Stärke::N,xurtî,gievrrudahka
2916,Stärke::N,xurtî,gievrrodus
2917,Stärke::N,xurtî,veahka
2918,Stärke::N,xurtî,vuoibmi
2919,Stärke::N,xurtî,viek'sâvuotâ
2920,Stärke::N,xurtî,viõkk
2921,Stärke::N,xurtî,са̄м
2922,Stärke::N,xurtî,вӣгк
2923,Gesundheit::N,nojdarî,healsoe
2924,Gesundheit::N,nojdarî,starne
2925,Gesundheit::N,nojdarî,hælsso
2926,Gesundheit::N,nojdarî,varresvuohta
2927,Gesundheit::N,nojdarî,dearvvasvuohta
2928,Gesundheit::N,nojdarî,tie'rvâsvuotâ
2929,Gesundheit::N,nojdarî,tiõrvâsvuõtt
2930,Gesundheit::N,nojdarî,тӣрвасвӯдт
2931,Krankheit::N,nexweşî,skïemtjelasse
2932,Krankheit::N,nexweşî,skihpudahka
2933,Krankheit::N,nexweşî,dávdda
2934,Krankheit::N,nexweşî,vihke
2935,Krankheit::N,nexweşî,dávda
2936,Krankheit::N,nexweşî,tavdâ
2937,Krankheit::N,nexweşî,puá'cuvuotâ
2938,Krankheit::N,nexweşî,kõpp
2939,Krankheit::N,nexweşî,puõccmoš
2940,Krankheit::N,nexweşî,кэ̄бп
2941,Schmerz::N,êş,haerhpie
2942,Schmerz::N,êş,bávtjas
2943,Schmerz::N,êş,bávčča
2944,Schmerz::N,êş,tuške
2945,Schmerz::N,êş,poovčâs
2946,Schmerz::N,êş,tå´sǩǩ
2947,Schmerz::N,êş,кэ̄бп
2948,Wunde::N,kul,saejrie
2949,Wunde::N,kul,hávve
2950,Wunde::N,kul,hávvi
2951,Wunde::N,kul,hävvi
2952,Wunde::N,kul,hää´vv
2953,Wunde::N,kul,ра̄ӊӊҍ
2954,Fieber::N,ta,vaejlie
2955,Fieber::N,ta,fiebar
2956,Fieber::N,ta,báhkkadávda
2957,Fieber::N,ta,žaar
2958,Fieber::N,ta,жоарр
2959,Arznei::N,derman,daalhkesh
2960,Arznei::N,derman,dálkas
2961,Arznei::N,derman,dálkkas
2962,Arznei::N,derman,taalhâs
2963,Arznei::N,derman,lekittâs
2964,Arznei::N,derman,taalkâs
2965,Arznei::N,derman,лоаддв
2966,Brücke::N,kopî,pruvvie
2967,Brücke::N,kopî,råvve
2968,Brücke::N,kopî,šaldi
2969,Brücke::N,kopî,šalde
2970,Brücke::N,kopî,mostt
2971,Brücke::N,kopî,мо̄сст
2972,Brunnen::N,çal,prutnie
2973,Brunnen::N,çal,ruddne
2974,Brunnen::N,çal,gáivo
2975,Brunnen::N,çal,káivu
2976,Brunnen::N,çal,käivv
2977,Brunnen::N,çal,ка̄ййв
2978,Brunnen::N,kani,prutnie
2979,Brunnen::N,kani,ruddne
2980,Brunnen::N,kani,gáivo
2981,Brunnen::N,kani,káivu
2982,Brunnen::N,kani,käivv
2983,Brunnen::N,kani,ка̄ййв
2984,Weide::N,beyar,gåatome
2985,Weide::N,beyar,guohtom
2986,Weide::N,beyar,guohtun
2987,Weide::N,beyar,kuátu
2988,Weide::N,beyar,luátu
2989,Weide::N,beyar,та̄нтар
2990,Pfad::N,xaçirek,baalka
2991,Pfad::N,xaçirek,bálges
2992,Pfad::N,xaçirek,bálggis
2993,Pfad::N,xaçirek,päälgis
2994,Pfad::N,xaçirek,pää´ljes
2995,Pfad::N,xaçirek,поалкас
2996,Weg::N,rê,geajnoe
2997,Weg::N,rê,gæjnno
2998,Weg::N,rê,væddja
2999,Weg::N,rê,geaidnu
3000,Weg::N,rê,luod'dâ
3001,Weg::N,rê,čuâǥǥas
3002,Weg::N,rê,чуэкас
3003,Straße::N,rê,geajnoe
3004,Straße::N,rê,joene
3005,Straße::N,rê,gahttun
3006,Straße::N,rê,geaidnu
3007,Straße::N,rê,maađij
3008,Straße::N,rê,uu´lec
3009,Straße::N,rê,чуэкас
3010,Dorf::N,gund,sïjte
3011,Dorf::N,gund,bájkke
3012,Dorf::N,gund,gilli
3013,Dorf::N,gund,sijdâ
3014,Dorf::N,gund,sijdd
3015,Dorf::N,gund,сыййт
3016,Stadt::N,baçar,staare
3017,Stadt::N,baçar,sjeltie
3018,Stadt::N,baçar,stáda
3019,Stadt::N,baçar,gávpot
3020,Stadt::N,baçar,kaavpug
3021,Stadt::N,baçar,lâ´nn
3022,Stadt::N,baçar,gåårad
3023,Stadt::N,baçar,ланнҍ
3024,Brief::N,name,prievie
3025,Brief::N,name,girjje
3026,Brief::N,name,reive
3027,Brief::N,name,kirje
3028,Brief::N,name,ǩe´rjj
3029,Brief::N,name,кыррьй
3030,Buch::N,kitêb,gærja
3031,Buch::N,kitêb,girjje
3032,Buch::N,kitêb,girji
3033,Buch::N,kitêb,kirje
3034,Buch::N,kitêb,ǩe´rjj
3035,Buch::N,kitêb,кыррьй
3036,Buch::N,pirtûk,gærja
3037,Buch::N,pirtûk,girjje
3038,Buch::N,pirtûk,girji
3039,Buch::N,pirtûk,kirje
3040,Buch::N,pirtûk,ǩe´rjj
3041,Buch::N,pirtûk,кыррьй
3042,Buchstabe::N,herf,baakoe
3043,Buchstabe::N,herf,bokstávva
3044,Buchstabe::N,herf,bustávva
3045,Buchstabe::N,herf,puustav
3046,Buchstabe::N,herf,bukva
3047,Buchstabe::N,herf,буква
3048,Zeitung::N,rojname,plaerie
3049,Zeitung::N,rojname,avijssa
3050,Zeitung::N,rojname,bláđđi
3051,Zeitung::N,rojname,aavis
3052,Zeitung::N,rojname,listt
3053,Zeitung::N,rojname,ga´zaat
3054,Zeitung::N,rojname,газет
3055,Leben::N,jiyan,hïegke
3056,Leben::N,jiyan,hægga
3057,Leben::N,jiyan,iellem
3058,Leben::N,jiyan,viessom
3059,Leben::N,jiyan,eallin
3060,Leben::N,jiyan,eellim
3061,Leben::N,jiyan,jie´llem
3062,Leben::N,jiyan,я̄лл
3063,Tod::N,mirin,jaame
3064,Tod::N,mirin,jábmem
3065,Tod::N,mirin,jápmin
3066,Tod::N,mirin,jäämmim
3067,Tod::N,mirin,så´rmm
3068,Tod::N,mirin,jää´mmem
3069,Tod::N,mirin,соаррьм
3070,Grab::N,mezel,gaelmie
3071,Grab::N,mezel,ráhpo
3072,Grab::N,mezel,hávdde
3073,Grab::N,mezel,hávdi
3074,Grab::N,mezel,hävdi
3075,Grab::N,mezel,äu´dd
3076,Grab::N,mezel,ка̄лльм
3077,Kirche::N,gilyas,gærhkoe
3078,Kirche::N,gilyas,girkko
3079,Kirche::N,gilyas,girku
3080,Kirche::N,gilyas,kirkko
3081,Kirche::N,gilyas,ceerkav
3082,Kirche::N,gilyas,цэ̄ркав
3083,Sünde::N,guneh,sådtoe
3084,Sünde::N,guneh,suddo
3085,Sünde::N,guneh,suddu
3086,Sünde::N,guneh,suddo
3087,Sünde::N,guneh,reä´ǩ'ǩ
3088,Gott::N,xwedê,jupmele
3089,Gott::N,xwedê,jubmel
3090,Gott::N,xwedê,ipmil
3091,Gott::N,xwedê,immeel
3092,Gott::N,xwedê,e´mmel
3093,Gott::N,xwedê,иммель
3094,Arbeiter::N,hîşçî,barkije
3095,Arbeiter::N,hîşçî,barggoulmusj
3096,Arbeiter::N,hîşçî,bargi
3097,Arbeiter::N,hîşçî,pargee
3098,Arbeiter::N,hîşçî,reâugglaž
3099,Arbeiter::N,hîşçî,лыххкэй
3100,Chef::N,bêg,åvtehke
3101,Chef::N,bêg,oajvve
3102,Chef::N,bêg,hoavda
3103,Chef::N,bêg,hovdâ
3104,Chef::N,bêg,uái'vi
3105,Chef::N,bêg,ä´ttem
3106,Chef::N,bêg,vuei´vvooumaž
3107,Chef::N,bêg,выгкэй
3108,Chef::N,bêg,вӯййкьей
3109,Chef::N,bêg,вуэййв
3110,Meister::N,hoste,ööhpehtæjja
3111,Meister::N,hoste,åhpadiddje
3112,Meister::N,hoste,čeahppi
3113,Meister::N,hoste,meašttir
3114,Meister::N,hoste,miäš'tár
3115,Meister::N,hoste,määstär
3116,Meister::N,hoste,че̄ххьп
3117,Arzt::N,doktor,dåaktere
3118,Arzt::N,doktor,dåktår
3119,Arzt::N,doktor,dálkudiddje
3120,Arzt::N,doktor,doavttir
3121,Arzt::N,doktor,tuáh'tár
3122,Arzt::N,doktor,dåhttar
3123,Arzt::N,doktor,лыххцэй
3124,Lehrer::N,mamoste,lohkehtæjja
3125,Lehrer::N,mamoste,skåvlik
3126,Lehrer::N,mamoste,åjpadiddje
3127,Lehrer::N,mamoste,oahpaheaddji
3128,Lehrer::N,mamoste,máttááttijjee
3129,Lehrer::N,mamoste,u´čtee´l
3130,Lehrer::N,mamoste,mätt'teei
3131,Lehrer::N,mamoste,уххцэй
3132,Geld::N,pere,vierhtie
3133,Geld::N,pere,ruhta
3134,Geld::N,pere,biednik
3135,Geld::N,pere,ruhta
3136,Geld::N,pere,ruttâ
3137,Geld::N,pere,teä´ǧ'ǧ
3138,Geld::N,pere,те̄ӈӈьк
3139,Geschäft::N,firoşgeh,åesie
3140,Geschäft::N,firoşgeh,oases
3141,Geschäft::N,firoşgeh,gávpi
3142,Geschäft::N,firoşgeh,kävppi
3143,Geschäft::N,firoşgeh,haandâl
3144,Geschäft::N,firoşgeh,kaupp
3145,Geschäft::N,firoşgeh,ро̄бэт
3146,Laden::N,dikan,bovre
3147,Laden::N,dikan,oases
3148,Laden::N,dikan,rámbuvdda
3149,Laden::N,dikan,gávpi
3150,Laden::N,dikan,puvdâ
3151,Laden::N,dikan,kävppi
3152,Laden::N,dikan,kaupp
3153,Laden::N,dikan,ла̄ффьк
3154,Preis::N,buha,åasa
3155,Preis::N,buha,hadde
3156,Preis::N,buha,haddi
3157,Preis::N,buha,hadde
3158,Preis::N,buha,hâ´dd
3159,Preis::N,buha,а̄ррв
3160,Ware::N,tişt,vaaroe
3161,Ware::N,tişt,várro
3162,Ware::N,tişt,gálvvo
3163,Ware::N,tişt,gálvu
3164,Ware::N,tişt,kálvu
3165,Ware::N,tişt,täävvir
3166,Ware::N,tişt,kälvv
3167,Ware::N,tişt,tä´vver
3168,Ware::N,tişt,та̄вяр
3169,Nutzen::N,fêde,aevhkie
3170,Nutzen::N,fêde,ávkke
3171,Nutzen::N,fêde,ávki
3172,Nutzen::N,fêde,ävkki
3173,Nutzen::N,fêde,äu´ǩǩ
3174,Nutzen::N,fêde,то̄ӆӆк 
3175,Reichtum::N,serwet,ræjhkoesvoete
3176,Reichtum::N,serwet,boanndudahka
3177,Reichtum::N,serwet,rikkisvuohta
3178,Reichtum::N,serwet,riggodat
3179,Reichtum::N,serwet,riggodâh
3180,Reichtum::N,serwet,ree´ǧǧesvuõtt
3181,Reichtum::N,serwet,ва̄птэквӯдт
3182,Welt::N,dinya,veartene
3183,Welt::N,dinya,værált
3184,Welt::N,dinya,ilmme
3185,Welt::N,dinya,máilbmi
3186,Welt::N,dinya,maailm
3187,Welt::N,dinya,maai´lm
3188,Welt::N,dinya,jânnamkå´dd
3189,Welt::N,dinya,э̄ллманнт
3190,Land::N,welat,laante
3191,Land::N,welat,eatneme
3192,Land::N,welat,lánnda
3193,Land::N,welat,eanan
3194,Land::N,welat,eennâm
3195,Land::N,welat,mädd
3196,Land::N,welat,jânnam
3197,Land::N,welat,ланнҍ
3198,Land::N,welat,е̄ммьне
3199,Staat::N,dewlet,staate
3200,Staat::N,dewlet,stáhtta
3201,Staat::N,dewlet,rijkka
3202,Staat::N,dewlet,stáhta
3203,Staat::N,dewlet,staatâ
3204,Staat::N,dewlet,riikk
3205,Staat::N,dewlet,ланнҍ
3206,Staat::N,dewlet,государствэ
3207,König::N,şah,gånka
3208,König::N,şah,gånågis
3209,König::N,şah,gonagas
3210,König::N,şah,kunâgâs
3211,König::N,şah,caarr
3212,König::N,şah,koonǥõs
3213,König::N,şah,цоарр
3214,König::N,qral,gånka
3215,König::N,qral,gånågis
3216,König::N,qral,gonagas
3217,König::N,qral,kunâgâs
3218,König::N,qral,caarr
3219,König::N,qral,koonǥõs
3220,König::N,qral,цоарр
3221,Macht::N,qewet,faamoe
3222,Macht::N,qewet,fábmo
3223,Macht::N,qewet,fábmogisvuohta
3224,Macht::N,qewet,fápmu
3225,Macht::N,qewet,väldi
3226,Macht::N,qewet,vä´ldd
3227,Macht::N,qewet,воаллт
3228,Macht::N,destihilat,faamoe
3229,Macht::N,destihilat,fábmo
3230,Macht::N,destihilat,fábmogisvuohta
3231,Macht::N,destihilat,fápmu
3232,Macht::N,destihilat,väldi
3233,Macht::N,destihilat,vä´ldd
3234,Macht::N,destihilat,воаллт
3235,Grenze::N,kevî,raajoe
3236,Grenze::N,kevî,rádjá
3237,Grenze::N,kevî,mierre
3238,Grenze::N,kevî,rádji
3239,Grenze::N,kevî,rääji
3240,Grenze::N,kevî,raajj
3241,Grenze::N,kevî,ре̄ввьн
3242,Krieg::N,çeng,dåara
3243,Krieg::N,çeng,soahte
3244,Krieg::N,çeng,soahti
3245,Krieg::N,çeng,suáti
3246,Krieg::N,çeng,väi´nn
3247,Krieg::N,çeng,туарр
3248,Krieg::N,sêwaş,dåara
3249,Krieg::N,sêwaş,soahte
3250,Krieg::N,sêwaş,soahti
3251,Krieg::N,sêwaş,suáti
3252,Krieg::N,sêwaş,väi´nn
3253,Krieg::N,sêwaş,туарр
3254,Feind::N,dijmin,gertele
3255,Feind::N,dijmin,vasjulasj
3256,Feind::N,dijmin,vašálaš
3257,Feind::N,dijmin,vajalâš
3258,Feind::N,dijmin,vâjjeeja
3259,Feind::N,dijmin,вэресь
3260,Gewalt::N,zor,vahágahttem
3261,Gewalt::N,zor,veahkaváldi
3262,Gewalt::N,zor,vie'hâväldi
3263,Gewalt::N,zor,pâ´elviõkk
3264,Gewalt::N,zor,вӣгк
3265,Kampf::N,şer,gæmhpome
3266,Kampf::N,şer,doarro
3267,Kampf::N,şer,oajbbom
3268,Kampf::N,şer,rahtjamus
3269,Kampf::N,şer,doarru
3270,Kampf::N,şer,vuostelasvuohta
3271,Kampf::N,şer,tuáṛi
3272,Kampf::N,şer,tuärrmõš
3273,Kampf::N,şer,вуаййпмушш
3274,Bogen[Waffe]::N,kêvan,joeksi
3275,Bogen[Waffe]::N,kêvan,juoksa
3276,Bogen[Waffe]::N,kêvan,dávgi
3277,Bogen[Waffe]::N,kêvan,tävgi
3278,Bogen[Waffe]::N,kêvan,johss
3279,Bogen[Waffe]::N,kêvan,ю̄ккс
3280,Pfeil::N,çîrik,njoele
3281,Pfeil::N,çîrik,sådde
3282,Pfeil::N,çîrik,njuolla
3283,Pfeil::N,çîrik,njuolla
3284,Pfeil::N,çîrik,njuoḷâ
3285,Pfeil::N,çîrik,njuõll
3286,Pfeil::N,çîrik,ню̄лл
3287,Gewehr::N,tifing,röövre
3288,Gewehr::N,tifing,birsso
3289,Gewehr::N,tifing,bissu
3290,Gewehr::N,tifing,pisso
3291,Gewehr::N,tifing,pess
3292,Gewehr::N,tifing,пысс
3293,Fehler::N,şaşî,fiejlie
3294,Fehler::N,şaşî,vihke
3295,Fehler::N,şaşî,boastovuohta
3296,Fehler::N,şaşî,vihki
3297,Fehler::N,şaşî,vearri
3298,Fehler::N,şaşî,vahe
3299,Fehler::N,şaşî,feilâ
3300,Fehler::N,şaşî,vie´rr
3301,Fehler::N,şaşî,се̄гкь
3302,Fehler::N,şaşî,ся̄гкнэхк
3303,Lüge::N,derew,slogne
3304,Lüge::N,derew,slaarve
3305,Lüge::N,derew,gieles
3306,Lüge::N,derew,gielis
3307,Lüge::N,derew,kie'les
3308,Lüge::N,derew,ǩee´lesvuõtt
3309,Lüge::N,derew,ке̄лсэллмушш
3310,Schaden::N,xisar,skaara
3311,Schaden::N,xisar,vahák
3312,Schaden::N,xisar,skádá
3313,Schaden::N,xisar,vahát
3314,Schaden::N,xisar,vaahâg
3315,Schaden::N,xisar,påå´mh
3316,Schaden::N,xisar,ря̄хкхэмушш
3317,Unglück::N,bêbextî,goerpe
3318,Unglück::N,bêbextî,vuorbedisvuohta
3319,Unglück::N,bêbextî,sårmme
3320,Unglück::N,bêbextî,lihkohisvuohta
3321,Unglück::N,bêbextî,uá'sittemesvuotâ
3322,Unglück::N,bêbextî,pärtti
3323,Unglück::N,bêbextî,påå´mh
3324,Unglück::N,bêbextî,пӣдтҍ
3325,Schuld::N,suç,skåltoe
3326,Schuld::N,suç,suddo
3327,Schuld::N,suç,áššálašvuohta
3328,Schuld::N,suç,sivalašvuohta
3329,Schuld::N,suç,váddu
3330,Schuld::N,suç,vie´rr
3331,Schuld::N,suç,ве̄ррь
3332,Alter::N,temen,aaltere
3333,Alter::N,temen,áldar
3334,Alter::N,temen,ahki
3335,Alter::N,temen,ahe
3336,Alter::N,temen,ââ´ǩǩ
3337,Alter::N,temen,ыгь
3338,Schluss::N,girtin,nåhkeme
3339,Schluss::N,girtin,giehtje
3340,Schluss::N,girtin,loahppa
3341,Schluss::N,girtin,loppâ
3342,Schluss::N,girtin,lopp
3343,Schluss::N,girtin,ке̄джь
3344,Zeit::N,çax,aejkie
3345,Zeit::N,çax,baaletje
3346,Zeit::N,çax,ájgge
3347,Zeit::N,çax,áigi
3348,Zeit::N,çax,äigi
3349,Zeit::N,çax,âi´ǧǧ
3350,Zeit::N,çax,а̄ййк
3351,Zeit::N,çax,па̄лль
3352,Tag::N,roj,biejjie
3353,Tag::N,roj,biejvve
3354,Tag::N,roj,beaivi
3355,Tag::N,roj,peivi
3356,Tag::N,roj,pei´vv
3357,Tag::N,roj,пе̄ййв
3358,Morgen::N,sibeh,aerede
3359,Morgen::N,sibeh,idet
3360,Morgen::N,sibeh,iđit
3361,Morgen::N,sibeh,iiđeed
