,Concept_ID,se,ar
3108,Dorf::N,sijdâ,قرية
3109,Dorf::N,sijdd,قرية
3110,Dorf::N,сыййт,قرية
3111,Stadt::N,staare,مدينة
3112,Stadt::N,sjeltie,مدينة
3113,Stadt::N,stáda,مدينة
3114,Stadt::N,gávpot,مدينة
3115,Stadt::N,kaavpug,مدينة
3116,Stadt::N,lâ´nn,مدينة
3117,Stadt::N,gåårad,مدينة
3118,Stadt::N,ланнҍ,مدينة
3119,Brief::N,prievie,خطاب
3120,Brief::N,prievie,مكتوب
3121,Brief::N,girjje,خطاب
3122,Brief::N,girjje,مكتوب
3123,Brief::N,reive,خطاب
3124,Brief::N,reive,مكتوب
3125,Brief::N,kirje,خطاب
3126,Brief::N,kirje,مكتوب
3127,Brief::N,ǩe´rjj,خطاب
3128,Brief::N,ǩe´rjj,مكتوب
3129,Brief::N,кыррьй,خطاب
3130,Brief::N,кыррьй,مكتوب
3131,Buch::N,gærja,كتاب
3132,Buch::N,girjje,كتاب
3133,Buch::N,girji,كتاب
3134,Buch::N,kirje,كتاب
3135,Buch::N,ǩe´rjj,كتاب
3136,Buch::N,кыррьй,كتاب
3137,Buchstabe::N,baakoe,حرف
3138,Buchstabe::N,bokstávva,حرف
3139,Buchstabe::N,bustávva,حرف
3140,Buchstabe::N,puustav,حرف
3141,Buchstabe::N,bukva,حرف
3142,Buchstabe::N,буква,حرف
3143,Zeitung::N,plaerie,جريدة
3144,Zeitung::N,avijssa,جريدة
3145,Zeitung::N,bláđđi,جريدة
3146,Zeitung::N,aavis,جريدة
3147,Zeitung::N,listt,جريدة
3148,Zeitung::N,ga´zaat,جريدة
3149,Zeitung::N,газет,جريدة
3150,Leben::N,hïegke,عيش
3151,Leben::N,hïegke,حياة
3152,Leben::N,hægga,عيش
3153,Leben::N,hægga,حياة
3154,Leben::N,iellem,عيش
3155,Leben::N,iellem,حياة
3156,Leben::N,viessom,عيش
3157,Leben::N,viessom,حياة
3158,Leben::N,eallin,عيش
3159,Leben::N,eallin,حياة
3160,Leben::N,eellim,عيش
3161,Leben::N,eellim,حياة
3162,Leben::N,jie´llem,عيش
3163,Leben::N,jie´llem,حياة
3164,Leben::N,я̄лл,عيش
3165,Leben::N,я̄лл,حياة
3166,Tod::N,jaame,موت
3167,Tod::N,jaame,وفاة
3168,Tod::N,jábmem,موت
3169,Tod::N,jábmem,وفاة
3170,Tod::N,jápmin,موت
3171,Tod::N,jápmin,وفاة
3172,Tod::N,jäämmim,موت
3173,Tod::N,jäämmim,وفاة
3174,Tod::N,så´rmm,موت
3175,Tod::N,så´rmm,وفاة
3176,Tod::N,jää´mmem,موت
3177,Tod::N,jää´mmem,وفاة
3178,Tod::N,соаррьм,موت
3179,Tod::N,соаррьм,وفاة
3180,Grab::N,gaelmie,قبر
3181,Grab::N,ráhpo,قبر
3182,Grab::N,hávdde,قبر
3183,Grab::N,hávdi,قبر
3184,Grab::N,hävdi,قبر
3185,Grab::N,äu´dd,قبر
3186,Grab::N,ка̄лльм,قبر
3187,Kirche::N,gærhkoe,كنيسة
3188,Kirche::N,girkko,كنيسة
3189,Kirche::N,girku,كنيسة
3190,Kirche::N,kirkko,كنيسة
3191,Kirche::N,ceerkav,كنيسة
3192,Kirche::N,цэ̄ркав,كنيسة
3193,Sünde::N,sådtoe,خطيئة
3194,Sünde::N,suddo,خطيئة
3195,Sünde::N,suddu,خطيئة
3196,Sünde::N,suddo,خطيئة
3197,Sünde::N,reä´ǩ'ǩ,خطيئة
3198,Gott::N,jupmele,إله
3199,Gott::N,jubmel,إله
3200,Gott::N,ipmil,إله
3201,Gott::N,immeel,إله
3202,Gott::N,e´mmel,إله
3203,Gott::N,иммель,إله
3204,Arbeiter::N,barkije,عامل
3205,Arbeiter::N,barggoulmusj,عامل
3206,Arbeiter::N,bargi,عامل
3207,Arbeiter::N,pargee,عامل
3208,Arbeiter::N,reâugglaž,عامل
3209,Arbeiter::N,лыххкэй,عامل
3210,Chef::N,åvtehke,رئيس
3211,Chef::N,oajvve,رئيس
3212,Chef::N,hoavda,رئيس
3213,Chef::N,hovdâ,رئيس
3214,Chef::N,uái'vi,رئيس
3215,Chef::N,ä´ttem,رئيس
3216,Chef::N,vuei´vvooumaž,رئيس
3217,Chef::N,выгкэй,رئيس
3218,Chef::N,вӯййкьей,رئيس
3219,Chef::N,вуэййв,رئيس
3220,Meister::N,ööhpehtæjja,أسطى
3221,Meister::N,åhpadiddje,أسطى
3222,Meister::N,čeahppi,أسطى
3223,Meister::N,meašttir,أسطى
3224,Meister::N,miäš'tár,أسطى
3225,Meister::N,määstär,أسطى
3226,Meister::N,че̄ххьп,أسطى
3227,Arzt::N,dåaktere,طبيب
3228,Arzt::N,dåktår,طبيب
3229,Arzt::N,dálkudiddje,طبيب
3230,Arzt::N,doavttir,طبيب
3231,Arzt::N,tuáh'tár,طبيب
3232,Arzt::N,dåhttar,طبيب
3233,Arzt::N,лыххцэй,طبيب
3234,Lehrer::N,lohkehtæjja,مدرس
3235,Lehrer::N,skåvlik,مدرس
3236,Lehrer::N,åjpadiddje,مدرس
3237,Lehrer::N,oahpaheaddji,مدرس
3238,Lehrer::N,máttááttijjee,مدرس
3239,Lehrer::N,u´čtee´l,مدرس
3240,Lehrer::N,mätt'teei,مدرس
3241,Lehrer::N,уххцэй,مدرس
3242,Geld::N,vierhtie,نقود
3243,Geld::N,ruhta,نقود
3244,Geld::N,biednik,نقود
3245,Geld::N,ruhta,نقود
3246,Geld::N,ruttâ,نقود
3247,Geld::N,teä´ǧ'ǧ,نقود
3248,Geld::N,те̄ӈӈьк,نقود
3249,Geschäft::N,åesie,صفقة
3250,Geschäft::N,oases,صفقة
3251,Geschäft::N,gávpi,صفقة
3252,Geschäft::N,kävppi,صفقة
3253,Geschäft::N,haandâl,صفقة
3254,Geschäft::N,kaupp,صفقة
3255,Geschäft::N,ро̄бэт,صفقة
3256,Laden::N,bovre,دكان
3257,Laden::N,oases,دكان
3258,Laden::N,rámbuvdda,دكان
3259,Laden::N,gávpi,دكان
3260,Laden::N,puvdâ,دكان
3261,Laden::N,kävppi,دكان
3262,Laden::N,kaupp,دكان
3263,Laden::N,ла̄ффьк,دكان
3264,Preis::N,åasa,سعر
3265,Preis::N,hadde,سعر
3266,Preis::N,haddi,سعر
3267,Preis::N,hadde,سعر
3268,Preis::N,hâ´dd,سعر
3269,Preis::N,а̄ррв,سعر
3270,Ware::N,vaaroe,بضاعة
3271,Ware::N,várro,بضاعة
3272,Ware::N,gálvvo,بضاعة
3273,Ware::N,gálvu,بضاعة
3274,Ware::N,kálvu,بضاعة
3275,Ware::N,täävvir,بضاعة
3276,Ware::N,kälvv,بضاعة
3277,Ware::N,tä´vver,بضاعة
3278,Ware::N,та̄вяр,بضاعة
3279,Nutzen::N,aevhkie,فائدة
3280,Nutzen::N,ávkke,فائدة
3281,Nutzen::N,ávki,فائدة
3282,Nutzen::N,ävkki,فائدة
3283,Nutzen::N,äu´ǩǩ,فائدة
3284,Nutzen::N,то̄ӆӆк ,فائدة
3285,Reichtum::N,ræjhkoesvoete,غنى
3286,Reichtum::N,ræjhkoesvoete,ثروة
3287,Reichtum::N,boanndudahka,غنى
3288,Reichtum::N,boanndudahka,ثروة
3289,Reichtum::N,rikkisvuohta,غنى
3290,Reichtum::N,rikkisvuohta,ثروة
3291,Reichtum::N,riggodat,غنى
3292,Reichtum::N,riggodat,ثروة
3293,Reichtum::N,riggodâh,غنى
3294,Reichtum::N,riggodâh,ثروة
3295,Reichtum::N,ree´ǧǧesvuõtt,غنى
3296,Reichtum::N,ree´ǧǧesvuõtt,ثروة
3297,Reichtum::N,ва̄птэквӯдт,غنى
3298,Reichtum::N,ва̄птэквӯдт,ثروة
3299,Welt::N,veartene,عالم
3300,Welt::N,veartene,دنيا
3301,Welt::N,værált,عالم
3302,Welt::N,værált,دنيا
3303,Welt::N,ilmme,عالم
3304,Welt::N,ilmme,دنيا
3305,Welt::N,máilbmi,عالم
3306,Welt::N,máilbmi,دنيا
3307,Welt::N,maailm,عالم
3308,Welt::N,maailm,دنيا
3309,Welt::N,maai´lm,عالم
3310,Welt::N,maai´lm,دنيا
3311,Welt::N,jânnamkå´dd,عالم
3312,Welt::N,jânnamkå´dd,دنيا
3313,Welt::N,э̄ллманнт,عالم
3314,Welt::N,э̄ллманнт,دنيا
3315,Land::N,laante,بلد
3316,Land::N,eatneme,بلد
3317,Land::N,lánnda,بلد
3318,Land::N,eanan,بلد
3319,Land::N,eennâm,بلد
3320,Land::N,mädd,بلد
3321,Land::N,jânnam,بلد
3322,Land::N,ланнҍ,بلد
3323,Land::N,е̄ммьне,بلد
3324,Staat::N,staate,دولة
3325,Staat::N,stáhtta,دولة
3326,Staat::N,rijkka,دولة
3327,Staat::N,stáhta,دولة
3328,Staat::N,staatâ,دولة
3329,Staat::N,riikk,دولة
3330,Staat::N,ланнҍ,دولة
3331,Staat::N,государствэ,دولة
3332,König::N,gånka,ملك
3333,König::N,gånågis,ملك
3334,König::N,gonagas,ملك
3335,König::N,kunâgâs,ملك
3336,König::N,caarr,ملك
3337,König::N,koonǥõs,ملك
3338,König::N,цоарр,ملك
3339,Macht::N,faamoe,سلطة
3340,Macht::N,fábmo,سلطة
3341,Macht::N,fábmogisvuohta,سلطة
3342,Macht::N,fápmu,سلطة
3343,Macht::N,väldi,سلطة
3344,Macht::N,vä´ldd,سلطة
3345,Macht::N,воаллт,سلطة
3346,Grenze::N,raajoe,حدود
3347,Grenze::N,rádjá,حدود
3348,Grenze::N,mierre,حدود
3349,Grenze::N,rádji,حدود
3350,Grenze::N,rääji,حدود
3351,Grenze::N,raajj,حدود
3352,Grenze::N,ре̄ввьн,حدود
3353,Krieg::N,dåara,حرب
3354,Krieg::N,soahte,حرب
3355,Krieg::N,soahti,حرب
3356,Krieg::N,suáti,حرب
3357,Krieg::N,väi´nn,حرب
3358,Krieg::N,туарр,حرب
3359,Feind::N,gertele,عدو
3360,Feind::N,vasjulasj,عدو
3361,Feind::N,vašálaš,عدو
3362,Feind::N,vajalâš,عدو
3363,Feind::N,vâjjeeja,عدو
3364,Feind::N,вэресь,عدو
3365,Kampf::N,gæmhpome,قتال
3366,Kampf::N,doarro,قتال
3367,Kampf::N,oajbbom,قتال
3368,Kampf::N,rahtjamus,قتال
3369,Kampf::N,doarru,قتال
3370,Kampf::N,vuostelasvuohta,قتال
3371,Kampf::N,tuáṛi,قتال
3372,Kampf::N,tuärrmõš,قتال
3373,Kampf::N,вуаййпмушш,قتال
3374,Bogen[Waffe]::N,joeksi,قوس
3375,Bogen[Waffe]::N,juoksa,قوس
3376,Bogen[Waffe]::N,dávgi,قوس
3377,Bogen[Waffe]::N,tävgi,قوس
3378,Bogen[Waffe]::N,johss,قوس
3379,Bogen[Waffe]::N,ю̄ккс,قوس
3380,Pfeil::N,njoele,سهم
3381,Pfeil::N,sådde,سهم
3382,Pfeil::N,njuolla,سهم
3383,Pfeil::N,njuolla,سهم
3384,Pfeil::N,njuoḷâ,سهم
3385,Pfeil::N,njuõll,سهم
3386,Pfeil::N,ню̄лл,سهم
3387,Gewehr::N,röövre,بندقية
3388,Gewehr::N,birsso,بندقية
3389,Gewehr::N,bissu,بندقية
3390,Gewehr::N,pisso,بندقية
3391,Gewehr::N,pess,بندقية
3392,Gewehr::N,пысс,بندقية
3393,Fehler::N,fiejlie,خطأ
3394,Fehler::N,vihke,خطأ
3395,Fehler::N,boastovuohta,خطأ
3396,Fehler::N,vihki,خطأ
3397,Fehler::N,vearri,خطأ
3398,Fehler::N,vahe,خطأ
3399,Fehler::N,feilâ,خطأ
3400,Fehler::N,vie´rr,خطأ
3401,Fehler::N,се̄гкь,خطأ
3402,Fehler::N,ся̄гкнэхк,خطأ
3403,Lüge::N,slogne,كذب
3404,Lüge::N,slaarve,كذب
3405,Lüge::N,gieles,كذب
3406,Lüge::N,gielis,كذب
3407,Lüge::N,kie'les,كذب
3408,Lüge::N,ǩee´lesvuõtt,كذب
3409,Lüge::N,ке̄лсэллмушш,كذب
3410,Schaden::N,skaara,تلف
3411,Schaden::N,vahák,تلف
3412,Schaden::N,skádá,تلف
3413,Schaden::N,vahát,تلف
3414,Schaden::N,vaahâg,تلف
3415,Schaden::N,påå´mh,تلف
3416,Schaden::N,ря̄хкхэмушш,تلف
3417,Unglück::N,goerpe,نحس
3418,Unglück::N,vuorbedisvuohta,نحس
3419,Unglück::N,sårmme,نحس
3420,Unglück::N,lihkohisvuohta,نحس
3421,Unglück::N,uá'sittemesvuotâ,نحس
3422,Unglück::N,pärtti,نحس
3423,Unglück::N,påå´mh,نحس
3424,Unglück::N,пӣдтҍ,نحس
3425,Schuld::N,skåltoe,ذنب
3426,Schuld::N,suddo,ذنب
3427,Schuld::N,áššálašvuohta,ذنب
3428,Schuld::N,sivalašvuohta,ذنب
3429,Schuld::N,váddu,ذنب
3430,Schuld::N,vie´rr,ذنب
3431,Schuld::N,ве̄ррь,ذنب
3432,Alter::N,aaltere,سن
3433,Alter::N,aaltere,عمر
3434,Alter::N,áldar,سن
3435,Alter::N,áldar,عمر
3436,Alter::N,ahki,سن
3437,Alter::N,ahki,عمر
3438,Alter::N,ahe,سن
3439,Alter::N,ahe,عمر
3440,Alter::N,ââ´ǩǩ,سن
3441,Alter::N,ââ´ǩǩ,عمر
3442,Alter::N,ыгь,سن
3443,Alter::N,ыгь,عمر
3444,Schluss::N,nåhkeme,ختام
3445,Schluss::N,nåhkeme,نهاية
3446,Schluss::N,giehtje,ختام
3447,Schluss::N,giehtje,نهاية
3448,Schluss::N,loahppa,ختام
3449,Schluss::N,loahppa,نهاية
3450,Schluss::N,loppâ,ختام
3451,Schluss::N,loppâ,نهاية
3452,Schluss::N,lopp,ختام
3453,Schluss::N,lopp,نهاية
3454,Schluss::N,ке̄джь,ختام
3455,Schluss::N,ке̄джь,نهاية
3456,Zeit::N,aejkie,وقت
3457,Zeit::N,baaletje,وقت
3458,Zeit::N,ájgge,وقت
3459,Zeit::N,áigi,وقت
3460,Zeit::N,äigi,وقت
3461,Zeit::N,âi´ǧǧ,وقت
3462,Zeit::N,а̄ййк,وقت
3463,Zeit::N,па̄лль,وقت
3464,Tag::N,biejjie,يوم
3465,Tag::N,biejvve,يوم
3466,Tag::N,beaivi,يوم
3467,Tag::N,peivi,يوم
3468,Tag::N,pei´vv,يوم
3469,Tag::N,пе̄ййв,يوم
3470,Morgen::N,aerede,صباح
3471,Morgen::N,idet,صباح
3472,Morgen::N,iđit,صباح
3473,Morgen::N,iiđeed,صباح
3474,Morgen::N,tue´lääž,صباح
3475,Morgen::N,ee´đääldõž,صباح
3476,Morgen::N,ӣнцкэнч,صباح
3477,Mittag::N,gaskebiejjie,ظهر
3478,Mittag::N,gasskabiejvve,ظهر
3479,Mittag::N,gaskebeaivi,ظهر
3480,Mittag::N,koskâpeivi,ظهر
3481,Mittag::N,kõskkpei´vv,ظهر
3482,Mittag::N,пе̄ййвкэ̄сск,ظهر
3483,Abend::N,iehkede,مساء
3484,Abend::N,iehket,مساء
3485,Abend::N,eahket,مساء
3486,Abend::N,eeḥid,مساء
3487,Abend::N,jeä´ǩ'ǩääž,مساء
3488,Abend::N,е̄кесь,مساء
3489,Abend::N,е̄кьнэнч,مساء
3490,Nacht::N,jïjje,ليلة
3491,Nacht::N,idja,ليلة
3492,Nacht::N,idja,ليلة
3493,Nacht::N,ijjâ,ليلة
3494,Nacht::N,inn,ليلة
3495,Nacht::N,ыйй,ليلة
3496,Woche::N,våhkoe,أسبوع
3497,Woche::N,vahkko,أسبوع
3498,Woche::N,vahkku,أسبوع
3499,Woche::N,okko,أسبوع
3500,Woche::N,niä´t'tel,أسبوع
3501,Woche::N,не̄дтӭль,أسبوع
3502,Monat::N,maanoe,شهر
3503,Monat::N,mánno,شهر
3504,Monat::N,mánnu,شهر
3505,Monat::N,mánotbadji,شهر
3506,Monat::N,mánuppaje,شهر
3507,Monat::N,mään,شهر
3508,Monat::N,määnpââ´jj,شهر
3509,Monat::N,ма̄нн,شهر
3510,Jahr::N,jaepie,عام
3511,Jahr::N,jaepie,سنة
3512,Jahr::N,jahke,عام
3513,Jahr::N,jahke,سنة
3514,Jahr::N,jahki,عام
3515,Jahr::N,jahki,سنة
3516,Jahr::N,ihe,عام
3517,Jahr::N,ihe,سنة
3518,Jahr::N,ee´ǩǩ,عام
3519,Jahr::N,ee´ǩǩ,سنة
3520,Jahr::N,ыгкь,عام
3521,Jahr::N,ыгкь,سنة
3522,Frühling::N,gïjre,ربيع
3523,Frühling::N,gidá,ربيع
3524,Frühling::N,giđđa,ربيع
3525,Frühling::N,kiđđâ,ربيع
3526,Frühling::N,ǩiđđ,ربيع
3527,Frühling::N,кыдт,ربيع
3528,Sommer::N,giesie,صيف
3529,Sommer::N,giesse,صيف
3530,Sommer::N,geassi,صيف
3531,Sommer::N,keesi,صيف
3532,Sommer::N,ǩiä´ss,صيف
3533,Sommer::N,ке̄ссь,صيف
3534,Herbst::N,tjaktje,خريف
3535,Herbst::N,tjaktja,خريف
3536,Herbst::N,čakča,خريف
3537,Herbst::N,čohčâ,خريف
3538,Herbst::N,čõhčč,خريف
3539,Herbst::N,че̄ххч,خريف
3540,Winter::N,daelvie,شتاء
3541,Winter::N,dálvve,شتاء
3542,Winter::N,dálvi,شتاء
3543,Winter::N,tälvi,شتاء
3544,Winter::N,tä´lvv,شتاء
3545,Winter::N,та̄лльв,شتاء
3546,Januar::N,tsïengele,يناير
3547,Januar::N,tsïengele,كانون الثاني
3548,Januar::N,garretsïengele,يناير
3549,Januar::N,garretsïengele,كانون الثاني
3550,Januar::N,ådåjakmánno,يناير
3551,Januar::N,ådåjakmánno,كانون الثاني
3552,Januar::N,ođđajagimánnu,يناير
3553,Januar::N,ođđajagimánnu,كانون الثاني
3554,Januar::N,uđđâivemáánu,يناير
3555,Januar::N,uđđâivemáánu,كانون الثاني
3556,Januar::N,vuõs'smään,يناير
3557,Januar::N,vuõs'smään,كانون الثاني
3558,Januar::N,ođđee´jjmään,يناير
3559,Januar::N,ođđee´jjmään,كانون الثاني
3560,Januar::N,январь,يناير
3561,Januar::N,январь,كانون الثاني
3562,Januar::N,январьма̄нн,يناير
3563,Januar::N,январьма̄нн,كانون الثاني
3564,Februar::N,goevte,شباط
3565,Februar::N,goevte,فبراير
3566,Februar::N,guovvamánno,شباط
3567,Februar::N,guovvamánno,فبراير
3568,Februar::N,guovvamánnu,شباط
3569,Februar::N,guovvamánnu,فبراير
3570,Februar::N,helmimááṇu,شباط
3571,Februar::N,helmimááṇu,فبراير
3572,Februar::N,tä´lvvmään,شباط
3573,Februar::N,tä´lvvmään,فبراير
3574,Februar::N,февраль,شباط
3575,Februar::N,февраль,فبراير
3576,Februar::N,февральма̄нн,شباط
3577,Februar::N,февральма̄нн,فبراير
3578,März::N,njoktje,آذار
3579,März::N,njoktje,مارس
3580,März::N,snjuktjamánno,آذار
3581,März::N,snjuktjamánno,مارس
3582,März::N,njukčamánnu,آذار
3583,März::N,njukčamánnu,مارس
3584,März::N,maalismááñu,آذار
3585,März::N,maalismááñu,مارس
3586,März::N,njuhčâmááṇu,آذار
3587,März::N,njuhčâmááṇu,مارس
3588,März::N,lä´znpei´vvmään,آذار
3589,März::N,lä´znpei´vvmään,مارس
3590,März::N,pâ´zzlâšttammään,آذار
3591,März::N,pâ´zzlâšttammään,مارس
3592,März::N,ма̄рт,آذار
3593,März::N,ма̄рт,مارس
3594,März::N,ма̄ртма̄нн,آذار
3595,März::N,ма̄ртма̄нн,مارس
3596,April::N,voerhtje,نيسان
3597,April::N,vuoratjismánno,نيسان
3598,April::N,cuoŋománnu,نيسان
3599,April::N,huhtimááṇu,نيسان
3600,April::N,njuhččmään,نيسان
3601,April::N,апрель,نيسان
3602,April::N,апрельма̄нн,نيسان
3603,Mai::N,maajje,مايو
3604,Mai::N,maavnese,مايو
3605,Mai::N,moarmesmánno,مايو
3606,Mai::N,miessemánnu,مايو
3607,Mai::N,toukomááṇu,مايو
3608,Mai::N,vye'simááṇu,مايو
3609,Mai::N,ǩiđđmään,مايو
3610,Mai::N,vue´ssmään,مايو
3611,Mai::N,ма̄й,مايو
3612,Juni::N,ruffie,يونيو
3613,Juni::N,ruffie,حزيران
3614,Juni::N,biehtsemánno,يونيو
3615,Juni::N,biehtsemánno,حزيران
3616,Juni::N,geassemánnu,يونيو
3617,Juni::N,geassemánnu,حزيران
3618,Juni::N,kesimááṇu,يونيو
3619,Juni::N,kesimááṇu,حزيران
3620,Juni::N,ǩiä´ssmään,يونيو
3621,Juni::N,ǩiä´ssmään,حزيران
3622,Juni::N,июнь,يونيو
3623,Juni::N,июнь,حزيران
3624,Juni::N,июньма̄нн,يونيو
3625,Juni::N,июньма̄нн,حزيران
3626,Juli::N,snjaltje,تموز
3627,Juli::N,snjaltje,يوليو
3628,Juli::N,snjilltjamánno,تموز
3629,Juli::N,snjilltjamánno,يوليو
3630,Juli::N,suoidnemánnu,تموز
3631,Juli::N,suoidnemánnu,يوليو
3632,Juli::N,syei'nimááṇu,تموز
3633,Juli::N,syei'nimááṇu,يوليو
3634,Juli::N,suei´nnmään,تموز
3635,Juli::N,suei´nnmään,يوليو
3636,Juli::N,июль,تموز
3637,Juli::N,июль,يوليو
3638,Juli::N,июльма̄нн,تموز
3639,Juli::N,июльма̄нн,يوليو
3640,August::N,mïetske,آب
3641,August::N,mïetske,أغسطس
3642,August::N,bårggemánno,آب
3643,August::N,bårggemánno,أغسطس
3644,August::N,borgemánnu,آب
3645,August::N,borgemánnu,أغسطس
3646,August::N,elomáaṇu,آب
3647,August::N,elomáaṇu,أغسطس
3648,August::N,på´rǧǧmään,آب
3649,August::N,på´rǧǧmään,أغسطس
3650,August::N,а̄вгуст,آب
3651,August::N,а̄вгуст,أغسطس
3652,August::N,а̄вгустма̄нн,آب
3653,August::N,а̄вгустма̄нн,أغسطس
3654,September::N,gaekere,أيلول
3655,September::N,gaekere,سبتمبر
3656,September::N,skïerede,أيلول
3657,September::N,skïerede,سبتمبر
3658,September::N,ragátmánno,أيلول
3659,September::N,ragátmánno,سبتمبر
3660,September::N,čakčamánnu,أيلول
3661,September::N,čakčamánnu,سبتمبر
3662,September::N,čohčâmááṇu,أيلول
3663,September::N,čohčâmááṇu,سبتمبر
3664,September::N,čõhččmään,أيلول
3665,September::N,čõhččmään,سبتمبر
3666,September::N,сентябрь,أيلول
3667,September::N,сентябрь,سبتمبر
3668,September::N,сентябрьма̄нн,أيلول
3669,September::N,сентябрьма̄нн,سبتمبر
3670,Oktober::N,golke,أكتوبر
3671,Oktober::N,golke,تشرين الأول
3672,Oktober::N,rïhkede,أكتوبر
3673,Oktober::N,rïhkede,تشرين الأول
3674,Oktober::N,gålgådismánno,أكتوبر
3675,Oktober::N,gålgådismánno,تشرين الأول
3676,Oktober::N,golggotmánnu,أكتوبر
3677,Oktober::N,golggotmánnu,تشرين الأول
3678,Oktober::N,logamááṇu,أكتوبر
3679,Oktober::N,logamááṇu,تشرين الأول
3680,Oktober::N,roovvâdmááṇu,أكتوبر
3681,Oktober::N,roovvâdmááṇu,تشرين الأول
3682,Oktober::N,kålggmään,أكتوبر
3683,Oktober::N,kålggmään,تشرين الأول
3684,Oktober::N,rõõǥǥâdmään,أكتوبر
3685,Oktober::N,rõõǥǥâdmään,تشرين الأول
3686,Oktober::N,октябрь,أكتوبر
3687,Oktober::N,октябрь,تشرين الأول
3688,Oktober::N,октябрьма̄нн,أكتوبر
3689,Oktober::N,октябрьма̄нн,تشرين الأول
3690,November::N,rahka,نوفمبر
3691,November::N,rahka,تشرين الثاني
3692,November::N,gålkoe,نوفمبر
3693,November::N,gålkoe,تشرين الثاني
3694,November::N,basádismánno,نوفمبر
3695,November::N,basádismánno,تشرين الثاني
3696,November::N,skábmamánnu,نوفمبر
3697,November::N,skábmamánnu,تشرين الثاني
3698,November::N,marrasmááṇu,نوفمبر
3699,November::N,marrasmááṇu,تشرين الثاني
3700,November::N,skammâmááṇu,نوفمبر
3701,November::N,skammâmááṇu,تشرين الثاني
3702,November::N,skamm'mään,نوفمبر
3703,November::N,skamm'mään,تشرين الثاني
3704,November::N,ноябрь,نوفمبر
3705,November::N,ноябрь,تشرين الثاني
3706,Dezember::N,goeve,ديسمبر
3707,Dezember::N,goeve,كانون الأول
3708,Dezember::N,jåvleaske,ديسمبر
3709,Dezember::N,jåvleaske,كانون الأول
3710,Dezember::N,javllamánno,ديسمبر
3711,Dezember::N,javllamánno,كانون الأول
3712,Dezember::N,juovlamánnu,ديسمبر
3713,Dezember::N,juovlamánnu,كانون الأول
3714,Dezember::N,juov'lâmááṇu,ديسمبر
3715,Dezember::N,juov'lâmááṇu,كانون الأول
3716,Dezember::N,rosttovmään,ديسمبر
3717,Dezember::N,rosttovmään,كانون الأول
3718,Dezember::N,декабрь,ديسمبر
3719,Dezember::N,декабрь,كانون الأول
3720,Dezember::N,декабрьма̄нн,ديسمبر
3721,Dezember::N,декабрьма̄нн,كانون الأول
3722,Montag::N,måanta,يوم الاثنين
3723,Montag::N,mánnodahka,يوم الاثنين
3724,Montag::N,mánnodat,يوم الاثنين
3725,Montag::N,vuossárga,يوم الاثنين
3726,Montag::N,vuossargâ,يوم الاثنين
3727,Montag::N,vuõs'sargg,يوم الاثنين
3728,Montag::N,вӯссоарк,يوم الاثنين
3729,Dienstag::N,dæjsta,يوم الثلاثاء
3730,Dienstag::N,dijstahka,يوم الثلاثاء
3731,Dienstag::N,disdat,يوم الثلاثاء
3732,Dienstag::N,disttat,يوم الثلاثاء
3733,Dienstag::N,majebargâ,يوم الثلاثاء
3734,Dienstag::N,mââi´bargg,يوم الثلاثاء
