,Concept_ID,se,sl
732,Berg::N,те̄ррьм,planína
733,Gipfel::N,dalvese,vŕh
734,Gipfel::N,tjåhkkå,vŕh
735,Gipfel::N,čohkka,vŕh
736,Gipfel::N,čokke,vŕh
737,Gipfel::N,čå´ǩǩ,vŕh
738,Gipfel::N,ла̄ддҍв,vŕh
739,Höhle::N,beajoe,jáma
740,Höhle::N,beajoe,votlína
741,Höhle::N,rájgge,jáma
742,Höhle::N,rájgge,votlína
743,Höhle::N,sluoggo,jáma
744,Höhle::N,sluoggo,votlína
745,Höhle::N,biedju,jáma
746,Höhle::N,biedju,votlína
747,Höhle::N,kuovđâšm,jáma
748,Höhle::N,kuovđâšm,votlína
749,Höhle::N,skuõrr,jáma
750,Höhle::N,skuõrr,votlína
751,Höhle::N,вуэӈӈк,jáma
752,Höhle::N,вуэӈӈк,votlína
753,Abhang::N,boelte,pobóčje
754,Abhang::N,brijrie,pobóčje
755,Abhang::N,bállte,pobóčje
756,Abhang::N,vielti,pobóčje
757,Abhang::N,luohkká,pobóčje
758,Abhang::N,viel'tti,pobóčje
759,Abhang::N,vie´ltt,pobóčje
760,Abhang::N,луэххк,pobóčje
761,Quelle::N,aajege,izvír
762,Quelle::N,gaaltije,izvír
763,Quelle::N,ája,izvír
764,Quelle::N,ája,izvír
765,Quelle::N,gáldu,izvír
766,Quelle::N,aajâ,izvír
767,Quelle::N,käldee,izvír
768,Quelle::N,lädd,izvír
769,Quelle::N,käivv,izvír
770,Quelle::N,ка̄ййв,izvír
771,Bach::N,johketje,pôtok
772,Bach::N,jåhkå,pôtok
773,Bach::N,jågåsj,pôtok
774,Bach::N,jogaš,pôtok
775,Bach::N,aajâ,pôtok
776,Bach::N,vuäjj,pôtok
777,Bach::N,вуэйй,pôtok
778,Fluss::N,johke,réka
779,Fluss::N,ædno,réka
780,Fluss::N,jåhkå,réka
781,Fluss::N,johka,réka
782,Fluss::N,juuhâ,réka
783,Fluss::N,jokk,réka
784,Fluss::N,jeänn,réka
785,Fluss::N,ё̄гк,réka
786,Ufer::N,beala,brég
787,Ufer::N,gádde,brég
788,Ufer::N,gáddi,brég
789,Ufer::N,riddo,brég
790,Ufer::N,redd,brég
791,Ufer::N,рыннт,brég
792,Küste::N,mïere,obála
793,Küste::N,mïere,obréžje
794,Küste::N,gaedtie,obála
795,Küste::N,gaedtie,obréžje
796,Küste::N,merragádde,obála
797,Küste::N,merragádde,obréžje
798,Küste::N,merraguovllo,obála
799,Küste::N,merraguovllo,obréžje
800,Küste::N,gáddi,obála
801,Küste::N,gáddi,obréžje
802,Küste::N,riddo,obála
803,Küste::N,riddo,obréžje
804,Küste::N,miârr'redd,obála
805,Küste::N,miârr'redd,obréžje
806,Küste::N,рыннт,obála
807,Küste::N,рыннт,obréžje
808,Festland::N,gaedtie,celína
809,Festland::N,gaedtie,kopnína
810,Festland::N,gádde,celína
811,Festland::N,gádde,kopnína
812,Festland::N,nannán,celína
813,Festland::N,nannán,kopnína
814,Festland::N,kušknjâs,celína
815,Festland::N,kušknjâs,kopnína
816,Festland::N,eennâm,celína
817,Festland::N,eennâm,kopnína
818,Festland::N,jânnam,celína
819,Festland::N,jânnam,kopnína
820,Festland::N,ма̄ннтэр,celína
821,Festland::N,ма̄ннтэр,kopnína
822,Meer::N,mearoe,mórje
823,Meer::N,merra,mórje
824,Meer::N,nuorre,mórje
825,Meer::N,áhpi,mórje
826,Meer::N,mearra,mórje
827,Meer::N,meeṛâ,mórje
828,Meer::N,miârr,mórje
829,Meer::N,ме̄рр,mórje
830,Bucht::N,loekte,zalív
831,Bucht::N,oagge,zalív
832,Bucht::N,luokta,zalív
833,Bucht::N,luokta,zalív
834,Bucht::N,čuáj̣á,zalív
835,Bucht::N,luhtt,zalív
836,Bucht::N,вӯнн,zalív
837,Bucht::N,лӯххт,zalív
838,Insel::N,sååle,ôtok
839,Insel::N,suoloj,ôtok
840,Insel::N,suolu,ôtok
841,Insel::N,suálui,ôtok
842,Insel::N,suâl,ôtok
843,Insel::N,суэл,ôtok
844,Blume::N,rïesege,cvetlíca
845,Blume::N,giedjek,cvetlíca
846,Blume::N,rássi,cvetlíca
847,Blume::N,kukká,cvetlíca
848,Blume::N,heä´rvvrää´ss,cvetlíca
849,Blume::N,ывьнэнч,cvetlíca
850,Gras::N,kraesie,tráva
851,Gras::N,rásse,tráva
852,Gras::N,rássi,tráva
853,Gras::N,rääsi,tráva
854,Gras::N,rää´ss,tráva
855,Gras::N,ра̄ссь,tráva
856,Wurzel::N,roehtse,korenína
857,Wurzel::N,ruohttsa,korenína
858,Wurzel::N,ruohtas,korenína
859,Wurzel::N,veedis,korenína
860,Wurzel::N,vue´ddes,korenína
861,Wurzel::N,вуэнҍтэсь,korenína
862,Baum::N,moere,drevó
863,Baum::N,muorra,drevó
864,Baum::N,muorra,drevó
865,Baum::N,muoṛâ,drevó
866,Baum::N,muõrr,drevó
867,Baum::N,мӯрр,drevó
868,Stamm::N,ståamhpe,dêblo
869,Stamm::N,mátta,dêblo
870,Stamm::N,galda,dêblo
871,Stamm::N,ruŋgo,dêblo
872,Stamm::N,stokk,dêblo
873,Stamm::N,мӯрр,dêblo
874,Stamm::N,кэ̄ллт,dêblo
875,Rinde::N,gïrre,lúbje
876,Rinde::N,gïrre,skórja
877,Rinde::N,baarhkoe,lúbje
878,Rinde::N,baarhkoe,skórja
879,Rinde::N,bárkko,lúbje
880,Rinde::N,bárkko,skórja
881,Rinde::N,ostu,lúbje
882,Rinde::N,ostu,skórja
883,Rinde::N,bárku,lúbje
884,Rinde::N,bárku,skórja
885,Rinde::N,korrâ,lúbje
886,Rinde::N,korrâ,skórja
887,Rinde::N,kõrr,lúbje
888,Rinde::N,kõrr,skórja
889,Rinde::N,pärkk,lúbje
890,Rinde::N,pärkk,skórja
891,Rinde::N,кэ̄рр,lúbje
892,Rinde::N,кэ̄рр,skórja
893,Rinde::N,па̄ҏҏк,lúbje
894,Rinde::N,па̄ҏҏк,skórja
895,Ast::N,åeksie,véja
896,Ast::N,oakse,véja
897,Ast::N,oaksi,véja
898,Ast::N,uák'si,véja
899,Ast::N,å´hss,véja
900,Ast::N,вуэккьс,véja
901,Zweig::N,åeksie,véja
902,Zweig::N,oakse,véja
903,Zweig::N,rissi,véja
904,Zweig::N,syeṛi,véja
905,Zweig::N,sue´rr,véja
906,Zweig::N,рыссе,véja
907,Blatt::N,plienie,líst
908,Blatt::N,lassta,líst
909,Blatt::N,lasta,líst
910,Blatt::N,lostâ,líst
911,Blatt::N,lõstt,líst
912,Blatt::N,лэ̄сст,líst
913,Birke::N,såekie,bréza
914,Birke::N,soahke,bréza
915,Birke::N,soahki,bréza
916,Birke::N,suáhi,bréza
917,Birke::N,suâ´ǩǩ,bréza
918,Birke::N,пе̄ссьмӯрр,bréza
919,Kiefer[Baum]::N,bietsie,bòr
920,Kiefer[Baum]::N,hájkka,bòr
921,Kiefer[Baum]::N,biehtse,bòr
922,Kiefer[Baum]::N,beahci,bòr
923,Kiefer[Baum]::N,peeci,bòr
924,Kiefer[Baum]::N,pie´cc,bòr
925,Kiefer[Baum]::N,пе̄дзь,bòr
926,Weide[Baum]::N,saalje,vŕba
927,Weide[Baum]::N,sállja,vŕba
928,Weide[Baum]::N,sieđga,vŕba
929,Weide[Baum]::N,puájui,vŕba
930,Weide[Baum]::N,puäi,vŕba
931,Weide[Baum]::N,пуай,vŕba
932,Tanne::N,goese,hója
933,Tanne::N,guossa,hója
934,Tanne::N,guossa,hója
935,Tanne::N,kuosâ,hója
936,Tanne::N,kuõss,hója
937,Tanne::N,кӯсс,hója
938,Horn::N,tjåervie,róg
939,Horn::N,tjoarvve,róg
940,Horn::N,čoarvi,róg
941,Horn::N,čuár'vi,róg
942,Horn::N,čuä´rvv,róg
943,Horn::N,чуэррьв,róg
944,Feder::N,badtse,peró
945,Feder::N,dålgge,peró
946,Feder::N,bozza,peró
947,Feder::N,puzzâ,peró
948,Feder::N,tolge,peró
949,Feder::N,poʒʒ,peró
950,Feder::N,по̄ннц,peró
951,Fell::N,njaltja,kŕzno
952,Fell::N,duollje,kŕzno
953,Fell::N,náhkki,kŕzno
954,Fell::N,dorkkas,kŕzno
955,Fell::N,turkkâ,kŕzno
956,Fell::N,tyel'ji,kŕzno
957,Fell::N,nähki,kŕzno
958,Fell::N,torkk,kŕzno
959,Fell::N,čåu´dd,kŕzno
960,Fell::N,tue´l'lj,kŕzno
961,Fell::N,тӯлльй,kŕzno
962,Flügel::N,såaja,krílo
963,Flügel::N,såajoe,krílo
964,Flügel::N,soadje,krílo
965,Flügel::N,soadji,krílo
966,Flügel::N,suáj̣á,krílo
967,Flügel::N,suäjj,krílo
968,Flügel::N,суэйй,krílo
969,Klaue::N,gadtse,párkelj
970,Klaue::N,guober,párkelj
971,Klaue::N,gazza,párkelj
972,Klaue::N,kozzâ,párkelj
973,Klaue::N,kõʒʒ,párkelj
974,Klaue::N,кэ̄ннц,párkelj
975,Kralle::N,gadtse,krémpelj
976,Kralle::N,gadtsa,krémpelj
977,Kralle::N,gazza,krémpelj
978,Kralle::N,kozzâ,krémpelj
979,Kralle::N,kõʒʒ,krémpelj
980,Kralle::N,ке̄бпель,krémpelj
981,Schwanz::N,siejpie,rèp
982,Schwanz::N,siejbbe,rèp
983,Schwanz::N,bađuš,rèp
984,Schwanz::N,seaibi,rèp
985,Schwanz::N,seibi,rèp
986,Schwanz::N,sei´bb,rèp
987,Schwanz::N,piä´cciǩ,rèp
988,Schwanz::N,пиджь,rèp
989,Schwanz::N,се̄ййп,rèp
990,Schwanz::N,пе̄цехь,rèp
991,Ei::N,munnie,jájce
992,Ei::N,månne,jájce
993,Ei::N,monni,jájce
994,Ei::N,maṇe,jájce
995,Ei::N,mââ´nn,jájce
996,Ei::N,маннҍ,jájce
997,Nest::N,biesie,gnézdo
998,Nest::N,biesse,gnézdo
999,Nest::N,beassi,gnézdo
1000,Nest::N,peesi,gnézdo
1001,Nest::N,piervâl,gnézdo
1002,Nest::N,piä´ss,gnézdo
1003,Nest::N,пе̄ссь,gnézdo
1004,Bau::N,biesie,brlòg
1005,Bau::N,biedjo,brlòg
1006,Bau::N,liesso,brlòg
1007,Bau::N,biedju,brlòg
1008,Bau::N,piäju,brlòg
1009,Bau::N,вуэӈӈк,brlòg
1010,Tier::N,juvre,živál
1011,Tier::N,udos,živál
1012,Tier::N,divrre,živál
1013,Tier::N,luohtok,živál
1014,Tier::N,ealli,živál
1015,Tier::N,ellee,živál
1016,Tier::N,jie´lli,živál
1017,Tier::N,жыва,živál
1018,Herde::N,dåehkie,čréda
1019,Herde::N,ællo,čréda
1020,Herde::N,fuovva,čréda
1021,Herde::N,doahkki,čréda
1022,Herde::N,čagge,čréda
1023,Herde::N,tukk,čréda
1024,Herde::N,vâ´lvv,čréda
1025,Herde::N,чуэз,čréda
1026,Herde::N,чӣгар,čréda
1027,Kuh::N,govse,kráva
1028,Kuh::N,gussa,kráva
1029,Kuh::N,gussa,kráva
1030,Kuh::N,kussâ,kráva
1031,Kuh::N,kuss,kráva
1032,Kuh::N,лӣххьм,kráva
1033,Bulle::N,vuaksa,bìk
1034,Bulle::N,vuoksá,bìk
1035,Bulle::N,heargi,bìk
1036,Bulle::N,vuák'sá,bìk
1037,Bulle::N,ergi,bìk
1038,Bulle::N,vuâhss,bìk
1039,Bulle::N,е̄ррьк,bìk
1040,Pferd::N,hierkie,kònj
1041,Pferd::N,råsse,kònj
1042,Pferd::N,hæssta,kònj
1043,Pferd::N,heavuš,kònj
1044,Pferd::N,hiävuš,kònj
1045,Pferd::N,heävaš,kònj
1046,Pferd::N,ро̄ссь,kònj
1047,Schaf::N,sïrve,ôvca
1048,Schaf::N,sávttsa,ôvca
1049,Schaf::N,sávza,ôvca
1050,Schaf::N,savzâ,ôvca
1051,Schaf::N,sauʒʒ,ôvca
1052,Schaf::N,ла̄мьпесь,ôvca
1053,Schwein::N,snurke,svínja
1054,Schwein::N,svijnne,svínja
1055,Schwein::N,spiidni,svínja
1056,Schwein::N,šahe,svínja
1057,Schwein::N,šââ´ǩǩ,svínja
1058,Schwein::N,ша̄гкь,svínja
1059,Hund::N,bïenje,pès
1060,Hund::N,bena,pès
1061,Hund::N,beana,pès
1062,Hund::N,peenuv,pès
1063,Hund::N,piânnai,pès
1064,Hund::N,пе̄ннэ,pès
1065,Katze::N,gaahtoe,máčka
1066,Katze::N,gáhtto,máčka
1067,Katze::N,bussá,máčka
1068,Katze::N,kissá,máčka
1069,Katze::N,kaass,máčka
1070,Katze::N,ко̄а̄сс,máčka
1071,Bär::N,gumsie,mêdved
1072,Bär::N,biernna,mêdved
1073,Bär::N,guovža,mêdved
1074,Bär::N,bierdna,mêdved
1075,Bär::N,kuob'žâ,mêdved
1076,Bär::N,kue´bǯǯ,mêdved
1077,Bär::N,та̄лл,mêdved
1078,Eichhörnchen::N,åeruve,véverica
1079,Eichhörnchen::N,oarre,véverica
1080,Eichhörnchen::N,oarri,véverica
1081,Eichhörnchen::N,uár'ree,véverica
1082,Eichhörnchen::N,vuä´r'rev,véverica
1083,Eichhörnchen::N,вуэррев,véverica
1084,Elch::N,ïelje,lós
1085,Elch::N,ællja,lós
1086,Elch::N,sarvva,lós
1087,Elch::N,ealga,lós
1088,Elch::N,sorvâ,lós
1089,Elch::N,sõrvv,lós
1090,Elch::N,сэ̄ррв,lós
1091,Fuchs::N,riepie,lisíca
1092,Fuchs::N,riebij,lisíca
1093,Fuchs::N,rieban,lisíca
1094,Fuchs::N,riemnjis,lisíca
1095,Fuchs::N,rie´mjj,lisíca
1096,Fuchs::N,рӣммьн,lisíca
1097,Hase::N,njåemele,zájec
1098,Hase::N,njoammel,zájec
1099,Hase::N,njoammil,zájec
1100,Hase::N,njuámmil,zájec
1101,Hase::N,njue´m'mel,zájec
1102,Hase::N,нюэммель,zájec
1103,Maus::N,snjeara,mìš
1104,Maus::N,snjierrá,mìš
1105,Maus::N,sáhpán,mìš
1106,Maus::N,säplig,mìš
1107,Maus::N,sä´ppli,mìš
1108,Maus::N,са̄хпьлинк,mìš
1109,Wolf::N,sïejpe,vólk
1110,Wolf::N,stálppe,vólk
1111,Wolf::N,stáhkke,vólk
1112,Wolf::N,ruomas,vólk
1113,Wolf::N,kumpe,vólk
1114,Wolf::N,návdi,vólk
1115,Wolf::N,kumppi,vólk
1116,Wolf::N,ku´mpp,vólk
1117,Wolf::N,pââ´ldes,vólk
1118,Wolf::N,чиррм,vólk
1119,Wolf::N,пальтӭсь,vólk
1120,Vogel::N,ledtie,ptìč
1121,Vogel::N,ledtie,ptíca
1122,Vogel::N,lådde,ptìč
1123,Vogel::N,lådde,ptíca
1124,Vogel::N,loddi,ptìč
1125,Vogel::N,loddi,ptíca
1126,Vogel::N,lodde,ptìč
1127,Vogel::N,lodde,ptíca
1128,Vogel::N,lå´dd,ptìč
1129,Vogel::N,lå´dd,ptíca
1130,Vogel::N,лоаннҍт,ptìč
1131,Vogel::N,лоаннҍт,ptíca
1132,Schwarm::N,dåehkie,játa
1133,Schwarm::N,doahkke,játa
1134,Schwarm::N,doahkki,játa
1135,Schwarm::N,tuák'ki,játa
1136,Schwarm::N,parvv,játa
1137,Schwarm::N,туххк,játa
1138,Huhn::N,vöönhtse,kokóš
1139,Huhn::N,vuonntsá,kokóš
1140,Huhn::N,vuonccis,kokóš
1141,Huhn::N,kääṇi,kokóš
1142,Huhn::N,kää´nn,kokóš
1143,Huhn::N,ка̄ннҌ,kokóš
1144,Hahn::N,deere,petêlin
1145,Hahn::N,hádna,petêlin
1146,Hahn::N,åresvuonntsá,petêlin
1147,Hahn::N,vuonccis,petêlin
1148,Hahn::N,kääṇi,petêlin
1149,Hahn::N,åå´reskää´nn,petêlin
1150,Hahn::N,пе̄ттэх,petêlin
1151,Gans::N,gaase,gós
1152,Gans::N,gássa,gós
1153,Gans::N,čuonji,gós
1154,Gans::N,čuá'njá,gós
1155,Gans::N,čue´nj,gós
1156,Gans::N,чуэнь,gós
1157,Adler::N,aarhtse,ôrel
1158,Adler::N,goasskem,ôrel
1159,Adler::N,goaskin,ôrel
1160,Adler::N,kuás'kim,ôrel
1161,Adler::N,kuä´cǩǩem,ôrel
1162,Adler::N,куэцькем,ôrel
1163,Ente::N,tjååtsele,ráca
1164,Ente::N,vuojatjis,ráca
1165,Ente::N,čáhceloddi,ráca
1166,Ente::N,vuonjâč,ráca
1167,Ente::N,vuõnjâč,ráca
1168,Ente::N,ча̄дзьлоаннҍт,ráca
1169,Eule::N,snjågloe,sôva
1170,Eule::N,skunjok,sôva
1171,Eule::N,skuolfi,sôva
1172,Eule::N,ijjâlodde,sôva
1173,Eule::N,iiđsaž,sôva
1174,Eule::N,кунньлоаннҍт,sôva
1175,Eule::N,чӯзэм вуэһпэй,sôva
1176,Kranich::N,goerke,žerjàv
1177,Kranich::N,guorgga,žerjàv
1178,Kranich::N,guorga,žerjàv
1179,Kranich::N,kuor'gâ,žerjàv
1180,Kranich::N,kuõrgg,žerjàv
1181,Kranich::N,кӯррк,žerjàv
1182,Krähe::N,voerhtje,vrána
1183,Krähe::N,gárránis,vrána
1184,Krähe::N,vuoratjis,vrána
1185,Krähe::N,vuoražas,vrána
1186,Krähe::N,vuorččis,vrána
1187,Krähe::N,vuorâč,vrána
1188,Krähe::N,vuõrâč,vrána
1189,Krähe::N,вӯрэч,vrána
1190,Kuckuck::N,gïeke,kúkavica
1191,Kuckuck::N,giehka,kúkavica
1192,Kuckuck::N,giehka,kúkavica
1193,Kuckuck::N,kiehâ,kúkavica
1194,Kuckuck::N,ǩiõkk,kúkavica
1195,Kuckuck::N,кӣгк,kúkavica
1196,Schwan::N,njoktje,labód
1197,Schwan::N,snjuktja,labód
1198,Schwan::N,njukča,labód
1199,Schwan::N,njuhčâ,labód
1200,Schwan::N,njuhčč,labód
1201,Schwan::N,нюххч,labód
1202,Fisch::N,guelie,ríba
1203,Fisch::N,guolle,ríba
1204,Fisch::N,guolli,ríba
1205,Fisch::N,kyeḷi,ríba
1206,Fisch::N,kue´ll,ríba
1207,Fisch::N,кӯлль,ríba
1208,Barsch::N,sihtege,ostríž
1209,Barsch::N,vuoskun,ostríž
1210,Barsch::N,vuoskku,ostríž
1211,Barsch::N,vuásku,ostríž
1212,Barsch::N,vuâsk,ostríž
1213,Barsch::N,вуэсск,ostríž
1214,Hecht::N,haavke,ščúka
1215,Hecht::N,hávgga,ščúka
1216,Hecht::N,hávga,ščúka
1217,Hecht::N,puško,ščúka
1218,Hecht::N,nu´ǩǩeš,ščúka
1219,Hecht::N,ныгкешь,ščúka
1220,Schlange[Tier]::N,gïermesje,káča
1221,Schlange[Tier]::N,germaj,káča
1222,Schlange[Tier]::N,gearpmaš,káča
1223,Schlange[Tier]::N,kyev'đi,káča
1224,Schlange[Tier]::N,ku´vdd,káča
1225,Schlange[Tier]::N,кӯввьт,káča
1226,Wurm::N,mietie,čr̀v
1227,Wurm::N,mietie,glísta
1228,Wurm::N,maarhke,čr̀v
1229,Wurm::N,maarhke,glísta
1230,Wurm::N,mádo,čr̀v
1231,Wurm::N,mádo,glísta
1232,Wurm::N,máhtu,čr̀v
1233,Wurm::N,máhtu,glísta
1234,Wurm::N,máátu,čr̀v
1235,Wurm::N,máátu,glísta
1236,Wurm::N,määtt,čr̀v
1237,Wurm::N,määtt,glísta
1238,Wurm::N,ма̄дт,čr̀v
1239,Wurm::N,ма̄дт,glísta
1240,Spinne::N,hievnie,pájek
1241,Spinne::N,hievnne,pájek
1242,Spinne::N,heavdni,pájek
1243,Spinne::N,evni,pájek
1244,Spinne::N,eeunaž,pájek
1245,Spinne::N,о̄а̄з,pájek
1246,Ameise::N,garhke,mrávlja
1247,Ameise::N,gårkkå,mrávlja
1248,Ameise::N,gotka,mrávlja
1249,Ameise::N,kutkâ,mrávlja
1250,Ameise::N,kotkk,mrávlja
1251,Ameise::N,ко̄ттк,mrávlja
1252,Laus::N,dihkie,úš
1253,Laus::N,dihkke,úš
1254,Laus::N,dihkki,úš
1255,Laus::N,tikke,úš
1256,Laus::N,te´ǩǩ,úš
1257,Laus::N,тыһкь,úš
1258,Mücke::N,tjoejhke,komár
1259,Mücke::N,tjuojkka,komár
1260,Mücke::N,čuoika,komár
1261,Mücke::N,čuoš'kâ,komár
1262,Mücke::N,čuõškk,komár
1263,Mücke::N,чӯшшк,komár
1264,Fliege::N,tjoere,múha
1265,Fliege::N,boerege,múha
1266,Fliege::N,tjuruk,múha
1267,Fliege::N,čuru,múha
1268,Fliege::N,kiärpáš,múha
1269,Fliege::N,čuâr,múha
1270,Fliege::N,čuâras,múha
1271,Fliege::N,чуэраш,múha
1272,Schmetterling::N,biejjielåbloe,metúlj
1273,Schmetterling::N,biejvvelådde,metúlj
1274,Schmetterling::N,beaiveloddi,metúlj
1275,Schmetterling::N,piäi'vááloddááš,metúlj
1276,Schmetterling::N,ä´llbaž,metúlj
1277,Schmetterling::N,pei´vvlå´dd,metúlj
1278,Schmetterling::N,а̄лльп,metúlj
1279,Beere::N,muerjie,jágoda
1280,Beere::N,muorjje,jágoda
1281,Beere::N,muorji,jágoda
1282,Beere::N,myer'ji,jágoda
1283,Beere::N,mue´rjj,jágoda
1284,Beere::N,мӯррьй,jágoda
1285,Apfel::N,æbpla,jábolko
1286,Apfel::N,ehpal,jábolko
1287,Apfel::N,eppel,jábolko
1288,Apfel::N,eahppel,jábolko
1289,Apfel::N,я̄блэк,jábolko
1290,Pilz::N,goebpere,góba
1291,Pilz::N,guoppar,góba
1292,Pilz::N,guoppar,góba
1293,Pilz::N,kuobâr,góba
1294,Pilz::N,kuõbbâr,góba
1295,Pilz::N,кӯмпар,góba
1296,Zwiebel::N,lööke,čebúla
1297,Zwiebel::N,løhkka,čebúla
1298,Zwiebel::N,lávki,čebúla
1299,Zwiebel::N,luukk,čebúla
1300,Zwiebel::N,луквець,čebúla
1301,Saat::N,saajoe,séme
1302,Saat::N,sádjo,séme
1303,Saat::N,siepman,séme
1304,Saat::N,siemâ,séme
1305,Saat::N,siõm,séme
1306,Saat::N,се̄м,séme
1307,Korn::N,gernie,zŕno
1308,Korn::N,gårnnetjalmme,zŕno
1309,Korn::N,gordni,zŕno
1310,Korn::N,jiṿe,zŕno
1311,Korn::N,ле̄ййп,zŕno
1312,Heu::N,suejnieh,senó
1313,Heu::N,ájvve,senó
1314,Heu::N,suoidni,senó
1315,Heu::N,syei'ni,senó
1316,Heu::N,suei´nn,senó
1317,Heu::N,сӯййн,senó
1318,Schale::N,gïrre,lupína
1319,Schale::N,garra,lupína
1320,Schale::N,skádne,lupína
1321,Schale::N,garra,lupína
1322,Schale::N,korrâ,lupína
1323,Schale::N,kõrr,lupína
1324,Schale::N,ю̄дтҍ,lupína
1325,Grube::N,haevtie,jáma
1326,Grube::N,rågge,jáma
1327,Grube::N,gohpi,jáma
1328,Grube::N,roggi,jáma
1329,Grube::N,kyep'pi,jáma
1330,Grube::N,rogge,jáma
1331,Grube::N,rå´ǧǧ,jáma
1332,Grube::N,kåå´pp,jáma
1333,Grube::N,коабпь,jáma
1334,Falle::N,barta,pást
1335,Falle::N,ruevtie,pást
1336,Falle::N,gillar,pást
1337,Falle::N,ruovdde,pást
1338,Falle::N,rihtá,pást
1339,Falle::N,báhcahat,pást
1340,Falle::N,ká'skástâh,pást
1341,Falle::N,ää´ǧǧes,pást
1342,Falle::N,кӣлл,pást
1343,Falle::N,ше̄шшь,pást
1344,Schlinge::N,latjka,zánka
1345,Schlinge::N,latjka,pêtlja
1346,Schlinge::N,gieras,zánka
1347,Schlinge::N,gieras,pêtlja
1348,Schlinge::N,mohkki,zánka
1349,Schlinge::N,mohkki,pêtlja
1350,Schlinge::N,kieḷâ,zánka
1351,Schlinge::N,kieḷâ,pêtlja
1352,Schlinge::N,ǩiõll,zánka
1353,Schlinge::N,ǩiõll,pêtlja
1354,Schlinge::N,ää´ǧǧes,zánka
1355,Schlinge::N,ää´ǧǧes,pêtlja
1356,Schlinge::N,кӣлл,zánka
1357,Schlinge::N,кӣлл,pêtlja
1358,Schlinge::N,ше̄шшь,zánka
1359,Schlinge::N,ше̄шшь,pêtlja
1360,Spur::N,gïeje,sléd
1361,Spur::N,luodda,sléd
1362,Spur::N,joavnes,sléd
1363,Spur::N,luodda,sléd
1364,Spur::N,luod'dâ,sléd
1365,Spur::N,ǩiõjj,sléd
1366,Spur::N,кӣйй,sléd
1367,Asche::N,govne,pepél
1368,Asche::N,gudna,pepél
1369,Asche::N,gutna,pepél
1370,Asche::N,kunnâ,pepél
1371,Asche::N,kunn,pepél
1372,Asche::N,кунн,pepél
1373,Dreck::N,haaskoe,bláto
1374,Dreck::N,lænjok,bláto
1375,Dreck::N,baška,bláto
1376,Dreck::N,duova,bláto
1377,Dreck::N,durdi,bláto
1378,Dreck::N,tuol'vâ,bláto
1379,Dreck::N,sähss,bláto
1380,Dreck::N,са̄ккьс,bláto
1381,Eisen::N,ruevtie,želézo
1382,Eisen::N,ruovdde,želézo
1383,Eisen::N,ruovdi,želézo
1384,Eisen::N,ryev'di,želézo
1385,Eisen::N,ru´vdd,želézo
1386,Eisen::N,рӯввьт,želézo
1387,Gold::N,gullie,zlató
1388,Gold::N,gålle,zlató
1389,Gold::N,golli,zlató
1390,Gold::N,kolle,zlató
1391,Gold::N,kå´ll,zlató
1392,Gold::N,коалль,zlató
1393,Silber::N,sïlpe,srebró
1394,Silber::N,silbba,srebró
1395,Silber::N,silba,srebró
1396,Silber::N,silbâ,srebró
1397,Silber::N,silbb,srebró
1398,Silber::N,сыллп,srebró
1399,Kohle::N,tjïrre,ógel
1400,Kohle::N,tjahta,ógel
1401,Kohle::N,čitna,ógel
1402,Kohle::N,illâ,ógel
1403,Kohle::N,čiđđâ,ógel
1404,Kohle::N,ill,ógel
1405,Kohle::N,ылл,ógel
1406,Glas::N,klaase,stêklo
1407,Glas::N,glássa,stêklo
1408,Glas::N,lássa,stêklo
1409,Glas::N,laasâ,stêklo
1410,Glas::N,steehl,stêklo
1411,Glas::N,сте̄клэ,stêklo
1412,Lehm::N,laejrie,ílo
1413,Lehm::N,lænnjgá,ílo
1414,Lehm::N,láirá,ílo
1415,Lehm::N,njaajâ,ílo
1416,Lehm::N,saavv,ílo
1417,Lehm::N,чуййв,ílo
1418,Lehm::N,чуввьй,ílo
1419,Sand::N,saedtie,pések
1420,Sand::N,sáttoj,pések
1421,Sand::N,tjievrra,pések
1422,Sand::N,sáttu,pések
1423,Sand::N,čunoi,pések
1424,Sand::N,vuõddâs,pések
1425,Sand::N,вӯнтас,pések
1426,Mensch::N,almetje,člôvek
1427,Mensch::N,ulmusj,člôvek
1428,Mensch::N,olmmoš,člôvek
1429,Mensch::N,olmooš,člôvek
1430,Mensch::N,ooumâž,člôvek
1431,Mensch::N,олма,člôvek
1432,Mann::N,ålma,móž
1433,Mann::N,ålma,môški
1434,Mann::N,ålmåj,móž
1435,Mann::N,ålmåj,môški
1436,Mann::N,olmmái,móž
1437,Mann::N,olmmái,môški
1438,Mann::N,a'lmai,móž
1439,Mann::N,a'lmai,môški
1440,Mann::N,åålm,móž
1441,Mann::N,åålm,môški
1442,Mann::N,ка̄ллесь,móž
1443,Mann::N,ка̄ллесь,môški
1444,Frau::N,nyjsene,gospá
1445,Frau::N,nyjsene,žénska
1446,Frau::N,nissun,gospá
1447,Frau::N,nissun,žénska
1448,Frau::N,nisu,gospá
1449,Frau::N,nisu,žénska
1450,Frau::N,nissoon,gospá
1451,Frau::N,nissoon,žénska
1452,Frau::N,neezzan,gospá
1453,Frau::N,neezzan,žénska
1454,Frau::N,нызан,gospá
1455,Frau::N,нызан,žénska
1456,Kind::N,maana,déte
1457,Kind::N,maana,otròk
1458,Kind::N,mánná,déte
