,Concept_ID,ko,se
2424,Nagel::N,발툽,на̄ввьл
2425,Netz::N,그물,viermie
2426,Netz::N,그물,viermme
2427,Netz::N,그물,næhtta
2428,Netz::N,그물,fierbmi
2429,Netz::N,그물,viermi
2430,Netz::N,그물,säi´mm
2431,Netz::N,그물,нӯжхьт
2432,Haken::N,갈고리,kruehkie
2433,Haken::N,갈고리,ruohkke
2434,Haken::N,갈고리,vagge
2435,Haken::N,갈고리,roahkki
2436,Haken::N,갈고리,faggi
2437,Haken::N,갈고리,kuák'ki
2438,Haken::N,갈고리,kuä´ǩ'ǩ
2439,Haken::N,갈고리,ва̄ӈӈк
2440,Haken::N,갈고리,куэххьк
2441,Griff::N,움켜쥠,rehpie
2442,Griff::N,움켜쥠,taatje
2443,Griff::N,움켜쥠,gavlla
2444,Griff::N,움켜쥠,guottáldahka
2445,Griff::N,움켜쥠,geavja
2446,Griff::N,움켜쥠,novdâ
2447,Griff::N,움켜쥠,nõđđ
2448,Griff::N,움켜쥠,kå´ǧǧ
2449,Griff::N,움켜쥠,нэ̄дт
2450,Schloss::N,자물쇠,laesie
2451,Schloss::N,자물쇠,lássa
2452,Schloss::N,자물쇠,lohkka
2453,Schloss::N,자물쇠,lukkâ
2454,Schloss::N,자물쇠,lokk
2455,Schloss::N,자물쇠,ло̄ххк
2456,Bild::N,그림,guvvie
2457,Bild::N,그림,gåvvå
2458,Bild::N,그림,govva
2459,Bild::N,그림,koṿe
2460,Bild::N,그림,kartt
2461,Bild::N,그림,картина
2462,Figur::N,몸메,guvvie
2463,Figur::N,몸메,gåvos
2464,Figur::N,몸메,figuvrra
2465,Figur::N,몸메,figuvra
2466,Figur::N,몸메,kovos
2467,Figur::N,몸메,kuâŋas
2468,Puppe::N,인형,dåahka
2469,Puppe::N,인형,dåhkko
2470,Puppe::N,인형,doahkko
2471,Puppe::N,인형,dohkká
2472,Puppe::N,인형,duhkká
2473,Puppe::N,인형,kuuhlaž
2474,Puppe::N,인형,кукла
2475,Beutel::N,클,voessetje
2476,Beutel::N,클,påvsså
2477,Beutel::N,클,seahkaš
2478,Beutel::N,클,bursa
2479,Beutel::N,클,guhkkár
2480,Beutel::N,클,čooṿâs
2481,Beutel::N,클,siâk'k
2482,Beutel::N,클,kå´ššel
2483,Beutel::N,클,ве̄ҏҏц
2484,Bündel::N,자근다발,paantje
2485,Bündel::N,자근다발,buduk
2486,Bündel::N,자근다발,gurppe
2487,Bündel::N,자근다발,gihppu
2488,Bündel::N,자근다발,kiäs'tu
2489,Bündel::N,자근다발,šnâpp
2490,Bündel::N,자근다발,пуччк
2491,Tasche::N,가방,veaskoe
2492,Tasche::N,가방,væssko
2493,Tasche::N,가방,lávkka
2494,Tasche::N,가방,lávka
2495,Tasche::N,가방,seahkka
2496,Tasche::N,가방,lavkkâ
2497,Tasche::N,가방,laukk
2498,Tasche::N,가방,суӎӎьк
2499,Tasche::N,가방,ло̄а̄ффк
2500,Eimer::N,동이,bæhtoe
2501,Eimer::N,동이,skiello
2502,Eimer::N,동이,skállu
2503,Eimer::N,동이,eebir
2504,Eimer::N,동이,skääll
2505,Eimer::N,동이,е̄мьперь
2506,Deckel::N,뚜껑,luehkie
2507,Deckel::N,뚜껑,låhkke
2508,Deckel::N,뚜껑,lohkki
2509,Deckel::N,뚜껑,lokke
2510,Deckel::N,뚜껑,lå´ǩǩ
2511,Deckel::N,뚜껑,ко̄а̄ххтнэсс
2512,Geschirr::N,식시,lihtie
2513,Geschirr::N,식시,lihte
2514,Geschirr::N,식시,lihtit
2515,Geschirr::N,식시,litte
2516,Geschirr::N,식시,kärldõk
2517,Geschirr::N,식시,ка̄ррь
2518,Sack::N,조갑,voesse
2519,Sack::N,조갑,vuossa
2520,Sack::N,조갑,seahkka
2521,Sack::N,조갑,sekkâ
2522,Sack::N,조갑,siâk'k
2523,Sack::N,조갑,ве̄ҏҏц
2524,Tasse::N,차잔,guksie
2525,Tasse::N,차잔,gåhppå
2526,Tasse::N,차잔,gohppu
2527,Tasse::N,차잔,pollo
2528,Tasse::N,차잔,kopp
2529,Tasse::N,차잔,на̄ххьп
2530,Topf::N,단지,baetie
2531,Topf::N,단지,krovhte
2532,Topf::N,단지,rujtta
2533,Topf::N,단지,giebbme
2534,Topf::N,단지,báhti
2535,Topf::N,단지,gievdni
2536,Topf::N,단지,pääti
2537,Topf::N,단지,kruâitt
2538,Topf::N,단지,кӣммьн
2539,Kessel::N,주전자,giebnie
2540,Kessel::N,주전자,skallo
2541,Kessel::N,주전자,giebbme
2542,Kessel::N,주전자,gieđbmi
2543,Kessel::N,주전자,kiem'ni
2544,Kessel::N,주전자,ǩie´mnn
2545,Kessel::N,주전자,кӣммьн
2546,Essen::N,먹기,åesie
2547,Essen::N,먹기,beapmoe
2548,Essen::N,먹기,biebbmo
2549,Essen::N,먹기,borramuš
2550,Essen::N,먹기,purrâmâš
2551,Essen::N,먹기,porrmõš
2552,Essen::N,먹기,по̄ррмушш
2553,Nahrung::N,식료,beapmoe
2554,Nahrung::N,식료,biebbmo
2555,Nahrung::N,식료,biebmu
2556,Nahrung::N,식료,purrâmâš
2557,Nahrung::N,식료,porrmõš
2558,Nahrung::N,식료,по̄ррмушш
2559,Speise::N,음식물,beapmoe
2560,Speise::N,음식물,biebbmo
2561,Speise::N,음식물,biebmu
2562,Speise::N,음식물,määlis
2563,Speise::N,음식물,aasâs
2564,Speise::N,음식물,porrmõš
2565,Speise::N,음식물,по̄ррмушш
2566,Fleisch::N,고기,bearkoe
2567,Fleisch::N,고기,oadtje
2568,Fleisch::N,고기,bierggo
2569,Fleisch::N,고기,biergu
2570,Fleisch::N,고기,uáž'ži
2571,Fleisch::N,고기,vuä´ǯ'ǯ
2572,Fleisch::N,고기,вуэннч
2573,Getreide::N,곡물,gernie
2574,Getreide::N,곡물,gårnne
2575,Getreide::N,곡물,gordni
2576,Getreide::N,곡물,valje
2577,Getreide::N,곡물,ле̄ййп
2578,Brei::N,젤리,kraavhtse
2579,Brei::N,젤리,ráktsa
2580,Brei::N,젤리,buvru
2581,Brei::N,젤리,suoḥâd
2582,Brei::N,젤리,hutt
2583,Brei::N,젤리,уххт
2584,Brot::N,빵,gaahkoe
2585,Brot::N,빵,lájbbe
2586,Brot::N,빵,stummpa
2587,Brot::N,빵,láibi
2588,Brot::N,빵,gáhkku
2589,Brot::N,빵,leibi
2590,Brot::N,빵,lei´bb
2591,Brot::N,빵,ле̄ййп
2592,Scheibe::N,원반,snaejrie
2593,Scheibe::N,원반,sárdde
2594,Scheibe::N,원반,vajahas
2595,Scheibe::N,원반,časkkis
2596,Scheibe::N,원반,ča'skes
2597,Scheibe::N,원반,ku´sǩǩ
2598,Scheibe::N,원반,кусськ
2599,Fett::N,기름,buejtie
2600,Fett::N,기름,vuodja
2601,Fett::N,기름,buoidi
2602,Fett::N,기름,pyei'di
2603,Fett::N,기름,puõi´dd
2604,Fett::N,기름,пуййт
2605,Butter::N,버터,voeje
2606,Butter::N,버터,vuodja
2607,Butter::N,버터,vuodja
2608,Butter::N,버터,vuojâ
2609,Butter::N,버터,vuõjj
2610,Butter::N,버터,вӯйй
2611,Öl::N,올리브유,ålja
2612,Öl::N,올리브유,ulljo
2613,Öl::N,올리브유,oalljo
2614,Öl::N,올리브유,olju
2615,Öl::N,올리브유,oljo
2616,Öl::N,올리브유,vuõjj
2617,Öl::N,올리브유,вӯйй
2618,Salz::N,소금,saelhtie
2619,Salz::N,소금,sállte
2620,Salz::N,소금,sálti
2621,Salz::N,소금,sältti
2622,Salz::N,소금,sä´ltt
2623,Salz::N,소금,сӯлль
2624,Suppe::N,국,joptse
2625,Suppe::N,국,jupptsa
2626,Suppe::N,국,málli
2627,Suppe::N,국,määḷi
2628,Suppe::N,국,lieṃâ
2629,Suppe::N,국,liõmm
2630,Suppe::N,국,лӣмм
2631,Suppe::N,수프,joptse
2632,Suppe::N,수프,jupptsa
2633,Suppe::N,수프,málli
2634,Suppe::N,수프,määḷi
2635,Suppe::N,수프,lieṃâ
2636,Suppe::N,수프,liõmm
2637,Suppe::N,수프,лӣмм
2638,Honig::N,감미,hååneske
2639,Honig::N,감미,meda
2640,Honig::N,감미,miehta
2641,Honig::N,감미,mietâ
2642,Honig::N,감미,miõtt
2643,Honig::N,감미,мӣдт
2644,Milch::N,유즙,mielhkie
2645,Milch::N,유즙,mielkke
2646,Milch::N,유즙,mielki
2647,Milch::N,유즙,miel'kki
2648,Milch::N,유즙,mie´lǩǩ
2649,Milch::N,유즙,ма̄ййт
2650,Tee::N,차,löövje
2651,Tee::N,차,tedja
2652,Tee::N,차,deadju
2653,Tee::N,차,čee
2654,Tee::N,차,teej̣â
2655,Tee::N,차,čee
2656,Tee::N,차,чайй
2657,Leder::N,가죽,hovre
2658,Leder::N,가죽,sassne
2659,Leder::N,가죽,náhkki
2660,Leder::N,가죽,leaira
2661,Leder::N,가죽,čevđi
2662,Leder::N,가죽,čåu´dd
2663,Leder::N,가죽,на̄ххьк
2664,Wolle::N,양털,ålloe
2665,Wolle::N,양털,hullo
2666,Wolle::N,양털,ullu
2667,Wolle::N,양털,ullo
2668,Wolle::N,양털,oll
2669,Wolle::N,양털,улл
2670,Stoff::N,패료,tyjje
2671,Stoff::N,패료,gápptás
2672,Stoff::N,패료,stoaffa
2673,Stoff::N,패료,ávnnas
2674,Stoff::N,패료,käägus
2675,Stoff::N,패료,aaunâs
2676,Stoff::N,패료,лыййн
2677,Nadel::N,바늘,naaloe
2678,Nadel::N,바늘,nállo
2679,Nadel::N,바늘,nállu
2680,Nadel::N,바늘,nááḷu
2681,Nadel::N,바늘,neu´ll
2682,Nadel::N,바늘,нӣввьл
2683,Faden::N,콘실,laejkie
2684,Faden::N,콘실,hárppo
2685,Faden::N,콘실,árpu
2686,Faden::N,콘실,läigi
2687,Faden::N,콘실,lääi´j
2688,Faden::N,콘실,сӯнн
2689,Knopf::N,단추,balhka
2690,Knopf::N,단추,boallo
2691,Knopf::N,단추,boallu
2692,Knopf::N,단추,puál'lu
2693,Knopf::N,단추,puäll
2694,Knopf::N,단추,пуалл
2695,Knoten::N,곁절,tjoelme
2696,Knoten::N,곁절,tjuolmma
2697,Knoten::N,곁절,čuolbma
2698,Knoten::N,곁절,čuol'mâ
2699,Knoten::N,곁절,čuõlmm
2700,Knoten::N,곁절,чӯллм
2701,Farbe::N,색,klaerie
2702,Farbe::N,색,ivnne
2703,Farbe::N,색,bájnno
2704,Farbe::N,색,mola
2705,Farbe::N,색,fearga
2706,Farbe::N,색,maalâ
2707,Farbe::N,색,páinu
2708,Farbe::N,색,kälkk
2709,Farbe::N,색,по̄а̄ййн
2710,Kleidung::N,옷입기,tyjje
2711,Kleidung::N,옷입기,gárvvo
2712,Kleidung::N,옷입기,bivttas
2713,Kleidung::N,옷입기,piivtâs
2714,Kleidung::N,옷입기,pivoh
2715,Kleidung::N,옷입기,piiutâs
2716,Kleidung::N,옷입기,о̄а̄з
2717,Hemd::N,속옷,sjåarhtoe
2718,Hemd::N,속옷,skirtto
2719,Hemd::N,속옷,báidi
2720,Hemd::N,속옷,päiđi
2721,Hemd::N,속옷,päidd
2722,Hemd::N,속옷,па̄ййт
2723,Kragen::N,깃,döörhke
2724,Kragen::N,깃,tjiebet
2725,Kragen::N,깃,tjehpuris
2726,Kragen::N,깃,čeabet
2727,Kragen::N,깃,kráva
2728,Kragen::N,깃,siä'pulâs
2729,Kragen::N,깃,seäp'plõs
2730,Kragen::N,깃,ко̄а̄влас
2731,Ärmel::N,소매,sissie
2732,Ärmel::N,소매,sasse
2733,Ärmel::N,소매,soadji
2734,Ärmel::N,소매,suájá
2735,Ärmel::N,소매,suäjj
2736,Ärmel::N,소매,суэйй
2737,Hose::N,바지,måvhka
2738,Hose::N,바지,båkså
2739,Hose::N,바지,buvssat
2740,Hose::N,바지,puuvsah
2741,Hose::N,바지,puus
2742,Hose::N,바지,пукс
2743,Hose::N,바지,ко̄а̄дтӭ
2744,Gürtel::N,밴드,juvvie
2745,Gürtel::N,밴드,beelhte
2746,Gürtel::N,밴드,avve
2747,Gürtel::N,밴드,getsam
2748,Gürtel::N,밴드,boagán
2749,Gürtel::N,밴드,pooṿij
2750,Gürtel::N,밴드,puäǥǥanj
2751,Gürtel::N,밴드,эвв
2752,Mütze::N,모자,tjohpe
2753,Mütze::N,모자,gahper
2754,Mütze::N,모자,gahpir
2755,Mütze::N,모자,kappeer
2756,Mütze::N,모자,keä´p'per
2757,Mütze::N,모자,кабперь
2758,Schuh::N,구두,gaamege
2759,Schuh::N,구두,gáma
2760,Schuh::N,구두,skuovva
2761,Schuh::N,구두,gáma
2762,Schuh::N,구두,kaamâ
2763,Schuh::N,구두,kaammi
2764,Schuh::N,구두,камаша
2765,Stiefel::N,장화,steeblege
2766,Stiefel::N,장화,stiebil
2767,Stiefel::N,장화,sáhpis
2768,Stiefel::N,장화,sáppat
2769,Stiefel::N,장화,steevvil
2770,Stiefel::N,장화,sa´ppi
2771,Stiefel::N,장화,са̄ххпе
2772,Ring::N,고리,rïngke
2773,Ring::N,고리,suormas
2774,Ring::N,고리,suorpmas
2775,Ring::N,고리,suormâs
2776,Ring::N,고리,suõrmâs
2777,Ring::N,고리,сӯрмас
2778,Band::N,리본,baante
2779,Band::N,리본,bádde
2780,Band::N,리본,báddi
2781,Band::N,리본,päddi
2782,Band::N,리본,liântt
2783,Band::N,리본,källre´ppiǩ
2784,Band::N,리본,ля̄ӊӊт
2785,Kamm::N,빗,gaampe
2786,Kamm::N,빗,rájdam
2787,Kamm::N,빗,tjåhkom
2788,Kamm::N,빗,čohkun
2789,Kamm::N,빗,čohhoom
2790,Kamm::N,빗,čååǥǥam
2791,Kamm::N,빗,чоагкь
2792,Spiegel::N,거울,guelmiedahke
2793,Spiegel::N,거울,spiedjil
2794,Spiegel::N,거울,speajal
2795,Spiegel::N,거울,speeijal
2796,Spiegel::N,거울,suei´mkar
2797,Spiegel::N,거울,кыффкэмка̄ррь
2798,Spiegel::N,거울,зе̄ркал
2799,Riemen::N,가죽끈,györtenje
2800,Riemen::N,가죽끈,rájppe
2801,Riemen::N,가죽끈,garttsa
2802,Riemen::N,가죽끈,lávži
2803,Riemen::N,가죽끈,läbži
2804,Riemen::N,가죽끈,läbǯǯ
2805,Riemen::N,가죽끈,ре̄ммь
2806,Schnur::N,밧줄,gurrie
2807,Schnur::N,밧줄,gáras
2808,Schnur::N,밧줄,garca
2809,Schnur::N,밧줄,orrâ
2810,Schnur::N,밧줄,nue´rr
2811,Schnur::N,밧줄,нӯррь
2812,Leine::N,고삐줄,baante
2813,Leine::N,고삐줄,gájnno
2814,Leine::N,고삐줄,báddi
2815,Leine::N,고삐줄,oarra
2816,Leine::N,고삐줄,läbži
2817,Leine::N,고삐줄,läbǯǯ
2818,Leine::N,고삐줄,ла̄ммч
2819,Decke::N,이부자리,gaptjese
2820,Decke::N,이부자리,rádno
2821,Decke::N,이부자리,gåbtjås
2822,Decke::N,이부자리,tæhppin
2823,Decke::N,이부자리,govččas
2824,Decke::N,이부자리,loovdâ
2825,Decke::N,이부자리,räänn
2826,Decke::N,이부자리,ра̄нн
2827,Kissen::N,깔개,nalhke
2828,Kissen::N,깔개,guoddá
2829,Kissen::N,깔개,oajvevuolle
2830,Kissen::N,깔개,guoddá
2831,Kissen::N,깔개,bolsttar
2832,Kissen::N,깔개,polster
2833,Kissen::N,깔개,pee´ren
2834,Kissen::N,깔개,pooddâšǩ
2835,Kissen::N,깔개,по̄дэшк
2836,Tuch::N,천,tyjje
2837,Tuch::N,천,tyddja
2838,Tuch::N,천,gådo
2839,Tuch::N,천,liidni
2840,Tuch::N,천,läđđee
2841,Tuch::N,천,re´ppiǩ
2842,Tuch::N,천,ree´ppiǩ
2843,Tuch::N,천,ребпехь
2844,Handtuch::N,수건,njaamelijnie
2845,Handtuch::N,수건,sigárdahka
2846,Handtuch::N,수건,sihkaldat
2847,Handtuch::N,수건,siholdâs
2848,Handtuch::N,수건,seekkldõs
2849,Handtuch::N,수건,u´tree´lniǩ
2850,Handtuch::N,수건,отеральнэхьк
2851,Kraft::N,세력,faamoe
2852,Kraft::N,세력,fábmo
2853,Kraft::N,세력,fápmu
2854,Kraft::N,세력,fááṃu
2855,Kraft::N,세력,viõkk
2856,Kraft::N,세력,вӣгк
2857,Stärke::N,힘,vieksiesvoete
2858,Stärke::N,힘,gievrrudahka
2859,Stärke::N,힘,gievrrodus
2860,Stärke::N,힘,veahka
2861,Stärke::N,힘,vuoibmi
2862,Stärke::N,힘,viek'sâvuotâ
2863,Stärke::N,힘,viõkk
2864,Stärke::N,힘,са̄м
2865,Stärke::N,힘,вӣгк
2866,Gesundheit::N,위생,healsoe
2867,Gesundheit::N,위생,starne
2868,Gesundheit::N,위생,hælsso
2869,Gesundheit::N,위생,varresvuohta
2870,Gesundheit::N,위생,dearvvasvuohta
2871,Gesundheit::N,위생,tie'rvâsvuotâ
2872,Gesundheit::N,위생,tiõrvâsvuõtt
2873,Gesundheit::N,위생,тӣрвасвӯдт
2874,Krankheit::N,병,skïemtjelasse
2875,Krankheit::N,병,skihpudahka
2876,Krankheit::N,병,dávdda
2877,Krankheit::N,병,vihke
2878,Krankheit::N,병,dávda
2879,Krankheit::N,병,tavdâ
2880,Krankheit::N,병,puá'cuvuotâ
2881,Krankheit::N,병,kõpp
2882,Krankheit::N,병,puõccmoš
2883,Krankheit::N,병,кэ̄бп
2884,Schmerz::N,아픔고통,haerhpie
2885,Schmerz::N,아픔고통,bávtjas
2886,Schmerz::N,아픔고통,bávčča
2887,Schmerz::N,아픔고통,tuške
2888,Schmerz::N,아픔고통,poovčâs
2889,Schmerz::N,아픔고통,tå´sǩǩ
2890,Schmerz::N,아픔고통,кэ̄бп
2891,Wunde::N,상처,saejrie
2892,Wunde::N,상처,hávve
2893,Wunde::N,상처,hávvi
2894,Wunde::N,상처,hävvi
2895,Wunde::N,상처,hää´vv
2896,Wunde::N,상처,ра̄ӊӊҍ
2897,Fieber::N,열별,vaejlie
2898,Fieber::N,열별,fiebar
2899,Fieber::N,열별,báhkkadávda
2900,Fieber::N,열별,žaar
2901,Fieber::N,열별,жоарр
2902,Arznei::N,약,daalhkesh
2903,Arznei::N,약,dálkas
2904,Arznei::N,약,dálkkas
2905,Arznei::N,약,taalhâs
2906,Arznei::N,약,lekittâs
2907,Arznei::N,약,taalkâs
2908,Arznei::N,약,лоаддв
2909,Brücke::N,교량,pruvvie
2910,Brücke::N,교량,råvve
2911,Brücke::N,교량,šaldi
2912,Brücke::N,교량,šalde
2913,Brücke::N,교량,mostt
2914,Brücke::N,교량,мо̄сст
2915,Brunnen::N,원천,prutnie
2916,Brunnen::N,원천,ruddne
2917,Brunnen::N,원천,gáivo
2918,Brunnen::N,원천,káivu
2919,Brunnen::N,원천,käivv
2920,Brunnen::N,원천,ка̄ййв
2921,Weide::N,목장,gåatome
2922,Weide::N,목장,guohtom
2923,Weide::N,목장,guohtun
2924,Weide::N,목장,kuátu
2925,Weide::N,목장,luátu
2926,Weide::N,목장,та̄нтар
2927,Pfad::N,좁은길,baalka
2928,Pfad::N,좁은길,bálges
2929,Pfad::N,좁은길,bálggis
2930,Pfad::N,좁은길,päälgis
2931,Pfad::N,좁은길,pää´ljes
2932,Pfad::N,좁은길,поалкас
2933,Weg::N,길,geajnoe
2934,Weg::N,길,gæjnno
2935,Weg::N,길,væddja
2936,Weg::N,길,geaidnu
2937,Weg::N,길,luod'dâ
2938,Weg::N,길,čuâǥǥas
2939,Weg::N,길,чуэкас
2940,Straße::N,길,geajnoe
2941,Straße::N,길,joene
2942,Straße::N,길,gahttun
2943,Straße::N,길,geaidnu
2944,Straße::N,길,maađij
2945,Straße::N,길,uu´lec
2946,Straße::N,길,чуэкас
2947,Dorf::N,촌,sïjte
2948,Dorf::N,촌,bájkke
2949,Dorf::N,촌,gilli
2950,Dorf::N,촌,sijdâ
2951,Dorf::N,촌,sijdd
2952,Dorf::N,촌,сыййт
2953,Dorf::N,촌락,sïjte
2954,Dorf::N,촌락,bájkke
2955,Dorf::N,촌락,gilli
2956,Dorf::N,촌락,sijdâ
2957,Dorf::N,촌락,sijdd
2958,Dorf::N,촌락,сыййт
2959,Stadt::N,도시,staare
2960,Stadt::N,도시,sjeltie
2961,Stadt::N,도시,stáda
2962,Stadt::N,도시,gávpot
2963,Stadt::N,도시,kaavpug
2964,Stadt::N,도시,lâ´nn
2965,Stadt::N,도시,gåårad
2966,Stadt::N,도시,ланнҍ
2967,Brief::N,서한,prievie
2968,Brief::N,서한,girjje
2969,Brief::N,서한,reive
2970,Brief::N,서한,kirje
2971,Brief::N,서한,ǩe´rjj
2972,Brief::N,서한,кыррьй
2973,Buch::N,책,gærja
2974,Buch::N,책,girjje
2975,Buch::N,책,girji
2976,Buch::N,책,kirje
2977,Buch::N,책,ǩe´rjj
2978,Buch::N,책,кыррьй
2979,Buchstabe::N,문자,baakoe
2980,Buchstabe::N,문자,bokstávva
2981,Buchstabe::N,문자,bustávva
2982,Buchstabe::N,문자,puustav
2983,Buchstabe::N,문자,bukva
2984,Buchstabe::N,문자,буква
2985,Zeitung::N,신문,plaerie
2986,Zeitung::N,신문,avijssa
2987,Zeitung::N,신문,bláđđi
2988,Zeitung::N,신문,aavis
2989,Zeitung::N,신문,listt
2990,Zeitung::N,신문,ga´zaat
2991,Zeitung::N,신문,газет
2992,Leben::N,삶,hïegke
2993,Leben::N,삶,hægga
2994,Leben::N,삶,iellem
2995,Leben::N,삶,viessom
2996,Leben::N,삶,eallin
2997,Leben::N,삶,eellim
2998,Leben::N,삶,jie´llem
2999,Leben::N,삶,я̄лл
3000,Tod::N,죽음,jaame
3001,Tod::N,죽음,jábmem
3002,Tod::N,죽음,jápmin
3003,Tod::N,죽음,jäämmim
3004,Tod::N,죽음,så´rmm
3005,Tod::N,죽음,jää´mmem
3006,Tod::N,죽음,соаррьм
3007,Grab::N,무덤,gaelmie
3008,Grab::N,무덤,ráhpo
3009,Grab::N,무덤,hávdde
3010,Grab::N,무덤,hávdi
3011,Grab::N,무덤,hävdi
3012,Grab::N,무덤,äu´dd
3013,Grab::N,무덤,ка̄лльм
3014,Kirche::N,교회,gærhkoe
3015,Kirche::N,교회,girkko
3016,Kirche::N,교회,girku
3017,Kirche::N,교회,kirkko
3018,Kirche::N,교회,ceerkav
3019,Kirche::N,교회,цэ̄ркав
3020,Sünde::N,부정,sådtoe
3021,Sünde::N,부정,suddo
3022,Sünde::N,부정,suddu
3023,Sünde::N,부정,suddo
3024,Sünde::N,부정,reä´ǩ'ǩ
3025,Gott::N,하느님,jupmele
3026,Gott::N,하느님,jubmel
3027,Gott::N,하느님,ipmil
3028,Gott::N,하느님,immeel
3029,Gott::N,하느님,e´mmel
3030,Gott::N,하느님,иммель
3031,Arbeiter::N,일하는사람,barkije
3032,Arbeiter::N,일하는사람,barggoulmusj
3033,Arbeiter::N,일하는사람,bargi
3034,Arbeiter::N,일하는사람,pargee
3035,Arbeiter::N,일하는사람,reâugglaž
3036,Arbeiter::N,일하는사람,лыххкэй
3037,Chef::N,사장,åvtehke
3038,Chef::N,사장,oajvve
3039,Chef::N,사장,hoavda
3040,Chef::N,사장,hovdâ
3041,Chef::N,사장,uái'vi
3042,Chef::N,사장,ä´ttem
3043,Chef::N,사장,vuei´vvooumaž
3044,Chef::N,사장,выгкэй
3045,Chef::N,사장,вӯййкьей
3046,Chef::N,사장,вуэййв
3047,Meister::N,명인,ööhpehtæjja
3048,Meister::N,명인,åhpadiddje
3049,Meister::N,명인,čeahppi
3050,Meister::N,명인,meašttir
3051,Meister::N,명인,miäš'tár
3052,Meister::N,명인,määstär
3053,Meister::N,명인,че̄ххьп
3054,Meister::N,대가,ööhpehtæjja
3055,Meister::N,대가,åhpadiddje
3056,Meister::N,대가,čeahppi
3057,Meister::N,대가,meašttir
3058,Meister::N,대가,miäš'tár
3059,Meister::N,대가,määstär
3060,Meister::N,대가,че̄ххьп
3061,Arzt::N,의사,dåaktere
3062,Arzt::N,의사,dåktår
3063,Arzt::N,의사,dálkudiddje
3064,Arzt::N,의사,doavttir
3065,Arzt::N,의사,tuáh'tár
3066,Arzt::N,의사,dåhttar
3067,Arzt::N,의사,лыххцэй
3068,Lehrer::N,교사,lohkehtæjja
3069,Lehrer::N,교사,skåvlik
3070,Lehrer::N,교사,åjpadiddje
3071,Lehrer::N,교사,oahpaheaddji
3072,Lehrer::N,교사,máttááttijjee
3073,Lehrer::N,교사,u´čtee´l
3074,Lehrer::N,교사,mätt'teei
3075,Lehrer::N,교사,уххцэй
3076,Geld::N,돈,vierhtie
3077,Geld::N,돈,ruhta
3078,Geld::N,돈,biednik
3079,Geld::N,돈,ruhta
3080,Geld::N,돈,ruttâ
3081,Geld::N,돈,teä´ǧ'ǧ
3082,Geld::N,돈,те̄ӈӈьк
3083,Geschäft::N,일,åesie
3084,Geschäft::N,일,oases
3085,Geschäft::N,일,gávpi
3086,Geschäft::N,일,kävppi
3087,Geschäft::N,일,haandâl
3088,Geschäft::N,일,kaupp
3089,Geschäft::N,일,ро̄бэт
3090,Laden::N,가게,bovre
3091,Laden::N,가게,oases
3092,Laden::N,가게,rámbuvdda
3093,Laden::N,가게,gávpi
3094,Laden::N,가게,puvdâ
3095,Laden::N,가게,kävppi
3096,Laden::N,가게,kaupp
3097,Laden::N,가게,ла̄ффьк
3098,Preis::N,가격,åasa
3099,Preis::N,가격,hadde
3100,Preis::N,가격,haddi
3101,Preis::N,가격,hadde
3102,Preis::N,가격,hâ´dd
3103,Preis::N,가격,а̄ррв
3104,Ware::N,상품,vaaroe
3105,Ware::N,상품,várro
3106,Ware::N,상품,gálvvo
3107,Ware::N,상품,gálvu
3108,Ware::N,상품,kálvu
3109,Ware::N,상품,täävvir
3110,Ware::N,상품,kälvv
3111,Ware::N,상품,tä´vver
3112,Ware::N,상품,та̄вяр
3113,Nutzen::N,이익,aevhkie
3114,Nutzen::N,이익,ávkke
3115,Nutzen::N,이익,ávki
3116,Nutzen::N,이익,ävkki
3117,Nutzen::N,이익,äu´ǩǩ
3118,Nutzen::N,이익,то̄ӆӆк 
3119,Reichtum::N,많음,ræjhkoesvoete
3120,Reichtum::N,많음,boanndudahka
3121,Reichtum::N,많음,rikkisvuohta
3122,Reichtum::N,많음,riggodat
3123,Reichtum::N,많음,riggodâh
3124,Reichtum::N,많음,ree´ǧǧesvuõtt
3125,Reichtum::N,많음,ва̄птэквӯдт
3126,Welt::N,세상,veartene
3127,Welt::N,세상,værált
3128,Welt::N,세상,ilmme
3129,Welt::N,세상,máilbmi
3130,Welt::N,세상,maailm
3131,Welt::N,세상,maai´lm
3132,Welt::N,세상,jânnamkå´dd
3133,Welt::N,세상,э̄ллманнт
3134,Land::N,지방,laante
3135,Land::N,지방,eatneme
3136,Land::N,지방,lánnda
3137,Land::N,지방,eanan
3138,Land::N,지방,eennâm
3139,Land::N,지방,mädd
3140,Land::N,지방,jânnam
3141,Land::N,지방,ланнҍ
3142,Land::N,지방,е̄ммьне
3143,Staat::N,국가,staate
3144,Staat::N,국가,stáhtta
3145,Staat::N,국가,rijkka
3146,Staat::N,국가,stáhta
3147,Staat::N,국가,staatâ
3148,Staat::N,국가,riikk
3149,Staat::N,국가,ланнҍ
3150,Staat::N,국가,государствэ
3151,König::N,국왕,gånka
3152,König::N,국왕,gånågis
3153,König::N,국왕,gonagas
3154,König::N,국왕,kunâgâs
3155,König::N,국왕,caarr
3156,König::N,국왕,koonǥõs
3157,König::N,국왕,цоарр
3158,Macht::N,힘,faamoe
