,Concept_ID,se,lez
3179,Chef::N,выгкэй,гьаким
3180,Chef::N,вӯййкьей,гьаким
3181,Chef::N,вуэййв,гьаким
3182,Meister::N,ööhpehtæjja,устӏар
3183,Meister::N,åhpadiddje,устӏар
3184,Meister::N,čeahppi,устӏар
3185,Meister::N,meašttir,устӏар
3186,Meister::N,miäš'tár,устӏар
3187,Meister::N,määstär,устӏар
3188,Meister::N,че̄ххьп,устӏар
3189,Arzt::N,dåaktere,доктор
3190,Arzt::N,dåktår,доктор
3191,Arzt::N,dálkudiddje,доктор
3192,Arzt::N,doavttir,доктор
3193,Arzt::N,tuáh'tár,доктор
3194,Arzt::N,dåhttar,доктор
3195,Arzt::N,лыххцэй,доктор
3196,Lehrer::N,lohkehtæjja,муаллим
3197,Lehrer::N,skåvlik,муаллим
3198,Lehrer::N,åjpadiddje,муаллим
3199,Lehrer::N,oahpaheaddji,муаллим
3200,Lehrer::N,máttááttijjee,муаллим
3201,Lehrer::N,u´čtee´l,муаллим
3202,Lehrer::N,mätt'teei,муаллим
3203,Lehrer::N,уххцэй,муаллим
3204,Geld::N,vierhtie,пул
3205,Geld::N,ruhta,пул
3206,Geld::N,biednik,пул
3207,Geld::N,ruhta,пул
3208,Geld::N,ruttâ,пул
3209,Geld::N,teä´ǧ'ǧ,пул
3210,Geld::N,те̄ӈӈьк,пул
3211,Geschäft::N,åesie,
3212,Geschäft::N,oases,
3213,Geschäft::N,gávpi,
3214,Geschäft::N,kävppi,
3215,Geschäft::N,haandâl,
3216,Geschäft::N,kaupp,
3217,Geschäft::N,ро̄бэт,
3218,Laden::N,bovre,магазин
3219,Laden::N,oases,магазин
3220,Laden::N,rámbuvdda,магазин
3221,Laden::N,gávpi,магазин
3222,Laden::N,puvdâ,магазин
3223,Laden::N,kävppi,магазин
3224,Laden::N,kaupp,магазин
3225,Laden::N,ла̄ффьк,магазин
3226,Preis::N,åasa,къимет
3227,Preis::N,hadde,къимет
3228,Preis::N,haddi,къимет
3229,Preis::N,hadde,къимет
3230,Preis::N,hâ´dd,къимет
3231,Preis::N,а̄ррв,къимет
3232,Ware::N,vaaroe,мал
3233,Ware::N,vaaroe,товар
3234,Ware::N,várro,мал
3235,Ware::N,várro,товар
3236,Ware::N,gálvvo,мал
3237,Ware::N,gálvvo,товар
3238,Ware::N,gálvu,мал
3239,Ware::N,gálvu,товар
3240,Ware::N,kálvu,мал
3241,Ware::N,kálvu,товар
3242,Ware::N,täävvir,мал
3243,Ware::N,täävvir,товар
3244,Ware::N,kälvv,мал
3245,Ware::N,kälvv,товар
3246,Ware::N,tä´vver,мал
3247,Ware::N,tä´vver,товар
3248,Ware::N,та̄вяр,мал
3249,Ware::N,та̄вяр,товар
3250,Nutzen::N,aevhkie,хийир
3251,Nutzen::N,aevhkie,менфят
3252,Nutzen::N,ávkke,хийир
3253,Nutzen::N,ávkke,менфят
3254,Nutzen::N,ávki,хийир
3255,Nutzen::N,ávki,менфят
3256,Nutzen::N,ävkki,хийир
3257,Nutzen::N,ävkki,менфят
3258,Nutzen::N,äu´ǩǩ,хийир
3259,Nutzen::N,äu´ǩǩ,менфят
3260,Nutzen::N,то̄ӆӆк ,хийир
3261,Nutzen::N,то̄ӆӆк ,менфят
3262,Reichtum::N,ræjhkoesvoete,девлет
3263,Reichtum::N,boanndudahka,девлет
3264,Reichtum::N,rikkisvuohta,девлет
3265,Reichtum::N,riggodat,девлет
3266,Reichtum::N,riggodâh,девлет
3267,Reichtum::N,ree´ǧǧesvuõtt,девлет
3268,Reichtum::N,ва̄птэквӯдт,девлет
3269,Welt::N,veartene,дуьнья
3270,Welt::N,værált,дуьнья
3271,Welt::N,ilmme,дуьнья
3272,Welt::N,máilbmi,дуьнья
3273,Welt::N,maailm,дуьнья
3274,Welt::N,maai´lm,дуьнья
3275,Welt::N,jânnamkå´dd,дуьнья
3276,Welt::N,э̄ллманнт,дуьнья
3277,Land::N,laante,уьлкве
3278,Land::N,eatneme,уьлкве
3279,Land::N,lánnda,уьлкве
3280,Land::N,eanan,уьлкве
3281,Land::N,eennâm,уьлкве
3282,Land::N,mädd,уьлкве
3283,Land::N,jânnam,уьлкве
3284,Land::N,ланнҍ,уьлкве
3285,Land::N,е̄ммьне,уьлкве
3286,Staat::N,staate,пачагьлугъ
3287,Staat::N,staate,государство
3288,Staat::N,stáhtta,пачагьлугъ
3289,Staat::N,stáhtta,государство
3290,Staat::N,rijkka,пачагьлугъ
3291,Staat::N,rijkka,государство
3292,Staat::N,stáhta,пачагьлугъ
3293,Staat::N,stáhta,государство
3294,Staat::N,staatâ,пачагьлугъ
3295,Staat::N,staatâ,государство
3296,Staat::N,riikk,пачагьлугъ
3297,Staat::N,riikk,государство
3298,Staat::N,ланнҍ,пачагьлугъ
3299,Staat::N,ланнҍ,государство
3300,Staat::N,государствэ,пачагьлугъ
3301,Staat::N,государствэ,государство
3302,König::N,gånka,пачагь
3303,König::N,gånågis,пачагь
3304,König::N,gonagas,пачагь
3305,König::N,kunâgâs,пачагь
3306,König::N,caarr,пачагь
3307,König::N,koonǥõs,пачагь
3308,König::N,цоарр,пачагь
3309,Macht::N,faamoe,власть
3310,Macht::N,fábmo,власть
3311,Macht::N,fábmogisvuohta,власть
3312,Macht::N,fápmu,власть
3313,Macht::N,väldi,власть
3314,Macht::N,vä´ldd,власть
3315,Macht::N,воаллт,власть
3316,Grenze::N,raajoe,сергьят
3317,Grenze::N,rádjá,сергьят
3318,Grenze::N,mierre,сергьят
3319,Grenze::N,rádji,сергьят
3320,Grenze::N,rääji,сергьят
3321,Grenze::N,raajj,сергьят
3322,Grenze::N,ре̄ввьн,сергьят
3323,Krieg::N,dåara,дяве
3324,Krieg::N,soahte,дяве
3325,Krieg::N,soahti,дяве
3326,Krieg::N,suáti,дяве
3327,Krieg::N,väi´nn,дяве
3328,Krieg::N,туарр,дяве
3329,Feind::N,gertele,душман
3330,Feind::N,vasjulasj,душман
3331,Feind::N,vašálaš,душман
3332,Feind::N,vajalâš,душман
3333,Feind::N,vâjjeeja,душман
3334,Feind::N,вэресь,душман
3335,Kampf::N,gæmhpome,женг
3336,Kampf::N,doarro,женг
3337,Kampf::N,oajbbom,женг
3338,Kampf::N,rahtjamus,женг
3339,Kampf::N,doarru,женг
3340,Kampf::N,vuostelasvuohta,женг
3341,Kampf::N,tuáṛi,женг
3342,Kampf::N,tuärrmõš,женг
3343,Kampf::N,вуаййпмушш,женг
3344,Bogen[Waffe]::N,joeksi,чӏемерук
3345,Bogen[Waffe]::N,juoksa,чӏемерук
3346,Bogen[Waffe]::N,dávgi,чӏемерук
3347,Bogen[Waffe]::N,tävgi,чӏемерук
3348,Bogen[Waffe]::N,johss,чӏемерук
3349,Bogen[Waffe]::N,ю̄ккс,чӏемерук
3350,Pfeil::N,njoele,хьел
3351,Pfeil::N,sådde,хьел
3352,Pfeil::N,njuolla,хьел
3353,Pfeil::N,njuolla,хьел
3354,Pfeil::N,njuoḷâ,хьел
3355,Pfeil::N,njuõll,хьел
3356,Pfeil::N,ню̄лл,хьел
3357,Gewehr::N,röövre,тфенг
3358,Gewehr::N,birsso,тфенг
3359,Gewehr::N,bissu,тфенг
3360,Gewehr::N,pisso,тфенг
3361,Gewehr::N,pess,тфенг
3362,Gewehr::N,пысс,тфенг
3363,Fehler::N,fiejlie,гъалатӏ
3364,Fehler::N,vihke,гъалатӏ
3365,Fehler::N,boastovuohta,гъалатӏ
3366,Fehler::N,vihki,гъалатӏ
3367,Fehler::N,vearri,гъалатӏ
3368,Fehler::N,vahe,гъалатӏ
3369,Fehler::N,feilâ,гъалатӏ
3370,Fehler::N,vie´rr,гъалатӏ
3371,Fehler::N,се̄гкь,гъалатӏ
3372,Fehler::N,ся̄гкнэхк,гъалатӏ
3373,Lüge::N,slogne,ттаб
3374,Lüge::N,slaarve,ттаб
3375,Lüge::N,gieles,ттаб
3376,Lüge::N,gielis,ттаб
3377,Lüge::N,kie'les,ттаб
3378,Lüge::N,ǩee´lesvuõtt,ттаб
3379,Lüge::N,ке̄лсэллмушш,ттаб
3380,Schaden::N,skaara,зиян
3381,Schaden::N,skaara,зарар
3382,Schaden::N,vahák,зиян
3383,Schaden::N,vahák,зарар
3384,Schaden::N,skádá,зиян
3385,Schaden::N,skádá,зарар
3386,Schaden::N,vahát,зиян
3387,Schaden::N,vahát,зарар
3388,Schaden::N,vaahâg,зиян
3389,Schaden::N,vaahâg,зарар
3390,Schaden::N,påå´mh,зиян
3391,Schaden::N,påå´mh,зарар
3392,Schaden::N,ря̄хкхэмушш,зиян
3393,Schaden::N,ря̄хкхэмушш,зарар
3394,Unglück::N,goerpe,бала
3395,Unglück::N,goerpe,бедбахтвал
3396,Unglück::N,vuorbedisvuohta,бала
3397,Unglück::N,vuorbedisvuohta,бедбахтвал
3398,Unglück::N,sårmme,бала
3399,Unglück::N,sårmme,бедбахтвал
3400,Unglück::N,lihkohisvuohta,бала
3401,Unglück::N,lihkohisvuohta,бедбахтвал
3402,Unglück::N,uá'sittemesvuotâ,бала
3403,Unglück::N,uá'sittemesvuotâ,бедбахтвал
3404,Unglück::N,pärtti,бала
3405,Unglück::N,pärtti,бедбахтвал
3406,Unglück::N,påå´mh,бала
3407,Unglück::N,påå´mh,бедбахтвал
3408,Unglück::N,пӣдтҍ,бала
3409,Unglück::N,пӣдтҍ,бедбахтвал
3410,Schuld::N,skåltoe,тахсир
3411,Schuld::N,suddo,тахсир
3412,Schuld::N,áššálašvuohta,тахсир
3413,Schuld::N,sivalašvuohta,тахсир
3414,Schuld::N,váddu,тахсир
3415,Schuld::N,vie´rr,тахсир
3416,Schuld::N,ве̄ррь,тахсир
3417,Alter::N,aaltere,яш
3418,Alter::N,áldar,яш
3419,Alter::N,ahki,яш
3420,Alter::N,ahe,яш
3421,Alter::N,ââ´ǩǩ,яш
3422,Alter::N,ыгь,яш
3423,Schluss::N,nåhkeme,эхир
3424,Schluss::N,giehtje,эхир
3425,Schluss::N,loahppa,эхир
3426,Schluss::N,loppâ,эхир
3427,Schluss::N,lopp,эхир
3428,Schluss::N,ке̄джь,эхир
3429,Zeit::N,aejkie,вяде
3430,Zeit::N,baaletje,вяде
3431,Zeit::N,ájgge,вяде
3432,Zeit::N,áigi,вяде
3433,Zeit::N,äigi,вяде
3434,Zeit::N,âi´ǧǧ,вяде
3435,Zeit::N,а̄ййк,вяде
3436,Zeit::N,па̄лль,вяде
3437,Tag::N,biejjie,югъ
3438,Tag::N,biejvve,югъ
3439,Tag::N,beaivi,югъ
3440,Tag::N,peivi,югъ
3441,Tag::N,pei´vv,югъ
3442,Tag::N,пе̄ййв,югъ
3443,Morgen::N,aerede,пакама
3444,Morgen::N,idet,пакама
3445,Morgen::N,iđit,пакама
3446,Morgen::N,iiđeed,пакама
3447,Morgen::N,tue´lääž,пакама
3448,Morgen::N,ee´đääldõž,пакама
3449,Morgen::N,ӣнцкэнч,пакама
3450,Mittag::N,gaskebiejjie,нисин
3451,Mittag::N,gasskabiejvve,нисин
3452,Mittag::N,gaskebeaivi,нисин
3453,Mittag::N,koskâpeivi,нисин
3454,Mittag::N,kõskkpei´vv,нисин
3455,Mittag::N,пе̄ййвкэ̄сск,нисин
3456,Abend::N,iehkede,няни
3457,Abend::N,iehket,няни
3458,Abend::N,eahket,няни
3459,Abend::N,eeḥid,няни
3460,Abend::N,jeä´ǩ'ǩääž,няни
3461,Abend::N,е̄кесь,няни
3462,Abend::N,е̄кьнэнч,няни
3463,Nacht::N,jïjje,йиф
3464,Nacht::N,idja,йиф
3465,Nacht::N,idja,йиф
3466,Nacht::N,ijjâ,йиф
3467,Nacht::N,inn,йиф
3468,Nacht::N,ыйй,йиф
3469,Woche::N,våhkoe,гьафте
3470,Woche::N,vahkko,гьафте
3471,Woche::N,vahkku,гьафте
3472,Woche::N,okko,гьафте
3473,Woche::N,niä´t'tel,гьафте
3474,Woche::N,не̄дтӭль,гьафте
3475,Monat::N,maanoe,варз
3476,Monat::N,mánno,варз
3477,Monat::N,mánnu,варз
3478,Monat::N,mánotbadji,варз
3479,Monat::N,mánuppaje,варз
3480,Monat::N,mään,варз
3481,Monat::N,määnpââ´jj,варз
3482,Monat::N,ма̄нн,варз
3483,Jahr::N,jaepie,йис
3484,Jahr::N,jahke,йис
3485,Jahr::N,jahki,йис
3486,Jahr::N,ihe,йис
3487,Jahr::N,ee´ǩǩ,йис
3488,Jahr::N,ыгкь,йис
3489,Frühling::N,gïjre,гатфар
3490,Frühling::N,gidá,гатфар
3491,Frühling::N,giđđa,гатфар
3492,Frühling::N,kiđđâ,гатфар
3493,Frühling::N,ǩiđđ,гатфар
3494,Frühling::N,кыдт,гатфар
3495,Sommer::N,giesie,гад
3496,Sommer::N,giesse,гад
3497,Sommer::N,geassi,гад
3498,Sommer::N,keesi,гад
3499,Sommer::N,ǩiä´ss,гад
3500,Sommer::N,ке̄ссь,гад
3501,Herbst::N,tjaktje,зул
3502,Herbst::N,tjaktja,зул
3503,Herbst::N,čakča,зул
3504,Herbst::N,čohčâ,зул
3505,Herbst::N,čõhčč,зул
3506,Herbst::N,че̄ххч,зул
3507,Winter::N,daelvie,кьуьд
3508,Winter::N,dálvve,кьуьд
3509,Winter::N,dálvi,кьуьд
3510,Winter::N,tälvi,кьуьд
3511,Winter::N,tä´lvv,кьуьд
3512,Winter::N,та̄лльв,кьуьд
3513,Januar::N,tsïengele,январь
3514,Januar::N,garretsïengele,январь
3515,Januar::N,ådåjakmánno,январь
3516,Januar::N,ođđajagimánnu,январь
3517,Januar::N,uđđâivemáánu,январь
3518,Januar::N,vuõs'smään,январь
3519,Januar::N,ođđee´jjmään,январь
3520,Januar::N,январь,январь
3521,Januar::N,январьма̄нн,январь
3522,Februar::N,goevte,февраль
3523,Februar::N,guovvamánno,февраль
3524,Februar::N,guovvamánnu,февраль
3525,Februar::N,helmimááṇu,февраль
3526,Februar::N,tä´lvvmään,февраль
3527,Februar::N,февраль,февраль
3528,Februar::N,февральма̄нн,февраль
3529,März::N,njoktje,март
3530,März::N,snjuktjamánno,март
3531,März::N,njukčamánnu,март
3532,März::N,maalismááñu,март
3533,März::N,njuhčâmááṇu,март
3534,März::N,lä´znpei´vvmään,март
3535,März::N,pâ´zzlâšttammään,март
3536,März::N,ма̄рт,март
3537,März::N,ма̄ртма̄нн,март
3538,April::N,voerhtje,апрель
3539,April::N,vuoratjismánno,апрель
3540,April::N,cuoŋománnu,апрель
3541,April::N,huhtimááṇu,апрель
3542,April::N,njuhččmään,апрель
3543,April::N,апрель,апрель
3544,April::N,апрельма̄нн,апрель
3545,Mai::N,maajje,май
3546,Mai::N,maavnese,май
3547,Mai::N,moarmesmánno,май
3548,Mai::N,miessemánnu,май
3549,Mai::N,toukomááṇu,май
3550,Mai::N,vye'simááṇu,май
3551,Mai::N,ǩiđđmään,май
3552,Mai::N,vue´ssmään,май
3553,Mai::N,ма̄й,май
3554,Juni::N,ruffie,июнь
3555,Juni::N,biehtsemánno,июнь
3556,Juni::N,geassemánnu,июнь
3557,Juni::N,kesimááṇu,июнь
3558,Juni::N,ǩiä´ssmään,июнь
3559,Juni::N,июнь,июнь
3560,Juni::N,июньма̄нн,июнь
3561,Juli::N,snjaltje,июль
3562,Juli::N,snjilltjamánno,июль
3563,Juli::N,suoidnemánnu,июль
3564,Juli::N,syei'nimááṇu,июль
3565,Juli::N,suei´nnmään,июль
3566,Juli::N,июль,июль
3567,Juli::N,июльма̄нн,июль
3568,August::N,mïetske,август
3569,August::N,bårggemánno,август
3570,August::N,borgemánnu,август
3571,August::N,elomáaṇu,август
3572,August::N,på´rǧǧmään,август
3573,August::N,а̄вгуст,август
3574,August::N,а̄вгустма̄нн,август
3575,September::N,gaekere,сентябрь
3576,September::N,skïerede,сентябрь
3577,September::N,ragátmánno,сентябрь
3578,September::N,čakčamánnu,сентябрь
3579,September::N,čohčâmááṇu,сентябрь
3580,September::N,čõhččmään,сентябрь
3581,September::N,сентябрь,сентябрь
3582,September::N,сентябрьма̄нн,сентябрь
3583,Oktober::N,golke,октябрь
3584,Oktober::N,rïhkede,октябрь
3585,Oktober::N,gålgådismánno,октябрь
3586,Oktober::N,golggotmánnu,октябрь
3587,Oktober::N,logamááṇu,октябрь
3588,Oktober::N,roovvâdmááṇu,октябрь
3589,Oktober::N,kålggmään,октябрь
3590,Oktober::N,rõõǥǥâdmään,октябрь
3591,Oktober::N,октябрь,октябрь
3592,Oktober::N,октябрьма̄нн,октябрь
3593,November::N,rahka,ноябрь
3594,November::N,gålkoe,ноябрь
3595,November::N,basádismánno,ноябрь
3596,November::N,skábmamánnu,ноябрь
3597,November::N,marrasmááṇu,ноябрь
3598,November::N,skammâmááṇu,ноябрь
3599,November::N,skamm'mään,ноябрь
3600,November::N,ноябрь,ноябрь
3601,Dezember::N,goeve,декабрь
3602,Dezember::N,jåvleaske,декабрь
3603,Dezember::N,javllamánno,декабрь
3604,Dezember::N,juovlamánnu,декабрь
3605,Dezember::N,juov'lâmááṇu,декабрь
3606,Dezember::N,rosttovmään,декабрь
3607,Dezember::N,декабрь,декабрь
3608,Dezember::N,декабрьма̄нн,декабрь
3609,Montag::N,måanta,ислен
3610,Montag::N,mánnodahka,ислен
3611,Montag::N,mánnodat,ислен
3612,Montag::N,vuossárga,ислен
3613,Montag::N,vuossargâ,ислен
3614,Montag::N,vuõs'sargg,ислен
3615,Montag::N,вӯссоарк,ислен
3616,Dienstag::N,dæjsta,саласа
3617,Dienstag::N,dijstahka,саласа
3618,Dienstag::N,disdat,саласа
3619,Dienstag::N,disttat,саласа
3620,Dienstag::N,majebargâ,саласа
3621,Dienstag::N,mââi´bargg,саласа
3622,Dienstag::N,нымьппоаркк,саласа
3623,Mittwoch::N,gaskevåhkoe,арбе
3624,Mittwoch::N,gasskavahkko,арбе
3625,Mittwoch::N,gaskavahkku,арбе
3626,Mittwoch::N,koskokko,арбе
3627,Mittwoch::N,seärad,арбе
3628,Mittwoch::N,ся̄рэдт,арбе
3629,Donnerstag::N,duarsta,хемис югъ
3630,Donnerstag::N,duorastahka,хемис югъ
3631,Donnerstag::N,duorastat,хемис югъ
3632,Donnerstag::N,turâstâh,хемис югъ
3633,Donnerstag::N,neljdpei´vv,хемис югъ
3634,Donnerstag::N,ня̄льянтпе̄ййв,хемис югъ
3635,Freitag::N,bearjadahke,жуьмя
3636,Freitag::N,bearjadahke,жуьмя югъ
3637,Freitag::N,bierjjedahka,жуьмя
3638,Freitag::N,bierjjedahka,жуьмя югъ
3639,Freitag::N,bearjadat,жуьмя
3640,Freitag::N,bearjadat,жуьмя югъ
3641,Freitag::N,perjâdâh,жуьмя
3642,Freitag::N,perjâdâh,жуьмя югъ
3643,Freitag::N,piâtnâc,жуьмя
3644,Freitag::N,piâtnâc,жуьмя югъ
3645,Freitag::N,пе̄тнэц,жуьмя
3646,Freitag::N,пе̄тнэц,жуьмя югъ
3647,Samstag::N,laavvadahke,киш
3648,Samstag::N,lávvodahka,киш
3649,Samstag::N,lávvordat,киш
3650,Samstag::N,láṿárdâh,киш
3651,Samstag::N,sue´vet,киш
3652,Samstag::N,сӯветҍ,киш
3653,Sonntag::N,aejlege,гьяд
3654,Sonntag::N,sådnåbiejvve,гьяд
3655,Sonntag::N,ájllek,гьяд
3656,Sonntag::N,sotnabeaivi,гьяд
3657,Sonntag::N,pasepeivi,гьяд
3658,Sonntag::N,pâ´sspei´vv,гьяд
3659,Sonntag::N,па̄ссьпе̄ййв,гьяд
3660,groß::A,stoere,еке
3661,groß::A,stoere,чӏехи
3662,groß::A,stuorra,еке
3663,groß::A,stuorra,чӏехи
3664,groß::A,stuoris,еке
3665,groß::A,stuoris,чӏехи
3666,groß::A,stye'res,еке
3667,groß::A,stye'res,чӏехи
3668,groß::A,šurr,еке
3669,groß::A,šurr,чӏехи
3670,groß::A,шӯрр,еке
3671,groß::A,шӯрр,чӏехи
3672,groß::A,о̄а̄йхьк,еке
3673,groß::A,о̄а̄йхьк,чӏехи
3674,klein::A,onne,гъвечӏи
3675,klein::A,smaave,гъвечӏи
3676,klein::A,unne,гъвечӏи
3677,klein::A,uhttse,гъвечӏи
3678,klein::A,unni,гъвечӏи
3679,klein::A,uhcci,гъвечӏи
3680,klein::A,ucce,гъвечӏи
3681,klein::A,u´cc,гъвечӏи
3682,klein::A,siõmm,гъвечӏи
3683,klein::A,smaavâs,гъвечӏи
3684,klein::A,уцць,гъвечӏи
3685,klein::A,уцхенч,гъвечӏи
3686,lang::A,guhkies,яргъи
3687,lang::A,guhkke,яргъи
3688,lang::A,guhkki,яргъи
3689,lang::A,kukke,яргъи
3690,lang::A,ku´ǩǩ,яргъи
3691,lang::A,куххьк,яргъи
3692,kurz::A,åenehks,куьруь
3693,kurz::A,oadne,куьруь
3694,kurz::A,oanehaš,куьруь
3695,kurz::A,uánih,куьруь
3696,kurz::A,uá'nihâš,куьруь
3697,kurz::A,vuä´niǩ,куьруь
3698,kurz::A,оаньхесь,куьруь
3699,breit::A,gamte,гьяркьуь
3700,breit::A,gåbdde,гьяркьуь
3701,breit::A,govdat,гьяркьуь
3702,breit::A,kubduv,гьяркьуь
3703,breit::A,kobddi,гьяркьуь
3704,breit::A,ко̄ммьтэсь,гьяркьуь
3705,schmal::A,giedtsies,гуьтӏуь
3706,schmal::A,giedtse,гуьтӏуь
3707,schmal::A,geazzi,гуьтӏуь
3708,schmal::A,seaggi,гуьтӏуь
3709,schmal::A,kärži,гуьтӏуь
3710,schmal::A,kezzi,гуьтӏуь
3711,schmal::A,ǩe´ʒʒ,гуьтӏуь
3712,schmal::A,ке̄нҌцесь,гуьтӏуь
3713,dicht::A,duvhties,къалин
3714,dicht::A,suohkat,къалин
3715,dicht::A,teahtis,къалин
3716,dicht::A,čavos,къалин
3717,dicht::A,naaggâs,къалин
3718,dicht::A,то̄а̄йвас,къалин
3719,dick[Gegenstand]::A,gïsse,
3720,dick[Gegenstand]::A,jassijes,
3721,dick[Gegenstand]::A,assá,
3722,dick[Gegenstand]::A,assái,
3723,dick[Gegenstand]::A,assaa,
3724,dick[Gegenstand]::A,asalâš,
3725,dick[Gegenstand]::A,kõssâd,
3726,dick[Gegenstand]::A,âssai,
3727,dick[Gegenstand]::A,кэ̄сс,
3728,dünn::A,jissehts,кьелечӏ
3729,dünn::A,asidasj,кьелечӏ
3730,dünn::A,asehaš,кьелечӏ
3731,dünn::A,asettem,кьелечӏ
3732,dünn::A,ââ´zzte´m,кьелечӏ
3733,dünn::A,рашшь,кьелечӏ
3734,dünn::A,ражесь,кьелечӏ
3735,fest::A,nænnoes,кӏеви
3736,fest::A,tjavdes,кӏеви
3737,fest::A,tjårggåt,кӏеви
3738,fest::A,nanus,кӏеви
3739,fest::A,nanos,кӏеви
3740,fest::A,nâânas,кӏеви
