,Concept_ID,se,hi
3026,Teil::N,pie´ǩ'ǩ,हिस्सा
3027,Teil::N,кусськ,भाग
3028,Teil::N,кусськ,हिस्सा
3029,Hälfte::N,lehkie,अर्धभाग
3030,Hälfte::N,lahkke,अर्धभाग
3031,Hälfte::N,bealli,अर्धभाग
3032,Hälfte::N,peeḷi,अर्धभाग
3033,Hälfte::N,lâ´ǩǩ,अर्धभाग
3034,Hälfte::N,pie´ll,अर्धभाग
3035,Hälfte::N,пе̄лль,अर्धभाग
3036,Kreis::N,rïngke,चक्कर
3037,Kreis::N,gievlle,चक्कर
3038,Kreis::N,gierdu,चक्कर
3039,Kreis::N,riggee,चक्कर
3040,Kreis::N,kruugg,चक्कर
3041,Kreis::N,круг,चक्कर
3042,Kreuz::N,kroesse,सलीब
3043,Kreuz::N,kroesse,क्रूस
3044,Kreuz::N,ruossa,सलीब
3045,Kreuz::N,ruossa,क्रूस
3046,Kreuz::N,rista,सलीब
3047,Kreuz::N,rista,क्रूस
3048,Kreuz::N,ristâ,सलीब
3049,Kreuz::N,ristâ,क्रूस
3050,Kreuz::N,ristt,सलीब
3051,Kreuz::N,ristt,क्रूस
3052,Kreuz::N,рысст,सलीब
3053,Kreuz::N,рысст,क्रूस
3054,Linie::N,sïeve,लाइन
3055,Linie::N,linnja,लाइन
3056,Linie::N,linjá,लाइन
3057,Linie::N,linnjá,लाइन
3058,Linie::N,njuálgus,लाइन
3059,Linie::N,certldõk,लाइन
3060,Linie::N,це̄кесь,लाइन
3061,Strich::N,sïeve,लकीर
3062,Strich::N,sáhtso,लकीर
3063,Strich::N,sárggis,लकीर
3064,Strich::N,čálástâh,लकीर
3065,Strich::N,certldõk,लकीर
3066,Strich::N,ця̄кас,लकीर
3067,Strich::N,це̄кесь,लकीर
3068,Abstand::N,gåhkoe,अंतर
3069,Abstand::N,gåhkoe,फ़ासला
3070,Abstand::N,gåhkaldahke,अंतर
3071,Abstand::N,gåhkaldahke,फ़ासला
3072,Abstand::N,lahka,अंतर
3073,Abstand::N,lahka,फ़ासला
3074,Abstand::N,gasska,अंतर
3075,Abstand::N,gasska,फ़ासला
3076,Abstand::N,gaska,अंतर
3077,Abstand::N,gaska,फ़ासला
3078,Abstand::N,koskâ,अंतर
3079,Abstand::N,koskâ,फ़ासला
3080,Abstand::N,kõskk,अंतर
3081,Abstand::N,kõskk,फ़ासला
3082,Abstand::N,кэ̄сск,अंतर
3083,Abstand::N,кэ̄сск,फ़ासला
3084,Entfernung::N,gåhkoe,दूरी
3085,Entfernung::N,gåhkoe,फ़ासला
3086,Entfernung::N,gåhkaldahke,दूरी
3087,Entfernung::N,gåhkaldahke,फ़ासला
3088,Entfernung::N,gasska,दूरी
3089,Entfernung::N,gasska,फ़ासला
3090,Entfernung::N,mælggat,दूरी
3091,Entfernung::N,mælggat,फ़ासला
3092,Entfernung::N,gaska,दूरी
3093,Entfernung::N,gaska,फ़ासला
3094,Entfernung::N,mátkegaska,दूरी
3095,Entfernung::N,mátkegaska,फ़ासला
3096,Entfernung::N,koskâ,दूरी
3097,Entfernung::N,koskâ,फ़ासला
3098,Entfernung::N,kõskk,दूरी
3099,Entfernung::N,kõskk,फ़ासला
3100,Entfernung::N,jäämkõskk,दूरी
3101,Entfernung::N,jäämkõskk,फ़ासला
3102,Entfernung::N,кэ̄сск,दूरी
3103,Entfernung::N,кэ̄сск,फ़ासला
3104,Gegend::N,haerie,इलाक़ा
3105,Gegend::N,guovvlo,इलाक़ा
3106,Gegend::N,bájkke,इलाक़ा
3107,Gegend::N,guovlu,इलाक़ा
3108,Gegend::N,duovdda,इलाक़ा
3109,Gegend::N,kuáv'lu,इलाक़ा
3110,Gegend::N,vu´vdd,इलाक़ा
3111,Gegend::N,па̄йхьк,इलाक़ा
3112,Platz::N,sijjie,जगह
3113,Platz::N,sijjie,स्थान
3114,Platz::N,sadje,जगह
3115,Platz::N,sadje,स्थान
3116,Platz::N,sadji,जगह
3117,Platz::N,sadji,स्थान
3118,Platz::N,tááḷu,जगह
3119,Platz::N,tááḷu,स्थान
3120,Platz::N,tääll,जगह
3121,Platz::N,tääll,स्थान
3122,Platz::N,сайй,जगह
3123,Platz::N,сайй,स्थान
3124,Ort::N,sijjie,स्थल
3125,Ort::N,sijjie,स्थान
3126,Ort::N,bájkke,स्थल
3127,Ort::N,bájkke,स्थान
3128,Ort::N,sadje,स्थल
3129,Ort::N,sadje,स्थान
3130,Ort::N,báiki,स्थल
3131,Ort::N,báiki,स्थान
3132,Ort::N,päikki,स्थल
3133,Ort::N,päikki,स्थान
3134,Ort::N,pâi´ǩǩ,स्थल
3135,Ort::N,pâi´ǩǩ,स्थान
3136,Ort::N,сайй,स्थल
3137,Ort::N,сайй,स्थान
3138,Ort::N,па̄йхьк,स्थल
3139,Ort::N,па̄йхьк,स्थान
3140,Seite::N,bielie,ओर
3141,Seite::N,bielie,तरफ़
3142,Seite::N,sijddo,ओर
3143,Seite::N,sijddo,तरफ़
3144,Seite::N,bealli,ओर
3145,Seite::N,bealli,तरफ़
3146,Seite::N,ertti,ओर
3147,Seite::N,ertti,तरफ़
3148,Seite::N,jeä´rtt,ओर
3149,Seite::N,jeä´rtt,तरफ़
3150,Seite::N,пе̄лль,ओर
3151,Seite::N,пе̄лль,तरफ़
3152,Seite::N,е̄ммьне,ओर
3153,Seite::N,е̄ммьне,तरफ़
3154,Mitte::N,gaske,बीच
3155,Mitte::N,gaske,मध्य
3156,Mitte::N,jarnge,बीच
3157,Mitte::N,jarnge,मध्य
3158,Mitte::N,gasska,बीच
3159,Mitte::N,gasska,मध्य
3160,Mitte::N,guovddaš,बीच
3161,Mitte::N,guovddaš,मध्य
3162,Mitte::N,gaskamuddu,बीच
3163,Mitte::N,gaskamuddu,मध्य
3164,Mitte::N,koskâ,बीच
3165,Mitte::N,koskâ,मध्य
3166,Mitte::N,kõskk,बीच
3167,Mitte::N,kõskk,मध्य
3168,Mitte::N,кэ̄сск,बीच
3169,Mitte::N,кэ̄сск,मध्य
3170,Gegenstand::N,daevere,चीज़
3171,Gegenstand::N,daevere,पदार्थ
3172,Gegenstand::N,oabme,चीज़
3173,Gegenstand::N,oabme,पदार्थ
3174,Gegenstand::N,gávnne,चीज़
3175,Gegenstand::N,gávnne,पदार्थ
3176,Gegenstand::N,bierggas,चीज़
3177,Gegenstand::N,bierggas,पदार्थ
3178,Gegenstand::N,ettâ,चीज़
3179,Gegenstand::N,ettâ,पदार्थ
3180,Gegenstand::N,kápulâh,चीज़
3181,Gegenstand::N,kápulâh,पदार्थ
3182,Gegenstand::N,käu´nn,चीज़
3183,Gegenstand::N,käu´nn,पदार्थ
3184,Gegenstand::N,ка̄ввьн,चीज़
3185,Gegenstand::N,ка̄ввьн,पदार्थ
3186,Sache::N,aate,चीज़
3187,Sache::N,aate,वस्तु
3188,Sache::N,saake,चीज़
3189,Sache::N,saake,वस्तु
3190,Sache::N,ássje,चीज़
3191,Sache::N,ássje,वस्तु
3192,Sache::N,ášši,चीज़
3193,Sache::N,ášši,वस्तु
3194,Sache::N,äšši,चीज़
3195,Sache::N,äšši,वस्तु
3196,Sache::N,ä´šš,चीज़
3197,Sache::N,ä´šš,वस्तु
3198,Sache::N,ве̄шш,चीज़
3199,Sache::N,ве̄шш,वस्तु
3200,Rand::N,raedtie,छोर
3201,Rand::N,raedtie,उपांत
3202,Rand::N,rabdda,छोर
3203,Rand::N,rabdda,उपांत
3204,Rand::N,ravda,छोर
3205,Rand::N,ravda,उपांत
3206,Rand::N,robdâ,छोर
3207,Rand::N,robdâ,उपांत
3208,Rand::N,čårr,छोर
3209,Rand::N,čårr,उपांत
3210,Rand::N,ruõbdd,छोर
3211,Rand::N,ruõbdd,उपांत
3212,Rand::N,рӯммт,छोर
3213,Rand::N,рӯммт,उपांत
3214,Rand::N,ре̄ввьн,छोर
3215,Rand::N,ре̄ввьн,उपांत
3216,Kante::N,raedtie,कोर
3217,Kante::N,raedtie,किनारा
3218,Kante::N,rabdda,कोर
3219,Kante::N,rabdda,किनारा
3220,Kante::N,ravda,कोर
3221,Kante::N,ravda,किनारा
3222,Kante::N,robdâ,कोर
3223,Kante::N,robdâ,किनारा
3224,Kante::N,å´rdd,कोर
3225,Kante::N,å´rdd,किनारा
3226,Kante::N,ruõbdd,कोर
3227,Kante::N,ruõbdd,किनारा
3228,Kante::N,рӯммт,कोर
3229,Kante::N,рӯммт,किनारा
3230,Kante::N,ре̄ввьн,कोर
3231,Kante::N,ре̄ввьн,किनारा
3232,Ecke::N,roene,कोना
3233,Ecke::N,roene,नुक्कड़
3234,Ecke::N,kråane,कोना
3235,Ecke::N,kråane,नुक्कड़
3236,Ecke::N,náhpo,कोना
3237,Ecke::N,náhpo,नुक्कड़
3238,Ecke::N,nusske,कोना
3239,Ecke::N,nusske,नुक्कड़
3240,Ecke::N,nurki,कोना
3241,Ecke::N,nurki,नुक्कड़
3242,Ecke::N,čiehka,कोना
3243,Ecke::N,čiehka,नुक्कड़
3244,Ecke::N,čiehâ,कोना
3245,Ecke::N,čiehâ,नुक्कड़
3246,Ecke::N,čiõkk,कोना
3247,Ecke::N,čiõkk,नुक्कड़
3248,Ecke::N,suåp'p,कोना
3249,Ecke::N,suåp'p,नुक्कड़
3250,Ecke::N,уггл,कोना
3251,Ecke::N,уггл,नुक्कड़
3252,Spitze::N,gietjie,नोक
3253,Spitze::N,snjuhtje,नोक
3254,Spitze::N,gihttje,नोक
3255,Spitze::N,geahči,नोक
3256,Spitze::N,picci,नोक
3257,Spitze::N,keeči,नोक
3258,Spitze::N,ǩie´čč,नोक
3259,Spitze::N,кя̄женч,नोक
3260,Ende::N,gietjie,छोर
3261,Ende::N,gietjie,सिरा
3262,Ende::N,giehtje,छोर
3263,Ende::N,giehtje,सिरा
3264,Ende::N,geahči,छोर
3265,Ende::N,geahči,सिरा
3266,Ende::N,keeči,छोर
3267,Ende::N,keeči,सिरा
3268,Ende::N,puäš'š,छोर
3269,Ende::N,puäš'š,सिरा
3270,Ende::N,ке̄джь,छोर
3271,Ende::N,ке̄джь,सिरा
3272,Loch::N,raejkie,छेद
3273,Loch::N,raejkie,सूराख़
3274,Loch::N,rájgge,छेद
3275,Loch::N,rájgge,सूराख़
3276,Loch::N,ráigi,छेद
3277,Loch::N,ráigi,सूराख़
3278,Loch::N,räigi,छेद
3279,Loch::N,räigi,सूराख़
3280,Loch::N,loikk,छेद
3281,Loch::N,loikk,सूराख़
3282,Loch::N,râi´ǧǧ,छेद
3283,Loch::N,râi´ǧǧ,सूराख़
3284,Loch::N,ра̄ййк,छेद
3285,Loch::N,ра̄ййк,सूराख़
3286,Winkel::N,skaavhte,कोण
3287,Winkel::N,skaavhte,कोना
3288,Winkel::N,tjiehka,कोण
3289,Winkel::N,tjiehka,कोना
3290,Winkel::N,soahppa,कोण
3291,Winkel::N,soahppa,कोना
3292,Winkel::N,čiehka,कोण
3293,Winkel::N,čiehka,कोना
3294,Winkel::N,sogge,कोण
3295,Winkel::N,sogge,कोना
3296,Winkel::N,suåp'p,कोण
3297,Winkel::N,suåp'p,कोना
3298,Winkel::N,уггл,कोण
3299,Winkel::N,уггл,कोना
3300,Muster::N,goere,नमूना
3301,Muster::N,goere,डिज़ाइन
3302,Muster::N,girjja,नमूना
3303,Muster::N,girjja,डिज़ाइन
3304,Muster::N,girjjit,नमूना
3305,Muster::N,girjjit,डिज़ाइन
3306,Muster::N,kovos,नमूना
3307,Muster::N,kovos,डिज़ाइन
3308,Muster::N,кыррьй,नमूना
3309,Muster::N,кыррьй,डिज़ाइन
3310,Muster::N,кырьйнесс,नमूना
3311,Muster::N,кырьйнесс,डिज़ाइन
3312,Größe::N,ståaroe,परिमाण
3313,Größe::N,ståaroe,विस्तार
3314,Größe::N,stuorrudahka,परिमाण
3315,Größe::N,stuorrudahka,विस्तार
3316,Größe::N,stūrrodat,परिमाण
3317,Größe::N,stūrrodat,विस्तार
3318,Größe::N,mahtodat,परिमाण
3319,Größe::N,mahtodat,विस्तार
3320,Größe::N,allodat,परिमाण
3321,Größe::N,allodat,विस्तार
3322,Größe::N,stuá'ṛudâh,परिमाण
3323,Größe::N,stuá'ṛudâh,विस्तार
3324,Größe::N,роаӈӈьк,परिमाण
3325,Größe::N,роаӈӈьк,विस्तार
3326,Länge::N,gåhkoe,लंबाई
3327,Länge::N,guhkkudahka,लंबाई
3328,Länge::N,guhkkodat,लंबाई
3329,Länge::N,kukkodâh,लंबाई
3330,Länge::N,õllâdvuõtt,लंबाई
3331,Länge::N,куххьквӯдт,लंबाई
3332,Höhe::N,jalloe,ऊँचाई
3333,Höhe::N,jalloe,उच्चता
3334,Höhe::N,jalladahke,ऊँचाई
3335,Höhe::N,jalladahke,उच्चता
3336,Höhe::N,alludahka,ऊँचाई
3337,Höhe::N,alludahka,उच्चता
3338,Höhe::N,allatvuohta,ऊँचाई
3339,Höhe::N,allatvuohta,उच्चता
3340,Höhe::N,allodat,ऊँचाई
3341,Höhe::N,allodat,उच्चता
3342,Höhe::N,aḷodâh,ऊँचाई
3343,Höhe::N,aḷodâh,उच्चता
3344,Höhe::N,âlladvuõtt,ऊँचाई
3345,Höhe::N,âlladvuõtt,उच्चता
3346,Höhe::N,э̄ллвӯдт,ऊँचाई
3347,Höhe::N,э̄ллвӯдт,उच्चता
3348,Gewicht::N,leavloe,भार
3349,Gewicht::N,leavloe,वज़न
3350,Gewicht::N,dædda,भार
3351,Gewicht::N,dædda,वज़न
3352,Gewicht::N,låssudahka,भार
3353,Gewicht::N,låssudahka,वज़न
3354,Gewicht::N,deaddu,भार
3355,Gewicht::N,deaddu,वज़न
3356,Gewicht::N,tiäd'du,भार
3357,Gewicht::N,tiäd'du,वज़न
3358,Gewicht::N,teäd'd,भार
3359,Gewicht::N,teäd'd,वज़न
3360,Gewicht::N,тя̄ннт,भार
3361,Gewicht::N,тя̄ннт,वज़न
3362,Gewicht::N,вӣссь,भार
3363,Gewicht::N,вӣссь,वज़न
3364,Menge::N,mierie,मात्रा
3365,Menge::N,ållo,मात्रा
3366,Menge::N,mearri,मात्रा
3367,Menge::N,doahkki,मात्रा
3368,Menge::N,meeṛi,मात्रा
3369,Menge::N,tukk,मात्रा
3370,Menge::N,mie´rr,मात्रा
3371,Menge::N,туххк,मात्रा
3372,Menge::N,ла̄ннҍт,मात्रा
3373,Haufen::N,deava,ढेर
3374,Haufen::N,deava,अंबार
3375,Haufen::N,håevkie,ढेर
3376,Haufen::N,håevkie,अंबार
3377,Haufen::N,hårre,ढेर
3378,Haufen::N,hårre,अंबार
3379,Haufen::N,látna,ढेर
3380,Haufen::N,látna,अंबार
3381,Haufen::N,laaṇâ,ढेर
3382,Haufen::N,laaṇâ,अंबार
3383,Haufen::N,laađđ,ढेर
3384,Haufen::N,laađđ,अंबार
3385,Haufen::N,поанн,ढेर
3386,Haufen::N,поанн,अंबार
3387,Reihe::N,raajroe,क़तार
3388,Reihe::N,raajroe,पंक्ति
3389,Reihe::N,rájddo,क़तार
3390,Reihe::N,rájddo,पंक्ति
3391,Reihe::N,gurgadas,क़तार
3392,Reihe::N,gurgadas,पंक्ति
3393,Reihe::N,kuáḷus,क़तार
3394,Reihe::N,kuáḷus,पंक्ति
3395,Reihe::N,riâd'd,क़तार
3396,Reihe::N,riâd'd,पंक्ति
3397,Reihe::N,по̄ллт,क़तार
3398,Reihe::N,по̄ллт,पंक्ति
3399,Boot::N,vïnhtse,नाव
3400,Boot::N,vïnhtse,नौका
3401,Boot::N,vanás,नाव
3402,Boot::N,vanás,नौका
3403,Boot::N,vanntsa,नाव
3404,Boot::N,vanntsa,नौका
3405,Boot::N,fanas,नाव
3406,Boot::N,fanas,नौका
3407,Boot::N,voonâs,नाव
3408,Boot::N,voonâs,नौका
3409,Boot::N,käärbis,नाव
3410,Boot::N,käärbis,नौका
3411,Boot::N,võõnâs,नाव
3412,Boot::N,võõnâs,नौका
3413,Boot::N,вэнс,नाव
3414,Boot::N,вэнс,नौका
3415,Ruder::N,aajroe,चप्पू
3416,Ruder::N,ájrro,चप्पू
3417,Ruder::N,áiru,चप्पू
3418,Ruder::N,áiru,चप्पू
3419,Ruder::N,äirr,चप्पू
3420,Ruder::N,а̄ррьй,चप्पू
3421,Schlitten::N,slærra,बर्फ़-गाड़ी
3422,Schlitten::N,tjïelhke,बर्फ़-गाड़ी
3423,Schlitten::N,gieris,बर्फ़-गाड़ी
3424,Schlitten::N,tjielkká,बर्फ़-गाड़ी
3425,Schlitten::N,gielká,बर्फ़-गाड़ी
3426,Schlitten::N,kiäl'kká,बर्फ़-गाड़ी
3427,Schlitten::N,saan,बर्फ़-गाड़ी
3428,Schlitten::N,ǩeâlkk,बर्फ़-गाड़ी
3429,Schlitten::N,со̄а̄н,बर्फ़-गाड़ी
3430,Ski::N,treavka,स्की
3431,Ski::N,sabek,स्की
3432,Ski::N,sabet,स्की
3433,Ski::N,saaveeh,स्की
3434,Ski::N,koolâs,स्की
3435,Ski::N,коаллас,स्की
3436,Ski::N,са̄вехь,स्की
3437,Lagerfeuer::N,dålle,अलाव
3438,Lagerfeuer::N,dålle,कैंप-फ़ायर
3439,Lagerfeuer::N,sajijdållå,अलाव
3440,Lagerfeuer::N,sajijdållå,कैंप-फ़ायर
3441,Lagerfeuer::N,dolla,अलाव
3442,Lagerfeuer::N,dolla,कैंप-फ़ायर
3443,Lagerfeuer::N,tullâ,अलाव
3444,Lagerfeuer::N,tullâ,कैंप-फ़ायर
3445,Lagerfeuer::N,toll,अलाव
3446,Lagerfeuer::N,toll,कैंप-फ़ायर
3447,Lagerfeuer::N,то̄лл,अलाव
3448,Lagerfeuer::N,то̄лл,कैंप-फ़ायर
3449,Last::N,maajsoe,भार
3450,Last::N,noade,भार
3451,Last::N,guorbmi,भार
3452,Last::N,kye'rmi,भार
3453,Last::N,nue´đđ,भार
3454,Last::N,kue´rmm,भार
3455,Last::N,нуэдът,भार
3456,Gang::N,vaedtseme,चाल
3457,Gang::N,mannulahka,चाल
3458,Gang::N,johtu,चाल
3459,Gang::N,jotteem,चाल
3460,Gang::N,joto,चाल
3461,Gang::N,jäl'lmõš,चाल
3462,Gang::N,ёадтмушш,चाल
3463,Gang::N,ёадтҌмушш,चाल
3464,Schritt::N,sïlle,डग
3465,Schritt::N,sïlle,क़दम
3466,Schritt::N,lávkke,डग
3467,Schritt::N,lávkke,क़दम
3468,Schritt::N,lávki,डग
3469,Schritt::N,lávki,क़दम
3470,Schritt::N,lävkki,डग
3471,Schritt::N,lävkki,क़दम
3472,Schritt::N,läu´ǩǩ,डग
3473,Schritt::N,läu´ǩǩ,क़दम
3474,Schritt::N,ла̄ффьк,डग
3475,Schritt::N,ла̄ффьк,क़दम
3476,Norden::N,noerhte,उत्तर
3477,Norden::N,nuortta,उत्तर
3478,Norden::N,davvi,उत्तर
3479,Norden::N,taṿe,उत्तर
3480,Norden::N,tâ´vv,उत्तर
3481,Norden::N,таввял,उत्तर
3482,Süden::N,åarjel,दक्खिन
3483,Süden::N,oarjje,दक्खिन
3484,Süden::N,lulli,दक्खिन
3485,Süden::N,mäddi,दक्खिन
3486,Süden::N,kesipieg'gâ,दक्खिन
3487,Süden::N,saujj,दक्खिन
3488,Süden::N,со̄а̄ййв,दक्खिन
3489,Westen::N,jillie,पश्चिम
3490,Westen::N,alle,पश्चिम
3491,Westen::N,oarji,पश्चिम
3492,Westen::N,uár'ji,पश्चिम
3493,Westen::N,viõstâr,पश्चिम
3494,Westen::N,вуэрьял,पश्चिम
3495,Osten::N,luvlie,पूरब
3496,Osten::N,lulle,पूरब
3497,Osten::N,nuorta,पूरब
3498,Osten::N,nuor'ttâ,पूरब
3499,Osten::N,nuõrti,पूरब
3500,Osten::N,нуҏҏьт,पूरब
3501,Holz::N,moere,काठ
3502,Holz::N,moere,काष्ठ
3503,Holz::N,muorra,काठ
3504,Holz::N,muorra,काष्ठ
3505,Holz::N,muorra,काठ
3506,Holz::N,muorra,काष्ठ
3507,Holz::N,muoṛâ,काठ
3508,Holz::N,muoṛâ,काष्ठ
3509,Holz::N,muõrr,काठ
3510,Holz::N,muõrr,काष्ठ
3511,Holz::N,мӯрр,काठ
3512,Holz::N,мӯрр,काष्ठ
3513,Brett::N,fealloe,पटरा
3514,Brett::N,fealloe,तख़्ता
3515,Brett::N,fiello,पटरा
3516,Brett::N,fiello,तख़्ता
3517,Brett::N,lávdi,पटरा
3518,Brett::N,lávdi,तख़्ता
3519,Brett::N,lyev'di,पटरा
3520,Brett::N,lyev'di,तख़्ता
3521,Brett::N,lu´vdd,पटरा
3522,Brett::N,lu´vdd,तख़्ता
3523,Brett::N,лаййт,पटरा
