,Concept_ID,hy,se
691,Wiese::N,մարգագետին,nijtto
692,Wiese::N,մարգագետին,пуэшенҍ
693,Wald::N,անտառ,skåake
694,Wald::N,անտառ,skåajje
695,Wald::N,անտառ,miehtsie
696,Wald::N,անտառ,vuovdde
697,Wald::N,անտառ,miehttse
698,Wald::N,անտառ,vuovdi
699,Wald::N,անտառ,meahcci
700,Wald::N,անտառ,mecci
701,Wald::N,անտառ,vyemi
702,Wald::N,անտառ,vue´mm
703,Wald::N,անտառ,meä´c'c
704,Wald::N,անտառ,ля̄ммт
705,Hügel::N,բլուր,deava
706,Hügel::N,բլուր,dievvá
707,Hügel::N,բլուր,dievvá
708,Hügel::N,բլուր,čummâ
709,Hügel::N,բլուր,pä´rcc
710,Hügel::N,բլուր,teä´rmm
711,Hügel::N,բլուր,ка̄ннҌт
712,Anhöhe::N,բարձունք,deava
713,Anhöhe::N,բարձունք,jalladahke
714,Anhöhe::N,բարձունք,dievásj
715,Anhöhe::N,բարձունք,aláš
716,Anhöhe::N,բարձունք,luohkká
717,Anhöhe::N,բարձունք,tiävá
718,Anhöhe::N,բարձունք,poorááš
719,Anhöhe::N,բարձունք,ču´lpp
720,Anhöhe::N,բարձունք,škâu´ŋŋ
721,Anhöhe::N,բարձունք,ка̄ннҌт
722,Berg::N,լեռ,bïerje
723,Berg::N,լեռ,várre
724,Berg::N,լեռ,várri
725,Berg::N,լեռ,vääṛi
726,Berg::N,լեռ,vää´rr
727,Berg::N,լեռ,те̄ррьм
728,Gipfel::N,գագաթ,dalvese
729,Gipfel::N,գագաթ,tjåhkkå
730,Gipfel::N,գագաթ,čohkka
731,Gipfel::N,գագաթ,čokke
732,Gipfel::N,գագաթ,čå´ǩǩ
733,Gipfel::N,գագաթ,ла̄ддҍв
734,Gipfel::N,կատար,dalvese
735,Gipfel::N,կատար,tjåhkkå
736,Gipfel::N,կատար,čohkka
737,Gipfel::N,կատար,čokke
738,Gipfel::N,կատար,čå´ǩǩ
739,Gipfel::N,կատար,ла̄ддҍв
740,Höhle::N,քարայր,beajoe
741,Höhle::N,քարայր,rájgge
742,Höhle::N,քարայր,sluoggo
743,Höhle::N,քարայր,biedju
744,Höhle::N,քարայր,kuovđâšm
745,Höhle::N,քարայր,skuõrr
746,Höhle::N,քարայր,вуэӈӈк
747,Abhang::N,լանջ,boelte
748,Abhang::N,լանջ,brijrie
749,Abhang::N,լանջ,bállte
750,Abhang::N,լանջ,vielti
751,Abhang::N,լանջ,luohkká
752,Abhang::N,լանջ,viel'tti
753,Abhang::N,լանջ,vie´ltt
754,Abhang::N,լանջ,луэххк
755,Abhang::N,զառիվայր,boelte
756,Abhang::N,զառիվայր,brijrie
757,Abhang::N,զառիվայր,bállte
758,Abhang::N,զառիվայր,vielti
759,Abhang::N,զառիվայր,luohkká
760,Abhang::N,զառիվայր,viel'tti
761,Abhang::N,զառիվայր,vie´ltt
762,Abhang::N,զառիվայր,луэххк
763,Quelle::N,աղբյուր,aajege
764,Quelle::N,աղբյուր,gaaltije
765,Quelle::N,աղբյուր,ája
766,Quelle::N,աղբյուր,ája
767,Quelle::N,աղբյուր,gáldu
768,Quelle::N,աղբյուր,aajâ
769,Quelle::N,աղբյուր,käldee
770,Quelle::N,աղբյուր,lädd
771,Quelle::N,աղբյուր,käivv
772,Quelle::N,աղբյուր,ка̄ййв
773,Bach::N,վտակ,johketje
774,Bach::N,վտակ,jåhkå
775,Bach::N,վտակ,jågåsj
776,Bach::N,վտակ,jogaš
777,Bach::N,վտակ,aajâ
778,Bach::N,վտակ,vuäjj
779,Bach::N,վտակ,вуэйй
780,Fluss::N,գետ,johke
781,Fluss::N,գետ,ædno
782,Fluss::N,գետ,jåhkå
783,Fluss::N,գետ,johka
784,Fluss::N,գետ,juuhâ
785,Fluss::N,գետ,jokk
786,Fluss::N,գետ,jeänn
787,Fluss::N,գետ,ё̄гк
788,Ufer::N,ծովափ,beala
789,Ufer::N,ծովափ,gádde
790,Ufer::N,ծովափ,gáddi
791,Ufer::N,ծովափ,riddo
792,Ufer::N,ծովափ,redd
793,Ufer::N,ծովափ,рыннт
794,Küste::N,ափ,mïere
795,Küste::N,ափ,gaedtie
796,Küste::N,ափ,merragádde
797,Küste::N,ափ,merraguovllo
798,Küste::N,ափ,gáddi
799,Küste::N,ափ,riddo
800,Küste::N,ափ,miârr'redd
801,Küste::N,ափ,рыннт
802,Küste::N,ծովափ,mïere
803,Küste::N,ծովափ,gaedtie
804,Küste::N,ծովափ,merragádde
805,Küste::N,ծովափ,merraguovllo
806,Küste::N,ծովափ,gáddi
807,Küste::N,ծովափ,riddo
808,Küste::N,ծովափ,miârr'redd
809,Küste::N,ծովափ,рыннт
810,Festland::N,ցամաք,gaedtie
811,Festland::N,ցամաք,gádde
812,Festland::N,ցամաք,nannán
813,Festland::N,ցամաք,kušknjâs
814,Festland::N,ցամաք,eennâm
815,Festland::N,ցամաք,jânnam
816,Festland::N,ցամաք,ма̄ннтэр
817,Meer::N,ծով,mearoe
818,Meer::N,ծով,merra
819,Meer::N,ծով,nuorre
820,Meer::N,ծով,áhpi
821,Meer::N,ծով,mearra
822,Meer::N,ծով,meeṛâ
823,Meer::N,ծով,miârr
824,Meer::N,ծով,ме̄рр
825,Bucht::N,հաչիւն,loekte
826,Bucht::N,հաչիւն,oagge
827,Bucht::N,հաչիւն,luokta
828,Bucht::N,հաչիւն,luokta
829,Bucht::N,հաչիւն,čuáj̣á
830,Bucht::N,հաչիւն,luhtt
831,Bucht::N,հաչիւն,вӯнн
832,Bucht::N,հաչիւն,лӯххт
833,Insel::N,վղզի,sååle
834,Insel::N,վղզի,suoloj
835,Insel::N,վղզի,suolu
836,Insel::N,վղզի,suálui
837,Insel::N,վղզի,suâl
838,Insel::N,վղզի,суэл
839,Blume::N,ծաղիկ,rïesege
840,Blume::N,ծաղիկ,giedjek
841,Blume::N,ծաղիկ,rássi
842,Blume::N,ծաղիկ,kukká
843,Blume::N,ծաղիկ,heä´rvvrää´ss
844,Blume::N,ծաղիկ,ывьнэнч
845,Gras::N,խոտ,kraesie
846,Gras::N,խոտ,rásse
847,Gras::N,խոտ,rássi
848,Gras::N,խոտ,rääsi
849,Gras::N,խոտ,rää´ss
850,Gras::N,խոտ,ра̄ссь
851,Wurzel::N,արմատ,roehtse
852,Wurzel::N,արմատ,ruohttsa
853,Wurzel::N,արմատ,ruohtas
854,Wurzel::N,արմատ,veedis
855,Wurzel::N,արմատ,vue´ddes
856,Wurzel::N,արմատ,вуэнҍтэсь
857,Baum::N,ծառ,moere
858,Baum::N,ծառ,muorra
859,Baum::N,ծառ,muorra
860,Baum::N,ծառ,muoṛâ
861,Baum::N,ծառ,muõrr
862,Baum::N,ծառ,мӯрр
863,Stamm::N,իրան,ståamhpe
864,Stamm::N,իրան,mátta
865,Stamm::N,իրան,galda
866,Stamm::N,իրան,ruŋgo
867,Stamm::N,իրան,stokk
868,Stamm::N,իրան,мӯрр
869,Stamm::N,իրան,кэ̄ллт
870,Rinde::N,կեղեւ,gïrre
871,Rinde::N,կեղեւ,baarhkoe
872,Rinde::N,կեղեւ,bárkko
873,Rinde::N,կեղեւ,ostu
874,Rinde::N,կեղեւ,bárku
875,Rinde::N,կեղեւ,korrâ
876,Rinde::N,կեղեւ,kõrr
877,Rinde::N,կեղեւ,pärkk
878,Rinde::N,կեղեւ,кэ̄рр
879,Rinde::N,կեղեւ,па̄ҏҏк
880,Rinde::N,հաչոց,gïrre
881,Rinde::N,հաչոց,baarhkoe
882,Rinde::N,հաչոց,bárkko
883,Rinde::N,հաչոց,ostu
884,Rinde::N,հաչոց,bárku
885,Rinde::N,հաչոց,korrâ
886,Rinde::N,հաչոց,kõrr
887,Rinde::N,հաչոց,pärkk
888,Rinde::N,հաչոց,кэ̄рр
889,Rinde::N,հաչոց,па̄ҏҏк
890,Ast::N,ճյուղ,åeksie
891,Ast::N,ճյուղ,oakse
892,Ast::N,ճյուղ,oaksi
893,Ast::N,ճյուղ,uák'si
894,Ast::N,ճյուղ,å´hss
895,Ast::N,ճյուղ,вуэккьс
896,Zweig::N,ճյուղ,åeksie
897,Zweig::N,ճյուղ,oakse
898,Zweig::N,ճյուղ,rissi
899,Zweig::N,ճյուղ,syeṛi
900,Zweig::N,ճյուղ,sue´rr
901,Zweig::N,ճյուղ,рыссе
902,Blatt::N,տերեւ,plienie
903,Blatt::N,տերեւ,lassta
904,Blatt::N,տերեւ,lasta
905,Blatt::N,տերեւ,lostâ
906,Blatt::N,տերեւ,lõstt
907,Blatt::N,տերեւ,лэ̄сст
908,Birke::N,ցարասի,såekie
909,Birke::N,ցարասի,soahke
910,Birke::N,ցարասի,soahki
911,Birke::N,ցարասի,suáhi
912,Birke::N,ցարասի,suâ´ǩǩ
913,Birke::N,ցարասի,пе̄ссьмӯрр
914,Kiefer[Baum]::N,սոճի,bietsie
915,Kiefer[Baum]::N,սոճի,hájkka
916,Kiefer[Baum]::N,սոճի,biehtse
917,Kiefer[Baum]::N,սոճի,beahci
918,Kiefer[Baum]::N,սոճի,peeci
919,Kiefer[Baum]::N,սոճի,pie´cc
920,Kiefer[Baum]::N,սոճի,пе̄дзь
921,Weide[Baum]::N,ուռենի,saalje
922,Weide[Baum]::N,ուռենի,sállja
923,Weide[Baum]::N,ուռենի,sieđga
924,Weide[Baum]::N,ուռենի,puájui
925,Weide[Baum]::N,ուռենի,puäi
926,Weide[Baum]::N,ուռենի,пуай
927,Tanne::N,եղեւին,goese
928,Tanne::N,եղեւին,guossa
929,Tanne::N,եղեւին,guossa
930,Tanne::N,եղեւին,kuosâ
931,Tanne::N,եղեւին,kuõss
932,Tanne::N,եղեւին,кӯсс
933,Feder::N,փետուր,badtse
934,Feder::N,փետուր,dålgge
935,Feder::N,փետուր,bozza
936,Feder::N,փետուր,puzzâ
937,Feder::N,փետուր,tolge
938,Feder::N,փետուր,poʒʒ
939,Feder::N,փետուր,по̄ннц
940,Fell::N,մորթի,njaltja
941,Fell::N,մորթի,duollje
942,Fell::N,մորթի,náhkki
943,Fell::N,մորթի,dorkkas
944,Fell::N,մորթի,turkkâ
945,Fell::N,մորթի,tyel'ji
946,Fell::N,մորթի,nähki
947,Fell::N,մորթի,torkk
948,Fell::N,մորթի,čåu´dd
949,Fell::N,մորթի,tue´l'lj
950,Fell::N,մորթի,тӯлльй
951,Flügel::N,թեւ,såaja
952,Flügel::N,թեւ,såajoe
953,Flügel::N,թեւ,soadje
954,Flügel::N,թեւ,soadji
955,Flügel::N,թեւ,suáj̣á
956,Flügel::N,թեւ,suäjj
957,Flügel::N,թեւ,суэйй
958,Klaue::N,չանչ,gadtse
959,Klaue::N,չանչ,guober
960,Klaue::N,չանչ,gazza
961,Klaue::N,չանչ,kozzâ
962,Klaue::N,չանչ,kõʒʒ
963,Klaue::N,չանչ,кэ̄ннц
964,Kralle::N,ճանկ,gadtse
965,Kralle::N,ճանկ,gadtsa
966,Kralle::N,ճանկ,gazza
967,Kralle::N,ճանկ,kozzâ
968,Kralle::N,ճանկ,kõʒʒ
969,Kralle::N,ճանկ,ке̄бпель
970,Schwanz::N,պոչ,siejpie
971,Schwanz::N,պոչ,siejbbe
972,Schwanz::N,պոչ,bađuš
973,Schwanz::N,պոչ,seaibi
974,Schwanz::N,պոչ,seibi
975,Schwanz::N,պոչ,sei´bb
976,Schwanz::N,պոչ,piä´cciǩ
977,Schwanz::N,պոչ,пиджь
978,Schwanz::N,պոչ,се̄ййп
979,Schwanz::N,պոչ,пе̄цехь
980,Ei::N,ձու,munnie
981,Ei::N,ձու,månne
982,Ei::N,ձու,monni
983,Ei::N,ձու,maṇe
984,Ei::N,ձու,mââ´nn
985,Ei::N,ձու,маннҍ
986,Nest::N,բույն,biesie
987,Nest::N,բույն,biesse
988,Nest::N,բույն,beassi
989,Nest::N,բույն,peesi
990,Nest::N,բույն,piervâl
991,Nest::N,բույն,piä´ss
992,Nest::N,բույն,пе̄ссь
993,Bau::N,որջ,biesie
994,Bau::N,որջ,biedjo
995,Bau::N,որջ,liesso
996,Bau::N,որջ,biedju
997,Bau::N,որջ,piäju
998,Bau::N,որջ,вуэӈӈк
999,Bau::N,բայոց,biesie
1000,Bau::N,բայոց,biedjo
1001,Bau::N,բայոց,liesso
1002,Bau::N,բայոց,biedju
1003,Bau::N,բայոց,piäju
1004,Bau::N,բայոց,вуэӈӈк
1005,Tier::N,կենդանի,juvre
1006,Tier::N,կենդանի,udos
1007,Tier::N,կենդանի,divrre
1008,Tier::N,կենդանի,luohtok
1009,Tier::N,կենդանի,ealli
1010,Tier::N,կենդանի,ellee
1011,Tier::N,կենդանի,jie´lli
1012,Tier::N,կենդանի,жыва
1013,Herde::N,հոտ,dåehkie
1014,Herde::N,հոտ,ællo
1015,Herde::N,հոտ,fuovva
1016,Herde::N,հոտ,doahkki
1017,Herde::N,հոտ,čagge
1018,Herde::N,հոտ,tukk
1019,Herde::N,հոտ,vâ´lvv
1020,Herde::N,հոտ,чуэз
1021,Herde::N,հոտ,чӣгар
1022,Kuh::N,կով,govse
1023,Kuh::N,կով,gussa
1024,Kuh::N,կով,gussa
1025,Kuh::N,կով,kussâ
1026,Kuh::N,կով,kuss
1027,Kuh::N,կով,лӣххьм
1028,Bulle::N,ցուլ,vuaksa
1029,Bulle::N,ցուլ,vuoksá
1030,Bulle::N,ցուլ,heargi
1031,Bulle::N,ցուլ,vuák'sá
1032,Bulle::N,ցուլ,ergi
1033,Bulle::N,ցուլ,vuâhss
1034,Bulle::N,ցուլ,е̄ррьк
1035,Pferd::N,ձի,hierkie
1036,Pferd::N,ձի,råsse
1037,Pferd::N,ձի,hæssta
1038,Pferd::N,ձի,heavuš
1039,Pferd::N,ձի,hiävuš
1040,Pferd::N,ձի,heävaš
1041,Pferd::N,ձի,ро̄ссь
1042,Schaf::N,ոչխար,sïrve
1043,Schaf::N,ոչխար,sávttsa
1044,Schaf::N,ոչխար,sávza
1045,Schaf::N,ոչխար,savzâ
1046,Schaf::N,ոչխար,sauʒʒ
1047,Schaf::N,ոչխար,ла̄мьпесь
1048,Schwein::N,խոզ,snurke
1049,Schwein::N,խոզ,svijnne
1050,Schwein::N,խոզ,spiidni
1051,Schwein::N,խոզ,šahe
1052,Schwein::N,խոզ,šââ´ǩǩ
1053,Schwein::N,խոզ,ша̄гкь
1054,Hund::N,շուն,bïenje
1055,Hund::N,շուն,bena
1056,Hund::N,շուն,beana
1057,Hund::N,շուն,peenuv
1058,Hund::N,շուն,piânnai
1059,Hund::N,շուն,пе̄ннэ
1060,Katze::N,կատու,gaahtoe
1061,Katze::N,կատու,gáhtto
1062,Katze::N,կատու,bussá
1063,Katze::N,կատու,kissá
1064,Katze::N,կատու,kaass
1065,Katze::N,կատու,ко̄а̄сс
1066,Bär::N,արջ,gumsie
1067,Bär::N,արջ,biernna
1068,Bär::N,արջ,guovža
1069,Bär::N,արջ,bierdna
1070,Bär::N,արջ,kuob'žâ
1071,Bär::N,արջ,kue´bǯǯ
1072,Bär::N,արջ,та̄лл
1073,Eichhörnchen::N,սկյուռ,åeruve
1074,Eichhörnchen::N,սկյուռ,oarre
1075,Eichhörnchen::N,սկյուռ,oarri
1076,Eichhörnchen::N,սկյուռ,uár'ree
1077,Eichhörnchen::N,սկյուռ,vuä´r'rev
1078,Eichhörnchen::N,սկյուռ,вуэррев
1079,Elch::N,հիւսիսային եղջերու,ïelje
1080,Elch::N,հիւսիսային եղջերու,ællja
1081,Elch::N,հիւսիսային եղջերու,sarvva
1082,Elch::N,հիւսիսային եղջերու,ealga
1083,Elch::N,հիւսիսային եղջերու,sorvâ
1084,Elch::N,հիւսիսային եղջերու,sõrvv
1085,Elch::N,հիւսիսային եղջերու,сэ̄ррв
1086,Fuchs::N,աղվես,riepie
1087,Fuchs::N,աղվես,riebij
1088,Fuchs::N,աղվես,rieban
1089,Fuchs::N,աղվես,riemnjis
1090,Fuchs::N,աղվես,rie´mjj
1091,Fuchs::N,աղվես,рӣммьн
1092,Hase::N,նապաստակ,njåemele
1093,Hase::N,նապաստակ,njoammel
1094,Hase::N,նապաստակ,njoammil
1095,Hase::N,նապաստակ,njuámmil
1096,Hase::N,նապաստակ,njue´m'mel
1097,Hase::N,նապաստակ,нюэммель
1098,Maus::N,մուկ,snjeara
1099,Maus::N,մուկ,snjierrá
1100,Maus::N,մուկ,sáhpán
1101,Maus::N,մուկ,säplig
1102,Maus::N,մուկ,sä´ppli
1103,Maus::N,մուկ,са̄хпьлинк
1104,Wolf::N,գայլ,sïejpe
1105,Wolf::N,գայլ,stálppe
1106,Wolf::N,գայլ,stáhkke
1107,Wolf::N,գայլ,ruomas
1108,Wolf::N,գայլ,kumpe
1109,Wolf::N,գայլ,návdi
1110,Wolf::N,գայլ,kumppi
1111,Wolf::N,գայլ,ku´mpp
1112,Wolf::N,գայլ,pââ´ldes
1113,Wolf::N,գայլ,чиррм
1114,Wolf::N,գայլ,пальтӭсь
1115,Vogel::N,թռչուն,ledtie
1116,Vogel::N,թռչուն,lådde
1117,Vogel::N,թռչուն,loddi
1118,Vogel::N,թռչուն,lodde
1119,Vogel::N,թռչուն,lå´dd
1120,Vogel::N,թռչուն,лоаннҍт
1121,Schwarm::N,երամ,dåehkie
1122,Schwarm::N,երամ,doahkke
1123,Schwarm::N,երամ,doahkki
1124,Schwarm::N,երամ,tuák'ki
1125,Schwarm::N,երամ,parvv
1126,Schwarm::N,երամ,туххк
1127,Huhn::N,հավ,vöönhtse
1128,Huhn::N,հավ,vuonntsá
1129,Huhn::N,հավ,vuonccis
1130,Huhn::N,հավ,kääṇi
1131,Huhn::N,հավ,kää´nn
1132,Huhn::N,հավ,ка̄ннҌ
1133,Hahn::N,աքաղաղ,deere
1134,Hahn::N,աքաղաղ,hádna
1135,Hahn::N,աքաղաղ,åresvuonntsá
1136,Hahn::N,աքաղաղ,vuonccis
1137,Hahn::N,աքաղաղ,kääṇi
1138,Hahn::N,աքաղաղ,åå´reskää´nn
1139,Hahn::N,աքաղաղ,пе̄ттэх
1140,Gans::N,սագ,gaase
1141,Gans::N,սագ,gássa
1142,Gans::N,սագ,čuonji
1143,Gans::N,սագ,čuá'njá
1144,Gans::N,սագ,čue´nj
1145,Gans::N,սագ,чуэнь
1146,Adler::N,արծիվ,aarhtse
1147,Adler::N,արծիվ,goasskem
1148,Adler::N,արծիվ,goaskin
1149,Adler::N,արծիվ,kuás'kim
1150,Adler::N,արծիվ,kuä´cǩǩem
1151,Adler::N,արծիվ,куэцькем
1152,Ente::N,բադ,tjååtsele
1153,Ente::N,բադ,vuojatjis
1154,Ente::N,բադ,čáhceloddi
1155,Ente::N,բադ,vuonjâč
1156,Ente::N,բադ,vuõnjâč
1157,Ente::N,բադ,ча̄дзьлоаннҍт
1158,Eule::N,բու,snjågloe
1159,Eule::N,բու,skunjok
1160,Eule::N,բու,skuolfi
1161,Eule::N,բու,ijjâlodde
1162,Eule::N,բու,iiđsaž
1163,Eule::N,բու,кунньлоаннҍт
1164,Eule::N,բու,чӯзэм вуэһпэй
1165,Kranich::N,կռունկ,goerke
1166,Kranich::N,կռունկ,guorgga
1167,Kranich::N,կռունկ,guorga
1168,Kranich::N,կռունկ,kuor'gâ
1169,Kranich::N,կռունկ,kuõrgg
1170,Kranich::N,կռունկ,кӯррк
1171,Krähe::N,ագռավ,voerhtje
1172,Krähe::N,ագռավ,gárránis
1173,Krähe::N,ագռավ,vuoratjis
1174,Krähe::N,ագռավ,vuoražas
1175,Krähe::N,ագռավ,vuorččis
1176,Krähe::N,ագռավ,vuorâč
1177,Krähe::N,ագռավ,vuõrâč
1178,Krähe::N,ագռավ,вӯрэч
1179,Kuckuck::N,կուկու,gïeke
1180,Kuckuck::N,կուկու,giehka
1181,Kuckuck::N,կուկու,giehka
1182,Kuckuck::N,կուկու,kiehâ
1183,Kuckuck::N,կուկու,ǩiõkk
1184,Kuckuck::N,կուկու,кӣгк
1185,Schwan::N,կարապ,njoktje
1186,Schwan::N,կարապ,snjuktja
1187,Schwan::N,կարապ,njukča
1188,Schwan::N,կարապ,njuhčâ
1189,Schwan::N,կարապ,njuhčč
1190,Schwan::N,կարապ,нюххч
1191,Fisch::N,ձուկ,guelie
1192,Fisch::N,ձուկ,guolle
1193,Fisch::N,ձուկ,guolli
1194,Fisch::N,ձուկ,kyeḷi
1195,Fisch::N,ձուկ,kue´ll
1196,Fisch::N,ձուկ,кӯлль
1197,Barsch::N,պերկես,sihtege
1198,Barsch::N,պերկես,vuoskun
1199,Barsch::N,պերկես,vuoskku
1200,Barsch::N,պերկես,vuásku
1201,Barsch::N,պերկես,vuâsk
1202,Barsch::N,պերկես,вуэсск
1203,Hecht::N,գայլաձուկ,haavke
1204,Hecht::N,գայլաձուկ,hávgga
1205,Hecht::N,գայլաձուկ,hávga
1206,Hecht::N,գայլաձուկ,puško
1207,Hecht::N,գայլաձուկ,nu´ǩǩeš
1208,Hecht::N,գայլաձուկ,ныгкешь
1209,Schlange[Tier]::N,օձ,gïermesje
1210,Schlange[Tier]::N,օձ,germaj
1211,Schlange[Tier]::N,օձ,gearpmaš
1212,Schlange[Tier]::N,օձ,kyev'đi
1213,Schlange[Tier]::N,օձ,ku´vdd
1214,Schlange[Tier]::N,օձ,кӯввьт
1215,Wurm::N,որդ,mietie
1216,Wurm::N,որդ,maarhke
1217,Wurm::N,որդ,mádo
1218,Wurm::N,որդ,máhtu
1219,Wurm::N,որդ,máátu
1220,Wurm::N,որդ,määtt
1221,Wurm::N,որդ,ма̄дт
1222,Wurm::N,ճիճու,mietie
1223,Wurm::N,ճիճու,maarhke
1224,Wurm::N,ճիճու,mádo
1225,Wurm::N,ճիճու,máhtu
1226,Wurm::N,ճիճու,máátu
1227,Wurm::N,ճիճու,määtt
1228,Wurm::N,ճիճու,ма̄дт
1229,Spinne::N,սարդ,hievnie
1230,Spinne::N,սարդ,hievnne
1231,Spinne::N,սարդ,heavdni
1232,Spinne::N,սարդ,evni
1233,Spinne::N,սարդ,eeunaž
1234,Spinne::N,սարդ,о̄а̄з
1235,Ameise::N,միջյուն,garhke
1236,Ameise::N,միջյուն,gårkkå
1237,Ameise::N,միջյուն,gotka
1238,Ameise::N,միջյուն,kutkâ
1239,Ameise::N,միջյուն,kotkk
1240,Ameise::N,միջյուն,ко̄ттк
1241,Laus::N,ոջիլ,dihkie
1242,Laus::N,ոջիլ,dihkke
1243,Laus::N,ոջիլ,dihkki
1244,Laus::N,ոջիլ,tikke
1245,Laus::N,ոջիլ,te´ǩǩ
1246,Laus::N,ոջիլ,тыһкь
1247,Mücke::N,մժղուկ,tjoejhke
1248,Mücke::N,մժղուկ,tjuojkka
1249,Mücke::N,մժղուկ,čuoika
1250,Mücke::N,մժղուկ,čuoš'kâ
1251,Mücke::N,մժղուկ,čuõškk
1252,Mücke::N,մժղուկ,чӯшшк
1253,Fliege::N,ճանճ,tjoere
1254,Fliege::N,ճանճ,boerege
1255,Fliege::N,ճանճ,tjuruk
1256,Fliege::N,ճանճ,čuru
1257,Fliege::N,ճանճ,kiärpáš
1258,Fliege::N,ճանճ,čuâr
1259,Fliege::N,ճանճ,čuâras
1260,Fliege::N,ճանճ,чуэраш
1261,Schmetterling::N,թիթեռ,biejjielåbloe
1262,Schmetterling::N,թիթեռ,biejvvelådde
1263,Schmetterling::N,թիթեռ,beaiveloddi
1264,Schmetterling::N,թիթեռ,piäi'vááloddááš
1265,Schmetterling::N,թիթեռ,ä´llbaž
1266,Schmetterling::N,թիթեռ,pei´vvlå´dd
1267,Schmetterling::N,թիթեռ,а̄лльп
1268,Beere::N,հատապտուղ,muerjie
1269,Beere::N,հատապտուղ,muorjje
1270,Beere::N,հատապտուղ,muorji
1271,Beere::N,հատապտուղ,myer'ji
1272,Beere::N,հատապտուղ,mue´rjj
1273,Beere::N,հատապտուղ,мӯррьй
1274,Apfel::N,խնձոր,æbpla
1275,Apfel::N,խնձոր,ehpal
1276,Apfel::N,խնձոր,eppel
1277,Apfel::N,խնձոր,eahppel
1278,Apfel::N,խնձոր,я̄блэк
1279,Pilz::N,սունկ,goebpere
1280,Pilz::N,սունկ,guoppar
1281,Pilz::N,սունկ,guoppar
1282,Pilz::N,սունկ,kuobâr
1283,Pilz::N,սունկ,kuõbbâr
1284,Pilz::N,սունկ,кӯмпар
1285,Zwiebel::N,սոխ,lööke
1286,Zwiebel::N,սոխ,løhkka
1287,Zwiebel::N,սոխ,lávki
1288,Zwiebel::N,սոխ,luukk
1289,Zwiebel::N,սոխ,луквець
1290,Saat::N,սերմ,saajoe
1291,Saat::N,սերմ,sádjo
1292,Saat::N,սերմ,siepman
1293,Saat::N,սերմ,siemâ
1294,Saat::N,սերմ,siõm
1295,Saat::N,սերմ,се̄м
1296,Korn::N,հատիկ,gernie
1297,Korn::N,հատիկ,gårnnetjalmme
1298,Korn::N,հատիկ,gordni
1299,Korn::N,հատիկ,jiṿe
1300,Korn::N,հատիկ,ле̄ййп
1301,Heu::N,խոտ,suejnieh
1302,Heu::N,խոտ,ájvve
1303,Heu::N,խոտ,suoidni
1304,Heu::N,խոտ,syei'ni
1305,Heu::N,խոտ,suei´nn
1306,Heu::N,խոտ,сӯййн
1307,Schale::N,կեղեւ,gïrre
1308,Schale::N,կեղեւ,garra
1309,Schale::N,կեղեւ,skádne
1310,Schale::N,կեղեւ,garra
1311,Schale::N,կեղեւ,korrâ
1312,Schale::N,կեղեւ,kõrr
1313,Schale::N,կեղեւ,ю̄дтҍ
1314,Grube::N,փոս,haevtie
1315,Grube::N,փոս,rågge
1316,Grube::N,փոս,gohpi
1317,Grube::N,փոս,roggi
1318,Grube::N,փոս,kyep'pi
1319,Grube::N,փոս,rogge
1320,Grube::N,փոս,rå´ǧǧ
1321,Grube::N,փոս,kåå´pp
1322,Grube::N,փոս,коабпь
1323,Falle::N,ծուղակ,barta
1324,Falle::N,ծուղակ,ruevtie
1325,Falle::N,ծուղակ,gillar
1326,Falle::N,ծուղակ,ruovdde
1327,Falle::N,ծուղակ,rihtá
1328,Falle::N,ծուղակ,báhcahat
1329,Falle::N,ծուղակ,ká'skástâh
1330,Falle::N,ծուղակ,ää´ǧǧes
1331,Falle::N,ծուղակ,кӣлл
1332,Falle::N,ծուղակ,ше̄шшь
1333,Schlinge::N,խեղդան,latjka
1334,Schlinge::N,խեղդան,gieras
1335,Schlinge::N,խեղդան,mohkki
1336,Schlinge::N,խեղդան,kieḷâ
1337,Schlinge::N,խեղդան,ǩiõll
1338,Schlinge::N,խեղդան,ää´ǧǧes
1339,Schlinge::N,խեղդան,кӣлл
1340,Schlinge::N,խեղդան,ше̄шшь
1341,Spur::N,հետք,gïeje
1342,Spur::N,հետք,luodda
1343,Spur::N,հետք,joavnes
1344,Spur::N,հետք,luodda
1345,Spur::N,հետք,luod'dâ
