,Concept_ID,et,se
5005,hinter::PRP,taha,duogen
5006,hinter::PRP,taha,maŋŋelin
5007,hinter::PRP,taha,maŋil
5008,hinter::PRP,taha,duogás
5009,hinter::PRP,taha,tyeḥin
5010,hinter::PRP,taha,tue´ǩǩen
5011,hinter::PRP,taha,маӈельт
5012,unter::PRP,all,nuelesne
5013,unter::PRP,all,vuolen
5014,unter::PRP,all,vuolde
5015,unter::PRP,all,vyel'ni
5016,unter::PRP,all,vue´llen
5017,unter::PRP,all,вӯлльнҍ
5018,durch::PRP,läbi,vieken
5019,durch::PRP,läbi,tjadá
5020,durch::PRP,läbi,-rájge
5021,durch::PRP,läbi,čađa
5022,durch::PRP,läbi,čoođâ
5023,durch::PRP,läbi,čõõđ
5024,durch::PRP,läbi,pääi´ǩ
5025,durch::PRP,läbi,че̄д
5026,durch::PRP,kaudu,vieken
5027,durch::PRP,kaudu,tjadá
5028,durch::PRP,kaudu,-rájge
5029,durch::PRP,kaudu,čađa
5030,durch::PRP,kaudu,čoođâ
5031,durch::PRP,kaudu,čõõđ
5032,durch::PRP,kaudu,pääi´ǩ
5033,durch::PRP,kaudu,че̄д
5034,neben::PRP,kõrval,baaltese
5035,neben::PRP,kõrval,báldan
5036,neben::PRP,kõrval,bálddas
5037,neben::PRP,kõrval,paaldâst
5038,neben::PRP,kõrval,paaldâst
5039,neben::PRP,kõrval,поалльтэ
5040,zwischen::PRP,vahel,gaskesne
5041,zwischen::PRP,vahel,gasska
5042,zwischen::PRP,vahel,gaskkas
5043,zwischen::PRP,vahel,kooskâst
5044,zwischen::PRP,vahel,kâskka
5045,zwischen::PRP,vahel,кэскэсьт
5046,zwischen::PRP,vahel,кэ̄скэль
5047,wegen::PRP,tõttu,dïete
5048,wegen::PRP,tõttu,gaevhtieh
5049,wegen::PRP,tõttu,diehti
5050,wegen::PRP,tõttu,dihte
5051,wegen::PRP,tõttu,geažil
5052,wegen::PRP,tõttu,tet
5053,wegen::PRP,tõttu,diõtt
5054,wegen::PRP,tõttu,ǩeäč'ča
5055,wegen::PRP,tõttu,гуэйке
5056,wegen::PRP,pärast,dïete
5057,wegen::PRP,pärast,gaevhtieh
5058,wegen::PRP,pärast,diehti
5059,wegen::PRP,pärast,dihte
5060,wegen::PRP,pärast,geažil
5061,wegen::PRP,pärast,tet
5062,wegen::PRP,pärast,diõtt
5063,wegen::PRP,pärast,ǩeäč'ča
5064,wegen::PRP,pärast,гуэйке
5065,dies::PRN,see,dihte
5066,dies::PRN,see,dát
5067,dies::PRN,see,dát
5068,dies::PRN,see,táát
5069,dies::PRN,see,tät
5070,dies::PRN,see,tiett-aa
5071,dies::PRN,see,тэдт
5072,das::PRN,see,dohte
5073,das::PRN,see,dat
5074,das::PRN,see,dat
5075,das::PRN,see,tot
5076,das::PRN,see,tõt
5077,das::PRN,see,тудт
5078,alles::PRN,kõik,gaajhke
5079,alles::PRN,kõik,gájkka
5080,alles::PRN,kõik,buot
5081,alles::PRN,kõik,puoh
5082,alles::PRN,kõik,puk
5083,alles::PRN,kõik,пугк
5084,ich::PRN,mina,manne
5085,ich::PRN,mina,mån
5086,ich::PRN,mina,månnå
5087,ich::PRN,mina,mun
5088,ich::PRN,mina,mun
5089,ich::PRN,mina,munnâ
5090,ich::PRN,mina,mon
5091,ich::PRN,mina,мунн
5092,du::PRN,sina,datne
5093,du::PRN,sina,dån
5094,du::PRN,sina,don
5095,du::PRN,sina,tun
5096,du::PRN,sina,ton
5097,du::PRN,sina,то̄нн
5098,er::PRN,tema,dïhte
5099,er::PRN,tema,sån
5100,er::PRN,tema,son
5101,er::PRN,tema,sun
5102,er::PRN,tema,son
5103,er::PRN,tema,со̄нн
5104,wir::PRN,me,mijjieh
5105,wir::PRN,me,mij
5106,wir::PRN,me,mii
5107,wir::PRN,me,mij
5108,wir::PRN,me,mij
5109,wir::PRN,me,мыйй
5110,ihr::PRN,te,dijjie
5111,ihr::PRN,te,dij
5112,ihr::PRN,te,dii
5113,ihr::PRN,te,tij
5114,ihr::PRN,te,tij
5115,ihr::PRN,te,тыйй
5116,sie::PRN,nad,dah
5117,sie::PRN,nad,sij
5118,sie::PRN,nad,sii
5119,sie::PRN,nad,sij
5120,sie::PRN,nad,sij
5121,sie::PRN,nad,сыйй
5122,was::FPRN,mis,mij
5123,was::FPRN,mis,mij
5124,was::FPRN,mis,mii
5125,was::FPRN,mis,mii
5126,was::FPRN,mis,mii
5127,was::FPRN,mis,мӣ
5128,wer::FPRN,kes,gie
5129,wer::FPRN,kes,guhti
5130,wer::FPRN,kes,gii
5131,wer::FPRN,kes,guhte
5132,wer::FPRN,kes,kii
5133,wer::FPRN,kes,ǩii
5134,wer::FPRN,kes,kåå´tt
5135,wer::FPRN,kes,ке̄
5136,wo::FADV,kus,gusnie
5137,wo::FADV,kus,gånnå
5138,wo::FADV,kus,gos
5139,wo::FADV,kus,kost
5140,wo::FADV,kus,ko´st
5141,wo::FADV,kus,касьт
5142,wohin::FADV,kuhu,gogka
5143,wohin::FADV,kuhu,gåsi
5144,wohin::FADV,kuhu,gosa
5145,wohin::FADV,kuhu,kuus
5146,wohin::FADV,kuhu,koozz
5147,wohin::FADV,kuhu,ко̄з
5148,wie::FADV,kuidas,guktie
5149,wie::FADV,kuidas,gumhtie
5150,wie::FADV,kuidas,gåktu
5151,wie::FADV,kuidas,mot
5152,wie::FADV,kuidas,mahte
5153,wie::FADV,kuidas,mä´htt
5154,wie::FADV,kuidas,ко̄ххт
5155,warum::FADV,miks,man
5156,warum::FADV,miks,manen
5157,warum::FADV,miks,manne
5158,warum::FADV,miks,mane
5159,warum::FADV,miks,mondiet
5160,warum::FADV,miks,mõõzz
5161,warum::FADV,miks,mää´nn
5162,warum::FADV,miks,мэ̄йт
5163,warum::FADV,miks,мэ̄ннгуэйке
5164,wieviel::FNUM,mitu,man jeenje
5165,wieviel::FNUM,mitu,makta
5166,wieviel::FNUM,mitu,olugo
5167,wieviel::FNUM,mitu,kalle
5168,wieviel::FNUM,mitu,kâ´ll
5169,wieviel::FNUM,mitu,мэ̄ннве̄рьт
5170,wieviel::FNUM,mitu,мэ̄нлянчверьт
5171,wieviel::FNUM,kui palju,man jeenje
5172,wieviel::FNUM,kui palju,makta
5173,wieviel::FNUM,kui palju,olugo
5174,wieviel::FNUM,kui palju,kalle
5175,wieviel::FNUM,kui palju,kâ´ll
5176,wieviel::FNUM,kui palju,мэ̄ннве̄рьт
5177,wieviel::FNUM,kui palju,мэ̄нлянчверьт
5178,eins::NUM,üks,akte
5179,eins::NUM,üks,akta
5180,eins::NUM,üks,okta
5181,eins::NUM,üks,ohtâ
5182,eins::NUM,üks,õhtt
5183,eins::NUM,üks,э̄ххт
5184,eins::NUM,üks,о̄ххтэ
5185,zwei::NUM,kaks,göökte
5186,zwei::NUM,kaks,guokta
5187,zwei::NUM,kaks,guokte
5188,zwei::NUM,kaks,kyeh'ti
5189,zwei::NUM,kaks,kuõ´htt
5190,zwei::NUM,kaks,кӯххт
5191,drei::NUM,kolm,golme
5192,drei::NUM,kolm,gålmmå
5193,drei::NUM,kolm,golbma
5194,drei::NUM,kolm,kulmâ
5195,drei::NUM,kolm,koumm
5196,drei::NUM,kolm,ко̄ллм
5197,vier::NUM,neli,njieljie
5198,vier::NUM,neli,niellja
5199,vier::NUM,neli,njeallje
5200,vier::NUM,neli,nelji
5201,vier::NUM,neli,nellj
5202,vier::NUM,neli,не̄лльй
5203,fünf::NUM,viis,vïjhte
5204,fünf::NUM,viis,vihtta
5205,fünf::NUM,viis,vihtta
5206,fünf::NUM,viis,vittâ
5207,fünf::NUM,viis,vitt
5208,fünf::NUM,viis,выдт
5209,sechs::NUM,kuus,govhte
5210,sechs::NUM,kuus,guhtta
5211,sechs::NUM,kuus,guhtta
5212,sechs::NUM,kuus,kuttâ
5213,sechs::NUM,kuus,kutt
5214,sechs::NUM,kuus,кудт
5215,sieben::NUM,seitse,tjïjhtje
5216,sieben::NUM,seitse,giehtja
5217,sieben::NUM,seitse,čieža
5218,sieben::NUM,seitse,čiččâm
5219,sieben::NUM,seitse,čiččâm
5220,sieben::NUM,seitse,кыджемь
5221,acht::NUM,kaheksa,gaektsie
5222,acht::NUM,kaheksa,gáktsa
5223,acht::NUM,kaheksa,gávcci
5224,acht::NUM,kaheksa,käävci
5225,acht::NUM,kaheksa,kääu´c
5226,acht::NUM,kaheksa,ка̄ххц
5227,neun::NUM,üheksa,uktsie
5228,neun::NUM,üheksa,aktse
5229,neun::NUM,üheksa,ovcci
5230,neun::NUM,üheksa,oovce
5231,neun::NUM,üheksa,å´hcc
5232,neun::NUM,üheksa,аххц
5233,zehn::NUM,kümme,luhkie
5234,zehn::NUM,kümme,låhke
5235,zehn::NUM,kümme,lågev
5236,zehn::NUM,kümme,logi
5237,zehn::NUM,kümme,loṿe
5238,zehn::NUM,kümme,lååi
5239,zehn::NUM,kümme,лоагкь
5240,elf::NUM,üksteist,luhkieakte
5241,elf::NUM,üksteist,lågenanakta
5242,elf::NUM,üksteist,oktanuppelohkái
5243,elf::NUM,üksteist,ohtnubáloh
5244,elf::NUM,üksteist,õtmlo
5245,elf::NUM,üksteist,õhttmlo
5246,elf::NUM,üksteist,э̄ххтэмплоагкь
5247,zwölf::NUM,kaksteist,luhkiegöökte
5248,zwölf::NUM,kaksteist,lågenanguokta
5249,zwölf::NUM,kaksteist,guoktenuppelohkái
5250,zwölf::NUM,kaksteist,kyeh'tnubáloh
5251,zwölf::NUM,kaksteist,kuâtmlo
5252,zwölf::NUM,kaksteist,kuâhttmlo
5253,zwölf::NUM,kaksteist,кӯххтэмплоагкь
5254,zwanzig::NUM,kakskümmend,göökteluhkie
5255,zwanzig::NUM,kakskümmend,guoktalåhke
5256,zwanzig::NUM,kakskümmend,guoktelogi
5257,zwanzig::NUM,kakskümmend,kyeh'tilov
5258,zwanzig::NUM,kakskümmend,kuâhttlo
5259,zwanzig::NUM,kakskümmend,кӯххтлоагкь
5260,dreißig::NUM,kolmkümmend,golmeluhkie
5261,dreißig::NUM,kolmkümmend,gålmmålåhke
5262,dreißig::NUM,kolmkümmend,golbmalogi
5263,dreißig::NUM,kolmkümmend,kulmâlov
5264,dreißig::NUM,kolmkümmend,koummlo
5265,dreißig::NUM,kolmkümmend,ко̄ллмлоагкь
5266,vierzig::NUM,nelikümmend,njieljieluhkie
5267,vierzig::NUM,nelikümmend,nielljalåhke
5268,vierzig::NUM,nelikümmend,njealljelogi
5269,vierzig::NUM,nelikümmend,neljilov
5270,vierzig::NUM,nelikümmend,nelljlo
5271,vierzig::NUM,nelikümmend,не̄лльйлоагкь
5272,fünfzig::NUM,viiskümmend,vïjhteluhkie
5273,fünfzig::NUM,viiskümmend,vihttalåhke
5274,fünfzig::NUM,viiskümmend,vihttalogi
5275,fünfzig::NUM,viiskümmend,vittâlov
5276,fünfzig::NUM,viiskümmend,vittlo
5277,fünfzig::NUM,viiskümmend,выдтлоагкъ
5278,sechzig::NUM,kuuskümmend,govhteluhkie
5279,sechzig::NUM,kuuskümmend,guhttalåhke
5280,sechzig::NUM,kuuskümmend,guhttalogi
5281,sechzig::NUM,kuuskümmend,kuttâlov
5282,sechzig::NUM,kuuskümmend,kuttlo
5283,sechzig::NUM,kuuskümmend,кудтлоагкь
5284,siebzig::NUM,seitsekümmend,tjïjhtjeluhkie
5285,siebzig::NUM,seitsekümmend,gietjavlåhke
5286,siebzig::NUM,seitsekümmend,čiežalogi
5287,siebzig::NUM,seitsekümmend,čiččâmlov
5288,siebzig::NUM,seitsekümmend,čičmlo
5289,siebzig::NUM,seitsekümmend,кыджемьлоагкь
5290,achtzig::NUM,kaheksakümmend,gaektsieluhkie
5291,achtzig::NUM,kaheksakümmend,gáktsalåhke
5292,achtzig::NUM,kaheksakümmend,gávccilogi
5293,achtzig::NUM,kaheksakümmend,kähcilov
5294,achtzig::NUM,kaheksakümmend,kä´hcclo
5295,achtzig::NUM,kaheksakümmend,ка̄ххцлоагкь
5296,neunzig::NUM,üheksakümmend,uktsieluhkie
5297,neunzig::NUM,üheksakümmend,aktselåhke
5298,neunzig::NUM,üheksakümmend,ovccilogi
5299,neunzig::NUM,üheksakümmend,ohcelov
5300,neunzig::NUM,üheksakümmend,å´hcclo
5301,neunzig::NUM,üheksakümmend,аххцлоагкь
5302,hundert::NUM,sada,tjuetie
5303,hundert::NUM,sada,tjuohte
5304,hundert::NUM,sada,čuođi
5305,hundert::NUM,sada,čyeti
5306,hundert::NUM,sada,čue´tt
5307,hundert::NUM,sada,чӯдть
5308,tausend::NUM,tuhat,tåvsene
5309,tausend::NUM,tuhat,stoeretjuetie
5310,tausend::NUM,tuhat,tuvsán
5311,tausend::NUM,tuhat,duhát
5312,tausend::NUM,tuhat,duhát
5313,tausend::NUM,tuhat,tuhháát
5314,tausend::NUM,tuhat,dohat
5315,tausend::NUM,tuhat,то̄а̄фант
5316,und::CNJ,ja,jïh
5317,und::CNJ,ja,ja
5318,und::CNJ,ja,ja
5319,und::CNJ,ja,já
5320,und::CNJ,ja,di
5321,und::CNJ,ja,я
5322,und::CNJ,ja,да
5323,und::CNJ,ja,де
5324,oder::CNJ,või,jallh
5325,oder::CNJ,või,jali
5326,oder::CNJ,või,dahje
5327,oder::CNJ,või,adai
5328,oder::CNJ,või,avi
5329,oder::CNJ,või,le´be
5330,oder::CNJ,või,элэ
5331,oder::CNJ,või,вай
5332,stehen::V,seisma,tjåadtjodh
5333,stehen::V,seisma,seajsasjidh
5334,stehen::V,seisma,tjuodtjot
5335,stehen::V,seisma,čuožžut
5336,stehen::V,seisma,cuáp'cuđ
5337,stehen::V,seisma,čuâǯ'ǯad
5338,stehen::V,seisma,чуэннче
5339,sitzen::V,istuma,tjahkasjidh
5340,sitzen::V,istuma,tjåhkkåhit
5341,sitzen::V,istuma,čohkkát
5342,sitzen::V,istuma,čokkáđ
5343,sitzen::V,istuma,išttâd åårrad
5344,sitzen::V,istuma,ышштэ
5345,liegen::V,lamama,gaajranidh
5346,liegen::V,lamama,vellahit
5347,liegen::V,lamama,veallát
5348,liegen::V,lamama,viäl'láđ
5349,liegen::V,lamama,liâššâd
5350,liegen::V,lamama,ле̄шшэ
5351,hängen::V,rippuma,gævnjasjidh
5352,hängen::V,rippuma,gahtsahit
5353,hängen::V,rippuma,heaŋgát
5354,hängen::V,rippuma,hiäŋ'gáđ
5355,hängen::V,rippuma,sorččad
5356,hängen::V,rippuma,ла̄бпэ
5357,werden::V,saama,sjïdtedh
5358,werden::V,saama,sjaddat
5359,werden::V,saama,beassat
5360,werden::V,saama,šoddâđ
5361,werden::V,saama,šõddâd
5362,werden::V,saama,шэ̄ннтэ
5363,werden::V,hakkama,sjïdtedh
5364,werden::V,hakkama,sjaddat
5365,werden::V,hakkama,beassat
5366,werden::V,hakkama,šoddâđ
5367,werden::V,hakkama,šõddâd
5368,werden::V,hakkama,шэ̄ннтэ
5369,passieren::V,juhtuma,vaasedh
5370,passieren::V,juhtuma,sjaddat
5371,passieren::V,juhtuma,dáhpáduvvat
5372,passieren::V,juhtuma,vássit
5373,passieren::V,juhtuma,dáhpáhuvvat
5374,passieren::V,juhtuma,šoddâđ
5375,passieren::V,juhtuma,šõddâd
5376,passieren::V,juhtuma,шэ̄ннтэ
5377,passieren::V,juhtuma,тагсэ
5378,beginnen::V,algama,aelkedh
5379,beginnen::V,algama,álgget
5380,beginnen::V,algama,álggahit
5381,beginnen::V,algama,älgiđ
5382,beginnen::V,algama,ä´lǧǧed
5383,beginnen::V,algama,о̄а̄лкхуввэ
5384,beginnen::V,algama,о̄а̄лкхэднэ
5385,beginnen::V,hakkama,aelkedh
5386,beginnen::V,hakkama,álgget
5387,beginnen::V,hakkama,álggahit
5388,beginnen::V,hakkama,älgiđ
5389,beginnen::V,hakkama,ä´lǧǧed
5390,beginnen::V,hakkama,о̄а̄лкхуввэ
5391,beginnen::V,hakkama,о̄а̄лкхэднэ
5392,enden::V,lõppema,orrijidh
5393,enden::V,lõppema,hiejttet
5394,enden::V,lõppema,nohkat
5395,enden::V,lõppema,nuuhâđ
5396,enden::V,lõppema,puu´tted
5397,enden::V,lõppema,пудтэ
5398,enden::V,lõppema,кӣркнэ
5399,wechseln::V,vahelduma,målsodh
5400,wechseln::V,vahelduma,lånudit
5401,wechseln::V,vahelduma,molssastit
5402,wechseln::V,vahelduma,molsašuddat
5403,wechseln::V,vahelduma,molsođ
5404,wechseln::V,vahelduma,vaaitõõttâd
5405,wechseln::V,vahelduma,вуайхувнэ
5406,aufgehen[Sonne]::V,tõusma,låvnedh
5407,aufgehen[Sonne]::V,tõusma,årijdit
5408,aufgehen[Sonne]::V,tõusma,lavnnet
5409,aufgehen[Sonne]::V,tõusma,badjánit
5410,aufgehen[Sonne]::V,tõusma,pajaniđ
5411,aufgehen[Sonne]::V,tõusma,pâjjned
5412,aufgehen[Sonne]::V,tõusma,пэ̄ййнэ
5413,untergehen[Sonne]::V,loojuma,luajhtadidh
5414,untergehen[Sonne]::V,loojuma,gáhtot
5415,untergehen[Sonne]::V,loojuma,vidodit
5416,untergehen[Sonne]::V,loojuma,luoitádit
5417,untergehen[Sonne]::V,loojuma,lyeš'tiđ
5418,untergehen[Sonne]::V,loojuma,lue´štted
5419,untergehen[Sonne]::V,loojuma,луэшштэдтэ
5420,scheinen[Sonne]::V,paistma,goekedh
5421,scheinen[Sonne]::V,paistma,bájttet
5422,scheinen[Sonne]::V,paistma,báitit
5423,scheinen[Sonne]::V,paistma,päštiđ
5424,scheinen[Sonne]::V,paistma,pä´štted
5425,scheinen[Sonne]::V,paistma,па̄шшьтэ
5426,donnern::V,kõmisema,laakedh
5427,donnern::V,kõmisema,sjærggot
5428,donnern::V,kõmisema,čerget
5429,donnern::V,kõmisema,čiär'guđ
5430,donnern::V,kõmisema,čeärgged
5431,donnern::V,kõmisema,ча̄рркэ
5432,wehen::V,puhuma,bïegkedh
5433,wehen::V,puhuma,bieggat
5434,wehen::V,puhuma,bieggat
5435,wehen::V,puhuma,pieg'gâđ
5436,wehen::V,puhuma,piõg'gâd
5437,wehen::V,puhuma,пӣӈӈкье
5438,strömen::V,voolama,galkedh
5439,strömen::V,voolama,gålggåt
5440,strömen::V,voolama,golgat
5441,strömen::V,voolama,kulgâđ
5442,strömen::V,voolama,kolggâd
5443,strömen::V,voolama,ко̄ллкэ
5444,fließen::V,voolama,galkedh
5445,fließen::V,voolama,gålggåt
5446,fließen::V,voolama,golgat
5447,fließen::V,voolama,kulgâđ
5448,fließen::V,voolama,kolggâd
5449,fließen::V,voolama,ко̄ллкэ
5450,sich drehen::V,pöörduma,jårredh
5451,sich drehen::V,pöörduma,bådnjåsit
5452,sich drehen::V,pöörduma,jorrat
5453,sich drehen::V,pöörduma,juurrâđ
5454,sich drehen::V,pöörduma,joorrâd
5455,sich drehen::V,pöörduma,чо̄ннэ
5456,schwanken::V,kõikuma,syjjedidh
5457,schwanken::V,kõikuma,vábbulit
5458,schwanken::V,kõikuma,suoibut
5459,schwanken::V,kõikuma,juár'buđ
5460,schwanken::V,kõikuma,lâsmmad
5461,schwanken::V,kõikuma,leâujjad
5462,schwanken::V,kõikuma,лыйввэ
5463,schwanken::V,kõikuma,качьедтэ
5464,schwingen::V,võnkuma,gaavedh
5465,schwingen::V,võnkuma,svinhtedh
5466,schwingen::V,võnkuma,gávvat
5467,schwingen::V,võnkuma,hiäi'luđ
5468,schwingen::V,võnkuma,heillad
5469,schwingen::V,võnkuma,мо̄а̄хнэ
5470,fallen::V,langema,gahtjedh
5471,fallen::V,langema,gahttjat
5472,fallen::V,langema,gahččat
5473,fallen::V,langema,jurrâđ
5474,fallen::V,langema,kõččâd
5475,fallen::V,langema,viõr'rled
5476,fallen::V,langema,ёрнэ
5477,fallen::V,langema,кэ̄ххче
5478,brennen::V,põlema,bueledh
5479,brennen::V,põlema,buollet
5480,brennen::V,põlema,buollit
5481,brennen::V,põlema,pyelliđ
5482,brennen::V,põlema,pue´lled
5483,brennen::V,põlema,пӯлле
5484,rauchen::V,suitsema,soevedidh
5485,rauchen::V,suitsema,berkiestidh
5486,rauchen::V,suitsema,tsåjttset
5487,rauchen::V,suitsema,borgguhit
5488,rauchen::V,suitsema,po'rgestiđ
5489,rauchen::V,suitsema,soicceđ
5490,rauchen::V,suitsema,suõv'veed
5491,rauchen::V,suitsema,суввдэ
5492,regnen::V,sadama,abrodh
5493,regnen::V,sadama,harvvet
5494,regnen::V,sadama,rássjodit
5495,regnen::V,sadama,arvit
5496,regnen::V,sadama,arved
5497,regnen::V,sadama,â´brred
5498,regnen::V,sadama,аббрэ
5499,gefrieren::V,kinni külmuma,gelmedh
5500,gefrieren::V,kinni külmuma,jeangodh
5501,gefrieren::V,kinni külmuma,jiegŋot
5502,gefrieren::V,kinni külmuma,galbmot
5503,gefrieren::V,kinni külmuma,jiäŋŋuđ
5504,gefrieren::V,kinni külmuma,jiõŋŋâd
5505,gefrieren::V,kinni külmuma,kâ´lmmed
5506,gefrieren::V,kinni külmuma,калльме
5507,tauen::V,sulama,leamkedh
5508,tauen::V,sulama,suddat
5509,tauen::V,sulama,sagŋadit
5510,tauen::V,sulama,suddat
5511,tauen::V,sulama,suddâđ
5512,tauen::V,sulama,suddâd
5513,tauen::V,sulama,sõõŋŋâd
5514,tauen::V,sulama,суннтэ
5515,schmelzen::V,sulama,sjalkedh
5516,schmelzen::V,sulama,suddat
5517,schmelzen::V,sulama,suddat
5518,schmelzen::V,sulama,suddâđ
5519,schmelzen::V,sulama,sooŋŋâđ
5520,schmelzen::V,sulama,suddâd
5521,schmelzen::V,sulama,sõõŋŋâd
5522,schmelzen::V,sulama,суннтэ
5523,trocknen::V,kuivama,gajhkedh
5524,trocknen::V,kuivama,gåjkkåt
5525,trocknen::V,kuivama,goikat
5526,trocknen::V,kuivama,iiŋŋâđ
5527,trocknen::V,kuivama,iiŋŋâd
5528,trocknen::V,kuivama,koškkâd
5529,trocknen::V,kuivama,ко̄шшкэ
5530,sieden::V,keema,doeltedh
5531,sieden::V,keema,duolldat
5532,sieden::V,keema,duoldat
5533,sieden::V,keema,tuol'dâđ
5534,sieden::V,keema,tuõlddâd
5535,sieden::V,keema,тӯллтэ
5536,faulen::V,mädanema,rååknedh
5537,faulen::V,mädanema,mïetskedh
5538,faulen::V,mädanema,miesskat
5539,faulen::V,mädanema,mieskat
5540,faulen::V,mädanema,guohcagit
5541,faulen::V,mädanema,kálágiđ
5542,faulen::V,mädanema,kuo'câgiđ
5543,faulen::V,mädanema,kuõccjed
5544,faulen::V,mädanema,мӣццкэ
5545,verfaulen::V,mädanema,rååknedh
5546,verfaulen::V,mädanema,mïetskedh
5547,verfaulen::V,mädanema,miesskat
5548,verfaulen::V,mädanema,mieskat
5549,verfaulen::V,mädanema,guohcagit
5550,verfaulen::V,mädanema,kálágiđ
5551,verfaulen::V,mädanema,kuo'câgiđ
5552,verfaulen::V,mädanema,kuõccjed
5553,verfaulen::V,mädanema,кӯццке
5554,reißen::V,rebenema,gäjhkanidh
5555,reißen::V,rebenema,ráhkat
5556,reißen::V,rebenema,liejmedit
5557,reißen::V,rebenema,gaikánit
5558,reißen::V,rebenema,kiškuđ
5559,reißen::V,rebenema,rõttsed
5560,reißen::V,rebenema,лӯнтнэ
5561,reißen::V,rebenema,кышшксэллэ
5562,versinken::V,uppuma,våajodh
5563,versinken::V,uppuma,vuodjot
5564,versinken::V,uppuma,tjalggat
5565,versinken::V,uppuma,vuodjut
5566,versinken::V,uppuma,vuáijuđ
5567,versinken::V,uppuma,vuäjjad
5568,versinken::V,uppuma,вуаййе
5569,vergehen::V,mööduma,vaesedh
5570,vergehen::V,mööduma,vásset
5571,vergehen::V,mööduma,gollat
5572,vergehen::V,mööduma,kullâđ
5573,vergehen::V,mööduma,jåå´tted
5574,vergehen::V,mööduma,ва̄ссэ
5575,vergehen::V,mööduma,ӣллъюввэ
5576,erscheinen::V,ilmuma,vååjnedh
5577,erscheinen::V,ilmuma,ihtet
5578,erscheinen::V,ilmuma,ihtit
5579,erscheinen::V,ilmuma,albmodit
5580,erscheinen::V,ilmuma,a'lmostuđ
5581,erscheinen::V,ilmuma,ee´tted
5582,erscheinen::V,ilmuma,čuäitõõttâd
5583,erscheinen::V,ilmuma,i´lmstõõvvâd
5584,erscheinen::V,ilmuma,ыдтӭ
5585,verschwinden::V,kaduma,haajpanidh
5586,verschwinden::V,kaduma,gáhtot
5587,verschwinden::V,kaduma,jávkat
5588,verschwinden::V,kaduma,jä'vkittiđ
5589,verschwinden::V,kaduma,jaukkâd
5590,verschwinden::V,kaduma,hää´vjed
5591,verschwinden::V,kaduma,ка̄дтэ
5592,sinken::V,vajuma,våajodh
5593,sinken::V,vajuma,tsoahkot
5594,sinken::V,vajuma,snjoaredit
5595,sinken::V,vajuma,čalgat
5596,sinken::V,vajuma,luáš'tádâttâđ
5597,sinken::V,vajuma,njeeijâđ
5598,sinken::V,vajuma,luâšttõõttâd
5599,sinken::V,vajuma,njeâjjad
5600,sinken::V,vajuma,луэшштэдтэ
5601,sinken::V,langema,våajodh
5602,sinken::V,langema,tsoahkot
5603,sinken::V,langema,snjoaredit
5604,sinken::V,langema,čalgat
5605,sinken::V,langema,luáš'tádâttâđ
5606,sinken::V,langema,njeeijâđ
5607,sinken::V,langema,luâšttõõttâd
5608,sinken::V,langema,njeâjjad
5609,sinken::V,langema,луэшштэдтэ
5610,abnehmen::V,vähenema,nåhkedidh
5611,abnehmen::V,vähenema,unnot
5612,abnehmen::V,vähenema,binnot
5613,abnehmen::V,vähenema,geahppánit
5614,abnehmen::V,vähenema,kiäp'pániđ
5615,abnehmen::V,vähenema,ǩeäp'pned
5616,abnehmen::V,vähenema,уһцнэ
5617,abnehmen::V,kahenema,nåhkedidh
5618,abnehmen::V,kahenema,unnot
5619,abnehmen::V,kahenema,binnot
5620,abnehmen::V,kahenema,geahppánit
5621,abnehmen::V,kahenema,kiäp'pániđ
5622,abnehmen::V,kahenema,ǩeäp'pned
5623,abnehmen::V,kahenema,уһцнэ
5624,zunehmen::V,kasvama,lassánit
5625,zunehmen::V,kasvama,ædnot
5626,zunehmen::V,kasvama,lassánit
5627,zunehmen::V,kasvama,stuorrut
5628,zunehmen::V,kasvama,lasaniđ
5629,zunehmen::V,kasvama,šõkkned
5630,zunehmen::V,kasvama,лашшнэ
5631,zunehmen::V,kasvama,шуррнэ
5632,steigen::V,tõusma,tjuedtjielidh
5633,steigen::V,tõusma,allánit
5634,steigen::V,tõusma,badjánit
5635,steigen::V,tõusma,allánit
5636,steigen::V,tõusma,alaniđ
5637,steigen::V,tõusma,âllned
5638,steigen::V,tõusma,pâjjned
5639,steigen::V,tõusma,пэ̄ййнэ
5640,steigen::V,üles minema,tjuedtjielidh
5641,steigen::V,üles minema,allánit
5642,steigen::V,üles minema,badjánit
5643,steigen::V,üles minema,allánit
5644,steigen::V,üles minema,alaniđ
5645,steigen::V,üles minema,âllned
5646,steigen::V,üles minema,pâjjned
5647,steigen::V,üles minema,пэ̄ййнэ
5648,wachsen::V,kasvama,suvvedh
5649,wachsen::V,kasvama,sjïdtedh
5650,wachsen::V,kasvama,sjaddat
5651,wachsen::V,kasvama,šaddat
5652,wachsen::V,kasvama,stuorrut
5653,wachsen::V,kasvama,šoddâđ
5654,wachsen::V,kasvama,šõddâd
5655,wachsen::V,kasvama,шэ̄ннтэ
5656,glänzen::V,läikimä,gïjkedh
5657,glänzen::V,läikimä,guohkat
5658,glänzen::V,läikimä,guojttet
5659,glänzen::V,läikimä,deadjut
5660,glänzen::V,läikimä,gildit
5661,glänzen::V,läikimä,kolottiđ
5662,glänzen::V,läikimä,pe´lǩǩed
5663,glänzen::V,läikimä,leä´dǧǧed
5664,glänzen::V,läikimä,пӯлле
