,Concept_ID,fa,se
2320,Spitze::N,سر,ǩie´čč
2321,Spitze::N,سر,кя̄женч
2322,Spitze::N,نوک,gietjie
2323,Spitze::N,نوک,snjuhtje
2324,Spitze::N,نوک,gihttje
2325,Spitze::N,نوک,geahči
2326,Spitze::N,نوک,picci
2327,Spitze::N,نوک,keeči
2328,Spitze::N,نوک,ǩie´čč
2329,Spitze::N,نوک,кя̄женч
2330,Ende::N,ته,gietjie
2331,Ende::N,ته,giehtje
2332,Ende::N,ته,geahči
2333,Ende::N,ته,keeči
2334,Ende::N,ته,puäš'š
2335,Ende::N,ته,ке̄джь
2336,Ende::N,آخر,gietjie
2337,Ende::N,آخر,giehtje
2338,Ende::N,آخر,geahči
2339,Ende::N,آخر,keeči
2340,Ende::N,آخر,puäš'š
2341,Ende::N,آخر,ке̄джь
2342,Loch::N,سوراخ,raejkie
2343,Loch::N,سوراخ,rájgge
2344,Loch::N,سوراخ,ráigi
2345,Loch::N,سوراخ,räigi
2346,Loch::N,سوراخ,loikk
2347,Loch::N,سوراخ,râi´ǧǧ
2348,Loch::N,سوراخ,ра̄ййк
2349,Winkel::N,کنج,skaavhte
2350,Winkel::N,کنج,tjiehka
2351,Winkel::N,کنج,soahppa
2352,Winkel::N,کنج,čiehka
2353,Winkel::N,کنج,sogge
2354,Winkel::N,کنج,suåp'p
2355,Winkel::N,کنج,уггл
2356,Muster::N,نقش,goere
2357,Muster::N,نقش,girjja
2358,Muster::N,نقش,girjjit
2359,Muster::N,نقش,kovos
2360,Muster::N,نقش,кыррьй
2361,Muster::N,نقش,кырьйнесс
2362,Größe::N,قد,ståaroe
2363,Größe::N,قد,stuorrudahka
2364,Größe::N,قد,stūrrodat
2365,Größe::N,قد,mahtodat
2366,Größe::N,قد,allodat
2367,Größe::N,قد,stuá'ṛudâh
2368,Größe::N,قد,роаӈӈьк
2369,Größe::N,بزرگی,ståaroe
2370,Größe::N,بزرگی,stuorrudahka
2371,Größe::N,بزرگی,stūrrodat
2372,Größe::N,بزرگی,mahtodat
2373,Größe::N,بزرگی,allodat
2374,Größe::N,بزرگی,stuá'ṛudâh
2375,Größe::N,بزرگی,роаӈӈьк
2376,Länge::N,طول,gåhkoe
2377,Länge::N,طول,guhkkudahka
2378,Länge::N,طول,guhkkodat
2379,Länge::N,طول,kukkodâh
2380,Länge::N,طول,õllâdvuõtt
2381,Länge::N,طول,куххьквӯдт
2382,Höhe::N,بلندی,jalloe
2383,Höhe::N,بلندی,jalladahke
2384,Höhe::N,بلندی,alludahka
2385,Höhe::N,بلندی,allatvuohta
2386,Höhe::N,بلندی,allodat
2387,Höhe::N,بلندی,aḷodâh
2388,Höhe::N,بلندی,âlladvuõtt
2389,Höhe::N,بلندی,э̄ллвӯдт
2390,Gewicht::N,وزن,leavloe
2391,Gewicht::N,وزن,dædda
2392,Gewicht::N,وزن,låssudahka
2393,Gewicht::N,وزن,deaddu
2394,Gewicht::N,وزن,tiäd'du
2395,Gewicht::N,وزن,teäd'd
2396,Gewicht::N,وزن,тя̄ннт
2397,Gewicht::N,وزن,вӣссь
2398,Menge::N,مقدار,mierie
2399,Menge::N,مقدار,ållo
2400,Menge::N,مقدار,mearri
2401,Menge::N,مقدار,doahkki
2402,Menge::N,مقدار,meeṛi
2403,Menge::N,مقدار,tukk
2404,Menge::N,مقدار,mie´rr
2405,Menge::N,مقدار,туххк
2406,Menge::N,مقدار,ла̄ннҍт
2407,Menge::N,اندازه,mierie
2408,Menge::N,اندازه,ållo
2409,Menge::N,اندازه,mearri
2410,Menge::N,اندازه,doahkki
2411,Menge::N,اندازه,meeṛi
2412,Menge::N,اندازه,tukk
2413,Menge::N,اندازه,mie´rr
2414,Menge::N,اندازه,туххк
2415,Menge::N,اندازه,ла̄ннҍт
2416,Haufen::N,توده,deava
2417,Haufen::N,توده,håevkie
2418,Haufen::N,توده,hårre
2419,Haufen::N,توده,látna
2420,Haufen::N,توده,laaṇâ
2421,Haufen::N,توده,laađđ
2422,Haufen::N,توده,поанн
2423,Reihe::N,ردیف,raajroe
2424,Reihe::N,ردیف,rájddo
2425,Reihe::N,ردیف,gurgadas
2426,Reihe::N,ردیف,kuáḷus
2427,Reihe::N,ردیف,riâd'd
2428,Reihe::N,ردیف,по̄ллт
2429,Boot::N,قایق,vïnhtse
2430,Boot::N,قایق,vanás
2431,Boot::N,قایق,vanntsa
2432,Boot::N,قایق,fanas
2433,Boot::N,قایق,voonâs
2434,Boot::N,قایق,käärbis
2435,Boot::N,قایق,võõnâs
2436,Boot::N,قایق,вэнс
2437,Ruder::N,پارو,aajroe
2438,Ruder::N,پارو,ájrro
2439,Ruder::N,پارو,áiru
2440,Ruder::N,پارو,áiru
2441,Ruder::N,پارو,äirr
2442,Ruder::N,پارو,а̄ррьй
2443,Schlitten::N,سورتمه,slærra
2444,Schlitten::N,سورتمه,tjïelhke
2445,Schlitten::N,سورتمه,gieris
2446,Schlitten::N,سورتمه,tjielkká
2447,Schlitten::N,سورتمه,gielká
2448,Schlitten::N,سورتمه,kiäl'kká
2449,Schlitten::N,سورتمه,saan
2450,Schlitten::N,سورتمه,ǩeâlkk
2451,Schlitten::N,سورتمه,со̄а̄н
2452,Ski::N,اسکی,treavka
2453,Ski::N,اسکی,sabek
2454,Ski::N,اسکی,sabet
2455,Ski::N,اسکی,saaveeh
2456,Ski::N,اسکی,koolâs
2457,Ski::N,اسکی,коаллас
2458,Ski::N,اسکی,са̄вехь
2459,Lagerfeuer::N,آتش,dålle
2460,Lagerfeuer::N,آتش,sajijdållå
2461,Lagerfeuer::N,آتش,dolla
2462,Lagerfeuer::N,آتش,tullâ
2463,Lagerfeuer::N,آتش,toll
2464,Lagerfeuer::N,آتش,то̄лл
2465,Last::N,بار,maajsoe
2466,Last::N,بار,noade
2467,Last::N,بار,guorbmi
2468,Last::N,بار,kye'rmi
2469,Last::N,بار,nue´đđ
2470,Last::N,بار,kue´rmm
2471,Last::N,بار,нуэдът
2472,Last::N,سنگینی,maajsoe
2473,Last::N,سنگینی,noade
2474,Last::N,سنگینی,guorbmi
2475,Last::N,سنگینی,kye'rmi
2476,Last::N,سنگینی,nue´đđ
2477,Last::N,سنگینی,kue´rmm
2478,Last::N,سنگینی,нуэдът
2479,Gang::N,راه رفتن,vaedtseme
2480,Gang::N,راه رفتن,mannulahka
2481,Gang::N,راه رفتن,johtu
2482,Gang::N,راه رفتن,jotteem
2483,Gang::N,راه رفتن,joto
2484,Gang::N,راه رفتن,jäl'lmõš
2485,Gang::N,راه رفتن,ёадтмушш
2486,Gang::N,راه رفتن,ёадтҌмушш
2487,Schritt::N,قدم,sïlle
2488,Schritt::N,قدم,lávkke
2489,Schritt::N,قدم,lávki
2490,Schritt::N,قدم,lävkki
2491,Schritt::N,قدم,läu´ǩǩ
2492,Schritt::N,قدم,ла̄ффьк
2493,Norden::N,شمال,noerhte
2494,Norden::N,شمال,nuortta
2495,Norden::N,شمال,davvi
2496,Norden::N,شمال,taṿe
2497,Norden::N,شمال,tâ´vv
2498,Norden::N,شمال,таввял
2499,Süden::N,جنوب,åarjel
2500,Süden::N,جنوب,oarjje
2501,Süden::N,جنوب,lulli
2502,Süden::N,جنوب,mäddi
2503,Süden::N,جنوب,kesipieg'gâ
2504,Süden::N,جنوب,saujj
2505,Süden::N,جنوب,со̄а̄ййв
2506,Westen::N,غرب,jillie
2507,Westen::N,غرب,alle
2508,Westen::N,غرب,oarji
2509,Westen::N,غرب,uár'ji
2510,Westen::N,غرب,viõstâr
2511,Westen::N,غرب,вуэрьял
2512,Osten::N,شرق,luvlie
2513,Osten::N,شرق,lulle
2514,Osten::N,شرق,nuorta
2515,Osten::N,شرق,nuor'ttâ
2516,Osten::N,شرق,nuõrti
2517,Osten::N,شرق,нуҏҏьт
2518,Holz::N,چوب,moere
2519,Holz::N,چوب,muorra
2520,Holz::N,چوب,muorra
2521,Holz::N,چوب,muoṛâ
2522,Holz::N,چوب,muõrr
2523,Holz::N,چوب,мӯрр
2524,Brett::N,تخته,fealloe
2525,Brett::N,تخته,fiello
2526,Brett::N,تخته,lávdi
2527,Brett::N,تخته,lyev'di
2528,Brett::N,تخته,lu´vdd
2529,Brett::N,تخته,лаййт
2530,Platte::N,صفحه,spaagkoe
2531,Platte::N,صفحه,skierro
2532,Platte::N,صفحه,skearru
2533,Platte::N,صفحه,ráptu
2534,Platte::N,صفحه,ка̄ррьт
2535,Stütze::N,تکیه,dovtege
2536,Stütze::N,تکیه,dåarjege
2537,Stütze::N,تکیه,tsagge
2538,Stütze::N,تکیه,nihta
2539,Stütze::N,تکیه,duvdda
2540,Stütze::N,تکیه,caggi
2541,Stütze::N,تکیه,cagge
2542,Stütze::N,تکیه,cõgldõk
2543,Stütze::N,تکیه,стуэлльп
2544,Stange::N,میله,staavra
2545,Stange::N,میله,stággo
2546,Stange::N,میله,hålggå
2547,Stange::N,میله,stávrá
2548,Stange::N,میله,stággu
2549,Stange::N,میله,čuálgui
2550,Stange::N,میله,kaŋgg
2551,Stange::N,میله,кэ̄ллт
2552,Stange::N,میله,пе̄лльк
2553,Stock::N,چوب,galte
2554,Stock::N,چوب,klåbpoe
2555,Stock::N,چوب,soabbe
2556,Stock::N,چوب,soabbi
2557,Stock::N,چوب,suáb'bi
2558,Stock::N,چوب,suä´b'b
2559,Stock::N,چوب,суэммьп
2560,Stab::N,عصا,klaahka
2561,Stab::N,عصا,soabbe
2562,Stab::N,عصا,soabbi
2563,Stab::N,عصا,suáb'bi
2564,Stab::N,عصا,suä´b'b
2565,Stab::N,عصا,суэммьп
2566,Rohr::N,لوله,gïrse
2567,Rohr::N,لوله,båhttså
2568,Rohr::N,لوله,bohcci
2569,Rohr::N,لوله,poccee
2570,Rohr::N,لوله,puu´lčiǩ
2571,Rohr::N,لوله,туррьп
2572,Haus::N,منزل,ståapoe
2573,Haus::N,منزل,goahte
2574,Haus::N,منزل,stohpu
2575,Haus::N,منزل,tááḷu
2576,Haus::N,منزل,tääll
2577,Haus::N,منزل,пэ̄ҏҏт
2578,Heim::N,خانه,hïejme
2579,Heim::N,خانه,viesso
2580,Heim::N,خانه,ruoktu
2581,Heim::N,خانه,päikki
2582,Heim::N,خانه,päi´ǩǩ
2583,Heim::N,خانه,пэ̄ҏҏт
2584,Heim::N,کاشانه,hïejme
2585,Heim::N,کاشانه,viesso
2586,Heim::N,کاشانه,ruoktu
2587,Heim::N,کاشانه,päikki
2588,Heim::N,کاشانه,päi´ǩǩ
2589,Heim::N,کاشانه,пэ̄ҏҏт
2590,Ofen::N,بخاری,vuebnie
2591,Ofen::N,بخاری,vuodná
2592,Ofen::N,بخاری,vuobnne
2593,Ofen::N,بخاری,uvdna
2594,Ofen::N,بخاری,uvnâ
2595,Ofen::N,بخاری,ǩiiuǥân
2596,Ofen::N,بخاری,пе̄ххц
2597,Ofen::N,بخاری,кыввкан
2598,Fußboden::N,کف اتاق,guelpie
2599,Fußboden::N,کف اتاق,guolbbe
2600,Fußboden::N,کف اتاق,láhtti
2601,Fußboden::N,کف اتاق,šalde
2602,Fußboden::N,کف اتاق,šâ´ldd
2603,Fußboden::N,کف اتاق,шалльт
2604,Tisch::N,میز,buertie
2605,Tisch::N,میز,bievdde
2606,Tisch::N,میز,beavdi
2607,Tisch::N,میز,pevdi
2608,Tisch::N,میز,på´rdd
2609,Tisch::N,میز,stue´ll
2610,Tisch::N,میز,туэлль
2611,Stuhl::N,صندلی,stovle
2612,Stuhl::N,صندلی,ståvllå
2613,Stuhl::N,صندلی,stuollu
2614,Stuhl::N,صندلی,stovli
2615,Stuhl::N,صندلی,stuu´l
2616,Stuhl::N,صندلی,стула
2617,Wiege::N,گهواره,gïerhkeme
2618,Wiege::N,گهواره,vuoggo
2619,Wiege::N,گهواره,geaŧŧu
2620,Wiege::N,گهواره,geaktu
2621,Wiege::N,گهواره,gietkka
2622,Wiege::N,گهواره,kiäh'tu
2623,Wiege::N,گهواره,vogga
2624,Wiege::N,گهواره,кӣткэм
2625,Bett::N,تختخواب,seangkoe
2626,Bett::N,تختخواب,sæŋŋga
2627,Bett::N,تختخواب,seaŋga
2628,Bett::N,تختخواب,seŋgâ
2629,Bett::N,تختخواب,sââ´jj
2630,Bett::N,تختخواب,вуэдтӭмсайй
2631,Regal::N,قفسه,hælla
2632,Regal::N,قفسه,hilldo
2633,Regal::N,قفسه,hildu
2634,Regal::N,قفسه,ildee
2635,Regal::N,قفسه,i´lddi
2636,Regal::N,قفسه,ылльтэ
2637,Kiste::N,صندوق,aeskie
2638,Kiste::N,صندوق,kássa
2639,Kiste::N,صندوق,kássa
2640,Kiste::N,صندوق,árkku
2641,Kiste::N,صندوق,ču´ǩǩ
2642,Kiste::N,صندوق,чуххьк
2643,Fenster::N,پنجره,klaase
2644,Fenster::N,پنجره,vinndek
2645,Fenster::N,پنجره,láse
2646,Fenster::N,پنجره,laasâ
2647,Fenster::N,پنجره,ikkân
2648,Fenster::N,پنجره,эххкан
2649,Tür::N,در,okse
2650,Tür::N,در,uksa
2651,Tür::N,در,uksa
2652,Tür::N,در,uksâ
2653,Tür::N,در,uhss
2654,Tür::N,در,уккс
2655,Tür::N,درب,okse
2656,Tür::N,درب,uksa
2657,Tür::N,درب,uksa
2658,Tür::N,درب,uksâ
2659,Tür::N,درب,uhss
2660,Tür::N,درب,уккс
2661,Tor::N,دروازه,okse
2662,Tor::N,دروازه,pårttå
2663,Tor::N,دروازه,uksa
2664,Tor::N,دروازه,poarta
2665,Tor::N,دروازه,porttâ
2666,Tor::N,دروازه,uustõk
2667,Tor::N,دروازه,čuâlluhss
2668,Tor::N,دروازه,уккс
2669,Zaun::N,حصار,haakene
2670,Zaun::N,حصار,jerra
2671,Zaun::N,حصار,gárdde
2672,Zaun::N,حصار,áidi
2673,Zaun::N,حصار,äiđi
2674,Zaun::N,حصار,äidd
2675,Zaun::N,حصار,čuâll
2676,Zaun::N,حصار,а̄ййт
2677,Dach::N,بام,rehpie
2678,Dach::N,بام,dæhkko
2679,Dach::N,بام,gáhttu
2680,Dach::N,بام,káttu
2681,Dach::N,بام,laakk
2682,Dach::N,بام,пэ̄ҏҏтэ̄ля
2683,Dach::N,بام,кры̄ша
2684,Leiter::N,نردبان,raajtere
2685,Leiter::N,نردبان,tjajmos
2686,Leiter::N,نردبان,boagos
2687,Leiter::N,نردبان,ráidalas
2688,Leiter::N,نردبان,raidlâs
2689,Leiter::N,نردبان,лествец
2690,Besen::N,جارو,saehpie
2691,Besen::N,جارو,gaerpene
2692,Besen::N,جارو,njáman
2693,Besen::N,جارو,luvdá
2694,Besen::N,جارو,luvdá
2695,Besen::N,جارو,västt
2696,Besen::N,جارو,ва̄сст
2697,Spaten::N,بیل,gåajvoe
2698,Spaten::N,بیل,spádá
2699,Spaten::N,بیل,goajvvo
2700,Spaten::N,بیل,goaivu
2701,Spaten::N,بیل,kuái'vu
2702,Spaten::N,بیل,kuäivv
2703,Spaten::N,بیل,куаййв
2704,Schaufel::N,بیل,gåajvoe
2705,Schaufel::N,بیل,gåjvun
2706,Schaufel::N,بیل,goajvvo
2707,Schaufel::N,بیل,goaivu
2708,Schaufel::N,بیل,kuái'vu
2709,Schaufel::N,بیل,kuäivv
2710,Schaufel::N,بیل,куаййв
2711,Schaufel::N,پارو,gåajvoe
2712,Schaufel::N,پارو,gåjvun
2713,Schaufel::N,پارو,goajvvo
2714,Schaufel::N,پارو,goaivu
2715,Schaufel::N,پارو,kuái'vu
2716,Schaufel::N,پارو,kuäivv
2717,Schaufel::N,پارو,куаййв
2718,Gabel::N,چنگال,tjåagka
2719,Gabel::N,چنگال,gáffil
2720,Gabel::N,چنگال,káffal
2721,Gabel::N,چنگال,kaahvâl
2722,Gabel::N,چنگال,velkk
2723,Gabel::N,چنگال,а̄лльс
2724,Löffel::N,قاشق,buste
2725,Löffel::N,قاشق,bassti
2726,Löffel::N,قاشق,baste
2727,Löffel::N,قاشق,pastem
2728,Löffel::N,قاشق,pâ´sttem
2729,Löffel::N,قاشق,пасьтэмь
2730,Messer::N,کارد,nejpie
2731,Messer::N,کارد,nijbbe
2732,Messer::N,کارد,niibi
2733,Messer::N,کارد,nijbe
2734,Messer::N,کارد,nei´bb
2735,Messer::N,کارد,ныййп
2736,Nagel::N,میخ,spæjhkere
2737,Nagel::N,میخ,spiger
2738,Nagel::N,میخ,návlle
2739,Nagel::N,میخ,spiikkár
2740,Nagel::N,میخ,spijkkár
2741,Nagel::N,میخ,näu´ll
2742,Nagel::N,میخ,на̄ввьл
2743,Netz::N,تور,viermie
2744,Netz::N,تور,viermme
2745,Netz::N,تور,næhtta
2746,Netz::N,تور,fierbmi
2747,Netz::N,تور,viermi
2748,Netz::N,تور,säi´mm
2749,Netz::N,تور,нӯжхьт
2750,Netz::N,شبکه,viermie
2751,Netz::N,شبکه,viermme
2752,Netz::N,شبکه,næhtta
2753,Netz::N,شبکه,fierbmi
2754,Netz::N,شبکه,viermi
2755,Netz::N,شبکه,säi´mm
2756,Netz::N,شبکه,нӯжхьт
2757,Haken::N,قلاب,kruehkie
2758,Haken::N,قلاب,ruohkke
2759,Haken::N,قلاب,vagge
2760,Haken::N,قلاب,roahkki
2761,Haken::N,قلاب,faggi
2762,Haken::N,قلاب,kuák'ki
2763,Haken::N,قلاب,kuä´ǩ'ǩ
2764,Haken::N,قلاب,ва̄ӈӈк
2765,Haken::N,قلاب,куэххьк
2766,Griff::N,دسته,rehpie
2767,Griff::N,دسته,taatje
2768,Griff::N,دسته,gavlla
2769,Griff::N,دسته,guottáldahka
2770,Griff::N,دسته,geavja
2771,Griff::N,دسته,novdâ
2772,Griff::N,دسته,nõđđ
2773,Griff::N,دسته,kå´ǧǧ
2774,Griff::N,دسته,нэ̄дт
2775,Schloss::N,قفل,laesie
2776,Schloss::N,قفل,lássa
2777,Schloss::N,قفل,lohkka
2778,Schloss::N,قفل,lukkâ
2779,Schloss::N,قفل,lokk
2780,Schloss::N,قفل,ло̄ххк
2781,Bild::N,عکس,guvvie
2782,Bild::N,عکس,gåvvå
2783,Bild::N,عکس,govva
2784,Bild::N,عکس,koṿe
2785,Bild::N,عکس,kartt
2786,Bild::N,عکس,картина
2787,Bild::N,تصویر,guvvie
2788,Bild::N,تصویر,gåvvå
2789,Bild::N,تصویر,govva
2790,Bild::N,تصویر,koṿe
2791,Bild::N,تصویر,kartt
2792,Bild::N,تصویر,картина
2793,Figur::N,تندیس,guvvie
2794,Figur::N,تندیس,gåvos
2795,Figur::N,تندیس,figuvrra
2796,Figur::N,تندیس,figuvra
2797,Figur::N,تندیس,kovos
2798,Figur::N,تندیس,kuâŋas
2799,Puppe::N,عروسک,dåahka
2800,Puppe::N,عروسک,dåhkko
2801,Puppe::N,عروسک,doahkko
2802,Puppe::N,عروسک,dohkká
2803,Puppe::N,عروسک,duhkká
2804,Puppe::N,عروسک,kuuhlaž
2805,Puppe::N,عروسک,кукла
2806,Beutel::N,کیسه,voessetje
2807,Beutel::N,کیسه,påvsså
2808,Beutel::N,کیسه,seahkaš
2809,Beutel::N,کیسه,bursa
2810,Beutel::N,کیسه,guhkkár
2811,Beutel::N,کیسه,čooṿâs
2812,Beutel::N,کیسه,siâk'k
2813,Beutel::N,کیسه,kå´ššel
2814,Beutel::N,کیسه,ве̄ҏҏц
2815,Bündel::N,بسته,paantje
2816,Bündel::N,بسته,buduk
2817,Bündel::N,بسته,gurppe
2818,Bündel::N,بسته,gihppu
2819,Bündel::N,بسته,kiäs'tu
2820,Bündel::N,بسته,šnâpp
2821,Bündel::N,بسته,пуччк
2822,Tasche::N,کیف,veaskoe
2823,Tasche::N,کیف,væssko
2824,Tasche::N,کیف,lávkka
2825,Tasche::N,کیف,lávka
2826,Tasche::N,کیف,seahkka
2827,Tasche::N,کیف,lavkkâ
2828,Tasche::N,کیف,laukk
2829,Tasche::N,کیف,суӎӎьк
2830,Tasche::N,کیف,ло̄а̄ффк
2831,Eimer::N,سطل,bæhtoe
2832,Eimer::N,سطل,skiello
2833,Eimer::N,سطل,skállu
2834,Eimer::N,سطل,eebir
2835,Eimer::N,سطل,skääll
2836,Eimer::N,سطل,е̄мьперь
2837,Deckel::N,در,luehkie
2838,Deckel::N,در,låhkke
2839,Deckel::N,در,lohkki
2840,Deckel::N,در,lokke
2841,Deckel::N,در,lå´ǩǩ
2842,Deckel::N,در,ко̄а̄ххтнэсс
2843,Geschirr::N,ظرف,lihtie
2844,Geschirr::N,ظرف,lihte
2845,Geschirr::N,ظرف,lihtit
2846,Geschirr::N,ظرف,litte
2847,Geschirr::N,ظرف,kärldõk
2848,Geschirr::N,ظرف,ка̄ррь
2849,Sack::N,گونی,voesse
2850,Sack::N,گونی,vuossa
2851,Sack::N,گونی,seahkka
2852,Sack::N,گونی,sekkâ
2853,Sack::N,گونی,siâk'k
2854,Sack::N,گونی,ве̄ҏҏц
2855,Tasse::N,فنجان,guksie
2856,Tasse::N,فنجان,gåhppå
2857,Tasse::N,فنجان,gohppu
2858,Tasse::N,فنجان,pollo
2859,Tasse::N,فنجان,kopp
2860,Tasse::N,فنجان,на̄ххьп
2861,Topf::N,دیگ,baetie
2862,Topf::N,دیگ,krovhte
2863,Topf::N,دیگ,rujtta
2864,Topf::N,دیگ,giebbme
2865,Topf::N,دیگ,báhti
2866,Topf::N,دیگ,gievdni
2867,Topf::N,دیگ,pääti
2868,Topf::N,دیگ,kruâitt
2869,Topf::N,دیگ,кӣммьн
2870,Topf::N,قابلمه,baetie
2871,Topf::N,قابلمه,krovhte
2872,Topf::N,قابلمه,rujtta
2873,Topf::N,قابلمه,giebbme
2874,Topf::N,قابلمه,báhti
2875,Topf::N,قابلمه,gievdni
2876,Topf::N,قابلمه,pääti
2877,Topf::N,قابلمه,kruâitt
2878,Topf::N,قابلمه,кӣммьн
2879,Kessel::N,دیگ,giebnie
2880,Kessel::N,دیگ,skallo
2881,Kessel::N,دیگ,giebbme
2882,Kessel::N,دیگ,gieđbmi
2883,Kessel::N,دیگ,kiem'ni
2884,Kessel::N,دیگ,ǩie´mnn
2885,Kessel::N,دیگ,кӣммьн
2886,Essen::N,خوراک,åesie
2887,Essen::N,خوراک,beapmoe
2888,Essen::N,خوراک,biebbmo
2889,Essen::N,خوراک,borramuš
2890,Essen::N,خوراک,purrâmâš
2891,Essen::N,خوراک,porrmõš
2892,Essen::N,خوراک,по̄ррмушш
2893,Nahrung::N,غذا,beapmoe
2894,Nahrung::N,غذا,biebbmo
2895,Nahrung::N,غذا,biebmu
2896,Nahrung::N,غذا,purrâmâš
2897,Nahrung::N,غذا,porrmõš
2898,Nahrung::N,غذا,по̄ррмушш
2899,Speise::N,خوراک,beapmoe
2900,Speise::N,خوراک,biebbmo
2901,Speise::N,خوراک,biebmu
2902,Speise::N,خوراک,määlis
2903,Speise::N,خوراک,aasâs
2904,Speise::N,خوراک,porrmõš
2905,Speise::N,خوراک,по̄ррмушш
2906,Fleisch::N,گوشت,bearkoe
2907,Fleisch::N,گوشت,oadtje
2908,Fleisch::N,گوشت,bierggo
2909,Fleisch::N,گوشت,biergu
2910,Fleisch::N,گوشت,uáž'ži
2911,Fleisch::N,گوشت,vuä´ǯ'ǯ
2912,Fleisch::N,گوشت,вуэннч
2913,Getreide::N,غله,gernie
2914,Getreide::N,غله,gårnne
2915,Getreide::N,غله,gordni
2916,Getreide::N,غله,valje
2917,Getreide::N,غله,ле̄ййп
2918,Brei::N,فرنی,kraavhtse
2919,Brei::N,فرنی,ráktsa
2920,Brei::N,فرنی,buvru
2921,Brei::N,فرنی,suoḥâd
2922,Brei::N,فرنی,hutt
2923,Brei::N,فرنی,уххт
2924,Brei::N,حریره,kraavhtse
2925,Brei::N,حریره,ráktsa
2926,Brei::N,حریره,buvru
2927,Brei::N,حریره,suoḥâd
2928,Brei::N,حریره,hutt
2929,Brei::N,حریره,уххт
2930,Brot::N,نان,gaahkoe
2931,Brot::N,نان,lájbbe
2932,Brot::N,نان,stummpa
2933,Brot::N,نان,láibi
2934,Brot::N,نان,gáhkku
2935,Brot::N,نان,leibi
2936,Brot::N,نان,lei´bb
2937,Brot::N,نان,ле̄ййп
2938,Scheibe::N,قاچ,snaejrie
2939,Scheibe::N,قاچ,sárdde
2940,Scheibe::N,قاچ,vajahas
2941,Scheibe::N,قاچ,časkkis
2942,Scheibe::N,قاچ,ča'skes
2943,Scheibe::N,قاچ,ku´sǩǩ
2944,Scheibe::N,قاچ,кусськ
2945,Scheibe::N,لزگه,snaejrie
2946,Scheibe::N,لزگه,sárdde
2947,Scheibe::N,لزگه,vajahas
2948,Scheibe::N,لزگه,časkkis
2949,Scheibe::N,لزگه,ča'skes
2950,Scheibe::N,لزگه,ku´sǩǩ
2951,Scheibe::N,لزگه,кусськ
2952,Fett::N,چربی,buejtie
2953,Fett::N,چربی,vuodja
2954,Fett::N,چربی,buoidi
2955,Fett::N,چربی,pyei'di
2956,Fett::N,چربی,puõi´dd
2957,Fett::N,چربی,пуййт
2958,Butter::N,کره,voeje
2959,Butter::N,کره,vuodja
2960,Butter::N,کره,vuodja
2961,Butter::N,کره,vuojâ
2962,Butter::N,کره,vuõjj
2963,Butter::N,کره,вӯйй
2964,Öl::N,روغن,ålja
2965,Öl::N,روغن,ulljo
2966,Öl::N,روغن,oalljo
2967,Öl::N,روغن,olju
2968,Öl::N,روغن,oljo
2969,Öl::N,روغن,vuõjj
2970,Öl::N,روغن,вӯйй
2971,Salz::N,نمک,saelhtie
2972,Salz::N,نمک,sállte
2973,Salz::N,نمک,sálti
2974,Salz::N,نمک,sältti
2975,Salz::N,نمک,sä´ltt
2976,Salz::N,نمک,сӯлль
2977,Suppe::N,آش,joptse
2978,Suppe::N,آش,jupptsa
2979,Suppe::N,آش,málli
2980,Suppe::N,آش,määḷi
2981,Suppe::N,آش,lieṃâ
2982,Suppe::N,آش,liõmm
2983,Suppe::N,آش,лӣмм
2984,Suppe::N,سوپ,joptse
2985,Suppe::N,سوپ,jupptsa
2986,Suppe::N,سوپ,málli
2987,Suppe::N,سوپ,määḷi
2988,Suppe::N,سوپ,lieṃâ
2989,Suppe::N,سوپ,liõmm
2990,Suppe::N,سوپ,лӣмм
2991,Honig::N,عسل,hååneske
2992,Honig::N,عسل,meda
2993,Honig::N,عسل,miehta
2994,Honig::N,عسل,mietâ
2995,Honig::N,عسل,miõtt
2996,Honig::N,عسل,мӣдт
2997,Milch::N,شیر,mielhkie
2998,Milch::N,شیر,mielkke
2999,Milch::N,شیر,mielki
3000,Milch::N,شیر,miel'kki
3001,Milch::N,شیر,mie´lǩǩ
3002,Milch::N,شیر,ма̄ййт
3003,Tee::N,چای,löövje
3004,Tee::N,چای,tedja
3005,Tee::N,چای,deadju
3006,Tee::N,چای,čee
3007,Tee::N,چای,teej̣â
3008,Tee::N,چای,čee
3009,Tee::N,چای,чайй
3010,Leder::N,چرم,hovre
3011,Leder::N,چرم,sassne
3012,Leder::N,چرم,náhkki
