,Concept_ID,se,sv
6772,beugen::V,sojahit,böja
6773,beugen::V,sujâttiđ,böja
6774,beugen::V,kå´mrded,böja
6775,beugen::V,njikklõõttâd,böja
6776,beugen::V,сойхьтэ,böja
6777,beugen::V,то̄а̄ххкэ,böja
6778,beugen::V,нигклаххьтэ,böja
6779,biegen::V,sojjehtidh,böja
6780,biegen::V,sojjehtidh,kröka
6781,biegen::V,såjådit,böja
6782,biegen::V,såjådit,kröka
6783,biegen::V,niejddet,böja
6784,biegen::V,niejddet,kröka
6785,biegen::V,sojahit,böja
6786,biegen::V,sojahit,kröka
6787,biegen::V,čipteđ,böja
6788,biegen::V,čipteđ,kröka
6789,biegen::V,soojted,böja
6790,biegen::V,soojted,kröka
6791,biegen::V,сойхьтэ,böja
6792,biegen::V,сойхьтэ,kröka
6793,drehen::V,jårrehtidh,vrida
6794,drehen::V,bådnjåt,vrida
6795,drehen::V,botnjat,vrida
6796,drehen::V,jurâttiđ,vrida
6797,drehen::V,jåårǥlâ´tted,vrida
6798,drehen::V,чоӊӊтэ,vrida
6799,wenden::V,jarkelidh,vända
6800,wenden::V,jårggålit,vända
6801,wenden::V,jorgalit,vända
6802,wenden::V,jurgâliđ,vända
6803,wenden::V,jåårǥlâ´tted,vända
6804,wenden::V,вӣррлаххътэ,vända
6805,wenden::V,ка̄вьсе,vända
6806,umdrehen::V,jarkedh,vrida om
6807,umdrehen::V,måttsåstit,vrida om
6808,umdrehen::V,botnjat,vrida om
6809,umdrehen::V,jorgođ,vrida om
6810,umdrehen::V,jårǥsted,vrida om
6811,umdrehen::V,коамьхе,vrida om
6812,umdrehen::V,калльтлэ,vrida om
6813,heben::V,luknjedh,häva
6814,heben::V,baavhkestidh,häva
6815,heben::V,bajedit,häva
6816,heben::V,loktet,häva
6817,heben::V,bajidit,häva
6818,heben::V,pajediđ,häva
6819,heben::V,kokkiđ,häva
6820,heben::V,kaggâd,häva
6821,heben::V,pââ´jeed,häva
6822,heben::V,пайнэ,häva
6823,heben::V,пайнэллэ,häva
6824,hochheben::V,lutnjedh,lyfta
6825,hochheben::V,låggŋit,lyfta
6826,hochheben::V,loktet,lyfta
6827,hochheben::V,pajediđ,lyfta
6828,hochheben::V,kuåstteed,lyfta
6829,hochheben::V,пайнэ,lyfta
6830,ergreifen::V,fihkelidh,gripa
6831,ergreifen::V,sårjjot,gripa
6832,ergreifen::V,doahppit,gripa
6833,ergreifen::V,fáhtet,gripa
6834,ergreifen::V,tuáppuđ,gripa
6835,ergreifen::V,poppâ´tted,gripa
6836,ergreifen::V,каццсе,gripa
6837,ergreifen::V,туэрркэ,gripa
6838,ergreifen::V,ро̄а̄ппчье,gripa
6839,halten::V,steeredh,hålla
6840,halten::V,utniedidh,hålla
6841,halten::V,anedit,hålla
6842,halten::V,adnalit,hålla
6843,halten::V,doallat,hålla
6844,halten::V,toollâd,hålla
6845,halten::V,tue´rjjeed,hålla
6846,halten::V,туаррье,hålla
6847,drücken::V,dïelkestidh,trycka
6848,drücken::V,dieddet,trycka
6849,drücken::V,deaddit,trycka
6850,drücken::V,čárvet,trycka
6851,drücken::V,čárvuđ,trycka
6852,drücken::V,čärvvad,trycka
6853,drücken::V,teä´d'ded,trycka
6854,drücken::V,пе̄ррэ,trycka
6855,drücken::V,ра̄ппче,trycka
6856,schieben::V,vuetjedh,skjuta
6857,schieben::V,sjáhtjat,skjuta
6858,schieben::V,cáhkit,skjuta
6859,schieben::V,cuggâđ,skjuta
6860,schieben::V,oi´ǧǧeed,skjuta
6861,schieben::V,оййкье,skjuta
6862,kratzen::V,våhtsodh,riva
6863,kratzen::V,våhtsodh,skrapa
6864,kratzen::V,skreepedh,riva
6865,kratzen::V,skreepedh,skrapa
6866,kratzen::V,ruohkkat,riva
6867,kratzen::V,ruohkkat,skrapa
6868,kratzen::V,ruohkastit,riva
6869,kratzen::V,ruohkastit,skrapa
6870,kratzen::V,gazzut,riva
6871,kratzen::V,gazzut,skrapa
6872,kratzen::V,kazzođ,riva
6873,kratzen::V,kazzođ,skrapa
6874,kratzen::V,võckkâd,riva
6875,kratzen::V,võckkâd,skrapa
6876,kratzen::V,кышшкэ,riva
6877,kratzen::V,кышшкэ,skrapa
6878,kratzen::V,каххьце,riva
6879,kratzen::V,каххьце,skrapa
6880,lecken::V,njåalodh,slicka
6881,lecken::V,njoallot,slicka
6882,lecken::V,njolodit,slicka
6883,lecken::V,njuálluđ,slicka
6884,lecken::V,njuällad,slicka
6885,lecken::V,нюаллэ,slicka
6886,beißen::V,gaektjedh,bita
6887,beißen::V,gássket,bita
6888,beißen::V,gáskestit,bita
6889,beißen::V,gáskit,bita
6890,beißen::V,käskiđ,bita
6891,beißen::V,kä´cǩǩed,bita
6892,beißen::V,ка̄ццьке,bita
6893,abreißen::V,bïhkedh,slita_av
6894,abreißen::V,bïhkedh,riva_av
6895,abreißen::V,gajkkot,slita_av
6896,abreißen::V,gajkkot,riva_av
6897,abreißen::V,gaikkihit,slita_av
6898,abreißen::V,gaikkihit,riva_av
6899,abreißen::V,roottâđ,slita_av
6900,abreißen::V,roottâđ,riva_av
6901,abreißen::V,ra´šǩǩeed,slita_av
6902,abreißen::V,ra´šǩǩeed,riva_av
6903,abreißen::V,rååttad,slita_av
6904,abreißen::V,rååttad,riva_av
6905,abreißen::V,ро̄дтҍе,slita_av
6906,abreißen::V,ро̄дтҍе,riva_av
6907,abreißen::V,пӯттҍкье,slita_av
6908,abreißen::V,пӯттҍкье,riva_av
6909,abschneiden::V,tjoehpestidh,skära av
6910,abschneiden::V,jallat,skära av
6911,abschneiden::V,čuohppat,skära av
6912,abschneiden::V,jogâldiđ,skära av
6913,abschneiden::V,geerelidh,skära av
6914,abschneiden::V,е̄дтэ,skära av
6915,abschneiden::V,е̄дтлэ,skära av
6916,binden::V,gårredidh,binda
6917,binden::V,tjadnat,binda
6918,binden::V,gárrat,binda
6919,binden::V,čoonnâđ,binda
6920,binden::V,čõõnnâd,binda
6921,binden::V,čuõlmmâd,binda
6922,binden::V,ко̄ррэ,binda
6923,binden::V,чӯллмдэ,binda
6924,binden::V,ко̄а̄ррэ,binda
6925,stecken::V,rïjtedh,sticka
6926,stecken::V,tsævkkat,sticka
6927,stecken::V,cáhkit,sticka
6928,stecken::V,cuggâđ,sticka
6929,stecken::V,čuõ´ǧ'ǧeed,sticka
6930,stecken::V,чогксэ,sticka
6931,stecken::V,це̄ӈькхэ,sticka
6932,brechen::V,dåajodh,bryta
6933,brechen::V,dåajodh,brista
6934,brechen::V,tsåapkodh,bryta
6935,brechen::V,tsåapkodh,brista
6936,brechen::V,doaddjut,bryta
6937,brechen::V,doaddjut,brista
6938,brechen::V,cuvket,bryta
6939,brechen::V,cuvket,brista
6940,brechen::V,moorrâđ,bryta
6941,brechen::V,moorrâđ,brista
6942,brechen::V,mu´rdded,bryta
6943,brechen::V,mu´rdded,brista
6944,brechen::V,муррьтэ,bryta
6945,brechen::V,муррьтэ,brista
6946,klopfen::V,beenghkedh,banka
6947,klopfen::V,beenghkedh,klappa
6948,klopfen::V,goalkkalit,banka
6949,klopfen::V,goalkkalit,klappa
6950,klopfen::V,tsábbmet,banka
6951,klopfen::V,tsábbmet,klappa
6952,klopfen::V,goalkit,banka
6953,klopfen::V,goalkit,klappa
6954,klopfen::V,skoalkit,banka
6955,klopfen::V,skoalkit,klappa
6956,klopfen::V,skuá'lkuttiđ,banka
6957,klopfen::V,skuá'lkuttiđ,klappa
6958,klopfen::V,kuälkted,banka
6959,klopfen::V,kuälkted,klappa
6960,klopfen::V,та̄гкэ,banka
6961,klopfen::V,та̄гкэ,klappa
6962,hauen::V,beenghkedh,hugga
6963,hauen::V,tjuollat,hugga
6964,hauen::V,čuollat,hugga
6965,hauen::V,čurmâđ,hugga
6966,hauen::V,čâ´cǩǩed,hugga
6967,hauen::V,та̄гкэ,hugga
6968,hauen::V,ва̄сстэ,hugga
6969,kleben::V,njamkedh,klistra
6970,kleben::V,dædnjodit,klistra
6971,kleben::V,liibmet,klistra
6972,kleben::V,taṃadiđ,klistra
6973,kleben::V,li´jmmjed,klistra
6974,kleben::V,нямхэ,klistra
6975,reiben::V,daanjedh,gnida
6976,reiben::V,ruvvit,gnida
6977,reiben::V,ruvvet,gnida
6978,reiben::V,fiärruđ,gnida
6979,reiben::V,heârrad,gnida
6980,reiben::V,ru´vvjed,gnida
6981,reiben::V,е̄ррэ,gnida
6982,streichen::V,daejdedh,smörja
6983,streichen::V,badtjadidh,smörja
6984,streichen::V,vuojddat,smörja
6985,streichen::V,málet,smörja
6986,streichen::V,njuohtat,smörja
6987,streichen::V,njuottâđ,smörja
6988,streichen::V,puák'suđ,smörja
6989,streichen::V,påhssad,smörja
6990,streichen::V,мо̄а̄шшэ,smörja
6991,schleifen::V,slijhpedh,slipa
6992,schleifen::V,sadjet,slipa
6993,schleifen::V,sadjit,slipa
6994,schleifen::V,šliipet,slipa
6995,schleifen::V,saijeeđ,slipa
6996,schleifen::V,sââjjad,slipa
6997,schleifen::V,tabǯsted,slipa
6998,schleifen::V,то̄а̄мчсе,slipa
6999,schneiden::V,bietskedh,skära
7000,schneiden::V,bietskedh,klippa
7001,schneiden::V,suoddat,skära
7002,schneiden::V,suoddat,klippa
7003,schneiden::V,tjuohppat,skära
7004,schneiden::V,tjuohppat,klippa
7005,schneiden::V,biesskedit,skära
7006,schneiden::V,biesskedit,klippa
7007,schneiden::V,čuohppat,skära
7008,schneiden::V,čuohppat,klippa
7009,schneiden::V,čuop'pâđ,skära
7010,schneiden::V,čuop'pâđ,klippa
7011,schneiden::V,čuõp'pâd,skära
7012,schneiden::V,čuõp'pâd,klippa
7013,schneiden::V,е̄дтэ,skära
7014,schneiden::V,е̄дтэ,klippa
7015,schneiden::V,пе̄ррэ,skära
7016,schneiden::V,пе̄ррэ,klippa
7017,schneiden::V,чӯххпэ,skära
7018,schneiden::V,чӯххпэ,klippa
7019,rütteln::V,firredh,skaka
7020,rütteln::V,doargestit,skaka
7021,rütteln::V,šluvgit,skaka
7022,rütteln::V,pušteđ,skaka
7023,rütteln::V,pu´štted,skaka
7024,rütteln::V,пушшьтэ,skaka
7025,schütteln::V,firredh,rista
7026,schütteln::V,sjavnnjet,rista
7027,schütteln::V,sillnat,rista
7028,schütteln::V,skullhet,rista
7029,schütteln::V,salkalit,rista
7030,schütteln::V,pušteđ,rista
7031,schütteln::V,pu´štted,rista
7032,schütteln::V,пушшьтэ,rista
7033,schwenken::V,svinhtedh,svänga
7034,schwenken::V,svikkastit,svänga
7035,schwenken::V,šlivgut,svänga
7036,schwenken::V,hiä'iluttiđ,svänga
7037,schwenken::V,heeilted,svänga
7038,schwenken::V,маххъе,svänga
7039,schütten::V,gurhkedh,hälla
7040,schütten::V,hállit,hälla
7041,schütten::V,liejkkit,hälla
7042,schütten::V,leškiđ,hälla
7043,schütten::V,virâttiđ,hälla
7044,schütten::V,väällad,hälla
7045,schütten::V,ва̄ллэ,hälla
7046,füllen::V,dievhtedh,fylla
7047,füllen::V,dievddet,fylla
7048,füllen::V,deavdit,fylla
7049,füllen::V,tevdiđ,fylla
7050,füllen::V,tiudded,fylla
7051,füllen::V,тӣввтэ,fylla
7052,einwickeln::V,gïesedh,slå in
7053,einwickeln::V,gïesedh,veckla in
7054,einwickeln::V,giessat,slå in
7055,einwickeln::V,giessat,veckla in
7056,einwickeln::V,gárrat,slå in
7057,einwickeln::V,gárrat,veckla in
7058,einwickeln::V,giessat,slå in
7059,einwickeln::V,giessat,veckla in
7060,einwickeln::V,gurpat,slå in
7061,einwickeln::V,gurpat,veckla in
7062,einwickeln::V,kiessâđ,slå in
7063,einwickeln::V,kiessâđ,veckla in
7064,einwickeln::V,ǩiõssâd,slå in
7065,einwickeln::V,ǩiõssâd,veckla in
7066,einwickeln::V,кӣссэ,slå in
7067,einwickeln::V,кӣссэ,veckla in
7068,tragen::V,guedtedh,bära
7069,tragen::V,guoddet,bära
7070,tragen::V,guoddit,bära
7071,tragen::V,kyed'diđ,bära
7072,tragen::V,kue´d'ded,bära
7073,tragen::V,кӯннҌтэ,bära
7074,schleppen::V,fatnehtidh,släpa
7075,schleppen::V,sliehpit,släpa
7076,schleppen::V,feastit,släpa
7077,schleppen::V,vie'šidiđ,släpa
7078,schleppen::V,hinnađ,släpa
7079,schleppen::V,nje´ʒʒed,släpa
7080,schleppen::V,чуввкэ,släpa
7081,ziehen::V,giesedh,dra
7082,ziehen::V,giesset,dra
7083,ziehen::V,geassit,dra
7084,ziehen::V,keessiđ,dra
7085,ziehen::V,ǩie´ssed,dra
7086,ziehen::V,ке̄ссе,dra
7087,aufbewahren::V,vöörhkedh,förvara
7088,aufbewahren::V,vöörhkedh,ta vara på
7089,aufbewahren::V,vuorkkit,förvara
7090,aufbewahren::V,vuorkkit,ta vara på
7091,aufbewahren::V,seailluhit,förvara
7092,aufbewahren::V,seailluhit,ta vara på
7093,aufbewahren::V,siä'iluttiđ,förvara
7094,aufbewahren::V,siä'iluttiđ,ta vara på
7095,aufbewahren::V,seeilted,förvara
7096,aufbewahren::V,seeilted,ta vara på
7097,aufbewahren::V,рӯкнэ,förvara
7098,aufbewahren::V,рӯкнэ,ta vara på
7099,werfen::V,slampestidh,kasta
7100,werfen::V,bálkkot,kasta
7101,werfen::V,suhppet,kasta
7102,werfen::V,šlivgiđ,kasta
7103,werfen::V,čeâǥǥted,kasta
7104,werfen::V,суэххпэ,kasta
7105,fangen::V,bivtedh,fånga
7106,fangen::V,giddit,fånga
7107,fangen::V,bivdit,fånga
7108,fangen::V,toppiđ,fånga
7109,fangen::V,tää´vted,fånga
7110,fangen::V,та̄бпэ,fånga
7111,fangen::V,со̄а̄гкэ,fånga
7112,packen::V,doerelidh,gripa
7113,packen::V,doerelidh,gripa tag
7114,packen::V,kreemsedh,gripa
7115,packen::V,kreemsedh,gripa tag
7116,packen::V,doahppit,gripa
7117,packen::V,doahppit,gripa tag
7118,packen::V,doahput,gripa
7119,packen::V,doahput,gripa tag
7120,packen::V,tuáppuđ,gripa
7121,packen::V,tuáppuđ,gripa tag
7122,packen::V,ká'ivâstiđ,gripa
7123,packen::V,ká'ivâstiđ,gripa tag
7124,packen::V,tää´vted,gripa
7125,packen::V,tää´vted,gripa tag
7126,packen::V,каццсе,gripa
7127,packen::V,каццсе,gripa tag
7128,packen::V,туэрркэ,gripa
7129,packen::V,туэрркэ,gripa tag
7130,packen::V,ро̄а̄ппчье,gripa
7131,packen::V,ро̄а̄ппчье,gripa tag
7132,verstecken::V,tjïekedh,gömma
7133,verstecken::V,tjiehkat,gömma
7134,verstecken::V,čiehkat,gömma
7135,verstecken::V,čieḥâđ,gömma
7136,verstecken::V,peittad,gömma
7137,verstecken::V,пе̄йхьтэ,gömma
7138,teilen::V,juekedh,dela
7139,teilen::V,juohket,dela
7140,teilen::V,juohkit,dela
7141,teilen::V,jyeḥiđ,dela
7142,teilen::V,jue´ǩǩed,dela
7143,teilen::V,ю̄гке,dela
7144,teilen::V,ра̄ттҍке,dela
7145,schicken::V,saadtodh,skicka
7146,schicken::V,sáddit,skicka
7147,schicken::V,sáddet,skicka
7148,schicken::V,vuo'lgâttiđ,skicka
7149,schicken::V,vuõltteed,skicka
7150,schicken::V,вӯлкхэ,skicka
7151,bringen::V,buektedh,bringa
7152,bringen::V,doalvvot,bringa
7153,bringen::V,buktit,bringa
7154,bringen::V,tuál'vuđ,bringa
7155,bringen::V,pu´htted,bringa
7156,bringen::V,пыххьтэ,bringa
7157,hinzufügen::V,dievhtedh,tillägga
7158,hinzufügen::V,duoddit,tillägga
7159,hinzufügen::V,lasedit,tillägga
7160,hinzufügen::V,lasihit,tillägga
7161,hinzufügen::V,lasettiđ,tillägga
7162,hinzufügen::V,lââ´zzted,tillägga
7163,hinzufügen::V,лажьхе,tillägga
7164,bekommen::V,åadtjodh,få
7165,bekommen::V,åadtjodh,erhålla
7166,bekommen::V,åttjudit,få
7167,bekommen::V,åttjudit,erhålla
7168,bekommen::V,oažžut,få
7169,bekommen::V,oažžut,erhålla
7170,bekommen::V,juksâđ,få
7171,bekommen::V,juksâđ,erhålla
7172,bekommen::V,uáž'žuđ,få
7173,bekommen::V,uáž'žuđ,erhålla
7174,bekommen::V,vuäǯ'ǯâd,få
7175,bekommen::V,vuäǯ'ǯâd,erhålla
7176,bekommen::V,вуаннче,få
7177,bekommen::V,вуаннче,erhålla
7178,erhalten::V,åadtjodh,få
7179,erhalten::V,åadtjodh,erhålla
7180,erhalten::V,oadtjot,få
7181,erhalten::V,oadtjot,erhålla
7182,erhalten::V,oažžut,få
7183,erhalten::V,oažžut,erhålla
7184,erhalten::V,uáž'žuđ,få
7185,erhalten::V,uáž'žuđ,erhålla
7186,erhalten::V,vuäǯ'ǯâd,få
7187,erhalten::V,vuäǯ'ǯâd,erhålla
7188,erhalten::V,ва̄лльтэ,få
7189,erhalten::V,ва̄лльтэ,erhålla
7190,nehmen::V,vaeltedh,ta
7191,nehmen::V,vaeltedh,taga
7192,nehmen::V,válldet,ta
7193,nehmen::V,válldet,taga
7194,nehmen::V,váldit,ta
7195,nehmen::V,váldit,taga
7196,nehmen::V,väldiđ,ta
7197,nehmen::V,väldiđ,taga
7198,nehmen::V,vä´ldded,ta
7199,nehmen::V,vä´ldded,taga
7200,nehmen::V,ва̄лльтэ,ta
7201,nehmen::V,ва̄лльтэ,taga
7202,wählen::V,veeljedh,välja
7203,wählen::V,válljit,välja
7204,wählen::V,válljet,välja
7205,wählen::V,valjiđ,välja
7206,wählen::V,vaalšed,välja
7207,wählen::V,va´lljeed,välja
7208,wählen::V,воалшэ,välja
7209,auswählen::V,veeljedh,utvälja
7210,auswählen::V,tjuolldet,utvälja
7211,auswählen::V,válljet,utvälja
7212,auswählen::V,valjiđ,utvälja
7213,auswählen::V,vaalšed,utvälja
7214,auswählen::V,va´lljeed,utvälja
7215,auswählen::V,воалшэ,utvälja
7216,bewahren::V,vaarjelidh,bevara
7217,bewahren::V,bisodit,bevara
7218,bewahren::V,várjjalit,bevara
7219,bewahren::V,seailluhit,bevara
7220,bewahren::V,varjâliđ,bevara
7221,bewahren::V,varjjled,bevara
7222,bewahren::V,ӣшшьтэ,bevara
7223,bewahren::V,во̄а̄ррьдэ,bevara
7224,behindern::V,hööptdeh,hindra
7225,behindern::V,hööptdeh,förhindra
7226,behindern::V,hieredit,hindra
7227,behindern::V,hieredit,förhindra
7228,behindern::V,muhttet,hindra
7229,behindern::V,muhttet,förhindra
7230,behindern::V,eastadit,hindra
7231,behindern::V,eastadit,förhindra
7232,behindern::V,estiđ,hindra
7233,behindern::V,estiđ,förhindra
7234,behindern::V,coggâđ,hindra
7235,behindern::V,coggâđ,förhindra
7236,behindern::V,hettiđ,hindra
7237,behindern::V,hettiđ,förhindra
7238,behindern::V,cõggâd,hindra
7239,behindern::V,cõggâd,förhindra
7240,behindern::V,е̄кхэллэ,hindra
7241,behindern::V,е̄кхэллэ,förhindra
7242,verderben::V,biejstedh,förstöra
7243,verderben::V,spedjat,förstöra
7244,verderben::V,billistit,förstöra
7245,verderben::V,pillediđ,förstöra
7246,verderben::V,tårmmad,förstöra
7247,verderben::V,pe´llsted,förstöra
7248,verderben::V,тоаррмэ,förstöra
7249,verderben::V,ма̄ййкэ,förstöra
7250,beschädigen::V,fæjloedidh,skada
7251,beschädigen::V,vahágahttet,skada
7252,beschädigen::V,bilidit,skada
7253,beschädigen::V,vahâgittiđ,skada
7254,beschädigen::V,pä´rtteed,skada
7255,beschädigen::V,муррьтэ,skada
7256,zerbrechen::V,tsööpkedh,bryta isär
7257,zerbrechen::V,tsööpkedh,bryta sönder
7258,zerbrechen::V,doadjet,bryta isär
7259,zerbrechen::V,doadjet,bryta sönder
7260,zerbrechen::V,cuvket,bryta isär
7261,zerbrechen::V,cuvket,bryta sönder
7262,zerbrechen::V,cuov'kkiđ,bryta isär
7263,zerbrechen::V,cuov'kkiđ,bryta sönder
7264,zerbrechen::V,muårrâd,bryta isär
7265,zerbrechen::V,muårrâd,bryta sönder
7266,zerbrechen::V,cu´vǩǩeed,bryta isär
7267,zerbrechen::V,cu´vǩǩeed,bryta sönder
7268,zerbrechen::V,муррьтэ,bryta isär
7269,zerbrechen::V,муррьтэ,bryta sönder
7270,zerreißen::V,gejhkielidh,riva sönder
7271,zerreißen::V,gejhkielidh,slita sönder
7272,zerreißen::V,gajkudit,riva sönder
7273,zerreißen::V,gajkudit,slita sönder
7274,zerreißen::V,gaikkodit,riva sönder
7275,zerreißen::V,gaikkodit,slita sönder
7276,zerreißen::V,ráisket,riva sönder
7277,zerreißen::V,ráisket,slita sönder
7278,zerreißen::V,kiškođ,riva sönder
7279,zerreißen::V,kiškođ,slita sönder
7280,zerreißen::V,ra´šǩǩeed,riva sönder
7281,zerreißen::V,ra´šǩǩeed,slita sönder
7282,zerreißen::V,пуатткэ,riva sönder
7283,zerreißen::V,пуатткэ,slita sönder
7284,zerstören::V,eerjedh,förstöra
7285,zerstören::V,biejsstet,förstöra
7286,zerstören::V,håhkkidit,förstöra
7287,zerstören::V,heavahit,förstöra
7288,zerstören::V,duš'šadit,förstöra
7289,zerstören::V,bilidit,förstöra
7290,zerstören::V,hevâttiđ,förstöra
7291,zerstören::V,hiâvted,förstöra
7292,zerstören::V,ёҏтэ,förstöra
7293,verbrennen::V,båeltedh,bränna
7294,verbrennen::V,båeltedh,bränna upp
7295,verbrennen::V,boalldet,bränna
7296,verbrennen::V,boalldet,bränna upp
7297,verbrennen::V,boaldit,bränna
7298,verbrennen::V,boaldit,bränna upp
7299,verbrennen::V,puál'diđ,bränna
7300,verbrennen::V,puál'diđ,bränna upp
7301,verbrennen::V,puä´ldded,bränna
7302,verbrennen::V,puä´ldded,bränna upp
7303,verbrennen::V,пуэлльтэ,bränna
7304,verbrennen::V,пуэлльтэ,bränna upp
7305,geben::V,vedtedh,ge
7306,geben::V,vaddet,ge
7307,geben::V,addit,ge
7308,geben::V,addliđ,ge
7309,geben::V,ä´n,ge
7310,geben::V,аннҍтэ,ge
7311,reichen::V,geelkedh,räcka
7312,reichen::V,lagádit,räcka
7313,reichen::V,geiget,räcka
7314,reichen::V,keigiđ,räcka
7315,reichen::V,vuõiggâ´stted,räcka
7316,reichen::V,аннҍтэ,räcka
7317,schenken::V,vedtedh,skänka
7318,schenken::V,vaddet,skänka
7319,schenken::V,skeaŋkut,skänka
7320,schenken::V,skeŋket,skänka
7321,schenken::V,skeŋkkiđ,skänka
7322,schenken::V,sǩiâŋkkâd,skänka
7323,schenken::V,ла̄ххе,skänka
7324,versprechen::V,luhpiedidh,lova
7325,versprechen::V,jáhttet,lova
7326,versprechen::V,lohpidit,lova
7327,versprechen::V,lopediđ,lova
7328,versprechen::V,lå´ppeed,lova
7329,versprechen::V,о̄а̄шштҍе,lova
7330,wünschen::V,lahkoehtidh,önska
7331,wünschen::V,sávvat,önska
7332,wünschen::V,sávadit,önska
7333,wünschen::V,doaivvuhit,önska
7334,wünschen::V,tuá'ivuttiđ,önska
7335,wünschen::V,tuâivvad,önska
7336,wünschen::V,туввэ,önska
7337,loben::V,girmedh,lova
7338,loben::V,girmedh,beröma
7339,loben::V,májnnot,lova
7340,loben::V,májnnot,beröma
7341,loben::V,rámmpot,lova
7342,loben::V,rámmpot,beröma
7343,loben::V,máidnut,lova
7344,loben::V,máidnut,beröma
7345,loben::V,rámidit,lova
7346,loben::V,rámidit,beröma
7347,loben::V,rammuđ,lova
7348,loben::V,rammuđ,beröma
7349,loben::V,rämidiđ,lova
7350,loben::V,rämidiđ,beröma
7351,loben::V,ââ´leed,lova
7352,loben::V,ââ´leed,beröma
7353,loben::V,ǩei´tted,lova
7354,loben::V,ǩei´tted,beröma
7355,loben::V,кыйта,lova
7356,loben::V,кыйта,beröma
7357,küssen::V,tjånnahtidh,pussa
7358,küssen::V,tjuvliestidh,pussa
7359,küssen::V,tjullit,pussa
7360,küssen::V,tjulestit,pussa
7361,küssen::V,cum'mát,pussa
7362,küssen::V,cummistit,pussa
7363,küssen::V,cummâliđ,pussa
7364,küssen::V,cu´mmsted,pussa
7365,küssen::V,cu´mmstõõllâd,pussa
7366,küssen::V,нӣссэ,pussa
7367,wiegen::V,sjammadidh,vagga
7368,wiegen::V,vuohttot,vagga
7369,wiegen::V,vuohtudit,vagga
7370,wiegen::V,vuohttut,vagga
7371,wiegen::V,vuát'tuđ,vagga
7372,wiegen::V,nuäkkad,vagga
7373,wiegen::V,suâibted,vagga
7374,wiegen::V,нуагкэ,vagga
7375,zudecken::V,gaptjedh,täcka
7376,zudecken::V,loavddet,täcka
7377,zudecken::V,gokčat,täcka
7378,zudecken::V,luáv'diđ,täcka
7379,zudecken::V,kä´tted,täcka
7380,zudecken::V,ка̄ххьтэ,täcka
7381,wecken::V,gåaskodh,väcka
7382,wecken::V,båktet,väcka
7383,wecken::V,boktit,väcka
7384,wecken::V,rávkat,väcka
7385,wecken::V,cuvnâđ,väcka
7386,wecken::V,counnâd,väcka
7387,wecken::V,цо̄ввнэ,väcka
7388,zeigen::V,vuesiehtidh,visa
7389,zeigen::V,vuosedit,visa
7390,zeigen::V,giejgget,visa
7391,zeigen::V,čájehit,visa
7392,zeigen::V,čäittiđ,visa
7393,zeigen::V,čujottiđ,visa
7394,zeigen::V,čuäi´ted,visa
7395,zeigen::V,вӯзьхе,visa
7396,führen::V,steeredh,föra
7397,führen::V,doalvvot,föra
7398,führen::V,láidet,föra
7399,führen::V,jođettiđ,föra
7400,führen::V,jåå´đted,föra
7401,führen::V,выгкэ,föra
7402,lehren::V,ööhpehtidh,lära
7403,lehren::V,åhpadit,lära
7404,lehren::V,oahpahit,lära
7405,lehren::V,máttááttiđ,lära
7406,lehren::V,mätt'ted,lära
7407,lehren::V,vuä´ppsted,lära
7408,lehren::V,ма̄тҍха,lära
7409,unterrichten::V,ööhpehtidh,undervisa
7410,unterrichten::V,lågådit,undervisa
7411,unterrichten::V,åhpadit,undervisa
7412,unterrichten::V,oahpahit,undervisa
7413,unterrichten::V,škovliđ,undervisa
7414,unterrichten::V,máttááttiđ,undervisa
7415,unterrichten::V,mätt'ted,undervisa
7416,unterrichten::V,vuä´ppsted,undervisa
7417,unterrichten::V,ма̄тҍха,undervisa
7418,aufziehen::V,eeledh,uppfostra
7419,aufziehen::V,bajedit,uppfostra
7420,aufziehen::V,biebmat,uppfostra
7421,aufziehen::V,pajaskeessiđ,uppfostra
7422,aufziehen::V,šoddâdiđ,uppfostra
7423,aufziehen::V,šõddeed,uppfostra
7424,aufziehen::V,peâm'mad,uppfostra
7425,aufziehen::V,вуэпьсе,uppfostra
7426,leiten::V,lijrehtidh,leda
7427,leiten::V,lájddit,leda
7428,leiten::V,oatsodit,leda
7429,leiten::V,jođihit,leda
7430,leiten::V,stivriđ,leda
7431,leiten::V,hovdiđ,leda
7432,leiten::V,jåå´đted,leda
7433,leiten::V,выгкэ,leda
7434,leiten::V,вӯййкье,leda
7435,antreiben::V,eadtjoestidh,driva på
7436,antreiben::V,hasodit,driva på
7437,antreiben::V,hállsjedit,driva på
7438,antreiben::V,gevret,driva på
7439,antreiben::V,rássat,driva på
7440,antreiben::V,kušottiđ,driva på
7441,antreiben::V,huá'puttiđ,driva på
7442,antreiben::V,rääskted,driva på
7443,antreiben::V,hõškkled,driva på
7444,antreiben::V,ёадҌхе,driva på
7445,lassen::V,baajedh,få att
7446,lassen::V,-ahttet,få att
7447,lassen::V,diktit,få att
7448,lassen::V,-ttiđ,få att
7449,lassen::V,ä´n,få att
7450,lassen::V,па̄ххкэ,få att
7451,einladen::V,bööredh,bjuda
7452,einladen::V,bööredh,inbjuda
7453,einladen::V,bivddit,bjuda
7454,einladen::V,bivddit,inbjuda
7455,einladen::V,gåhttjot,bjuda
