,Concept_ID,se,be
2758,Farbe::N,ivnne,фарба
2759,Farbe::N,bájnno,фарба
2760,Farbe::N,mola,фарба
2761,Farbe::N,fearga,фарба
2762,Farbe::N,maalâ,фарба
2763,Farbe::N,páinu,фарба
2764,Farbe::N,kälkk,фарба
2765,Farbe::N,по̄а̄ййн,фарба
2766,Kleidung::N,tyjje,адзенне
2767,Kleidung::N,gárvvo,адзенне
2768,Kleidung::N,bivttas,адзенне
2769,Kleidung::N,piivtâs,адзенне
2770,Kleidung::N,pivoh,адзенне
2771,Kleidung::N,piiutâs,адзенне
2772,Kleidung::N,о̄а̄з,адзенне
2773,Hemd::N,sjåarhtoe,кашуля
2774,Hemd::N,skirtto,кашуля
2775,Hemd::N,báidi,кашуля
2776,Hemd::N,päiđi,кашуля
2777,Hemd::N,päidd,кашуля
2778,Hemd::N,па̄ййт,кашуля
2779,Kragen::N,döörhke,каўнер
2780,Kragen::N,tjiebet,каўнер
2781,Kragen::N,tjehpuris,каўнер
2782,Kragen::N,čeabet,каўнер
2783,Kragen::N,kráva,каўнер
2784,Kragen::N,siä'pulâs,каўнер
2785,Kragen::N,seäp'plõs,каўнер
2786,Kragen::N,ко̄а̄влас,каўнер
2787,Ärmel::N,sissie,рукаў
2788,Ärmel::N,sasse,рукаў
2789,Ärmel::N,soadji,рукаў
2790,Ärmel::N,suájá,рукаў
2791,Ärmel::N,suäjj,рукаў
2792,Ärmel::N,суэйй,рукаў
2793,Hose::N,måvhka,штаны
2794,Hose::N,båkså,штаны
2795,Hose::N,buvssat,штаны
2796,Hose::N,puuvsah,штаны
2797,Hose::N,puus,штаны
2798,Hose::N,пукс,штаны
2799,Hose::N,ко̄а̄дтӭ,штаны
2800,Gürtel::N,juvvie,пояс
2801,Gürtel::N,beelhte,пояс
2802,Gürtel::N,avve,пояс
2803,Gürtel::N,getsam,пояс
2804,Gürtel::N,boagán,пояс
2805,Gürtel::N,pooṿij,пояс
2806,Gürtel::N,puäǥǥanj,пояс
2807,Gürtel::N,эвв,пояс
2808,Mütze::N,tjohpe,шапка
2809,Mütze::N,gahper,шапка
2810,Mütze::N,gahpir,шапка
2811,Mütze::N,kappeer,шапка
2812,Mütze::N,keä´p'per,шапка
2813,Mütze::N,кабперь,шапка
2814,Schuh::N,gaamege,чаравік
2815,Schuh::N,gáma,чаравік
2816,Schuh::N,skuovva,чаравік
2817,Schuh::N,gáma,чаравік
2818,Schuh::N,kaamâ,чаравік
2819,Schuh::N,kaammi,чаравік
2820,Schuh::N,камаша,чаравік
2821,Stiefel::N,steeblege,бот
2822,Stiefel::N,stiebil,бот
2823,Stiefel::N,sáhpis,бот
2824,Stiefel::N,sáppat,бот
2825,Stiefel::N,steevvil,бот
2826,Stiefel::N,sa´ppi,бот
2827,Stiefel::N,са̄ххпе,бот
2828,Ring::N,rïngke,кольца
2829,Ring::N,suormas,кольца
2830,Ring::N,suorpmas,кольца
2831,Ring::N,suormâs,кольца
2832,Ring::N,suõrmâs,кольца
2833,Ring::N,сӯрмас,кольца
2834,Band::N,baante,стужка
2835,Band::N,bádde,стужка
2836,Band::N,báddi,стужка
2837,Band::N,päddi,стужка
2838,Band::N,liântt,стужка
2839,Band::N,källre´ppiǩ,стужка
2840,Band::N,ля̄ӊӊт,стужка
2841,Kamm::N,gaampe,расчоска
2842,Kamm::N,rájdam,расчоска
2843,Kamm::N,tjåhkom,расчоска
2844,Kamm::N,čohkun,расчоска
2845,Kamm::N,čohhoom,расчоска
2846,Kamm::N,čååǥǥam,расчоска
2847,Kamm::N,чоагкь,расчоска
2848,Spiegel::N,guelmiedahke,люстра
2849,Spiegel::N,spiedjil,люстра
2850,Spiegel::N,speajal,люстра
2851,Spiegel::N,speeijal,люстра
2852,Spiegel::N,suei´mkar,люстра
2853,Spiegel::N,кыффкэмка̄ррь,люстра
2854,Spiegel::N,зе̄ркал,люстра
2855,Riemen::N,györtenje,рэмень
2856,Riemen::N,rájppe,рэмень
2857,Riemen::N,garttsa,рэмень
2858,Riemen::N,lávži,рэмень
2859,Riemen::N,läbži,рэмень
2860,Riemen::N,läbǯǯ,рэмень
2861,Riemen::N,ре̄ммь,рэмень
2862,Schnur::N,gurrie,вяроўка
2863,Schnur::N,gáras,вяроўка
2864,Schnur::N,garca,вяроўка
2865,Schnur::N,orrâ,вяроўка
2866,Schnur::N,nue´rr,вяроўка
2867,Schnur::N,нӯррь,вяроўка
2868,Leine::N,baante,павадок
2869,Leine::N,gájnno,павадок
2870,Leine::N,báddi,павадок
2871,Leine::N,oarra,павадок
2872,Leine::N,läbži,павадок
2873,Leine::N,läbǯǯ,павадок
2874,Leine::N,ла̄ммч,павадок
2875,Decke::N,gaptjese,коўдра
2876,Decke::N,rádno,коўдра
2877,Decke::N,gåbtjås,коўдра
2878,Decke::N,tæhppin,коўдра
2879,Decke::N,govččas,коўдра
2880,Decke::N,loovdâ,коўдра
2881,Decke::N,räänn,коўдра
2882,Decke::N,ра̄нн,коўдра
2883,Kissen::N,nalhke,падушка
2884,Kissen::N,guoddá,падушка
2885,Kissen::N,oajvevuolle,падушка
2886,Kissen::N,guoddá,падушка
2887,Kissen::N,bolsttar,падушка
2888,Kissen::N,polster,падушка
2889,Kissen::N,pee´ren,падушка
2890,Kissen::N,pooddâšǩ,падушка
2891,Kissen::N,по̄дэшк,падушка
2892,Tuch::N,tyjje,хустка
2893,Tuch::N,tyddja,хустка
2894,Tuch::N,gådo,хустка
2895,Tuch::N,liidni,хустка
2896,Tuch::N,läđđee,хустка
2897,Tuch::N,re´ppiǩ,хустка
2898,Tuch::N,ree´ppiǩ,хустка
2899,Tuch::N,ребпехь,хустка
2900,Handtuch::N,njaamelijnie,ручнік
2901,Handtuch::N,sigárdahka,ручнік
2902,Handtuch::N,sihkaldat,ручнік
2903,Handtuch::N,siholdâs,ручнік
2904,Handtuch::N,seekkldõs,ручнік
2905,Handtuch::N,u´tree´lniǩ,ручнік
2906,Handtuch::N,отеральнэхьк,ручнік
2907,Kraft::N,faamoe,сіла
2908,Kraft::N,fábmo,сіла
2909,Kraft::N,fápmu,сіла
2910,Kraft::N,fááṃu,сіла
2911,Kraft::N,viõkk,сіла
2912,Kraft::N,вӣгк,сіла
2913,Stärke::N,vieksiesvoete,моц
2914,Stärke::N,gievrrudahka,моц
2915,Stärke::N,gievrrodus,моц
2916,Stärke::N,veahka,моц
2917,Stärke::N,vuoibmi,моц
2918,Stärke::N,viek'sâvuotâ,моц
2919,Stärke::N,viõkk,моц
2920,Stärke::N,са̄м,моц
2921,Stärke::N,вӣгк,моц
2922,Gesundheit::N,healsoe,здароўе
2923,Gesundheit::N,starne,здароўе
2924,Gesundheit::N,hælsso,здароўе
2925,Gesundheit::N,varresvuohta,здароўе
2926,Gesundheit::N,dearvvasvuohta,здароўе
2927,Gesundheit::N,tie'rvâsvuotâ,здароўе
2928,Gesundheit::N,tiõrvâsvuõtt,здароўе
2929,Gesundheit::N,тӣрвасвӯдт,здароўе
2930,Krankheit::N,skïemtjelasse,хвароба
2931,Krankheit::N,skihpudahka,хвароба
2932,Krankheit::N,dávdda,хвароба
2933,Krankheit::N,vihke,хвароба
2934,Krankheit::N,dávda,хвароба
2935,Krankheit::N,tavdâ,хвароба
2936,Krankheit::N,puá'cuvuotâ,хвароба
2937,Krankheit::N,kõpp,хвароба
2938,Krankheit::N,puõccmoš,хвароба
2939,Krankheit::N,кэ̄бп,хвароба
2940,Schmerz::N,haerhpie,боль
2941,Schmerz::N,bávtjas,боль
2942,Schmerz::N,bávčča,боль
2943,Schmerz::N,tuške,боль
2944,Schmerz::N,poovčâs,боль
2945,Schmerz::N,tå´sǩǩ,боль
2946,Schmerz::N,кэ̄бп,боль
2947,Wunde::N,saejrie,рана
2948,Wunde::N,hávve,рана
2949,Wunde::N,hávvi,рана
2950,Wunde::N,hävvi,рана
2951,Wunde::N,hää´vv,рана
2952,Wunde::N,ра̄ӊӊҍ,рана
2953,Fieber::N,vaejlie,гарачка
2954,Fieber::N,vaejlie,ліхаманка
2955,Fieber::N,fiebar,гарачка
2956,Fieber::N,fiebar,ліхаманка
2957,Fieber::N,báhkkadávda,гарачка
2958,Fieber::N,báhkkadávda,ліхаманка
2959,Fieber::N,žaar,гарачка
2960,Fieber::N,žaar,ліхаманка
2961,Fieber::N,жоарр,гарачка
2962,Fieber::N,жоарр,ліхаманка
2963,Arznei::N,daalhkesh,лекі
2964,Arznei::N,dálkas,лекі
2965,Arznei::N,dálkkas,лекі
2966,Arznei::N,taalhâs,лекі
2967,Arznei::N,lekittâs,лекі
2968,Arznei::N,taalkâs,лекі
2969,Arznei::N,лоаддв,лекі
2970,Brücke::N,pruvvie,мост
2971,Brücke::N,råvve,мост
2972,Brücke::N,šaldi,мост
2973,Brücke::N,šalde,мост
2974,Brücke::N,mostt,мост
2975,Brücke::N,мо̄сст,мост
2976,Brunnen::N,prutnie,калодзеж
2977,Brunnen::N,ruddne,калодзеж
2978,Brunnen::N,gáivo,калодзеж
2979,Brunnen::N,káivu,калодзеж
2980,Brunnen::N,käivv,калодзеж
2981,Brunnen::N,ка̄ййв,калодзеж
2982,Weide::N,gåatome,паша
2983,Weide::N,guohtom,паша
2984,Weide::N,guohtun,паша
2985,Weide::N,kuátu,паша
2986,Weide::N,luátu,паша
2987,Weide::N,та̄нтар,паша
2988,Pfad::N,baalka,сцежка
2989,Pfad::N,bálges,сцежка
2990,Pfad::N,bálggis,сцежка
2991,Pfad::N,päälgis,сцежка
2992,Pfad::N,pää´ljes,сцежка
2993,Pfad::N,поалкас,сцежка
2994,Weg::N,geajnoe,шлях
2995,Weg::N,geajnoe,дарога
2996,Weg::N,gæjnno,шлях
2997,Weg::N,gæjnno,дарога
2998,Weg::N,væddja,шлях
2999,Weg::N,væddja,дарога
3000,Weg::N,geaidnu,шлях
3001,Weg::N,geaidnu,дарога
3002,Weg::N,luod'dâ,шлях
3003,Weg::N,luod'dâ,дарога
3004,Weg::N,čuâǥǥas,шлях
3005,Weg::N,čuâǥǥas,дарога
3006,Weg::N,чуэкас,шлях
3007,Weg::N,чуэкас,дарога
3008,Straße::N,geajnoe,вуліца
3009,Straße::N,joene,вуліца
3010,Straße::N,gahttun,вуліца
3011,Straße::N,geaidnu,вуліца
3012,Straße::N,maađij,вуліца
3013,Straße::N,uu´lec,вуліца
3014,Straße::N,чуэкас,вуліца
3015,Dorf::N,sïjte,вёска
3016,Dorf::N,bájkke,вёска
3017,Dorf::N,gilli,вёска
3018,Dorf::N,sijdâ,вёска
3019,Dorf::N,sijdd,вёска
3020,Dorf::N,сыййт,вёска
3021,Stadt::N,staare,горад
3022,Stadt::N,sjeltie,горад
3023,Stadt::N,stáda,горад
3024,Stadt::N,gávpot,горад
3025,Stadt::N,kaavpug,горад
3026,Stadt::N,lâ´nn,горад
3027,Stadt::N,gåårad,горад
3028,Stadt::N,ланнҍ,горад
3029,Brief::N,prievie,ліст
3030,Brief::N,prievie,пісьмо
3031,Brief::N,girjje,ліст
3032,Brief::N,girjje,пісьмо
3033,Brief::N,reive,ліст
3034,Brief::N,reive,пісьмо
3035,Brief::N,kirje,ліст
3036,Brief::N,kirje,пісьмо
3037,Brief::N,ǩe´rjj,ліст
3038,Brief::N,ǩe´rjj,пісьмо
3039,Brief::N,кыррьй,ліст
3040,Brief::N,кыррьй,пісьмо
3041,Buch::N,gærja,кніга
3042,Buch::N,girjje,кніга
3043,Buch::N,girji,кніга
3044,Buch::N,kirje,кніга
3045,Buch::N,ǩe´rjj,кніга
3046,Buch::N,кыррьй,кніга
3047,Buchstabe::N,baakoe,літара
3048,Buchstabe::N,bokstávva,літара
3049,Buchstabe::N,bustávva,літара
3050,Buchstabe::N,puustav,літара
3051,Buchstabe::N,bukva,літара
3052,Buchstabe::N,буква,літара
3053,Zeitung::N,plaerie,газета
3054,Zeitung::N,avijssa,газета
3055,Zeitung::N,bláđđi,газета
3056,Zeitung::N,aavis,газета
3057,Zeitung::N,listt,газета
3058,Zeitung::N,ga´zaat,газета
3059,Zeitung::N,газет,газета
3060,Leben::N,hïegke,жыццё
3061,Leben::N,hægga,жыццё
3062,Leben::N,iellem,жыццё
3063,Leben::N,viessom,жыццё
3064,Leben::N,eallin,жыццё
3065,Leben::N,eellim,жыццё
3066,Leben::N,jie´llem,жыццё
3067,Leben::N,я̄лл,жыццё
3068,Tod::N,jaame,смерць
3069,Tod::N,jábmem,смерць
3070,Tod::N,jápmin,смерць
3071,Tod::N,jäämmim,смерць
3072,Tod::N,så´rmm,смерць
3073,Tod::N,jää´mmem,смерць
3074,Tod::N,соаррьм,смерць
3075,Grab::N,gaelmie,магіла
3076,Grab::N,ráhpo,магіла
3077,Grab::N,hávdde,магіла
3078,Grab::N,hávdi,магіла
3079,Grab::N,hävdi,магіла
3080,Grab::N,äu´dd,магіла
3081,Grab::N,ка̄лльм,магіла
3082,Kirche::N,gærhkoe,касцёл
3083,Kirche::N,gærhkoe,царква
3084,Kirche::N,girkko,касцёл
3085,Kirche::N,girkko,царква
3086,Kirche::N,girku,касцёл
3087,Kirche::N,girku,царква
3088,Kirche::N,kirkko,касцёл
3089,Kirche::N,kirkko,царква
3090,Kirche::N,ceerkav,касцёл
3091,Kirche::N,ceerkav,царква
3092,Kirche::N,цэ̄ркав,касцёл
3093,Kirche::N,цэ̄ркав,царква
3094,Sünde::N,sådtoe,грэх
3095,Sünde::N,suddo,грэх
3096,Sünde::N,suddu,грэх
3097,Sünde::N,suddo,грэх
3098,Sünde::N,reä´ǩ'ǩ,грэх
3099,Gott::N,jupmele,бог
3100,Gott::N,jubmel,бог
3101,Gott::N,ipmil,бог
3102,Gott::N,immeel,бог
3103,Gott::N,e´mmel,бог
3104,Gott::N,иммель,бог
3105,Arbeiter::N,barkije,рабочы
3106,Arbeiter::N,barggoulmusj,рабочы
3107,Arbeiter::N,bargi,рабочы
3108,Arbeiter::N,pargee,рабочы
3109,Arbeiter::N,reâugglaž,рабочы
3110,Arbeiter::N,лыххкэй,рабочы
3111,Chef::N,åvtehke,начальнік
3112,Chef::N,oajvve,начальнік
3113,Chef::N,hoavda,начальнік
3114,Chef::N,hovdâ,начальнік
3115,Chef::N,uái'vi,начальнік
3116,Chef::N,ä´ttem,начальнік
3117,Chef::N,vuei´vvooumaž,начальнік
3118,Chef::N,выгкэй,начальнік
3119,Chef::N,вӯййкьей,начальнік
3120,Chef::N,вуэййв,начальнік
3121,Meister::N,ööhpehtæjja,майстар
3122,Meister::N,åhpadiddje,майстар
3123,Meister::N,čeahppi,майстар
3124,Meister::N,meašttir,майстар
3125,Meister::N,miäš'tár,майстар
3126,Meister::N,määstär,майстар
3127,Meister::N,че̄ххьп,майстар
3128,Arzt::N,dåaktere,урач
3129,Arzt::N,dåktår,урач
3130,Arzt::N,dálkudiddje,урач
3131,Arzt::N,doavttir,урач
3132,Arzt::N,tuáh'tár,урач
3133,Arzt::N,dåhttar,урач
3134,Arzt::N,лыххцэй,урач
3135,Lehrer::N,lohkehtæjja,настаўнік
3136,Lehrer::N,skåvlik,настаўнік
3137,Lehrer::N,åjpadiddje,настаўнік
3138,Lehrer::N,oahpaheaddji,настаўнік
3139,Lehrer::N,máttááttijjee,настаўнік
3140,Lehrer::N,u´čtee´l,настаўнік
3141,Lehrer::N,mätt'teei,настаўнік
3142,Lehrer::N,уххцэй,настаўнік
3143,Geld::N,vierhtie,грошы
3144,Geld::N,ruhta,грошы
3145,Geld::N,biednik,грошы
3146,Geld::N,ruhta,грошы
3147,Geld::N,ruttâ,грошы
3148,Geld::N,teä´ǧ'ǧ,грошы
3149,Geld::N,те̄ӈӈьк,грошы
3150,Geschäft::N,åesie,заняцце
3151,Geschäft::N,oases,заняцце
3152,Geschäft::N,gávpi,заняцце
3153,Geschäft::N,kävppi,заняцце
3154,Geschäft::N,haandâl,заняцце
3155,Geschäft::N,kaupp,заняцце
3156,Geschäft::N,ро̄бэт,заняцце
3157,Laden::N,bovre,крама
3158,Laden::N,bovre,магазін
3159,Laden::N,oases,крама
3160,Laden::N,oases,магазін
3161,Laden::N,rámbuvdda,крама
3162,Laden::N,rámbuvdda,магазін
3163,Laden::N,gávpi,крама
3164,Laden::N,gávpi,магазін
3165,Laden::N,puvdâ,крама
3166,Laden::N,puvdâ,магазін
3167,Laden::N,kävppi,крама
3168,Laden::N,kävppi,магазін
3169,Laden::N,kaupp,крама
3170,Laden::N,kaupp,магазін
3171,Laden::N,ла̄ффьк,крама
3172,Laden::N,ла̄ффьк,магазін
3173,Preis::N,åasa,цана
3174,Preis::N,hadde,цана
3175,Preis::N,haddi,цана
3176,Preis::N,hadde,цана
3177,Preis::N,hâ´dd,цана
3178,Preis::N,а̄ррв,цана
3179,Ware::N,vaaroe,тавар
3180,Ware::N,várro,тавар
3181,Ware::N,gálvvo,тавар
3182,Ware::N,gálvu,тавар
3183,Ware::N,kálvu,тавар
3184,Ware::N,täävvir,тавар
3185,Ware::N,kälvv,тавар
3186,Ware::N,tä´vver,тавар
3187,Ware::N,та̄вяр,тавар
3188,Nutzen::N,aevhkie,выгада
3189,Nutzen::N,ávkke,выгада
3190,Nutzen::N,ávki,выгада
3191,Nutzen::N,ävkki,выгада
3192,Nutzen::N,äu´ǩǩ,выгада
3193,Nutzen::N,то̄ӆӆк ,выгада
3194,Reichtum::N,ræjhkoesvoete,багацце
3195,Reichtum::N,boanndudahka,багацце
3196,Reichtum::N,rikkisvuohta,багацце
3197,Reichtum::N,riggodat,багацце
3198,Reichtum::N,riggodâh,багацце
3199,Reichtum::N,ree´ǧǧesvuõtt,багацце
3200,Reichtum::N,ва̄птэквӯдт,багацце
3201,Welt::N,veartene,свет
3202,Welt::N,værált,свет
3203,Welt::N,ilmme,свет
3204,Welt::N,máilbmi,свет
3205,Welt::N,maailm,свет
3206,Welt::N,maai´lm,свет
3207,Welt::N,jânnamkå´dd,свет
3208,Welt::N,э̄ллманнт,свет
3209,Land::N,laante,краіна
3210,Land::N,eatneme,краіна
3211,Land::N,lánnda,краіна
3212,Land::N,eanan,краіна
3213,Land::N,eennâm,краіна
3214,Land::N,mädd,краіна
3215,Land::N,jânnam,краіна
3216,Land::N,ланнҍ,краіна
3217,Land::N,е̄ммьне,краіна
3218,Staat::N,staate,дзяржава
3219,Staat::N,stáhtta,дзяржава
3220,Staat::N,rijkka,дзяржава
3221,Staat::N,stáhta,дзяржава
3222,Staat::N,staatâ,дзяржава
3223,Staat::N,riikk,дзяржава
3224,Staat::N,ланнҍ,дзяржава
3225,Staat::N,государствэ,дзяржава
3226,König::N,gånka,кароль
3227,König::N,gånågis,кароль
3228,König::N,gonagas,кароль
3229,König::N,kunâgâs,кароль
3230,König::N,caarr,кароль
3231,König::N,koonǥõs,кароль
3232,König::N,цоарр,кароль
3233,Macht::N,faamoe,улада
3234,Macht::N,fábmo,улада
3235,Macht::N,fábmogisvuohta,улада
3236,Macht::N,fápmu,улада
3237,Macht::N,väldi,улада
3238,Macht::N,vä´ldd,улада
3239,Macht::N,воаллт,улада
3240,Grenze::N,raajoe,граніца
3241,Grenze::N,rádjá,граніца
3242,Grenze::N,mierre,граніца
3243,Grenze::N,rádji,граніца
3244,Grenze::N,rääji,граніца
3245,Grenze::N,raajj,граніца
3246,Grenze::N,ре̄ввьн,граніца
3247,Krieg::N,dåara,вайна
3248,Krieg::N,soahte,вайна
3249,Krieg::N,soahti,вайна
3250,Krieg::N,suáti,вайна
3251,Krieg::N,väi´nn,вайна
3252,Krieg::N,туарр,вайна
3253,Feind::N,gertele,вораг
3254,Feind::N,vasjulasj,вораг
3255,Feind::N,vašálaš,вораг
3256,Feind::N,vajalâš,вораг
3257,Feind::N,vâjjeeja,вораг
3258,Feind::N,вэресь,вораг
3259,Kampf::N,gæmhpome,барацьба
3260,Kampf::N,doarro,барацьба
3261,Kampf::N,oajbbom,барацьба
3262,Kampf::N,rahtjamus,барацьба
3263,Kampf::N,doarru,барацьба
3264,Kampf::N,vuostelasvuohta,барацьба
3265,Kampf::N,tuáṛi,барацьба
3266,Kampf::N,tuärrmõš,барацьба
3267,Kampf::N,вуаййпмушш,барацьба
3268,Bogen[Waffe]::N,joeksi,лук
3269,Bogen[Waffe]::N,juoksa,лук
3270,Bogen[Waffe]::N,dávgi,лук
3271,Bogen[Waffe]::N,tävgi,лук
3272,Bogen[Waffe]::N,johss,лук
3273,Bogen[Waffe]::N,ю̄ккс,лук
3274,Pfeil::N,njoele,страла
3275,Pfeil::N,sådde,страла
3276,Pfeil::N,njuolla,страла
3277,Pfeil::N,njuolla,страла
3278,Pfeil::N,njuoḷâ,страла
3279,Pfeil::N,njuõll,страла
3280,Pfeil::N,ню̄лл,страла
3281,Gewehr::N,röövre,ружжо
3282,Gewehr::N,birsso,ружжо
3283,Gewehr::N,bissu,ружжо
3284,Gewehr::N,pisso,ружжо
3285,Gewehr::N,pess,ружжо
3286,Gewehr::N,пысс,ружжо
3287,Fehler::N,fiejlie,памылка
3288,Fehler::N,vihke,памылка
3289,Fehler::N,boastovuohta,памылка
3290,Fehler::N,vihki,памылка
3291,Fehler::N,vearri,памылка
3292,Fehler::N,vahe,памылка
3293,Fehler::N,feilâ,памылка
3294,Fehler::N,vie´rr,памылка
3295,Fehler::N,се̄гкь,памылка
3296,Fehler::N,ся̄гкнэхк,памылка
3297,Lüge::N,slogne,хлусня
3298,Lüge::N,slaarve,хлусня
3299,Lüge::N,gieles,хлусня
3300,Lüge::N,gielis,хлусня
3301,Lüge::N,kie'les,хлусня
3302,Lüge::N,ǩee´lesvuõtt,хлусня
3303,Lüge::N,ке̄лсэллмушш,хлусня
