,Concept_ID,se,lbe
3209,Leben::N,eallin,оьрму
3210,Leben::N,eellim,оьрму
3211,Leben::N,jie´llem,оьрму
3212,Leben::N,я̄лл,оьрму
3213,Tod::N,jaame,ажал
3214,Tod::N,jaame,бивкӏу
3215,Tod::N,jaame,ивчӏаву
3216,Tod::N,jábmem,ажал
3217,Tod::N,jábmem,бивкӏу
3218,Tod::N,jábmem,ивчӏаву
3219,Tod::N,jápmin,ажал
3220,Tod::N,jápmin,бивкӏу
3221,Tod::N,jápmin,ивчӏаву
3222,Tod::N,jäämmim,ажал
3223,Tod::N,jäämmim,бивкӏу
3224,Tod::N,jäämmim,ивчӏаву
3225,Tod::N,så´rmm,ажал
3226,Tod::N,så´rmm,бивкӏу
3227,Tod::N,så´rmm,ивчӏаву
3228,Tod::N,jää´mmem,ажал
3229,Tod::N,jää´mmem,бивкӏу
3230,Tod::N,jää´mmem,ивчӏаву
3231,Tod::N,соаррьм,ажал
3232,Tod::N,соаррьм,бивкӏу
3233,Tod::N,соаррьм,ивчӏаву
3234,Grab::N,gaelmie,гьав
3235,Grab::N,ráhpo,гьав
3236,Grab::N,hávdde,гьав
3237,Grab::N,hávdi,гьав
3238,Grab::N,hävdi,гьав
3239,Grab::N,äu´dd,гьав
3240,Grab::N,ка̄лльм,гьав
3241,Kirche::N,gærhkoe,килиса
3242,Kirche::N,girkko,килиса
3243,Kirche::N,girku,килиса
3244,Kirche::N,kirkko,килиса
3245,Kirche::N,ceerkav,килиса
3246,Kirche::N,цэ̄ркав,килиса
3247,Sünde::N,sådtoe,бунагъ
3248,Sünde::N,suddo,бунагъ
3249,Sünde::N,suddu,бунагъ
3250,Sünde::N,suddo,бунагъ
3251,Sünde::N,reä´ǩ'ǩ,бунагъ
3252,Gott::N,jupmele,зал
3253,Gott::N,jubmel,зал
3254,Gott::N,ipmil,зал
3255,Gott::N,immeel,зал
3256,Gott::N,e´mmel,зал
3257,Gott::N,иммель,зал
3258,Arbeiter::N,barkije,зузала
3259,Arbeiter::N,barggoulmusj,зузала
3260,Arbeiter::N,bargi,зузала
3261,Arbeiter::N,pargee,зузала
3262,Arbeiter::N,reâugglaž,зузала
3263,Arbeiter::N,лыххкэй,зузала
3264,Chef::N,åvtehke,ялувма
3265,Chef::N,oajvve,ялувма
3266,Chef::N,hoavda,ялувма
3267,Chef::N,hovdâ,ялувма
3268,Chef::N,uái'vi,ялувма
3269,Chef::N,ä´ttem,ялувма
3270,Chef::N,vuei´vvooumaž,ялувма
3271,Chef::N,выгкэй,ялувма
3272,Chef::N,вӯййкьей,ялувма
3273,Chef::N,вуэййв,ялувма
3274,Meister::N,ööhpehtæjja,усттар
3275,Meister::N,åhpadiddje,усттар
3276,Meister::N,čeahppi,усттар
3277,Meister::N,meašttir,усттар
3278,Meister::N,miäš'tár,усттар
3279,Meister::N,määstär,усттар
3280,Meister::N,че̄ххьп,усттар
3281,Arzt::N,dåaktere,хӏакин
3282,Arzt::N,dåktår,хӏакин
3283,Arzt::N,dálkudiddje,хӏакин
3284,Arzt::N,doavttir,хӏакин
3285,Arzt::N,tuáh'tár,хӏакин
3286,Arzt::N,dåhttar,хӏакин
3287,Arzt::N,лыххцэй,хӏакин
3288,Lehrer::N,lohkehtæjja,учитель
3289,Lehrer::N,skåvlik,учитель
3290,Lehrer::N,åjpadiddje,учитель
3291,Lehrer::N,oahpaheaddji,учитель
3292,Lehrer::N,máttááttijjee,учитель
3293,Lehrer::N,u´čtee´l,учитель
3294,Lehrer::N,mätt'teei,учитель
3295,Lehrer::N,уххцэй,учитель
3296,Geld::N,vierhtie,арцу
3297,Geld::N,ruhta,арцу
3298,Geld::N,biednik,арцу
3299,Geld::N,ruhta,арцу
3300,Geld::N,ruttâ,арцу
3301,Geld::N,teä´ǧ'ǧ,арцу
3302,Geld::N,те̄ӈӈьк,арцу
3303,Geschäft::N,åesie,даву
3304,Geschäft::N,oases,даву
3305,Geschäft::N,gávpi,даву
3306,Geschäft::N,kävppi,даву
3307,Geschäft::N,haandâl,даву
3308,Geschäft::N,kaupp,даву
3309,Geschäft::N,ро̄бэт,даву
3310,Laden::N,bovre,ттучан
3311,Laden::N,oases,ттучан
3312,Laden::N,rámbuvdda,ттучан
3313,Laden::N,gávpi,ттучан
3314,Laden::N,puvdâ,ттучан
3315,Laden::N,kävppi,ттучан
3316,Laden::N,kaupp,ттучан
3317,Laden::N,ла̄ффьк,ттучан
3318,Preis::N,åasa,багъа
3319,Preis::N,hadde,багъа
3320,Preis::N,haddi,багъа
3321,Preis::N,hadde,багъа
3322,Preis::N,hâ´dd,багъа
3323,Preis::N,а̄ррв,багъа
3324,Ware::N,vaaroe,хъус
3325,Ware::N,várro,хъус
3326,Ware::N,gálvvo,хъус
3327,Ware::N,gálvu,хъус
3328,Ware::N,kálvu,хъус
3329,Ware::N,täävvir,хъус
3330,Ware::N,kälvv,хъус
3331,Ware::N,tä´vver,хъус
3332,Ware::N,та̄вяр,хъус
3333,Nutzen::N,aevhkie,хайр
3334,Nutzen::N,aevhkie,мюнпат
3335,Nutzen::N,ávkke,хайр
3336,Nutzen::N,ávkke,мюнпат
3337,Nutzen::N,ávki,хайр
3338,Nutzen::N,ávki,мюнпат
3339,Nutzen::N,ävkki,хайр
3340,Nutzen::N,ävkki,мюнпат
3341,Nutzen::N,äu´ǩǩ,хайр
3342,Nutzen::N,äu´ǩǩ,мюнпат
3343,Nutzen::N,то̄ӆӆк ,хайр
3344,Nutzen::N,то̄ӆӆк ,мюнпат
3345,Reichtum::N,ræjhkoesvoete,давлат
3346,Reichtum::N,ræjhkoesvoete,аваданшиву
3347,Reichtum::N,boanndudahka,давлат
3348,Reichtum::N,boanndudahka,аваданшиву
3349,Reichtum::N,rikkisvuohta,давлат
3350,Reichtum::N,rikkisvuohta,аваданшиву
3351,Reichtum::N,riggodat,давлат
3352,Reichtum::N,riggodat,аваданшиву
3353,Reichtum::N,riggodâh,давлат
3354,Reichtum::N,riggodâh,аваданшиву
3355,Reichtum::N,ree´ǧǧesvuõtt,давлат
3356,Reichtum::N,ree´ǧǧesvuõtt,аваданшиву
3357,Reichtum::N,ва̄птэквӯдт,давлат
3358,Reichtum::N,ва̄птэквӯдт,аваданшиву
3359,Welt::N,veartene,дуниял
3360,Welt::N,værált,дуниял
3361,Welt::N,ilmme,дуниял
3362,Welt::N,máilbmi,дуниял
3363,Welt::N,maailm,дуниял
3364,Welt::N,maai´lm,дуниял
3365,Welt::N,jânnamkå´dd,дуниял
3366,Welt::N,э̄ллманнт,дуниял
3367,Land::N,laante,билаят
3368,Land::N,eatneme,билаят
3369,Land::N,lánnda,билаят
3370,Land::N,eanan,билаят
3371,Land::N,eennâm,билаят
3372,Land::N,mädd,билаят
3373,Land::N,jânnam,билаят
3374,Land::N,ланнҍ,билаят
3375,Land::N,е̄ммьне,билаят
3376,Staat::N,staate,паччахӏлугъ
3377,Staat::N,stáhtta,паччахӏлугъ
3378,Staat::N,rijkka,паччахӏлугъ
3379,Staat::N,stáhta,паччахӏлугъ
3380,Staat::N,staatâ,паччахӏлугъ
3381,Staat::N,riikk,паччахӏлугъ
3382,Staat::N,ланнҍ,паччахӏлугъ
3383,Staat::N,государствэ,паччахӏлугъ
3384,König::N,gånka,
3385,König::N,gånågis,
3386,König::N,gonagas,
3387,König::N,kunâgâs,
3388,König::N,caarr,
3389,König::N,koonǥõs,
3390,König::N,цоарр,
3391,Macht::N,faamoe,власть
3392,Macht::N,fábmo,власть
3393,Macht::N,fábmogisvuohta,власть
3394,Macht::N,fápmu,власть
3395,Macht::N,väldi,власть
3396,Macht::N,vä´ldd,власть
3397,Macht::N,воаллт,власть
3398,Grenze::N,raajoe,дазу
3399,Grenze::N,rádjá,дазу
3400,Grenze::N,mierre,дазу
3401,Grenze::N,rádji,дазу
3402,Grenze::N,rääji,дазу
3403,Grenze::N,raajj,дазу
3404,Grenze::N,ре̄ввьн,дазу
3405,Krieg::N,dåara,дяъви
3406,Krieg::N,soahte,дяъви
3407,Krieg::N,soahti,дяъви
3408,Krieg::N,suáti,дяъви
3409,Krieg::N,väi´nn,дяъви
3410,Krieg::N,туарр,дяъви
3411,Feind::N,gertele,душман
3412,Feind::N,vasjulasj,душман
3413,Feind::N,vašálaš,душман
3414,Feind::N,vajalâš,душман
3415,Feind::N,vâjjeeja,душман
3416,Feind::N,вэресь,душман
3417,Kampf::N,gæmhpome,лачӏуи уккаву
3418,Kampf::N,doarro,лачӏуи уккаву
3419,Kampf::N,oajbbom,лачӏуи уккаву
3420,Kampf::N,rahtjamus,лачӏуи уккаву
3421,Kampf::N,doarru,лачӏуи уккаву
3422,Kampf::N,vuostelasvuohta,лачӏуи уккаву
3423,Kampf::N,tuáṛi,лачӏуи уккаву
3424,Kampf::N,tuärrmõš,лачӏуи уккаву
3425,Kampf::N,вуаййпмушш,лачӏуи уккаву
3426,Bogen[Waffe]::N,joeksi,ккуртта
3427,Bogen[Waffe]::N,juoksa,ккуртта
3428,Bogen[Waffe]::N,dávgi,ккуртта
3429,Bogen[Waffe]::N,tävgi,ккуртта
3430,Bogen[Waffe]::N,johss,ккуртта
3431,Bogen[Waffe]::N,ю̄ккс,ккуртта
3432,Pfeil::N,njoele,чӏатӏаракӏ
3433,Pfeil::N,sådde,чӏатӏаракӏ
3434,Pfeil::N,njuolla,чӏатӏаракӏ
3435,Pfeil::N,njuolla,чӏатӏаракӏ
3436,Pfeil::N,njuoḷâ,чӏатӏаракӏ
3437,Pfeil::N,njuõll,чӏатӏаракӏ
3438,Pfeil::N,ню̄лл,чӏатӏаракӏ
3439,Gewehr::N,röövre,ттупанг
3440,Gewehr::N,birsso,ттупанг
3441,Gewehr::N,bissu,ттупанг
3442,Gewehr::N,pisso,ттупанг
3443,Gewehr::N,pess,ттупанг
3444,Gewehr::N,пысс,ттупанг
3445,Fehler::N,fiejlie,гъалатӏ
3446,Fehler::N,vihke,гъалатӏ
3447,Fehler::N,boastovuohta,гъалатӏ
3448,Fehler::N,vihki,гъалатӏ
3449,Fehler::N,vearri,гъалатӏ
3450,Fehler::N,vahe,гъалатӏ
3451,Fehler::N,feilâ,гъалатӏ
3452,Fehler::N,vie´rr,гъалатӏ
3453,Fehler::N,се̄гкь,гъалатӏ
3454,Fehler::N,ся̄гкнэхк,гъалатӏ
3455,Lüge::N,slogne,щялмахъ
3456,Lüge::N,slaarve,щялмахъ
3457,Lüge::N,gieles,щялмахъ
3458,Lüge::N,gielis,щялмахъ
3459,Lüge::N,kie'les,щялмахъ
3460,Lüge::N,ǩee´lesvuõtt,щялмахъ
3461,Lüge::N,ке̄лсэллмушш,щялмахъ
3462,Schaden::N,skaara,зарал
3463,Schaden::N,vahák,зарал
3464,Schaden::N,skádá,зарал
3465,Schaden::N,vahát,зарал
3466,Schaden::N,vaahâg,зарал
3467,Schaden::N,påå´mh,зарал
3468,Schaden::N,ря̄хкхэмушш,зарал
3469,Unglück::N,goerpe,бала
3470,Unglück::N,vuorbedisvuohta,бала
3471,Unglück::N,sårmme,бала
3472,Unglück::N,lihkohisvuohta,бала
3473,Unglück::N,uá'sittemesvuotâ,бала
3474,Unglück::N,pärtti,бала
3475,Unglück::N,påå´mh,бала
3476,Unglück::N,пӣдтҍ,бала
3477,Schuld::N,skåltoe,тахсир
3478,Schuld::N,suddo,тахсир
3479,Schuld::N,áššálašvuohta,тахсир
3480,Schuld::N,sivalašvuohta,тахсир
3481,Schuld::N,váddu,тахсир
3482,Schuld::N,vie´rr,тахсир
3483,Schuld::N,ве̄ррь,тахсир
3484,Alter::N,aaltere,оьрму
3485,Alter::N,áldar,оьрму
3486,Alter::N,ahki,оьрму
3487,Alter::N,ahe,оьрму
3488,Alter::N,ââ´ǩǩ,оьрму
3489,Alter::N,ыгь,оьрму
3490,Schluss::N,nåhkeme,ахир
3491,Schluss::N,giehtje,ахир
3492,Schluss::N,loahppa,ахир
3493,Schluss::N,loppâ,ахир
3494,Schluss::N,lopp,ахир
3495,Schluss::N,ке̄джь,ахир
3496,Zeit::N,aejkie,чӏун
3497,Zeit::N,baaletje,чӏун
3498,Zeit::N,ájgge,чӏун
3499,Zeit::N,áigi,чӏун
3500,Zeit::N,äigi,чӏун
3501,Zeit::N,âi´ǧǧ,чӏун
3502,Zeit::N,а̄ййк,чӏун
3503,Zeit::N,па̄лль,чӏун
3504,Tag::N,biejjie,кьини
3505,Tag::N,biejvve,кьини
3506,Tag::N,beaivi,кьини
3507,Tag::N,peivi,кьини
3508,Tag::N,pei´vv,кьини
3509,Tag::N,пе̄ййв,кьини
3510,Morgen::N,aerede,кӏюрх
3511,Morgen::N,idet,кӏюрх
3512,Morgen::N,iđit,кӏюрх
3513,Morgen::N,iiđeed,кӏюрх
3514,Morgen::N,tue´lääž,кӏюрх
3515,Morgen::N,ee´đääldõž,кӏюрх
3516,Morgen::N,ӣнцкэнч,кӏюрх
3517,Mittag::N,gaskebiejjie,ахттайн
3518,Mittag::N,gaskebiejjie,дяахттайн
3519,Mittag::N,gaskebiejjie,ахттайн чӏун
3520,Mittag::N,gasskabiejvve,ахттайн
3521,Mittag::N,gasskabiejvve,дяахттайн
3522,Mittag::N,gasskabiejvve,ахттайн чӏун
3523,Mittag::N,gaskebeaivi,ахттайн
3524,Mittag::N,gaskebeaivi,дяахттайн
3525,Mittag::N,gaskebeaivi,ахттайн чӏун
3526,Mittag::N,koskâpeivi,ахттайн
3527,Mittag::N,koskâpeivi,дяахттайн
3528,Mittag::N,koskâpeivi,ахттайн чӏун
3529,Mittag::N,kõskkpei´vv,ахттайн
3530,Mittag::N,kõskkpei´vv,дяахттайн
3531,Mittag::N,kõskkpei´vv,ахттайн чӏун
3532,Mittag::N,пе̄ййвкэ̄сск,ахттайн
3533,Mittag::N,пе̄ййвкэ̄сск,дяахттайн
3534,Mittag::N,пе̄ййвкэ̄сск,ахттайн чӏун
3535,Abend::N,iehkede,маркӏачӏан
3536,Abend::N,iehket,маркӏачӏан
3537,Abend::N,eahket,маркӏачӏан
3538,Abend::N,eeḥid,маркӏачӏан
3539,Abend::N,jeä´ǩ'ǩääž,маркӏачӏан
3540,Abend::N,е̄кесь,маркӏачӏан
3541,Abend::N,е̄кьнэнч,маркӏачӏан
3542,Nacht::N,jïjje,хьхьу
3543,Nacht::N,idja,хьхьу
3544,Nacht::N,idja,хьхьу
3545,Nacht::N,ijjâ,хьхьу
3546,Nacht::N,inn,хьхьу
3547,Nacht::N,ыйй,хьхьу
3548,Woche::N,våhkoe,нюжмар
3549,Woche::N,vahkko,нюжмар
3550,Woche::N,vahkku,нюжмар
3551,Woche::N,okko,нюжмар
3552,Woche::N,niä´t'tel,нюжмар
3553,Woche::N,не̄дтӭль,нюжмар
3554,Monat::N,maanoe,барз
3555,Monat::N,mánno,барз
3556,Monat::N,mánnu,барз
3557,Monat::N,mánotbadji,барз
3558,Monat::N,mánuppaje,барз
3559,Monat::N,mään,барз
3560,Monat::N,määnpââ´jj,барз
3561,Monat::N,ма̄нн,барз
3562,Jahr::N,jaepie,шин
3563,Jahr::N,jahke,шин
3564,Jahr::N,jahki,шин
3565,Jahr::N,ihe,шин
3566,Jahr::N,ee´ǩǩ,шин
3567,Jahr::N,ыгкь,шин
3568,Frühling::N,gïjre,инт
3569,Frühling::N,gidá,инт
3570,Frühling::N,giđđa,инт
3571,Frühling::N,kiđđâ,инт
3572,Frühling::N,ǩiđđ,инт
3573,Frühling::N,кыдт,инт
3574,Sommer::N,giesie,гъи
3575,Sommer::N,giesse,гъи
3576,Sommer::N,geassi,гъи
3577,Sommer::N,keesi,гъи
3578,Sommer::N,ǩiä´ss,гъи
3579,Sommer::N,ке̄ссь,гъи
3580,Herbst::N,tjaktje,ссут
3581,Herbst::N,tjaktja,ссут
3582,Herbst::N,čakča,ссут
3583,Herbst::N,čohčâ,ссут
3584,Herbst::N,čõhčč,ссут
3585,Herbst::N,че̄ххч,ссут
3586,Winter::N,daelvie,кӏи
3587,Winter::N,dálvve,кӏи
3588,Winter::N,dálvi,кӏи
3589,Winter::N,tälvi,кӏи
3590,Winter::N,tä´lvv,кӏи
3591,Winter::N,та̄лльв,кӏи
3592,Januar::N,tsïengele,цалчинмур барз
3593,Januar::N,garretsïengele,цалчинмур барз
3594,Januar::N,ådåjakmánno,цалчинмур барз
3595,Januar::N,ođđajagimánnu,цалчинмур барз
3596,Januar::N,uđđâivemáánu,цалчинмур барз
3597,Januar::N,vuõs'smään,цалчинмур барз
3598,Januar::N,ođđee´jjmään,цалчинмур барз
3599,Januar::N,январь,цалчинмур барз
3600,Januar::N,январьма̄нн,цалчинмур барз
3601,Februar::N,goevte,кӏилчинмур барз
3602,Februar::N,guovvamánno,кӏилчинмур барз
3603,Februar::N,guovvamánnu,кӏилчинмур барз
3604,Februar::N,helmimááṇu,кӏилчинмур барз
3605,Februar::N,tä´lvvmään,кӏилчинмур барз
3606,Februar::N,февраль,кӏилчинмур барз
3607,Februar::N,февральма̄нн,кӏилчинмур барз
3608,März::N,njoktje,шамилчинмур барз
3609,März::N,snjuktjamánno,шамилчинмур барз
3610,März::N,njukčamánnu,шамилчинмур барз
3611,März::N,maalismááñu,шамилчинмур барз
3612,März::N,njuhčâmááṇu,шамилчинмур барз
3613,März::N,lä´znpei´vvmään,шамилчинмур барз
3614,März::N,pâ´zzlâšttammään,шамилчинмур барз
3615,März::N,ма̄рт,шамилчинмур барз
3616,März::N,ма̄ртма̄нн,шамилчинмур барз
3617,April::N,voerhtje,апрель
3618,April::N,voerhtje,мукьилчинмур барз
3619,April::N,vuoratjismánno,апрель
3620,April::N,vuoratjismánno,мукьилчинмур барз
3621,April::N,cuoŋománnu,апрель
3622,April::N,cuoŋománnu,мукьилчинмур барз
3623,April::N,huhtimááṇu,апрель
3624,April::N,huhtimááṇu,мукьилчинмур барз
3625,April::N,njuhččmään,апрель
3626,April::N,njuhččmään,мукьилчинмур барз
3627,April::N,апрель,апрель
3628,April::N,апрель,мукьилчинмур барз
3629,April::N,апрельма̄нн,апрель
3630,April::N,апрельма̄нн,мукьилчинмур барз
3631,Mai::N,maajje,май
3632,Mai::N,maajje,ххюлчинмур барз
3633,Mai::N,maavnese,май
3634,Mai::N,maavnese,ххюлчинмур барз
3635,Mai::N,moarmesmánno,май
3636,Mai::N,moarmesmánno,ххюлчинмур барз
3637,Mai::N,miessemánnu,май
3638,Mai::N,miessemánnu,ххюлчинмур барз
3639,Mai::N,toukomááṇu,май
3640,Mai::N,toukomááṇu,ххюлчинмур барз
3641,Mai::N,vye'simááṇu,май
3642,Mai::N,vye'simááṇu,ххюлчинмур барз
3643,Mai::N,ǩiđđmään,май
3644,Mai::N,ǩiđđmään,ххюлчинмур барз
3645,Mai::N,vue´ssmään,май
3646,Mai::N,vue´ssmään,ххюлчинмур барз
3647,Mai::N,ма̄й,май
3648,Mai::N,ма̄й,ххюлчинмур барз
3649,Juni::N,ruffie,июнь
3650,Juni::N,ruffie,ряххилчинмур барз
3651,Juni::N,biehtsemánno,июнь
3652,Juni::N,biehtsemánno,ряххилчинмур барз
3653,Juni::N,geassemánnu,июнь
3654,Juni::N,geassemánnu,ряххилчинмур барз
3655,Juni::N,kesimááṇu,июнь
3656,Juni::N,kesimááṇu,ряххилчинмур барз
3657,Juni::N,ǩiä´ssmään,июнь
3658,Juni::N,ǩiä´ssmään,ряххилчинмур барз
3659,Juni::N,июнь,июнь
3660,Juni::N,июнь,ряххилчинмур барз
3661,Juni::N,июньма̄нн,июнь
3662,Juni::N,июньма̄нн,ряххилчинмур барз
3663,Juli::N,snjaltje,июль
3664,Juli::N,snjaltje,Арулчинмур барз
3665,Juli::N,snjilltjamánno,июль
3666,Juli::N,snjilltjamánno,Арулчинмур барз
3667,Juli::N,suoidnemánnu,июль
3668,Juli::N,suoidnemánnu,Арулчинмур барз
3669,Juli::N,syei'nimááṇu,июль
3670,Juli::N,syei'nimááṇu,Арулчинмур барз
3671,Juli::N,suei´nnmään,июль
3672,Juli::N,suei´nnmään,Арулчинмур барз
3673,Juli::N,июль,июль
3674,Juli::N,июль,Арулчинмур барз
3675,Juli::N,июльма̄нн,июль
3676,Juli::N,июльма̄нн,Арулчинмур барз
3677,August::N,mïetske,мяйлчинмур барз
3678,August::N,bårggemánno,мяйлчинмур барз
3679,August::N,borgemánnu,мяйлчинмур барз
3680,August::N,elomáaṇu,мяйлчинмур барз
3681,August::N,på´rǧǧmään,мяйлчинмур барз
3682,August::N,а̄вгуст,мяйлчинмур барз
3683,August::N,а̄вгустма̄нн,мяйлчинмур барз
3684,September::N,gaekere,урчӏилчинмур барз
3685,September::N,skïerede,урчӏилчинмур барз
3686,September::N,ragátmánno,урчӏилчинмур барз
3687,September::N,čakčamánnu,урчӏилчинмур барз
3688,September::N,čohčâmááṇu,урчӏилчинмур барз
3689,September::N,čõhččmään,урчӏилчинмур барз
3690,September::N,сентябрь,урчӏилчинмур барз
3691,September::N,сентябрьма̄нн,урчӏилчинмур барз
3692,Oktober::N,golke,ацӏилчинмур барз
3693,Oktober::N,rïhkede,ацӏилчинмур барз
3694,Oktober::N,gålgådismánno,ацӏилчинмур барз
3695,Oktober::N,golggotmánnu,ацӏилчинмур барз
3696,Oktober::N,logamááṇu,ацӏилчинмур барз
3697,Oktober::N,roovvâdmááṇu,ацӏилчинмур барз
3698,Oktober::N,kålggmään,ацӏилчинмур барз
3699,Oktober::N,rõõǥǥâdmään,ацӏилчинмур барз
3700,Oktober::N,октябрь,ацӏилчинмур барз
3701,Oktober::N,октябрьма̄нн,ацӏилчинмур барз
3702,November::N,rahka,ацӏния цалчинмур барз
3703,November::N,gålkoe,ацӏния цалчинмур барз
3704,November::N,basádismánno,ацӏния цалчинмур барз
3705,November::N,skábmamánnu,ацӏния цалчинмур барз
3706,November::N,marrasmááṇu,ацӏния цалчинмур барз
3707,November::N,skammâmááṇu,ацӏния цалчинмур барз
3708,November::N,skamm'mään,ацӏния цалчинмур барз
3709,November::N,ноябрь,ацӏния цалчинмур барз
3710,Dezember::N,goeve,ацӏния кӏилчинмур барз
3711,Dezember::N,jåvleaske,ацӏния кӏилчинмур барз
3712,Dezember::N,javllamánno,ацӏния кӏилчинмур барз
