,Concept_ID,se,av
3202,Kirche::N,girku,килиса
3203,Kirche::N,kirkko,килиса
3204,Kirche::N,ceerkav,килиса
3205,Kirche::N,цэ̄ркав,килиса
3206,Sünde::N,sådtoe,хӏакъ
3207,Sünde::N,sådtoe,мунагь
3208,Sünde::N,suddo,хӏакъ
3209,Sünde::N,suddo,мунагь
3210,Sünde::N,suddu,хӏакъ
3211,Sünde::N,suddu,мунагь
3212,Sünde::N,suddo,хӏакъ
3213,Sünde::N,suddo,мунагь
3214,Sünde::N,reä´ǩ'ǩ,хӏакъ
3215,Sünde::N,reä´ǩ'ǩ,мунагь
3216,Gott::N,jupmele,бичас
3217,Gott::N,jupmele,аллагь
3218,Gott::N,jubmel,бичас
3219,Gott::N,jubmel,аллагь
3220,Gott::N,ipmil,бичас
3221,Gott::N,ipmil,аллагь
3222,Gott::N,immeel,бичас
3223,Gott::N,immeel,аллагь
3224,Gott::N,e´mmel,бичас
3225,Gott::N,e´mmel,аллагь
3226,Gott::N,иммель,бичас
3227,Gott::N,иммель,аллагь
3228,Arbeiter::N,barkije,хӏалтӏухъан
3229,Arbeiter::N,barggoulmusj,хӏалтӏухъан
3230,Arbeiter::N,bargi,хӏалтӏухъан
3231,Arbeiter::N,pargee,хӏалтӏухъан
3232,Arbeiter::N,reâugglaž,хӏалтӏухъан
3233,Arbeiter::N,лыххкэй,хӏалтӏухъан
3234,Chef::N,åvtehke,хӏаким
3235,Chef::N,åvtehke,начальник
3236,Chef::N,oajvve,хӏаким
3237,Chef::N,oajvve,начальник
3238,Chef::N,hoavda,хӏаким
3239,Chef::N,hoavda,начальник
3240,Chef::N,hovdâ,хӏаким
3241,Chef::N,hovdâ,начальник
3242,Chef::N,uái'vi,хӏаким
3243,Chef::N,uái'vi,начальник
3244,Chef::N,ä´ttem,хӏаким
3245,Chef::N,ä´ttem,начальник
3246,Chef::N,vuei´vvooumaž,хӏаким
3247,Chef::N,vuei´vvooumaž,начальник
3248,Chef::N,выгкэй,хӏаким
3249,Chef::N,выгкэй,начальник
3250,Chef::N,вӯййкьей,хӏаким
3251,Chef::N,вӯййкьей,начальник
3252,Chef::N,вуэййв,хӏаким
3253,Chef::N,вуэййв,начальник
3254,Meister::N,ööhpehtæjja,устар
3255,Meister::N,ööhpehtæjja,мастер
3256,Meister::N,ööhpehtæjja,махщалилав
3257,Meister::N,åhpadiddje,устар
3258,Meister::N,åhpadiddje,мастер
3259,Meister::N,åhpadiddje,махщалилав
3260,Meister::N,čeahppi,устар
3261,Meister::N,čeahppi,мастер
3262,Meister::N,čeahppi,махщалилав
3263,Meister::N,meašttir,устар
3264,Meister::N,meašttir,мастер
3265,Meister::N,meašttir,махщалилав
3266,Meister::N,miäš'tár,устар
3267,Meister::N,miäš'tár,мастер
3268,Meister::N,miäš'tár,махщалилав
3269,Meister::N,määstär,устар
3270,Meister::N,määstär,мастер
3271,Meister::N,määstär,махщалилав
3272,Meister::N,че̄ххьп,устар
3273,Meister::N,че̄ххьп,мастер
3274,Meister::N,че̄ххьп,махщалилав
3275,Arzt::N,dåaktere,жайрахӏ
3276,Arzt::N,dåktår,жайрахӏ
3277,Arzt::N,dálkudiddje,жайрахӏ
3278,Arzt::N,doavttir,жайрахӏ
3279,Arzt::N,tuáh'tár,жайрахӏ
3280,Arzt::N,dåhttar,жайрахӏ
3281,Arzt::N,лыххцэй,жайрахӏ
3282,Lehrer::N,lohkehtæjja,мугӏалим
3283,Lehrer::N,skåvlik,мугӏалим
3284,Lehrer::N,åjpadiddje,мугӏалим
3285,Lehrer::N,oahpaheaddji,мугӏалим
3286,Lehrer::N,máttááttijjee,мугӏалим
3287,Lehrer::N,u´čtee´l,мугӏалим
3288,Lehrer::N,mätt'teei,мугӏалим
3289,Lehrer::N,уххцэй,мугӏалим
3290,Geld::N,vierhtie,гӏарац
3291,Geld::N,ruhta,гӏарац
3292,Geld::N,biednik,гӏарац
3293,Geld::N,ruhta,гӏарац
3294,Geld::N,ruttâ,гӏарац
3295,Geld::N,teä´ǧ'ǧ,гӏарац
3296,Geld::N,те̄ӈӈьк,гӏарац
3297,Geschäft::N,åesie,
3298,Geschäft::N,oases,
3299,Geschäft::N,gávpi,
3300,Geschäft::N,kävppi,
3301,Geschäft::N,haandâl,
3302,Geschäft::N,kaupp,
3303,Geschäft::N,ро̄бэт,
3304,Laden::N,bovre,тукен
3305,Laden::N,oases,тукен
3306,Laden::N,rámbuvdda,тукен
3307,Laden::N,gávpi,тукен
3308,Laden::N,puvdâ,тукен
3309,Laden::N,kävppi,тукен
3310,Laden::N,kaupp,тукен
3311,Laden::N,ла̄ффьк,тукен
3312,Preis::N,åasa,багьа
3313,Preis::N,hadde,багьа
3314,Preis::N,haddi,багьа
3315,Preis::N,hadde,багьа
3316,Preis::N,hâ´dd,багьа
3317,Preis::N,а̄ррв,багьа
3318,Ware::N,vaaroe,къайи
3319,Ware::N,várro,къайи
3320,Ware::N,gálvvo,къайи
3321,Ware::N,gálvu,къайи
3322,Ware::N,kálvu,къайи
3323,Ware::N,täävvir,къайи
3324,Ware::N,kälvv,къайи
3325,Ware::N,tä´vver,къайи
3326,Ware::N,та̄вяр,къайи
3327,Nutzen::N,aevhkie,мунпагӏат
3328,Nutzen::N,ávkke,мунпагӏат
3329,Nutzen::N,ávki,мунпагӏат
3330,Nutzen::N,ävkki,мунпагӏат
3331,Nutzen::N,äu´ǩǩ,мунпагӏат
3332,Nutzen::N,то̄ӆӆк ,мунпагӏат
3333,Reichtum::N,ræjhkoesvoete,бечелъи
3334,Reichtum::N,boanndudahka,бечелъи
3335,Reichtum::N,rikkisvuohta,бечелъи
3336,Reichtum::N,riggodat,бечелъи
3337,Reichtum::N,riggodâh,бечелъи
3338,Reichtum::N,ree´ǧǧesvuõtt,бечелъи
3339,Reichtum::N,ва̄птэквӯдт,бечелъи
3340,Welt::N,veartene,дуниял
3341,Welt::N,værált,дуниял
3342,Welt::N,ilmme,дуниял
3343,Welt::N,máilbmi,дуниял
3344,Welt::N,maailm,дуниял
3345,Welt::N,maai´lm,дуниял
3346,Welt::N,jânnamkå´dd,дуниял
3347,Welt::N,э̄ллманнт,дуниял
3348,Land::N,laante,улка
3349,Land::N,laante,икълим
3350,Land::N,eatneme,улка
3351,Land::N,eatneme,икълим
3352,Land::N,lánnda,улка
3353,Land::N,lánnda,икълим
3354,Land::N,eanan,улка
3355,Land::N,eanan,икълим
3356,Land::N,eennâm,улка
3357,Land::N,eennâm,икълим
3358,Land::N,mädd,улка
3359,Land::N,mädd,икълим
3360,Land::N,jânnam,улка
3361,Land::N,jânnam,икълим
3362,Land::N,ланнҍ,улка
3363,Land::N,ланнҍ,икълим
3364,Land::N,е̄ммьне,улка
3365,Land::N,е̄ммьне,икълим
3366,Staat::N,staate,пачалихъ
3367,Staat::N,stáhtta,пачалихъ
3368,Staat::N,rijkka,пачалихъ
3369,Staat::N,stáhta,пачалихъ
3370,Staat::N,staatâ,пачалихъ
3371,Staat::N,riikk,пачалихъ
3372,Staat::N,ланнҍ,пачалихъ
3373,Staat::N,государствэ,пачалихъ
3374,König::N,gånka,пача
3375,König::N,gånka,малик
3376,König::N,gånka,къирал
3377,König::N,gånka,падишагь
3378,König::N,gånågis,пача
3379,König::N,gånågis,малик
3380,König::N,gånågis,къирал
3381,König::N,gånågis,падишагь
3382,König::N,gonagas,пача
3383,König::N,gonagas,малик
3384,König::N,gonagas,къирал
3385,König::N,gonagas,падишагь
3386,König::N,kunâgâs,пача
3387,König::N,kunâgâs,малик
3388,König::N,kunâgâs,къирал
3389,König::N,kunâgâs,падишагь
3390,König::N,caarr,пача
3391,König::N,caarr,малик
3392,König::N,caarr,къирал
3393,König::N,caarr,падишагь
3394,König::N,koonǥõs,пача
3395,König::N,koonǥõs,малик
3396,König::N,koonǥõs,къирал
3397,König::N,koonǥõs,падишагь
3398,König::N,цоарр,пача
3399,König::N,цоарр,малик
3400,König::N,цоарр,къирал
3401,König::N,цоарр,падишагь
3402,Macht::N,faamoe,кверщел
3403,Macht::N,fábmo,кверщел
3404,Macht::N,fábmogisvuohta,кверщел
3405,Macht::N,fápmu,кверщел
3406,Macht::N,väldi,кверщел
3407,Macht::N,vä´ldd,кверщел
3408,Macht::N,воаллт,кверщел
3409,Grenze::N,raajoe,гӏорхъи
3410,Grenze::N,rádjá,гӏорхъи
3411,Grenze::N,mierre,гӏорхъи
3412,Grenze::N,rádji,гӏорхъи
3413,Grenze::N,rääji,гӏорхъи
3414,Grenze::N,raajj,гӏорхъи
3415,Grenze::N,ре̄ввьн,гӏорхъи
3416,Krieg::N,dåara,рагъ
3417,Krieg::N,soahte,рагъ
3418,Krieg::N,soahti,рагъ
3419,Krieg::N,suáti,рагъ
3420,Krieg::N,väi´nn,рагъ
3421,Krieg::N,туарр,рагъ
3422,Feind::N,gertele,тушман
3423,Feind::N,vasjulasj,тушман
3424,Feind::N,vašálaš,тушман
3425,Feind::N,vajalâš,тушман
3426,Feind::N,vâjjeeja,тушман
3427,Feind::N,вэресь,тушман
3428,Kampf::N,gæmhpome,къеркьей
3429,Kampf::N,doarro,къеркьей
3430,Kampf::N,oajbbom,къеркьей
3431,Kampf::N,rahtjamus,къеркьей
3432,Kampf::N,doarru,къеркьей
3433,Kampf::N,vuostelasvuohta,къеркьей
3434,Kampf::N,tuáṛi,къеркьей
3435,Kampf::N,tuärrmõš,къеркьей
3436,Kampf::N,вуаййпмушш,къеркьей
3437,Bogen[Waffe]::N,joeksi,газаргъо
3438,Bogen[Waffe]::N,juoksa,газаргъо
3439,Bogen[Waffe]::N,dávgi,газаргъо
3440,Bogen[Waffe]::N,tävgi,газаргъо
3441,Bogen[Waffe]::N,johss,газаргъо
3442,Bogen[Waffe]::N,ю̄ккс,газаргъо
3443,Pfeil::N,njoele,чӏор
3444,Pfeil::N,sådde,чӏор
3445,Pfeil::N,njuolla,чӏор
3446,Pfeil::N,njuolla,чӏор
3447,Pfeil::N,njuoḷâ,чӏор
3448,Pfeil::N,njuõll,чӏор
3449,Pfeil::N,ню̄лл,чӏор
3450,Gewehr::N,röövre,туманкӏ
3451,Gewehr::N,birsso,туманкӏ
3452,Gewehr::N,bissu,туманкӏ
3453,Gewehr::N,pisso,туманкӏ
3454,Gewehr::N,pess,туманкӏ
3455,Gewehr::N,пысс,туманкӏ
3456,Fehler::N,fiejlie,гъалатӏ
3457,Fehler::N,vihke,гъалатӏ
3458,Fehler::N,boastovuohta,гъалатӏ
3459,Fehler::N,vihki,гъалатӏ
3460,Fehler::N,vearri,гъалатӏ
3461,Fehler::N,vahe,гъалатӏ
3462,Fehler::N,feilâ,гъалатӏ
3463,Fehler::N,vie´rr,гъалатӏ
3464,Fehler::N,се̄гкь,гъалатӏ
3465,Fehler::N,ся̄гкнэхк,гъалатӏ
3466,Lüge::N,slogne,гьереси
3467,Lüge::N,slaarve,гьереси
3468,Lüge::N,gieles,гьереси
3469,Lüge::N,gielis,гьереси
3470,Lüge::N,kie'les,гьереси
3471,Lüge::N,ǩee´lesvuõtt,гьереси
3472,Lüge::N,ке̄лсэллмушш,гьереси
3473,Schaden::N,skaara,зиян
3474,Schaden::N,skaara,зарал
3475,Schaden::N,vahák,зиян
3476,Schaden::N,vahák,зарал
3477,Schaden::N,skádá,зиян
3478,Schaden::N,skádá,зарал
3479,Schaden::N,vahát,зиян
3480,Schaden::N,vahát,зарал
3481,Schaden::N,vaahâg,зиян
3482,Schaden::N,vaahâg,зарал
3483,Schaden::N,påå´mh,зиян
3484,Schaden::N,påå´mh,зарал
3485,Schaden::N,ря̄хкхэмушш,зиян
3486,Schaden::N,ря̄хкхэмушш,зарал
3487,Unglück::N,goerpe,балагь
3488,Unglück::N,vuorbedisvuohta,балагь
3489,Unglück::N,sårmme,балагь
3490,Unglück::N,lihkohisvuohta,балагь
3491,Unglück::N,uá'sittemesvuotâ,балагь
3492,Unglück::N,pärtti,балагь
3493,Unglück::N,påå´mh,балагь
3494,Unglück::N,пӣдтҍ,балагь
3495,Schuld::N,skåltoe,гӏайиб
3496,Schuld::N,suddo,гӏайиб
3497,Schuld::N,áššálašvuohta,гӏайиб
3498,Schuld::N,sivalašvuohta,гӏайиб
3499,Schuld::N,váddu,гӏайиб
3500,Schuld::N,vie´rr,гӏайиб
3501,Schuld::N,ве̄ррь,гӏайиб
3502,Alter::N,aaltere,гӏумру
3503,Alter::N,áldar,гӏумру
3504,Alter::N,ahki,гӏумру
3505,Alter::N,ahe,гӏумру
3506,Alter::N,ââ´ǩǩ,гӏумру
3507,Alter::N,ыгь,гӏумру
3508,Schluss::N,nåhkeme,ахир
3509,Schluss::N,giehtje,ахир
3510,Schluss::N,loahppa,ахир
3511,Schluss::N,loppâ,ахир
3512,Schluss::N,lopp,ахир
3513,Schluss::N,ке̄джь,ахир
3514,Zeit::N,aejkie,заман
3515,Zeit::N,baaletje,заман
3516,Zeit::N,ájgge,заман
3517,Zeit::N,áigi,заман
3518,Zeit::N,äigi,заман
3519,Zeit::N,âi´ǧǧ,заман
3520,Zeit::N,а̄ййк,заман
3521,Zeit::N,па̄лль,заман
3522,Tag::N,biejjie,къо
3523,Tag::N,biejvve,къо
3524,Tag::N,beaivi,къо
3525,Tag::N,peivi,къо
3526,Tag::N,pei´vv,къо
3527,Tag::N,пе̄ййв,къо
3528,Morgen::N,aerede,радалмех
3529,Morgen::N,idet,радалмех
3530,Morgen::N,iđit,радалмех
3531,Morgen::N,iiđeed,радалмех
3532,Morgen::N,tue´lääž,радалмех
3533,Morgen::N,ee´đääldõž,радалмех
3534,Morgen::N,ӣнцкэнч,радалмех
3535,Mittag::N,gaskebiejjie,къадемех
3536,Mittag::N,gasskabiejvve,къадемех
3537,Mittag::N,gaskebeaivi,къадемех
3538,Mittag::N,koskâpeivi,къадемех
3539,Mittag::N,kõskkpei´vv,къадемех
3540,Mittag::N,пе̄ййвкэ̄сск,къадемех
3541,Abend::N,iehkede,релъедамех
3542,Abend::N,iehket,релъедамех
3543,Abend::N,eahket,релъедамех
3544,Abend::N,eeḥid,релъедамех
3545,Abend::N,jeä´ǩ'ǩääž,релъедамех
3546,Abend::N,е̄кесь,релъедамех
3547,Abend::N,е̄кьнэнч,релъедамех
3548,Nacht::N,jïjje,сордо
3549,Nacht::N,idja,сордо
3550,Nacht::N,idja,сордо
3551,Nacht::N,ijjâ,сордо
3552,Nacht::N,inn,сордо
3553,Nacht::N,ыйй,сордо
3554,Woche::N,våhkoe,анкь
3555,Woche::N,vahkko,анкь
3556,Woche::N,vahkku,анкь
3557,Woche::N,okko,анкь
3558,Woche::N,niä´t'tel,анкь
3559,Woche::N,не̄дтӭль,анкь
3560,Monat::N,maanoe,моцӏ
3561,Monat::N,mánno,моцӏ
3562,Monat::N,mánnu,моцӏ
3563,Monat::N,mánotbadji,моцӏ
3564,Monat::N,mánuppaje,моцӏ
3565,Monat::N,mään,моцӏ
3566,Monat::N,määnpââ´jj,моцӏ
3567,Monat::N,ма̄нн,моцӏ
3568,Jahr::N,jaepie,сон
3569,Jahr::N,jaepie,лъагӏел
3570,Jahr::N,jahke,сон
3571,Jahr::N,jahke,лъагӏел
3572,Jahr::N,jahki,сон
3573,Jahr::N,jahki,лъагӏел
3574,Jahr::N,ihe,сон
3575,Jahr::N,ihe,лъагӏел
3576,Jahr::N,ee´ǩǩ,сон
3577,Jahr::N,ee´ǩǩ,лъагӏел
3578,Jahr::N,ыгкь,сон
3579,Jahr::N,ыгкь,лъагӏел
3580,Frühling::N,gïjre,их
3581,Frühling::N,gidá,их
3582,Frühling::N,giđđa,их
3583,Frühling::N,kiđđâ,их
3584,Frühling::N,ǩiđđ,их
3585,Frühling::N,кыдт,их
3586,Sommer::N,giesie,рии
3587,Sommer::N,giesse,рии
3588,Sommer::N,geassi,рии
3589,Sommer::N,keesi,рии
3590,Sommer::N,ǩiä´ss,рии
3591,Sommer::N,ке̄ссь,рии
3592,Herbst::N,tjaktje,хасалихълъи
3593,Herbst::N,tjaktja,хасалихълъи
3594,Herbst::N,čakča,хасалихълъи
3595,Herbst::N,čohčâ,хасалихълъи
3596,Herbst::N,čõhčč,хасалихълъи
3597,Herbst::N,че̄ххч,хасалихълъи
3598,Winter::N,daelvie,кьин
3599,Winter::N,dálvve,кьин
3600,Winter::N,dálvi,кьин
3601,Winter::N,tälvi,кьин
3602,Winter::N,tä´lvv,кьин
3603,Winter::N,та̄лльв,кьин
3604,Januar::N,tsïengele,январь
3605,Januar::N,garretsïengele,январь
3606,Januar::N,ådåjakmánno,январь
3607,Januar::N,ođđajagimánnu,январь
3608,Januar::N,uđđâivemáánu,январь
3609,Januar::N,vuõs'smään,январь
3610,Januar::N,ođđee´jjmään,январь
3611,Januar::N,январь,январь
3612,Januar::N,январьма̄нн,январь
3613,Februar::N,goevte,февра́ль
3614,Februar::N,guovvamánno,февра́ль
3615,Februar::N,guovvamánnu,февра́ль
3616,Februar::N,helmimááṇu,февра́ль
3617,Februar::N,tä´lvvmään,февра́ль
3618,Februar::N,февраль,февра́ль
3619,Februar::N,февральма̄нн,февра́ль
3620,März::N,njoktje,март
3621,März::N,snjuktjamánno,март
3622,März::N,njukčamánnu,март
3623,März::N,maalismááñu,март
3624,März::N,njuhčâmááṇu,март
3625,März::N,lä´znpei´vvmään,март
3626,März::N,pâ´zzlâšttammään,март
3627,März::N,ма̄рт,март
3628,März::N,ма̄ртма̄нн,март
3629,April::N,voerhtje,апрель
3630,April::N,vuoratjismánno,апрель
3631,April::N,cuoŋománnu,апрель
3632,April::N,huhtimááṇu,апрель
3633,April::N,njuhččmään,апрель
3634,April::N,апрель,апрель
3635,April::N,апрельма̄нн,апрель
3636,Mai::N,maajje,май
3637,Mai::N,maavnese,май
3638,Mai::N,moarmesmánno,май
3639,Mai::N,miessemánnu,май
3640,Mai::N,toukomááṇu,май
3641,Mai::N,vye'simááṇu,май
3642,Mai::N,ǩiđđmään,май
3643,Mai::N,vue´ssmään,май
3644,Mai::N,ма̄й,май
3645,Juni::N,ruffie,июнь
3646,Juni::N,biehtsemánno,июнь
3647,Juni::N,geassemánnu,июнь
3648,Juni::N,kesimááṇu,июнь
3649,Juni::N,ǩiä´ssmään,июнь
3650,Juni::N,июнь,июнь
3651,Juni::N,июньма̄нн,июнь
3652,Juli::N,snjaltje,июль
3653,Juli::N,snjilltjamánno,июль
3654,Juli::N,suoidnemánnu,июль
3655,Juli::N,syei'nimááṇu,июль
3656,Juli::N,suei´nnmään,июль
3657,Juli::N,июль,июль
3658,Juli::N,июльма̄нн,июль
3659,August::N,mïetske,август
3660,August::N,bårggemánno,август
3661,August::N,borgemánnu,август
3662,August::N,elomáaṇu,август
3663,August::N,på´rǧǧmään,август
3664,August::N,а̄вгуст,август
3665,August::N,а̄вгустма̄нн,август
3666,September::N,gaekere,сентябрь
3667,September::N,skïerede,сентябрь
3668,September::N,ragátmánno,сентябрь
3669,September::N,čakčamánnu,сентябрь
3670,September::N,čohčâmááṇu,сентябрь
3671,September::N,čõhččmään,сентябрь
3672,September::N,сентябрь,сентябрь
3673,September::N,сентябрьма̄нн,сентябрь
3674,Oktober::N,golke,октябрь
3675,Oktober::N,rïhkede,октябрь
3676,Oktober::N,gålgådismánno,октябрь
3677,Oktober::N,golggotmánnu,октябрь
3678,Oktober::N,logamááṇu,октябрь
3679,Oktober::N,roovvâdmááṇu,октябрь
3680,Oktober::N,kålggmään,октябрь
3681,Oktober::N,rõõǥǥâdmään,октябрь
3682,Oktober::N,октябрь,октябрь
3683,Oktober::N,октябрьма̄нн,октябрь
3684,November::N,rahka,ноябрь
3685,November::N,gålkoe,ноябрь
3686,November::N,basádismánno,ноябрь
3687,November::N,skábmamánnu,ноябрь
3688,November::N,marrasmááṇu,ноябрь
3689,November::N,skammâmááṇu,ноябрь
3690,November::N,skamm'mään,ноябрь
3691,November::N,ноябрь,ноябрь
3692,Dezember::N,goeve,декабрь
3693,Dezember::N,jåvleaske,декабрь
3694,Dezember::N,javllamánno,декабрь
3695,Dezember::N,juovlamánnu,декабрь
3696,Dezember::N,juov'lâmááṇu,декабрь
3697,Dezember::N,rosttovmään,декабрь
3698,Dezember::N,декабрь,декабрь
3699,Dezember::N,декабрьма̄нн,декабрь
3700,Montag::N,måanta,итни
3701,Montag::N,mánnodahka,итни
3702,Montag::N,mánnodat,итни
3703,Montag::N,vuossárga,итни
3704,Montag::N,vuossargâ,итни
3705,Montag::N,vuõs'sargg,итни
3706,Montag::N,вӯссоарк,итни
3707,Dienstag::N,dæjsta,талат
3708,Dienstag::N,dijstahka,талат
3709,Dienstag::N,disdat,талат
3710,Dienstag::N,disttat,талат
3711,Dienstag::N,majebargâ,талат
3712,Dienstag::N,mââi´bargg,талат
3713,Dienstag::N,нымьппоаркк,талат
3714,Mittwoch::N,gaskevåhkoe,арбагӏ
3715,Mittwoch::N,gasskavahkko,арбагӏ
3716,Mittwoch::N,gaskavahkku,арбагӏ
3717,Mittwoch::N,koskokko,арбагӏ
3718,Mittwoch::N,seärad,арбагӏ
3719,Mittwoch::N,ся̄рэдт,арбагӏ
3720,Donnerstag::N,duarsta,хамиз
3721,Donnerstag::N,duorastahka,хамиз
3722,Donnerstag::N,duorastat,хамиз
3723,Donnerstag::N,turâstâh,хамиз
3724,Donnerstag::N,neljdpei´vv,хамиз
3725,Donnerstag::N,ня̄льянтпе̄ййв,хамиз
3726,Freitag::N,bearjadahke,рузман
3727,Freitag::N,bierjjedahka,рузман
3728,Freitag::N,bearjadat,рузман
3729,Freitag::N,perjâdâh,рузман
3730,Freitag::N,piâtnâc,рузман
3731,Freitag::N,пе̄тнэц,рузман
3732,Samstag::N,laavvadahke,щамат
3733,Samstag::N,lávvodahka,щамат
3734,Samstag::N,lávvordat,щамат
3735,Samstag::N,láṿárdâh,щамат
3736,Samstag::N,sue´vet,щамат
3737,Samstag::N,сӯветҍ,щамат
3738,Sonntag::N,aejlege,гьатӏан
3739,Sonntag::N,sådnåbiejvve,гьатӏан
3740,Sonntag::N,ájllek,гьатӏан
3741,Sonntag::N,sotnabeaivi,гьатӏан
3742,Sonntag::N,pasepeivi,гьатӏан
3743,Sonntag::N,pâ´sspei´vv,гьатӏан
3744,Sonntag::N,па̄ссьпе̄ййв,гьатӏан
3745,groß::A,stoere,кӏудияб
3746,groß::A,stuorra,кӏудияб
3747,groß::A,stuoris,кӏудияб
3748,groß::A,stye'res,кӏудияб
3749,groß::A,šurr,кӏудияб
