,Concept_ID,se,br
2798,Krankheit::N,dávdda,klañved
2799,Krankheit::N,vihke,klañved
2800,Krankheit::N,dávda,klañved
2801,Krankheit::N,tavdâ,klañved
2802,Krankheit::N,puá'cuvuotâ,klañved
2803,Krankheit::N,kõpp,klañved
2804,Krankheit::N,puõccmoš,klañved
2805,Krankheit::N,кэ̄бп,klañved
2806,Schmerz::N,haerhpie,poan
2807,Schmerz::N,haerhpie,droug
2808,Schmerz::N,bávtjas,poan
2809,Schmerz::N,bávtjas,droug
2810,Schmerz::N,bávčča,poan
2811,Schmerz::N,bávčča,droug
2812,Schmerz::N,tuške,poan
2813,Schmerz::N,tuške,droug
2814,Schmerz::N,poovčâs,poan
2815,Schmerz::N,poovčâs,droug
2816,Schmerz::N,tå´sǩǩ,poan
2817,Schmerz::N,tå´sǩǩ,droug
2818,Schmerz::N,кэ̄бп,poan
2819,Schmerz::N,кэ̄бп,droug
2820,Wunde::N,saejrie,gloazadenn
2821,Wunde::N,hávve,gloazadenn
2822,Wunde::N,hávvi,gloazadenn
2823,Wunde::N,hävvi,gloazadenn
2824,Wunde::N,hää´vv,gloazadenn
2825,Wunde::N,ра̄ӊӊҍ,gloazadenn
2826,Fieber::N,vaejlie,terzhienn
2827,Fieber::N,fiebar,terzhienn
2828,Fieber::N,báhkkadávda,terzhienn
2829,Fieber::N,žaar,terzhienn
2830,Fieber::N,жоарр,terzhienn
2831,Arznei::N,daalhkesh,louzoù
2832,Arznei::N,dálkas,louzoù
2833,Arznei::N,dálkkas,louzoù
2834,Arznei::N,taalhâs,louzoù
2835,Arznei::N,lekittâs,louzoù
2836,Arznei::N,taalkâs,louzoù
2837,Arznei::N,лоаддв,louzoù
2838,Brücke::N,pruvvie,pont
2839,Brücke::N,råvve,pont
2840,Brücke::N,šaldi,pont
2841,Brücke::N,šalde,pont
2842,Brücke::N,mostt,pont
2843,Brücke::N,мо̄сст,pont
2844,Brunnen::N,prutnie,puñs
2845,Brunnen::N,ruddne,puñs
2846,Brunnen::N,gáivo,puñs
2847,Brunnen::N,káivu,puñs
2848,Brunnen::N,käivv,puñs
2849,Brunnen::N,ка̄ййв,puñs
2850,Weide::N,gåatome,prad
2851,Weide::N,guohtom,prad
2852,Weide::N,guohtun,prad
2853,Weide::N,kuátu,prad
2854,Weide::N,luátu,prad
2855,Weide::N,та̄нтар,prad
2856,Pfad::N,baalka,gwenodenn
2857,Pfad::N,bálges,gwenodenn
2858,Pfad::N,bálggis,gwenodenn
2859,Pfad::N,päälgis,gwenodenn
2860,Pfad::N,pää´ljes,gwenodenn
2861,Pfad::N,поалкас,gwenodenn
2862,Weg::N,geajnoe,hent
2863,Weg::N,gæjnno,hent
2864,Weg::N,væddja,hent
2865,Weg::N,geaidnu,hent
2866,Weg::N,luod'dâ,hent
2867,Weg::N,čuâǥǥas,hent
2868,Weg::N,чуэкас,hent
2869,Straße::N,geajnoe,ru
2870,Straße::N,geajnoe,hent
2871,Straße::N,joene,ru
2872,Straße::N,joene,hent
2873,Straße::N,gahttun,ru
2874,Straße::N,gahttun,hent
2875,Straße::N,geaidnu,ru
2876,Straße::N,geaidnu,hent
2877,Straße::N,maađij,ru
2878,Straße::N,maađij,hent
2879,Straße::N,uu´lec,ru
2880,Straße::N,uu´lec,hent
2881,Straße::N,чуэкас,ru
2882,Straße::N,чуэкас,hent
2883,Dorf::N,sïjte,kêr
2884,Dorf::N,sïjte,kêriadenn
2885,Dorf::N,bájkke,kêr
2886,Dorf::N,bájkke,kêriadenn
2887,Dorf::N,gilli,kêr
2888,Dorf::N,gilli,kêriadenn
2889,Dorf::N,sijdâ,kêr
2890,Dorf::N,sijdâ,kêriadenn
2891,Dorf::N,sijdd,kêr
2892,Dorf::N,sijdd,kêriadenn
2893,Dorf::N,сыййт,kêr
2894,Dorf::N,сыййт,kêriadenn
2895,Stadt::N,staare,kêr
2896,Stadt::N,sjeltie,kêr
2897,Stadt::N,stáda,kêr
2898,Stadt::N,gávpot,kêr
2899,Stadt::N,kaavpug,kêr
2900,Stadt::N,lâ´nn,kêr
2901,Stadt::N,gåårad,kêr
2902,Stadt::N,ланнҍ,kêr
2903,Brief::N,prievie,lizher
2904,Brief::N,girjje,lizher
2905,Brief::N,reive,lizher
2906,Brief::N,kirje,lizher
2907,Brief::N,ǩe´rjj,lizher
2908,Brief::N,кыррьй,lizher
2909,Buch::N,gærja,levr
2910,Buch::N,girjje,levr
2911,Buch::N,girji,levr
2912,Buch::N,kirje,levr
2913,Buch::N,ǩe´rjj,levr
2914,Buch::N,кыррьй,levr
2915,Buchstabe::N,baakoe,lizherenn
2916,Buchstabe::N,bokstávva,lizherenn
2917,Buchstabe::N,bustávva,lizherenn
2918,Buchstabe::N,puustav,lizherenn
2919,Buchstabe::N,bukva,lizherenn
2920,Buchstabe::N,буква,lizherenn
2921,Zeitung::N,plaerie,kazetenn
2922,Zeitung::N,avijssa,kazetenn
2923,Zeitung::N,bláđđi,kazetenn
2924,Zeitung::N,aavis,kazetenn
2925,Zeitung::N,listt,kazetenn
2926,Zeitung::N,ga´zaat,kazetenn
2927,Zeitung::N,газет,kazetenn
2928,Leben::N,hïegke,buhez
2929,Leben::N,hægga,buhez
2930,Leben::N,iellem,buhez
2931,Leben::N,viessom,buhez
2932,Leben::N,eallin,buhez
2933,Leben::N,eellim,buhez
2934,Leben::N,jie´llem,buhez
2935,Leben::N,я̄лл,buhez
2936,Tod::N,jaame,marv
2937,Tod::N,jábmem,marv
2938,Tod::N,jápmin,marv
2939,Tod::N,jäämmim,marv
2940,Tod::N,så´rmm,marv
2941,Tod::N,jää´mmem,marv
2942,Tod::N,соаррьм,marv
2943,Grab::N,gaelmie,bez
2944,Grab::N,ráhpo,bez
2945,Grab::N,hávdde,bez
2946,Grab::N,hávdi,bez
2947,Grab::N,hävdi,bez
2948,Grab::N,äu´dd,bez
2949,Grab::N,ка̄лльм,bez
2950,Kirche::N,gærhkoe,iliz
2951,Kirche::N,girkko,iliz
2952,Kirche::N,girku,iliz
2953,Kirche::N,kirkko,iliz
2954,Kirche::N,ceerkav,iliz
2955,Kirche::N,цэ̄ркав,iliz
2956,Sünde::N,sådtoe,pec'hed
2957,Sünde::N,suddo,pec'hed
2958,Sünde::N,suddu,pec'hed
2959,Sünde::N,suddo,pec'hed
2960,Sünde::N,reä´ǩ'ǩ,pec'hed
2961,Gott::N,jupmele,doue
2962,Gott::N,jubmel,doue
2963,Gott::N,ipmil,doue
2964,Gott::N,immeel,doue
2965,Gott::N,e´mmel,doue
2966,Gott::N,иммель,doue
2967,Arbeiter::N,barkije,labourer
2968,Arbeiter::N,barkije,micherour
2969,Arbeiter::N,barggoulmusj,labourer
2970,Arbeiter::N,barggoulmusj,micherour
2971,Arbeiter::N,bargi,labourer
2972,Arbeiter::N,bargi,micherour
2973,Arbeiter::N,pargee,labourer
2974,Arbeiter::N,pargee,micherour
2975,Arbeiter::N,reâugglaž,labourer
2976,Arbeiter::N,reâugglaž,micherour
2977,Arbeiter::N,лыххкэй,labourer
2978,Arbeiter::N,лыххкэй,micherour
2979,Chef::N,åvtehke,penn
2980,Chef::N,oajvve,penn
2981,Chef::N,hoavda,penn
2982,Chef::N,hovdâ,penn
2983,Chef::N,uái'vi,penn
2984,Chef::N,ä´ttem,penn
2985,Chef::N,vuei´vvooumaž,penn
2986,Chef::N,выгкэй,penn
2987,Chef::N,вӯййкьей,penn
2988,Chef::N,вуэййв,penn
2989,Meister::N,ööhpehtæjja,mestr
2990,Meister::N,åhpadiddje,mestr
2991,Meister::N,čeahppi,mestr
2992,Meister::N,meašttir,mestr
2993,Meister::N,miäš'tár,mestr
2994,Meister::N,määstär,mestr
2995,Meister::N,че̄ххьп,mestr
2996,Arzt::N,dåaktere,mezeg
2997,Arzt::N,dåaktere,medisin
2998,Arzt::N,dåktår,mezeg
2999,Arzt::N,dåktår,medisin
3000,Arzt::N,dálkudiddje,mezeg
3001,Arzt::N,dálkudiddje,medisin
3002,Arzt::N,doavttir,mezeg
3003,Arzt::N,doavttir,medisin
3004,Arzt::N,tuáh'tár,mezeg
3005,Arzt::N,tuáh'tár,medisin
3006,Arzt::N,dåhttar,mezeg
3007,Arzt::N,dåhttar,medisin
3008,Arzt::N,лыххцэй,mezeg
3009,Arzt::N,лыххцэй,medisin
3010,Lehrer::N,lohkehtæjja,skolaer
3011,Lehrer::N,lohkehtæjja,kelenner
3012,Lehrer::N,skåvlik,skolaer
3013,Lehrer::N,skåvlik,kelenner
3014,Lehrer::N,åjpadiddje,skolaer
3015,Lehrer::N,åjpadiddje,kelenner
3016,Lehrer::N,oahpaheaddji,skolaer
3017,Lehrer::N,oahpaheaddji,kelenner
3018,Lehrer::N,máttááttijjee,skolaer
3019,Lehrer::N,máttááttijjee,kelenner
3020,Lehrer::N,u´čtee´l,skolaer
3021,Lehrer::N,u´čtee´l,kelenner
3022,Lehrer::N,mätt'teei,skolaer
3023,Lehrer::N,mätt'teei,kelenner
3024,Lehrer::N,уххцэй,skolaer
3025,Lehrer::N,уххцэй,kelenner
3026,Geld::N,vierhtie,arc'hant
3027,Geld::N,ruhta,arc'hant
3028,Geld::N,biednik,arc'hant
3029,Geld::N,ruhta,arc'hant
3030,Geld::N,ruttâ,arc'hant
3031,Geld::N,teä´ǧ'ǧ,arc'hant
3032,Geld::N,те̄ӈӈьк,arc'hant
3033,Geschäft::N,åesie,stal
3034,Geschäft::N,oases,stal
3035,Geschäft::N,gávpi,stal
3036,Geschäft::N,kävppi,stal
3037,Geschäft::N,haandâl,stal
3038,Geschäft::N,kaupp,stal
3039,Geschäft::N,ро̄бэт,stal
3040,Laden::N,bovre,stal
3041,Laden::N,oases,stal
3042,Laden::N,rámbuvdda,stal
3043,Laden::N,gávpi,stal
3044,Laden::N,puvdâ,stal
3045,Laden::N,kävppi,stal
3046,Laden::N,kaupp,stal
3047,Laden::N,ла̄ффьк,stal
3048,Preis::N,åasa,priz
3049,Preis::N,hadde,priz
3050,Preis::N,haddi,priz
3051,Preis::N,hadde,priz
3052,Preis::N,hâ´dd,priz
3053,Preis::N,а̄ррв,priz
3054,Ware::N,vaaroe,marc'hadourezh
3055,Ware::N,várro,marc'hadourezh
3056,Ware::N,gálvvo,marc'hadourezh
3057,Ware::N,gálvu,marc'hadourezh
3058,Ware::N,kálvu,marc'hadourezh
3059,Ware::N,täävvir,marc'hadourezh
3060,Ware::N,kälvv,marc'hadourezh
3061,Ware::N,tä´vver,marc'hadourezh
3062,Ware::N,та̄вяр,marc'hadourezh
3063,Nutzen::N,aevhkie,gounidegezh
3064,Nutzen::N,aevhkie,lañs
3065,Nutzen::N,aevhkie,profit
3066,Nutzen::N,aevhkie,spleit
3067,Nutzen::N,ávkke,gounidegezh
3068,Nutzen::N,ávkke,lañs
3069,Nutzen::N,ávkke,profit
3070,Nutzen::N,ávkke,spleit
3071,Nutzen::N,ávki,gounidegezh
3072,Nutzen::N,ávki,lañs
3073,Nutzen::N,ávki,profit
3074,Nutzen::N,ávki,spleit
3075,Nutzen::N,ävkki,gounidegezh
3076,Nutzen::N,ävkki,lañs
3077,Nutzen::N,ävkki,profit
3078,Nutzen::N,ävkki,spleit
3079,Nutzen::N,äu´ǩǩ,gounidegezh
3080,Nutzen::N,äu´ǩǩ,lañs
3081,Nutzen::N,äu´ǩǩ,profit
3082,Nutzen::N,äu´ǩǩ,spleit
3083,Nutzen::N,то̄ӆӆк ,gounidegezh
3084,Nutzen::N,то̄ӆӆк ,lañs
3085,Nutzen::N,то̄ӆӆк ,profit
3086,Nutzen::N,то̄ӆӆк ,spleit
3087,Reichtum::N,ræjhkoesvoete,pinvidigezh
3088,Reichtum::N,boanndudahka,pinvidigezh
3089,Reichtum::N,rikkisvuohta,pinvidigezh
3090,Reichtum::N,riggodat,pinvidigezh
3091,Reichtum::N,riggodâh,pinvidigezh
3092,Reichtum::N,ree´ǧǧesvuõtt,pinvidigezh
3093,Reichtum::N,ва̄птэквӯдт,pinvidigezh
3094,Welt::N,veartene,douar
3095,Welt::N,værált,douar
3096,Welt::N,ilmme,douar
3097,Welt::N,máilbmi,douar
3098,Welt::N,maailm,douar
3099,Welt::N,maai´lm,douar
3100,Welt::N,jânnamkå´dd,douar
3101,Welt::N,э̄ллманнт,douar
3102,Land::N,laante,bro
3103,Land::N,eatneme,bro
3104,Land::N,lánnda,bro
3105,Land::N,eanan,bro
3106,Land::N,eennâm,bro
3107,Land::N,mädd,bro
3108,Land::N,jânnam,bro
3109,Land::N,ланнҍ,bro
3110,Land::N,е̄ммьне,bro
3111,Staat::N,staate,stad
3112,Staat::N,stáhtta,stad
3113,Staat::N,rijkka,stad
3114,Staat::N,stáhta,stad
3115,Staat::N,staatâ,stad
3116,Staat::N,riikk,stad
3117,Staat::N,ланнҍ,stad
3118,Staat::N,государствэ,stad
3119,König::N,gånka,roue
3120,König::N,gånågis,roue
3121,König::N,gonagas,roue
3122,König::N,kunâgâs,roue
3123,König::N,caarr,roue
3124,König::N,koonǥõs,roue
3125,König::N,цоарр,roue
3126,Macht::N,faamoe,galloud
3127,Macht::N,fábmo,galloud
3128,Macht::N,fábmogisvuohta,galloud
3129,Macht::N,fápmu,galloud
3130,Macht::N,väldi,galloud
3131,Macht::N,vä´ldd,galloud
3132,Macht::N,воаллт,galloud
3133,Grenze::N,raajoe,harzoù
3134,Grenze::N,rádjá,harzoù
3135,Grenze::N,mierre,harzoù
3136,Grenze::N,rádji,harzoù
3137,Grenze::N,rääji,harzoù
3138,Grenze::N,raajj,harzoù
3139,Grenze::N,ре̄ввьн,harzoù
3140,Krieg::N,dåara,brezel
3141,Krieg::N,soahte,brezel
3142,Krieg::N,soahti,brezel
3143,Krieg::N,suáti,brezel
3144,Krieg::N,väi´nn,brezel
3145,Krieg::N,туарр,brezel
3146,Feind::N,gertele,eneber
3147,Feind::N,vasjulasj,eneber
3148,Feind::N,vašálaš,eneber
3149,Feind::N,vajalâš,eneber
3150,Feind::N,vâjjeeja,eneber
3151,Feind::N,вэресь,eneber
3152,Kampf::N,gæmhpome,kann
3153,Kampf::N,doarro,kann
3154,Kampf::N,oajbbom,kann
3155,Kampf::N,rahtjamus,kann
3156,Kampf::N,doarru,kann
3157,Kampf::N,vuostelasvuohta,kann
3158,Kampf::N,tuáṛi,kann
3159,Kampf::N,tuärrmõš,kann
3160,Kampf::N,вуаййпмушш,kann
3161,Bogen[Waffe]::N,joeksi,gwareg
3162,Bogen[Waffe]::N,juoksa,gwareg
3163,Bogen[Waffe]::N,dávgi,gwareg
3164,Bogen[Waffe]::N,tävgi,gwareg
3165,Bogen[Waffe]::N,johss,gwareg
3166,Bogen[Waffe]::N,ю̄ккс,gwareg
3167,Pfeil::N,njoele,saezh
3168,Pfeil::N,sådde,saezh
3169,Pfeil::N,njuolla,saezh
3170,Pfeil::N,njuolla,saezh
3171,Pfeil::N,njuoḷâ,saezh
3172,Pfeil::N,njuõll,saezh
3173,Pfeil::N,ню̄лл,saezh
3174,Gewehr::N,röövre,fuzuilh
3175,Gewehr::N,birsso,fuzuilh
3176,Gewehr::N,bissu,fuzuilh
3177,Gewehr::N,pisso,fuzuilh
3178,Gewehr::N,pess,fuzuilh
3179,Gewehr::N,пысс,fuzuilh
3180,Fehler::N,fiejlie,fazi
3181,Fehler::N,vihke,fazi
3182,Fehler::N,boastovuohta,fazi
3183,Fehler::N,vihki,fazi
3184,Fehler::N,vearri,fazi
3185,Fehler::N,vahe,fazi
3186,Fehler::N,feilâ,fazi
3187,Fehler::N,vie´rr,fazi
3188,Fehler::N,се̄гкь,fazi
3189,Fehler::N,ся̄гкнэхк,fazi
3190,Lüge::N,slogne,gaou
3191,Lüge::N,slaarve,gaou
3192,Lüge::N,gieles,gaou
3193,Lüge::N,gielis,gaou
3194,Lüge::N,kie'les,gaou
3195,Lüge::N,ǩee´lesvuõtt,gaou
3196,Lüge::N,ке̄лсэллмушш,gaou
3197,Schaden::N,skaara,gwall
3198,Schaden::N,vahák,gwall
3199,Schaden::N,skádá,gwall
3200,Schaden::N,vahát,gwall
3201,Schaden::N,vaahâg,gwall
3202,Schaden::N,påå´mh,gwall
3203,Schaden::N,ря̄хкхэмушш,gwall
3204,Unglück::N,goerpe,gwalleur
3205,Unglück::N,vuorbedisvuohta,gwalleur
3206,Unglück::N,sårmme,gwalleur
3207,Unglück::N,lihkohisvuohta,gwalleur
3208,Unglück::N,uá'sittemesvuotâ,gwalleur
3209,Unglück::N,pärtti,gwalleur
3210,Unglück::N,påå´mh,gwalleur
3211,Unglück::N,пӣдтҍ,gwalleur
3212,Schuld::N,skåltoe,kablusted
3213,Schuld::N,skåltoe,pec'hedigezh
3214,Schuld::N,suddo,kablusted
3215,Schuld::N,suddo,pec'hedigezh
3216,Schuld::N,áššálašvuohta,kablusted
3217,Schuld::N,áššálašvuohta,pec'hedigezh
3218,Schuld::N,sivalašvuohta,kablusted
3219,Schuld::N,sivalašvuohta,pec'hedigezh
3220,Schuld::N,váddu,kablusted
3221,Schuld::N,váddu,pec'hedigezh
3222,Schuld::N,vie´rr,kablusted
3223,Schuld::N,vie´rr,pec'hedigezh
3224,Schuld::N,ве̄ррь,kablusted
3225,Schuld::N,ве̄ррь,pec'hedigezh
3226,Alter::N,aaltere,oad
3227,Alter::N,áldar,oad
3228,Alter::N,ahki,oad
3229,Alter::N,ahe,oad
3230,Alter::N,ââ´ǩǩ,oad
3231,Alter::N,ыгь,oad
3232,Schluss::N,nåhkeme,diwezh
3233,Schluss::N,giehtje,diwezh
3234,Schluss::N,loahppa,diwezh
3235,Schluss::N,loppâ,diwezh
3236,Schluss::N,lopp,diwezh
3237,Schluss::N,ке̄джь,diwezh
3238,Zeit::N,aejkie,amzer
3239,Zeit::N,baaletje,amzer
3240,Zeit::N,ájgge,amzer
3241,Zeit::N,áigi,amzer
3242,Zeit::N,äigi,amzer
3243,Zeit::N,âi´ǧǧ,amzer
3244,Zeit::N,а̄ййк,amzer
3245,Zeit::N,па̄лль,amzer
3246,Tag::N,biejjie,deizh
3247,Tag::N,biejvve,deizh
3248,Tag::N,beaivi,deizh
3249,Tag::N,peivi,deizh
3250,Tag::N,pei´vv,deizh
3251,Tag::N,пе̄ййв,deizh
3252,Morgen::N,aerede,beure
3253,Morgen::N,aerede,mintin
3254,Morgen::N,idet,beure
3255,Morgen::N,idet,mintin
3256,Morgen::N,iđit,beure
3257,Morgen::N,iđit,mintin
3258,Morgen::N,iiđeed,beure
3259,Morgen::N,iiđeed,mintin
3260,Morgen::N,tue´lääž,beure
3261,Morgen::N,tue´lääž,mintin
3262,Morgen::N,ee´đääldõž,beure
3263,Morgen::N,ee´đääldõž,mintin
3264,Morgen::N,ӣнцкэнч,beure
3265,Morgen::N,ӣнцкэнч,mintin
3266,Mittag::N,gaskebiejjie,kreisteiz
3267,Mittag::N,gasskabiejvve,kreisteiz
3268,Mittag::N,gaskebeaivi,kreisteiz
3269,Mittag::N,koskâpeivi,kreisteiz
3270,Mittag::N,kõskkpei´vv,kreisteiz
3271,Mittag::N,пе̄ййвкэ̄сск,kreisteiz
3272,Abend::N,iehkede,abardaez
3273,Abend::N,iehket,abardaez
3274,Abend::N,eahket,abardaez
3275,Abend::N,eeḥid,abardaez
3276,Abend::N,jeä´ǩ'ǩääž,abardaez
3277,Abend::N,е̄кесь,abardaez
3278,Abend::N,е̄кьнэнч,abardaez
3279,Nacht::N,jïjje,noz
3280,Nacht::N,idja,noz
3281,Nacht::N,idja,noz
3282,Nacht::N,ijjâ,noz
3283,Nacht::N,inn,noz
3284,Nacht::N,ыйй,noz
3285,Woche::N,våhkoe,sizhun
3286,Woche::N,vahkko,sizhun
3287,Woche::N,vahkku,sizhun
3288,Woche::N,okko,sizhun
3289,Woche::N,niä´t'tel,sizhun
3290,Woche::N,не̄дтӭль,sizhun
3291,Monat::N,maanoe,miz
3292,Monat::N,mánno,miz
3293,Monat::N,mánnu,miz
3294,Monat::N,mánotbadji,miz
3295,Monat::N,mánuppaje,miz
3296,Monat::N,mään,miz
3297,Monat::N,määnpââ´jj,miz
3298,Monat::N,ма̄нн,miz
3299,Jahr::N,jaepie,bloaz
3300,Jahr::N,jahke,bloaz
3301,Jahr::N,jahki,bloaz
3302,Jahr::N,ihe,bloaz
3303,Jahr::N,ee´ǩǩ,bloaz
3304,Jahr::N,ыгкь,bloaz
3305,Frühling::N,gïjre,nevezamzer
3306,Frühling::N,gidá,nevezamzer
3307,Frühling::N,giđđa,nevezamzer
3308,Frühling::N,kiđđâ,nevezamzer
3309,Frühling::N,ǩiđđ,nevezamzer
3310,Frühling::N,кыдт,nevezamzer
3311,Sommer::N,giesie,hañv
3312,Sommer::N,giesse,hañv
3313,Sommer::N,geassi,hañv
3314,Sommer::N,keesi,hañv
3315,Sommer::N,ǩiä´ss,hañv
3316,Sommer::N,ке̄ссь,hañv
3317,Herbst::N,tjaktje,diskaramzer
3318,Herbst::N,tjaktja,diskaramzer
3319,Herbst::N,čakča,diskaramzer
3320,Herbst::N,čohčâ,diskaramzer
3321,Herbst::N,čõhčč,diskaramzer
3322,Herbst::N,че̄ххч,diskaramzer
3323,Winter::N,daelvie,goañv
3324,Winter::N,dálvve,goañv
3325,Winter::N,dálvi,goañv
3326,Winter::N,tälvi,goañv
3327,Winter::N,tä´lvv,goañv
3328,Winter::N,та̄лльв,goañv
3329,Januar::N,tsïengele,Genver
3330,Januar::N,garretsïengele,Genver
3331,Januar::N,ådåjakmánno,Genver
3332,Januar::N,ođđajagimánnu,Genver
3333,Januar::N,uđđâivemáánu,Genver
3334,Januar::N,vuõs'smään,Genver
3335,Januar::N,ođđee´jjmään,Genver
3336,Januar::N,январь,Genver
3337,Januar::N,январьма̄нн,Genver
3338,Februar::N,goevte,C'hwevrer
3339,Februar::N,guovvamánno,C'hwevrer
3340,Februar::N,guovvamánnu,C'hwevrer
3341,Februar::N,helmimááṇu,C'hwevrer
3342,Februar::N,tä´lvvmään,C'hwevrer
3343,Februar::N,февраль,C'hwevrer
3344,Februar::N,февральма̄нн,C'hwevrer
3345,März::N,njoktje,Meurzh
3346,März::N,snjuktjamánno,Meurzh
3347,März::N,njukčamánnu,Meurzh
3348,März::N,maalismááñu,Meurzh
3349,März::N,njuhčâmááṇu,Meurzh
3350,März::N,lä´znpei´vvmään,Meurzh
3351,März::N,pâ´zzlâšttammään,Meurzh
3352,März::N,ма̄рт,Meurzh
3353,März::N,ма̄ртма̄нн,Meurzh
3354,April::N,voerhtje,Ebrel
3355,April::N,vuoratjismánno,Ebrel
3356,April::N,cuoŋománnu,Ebrel
3357,April::N,huhtimááṇu,Ebrel
3358,April::N,njuhččmään,Ebrel
3359,April::N,апрель,Ebrel
3360,April::N,апрельма̄нн,Ebrel
3361,Mai::N,maajje,Mae
3362,Mai::N,maavnese,Mae
3363,Mai::N,moarmesmánno,Mae
3364,Mai::N,miessemánnu,Mae
3365,Mai::N,toukomááṇu,Mae
3366,Mai::N,vye'simááṇu,Mae
3367,Mai::N,ǩiđđmään,Mae
3368,Mai::N,vue´ssmään,Mae
3369,Mai::N,ма̄й,Mae
3370,Juni::N,ruffie,Mezheven
3371,Juni::N,biehtsemánno,Mezheven
3372,Juni::N,geassemánnu,Mezheven
3373,Juni::N,kesimááṇu,Mezheven
3374,Juni::N,ǩiä´ssmään,Mezheven
3375,Juni::N,июнь,Mezheven
3376,Juni::N,июньма̄нн,Mezheven
3377,Juli::N,snjaltje,Gouhere
3378,Juli::N,snjilltjamánno,Gouhere
3379,Juli::N,suoidnemánnu,Gouhere
3380,Juli::N,syei'nimááṇu,Gouhere
3381,Juli::N,suei´nnmään,Gouhere
3382,Juli::N,июль,Gouhere
3383,Juli::N,июльма̄нн,Gouhere
3384,August::N,mïetske,Eost
3385,August::N,bårggemánno,Eost
3386,August::N,borgemánnu,Eost
3387,August::N,elomáaṇu,Eost
3388,August::N,på´rǧǧmään,Eost
3389,August::N,а̄вгуст,Eost
3390,August::N,а̄вгустма̄нн,Eost
3391,September::N,gaekere,Gwengolo
3392,September::N,skïerede,Gwengolo
3393,September::N,ragátmánno,Gwengolo
3394,September::N,čakčamánnu,Gwengolo
3395,September::N,čohčâmááṇu,Gwengolo
3396,September::N,čõhččmään,Gwengolo
3397,September::N,сентябрь,Gwengolo
3398,September::N,сентябрьма̄нн,Gwengolo
3399,Oktober::N,golke,Here
3400,Oktober::N,rïhkede,Here
3401,Oktober::N,gålgådismánno,Here
3402,Oktober::N,golggotmánnu,Here
3403,Oktober::N,logamááṇu,Here
3404,Oktober::N,roovvâdmááṇu,Here
3405,Oktober::N,kålggmään,Here
3406,Oktober::N,rõõǥǥâdmään,Here
3407,Oktober::N,октябрь,Here
3408,Oktober::N,октябрьма̄нн,Here
3409,November::N,rahka,Du
3410,November::N,gålkoe,Du
3411,November::N,basádismánno,Du
3412,November::N,skábmamánnu,Du
3413,November::N,marrasmááṇu,Du
3414,November::N,skammâmááṇu,Du
3415,November::N,skamm'mään,Du
3416,November::N,ноябрь,Du
3417,Dezember::N,goeve,Kerzu
3418,Dezember::N,jåvleaske,Kerzu
3419,Dezember::N,javllamánno,Kerzu
3420,Dezember::N,juovlamánnu,Kerzu
3421,Dezember::N,juov'lâmááṇu,Kerzu
3422,Dezember::N,rosttovmään,Kerzu
3423,Dezember::N,декабрь,Kerzu
3424,Dezember::N,декабрьма̄нн,Kerzu
3425,Montag::N,måanta,Lun
3426,Montag::N,mánnodahka,Lun
3427,Montag::N,mánnodat,Lun
3428,Montag::N,vuossárga,Lun
3429,Montag::N,vuossargâ,Lun
3430,Montag::N,vuõs'sargg,Lun
3431,Montag::N,вӯссоарк,Lun
3432,Dienstag::N,dæjsta,Meurzh
3433,Dienstag::N,dijstahka,Meurzh
3434,Dienstag::N,disdat,Meurzh
3435,Dienstag::N,disttat,Meurzh
3436,Dienstag::N,majebargâ,Meurzh
3437,Dienstag::N,mââi´bargg,Meurzh
3438,Dienstag::N,нымьппоаркк,Meurzh
3439,Mittwoch::N,gaskevåhkoe,Merc'her
3440,Mittwoch::N,gasskavahkko,Merc'her
3441,Mittwoch::N,gaskavahkku,Merc'her
3442,Mittwoch::N,koskokko,Merc'her
3443,Mittwoch::N,seärad,Merc'her
3444,Mittwoch::N,ся̄рэдт,Merc'her
3445,Donnerstag::N,duarsta,Yaou
3446,Donnerstag::N,duorastahka,Yaou
3447,Donnerstag::N,duorastat,Yaou
3448,Donnerstag::N,turâstâh,Yaou
3449,Donnerstag::N,neljdpei´vv,Yaou
3450,Donnerstag::N,ня̄льянтпе̄ййв,Yaou
3451,Freitag::N,bearjadahke,Gwener
3452,Freitag::N,bierjjedahka,Gwener
3453,Freitag::N,bearjadat,Gwener
3454,Freitag::N,perjâdâh,Gwener
3455,Freitag::N,piâtnâc,Gwener
3456,Freitag::N,пе̄тнэц,Gwener
3457,Samstag::N,laavvadahke,Sadorn
3458,Samstag::N,lávvodahka,Sadorn
3459,Samstag::N,lávvordat,Sadorn
3460,Samstag::N,láṿárdâh,Sadorn
3461,Samstag::N,sue´vet,Sadorn
3462,Samstag::N,сӯветҍ,Sadorn
3463,Sonntag::N,aejlege,Sul
3464,Sonntag::N,sådnåbiejvve,Sul
3465,Sonntag::N,ájllek,Sul
3466,Sonntag::N,sotnabeaivi,Sul
3467,Sonntag::N,pasepeivi,Sul
3468,Sonntag::N,pâ´sspei´vv,Sul
3469,Sonntag::N,па̄ссьпе̄ййв,Sul
3470,groß::A,stoere,bras
3471,groß::A,stuorra,bras
3472,groß::A,stuoris,bras
3473,groß::A,stye'res,bras
3474,groß::A,šurr,bras
3475,groß::A,шӯрр,bras
3476,groß::A,о̄а̄йхьк,bras
3477,klein::A,onne,bihan
3478,klein::A,smaave,bihan
3479,klein::A,unne,bihan
