,Concept_ID,se,mhr
2309,Last::N,noade,нӧ́лтыш
2310,Last::N,guorbmi,нӧ́лтыш
2311,Last::N,kye'rmi,нӧ́лтыш
2312,Last::N,nue´đđ,нӧ́лтыш
2313,Last::N,kue´rmm,нӧ́лтыш
2314,Last::N,нуэдът,нӧ́лтыш
2315,Gang::N,vaedtseme,ошкылма́ш
2316,Gang::N,mannulahka,ошкылма́ш
2317,Gang::N,johtu,ошкылма́ш
2318,Gang::N,jotteem,ошкылма́ш
2319,Gang::N,joto,ошкылма́ш
2320,Gang::N,jäl'lmõš,ошкылма́ш
2321,Gang::N,ёадтмушш,ошкылма́ш
2322,Gang::N,ёадтҌмушш,ошкылма́ш
2323,Schritt::N,sïlle,о́шкыл
2324,Schritt::N,lávkke,о́шкыл
2325,Schritt::N,lávki,о́шкыл
2326,Schritt::N,lävkki,о́шкыл
2327,Schritt::N,läu´ǩǩ,о́шкыл
2328,Schritt::N,ла̄ффьк,о́шкыл
2329,Norden::N,noerhte,йӱдйыма́л
2330,Norden::N,nuortta,йӱдйыма́л
2331,Norden::N,davvi,йӱдйыма́л
2332,Norden::N,taṿe,йӱдйыма́л
2333,Norden::N,tâ´vv,йӱдйыма́л
2334,Norden::N,таввял,йӱдйыма́л
2335,Süden::N,åarjel,кечывалве́л
2336,Süden::N,oarjje,кечывалве́л
2337,Süden::N,lulli,кечывалве́л
2338,Süden::N,mäddi,кечывалве́л
2339,Süden::N,kesipieg'gâ,кечывалве́л
2340,Süden::N,saujj,кечывалве́л
2341,Süden::N,со̄а̄ййв,кечывалве́л
2342,Westen::N,jillie,касве́л
2343,Westen::N,alle,касве́л
2344,Westen::N,oarji,касве́л
2345,Westen::N,uár'ji,касве́л
2346,Westen::N,viõstâr,касве́л
2347,Westen::N,вуэрьял,касве́л
2348,Osten::N,luvlie,эрве́л
2349,Osten::N,lulle,эрве́л
2350,Osten::N,nuorta,эрве́л
2351,Osten::N,nuor'ttâ,эрве́л
2352,Osten::N,nuõrti,эрве́л
2353,Osten::N,нуҏҏьт,эрве́л
2354,Holz::N,moere,пу
2355,Holz::N,muorra,пу
2356,Holz::N,muorra,пу
2357,Holz::N,muoṛâ,пу
2358,Holz::N,muõrr,пу
2359,Holz::N,мӯрр,пу
2360,Brett::N,fealloe,оҥа́
2361,Brett::N,fiello,оҥа́
2362,Brett::N,lávdi,оҥа́
2363,Brett::N,lyev'di,оҥа́
2364,Brett::N,lu´vdd,оҥа́
2365,Brett::N,лаййт,оҥа́
2366,Platte::N,spaagkoe,аста́р
2367,Platte::N,skierro,аста́р
2368,Platte::N,skearru,аста́р
2369,Platte::N,ráptu,аста́р
2370,Platte::N,ка̄ррьт,аста́р
2371,Stütze::N,dovtege,чара́к
2372,Stütze::N,dåarjege,чара́к
2373,Stütze::N,tsagge,чара́к
2374,Stütze::N,nihta,чара́к
2375,Stütze::N,duvdda,чара́к
2376,Stütze::N,caggi,чара́к
2377,Stütze::N,cagge,чара́к
2378,Stütze::N,cõgldõk,чара́к
2379,Stütze::N,стуэлльп,чара́к
2380,Stange::N,staavra,лома́ш
2381,Stange::N,stággo,лома́ш
2382,Stange::N,hålggå,лома́ш
2383,Stange::N,stávrá,лома́ш
2384,Stange::N,stággu,лома́ш
2385,Stange::N,čuálgui,лома́ш
2386,Stange::N,kaŋgg,лома́ш
2387,Stange::N,кэ̄ллт,лома́ш
2388,Stange::N,пе̄лльк,лома́ш
2389,Stock::N,galte,тоя́
2390,Stock::N,klåbpoe,тоя́
2391,Stock::N,soabbe,тоя́
2392,Stock::N,soabbi,тоя́
2393,Stock::N,suáb'bi,тоя́
2394,Stock::N,suä´b'b,тоя́
2395,Stock::N,суэммьп,тоя́
2396,Stab::N,klaahka,вара́
2397,Stab::N,klaahka,кашта́
2398,Stab::N,soabbe,вара́
2399,Stab::N,soabbe,кашта́
2400,Stab::N,soabbi,вара́
2401,Stab::N,soabbi,кашта́
2402,Stab::N,suáb'bi,вара́
2403,Stab::N,suáb'bi,кашта́
2404,Stab::N,suä´b'b,вара́
2405,Stab::N,suä´b'b,кашта́
2406,Stab::N,суэммьп,вара́
2407,Stab::N,суэммьп,кашта́
2408,Rohr::N,gïrse,пуч
2409,Rohr::N,båhttså,пуч
2410,Rohr::N,bohcci,пуч
2411,Rohr::N,poccee,пуч
2412,Rohr::N,puu´lčiǩ,пуч
2413,Rohr::N,туррьп,пуч
2414,Haus::N,ståapoe,пӧрт
2415,Haus::N,goahte,пӧрт
2416,Haus::N,stohpu,пӧрт
2417,Haus::N,tááḷu,пӧрт
2418,Haus::N,tääll,пӧрт
2419,Haus::N,пэ̄ҏҏт,пӧрт
2420,Heim::N,hïejme,мӧ́ҥгӧ
2421,Heim::N,viesso,мӧ́ҥгӧ
2422,Heim::N,ruoktu,мӧ́ҥгӧ
2423,Heim::N,päikki,мӧ́ҥгӧ
2424,Heim::N,päi´ǩǩ,мӧ́ҥгӧ
2425,Heim::N,пэ̄ҏҏт,мӧ́ҥгӧ
2426,Ofen::N,vuebnie,комака́
2427,Ofen::N,vuodná,комака́
2428,Ofen::N,vuobnne,комака́
2429,Ofen::N,uvdna,комака́
2430,Ofen::N,uvnâ,комака́
2431,Ofen::N,ǩiiuǥân,комака́
2432,Ofen::N,пе̄ххц,комака́
2433,Ofen::N,кыввкан,комака́
2434,Fußboden::N,guelpie,кӱва́р
2435,Fußboden::N,guolbbe,кӱва́р
2436,Fußboden::N,láhtti,кӱва́р
2437,Fußboden::N,šalde,кӱва́р
2438,Fußboden::N,šâ´ldd,кӱва́р
2439,Fußboden::N,шалльт,кӱва́р
2440,Tisch::N,buertie,ӱсте́л
2441,Tisch::N,bievdde,ӱсте́л
2442,Tisch::N,beavdi,ӱсте́л
2443,Tisch::N,pevdi,ӱсте́л
2444,Tisch::N,på´rdd,ӱсте́л
2445,Tisch::N,stue´ll,ӱсте́л
2446,Tisch::N,туэлль,ӱсте́л
2447,Stuhl::N,stovle,пӱке́н
2448,Stuhl::N,ståvllå,пӱке́н
2449,Stuhl::N,stuollu,пӱке́н
2450,Stuhl::N,stovli,пӱке́н
2451,Stuhl::N,stuu´l,пӱке́н
2452,Stuhl::N,стула,пӱке́н
2453,Wiege::N,gïerhkeme,шепка́
2454,Wiege::N,vuoggo,шепка́
2455,Wiege::N,geaŧŧu,шепка́
2456,Wiege::N,geaktu,шепка́
2457,Wiege::N,gietkka,шепка́
2458,Wiege::N,kiäh'tu,шепка́
2459,Wiege::N,vogga,шепка́
2460,Wiege::N,кӣткэм,шепка́
2461,Bett::N,seangkoe,ва́кшыш
2462,Bett::N,sæŋŋga,ва́кшыш
2463,Bett::N,seaŋga,ва́кшыш
2464,Bett::N,seŋgâ,ва́кшыш
2465,Bett::N,sââ´jj,ва́кшыш
2466,Bett::N,вуэдтӭмсайй,ва́кшыш
2467,Regal::N,hælla,шӧ́рлык
2468,Regal::N,hilldo,шӧ́рлык
2469,Regal::N,hildu,шӧ́рлык
2470,Regal::N,ildee,шӧ́рлык
2471,Regal::N,i´lddi,шӧ́рлык
2472,Regal::N,ылльтэ,шӧ́рлык
2473,Kiste::N,aeskie,шо́ндык
2474,Kiste::N,aeskie,я́шлык
2475,Kiste::N,kássa,шо́ндык
2476,Kiste::N,kássa,я́шлык
2477,Kiste::N,kássa,шо́ндык
2478,Kiste::N,kássa,я́шлык
2479,Kiste::N,árkku,шо́ндык
2480,Kiste::N,árkku,я́шлык
2481,Kiste::N,ču´ǩǩ,шо́ндык
2482,Kiste::N,ču´ǩǩ,я́шлык
2483,Kiste::N,чуххьк,шо́ндык
2484,Kiste::N,чуххьк,я́шлык
2485,Fenster::N,klaase,окна́
2486,Fenster::N,vinndek,окна́
2487,Fenster::N,láse,окна́
2488,Fenster::N,laasâ,окна́
2489,Fenster::N,ikkân,окна́
2490,Fenster::N,эххкан,окна́
2491,Tür::N,okse,омса́
2492,Tür::N,uksa,омса́
2493,Tür::N,uksa,омса́
2494,Tür::N,uksâ,омса́
2495,Tür::N,uhss,омса́
2496,Tür::N,уккс,омса́
2497,Tor::N,okse,капка́
2498,Tor::N,pårttå,капка́
2499,Tor::N,uksa,капка́
2500,Tor::N,poarta,капка́
2501,Tor::N,porttâ,капка́
2502,Tor::N,uustõk,капка́
2503,Tor::N,čuâlluhss,капка́
2504,Tor::N,уккс,капка́
2505,Zaun::N,haakene,сава́р
2506,Zaun::N,jerra,сава́р
2507,Zaun::N,gárdde,сава́р
2508,Zaun::N,áidi,сава́р
2509,Zaun::N,äiđi,сава́р
2510,Zaun::N,äidd,сава́р
2511,Zaun::N,čuâll,сава́р
2512,Zaun::N,а̄ййт,сава́р
2513,Dach::N,rehpie,леве́дыш
2514,Dach::N,dæhkko,леве́дыш
2515,Dach::N,gáhttu,леве́дыш
2516,Dach::N,káttu,леве́дыш
2517,Dach::N,laakk,леве́дыш
2518,Dach::N,пэ̄ҏҏтэ̄ля,леве́дыш
2519,Dach::N,кры̄ша,леве́дыш
2520,Leiter::N,raajtere,тошка́лтыш
2521,Leiter::N,tjajmos,тошка́лтыш
2522,Leiter::N,boagos,тошка́лтыш
2523,Leiter::N,ráidalas,тошка́лтыш
2524,Leiter::N,raidlâs,тошка́лтыш
2525,Leiter::N,лествец,тошка́лтыш
2526,Besen::N,saehpie,ӱштерво́штыр
2527,Besen::N,gaerpene,ӱштерво́штыр
2528,Besen::N,njáman,ӱштерво́штыр
2529,Besen::N,luvdá,ӱштерво́штыр
2530,Besen::N,luvdá,ӱштерво́штыр
2531,Besen::N,västt,ӱштерво́штыр
2532,Besen::N,ва̄сст,ӱштерво́штыр
2533,Spaten::N,gåajvoe,ко́льмо
2534,Spaten::N,spádá,ко́льмо
2535,Spaten::N,goajvvo,ко́льмо
2536,Spaten::N,goaivu,ко́льмо
2537,Spaten::N,kuái'vu,ко́льмо
2538,Spaten::N,kuäivv,ко́льмо
2539,Spaten::N,куаййв,ко́льмо
2540,Schaufel::N,gåajvoe,сово́к
2541,Schaufel::N,gåajvoe,су́ско
2542,Schaufel::N,gåjvun,сово́к
2543,Schaufel::N,gåjvun,су́ско
2544,Schaufel::N,goajvvo,сово́к
2545,Schaufel::N,goajvvo,су́ско
2546,Schaufel::N,goaivu,сово́к
2547,Schaufel::N,goaivu,су́ско
2548,Schaufel::N,kuái'vu,сово́к
2549,Schaufel::N,kuái'vu,су́ско
2550,Schaufel::N,kuäivv,сово́к
2551,Schaufel::N,kuäivv,су́ско
2552,Schaufel::N,куаййв,сово́к
2553,Schaufel::N,куаййв,су́ско
2554,Gabel::N,tjåagka,ви́лке
2555,Gabel::N,gáffil,ви́лке
2556,Gabel::N,káffal,ви́лке
2557,Gabel::N,kaahvâl,ви́лке
2558,Gabel::N,velkk,ви́лке
2559,Gabel::N,а̄лльс,ви́лке
2560,Löffel::N,buste,па́не
2561,Löffel::N,buste,совла́
2562,Löffel::N,bassti,па́не
2563,Löffel::N,bassti,совла́
2564,Löffel::N,baste,па́не
2565,Löffel::N,baste,совла́
2566,Löffel::N,pastem,па́не
2567,Löffel::N,pastem,совла́
2568,Löffel::N,pâ´sttem,па́не
2569,Löffel::N,pâ´sttem,совла́
2570,Löffel::N,пасьтэмь,па́не
2571,Löffel::N,пасьтэмь,совла́
2572,Messer::N,nejpie,кӱ́зӧ
2573,Messer::N,nijbbe,кӱ́зӧ
2574,Messer::N,niibi,кӱ́зӧ
2575,Messer::N,nijbe,кӱ́зӧ
2576,Messer::N,nei´bb,кӱ́зӧ
2577,Messer::N,ныййп,кӱ́зӧ
2578,Nagel::N,spæjhkere,пуда́
2579,Nagel::N,spiger,пуда́
2580,Nagel::N,návlle,пуда́
2581,Nagel::N,spiikkár,пуда́
2582,Nagel::N,spijkkár,пуда́
2583,Nagel::N,näu´ll,пуда́
2584,Nagel::N,на̄ввьл,пуда́
2585,Netz::N,viermie,вапш
2586,Netz::N,viermme,вапш
2587,Netz::N,næhtta,вапш
2588,Netz::N,fierbmi,вапш
2589,Netz::N,viermi,вапш
2590,Netz::N,säi´mm,вапш
2591,Netz::N,нӯжхьт,вапш
2592,Haken::N,kruehkie,са́гыле
2593,Haken::N,ruohkke,са́гыле
2594,Haken::N,vagge,са́гыле
2595,Haken::N,roahkki,са́гыле
2596,Haken::N,faggi,са́гыле
2597,Haken::N,kuák'ki,са́гыле
2598,Haken::N,kuä´ǩ'ǩ,са́гыле
2599,Haken::N,ва̄ӈӈк,са́гыле
2600,Haken::N,куэххьк,са́гыле
2601,Griff::N,rehpie,кыл
2602,Griff::N,taatje,кыл
2603,Griff::N,gavlla,кыл
2604,Griff::N,guottáldahka,кыл
2605,Griff::N,geavja,кыл
2606,Griff::N,novdâ,кыл
2607,Griff::N,nõđđ,кыл
2608,Griff::N,kå´ǧǧ,кыл
2609,Griff::N,нэ̄дт,кыл
2610,Schloss::N,laesie,кӧгӧ́н
2611,Schloss::N,lássa,кӧгӧ́н
2612,Schloss::N,lohkka,кӧгӧ́н
2613,Schloss::N,lukkâ,кӧгӧ́н
2614,Schloss::N,lokk,кӧгӧ́н
2615,Schloss::N,ло̄ххк,кӧгӧ́н
2616,Bild::N,guvvie,сӱре́т
2617,Bild::N,gåvvå,сӱре́т
2618,Bild::N,govva,сӱре́т
2619,Bild::N,koṿe,сӱре́т
2620,Bild::N,kartt,сӱре́т
2621,Bild::N,картина,сӱре́т
2622,Figur::N,guvvie,фигу́р
2623,Figur::N,gåvos,фигу́р
2624,Figur::N,figuvrra,фигу́р
2625,Figur::N,figuvra,фигу́р
2626,Figur::N,kovos,фигу́р
2627,Figur::N,kuâŋas,фигу́р
2628,Puppe::N,dåahka,курча́к
2629,Puppe::N,dåhkko,курча́к
2630,Puppe::N,doahkko,курча́к
2631,Puppe::N,dohkká,курча́к
2632,Puppe::N,duhkká,курча́к
2633,Puppe::N,kuuhlaž,курча́к
2634,Puppe::N,кукла,курча́к
2635,Beutel::N,voessetje,меша́к
2636,Beutel::N,påvsså,меша́к
2637,Beutel::N,seahkaš,меша́к
2638,Beutel::N,bursa,меша́к
2639,Beutel::N,guhkkár,меша́к
2640,Beutel::N,čooṿâs,меша́к
2641,Beutel::N,siâk'k,меша́к
2642,Beutel::N,kå´ššel,меша́к
2643,Beutel::N,ве̄ҏҏц,меша́к
2644,Bündel::N,paantje,арша́ш
2645,Bündel::N,buduk,арша́ш
2646,Bündel::N,gurppe,арша́ш
2647,Bündel::N,gihppu,арша́ш
2648,Bündel::N,kiäs'tu,арша́ш
2649,Bündel::N,šnâpp,арша́ш
2650,Bündel::N,пуччк,арша́ш
2651,Tasche::N,veaskoe,сумка́
2652,Tasche::N,væssko,сумка́
2653,Tasche::N,lávkka,сумка́
2654,Tasche::N,lávka,сумка́
2655,Tasche::N,seahkka,сумка́
2656,Tasche::N,lavkkâ,сумка́
2657,Tasche::N,laukk,сумка́
2658,Tasche::N,суӎӎьк,сумка́
2659,Tasche::N,ло̄а̄ффк,сумка́
2660,Eimer::N,bæhtoe,ведра́
2661,Eimer::N,skiello,ведра́
2662,Eimer::N,skállu,ведра́
2663,Eimer::N,eebir,ведра́
2664,Eimer::N,skääll,ведра́
2665,Eimer::N,е̄мьперь,ведра́
2666,Deckel::N,luehkie,ко́мдыш
2667,Deckel::N,låhkke,ко́мдыш
2668,Deckel::N,lohkki,ко́мдыш
2669,Deckel::N,lokke,ко́мдыш
2670,Deckel::N,lå´ǩǩ,ко́мдыш
2671,Deckel::N,ко̄а̄ххтнэсс,ко́мдыш
2672,Geschirr::N,lihtie,а́те
2673,Geschirr::N,lihte,а́те
2674,Geschirr::N,lihtit,а́те
2675,Geschirr::N,litte,а́те
2676,Geschirr::N,kärldõk,а́те
2677,Geschirr::N,ка̄ррь,а́те
2678,Sack::N,voesse,куль
2679,Sack::N,voesse,меша́к
2680,Sack::N,vuossa,куль
2681,Sack::N,vuossa,меша́к
2682,Sack::N,seahkka,куль
2683,Sack::N,seahkka,меша́к
2684,Sack::N,sekkâ,куль
2685,Sack::N,sekkâ,меша́к
2686,Sack::N,siâk'k,куль
2687,Sack::N,siâk'k,меша́к
2688,Sack::N,ве̄ҏҏц,куль
2689,Sack::N,ве̄ҏҏц,меша́к
2690,Tasse::N,guksie,чу́кыр
2691,Tasse::N,guksie,чашка́
2692,Tasse::N,gåhppå,чу́кыр
2693,Tasse::N,gåhppå,чашка́
2694,Tasse::N,gohppu,чу́кыр
2695,Tasse::N,gohppu,чашка́
2696,Tasse::N,pollo,чу́кыр
2697,Tasse::N,pollo,чашка́
2698,Tasse::N,kopp,чу́кыр
2699,Tasse::N,kopp,чашка́
2700,Tasse::N,на̄ххьп,чу́кыр
2701,Tasse::N,на̄ххьп,чашка́
2702,Topf::N,baetie,ми́ске
2703,Topf::N,krovhte,ми́ске
2704,Topf::N,rujtta,ми́ске
2705,Topf::N,giebbme,ми́ске
2706,Topf::N,báhti,ми́ске
2707,Topf::N,gievdni,ми́ске
2708,Topf::N,pääti,ми́ске
2709,Topf::N,kruâitt,ми́ске
2710,Topf::N,кӣммьн,ми́ске
2711,Kessel::N,giebnie,под
2712,Kessel::N,skallo,под
2713,Kessel::N,giebbme,под
2714,Kessel::N,gieđbmi,под
2715,Kessel::N,kiem'ni,под
2716,Kessel::N,ǩie´mnn,под
2717,Kessel::N,кӣммьн,под
2718,Essen::N,åesie,ко́чкыш
2719,Essen::N,beapmoe,ко́чкыш
2720,Essen::N,biebbmo,ко́чкыш
2721,Essen::N,borramuš,ко́чкыш
2722,Essen::N,purrâmâš,ко́чкыш
2723,Essen::N,porrmõš,ко́чкыш
2724,Essen::N,по̄ррмушш,ко́чкыш
2725,Nahrung::N,beapmoe,ку́рго
2726,Nahrung::N,biebbmo,ку́рго
2727,Nahrung::N,biebmu,ку́рго
2728,Nahrung::N,purrâmâš,ку́рго
2729,Nahrung::N,porrmõš,ку́рго
2730,Nahrung::N,по̄ррмушш,ку́рго
2731,Speise::N,beapmoe,ко́чкыш
2732,Speise::N,biebbmo,ко́чкыш
2733,Speise::N,biebmu,ко́чкыш
2734,Speise::N,määlis,ко́чкыш
2735,Speise::N,aasâs,ко́чкыш
2736,Speise::N,porrmõš,ко́чкыш
2737,Speise::N,по̄ррмушш,ко́чкыш
2738,Fleisch::N,bearkoe,шыл
2739,Fleisch::N,oadtje,шыл
2740,Fleisch::N,bierggo,шыл
2741,Fleisch::N,biergu,шыл
2742,Fleisch::N,uáž'ži,шыл
2743,Fleisch::N,vuä´ǯ'ǯ,шыл
2744,Fleisch::N,вуэннч,шыл
2745,Getreide::N,gernie,шу́рно
2746,Getreide::N,gårnne,шу́рно
2747,Getreide::N,gordni,шу́рно
2748,Getreide::N,valje,шу́рно
2749,Getreide::N,ле̄ййп,шу́рно
2750,Brei::N,kraavhtse,пу́чымыш
2751,Brei::N,ráktsa,пу́чымыш
2752,Brei::N,buvru,пу́чымыш
2753,Brei::N,suoḥâd,пу́чымыш
2754,Brei::N,hutt,пу́чымыш
2755,Brei::N,уххт,пу́чымыш
2756,Brot::N,gaahkoe,ки́нде
2757,Brot::N,lájbbe,ки́нде
2758,Brot::N,stummpa,ки́нде
2759,Brot::N,láibi,ки́нде
2760,Brot::N,gáhkku,ки́нде
2761,Brot::N,leibi,ки́нде
2762,Brot::N,lei´bb,ки́нде
2763,Brot::N,ле̄ййп,ки́нде
2764,Scheibe::N,snaejrie,ка́тыш
2765,Scheibe::N,sárdde,ка́тыш
2766,Scheibe::N,vajahas,ка́тыш
2767,Scheibe::N,časkkis,ка́тыш
2768,Scheibe::N,ča'skes,ка́тыш
2769,Scheibe::N,ku´sǩǩ,ка́тыш
2770,Scheibe::N,кусськ,ка́тыш
2771,Fett::N,buejtie,коя́
2772,Fett::N,vuodja,коя́
2773,Fett::N,buoidi,коя́
2774,Fett::N,pyei'di,коя́
2775,Fett::N,puõi´dd,коя́
2776,Fett::N,пуййт,коя́
2777,Butter::N,voeje,ӱй
2778,Butter::N,vuodja,ӱй
2779,Butter::N,vuodja,ӱй
2780,Butter::N,vuojâ,ӱй
2781,Butter::N,vuõjj,ӱй
2782,Butter::N,вӯйй,ӱй
2783,Öl::N,ålja,ӱй
2784,Öl::N,ulljo,ӱй
2785,Öl::N,oalljo,ӱй
2786,Öl::N,olju,ӱй
2787,Öl::N,oljo,ӱй
2788,Öl::N,vuõjj,ӱй
2789,Öl::N,вӯйй,ӱй
2790,Salz::N,saelhtie,шинча́л
2791,Salz::N,sállte,шинча́л
2792,Salz::N,sálti,шинча́л
2793,Salz::N,sältti,шинча́л
2794,Salz::N,sä´ltt,шинча́л
2795,Salz::N,сӯлль,шинча́л
2796,Suppe::N,joptse,шӱр
2797,Suppe::N,jupptsa,шӱр
2798,Suppe::N,málli,шӱр
2799,Suppe::N,määḷi,шӱр
2800,Suppe::N,lieṃâ,шӱр
2801,Suppe::N,liõmm,шӱр
2802,Suppe::N,лӣмм,шӱр
2803,Honig::N,hååneske,мӱй
2804,Honig::N,meda,мӱй
2805,Honig::N,miehta,мӱй
2806,Honig::N,mietâ,мӱй
2807,Honig::N,miõtt,мӱй
2808,Honig::N,мӣдт,мӱй
2809,Milch::N,mielhkie,шӧр
2810,Milch::N,mielkke,шӧр
2811,Milch::N,mielki,шӧр
2812,Milch::N,miel'kki,шӧр
2813,Milch::N,mie´lǩǩ,шӧр
2814,Milch::N,ма̄ййт,шӧр
2815,Tee::N,löövje,чай
2816,Tee::N,tedja,чай
2817,Tee::N,deadju,чай
2818,Tee::N,čee,чай
2819,Tee::N,teej̣â,чай
2820,Tee::N,čee,чай
2821,Tee::N,чайй,чай
2822,Leder::N,hovre,сура́н
2823,Leder::N,hovre,шӱ́штӧ
2824,Leder::N,sassne,сура́н
2825,Leder::N,sassne,шӱ́штӧ
2826,Leder::N,náhkki,сура́н
2827,Leder::N,náhkki,шӱ́штӧ
2828,Leder::N,leaira,сура́н
2829,Leder::N,leaira,шӱ́штӧ
2830,Leder::N,čevđi,сура́н
2831,Leder::N,čevđi,шӱ́штӧ
2832,Leder::N,čåu´dd,сура́н
2833,Leder::N,čåu´dd,шӱ́штӧ
2834,Leder::N,на̄ххьк,сура́н
2835,Leder::N,на̄ххьк,шӱ́штӧ
2836,Wolle::N,ålloe,пун
2837,Wolle::N,hullo,пун
2838,Wolle::N,ullu,пун
2839,Wolle::N,ullo,пун
2840,Wolle::N,oll,пун
2841,Wolle::N,улл,пун
2842,Stoff::N,tyjje,куэ́м
2843,Stoff::N,tyjje,посто́
2844,Stoff::N,gápptás,куэ́м
2845,Stoff::N,gápptás,посто́
2846,Stoff::N,stoaffa,куэ́м
2847,Stoff::N,stoaffa,посто́
2848,Stoff::N,ávnnas,куэ́м
2849,Stoff::N,ávnnas,посто́
2850,Stoff::N,käägus,куэ́м
2851,Stoff::N,käägus,посто́
2852,Stoff::N,aaunâs,куэ́м
2853,Stoff::N,aaunâs,посто́
2854,Stoff::N,лыййн,куэ́м
2855,Stoff::N,лыййн,посто́
2856,Nadel::N,naaloe,и́ме
2857,Nadel::N,nállo,и́ме
2858,Nadel::N,nállu,и́ме
2859,Nadel::N,nááḷu,и́ме
2860,Nadel::N,neu´ll,и́ме
2861,Nadel::N,нӣввьл,и́ме
2862,Faden::N,laejkie,шӱ́ртӧ
2863,Faden::N,hárppo,шӱ́ртӧ
2864,Faden::N,árpu,шӱ́ртӧ
2865,Faden::N,läigi,шӱ́ртӧ
2866,Faden::N,lääi´j,шӱ́ртӧ
2867,Faden::N,сӯнн,шӱ́ртӧ
2868,Knopf::N,balhka,по́лдыш
2869,Knopf::N,boallo,по́лдыш
2870,Knopf::N,boallu,по́лдыш
2871,Knopf::N,puál'lu,по́лдыш
2872,Knopf::N,puäll,по́лдыш
2873,Knopf::N,пуалл,по́лдыш
2874,Knoten::N,tjoelme,пышке́м
2875,Knoten::N,tjuolmma,пышке́м
2876,Knoten::N,čuolbma,пышке́м
2877,Knoten::N,čuol'mâ,пышке́м
2878,Knoten::N,čuõlmm,пышке́м
2879,Knoten::N,чӯллм,пышке́м
2880,Farbe::N,klaerie,чия́
2881,Farbe::N,ivnne,чия́
2882,Farbe::N,bájnno,чия́
2883,Farbe::N,mola,чия́
2884,Farbe::N,fearga,чия́
2885,Farbe::N,maalâ,чия́
2886,Farbe::N,páinu,чия́
2887,Farbe::N,kälkk,чия́
2888,Farbe::N,по̄а̄ййн,чия́
2889,Kleidung::N,tyjje,чие́м
2890,Kleidung::N,tyjje,вурге́м
2891,Kleidung::N,gárvvo,чие́м
2892,Kleidung::N,gárvvo,вурге́м
2893,Kleidung::N,bivttas,чие́м
2894,Kleidung::N,bivttas,вурге́м
2895,Kleidung::N,piivtâs,чие́м
2896,Kleidung::N,piivtâs,вурге́м
2897,Kleidung::N,pivoh,чие́м
2898,Kleidung::N,pivoh,вурге́м
2899,Kleidung::N,piiutâs,чие́м
2900,Kleidung::N,piiutâs,вурге́м
2901,Kleidung::N,о̄а̄з,чие́м
2902,Kleidung::N,о̄а̄з,вурге́м
2903,Hemd::N,sjåarhtoe,ту́выр
2904,Hemd::N,skirtto,ту́выр
2905,Hemd::N,báidi,ту́выр
2906,Hemd::N,päiđi,ту́выр
2907,Hemd::N,päidd,ту́выр
2908,Hemd::N,па̄ййт,ту́выр
2909,Kragen::N,döörhke,сога́
2910,Kragen::N,tjiebet,сога́
2911,Kragen::N,tjehpuris,сога́
2912,Kragen::N,čeabet,сога́
2913,Kragen::N,kráva,сога́
2914,Kragen::N,siä'pulâs,сога́
2915,Kragen::N,seäp'plõs,сога́
2916,Kragen::N,ко̄а̄влас,сога́
2917,Ärmel::N,sissie,шокш
2918,Ärmel::N,sasse,шокш
2919,Ärmel::N,soadji,шокш
2920,Ärmel::N,suájá,шокш
2921,Ärmel::N,suäjj,шокш
