,Concept_ID,se,ka
5337,zehn::NUM,logi,ათი
5338,zehn::NUM,loṿe,ათი
5339,zehn::NUM,lååi,ათი
5340,zehn::NUM,лоагкь,ათი
5341,elf::NUM,luhkieakte,თერთმეტი
5342,elf::NUM,lågenanakta,თერთმეტი
5343,elf::NUM,oktanuppelohkái,თერთმეტი
5344,elf::NUM,ohtnubáloh,თერთმეტი
5345,elf::NUM,õtmlo,თერთმეტი
5346,elf::NUM,õhttmlo,თერთმეტი
5347,elf::NUM,э̄ххтэмплоагкь,თერთმეტი
5348,zwölf::NUM,luhkiegöökte,თორმეტი
5349,zwölf::NUM,lågenanguokta,თორმეტი
5350,zwölf::NUM,guoktenuppelohkái,თორმეტი
5351,zwölf::NUM,kyeh'tnubáloh,თორმეტი
5352,zwölf::NUM,kuâtmlo,თორმეტი
5353,zwölf::NUM,kuâhttmlo,თორმეტი
5354,zwölf::NUM,кӯххтэмплоагкь,თორმეტი
5355,zwanzig::NUM,göökteluhkie,ოცი
5356,zwanzig::NUM,guoktalåhke,ოცი
5357,zwanzig::NUM,guoktelogi,ოცი
5358,zwanzig::NUM,kyeh'tilov,ოცი
5359,zwanzig::NUM,kuâhttlo,ოცი
5360,zwanzig::NUM,кӯххтлоагкь,ოცი
5361,dreißig::NUM,golmeluhkie,ოცდაათი
5362,dreißig::NUM,gålmmålåhke,ოცდაათი
5363,dreißig::NUM,golbmalogi,ოცდაათი
5364,dreißig::NUM,kulmâlov,ოცდაათი
5365,dreißig::NUM,koummlo,ოცდაათი
5366,dreißig::NUM,ко̄ллмлоагкь,ოცდაათი
5367,vierzig::NUM,njieljieluhkie,ორმოცი
5368,vierzig::NUM,nielljalåhke,ორმოცი
5369,vierzig::NUM,njealljelogi,ორმოცი
5370,vierzig::NUM,neljilov,ორმოცი
5371,vierzig::NUM,nelljlo,ორმოცი
5372,vierzig::NUM,не̄лльйлоагкь,ორმოცი
5373,fünfzig::NUM,vïjhteluhkie,ორმოცდაათი
5374,fünfzig::NUM,vihttalåhke,ორმოცდაათი
