,Concept_ID,se,pl
2447,Tisch::N,bievdde,stół
2448,Tisch::N,beavdi,stół
2449,Tisch::N,pevdi,stół
2450,Tisch::N,på´rdd,stół
2451,Tisch::N,stue´ll,stół
2452,Tisch::N,туэлль,stół
2453,Stuhl::N,stovle,krzesło
2454,Stuhl::N,ståvllå,krzesło
2455,Stuhl::N,stuollu,krzesło
2456,Stuhl::N,stovli,krzesło
2457,Stuhl::N,stuu´l,krzesło
2458,Stuhl::N,стула,krzesło
2459,Wiege::N,gïerhkeme,kołyska
2460,Wiege::N,vuoggo,kołyska
2461,Wiege::N,geaŧŧu,kołyska
2462,Wiege::N,geaktu,kołyska
2463,Wiege::N,gietkka,kołyska
2464,Wiege::N,kiäh'tu,kołyska
2465,Wiege::N,vogga,kołyska
2466,Wiege::N,кӣткэм,kołyska
2467,Bett::N,seangkoe,łóżko
2468,Bett::N,seangkoe,pościel
2469,Bett::N,sæŋŋga,łóżko
2470,Bett::N,sæŋŋga,pościel
2471,Bett::N,seaŋga,łóżko
2472,Bett::N,seaŋga,pościel
2473,Bett::N,seŋgâ,łóżko
2474,Bett::N,seŋgâ,pościel
2475,Bett::N,sââ´jj,łóżko
2476,Bett::N,sââ´jj,pościel
2477,Bett::N,вуэдтӭмсайй,łóżko
2478,Bett::N,вуэдтӭмсайй,pościel
2479,Regal::N,hælla,regał
2480,Regal::N,hilldo,regał
2481,Regal::N,hildu,regał
2482,Regal::N,ildee,regał
2483,Regal::N,i´lddi,regał
2484,Regal::N,ылльтэ,regał
2485,Kiste::N,aeskie,skrzynia
2486,Kiste::N,kássa,skrzynia
2487,Kiste::N,kássa,skrzynia
2488,Kiste::N,árkku,skrzynia
2489,Kiste::N,ču´ǩǩ,skrzynia
2490,Kiste::N,чуххьк,skrzynia
2491,Fenster::N,klaase,okno
2492,Fenster::N,vinndek,okno
2493,Fenster::N,láse,okno
2494,Fenster::N,laasâ,okno
2495,Fenster::N,ikkân,okno
2496,Fenster::N,эххкан,okno
2497,Tür::N,okse,drzwi
2498,Tür::N,uksa,drzwi
2499,Tür::N,uksa,drzwi
2500,Tür::N,uksâ,drzwi
2501,Tür::N,uhss,drzwi
2502,Tür::N,уккс,drzwi
2503,Tor::N,okse,brama
2504,Tor::N,pårttå,brama
2505,Tor::N,uksa,brama
2506,Tor::N,poarta,brama
2507,Tor::N,porttâ,brama
2508,Tor::N,uustõk,brama
2509,Tor::N,čuâlluhss,brama
2510,Tor::N,уккс,brama
2511,Zaun::N,haakene,płot
2512,Zaun::N,haakene,parkan
2513,Zaun::N,jerra,płot
2514,Zaun::N,jerra,parkan
2515,Zaun::N,gárdde,płot
2516,Zaun::N,gárdde,parkan
2517,Zaun::N,áidi,płot
2518,Zaun::N,áidi,parkan
2519,Zaun::N,äiđi,płot
2520,Zaun::N,äiđi,parkan
2521,Zaun::N,äidd,płot
2522,Zaun::N,äidd,parkan
2523,Zaun::N,čuâll,płot
2524,Zaun::N,čuâll,parkan
2525,Zaun::N,а̄ййт,płot
2526,Zaun::N,а̄ййт,parkan
2527,Dach::N,rehpie,dach
2528,Dach::N,dæhkko,dach
2529,Dach::N,gáhttu,dach
2530,Dach::N,káttu,dach
2531,Dach::N,laakk,dach
2532,Dach::N,пэ̄ҏҏтэ̄ля,dach
2533,Dach::N,кры̄ша,dach
2534,Leiter::N,raajtere,drabina
2535,Leiter::N,tjajmos,drabina
2536,Leiter::N,boagos,drabina
2537,Leiter::N,ráidalas,drabina
2538,Leiter::N,raidlâs,drabina
2539,Leiter::N,лествец,drabina
2540,Besen::N,saehpie,miotła
2541,Besen::N,gaerpene,miotła
2542,Besen::N,njáman,miotła
2543,Besen::N,luvdá,miotła
2544,Besen::N,luvdá,miotła
2545,Besen::N,västt,miotła
2546,Besen::N,ва̄сст,miotła
2547,Spaten::N,gåajvoe,rydel
2548,Spaten::N,spádá,rydel
2549,Spaten::N,goajvvo,rydel
2550,Spaten::N,goaivu,rydel
2551,Spaten::N,kuái'vu,rydel
2552,Spaten::N,kuäivv,rydel
2553,Spaten::N,куаййв,rydel
2554,Schaufel::N,gåajvoe,łopata
2555,Schaufel::N,gåjvun,łopata
2556,Schaufel::N,goajvvo,łopata
2557,Schaufel::N,goaivu,łopata
2558,Schaufel::N,kuái'vu,łopata
2559,Schaufel::N,kuäivv,łopata
2560,Schaufel::N,куаййв,łopata
2561,Gabel::N,tjåagka,widelec
2562,Gabel::N,gáffil,widelec
2563,Gabel::N,káffal,widelec
2564,Gabel::N,kaahvâl,widelec
2565,Gabel::N,velkk,widelec
2566,Gabel::N,а̄лльс,widelec
2567,Löffel::N,buste,łyżka
2568,Löffel::N,bassti,łyżka
2569,Löffel::N,baste,łyżka
2570,Löffel::N,pastem,łyżka
2571,Löffel::N,pâ´sttem,łyżka
2572,Löffel::N,пасьтэмь,łyżka
2573,Messer::N,nejpie,nóż
2574,Messer::N,nijbbe,nóż
2575,Messer::N,niibi,nóż
2576,Messer::N,nijbe,nóż
2577,Messer::N,nei´bb,nóż
2578,Messer::N,ныййп,nóż
2579,Nagel::N,spæjhkere,gwóźdź
2580,Nagel::N,spiger,gwóźdź
2581,Nagel::N,návlle,gwóźdź
2582,Nagel::N,spiikkár,gwóźdź
2583,Nagel::N,spijkkár,gwóźdź
2584,Nagel::N,näu´ll,gwóźdź
2585,Nagel::N,на̄ввьл,gwóźdź
2586,Netz::N,viermie,sieć
2587,Netz::N,viermme,sieć
2588,Netz::N,næhtta,sieć
2589,Netz::N,fierbmi,sieć
2590,Netz::N,viermi,sieć
2591,Netz::N,säi´mm,sieć
2592,Netz::N,нӯжхьт,sieć
2593,Haken::N,kruehkie,hak
2594,Haken::N,ruohkke,hak
2595,Haken::N,vagge,hak
2596,Haken::N,roahkki,hak
2597,Haken::N,faggi,hak
2598,Haken::N,kuák'ki,hak
2599,Haken::N,kuä´ǩ'ǩ,hak
2600,Haken::N,ва̄ӈӈк,hak
2601,Haken::N,куэххьк,hak
2602,Griff::N,rehpie,chwyt
2603,Griff::N,taatje,chwyt
2604,Griff::N,gavlla,chwyt
2605,Griff::N,guottáldahka,chwyt
2606,Griff::N,geavja,chwyt
2607,Griff::N,novdâ,chwyt
2608,Griff::N,nõđđ,chwyt
2609,Griff::N,kå´ǧǧ,chwyt
2610,Griff::N,нэ̄дт,chwyt
2611,Schloss::N,laesie,zamek
2612,Schloss::N,lássa,zamek
2613,Schloss::N,lohkka,zamek
2614,Schloss::N,lukkâ,zamek
2615,Schloss::N,lokk,zamek
2616,Schloss::N,ло̄ххк,zamek
2617,Bild::N,guvvie,obraz
2618,Bild::N,gåvvå,obraz
2619,Bild::N,govva,obraz
2620,Bild::N,koṿe,obraz
2621,Bild::N,kartt,obraz
2622,Bild::N,картина,obraz
2623,Figur::N,guvvie,figura
2624,Figur::N,gåvos,figura
2625,Figur::N,figuvrra,figura
2626,Figur::N,figuvra,figura
2627,Figur::N,kovos,figura
2628,Figur::N,kuâŋas,figura
2629,Puppe::N,dåahka,lalka
2630,Puppe::N,dåhkko,lalka
2631,Puppe::N,doahkko,lalka
2632,Puppe::N,dohkká,lalka
2633,Puppe::N,duhkká,lalka
2634,Puppe::N,kuuhlaž,lalka
2635,Puppe::N,кукла,lalka
2636,Beutel::N,voessetje,torba
2637,Beutel::N,påvsså,torba
2638,Beutel::N,seahkaš,torba
2639,Beutel::N,bursa,torba
2640,Beutel::N,guhkkár,torba
2641,Beutel::N,čooṿâs,torba
2642,Beutel::N,siâk'k,torba
2643,Beutel::N,kå´ššel,torba
2644,Beutel::N,ве̄ҏҏц,torba
2645,Bündel::N,paantje,wiązka
2646,Bündel::N,buduk,wiązka
2647,Bündel::N,gurppe,wiązka
2648,Bündel::N,gihppu,wiązka
2649,Bündel::N,kiäs'tu,wiązka
2650,Bündel::N,šnâpp,wiązka
2651,Bündel::N,пуччк,wiązka
2652,Tasche::N,veaskoe,torba
2653,Tasche::N,væssko,torba
2654,Tasche::N,lávkka,torba
2655,Tasche::N,lávka,torba
2656,Tasche::N,seahkka,torba
2657,Tasche::N,lavkkâ,torba
2658,Tasche::N,laukk,torba
2659,Tasche::N,суӎӎьк,torba
2660,Tasche::N,ло̄а̄ффк,torba
2661,Eimer::N,bæhtoe,kubeł
2662,Eimer::N,bæhtoe,wiadro
2663,Eimer::N,skiello,kubeł
2664,Eimer::N,skiello,wiadro
2665,Eimer::N,skállu,kubeł
2666,Eimer::N,skállu,wiadro
2667,Eimer::N,eebir,kubeł
2668,Eimer::N,eebir,wiadro
2669,Eimer::N,skääll,kubeł
2670,Eimer::N,skääll,wiadro
2671,Eimer::N,е̄мьперь,kubeł
2672,Eimer::N,е̄мьперь,wiadro
2673,Deckel::N,luehkie,przykrywka
2674,Deckel::N,låhkke,przykrywka
2675,Deckel::N,lohkki,przykrywka
2676,Deckel::N,lokke,przykrywka
2677,Deckel::N,lå´ǩǩ,przykrywka
2678,Deckel::N,ко̄а̄ххтнэсс,przykrywka
2679,Geschirr::N,lihtie,statki
2680,Geschirr::N,lihtie,naczynia
2681,Geschirr::N,lihte,statki
2682,Geschirr::N,lihte,naczynia
2683,Geschirr::N,lihtit,statki
2684,Geschirr::N,lihtit,naczynia
2685,Geschirr::N,litte,statki
2686,Geschirr::N,litte,naczynia
2687,Geschirr::N,kärldõk,statki
2688,Geschirr::N,kärldõk,naczynia
2689,Geschirr::N,ка̄ррь,statki
2690,Geschirr::N,ка̄ррь,naczynia
2691,Sack::N,voesse,worek
2692,Sack::N,vuossa,worek
2693,Sack::N,seahkka,worek
2694,Sack::N,sekkâ,worek
2695,Sack::N,siâk'k,worek
2696,Sack::N,ве̄ҏҏц,worek
2697,Tasse::N,guksie,filiżanka
2698,Tasse::N,gåhppå,filiżanka
2699,Tasse::N,gohppu,filiżanka
2700,Tasse::N,pollo,filiżanka
2701,Tasse::N,kopp,filiżanka
2702,Tasse::N,на̄ххьп,filiżanka
2703,Topf::N,baetie,garnek
2704,Topf::N,krovhte,garnek
2705,Topf::N,rujtta,garnek
2706,Topf::N,giebbme,garnek
2707,Topf::N,báhti,garnek
2708,Topf::N,gievdni,garnek
2709,Topf::N,pääti,garnek
2710,Topf::N,kruâitt,garnek
2711,Topf::N,кӣммьн,garnek
2712,Kessel::N,giebnie,kocioł
2713,Kessel::N,skallo,kocioł
2714,Kessel::N,giebbme,kocioł
2715,Kessel::N,gieđbmi,kocioł
2716,Kessel::N,kiem'ni,kocioł
2717,Kessel::N,ǩie´mnn,kocioł
2718,Kessel::N,кӣммьн,kocioł
2719,Essen::N,åesie,jedzenie
2720,Essen::N,beapmoe,jedzenie
2721,Essen::N,biebbmo,jedzenie
2722,Essen::N,borramuš,jedzenie
2723,Essen::N,purrâmâš,jedzenie
2724,Essen::N,porrmõš,jedzenie
2725,Essen::N,по̄ррмушш,jedzenie
2726,Nahrung::N,beapmoe,pokarm
2727,Nahrung::N,beapmoe,pożywienie
2728,Nahrung::N,biebbmo,pokarm
2729,Nahrung::N,biebbmo,pożywienie
2730,Nahrung::N,biebmu,pokarm
2731,Nahrung::N,biebmu,pożywienie
2732,Nahrung::N,purrâmâš,pokarm
2733,Nahrung::N,purrâmâš,pożywienie
2734,Nahrung::N,porrmõš,pokarm
2735,Nahrung::N,porrmõš,pożywienie
2736,Nahrung::N,по̄ррмушш,pokarm
2737,Nahrung::N,по̄ррмушш,pożywienie
2738,Speise::N,beapmoe,potrawa
2739,Speise::N,beapmoe,jedzenie
2740,Speise::N,biebbmo,potrawa
2741,Speise::N,biebbmo,jedzenie
2742,Speise::N,biebmu,potrawa
2743,Speise::N,biebmu,jedzenie
2744,Speise::N,määlis,potrawa
2745,Speise::N,määlis,jedzenie
2746,Speise::N,aasâs,potrawa
2747,Speise::N,aasâs,jedzenie
2748,Speise::N,porrmõš,potrawa
2749,Speise::N,porrmõš,jedzenie
2750,Speise::N,по̄ррмушш,potrawa
2751,Speise::N,по̄ррмушш,jedzenie
2752,Fleisch::N,bearkoe,mięso
2753,Fleisch::N,oadtje,mięso
2754,Fleisch::N,bierggo,mięso
2755,Fleisch::N,biergu,mięso
2756,Fleisch::N,uáž'ži,mięso
2757,Fleisch::N,vuä´ǯ'ǯ,mięso
2758,Fleisch::N,вуэннч,mięso
2759,Getreide::N,gernie,zboże
2760,Getreide::N,gårnne,zboże
2761,Getreide::N,gordni,zboże
2762,Getreide::N,valje,zboże
2763,Getreide::N,ле̄ййп,zboże
2764,Brei::N,kraavhtse,kasza
2765,Brei::N,ráktsa,kasza
2766,Brei::N,buvru,kasza
2767,Brei::N,suoḥâd,kasza
2768,Brei::N,hutt,kasza
2769,Brei::N,уххт,kasza
2770,Brot::N,gaahkoe,chleb
2771,Brot::N,lájbbe,chleb
2772,Brot::N,stummpa,chleb
2773,Brot::N,láibi,chleb
2774,Brot::N,gáhkku,chleb
2775,Brot::N,leibi,chleb
2776,Brot::N,lei´bb,chleb
2777,Brot::N,ле̄ййп,chleb
2778,Scheibe::N,snaejrie,kromka
2779,Scheibe::N,sárdde,kromka
2780,Scheibe::N,vajahas,kromka
2781,Scheibe::N,časkkis,kromka
2782,Scheibe::N,ča'skes,kromka
2783,Scheibe::N,ku´sǩǩ,kromka
2784,Scheibe::N,кусськ,kromka
2785,Fett::N,buejtie,tłuszcz
2786,Fett::N,vuodja,tłuszcz
2787,Fett::N,buoidi,tłuszcz
2788,Fett::N,pyei'di,tłuszcz
2789,Fett::N,puõi´dd,tłuszcz
2790,Fett::N,пуййт,tłuszcz
2791,Butter::N,voeje,masło
2792,Butter::N,vuodja,masło
2793,Butter::N,vuodja,masło
2794,Butter::N,vuojâ,masło
2795,Butter::N,vuõjj,masło
2796,Butter::N,вӯйй,masło
2797,Öl::N,ålja,olej
2798,Öl::N,ulljo,olej
2799,Öl::N,oalljo,olej
2800,Öl::N,olju,olej
2801,Öl::N,oljo,olej
2802,Öl::N,vuõjj,olej
2803,Öl::N,вӯйй,olej
2804,Salz::N,saelhtie,sól
2805,Salz::N,sállte,sól
2806,Salz::N,sálti,sól
2807,Salz::N,sältti,sól
2808,Salz::N,sä´ltt,sól
2809,Salz::N,сӯлль,sól
2810,Suppe::N,joptse,zupa
2811,Suppe::N,jupptsa,zupa
2812,Suppe::N,málli,zupa
2813,Suppe::N,määḷi,zupa
2814,Suppe::N,lieṃâ,zupa
2815,Suppe::N,liõmm,zupa
2816,Suppe::N,лӣмм,zupa
2817,Honig::N,hååneske,miód
2818,Honig::N,meda,miód
2819,Honig::N,miehta,miód
2820,Honig::N,mietâ,miód
2821,Honig::N,miõtt,miód
2822,Honig::N,мӣдт,miód
2823,Milch::N,mielhkie,mleko
2824,Milch::N,mielkke,mleko
2825,Milch::N,mielki,mleko
2826,Milch::N,miel'kki,mleko
2827,Milch::N,mie´lǩǩ,mleko
2828,Milch::N,ма̄ййт,mleko
2829,Tee::N,löövje,herbata
2830,Tee::N,tedja,herbata
2831,Tee::N,deadju,herbata
2832,Tee::N,čee,herbata
2833,Tee::N,teej̣â,herbata
2834,Tee::N,čee,herbata
2835,Tee::N,чайй,herbata
2836,Leder::N,hovre,skóra
2837,Leder::N,sassne,skóra
2838,Leder::N,náhkki,skóra
2839,Leder::N,leaira,skóra
2840,Leder::N,čevđi,skóra
2841,Leder::N,čåu´dd,skóra
2842,Leder::N,на̄ххьк,skóra
2843,Wolle::N,ålloe,wełna
2844,Wolle::N,hullo,wełna
2845,Wolle::N,ullu,wełna
2846,Wolle::N,ullo,wełna
2847,Wolle::N,oll,wełna
2848,Wolle::N,улл,wełna
2849,Stoff::N,tyjje,tkanina
2850,Stoff::N,tyjje,materiał
2851,Stoff::N,gápptás,tkanina
2852,Stoff::N,gápptás,materiał
2853,Stoff::N,stoaffa,tkanina
2854,Stoff::N,stoaffa,materiał
2855,Stoff::N,ávnnas,tkanina
2856,Stoff::N,ávnnas,materiał
2857,Stoff::N,käägus,tkanina
2858,Stoff::N,käägus,materiał
2859,Stoff::N,aaunâs,tkanina
2860,Stoff::N,aaunâs,materiał
2861,Stoff::N,лыййн,tkanina
2862,Stoff::N,лыййн,materiał
2863,Nadel::N,naaloe,igła
2864,Nadel::N,nállo,igła
2865,Nadel::N,nállu,igła
2866,Nadel::N,nááḷu,igła
2867,Nadel::N,neu´ll,igła
2868,Nadel::N,нӣввьл,igła
2869,Faden::N,laejkie,nić
2870,Faden::N,laejkie,nitka
2871,Faden::N,hárppo,nić
2872,Faden::N,hárppo,nitka
2873,Faden::N,árpu,nić
2874,Faden::N,árpu,nitka
2875,Faden::N,läigi,nić
2876,Faden::N,läigi,nitka
2877,Faden::N,lääi´j,nić
2878,Faden::N,lääi´j,nitka
2879,Faden::N,сӯнн,nić
2880,Faden::N,сӯнн,nitka
2881,Knopf::N,balhka,guzik
2882,Knopf::N,boallo,guzik
2883,Knopf::N,boallu,guzik
2884,Knopf::N,puál'lu,guzik
2885,Knopf::N,puäll,guzik
2886,Knopf::N,пуалл,guzik
2887,Knoten::N,tjoelme,węzeł
2888,Knoten::N,tjuolmma,węzeł
2889,Knoten::N,čuolbma,węzeł
2890,Knoten::N,čuol'mâ,węzeł
2891,Knoten::N,čuõlmm,węzeł
2892,Knoten::N,чӯллм,węzeł
2893,Farbe::N,klaerie,farba
2894,Farbe::N,ivnne,farba
2895,Farbe::N,bájnno,farba
2896,Farbe::N,mola,farba
2897,Farbe::N,fearga,farba
2898,Farbe::N,maalâ,farba
2899,Farbe::N,páinu,farba
2900,Farbe::N,kälkk,farba
2901,Farbe::N,по̄а̄ййн,farba
2902,Kleidung::N,tyjje,odzież
2903,Kleidung::N,gárvvo,odzież
2904,Kleidung::N,bivttas,odzież
2905,Kleidung::N,piivtâs,odzież
2906,Kleidung::N,pivoh,odzież
2907,Kleidung::N,piiutâs,odzież
2908,Kleidung::N,о̄а̄з,odzież
2909,Hemd::N,sjåarhtoe,koszula
2910,Hemd::N,skirtto,koszula
2911,Hemd::N,báidi,koszula
2912,Hemd::N,päiđi,koszula
2913,Hemd::N,päidd,koszula
2914,Hemd::N,па̄ййт,koszula
2915,Kragen::N,döörhke,kołnierz
2916,Kragen::N,tjiebet,kołnierz
2917,Kragen::N,tjehpuris,kołnierz
2918,Kragen::N,čeabet,kołnierz
2919,Kragen::N,kráva,kołnierz
2920,Kragen::N,siä'pulâs,kołnierz
2921,Kragen::N,seäp'plõs,kołnierz
2922,Kragen::N,ко̄а̄влас,kołnierz
2923,Ärmel::N,sissie,rękaw
2924,Ärmel::N,sasse,rękaw
2925,Ärmel::N,soadji,rękaw
2926,Ärmel::N,suájá,rękaw
2927,Ärmel::N,suäjj,rękaw
2928,Ärmel::N,суэйй,rękaw
2929,Hose::N,måvhka,spodnie
2930,Hose::N,båkså,spodnie
2931,Hose::N,buvssat,spodnie
2932,Hose::N,puuvsah,spodnie
2933,Hose::N,puus,spodnie
2934,Hose::N,пукс,spodnie
2935,Hose::N,ко̄а̄дтӭ,spodnie
2936,Gürtel::N,juvvie,pasek
2937,Gürtel::N,beelhte,pasek
2938,Gürtel::N,avve,pasek
2939,Gürtel::N,getsam,pasek
2940,Gürtel::N,boagán,pasek
2941,Gürtel::N,pooṿij,pasek
2942,Gürtel::N,puäǥǥanj,pasek
2943,Gürtel::N,эвв,pasek
2944,Mütze::N,tjohpe,czapka
2945,Mütze::N,gahper,czapka
2946,Mütze::N,gahpir,czapka
2947,Mütze::N,kappeer,czapka
2948,Mütze::N,keä´p'per,czapka
2949,Mütze::N,кабперь,czapka
2950,Schuh::N,gaamege,but
2951,Schuh::N,gaamege,bucik
2952,Schuh::N,gáma,but
2953,Schuh::N,gáma,bucik
2954,Schuh::N,skuovva,but
2955,Schuh::N,skuovva,bucik
2956,Schuh::N,gáma,but
2957,Schuh::N,gáma,bucik
2958,Schuh::N,kaamâ,but
2959,Schuh::N,kaamâ,bucik
2960,Schuh::N,kaammi,but
2961,Schuh::N,kaammi,bucik
2962,Schuh::N,камаша,but
2963,Schuh::N,камаша,bucik
2964,Stiefel::N,steeblege,but
2965,Stiefel::N,steeblege,kozak
2966,Stiefel::N,stiebil,but
2967,Stiefel::N,stiebil,kozak
2968,Stiefel::N,sáhpis,but
2969,Stiefel::N,sáhpis,kozak
2970,Stiefel::N,sáppat,but
2971,Stiefel::N,sáppat,kozak
2972,Stiefel::N,steevvil,but
2973,Stiefel::N,steevvil,kozak
2974,Stiefel::N,sa´ppi,but
2975,Stiefel::N,sa´ppi,kozak
2976,Stiefel::N,са̄ххпе,but
2977,Stiefel::N,са̄ххпе,kozak
2978,Ring::N,rïngke,pierścień
2979,Ring::N,suormas,pierścień
2980,Ring::N,suorpmas,pierścień
2981,Ring::N,suormâs,pierścień
2982,Ring::N,suõrmâs,pierścień
2983,Ring::N,сӯрмас,pierścień
2984,Band::N,baante,wstęga
2985,Band::N,bádde,wstęga
2986,Band::N,báddi,wstęga
2987,Band::N,päddi,wstęga
2988,Band::N,liântt,wstęga
2989,Band::N,källre´ppiǩ,wstęga
2990,Band::N,ля̄ӊӊт,wstęga
2991,Kamm::N,gaampe,grzebień
2992,Kamm::N,rájdam,grzebień
2993,Kamm::N,tjåhkom,grzebień
2994,Kamm::N,čohkun,grzebień
2995,Kamm::N,čohhoom,grzebień
2996,Kamm::N,čååǥǥam,grzebień
2997,Kamm::N,чоагкь,grzebień
2998,Spiegel::N,guelmiedahke,lustro
2999,Spiegel::N,spiedjil,lustro
3000,Spiegel::N,speajal,lustro
3001,Spiegel::N,speeijal,lustro
3002,Spiegel::N,suei´mkar,lustro
3003,Spiegel::N,кыффкэмка̄ррь,lustro
3004,Spiegel::N,зе̄ркал,lustro
3005,Riemen::N,györtenje,rzemień
3006,Riemen::N,rájppe,rzemień
3007,Riemen::N,garttsa,rzemień
3008,Riemen::N,lávži,rzemień
3009,Riemen::N,läbži,rzemień
3010,Riemen::N,läbǯǯ,rzemień
3011,Riemen::N,ре̄ммь,rzemień
3012,Schnur::N,gurrie,sznur
3013,Schnur::N,gáras,sznur
3014,Schnur::N,garca,sznur
3015,Schnur::N,orrâ,sznur
3016,Schnur::N,nue´rr,sznur
3017,Schnur::N,нӯррь,sznur
3018,Leine::N,baante,smycz
3019,Leine::N,gájnno,smycz
3020,Leine::N,báddi,smycz
3021,Leine::N,oarra,smycz
3022,Leine::N,läbži,smycz
3023,Leine::N,läbǯǯ,smycz
3024,Leine::N,ла̄ммч,smycz
3025,Decke::N,gaptjese,kołdra
3026,Decke::N,rádno,kołdra
3027,Decke::N,gåbtjås,kołdra
3028,Decke::N,tæhppin,kołdra
3029,Decke::N,govččas,kołdra
3030,Decke::N,loovdâ,kołdra
3031,Decke::N,räänn,kołdra
3032,Decke::N,ра̄нн,kołdra
3033,Kissen::N,nalhke,poduszka
3034,Kissen::N,guoddá,poduszka
3035,Kissen::N,oajvevuolle,poduszka
3036,Kissen::N,guoddá,poduszka
3037,Kissen::N,bolsttar,poduszka
3038,Kissen::N,polster,poduszka
3039,Kissen::N,pee´ren,poduszka
3040,Kissen::N,pooddâšǩ,poduszka
3041,Kissen::N,по̄дэшк,poduszka
3042,Tuch::N,tyjje,chustka
3043,Tuch::N,tyddja,chustka
3044,Tuch::N,gådo,chustka
3045,Tuch::N,liidni,chustka
3046,Tuch::N,läđđee,chustka
3047,Tuch::N,re´ppiǩ,chustka
3048,Tuch::N,ree´ppiǩ,chustka
3049,Tuch::N,ребпехь,chustka
3050,Handtuch::N,njaamelijnie,ręcznik
3051,Handtuch::N,sigárdahka,ręcznik
3052,Handtuch::N,sihkaldat,ręcznik
3053,Handtuch::N,siholdâs,ręcznik
3054,Handtuch::N,seekkldõs,ręcznik
3055,Handtuch::N,u´tree´lniǩ,ręcznik
3056,Handtuch::N,отеральнэхьк,ręcznik
3057,Kraft::N,faamoe,moc
3058,Kraft::N,faamoe,siła
3059,Kraft::N,fábmo,moc
3060,Kraft::N,fábmo,siła
3061,Kraft::N,fápmu,moc
3062,Kraft::N,fápmu,siła
3063,Kraft::N,fááṃu,moc
3064,Kraft::N,fááṃu,siła
3065,Kraft::N,viõkk,moc
3066,Kraft::N,viõkk,siła
3067,Kraft::N,вӣгк,moc
3068,Kraft::N,вӣгк,siła
3069,Stärke::N,vieksiesvoete,moc
3070,Stärke::N,vieksiesvoete,siła
3071,Stärke::N,gievrrudahka,moc
3072,Stärke::N,gievrrudahka,siła
3073,Stärke::N,gievrrodus,moc
3074,Stärke::N,gievrrodus,siła
3075,Stärke::N,veahka,moc
3076,Stärke::N,veahka,siła
3077,Stärke::N,vuoibmi,moc
3078,Stärke::N,vuoibmi,siła
3079,Stärke::N,viek'sâvuotâ,moc
3080,Stärke::N,viek'sâvuotâ,siła
3081,Stärke::N,viõkk,moc
3082,Stärke::N,viõkk,siła
3083,Stärke::N,са̄м,moc
3084,Stärke::N,са̄м,siła
3085,Stärke::N,вӣгк,moc
3086,Stärke::N,вӣгк,siła
3087,Gesundheit::N,healsoe,zdrowie
3088,Gesundheit::N,starne,zdrowie
3089,Gesundheit::N,hælsso,zdrowie
3090,Gesundheit::N,varresvuohta,zdrowie
3091,Gesundheit::N,dearvvasvuohta,zdrowie
3092,Gesundheit::N,tie'rvâsvuotâ,zdrowie
3093,Gesundheit::N,tiõrvâsvuõtt,zdrowie
3094,Gesundheit::N,тӣрвасвӯдт,zdrowie
3095,Krankheit::N,skïemtjelasse,choroba
3096,Krankheit::N,skihpudahka,choroba
3097,Krankheit::N,dávdda,choroba
3098,Krankheit::N,vihke,choroba
3099,Krankheit::N,dávda,choroba
3100,Krankheit::N,tavdâ,choroba
3101,Krankheit::N,puá'cuvuotâ,choroba
3102,Krankheit::N,kõpp,choroba
3103,Krankheit::N,puõccmoš,choroba
3104,Krankheit::N,кэ̄бп,choroba
3105,Schmerz::N,haerhpie,ból
3106,Schmerz::N,bávtjas,ból
3107,Schmerz::N,bávčča,ból
3108,Schmerz::N,tuške,ból
3109,Schmerz::N,poovčâs,ból
3110,Schmerz::N,tå´sǩǩ,ból
3111,Schmerz::N,кэ̄бп,ból
3112,Wunde::N,saejrie,rana
3113,Wunde::N,hávve,rana
3114,Wunde::N,hávvi,rana
3115,Wunde::N,hävvi,rana
3116,Wunde::N,hää´vv,rana
3117,Wunde::N,ра̄ӊӊҍ,rana
3118,Fieber::N,vaejlie,gorączka
3119,Fieber::N,fiebar,gorączka
3120,Fieber::N,báhkkadávda,gorączka
3121,Fieber::N,žaar,gorączka
3122,Fieber::N,жоарр,gorączka
3123,Arznei::N,daalhkesh,lekarstwo
3124,Arznei::N,dálkas,lekarstwo
3125,Arznei::N,dálkkas,lekarstwo
3126,Arznei::N,taalhâs,lekarstwo
3127,Arznei::N,lekittâs,lekarstwo
3128,Arznei::N,taalkâs,lekarstwo
3129,Arznei::N,лоаддв,lekarstwo
3130,Brücke::N,pruvvie,most
3131,Brücke::N,råvve,most
3132,Brücke::N,šaldi,most
3133,Brücke::N,šalde,most
3134,Brücke::N,mostt,most
3135,Brücke::N,мо̄сст,most
3136,Brunnen::N,prutnie,studnia
3137,Brunnen::N,ruddne,studnia
3138,Brunnen::N,gáivo,studnia
3139,Brunnen::N,káivu,studnia
3140,Brunnen::N,käivv,studnia
3141,Brunnen::N,ка̄ййв,studnia
3142,Weide::N,gåatome,pastwisko
3143,Weide::N,guohtom,pastwisko
3144,Weide::N,guohtun,pastwisko
3145,Weide::N,kuátu,pastwisko
3146,Weide::N,luátu,pastwisko
3147,Weide::N,та̄нтар,pastwisko
3148,Pfad::N,baalka,ścieżka
3149,Pfad::N,bálges,ścieżka
3150,Pfad::N,bálggis,ścieżka
3151,Pfad::N,päälgis,ścieżka
3152,Pfad::N,pää´ljes,ścieżka
3153,Pfad::N,поалкас,ścieżka
3154,Weg::N,geajnoe,droga
3155,Weg::N,gæjnno,droga
3156,Weg::N,væddja,droga
