,Concept_ID,se,uk
4913,zwei::NUM,kuõ´htt,два
4914,zwei::NUM,кӯххт,два
4915,drei::NUM,golme,три
4916,drei::NUM,gålmmå,три
4917,drei::NUM,golbma,три
4918,drei::NUM,kulmâ,три
4919,drei::NUM,koumm,три
4920,drei::NUM,ко̄ллм,три
4921,vier::NUM,njieljie,чотири
4922,vier::NUM,niellja,чотири
4923,vier::NUM,njeallje,чотири
4924,vier::NUM,nelji,чотири
4925,vier::NUM,nellj,чотири
4926,vier::NUM,не̄лльй,чотири
4927,fünf::NUM,vïjhte,п’ять
4928,fünf::NUM,vihtta,п’ять
4929,fünf::NUM,vihtta,п’ять
4930,fünf::NUM,vittâ,п’ять
4931,fünf::NUM,vitt,п’ять
4932,fünf::NUM,выдт,п’ять
4933,sechs::NUM,govhte,шість
4934,sechs::NUM,guhtta,шість
4935,sechs::NUM,guhtta,шість
4936,sechs::NUM,kuttâ,шість
4937,sechs::NUM,kutt,шість
4938,sechs::NUM,кудт,шість
4939,sieben::NUM,tjïjhtje,сім
4940,sieben::NUM,giehtja,сім
4941,sieben::NUM,čieža,сім
4942,sieben::NUM,čiččâm,сім
4943,sieben::NUM,čiččâm,сім
4944,sieben::NUM,кыджемь,сім
4945,acht::NUM,gaektsie,вісім
4946,acht::NUM,gáktsa,вісім
4947,acht::NUM,gávcci,вісім
4948,acht::NUM,käävci,вісім
4949,acht::NUM,kääu´c,вісім
4950,acht::NUM,ка̄ххц,вісім
4951,neun::NUM,uktsie,дев’ять
4952,neun::NUM,aktse,дев’ять
4953,neun::NUM,ovcci,дев’ять
4954,neun::NUM,oovce,дев’ять
4955,neun::NUM,å´hcc,дев’ять
4956,neun::NUM,аххц,дев’ять
4957,zehn::NUM,luhkie,десять
4958,zehn::NUM,låhke,десять
4959,zehn::NUM,lågev,десять
4960,zehn::NUM,logi,десять
4961,zehn::NUM,loṿe,десять
4962,zehn::NUM,lååi,десять
4963,zehn::NUM,лоагкь,десять
4964,elf::NUM,luhkieakte,одинадцять
4965,elf::NUM,lågenanakta,одинадцять
4966,elf::NUM,oktanuppelohkái,одинадцять
4967,elf::NUM,ohtnubáloh,одинадцять
4968,elf::NUM,õtmlo,одинадцять
4969,elf::NUM,õhttmlo,одинадцять
4970,elf::NUM,э̄ххтэмплоагкь,одинадцять
4971,zwölf::NUM,luhkiegöökte,дванадцять
4972,zwölf::NUM,lågenanguokta,дванадцять
4973,zwölf::NUM,guoktenuppelohkái,дванадцять
4974,zwölf::NUM,kyeh'tnubáloh,дванадцять
4975,zwölf::NUM,kuâtmlo,дванадцять
4976,zwölf::NUM,kuâhttmlo,дванадцять
4977,zwölf::NUM,кӯххтэмплоагкь,дванадцять
4978,zwanzig::NUM,göökteluhkie,двадцять
4979,zwanzig::NUM,guoktalåhke,двадцять
4980,zwanzig::NUM,guoktelogi,двадцять
4981,zwanzig::NUM,kyeh'tilov,двадцять
4982,zwanzig::NUM,kuâhttlo,двадцять
4983,zwanzig::NUM,кӯххтлоагкь,двадцять
4984,dreißig::NUM,golmeluhkie,тридцять
4985,dreißig::NUM,gålmmålåhke,тридцять
4986,dreißig::NUM,golbmalogi,тридцять
4987,dreißig::NUM,kulmâlov,тридцять
4988,dreißig::NUM,koummlo,тридцять
4989,dreißig::NUM,ко̄ллмлоагкь,тридцять
4990,vierzig::NUM,njieljieluhkie,сорок
4991,vierzig::NUM,nielljalåhke,сорок
4992,vierzig::NUM,njealljelogi,сорок
4993,vierzig::NUM,neljilov,сорок
4994,vierzig::NUM,nelljlo,сорок
4995,vierzig::NUM,не̄лльйлоагкь,сорок
4996,fünfzig::NUM,vïjhteluhkie,п’ятдесят
4997,fünfzig::NUM,vihttalåhke,п’ятдесят
4998,fünfzig::NUM,vihttalogi,п’ятдесят
4999,fünfzig::NUM,vittâlov,п’ятдесят
5000,fünfzig::NUM,vittlo,п’ятдесят
5001,fünfzig::NUM,выдтлоагкъ,п’ятдесят
5002,sechzig::NUM,govhteluhkie,шістдесят
5003,sechzig::NUM,guhttalåhke,шістдесят
5004,sechzig::NUM,guhttalogi,шістдесят
5005,sechzig::NUM,kuttâlov,шістдесят
5006,sechzig::NUM,kuttlo,шістдесят
5007,sechzig::NUM,кудтлоагкь,шістдесят
5008,siebzig::NUM,tjïjhtjeluhkie,сімдесят
5009,siebzig::NUM,gietjavlåhke,сімдесят
5010,siebzig::NUM,čiežalogi,сімдесят
5011,siebzig::NUM,čiččâmlov,сімдесят
5012,siebzig::NUM,čičmlo,сімдесят
5013,siebzig::NUM,кыджемьлоагкь,сімдесят
5014,achtzig::NUM,gaektsieluhkie,вісімдесят
5015,achtzig::NUM,gáktsalåhke,вісімдесят
5016,achtzig::NUM,gávccilogi,вісімдесят
5017,achtzig::NUM,kähcilov,вісімдесят
5018,achtzig::NUM,kä´hcclo,вісімдесят
5019,achtzig::NUM,ка̄ххцлоагкь,вісімдесят
5020,neunzig::NUM,uktsieluhkie,дев’яносто
5021,neunzig::NUM,aktselåhke,дев’яносто
5022,neunzig::NUM,ovccilogi,дев’яносто
5023,neunzig::NUM,ohcelov,дев’яносто
5024,neunzig::NUM,å´hcclo,дев’яносто
5025,neunzig::NUM,аххцлоагкь,дев’яносто
5026,hundert::NUM,tjuetie,сто
5027,hundert::NUM,tjuohte,сто
5028,hundert::NUM,čuođi,сто
5029,hundert::NUM,čyeti,сто
5030,hundert::NUM,čue´tt,сто
5031,hundert::NUM,чӯдть,сто
5032,tausend::NUM,tåvsene,тисяча
5033,tausend::NUM,stoeretjuetie,тисяча
5034,tausend::NUM,tuvsán,тисяча
5035,tausend::NUM,duhát,тисяча
5036,tausend::NUM,duhát,тисяча
5037,tausend::NUM,tuhháát,тисяча
5038,tausend::NUM,dohat,тисяча
5039,tausend::NUM,то̄а̄фант,тисяча
5040,und::CNJ,jïh,і
5041,und::CNJ,ja,і
5042,und::CNJ,ja,і
5043,und::CNJ,já,і
5044,und::CNJ,di,і
5045,und::CNJ,я,і
5046,und::CNJ,да,і
5047,und::CNJ,де,і
5048,oder::CNJ,jallh,або
5049,oder::CNJ,jali,або
5050,oder::CNJ,dahje,або
5051,oder::CNJ,adai,або
5052,oder::CNJ,avi,або
5053,oder::CNJ,le´be,або
5054,oder::CNJ,элэ,або
5055,oder::CNJ,вай,або
5056,stehen::V,tjåadtjodh,стояти
5057,stehen::V,seajsasjidh,стояти
5058,stehen::V,tjuodtjot,стояти
5059,stehen::V,čuožžut,стояти
5060,stehen::V,cuáp'cuđ,стояти
5061,stehen::V,čuâǯ'ǯad,стояти
5062,stehen::V,чуэннче,стояти
5063,sitzen::V,tjahkasjidh,сидіти
5064,sitzen::V,tjåhkkåhit,сидіти
5065,sitzen::V,čohkkát,сидіти
5066,sitzen::V,čokkáđ,сидіти
5067,sitzen::V,išttâd åårrad,сидіти
5068,sitzen::V,ышштэ,сидіти
5069,liegen::V,gaajranidh,лежати
5070,liegen::V,vellahit,лежати
5071,liegen::V,veallát,лежати
5072,liegen::V,viäl'láđ,лежати
5073,liegen::V,liâššâd,лежати
5074,liegen::V,ле̄шшэ,лежати
5075,hängen::V,gævnjasjidh,висіти
5076,hängen::V,gahtsahit,висіти
5077,hängen::V,heaŋgát,висіти
5078,hängen::V,hiäŋ'gáđ,висіти
5079,hängen::V,sorččad,висіти
5080,hängen::V,ла̄бпэ,висіти
5081,werden::V,sjïdtedh,стати
5082,werden::V,sjïdtedh,робитися
5083,werden::V,sjaddat,стати
5084,werden::V,sjaddat,робитися
5085,werden::V,beassat,стати
5086,werden::V,beassat,робитися
5087,werden::V,šoddâđ,стати
5088,werden::V,šoddâđ,робитися
5089,werden::V,šõddâd,стати
5090,werden::V,šõddâd,робитися
5091,werden::V,шэ̄ннтэ,стати
5092,werden::V,шэ̄ннтэ,робитися
5093,passieren::V,vaasedh,трапитися
5094,passieren::V,sjaddat,трапитися
5095,passieren::V,dáhpáduvvat,трапитися
5096,passieren::V,vássit,трапитися
5097,passieren::V,dáhpáhuvvat,трапитися
5098,passieren::V,šoddâđ,трапитися
5099,passieren::V,šõddâd,трапитися
5100,passieren::V,шэ̄ннтэ,трапитися
5101,passieren::V,тагсэ,трапитися
5102,beginnen::V,aelkedh,початися
5103,beginnen::V,álgget,початися
5104,beginnen::V,álggahit,початися
5105,beginnen::V,älgiđ,початися
5106,beginnen::V,ä´lǧǧed,початися
5107,beginnen::V,о̄а̄лкхуввэ,початися
5108,beginnen::V,о̄а̄лкхэднэ,початися
5109,enden::V,orrijidh,кінчитися
5110,enden::V,hiejttet,кінчитися
5111,enden::V,nohkat,кінчитися
5112,enden::V,nuuhâđ,кінчитися
5113,enden::V,puu´tted,кінчитися
5114,enden::V,пудтэ,кінчитися
5115,enden::V,кӣркнэ,кінчитися
5116,wechseln::V,målsodh,мінятися
5117,wechseln::V,lånudit,мінятися
5118,wechseln::V,molssastit,мінятися
5119,wechseln::V,molsašuddat,мінятися
5120,wechseln::V,molsođ,мінятися
5121,wechseln::V,vaaitõõttâd,мінятися
5122,wechseln::V,вуайхувнэ,мінятися
5123,aufgehen[Sonne]::V,låvnedh,зійти
5124,aufgehen[Sonne]::V,årijdit,зійти
5125,aufgehen[Sonne]::V,lavnnet,зійти
5126,aufgehen[Sonne]::V,badjánit,зійти
5127,aufgehen[Sonne]::V,pajaniđ,зійти
5128,aufgehen[Sonne]::V,pâjjned,зійти
5129,aufgehen[Sonne]::V,пэ̄ййнэ,зійти
5130,untergehen[Sonne]::V,luajhtadidh,зайти
5131,untergehen[Sonne]::V,gáhtot,зайти
5132,untergehen[Sonne]::V,vidodit,зайти
5133,untergehen[Sonne]::V,luoitádit,зайти
5134,untergehen[Sonne]::V,lyeš'tiđ,зайти
5135,untergehen[Sonne]::V,lue´štted,зайти
5136,untergehen[Sonne]::V,луэшштэдтэ,зайти
5137,scheinen[Sonne]::V,goekedh,світити
5138,scheinen[Sonne]::V,bájttet,світити
5139,scheinen[Sonne]::V,báitit,світити
5140,scheinen[Sonne]::V,päštiđ,світити
5141,scheinen[Sonne]::V,pä´štted,світити
5142,scheinen[Sonne]::V,па̄шшьтэ,світити
5143,donnern::V,laakedh,гриміти
5144,donnern::V,sjærggot,гриміти
5145,donnern::V,čerget,гриміти
5146,donnern::V,čiär'guđ,гриміти
5147,donnern::V,čeärgged,гриміти
5148,donnern::V,ча̄рркэ,гриміти
5149,wehen::V,bïegkedh,віяти
5150,wehen::V,bieggat,віяти
5151,wehen::V,bieggat,віяти
5152,wehen::V,pieg'gâđ,віяти
5153,wehen::V,piõg'gâd,віяти
5154,wehen::V,пӣӈӈкье,віяти
5155,strömen::V,galkedh,литися
5156,strömen::V,gålggåt,литися
5157,strömen::V,golgat,литися
5158,strömen::V,kulgâđ,литися
5159,strömen::V,kolggâd,литися
5160,strömen::V,ко̄ллкэ,литися
5161,fließen::V,galkedh,текти
5162,fließen::V,gålggåt,текти
5163,fließen::V,golgat,текти
5164,fließen::V,kulgâđ,текти
5165,fließen::V,kolggâd,текти
5166,fließen::V,ко̄ллкэ,текти
5167,sich drehen::V,jårredh,обертатися
5168,sich drehen::V,bådnjåsit,обертатися
5169,sich drehen::V,jorrat,обертатися
5170,sich drehen::V,juurrâđ,обертатися
5171,sich drehen::V,joorrâd,обертатися
5172,sich drehen::V,чо̄ннэ,обертатися
5173,schwanken::V,syjjedidh,коливатися
5174,schwanken::V,vábbulit,коливатися
5175,schwanken::V,suoibut,коливатися
5176,schwanken::V,juár'buđ,коливатися
5177,schwanken::V,lâsmmad,коливатися
5178,schwanken::V,leâujjad,коливатися
5179,schwanken::V,лыйввэ,коливатися
5180,schwanken::V,качьедтэ,коливатися
5181,schwingen::V,gaavedh,хитатися
5182,schwingen::V,gaavedh,гойдатися
5183,schwingen::V,svinhtedh,хитатися
5184,schwingen::V,svinhtedh,гойдатися
5185,schwingen::V,gávvat,хитатися
5186,schwingen::V,gávvat,гойдатися
5187,schwingen::V,hiäi'luđ,хитатися
5188,schwingen::V,hiäi'luđ,гойдатися
5189,schwingen::V,heillad,хитатися
5190,schwingen::V,heillad,гойдатися
5191,schwingen::V,мо̄а̄хнэ,хитатися
5192,schwingen::V,мо̄а̄хнэ,гойдатися
5193,fallen::V,gahtjedh,падати
5194,fallen::V,gahttjat,падати
5195,fallen::V,gahččat,падати
5196,fallen::V,jurrâđ,падати
5197,fallen::V,kõččâd,падати
5198,fallen::V,viõr'rled,падати
5199,fallen::V,ёрнэ,падати
5200,fallen::V,кэ̄ххче,падати
5201,brennen::V,bueledh,горіти
5202,brennen::V,buollet,горіти
5203,brennen::V,buollit,горіти
5204,brennen::V,pyelliđ,горіти
5205,brennen::V,pue´lled,горіти
5206,brennen::V,пӯлле,горіти
5207,rauchen::V,soevedidh,диміти
5208,rauchen::V,berkiestidh,диміти
5209,rauchen::V,tsåjttset,диміти
5210,rauchen::V,borgguhit,диміти
5211,rauchen::V,po'rgestiđ,диміти
5212,rauchen::V,soicceđ,диміти
5213,rauchen::V,suõv'veed,диміти
5214,rauchen::V,суввдэ,диміти
5215,regnen::V,abrodh,дощити
5216,regnen::V,harvvet,дощити
5217,regnen::V,rássjodit,дощити
5218,regnen::V,arvit,дощити
5219,regnen::V,arved,дощити
5220,regnen::V,â´brred,дощити
5221,regnen::V,аббрэ,дощити
5222,gefrieren::V,gelmedh,змерзнути
5223,gefrieren::V,jeangodh,змерзнути
5224,gefrieren::V,jiegŋot,змерзнути
5225,gefrieren::V,galbmot,змерзнути
5226,gefrieren::V,jiäŋŋuđ,змерзнути
5227,gefrieren::V,jiõŋŋâd,змерзнути
5228,gefrieren::V,kâ´lmmed,змерзнути
5229,gefrieren::V,калльме,змерзнути
5230,tauen::V,leamkedh,танути
5231,tauen::V,suddat,танути
5232,tauen::V,sagŋadit,танути
5233,tauen::V,suddat,танути
5234,tauen::V,suddâđ,танути
5235,tauen::V,suddâd,танути
5236,tauen::V,sõõŋŋâd,танути
5237,tauen::V,суннтэ,танути
5238,schmelzen::V,sjalkedh,плавитися
5239,schmelzen::V,suddat,плавитися
5240,schmelzen::V,suddat,плавитися
5241,schmelzen::V,suddâđ,плавитися
5242,schmelzen::V,sooŋŋâđ,плавитися
5243,schmelzen::V,suddâd,плавитися
5244,schmelzen::V,sõõŋŋâd,плавитися
5245,schmelzen::V,суннтэ,плавитися
5246,trocknen::V,gajhkedh,сохнути
5247,trocknen::V,gåjkkåt,сохнути
5248,trocknen::V,goikat,сохнути
5249,trocknen::V,iiŋŋâđ,сохнути
5250,trocknen::V,iiŋŋâd,сохнути
5251,trocknen::V,koškkâd,сохнути
5252,trocknen::V,ко̄шшкэ,сохнути
5253,sieden::V,doeltedh,кипіти
5254,sieden::V,duolldat,кипіти
5255,sieden::V,duoldat,кипіти
5256,sieden::V,tuol'dâđ,кипіти
5257,sieden::V,tuõlddâd,кипіти
5258,sieden::V,тӯллтэ,кипіти
5259,faulen::V,rååknedh,гнити
5260,faulen::V,mïetskedh,гнити
5261,faulen::V,miesskat,гнити
5262,faulen::V,mieskat,гнити
5263,faulen::V,guohcagit,гнити
5264,faulen::V,kálágiđ,гнити
5265,faulen::V,kuo'câgiđ,гнити
5266,faulen::V,kuõccjed,гнити
5267,faulen::V,мӣццкэ,гнити
5268,verfaulen::V,rååknedh,згнити
5269,verfaulen::V,mïetskedh,згнити
5270,verfaulen::V,miesskat,згнити
5271,verfaulen::V,mieskat,згнити
5272,verfaulen::V,guohcagit,згнити
5273,verfaulen::V,kálágiđ,згнити
5274,verfaulen::V,kuo'câgiđ,згнити
5275,verfaulen::V,kuõccjed,згнити
5276,verfaulen::V,кӯццке,згнити
5277,reißen::V,gäjhkanidh,рватися
5278,reißen::V,ráhkat,рватися
5279,reißen::V,liejmedit,рватися
5280,reißen::V,gaikánit,рватися
5281,reißen::V,kiškuđ,рватися
5282,reißen::V,rõttsed,рватися
5283,reißen::V,лӯнтнэ,рватися
5284,reißen::V,кышшксэллэ,рватися
5285,versinken::V,våajodh,тонути
5286,versinken::V,vuodjot,тонути
5287,versinken::V,tjalggat,тонути
5288,versinken::V,vuodjut,тонути
5289,versinken::V,vuáijuđ,тонути
5290,versinken::V,vuäjjad,тонути
5291,versinken::V,вуаййе,тонути
5292,vergehen::V,vaesedh,проходити
5293,vergehen::V,vásset,проходити
5294,vergehen::V,gollat,проходити
5295,vergehen::V,kullâđ,проходити
5296,vergehen::V,jåå´tted,проходити
5297,vergehen::V,ва̄ссэ,проходити
5298,vergehen::V,ӣллъюввэ,проходити
5299,erscheinen::V,vååjnedh,з’явитися
5300,erscheinen::V,ihtet,з’явитися
5301,erscheinen::V,ihtit,з’явитися
5302,erscheinen::V,albmodit,з’явитися
5303,erscheinen::V,a'lmostuđ,з’явитися
5304,erscheinen::V,ee´tted,з’явитися
5305,erscheinen::V,čuäitõõttâd,з’явитися
5306,erscheinen::V,i´lmstõõvvâd,з’явитися
5307,erscheinen::V,ыдтӭ,з’явитися
5308,verschwinden::V,haajpanidh,щезнути
5309,verschwinden::V,haajpanidh,зникнути
5310,verschwinden::V,gáhtot,щезнути
5311,verschwinden::V,gáhtot,зникнути
5312,verschwinden::V,jávkat,щезнути
5313,verschwinden::V,jávkat,зникнути
5314,verschwinden::V,jä'vkittiđ,щезнути
5315,verschwinden::V,jä'vkittiđ,зникнути
5316,verschwinden::V,jaukkâd,щезнути
5317,verschwinden::V,jaukkâd,зникнути
5318,verschwinden::V,hää´vjed,щезнути
5319,verschwinden::V,hää´vjed,зникнути
5320,verschwinden::V,ка̄дтэ,щезнути
5321,verschwinden::V,ка̄дтэ,зникнути
5322,sinken::V,våajodh,спадати
5323,sinken::V,tsoahkot,спадати
5324,sinken::V,snjoaredit,спадати
5325,sinken::V,čalgat,спадати
5326,sinken::V,luáš'tádâttâđ,спадати
5327,sinken::V,njeeijâđ,спадати
5328,sinken::V,luâšttõõttâd,спадати
5329,sinken::V,njeâjjad,спадати
5330,sinken::V,луэшштэдтэ,спадати
5331,abnehmen::V,nåhkedidh,поменшитися
5332,abnehmen::V,unnot,поменшитися
5333,abnehmen::V,binnot,поменшитися
5334,abnehmen::V,geahppánit,поменшитися
5335,abnehmen::V,kiäp'pániđ,поменшитися
5336,abnehmen::V,ǩeäp'pned,поменшитися
5337,abnehmen::V,уһцнэ,поменшитися
5338,steigen::V,tjuedtjielidh,підніматися
5339,steigen::V,allánit,підніматися
5340,steigen::V,badjánit,підніматися
5341,steigen::V,allánit,підніматися
5342,steigen::V,alaniđ,підніматися
5343,steigen::V,âllned,підніматися
5344,steigen::V,pâjjned,підніматися
5345,steigen::V,пэ̄ййнэ,підніматися
5346,wachsen::V,suvvedh,рости
5347,wachsen::V,sjïdtedh,рости
5348,wachsen::V,sjaddat,рости
5349,wachsen::V,šaddat,рости
5350,wachsen::V,stuorrut,рости
5351,wachsen::V,šoddâđ,рости
5352,wachsen::V,šõddâd,рости
5353,wachsen::V,шэ̄ннтэ,рости
5354,glänzen::V,gïjkedh,блищати
5355,glänzen::V,guohkat,блищати
5356,glänzen::V,guojttet,блищати
