,Concept_ID,el,se
5335,sechzig::NUM,εξήντα,guhttalåhke
5336,sechzig::NUM,εξήντα,guhttalogi
5337,sechzig::NUM,εξήντα,kuttâlov
5338,sechzig::NUM,εξήντα,kuttlo
5339,sechzig::NUM,εξήντα,кудтлоагкь
5340,siebzig::NUM,εβδομήντα,tjïjhtjeluhkie
5341,siebzig::NUM,εβδομήντα,gietjavlåhke
5342,siebzig::NUM,εβδομήντα,čiežalogi
5343,siebzig::NUM,εβδομήντα,čiččâmlov
5344,siebzig::NUM,εβδομήντα,čičmlo
5345,siebzig::NUM,εβδομήντα,кыджемьлоагкь
5346,achtzig::NUM,ογδόντα,gaektsieluhkie
5347,achtzig::NUM,ογδόντα,gáktsalåhke
5348,achtzig::NUM,ογδόντα,gávccilogi
5349,achtzig::NUM,ογδόντα,kähcilov
5350,achtzig::NUM,ογδόντα,kä´hcclo
5351,achtzig::NUM,ογδόντα,ка̄ххцлоагкь
5352,neunzig::NUM,ενενήντα,uktsieluhkie
5353,neunzig::NUM,ενενήντα,aktselåhke
5354,neunzig::NUM,ενενήντα,ovccilogi
5355,neunzig::NUM,ενενήντα,ohcelov
5356,neunzig::NUM,ενενήντα,å´hcclo
5357,neunzig::NUM,ενενήντα,аххцлоагкь
5358,hundert::NUM,εκατό,tjuetie
5359,hundert::NUM,εκατό,tjuohte
5360,hundert::NUM,εκατό,čuođi
5361,hundert::NUM,εκατό,čyeti
5362,hundert::NUM,εκατό,čue´tt
5363,hundert::NUM,εκατό,чӯдть
5364,tausend::NUM,χίλιοι,tåvsene
5365,tausend::NUM,χίλιοι,stoeretjuetie
5366,tausend::NUM,χίλιοι,tuvsán
5367,tausend::NUM,χίλιοι,duhát
5368,tausend::NUM,χίλιοι,duhát
5369,tausend::NUM,χίλιοι,tuhháát
5370,tausend::NUM,χίλιοι,dohat
5371,tausend::NUM,χίλιοι,то̄а̄фант
5372,und::CNJ,και,jïh
5373,und::CNJ,και,ja
5374,und::CNJ,και,ja
5375,und::CNJ,και,já
5376,und::CNJ,και,di
5377,und::CNJ,και,я
5378,und::CNJ,και,да
5379,und::CNJ,και,де
5380,oder::CNJ,ή,jallh
5381,oder::CNJ,ή,jali
5382,oder::CNJ,ή,dahje
5383,oder::CNJ,ή,adai
5384,oder::CNJ,ή,avi
5385,oder::CNJ,ή,le´be
5386,oder::CNJ,ή,элэ
5387,oder::CNJ,ή,вай
5388,stehen::V,στέκομαι,tjåadtjodh
5389,stehen::V,στέκομαι,seajsasjidh
5390,stehen::V,στέκομαι,tjuodtjot
5391,stehen::V,στέκομαι,čuožžut
5392,stehen::V,στέκομαι,cuáp'cuđ
5393,stehen::V,στέκομαι,čuâǯ'ǯad
5394,stehen::V,στέκομαι,чуэннче
5395,stehen::V,είμαι όρθιος,tjåadtjodh
5396,stehen::V,είμαι όρθιος,seajsasjidh
5397,stehen::V,είμαι όρθιος,tjuodtjot
5398,stehen::V,είμαι όρθιος,čuožžut
5399,stehen::V,είμαι όρθιος,cuáp'cuđ
5400,stehen::V,είμαι όρθιος,čuâǯ'ǯad
5401,stehen::V,είμαι όρθιος,чуэннче
5402,sitzen::V,κάθομαι,tjahkasjidh
5403,sitzen::V,κάθομαι,tjåhkkåhit
5404,sitzen::V,κάθομαι,čohkkát
5405,sitzen::V,κάθομαι,čokkáđ
5406,sitzen::V,κάθομαι,išttâd åårrad
5407,sitzen::V,κάθομαι,ышштэ
5408,liegen::V,είμαι ξαπλωμένος,gaajranidh
5409,liegen::V,είμαι ξαπλωμένος,vellahit
5410,liegen::V,είμαι ξαπλωμένος,veallát
5411,liegen::V,είμαι ξαπλωμένος,viäl'láđ
5412,liegen::V,είμαι ξαπλωμένος,liâššâd
5413,liegen::V,είμαι ξαπλωμένος,ле̄шшэ
5414,hängen::V,κρέμομαι,gævnjasjidh
5415,hängen::V,κρέμομαι,gahtsahit
5416,hängen::V,κρέμομαι,heaŋgát
5417,hängen::V,κρέμομαι,hiäŋ'gáđ
5418,hängen::V,κρέμομαι,sorččad
5419,hängen::V,κρέμομαι,ла̄бпэ
5420,werden::V,γίνομαι,sjïdtedh
5421,werden::V,γίνομαι,sjaddat
5422,werden::V,γίνομαι,beassat
5423,werden::V,γίνομαι,šoddâđ
5424,werden::V,γίνομαι,šõddâd
5425,werden::V,γίνομαι,шэ̄ннтэ
5426,passieren::V,συμβαίνω,vaasedh
5427,passieren::V,συμβαίνω,sjaddat
5428,passieren::V,συμβαίνω,dáhpáduvvat
5429,passieren::V,συμβαίνω,vássit
5430,passieren::V,συμβαίνω,dáhpáhuvvat
5431,passieren::V,συμβαίνω,šoddâđ
5432,passieren::V,συμβαίνω,šõddâd
5433,passieren::V,συμβαίνω,шэ̄ннтэ
5434,passieren::V,συμβαίνω,тагсэ
5435,beginnen::V,αρχίζω,aelkedh
5436,beginnen::V,αρχίζω,álgget
5437,beginnen::V,αρχίζω,álggahit
5438,beginnen::V,αρχίζω,älgiđ
5439,beginnen::V,αρχίζω,ä´lǧǧed
5440,beginnen::V,αρχίζω,о̄а̄лкхуввэ
5441,beginnen::V,αρχίζω,о̄а̄лкхэднэ
5442,enden::V,τελειώνω,orrijidh
5443,enden::V,τελειώνω,hiejttet
5444,enden::V,τελειώνω,nohkat
5445,enden::V,τελειώνω,nuuhâđ
5446,enden::V,τελειώνω,puu´tted
5447,enden::V,τελειώνω,пудтэ
5448,enden::V,τελειώνω,кӣркнэ
5449,wechseln::V,αλλάζω,målsodh
5450,wechseln::V,αλλάζω,lånudit
5451,wechseln::V,αλλάζω,molssastit
5452,wechseln::V,αλλάζω,molsašuddat
5453,wechseln::V,αλλάζω,molsođ
5454,wechseln::V,αλλάζω,vaaitõõttâd
5455,wechseln::V,αλλάζω,вуайхувнэ
5456,aufgehen[Sonne]::V,βγαίνω,låvnedh
5457,aufgehen[Sonne]::V,βγαίνω,årijdit
5458,aufgehen[Sonne]::V,βγαίνω,lavnnet
5459,aufgehen[Sonne]::V,βγαίνω,badjánit
5460,aufgehen[Sonne]::V,βγαίνω,pajaniđ
5461,aufgehen[Sonne]::V,βγαίνω,pâjjned
5462,aufgehen[Sonne]::V,βγαίνω,пэ̄ййнэ
5463,aufgehen[Sonne]::V,ανατέλλω,låvnedh
5464,aufgehen[Sonne]::V,ανατέλλω,årijdit
5465,aufgehen[Sonne]::V,ανατέλλω,lavnnet
5466,aufgehen[Sonne]::V,ανατέλλω,badjánit
5467,aufgehen[Sonne]::V,ανατέλλω,pajaniđ
5468,aufgehen[Sonne]::V,ανατέλλω,pâjjned
5469,aufgehen[Sonne]::V,ανατέλλω,пэ̄ййнэ
5470,untergehen[Sonne]::V,δύω,luajhtadidh
5471,untergehen[Sonne]::V,δύω,gáhtot
5472,untergehen[Sonne]::V,δύω,vidodit
5473,untergehen[Sonne]::V,δύω,luoitádit
5474,untergehen[Sonne]::V,δύω,lyeš'tiđ
5475,untergehen[Sonne]::V,δύω,lue´štted
5476,untergehen[Sonne]::V,δύω,луэшштэдтэ
5477,untergehen[Sonne]::V,βασιλεύω,luajhtadidh
5478,untergehen[Sonne]::V,βασιλεύω,gáhtot
5479,untergehen[Sonne]::V,βασιλεύω,vidodit
5480,untergehen[Sonne]::V,βασιλεύω,luoitádit
5481,untergehen[Sonne]::V,βασιλεύω,lyeš'tiđ
5482,untergehen[Sonne]::V,βασιλεύω,lue´štted
5483,untergehen[Sonne]::V,βασιλεύω,луэшштэдтэ
5484,scheinen[Sonne]::V,λάμπω,goekedh
5485,scheinen[Sonne]::V,λάμπω,bájttet
5486,scheinen[Sonne]::V,λάμπω,báitit
5487,scheinen[Sonne]::V,λάμπω,päštiđ
5488,scheinen[Sonne]::V,λάμπω,pä´štted
5489,scheinen[Sonne]::V,λάμπω,па̄шшьтэ
5490,donnern::V,βροντώ,laakedh
5491,donnern::V,βροντώ,sjærggot
5492,donnern::V,βροντώ,čerget
5493,donnern::V,βροντώ,čiär'guđ
5494,donnern::V,βροντώ,čeärgged
5495,donnern::V,βροντώ,ча̄рркэ
5496,wehen::V,φυσώ,bïegkedh
5497,wehen::V,φυσώ,bieggat
5498,wehen::V,φυσώ,bieggat
5499,wehen::V,φυσώ,pieg'gâđ
5500,wehen::V,φυσώ,piõg'gâd
5501,wehen::V,φυσώ,пӣӈӈкье
5502,strömen::V,ρέω,galkedh
5503,strömen::V,ρέω,gålggåt
5504,strömen::V,ρέω,golgat
5505,strömen::V,ρέω,kulgâđ
5506,strömen::V,ρέω,kolggâd
5507,strömen::V,ρέω,ко̄ллкэ
5508,strömen::V,τρέχω,galkedh
5509,strömen::V,τρέχω,gålggåt
5510,strömen::V,τρέχω,golgat
5511,strömen::V,τρέχω,kulgâđ
5512,strömen::V,τρέχω,kolggâd
5513,strömen::V,τρέχω,ко̄ллкэ
5514,fließen::V,ρέω,galkedh
5515,fließen::V,ρέω,gålggåt
5516,fließen::V,ρέω,golgat
5517,fließen::V,ρέω,kulgâđ
5518,fließen::V,ρέω,kolggâd
5519,fließen::V,ρέω,ко̄ллкэ
5520,sich drehen::V,γυρίζω,jårredh
5521,sich drehen::V,γυρίζω,bådnjåsit
5522,sich drehen::V,γυρίζω,jorrat
5523,sich drehen::V,γυρίζω,juurrâđ
5524,sich drehen::V,γυρίζω,joorrâd
5525,sich drehen::V,γυρίζω,чо̄ннэ
5526,sich drehen::V,στρέφομαι,jårredh
5527,sich drehen::V,στρέφομαι,bådnjåsit
5528,sich drehen::V,στρέφομαι,jorrat
5529,sich drehen::V,στρέφομαι,juurrâđ
5530,sich drehen::V,στρέφομαι,joorrâd
5531,sich drehen::V,στρέφομαι,чо̄ннэ
5532,schwanken::V,ταλαντεύομαι,syjjedidh
5533,schwanken::V,ταλαντεύομαι,vábbulit
5534,schwanken::V,ταλαντεύομαι,suoibut
5535,schwanken::V,ταλαντεύομαι,juár'buđ
5536,schwanken::V,ταλαντεύομαι,lâsmmad
5537,schwanken::V,ταλαντεύομαι,leâujjad
5538,schwanken::V,ταλαντεύομαι,лыйввэ
5539,schwanken::V,ταλαντεύομαι,качьедтэ
5540,schwingen::V,αιωρούμαι,gaavedh
5541,schwingen::V,αιωρούμαι,svinhtedh
5542,schwingen::V,αιωρούμαι,gávvat
5543,schwingen::V,αιωρούμαι,hiäi'luđ
5544,schwingen::V,αιωρούμαι,heillad
5545,schwingen::V,αιωρούμαι,мо̄а̄хнэ
5546,schwingen::V,ταλαντεύομαι,gaavedh
5547,schwingen::V,ταλαντεύομαι,svinhtedh
5548,schwingen::V,ταλαντεύομαι,gávvat
5549,schwingen::V,ταλαντεύομαι,hiäi'luđ
5550,schwingen::V,ταλαντεύομαι,heillad
5551,schwingen::V,ταλαντεύομαι,мо̄а̄хнэ
5552,fallen::V,πέφτω,gahtjedh
5553,fallen::V,πέφτω,gahttjat
5554,fallen::V,πέφτω,gahččat
5555,fallen::V,πέφτω,jurrâđ
5556,fallen::V,πέφτω,kõččâd
5557,fallen::V,πέφτω,viõr'rled
5558,fallen::V,πέφτω,ёрнэ
5559,fallen::V,πέφτω,кэ̄ххче
5560,brennen::V,καίω,bueledh
5561,brennen::V,καίω,buollet
5562,brennen::V,καίω,buollit
5563,brennen::V,καίω,pyelliđ
5564,brennen::V,καίω,pue´lled
5565,brennen::V,καίω,пӯлле
5566,rauchen::V,καπνίζω,soevedidh
5567,rauchen::V,καπνίζω,berkiestidh
5568,rauchen::V,καπνίζω,tsåjttset
5569,rauchen::V,καπνίζω,borgguhit
5570,rauchen::V,καπνίζω,po'rgestiđ
5571,rauchen::V,καπνίζω,soicceđ
5572,rauchen::V,καπνίζω,suõv'veed
5573,rauchen::V,καπνίζω,суввдэ
5574,regnen::V,βρέχω,abrodh
5575,regnen::V,βρέχω,harvvet
5576,regnen::V,βρέχω,rássjodit
5577,regnen::V,βρέχω,arvit
5578,regnen::V,βρέχω,arved
5579,regnen::V,βρέχω,â´brred
5580,regnen::V,βρέχω,аббрэ
5581,gefrieren::V,παγώνω,gelmedh
5582,gefrieren::V,παγώνω,jeangodh
5583,gefrieren::V,παγώνω,jiegŋot
5584,gefrieren::V,παγώνω,galbmot
5585,gefrieren::V,παγώνω,jiäŋŋuđ
5586,gefrieren::V,παγώνω,jiõŋŋâd
5587,gefrieren::V,παγώνω,kâ´lmmed
5588,gefrieren::V,παγώνω,калльме
5589,tauen::V,λειώνω,leamkedh
5590,tauen::V,λειώνω,suddat
5591,tauen::V,λειώνω,sagŋadit
5592,tauen::V,λειώνω,suddat
5593,tauen::V,λειώνω,suddâđ
5594,tauen::V,λειώνω,suddâd
5595,tauen::V,λειώνω,sõõŋŋâd
5596,tauen::V,λειώνω,суннтэ
5597,schmelzen::V,λειώνω,sjalkedh
5598,schmelzen::V,λειώνω,suddat
5599,schmelzen::V,λειώνω,suddat
5600,schmelzen::V,λειώνω,suddâđ
5601,schmelzen::V,λειώνω,sooŋŋâđ
5602,schmelzen::V,λειώνω,suddâd
5603,schmelzen::V,λειώνω,sõõŋŋâd
5604,schmelzen::V,λειώνω,суннтэ
5605,trocknen::V,στεγνώνω,gajhkedh
5606,trocknen::V,στεγνώνω,gåjkkåt
5607,trocknen::V,στεγνώνω,goikat
5608,trocknen::V,στεγνώνω,iiŋŋâđ
5609,trocknen::V,στεγνώνω,iiŋŋâd
5610,trocknen::V,στεγνώνω,koškkâd
5611,trocknen::V,στεγνώνω,ко̄шшкэ
5612,sieden::V,βράζω,doeltedh
5613,sieden::V,βράζω,duolldat
5614,sieden::V,βράζω,duoldat
5615,sieden::V,βράζω,tuol'dâđ
5616,sieden::V,βράζω,tuõlddâd
5617,sieden::V,βράζω,тӯллтэ
5618,faulen::V,σαπίζω,rååknedh
5619,faulen::V,σαπίζω,mïetskedh
5620,faulen::V,σαπίζω,miesskat
5621,faulen::V,σαπίζω,mieskat
5622,faulen::V,σαπίζω,guohcagit
5623,faulen::V,σαπίζω,kálágiđ
5624,faulen::V,σαπίζω,kuo'câgiđ
5625,faulen::V,σαπίζω,kuõccjed
5626,faulen::V,σαπίζω,мӣццкэ
5627,verfaulen::V,σαπίζω,rååknedh
5628,verfaulen::V,σαπίζω,mïetskedh
5629,verfaulen::V,σαπίζω,miesskat
5630,verfaulen::V,σαπίζω,mieskat
5631,verfaulen::V,σαπίζω,guohcagit
5632,verfaulen::V,σαπίζω,kálágiđ
5633,verfaulen::V,σαπίζω,kuo'câgiđ
5634,verfaulen::V,σαπίζω,kuõccjed
5635,verfaulen::V,σαπίζω,кӯццке
5636,reißen::V,σχίζω,gäjhkanidh
5637,reißen::V,σχίζω,ráhkat
5638,reißen::V,σχίζω,liejmedit
5639,reißen::V,σχίζω,gaikánit
5640,reißen::V,σχίζω,kiškuđ
5641,reißen::V,σχίζω,rõttsed
5642,reißen::V,σχίζω,лӯнтнэ
5643,reißen::V,σχίζω,кышшксэллэ
5644,versinken::V,βουλιάζω,våajodh
5645,versinken::V,βουλιάζω,vuodjot
5646,versinken::V,βουλιάζω,tjalggat
5647,versinken::V,βουλιάζω,vuodjut
5648,versinken::V,βουλιάζω,vuáijuđ
5649,versinken::V,βουλιάζω,vuäjjad
5650,versinken::V,βουλιάζω,вуаййе
5651,versinken::V,βυθίζομαι,våajodh
5652,versinken::V,βυθίζομαι,vuodjot
5653,versinken::V,βυθίζομαι,tjalggat
5654,versinken::V,βυθίζομαι,vuodjut
5655,versinken::V,βυθίζομαι,vuáijuđ
5656,versinken::V,βυθίζομαι,vuäjjad
5657,versinken::V,βυθίζομαι,вуаййе
5658,vergehen::V,περνώ,vaesedh
5659,vergehen::V,περνώ,vásset
5660,vergehen::V,περνώ,gollat
5661,vergehen::V,περνώ,kullâđ
5662,vergehen::V,περνώ,jåå´tted
5663,vergehen::V,περνώ,ва̄ссэ
5664,vergehen::V,περνώ,ӣллъюввэ
5665,erscheinen::V,εμφανίζομαι,vååjnedh
5666,erscheinen::V,εμφανίζομαι,ihtet
5667,erscheinen::V,εμφανίζομαι,ihtit
5668,erscheinen::V,εμφανίζομαι,albmodit
5669,erscheinen::V,εμφανίζομαι,a'lmostuđ
5670,erscheinen::V,εμφανίζομαι,ee´tted
5671,erscheinen::V,εμφανίζομαι,čuäitõõttâd
5672,erscheinen::V,εμφανίζομαι,i´lmstõõvvâd
5673,erscheinen::V,εμφανίζομαι,ыдтӭ
5674,verschwinden::V,χάνομαι,haajpanidh
5675,verschwinden::V,χάνομαι,gáhtot
5676,verschwinden::V,χάνομαι,jávkat
5677,verschwinden::V,χάνομαι,jä'vkittiđ
5678,verschwinden::V,χάνομαι,jaukkâd
5679,verschwinden::V,χάνομαι,hää´vjed
5680,verschwinden::V,χάνομαι,ка̄дтэ
5681,verschwinden::V,εξαφανίζομαι,haajpanidh
5682,verschwinden::V,εξαφανίζομαι,gáhtot
5683,verschwinden::V,εξαφανίζομαι,jávkat
5684,verschwinden::V,εξαφανίζομαι,jä'vkittiđ
5685,verschwinden::V,εξαφανίζομαι,jaukkâd
5686,verschwinden::V,εξαφανίζομαι,hää´vjed
5687,verschwinden::V,εξαφανίζομαι,ка̄дтэ
5688,sinken::V,κατεβαίνω,våajodh
5689,sinken::V,κατεβαίνω,tsoahkot
5690,sinken::V,κατεβαίνω,snjoaredit
5691,sinken::V,κατεβαίνω,čalgat
5692,sinken::V,κατεβαίνω,luáš'tádâttâđ
5693,sinken::V,κατεβαίνω,njeeijâđ
5694,sinken::V,κατεβαίνω,luâšttõõttâd
5695,sinken::V,κατεβαίνω,njeâjjad
5696,sinken::V,κατεβαίνω,луэшштэдтэ
5697,abnehmen::V,μειώνομαι ,nåhkedidh
5698,abnehmen::V,μειώνομαι ,unnot
5699,abnehmen::V,μειώνομαι ,binnot
5700,abnehmen::V,μειώνομαι ,geahppánit
5701,abnehmen::V,μειώνομαι ,kiäp'pániđ
5702,abnehmen::V,μειώνομαι ,ǩeäp'pned
5703,abnehmen::V,μειώνομαι ,уһцнэ
5704,zunehmen::V,αυξάνω,lassánit
5705,zunehmen::V,αυξάνω,ædnot
5706,zunehmen::V,αυξάνω,lassánit
5707,zunehmen::V,αυξάνω,stuorrut
5708,zunehmen::V,αυξάνω,lasaniđ
5709,zunehmen::V,αυξάνω,šõkkned
5710,zunehmen::V,αυξάνω,лашшнэ
5711,zunehmen::V,αυξάνω,шуррнэ
5712,zunehmen::V,μεγαλώνω,lassánit
5713,zunehmen::V,μεγαλώνω,ædnot
5714,zunehmen::V,μεγαλώνω,lassánit
5715,zunehmen::V,μεγαλώνω,stuorrut
5716,zunehmen::V,μεγαλώνω,lasaniđ
5717,zunehmen::V,μεγαλώνω,šõkkned
5718,zunehmen::V,μεγαλώνω,лашшнэ
5719,zunehmen::V,μεγαλώνω,шуррнэ
5720,steigen::V,ανεβαίνω,tjuedtjielidh
5721,steigen::V,ανεβαίνω,allánit
5722,steigen::V,ανεβαίνω,badjánit
5723,steigen::V,ανεβαίνω,allánit
5724,steigen::V,ανεβαίνω,alaniđ
5725,steigen::V,ανεβαίνω,âllned
5726,steigen::V,ανεβαίνω,pâjjned
5727,steigen::V,ανεβαίνω,пэ̄ййнэ
5728,wachsen::V,μεγαλώνω,suvvedh
5729,wachsen::V,μεγαλώνω,sjïdtedh
5730,wachsen::V,μεγαλώνω,sjaddat
5731,wachsen::V,μεγαλώνω,šaddat
5732,wachsen::V,μεγαλώνω,stuorrut
5733,wachsen::V,μεγαλώνω,šoddâđ
5734,wachsen::V,μεγαλώνω,šõddâd
5735,wachsen::V,μεγαλώνω,шэ̄ннтэ
5736,glänzen::V,γυαλίζω,gïjkedh
5737,glänzen::V,γυαλίζω,guohkat
5738,glänzen::V,γυαλίζω,guojttet
5739,glänzen::V,γυαλίζω,deadjut
5740,glänzen::V,γυαλίζω,gildit
5741,glänzen::V,γυαλίζω,kolottiđ
5742,glänzen::V,γυαλίζω,pe´lǩǩed
5743,glänzen::V,γυαλίζω,leä´dǧǧed
5744,glänzen::V,γυαλίζω,пӯлле
5745,glänzen::V,γυαλίζω,пыӆӆьке
5746,funkeln::V,αστράφτω,gaskedh
5747,funkeln::V,αστράφτω,tsehtsat
5748,funkeln::V,αστράφτω,jillat
5749,funkeln::V,αστράφτω,šealgut
5750,funkeln::V,αστράφτω,čuovggáhallat
5751,funkeln::V,αστράφτω,šiäl'guđ
5752,funkeln::V,αστράφτω,cåkkad
5753,funkeln::V,αστράφτω,кэ̄сскэ
5754,funkeln::V,σπιθοβολώ,gaskedh
5755,funkeln::V,σπιθοβολώ,tsehtsat
5756,funkeln::V,σπιθοβολώ,jillat
5757,funkeln::V,σπιθοβολώ,šealgut
5758,funkeln::V,σπιθοβολώ,čuovggáhallat
5759,funkeln::V,σπιθοβολώ,šiäl'guđ
5760,funkeln::V,σπιθοβολώ,cåkkad
5761,funkeln::V,σπιθοβολώ,кэ̄сскэ
5762,lärmen::V,θορυβώ,rajjadidh
5763,lärmen::V,θορυβώ,juhtsat
5764,lärmen::V,θορυβώ,rigeret
5765,lärmen::V,θορυβώ,šlámaidit
5766,lärmen::V,θορυβώ,šlamâdiđ
5767,lärmen::V,θορυβώ,ruõjjâd
5768,lärmen::V,θορυβώ,ёаффэ
5769,läuten::V,χτυπώ ,ringkedh
5770,läuten::V,χτυπώ ,skállat
5771,läuten::V,χτυπώ ,tiibmet
5772,läuten::V,χτυπώ ,čuoijâđ
5773,läuten::V,χτυπώ ,čuõjjâd
5774,läuten::V,χτυπώ ,чӯййе
5775,klingeln::V,κουδουνίζω,klåenkiehtidh
5776,klingeln::V,κουδουνίζω,skuolkkat
5777,klingeln::V,κουδουνίζω,skilahit
5778,klingeln::V,κουδουνίζω,čuoijâđ
5779,klingeln::V,κουδουνίζω,soi´ttjed
5780,klingeln::V,κουδουνίζω,зво̄ннэ
5781,klirren::V,κουδουνίζω,skaanjedh
5782,klirren::V,κουδουνίζω,skuollat
5783,klirren::V,κουδουνίζω,skillit
5784,klirren::V,κουδουνίζω,skilaidit
5785,klirren::V,κουδουνίζω,cilkkeđ
5786,klirren::V,κουδουνίζω,škäälâ´tted
5787,klirren::V,κουδουνίζω,цыӆӆклэ
5788,brausen::V,βουΐζω,brorredh
5789,brausen::V,βουΐζω,sjovvedh
5790,brausen::V,βουΐζω,skåvvat
5791,brausen::V,βουΐζω,márajdit
5792,brausen::V,βουΐζω,boršut
5793,brausen::V,βουΐζω,šaavvâđ
5794,brausen::V,βουΐζω,kõõmeed
5795,brausen::V,βουΐζω,шэ̄ӈӈлуввэ
5796,rauschen::V,βουΐζω,brorredh
5797,rauschen::V,βουΐζω,sjåvvat
5798,rauschen::V,βουΐζω,sjoahkot
5799,rauschen::V,βουΐζω,boršut
5800,rauschen::V,βουΐζω,šuuvvâđ
5801,rauschen::V,βουΐζω,šaavvâđ
5802,rauschen::V,βουΐζω,šuumeed
5803,rauschen::V,βουΐζω,ёаффэ
5804,klingen::V,ηχώ,gaajedh
5805,klingen::V,ηχώ,sjijjedh
5806,klingen::V,ηχώ,jiednat
5807,klingen::V,ηχώ,tjuodjat
5808,klingen::V,ηχώ,čuodjat
5809,klingen::V,ηχώ,kulluđ
5810,klingen::V,ηχώ,koll'jed
5811,klingen::V,ηχώ,ӣннъе
5812,bellen::V,γαυγίζω,huhtedh
5813,bellen::V,γαυγίζω,tsiellat
5814,bellen::V,γαυγίζω,ciellat
5815,bellen::V,γαυγίζω,umástiđ
5816,bellen::V,γαυγίζω,uukkâd
5817,bellen::V,γαυγίζω,угкэ
5818,heulen::V,ουρλιάζω,ujkierdidh
5819,heulen::V,ουρλιάζω,hålvvot
5820,heulen::V,ουρλιάζω,holvut
5821,heulen::V,ουρλιάζω,olvođ
5822,heulen::V,ουρλιάζω,ålvvad
5823,heulen::V,ουρλιάζω,оаллвэ
5824,blasen::V,φυσώ,båssodh
5825,blasen::V,φυσώ,båssot
5826,blasen::V,φυσώ,bossut
5827,blasen::V,φυσώ,bieggat
5828,blasen::V,φυσώ,possoođ
5829,blasen::V,φυσώ,pååssad
5830,blasen::V,φυσώ,piõg'gâd
5831,blasen::V,φυσώ,поассэ
5832,blasen::V,φυσώ,поасслэ
5833,pfeifen::V,σφυρίζω,njorkedidh
5834,pfeifen::V,σφυρίζω,snjurggot
5835,pfeifen::V,σφυρίζω,njurgut
