,Concept_ID,ady,se
2041,Höhe::N,лъэгагъ,allatvuohta
2042,Höhe::N,лъэгагъ,allodat
2043,Höhe::N,лъэгагъ,aḷodâh
2044,Höhe::N,лъэгагъ,âlladvuõtt
2045,Höhe::N,лъэгагъ,э̄ллвӯдт
2046,Gewicht::N,онтэгъугъэ́,leavloe
2047,Gewicht::N,онтэгъугъэ́,dædda
2048,Gewicht::N,онтэгъугъэ́,låssudahka
2049,Gewicht::N,онтэгъугъэ́,deaddu
2050,Gewicht::N,онтэгъугъэ́,tiäd'du
2051,Gewicht::N,онтэгъугъэ́,teäd'd
2052,Gewicht::N,онтэгъугъэ́,тя̄ннт
2053,Gewicht::N,онтэгъугъэ́,вӣссь
2054,Menge::N,пчъагъэ́,mierie
2055,Menge::N,пчъагъэ́,ållo
2056,Menge::N,пчъагъэ́,mearri
2057,Menge::N,пчъагъэ́,doahkki
2058,Menge::N,пчъагъэ́,meeṛi
2059,Menge::N,пчъагъэ́,tukk
2060,Menge::N,пчъагъэ́,mie´rr
2061,Menge::N,пчъагъэ́,туххк
2062,Menge::N,пчъагъэ́,ла̄ннҍт
2063,Haufen::N,ӏат,deava
2064,Haufen::N,ӏат,håevkie
2065,Haufen::N,ӏат,hårre
2066,Haufen::N,ӏат,látna
2067,Haufen::N,ӏат,laaṇâ
2068,Haufen::N,ӏат,laađđ
2069,Haufen::N,ӏат,поанн
2070,Reihe::N,саты́р,raajroe
2071,Reihe::N,саты́р,rájddo
2072,Reihe::N,саты́р,gurgadas
2073,Reihe::N,саты́р,kuáḷus
2074,Reihe::N,саты́р,riâd'd
2075,Reihe::N,саты́р,по̄ллт
2076,Boot::N,къуашъо́,vïnhtse
2077,Boot::N,къуашъо́,vanás
2078,Boot::N,къуашъо́,vanntsa
2079,Boot::N,къуашъо́,fanas
2080,Boot::N,къуашъо́,voonâs
2081,Boot::N,къуашъо́,käärbis
2082,Boot::N,къуашъо́,võõnâs
2083,Boot::N,къуашъо́,вэнс
2084,Ruder::N,къошъобэ́щ,aajroe
2085,Ruder::N,къошъобэ́щ,ájrro
2086,Ruder::N,къошъобэ́щ,áiru
2087,Ruder::N,къошъобэ́щ,áiru
2088,Ruder::N,къошъобэ́щ,äirr
2089,Ruder::N,къошъобэ́щ,а̄ррьй
2090,Ski::N,лыжэхэр,treavka
2091,Ski::N,лыжэхэр,sabek
2092,Ski::N,лыжэхэр,sabet
2093,Ski::N,лыжэхэр,saaveeh
2094,Ski::N,лыжэхэр,koolâs
2095,Ski::N,лыжэхэр,коаллас
2096,Ski::N,лыжэхэр,са̄вехь
2097,Lagerfeuer::N,пхъэмашӏу,dålle
2098,Lagerfeuer::N,пхъэмашӏу,sajijdållå
2099,Lagerfeuer::N,пхъэмашӏу,dolla
2100,Lagerfeuer::N,пхъэмашӏу,tullâ
2101,Lagerfeuer::N,пхъэмашӏу,toll
2102,Lagerfeuer::N,пхъэмашӏу,то̄лл
2103,Gang::N,кӏоныр,vaedtseme
2104,Gang::N,кӏоныр,mannulahka
2105,Gang::N,кӏоныр,johtu
2106,Gang::N,кӏоныр,jotteem
2107,Gang::N,кӏоныр,joto
2108,Gang::N,кӏоныр,jäl'lmõš
2109,Gang::N,кӏоныр,ёадтмушш
2110,Gang::N,кӏоныр,ёадтҌмушш
2111,Schritt::N,лъэубэ́къу,sïlle
2112,Schritt::N,лъэубэ́къу,lávkke
2113,Schritt::N,лъэубэ́къу,lávki
2114,Schritt::N,лъэубэ́къу,lävkki
2115,Schritt::N,лъэубэ́къу,läu´ǩǩ
2116,Schritt::N,лъэубэ́къу,ла̄ффьк
2117,Norden::N,темы́р,noerhte
2118,Norden::N,темы́р,nuortta
2119,Norden::N,темы́р,davvi
2120,Norden::N,темы́р,taṿe
2121,Norden::N,темы́р,tâ´vv
2122,Norden::N,темы́р,таввял
2123,Süden::N,къыблэ́,åarjel
2124,Süden::N,къыблэ́,oarjje
2125,Süden::N,къыблэ́,lulli
2126,Süden::N,къыблэ́,mäddi
2127,Süden::N,къыблэ́,kesipieg'gâ
2128,Süden::N,къыблэ́,saujj
2129,Süden::N,къыблэ́,со̄а̄ййв
2130,Westen::N,тыгъэкъохьа́пӏ,jillie
2131,Westen::N,тыгъэкъохьа́пӏ,alle
2132,Westen::N,тыгъэкъохьа́пӏ,oarji
2133,Westen::N,тыгъэкъохьа́пӏ,uár'ji
2134,Westen::N,тыгъэкъохьа́пӏ,viõstâr
2135,Westen::N,тыгъэкъохьа́пӏ,вуэрьял
2136,Osten::N,тыгьэкъокӏы́пӏ,luvlie
2137,Osten::N,тыгьэкъокӏы́пӏ,lulle
2138,Osten::N,тыгьэкъокӏы́пӏ,nuorta
2139,Osten::N,тыгьэкъокӏы́пӏ,nuor'ttâ
2140,Osten::N,тыгьэкъокӏы́пӏ,nuõrti
2141,Osten::N,тыгьэкъокӏы́пӏ,нуҏҏьт
2142,Holz::N,чъыгы́,moere
2143,Holz::N,чъыгы́,muorra
2144,Holz::N,чъыгы́,muorra
2145,Holz::N,чъыгы́,muoṛâ
2146,Holz::N,чъыгы́,muõrr
2147,Holz::N,чъыгы́,мӯрр
2148,Brett::N,пхъэ́мбгъу,fealloe
2149,Brett::N,пхъэ́мбгъу,fiello
2150,Brett::N,пхъэ́мбгъу,lávdi
2151,Brett::N,пхъэ́мбгъу,lyev'di
2152,Brett::N,пхъэ́мбгъу,lu´vdd
2153,Brett::N,пхъэ́мбгъу,лаййт
2154,Platte::N,упсыхьагъ,spaagkoe
2155,Platte::N,упсыхьагъ,skierro
2156,Platte::N,упсыхьагъ,skearru
2157,Platte::N,упсыхьагъ,ráptu
2158,Platte::N,упсыхьагъ,ка̄ррьт
2159,Stütze::N,кӏэгъэкъон,dovtege
2160,Stütze::N,кӏэгъэкъон,dåarjege
2161,Stütze::N,кӏэгъэкъон,tsagge
2162,Stütze::N,кӏэгъэкъон,nihta
2163,Stütze::N,кӏэгъэкъон,duvdda
2164,Stütze::N,кӏэгъэкъон,caggi
2165,Stütze::N,кӏэгъэкъон,cagge
2166,Stütze::N,кӏэгъэкъон,cõgldõk
2167,Stütze::N,кӏэгъэкъон,стуэлльп
2168,Stange::N,къорэ́гъ,staavra
2169,Stange::N,къорэ́гъ,stággo
2170,Stange::N,къорэ́гъ,hålggå
2171,Stange::N,къорэ́гъ,stávrá
2172,Stange::N,къорэ́гъ,stággu
2173,Stange::N,къорэ́гъ,čuálgui
2174,Stange::N,къорэ́гъ,kaŋgg
2175,Stange::N,къорэ́гъ,кэ̄ллт
2176,Stange::N,къорэ́гъ,пе̄лльк
2177,Stock::N,бэщ,galte
2178,Stock::N,бэщ,klåbpoe
2179,Stock::N,бэщ,soabbe
2180,Stock::N,бэщ,soabbi
2181,Stock::N,бэщ,suáb'bi
2182,Stock::N,бэщ,suä´b'b
2183,Stock::N,бэщ,суэммьп
2184,Stab::N,бэщ кӏы́хь,klaahka
2185,Stab::N,бэщ кӏы́хь,soabbe
2186,Stab::N,бэщ кӏы́хь,soabbi
2187,Stab::N,бэщ кӏы́хь,suáb'bi
2188,Stab::N,бэщ кӏы́хь,suä´b'b
2189,Stab::N,бэщ кӏы́хь,суэммьп
2190,Rohr::N,онджэкъ,gïrse
2191,Rohr::N,онджэкъ,båhttså
2192,Rohr::N,онджэкъ,bohcci
2193,Rohr::N,онджэкъ,poccee
2194,Rohr::N,онджэкъ,puu´lčiǩ
2195,Rohr::N,онджэкъ,туррьп
2196,Haus::N,унэ́,ståapoe
2197,Haus::N,унэ́,goahte
2198,Haus::N,унэ́,stohpu
2199,Haus::N,унэ́,tááḷu
2200,Haus::N,унэ́,tääll
2201,Haus::N,унэ́,пэ̄ҏҏт
2202,Heim::N,унэ́,hïejme
2203,Heim::N,унэ́,viesso
2204,Heim::N,унэ́,ruoktu
2205,Heim::N,унэ́,päikki
2206,Heim::N,унэ́,päi´ǩǩ
2207,Heim::N,унэ́,пэ̄ҏҏт
2208,Ofen::N,гъэжъэн,vuebnie
2209,Ofen::N,гъэжъэн,vuodná
2210,Ofen::N,гъэжъэн,vuobnne
2211,Ofen::N,гъэжъэн,uvdna
2212,Ofen::N,гъэжъэн,uvnâ
2213,Ofen::N,гъэжъэн,ǩiiuǥân
2214,Ofen::N,гъэжъэн,пе̄ххц
2215,Ofen::N,гъэжъэн,кыввкан
2216,Fußboden::N,джэхашъу,guelpie
2217,Fußboden::N,джэхашъу,guolbbe
2218,Fußboden::N,джэхашъу,láhtti
2219,Fußboden::N,джэхашъу,šalde
2220,Fußboden::N,джэхашъу,šâ´ldd
2221,Fußboden::N,джэхашъу,шалльт
2222,Tisch::N,стол,buertie
2223,Tisch::N,стол,bievdde
2224,Tisch::N,стол,beavdi
2225,Tisch::N,стол,pevdi
2226,Tisch::N,стол,på´rdd
2227,Tisch::N,стол,stue´ll
2228,Tisch::N,стол,туэлль
2229,Stuhl::N,пхъэнтӏэ́кӏу,stovle
2230,Stuhl::N,пхъэнтӏэ́кӏу,ståvllå
2231,Stuhl::N,пхъэнтӏэ́кӏу,stuollu
2232,Stuhl::N,пхъэнтӏэ́кӏу,stovli
2233,Stuhl::N,пхъэнтӏэ́кӏу,stuu´l
2234,Stuhl::N,пхъэнтӏэ́кӏу,стула
2235,Wiege::N,кушъэ́,gïerhkeme
2236,Wiege::N,кушъэ́,vuoggo
2237,Wiege::N,кушъэ́,geaŧŧu
2238,Wiege::N,кушъэ́,geaktu
2239,Wiege::N,кушъэ́,gietkka
2240,Wiege::N,кушъэ́,kiäh'tu
2241,Wiege::N,кушъэ́,vogga
2242,Wiege::N,кушъэ́,кӣткэм
2243,Bett::N,пӏэкӏо́р,seangkoe
2244,Bett::N,пӏэкӏо́р,sæŋŋga
2245,Bett::N,пӏэкӏо́р,seaŋga
2246,Bett::N,пӏэкӏо́р,seŋgâ
2247,Bett::N,пӏэкӏо́р,sââ´jj
2248,Bett::N,пӏэкӏо́р,вуэдтӭмсайй
2249,Regal::N,мэкӏай,hælla
2250,Regal::N,мэкӏай,hilldo
2251,Regal::N,мэкӏай,hildu
2252,Regal::N,мэкӏай,ildee
2253,Regal::N,мэкӏай,i´lddi
2254,Regal::N,мэкӏай,ылльтэ
2255,Kiste::N,ящык,aeskie
2256,Kiste::N,ящык,kássa
2257,Kiste::N,ящык,kássa
2258,Kiste::N,ящык,árkku
2259,Kiste::N,ящык,ču´ǩǩ
2260,Kiste::N,ящык,чуххьк
2261,Fenster::N,шъхьаныгъу́пчъ,klaase
2262,Fenster::N,шъхьаныгъу́пчъ,vinndek
2263,Fenster::N,шъхьаныгъу́пчъ,láse
2264,Fenster::N,шъхьаныгъу́пчъ,laasâ
2265,Fenster::N,шъхьаныгъу́пчъ,ikkân
2266,Fenster::N,шъхьаныгъу́пчъ,эххкан
2267,Tür::N,пчъэ,okse
2268,Tür::N,пчъэ,uksa
2269,Tür::N,пчъэ,uksa
2270,Tür::N,пчъэ,uksâ
2271,Tür::N,пчъэ,uhss
2272,Tür::N,пчъэ,уккс
2273,Tor::N,къэла́пчъ,okse
2274,Tor::N,къэла́пчъ,pårttå
2275,Tor::N,къэла́пчъ,uksa
2276,Tor::N,къэла́пчъ,poarta
2277,Tor::N,къэла́пчъ,porttâ
2278,Tor::N,къэла́пчъ,uustõk
2279,Tor::N,къэла́пчъ,čuâlluhss
2280,Tor::N,къэла́пчъ,уккс
2281,Zaun::N,шӏыхьагъэ́,haakene
2282,Zaun::N,шӏыхьагъэ́,jerra
2283,Zaun::N,шӏыхьагъэ́,gárdde
2284,Zaun::N,шӏыхьагъэ́,áidi
2285,Zaun::N,шӏыхьагъэ́,äiđi
2286,Zaun::N,шӏыхьагъэ́,äidd
2287,Zaun::N,шӏыхьагъэ́,čuâll
2288,Zaun::N,шӏыхьагъэ́,а̄ййт
2289,Dach::N,шъхьэ́,rehpie
2290,Dach::N,шъхьэ́,dæhkko
2291,Dach::N,шъхьэ́,gáhttu
2292,Dach::N,шъхьэ́,káttu
2293,Dach::N,шъхьэ́,laakk
2294,Dach::N,шъхьэ́,пэ̄ҏҏтэ̄ля
2295,Dach::N,шъхьэ́,кры̄ша
2296,Leiter::N,лъэо́й,raajtere
2297,Leiter::N,лъэо́й,tjajmos
2298,Leiter::N,лъэо́й,boagos
2299,Leiter::N,лъэо́й,ráidalas
2300,Leiter::N,лъэо́й,raidlâs
2301,Leiter::N,лъэо́й,лествец
2302,Leiter::N,дэкӏояпӏэ́,raajtere
2303,Leiter::N,дэкӏояпӏэ́,tjajmos
2304,Leiter::N,дэкӏояпӏэ́,boagos
2305,Leiter::N,дэкӏояпӏэ́,ráidalas
2306,Leiter::N,дэкӏояпӏэ́,raidlâs
2307,Leiter::N,дэкӏояпӏэ́,лествец
2308,Besen::N,пхъэнкӏы́пхъ,saehpie
2309,Besen::N,пхъэнкӏы́пхъ,gaerpene
2310,Besen::N,пхъэнкӏы́пхъ,njáman
2311,Besen::N,пхъэнкӏы́пхъ,luvdá
2312,Besen::N,пхъэнкӏы́пхъ,luvdá
2313,Besen::N,пхъэнкӏы́пхъ,västt
2314,Besen::N,пхъэнкӏы́пхъ,ва̄сст
2315,Spaten::N,къазгъы́р,gåajvoe
2316,Spaten::N,къазгъы́р,spádá
2317,Spaten::N,къазгъы́р,goajvvo
2318,Spaten::N,къазгъы́р,goaivu
2319,Spaten::N,къазгъы́р,kuái'vu
2320,Spaten::N,къазгъы́р,kuäivv
2321,Spaten::N,къазгъы́р,куаййв
2322,Schaufel::N,хэӏалъ,gåajvoe
2323,Schaufel::N,хэӏалъ,gåjvun
2324,Schaufel::N,хэӏалъ,goajvvo
2325,Schaufel::N,хэӏалъ,goaivu
2326,Schaufel::N,хэӏалъ,kuái'vu
2327,Schaufel::N,хэӏалъ,kuäivv
2328,Schaufel::N,хэӏалъ,куаййв
2329,Gabel::N,цацэ,tjåagka
2330,Gabel::N,цацэ,gáffil
2331,Gabel::N,цацэ,káffal
2332,Gabel::N,цацэ,kaahvâl
2333,Gabel::N,цацэ,velkk
2334,Gabel::N,цацэ,а̄лльс
2335,Löffel::N,джэмы́шх,buste
2336,Löffel::N,джэмы́шх,bassti
2337,Löffel::N,джэмы́шх,baste
2338,Löffel::N,джэмы́шх,pastem
2339,Löffel::N,джэмы́шх,pâ´sttem
2340,Löffel::N,джэмы́шх,пасьтэмь
2341,Messer::N,шъэжъы́й,nejpie
2342,Messer::N,шъэжъы́й,nijbbe
2343,Messer::N,шъэжъы́й,niibi
2344,Messer::N,шъэжъы́й,nijbe
2345,Messer::N,шъэжъы́й,nei´bb
2346,Messer::N,шъэжъы́й,ныййп
2347,Nagel::N,гъучӏыӏу́н,spæjhkere
2348,Nagel::N,гъучӏыӏу́н,spiger
2349,Nagel::N,гъучӏыӏу́н,návlle
2350,Nagel::N,гъучӏыӏу́н,spiikkár
2351,Nagel::N,гъучӏыӏу́н,spijkkár
2352,Nagel::N,гъучӏыӏу́н,näu´ll
2353,Nagel::N,гъучӏыӏу́н,на̄ввьл
2354,Netz::N,хъытыу,viermie
2355,Netz::N,хъытыу,viermme
2356,Netz::N,хъытыу,næhtta
2357,Netz::N,хъытыу,fierbmi
2358,Netz::N,хъытыу,viermi
2359,Netz::N,хъытыу,säi´mm
2360,Netz::N,хъытыу,нӯжхьт
2361,Haken::N,хьажтӏаркъу,kruehkie
2362,Haken::N,хьажтӏаркъу,ruohkke
2363,Haken::N,хьажтӏаркъу,vagge
2364,Haken::N,хьажтӏаркъу,roahkki
2365,Haken::N,хьажтӏаркъу,faggi
2366,Haken::N,хьажтӏаркъу,kuák'ki
2367,Haken::N,хьажтӏаркъу,kuä´ǩ'ǩ
2368,Haken::N,хьажтӏаркъу,ва̄ӈӈк
2369,Haken::N,хьажтӏаркъу,куэххьк
2370,Griff::N,къопс,rehpie
2371,Griff::N,къопс,taatje
2372,Griff::N,къопс,gavlla
2373,Griff::N,къопс,guottáldahka
2374,Griff::N,къопс,geavja
2375,Griff::N,къопс,novdâ
2376,Griff::N,къопс,nõđđ
2377,Griff::N,къопс,kå´ǧǧ
2378,Griff::N,къопс,нэ̄дт
2379,Schloss::N,ӏункӏы́бз,laesie
2380,Schloss::N,ӏункӏы́бз,lássa
2381,Schloss::N,ӏункӏы́бз,lohkka
2382,Schloss::N,ӏункӏы́бз,lukkâ
2383,Schloss::N,ӏункӏы́бз,lokk
2384,Schloss::N,ӏункӏы́бз,ло̄ххк
2385,Bild::N,сурэ́т,guvvie
2386,Bild::N,сурэ́т,gåvvå
2387,Bild::N,сурэ́т,govva
2388,Bild::N,сурэ́т,koṿe
2389,Bild::N,сурэ́т,kartt
2390,Bild::N,сурэ́т,картина
2391,Puppe::N,нысхъа́п,dåahka
2392,Puppe::N,нысхъа́п,dåhkko
2393,Puppe::N,нысхъа́п,doahkko
2394,Puppe::N,нысхъа́п,dohkká
2395,Puppe::N,нысхъа́п,duhkká
2396,Puppe::N,нысхъа́п,kuuhlaž
2397,Puppe::N,нысхъа́п,кукла
2398,Beutel::N,дзыо́,voessetje
2399,Beutel::N,дзыо́,påvsså
2400,Beutel::N,дзыо́,seahkaš
2401,Beutel::N,дзыо́,bursa
2402,Beutel::N,дзыо́,guhkkár
2403,Beutel::N,дзыо́,čooṿâs
2404,Beutel::N,дзыо́,siâk'k
2405,Beutel::N,дзыо́,kå´ššel
2406,Beutel::N,дзыо́,ве̄ҏҏц
2407,Tasche::N,ӏэлъмэ́къ,veaskoe
2408,Tasche::N,ӏэлъмэ́къ,væssko
2409,Tasche::N,ӏэлъмэ́къ,lávkka
2410,Tasche::N,ӏэлъмэ́къ,lávka
2411,Tasche::N,ӏэлъмэ́къ,seahkka
2412,Tasche::N,ӏэлъмэ́къ,lavkkâ
2413,Tasche::N,ӏэлъмэ́къ,laukk
2414,Tasche::N,ӏэлъмэ́къ,суӎӎьк
2415,Tasche::N,ӏэлъмэ́къ,ло̄а̄ффк
2416,Eimer::N,щалъ,bæhtoe
2417,Eimer::N,щалъ,skiello
2418,Eimer::N,щалъ,skállu
2419,Eimer::N,щалъ,eebir
2420,Eimer::N,щалъ,skääll
2421,Eimer::N,щалъ,е̄мьперь
2422,Deckel::N,шъхьэ,luehkie
2423,Deckel::N,шъхьэ,låhkke
2424,Deckel::N,шъхьэ,lohkki
2425,Deckel::N,шъхьэ,lokke
2426,Deckel::N,шъхьэ,lå´ǩǩ
2427,Deckel::N,шъхьэ,ко̄а̄ххтнэсс
2428,Geschirr::N,хьакъу-шыкъу,lihtie
2429,Geschirr::N,хьакъу-шыкъу,lihte
2430,Geschirr::N,хьакъу-шыкъу,lihtit
2431,Geschirr::N,хьакъу-шыкъу,litte
2432,Geschirr::N,хьакъу-шыкъу,kärldõk
2433,Geschirr::N,хьакъу-шыкъу,ка̄ррь
2434,Sack::N,дзыо́,voesse
2435,Sack::N,дзыо́,vuossa
2436,Sack::N,дзыо́,seahkka
2437,Sack::N,дзыо́,sekkâ
2438,Sack::N,дзыо́,siâk'k
2439,Sack::N,дзыо́,ве̄ҏҏц
2440,Tasse::N,чашк,guksie
2441,Tasse::N,чашк,gåhppå
2442,Tasse::N,чашк,gohppu
2443,Tasse::N,чашк,pollo
2444,Tasse::N,чашк,kopp
2445,Tasse::N,чашк,на̄ххьп
2446,Topf::N,кастрюль,baetie
2447,Topf::N,кастрюль,krovhte
2448,Topf::N,кастрюль,rujtta
2449,Topf::N,кастрюль,giebbme
2450,Topf::N,кастрюль,báhti
2451,Topf::N,кастрюль,gievdni
2452,Topf::N,кастрюль,pääti
2453,Topf::N,кастрюль,kruâitt
2454,Topf::N,кастрюль,кӣммьн
2455,Kessel::N,шыуа́н,giebnie
2456,Kessel::N,шыуа́н,skallo
2457,Kessel::N,шыуа́н,giebbme
2458,Kessel::N,шыуа́н,gieđbmi
2459,Kessel::N,шыуа́н,kiem'ni
2460,Kessel::N,шыуа́н,ǩie´mnn
2461,Kessel::N,шыуа́н,кӣммьн
2462,Essen::N,шхэн,åesie
2463,Essen::N,шхэн,beapmoe
2464,Essen::N,шхэн,biebbmo
2465,Essen::N,шхэн,borramuš
2466,Essen::N,шхэн,purrâmâš
2467,Essen::N,шхэн,porrmõš
2468,Essen::N,шхэн,по̄ррмушш
2469,Nahrung::N,шхэн,beapmoe
2470,Nahrung::N,шхэн,biebbmo
2471,Nahrung::N,шхэн,biebmu
2472,Nahrung::N,шхэн,purrâmâš
2473,Nahrung::N,шхэн,porrmõš
2474,Nahrung::N,шхэн,по̄ррмушш
2475,Speise::N,шхыныгъу,beapmoe
2476,Speise::N,шхыныгъу,biebbmo
2477,Speise::N,шхыныгъу,biebmu
2478,Speise::N,шхыныгъу,määlis
2479,Speise::N,шхыныгъу,aasâs
2480,Speise::N,шхыныгъу,porrmõš
2481,Speise::N,шхыныгъу,по̄ррмушш
2482,Fleisch::N,лы,bearkoe
2483,Fleisch::N,лы,oadtje
2484,Fleisch::N,лы,bierggo
2485,Fleisch::N,лы,biergu
2486,Fleisch::N,лы,uáž'ži
2487,Fleisch::N,лы,vuä´ǯ'ǯ
2488,Fleisch::N,лы,вуэннч
2489,Getreide::N,лэжьыгъацэ́,gernie
2490,Getreide::N,лэжьыгъацэ́,gårnne
2491,Getreide::N,лэжьыгъацэ́,gordni
2492,Getreide::N,лэжьыгъацэ́,valje
2493,Getreide::N,лэжьыгъацэ́,ле̄ййп
2494,Brei::N,пӏастэ́,kraavhtse
2495,Brei::N,пӏастэ́,ráktsa
2496,Brei::N,пӏастэ́,buvru
2497,Brei::N,пӏастэ́,suoḥâd
2498,Brei::N,пӏастэ́,hutt
2499,Brei::N,пӏастэ́,уххт
2500,Brot::N,хьалыгъу,gaahkoe
2501,Brot::N,хьалыгъу,lájbbe
2502,Brot::N,хьалыгъу,stummpa
2503,Brot::N,хьалыгъу,láibi
2504,Brot::N,хьалыгъу,gáhkku
2505,Brot::N,хьалыгъу,leibi
2506,Brot::N,хьалыгъу,lei´bb
2507,Brot::N,хьалыгъу,ле̄ййп
2508,Scheibe::N,такъы́р,snaejrie
2509,Scheibe::N,такъы́р,sárdde
2510,Scheibe::N,такъы́р,vajahas
2511,Scheibe::N,такъы́р,časkkis
2512,Scheibe::N,такъы́р,ča'skes
2513,Scheibe::N,такъы́р,ku´sǩǩ
2514,Scheibe::N,такъы́р,кусськ
2515,Fett::N,дагъэ́,buejtie
2516,Fett::N,дагъэ́,vuodja
2517,Fett::N,дагъэ́,buoidi
2518,Fett::N,дагъэ́,pyei'di
2519,Fett::N,дагъэ́,puõi´dd
2520,Fett::N,дагъэ́,пуййт
2521,Butter::N,тхъу,voeje
2522,Butter::N,тхъу,vuodja
2523,Butter::N,тхъу,vuodja
2524,Butter::N,тхъу,vuojâ
2525,Butter::N,тхъу,vuõjj
2526,Butter::N,тхъу,вӯйй
2527,Öl::N,тхъу,ålja
2528,Öl::N,тхъу,ulljo
2529,Öl::N,тхъу,oalljo
2530,Öl::N,тхъу,olju
2531,Öl::N,тхъу,oljo
2532,Öl::N,тхъу,vuõjj
2533,Öl::N,тхъу,вӯйй
2534,Salz::N,щыгъу,saelhtie
2535,Salz::N,щыгъу,sállte
2536,Salz::N,щыгъу,sálti
2537,Salz::N,щыгъу,sältti
2538,Salz::N,щыгъу,sä´ltt
2539,Salz::N,щыгъу,сӯлль
2540,Suppe::N,хьантхъупс,joptse
2541,Suppe::N,хьантхъупс,jupptsa
2542,Suppe::N,хьантхъупс,málli
2543,Suppe::N,хьантхъупс,määḷi
2544,Suppe::N,хьантхъупс,lieṃâ
2545,Suppe::N,хьантхъупс,liõmm
2546,Suppe::N,хьантхъупс,лӣмм
2547,Honig::N,шъоу́,hååneske
2548,Honig::N,шъоу́,meda
2549,Honig::N,шъоу́,miehta
2550,Honig::N,шъоу́,mietâ
2551,Honig::N,шъоу́,miõtt
2552,Honig::N,шъоу́,мӣдт
2553,Milch::N,щэ,mielhkie
2554,Milch::N,щэ,mielkke
2555,Milch::N,щэ,mielki
2556,Milch::N,щэ,miel'kki
2557,Milch::N,щэ,mie´lǩǩ
2558,Milch::N,щэ,ма̄ййт
2559,Tee::N,щай,löövje
2560,Tee::N,щай,tedja
2561,Tee::N,щай,deadju
2562,Tee::N,щай,čee
2563,Tee::N,щай,teej̣â
2564,Tee::N,щай,čee
2565,Tee::N,щай,чайй
2566,Leder::N,кӏы́шъу,hovre
2567,Leder::N,кӏы́шъу,sassne
2568,Leder::N,кӏы́шъу,náhkki
2569,Leder::N,кӏы́шъу,leaira
2570,Leder::N,кӏы́шъу,čevđi
2571,Leder::N,кӏы́шъу,čåu´dd
2572,Leder::N,кӏы́шъу,на̄ххьк
2573,Wolle::N,цы,ålloe
2574,Wolle::N,цы,hullo
2575,Wolle::N,цы,ullu
2576,Wolle::N,цы,ullo
2577,Wolle::N,цы,oll
2578,Wolle::N,цы,улл
2579,Stoff::N,шэкӏы,tyjje
2580,Stoff::N,шэкӏы,gápptás
2581,Stoff::N,шэкӏы,stoaffa
2582,Stoff::N,шэкӏы,ávnnas
2583,Stoff::N,шэкӏы,käägus
2584,Stoff::N,шэкӏы,aaunâs
2585,Stoff::N,шэкӏы,лыййн
2586,Nadel::N,бгъэ́хаӏу,naaloe
2587,Nadel::N,бгъэ́хаӏу,nállo
2588,Nadel::N,бгъэ́хаӏу,nállu
2589,Nadel::N,бгъэ́хаӏу,nááḷu
2590,Nadel::N,бгъэ́хаӏу,neu´ll
2591,Nadel::N,бгъэ́хаӏу,нӣввьл
2592,Faden::N,ӏуда́н,laejkie
2593,Faden::N,ӏуда́н,hárppo
2594,Faden::N,ӏуда́н,árpu
2595,Faden::N,ӏуда́н,läigi
2596,Faden::N,ӏуда́н,lääi´j
2597,Faden::N,ӏуда́н,сӯнн
2598,Knopf::N,занкӏэу,balhka
2599,Knopf::N,занкӏэу,boallo
2600,Knopf::N,занкӏэу,boallu
2601,Knopf::N,занкӏэу,puál'lu
2602,Knopf::N,занкӏэу,puäll
2603,Knopf::N,занкӏэу,пуалл
2604,Knoten::N,зэкъодзапӏэ,tjoelme
2605,Knoten::N,зэкъодзапӏэ,tjuolmma
