,Concept_ID,se,no
4806,neben::PRP,baaltese,ved siden av
4807,neben::PRP,báldan,ved siden av
4808,neben::PRP,bálddas,ved siden av
4809,neben::PRP,paaldâst,ved siden av
4810,neben::PRP,paaldâst,ved siden av
4811,neben::PRP,поалльтэ,ved siden av
4812,zwischen::PRP,gaskesne,mellom
4813,zwischen::PRP,gasska,mellom
4814,zwischen::PRP,gaskkas,mellom
4815,zwischen::PRP,kooskâst,mellom
4816,zwischen::PRP,kâskka,mellom
4817,zwischen::PRP,кэскэсьт,mellom
4818,zwischen::PRP,кэ̄скэль,mellom
4819,wegen::PRP,dïete,på grunn av
4820,wegen::PRP,gaevhtieh,på grunn av
4821,wegen::PRP,diehti,på grunn av
4822,wegen::PRP,dihte,på grunn av
4823,wegen::PRP,geažil,på grunn av
4824,wegen::PRP,tet,på grunn av
4825,wegen::PRP,diõtt,på grunn av
4826,wegen::PRP,ǩeäč'ča,på grunn av
4827,wegen::PRP,гуэйке,på grunn av
4828,dies::PRN,dihte,dette
4829,dies::PRN,dát,dette
4830,dies::PRN,dát,dette
4831,dies::PRN,táát,dette
4832,dies::PRN,tät,dette
4833,dies::PRN,tiett-aa,dette
4834,dies::PRN,тэдт,dette
4835,das::PRN,dohte,det
4836,das::PRN,dat,det
4837,das::PRN,dat,det
4838,das::PRN,tot,det
4839,das::PRN,tõt,det
4840,das::PRN,тудт,det
4841,alles::PRN,gaajhke,alt
4842,alles::PRN,gájkka,alt
4843,alles::PRN,buot,alt
4844,alles::PRN,puoh,alt
4845,alles::PRN,puk,alt
4846,alles::PRN,пугк,alt
4847,ich::PRN,manne,jeg
4848,ich::PRN,mån,jeg
4849,ich::PRN,månnå,jeg
4850,ich::PRN,mun,jeg
4851,ich::PRN,mun,jeg
4852,ich::PRN,munnâ,jeg
4853,ich::PRN,mon,jeg
4854,ich::PRN,мунн,jeg
4855,du::PRN,datne,du
4856,du::PRN,dån,du
4857,du::PRN,don,du
4858,du::PRN,tun,du
4859,du::PRN,ton,du
4860,du::PRN,то̄нн,du
4861,er::PRN,dïhte,han
4862,er::PRN,sån,han
4863,er::PRN,son,han
4864,er::PRN,sun,han
4865,er::PRN,son,han
4866,er::PRN,со̄нн,han
4867,wir::PRN,mijjieh,vi
4868,wir::PRN,mij,vi
4869,wir::PRN,mii,vi
4870,wir::PRN,mij,vi
4871,wir::PRN,mij,vi
4872,wir::PRN,мыйй,vi
4873,ihr::PRN,dijjie,dere
4874,ihr::PRN,dij,dere
4875,ihr::PRN,dii,dere
4876,ihr::PRN,tij,dere
4877,ihr::PRN,tij,dere
4878,ihr::PRN,тыйй,dere
4879,sie::PRN,dah,de
4880,sie::PRN,sij,de
4881,sie::PRN,sii,de
4882,sie::PRN,sij,de
4883,sie::PRN,sij,de
4884,sie::PRN,сыйй,de
4885,was::FPRN,mij,hva
4886,was::FPRN,mij,hva
4887,was::FPRN,mii,hva
4888,was::FPRN,mii,hva
4889,was::FPRN,mii,hva
4890,was::FPRN,мӣ,hva
4891,wer::FPRN,gie,hvem
4892,wer::FPRN,guhti,hvem
4893,wer::FPRN,gii,hvem
4894,wer::FPRN,guhte,hvem
4895,wer::FPRN,kii,hvem
4896,wer::FPRN,ǩii,hvem
4897,wer::FPRN,kåå´tt,hvem
4898,wer::FPRN,ке̄,hvem
4899,wo::FADV,gusnie,hvor
4900,wo::FADV,gånnå,hvor
4901,wo::FADV,gos,hvor
4902,wo::FADV,kost,hvor
4903,wo::FADV,ko´st,hvor
4904,wo::FADV,касьт,hvor
4905,wohin::FADV,gogka,hvor ... hen
4906,wohin::FADV,gåsi,hvor ... hen
4907,wohin::FADV,gosa,hvor ... hen
4908,wohin::FADV,kuus,hvor ... hen
4909,wohin::FADV,koozz,hvor ... hen
4910,wohin::FADV,ко̄з,hvor ... hen
4911,wie::FADV,guktie,hvordan
4912,wie::FADV,gumhtie,hvordan
4913,wie::FADV,gåktu,hvordan
4914,wie::FADV,mot,hvordan
4915,wie::FADV,mahte,hvordan
4916,wie::FADV,mä´htt,hvordan
4917,wie::FADV,ко̄ххт,hvordan
4918,warum::FADV,man,hvorfor
4919,warum::FADV,manen,hvorfor
4920,warum::FADV,manne,hvorfor
4921,warum::FADV,mane,hvorfor
4922,warum::FADV,mondiet,hvorfor
4923,warum::FADV,mõõzz,hvorfor
4924,warum::FADV,mää´nn,hvorfor
4925,warum::FADV,мэ̄йт,hvorfor
4926,warum::FADV,мэ̄ннгуэйке,hvorfor
4927,wieviel::FNUM,man jeenje,hvor mye
4928,wieviel::FNUM,makta,hvor mye
4929,wieviel::FNUM,olugo,hvor mye
4930,wieviel::FNUM,kalle,hvor mye
4931,wieviel::FNUM,kâ´ll,hvor mye
4932,wieviel::FNUM,мэ̄ннве̄рьт,hvor mye
4933,wieviel::FNUM,мэ̄нлянчверьт,hvor mye
4934,eins::NUM,akte,en
4935,eins::NUM,akte,ett
4936,eins::NUM,akta,en
4937,eins::NUM,akta,ett
4938,eins::NUM,okta,en
4939,eins::NUM,okta,ett
4940,eins::NUM,ohtâ,en
4941,eins::NUM,ohtâ,ett
4942,eins::NUM,õhtt,en
4943,eins::NUM,õhtt,ett
4944,eins::NUM,э̄ххт,en
4945,eins::NUM,э̄ххт,ett
4946,eins::NUM,о̄ххтэ,en
4947,eins::NUM,о̄ххтэ,ett
4948,zwei::NUM,göökte,to
4949,zwei::NUM,guokta,to
4950,zwei::NUM,guokte,to
4951,zwei::NUM,kyeh'ti,to
4952,zwei::NUM,kuõ´htt,to
4953,zwei::NUM,кӯххт,to
4954,drei::NUM,golme,tre
4955,drei::NUM,gålmmå,tre
4956,drei::NUM,golbma,tre
4957,drei::NUM,kulmâ,tre
4958,drei::NUM,koumm,tre
4959,drei::NUM,ко̄ллм,tre
4960,vier::NUM,njieljie,fire
4961,vier::NUM,niellja,fire
4962,vier::NUM,njeallje,fire
4963,vier::NUM,nelji,fire
4964,vier::NUM,nellj,fire
4965,vier::NUM,не̄лльй,fire
4966,fünf::NUM,vïjhte,fem
4967,fünf::NUM,vihtta,fem
4968,fünf::NUM,vihtta,fem
4969,fünf::NUM,vittâ,fem
4970,fünf::NUM,vitt,fem
4971,fünf::NUM,выдт,fem
4972,sechs::NUM,govhte,seks
4973,sechs::NUM,guhtta,seks
4974,sechs::NUM,guhtta,seks
4975,sechs::NUM,kuttâ,seks
4976,sechs::NUM,kutt,seks
4977,sechs::NUM,кудт,seks
4978,sieben::NUM,tjïjhtje,sju
4979,sieben::NUM,giehtja,sju
4980,sieben::NUM,čieža,sju
4981,sieben::NUM,čiččâm,sju
4982,sieben::NUM,čiččâm,sju
4983,sieben::NUM,кыджемь,sju
4984,acht::NUM,gaektsie,åtte
4985,acht::NUM,gáktsa,åtte
4986,acht::NUM,gávcci,åtte
4987,acht::NUM,käävci,åtte
4988,acht::NUM,kääu´c,åtte
4989,acht::NUM,ка̄ххц,åtte
4990,neun::NUM,uktsie,ni
4991,neun::NUM,aktse,ni
4992,neun::NUM,ovcci,ni
4993,neun::NUM,oovce,ni
4994,neun::NUM,å´hcc,ni
4995,neun::NUM,аххц,ni
4996,zehn::NUM,luhkie,ti
4997,zehn::NUM,låhke,ti
4998,zehn::NUM,lågev,ti
4999,zehn::NUM,logi,ti
5000,zehn::NUM,loṿe,ti
5001,zehn::NUM,lååi,ti
5002,zehn::NUM,лоагкь,ti
5003,elf::NUM,luhkieakte,elleve
5004,elf::NUM,lågenanakta,elleve
5005,elf::NUM,oktanuppelohkái,elleve
5006,elf::NUM,ohtnubáloh,elleve
5007,elf::NUM,õtmlo,elleve
5008,elf::NUM,õhttmlo,elleve
5009,elf::NUM,э̄ххтэмплоагкь,elleve
5010,zwölf::NUM,luhkiegöökte,tolv
5011,zwölf::NUM,lågenanguokta,tolv
5012,zwölf::NUM,guoktenuppelohkái,tolv
5013,zwölf::NUM,kyeh'tnubáloh,tolv
5014,zwölf::NUM,kuâtmlo,tolv
5015,zwölf::NUM,kuâhttmlo,tolv
5016,zwölf::NUM,кӯххтэмплоагкь,tolv
5017,zwanzig::NUM,göökteluhkie,tjue
5018,zwanzig::NUM,guoktalåhke,tjue
5019,zwanzig::NUM,guoktelogi,tjue
5020,zwanzig::NUM,kyeh'tilov,tjue
5021,zwanzig::NUM,kuâhttlo,tjue
5022,zwanzig::NUM,кӯххтлоагкь,tjue
5023,dreißig::NUM,golmeluhkie,tretti
5024,dreißig::NUM,gålmmålåhke,tretti
5025,dreißig::NUM,golbmalogi,tretti
5026,dreißig::NUM,kulmâlov,tretti
5027,dreißig::NUM,koummlo,tretti
5028,dreißig::NUM,ко̄ллмлоагкь,tretti
5029,vierzig::NUM,njieljieluhkie,førti
5030,vierzig::NUM,nielljalåhke,førti
5031,vierzig::NUM,njealljelogi,førti
5032,vierzig::NUM,neljilov,førti
5033,vierzig::NUM,nelljlo,førti
5034,vierzig::NUM,не̄лльйлоагкь,førti
5035,fünfzig::NUM,vïjhteluhkie,femti
5036,fünfzig::NUM,vihttalåhke,femti
5037,fünfzig::NUM,vihttalogi,femti
5038,fünfzig::NUM,vittâlov,femti
5039,fünfzig::NUM,vittlo,femti
5040,fünfzig::NUM,выдтлоагкъ,femti
5041,sechzig::NUM,govhteluhkie,seksti
5042,sechzig::NUM,guhttalåhke,seksti
5043,sechzig::NUM,guhttalogi,seksti
5044,sechzig::NUM,kuttâlov,seksti
5045,sechzig::NUM,kuttlo,seksti
5046,sechzig::NUM,кудтлоагкь,seksti
5047,siebzig::NUM,tjïjhtjeluhkie,sytti
5048,siebzig::NUM,gietjavlåhke,sytti
5049,siebzig::NUM,čiežalogi,sytti
5050,siebzig::NUM,čiččâmlov,sytti
5051,siebzig::NUM,čičmlo,sytti
5052,siebzig::NUM,кыджемьлоагкь,sytti
5053,achtzig::NUM,gaektsieluhkie,åtti
5054,achtzig::NUM,gáktsalåhke,åtti
5055,achtzig::NUM,gávccilogi,åtti
5056,achtzig::NUM,kähcilov,åtti
5057,achtzig::NUM,kä´hcclo,åtti
5058,achtzig::NUM,ка̄ххцлоагкь,åtti
5059,neunzig::NUM,uktsieluhkie,nitti
5060,neunzig::NUM,aktselåhke,nitti
5061,neunzig::NUM,ovccilogi,nitti
5062,neunzig::NUM,ohcelov,nitti
5063,neunzig::NUM,å´hcclo,nitti
5064,neunzig::NUM,аххцлоагкь,nitti
5065,hundert::NUM,tjuetie,hundre
5066,hundert::NUM,tjuohte,hundre
5067,hundert::NUM,čuođi,hundre
5068,hundert::NUM,čyeti,hundre
5069,hundert::NUM,čue´tt,hundre
5070,hundert::NUM,чӯдть,hundre
5071,tausend::NUM,tåvsene,tusen
5072,tausend::NUM,stoeretjuetie,tusen
5073,tausend::NUM,tuvsán,tusen
5074,tausend::NUM,duhát,tusen
5075,tausend::NUM,duhát,tusen
5076,tausend::NUM,tuhháát,tusen
5077,tausend::NUM,dohat,tusen
5078,tausend::NUM,то̄а̄фант,tusen
5079,und::CNJ,jïh,og
5080,und::CNJ,ja,og
5081,und::CNJ,ja,og
5082,und::CNJ,já,og
5083,und::CNJ,di,og
5084,und::CNJ,я,og
5085,und::CNJ,да,og
5086,und::CNJ,де,og
5087,oder::CNJ,jallh,eller
5088,oder::CNJ,jali,eller
5089,oder::CNJ,dahje,eller
5090,oder::CNJ,adai,eller
5091,oder::CNJ,avi,eller
5092,oder::CNJ,le´be,eller
5093,oder::CNJ,элэ,eller
5094,oder::CNJ,вай,eller
5095,stehen::V,tjåadtjodh,stå
5096,stehen::V,seajsasjidh,stå
5097,stehen::V,tjuodtjot,stå
5098,stehen::V,čuožžut,stå
5099,stehen::V,cuáp'cuđ,stå
5100,stehen::V,čuâǯ'ǯad,stå
5101,stehen::V,чуэннче,stå
5102,sitzen::V,tjahkasjidh,sitte
5103,sitzen::V,tjåhkkåhit,sitte
5104,sitzen::V,čohkkát,sitte
5105,sitzen::V,čokkáđ,sitte
5106,sitzen::V,išttâd åårrad,sitte
5107,sitzen::V,ышштэ,sitte
5108,liegen::V,gaajranidh,ligge
5109,liegen::V,vellahit,ligge
5110,liegen::V,veallát,ligge
5111,liegen::V,viäl'láđ,ligge
5112,liegen::V,liâššâd,ligge
5113,liegen::V,ле̄шшэ,ligge
5114,hängen::V,gævnjasjidh,henge
5115,hängen::V,gahtsahit,henge
5116,hängen::V,heaŋgát,henge
5117,hängen::V,hiäŋ'gáđ,henge
5118,hängen::V,sorččad,henge
5119,hängen::V,ла̄бпэ,henge
5120,werden::V,sjïdtedh,bli
5121,werden::V,sjaddat,bli
5122,werden::V,beassat,bli
5123,werden::V,šoddâđ,bli
5124,werden::V,šõddâd,bli
5125,werden::V,шэ̄ннтэ,bli
5126,passieren::V,vaasedh,skje
5127,passieren::V,vaasedh,hende
5128,passieren::V,sjaddat,skje
5129,passieren::V,sjaddat,hende
5130,passieren::V,dáhpáduvvat,skje
5131,passieren::V,dáhpáduvvat,hende
5132,passieren::V,vássit,skje
5133,passieren::V,vássit,hende
5134,passieren::V,dáhpáhuvvat,skje
5135,passieren::V,dáhpáhuvvat,hende
5136,passieren::V,šoddâđ,skje
5137,passieren::V,šoddâđ,hende
5138,passieren::V,šõddâd,skje
5139,passieren::V,šõddâd,hende
5140,passieren::V,шэ̄ннтэ,skje
5141,passieren::V,шэ̄ннтэ,hende
5142,passieren::V,тагсэ,skje
5143,passieren::V,тагсэ,hende
5144,beginnen::V,aelkedh,begynne
5145,beginnen::V,álgget,begynne
5146,beginnen::V,álggahit,begynne
5147,beginnen::V,älgiđ,begynne
5148,beginnen::V,ä´lǧǧed,begynne
5149,beginnen::V,о̄а̄лкхуввэ,begynne
5150,beginnen::V,о̄а̄лкхэднэ,begynne
5151,enden::V,orrijidh,ende
5152,enden::V,orrijidh,slutte
5153,enden::V,hiejttet,ende
5154,enden::V,hiejttet,slutte
5155,enden::V,nohkat,ende
5156,enden::V,nohkat,slutte
5157,enden::V,nuuhâđ,ende
5158,enden::V,nuuhâđ,slutte
5159,enden::V,puu´tted,ende
5160,enden::V,puu´tted,slutte
5161,enden::V,пудтэ,ende
5162,enden::V,пудтэ,slutte
5163,enden::V,кӣркнэ,ende
5164,enden::V,кӣркнэ,slutte
5165,wechseln::V,målsodh,veksle
5166,wechseln::V,lånudit,veksle
5167,wechseln::V,molssastit,veksle
5168,wechseln::V,molsašuddat,veksle
5169,wechseln::V,molsođ,veksle
5170,wechseln::V,vaaitõõttâd,veksle
5171,wechseln::V,вуайхувнэ,veksle
5172,aufgehen[Sonne]::V,låvnedh,stå opp
5173,aufgehen[Sonne]::V,årijdit,stå opp
5174,aufgehen[Sonne]::V,lavnnet,stå opp
5175,aufgehen[Sonne]::V,badjánit,stå opp
5176,aufgehen[Sonne]::V,pajaniđ,stå opp
5177,aufgehen[Sonne]::V,pâjjned,stå opp
5178,aufgehen[Sonne]::V,пэ̄ййнэ,stå opp
5179,untergehen[Sonne]::V,luajhtadidh,gå ned
5180,untergehen[Sonne]::V,gáhtot,gå ned
5181,untergehen[Sonne]::V,vidodit,gå ned
5182,untergehen[Sonne]::V,luoitádit,gå ned
5183,untergehen[Sonne]::V,lyeš'tiđ,gå ned
5184,untergehen[Sonne]::V,lue´štted,gå ned
5185,untergehen[Sonne]::V,луэшштэдтэ,gå ned
5186,scheinen[Sonne]::V,goekedh,skinne
5187,scheinen[Sonne]::V,bájttet,skinne
5188,scheinen[Sonne]::V,báitit,skinne
5189,scheinen[Sonne]::V,päštiđ,skinne
5190,scheinen[Sonne]::V,pä´štted,skinne
5191,scheinen[Sonne]::V,па̄шшьтэ,skinne
5192,donnern::V,laakedh,tordne
5193,donnern::V,sjærggot,tordne
5194,donnern::V,čerget,tordne
5195,donnern::V,čiär'guđ,tordne
5196,donnern::V,čeärgged,tordne
5197,donnern::V,ча̄рркэ,tordne
5198,wehen::V,bïegkedh,blåse
5199,wehen::V,bieggat,blåse
5200,wehen::V,bieggat,blåse
5201,wehen::V,pieg'gâđ,blåse
5202,wehen::V,piõg'gâd,blåse
5203,wehen::V,пӣӈӈкье,blåse
5204,strömen::V,galkedh,strømme
5205,strömen::V,gålggåt,strømme
5206,strömen::V,golgat,strømme
5207,strömen::V,kulgâđ,strømme
5208,strömen::V,kolggâd,strømme
5209,strömen::V,ко̄ллкэ,strømme
5210,fließen::V,galkedh,flyte
5211,fließen::V,gålggåt,flyte
5212,fließen::V,golgat,flyte
5213,fließen::V,kulgâđ,flyte
5214,fließen::V,kolggâd,flyte
5215,fließen::V,ко̄ллкэ,flyte
5216,sich drehen::V,jårredh,dreie seg
5217,sich drehen::V,bådnjåsit,dreie seg
5218,sich drehen::V,jorrat,dreie seg
5219,sich drehen::V,juurrâđ,dreie seg
5220,sich drehen::V,joorrâd,dreie seg
5221,sich drehen::V,чо̄ннэ,dreie seg
5222,schwanken::V,syjjedidh,svaie
5223,schwanken::V,vábbulit,svaie
5224,schwanken::V,suoibut,svaie
5225,schwanken::V,juár'buđ,svaie
5226,schwanken::V,lâsmmad,svaie
5227,schwanken::V,leâujjad,svaie
5228,schwanken::V,лыйввэ,svaie
5229,schwanken::V,качьедтэ,svaie
5230,schwingen::V,gaavedh,svinge
5231,schwingen::V,svinhtedh,svinge
5232,schwingen::V,gávvat,svinge
5233,schwingen::V,hiäi'luđ,svinge
5234,schwingen::V,heillad,svinge
5235,schwingen::V,мо̄а̄хнэ,svinge
5236,fallen::V,gahtjedh,falle
5237,fallen::V,gahttjat,falle
5238,fallen::V,gahččat,falle
5239,fallen::V,jurrâđ,falle
5240,fallen::V,kõččâd,falle
5241,fallen::V,viõr'rled,falle
5242,fallen::V,ёрнэ,falle
5243,fallen::V,кэ̄ххче,falle
5244,brennen::V,bueledh,brenne
5245,brennen::V,buollet,brenne
5246,brennen::V,buollit,brenne
5247,brennen::V,pyelliđ,brenne
5248,brennen::V,pue´lled,brenne
5249,brennen::V,пӯлле,brenne
5250,rauchen::V,soevedidh,ryke
5251,rauchen::V,berkiestidh,ryke
5252,rauchen::V,tsåjttset,ryke
5253,rauchen::V,borgguhit,ryke
5254,rauchen::V,po'rgestiđ,ryke
5255,rauchen::V,soicceđ,ryke
5256,rauchen::V,suõv'veed,ryke
5257,rauchen::V,суввдэ,ryke
5258,regnen::V,abrodh,regne
5259,regnen::V,harvvet,regne
5260,regnen::V,rássjodit,regne
5261,regnen::V,arvit,regne
5262,regnen::V,arved,regne
5263,regnen::V,â´brred,regne
5264,regnen::V,аббрэ,regne
5265,gefrieren::V,gelmedh,fryse
5266,gefrieren::V,jeangodh,fryse
5267,gefrieren::V,jiegŋot,fryse
5268,gefrieren::V,galbmot,fryse
5269,gefrieren::V,jiäŋŋuđ,fryse
5270,gefrieren::V,jiõŋŋâd,fryse
5271,gefrieren::V,kâ´lmmed,fryse
5272,gefrieren::V,калльме,fryse
5273,tauen::V,leamkedh,tine
5274,tauen::V,suddat,tine
5275,tauen::V,sagŋadit,tine
5276,tauen::V,suddat,tine
5277,tauen::V,suddâđ,tine
5278,tauen::V,suddâd,tine
5279,tauen::V,sõõŋŋâd,tine
5280,tauen::V,суннтэ,tine
5281,schmelzen::V,sjalkedh,smelte
5282,schmelzen::V,suddat,smelte
5283,schmelzen::V,suddat,smelte
5284,schmelzen::V,suddâđ,smelte
5285,schmelzen::V,sooŋŋâđ,smelte
5286,schmelzen::V,suddâd,smelte
5287,schmelzen::V,sõõŋŋâd,smelte
5288,schmelzen::V,суннтэ,smelte
5289,trocknen::V,gajhkedh,tørre
5290,trocknen::V,gåjkkåt,tørre
5291,trocknen::V,goikat,tørre
5292,trocknen::V,iiŋŋâđ,tørre
5293,trocknen::V,iiŋŋâd,tørre
5294,trocknen::V,koškkâd,tørre
5295,trocknen::V,ко̄шшкэ,tørre
5296,sieden::V,doeltedh,koke
5297,sieden::V,duolldat,koke
5298,sieden::V,duoldat,koke
5299,sieden::V,tuol'dâđ,koke
5300,sieden::V,tuõlddâd,koke
5301,sieden::V,тӯллтэ,koke
5302,faulen::V,rååknedh,råtne
5303,faulen::V,mïetskedh,råtne
5304,faulen::V,miesskat,råtne
5305,faulen::V,mieskat,råtne
5306,faulen::V,guohcagit,råtne
5307,faulen::V,kálágiđ,råtne
5308,faulen::V,kuo'câgiđ,råtne
5309,faulen::V,kuõccjed,råtne
5310,faulen::V,мӣццкэ,råtne
5311,verfaulen::V,rååknedh,råtne
5312,verfaulen::V,mïetskedh,råtne
5313,verfaulen::V,miesskat,råtne
5314,verfaulen::V,mieskat,råtne
5315,verfaulen::V,guohcagit,råtne
5316,verfaulen::V,kálágiđ,råtne
5317,verfaulen::V,kuo'câgiđ,råtne
5318,verfaulen::V,kuõccjed,råtne
5319,verfaulen::V,кӯццке,råtne
5320,reißen::V,gäjhkanidh,briste
5321,reißen::V,ráhkat,briste
5322,reißen::V,liejmedit,briste
5323,reißen::V,gaikánit,briste
5324,reißen::V,kiškuđ,briste
5325,reißen::V,rõttsed,briste
5326,reißen::V,лӯнтнэ,briste
5327,reißen::V,кышшксэллэ,briste
5328,versinken::V,våajodh,synke
5329,versinken::V,våajodh,synke ned
5330,versinken::V,vuodjot,synke
5331,versinken::V,vuodjot,synke ned
5332,versinken::V,tjalggat,synke
5333,versinken::V,tjalggat,synke ned
5334,versinken::V,vuodjut,synke
5335,versinken::V,vuodjut,synke ned
5336,versinken::V,vuáijuđ,synke
5337,versinken::V,vuáijuđ,synke ned
5338,versinken::V,vuäjjad,synke
5339,versinken::V,vuäjjad,synke ned
5340,versinken::V,вуаййе,synke
5341,versinken::V,вуаййе,synke ned
5342,vergehen::V,vaesedh,forløpe
5343,vergehen::V,vásset,forløpe
5344,vergehen::V,gollat,forløpe
5345,vergehen::V,kullâđ,forløpe
5346,vergehen::V,jåå´tted,forløpe
5347,vergehen::V,ва̄ссэ,forløpe
5348,vergehen::V,ӣллъюввэ,forløpe
5349,erscheinen::V,vååjnedh,synes
5350,erscheinen::V,ihtet,synes
5351,erscheinen::V,ihtit,synes
5352,erscheinen::V,albmodit,synes
5353,erscheinen::V,a'lmostuđ,synes
5354,erscheinen::V,ee´tted,synes
5355,erscheinen::V,čuäitõõttâd,synes
5356,erscheinen::V,i´lmstõõvvâd,synes
5357,erscheinen::V,ыдтӭ,synes
5358,verschwinden::V,haajpanidh,forsvinne
5359,verschwinden::V,gáhtot,forsvinne
5360,verschwinden::V,jávkat,forsvinne
5361,verschwinden::V,jä'vkittiđ,forsvinne
5362,verschwinden::V,jaukkâd,forsvinne
5363,verschwinden::V,hää´vjed,forsvinne
5364,verschwinden::V,ка̄дтэ,forsvinne
5365,sinken::V,våajodh,synke
5366,sinken::V,tsoahkot,synke
5367,sinken::V,snjoaredit,synke
5368,sinken::V,čalgat,synke
5369,sinken::V,luáš'tádâttâđ,synke
5370,sinken::V,njeeijâđ,synke
5371,sinken::V,luâšttõõttâd,synke
5372,sinken::V,njeâjjad,synke
5373,sinken::V,луэшштэдтэ,synke
5374,abnehmen::V,nåhkedidh,avta
5375,abnehmen::V,nåhkedidh,minske
5376,abnehmen::V,unnot,avta
5377,abnehmen::V,unnot,minske
5378,abnehmen::V,binnot,avta
5379,abnehmen::V,binnot,minske
5380,abnehmen::V,geahppánit,avta
5381,abnehmen::V,geahppánit,minske
5382,abnehmen::V,kiäp'pániđ,avta
5383,abnehmen::V,kiäp'pániđ,minske
5384,abnehmen::V,ǩeäp'pned,avta
5385,abnehmen::V,ǩeäp'pned,minske
5386,abnehmen::V,уһцнэ,avta
5387,abnehmen::V,уһцнэ,minske
5388,steigen::V,tjuedtjielidh,stige
5389,steigen::V,allánit,stige
5390,steigen::V,badjánit,stige
5391,steigen::V,allánit,stige
5392,steigen::V,alaniđ,stige
5393,steigen::V,âllned,stige
5394,steigen::V,pâjjned,stige
5395,steigen::V,пэ̄ййнэ,stige
5396,wachsen::V,suvvedh,gro
5397,wachsen::V,suvvedh,vokse
5398,wachsen::V,sjïdtedh,gro
5399,wachsen::V,sjïdtedh,vokse
5400,wachsen::V,sjaddat,gro
5401,wachsen::V,sjaddat,vokse
5402,wachsen::V,šaddat,gro
5403,wachsen::V,šaddat,vokse
5404,wachsen::V,stuorrut,gro
5405,wachsen::V,stuorrut,vokse
5406,wachsen::V,šoddâđ,gro
5407,wachsen::V,šoddâđ,vokse
5408,wachsen::V,šõddâd,gro
5409,wachsen::V,šõddâd,vokse
5410,wachsen::V,шэ̄ннтэ,gro
5411,wachsen::V,шэ̄ннтэ,vokse
5412,glänzen::V,gïjkedh,skinne
5413,glänzen::V,guohkat,skinne
5414,glänzen::V,guojttet,skinne
5415,glänzen::V,deadjut,skinne
5416,glänzen::V,gildit,skinne
5417,glänzen::V,kolottiđ,skinne
5418,glänzen::V,pe´lǩǩed,skinne
5419,glänzen::V,leä´dǧǧed,skinne
5420,glänzen::V,пӯлле,skinne
5421,glänzen::V,пыӆӆьке,skinne
5422,funkeln::V,gaskedh,tindre
5423,funkeln::V,tsehtsat,tindre
5424,funkeln::V,jillat,tindre
5425,funkeln::V,šealgut,tindre
5426,funkeln::V,čuovggáhallat,tindre
5427,funkeln::V,šiäl'guđ,tindre
5428,funkeln::V,cåkkad,tindre
5429,funkeln::V,кэ̄сскэ,tindre
5430,lärmen::V,rajjadidh,bråke
5431,lärmen::V,juhtsat,bråke
5432,lärmen::V,rigeret,bråke
5433,lärmen::V,šlámaidit,bråke
5434,lärmen::V,šlamâdiđ,bråke
5435,lärmen::V,ruõjjâd,bråke
5436,lärmen::V,ёаффэ,bråke
5437,läuten::V,ringkedh,ringe
5438,läuten::V,skállat,ringe
5439,läuten::V,tiibmet,ringe
5440,läuten::V,čuoijâđ,ringe
5441,läuten::V,čuõjjâd,ringe
5442,läuten::V,чӯййе,ringe
5443,klingeln::V,klåenkiehtidh,ringe
5444,klingeln::V,skuolkkat,ringe
5445,klingeln::V,skilahit,ringe
5446,klingeln::V,čuoijâđ,ringe
5447,klingeln::V,soi´ttjed,ringe
5448,klingeln::V,зво̄ннэ,ringe
5449,klirren::V,skaanjedh,klirre
5450,klirren::V,skuollat,klirre
5451,klirren::V,skillit,klirre
5452,klirren::V,skilaidit,klirre
5453,klirren::V,cilkkeđ,klirre
5454,klirren::V,škäälâ´tted,klirre
5455,klirren::V,цыӆӆклэ,klirre
5456,brausen::V,brorredh,bruse
5457,brausen::V,sjovvedh,bruse
5458,brausen::V,skåvvat,bruse
5459,brausen::V,márajdit,bruse
5460,brausen::V,boršut,bruse
5461,brausen::V,šaavvâđ,bruse
5462,brausen::V,kõõmeed,bruse
5463,brausen::V,шэ̄ӈӈлуввэ,bruse
5464,rauschen::V,brorredh,suse
5465,rauschen::V,sjåvvat,suse
5466,rauschen::V,sjoahkot,suse
5467,rauschen::V,boršut,suse
5468,rauschen::V,šuuvvâđ,suse
5469,rauschen::V,šaavvâđ,suse
5470,rauschen::V,šuumeed,suse
5471,rauschen::V,ёаффэ,suse
5472,klingen::V,gaajedh,lyde
5473,klingen::V,gaajedh,klinge
5474,klingen::V,sjijjedh,lyde
5475,klingen::V,sjijjedh,klinge
5476,klingen::V,jiednat,lyde
5477,klingen::V,jiednat,klinge
5478,klingen::V,tjuodjat,lyde
5479,klingen::V,tjuodjat,klinge
5480,klingen::V,čuodjat,lyde
5481,klingen::V,čuodjat,klinge
5482,klingen::V,kulluđ,lyde
5483,klingen::V,kulluđ,klinge
5484,klingen::V,koll'jed,lyde
5485,klingen::V,koll'jed,klinge
5486,klingen::V,ӣннъе,lyde
5487,klingen::V,ӣннъе,klinge
