,Concept_ID,se,te
6171,aufbewahren::V,seeilted,కాపాడు
6172,aufbewahren::V,рӯкнэ,కాపాడు
6173,werfen::V,slampestidh,విసరు
6174,werfen::V,bálkkot,విసరు
6175,werfen::V,suhppet,విసరు
6176,werfen::V,šlivgiđ,విసరు
6177,werfen::V,čeâǥǥted,విసరు
6178,werfen::V,суэххпэ,విసరు
6179,fangen::V,bivtedh,పట్టుకొను
6180,fangen::V,giddit,పట్టుకొను
6181,fangen::V,bivdit,పట్టుకొను
6182,fangen::V,toppiđ,పట్టుకొను
6183,fangen::V,tää´vted,పట్టుకొను
6184,fangen::V,та̄бпэ,పట్టుకొను
6185,fangen::V,со̄а̄гкэ,పట్టుకొను
6186,packen::V,doerelidh,పట్టుకొను
6187,packen::V,kreemsedh,పట్టుకొను
6188,packen::V,doahppit,పట్టుకొను
6189,packen::V,doahput,పట్టుకొను
6190,packen::V,tuáppuđ,పట్టుకొను
6191,packen::V,ká'ivâstiđ,పట్టుకొను
6192,packen::V,tää´vted,పట్టుకొను
6193,packen::V,каццсе,పట్టుకొను
6194,packen::V,туэрркэ,పట్టుకొను
6195,packen::V,ро̄а̄ппчье,పట్టుకొను
6196,verstecken::V,tjïekedh,దాచు
6197,verstecken::V,tjiehkat,దాచు
6198,verstecken::V,čiehkat,దాచు
6199,verstecken::V,čieḥâđ,దాచు
6200,verstecken::V,peittad,దాచు
6201,verstecken::V,пе̄йхьтэ,దాచు
6202,teilen::V,juekedh,భాగించు
6203,teilen::V,juohket,భాగించు
6204,teilen::V,juohkit,భాగించు
6205,teilen::V,jyeḥiđ,భాగించు
6206,teilen::V,jue´ǩǩed,భాగించు
6207,teilen::V,ю̄гке,భాగించు
6208,teilen::V,ра̄ттҍке,భాగించు
6209,schicken::V,saadtodh,పంపు
6210,schicken::V,sáddit,పంపు
6211,schicken::V,sáddet,పంపు
6212,schicken::V,vuo'lgâttiđ,పంపు
6213,schicken::V,vuõltteed,పంపు
6214,schicken::V,вӯлкхэ,పంపు
6215,bringen::V,buektedh,తెచ్చు
6216,bringen::V,doalvvot,తెచ్చు
6217,bringen::V,buktit,తెచ్చు
6218,bringen::V,tuál'vuđ,తెచ్చు
6219,bringen::V,pu´htted,తెచ్చు
6220,bringen::V,пыххьтэ,తెచ్చు
6221,hinzufügen::V,dievhtedh,చేర్చు
6222,hinzufügen::V,duoddit,చేర్చు
6223,hinzufügen::V,lasedit,చేర్చు
6224,hinzufügen::V,lasihit,చేర్చు
6225,hinzufügen::V,lasettiđ,చేర్చు
6226,hinzufügen::V,lââ´zzted,చేర్చు
6227,hinzufügen::V,лажьхе,చేర్చు
6228,bekommen::V,åadtjodh,సంపాదించు
6229,bekommen::V,åttjudit,సంపాదించు
6230,bekommen::V,oažžut,సంపాదించు
6231,bekommen::V,juksâđ,సంపాదించు
6232,bekommen::V,uáž'žuđ,సంపాదించు
6233,bekommen::V,vuäǯ'ǯâd,సంపాదించు
6234,bekommen::V,вуаннче,సంపాదించు
6235,erhalten::V,åadtjodh,పుచ్చుకొను
6236,erhalten::V,oadtjot,పుచ్చుకొను
6237,erhalten::V,oažžut,పుచ్చుకొను
6238,erhalten::V,uáž'žuđ,పుచ్చుకొను
6239,erhalten::V,vuäǯ'ǯâd,పుచ్చుకొను
6240,erhalten::V,ва̄лльтэ,పుచ్చుకొను
6241,nehmen::V,vaeltedh,తీసికొను
6242,nehmen::V,válldet,తీసికొను
6243,nehmen::V,váldit,తీసికొను
6244,nehmen::V,väldiđ,తీసికొను
6245,nehmen::V,vä´ldded,తీసికొను
6246,nehmen::V,ва̄лльтэ,తీసికొను
6247,wählen::V,veeljedh,ఇష్టపడు
6248,wählen::V,válljit,ఇష్టపడు
6249,wählen::V,válljet,ఇష్టపడు
6250,wählen::V,valjiđ,ఇష్టపడు
6251,wählen::V,vaalšed,ఇష్టపడు
6252,wählen::V,va´lljeed,ఇష్టపడు
6253,wählen::V,воалшэ,ఇష్టపడు
6254,auswählen::V,veeljedh,ఏరుకొను
6255,auswählen::V,tjuolldet,ఏరుకొను
6256,auswählen::V,válljet,ఏరుకొను
6257,auswählen::V,valjiđ,ఏరుకొను
6258,auswählen::V,vaalšed,ఏరుకొను
6259,auswählen::V,va´lljeed,ఏరుకొను
6260,auswählen::V,воалшэ,ఏరుకొను
6261,bewahren::V,vaarjelidh,భద్రపఱుచు
6262,bewahren::V,bisodit,భద్రపఱుచు
6263,bewahren::V,várjjalit,భద్రపఱుచు
6264,bewahren::V,seailluhit,భద్రపఱుచు
6265,bewahren::V,varjâliđ,భద్రపఱుచు
6266,bewahren::V,varjjled,భద్రపఱుచు
6267,bewahren::V,ӣшшьтэ,భద్రపఱుచు
6268,bewahren::V,во̄а̄ррьдэ,భద్రపఱుచు
6269,behindern::V,hööptdeh,అడ్డగించుట
6270,behindern::V,hieredit,అడ్డగించుట
6271,behindern::V,muhttet,అడ్డగించుట
6272,behindern::V,eastadit,అడ్డగించుట
6273,behindern::V,estiđ,అడ్డగించుట
6274,behindern::V,coggâđ,అడ్డగించుట
6275,behindern::V,hettiđ,అడ్డగించుట
6276,behindern::V,cõggâd,అడ్డగించుట
6277,behindern::V,е̄кхэллэ,అడ్డగించుట
6278,verderben::V,biejstedh,చెఱచు
6279,verderben::V,spedjat,చెఱచు
6280,verderben::V,billistit,చెఱచు
6281,verderben::V,pillediđ,చెఱచు
6282,verderben::V,tårmmad,చెఱచు
6283,verderben::V,pe´llsted,చెఱచు
6284,verderben::V,тоаррмэ,చెఱచు
6285,verderben::V,ма̄ййкэ,చెఱచు
6286,beschädigen::V,fæjloedidh,చెరుపుట
6287,beschädigen::V,vahágahttet,చెరుపుట
6288,beschädigen::V,bilidit,చెరుపుట
6289,beschädigen::V,vahâgittiđ,చెరుపుట
6290,beschädigen::V,pä´rtteed,చెరుపుట
6291,beschädigen::V,муррьтэ,చెరుపుట
6292,zerbrechen::V,tsööpkedh,పగులగొట్టు
6293,zerbrechen::V,doadjet,పగులగొట్టు
6294,zerbrechen::V,cuvket,పగులగొట్టు
6295,zerbrechen::V,cuov'kkiđ,పగులగొట్టు
6296,zerbrechen::V,muårrâd,పగులగొట్టు
6297,zerbrechen::V,cu´vǩǩeed,పగులగొట్టు
6298,zerbrechen::V,муррьтэ,పగులగొట్టు
6299,zerreißen::V,gejhkielidh,చించు
6300,zerreißen::V,gajkudit,చించు
6301,zerreißen::V,gaikkodit,చించు
6302,zerreißen::V,ráisket,చించు
6303,zerreißen::V,kiškođ,చించు
6304,zerreißen::V,ra´šǩǩeed,చించు
6305,zerreißen::V,пуатткэ,చించు
6306,zerstören::V,eerjedh,వాశనము చేయు
6307,zerstören::V,biejsstet,వాశనము చేయు
6308,zerstören::V,håhkkidit,వాశనము చేయు
6309,zerstören::V,heavahit,వాశనము చేయు
6310,zerstören::V,duš'šadit,వాశనము చేయు
6311,zerstören::V,bilidit,వాశనము చేయు
6312,zerstören::V,hevâttiđ,వాశనము చేయు
6313,zerstören::V,hiâvted,వాశనము చేయు
6314,zerstören::V,ёҏтэ,వాశనము చేయు
6315,verbrennen::V,båeltedh,కాల్చు
6316,verbrennen::V,boalldet,కాల్చు
6317,verbrennen::V,boaldit,కాల్చు
6318,verbrennen::V,puál'diđ,కాల్చు
6319,verbrennen::V,puä´ldded,కాల్చు
6320,verbrennen::V,пуэлльтэ,కాల్చు
6321,geben::V,vedtedh,ఇచ్చు
6322,geben::V,vaddet,ఇచ్చు
6323,geben::V,addit,ఇచ్చు
6324,geben::V,addliđ,ఇచ్చు
6325,geben::V,ä´n,ఇచ్చు
6326,geben::V,аннҍтэ,ఇచ్చు
6327,reichen::V,geelkedh,అందుకొనుట
6328,reichen::V,lagádit,అందుకొనుట
6329,reichen::V,geiget,అందుకొనుట
6330,reichen::V,keigiđ,అందుకొనుట
6331,reichen::V,vuõiggâ´stted,అందుకొనుట
6332,reichen::V,аннҍтэ,అందుకొనుట
6333,schenken::V,vedtedh,అర్పించు
6334,schenken::V,vaddet,అర్పించు
6335,schenken::V,skeaŋkut,అర్పించు
6336,schenken::V,skeŋket,అర్పించు
6337,schenken::V,skeŋkkiđ,అర్పించు
6338,schenken::V,sǩiâŋkkâd,అర్పించు
6339,schenken::V,ла̄ххе,అర్పించు
6340,versprechen::V,luhpiedidh,వాగ్దత్తము చేయు
6341,versprechen::V,jáhttet,వాగ్దత్తము చేయు
6342,versprechen::V,lohpidit,వాగ్దత్తము చేయు
6343,versprechen::V,lopediđ,వాగ్దత్తము చేయు
6344,versprechen::V,lå´ppeed,వాగ్దత్తము చేయు
6345,versprechen::V,о̄а̄шштҍе,వాగ్దత్తము చేయు
6346,wünschen::V,lahkoehtidh,కోరు
6347,wünschen::V,sávvat,కోరు
6348,wünschen::V,sávadit,కోరు
6349,wünschen::V,doaivvuhit,కోరు
6350,wünschen::V,tuá'ivuttiđ,కోరు
6351,wünschen::V,tuâivvad,కోరు
6352,wünschen::V,туввэ,కోరు
6353,loben::V,girmedh,స్తుతించు
6354,loben::V,májnnot,స్తుతించు
6355,loben::V,rámmpot,స్తుతించు
6356,loben::V,máidnut,స్తుతించు
6357,loben::V,rámidit,స్తుతించు
6358,loben::V,rammuđ,స్తుతించు
6359,loben::V,rämidiđ,స్తుతించు
6360,loben::V,ââ´leed,స్తుతించు
6361,loben::V,ǩei´tted,స్తుతించు
6362,loben::V,кыйта,స్తుతించు
6363,küssen::V,tjånnahtidh,ముద్దుపెట్టుకొను
6364,küssen::V,tjuvliestidh,ముద్దుపెట్టుకొను
6365,küssen::V,tjullit,ముద్దుపెట్టుకొను
6366,küssen::V,tjulestit,ముద్దుపెట్టుకొను
6367,küssen::V,cum'mát,ముద్దుపెట్టుకొను
6368,küssen::V,cummistit,ముద్దుపెట్టుకొను
6369,küssen::V,cummâliđ,ముద్దుపెట్టుకొను
6370,küssen::V,cu´mmsted,ముద్దుపెట్టుకొను
6371,küssen::V,cu´mmstõõllâd,ముద్దుపెట్టుకొను
6372,küssen::V,нӣссэ,ముద్దుపెట్టుకొను
6373,wiegen::V,sjammadidh,ఊచుట
6374,wiegen::V,vuohttot,ఊచుట
6375,wiegen::V,vuohtudit,ఊచుట
6376,wiegen::V,vuohttut,ఊచుట
6377,wiegen::V,vuát'tuđ,ఊచుట
6378,wiegen::V,nuäkkad,ఊచుట
6379,wiegen::V,suâibted,ఊచుట
6380,wiegen::V,нуагкэ,ఊచుట
6381,zudecken::V,gaptjedh,మూయు
6382,zudecken::V,loavddet,మూయు
6383,zudecken::V,gokčat,మూయు
6384,zudecken::V,luáv'diđ,మూయు
6385,zudecken::V,kä´tted,మూయు
6386,zudecken::V,ка̄ххьтэ,మూయు
6387,wecken::V,gåaskodh,నిద్రపలేపుట
6388,wecken::V,båktet,నిద్రపలేపుట
6389,wecken::V,boktit,నిద్రపలేపుట
6390,wecken::V,rávkat,నిద్రపలేపుట
6391,wecken::V,cuvnâđ,నిద్రపలేపుట
6392,wecken::V,counnâd,నిద్రపలేపుట
6393,wecken::V,цо̄ввнэ,నిద్రపలేపుట
6394,zeigen::V,vuesiehtidh,చూవు
6395,zeigen::V,vuosedit,చూవు
6396,zeigen::V,giejgget,చూవు
6397,zeigen::V,čájehit,చూవు
6398,zeigen::V,čäittiđ,చూవు
6399,zeigen::V,čujottiđ,చూవు
6400,zeigen::V,čuäi´ted,చూవు
6401,zeigen::V,вӯзьхе,చూవు
6402,führen::V,steeredh,దారిచూపు
6403,führen::V,doalvvot,దారిచూపు
6404,führen::V,láidet,దారిచూపు
6405,führen::V,jođettiđ,దారిచూపు
6406,führen::V,jåå´đted,దారిచూపు
6407,führen::V,выгкэ,దారిచూపు
6408,lehren::V,ööhpehtidh,బోధించు
6409,lehren::V,åhpadit,బోధించు
6410,lehren::V,oahpahit,బోధించు
6411,lehren::V,máttááttiđ,బోధించు
6412,lehren::V,mätt'ted,బోధించు
6413,lehren::V,vuä´ppsted,బోధించు
6414,lehren::V,ма̄тҍха,బోధించు
6415,unterrichten::V,ööhpehtidh,నేర్పు
6416,unterrichten::V,lågådit,నేర్పు
6417,unterrichten::V,åhpadit,నేర్పు
6418,unterrichten::V,oahpahit,నేర్పు
6419,unterrichten::V,škovliđ,నేర్పు
6420,unterrichten::V,máttááttiđ,నేర్పు
6421,unterrichten::V,mätt'ted,నేర్పు
6422,unterrichten::V,vuä´ppsted,నేర్పు
6423,unterrichten::V,ма̄тҍха,నేర్పు
6424,aufziehen::V,eeledh,పెంచు
6425,aufziehen::V,bajedit,పెంచు
6426,aufziehen::V,biebmat,పెంచు
6427,aufziehen::V,pajaskeessiđ,పెంచు
6428,aufziehen::V,šoddâdiđ,పెంచు
6429,aufziehen::V,šõddeed,పెంచు
6430,aufziehen::V,peâm'mad,పెంచు
6431,aufziehen::V,вуэпьсе,పెంచు
6432,leiten::V,lijrehtidh,తీసుకపోవుట
6433,leiten::V,lájddit,తీసుకపోవుట
6434,leiten::V,oatsodit,తీసుకపోవుట
6435,leiten::V,jođihit,తీసుకపోవుట
6436,leiten::V,stivriđ,తీసుకపోవుట
6437,leiten::V,hovdiđ,తీసుకపోవుట
6438,leiten::V,jåå´đted,తీసుకపోవుట
6439,leiten::V,выгкэ,తీసుకపోవుట
6440,leiten::V,вӯййкье,తీసుకపోవుట
6441,antreiben::V,eadtjoestidh,ప్రేరేపించు
6442,antreiben::V,hasodit,ప్రేరేపించు
6443,antreiben::V,hállsjedit,ప్రేరేపించు
6444,antreiben::V,gevret,ప్రేరేపించు
6445,antreiben::V,rássat,ప్రేరేపించు
6446,antreiben::V,kušottiđ,ప్రేరేపించు
6447,antreiben::V,huá'puttiđ,ప్రేరేపించు
6448,antreiben::V,rääskted,ప్రేరేపించు
6449,antreiben::V,hõškkled,ప్రేరేపించు
6450,antreiben::V,ёадҌхе,ప్రేరేపించు
6451,lassen::V,baajedh,అనుమతించు
6452,lassen::V,-ahttet,అనుమతించు
6453,lassen::V,diktit,అనుమతించు
6454,lassen::V,-ttiđ,అనుమతించు
6455,lassen::V,ä´n,అనుమతించు
6456,lassen::V,па̄ххкэ,అనుమతించు
6457,einladen::V,bööredh,ఆహ్వానించు
6458,einladen::V,bivddit,ఆహ్వానించు
6459,einladen::V,gåhttjot,ఆహ్వానించు
6460,einladen::V,bovdet,ఆహ్వానించు
6461,einladen::V,koččođ,ఆహ్వానించు
6462,einladen::V,kåččad,ఆహ్వానించు
6463,einladen::V,коаххче,ఆహ్వానించు
6464,vereinigen::V,iktedidh,కూడుట
6465,vereinigen::V,aktidit,కూడుట
6466,vereinigen::V,ovttastahttit,కూడుట
6467,vereinigen::V,o'vtâstittiđ,కూడుట
6468,vereinigen::V,õhtteed,కూడుట
6469,vereinigen::V,э̄хтхэ,కూడుట
6470,besuchen::V,åahpodh,పోయి చూచు
6471,besuchen::V,goevlelidh,పోయి చూచు
6472,besuchen::V,guossit,పోయి చూచు
6473,besuchen::V,gal'let,పోయి చూచు
6474,besuchen::V,fitnat,పోయి చూచు
6475,besuchen::V,kolliđ,పోయి చూచు
6476,besuchen::V,kõ´ll'jed,పోయి చూచు
6477,besuchen::V,по̄дтлэ,పోయి చూచు
6478,besuchen::V,во̄тэдтэ,పోయి చూచు
6479,besuchen::V,во̄а̄ррдэ,పోయి చూచు
6480,treffen::V,dieviedidh,కలియు
6481,treffen::V,iejvvit,కలియు
6482,treffen::V,deaivat,కలియు
6483,treffen::V,staaviđ,కలియు
6484,treffen::V,teividiđ,కలియు
6485,treffen::V,o´ddjõõttâd,కలియు
6486,treffen::V,вуэсстлэ,కలియు
6487,sich versammeln::V,gaavnedidh,కూర్చు
6488,sich versammeln::V,tjoaggut,కూర్చు
6489,sich versammeln::V,čoahkkanit,కూర్చు
6490,sich versammeln::V,čokkâniđ,కూర్చు
6491,sich versammeln::V,nurâdâttâđ,కూర్చు
6492,sich versammeln::V,noorõõttâd,కూర్చు
6493,sich versammeln::V,вӯллклэ,కూర్చు
6494,spielen::V,rïdtjedh,ఆట లాడు
6495,spielen::V,lustedalledh,ఆట లాడు
6496,spielen::V,ståhkat,ఆట లాడు
6497,spielen::V,stuvssit,ఆట లాడు
6498,spielen::V,speallat,ఆట లాడు
6499,spielen::V,le'ihâšiđ,ఆట లాడు
6500,spielen::V,siõrrâd,ఆట లాడు
6501,spielen::V,speâllad,ఆట లాడు
6502,spielen::V,сӣррэ,ఆట లాడు
6503,singen::V,laavlodh,పాడు
6504,singen::V,lávllot,పాడు
6505,singen::V,lávlut,పాడు
6506,singen::V,lávluđ,పాడు
6507,singen::V,läullad,పాడు
6508,singen::V,ла̄ввлэ,పాడు
6509,tanzen::V,daanhtsodh,నృత్యముచేయు
6510,tanzen::V,dánssat,నృత్యముచేయు
6511,tanzen::V,gærssulit,నృత్యముచేయు
6512,tanzen::V,dánset,నృత్యముచేయు
6513,tanzen::V,tánssáđ,నృత్యముచేయు
6514,tanzen::V,ta´nssjed,నృత్యముచేయు
6515,tanzen::V,pleäs'sjed,నృత్యముచేయు
6516,tanzen::V,нюччке,నృత్యముచేయు
6517,tanzen::V,пляссъе,నృత్యముచేయు
6518,sich trennen::V,jååkedidh,ఎడబాయుట
6519,sich trennen::V,sirrat,ఎడబాయుట
6520,sich trennen::V,sirádit,ఎడబాయుట
6521,sich trennen::V,earránit,ఎడబాయుట
6522,sich trennen::V,ratkuđ,ఎడబాయుట
6523,sich trennen::V,rätkkjed,ఎడబాయుట
6524,sich trennen::V,кӯдтъе,ఎడబాయుట
6525,verlassen::V,laehpedh,విడుచు
6526,verlassen::V,guodet,విడుచు
6527,verlassen::V,guođđit,విడుచు
6528,verlassen::V,hilgođ,విడుచు
6529,verlassen::V,kyeđđiđ,విడుచు
6530,verlassen::V,kue´đđed,విడుచు
6531,verlassen::V,сӯһпъе,విడుచు
6532,retten::V,gorredidh,తప్పించుట
6533,retten::V,gádjot,తప్పించుట
6534,retten::V,gádjut,తప్పించుట
6535,retten::V,kááijuđ,తప్పించుట
6536,retten::V,piä'luštiđ,తప్పించుట
6537,retten::V,ka´jjeed,తప్పించుట
6538,retten::V,вуаннче,తప్పించుట
6539,bewachen::V,geehtedh,కాపాడు
6540,bewachen::V,váktit,కాపాడు
6541,bewachen::V,fáktet,కాపాడు
6542,bewachen::V,vahtiđ,కాపాడు
6543,bewachen::V,värddjed,కాపాడు
6544,bewachen::V,va´httjed,కాపాడు
6545,bewachen::V,пынне,కాపాడు
6546,bewachen::V,ка̄рвуллэ,కాపాడు
6547,schützen::V,vaarjelidh,రక్షించు
6548,schützen::V,suoddjit,రక్షించు
6549,schützen::V,suodjalit,రక్షించు
6550,schützen::V,suddjet,రక్షించు
6551,schützen::V,varjâliđ,రక్షించు
6552,schützen::V,suâided,రక్షించు
6553,schützen::V,varjjled,రక్షించు
6554,schützen::V,пынне,రక్షించు
6555,verteidigen::V,vaarjelidh,రక్షించు
6556,verteidigen::V,bælostit,రక్షించు
6557,verteidigen::V,bealuštit,రక్షించు
6558,verteidigen::V,čuollat,రక్షించు
6559,verteidigen::V,piä'luštiđ,రక్షించు
6560,verteidigen::V,peälšted,రక్షించు
6561,verteidigen::V,пэ̄лль мэ̄ннэ,రక్షించు
6562,sich schlagen::V,dåarodh,జగడమాడు
6563,sich schlagen::V,tjoelestidh,జగడమాడు
6564,sich schlagen::V,doarrot,జగడమాడు
6565,sich schlagen::V,doarrut,జగడమాడు
6566,sich schlagen::V,tuárruđ,జగడమాడు
6567,sich schlagen::V,tuärrad,జగడమాడు
6568,sich schlagen::V,туаррэ,జగడమాడు
6569,schießen::V,vuetjedh,కాల్చు
6570,schießen::V,skööhtedh,కాల్చు
6571,schießen::V,vuohtjet,కాల్చు
6572,schießen::V,báhčit,కాల్చు
6573,schießen::V,pääččiđ,కాల్చు
6574,schießen::V,pää´ččed,కాల్చు
6575,schießen::V,ря̄хшкхэ,కాల్చు
6576,siegen::V,vïtnedh,గెలుచు
6577,siegen::V,vuojttet,గెలుచు
6578,siegen::V,vuoitit,గెలుచు
6579,siegen::V,vyei'ttiđ,గెలుచు
6580,siegen::V,vuei´tted,గెలుచు
6581,siegen::V,вуэйхьтэ,గెలుచు
6582,ärgern::V,måarahtehtedh,పీడించుట
6583,ärgern::V,suhttadit,పీడించుట
6584,ärgern::V,hárdit,పీడించుట
6585,ärgern::V,piä'ṿuttiđ,పీడించుట
6586,ärgern::V,âsseed,పీడించుట
6587,ärgern::V,се̄нтхэ,పీడించుట
6588,schlagen::V,håasedh,కొట్టు
6589,schlagen::V,laekedh,కొట్టు
6590,schlagen::V,tsábbmet,కొట్టు
6591,schlagen::V,tjassket,కొట్టు
6592,schlagen::V,huškut,కొట్టు
6593,schlagen::V,časkeđ,కొట్టు
6594,schlagen::V,čâ´cǩǩed,కొట్టు
6595,schlagen::V,та̄гкэ,కొట్టు
6596,schlagen::V,ва̄сстэ,కొట్టు
6597,treten::V,tjïektjedh,తన్ను
6598,treten::V,tjiektjat,తన్ను
6599,treten::V,čiekčat,తన్ను
6600,treten::V,čieh'čâđ,తన్ను
6601,treten::V,tanccâđ,తన్ను
6602,treten::V,tanccâd,తన్ను
6603,treten::V,то̄ппцэ,తన్ను
6604,stechen::V,baskedh,కుట్టు
6605,stechen::V,tjuoggit,కుట్టు
6606,stechen::V,čuoggut,కుట్టు
6607,stechen::V,čuog'giđ,కుట్టు
6608,stechen::V,čuõ´ǧ'ǧeed,కుట్టు
6609,stechen::V,чо̄ххкэ,కుట్టు
6610,stoßen::V,nehkiehtidh,గెంటు
6611,stoßen::V,nårddådit,గెంటు
6612,stoßen::V,nordadit,గెంటు
6613,stoßen::V,nutkâliđ,గెంటు
6614,stoßen::V,oi´ǧǧeed,గెంటు
6615,stoßen::V,оййкье,గెంటు
6616,stoßen::V,тоалкъе,గెంటు
6617,stehlen::V,sualadidh,దొంగిలించు
6618,stehlen::V,suoládit,దొంగిలించు
6619,stehlen::V,suoládit,దొంగిలించు
6620,stehlen::V,suá'ládiđ,దొంగిలించు
6621,stehlen::V,suâleed,దొంగిలించు
6622,stehlen::V,суэлнэ,దొంగిలించు
6623,stören::V,stööredh,కలతపఱచు
6624,stören::V,hearaldehtedh,కలతపఱచు
6625,stören::V,massit,కలతపఱచు
6626,stören::V,sjuddit,కలతపఱచు
6627,stören::V,heađuštit,కలతపఱచు
6628,stören::V,hettiđ,కలతపఱచు
6629,stören::V,heṃâdiđ,కలతపఱచు
6630,stören::V,stamlded,కలతపఱచు
6631,stören::V,вӣршэ,కలతపఱచు
6632,stören::V,е̄кхэллэ,కలతపఱచు
6633,belästigen::V,vaejviestidh,పీడించు
6634,belästigen::V,vájvedit,పీడించు
6635,belästigen::V,muodástuhttet,పీడించు
6636,belästigen::V,váivvidit,పీడించు
6637,belästigen::V,bieguhit,పీడించు
6638,belästigen::V,vä'ividiđ,పీడించు
6639,belästigen::V,stamlded,పీడించు
6640,belästigen::V,е̄кхэллэ,పీడించు
6641,belästigen::V,во̄а̄йвшэ,పీడించు
6642,verbergen::V,tjïekedh,దాచు
6643,verbergen::V,tjiehkat,దాచు
6644,verbergen::V,čiehkat,దాచు
6645,verbergen::V,čieḥâđ,దాచు
6646,verbergen::V,peittad,దాచు
6647,verbergen::V,чӣгкэ,దాచు
6648,verbergen::V,пе̄йхьтэ,దాచు
6649,täuschen::V,iermedh,మోసము చేయు
6650,täuschen::V,eajhkaldehtedh,మోసము చేయు
6651,täuschen::V,tjáddjit,మోసము చేయు
6652,täuschen::V,dájuhit,మోసము చేయు
6653,täuschen::V,viehtalit,మోసము చేయు
6654,täuschen::V,villiđ,మోసము చేయు
6655,täuschen::V,ǩiõllâd,మోసము చేయు
6656,täuschen::V,вӯйхе,మోసము చేయు
6657,täuschen::V,пе̄йхьтэ,మోసము చేయు
6658,täuschen::V,ке̄лсэллэ,మోసము చేయు
6659,betrügen::V,biehtedh,మోసపుచ్చు
6660,betrügen::V,biehttet,మోసపుచ్చు
6661,betrügen::V,beahttit,మోసపుచ్చు
6662,betrügen::V,filliđ,మోసపుచ్చు
6663,betrügen::V,ǩiõllâd,మోసపుచ్చు
6664,betrügen::V,pä´rtteed,మోసపుచ్చు
6665,betrügen::V,вӯйхе,మోసపుచ్చు
6666,betrügen::V,пе̄йхьтэ,మోసపుచ్చు
6667,betrügen::V,ке̄лсэллэ,మోసపుచ్చు
6668,töten::V,buvvedh,చంపు
6669,töten::V,gåddet,చంపు
6670,töten::V,soaggit,చంపు
6671,töten::V,goddit,చంపు
6672,töten::V,surmiđ,చంపు
6673,töten::V,jämittiđ,చంపు
6674,töten::V,kå´dded,చంపు
6675,töten::V,so´rmmjed,చంపు
6676,töten::V,коаннҌтэ,చంపు
6677,wohnen::V,årrodh,నివసించు
6678,wohnen::V,veasodh,నివసించు
6679,wohnen::V,årrot,నివసించు
6680,wohnen::V,viessot,నివసించు
6681,wohnen::V,orrut,నివసించు
6682,wohnen::V,aassâđ,నివసించు
6683,wohnen::V,aassâd,నివసించు
6684,wohnen::V,jälsted,నివసించు
6685,wohnen::V,е̄лле,నివసించు
6686,arbeiten::V,barkedh,పనిచేయు
6687,arbeiten::V,rihtjat,పనిచేయు
6688,arbeiten::V,bargat,పనిచేయు
6689,arbeiten::V,porgâđ,పనిచేయు
6690,arbeiten::V,tue´j'jeed,పనిచేయు
6691,arbeiten::V,лыххкэ,పనిచేయు
6692,arbeiten::V,ро̄бхушшэ,పనిచేయు
6693,sammeln::V,tjåegkedh,ప్రోగుచేయు
6694,sammeln::V,tjoahkkit,ప్రోగుచేయు
6695,sammeln::V,čoaggit,ప్రోగుచేయు
6696,sammeln::V,čokkiđ,ప్రోగుచేయు
6697,sammeln::V,čuág'giđ,ప్రోగుచేయు
6698,sammeln::V,noorrâd,ప్రోగుచేయు
6699,sammeln::V,нёавсэ,ప్రోగుచేయు
6700,pflücken::V,tjåegkedh,యేరుట
6701,pflücken::V,tjoagget,యేరుట
6702,pflücken::V,čoaggit,యేరుట
6703,pflücken::V,čuág'giđ,యేరుట
6704,pflücken::V,uussâd,యేరుట
6705,pflücken::V,кышшкэ,యేరుట
6706,jagen::V,bearhtodh,వేటాడు
6707,jagen::V,viejddit,వేటాడు
6708,jagen::V,bivdit,వేటాడు
6709,jagen::V,miä'cástiđ,వేటాడు
6710,jagen::V,miä´csted,వేటాడు
6711,jagen::V,ме̄ххьцтэ,వేటాడు
6712,fischen::V,gööledh,వెదకు
6713,fischen::V,håagkodh,వెదకు
6714,fischen::V,guollit,వెదకు
6715,fischen::V,guolástit,వెదకు
6716,fischen::V,kuá'lástiđ,వెదకు
6717,fischen::V,kue´llšeed,వెదకు
6718,fischen::V,шылле кӯль,వెదకు
6719,fassen::V,bivtedh,పట్టుకొమ
6720,fassen::V,giddit,పట్టుకొమ
6721,fassen::V,bivdit,పట్టుకొమ
6722,fassen::V,pivdeđ,పట్టుకొమ
6723,fassen::V,kå´dded,పట్టుకొమ
6724,fassen::V,со̄а̄гкэ,పట్టుకొమ
6725,hüten::V,geehtedh,మందచేరుట
6726,hüten::V,váktit,మందచేరుట
6727,hüten::V,geahččat,మందచేరుట
6728,hüten::V,keččâđ,మందచేరుట
6729,hüten::V,hoi´ddjed,మందచేరుట
6730,hüten::V,пынне,మందచేరుట
6731,treiben::V,vuejiehtidh,నడపు
6732,treiben::V,vuojedit,నడపు
6733,treiben::V,vuodjelit,నడపు
6734,treiben::V,vyeijiđ,నడపు
6735,treiben::V,vue´jjad,నడపు
6736,treiben::V,выйхе,నడపు
6737,treiben::V,го̄ннэ,నడపు
6738,anbinden::V,viedtedh,కట్టు
6739,anbinden::V,gaarhkedidh,కట్టు
6740,anbinden::V,dabrrit,కట్టు
6741,anbinden::V,dæhppodit,కట్టు
6742,anbinden::V,čatnat,కట్టు
6743,anbinden::V,čoonnâđ,కట్టు
