,Concept_ID,ga,se
6077,liegen::V,luigh,ле̄шшэ
6078,hängen::V,tá crochta,gævnjasjidh
6079,hängen::V,tá crochta,gahtsahit
6080,hängen::V,tá crochta,heaŋgát
6081,hängen::V,tá crochta,hiäŋ'gáđ
6082,hängen::V,tá crochta,sorččad
6083,hängen::V,tá crochta,ла̄бпэ
6084,werden::V,éirigh,sjïdtedh
6085,werden::V,éirigh,sjaddat
6086,werden::V,éirigh,beassat
6087,werden::V,éirigh,šoddâđ
6088,werden::V,éirigh,šõddâd
6089,werden::V,éirigh,шэ̄ннтэ
6090,passieren::V,tarlaigh,vaasedh
6091,passieren::V,tarlaigh,sjaddat
6092,passieren::V,tarlaigh,dáhpáduvvat
6093,passieren::V,tarlaigh,vássit
