,Concept_ID,lez,se
6250,berühren::V,хкӏурун,duohttat
6251,berühren::V,хкӏурун,giehtadit
6252,berühren::V,хкӏурун,guoskat
6253,berühren::V,хкӏурун,guoskkahit
6254,berühren::V,хкӏурун,kuos'kâđ
6255,berühren::V,хкӏурун,kuo'skâttiđ
6256,berühren::V,хкӏурун,nja'vhâstiđ
6257,berühren::V,хкӏурун,kuõskted
6258,berühren::V,хкӏурун,njaauksted
6259,berühren::V,хкӏурун,кӯсскэ
6260,berühren::V,хкӏурун,лыксаххьтэ
6261,verbinden::V,гилигун,ektiedidh
6262,verbinden::V,гилигун,gårredidh
6263,verbinden::V,гилигун,tjadnat
6264,verbinden::V,гилигун,ovttastahttit
6265,verbinden::V,гилигун,o'vtâstittiđ
6266,verbinden::V,гилигун,lahteđ
6267,verbinden::V,гилигун,lâ´htted
6268,verbinden::V,гилигун,чӯллмдэ
6269,bedecken::V,кӏевун,gaptjedh
6270,bedecken::V,кӏевун,jávvet
6271,bedecken::V,кӏевун,gåbttjåt
6272,bedecken::V,кӏевун,gokčat
6273,bedecken::V,кӏевун,luáv'diđ
6274,bedecken::V,кӏевун,kä´tted
6275,bedecken::V,кӏевун,tu´vdded
6276,bedecken::V,кӏевун,аййдэ
6277,bedecken::V,кӏевун,тэ̄ффкэ
6278,bedecken::V,кӏевун,ка̄ххьтэ
6279,aufhängen::V,куьрсарун,gævnjodh
6280,aufhängen::V,куьрсарун,gæhtsasjidh
6281,aufhängen::V,куьрсарун,gahtsot
6282,aufhängen::V,куьрсарун,gatsostit
6283,aufhängen::V,куьрсарун,heŋget
6284,aufhängen::V,куьрсарун,heŋgiđ
6285,aufhängen::V,куьрсарун,he'ŋgâstiđ
6286,aufhängen::V,куьрсарун,kååccad
6287,aufhängen::V,куьрсарун,коадсэ
6288,anzünden::V,куькӏуьрун,tsïhkijehtedh
6289,anzünden::V,куькӏуьрун,buollidit
6290,anzünden::V,куькӏуьрун,tsahkkidit
6291,anzünden::V,куькӏуьрун,cahkkedit
6292,anzünden::V,куькӏуьрун,cokkiittiđ
6293,anzünden::V,куькӏуьрун,cõ´ǩǩted
6294,anzünden::V,куькӏуьрун,puâl'lted
6295,anzünden::V,куькӏуьрун,пуэллхэ
6296,aufheben::V,хкажун,bijjiedidh
6297,aufheben::V,хкажун,låpptit
6298,aufheben::V,хкажун,bajidit
6299,aufheben::V,хкажун,pajediđ
6300,aufheben::V,хкажун,pââi´ded
6301,aufheben::V,хкажун,пайнэ
6302,zurücklassen::V,тун,laehpedh
6303,zurücklassen::V,тун,guodet
6304,zurücklassen::V,тун,guođđit
6305,zurücklassen::V,тун,kyeđđiḋ
6306,zurücklassen::V,тун,kue´đđed
6307,zurücklassen::V,тун,кӯдтӭ
6308,verlieren::V,квадарун,dassedh
6309,verlieren::V,квадарун,biestedh
6310,verlieren::V,квадарун,masset
6311,verlieren::V,квадарун,láhppet
6312,verlieren::V,квадарун,láhppit
6313,verlieren::V,квадарун,läppiđ
6314,verlieren::V,квадарун,monâttiđ
6315,verlieren::V,квадарун,lä´pped
6316,verlieren::V,квадарун,rââ´ppted
6317,verlieren::V,квадарун,ка̄дхэ
6318,verlieren::V,квадарун,кӯдтъе
6319,fallen lassen::V,авадрун,gahtjehtidh
6320,fallen lassen::V,авадрун,luojttet
6321,fallen lassen::V,авадрун,luojttalit
6322,fallen lassen::V,авадрун,gahčahit
6323,fallen lassen::V,авадрун,lyeš'tiđ
6324,fallen lassen::V,авадрун,kočâttiđ
6325,fallen lassen::V,авадрун,rõpsted
6326,fallen lassen::V,авадрун,kõõččted
6327,fallen lassen::V,авадрун,ёҏтэ
6328,fallen lassen::V,авадрун,кэчхэ
6329,machen::V,авун,daajhtodh
6330,machen::V,авун,dahkat
6331,machen::V,авун,dahkat
6332,machen::V,авун,rähtiđ
6333,machen::V,авун,raajjâd
6334,machen::V,авун,tue´j'jeed
6335,machen::V,авун,тӯййше
6336,machen::V,авун,ӣллькье
6337,machen::V,кар авун,daajhtodh
6338,machen::V,кар авун,dahkat
6339,machen::V,кар авун,dahkat
6340,machen::V,кар авун,rähtiđ
6341,machen::V,кар авун,raajjâd
6342,machen::V,кар авун,tue´j'jeed
6343,machen::V,кар авун,тӯййше
6344,machen::V,кар авун,ӣллькье
6345,herstellen::V,расун,skaepiedidh
6346,herstellen::V,расун,buvtadit
6347,herstellen::V,расун,dudjot
6348,herstellen::V,расун,a'mnâstiđ
6349,herstellen::V,расун,va'lmâštiđ
6350,herstellen::V,расун,vaalmšted
6351,herstellen::V,расун,лыххкэ
6352,herstellen::V,расун,ӣллькье
6353,bauen::V,туькӏуьрун,bigkedh
6354,bauen::V,туькӏуьрун,biggit
6355,bauen::V,туькӏуьрун,ráhkadit
6356,bauen::V,туькӏуьрун,huksiđ
6357,bauen::V,туькӏуьрун,raajjâd
6358,bauen::V,туькӏуьрун,тӯййше
6359,reparieren::V,расун,davvodh
6360,reparieren::V,расун,divvot
6361,reparieren::V,расун,divvut
6362,reparieren::V,расун,tivvoođ
6363,reparieren::V,расун,čihtâđ
6364,reparieren::V,расун,teevvad
6365,reparieren::V,расун,чиннэ
6366,verbessern::V,хъсанрун,bueriedidh
6367,verbessern::V,хъсанрун,báredit
6368,verbessern::V,хъсанрун,buoredit
6369,verbessern::V,хъсанрун,buoridit
6370,verbessern::V,хъсанрун,pye'rediđ
6371,verbessern::V,хъсанрун,pue´reed
6372,verbessern::V,хъсанрун,шӣгнэ
6373,ändern::V,табдил авун,jeatjahtehtedh
6374,ändern::V,табдил авун,rievddadit
6375,ändern::V,табдил авун,muhttit
6376,ändern::V,табдил авун,molsut
6377,ändern::V,табдил авун,mutteđ
6378,ändern::V,табдил авун,mu´tted
6379,ändern::V,табдил авун,вуайхе
6380,ändern::V,табдил авун,ка̄вьсе
6381,graben::V,эгъуьнун,berkedh
6382,graben::V,эгъуьнун,kroehkedh
6383,graben::V,эгъуьнун,bállet
6384,graben::V,эгъуьнун,goaivut
6385,graben::V,эгъуьнун,roggat
6386,graben::V,эгъуьнун,kuái'vuđ
6387,graben::V,эгъуьнун,rääppad
6388,graben::V,эгъуьнун,kuäivvad
6389,graben::V,эгъуьнун,ра̄бпэ
6390,graben::V,эгъуьнун,куаййве
6391,beugen::V,акӏажарун,sojjedidh
6392,beugen::V,акӏажарун,såjådit
6393,beugen::V,акӏажарун,sojahit
6394,beugen::V,акӏажарун,sujâttiđ
6395,beugen::V,акӏажарун,kå´mrded
6396,beugen::V,акӏажарун,njikklõõttâd
6397,beugen::V,акӏажарун,сойхьтэ
6398,beugen::V,акӏажарун,то̄а̄ххкэ
6399,beugen::V,акӏажарун,нигклаххьтэ
6400,beugen::V,кангур авун,sojjedidh
6401,beugen::V,кангур авун,såjådit
6402,beugen::V,кангур авун,sojahit
6403,beugen::V,кангур авун,sujâttiđ
6404,beugen::V,кангур авун,kå´mrded
6405,beugen::V,кангур авун,njikklõõttâd
6406,beugen::V,кангур авун,сойхьтэ
6407,beugen::V,кангур авун,то̄а̄ххкэ
6408,beugen::V,кангур авун,нигклаххьтэ
6409,biegen::V,патахъарун,sojjehtidh
6410,biegen::V,патахъарун,såjådit
6411,biegen::V,патахъарун,niejddet
6412,biegen::V,патахъарун,sojahit
6413,biegen::V,патахъарун,čipteđ
6414,biegen::V,патахъарун,soojted
6415,biegen::V,патахъарун,сойхьтэ
6416,drehen::V,алчударун,jårrehtidh
6417,drehen::V,алчударун,bådnjåt
6418,drehen::V,алчударун,botnjat
6419,drehen::V,алчударун,jurâttiđ
6420,drehen::V,алчударун,jåårǥlâ´tted
6421,drehen::V,алчударун,чоӊӊтэ
6422,umdrehen::V,элкъуьрун,jarkedh
6423,umdrehen::V,элкъуьрун,måttsåstit
6424,umdrehen::V,элкъуьрун,botnjat
6425,umdrehen::V,элкъуьрун,jorgođ
6426,umdrehen::V,элкъуьрун,jårǥsted
6427,umdrehen::V,элкъуьрун,коамьхе
6428,umdrehen::V,элкъуьрун,калльтлэ
6429,heben::V,хкажун,luknjedh
6430,heben::V,хкажун,baavhkestidh
6431,heben::V,хкажун,bajedit
6432,heben::V,хкажун,loktet
6433,heben::V,хкажун,bajidit
6434,heben::V,хкажун,pajediđ
6435,heben::V,хкажун,kokkiđ
6436,heben::V,хкажун,kaggâd
6437,heben::V,хкажун,pââ´jeed
6438,heben::V,хкажун,пайнэ
6439,heben::V,хкажун,пайнэллэ
6440,hochheben::V,хкажун,lutnjedh
6441,hochheben::V,хкажун,låggŋit
6442,hochheben::V,хкажун,loktet
6443,hochheben::V,хкажун,pajediđ
6444,hochheben::V,хкажун,kuåstteed
6445,hochheben::V,хкажун,пайнэ
6446,ergreifen::V,агалчна кьун,fihkelidh
6447,ergreifen::V,агалчна кьун,sårjjot
6448,ergreifen::V,агалчна кьун,doahppit
6449,ergreifen::V,агалчна кьун,fáhtet
6450,ergreifen::V,агалчна кьун,tuáppuđ
6451,ergreifen::V,агалчна кьун,poppâ´tted
6452,ergreifen::V,агалчна кьун,каццсе
6453,ergreifen::V,агалчна кьун,туэрркэ
6454,ergreifen::V,агалчна кьун,ро̄а̄ппчье
6455,halten::V,кьун,steeredh
6456,halten::V,кьун,utniedidh
6457,halten::V,кьун,anedit
6458,halten::V,кьун,adnalit
6459,halten::V,кьун,doallat
6460,halten::V,кьун,toollâd
6461,halten::V,кьун,tue´rjjeed
6462,halten::V,кьун,туаррье
6463,drücken::V,чуькьуьн,dïelkestidh
6464,drücken::V,чуькьуьн,dieddet
6465,drücken::V,чуькьуьн,deaddit
6466,drücken::V,чуькьуьн,čárvet
6467,drücken::V,чуькьуьн,čárvuđ
6468,drücken::V,чуькьуьн,čärvvad
6469,drücken::V,чуькьуьн,teä´d'ded
6470,drücken::V,чуькьуьн,пе̄ррэ
6471,drücken::V,чуькьуьн,ра̄ппче
6472,schieben::V,хуртӏ гун,vuetjedh
6473,schieben::V,хуртӏ гун,sjáhtjat
6474,schieben::V,хуртӏ гун,cáhkit
6475,schieben::V,хуртӏ гун,cuggâđ
6476,schieben::V,хуртӏ гун,oi´ǧǧeed
6477,schieben::V,хуртӏ гун,оййкье
6478,kratzen::V,къадгъунун,våhtsodh
6479,kratzen::V,къадгъунун,skreepedh
6480,kratzen::V,къадгъунун,ruohkkat
6481,kratzen::V,къадгъунун,ruohkastit
6482,kratzen::V,къадгъунун,gazzut
6483,kratzen::V,къадгъунун,kazzođ
6484,kratzen::V,къадгъунун,võckkâd
6485,kratzen::V,къадгъунун,кышшкэ
6486,kratzen::V,къадгъунун,каххьце
6487,lecken::V,мез гун,njåalodh
6488,lecken::V,мез гун,njoallot
6489,lecken::V,мез гун,njolodit
6490,lecken::V,мез гун,njuálluđ
6491,lecken::V,мез гун,njuällad
6492,lecken::V,мез гун,нюаллэ
6493,beißen::V,кӏасун,gaektjedh
6494,beißen::V,кӏасун,gássket
6495,beißen::V,кӏасун,gáskestit
6496,beißen::V,кӏасун,gáskit
6497,beißen::V,кӏасун,käskiđ
6498,beißen::V,кӏасун,kä´cǩǩed
6499,beißen::V,кӏасун,ка̄ццьке
6500,abreißen::V,галудун,bïhkedh
6501,abreißen::V,галудун,gajkkot
6502,abreißen::V,галудун,gaikkihit
6503,abreißen::V,галудун,roottâđ
6504,abreißen::V,галудун,ra´šǩǩeed
6505,abreißen::V,галудун,rååttad
6506,abreißen::V,галудун,ро̄дтҍе
6507,abreißen::V,галудун,пӯттҍкье
6508,abschneiden::V,атӏун,tjoehpestidh
6509,abschneiden::V,атӏун,jallat
6510,abschneiden::V,атӏун,čuohppat
6511,abschneiden::V,атӏун,jogâldiđ
6512,abschneiden::V,атӏун,geerelidh
6513,abschneiden::V,атӏун,е̄дтэ
6514,abschneiden::V,атӏун,е̄дтлэ
6515,stecken::V,сухун,rïjtedh
6516,stecken::V,сухун,tsævkkat
6517,stecken::V,сухун,cáhkit
6518,stecken::V,сухун,cuggâđ
6519,stecken::V,сухун,čuõ´ǧ'ǧeed
6520,stecken::V,сухун,чогксэ
6521,stecken::V,сухун,це̄ӈькхэ
6522,brechen::V,хун,dåajodh
6523,brechen::V,хун,tsåapkodh
6524,brechen::V,хун,doaddjut
6525,brechen::V,хун,cuvket
6526,brechen::V,хун,moorrâđ
6527,brechen::V,хун,mu´rdded
6528,brechen::V,хун,муррьтэ
6529,brechen::V,кукӏварун,dåajodh
6530,brechen::V,кукӏварун,tsåapkodh
6531,brechen::V,кукӏварун,doaddjut
6532,brechen::V,кукӏварун,cuvket
6533,brechen::V,кукӏварун,moorrâđ
6534,brechen::V,кукӏварун,mu´rdded
6535,brechen::V,кукӏварун,муррьтэ
6536,klopfen::V,тахъ-тахъ авун,beenghkedh
6537,klopfen::V,тахъ-тахъ авун,goalkkalit
6538,klopfen::V,тахъ-тахъ авун,tsábbmet
6539,klopfen::V,тахъ-тахъ авун,goalkit
6540,klopfen::V,тахъ-тахъ авун,skoalkit
6541,klopfen::V,тахъ-тахъ авун,skuá'lkuttiđ
6542,klopfen::V,тахъ-тахъ авун,kuälkted
6543,klopfen::V,тахъ-тахъ авун,та̄гкэ
6544,hauen::V,ягъун,beenghkedh
6545,hauen::V,ягъун,tjuollat
6546,hauen::V,ягъун,čuollat
6547,hauen::V,ягъун,čurmâđ
6548,hauen::V,ягъун,čâ´cǩǩed
6549,hauen::V,ягъун,та̄гкэ
6550,hauen::V,ягъун,ва̄сстэ
6551,kleben::V,алкӏурун,njamkedh
6552,kleben::V,алкӏурун,dædnjodit
6553,kleben::V,алкӏурун,liibmet
6554,kleben::V,алкӏурун,taṃadiđ
6555,kleben::V,алкӏурун,li´jmmjed
6556,kleben::V,алкӏурун,нямхэ
6557,kleben::V,кукӏурун,njamkedh
6558,kleben::V,кукӏурун,dædnjodit
6559,kleben::V,кукӏурун,liibmet
6560,kleben::V,кукӏурун,taṃadiđ
6561,kleben::V,кукӏурун,li´jmmjed
6562,kleben::V,кукӏурун,нямхэ
6563,reiben::V,тӏушунун,daanjedh
6564,reiben::V,тӏушунун,ruvvit
6565,reiben::V,тӏушунун,ruvvet
6566,reiben::V,тӏушунун,fiärruđ
6567,reiben::V,тӏушунун,heârrad
6568,reiben::V,тӏушунун,ru´vvjed
6569,reiben::V,тӏушунун,е̄ррэ
6570,streichen::V,алтадун,daejdedh
6571,streichen::V,алтадун,badtjadidh
6572,streichen::V,алтадун,vuojddat
6573,streichen::V,алтадун,málet
6574,streichen::V,алтадун,njuohtat
6575,streichen::V,алтадун,njuottâđ
6576,streichen::V,алтадун,puák'suđ
6577,streichen::V,алтадун,påhssad
6578,streichen::V,алтадун,мо̄а̄шшэ
6579,schleifen::V,кӏвенкӏв авун,slijhpedh
6580,schleifen::V,кӏвенкӏв авун,sadjet
6581,schleifen::V,кӏвенкӏв авун,sadjit
6582,schleifen::V,кӏвенкӏв авун,šliipet
6583,schleifen::V,кӏвенкӏв авун,saijeeđ
6584,schleifen::V,кӏвенкӏв авун,sââjjad
6585,schleifen::V,кӏвенкӏв авун,tabǯsted
6586,schleifen::V,кӏвенкӏв авун,то̄а̄мчсе
6587,schneiden::V,атӏун,bietskedh
6588,schneiden::V,атӏун,suoddat
6589,schneiden::V,атӏун,tjuohppat
6590,schneiden::V,атӏун,biesskedit
6591,schneiden::V,атӏун,čuohppat
6592,schneiden::V,атӏун,čuop'pâđ
6593,schneiden::V,атӏун,čuõp'pâd
6594,schneiden::V,атӏун,е̄дтэ
6595,schneiden::V,атӏун,пе̄ррэ
6596,schneiden::V,атӏун,чӯххпэ
6597,rütteln::V,къарсурун,firredh
6598,rütteln::V,къарсурун,doargestit
6599,rütteln::V,къарсурун,šluvgit
6600,rütteln::V,къарсурун,pušteđ
6601,rütteln::V,къарсурун,pu´štted
6602,rütteln::V,къарсурун,пушшьтэ
6603,schütteln::V,къарсурун,firredh
6604,schütteln::V,къарсурун,sjavnnjet
6605,schütteln::V,къарсурун,sillnat
6606,schütteln::V,къарсурун,skullhet
6607,schütteln::V,къарсурун,salkalit
6608,schütteln::V,къарсурун,pušteđ
6609,schütteln::V,къарсурун,pu´štted
6610,schütteln::V,къарсурун,пушшьтэ
6611,schwenken::V,элягъун,svinhtedh
6612,schwenken::V,элягъун,svikkastit
6613,schwenken::V,элягъун,šlivgut
6614,schwenken::V,элягъун,hiä'iluttiđ
6615,schwenken::V,элягъун,heeilted
6616,schwenken::V,элягъун,маххъе
6617,schwenken::V,галтадун,svinhtedh
6618,schwenken::V,галтадун,svikkastit
6619,schwenken::V,галтадун,šlivgut
6620,schwenken::V,галтадун,hiä'iluttiđ
6621,schwenken::V,галтадун,heeilted
6622,schwenken::V,галтадун,маххъе
6623,schütten::V,цун,gurhkedh
6624,schütten::V,цун,hállit
6625,schütten::V,цун,liejkkit
6626,schütten::V,цун,leškiđ
6627,schütten::V,цун,virâttiđ
6628,schütten::V,цун,väällad
6629,schütten::V,цун,ва̄ллэ
6630,füllen::V,ацӏурун,dievhtedh
6631,füllen::V,ацӏурун,dievddet
6632,füllen::V,ацӏурун,deavdit
6633,füllen::V,ацӏурун,tevdiđ
6634,füllen::V,ацӏурун,tiudded
6635,füllen::V,ацӏурун,тӣввтэ
6636,einwickeln::V,кутун,gïesedh
6637,einwickeln::V,кутун,giessat
6638,einwickeln::V,кутун,gárrat
6639,einwickeln::V,кутун,giessat
6640,einwickeln::V,кутун,gurpat
6641,einwickeln::V,кутун,kiessâđ
6642,einwickeln::V,кутун,ǩiõssâd
6643,einwickeln::V,кутун,кӣссэ
6644,einwickeln::V,элкъуьрун,gïesedh
6645,einwickeln::V,элкъуьрун,giessat
6646,einwickeln::V,элкъуьрун,gárrat
6647,einwickeln::V,элкъуьрун,giessat
6648,einwickeln::V,элкъуьрун,gurpat
6649,einwickeln::V,элкъуьрун,kiessâđ
6650,einwickeln::V,элкъуьрун,ǩiõssâd
6651,einwickeln::V,элкъуьрун,кӣссэ
6652,tragen::V,тухун,guedtedh
6653,tragen::V,тухун,guoddet
6654,tragen::V,тухун,guoddit
6655,tragen::V,тухун,kyed'diđ
6656,tragen::V,тухун,kue´d'ded
6657,tragen::V,тухун,кӯннҌтэ
6658,schleppen::V,галчӏурун,fatnehtidh
6659,schleppen::V,галчӏурун,sliehpit
6660,schleppen::V,галчӏурун,feastit
6661,schleppen::V,галчӏурун,vie'šidiđ
6662,schleppen::V,галчӏурун,hinnađ
6663,schleppen::V,галчӏурун,nje´ʒʒed
6664,schleppen::V,галчӏурун,чуввкэ
6665,ziehen::V,ялун,giesedh
6666,ziehen::V,ялун,giesset
6667,ziehen::V,ялун,geassit
6668,ziehen::V,ялун,keessiđ
6669,ziehen::V,ялун,ǩie´ssed
6670,ziehen::V,ялун,ке̄ссе
6671,ziehen::V,чӏугун,giesedh
6672,ziehen::V,чӏугун,giesset
6673,ziehen::V,чӏугун,geassit
6674,ziehen::V,чӏугун,keessiđ
6675,ziehen::V,чӏугун,ǩie´ssed
6676,ziehen::V,чӏугун,ке̄ссе
6677,aufbewahren::V,хуьн,vöörhkedh
6678,aufbewahren::V,хуьн,vuorkkit
6679,aufbewahren::V,хуьн,seailluhit
6680,aufbewahren::V,хуьн,siä'iluttiđ
6681,aufbewahren::V,хуьн,seeilted
6682,aufbewahren::V,хуьн,рӯкнэ
6683,werfen::V,гадрун,slampestidh
6684,werfen::V,гадрун,bálkkot
6685,werfen::V,гадрун,suhppet
6686,werfen::V,гадрун,šlivgiđ
6687,werfen::V,гадрун,čeâǥǥted
6688,werfen::V,гадрун,суэххпэ
6689,fangen::V,кьун,bivtedh
6690,fangen::V,кьун,giddit
6691,fangen::V,кьун,bivdit
6692,fangen::V,кьун,toppiđ
6693,fangen::V,кьун,tää´vted
6694,fangen::V,кьун,та̄бпэ
6695,fangen::V,кьун,со̄а̄гкэ
6696,packen::V,кьун,doerelidh
6697,packen::V,кьун,kreemsedh
6698,packen::V,кьун,doahppit
6699,packen::V,кьун,doahput
6700,packen::V,кьун,tuáppuđ
6701,packen::V,кьун,ká'ivâstiđ
6702,packen::V,кьун,tää´vted
6703,packen::V,кьун,каццсе
6704,packen::V,кьун,туэрркэ
6705,packen::V,кьун,ро̄а̄ппчье
6706,verstecken::V,кӏевун,tjïekedh
6707,verstecken::V,кӏевун,tjiehkat
6708,verstecken::V,кӏевун,čiehkat
6709,verstecken::V,кӏевун,čieḥâđ
6710,verstecken::V,кӏевун,peittad
6711,verstecken::V,кӏевун,пе̄йхьтэ
6712,teilen::V,паюн,juekedh
6713,teilen::V,паюн,juohket
6714,teilen::V,паюн,juohkit
6715,teilen::V,паюн,jyeḥiđ
6716,teilen::V,паюн,jue´ǩǩed
6717,teilen::V,паюн,ю̄гке
6718,teilen::V,паюн,ра̄ттҍке
6719,schicken::V,ракъурун,saadtodh
6720,schicken::V,ракъурун,sáddit
6721,schicken::V,ракъурун,sáddet
6722,schicken::V,ракъурун,vuo'lgâttiđ
6723,schicken::V,ракъурун,vuõltteed
6724,schicken::V,ракъурун,вӯлкхэ
6725,bringen::V,гъун,buektedh
6726,bringen::V,гъун,doalvvot
6727,bringen::V,гъун,buktit
6728,bringen::V,гъун,tuál'vuđ
6729,bringen::V,гъун,pu´htted
6730,bringen::V,гъун,пыххьтэ
6731,hinzufügen::V,алава авун,dievhtedh
6732,hinzufügen::V,алава авун,duoddit
6733,hinzufügen::V,алава авун,lasedit
6734,hinzufügen::V,алава авун,lasihit
6735,hinzufügen::V,алава авун,lasettiđ
6736,hinzufügen::V,алава авун,lââ´zzted
6737,hinzufügen::V,алава авун,лажьхе
6738,bekommen::V,къачун,åadtjodh
6739,bekommen::V,къачун,åttjudit
6740,bekommen::V,къачун,oažžut
6741,bekommen::V,къачун,juksâđ
6742,bekommen::V,къачун,uáž'žuđ
6743,bekommen::V,къачун,vuäǯ'ǯâd
6744,bekommen::V,къачун,вуаннче
6745,bekommen::V,жугъурун,åadtjodh
6746,bekommen::V,жугъурун,åttjudit
6747,bekommen::V,жугъурун,oažžut
6748,bekommen::V,жугъурун,juksâđ
6749,bekommen::V,жугъурун,uáž'žuđ
6750,bekommen::V,жугъурун,vuäǯ'ǯâd
6751,bekommen::V,жугъурун,вуаннче
6752,erhalten::V,къачун,åadtjodh
6753,erhalten::V,къачун,oadtjot
6754,erhalten::V,къачун,oažžut
6755,erhalten::V,къачун,uáž'žuđ
6756,erhalten::V,къачун,vuäǯ'ǯâd
6757,erhalten::V,къачун,ва̄лльтэ
6758,nehmen::V,къачун,vaeltedh
6759,nehmen::V,къачун,válldet
6760,nehmen::V,къачун,váldit
6761,nehmen::V,къачун,väldiđ
6762,nehmen::V,къачун,vä´ldded
6763,nehmen::V,къачун,ва̄лльтэ
6764,wählen::V,хкягъун,veeljedh
6765,wählen::V,хкягъун,válljit
6766,wählen::V,хкягъун,válljet
6767,wählen::V,хкягъун,valjiđ
6768,wählen::V,хкягъун,vaalšed
6769,wählen::V,хкягъун,va´lljeed
6770,wählen::V,хкягъун,воалшэ
6771,auswählen::V,хкягъун,veeljedh
6772,auswählen::V,хкягъун,tjuolldet
6773,auswählen::V,хкягъун,válljet
6774,auswählen::V,хкягъун,valjiđ
6775,auswählen::V,хкягъун,vaalšed
6776,auswählen::V,хкягъун,va´lljeed
6777,auswählen::V,хкягъун,воалшэ
6778,bewahren::V,хуьн,vaarjelidh
6779,bewahren::V,хуьн,bisodit
6780,bewahren::V,хуьн,várjjalit
6781,bewahren::V,хуьн,seailluhit
6782,bewahren::V,хуьн,varjâliđ
6783,bewahren::V,хуьн,varjjled
6784,bewahren::V,хуьн,ӣшшьтэ
6785,bewahren::V,хуьн,во̄а̄ррьдэ
6786,behindern::V,манийвал авун,hööptdeh
6787,behindern::V,манийвал авун,hieredit
6788,behindern::V,манийвал авун,muhttet
6789,behindern::V,манийвал авун,eastadit
6790,behindern::V,манийвал авун,estiđ
6791,behindern::V,манийвал авун,coggâđ
6792,behindern::V,манийвал авун,hettiđ
6793,behindern::V,манийвал авун,cõggâd
6794,behindern::V,манийвал авун,е̄кхэллэ
6795,verderben::V,чӏурун,biejstedh
6796,verderben::V,чӏурун,spedjat
6797,verderben::V,чӏурун,billistit
6798,verderben::V,чӏурун,pillediđ
6799,verderben::V,чӏурун,tårmmad
6800,verderben::V,чӏурун,pe´llsted
6801,verderben::V,чӏурун,тоаррмэ
6802,verderben::V,чӏурун,ма̄ййкэ
6803,beschädigen::V,нукьсанвал гун,fæjloedidh
6804,beschädigen::V,нукьсанвал гун,vahágahttet
6805,beschädigen::V,нукьсанвал гун,bilidit
6806,beschädigen::V,нукьсанвал гун,vahâgittiđ
6807,beschädigen::V,нукьсанвал гун,pä´rtteed
6808,beschädigen::V,нукьсанвал гун,муррьтэ
6809,zerbrechen::V,хун,tsööpkedh
6810,zerbrechen::V,хун,doadjet
6811,zerbrechen::V,хун,cuvket
6812,zerbrechen::V,хун,cuov'kkiđ
6813,zerbrechen::V,хун,muårrâd
6814,zerbrechen::V,хун,cu´vǩǩeed
6815,zerbrechen::V,хун,муррьтэ
6816,zerreißen::V,къазунун,gejhkielidh
6817,zerreißen::V,къазунун,gajkudit
6818,zerreißen::V,къазунун,gaikkodit
6819,zerreißen::V,къазунун,ráisket
6820,zerreißen::V,къазунун,kiškođ
6821,zerreißen::V,къазунун,ra´šǩǩeed
6822,zerreißen::V,къазунун,пуатткэ
6823,zerstören::V,чӏурун,eerjedh
6824,zerstören::V,чӏурун,biejsstet
6825,zerstören::V,чӏурун,håhkkidit
6826,zerstören::V,чӏурун,heavahit
6827,zerstören::V,чӏурун,duš'šadit
6828,zerstören::V,чӏурун,bilidit
6829,zerstören::V,чӏурун,hevâttiđ
6830,zerstören::V,чӏурун,hiâvted
6831,zerstören::V,чӏурун,ёҏтэ
6832,zerstören::V,барбатӏун,eerjedh
6833,zerstören::V,барбатӏун,biejsstet
6834,zerstören::V,барбатӏун,håhkkidit
6835,zerstören::V,барбатӏун,heavahit
6836,zerstören::V,барбатӏун,duš'šadit
6837,zerstören::V,барбатӏун,bilidit
6838,zerstören::V,барбатӏун,hevâttiđ
6839,zerstören::V,барбатӏун,hiâvted
6840,zerstören::V,барбатӏун,ёҏтэ
6841,verbrennen::V,ккун,båeltedh
6842,verbrennen::V,ккун,boalldet
6843,verbrennen::V,ккун,boaldit
6844,verbrennen::V,ккун,puál'diđ
6845,verbrennen::V,ккун,puä´ldded
6846,verbrennen::V,ккун,пуэлльтэ
6847,geben::V,гун,vedtedh
6848,geben::V,гун,vaddet
6849,geben::V,гун,addit
6850,geben::V,гун,addliđ
6851,geben::V,гун,ä´n
6852,geben::V,гун,аннҍтэ
6853,reichen::V,вугун,geelkedh
6854,reichen::V,вугун,lagádit
6855,reichen::V,вугун,geiget
6856,reichen::V,вугун,keigiđ
6857,reichen::V,вугун,vuõiggâ´stted
6858,reichen::V,вугун,аннҍтэ
6859,reichen::V,гун,geelkedh
6860,reichen::V,гун,lagádit
6861,reichen::V,гун,geiget
6862,reichen::V,гун,keigiđ
6863,reichen::V,гун,vuõiggâ´stted
6864,reichen::V,гун,аннҍтэ
6865,schenken::V,пишкеш авун,vedtedh
6866,schenken::V,пишкеш авун,vaddet
6867,schenken::V,пишкеш авун,skeaŋkut
6868,schenken::V,пишкеш авун,skeŋket
6869,schenken::V,пишкеш авун,skeŋkkiđ
6870,schenken::V,пишкеш авун,sǩiâŋkkâd
6871,schenken::V,пишкеш авун,ла̄ххе
6872,versprechen::V,гаф гун,luhpiedidh
6873,versprechen::V,гаф гун,jáhttet
6874,versprechen::V,гаф гун,lohpidit
6875,versprechen::V,гаф гун,lopediđ
6876,versprechen::V,гаф гун,lå´ppeed
6877,versprechen::V,гаф гун,о̄а̄шштҍе
6878,wünschen::V,дуьа авун,lahkoehtidh
6879,wünschen::V,дуьа авун,sávvat
6880,wünschen::V,дуьа авун,sávadit
