,Concept_ID,cv,se
4586,lieb::A,савнӑ,lådje
4587,lieb::A,савнӑ,gieres
4588,lieb::A,савнӑ,ráhkis
4589,lieb::A,савнӑ,láđis
4590,lieb::A,савнӑ,räähis
4591,lieb::A,савнӑ,pue´rr
4592,lieb::A,савнӑ,rää´ǩǩes
4593,lieb::A,савнӑ,мӣлса
4594,lustig::A,хаваслӑ,lustes
4595,lustig::A,хаваслӑ,suohtas
4596,lustig::A,хаваслӑ,hávski
4597,lustig::A,хаваслӑ,hitruu
4598,lustig::A,хаваслӑ,iilooš
4599,lustig::A,хаваслӑ,hää´sǩ
4600,lustig::A,хаваслӑ,viä´s'sel
4601,lustig::A,хаваслӑ,руэняс
4602,sanft::A,ачаш,lïemkeds
4603,sanft::A,ачаш,lines
4604,sanft::A,ачаш,lágŋet
4605,sanft::A,ачаш,linis
4606,sanft::A,ачаш,láđis
4607,sanft::A,ачаш,liägus
4608,sanft::A,ачаш,pivvâl
4609,sanft::A,ачаш,heä´nn
4610,sanft::A,ачаш,э̄йвсесь
4611,hungrig::A,выҫӑ,nælggomin
4612,hungrig::A,выҫӑ,nealggas
4613,hungrig::A,выҫӑ,neälǥlaž
4614,hungrig::A,выҫӑ,не̄лльк
4615,krank::A,чирлӗ,skïemtje
4616,krank::A,чирлӗ,skibás
4617,krank::A,чирлӗ,buohcci
4618,krank::A,чирлӗ,pyec'cee
4619,krank::A,чирлӗ,puõcci
4620,krank::A,чирлӗ,panntiõrvas
4621,krank::A,чирлӗ,кэ̄бп
4622,nackt::A,ҫара,båadtsoeh
4623,nackt::A,ҫара,rihtso
4624,nackt::A,ҫара,álás
4625,nackt::A,ҫара,pie'tittem
4626,nackt::A,ҫара,piät'táá
4627,nackt::A,ҫара,päälljas
4628,nackt::A,ҫара,пефта
4629,nackt::A,ҫара,па̄льяс
4630,traurig::A,салхуллӑ,håjnoes
4631,traurig::A,салхуллӑ,suohtas
4632,traurig::A,салхуллӑ,hådje
4633,traurig::A,салхуллӑ,ahkit
4634,traurig::A,салхуллӑ,ahheev
4635,traurig::A,салхуллӑ,â´ǩǩed
4636,traurig::A,салхуллӑ,чуэввесь
4637,lebendig::A,чӗрӗ,jielije
4638,lebendig::A,чӗрӗ,viesso
4639,lebendig::A,чӗрӗ,ealli
4640,lebendig::A,чӗрӗ,eeleev
4641,lebendig::A,чӗрӗ,jie´lli
4642,lebendig::A,чӗрӗ,е̄лльгденҍ
4643,gut::A,аван,buerie
4644,gut::A,аван,buorre
4645,gut::A,аван,buorre
4646,gut::A,аван,pyeṛi
4647,gut::A,аван,šiõǥǥ
4648,gut::A,аван,pue´rr
4649,gut::A,аван,шувв
4650,gut::A,аван,пуррь
4651,gut::A,лайӑх,buerie
4652,gut::A,лайӑх,buorre
4653,gut::A,лайӑх,buorre
4654,gut::A,лайӑх,pyeṛi
4655,gut::A,лайӑх,šiõǥǥ
4656,gut::A,лайӑх,pue´rr
4657,gut::A,лайӑх,шувв
4658,gut::A,лайӑх,пуррь
4659,schlecht::A,япӑх,nåake
4660,schlecht::A,япӑх,skraape
4661,schlecht::A,япӑх,mådtan
4662,schlecht::A,япӑх,nievrre
4663,schlecht::A,япӑх,headju
4664,schlecht::A,япӑх,heittot
4665,schlecht::A,япӑх,hyeṇi
4666,schlecht::A,япӑх,niev'ri
4667,schlecht::A,япӑх,hue´nn
4668,schlecht::A,япӑх,нюэссь
4669,schlecht::A,япӑх,ню̄э̄зесь
4670,schlecht::A,начар,nåake
4671,schlecht::A,начар,skraape
4672,schlecht::A,начар,mådtan
4673,schlecht::A,начар,nievrre
4674,schlecht::A,начар,headju
4675,schlecht::A,начар,heittot
4676,schlecht::A,начар,hyeṇi
4677,schlecht::A,начар,niev'ri
4678,schlecht::A,начар,hue´nn
4679,schlecht::A,начар,нюэссь
4680,schlecht::A,начар,ню̄э̄зесь
4681,richtig::A,тӗрӗс,rïekte
4682,richtig::A,тӗрӗс,duolla
4683,richtig::A,тӗрӗс,rievtes
4684,richtig::A,тӗрӗс,riekta
4685,richtig::A,тӗрӗс,vuoi'gâ
4686,richtig::A,тӗрӗс,vuõiǥâs
4687,richtig::A,тӗрӗс,вӯййк
4688,richtig::A,тӗрӗс,вӯйкэсс
4689,schlimm::A,йӗрӗнчӗк,nåake
4690,schlimm::A,йӗрӗнчӗк,bahá
4691,schlimm::A,йӗрӗнчӗк,vearrái
4692,schlimm::A,йӗрӗнчӗк,niev'ri
4693,schlimm::A,йӗрӗнчӗк,neu´rr
4694,schlimm::A,йӗрӗнчӗк,ню̄э̄зесь
4695,wahr::A,чӑн,saetnies
4696,wahr::A,чӑн,sádnes
4697,wahr::A,чӑн,duohta
4698,wahr::A,чӑн,tuotâ
4699,wahr::A,чӑн,tuõtt
4700,wahr::A,чӑн,вӯйкас
4701,alt::A,кивӗ,båeries
4702,alt::A,кивӗ,oames
4703,alt::A,кивӗ,boaris
4704,alt::A,кивӗ,uámis
4705,alt::A,кивӗ,vuä´mes
4706,alt::A,кивӗ,вуэммь
4707,neu::A,ҫӗнӗ,orre
4708,neu::A,ҫӗнӗ,ådås
4709,neu::A,ҫӗнӗ,ođas
4710,neu::A,ҫӗнӗ,uuđâs
4711,neu::A,ҫӗнӗ,oođâs
4712,neu::A,ҫӗнӗ,о̄дт
4713,ehemalig::A,пулнӑ,evtebe
4714,ehemalig::A,пулнӑ,åvdep
4715,ehemalig::A,пулнӑ,dološ
4716,ehemalig::A,пулнӑ,oovdiš
4717,ehemalig::A,пулнӑ,tuâl'jõž
4718,ehemalig::A,пулнӑ,туллъя
4719,ehemalig::A,пулнӑ,э̄ввтлэсь
4720,alt[Lebewesen]::A,ватӑ,voeres
4721,alt[Lebewesen]::A,ватӑ,vuoras
4722,alt[Lebewesen]::A,ватӑ,boares
4723,alt[Lebewesen]::A,ватӑ,vuoras
4724,alt[Lebewesen]::A,ватӑ,puáris
4725,alt[Lebewesen]::A,ватӑ,puä´res
4726,alt[Lebewesen]::A,ватӑ,пуэресь
4727,jung::A,яш,noere
4728,jung::A,яш,nuorra
4729,jung::A,яш,nuorra
4730,jung::A,яш,nuoṛâ
4731,jung::A,яш,nuõrr
4732,jung::A,яш,нӯрр
4733,jung::A,ҫамрӑк,noere
4734,jung::A,ҫамрӑк,nuorra
4735,jung::A,ҫамрӑк,nuorra
4736,jung::A,ҫамрӑк,nuoṛâ
4737,jung::A,ҫамрӑк,nuõrr
4738,jung::A,ҫамрӑк,нӯрр
4739,arm::A,чухӑн,giefies
4740,arm::A,чухӑн,hædjo
4741,arm::A,чухӑн,geafi
4742,arm::A,чухӑн,kevhi
4743,arm::A,чухӑн,ǩeeu´h
4744,arm::A,чухӑн,ва̄йваш
4745,reich::A,пуян,ræjhkoes
4746,reich::A,пуян,boanndá
4747,reich::A,пуян,rikkis
4748,reich::A,пуян,riges
4749,reich::A,пуян,ree´ǧǧes
4750,reich::A,пуян,ва̄птэк
4751,bekannt::A,пӗлӗш,åehpies
4752,bekannt::A,пӗлӗш,oahpes
4753,bekannt::A,пӗлӗш,dieđus
4754,bekannt::A,пӗлӗш,uápis
4755,bekannt::A,пӗлӗш,tuubdâs
4756,bekannt::A,пӗлӗш,toobdâs
4757,bekannt::A,пӗлӗш,томтас
4758,berühmt::A,чаплӑ,byögke
4759,berühmt::A,чаплӑ,mihtos
4760,berühmt::A,чаплӑ,beakkán
4761,berühmt::A,чаплӑ,beakkálmas
4762,berühmt::A,чаплӑ,mááinuh
4763,berühmt::A,чаплӑ,peeggâlm
4764,berühmt::A,чаплӑ,snäätnai
4765,berühmt::A,чаплӑ,куллъей
4766,fremd::A,ют,ammes
4767,fremd::A,ют,amás
4768,fremd::A,ют,vieres
4769,fremd::A,ют,amas
4770,fremd::A,ют,vie'res
4771,fremd::A,ют,puigâ
4772,fremd::A,ют,vee´res
4773,fremd::A,ют,е̄ххк
4774,fremd::A,ют,вӣресь
4775,verschieden::A,расна,ovmese
4776,verschieden::A,расна,moattelágásj
4777,verschieden::A,расна,iesjgeŋgalágásj
4778,verschieden::A,расна,eará
4779,verschieden::A,расна,eresláván
4780,verschieden::A,расна,jee´res
4781,verschieden::A,расна,jee´resnallšem
4782,verschieden::A,расна,югке
4783,verschieden::A,расна,югкеналшэм
4784,nah::A,ҫывӑх,gietskies
4785,nah::A,ҫывӑх,lahka
4786,nah::A,ҫывӑх,lagas
4787,nah::A,ҫывӑх,a'ldemuš
4788,nah::A,ҫывӑх,âlddlõs
4789,nah::A,ҫывӑх,альтэсь
4790,nah::A,ҫывӑхри,gietskies
4791,nah::A,ҫывӑхри,lahka
4792,nah::A,ҫывӑхри,lagas
4793,nah::A,ҫывӑхри,a'ldemuš
4794,nah::A,ҫывӑхри,âlddlõs
4795,nah::A,ҫывӑхри,альтэсь
4796,fern::A,инҫе,gahkese
4797,fern::A,инҫе,guhkken
4798,fern::A,инҫе,gáiddus
4799,fern::A,инҫе,kuhás
4800,fern::A,инҫе,ku´ǩes
4801,fern::A,инҫе,туммплэсь
4802,fern::A,аякри,gahkese
4803,fern::A,аякри,guhkken
4804,fern::A,аякри,gáiddus
4805,fern::A,аякри,kuhás
4806,fern::A,аякри,ku´ǩes
4807,fern::A,аякри,туммплэсь
4808,linker::A,сулахай,gårroeh
4809,linker::A,сулахай,gåro
4810,linker::A,сулахай,gurut
4811,linker::A,сулахай,čižet
4812,linker::A,сулахай,či´ǯǯ
4813,linker::A,сулахай,чинч
4814,rechter::A,сылтӑм,åelkies
4815,rechter::A,сылтӑм,oalges
4816,rechter::A,сылтӑм,olgeš
4817,rechter::A,сылтӑм,uál'gis
4818,rechter::A,сылтӑм,vuõiǥâs
4819,rechter::A,сылтӑм,вуэлькесь
4820,anderer::A,урӑх,jeatjebe
4821,anderer::A,урӑх,nubbe
4822,anderer::A,урӑх,eará
4823,anderer::A,урӑх,nubbi
4824,anderer::A,урӑх,nubbe
4825,anderer::A,урӑх,nu´bb
4826,anderer::A,урӑх,jee´res
4827,anderer::A,урӑх,мудта
4828,anderer::A,урӑх,е̄ресь
4829,erster::A,пӗрремӗш,voestes
4830,erster::A,пӗрремӗш,vuostasj
4831,erster::A,пӗрремӗш,vuosttaš
4832,erster::A,пӗрремӗш,vuos'muš
4833,erster::A,пӗрремӗш,vuõs's
4834,erster::A,пӗрремӗш,õõu´dmõs
4835,erster::A,пӗрремӗш,авьтмусс
4836,zweiter::A,иккӗмӗш,mubpie
4837,zweiter::A,иккӗмӗш,nubbe
4838,zweiter::A,иккӗмӗш,nubbi
4839,zweiter::A,иккӗмӗш,nubbe
4840,zweiter::A,иккӗмӗш,nu´bb
4841,zweiter::A,иккӗмӗш,ныммьп
4842,dritter::A,виҫҫӗмӗш,gåalmede
4843,dritter::A,виҫҫӗмӗш,goalmát
4844,dritter::A,виҫҫӗмӗш,goalmmát
4845,dritter::A,виҫҫӗмӗш,kuálmád
4846,dritter::A,виҫҫӗмӗш,kuälmad
4847,dritter::A,виҫҫӗмӗш,кӯа̄ллмант
4848,letzter::A,юлашки,minngemes
4849,letzter::A,юлашки,maŋemus
4850,letzter::A,юлашки,maŋimus
4851,letzter::A,юлашки,majemuš
4852,letzter::A,юлашки,mââi´mõs
4853,letzter::A,юлашки,маӈьмусс
4854,allein::ADV,пӗччен,oktegh
4855,allein::ADV,пӗччен,oktegimse
4856,allein::ADV,пӗччен,oktebisnie
4857,allein::ADV,пӗччен,aktu
4858,allein::ADV,пӗччен,okto
4859,allein::ADV,пӗччен,ohtuu
4860,allein::ADV,пӗччен,õhttu
4861,allein::ADV,пӗччен,о̄ххтэ
4862,auf einmal::ADV,кӗмӗрккен,avtatrajes
4863,auf einmal::ADV,кӗмӗрккен,hávális
4864,auf einmal::ADV,кӗмӗрккен,hávil
4865,auf einmal::ADV,кӗмӗрккен,tove
4866,auf einmal::ADV,кӗмӗрккен,аххтан
4867,zusammen::ADV,пӗрле,ektine
4868,zusammen::ADV,пӗрле,ektesne
4869,zusammen::ADV,пӗрле,tjåenghkesne
4870,zusammen::ADV,пӗрле,siegen
4871,zusammen::ADV,пӗрле,oktan
4872,zusammen::ADV,пӗрле,ovttas
4873,zusammen::ADV,пӗрле,čoahkis
4874,zusammen::ADV,пӗрле,oovtâst
4875,zusammen::ADV,пӗрле,õõutsââ´jest
4876,zusammen::ADV,пӗрле,аххтан
4877,zusammen::ADV,пӗрле,эфтэсьт
4878,lange::ADV,вӑрах,guhkiem
4879,lange::ADV,вӑрах,guhkev
4880,lange::ADV,вӑрах,mælggadav
4881,lange::ADV,вӑрах,guhká
4882,lange::ADV,вӑрах,kuhe
4883,lange::ADV,вӑрах,kuhháá
4884,lange::ADV,вӑрах,kuu´ǩǩ
4885,lange::ADV,вӑрах,кугкь
4886,plötzlich::ADV,сасартӑк,faahketji
4887,plötzlich::ADV,сасартӑк,hæhkkat
4888,plötzlich::ADV,сасартӑк,fáhkkestaga
4889,plötzlich::ADV,сасартӑк,fakkist
4890,plötzlich::ADV,сасартӑк,kruu´ta
4891,plötzlich::ADV,сасартӑк,а̄йнханна
4892,sofort::ADV,тӳрех,dallegh
4893,sofort::ADV,тӳрех,dalá
4894,sofort::ADV,тӳрех,dalánagi
4895,sofort::ADV,тӳрех,dakkavide
4896,sofort::ADV,тӳрех,dakkaviđe
4897,sofort::ADV,тӳрех,tállán
4898,sofort::ADV,тӳрех,naraaz
4899,sofort::ADV,тӳрех,атть
4900,später::ADV,кайран,mænngan 
4901,später::ADV,кайран,maŋŋebut
4902,später::ADV,кайран,maŋŋel
4903,später::ADV,кайран,maŋ̣eláá
4904,später::ADV,кайран,mâ´ŋŋlakast
4905,später::ADV,кайран,маӈӈа
4906,jetzt::ADV,халь,daelie
4907,jetzt::ADV,халь,dal
4908,jetzt::ADV,халь,dal
4909,jetzt::ADV,халь,tääl
4910,jetzt::ADV,халь,ââ´n
4911,jetzt::ADV,халь,атть
4912,jetzt::ADV,халӗ,daelie
4913,jetzt::ADV,халӗ,dal
4914,jetzt::ADV,халӗ,dal
4915,jetzt::ADV,халӗ,tääl
4916,jetzt::ADV,халӗ,ââ´n
4917,jetzt::ADV,халӗ,атть
4918,heute::ADV,паян,daenbien
4919,heute::ADV,паян,uddni
4920,heute::ADV,паян,odne
4921,heute::ADV,паян,onne
4922,heute::ADV,паян,tä´bbe
4923,heute::ADV,паян,та̄ррьм
4924,morgen::ADV,ыран,jirreden
4925,morgen::ADV,ыран,idet
4926,morgen::ADV,ыран,ihttin
4927,morgen::ADV,ыран,itten
4928,morgen::ADV,ыран,jâđđa
4929,morgen::ADV,ыран,янта
4930,bald::ADV,халех,varke
4931,bald::ADV,халех,ruvva
4932,bald::ADV,халех,farga
4933,bald::ADV,халех,vorgâ
4934,bald::ADV,халех,sõrgg
4935,bald::ADV,халех,вэхтэнне
4936,bald::ADV,кӗҫех,varke
4937,bald::ADV,кӗҫех,ruvva
4938,bald::ADV,кӗҫех,farga
4939,bald::ADV,кӗҫех,vorgâ
4940,bald::ADV,кӗҫех,sõrgg
4941,bald::ADV,кӗҫех,вэхтэнне
4942,dann::ADV,унтан,die
4943,dann::ADV,унтан,dalloj
4944,dann::ADV,унтан,de
4945,dann::ADV,унтан,te
4946,dann::ADV,унтан,de
4947,dann::ADV,унтан,teä
4948,dann::ADV,унтан,â´tte
4949,dann::ADV,унтан,те
4950,gestern::ADV,ӗнер,jååktan
4951,gestern::ADV,ӗнер,iektu
4952,gestern::ADV,ӗнер,ikte
4953,gestern::ADV,ӗнер,jieh't
4954,gestern::ADV,ӗнер,jåhtta
4955,gestern::ADV,ӗнер,яххта
4956,einst::ADV,пӗррехинче,dejpeli
4957,einst::ADV,пӗррехинче,åvdebut
4958,einst::ADV,пӗррехинче,áigi
4959,einst::ADV,пӗррехинче,dolin
4960,einst::ADV,пӗррехинче,tovle
4961,einst::ADV,пӗррехинче,tuu´l
4962,einst::ADV,пӗррехинче,э̄ххьтэшьт
4963,damals::ADV,ун чухне,aejkien
4964,damals::ADV,ун чухне,dalloj
4965,damals::ADV,ун чухне,dalle
4966,damals::ADV,ун чухне,talle
4967,damals::ADV,ун чухне,te´l
4968,damals::ADV,ун чухне,teä´l
4969,damals::ADV,ун чухне,танна
4970,damals::ADV,апла пулсан,aejkien
4971,damals::ADV,апла пулсан,dalloj
4972,damals::ADV,апла пулсан,dalle
4973,damals::ADV,апла пулсан,talle
4974,damals::ADV,апла пулсан,te´l
4975,damals::ADV,апла пулсан,teä´l
4976,damals::ADV,апла пулсан,танна
4977,danach::ADV,унтан,mïnngesne
4978,danach::ADV,унтан,dan maŋŋela
4979,danach::ADV,унтан,maŋŋil
4980,danach::ADV,унтан,das maŋŋá
4981,danach::ADV,унтан,maŋ̣a
4982,danach::ADV,унтан,mâ´ŋŋlest
4983,danach::ADV,унтан,маӈӈа
4984,vorher::ADV,малтан,aarebi
4985,vorher::ADV,малтан,åvddål
4986,vorher::ADV,малтан,árat
4987,vorher::ADV,малтан,ovdâl
4988,vorher::ADV,малтан,ouddâl
4989,vorher::ADV,малтан,а̄йка
4990,zuerst::ADV,пирвай,voestegh
4991,zuerst::ADV,пирвай,álgon
4992,zuerst::ADV,пирвай,vuos
4993,zuerst::ADV,пирвай,vuohččan
4994,zuerst::ADV,пирвай,vuoč'čin
4995,zuerst::ADV,пирвай,vuõ´ste
4996,zuerst::ADV,пирвай,vuõs'smõõssân
4997,zuerst::ADV,пирвай,э̄ввтла
4998,zuerst::ADV,пирвай,э̄ввтэль
4999,einmal::ADV,пӗррехинче,ikth
5000,einmal::ADV,пӗррехинче,akti
5001,einmal::ADV,пӗррехинче,okte
5002,einmal::ADV,пӗррехинче,ohtii
5003,einmal::ADV,пӗррехинче,kojo
5004,einmal::ADV,пӗррехинче,måttmešt
5005,einmal::ADV,пӗррехинче,э̄фт вэ̄рр
5006,manchmal::ADV,хӑш чухне,muvhtene
5007,manchmal::ADV,хӑш чухне,muhttijn
5008,manchmal::ADV,хӑш чухне,duolla dálla
5009,manchmal::ADV,хӑш чухне,muhtumin
5010,manchmal::ADV,хӑш чухне,kuásnii
5011,manchmal::ADV,хӑш чухне,måttmešt
5012,manchmal::ADV,хӑш чухне,kuä´ss-ne
5013,manchmal::ADV,хӑш чухне,мудта вэ̄р
5014,oft::ADV,тӑтӑш,daamtaj
5015,oft::ADV,тӑтӑш,álu
5016,oft::ADV,тӑтӑш,ábaj
5017,oft::ADV,тӑтӑш,dájvvá
5018,oft::ADV,тӑтӑш,dávjá
5019,oft::ADV,тӑтӑш,távjá
5020,oft::ADV,тӑтӑш,täujja
5021,oft::ADV,тӑтӑш,то̄а̄ййв
5022,immer::ADV,ялан,iktesth
5023,immer::ADV,ялан,eejnegen
5024,immer::ADV,ялан,agev
5025,immer::ADV,ялан,álo
5026,immer::ADV,ялан,ain
5027,immer::ADV,ялан,ovttuu
5028,immer::ADV,ялан,pâi
5029,immer::ADV,ялан,пай
5030,niemals::ADV,нихӑҫан та,ij gåessie
5031,niemals::ADV,нихӑҫан та,ij goassak
5032,niemals::ADV,нихӑҫан та,ij ihkenis
5033,niemals::ADV,нихӑҫан та,ii goassege
5034,niemals::ADV,нихӑҫан та,ij kuás'sin
5035,niemals::ADV,нихӑҫан та,ij ni kuä´ss
5036,niemals::ADV,нихӑҫан та,эйй никуэссь
5037,hier::ADV,кунта,daagkoe
5038,hier::ADV,кунта,dála
5039,hier::ADV,кунта,dánna
5040,hier::ADV,кунта,dá
5041,hier::ADV,кунта,dás
5042,hier::ADV,кунта,taa
5043,hier::ADV,кунта,tää
5044,hier::ADV,кунта,ta´ltte
5045,hier::ADV,кунта,тала
5046,hier::ADV,кунта,тэста
5047,hierhin::ADV,кунта,diekie
5048,hierhin::ADV,кунта,dási
5049,hierhin::ADV,кунта,diehki
5050,hierhin::ADV,кунта,deike
5051,hierhin::ADV,кунта,teehi
5052,hierhin::ADV,кунта,tii´ǩ
5053,hierhin::ADV,кунта,тӣге
5054,von hier::ADV,кунтан,daebpede
5055,von hier::ADV,кунтан,dássta
5056,von hier::ADV,кунтан,dáppelt
5057,von hier::ADV,кунтан,dáppe
5058,von hier::ADV,кунтан,tástán
5059,von hier::ADV,кунтан,tääiǥ
5060,von hier::ADV,кунтан,tääi´ben
5061,von hier::ADV,кунтан,тэста
5062,dort::ADV,унта,dagkoe
5063,dort::ADV,унта,dale
5064,dort::ADV,унта,dakko
5065,dort::ADV,унта,tuo
5066,dort::ADV,унта,tovben
5067,dort::ADV,унта,to´ben
5068,dort::ADV,унта,тёллэ
5069,dort::ADV,унта,тамьпе
5070,dort::ADV,ҫавӑнта,dagkoe
5071,dort::ADV,ҫавӑнта,dale
5072,dort::ADV,ҫавӑнта,dakko
5073,dort::ADV,ҫавӑнта,tuo
5074,dort::ADV,ҫавӑнта,tovben
5075,dort::ADV,ҫавӑнта,to´ben
5076,dort::ADV,ҫавӑнта,тёллэ
5077,dort::ADV,ҫавӑнта,тамьпе
5078,dorthin::ADV,унта,dahkoe
5079,dorthin::ADV,унта,dåhku
5080,dorthin::ADV,унта,dohko
5081,dorthin::ADV,унта,diehko
5082,dorthin::ADV,унта,tuohu
5083,dorthin::ADV,унта,tok
5084,dorthin::ADV,унта,tok-aa
5085,dorthin::ADV,унта,то̄гэ
5086,dorthin::ADV,ҫавӑнта,dahkoe
5087,dorthin::ADV,ҫавӑнта,dåhku
5088,dorthin::ADV,ҫавӑнта,dohko
5089,dorthin::ADV,ҫавӑнта,diehko
5090,dorthin::ADV,ҫавӑнта,tuohu
5091,dorthin::ADV,ҫавӑнта,tok
5092,dorthin::ADV,ҫавӑнта,tok-aa
5093,dorthin::ADV,ҫавӑнта,то̄гэ
5094,geradeaus::ADV,тикӗс,njuolgga
5095,geradeaus::ADV,тикӗс,njuolga
5096,geradeaus::ADV,тикӗс,njuol'gist
5097,geradeaus::ADV,тикӗс,vuoi'gist
5098,geradeaus::ADV,тикӗс,vui´jǧǧest
5099,geradeaus::ADV,тикӗс,вӯййкесьт
5100,vorwärts::ADV,малалла,fraamme
5101,vorwärts::ADV,малалла,åvddån
5102,vorwärts::ADV,малалла,ovddas
5103,vorwärts::ADV,малалла,oovdâs
5104,vorwärts::ADV,малалла,ooudâs
5105,vorwärts::ADV,малалла,ooudårra
5106,vorwärts::ADV,малалла,эвтэс
5107,rückwärts::ADV,хыҫала,mænngese
5108,rückwärts::ADV,хыҫала,ruoptobadáj
5109,rückwärts::ADV,хыҫала,maŋás
5110,rückwärts::ADV,хыҫала,majaskulij
5111,rückwärts::ADV,хыҫала,mââjas
5112,rückwärts::ADV,хыҫала,mâ´ŋŋla
5113,rückwärts::ADV,хыҫала,мо̄а̄з
5114,rückwärts::ADV,хыҫала,мо̄а̄ст
5115,zurück::ADV,каялла,bååstede
5116,zurück::ADV,каялла,ruoptus
5117,zurück::ADV,каялла,maŋus
5118,zurück::ADV,каялла,ruoktot
5119,zurück::ADV,каялла,maassâd
5120,zurück::ADV,каялла,vä´st
5121,zurück::ADV,каялла,mååusat
5122,zurück::ADV,каялла,мо̄а̄з
5123,zurück::ADV,каялла,мо̄а̄ст
5124,unten::ADV,аялта,vuelnie
5125,unten::ADV,аялта,vuollen
5126,unten::ADV,аялта,vuollin
5127,unten::ADV,аялта,vyellin
5128,unten::ADV,аялта,vue´llen
5129,unten::ADV,аялта,вӯлльн
5130,hinab::ADV,аялта,våålese
5131,hinab::ADV,аялта,vuolus
5132,hinab::ADV,аялта,vulos
5133,hinab::ADV,аялта,vuá'lás
5134,hinab::ADV,аялта,vuâlas
5135,hinab::ADV,аялта,валас
5136,oben::ADV,ҫӳлте,bijjene
5137,oben::ADV,ҫӳлте,baddjen
5138,oben::ADV,ҫӳлте,badjin
5139,oben::ADV,ҫӳлте,paijeen
5140,oben::ADV,ҫӳлте,pâ´jjen
5141,oben::ADV,ҫӳлте,tunââ´lmest
5142,oben::ADV,ҫӳлте,пайенҍ
5143,hinauf::ADV,ҫӳле,bæjjese
5144,hinauf::ADV,ҫӳле,bajás
5145,hinauf::ADV,ҫӳле,bajás
5146,hinauf::ADV,ҫӳле,pajas
5147,hinauf::ADV,ҫӳле,pââjas
5148,hinauf::ADV,ҫӳле,пайяс
5149,überall::ADV,таҫта та,gaajhkene lehkesne
5150,überall::ADV,таҫта та,juohkka sajen
5151,überall::ADV,таҫта та,juohke sajis
5152,überall::ADV,таҫта та,jya'hisaajeest
5153,überall::ADV,таҫта та,vee´zz
5154,überall::ADV,таҫта та,pukvee´zz
5155,überall::ADV,таҫта та,пугквесь
5156,überall::ADV,пур ҫӗрте те,gaajhkene lehkesne
5157,überall::ADV,пур ҫӗрте те,juohkka sajen
5158,überall::ADV,пур ҫӗрте те,juohke sajis
5159,überall::ADV,пур ҫӗрте те,jya'hisaajeest
5160,überall::ADV,пур ҫӗрте те,vee´zz
5161,überall::ADV,пур ҫӗрте те,pukvee´zz
5162,überall::ADV,пур ҫӗрте те,пугквесь
