,Concept_ID,ru,se
2517,Getreide::N,хлеб,gordni
2518,Getreide::N,хлеб,valje
2519,Getreide::N,хлеб,ле̄ййп
2520,Brei::N,каша,kraavhtse
2521,Brei::N,каша,ráktsa
2522,Brei::N,каша,buvru
2523,Brei::N,каша,suoḥâd
2524,Brei::N,каша,hutt
2525,Brei::N,каша,уххт
2526,Brot::N,хлеб,gaahkoe
2527,Brot::N,хлеб,lájbbe
2528,Brot::N,хлеб,stummpa
2529,Brot::N,хлеб,láibi
2530,Brot::N,хлеб,gáhkku
2531,Brot::N,хлеб,leibi
2532,Brot::N,хлеб,lei´bb
2533,Brot::N,хлеб,ле̄ййп
2534,Scheibe::N,ломоть,snaejrie
2535,Scheibe::N,ломоть,sárdde
2536,Scheibe::N,ломоть,vajahas
2537,Scheibe::N,ломоть,časkkis
2538,Scheibe::N,ломоть,ča'skes
2539,Scheibe::N,ломоть,ku´sǩǩ
2540,Scheibe::N,ломоть,кусськ
2541,Fett::N,жир,buejtie
2542,Fett::N,жир,vuodja
2543,Fett::N,жир,buoidi
2544,Fett::N,жир,pyei'di
2545,Fett::N,жир,puõi´dd
2546,Fett::N,жир,пуййт
2547,Butter::N,масло,voeje
2548,Butter::N,масло,vuodja
2549,Butter::N,масло,vuodja
2550,Butter::N,масло,vuojâ
2551,Butter::N,масло,vuõjj
2552,Butter::N,масло,вӯйй
2553,Öl::N,масло,ålja
2554,Öl::N,масло,ulljo
2555,Öl::N,масло,oalljo
2556,Öl::N,масло,olju
2557,Öl::N,масло,oljo
2558,Öl::N,масло,vuõjj
2559,Öl::N,масло,вӯйй
2560,Salz::N,соль,saelhtie
2561,Salz::N,соль,sállte
2562,Salz::N,соль,sálti
2563,Salz::N,соль,sältti
2564,Salz::N,соль,sä´ltt
2565,Salz::N,соль,сӯлль
2566,Suppe::N,суп,joptse
2567,Suppe::N,суп,jupptsa
2568,Suppe::N,суп,málli
2569,Suppe::N,суп,määḷi
2570,Suppe::N,суп,lieṃâ
2571,Suppe::N,суп,liõmm
2572,Suppe::N,суп,лӣмм
2573,Honig::N,мед,hååneske
2574,Honig::N,мед,meda
2575,Honig::N,мед,miehta
2576,Honig::N,мед,mietâ
2577,Honig::N,мед,miõtt
2578,Honig::N,мед,мӣдт
2579,Milch::N,молоко,mielhkie
2580,Milch::N,молоко,mielkke
2581,Milch::N,молоко,mielki
2582,Milch::N,молоко,miel'kki
2583,Milch::N,молоко,mie´lǩǩ
2584,Milch::N,молоко,ма̄ййт
2585,Tee::N,чай,löövje
2586,Tee::N,чай,tedja
2587,Tee::N,чай,deadju
2588,Tee::N,чай,čee
2589,Tee::N,чай,teej̣â
2590,Tee::N,чай,čee
2591,Tee::N,чай,чайй
2592,Leder::N,кожа,hovre
2593,Leder::N,кожа,sassne
2594,Leder::N,кожа,náhkki
2595,Leder::N,кожа,leaira
2596,Leder::N,кожа,čevđi
2597,Leder::N,кожа,čåu´dd
2598,Leder::N,кожа,на̄ххьк
2599,Wolle::N,шерсть,ålloe
2600,Wolle::N,шерсть,hullo
2601,Wolle::N,шерсть,ullu
2602,Wolle::N,шерсть,ullo
2603,Wolle::N,шерсть,oll
2604,Wolle::N,шерсть,улл
2605,Stoff::N,ткань,tyjje
2606,Stoff::N,ткань,gápptás
2607,Stoff::N,ткань,stoaffa
2608,Stoff::N,ткань,ávnnas
2609,Stoff::N,ткань,käägus
2610,Stoff::N,ткань,aaunâs
2611,Stoff::N,ткань,лыййн
2612,Nadel::N,игла,naaloe
2613,Nadel::N,игла,nállo
2614,Nadel::N,игла,nállu
2615,Nadel::N,игла,nááḷu
2616,Nadel::N,игла,neu´ll
2617,Nadel::N,игла,нӣввьл
2618,Faden::N,нитка,laejkie
2619,Faden::N,нитка,hárppo
2620,Faden::N,нитка,árpu
2621,Faden::N,нитка,läigi
2622,Faden::N,нитка,lääi´j
2623,Faden::N,нитка,сӯнн
2624,Knopf::N,пуговица,balhka
2625,Knopf::N,пуговица,boallo
2626,Knopf::N,пуговица,boallu
2627,Knopf::N,пуговица,puál'lu
2628,Knopf::N,пуговица,puäll
2629,Knopf::N,пуговица,пуалл
2630,Knoten::N,узел,tjoelme
2631,Knoten::N,узел,tjuolmma
2632,Knoten::N,узел,čuolbma
2633,Knoten::N,узел,čuol'mâ
2634,Knoten::N,узел,čuõlmm
2635,Knoten::N,узел,чӯллм
2636,Farbe::N,краска,klaerie
2637,Farbe::N,краска,ivnne
2638,Farbe::N,краска,bájnno
2639,Farbe::N,краска,mola
2640,Farbe::N,краска,fearga
2641,Farbe::N,краска,maalâ
2642,Farbe::N,краска,páinu
2643,Farbe::N,краска,kälkk
2644,Farbe::N,краска,по̄а̄ййн
2645,Kleidung::N,одежда,tyjje
2646,Kleidung::N,одежда,gárvvo
2647,Kleidung::N,одежда,bivttas
2648,Kleidung::N,одежда,piivtâs
2649,Kleidung::N,одежда,pivoh
2650,Kleidung::N,одежда,piiutâs
2651,Kleidung::N,одежда,о̄а̄з
2652,Hemd::N,рубашка,sjåarhtoe
2653,Hemd::N,рубашка,skirtto
2654,Hemd::N,рубашка,báidi
2655,Hemd::N,рубашка,päiđi
2656,Hemd::N,рубашка,päidd
2657,Hemd::N,рубашка,па̄ййт
2658,Kragen::N,воротник,döörhke
2659,Kragen::N,воротник,tjiebet
2660,Kragen::N,воротник,tjehpuris
2661,Kragen::N,воротник,čeabet
2662,Kragen::N,воротник,kráva
2663,Kragen::N,воротник,siä'pulâs
2664,Kragen::N,воротник,seäp'plõs
2665,Kragen::N,воротник,ко̄а̄влас
2666,Ärmel::N,рукав,sissie
2667,Ärmel::N,рукав,sasse
2668,Ärmel::N,рукав,soadji
2669,Ärmel::N,рукав,suájá
2670,Ärmel::N,рукав,suäjj
2671,Ärmel::N,рукав,суэйй
2672,Hose::N,брюки,måvhka
2673,Hose::N,брюки,båkså
2674,Hose::N,брюки,buvssat
2675,Hose::N,брюки,puuvsah
2676,Hose::N,брюки,puus
2677,Hose::N,брюки,пукс
2678,Hose::N,брюки,ко̄а̄дтӭ
2679,Gürtel::N,пояс,juvvie
2680,Gürtel::N,пояс,beelhte
2681,Gürtel::N,пояс,avve
2682,Gürtel::N,пояс,getsam
2683,Gürtel::N,пояс,boagán
2684,Gürtel::N,пояс,pooṿij
2685,Gürtel::N,пояс,puäǥǥanj
2686,Gürtel::N,пояс,эвв
2687,Mütze::N,шапка,tjohpe
2688,Mütze::N,шапка,gahper
2689,Mütze::N,шапка,gahpir
2690,Mütze::N,шапка,kappeer
2691,Mütze::N,шапка,keä´p'per
2692,Mütze::N,шапка,кабперь
2693,Schuh::N,ботинок,gaamege
2694,Schuh::N,ботинок,gáma
2695,Schuh::N,ботинок,skuovva
2696,Schuh::N,ботинок,gáma
2697,Schuh::N,ботинок,kaamâ
2698,Schuh::N,ботинок,kaammi
2699,Schuh::N,ботинок,камаша
2700,Stiefel::N,сапог,steeblege
2701,Stiefel::N,сапог,stiebil
2702,Stiefel::N,сапог,sáhpis
2703,Stiefel::N,сапог,sáppat
2704,Stiefel::N,сапог,steevvil
2705,Stiefel::N,сапог,sa´ppi
2706,Stiefel::N,сапог,са̄ххпе
2707,Ring::N,кольцо,rïngke
2708,Ring::N,кольцо,suormas
2709,Ring::N,кольцо,suorpmas
2710,Ring::N,кольцо,suormâs
2711,Ring::N,кольцо,suõrmâs
2712,Ring::N,кольцо,сӯрмас
2713,Band::N,лента,baante
2714,Band::N,лента,bádde
2715,Band::N,лента,báddi
2716,Band::N,лента,päddi
2717,Band::N,лента,liântt
2718,Band::N,лента,källre´ppiǩ
2719,Band::N,лента,ля̄ӊӊт
2720,Kamm::N,расческа,gaampe
2721,Kamm::N,расческа,rájdam
2722,Kamm::N,расческа,tjåhkom
2723,Kamm::N,расческа,čohkun
2724,Kamm::N,расческа,čohhoom
2725,Kamm::N,расческа,čååǥǥam
2726,Kamm::N,расческа,чоагкь
2727,Spiegel::N,зеркало,guelmiedahke
2728,Spiegel::N,зеркало,spiedjil
2729,Spiegel::N,зеркало,speajal
2730,Spiegel::N,зеркало,speeijal
2731,Spiegel::N,зеркало,suei´mkar
2732,Spiegel::N,зеркало,кыффкэмка̄ррь
2733,Spiegel::N,зеркало,зе̄ркал
2734,Riemen::N,ремень,györtenje
2735,Riemen::N,ремень,rájppe
2736,Riemen::N,ремень,garttsa
2737,Riemen::N,ремень,lávži
2738,Riemen::N,ремень,läbži
2739,Riemen::N,ремень,läbǯǯ
2740,Riemen::N,ремень,ре̄ммь
2741,Schnur::N,веревка,gurrie
2742,Schnur::N,веревка,gáras
2743,Schnur::N,веревка,garca
2744,Schnur::N,веревка,orrâ
2745,Schnur::N,веревка,nue´rr
2746,Schnur::N,веревка,нӯррь
2747,Leine::N,поводок,baante
2748,Leine::N,поводок,gájnno
2749,Leine::N,поводок,báddi
2750,Leine::N,поводок,oarra
2751,Leine::N,поводок,läbži
2752,Leine::N,поводок,läbǯǯ
2753,Leine::N,поводок,ла̄ммч
2754,Decke::N,одеяло,gaptjese
2755,Decke::N,одеяло,rádno
2756,Decke::N,одеяло,gåbtjås
2757,Decke::N,одеяло,tæhppin
2758,Decke::N,одеяло,govččas
2759,Decke::N,одеяло,loovdâ
2760,Decke::N,одеяло,räänn
2761,Decke::N,одеяло,ра̄нн
2762,Kissen::N,подушка,nalhke
2763,Kissen::N,подушка,guoddá
2764,Kissen::N,подушка,oajvevuolle
2765,Kissen::N,подушка,guoddá
2766,Kissen::N,подушка,bolsttar
2767,Kissen::N,подушка,polster
2768,Kissen::N,подушка,pee´ren
2769,Kissen::N,подушка,pooddâšǩ
2770,Kissen::N,подушка,по̄дэшк
2771,Tuch::N,платок,tyjje
2772,Tuch::N,платок,tyddja
2773,Tuch::N,платок,gådo
2774,Tuch::N,платок,liidni
2775,Tuch::N,платок,läđđee
2776,Tuch::N,платок,re´ppiǩ
2777,Tuch::N,платок,ree´ppiǩ
2778,Tuch::N,платок,ребпехь
2779,Handtuch::N,полотенце,njaamelijnie
2780,Handtuch::N,полотенце,sigárdahka
2781,Handtuch::N,полотенце,sihkaldat
2782,Handtuch::N,полотенце,siholdâs
2783,Handtuch::N,полотенце,seekkldõs
2784,Handtuch::N,полотенце,u´tree´lniǩ
2785,Handtuch::N,полотенце,отеральнэхьк
2786,Kraft::N,сила,faamoe
2787,Kraft::N,сила,fábmo
2788,Kraft::N,сила,fápmu
2789,Kraft::N,сила,fááṃu
2790,Kraft::N,сила,viõkk
2791,Kraft::N,сила,вӣгк
2792,Stärke::N,крепость,vieksiesvoete
2793,Stärke::N,крепость,gievrrudahka
2794,Stärke::N,крепость,gievrrodus
2795,Stärke::N,крепость,veahka
2796,Stärke::N,крепость,vuoibmi
2797,Stärke::N,крепость,viek'sâvuotâ
2798,Stärke::N,крепость,viõkk
2799,Stärke::N,крепость,са̄м
2800,Stärke::N,крепость,вӣгк
2801,Gesundheit::N,здоровье,healsoe
2802,Gesundheit::N,здоровье,starne
2803,Gesundheit::N,здоровье,hælsso
2804,Gesundheit::N,здоровье,varresvuohta
2805,Gesundheit::N,здоровье,dearvvasvuohta
2806,Gesundheit::N,здоровье,tie'rvâsvuotâ
2807,Gesundheit::N,здоровье,tiõrvâsvuõtt
2808,Gesundheit::N,здоровье,тӣрвасвӯдт
2809,Krankheit::N,болезнь,skïemtjelasse
2810,Krankheit::N,болезнь,skihpudahka
2811,Krankheit::N,болезнь,dávdda
2812,Krankheit::N,болезнь,vihke
2813,Krankheit::N,болезнь,dávda
2814,Krankheit::N,болезнь,tavdâ
2815,Krankheit::N,болезнь,puá'cuvuotâ
2816,Krankheit::N,болезнь,kõpp
2817,Krankheit::N,болезнь,puõccmoš
2818,Krankheit::N,болезнь,кэ̄бп
2819,Schmerz::N,боль,haerhpie
2820,Schmerz::N,боль,bávtjas
2821,Schmerz::N,боль,bávčča
2822,Schmerz::N,боль,tuške
2823,Schmerz::N,боль,poovčâs
2824,Schmerz::N,боль,tå´sǩǩ
2825,Schmerz::N,боль,кэ̄бп
2826,Wunde::N,рана,saejrie
2827,Wunde::N,рана,hávve
2828,Wunde::N,рана,hávvi
2829,Wunde::N,рана,hävvi
2830,Wunde::N,рана,hää´vv
2831,Wunde::N,рана,ра̄ӊӊҍ
2832,Fieber::N,лихорадка,vaejlie
2833,Fieber::N,лихорадка,fiebar
2834,Fieber::N,лихорадка,báhkkadávda
2835,Fieber::N,лихорадка,žaar
2836,Fieber::N,лихорадка,жоарр
2837,Fieber::N,температура,vaejlie
2838,Fieber::N,температура,fiebar
2839,Fieber::N,температура,báhkkadávda
2840,Fieber::N,температура,žaar
2841,Fieber::N,температура,жоарр
2842,Arznei::N,лекарство,daalhkesh
2843,Arznei::N,лекарство,dálkas
2844,Arznei::N,лекарство,dálkkas
2845,Arznei::N,лекарство,taalhâs
2846,Arznei::N,лекарство,lekittâs
2847,Arznei::N,лекарство,taalkâs
2848,Arznei::N,лекарство,лоаддв
2849,Brücke::N,мост,pruvvie
2850,Brücke::N,мост,råvve
2851,Brücke::N,мост,šaldi
2852,Brücke::N,мост,šalde
2853,Brücke::N,мост,mostt
2854,Brücke::N,мост,мо̄сст
2855,Brunnen::N,колодец,prutnie
2856,Brunnen::N,колодец,ruddne
2857,Brunnen::N,колодец,gáivo
2858,Brunnen::N,колодец,káivu
2859,Brunnen::N,колодец,käivv
2860,Brunnen::N,колодец,ка̄ййв
2861,Weide::N,пастбище,gåatome
2862,Weide::N,пастбище,guohtom
2863,Weide::N,пастбище,guohtun
2864,Weide::N,пастбище,kuátu
2865,Weide::N,пастбище,luátu
2866,Weide::N,пастбище,та̄нтар
2867,Pfad::N,тропа,baalka
2868,Pfad::N,тропа,bálges
2869,Pfad::N,тропа,bálggis
2870,Pfad::N,тропа,päälgis
2871,Pfad::N,тропа,pää´ljes
2872,Pfad::N,тропа,поалкас
2873,Weg::N,путь,geajnoe
2874,Weg::N,путь,gæjnno
2875,Weg::N,путь,væddja
2876,Weg::N,путь,geaidnu
2877,Weg::N,путь,luod'dâ
2878,Weg::N,путь,čuâǥǥas
2879,Weg::N,путь,чуэкас
2880,Weg::N,дорога,geajnoe
2881,Weg::N,дорога,gæjnno
2882,Weg::N,дорога,væddja
2883,Weg::N,дорога,geaidnu
2884,Weg::N,дорога,luod'dâ
2885,Weg::N,дорога,čuâǥǥas
2886,Weg::N,дорога,чуэкас
2887,Straße::N,улица,geajnoe
2888,Straße::N,улица,joene
2889,Straße::N,улица,gahttun
2890,Straße::N,улица,geaidnu
2891,Straße::N,улица,maađij
2892,Straße::N,улица,uu´lec
2893,Straße::N,улица,чуэкас
2894,Straße::N,дорога,geajnoe
2895,Straße::N,дорога,joene
2896,Straße::N,дорога,gahttun
2897,Straße::N,дорога,geaidnu
2898,Straße::N,дорога,maađij
2899,Straße::N,дорога,uu´lec
2900,Straße::N,дорога,чуэкас
2901,Dorf::N,деревня,sïjte
2902,Dorf::N,деревня,bájkke
2903,Dorf::N,деревня,gilli
2904,Dorf::N,деревня,sijdâ
2905,Dorf::N,деревня,sijdd
2906,Dorf::N,деревня,сыййт
2907,Stadt::N,город,staare
2908,Stadt::N,город,sjeltie
2909,Stadt::N,город,stáda
2910,Stadt::N,город,gávpot
2911,Stadt::N,город,kaavpug
2912,Stadt::N,город,lâ´nn
2913,Stadt::N,город,gåårad
2914,Stadt::N,город,ланнҍ
2915,Brief::N,письмо,prievie
2916,Brief::N,письмо,girjje
2917,Brief::N,письмо,reive
2918,Brief::N,письмо,kirje
2919,Brief::N,письмо,ǩe´rjj
2920,Brief::N,письмо,кыррьй
2921,Buch::N,книга,gærja
2922,Buch::N,книга,girjje
2923,Buch::N,книга,girji
2924,Buch::N,книга,kirje
2925,Buch::N,книга,ǩe´rjj
2926,Buch::N,книга,кыррьй
2927,Buchstabe::N,буква,baakoe
2928,Buchstabe::N,буква,bokstávva
2929,Buchstabe::N,буква,bustávva
2930,Buchstabe::N,буква,puustav
2931,Buchstabe::N,буква,bukva
2932,Buchstabe::N,буква,буква
2933,Zeitung::N,газета,plaerie
2934,Zeitung::N,газета,avijssa
2935,Zeitung::N,газета,bláđđi
2936,Zeitung::N,газета,aavis
2937,Zeitung::N,газета,listt
2938,Zeitung::N,газета,ga´zaat
2939,Zeitung::N,газета,газет
2940,Leben::N,жизнь,hïegke
2941,Leben::N,жизнь,hægga
2942,Leben::N,жизнь,iellem
2943,Leben::N,жизнь,viessom
2944,Leben::N,жизнь,eallin
2945,Leben::N,жизнь,eellim
2946,Leben::N,жизнь,jie´llem
2947,Leben::N,жизнь,я̄лл
2948,Tod::N,смерть,jaame
2949,Tod::N,смерть,jábmem
2950,Tod::N,смерть,jápmin
2951,Tod::N,смерть,jäämmim
2952,Tod::N,смерть,så´rmm
2953,Tod::N,смерть,jää´mmem
2954,Tod::N,смерть,соаррьм
2955,Grab::N,могила,gaelmie
2956,Grab::N,могила,ráhpo
2957,Grab::N,могила,hávdde
2958,Grab::N,могила,hávdi
2959,Grab::N,могила,hävdi
2960,Grab::N,могила,äu´dd
2961,Grab::N,могила,ка̄лльм
2962,Kirche::N,церковь,gærhkoe
2963,Kirche::N,церковь,girkko
2964,Kirche::N,церковь,girku
2965,Kirche::N,церковь,kirkko
2966,Kirche::N,церковь,ceerkav
2967,Kirche::N,церковь,цэ̄ркав
2968,Sünde::N,грех,sådtoe
2969,Sünde::N,грех,suddo
2970,Sünde::N,грех,suddu
2971,Sünde::N,грех,suddo
2972,Sünde::N,грех,reä´ǩ'ǩ
2973,Gott::N,бог,jupmele
2974,Gott::N,бог,jubmel
2975,Gott::N,бог,ipmil
2976,Gott::N,бог,immeel
2977,Gott::N,бог,e´mmel
2978,Gott::N,бог,иммель
2979,Arbeiter::N,рабочий,barkije
2980,Arbeiter::N,рабочий,barggoulmusj
2981,Arbeiter::N,рабочий,bargi
2982,Arbeiter::N,рабочий,pargee
2983,Arbeiter::N,рабочий,reâugglaž
2984,Arbeiter::N,рабочий,лыххкэй
2985,Chef::N,начальник,åvtehke
2986,Chef::N,начальник,oajvve
2987,Chef::N,начальник,hoavda
2988,Chef::N,начальник,hovdâ
2989,Chef::N,начальник,uái'vi
2990,Chef::N,начальник,ä´ttem
2991,Chef::N,начальник,vuei´vvooumaž
2992,Chef::N,начальник,выгкэй
2993,Chef::N,начальник,вӯййкьей
2994,Chef::N,начальник,вуэййв
2995,Meister::N,мастер,ööhpehtæjja
2996,Meister::N,мастер,åhpadiddje
2997,Meister::N,мастер,čeahppi
2998,Meister::N,мастер,meašttir
2999,Meister::N,мастер,miäš'tár
3000,Meister::N,мастер,määstär
3001,Meister::N,мастер,че̄ххьп
3002,Arzt::N,врач,dåaktere
3003,Arzt::N,врач,dåktår
3004,Arzt::N,врач,dálkudiddje
3005,Arzt::N,врач,doavttir
3006,Arzt::N,врач,tuáh'tár
3007,Arzt::N,врач,dåhttar
3008,Arzt::N,врач,лыххцэй
3009,Lehrer::N,учитель,lohkehtæjja
3010,Lehrer::N,учитель,skåvlik
3011,Lehrer::N,учитель,åjpadiddje
3012,Lehrer::N,учитель,oahpaheaddji
3013,Lehrer::N,учитель,máttááttijjee
3014,Lehrer::N,учитель,u´čtee´l
3015,Lehrer::N,учитель,mätt'teei
3016,Lehrer::N,учитель,уххцэй
3017,Geld::N,деньги,vierhtie
3018,Geld::N,деньги,ruhta
3019,Geld::N,деньги,biednik
3020,Geld::N,деньги,ruhta
3021,Geld::N,деньги,ruttâ
3022,Geld::N,деньги,teä´ǧ'ǧ
3023,Geld::N,деньги,те̄ӈӈьк
3024,Geschäft::N,занятие,åesie
3025,Geschäft::N,занятие,oases
3026,Geschäft::N,занятие,gávpi
3027,Geschäft::N,занятие,kävppi
3028,Geschäft::N,занятие,haandâl
3029,Geschäft::N,занятие,kaupp
3030,Geschäft::N,занятие,ро̄бэт
3031,Laden::N,магазин,bovre
3032,Laden::N,магазин,oases
3033,Laden::N,магазин,rámbuvdda
3034,Laden::N,магазин,gávpi
3035,Laden::N,магазин,puvdâ
3036,Laden::N,магазин,kävppi
3037,Laden::N,магазин,kaupp
