,Concept_ID,se,kk
2161,Freund::N,verdde,дос
2162,Freund::N,veerdi,дос
2163,Freund::N,na´zvan,дос
2164,Freund::N,ка̄ннҌц,дос
2165,Kamerad::N,guejmie,дос-жар
2166,Kamerad::N,ráddna,дос-жар
2167,Kamerad::N,guojmme,дос-жар
2168,Kamerad::N,guoibmi,дос-жар
2169,Kamerad::N,kyei'mi,дос-жар
2170,Kamerad::N,taaurõš,дос-жар
2171,Kamerad::N,то̄а̄врэшш,дос-жар
2172,Angelegenheit::N,aate,жұмыс
2173,Angelegenheit::N,saake,жұмыс
2174,Angelegenheit::N,ássje,жұмыс
2175,Angelegenheit::N,ášši,жұмыс
2176,Angelegenheit::N,äšši,жұмыс
2177,Angelegenheit::N,ä´šš,жұмыс
2178,Angelegenheit::N,тӯйй,жұмыс
2179,Anzahl::N,taale,сан
2180,Anzahl::N,taale,саны
2181,Anzahl::N,låhkoe,сан
2182,Anzahl::N,låhkoe,саны
2183,Anzahl::N,låhko,сан
2184,Anzahl::N,låhko,саны
2185,Anzahl::N,mierre,сан
2186,Anzahl::N,mierre,саны
2187,Anzahl::N,mearri,сан
2188,Anzahl::N,mearri,саны
2189,Anzahl::N,lohkomearra,сан
2190,Anzahl::N,lohkomearra,саны
2191,Anzahl::N,meeṛi,сан
2192,Anzahl::N,meeṛi,саны
2193,Anzahl::N,mie´rr,сан
2194,Anzahl::N,mie´rr,саны
2195,Anzahl::N,чӣссел,сан
2196,Anzahl::N,чӣссел,саны
2197,Art::N,aarhte,түр
2198,Art::N,sládja,түр
2199,Art::N,tjærdda,түр
2200,Art::N,čearda,түр
2201,Art::N,šlaaj̣â,түр
2202,Art::N,nää´ll,түр
2203,Art::N,на̄лль,түр
2204,Stück::N,bæhta,тілім
2205,Stück::N,biehkie,тілім
2206,Stück::N,biehkke,тілім
2207,Stück::N,bihttá,тілім
2208,Stück::N,pittá,тілім
2209,Stück::N,káppálâh,тілім
2210,Stück::N,ku´sǩǩ,тілім
2211,Stück::N,кусськ,тілім
2212,Teil::N,stuhtje,үлес
2213,Teil::N,stuhtje,бөлшек
2214,Teil::N,oasse,үлес
2215,Teil::N,oasse,бөлшек
2216,Teil::N,bielle,үлес
2217,Teil::N,bielle,бөлшек
2218,Teil::N,guovllo,үлес
2219,Teil::N,guovllo,бөлшек
2220,Teil::N,oassi,үлес
2221,Teil::N,oassi,бөлшек
2222,Teil::N,bihttá,үлес
2223,Teil::N,bihttá,бөлшек
2224,Teil::N,uási,үлес
2225,Teil::N,uási,бөлшек
2226,Teil::N,vuâ´ss,үлес
2227,Teil::N,vuâ´ss,бөлшек
2228,Teil::N,pie´ǩ'ǩ,үлес
2229,Teil::N,pie´ǩ'ǩ,бөлшек
2230,Teil::N,кусськ,үлес
2231,Teil::N,кусськ,бөлшек
2232,Hälfte::N,lehkie,жарты
2233,Hälfte::N,lahkke,жарты
2234,Hälfte::N,bealli,жарты
2235,Hälfte::N,peeḷi,жарты
2236,Hälfte::N,lâ´ǩǩ,жарты
2237,Hälfte::N,pie´ll,жарты
2238,Hälfte::N,пе̄лль,жарты
2239,Kreis::N,rïngke,шеңбер
2240,Kreis::N,gievlle,шеңбер
2241,Kreis::N,gierdu,шеңбер
2242,Kreis::N,riggee,шеңбер
2243,Kreis::N,kruugg,шеңбер
2244,Kreis::N,круг,шеңбер
2245,Kreuz::N,kroesse,крест
2246,Kreuz::N,ruossa,крест
2247,Kreuz::N,rista,крест
2248,Kreuz::N,ristâ,крест
2249,Kreuz::N,ristt,крест
2250,Kreuz::N,рысст,крест
2251,Linie::N,sïeve,сызық
2252,Linie::N,linnja,сызық
2253,Linie::N,linjá,сызық
2254,Linie::N,linnjá,сызық
2255,Linie::N,njuálgus,сызық
2256,Linie::N,certldõk,сызық
2257,Linie::N,це̄кесь,сызық
2258,Strich::N,sïeve,сызық
2259,Strich::N,sáhtso,сызық
2260,Strich::N,sárggis,сызық
2261,Strich::N,čálástâh,сызық
2262,Strich::N,certldõk,сызық
2263,Strich::N,ця̄кас,сызық
2264,Strich::N,це̄кесь,сызық
2265,Abstand::N,gåhkoe,ара
2266,Abstand::N,gåhkoe,аралық
2267,Abstand::N,gåhkaldahke,ара
2268,Abstand::N,gåhkaldahke,аралық
2269,Abstand::N,lahka,ара
2270,Abstand::N,lahka,аралық
2271,Abstand::N,gasska,ара
2272,Abstand::N,gasska,аралық
2273,Abstand::N,gaska,ара
2274,Abstand::N,gaska,аралық
2275,Abstand::N,koskâ,ара
2276,Abstand::N,koskâ,аралық
2277,Abstand::N,kõskk,ара
2278,Abstand::N,kõskk,аралық
2279,Abstand::N,кэ̄сск,ара
2280,Abstand::N,кэ̄сск,аралық
2281,Entfernung::N,gåhkoe,аралық
2282,Entfernung::N,gåhkaldahke,аралық
2283,Entfernung::N,gasska,аралық
2284,Entfernung::N,mælggat,аралық
2285,Entfernung::N,gaska,аралық
2286,Entfernung::N,mátkegaska,аралық
2287,Entfernung::N,koskâ,аралық
2288,Entfernung::N,kõskk,аралық
2289,Entfernung::N,jäämkõskk,аралық
2290,Entfernung::N,кэ̄сск,аралық
2291,Gegend::N,haerie,өңір
2292,Gegend::N,guovvlo,өңір
2293,Gegend::N,bájkke,өңір
2294,Gegend::N,guovlu,өңір
2295,Gegend::N,duovdda,өңір
2296,Gegend::N,kuáv'lu,өңір
2297,Gegend::N,vu´vdd,өңір
2298,Gegend::N,па̄йхьк,өңір
2299,Platz::N,sijjie,орны
2300,Platz::N,sadje,орны
2301,Platz::N,sadji,орны
2302,Platz::N,tááḷu,орны
2303,Platz::N,tääll,орны
2304,Platz::N,сайй,орны
2305,Ort::N,sijjie,орын
2306,Ort::N,bájkke,орын
2307,Ort::N,sadje,орын
2308,Ort::N,báiki,орын
2309,Ort::N,päikki,орын
2310,Ort::N,pâi´ǩǩ,орын
2311,Ort::N,сайй,орын
2312,Ort::N,па̄йхьк,орын
2313,Seite::N,bielie,жақ
2314,Seite::N,bielie,бүйір
2315,Seite::N,sijddo,жақ
2316,Seite::N,sijddo,бүйір
2317,Seite::N,bealli,жақ
2318,Seite::N,bealli,бүйір
2319,Seite::N,ertti,жақ
2320,Seite::N,ertti,бүйір
2321,Seite::N,jeä´rtt,жақ
2322,Seite::N,jeä´rtt,бүйір
2323,Seite::N,пе̄лль,жақ
2324,Seite::N,пе̄лль,бүйір
2325,Seite::N,е̄ммьне,жақ
2326,Seite::N,е̄ммьне,бүйір
2327,Mitte::N,gaske,ортасы
2328,Mitte::N,jarnge,ортасы
2329,Mitte::N,gasska,ортасы
2330,Mitte::N,guovddaš,ортасы
2331,Mitte::N,gaskamuddu,ортасы
2332,Mitte::N,koskâ,ортасы
2333,Mitte::N,kõskk,ортасы
2334,Mitte::N,кэ̄сск,ортасы
2335,Gegenstand::N,daevere,зат
2336,Gegenstand::N,daevere,нәрсе
2337,Gegenstand::N,oabme,зат
2338,Gegenstand::N,oabme,нәрсе
2339,Gegenstand::N,gávnne,зат
2340,Gegenstand::N,gávnne,нәрсе
2341,Gegenstand::N,bierggas,зат
2342,Gegenstand::N,bierggas,нәрсе
2343,Gegenstand::N,ettâ,зат
2344,Gegenstand::N,ettâ,нәрсе
2345,Gegenstand::N,kápulâh,зат
2346,Gegenstand::N,kápulâh,нәрсе
2347,Gegenstand::N,käu´nn,зат
2348,Gegenstand::N,käu´nn,нәрсе
2349,Gegenstand::N,ка̄ввьн,зат
2350,Gegenstand::N,ка̄ввьн,нәрсе
2351,Sache::N,aate,бұйым
2352,Sache::N,saake,бұйым
2353,Sache::N,ássje,бұйым
2354,Sache::N,ášši,бұйым
2355,Sache::N,äšši,бұйым
2356,Sache::N,ä´šš,бұйым
2357,Sache::N,ве̄шш,бұйым
2358,Rand::N,raedtie,шет
2359,Rand::N,raedtie,шеті
2360,Rand::N,rabdda,шет
2361,Rand::N,rabdda,шеті
2362,Rand::N,ravda,шет
2363,Rand::N,ravda,шеті
2364,Rand::N,robdâ,шет
2365,Rand::N,robdâ,шеті
2366,Rand::N,čårr,шет
2367,Rand::N,čårr,шеті
2368,Rand::N,ruõbdd,шет
2369,Rand::N,ruõbdd,шеті
2370,Rand::N,рӯммт,шет
2371,Rand::N,рӯммт,шеті
2372,Rand::N,ре̄ввьн,шет
2373,Rand::N,ре̄ввьн,шеті
2374,Kante::N,raedtie,қыр
2375,Kante::N,raedtie,қыры
2376,Kante::N,rabdda,қыр
2377,Kante::N,rabdda,қыры
2378,Kante::N,ravda,қыр
2379,Kante::N,ravda,қыры
2380,Kante::N,robdâ,қыр
2381,Kante::N,robdâ,қыры
2382,Kante::N,å´rdd,қыр
2383,Kante::N,å´rdd,қыры
2384,Kante::N,ruõbdd,қыр
2385,Kante::N,ruõbdd,қыры
2386,Kante::N,рӯммт,қыр
2387,Kante::N,рӯммт,қыры
2388,Kante::N,ре̄ввьн,қыр
2389,Kante::N,ре̄ввьн,қыры
2390,Ecke::N,roene,қыры
2391,Ecke::N,roene,бұрыш
2392,Ecke::N,kråane,қыры
2393,Ecke::N,kråane,бұрыш
2394,Ecke::N,náhpo,қыры
2395,Ecke::N,náhpo,бұрыш
2396,Ecke::N,nusske,қыры
2397,Ecke::N,nusske,бұрыш
2398,Ecke::N,nurki,қыры
2399,Ecke::N,nurki,бұрыш
2400,Ecke::N,čiehka,қыры
2401,Ecke::N,čiehka,бұрыш
2402,Ecke::N,čiehâ,қыры
2403,Ecke::N,čiehâ,бұрыш
2404,Ecke::N,čiõkk,қыры
2405,Ecke::N,čiõkk,бұрыш
2406,Ecke::N,suåp'p,қыры
2407,Ecke::N,suåp'p,бұрыш
2408,Ecke::N,уггл,қыры
2409,Ecke::N,уггл,бұрыш
2410,Spitze::N,gietjie,ұшы
2411,Spitze::N,snjuhtje,ұшы
2412,Spitze::N,gihttje,ұшы
2413,Spitze::N,geahči,ұшы
2414,Spitze::N,picci,ұшы
2415,Spitze::N,keeči,ұшы
2416,Spitze::N,ǩie´čč,ұшы
2417,Spitze::N,кя̄женч,ұшы
2418,Ende::N,gietjie,аяқ
2419,Ende::N,gietjie,соңы
2420,Ende::N,giehtje,аяқ
2421,Ende::N,giehtje,соңы
2422,Ende::N,geahči,аяқ
2423,Ende::N,geahči,соңы
2424,Ende::N,keeči,аяқ
2425,Ende::N,keeči,соңы
2426,Ende::N,puäš'š,аяқ
2427,Ende::N,puäš'š,соңы
2428,Ende::N,ке̄джь,аяқ
2429,Ende::N,ке̄джь,соңы
2430,Loch::N,raejkie,тесік
2431,Loch::N,rájgge,тесік
2432,Loch::N,ráigi,тесік
2433,Loch::N,räigi,тесік
2434,Loch::N,loikk,тесік
2435,Loch::N,râi´ǧǧ,тесік
2436,Loch::N,ра̄ййк,тесік
2437,Winkel::N,skaavhte,мүйіс
2438,Winkel::N,tjiehka,мүйіс
2439,Winkel::N,soahppa,мүйіс
2440,Winkel::N,čiehka,мүйіс
2441,Winkel::N,sogge,мүйіс
2442,Winkel::N,suåp'p,мүйіс
2443,Winkel::N,уггл,мүйіс
2444,Muster::N,goere,мәнер
2445,Muster::N,girjja,мәнер
2446,Muster::N,girjjit,мәнер
2447,Muster::N,kovos,мәнер
2448,Muster::N,кыррьй,мәнер
2449,Muster::N,кырьйнесс,мәнер
2450,Größe::N,ståaroe,ауқым
2451,Größe::N,ståaroe,көлемдік
2452,Größe::N,stuorrudahka,ауқым
2453,Größe::N,stuorrudahka,көлемдік
2454,Größe::N,stūrrodat,ауқым
2455,Größe::N,stūrrodat,көлемдік
2456,Größe::N,mahtodat,ауқым
2457,Größe::N,mahtodat,көлемдік
2458,Größe::N,allodat,ауқым
2459,Größe::N,allodat,көлемдік
2460,Größe::N,stuá'ṛudâh,ауқым
2461,Größe::N,stuá'ṛudâh,көлемдік
2462,Größe::N,роаӈӈьк,ауқым
2463,Größe::N,роаӈӈьк,көлемдік
2464,Länge::N,gåhkoe,бой
2465,Länge::N,gåhkoe,ұзындық
2466,Länge::N,guhkkudahka,бой
2467,Länge::N,guhkkudahka,ұзындық
2468,Länge::N,guhkkodat,бой
2469,Länge::N,guhkkodat,ұзындық
2470,Länge::N,kukkodâh,бой
2471,Länge::N,kukkodâh,ұзындық
2472,Länge::N,õllâdvuõtt,бой
2473,Länge::N,õllâdvuõtt,ұзындық
2474,Länge::N,куххьквӯдт,бой
2475,Länge::N,куххьквӯдт,ұзындық
2476,Höhe::N,jalloe,жоғарылық
2477,Höhe::N,jalloe,биіктік
2478,Höhe::N,jalladahke,жоғарылық
2479,Höhe::N,jalladahke,биіктік
2480,Höhe::N,alludahka,жоғарылық
2481,Höhe::N,alludahka,биіктік
2482,Höhe::N,allatvuohta,жоғарылық
2483,Höhe::N,allatvuohta,биіктік
2484,Höhe::N,allodat,жоғарылық
2485,Höhe::N,allodat,биіктік
2486,Höhe::N,aḷodâh,жоғарылық
2487,Höhe::N,aḷodâh,биіктік
2488,Höhe::N,âlladvuõtt,жоғарылық
2489,Höhe::N,âlladvuõtt,биіктік
2490,Höhe::N,э̄ллвӯдт,жоғарылық
2491,Höhe::N,э̄ллвӯдт,биіктік
2492,Gewicht::N,leavloe,салмақ
2493,Gewicht::N,dædda,салмақ
2494,Gewicht::N,låssudahka,салмақ
2495,Gewicht::N,deaddu,салмақ
2496,Gewicht::N,tiäd'du,салмақ
2497,Gewicht::N,teäd'd,салмақ
2498,Gewicht::N,тя̄ннт,салмақ
2499,Gewicht::N,вӣссь,салмақ
2500,Menge::N,mierie,мөлшер
2501,Menge::N,ållo,мөлшер
2502,Menge::N,mearri,мөлшер
2503,Menge::N,doahkki,мөлшер
2504,Menge::N,meeṛi,мөлшер
2505,Menge::N,tukk,мөлшер
2506,Menge::N,mie´rr,мөлшер
2507,Menge::N,туххк,мөлшер
2508,Menge::N,ла̄ннҍт,мөлшер
2509,Haufen::N,deava,үйме
2510,Haufen::N,deava,үйінді
2511,Haufen::N,håevkie,үйме
2512,Haufen::N,håevkie,үйінді
2513,Haufen::N,hårre,үйме
2514,Haufen::N,hårre,үйінді
2515,Haufen::N,látna,үйме
2516,Haufen::N,látna,үйінді
2517,Haufen::N,laaṇâ,үйме
2518,Haufen::N,laaṇâ,үйінді
2519,Haufen::N,laađđ,үйме
2520,Haufen::N,laađđ,үйінді
2521,Haufen::N,поанн,үйме
2522,Haufen::N,поанн,үйінді
2523,Reihe::N,raajroe,сап
2524,Reihe::N,rájddo,сап
2525,Reihe::N,gurgadas,сап
2526,Reihe::N,kuáḷus,сап
2527,Reihe::N,riâd'd,сап
2528,Reihe::N,по̄ллт,сап
2529,Boot::N,vïnhtse,қайық
2530,Boot::N,vanás,қайық
2531,Boot::N,vanntsa,қайық
2532,Boot::N,fanas,қайық
2533,Boot::N,voonâs,қайық
2534,Boot::N,käärbis,қайық
2535,Boot::N,võõnâs,қайық
2536,Boot::N,вэнс,қайық
2537,Ruder::N,aajroe,ескек
2538,Ruder::N,ájrro,ескек
2539,Ruder::N,áiru,ескек
2540,Ruder::N,áiru,ескек
2541,Ruder::N,äirr,ескек
2542,Ruder::N,а̄ррьй,ескек
2543,Schlitten::N,slærra,шана
2544,Schlitten::N,tjïelhke,шана
2545,Schlitten::N,gieris,шана
2546,Schlitten::N,tjielkká,шана
2547,Schlitten::N,gielká,шана
2548,Schlitten::N,kiäl'kká,шана
2549,Schlitten::N,saan,шана
2550,Schlitten::N,ǩeâlkk,шана
2551,Schlitten::N,со̄а̄н,шана
2552,Ski::N,treavka,шаңғы
2553,Ski::N,sabek,шаңғы
2554,Ski::N,sabet,шаңғы
2555,Ski::N,saaveeh,шаңғы
2556,Ski::N,koolâs,шаңғы
2557,Ski::N,коаллас,шаңғы
2558,Ski::N,са̄вехь,шаңғы
2559,Lagerfeuer::N,dålle,алау
2560,Lagerfeuer::N,sajijdållå,алау
2561,Lagerfeuer::N,dolla,алау
2562,Lagerfeuer::N,tullâ,алау
2563,Lagerfeuer::N,toll,алау
2564,Lagerfeuer::N,то̄лл,алау
2565,Last::N,maajsoe,ауырлық
2566,Last::N,maajsoe,ауыр зат
2567,Last::N,noade,ауырлық
2568,Last::N,noade,ауыр зат
2569,Last::N,guorbmi,ауырлық
2570,Last::N,guorbmi,ауыр зат
2571,Last::N,kye'rmi,ауырлық
2572,Last::N,kye'rmi,ауыр зат
2573,Last::N,nue´đđ,ауырлық
2574,Last::N,nue´đđ,ауыр зат
2575,Last::N,kue´rmm,ауырлық
2576,Last::N,kue´rmm,ауыр зат
2577,Last::N,нуэдът,ауырлық
2578,Last::N,нуэдът,ауыр зат
2579,Gang::N,vaedtseme,жүріс
2580,Gang::N,mannulahka,жүріс
2581,Gang::N,johtu,жүріс
2582,Gang::N,jotteem,жүріс
2583,Gang::N,joto,жүріс
2584,Gang::N,jäl'lmõš,жүріс
2585,Gang::N,ёадтмушш,жүріс
2586,Gang::N,ёадтҌмушш,жүріс
2587,Schritt::N,sïlle,адым
2588,Schritt::N,lávkke,адым
2589,Schritt::N,lávki,адым
2590,Schritt::N,lävkki,адым
2591,Schritt::N,läu´ǩǩ,адым
2592,Schritt::N,ла̄ффьк,адым
2593,Norden::N,noerhte,солтүстік
2594,Norden::N,noerhte,терістік
2595,Norden::N,nuortta,солтүстік
2596,Norden::N,nuortta,терістік
2597,Norden::N,davvi,солтүстік
2598,Norden::N,davvi,терістік
2599,Norden::N,taṿe,солтүстік
2600,Norden::N,taṿe,терістік
2601,Norden::N,tâ´vv,солтүстік
2602,Norden::N,tâ´vv,терістік
2603,Norden::N,таввял,солтүстік
2604,Norden::N,таввял,терістік
2605,Süden::N,åarjel,оңтүстік
2606,Süden::N,oarjje,оңтүстік
2607,Süden::N,lulli,оңтүстік
2608,Süden::N,mäddi,оңтүстік
2609,Süden::N,kesipieg'gâ,оңтүстік
2610,Süden::N,saujj,оңтүстік
2611,Süden::N,со̄а̄ййв,оңтүстік
2612,Westen::N,jillie,батыс
2613,Westen::N,alle,батыс
2614,Westen::N,oarji,батыс
2615,Westen::N,uár'ji,батыс
2616,Westen::N,viõstâr,батыс
2617,Westen::N,вуэрьял,батыс
2618,Osten::N,luvlie,күншығыс
2619,Osten::N,lulle,күншығыс
2620,Osten::N,nuorta,күншығыс
2621,Osten::N,nuor'ttâ,күншығыс
2622,Osten::N,nuõrti,күншығыс
2623,Osten::N,нуҏҏьт,күншығыс
2624,Holz::N,moere,ағаш
2625,Holz::N,moere,сүрек
2626,Holz::N,muorra,ағаш
2627,Holz::N,muorra,сүрек
2628,Holz::N,muorra,ағаш
2629,Holz::N,muorra,сүрек
2630,Holz::N,muoṛâ,ағаш
2631,Holz::N,muoṛâ,сүрек
2632,Holz::N,muõrr,ағаш
2633,Holz::N,muõrr,сүрек
2634,Holz::N,мӯрр,ағаш
2635,Holz::N,мӯрр,сүрек
2636,Brett::N,fealloe,тақта
2637,Brett::N,fiello,тақта
2638,Brett::N,lávdi,тақта
2639,Brett::N,lyev'di,тақта
2640,Brett::N,lu´vdd,тақта
2641,Brett::N,лаййт,тақта
2642,Platte::N,spaagkoe,тақта
2643,Platte::N,skierro,тақта
2644,Platte::N,skearru,тақта
2645,Platte::N,ráptu,тақта
2646,Platte::N,ка̄ррьт,тақта
2647,Stütze::N,dovtege,тіреу
2648,Stütze::N,dåarjege,тіреу
2649,Stütze::N,tsagge,тіреу
2650,Stütze::N,nihta,тіреу
2651,Stütze::N,duvdda,тіреу
2652,Stütze::N,caggi,тіреу
2653,Stütze::N,cagge,тіреу
2654,Stütze::N,cõgldõk,тіреу
2655,Stütze::N,стуэлльп,тіреу
2656,Stange::N,staavra,қада
2657,Stange::N,stággo,қада
2658,Stange::N,hålggå,қада
2659,Stange::N,stávrá,қада
2660,Stange::N,stággu,қада
2661,Stange::N,čuálgui,қада
2662,Stange::N,kaŋgg,қада
2663,Stange::N,кэ̄ллт,қада
2664,Stange::N,пе̄лльк,қада
2665,Stock::N,galte,сойыл
2666,Stock::N,klåbpoe,сойыл
2667,Stock::N,soabbe,сойыл
2668,Stock::N,soabbi,сойыл
2669,Stock::N,suáb'bi,сойыл
2670,Stock::N,suä´b'b,сойыл
2671,Stock::N,суэммьп,сойыл
2672,Stab::N,klaahka,сырық
2673,Stab::N,soabbe,сырық
2674,Stab::N,soabbi,сырық
2675,Stab::N,suáb'bi,сырық
2676,Stab::N,suä´b'b,сырық
2677,Stab::N,суэммьп,сырық
2678,Rohr::N,gïrse,құбыр
2679,Rohr::N,båhttså,құбыр
2680,Rohr::N,bohcci,құбыр
2681,Rohr::N,poccee,құбыр
2682,Rohr::N,puu´lčiǩ,құбыр
2683,Rohr::N,туррьп,құбыр
2684,Haus::N,ståapoe,үй
2685,Haus::N,goahte,үй
2686,Haus::N,stohpu,үй
2687,Haus::N,tááḷu,үй
2688,Haus::N,tääll,үй
2689,Haus::N,пэ̄ҏҏт,үй
2690,Heim::N,hïejme,үйлі
2691,Heim::N,hïejme,шаңырақ
2692,Heim::N,viesso,үйлі
2693,Heim::N,viesso,шаңырақ
2694,Heim::N,ruoktu,үйлі
2695,Heim::N,ruoktu,шаңырақ
2696,Heim::N,päikki,үйлі
2697,Heim::N,päikki,шаңырақ
2698,Heim::N,päi´ǩǩ,үйлі
2699,Heim::N,päi´ǩǩ,шаңырақ
2700,Heim::N,пэ̄ҏҏт,үйлі
2701,Heim::N,пэ̄ҏҏт,шаңырақ
2702,Ofen::N,vuebnie,ошақ
2703,Ofen::N,vuebnie,пеш
2704,Ofen::N,vuodná,ошақ
2705,Ofen::N,vuodná,пеш
2706,Ofen::N,vuobnne,ошақ
2707,Ofen::N,vuobnne,пеш
2708,Ofen::N,uvdna,ошақ
2709,Ofen::N,uvdna,пеш
2710,Ofen::N,uvnâ,ошақ
2711,Ofen::N,uvnâ,пеш
2712,Ofen::N,ǩiiuǥân,ошақ
2713,Ofen::N,ǩiiuǥân,пеш
2714,Ofen::N,пе̄ххц,ошақ
2715,Ofen::N,пе̄ххц,пеш
2716,Ofen::N,кыввкан,ошақ
2717,Ofen::N,кыввкан,пеш
2718,Fußboden::N,guelpie,еден
2719,Fußboden::N,guolbbe,еден
2720,Fußboden::N,láhtti,еден
2721,Fußboden::N,šalde,еден
2722,Fußboden::N,šâ´ldd,еден
2723,Fußboden::N,шалльт,еден
2724,Tisch::N,buertie,үстел
2725,Tisch::N,bievdde,үстел
2726,Tisch::N,beavdi,үстел
2727,Tisch::N,pevdi,үстел
2728,Tisch::N,på´rdd,үстел
2729,Tisch::N,stue´ll,үстел
2730,Tisch::N,туэлль,үстел
2731,Stuhl::N,stovle,орындық
2732,Stuhl::N,ståvllå,орындық
2733,Stuhl::N,stuollu,орындық
2734,Stuhl::N,stovli,орындық
2735,Stuhl::N,stuu´l,орындық
2736,Stuhl::N,стула,орындық
2737,Wiege::N,gïerhkeme,бесік
2738,Wiege::N,vuoggo,бесік
2739,Wiege::N,geaŧŧu,бесік
2740,Wiege::N,geaktu,бесік
2741,Wiege::N,gietkka,бесік
2742,Wiege::N,kiäh'tu,бесік
2743,Wiege::N,vogga,бесік
2744,Wiege::N,кӣткэм,бесік
2745,Bett::N,seangkoe,кереует
2746,Bett::N,sæŋŋga,кереует
2747,Bett::N,seaŋga,кереует
2748,Bett::N,seŋgâ,кереует
2749,Bett::N,sââ´jj,кереует
2750,Bett::N,вуэдтӭмсайй,кереует
2751,Regal::N,hælla,сөре
2752,Regal::N,hilldo,сөре
2753,Regal::N,hildu,сөре
2754,Regal::N,ildee,сөре
2755,Regal::N,i´lddi,сөре
2756,Regal::N,ылльтэ,сөре
2757,Kiste::N,aeskie,жәшік
2758,Kiste::N,kássa,жәшік
2759,Kiste::N,kássa,жәшік
2760,Kiste::N,árkku,жәшік
