,Concept_ID,se,sq
3200,Tuch::N,ree´ppiǩ,shami
3201,Tuch::N,ребпехь,shami
3202,Handtuch::N,njaamelijnie,peshqir
3203,Handtuch::N,sigárdahka,peshqir
3204,Handtuch::N,sihkaldat,peshqir
3205,Handtuch::N,siholdâs,peshqir
3206,Handtuch::N,seekkldõs,peshqir
3207,Handtuch::N,u´tree´lniǩ,peshqir
3208,Handtuch::N,отеральнэхьк,peshqir
3209,Kraft::N,faamoe,forcë
3210,Kraft::N,fábmo,forcë
3211,Kraft::N,fápmu,forcë
3212,Kraft::N,fááṃu,forcë
3213,Kraft::N,viõkk,forcë
3214,Kraft::N,вӣгк,forcë
3215,Stärke::N,vieksiesvoete,koll
3216,Stärke::N,gievrrudahka,koll
3217,Stärke::N,gievrrodus,koll
3218,Stärke::N,veahka,koll
3219,Stärke::N,vuoibmi,koll
3220,Stärke::N,viek'sâvuotâ,koll
3221,Stärke::N,viõkk,koll
3222,Stärke::N,са̄м,koll
3223,Stärke::N,вӣгк,koll
3224,Gesundheit::N,healsoe,shëndet
3225,Gesundheit::N,starne,shëndet
3226,Gesundheit::N,hælsso,shëndet
3227,Gesundheit::N,varresvuohta,shëndet
3228,Gesundheit::N,dearvvasvuohta,shëndet
3229,Gesundheit::N,tie'rvâsvuotâ,shëndet
3230,Gesundheit::N,tiõrvâsvuõtt,shëndet
3231,Gesundheit::N,тӣрвасвӯдт,shëndet
3232,Krankheit::N,skïemtjelasse,sëmundje
3233,Krankheit::N,skihpudahka,sëmundje
3234,Krankheit::N,dávdda,sëmundje
3235,Krankheit::N,vihke,sëmundje
3236,Krankheit::N,dávda,sëmundje
3237,Krankheit::N,tavdâ,sëmundje
3238,Krankheit::N,puá'cuvuotâ,sëmundje
3239,Krankheit::N,kõpp,sëmundje
3240,Krankheit::N,puõccmoš,sëmundje
3241,Krankheit::N,кэ̄бп,sëmundje
3242,Schmerz::N,haerhpie,dhimbje
3243,Schmerz::N,bávtjas,dhimbje
3244,Schmerz::N,bávčča,dhimbje
3245,Schmerz::N,tuške,dhimbje
3246,Schmerz::N,poovčâs,dhimbje
3247,Schmerz::N,tå´sǩǩ,dhimbje
3248,Schmerz::N,кэ̄бп,dhimbje
3249,Wunde::N,saejrie,plagë
3250,Wunde::N,hávve,plagë
3251,Wunde::N,hávvi,plagë
3252,Wunde::N,hävvi,plagë
3253,Wunde::N,hää´vv,plagë
3254,Wunde::N,ра̄ӊӊҍ,plagë
3255,Fieber::N,vaejlie,ethe
3256,Fieber::N,fiebar,ethe
3257,Fieber::N,báhkkadávda,ethe
3258,Fieber::N,žaar,ethe
3259,Fieber::N,жоарр,ethe
3260,Arznei::N,daalhkesh,ilaç
3261,Arznei::N,dálkas,ilaç
3262,Arznei::N,dálkkas,ilaç
3263,Arznei::N,taalhâs,ilaç
3264,Arznei::N,lekittâs,ilaç
3265,Arznei::N,taalkâs,ilaç
3266,Arznei::N,лоаддв,ilaç
3267,Brücke::N,pruvvie,urë
3268,Brücke::N,råvve,urë
3269,Brücke::N,šaldi,urë
3270,Brücke::N,šalde,urë
3271,Brücke::N,mostt,urë
3272,Brücke::N,мо̄сст,urë
3273,Brunnen::N,prutnie,pus
3274,Brunnen::N,ruddne,pus
3275,Brunnen::N,gáivo,pus
3276,Brunnen::N,káivu,pus
3277,Brunnen::N,käivv,pus
3278,Brunnen::N,ка̄ййв,pus
3279,Weide::N,gåatome,kullotë
3280,Weide::N,guohtom,kullotë
3281,Weide::N,guohtun,kullotë
3282,Weide::N,kuátu,kullotë
3283,Weide::N,luátu,kullotë
3284,Weide::N,та̄нтар,kullotë
3285,Pfad::N,baalka,ravë
3286,Pfad::N,baalka,shteg
3287,Pfad::N,bálges,ravë
3288,Pfad::N,bálges,shteg
3289,Pfad::N,bálggis,ravë
3290,Pfad::N,bálggis,shteg
3291,Pfad::N,päälgis,ravë
3292,Pfad::N,päälgis,shteg
3293,Pfad::N,pää´ljes,ravë
3294,Pfad::N,pää´ljes,shteg
3295,Pfad::N,поалкас,ravë
3296,Pfad::N,поалкас,shteg
3297,Weg::N,geajnoe,udhë
3298,Weg::N,geajnoe,shteg
3299,Weg::N,gæjnno,udhë
3300,Weg::N,gæjnno,shteg
3301,Weg::N,væddja,udhë
3302,Weg::N,væddja,shteg
3303,Weg::N,geaidnu,udhë
3304,Weg::N,geaidnu,shteg
3305,Weg::N,luod'dâ,udhë
3306,Weg::N,luod'dâ,shteg
3307,Weg::N,čuâǥǥas,udhë
3308,Weg::N,čuâǥǥas,shteg
3309,Weg::N,чуэкас,udhë
3310,Weg::N,чуэкас,shteg
3311,Straße::N,geajnoe,rrugë
3312,Straße::N,joene,rrugë
3313,Straße::N,gahttun,rrugë
3314,Straße::N,geaidnu,rrugë
3315,Straße::N,maađij,rrugë
3316,Straße::N,uu´lec,rrugë
3317,Straße::N,чуэкас,rrugë
3318,Dorf::N,sïjte,fshat
3319,Dorf::N,sïjte,katund
3320,Dorf::N,bájkke,fshat
3321,Dorf::N,bájkke,katund
3322,Dorf::N,gilli,fshat
3323,Dorf::N,gilli,katund
3324,Dorf::N,sijdâ,fshat
3325,Dorf::N,sijdâ,katund
3326,Dorf::N,sijdd,fshat
3327,Dorf::N,sijdd,katund
3328,Dorf::N,сыййт,fshat
3329,Dorf::N,сыййт,katund
3330,Stadt::N,staare,qytet
3331,Stadt::N,sjeltie,qytet
3332,Stadt::N,stáda,qytet
3333,Stadt::N,gávpot,qytet
3334,Stadt::N,kaavpug,qytet
3335,Stadt::N,lâ´nn,qytet
3336,Stadt::N,gåårad,qytet
3337,Stadt::N,ланнҍ,qytet
3338,Brief::N,prievie,letër
3339,Brief::N,girjje,letër
3340,Brief::N,reive,letër
3341,Brief::N,kirje,letër
3342,Brief::N,ǩe´rjj,letër
3343,Brief::N,кыррьй,letër
3344,Buch::N,gærja,libër
3345,Buch::N,girjje,libër
3346,Buch::N,girji,libër
3347,Buch::N,kirje,libër
3348,Buch::N,ǩe´rjj,libër
3349,Buch::N,кыррьй,libër
3350,Buchstabe::N,baakoe,shkronjë
3351,Buchstabe::N,bokstávva,shkronjë
3352,Buchstabe::N,bustávva,shkronjë
3353,Buchstabe::N,puustav,shkronjë
3354,Buchstabe::N,bukva,shkronjë
3355,Buchstabe::N,буква,shkronjë
3356,Zeitung::N,plaerie,gazetë
3357,Zeitung::N,avijssa,gazetë
3358,Zeitung::N,bláđđi,gazetë
3359,Zeitung::N,aavis,gazetë
3360,Zeitung::N,listt,gazetë
3361,Zeitung::N,ga´zaat,gazetë
3362,Zeitung::N,газет,gazetë
3363,Leben::N,hïegke,jetë
3364,Leben::N,hægga,jetë
3365,Leben::N,iellem,jetë
3366,Leben::N,viessom,jetë
3367,Leben::N,eallin,jetë
3368,Leben::N,eellim,jetë
3369,Leben::N,jie´llem,jetë
3370,Leben::N,я̄лл,jetë
3371,Tod::N,jaame,mortje
3372,Tod::N,jábmem,mortje
3373,Tod::N,jápmin,mortje
3374,Tod::N,jäämmim,mortje
3375,Tod::N,så´rmm,mortje
3376,Tod::N,jää´mmem,mortje
3377,Tod::N,соаррьм,mortje
3378,Grab::N,gaelmie,varr
3379,Grab::N,ráhpo,varr
3380,Grab::N,hávdde,varr
3381,Grab::N,hávdi,varr
3382,Grab::N,hävdi,varr
3383,Grab::N,äu´dd,varr
3384,Grab::N,ка̄лльм,varr
3385,Kirche::N,gærhkoe,kishë
3386,Kirche::N,girkko,kishë
3387,Kirche::N,girku,kishë
3388,Kirche::N,kirkko,kishë
3389,Kirche::N,ceerkav,kishë
3390,Kirche::N,цэ̄ркав,kishë
3391,Sünde::N,sådtoe,mëkat
3392,Sünde::N,sådtoe,gjynah
3393,Sünde::N,suddo,mëkat
3394,Sünde::N,suddo,gjynah
3395,Sünde::N,suddu,mëkat
3396,Sünde::N,suddu,gjynah
3397,Sünde::N,suddo,mëkat
3398,Sünde::N,suddo,gjynah
3399,Sünde::N,reä´ǩ'ǩ,mëkat
3400,Sünde::N,reä´ǩ'ǩ,gjynah
3401,Gott::N,jupmele,hy
3402,Gott::N,jupmele,zot
3403,Gott::N,jubmel,hy
3404,Gott::N,jubmel,zot
3405,Gott::N,ipmil,hy
3406,Gott::N,ipmil,zot
3407,Gott::N,immeel,hy
3408,Gott::N,immeel,zot
3409,Gott::N,e´mmel,hy
3410,Gott::N,e´mmel,zot
3411,Gott::N,иммель,hy
3412,Gott::N,иммель,zot
3413,Arbeiter::N,barkije,punëtor
3414,Arbeiter::N,barggoulmusj,punëtor
3415,Arbeiter::N,bargi,punëtor
3416,Arbeiter::N,pargee,punëtor
3417,Arbeiter::N,reâugglaž,punëtor
3418,Arbeiter::N,лыххкэй,punëtor
3419,Chef::N,åvtehke,shef
3420,Chef::N,åvtehke,drejtues
3421,Chef::N,oajvve,shef
3422,Chef::N,oajvve,drejtues
3423,Chef::N,hoavda,shef
3424,Chef::N,hoavda,drejtues
3425,Chef::N,hovdâ,shef
3426,Chef::N,hovdâ,drejtues
3427,Chef::N,uái'vi,shef
3428,Chef::N,uái'vi,drejtues
3429,Chef::N,ä´ttem,shef
3430,Chef::N,ä´ttem,drejtues
3431,Chef::N,vuei´vvooumaž,shef
3432,Chef::N,vuei´vvooumaž,drejtues
3433,Chef::N,выгкэй,shef
3434,Chef::N,выгкэй,drejtues
3435,Chef::N,вӯййкьей,shef
3436,Chef::N,вӯййкьей,drejtues
3437,Chef::N,вуэййв,shef
3438,Chef::N,вуэййв,drejtues
3439,Meister::N,ööhpehtæjja,mjeshtër
3440,Meister::N,åhpadiddje,mjeshtër
3441,Meister::N,čeahppi,mjeshtër
3442,Meister::N,meašttir,mjeshtër
3443,Meister::N,miäš'tár,mjeshtër
3444,Meister::N,määstär,mjeshtër
3445,Meister::N,че̄ххьп,mjeshtër
3446,Arzt::N,dåaktere,mjek
3447,Arzt::N,dåaktere,doktor
3448,Arzt::N,dåktår,mjek
3449,Arzt::N,dåktår,doktor
3450,Arzt::N,dálkudiddje,mjek
3451,Arzt::N,dálkudiddje,doktor
3452,Arzt::N,doavttir,mjek
3453,Arzt::N,doavttir,doktor
3454,Arzt::N,tuáh'tár,mjek
3455,Arzt::N,tuáh'tár,doktor
3456,Arzt::N,dåhttar,mjek
3457,Arzt::N,dåhttar,doktor
3458,Arzt::N,лыххцэй,mjek
3459,Arzt::N,лыххцэй,doktor
3460,Lehrer::N,lohkehtæjja,mësues
3461,Lehrer::N,lohkehtæjja,arsimtar
3462,Lehrer::N,skåvlik,mësues
3463,Lehrer::N,skåvlik,arsimtar
3464,Lehrer::N,åjpadiddje,mësues
3465,Lehrer::N,åjpadiddje,arsimtar
3466,Lehrer::N,oahpaheaddji,mësues
3467,Lehrer::N,oahpaheaddji,arsimtar
3468,Lehrer::N,máttááttijjee,mësues
3469,Lehrer::N,máttááttijjee,arsimtar
3470,Lehrer::N,u´čtee´l,mësues
3471,Lehrer::N,u´čtee´l,arsimtar
3472,Lehrer::N,mätt'teei,mësues
3473,Lehrer::N,mätt'teei,arsimtar
3474,Lehrer::N,уххцэй,mësues
3475,Lehrer::N,уххцэй,arsimtar
3476,Geld::N,vierhtie,para
3477,Geld::N,vierhtie,holla
3478,Geld::N,ruhta,para
3479,Geld::N,ruhta,holla
3480,Geld::N,biednik,para
3481,Geld::N,biednik,holla
3482,Geld::N,ruhta,para
3483,Geld::N,ruhta,holla
3484,Geld::N,ruttâ,para
3485,Geld::N,ruttâ,holla
3486,Geld::N,teä´ǧ'ǧ,para
3487,Geld::N,teä´ǧ'ǧ,holla
3488,Geld::N,те̄ӈӈьк,para
3489,Geld::N,те̄ӈӈьк,holla
3490,Geschäft::N,åesie,ujdi
3491,Geschäft::N,åesie,biznes
3492,Geschäft::N,oases,ujdi
3493,Geschäft::N,oases,biznes
3494,Geschäft::N,gávpi,ujdi
3495,Geschäft::N,gávpi,biznes
3496,Geschäft::N,kävppi,ujdi
3497,Geschäft::N,kävppi,biznes
3498,Geschäft::N,haandâl,ujdi
3499,Geschäft::N,haandâl,biznes
3500,Geschäft::N,kaupp,ujdi
3501,Geschäft::N,kaupp,biznes
3502,Geschäft::N,ро̄бэт,ujdi
3503,Geschäft::N,ро̄бэт,biznes
3504,Laden::N,bovre,dyqan
3505,Laden::N,oases,dyqan
3506,Laden::N,rámbuvdda,dyqan
3507,Laden::N,gávpi,dyqan
3508,Laden::N,puvdâ,dyqan
3509,Laden::N,kävppi,dyqan
3510,Laden::N,kaupp,dyqan
3511,Laden::N,ла̄ффьк,dyqan
3512,Preis::N,åasa,çmim
3513,Preis::N,hadde,çmim
3514,Preis::N,haddi,çmim
3515,Preis::N,hadde,çmim
3516,Preis::N,hâ´dd,çmim
3517,Preis::N,а̄ррв,çmim
3518,Ware::N,vaaroe,mall
3519,Ware::N,várro,mall
3520,Ware::N,gálvvo,mall
3521,Ware::N,gálvu,mall
3522,Ware::N,kálvu,mall
3523,Ware::N,täävvir,mall
3524,Ware::N,kälvv,mall
3525,Ware::N,tä´vver,mall
3526,Ware::N,та̄вяр,mall
3527,Nutzen::N,aevhkie,dobi
3528,Nutzen::N,aevhkie,leverdi
3529,Nutzen::N,ávkke,dobi
3530,Nutzen::N,ávkke,leverdi
3531,Nutzen::N,ávki,dobi
3532,Nutzen::N,ávki,leverdi
3533,Nutzen::N,ävkki,dobi
3534,Nutzen::N,ävkki,leverdi
3535,Nutzen::N,äu´ǩǩ,dobi
3536,Nutzen::N,äu´ǩǩ,leverdi
3537,Nutzen::N,то̄ӆӆк ,dobi
3538,Nutzen::N,то̄ӆӆк ,leverdi
3539,Reichtum::N,ræjhkoesvoete,kamje
3540,Reichtum::N,ræjhkoesvoete,pasuri
3541,Reichtum::N,boanndudahka,kamje
3542,Reichtum::N,boanndudahka,pasuri
3543,Reichtum::N,rikkisvuohta,kamje
3544,Reichtum::N,rikkisvuohta,pasuri
3545,Reichtum::N,riggodat,kamje
3546,Reichtum::N,riggodat,pasuri
3547,Reichtum::N,riggodâh,kamje
3548,Reichtum::N,riggodâh,pasuri
3549,Reichtum::N,ree´ǧǧesvuõtt,kamje
3550,Reichtum::N,ree´ǧǧesvuõtt,pasuri
3551,Reichtum::N,ва̄птэквӯдт,kamje
3552,Reichtum::N,ва̄птэквӯдт,pasuri
3553,Welt::N,veartene,botë
3554,Welt::N,værált,botë
3555,Welt::N,ilmme,botë
3556,Welt::N,máilbmi,botë
3557,Welt::N,maailm,botë
3558,Welt::N,maai´lm,botë
3559,Welt::N,jânnamkå´dd,botë
3560,Welt::N,э̄ллманнт,botë
3561,Land::N,laante,vend
3562,Land::N,eatneme,vend
3563,Land::N,lánnda,vend
3564,Land::N,eanan,vend
3565,Land::N,eennâm,vend
3566,Land::N,mädd,vend
3567,Land::N,jânnam,vend
3568,Land::N,ланнҍ,vend
3569,Land::N,е̄ммьне,vend
3570,Staat::N,staate,shtet
3571,Staat::N,stáhtta,shtet
3572,Staat::N,rijkka,shtet
3573,Staat::N,stáhta,shtet
3574,Staat::N,staatâ,shtet
3575,Staat::N,riikk,shtet
3576,Staat::N,ланнҍ,shtet
3577,Staat::N,государствэ,shtet
3578,König::N,gånka,mbret
3579,König::N,gånågis,mbret
3580,König::N,gonagas,mbret
3581,König::N,kunâgâs,mbret
3582,König::N,caarr,mbret
3583,König::N,koonǥõs,mbret
3584,König::N,цоарр,mbret
3585,Macht::N,faamoe,fuqi
3586,Macht::N,faamoe,pushtet
3587,Macht::N,fábmo,fuqi
3588,Macht::N,fábmo,pushtet
3589,Macht::N,fábmogisvuohta,fuqi
3590,Macht::N,fábmogisvuohta,pushtet
3591,Macht::N,fápmu,fuqi
3592,Macht::N,fápmu,pushtet
3593,Macht::N,väldi,fuqi
3594,Macht::N,väldi,pushtet
3595,Macht::N,vä´ldd,fuqi
3596,Macht::N,vä´ldd,pushtet
3597,Macht::N,воаллт,fuqi
3598,Macht::N,воаллт,pushtet
3599,Grenze::N,raajoe,kufi
3600,Grenze::N,rádjá,kufi
3601,Grenze::N,mierre,kufi
3602,Grenze::N,rádji,kufi
3603,Grenze::N,rääji,kufi
3604,Grenze::N,raajj,kufi
3605,Grenze::N,ре̄ввьн,kufi
3606,Krieg::N,dåara,luftë
3607,Krieg::N,soahte,luftë
3608,Krieg::N,soahti,luftë
3609,Krieg::N,suáti,luftë
3610,Krieg::N,väi´nn,luftë
3611,Krieg::N,туарр,luftë
3612,Feind::N,gertele,armik
3613,Feind::N,vasjulasj,armik
3614,Feind::N,vašálaš,armik
3615,Feind::N,vajalâš,armik
3616,Feind::N,vâjjeeja,armik
3617,Feind::N,вэресь,armik
3618,Kampf::N,gæmhpome,luftim
3619,Kampf::N,doarro,luftim
3620,Kampf::N,oajbbom,luftim
3621,Kampf::N,rahtjamus,luftim
3622,Kampf::N,doarru,luftim
3623,Kampf::N,vuostelasvuohta,luftim
3624,Kampf::N,tuáṛi,luftim
3625,Kampf::N,tuärrmõš,luftim
3626,Kampf::N,вуаййпмушш,luftim
3627,Bogen[Waffe]::N,joeksi,hark
3628,Bogen[Waffe]::N,juoksa,hark
3629,Bogen[Waffe]::N,dávgi,hark
3630,Bogen[Waffe]::N,tävgi,hark
3631,Bogen[Waffe]::N,johss,hark
3632,Bogen[Waffe]::N,ю̄ккс,hark
3633,Pfeil::N,njoele,shigjetë
3634,Pfeil::N,sådde,shigjetë
3635,Pfeil::N,njuolla,shigjetë
3636,Pfeil::N,njuolla,shigjetë
3637,Pfeil::N,njuoḷâ,shigjetë
3638,Pfeil::N,njuõll,shigjetë
3639,Pfeil::N,ню̄лл,shigjetë
3640,Gewehr::N,röövre,pushkë
3641,Gewehr::N,birsso,pushkë
3642,Gewehr::N,bissu,pushkë
3643,Gewehr::N,pisso,pushkë
3644,Gewehr::N,pess,pushkë
3645,Gewehr::N,пысс,pushkë
3646,Fehler::N,fiejlie,gafë
3647,Fehler::N,fiejlie,gabim
3648,Fehler::N,vihke,gafë
3649,Fehler::N,vihke,gabim
3650,Fehler::N,boastovuohta,gafë
3651,Fehler::N,boastovuohta,gabim
3652,Fehler::N,vihki,gafë
3653,Fehler::N,vihki,gabim
3654,Fehler::N,vearri,gafë
3655,Fehler::N,vearri,gabim
3656,Fehler::N,vahe,gafë
3657,Fehler::N,vahe,gabim
3658,Fehler::N,feilâ,gafë
3659,Fehler::N,feilâ,gabim
3660,Fehler::N,vie´rr,gafë
3661,Fehler::N,vie´rr,gabim
3662,Fehler::N,се̄гкь,gafë
3663,Fehler::N,се̄гкь,gabim
3664,Fehler::N,ся̄гкнэхк,gafë
3665,Fehler::N,ся̄гкнэхк,gabim
3666,Lüge::N,slogne,gënjeshtër
3667,Lüge::N,slaarve,gënjeshtër
3668,Lüge::N,gieles,gënjeshtër
3669,Lüge::N,gielis,gënjeshtër
3670,Lüge::N,kie'les,gënjeshtër
3671,Lüge::N,ǩee´lesvuõtt,gënjeshtër
3672,Lüge::N,ке̄лсэллмушш,gënjeshtër
3673,Schaden::N,skaara,dëm
3674,Schaden::N,skaara,zarar
3675,Schaden::N,vahák,dëm
3676,Schaden::N,vahák,zarar
3677,Schaden::N,skádá,dëm
3678,Schaden::N,skádá,zarar
3679,Schaden::N,vahát,dëm
3680,Schaden::N,vahát,zarar
3681,Schaden::N,vaahâg,dëm
3682,Schaden::N,vaahâg,zarar
3683,Schaden::N,påå´mh,dëm
3684,Schaden::N,påå´mh,zarar
3685,Schaden::N,ря̄хкхэмушш,dëm
3686,Schaden::N,ря̄хкхэмушш,zarar
3687,Unglück::N,goerpe,fatkeqësi
3688,Unglück::N,vuorbedisvuohta,fatkeqësi
3689,Unglück::N,sårmme,fatkeqësi
3690,Unglück::N,lihkohisvuohta,fatkeqësi
3691,Unglück::N,uá'sittemesvuotâ,fatkeqësi
3692,Unglück::N,pärtti,fatkeqësi
3693,Unglück::N,påå´mh,fatkeqësi
3694,Unglück::N,пӣдтҍ,fatkeqësi
3695,Schuld::N,skåltoe,faj
3696,Schuld::N,suddo,faj
3697,Schuld::N,áššálašvuohta,faj
3698,Schuld::N,sivalašvuohta,faj
3699,Schuld::N,váddu,faj
3700,Schuld::N,vie´rr,faj
3701,Schuld::N,ве̄ррь,faj
3702,Alter::N,aaltere,moshë
3703,Alter::N,áldar,moshë
3704,Alter::N,ahki,moshë
3705,Alter::N,ahe,moshë
3706,Alter::N,ââ´ǩǩ,moshë
3707,Alter::N,ыгь,moshë
3708,Schluss::N,nåhkeme,fund
3709,Schluss::N,giehtje,fund
3710,Schluss::N,loahppa,fund
3711,Schluss::N,loppâ,fund
3712,Schluss::N,lopp,fund
3713,Schluss::N,ке̄джь,fund
3714,Zeit::N,aejkie,kohë
3715,Zeit::N,baaletje,kohë
3716,Zeit::N,ájgge,kohë
3717,Zeit::N,áigi,kohë
3718,Zeit::N,äigi,kohë
3719,Zeit::N,âi´ǧǧ,kohë
3720,Zeit::N,а̄ййк,kohë
3721,Zeit::N,па̄лль,kohë
3722,Tag::N,biejjie,ditë
3723,Tag::N,biejvve,ditë
3724,Tag::N,beaivi,ditë
3725,Tag::N,peivi,ditë
3726,Tag::N,pei´vv,ditë
3727,Tag::N,пе̄ййв,ditë
3728,Morgen::N,aerede,mëngjes
3729,Morgen::N,idet,mëngjes
3730,Morgen::N,iđit,mëngjes
3731,Morgen::N,iiđeed,mëngjes
3732,Morgen::N,tue´lääž,mëngjes
3733,Morgen::N,ee´đääldõž,mëngjes
3734,Morgen::N,ӣнцкэнч,mëngjes
3735,Mittag::N,gaskebiejjie,mesditë
3736,Mittag::N,gasskabiejvve,mesditë
3737,Mittag::N,gaskebeaivi,mesditë
3738,Mittag::N,koskâpeivi,mesditë
3739,Mittag::N,kõskkpei´vv,mesditë
3740,Mittag::N,пе̄ййвкэ̄сск,mesditë
3741,Abend::N,iehkede,mbrëmje
3742,Abend::N,iehket,mbrëmje
3743,Abend::N,eahket,mbrëmje
3744,Abend::N,eeḥid,mbrëmje
3745,Abend::N,jeä´ǩ'ǩääž,mbrëmje
3746,Abend::N,е̄кесь,mbrëmje
3747,Abend::N,е̄кьнэнч,mbrëmje
3748,Nacht::N,jïjje,natë
3749,Nacht::N,idja,natë
3750,Nacht::N,idja,natë
3751,Nacht::N,ijjâ,natë
3752,Nacht::N,inn,natë
3753,Nacht::N,ыйй,natë
3754,Woche::N,våhkoe,javë
3755,Woche::N,vahkko,javë
3756,Woche::N,vahkku,javë
3757,Woche::N,okko,javë
3758,Woche::N,niä´t'tel,javë
3759,Woche::N,не̄дтӭль,javë
3760,Monat::N,maanoe,muaj
3761,Monat::N,mánno,muaj
3762,Monat::N,mánnu,muaj
3763,Monat::N,mánotbadji,muaj
3764,Monat::N,mánuppaje,muaj
3765,Monat::N,mään,muaj
3766,Monat::N,määnpââ´jj,muaj
3767,Monat::N,ма̄нн,muaj
3768,Jahr::N,jaepie,vit
3769,Jahr::N,jahke,vit
3770,Jahr::N,jahki,vit
3771,Jahr::N,ihe,vit
3772,Jahr::N,ee´ǩǩ,vit
3773,Jahr::N,ыгкь,vit
3774,Frühling::N,gïjre,pranverë
3775,Frühling::N,gidá,pranverë
3776,Frühling::N,giđđa,pranverë
3777,Frühling::N,kiđđâ,pranverë
3778,Frühling::N,ǩiđđ,pranverë
3779,Frühling::N,кыдт,pranverë
3780,Sommer::N,giesie,verë
3781,Sommer::N,giesse,verë
3782,Sommer::N,geassi,verë
3783,Sommer::N,keesi,verë
3784,Sommer::N,ǩiä´ss,verë
3785,Sommer::N,ке̄ссь,verë
3786,Herbst::N,tjaktje,vjeshtë
3787,Herbst::N,tjaktja,vjeshtë
3788,Herbst::N,čakča,vjeshtë
3789,Herbst::N,čohčâ,vjeshtë
3790,Herbst::N,čõhčč,vjeshtë
3791,Herbst::N,че̄ххч,vjeshtë
3792,Winter::N,daelvie,dimër
3793,Winter::N,dálvve,dimër
3794,Winter::N,dálvi,dimër
3795,Winter::N,tälvi,dimër
3796,Winter::N,tä´lvv,dimër
3797,Winter::N,та̄лльв,dimër
3798,Januar::N,tsïengele,janar
3799,Januar::N,garretsïengele,janar
3800,Januar::N,ådåjakmánno,janar
3801,Januar::N,ođđajagimánnu,janar
3802,Januar::N,uđđâivemáánu,janar
3803,Januar::N,vuõs'smään,janar
3804,Januar::N,ođđee´jjmään,janar
3805,Januar::N,январь,janar
3806,Januar::N,январьма̄нн,janar
3807,Februar::N,goevte,shkurt
3808,Februar::N,guovvamánno,shkurt
3809,Februar::N,guovvamánnu,shkurt
3810,Februar::N,helmimááṇu,shkurt
3811,Februar::N,tä´lvvmään,shkurt
3812,Februar::N,февраль,shkurt
3813,Februar::N,февральма̄нн,shkurt
3814,März::N,njoktje,mars
3815,März::N,snjuktjamánno,mars
3816,März::N,njukčamánnu,mars
3817,März::N,maalismááñu,mars
3818,März::N,njuhčâmááṇu,mars
3819,März::N,lä´znpei´vvmään,mars
3820,März::N,pâ´zzlâšttammään,mars
3821,März::N,ма̄рт,mars
3822,März::N,ма̄ртма̄нн,mars
3823,April::N,voerhtje,prill
3824,April::N,vuoratjismánno,prill
3825,April::N,cuoŋománnu,prill
3826,April::N,huhtimááṇu,prill
3827,April::N,njuhččmään,prill
3828,April::N,апрель,prill
3829,April::N,апрельма̄нн,prill
3830,Mai::N,maajje,maj
3831,Mai::N,maavnese,maj
3832,Mai::N,moarmesmánno,maj
3833,Mai::N,miessemánnu,maj
3834,Mai::N,toukomááṇu,maj
3835,Mai::N,vye'simááṇu,maj
3836,Mai::N,ǩiđđmään,maj
3837,Mai::N,vue´ssmään,maj
3838,Mai::N,ма̄й,maj
3839,Juni::N,ruffie,qershor
3840,Juni::N,biehtsemánno,qershor
3841,Juni::N,geassemánnu,qershor
3842,Juni::N,kesimááṇu,qershor
3843,Juni::N,ǩiä´ssmään,qershor
3844,Juni::N,июнь,qershor
3845,Juni::N,июньма̄нн,qershor
3846,Juli::N,snjaltje,korrik
3847,Juli::N,snjilltjamánno,korrik
3848,Juli::N,suoidnemánnu,korrik
3849,Juli::N,syei'nimááṇu,korrik
3850,Juli::N,suei´nnmään,korrik
3851,Juli::N,июль,korrik
3852,Juli::N,июльма̄нн,korrik
3853,August::N,mïetske,gusht
3854,August::N,bårggemánno,gusht
3855,August::N,borgemánnu,gusht
3856,August::N,elomáaṇu,gusht
3857,August::N,på´rǧǧmään,gusht
3858,August::N,а̄вгуст,gusht
3859,August::N,а̄вгустма̄нн,gusht
3860,September::N,gaekere,shtator
3861,September::N,skïerede,shtator
3862,September::N,ragátmánno,shtator
3863,September::N,čakčamánnu,shtator
3864,September::N,čohčâmááṇu,shtator
3865,September::N,čõhččmään,shtator
3866,September::N,сентябрь,shtator
3867,September::N,сентябрьма̄нн,shtator
3868,Oktober::N,golke,tetor
3869,Oktober::N,rïhkede,tetor
3870,Oktober::N,gålgådismánno,tetor
3871,Oktober::N,golggotmánnu,tetor
3872,Oktober::N,logamááṇu,tetor
3873,Oktober::N,roovvâdmááṇu,tetor
3874,Oktober::N,kålggmään,tetor
3875,Oktober::N,rõõǥǥâdmään,tetor
3876,Oktober::N,октябрь,tetor
3877,Oktober::N,октябрьма̄нн,tetor
3878,November::N,rahka,nëntor
3879,November::N,gålkoe,nëntor
3880,November::N,basádismánno,nëntor
3881,November::N,skábmamánnu,nëntor
3882,November::N,marrasmááṇu,nëntor
3883,November::N,skammâmááṇu,nëntor
3884,November::N,skamm'mään,nëntor
3885,November::N,ноябрь,nëntor
3886,Dezember::N,goeve,dhjetor
3887,Dezember::N,jåvleaske,dhjetor
3888,Dezember::N,javllamánno,dhjetor
3889,Dezember::N,juovlamánnu,dhjetor
3890,Dezember::N,juov'lâmááṇu,dhjetor
3891,Dezember::N,rosttovmään,dhjetor
3892,Dezember::N,декабрь,dhjetor
3893,Dezember::N,декабрьма̄нн,dhjetor
