,Concept_ID,mn,se
3470,Schmerz::N,өвчин,bávčča
3471,Schmerz::N,өвчин,tuške
3472,Schmerz::N,өвчин,poovčâs
3473,Schmerz::N,өвчин,tå´sǩǩ
3474,Schmerz::N,өвчин,кэ̄бп
3475,Wunde::N,шарх,saejrie
3476,Wunde::N,шарх,hávve
3477,Wunde::N,шарх,hávvi
3478,Wunde::N,шарх,hävvi
3479,Wunde::N,шарх,hää´vv
3480,Wunde::N,шарх,ра̄ӊӊҍ
3481,Fieber::N,халуун,vaejlie
3482,Fieber::N,халуун,fiebar
3483,Fieber::N,халуун,báhkkadávda
3484,Fieber::N,халуун,žaar
3485,Fieber::N,халуун,жоарр
3486,Arznei::N,эм,daalhkesh
3487,Arznei::N,эм,dálkas
3488,Arznei::N,эм,dálkkas
3489,Arznei::N,эм,taalhâs
3490,Arznei::N,эм,lekittâs
3491,Arznei::N,эм,taalkâs
3492,Arznei::N,эм,лоаддв
3493,Brücke::N,гүүр,pruvvie
3494,Brücke::N,гүүр,råvve
3495,Brücke::N,гүүр,šaldi
3496,Brücke::N,гүүр,šalde
3497,Brücke::N,гүүр,mostt
3498,Brücke::N,гүүр,мо̄сст
3499,Brunnen::N,худаг,prutnie
3500,Brunnen::N,худаг,ruddne
3501,Brunnen::N,худаг,gáivo
3502,Brunnen::N,худаг,káivu
3503,Brunnen::N,худаг,käivv
3504,Brunnen::N,худаг,ка̄ййв
3505,Weide::N,бэлчээр,gåatome
3506,Weide::N,бэлчээр,guohtom
3507,Weide::N,бэлчээр,guohtun
3508,Weide::N,бэлчээр,kuátu
3509,Weide::N,бэлчээр,luátu
3510,Weide::N,бэлчээр,та̄нтар
3511,Pfad::N,жим,baalka
3512,Pfad::N,жим,bálges
3513,Pfad::N,жим,bálggis
3514,Pfad::N,жим,päälgis
3515,Pfad::N,жим,pää´ljes
3516,Pfad::N,жим,поалкас
3517,Pfad::N,зөрөг,baalka
3518,Pfad::N,зөрөг,bálges
3519,Pfad::N,зөрөг,bálggis
3520,Pfad::N,зөрөг,päälgis
3521,Pfad::N,зөрөг,pää´ljes
3522,Pfad::N,зөрөг,поалкас
3523,Weg::N,зам,geajnoe
3524,Weg::N,зам,gæjnno
3525,Weg::N,зам,væddja
3526,Weg::N,зам,geaidnu
3527,Weg::N,зам,luod'dâ
3528,Weg::N,зам,čuâǥǥas
3529,Weg::N,зам,чуэкас
3530,Weg::N,харгуй,geajnoe
3531,Weg::N,харгуй,gæjnno
3532,Weg::N,харгуй,væddja
3533,Weg::N,харгуй,geaidnu
3534,Weg::N,харгуй,luod'dâ
3535,Weg::N,харгуй,čuâǥǥas
3536,Weg::N,харгуй,чуэкас
3537,Straße::N,зам,geajnoe
3538,Straße::N,зам,joene
3539,Straße::N,зам,gahttun
3540,Straße::N,зам,geaidnu
3541,Straße::N,зам,maađij
3542,Straße::N,зам,uu´lec
3543,Straße::N,зам,чуэкас
3544,Straße::N,харгуй,geajnoe
3545,Straße::N,харгуй,joene
3546,Straße::N,харгуй,gahttun
3547,Straße::N,харгуй,geaidnu
3548,Straße::N,харгуй,maađij
3549,Straße::N,харгуй,uu´lec
3550,Straße::N,харгуй,чуэкас
3551,Dorf::N,тосгон,sïjte
3552,Dorf::N,тосгон,bájkke
3553,Dorf::N,тосгон,gilli
3554,Dorf::N,тосгон,sijdâ
3555,Dorf::N,тосгон,sijdd
3556,Dorf::N,тосгон,сыййт
3557,Dorf::N,гацаа,sïjte
3558,Dorf::N,гацаа,bájkke
3559,Dorf::N,гацаа,gilli
3560,Dorf::N,гацаа,sijdâ
3561,Dorf::N,гацаа,sijdd
3562,Dorf::N,гацаа,сыййт
3563,Stadt::N,хот,staare
3564,Stadt::N,хот,sjeltie
3565,Stadt::N,хот,stáda
3566,Stadt::N,хот,gávpot
3567,Stadt::N,хот,kaavpug
3568,Stadt::N,хот,lâ´nn
3569,Stadt::N,хот,gåårad
3570,Stadt::N,хот,ланнҍ
3571,Brief::N,захидал,prievie
3572,Brief::N,захидал,girjje
3573,Brief::N,захидал,reive
3574,Brief::N,захидал,kirje
3575,Brief::N,захидал,ǩe´rjj
3576,Brief::N,захидал,кыррьй
3577,Brief::N,захиа,prievie
3578,Brief::N,захиа,girjje
3579,Brief::N,захиа,reive
3580,Brief::N,захиа,kirje
3581,Brief::N,захиа,ǩe´rjj
3582,Brief::N,захиа,кыррьй
3583,Buch::N,ном,gærja
3584,Buch::N,ном,girjje
3585,Buch::N,ном,girji
3586,Buch::N,ном,kirje
3587,Buch::N,ном,ǩe´rjj
3588,Buch::N,ном,кыррьй
3589,Buch::N,бичиг,gærja
3590,Buch::N,бичиг,girjje
3591,Buch::N,бичиг,girji
3592,Buch::N,бичиг,kirje
3593,Buch::N,бичиг,ǩe´rjj
3594,Buch::N,бичиг,кыррьй
3595,Buchstabe::N,үсэг,baakoe
3596,Buchstabe::N,үсэг,bokstávva
3597,Buchstabe::N,үсэг,bustávva
3598,Buchstabe::N,үсэг,puustav
3599,Buchstabe::N,үсэг,bukva
3600,Buchstabe::N,үсэг,буква
3601,Zeitung::N,сонин,plaerie
3602,Zeitung::N,сонин,avijssa
3603,Zeitung::N,сонин,bláđđi
3604,Zeitung::N,сонин,aavis
3605,Zeitung::N,сонин,listt
3606,Zeitung::N,сонин,ga´zaat
3607,Zeitung::N,сонин,газет
3608,Leben::N,амь,hïegke
3609,Leben::N,амь,hægga
3610,Leben::N,амь,iellem
3611,Leben::N,амь,viessom
3612,Leben::N,амь,eallin
3613,Leben::N,амь,eellim
3614,Leben::N,амь,jie´llem
3615,Leben::N,амь,я̄лл
3616,Leben::N,амьдрал,hïegke
3617,Leben::N,амьдрал,hægga
3618,Leben::N,амьдрал,iellem
3619,Leben::N,амьдрал,viessom
3620,Leben::N,амьдрал,eallin
3621,Leben::N,амьдрал,eellim
3622,Leben::N,амьдрал,jie´llem
3623,Leben::N,амьдрал,я̄лл
3624,Tod::N,үхэл,jaame
3625,Tod::N,үхэл,jábmem
3626,Tod::N,үхэл,jápmin
3627,Tod::N,үхэл,jäämmim
3628,Tod::N,үхэл,så´rmm
3629,Tod::N,үхэл,jää´mmem
3630,Tod::N,үхэл,соаррьм
3631,Grab::N,булш,gaelmie
3632,Grab::N,булш,ráhpo
3633,Grab::N,булш,hávdde
3634,Grab::N,булш,hávdi
3635,Grab::N,булш,hävdi
3636,Grab::N,булш,äu´dd
3637,Grab::N,булш,ка̄лльм
3638,Kirche::N,сүм,gærhkoe
3639,Kirche::N,сүм,girkko
3640,Kirche::N,сүм,girku
3641,Kirche::N,сүм,kirkko
3642,Kirche::N,сүм,ceerkav
3643,Kirche::N,сүм,цэ̄ркав
3644,Sünde::N,нүгэл,sådtoe
3645,Sünde::N,нүгэл,suddo
3646,Sünde::N,нүгэл,suddu
3647,Sünde::N,нүгэл,suddo
3648,Sünde::N,нүгэл,reä´ǩ'ǩ
3649,Sünde::N,хилэнц,sådtoe
3650,Sünde::N,хилэнц,suddo
3651,Sünde::N,хилэнц,suddu
3652,Sünde::N,хилэнц,suddo
3653,Sünde::N,хилэнц,reä´ǩ'ǩ
3654,Gott::N,бурхан,jupmele
3655,Gott::N,бурхан,jubmel
3656,Gott::N,бурхан,ipmil
3657,Gott::N,бурхан,immeel
3658,Gott::N,бурхан,e´mmel
3659,Gott::N,бурхан,иммель
3660,Arbeiter::N,ажилчин,barkije
3661,Arbeiter::N,ажилчин,barggoulmusj
3662,Arbeiter::N,ажилчин,bargi
3663,Arbeiter::N,ажилчин,pargee
3664,Arbeiter::N,ажилчин,reâugglaž
3665,Arbeiter::N,ажилчин,лыххкэй
3666,Arbeiter::N,хөдөлмөрчин,barkije
3667,Arbeiter::N,хөдөлмөрчин,barggoulmusj
3668,Arbeiter::N,хөдөлмөрчин,bargi
3669,Arbeiter::N,хөдөлмөрчин,pargee
3670,Arbeiter::N,хөдөлмөрчин,reâugglaž
3671,Arbeiter::N,хөдөлмөрчин,лыххкэй
3672,Chef::N,дарга,åvtehke
3673,Chef::N,дарга,oajvve
3674,Chef::N,дарга,hoavda
3675,Chef::N,дарга,hovdâ
3676,Chef::N,дарга,uái'vi
3677,Chef::N,дарга,ä´ttem
3678,Chef::N,дарга,vuei´vvooumaž
3679,Chef::N,дарга,выгкэй
3680,Chef::N,дарга,вӯййкьей
3681,Chef::N,дарга,вуэййв
3682,Meister::N,дархан,ööhpehtæjja
3683,Meister::N,дархан,åhpadiddje
3684,Meister::N,дархан,čeahppi
3685,Meister::N,дархан,meašttir
3686,Meister::N,дархан,miäš'tár
3687,Meister::N,дархан,määstär
3688,Meister::N,дархан,че̄ххьп
3689,Arzt::N,эмч,dåaktere
3690,Arzt::N,эмч,dåktår
3691,Arzt::N,эмч,dálkudiddje
3692,Arzt::N,эмч,doavttir
3693,Arzt::N,эмч,tuáh'tár
3694,Arzt::N,эмч,dåhttar
3695,Arzt::N,эмч,лыххцэй
3696,Lehrer::N,багш,lohkehtæjja
3697,Lehrer::N,багш,skåvlik
3698,Lehrer::N,багш,åjpadiddje
3699,Lehrer::N,багш,oahpaheaddji
3700,Lehrer::N,багш,máttááttijjee
3701,Lehrer::N,багш,u´čtee´l
3702,Lehrer::N,багш,mätt'teei
3703,Lehrer::N,багш,уххцэй
3704,Geld::N,цаас,vierhtie
3705,Geld::N,цаас,ruhta
3706,Geld::N,цаас,biednik
3707,Geld::N,цаас,ruhta
3708,Geld::N,цаас,ruttâ
3709,Geld::N,цаас,teä´ǧ'ǧ
3710,Geld::N,цаас,те̄ӈӈьк
3711,Geld::N,мөнгө,vierhtie
3712,Geld::N,мөнгө,ruhta
3713,Geld::N,мөнгө,biednik
3714,Geld::N,мөнгө,ruhta
3715,Geld::N,мөнгө,ruttâ
3716,Geld::N,мөнгө,teä´ǧ'ǧ
3717,Geld::N,мөнгө,те̄ӈӈьк
3718,Geschäft::N,наймаа,åesie
3719,Geschäft::N,наймаа,oases
3720,Geschäft::N,наймаа,gávpi
3721,Geschäft::N,наймаа,kävppi
3722,Geschäft::N,наймаа,haandâl
3723,Geschäft::N,наймаа,kaupp
3724,Geschäft::N,наймаа,ро̄бэт
3725,Laden::N,дэлгүүр,bovre
3726,Laden::N,дэлгүүр,oases
3727,Laden::N,дэлгүүр,rámbuvdda
3728,Laden::N,дэлгүүр,gávpi
3729,Laden::N,дэлгүүр,puvdâ
3730,Laden::N,дэлгүүр,kävppi
3731,Laden::N,дэлгүүр,kaupp
3732,Laden::N,дэлгүүр,ла̄ффьк
3733,Preis::N,үнэ,åasa
3734,Preis::N,үнэ,hadde
3735,Preis::N,үнэ,haddi
3736,Preis::N,үнэ,hadde
3737,Preis::N,үнэ,hâ´dd
3738,Preis::N,үнэ,а̄ррв
3739,Ware::N,таваар,vaaroe
3740,Ware::N,таваар,várro
3741,Ware::N,таваар,gálvvo
3742,Ware::N,таваар,gálvu
3743,Ware::N,таваар,kálvu
3744,Ware::N,таваар,täävvir
3745,Ware::N,таваар,kälvv
3746,Ware::N,таваар,tä´vver
3747,Ware::N,таваар,та̄вяр
3748,Ware::N,бараа,vaaroe
3749,Ware::N,бараа,várro
3750,Ware::N,бараа,gálvvo
3751,Ware::N,бараа,gálvu
3752,Ware::N,бараа,kálvu
3753,Ware::N,бараа,täävvir
3754,Ware::N,бараа,kälvv
3755,Ware::N,бараа,tä´vver
3756,Ware::N,бараа,та̄вяр
3757,Nutzen::N,ашиг,aevhkie
3758,Nutzen::N,ашиг,ávkke
3759,Nutzen::N,ашиг,ávki
3760,Nutzen::N,ашиг,ävkki
3761,Nutzen::N,ашиг,äu´ǩǩ
3762,Nutzen::N,ашиг,то̄ӆӆк 
3763,Reichtum::N,баялаг,ræjhkoesvoete
3764,Reichtum::N,баялаг,boanndudahka
3765,Reichtum::N,баялаг,rikkisvuohta
3766,Reichtum::N,баялаг,riggodat
3767,Reichtum::N,баялаг,riggodâh
3768,Reichtum::N,баялаг,ree´ǧǧesvuõtt
3769,Reichtum::N,баялаг,ва̄птэквӯдт
3770,Welt::N,дэлхий,veartene
3771,Welt::N,дэлхий,værált
3772,Welt::N,дэлхий,ilmme
3773,Welt::N,дэлхий,máilbmi
3774,Welt::N,дэлхий,maailm
3775,Welt::N,дэлхий,maai´lm
3776,Welt::N,дэлхий,jânnamkå´dd
3777,Welt::N,дэлхий,э̄ллманнт
3778,Welt::N,орчлон,veartene
3779,Welt::N,орчлон,værált
3780,Welt::N,орчлон,ilmme
3781,Welt::N,орчлон,máilbmi
3782,Welt::N,орчлон,maailm
3783,Welt::N,орчлон,maai´lm
3784,Welt::N,орчлон,jânnamkå´dd
3785,Welt::N,орчлон,э̄ллманнт
3786,Land::N,улс,laante
3787,Land::N,улс,eatneme
3788,Land::N,улс,lánnda
3789,Land::N,улс,eanan
3790,Land::N,улс,eennâm
3791,Land::N,улс,mädd
3792,Land::N,улс,jânnam
3793,Land::N,улс,ланнҍ
3794,Land::N,улс,е̄ммьне
3795,Land::N,орон,laante
3796,Land::N,орон,eatneme
3797,Land::N,орон,lánnda
3798,Land::N,орон,eanan
3799,Land::N,орон,eennâm
3800,Land::N,орон,mädd
3801,Land::N,орон,jânnam
3802,Land::N,орон,ланнҍ
3803,Land::N,орон,е̄ммьне
3804,Staat::N,төр,staate
3805,Staat::N,төр,stáhtta
3806,Staat::N,төр,rijkka
3807,Staat::N,төр,stáhta
3808,Staat::N,төр,staatâ
3809,Staat::N,төр,riikk
3810,Staat::N,төр,ланнҍ
3811,Staat::N,төр,государствэ
3812,Staat::N,гүрэн,staate
3813,Staat::N,гүрэн,stáhtta
3814,Staat::N,гүрэн,rijkka
3815,Staat::N,гүрэн,stáhta
3816,Staat::N,гүрэн,staatâ
3817,Staat::N,гүрэн,riikk
3818,Staat::N,гүрэн,ланнҍ
3819,Staat::N,гүрэн,государствэ
3820,König::N,ван,gånka
3821,König::N,ван,gånågis
3822,König::N,ван,gonagas
3823,König::N,ван,kunâgâs
3824,König::N,ван,caarr
3825,König::N,ван,koonǥõs
3826,König::N,ван,цоарр
3827,Macht::N,засаг,faamoe
3828,Macht::N,засаг,fábmo
3829,Macht::N,засаг,fábmogisvuohta
3830,Macht::N,засаг,fápmu
3831,Macht::N,засаг,väldi
3832,Macht::N,засаг,vä´ldd
3833,Macht::N,засаг,воаллт
3834,Grenze::N,хил,raajoe
3835,Grenze::N,хил,rádjá
3836,Grenze::N,хил,mierre
3837,Grenze::N,хил,rádji
3838,Grenze::N,хил,rääji
3839,Grenze::N,хил,raajj
3840,Grenze::N,хил,ре̄ввьн
3841,Krieg::N,дайн,dåara
3842,Krieg::N,дайн,soahte
3843,Krieg::N,дайн,soahti
3844,Krieg::N,дайн,suáti
3845,Krieg::N,дайн,väi´nn
3846,Krieg::N,дайн,туарр
3847,Feind::N,дайсан,gertele
3848,Feind::N,дайсан,vasjulasj
3849,Feind::N,дайсан,vašálaš
3850,Feind::N,дайсан,vajalâš
3851,Feind::N,дайсан,vâjjeeja
3852,Feind::N,дайсан,вэресь
3853,Gewalt::N,хүчирхэх,vahágahttem
3854,Gewalt::N,хүчирхэх,veahkaváldi
3855,Gewalt::N,хүчирхэх,vie'hâväldi
3856,Gewalt::N,хүчирхэх,pâ´elviõkk
3857,Gewalt::N,хүчирхэх,вӣгк
3858,Kampf::N,тэмцэл,gæmhpome
3859,Kampf::N,тэмцэл,doarro
3860,Kampf::N,тэмцэл,oajbbom
3861,Kampf::N,тэмцэл,rahtjamus
3862,Kampf::N,тэмцэл,doarru
3863,Kampf::N,тэмцэл,vuostelasvuohta
3864,Kampf::N,тэмцэл,tuáṛi
3865,Kampf::N,тэмцэл,tuärrmõš
3866,Kampf::N,тэмцэл,вуаййпмушш
3867,Kampf::N,байлдаан,gæmhpome
3868,Kampf::N,байлдаан,doarro
3869,Kampf::N,байлдаан,oajbbom
3870,Kampf::N,байлдаан,rahtjamus
3871,Kampf::N,байлдаан,doarru
3872,Kampf::N,байлдаан,vuostelasvuohta
3873,Kampf::N,байлдаан,tuáṛi
3874,Kampf::N,байлдаан,tuärrmõš
3875,Kampf::N,байлдаан,вуаййпмушш
3876,Bogen[Waffe]::N,нум,joeksi
3877,Bogen[Waffe]::N,нум,juoksa
3878,Bogen[Waffe]::N,нум,dávgi
3879,Bogen[Waffe]::N,нум,tävgi
3880,Bogen[Waffe]::N,нум,johss
3881,Bogen[Waffe]::N,нум,ю̄ккс
3882,Pfeil::N,годил,njoele
3883,Pfeil::N,годил,sådde
3884,Pfeil::N,годил,njuolla
3885,Pfeil::N,годил,njuolla
3886,Pfeil::N,годил,njuoḷâ
3887,Pfeil::N,годил,njuõll
3888,Pfeil::N,годил,ню̄лл
3889,Pfeil::N,сум,njoele
3890,Pfeil::N,сум,sådde
3891,Pfeil::N,сум,njuolla
3892,Pfeil::N,сум,njuolla
3893,Pfeil::N,сум,njuoḷâ
3894,Pfeil::N,сум,njuõll
3895,Pfeil::N,сум,ню̄лл
3896,Gewehr::N,буу,röövre
3897,Gewehr::N,буу,birsso
3898,Gewehr::N,буу,bissu
3899,Gewehr::N,буу,pisso
3900,Gewehr::N,буу,pess
3901,Gewehr::N,буу,пысс
3902,Fehler::N,эндэл,fiejlie
3903,Fehler::N,эндэл,vihke
3904,Fehler::N,эндэл,boastovuohta
3905,Fehler::N,эндэл,vihki
3906,Fehler::N,эндэл,vearri
3907,Fehler::N,эндэл,vahe
3908,Fehler::N,эндэл,feilâ
3909,Fehler::N,эндэл,vie´rr
3910,Fehler::N,эндэл,се̄гкь
3911,Fehler::N,эндэл,ся̄гкнэхк
3912,Fehler::N,алдаа,fiejlie
3913,Fehler::N,алдаа,vihke
3914,Fehler::N,алдаа,boastovuohta
3915,Fehler::N,алдаа,vihki
3916,Fehler::N,алдаа,vearri
3917,Fehler::N,алдаа,vahe
3918,Fehler::N,алдаа,feilâ
3919,Fehler::N,алдаа,vie´rr
3920,Fehler::N,алдаа,се̄гкь
3921,Fehler::N,алдаа,ся̄гкнэхк
3922,Lüge::N,худал,slogne
3923,Lüge::N,худал,slaarve
3924,Lüge::N,худал,gieles
3925,Lüge::N,худал,gielis
3926,Lüge::N,худал,kie'les
3927,Lüge::N,худал,ǩee´lesvuõtt
3928,Lüge::N,худал,ке̄лсэллмушш
3929,Schaden::N,хор,skaara
3930,Schaden::N,хор,vahák
3931,Schaden::N,хор,skádá
3932,Schaden::N,хор,vahát
3933,Schaden::N,хор,vaahâg
3934,Schaden::N,хор,påå´mh
3935,Schaden::N,хор,ря̄хкхэмушш
3936,Schaden::N,хөнөөл,skaara
3937,Schaden::N,хөнөөл,vahák
3938,Schaden::N,хөнөөл,skádá
3939,Schaden::N,хөнөөл,vahát
3940,Schaden::N,хөнөөл,vaahâg
3941,Schaden::N,хөнөөл,påå´mh
3942,Schaden::N,хөнөөл,ря̄хкхэмушш
3943,Unglück::N,гай,goerpe
3944,Unglück::N,гай,vuorbedisvuohta
3945,Unglück::N,гай,sårmme
3946,Unglück::N,гай,lihkohisvuohta
3947,Unglück::N,гай,uá'sittemesvuotâ
3948,Unglück::N,гай,pärtti
3949,Unglück::N,гай,påå´mh
3950,Unglück::N,гай,пӣдтҍ
3951,Unglück::N,гамшиг,goerpe
3952,Unglück::N,гамшиг,vuorbedisvuohta
3953,Unglück::N,гамшиг,sårmme
3954,Unglück::N,гамшиг,lihkohisvuohta
3955,Unglück::N,гамшиг,uá'sittemesvuotâ
3956,Unglück::N,гамшиг,pärtti
3957,Unglück::N,гамшиг,påå´mh
3958,Unglück::N,гамшиг,пӣдтҍ
3959,Schuld::N,гэм,skåltoe
3960,Schuld::N,гэм,suddo
3961,Schuld::N,гэм,áššálašvuohta
3962,Schuld::N,гэм,sivalašvuohta
3963,Schuld::N,гэм,váddu
3964,Schuld::N,гэм,vie´rr
3965,Schuld::N,гэм,ве̄ррь
3966,Schuld::N,буруу,skåltoe
3967,Schuld::N,буруу,suddo
3968,Schuld::N,буруу,áššálašvuohta
3969,Schuld::N,буруу,sivalašvuohta
3970,Schuld::N,буруу,váddu
3971,Schuld::N,буруу,vie´rr
3972,Schuld::N,буруу,ве̄ррь
3973,Alter::N,нас,aaltere
3974,Alter::N,нас,áldar
3975,Alter::N,нас,ahki
3976,Alter::N,нас,ahe
3977,Alter::N,нас,ââ´ǩǩ
3978,Alter::N,нас,ыгь
3979,Schluss::N,эцэс,nåhkeme
3980,Schluss::N,эцэс,giehtje
3981,Schluss::N,эцэс,loahppa
3982,Schluss::N,эцэс,loppâ
3983,Schluss::N,эцэс,lopp
3984,Schluss::N,эцэс,ке̄джь
3985,Schluss::N,төгсгөл,nåhkeme
3986,Schluss::N,төгсгөл,giehtje
3987,Schluss::N,төгсгөл,loahppa
3988,Schluss::N,төгсгөл,loppâ
3989,Schluss::N,төгсгөл,lopp
3990,Schluss::N,төгсгөл,ке̄джь
3991,Zeit::N,цаг,aejkie
3992,Zeit::N,цаг,baaletje
3993,Zeit::N,цаг,ájgge
3994,Zeit::N,цаг,áigi
3995,Zeit::N,цаг,äigi
3996,Zeit::N,цаг,âi´ǧǧ
3997,Zeit::N,цаг,а̄ййк
3998,Zeit::N,цаг,па̄лль
3999,Tag::N,өдөр,biejjie
4000,Tag::N,өдөр,biejvve
4001,Tag::N,өдөр,beaivi
4002,Tag::N,өдөр,peivi
4003,Tag::N,өдөр,pei´vv
4004,Tag::N,өдөр,пе̄ййв
4005,Morgen::N,өглөө,aerede
4006,Morgen::N,өглөө,idet
4007,Morgen::N,өглөө,iđit
4008,Morgen::N,өглөө,iiđeed
4009,Morgen::N,өглөө,tue´lääž
4010,Morgen::N,өглөө,ee´đääldõž
4011,Morgen::N,өглөө,ӣнцкэнч
4012,Mittag::N,үд,gaskebiejjie
4013,Mittag::N,үд,gasskabiejvve
4014,Mittag::N,үд,gaskebeaivi
4015,Mittag::N,үд,koskâpeivi
4016,Mittag::N,үд,kõskkpei´vv
4017,Mittag::N,үд,пе̄ййвкэ̄сск
4018,Abend::N,үдэш,iehkede
4019,Abend::N,үдэш,iehket
4020,Abend::N,үдэш,eahket
4021,Abend::N,үдэш,eeḥid
4022,Abend::N,үдэш,jeä´ǩ'ǩääž
4023,Abend::N,үдэш,е̄кесь
4024,Abend::N,үдэш,е̄кьнэнч
4025,Nacht::N,шөнө,jïjje
4026,Nacht::N,шөнө,idja
4027,Nacht::N,шөнө,idja
4028,Nacht::N,шөнө,ijjâ
4029,Nacht::N,шөнө,inn
4030,Nacht::N,шөнө,ыйй
4031,Woche::N,долоо хоног,våhkoe
4032,Woche::N,долоо хоног,vahkko
4033,Woche::N,долоо хоног,vahkku
4034,Woche::N,долоо хоног,okko
4035,Woche::N,долоо хоног,niä´t'tel
4036,Woche::N,долоо хоног,не̄дтӭль
4037,Monat::N,сар,maanoe
4038,Monat::N,сар,mánno
4039,Monat::N,сар,mánnu
4040,Monat::N,сар,mánotbadji
4041,Monat::N,сар,mánuppaje
4042,Monat::N,сар,mään
4043,Monat::N,сар,määnpââ´jj
4044,Monat::N,сар,ма̄нн
4045,Jahr::N,жил,jaepie
4046,Jahr::N,жил,jahke
4047,Jahr::N,жил,jahki
4048,Jahr::N,жил,ihe
4049,Jahr::N,жил,ee´ǩǩ
4050,Jahr::N,жил,ыгкь
4051,Frühling::N,хавар,gïjre
4052,Frühling::N,хавар,gidá
4053,Frühling::N,хавар,giđđa
4054,Frühling::N,хавар,kiđđâ
4055,Frühling::N,хавар,ǩiđđ
4056,Frühling::N,хавар,кыдт
4057,Sommer::N,зун,giesie
4058,Sommer::N,зун,giesse
4059,Sommer::N,зун,geassi
4060,Sommer::N,зун,keesi
4061,Sommer::N,зун,ǩiä´ss
4062,Sommer::N,зун,ке̄ссь
4063,Herbst::N,намар,tjaktje
4064,Herbst::N,намар,tjaktja
4065,Herbst::N,намар,čakča
4066,Herbst::N,намар,čohčâ
4067,Herbst::N,намар,čõhčč
4068,Herbst::N,намар,че̄ххч
4069,Winter::N,өвөл,daelvie
4070,Winter::N,өвөл,dálvve
4071,Winter::N,өвөл,dálvi
4072,Winter::N,өвөл,tälvi
4073,Winter::N,өвөл,tä´lvv
4074,Winter::N,өвөл,та̄лльв
4075,Januar::N,нэгдүгээр сар,tsïengele
4076,Januar::N,нэгдүгээр сар,garretsïengele
4077,Januar::N,нэгдүгээр сар,ådåjakmánno
4078,Januar::N,нэгдүгээр сар,ođđajagimánnu
4079,Januar::N,нэгдүгээр сар,uđđâivemáánu
4080,Januar::N,нэгдүгээр сар,vuõs'smään
4081,Januar::N,нэгдүгээр сар,ođđee´jjmään
4082,Januar::N,нэгдүгээр сар,январь
4083,Januar::N,нэгдүгээр сар,январьма̄нн
