,Concept_ID,ca,se
6476,bedecken::V,cobrir,gåbttjåt
6477,bedecken::V,cobrir,gokčat
6478,bedecken::V,cobrir,luáv'diđ
6479,bedecken::V,cobrir,kä´tted
6480,bedecken::V,cobrir,tu´vdded
6481,bedecken::V,cobrir,аййдэ
6482,bedecken::V,cobrir,тэ̄ффкэ
6483,bedecken::V,cobrir,ка̄ххьтэ
6484,aufhängen::V,penjar,gævnjodh
6485,aufhängen::V,penjar,gæhtsasjidh
6486,aufhängen::V,penjar,gahtsot
6487,aufhängen::V,penjar,gatsostit
6488,aufhängen::V,penjar,heŋget
6489,aufhängen::V,penjar,heŋgiđ
6490,aufhängen::V,penjar,he'ŋgâstiđ
6491,aufhängen::V,penjar,kååccad
6492,aufhängen::V,penjar,коадсэ
6493,anzünden::V,encendre,tsïhkijehtedh
6494,anzünden::V,encendre,buollidit
6495,anzünden::V,encendre,tsahkkidit
6496,anzünden::V,encendre,cahkkedit
6497,anzünden::V,encendre,cokkiittiđ
6498,anzünden::V,encendre,cõ´ǩǩted
6499,anzünden::V,encendre,puâl'lted
6500,anzünden::V,encendre,пуэллхэ
6501,aufheben::V,aixecar,bijjiedidh
6502,aufheben::V,aixecar,låpptit
6503,aufheben::V,aixecar,bajidit
6504,aufheben::V,aixecar,pajediđ
6505,aufheben::V,aixecar,pââi´ded
6506,aufheben::V,aixecar,пайнэ
6507,zurücklassen::V,deixar,laehpedh
6508,zurücklassen::V,deixar,guodet
6509,zurücklassen::V,deixar,guođđit
6510,zurücklassen::V,deixar,kyeđđiḋ
6511,zurücklassen::V,deixar,kue´đđed
6512,zurücklassen::V,deixar,кӯдтӭ
6513,verlieren::V,pērdre,dassedh
6514,verlieren::V,pērdre,biestedh
6515,verlieren::V,pērdre,masset
6516,verlieren::V,pērdre,láhppet
6517,verlieren::V,pērdre,láhppit
6518,verlieren::V,pērdre,läppiđ
6519,verlieren::V,pērdre,monâttiđ
6520,verlieren::V,pērdre,lä´pped
6521,verlieren::V,pērdre,rââ´ppted
6522,verlieren::V,pērdre,ка̄дхэ
6523,verlieren::V,pērdre,кӯдтъе
6524,fallen lassen::V,deixar caure,gahtjehtidh
6525,fallen lassen::V,deixar caure,luojttet
6526,fallen lassen::V,deixar caure,luojttalit
6527,fallen lassen::V,deixar caure,gahčahit
6528,fallen lassen::V,deixar caure,lyeš'tiđ
6529,fallen lassen::V,deixar caure,kočâttiđ
6530,fallen lassen::V,deixar caure,rõpsted
6531,fallen lassen::V,deixar caure,kõõččted
6532,fallen lassen::V,deixar caure,ёҏтэ
6533,fallen lassen::V,deixar caure,кэчхэ
6534,machen::V,fer,daajhtodh
6535,machen::V,fer,dahkat
6536,machen::V,fer,dahkat
6537,machen::V,fer,rähtiđ
6538,machen::V,fer,raajjâd
6539,machen::V,fer,tue´j'jeed
6540,machen::V,fer,тӯййше
6541,machen::V,fer,ӣллькье
6542,herstellen::V,producir,skaepiedidh
6543,herstellen::V,producir,buvtadit
6544,herstellen::V,producir,dudjot
6545,herstellen::V,producir,a'mnâstiđ
6546,herstellen::V,producir,va'lmâštiđ
6547,herstellen::V,producir,vaalmšted
6548,herstellen::V,producir,лыххкэ
6549,herstellen::V,producir,ӣллькье
6550,bauen::V,construir,bigkedh
6551,bauen::V,construir,biggit
6552,bauen::V,construir,ráhkadit
6553,bauen::V,construir,huksiđ
6554,bauen::V,construir,raajjâd
6555,bauen::V,construir,тӯййше
6556,reparieren::V,reparar,davvodh
6557,reparieren::V,reparar,divvot
6558,reparieren::V,reparar,divvut
6559,reparieren::V,reparar,tivvoođ
6560,reparieren::V,reparar,čihtâđ
6561,reparieren::V,reparar,teevvad
6562,reparieren::V,reparar,чиннэ
6563,verbessern::V,millorar,bueriedidh
6564,verbessern::V,millorar,báredit
6565,verbessern::V,millorar,buoredit
6566,verbessern::V,millorar,buoridit
6567,verbessern::V,millorar,pye'rediđ
6568,verbessern::V,millorar,pue´reed
6569,verbessern::V,millorar,шӣгнэ
6570,ändern::V,canviar,jeatjahtehtedh
6571,ändern::V,canviar,rievddadit
6572,ändern::V,canviar,muhttit
6573,ändern::V,canviar,molsut
6574,ändern::V,canviar,mutteđ
6575,ändern::V,canviar,mu´tted
6576,ändern::V,canviar,вуайхе
6577,ändern::V,canviar,ка̄вьсе
6578,graben::V,cavar,berkedh
6579,graben::V,cavar,kroehkedh
6580,graben::V,cavar,bállet
6581,graben::V,cavar,goaivut
6582,graben::V,cavar,roggat
6583,graben::V,cavar,kuái'vuđ
6584,graben::V,cavar,rääppad
6585,graben::V,cavar,kuäivvad
6586,graben::V,cavar,ра̄бпэ
6587,graben::V,cavar,куаййве
6588,beugen::V,doblegar,sojjedidh
6589,beugen::V,doblegar,såjådit
6590,beugen::V,doblegar,sojahit
6591,beugen::V,doblegar,sujâttiđ
6592,beugen::V,doblegar,kå´mrded
6593,beugen::V,doblegar,njikklõõttâd
6594,beugen::V,doblegar,сойхьтэ
6595,beugen::V,doblegar,то̄а̄ххкэ
6596,beugen::V,doblegar,нигклаххьтэ
6597,biegen::V,corbar,sojjehtidh
6598,biegen::V,corbar,såjådit
6599,biegen::V,corbar,niejddet
6600,biegen::V,corbar,sojahit
6601,biegen::V,corbar,čipteđ
6602,biegen::V,corbar,soojted
6603,biegen::V,corbar,сойхьтэ
6604,biegen::V,arquejar,sojjehtidh
6605,biegen::V,arquejar,såjådit
6606,biegen::V,arquejar,niejddet
6607,biegen::V,arquejar,sojahit
6608,biegen::V,arquejar,čipteđ
6609,biegen::V,arquejar,soojted
6610,biegen::V,arquejar,сойхьтэ
6611,drehen::V,girar,jårrehtidh
6612,drehen::V,girar,bådnjåt
6613,drehen::V,girar,botnjat
6614,drehen::V,girar,jurâttiđ
6615,drehen::V,girar,jåårǥlâ´tted
6616,drehen::V,girar,чоӊӊтэ
6617,wenden::V,girar,jarkelidh
6618,wenden::V,girar,jårggålit
6619,wenden::V,girar,jorgalit
6620,wenden::V,girar,jurgâliđ
6621,wenden::V,girar,jåårǥlâ´tted
6622,wenden::V,girar,вӣррлаххътэ
6623,wenden::V,girar,ка̄вьсе
6624,umdrehen::V,voltar,jarkedh
6625,umdrehen::V,voltar,måttsåstit
6626,umdrehen::V,voltar,botnjat
6627,umdrehen::V,voltar,jorgođ
6628,umdrehen::V,voltar,jårǥsted
6629,umdrehen::V,voltar,коамьхе
6630,umdrehen::V,voltar,калльтлэ
6631,heben::V,pujar,luknjedh
6632,heben::V,pujar,baavhkestidh
6633,heben::V,pujar,bajedit
6634,heben::V,pujar,loktet
6635,heben::V,pujar,bajidit
6636,heben::V,pujar,pajediđ
6637,heben::V,pujar,kokkiđ
6638,heben::V,pujar,kaggâd
6639,heben::V,pujar,pââ´jeed
6640,heben::V,pujar,пайнэ
6641,heben::V,pujar,пайнэллэ
6642,heben::V,aixecar,luknjedh
6643,heben::V,aixecar,baavhkestidh
6644,heben::V,aixecar,bajedit
6645,heben::V,aixecar,loktet
6646,heben::V,aixecar,bajidit
6647,heben::V,aixecar,pajediđ
6648,heben::V,aixecar,kokkiđ
6649,heben::V,aixecar,kaggâd
6650,heben::V,aixecar,pââ´jeed
6651,heben::V,aixecar,пайнэ
6652,heben::V,aixecar,пайнэллэ
6653,hochheben::V,aixecar,lutnjedh
6654,hochheben::V,aixecar,låggŋit
6655,hochheben::V,aixecar,loktet
6656,hochheben::V,aixecar,pajediđ
6657,hochheben::V,aixecar,kuåstteed
6658,hochheben::V,aixecar,пайнэ
6659,ergreifen::V,agafar,fihkelidh
6660,ergreifen::V,agafar,sårjjot
6661,ergreifen::V,agafar,doahppit
6662,ergreifen::V,agafar,fáhtet
6663,ergreifen::V,agafar,tuáppuđ
6664,ergreifen::V,agafar,poppâ´tted
6665,ergreifen::V,agafar,каццсе
6666,ergreifen::V,agafar,туэрркэ
6667,ergreifen::V,agafar,ро̄а̄ппчье
6668,halten::V,mantenir,steeredh
6669,halten::V,mantenir,utniedidh
6670,halten::V,mantenir,anedit
6671,halten::V,mantenir,adnalit
6672,halten::V,mantenir,doallat
6673,halten::V,mantenir,toollâd
6674,halten::V,mantenir,tue´rjjeed
6675,halten::V,mantenir,туаррье
6676,drücken::V,prémer,dïelkestidh
6677,drücken::V,prémer,dieddet
6678,drücken::V,prémer,deaddit
6679,drücken::V,prémer,čárvet
6680,drücken::V,prémer,čárvuđ
6681,drücken::V,prémer,čärvvad
6682,drücken::V,prémer,teä´d'ded
6683,drücken::V,prémer,пе̄ррэ
6684,drücken::V,prémer,ра̄ппче
6685,drücken::V,estrènyer,dïelkestidh
6686,drücken::V,estrènyer,dieddet
6687,drücken::V,estrènyer,deaddit
6688,drücken::V,estrènyer,čárvet
6689,drücken::V,estrènyer,čárvuđ
6690,drücken::V,estrènyer,čärvvad
6691,drücken::V,estrènyer,teä´d'ded
6692,drücken::V,estrènyer,пе̄ррэ
6693,drücken::V,estrènyer,ра̄ппче
6694,schieben::V,empènyer,vuetjedh
6695,schieben::V,empènyer,sjáhtjat
6696,schieben::V,empènyer,cáhkit
6697,schieben::V,empènyer,cuggâđ
6698,schieben::V,empènyer,oi´ǧǧeed
6699,schieben::V,empènyer,оййкье
6700,kratzen::V,raspar,våhtsodh
6701,kratzen::V,raspar,skreepedh
6702,kratzen::V,raspar,ruohkkat
6703,kratzen::V,raspar,ruohkastit
6704,kratzen::V,raspar,gazzut
6705,kratzen::V,raspar,kazzođ
6706,kratzen::V,raspar,võckkâd
6707,kratzen::V,raspar,кышшкэ
6708,kratzen::V,raspar,каххьце
6709,lecken::V,llepar,njåalodh
6710,lecken::V,llepar,njoallot
6711,lecken::V,llepar,njolodit
6712,lecken::V,llepar,njuálluđ
6713,lecken::V,llepar,njuällad
6714,lecken::V,llepar,нюаллэ
6715,beißen::V,mossegar,gaektjedh
6716,beißen::V,mossegar,gássket
6717,beißen::V,mossegar,gáskestit
6718,beißen::V,mossegar,gáskit
6719,beißen::V,mossegar,käskiđ
6720,beißen::V,mossegar,kä´cǩǩed
6721,beißen::V,mossegar,ка̄ццьке
6722,abreißen::V,arrencar,bïhkedh
6723,abreißen::V,arrencar,gajkkot
6724,abreißen::V,arrencar,gaikkihit
6725,abreißen::V,arrencar,roottâđ
6726,abreißen::V,arrencar,ra´šǩǩeed
6727,abreißen::V,arrencar,rååttad
6728,abreißen::V,arrencar,ро̄дтҍе
6729,abreißen::V,arrencar,пӯттҍкье
6730,abschneiden::V,tallar,tjoehpestidh
6731,abschneiden::V,tallar,jallat
6732,abschneiden::V,tallar,čuohppat
6733,abschneiden::V,tallar,jogâldiđ
6734,abschneiden::V,tallar,geerelidh
6735,abschneiden::V,tallar,е̄дтэ
6736,abschneiden::V,tallar,е̄дтлэ
6737,binden::V,lligar,gårredidh
6738,binden::V,lligar,tjadnat
6739,binden::V,lligar,gárrat
6740,binden::V,lligar,čoonnâđ
6741,binden::V,lligar,čõõnnâd
6742,binden::V,lligar,čuõlmmâd
6743,binden::V,lligar,ко̄ррэ
6744,binden::V,lligar,чӯллмдэ
6745,binden::V,lligar,ко̄а̄ррэ
6746,stecken::V,ficar,rïjtedh
6747,stecken::V,ficar,tsævkkat
6748,stecken::V,ficar,cáhkit
6749,stecken::V,ficar,cuggâđ
6750,stecken::V,ficar,čuõ´ǧ'ǧeed
6751,stecken::V,ficar,чогксэ
6752,stecken::V,ficar,це̄ӈькхэ
6753,brechen::V,trencar,dåajodh
6754,brechen::V,trencar,tsåapkodh
6755,brechen::V,trencar,doaddjut
6756,brechen::V,trencar,cuvket
6757,brechen::V,trencar,moorrâđ
6758,brechen::V,trencar,mu´rdded
6759,brechen::V,trencar,муррьтэ
6760,klopfen::V,trucar,beenghkedh
6761,klopfen::V,trucar,goalkkalit
6762,klopfen::V,trucar,tsábbmet
6763,klopfen::V,trucar,goalkit
6764,klopfen::V,trucar,skoalkit
6765,klopfen::V,trucar,skuá'lkuttiđ
6766,klopfen::V,trucar,kuälkted
6767,klopfen::V,trucar,та̄гкэ
6768,hauen::V,picar,beenghkedh
6769,hauen::V,picar,tjuollat
6770,hauen::V,picar,čuollat
6771,hauen::V,picar,čurmâđ
6772,hauen::V,picar,čâ´cǩǩed
6773,hauen::V,picar,та̄гкэ
6774,hauen::V,picar,ва̄сстэ
6775,hauen::V,colpejar,beenghkedh
6776,hauen::V,colpejar,tjuollat
6777,hauen::V,colpejar,čuollat
6778,hauen::V,colpejar,čurmâđ
6779,hauen::V,colpejar,čâ´cǩǩed
6780,hauen::V,colpejar,та̄гкэ
6781,hauen::V,colpejar,ва̄сстэ
6782,kleben::V,enganxar,njamkedh
6783,kleben::V,enganxar,dædnjodit
6784,kleben::V,enganxar,liibmet
6785,kleben::V,enganxar,taṃadiđ
6786,kleben::V,enganxar,li´jmmjed
6787,kleben::V,enganxar,нямхэ
6788,reiben::V,fregar,daanjedh
6789,reiben::V,fregar,ruvvit
6790,reiben::V,fregar,ruvvet
6791,reiben::V,fregar,fiärruđ
6792,reiben::V,fregar,heârrad
6793,reiben::V,fregar,ru´vvjed
6794,reiben::V,fregar,е̄ррэ
6795,streichen::V,untar,daejdedh
6796,streichen::V,untar,badtjadidh
6797,streichen::V,untar,vuojddat
6798,streichen::V,untar,málet
6799,streichen::V,untar,njuohtat
6800,streichen::V,untar,njuottâđ
6801,streichen::V,untar,puák'suđ
6802,streichen::V,untar,påhssad
6803,streichen::V,untar,мо̄а̄шшэ
6804,schleifen::V,afilar,slijhpedh
6805,schleifen::V,afilar,sadjet
6806,schleifen::V,afilar,sadjit
6807,schleifen::V,afilar,šliipet
6808,schleifen::V,afilar,saijeeđ
6809,schleifen::V,afilar,sââjjad
6810,schleifen::V,afilar,tabǯsted
6811,schleifen::V,afilar,то̄а̄мчсе
6812,schleifen::V,esmolar,slijhpedh
6813,schleifen::V,esmolar,sadjet
6814,schleifen::V,esmolar,sadjit
6815,schleifen::V,esmolar,šliipet
6816,schleifen::V,esmolar,saijeeđ
6817,schleifen::V,esmolar,sââjjad
6818,schleifen::V,esmolar,tabǯsted
6819,schleifen::V,esmolar,то̄а̄мчсе
6820,schneiden::V,tallar,bietskedh
6821,schneiden::V,tallar,suoddat
6822,schneiden::V,tallar,tjuohppat
6823,schneiden::V,tallar,biesskedit
6824,schneiden::V,tallar,čuohppat
6825,schneiden::V,tallar,čuop'pâđ
6826,schneiden::V,tallar,čuõp'pâd
6827,schneiden::V,tallar,е̄дтэ
6828,schneiden::V,tallar,пе̄ррэ
6829,schneiden::V,tallar,чӯххпэ
6830,rütteln::V,sacsejar,firredh
6831,rütteln::V,sacsejar,doargestit
6832,rütteln::V,sacsejar,šluvgit
6833,rütteln::V,sacsejar,pušteđ
6834,rütteln::V,sacsejar,pu´štted
6835,rütteln::V,sacsejar,пушшьтэ
6836,schütteln::V,agitar,firredh
6837,schütteln::V,agitar,sjavnnjet
6838,schütteln::V,agitar,sillnat
6839,schütteln::V,agitar,skullhet
6840,schütteln::V,agitar,salkalit
6841,schütteln::V,agitar,pušteđ
6842,schütteln::V,agitar,pu´štted
6843,schütteln::V,agitar,пушшьтэ
6844,schütteln::V,sacsejar,firredh
6845,schütteln::V,sacsejar,sjavnnjet
6846,schütteln::V,sacsejar,sillnat
6847,schütteln::V,sacsejar,skullhet
6848,schütteln::V,sacsejar,salkalit
6849,schütteln::V,sacsejar,pušteđ
6850,schütteln::V,sacsejar,pu´štted
6851,schütteln::V,sacsejar,пушшьтэ
6852,schwenken::V,agitar,svinhtedh
6853,schwenken::V,agitar,svikkastit
6854,schwenken::V,agitar,šlivgut
6855,schwenken::V,agitar,hiä'iluttiđ
6856,schwenken::V,agitar,heeilted
6857,schwenken::V,agitar,маххъе
6858,schütten::V,abocar,gurhkedh
6859,schütten::V,abocar,hállit
6860,schütten::V,abocar,liejkkit
6861,schütten::V,abocar,leškiđ
6862,schütten::V,abocar,virâttiđ
6863,schütten::V,abocar,väällad
6864,schütten::V,abocar,ва̄ллэ
6865,füllen::V,omplir,dievhtedh
6866,füllen::V,omplir,dievddet
6867,füllen::V,omplir,deavdit
6868,füllen::V,omplir,tevdiđ
6869,füllen::V,omplir,tiudded
6870,füllen::V,omplir,тӣввтэ
6871,einwickeln::V,embolicar,gïesedh
6872,einwickeln::V,embolicar,giessat
6873,einwickeln::V,embolicar,gárrat
6874,einwickeln::V,embolicar,giessat
6875,einwickeln::V,embolicar,gurpat
6876,einwickeln::V,embolicar,kiessâđ
6877,einwickeln::V,embolicar,ǩiõssâd
6878,einwickeln::V,embolicar,кӣссэ
6879,tragen::V,dur,guedtedh
6880,tragen::V,dur,guoddet
6881,tragen::V,dur,guoddit
6882,tragen::V,dur,kyed'diđ
6883,tragen::V,dur,kue´d'ded
6884,tragen::V,dur,кӯннҌтэ
6885,tragen::V,portar,guedtedh
6886,tragen::V,portar,guoddet
6887,tragen::V,portar,guoddit
6888,tragen::V,portar,kyed'diđ
6889,tragen::V,portar,kue´d'ded
6890,tragen::V,portar,кӯннҌтэ
6891,schleppen::V,arrossegar,fatnehtidh
6892,schleppen::V,arrossegar,sliehpit
6893,schleppen::V,arrossegar,feastit
6894,schleppen::V,arrossegar,vie'šidiđ
6895,schleppen::V,arrossegar,hinnađ
6896,schleppen::V,arrossegar,nje´ʒʒed
6897,schleppen::V,arrossegar,чуввкэ
6898,ziehen::V,tirar,giesedh
6899,ziehen::V,tirar,giesset
6900,ziehen::V,tirar,geassit
6901,ziehen::V,tirar,keessiđ
6902,ziehen::V,tirar,ǩie´ssed
6903,ziehen::V,tirar,ке̄ссе
6904,ziehen::V,estirar,giesedh
6905,ziehen::V,estirar,giesset
6906,ziehen::V,estirar,geassit
6907,ziehen::V,estirar,keessiđ
6908,ziehen::V,estirar,ǩie´ssed
6909,ziehen::V,estirar,ке̄ссе
6910,aufbewahren::V,conservar,vöörhkedh
6911,aufbewahren::V,conservar,vuorkkit
6912,aufbewahren::V,conservar,seailluhit
6913,aufbewahren::V,conservar,siä'iluttiđ
6914,aufbewahren::V,conservar,seeilted
6915,aufbewahren::V,conservar,рӯкнэ
6916,werfen::V,llançar,slampestidh
6917,werfen::V,llançar,bálkkot
6918,werfen::V,llançar,suhppet
6919,werfen::V,llançar,šlivgiđ
6920,werfen::V,llançar,čeâǥǥted
6921,werfen::V,llançar,суэххпэ
6922,fangen::V,agafar,bivtedh
6923,fangen::V,agafar,giddit
6924,fangen::V,agafar,bivdit
6925,fangen::V,agafar,toppiđ
6926,fangen::V,agafar,tää´vted
6927,fangen::V,agafar,та̄бпэ
6928,fangen::V,agafar,со̄а̄гкэ
6929,fangen::V,atrapar,bivtedh
6930,fangen::V,atrapar,giddit
6931,fangen::V,atrapar,bivdit
6932,fangen::V,atrapar,toppiđ
6933,fangen::V,atrapar,tää´vted
6934,fangen::V,atrapar,та̄бпэ
6935,fangen::V,atrapar,со̄а̄гкэ
6936,packen::V,engrapar,doerelidh
6937,packen::V,engrapar,kreemsedh
6938,packen::V,engrapar,doahppit
6939,packen::V,engrapar,doahput
6940,packen::V,engrapar,tuáppuđ
6941,packen::V,engrapar,ká'ivâstiđ
6942,packen::V,engrapar,tää´vted
6943,packen::V,engrapar,каццсе
6944,packen::V,engrapar,туэрркэ
6945,packen::V,engrapar,ро̄а̄ппчье
6946,verstecken::V,amagar,tjïekedh
6947,verstecken::V,amagar,tjiehkat
6948,verstecken::V,amagar,čiehkat
6949,verstecken::V,amagar,čieḥâđ
6950,verstecken::V,amagar,peittad
6951,verstecken::V,amagar,пе̄йхьтэ
6952,teilen::V,dividir,juekedh
6953,teilen::V,dividir,juohket
6954,teilen::V,dividir,juohkit
6955,teilen::V,dividir,jyeḥiđ
6956,teilen::V,dividir,jue´ǩǩed
6957,teilen::V,dividir,ю̄гке
6958,teilen::V,dividir,ра̄ттҍке
6959,schicken::V,enviar,saadtodh
6960,schicken::V,enviar,sáddit
6961,schicken::V,enviar,sáddet
6962,schicken::V,enviar,vuo'lgâttiđ
6963,schicken::V,enviar,vuõltteed
6964,schicken::V,enviar,вӯлкхэ
6965,bringen::V,portar,buektedh
6966,bringen::V,portar,doalvvot
6967,bringen::V,portar,buktit
6968,bringen::V,portar,tuál'vuđ
6969,bringen::V,portar,pu´htted
6970,bringen::V,portar,пыххьтэ
6971,hinzufügen::V,afegir,dievhtedh
6972,hinzufügen::V,afegir,duoddit
6973,hinzufügen::V,afegir,lasedit
6974,hinzufügen::V,afegir,lasihit
6975,hinzufügen::V,afegir,lasettiđ
6976,hinzufügen::V,afegir,lââ´zzted
6977,hinzufügen::V,afegir,лажьхе
6978,bekommen::V,obtenir,åadtjodh
6979,bekommen::V,obtenir,åttjudit
6980,bekommen::V,obtenir,oažžut
6981,bekommen::V,obtenir,juksâđ
6982,bekommen::V,obtenir,uáž'žuđ
6983,bekommen::V,obtenir,vuäǯ'ǯâd
6984,bekommen::V,obtenir,вуаннче
6985,erhalten::V,rebre,åadtjodh
6986,erhalten::V,rebre,oadtjot
6987,erhalten::V,rebre,oažžut
6988,erhalten::V,rebre,uáž'žuđ
6989,erhalten::V,rebre,vuäǯ'ǯâd
6990,erhalten::V,rebre,ва̄лльтэ
6991,nehmen::V,prendre,vaeltedh
6992,nehmen::V,prendre,válldet
6993,nehmen::V,prendre,váldit
6994,nehmen::V,prendre,väldiđ
6995,nehmen::V,prendre,vä´ldded
6996,nehmen::V,prendre,ва̄лльтэ
6997,wählen::V,triar,veeljedh
6998,wählen::V,triar,válljit
6999,wählen::V,triar,válljet
7000,wählen::V,triar,valjiđ
7001,wählen::V,triar,vaalšed
7002,wählen::V,triar,va´lljeed
7003,wählen::V,triar,воалшэ
7004,wählen::V,elegir,veeljedh
7005,wählen::V,elegir,válljit
7006,wählen::V,elegir,válljet
7007,wählen::V,elegir,valjiđ
7008,wählen::V,elegir,vaalšed
7009,wählen::V,elegir,va´lljeed
7010,wählen::V,elegir,воалшэ
7011,auswählen::V,escollir,veeljedh
7012,auswählen::V,escollir,tjuolldet
7013,auswählen::V,escollir,válljet
7014,auswählen::V,escollir,valjiđ
7015,auswählen::V,escollir,vaalšed
7016,auswählen::V,escollir,va´lljeed
7017,auswählen::V,escollir,воалшэ
7018,auswählen::V,seleccionar,veeljedh
7019,auswählen::V,seleccionar,tjuolldet
7020,auswählen::V,seleccionar,válljet
7021,auswählen::V,seleccionar,valjiđ
7022,auswählen::V,seleccionar,vaalšed
7023,auswählen::V,seleccionar,va´lljeed
7024,auswählen::V,seleccionar,воалшэ
7025,bewahren::V,conservar,vaarjelidh
7026,bewahren::V,conservar,bisodit
7027,bewahren::V,conservar,várjjalit
7028,bewahren::V,conservar,seailluhit
7029,bewahren::V,conservar,varjâliđ
7030,bewahren::V,conservar,varjjled
7031,bewahren::V,conservar,ӣшшьтэ
7032,bewahren::V,conservar,во̄а̄ррьдэ
7033,behindern::V,impedir,hööptdeh
7034,behindern::V,impedir,hieredit
7035,behindern::V,impedir,muhttet
7036,behindern::V,impedir,eastadit
7037,behindern::V,impedir,estiđ
7038,behindern::V,impedir,coggâđ
7039,behindern::V,impedir,hettiđ
7040,behindern::V,impedir,cõggâd
7041,behindern::V,impedir,е̄кхэллэ
7042,behindern::V,obstaculitzar,hööptdeh
7043,behindern::V,obstaculitzar,hieredit
7044,behindern::V,obstaculitzar,muhttet
7045,behindern::V,obstaculitzar,eastadit
7046,behindern::V,obstaculitzar,estiđ
7047,behindern::V,obstaculitzar,coggâđ
7048,behindern::V,obstaculitzar,hettiđ
7049,behindern::V,obstaculitzar,cõggâd
7050,behindern::V,obstaculitzar,е̄кхэллэ
7051,verderben::V,espatllar,biejstedh
7052,verderben::V,espatllar,spedjat
7053,verderben::V,espatllar,billistit
7054,verderben::V,espatllar,pillediđ
7055,verderben::V,espatllar,tårmmad
7056,verderben::V,espatllar,pe´llsted
7057,verderben::V,espatllar,тоаррмэ
7058,verderben::V,espatllar,ма̄ййкэ
7059,beschädigen::V,danyar,fæjloedidh
7060,beschädigen::V,danyar,vahágahttet
7061,beschädigen::V,danyar,bilidit
7062,beschädigen::V,danyar,vahâgittiđ
7063,beschädigen::V,danyar,pä´rtteed
7064,beschädigen::V,danyar,муррьтэ
7065,beschädigen::V,destrossar,fæjloedidh
7066,beschädigen::V,destrossar,vahágahttet
7067,beschädigen::V,destrossar,bilidit
7068,beschädigen::V,destrossar,vahâgittiđ
7069,beschädigen::V,destrossar,pä´rtteed
7070,beschädigen::V,destrossar,муррьтэ
7071,zerbrechen::V,trencar,tsööpkedh
7072,zerbrechen::V,trencar,doadjet
7073,zerbrechen::V,trencar,cuvket
7074,zerbrechen::V,trencar,cuov'kkiđ
7075,zerbrechen::V,trencar,muårrâd
7076,zerbrechen::V,trencar,cu´vǩǩeed
7077,zerbrechen::V,trencar,муррьтэ
7078,zerreißen::V,estripar,gejhkielidh
7079,zerreißen::V,estripar,gajkudit
7080,zerreißen::V,estripar,gaikkodit
7081,zerreißen::V,estripar,ráisket
7082,zerreißen::V,estripar,kiškođ
7083,zerreißen::V,estripar,ra´šǩǩeed
7084,zerreißen::V,estripar,пуатткэ
7085,zerstören::V,destruir,eerjedh
7086,zerstören::V,destruir,biejsstet
7087,zerstören::V,destruir,håhkkidit
7088,zerstören::V,destruir,heavahit
7089,zerstören::V,destruir,duš'šadit
7090,zerstören::V,destruir,bilidit
7091,zerstören::V,destruir,hevâttiđ
7092,zerstören::V,destruir,hiâvted
7093,zerstören::V,destruir,ёҏтэ
7094,verbrennen::V,cremar,båeltedh
7095,verbrennen::V,cremar,boalldet
7096,verbrennen::V,cremar,boaldit
7097,verbrennen::V,cremar,puál'diđ
7098,verbrennen::V,cremar,puä´ldded
7099,verbrennen::V,cremar,пуэлльтэ
7100,geben::V,donar,vedtedh
7101,geben::V,donar,vaddet
7102,geben::V,donar,addit
7103,geben::V,donar,addliđ
7104,geben::V,donar,ä´n
7105,geben::V,donar,аннҍтэ
7106,reichen::V,passar,geelkedh
7107,reichen::V,passar,lagádit
7108,reichen::V,passar,geiget
7109,reichen::V,passar,keigiđ
7110,reichen::V,passar,vuõiggâ´stted
7111,reichen::V,passar,аннҍтэ
7112,schenken::V,regalar,vedtedh
7113,schenken::V,regalar,vaddet
7114,schenken::V,regalar,skeaŋkut
7115,schenken::V,regalar,skeŋket
7116,schenken::V,regalar,skeŋkkiđ
7117,schenken::V,regalar,sǩiâŋkkâd
7118,schenken::V,regalar,ла̄ххе
7119,versprechen::V,prometre,luhpiedidh
7120,versprechen::V,prometre,jáhttet
7121,versprechen::V,prometre,lohpidit
7122,versprechen::V,prometre,lopediđ
7123,versprechen::V,prometre,lå´ppeed
7124,versprechen::V,prometre,о̄а̄шштҍе
7125,wünschen::V,desitjar,lahkoehtidh
7126,wünschen::V,desitjar,sávvat
7127,wünschen::V,desitjar,sávadit
7128,wünschen::V,desitjar,doaivvuhit
7129,wünschen::V,desitjar,tuá'ivuttiđ
7130,wünschen::V,desitjar,tuâivvad
7131,wünschen::V,desitjar,туввэ
7132,loben::V,elogiar,girmedh
7133,loben::V,elogiar,májnnot
7134,loben::V,elogiar,rámmpot
7135,loben::V,elogiar,máidnut
7136,loben::V,elogiar,rámidit
7137,loben::V,elogiar,rammuđ
7138,loben::V,elogiar,rämidiđ
7139,loben::V,elogiar,ââ´leed
7140,loben::V,elogiar,ǩei´tted
7141,loben::V,elogiar,кыйта
7142,küssen::V,fer un petó a,tjånnahtidh
7143,küssen::V,fer un petó a,tjuvliestidh
7144,küssen::V,fer un petó a,tjullit
7145,küssen::V,fer un petó a,tjulestit
7146,küssen::V,fer un petó a,cum'mát
7147,küssen::V,fer un petó a,cummistit
7148,küssen::V,fer un petó a,cummâliđ
7149,küssen::V,fer un petó a,cu´mmsted
7150,küssen::V,fer un petó a,cu´mmstõõllâd
7151,küssen::V,fer un petó a,нӣссэ
