,Concept_ID,vep,se
2931,Gürtel::N,vö,getsam
2932,Gürtel::N,vö,boagán
2933,Gürtel::N,vö,pooṿij
2934,Gürtel::N,vö,puäǥǥanj
2935,Gürtel::N,vö,эвв
2936,Mütze::N,šapuk,tjohpe
2937,Mütze::N,šapuk,gahper
2938,Mütze::N,šapuk,gahpir
2939,Mütze::N,šapuk,kappeer
2940,Mütze::N,šapuk,keä´p'per
2941,Mütze::N,šapuk,кабперь
2942,Schuh::N,keng',gaamege
2943,Schuh::N,keng',gáma
2944,Schuh::N,keng',skuovva
2945,Schuh::N,keng',gáma
2946,Schuh::N,keng',kaamâ
2947,Schuh::N,keng',kaammi
2948,Schuh::N,keng',камаша
2949,Stiefel::N,sapug,steeblege
2950,Stiefel::N,sapug,stiebil
2951,Stiefel::N,sapug,sáhpis
2952,Stiefel::N,sapug,sáppat
2953,Stiefel::N,sapug,steevvil
2954,Stiefel::N,sapug,sa´ppi
2955,Stiefel::N,sapug,са̄ххпе
2956,Ring::N,rengaz,rïngke
2957,Ring::N,rengaz,suormas
2958,Ring::N,rengaz,suorpmas
2959,Ring::N,rengaz,suormâs
2960,Ring::N,rengaz,suõrmâs
2961,Ring::N,rengaz,сӯрмас
2962,Band::N,lentaine,baante
2963,Band::N,lentaine,bádde
2964,Band::N,lentaine,báddi
2965,Band::N,lentaine,päddi
2966,Band::N,lentaine,liântt
2967,Band::N,lentaine,källre´ppiǩ
2968,Band::N,lentaine,ля̄ӊӊт
2969,Kamm::N,suga,gaampe
2970,Kamm::N,suga,rájdam
2971,Kamm::N,suga,tjåhkom
2972,Kamm::N,suga,čohkun
2973,Kamm::N,suga,čohhoom
2974,Kamm::N,suga,čååǥǥam
2975,Kamm::N,suga,чоагкь
2976,Spiegel::N,zerkol,guelmiedahke
2977,Spiegel::N,zerkol,spiedjil
2978,Spiegel::N,zerkol,speajal
2979,Spiegel::N,zerkol,speeijal
2980,Spiegel::N,zerkol,suei´mkar
2981,Spiegel::N,zerkol,кыффкэмка̄ррь
2982,Spiegel::N,zerkol,зе̄ркал
2983,Riemen::N,vö,györtenje
2984,Riemen::N,vö,rájppe
2985,Riemen::N,vö,garttsa
2986,Riemen::N,vö,lávži
2987,Riemen::N,vö,läbži
2988,Riemen::N,vö,läbǯǯ
2989,Riemen::N,vö,ре̄ммь
2990,Schnur::N,nor,gurrie
2991,Schnur::N,nor,gáras
2992,Schnur::N,nor,garca
2993,Schnur::N,nor,orrâ
2994,Schnur::N,nor,nue´rr
2995,Schnur::N,nor,нӯррь
2996,Leine::N,talutimnor,baante
2997,Leine::N,talutimnor,gájnno
2998,Leine::N,talutimnor,báddi
2999,Leine::N,talutimnor,oarra
3000,Leine::N,talutimnor,läbži
3001,Leine::N,talutimnor,läbǯǯ
3002,Leine::N,talutimnor,ла̄ммч
3003,Decke::N,sijakatuz,gaptjese
3004,Decke::N,sijakatuz,rádno
3005,Decke::N,sijakatuz,gåbtjås
3006,Decke::N,sijakatuz,tæhppin
3007,Decke::N,sijakatuz,govččas
3008,Decke::N,sijakatuz,loovdâ
3009,Decke::N,sijakatuz,räänn
3010,Decke::N,sijakatuz,ра̄нн
3011,Kissen::N,pöluz,nalhke
3012,Kissen::N,pöluz,guoddá
3013,Kissen::N,pöluz,oajvevuolle
3014,Kissen::N,pöluz,guoddá
3015,Kissen::N,pöluz,bolsttar
3016,Kissen::N,pöluz,polster
3017,Kissen::N,pöluz,pee´ren
3018,Kissen::N,pöluz,pooddâšǩ
3019,Kissen::N,pöluz,по̄дэшк
3020,Tuch::N,paik,tyjje
3021,Tuch::N,paik,tyddja
3022,Tuch::N,paik,gådo
3023,Tuch::N,paik,liidni
3024,Tuch::N,paik,läđđee
3025,Tuch::N,paik,re´ppiǩ
3026,Tuch::N,paik,ree´ppiǩ
3027,Tuch::N,paik,ребпехь
3028,Handtuch::N,käzipaik,njaamelijnie
3029,Handtuch::N,käzipaik,sigárdahka
3030,Handtuch::N,käzipaik,sihkaldat
3031,Handtuch::N,käzipaik,siholdâs
3032,Handtuch::N,käzipaik,seekkldõs
3033,Handtuch::N,käzipaik,u´tree´lniǩ
3034,Handtuch::N,käzipaik,отеральнэхьк
3035,Kraft::N,vägi,faamoe
3036,Kraft::N,vägi,fábmo
3037,Kraft::N,vägi,fápmu
3038,Kraft::N,vägi,fááṃu
3039,Kraft::N,vägi,viõkk
3040,Kraft::N,vägi,вӣгк
3041,Stärke::N,vahvuz',vieksiesvoete
3042,Stärke::N,vahvuz',gievrrudahka
3043,Stärke::N,vahvuz',gievrrodus
3044,Stärke::N,vahvuz',veahka
3045,Stärke::N,vahvuz',vuoibmi
3046,Stärke::N,vahvuz',viek'sâvuotâ
3047,Stärke::N,vahvuz',viõkk
3048,Stärke::N,vahvuz',са̄м
3049,Stärke::N,vahvuz',вӣгк
3050,Gesundheit::N,tervhuz,healsoe
3051,Gesundheit::N,tervhuz,starne
3052,Gesundheit::N,tervhuz,hælsso
3053,Gesundheit::N,tervhuz,varresvuohta
3054,Gesundheit::N,tervhuz,dearvvasvuohta
3055,Gesundheit::N,tervhuz,tie'rvâsvuotâ
3056,Gesundheit::N,tervhuz,tiõrvâsvuõtt
3057,Gesundheit::N,tervhuz,тӣрвасвӯдт
3058,Krankheit::N,läžund,skïemtjelasse
3059,Krankheit::N,läžund,skihpudahka
3060,Krankheit::N,läžund,dávdda
3061,Krankheit::N,läžund,vihke
3062,Krankheit::N,läžund,dávda
3063,Krankheit::N,läžund,tavdâ
3064,Krankheit::N,läžund,puá'cuvuotâ
3065,Krankheit::N,läžund,kõpp
3066,Krankheit::N,läžund,puõccmoš
3067,Krankheit::N,läžund,кэ̄бп
3068,Schmerz::N,kibu,haerhpie
3069,Schmerz::N,kibu,bávtjas
3070,Schmerz::N,kibu,bávčča
3071,Schmerz::N,kibu,tuške
3072,Schmerz::N,kibu,poovčâs
3073,Schmerz::N,kibu,tå´sǩǩ
3074,Schmerz::N,kibu,кэ̄бп
3075,Wunde::N,čapatez,saejrie
3076,Wunde::N,čapatez,hávve
3077,Wunde::N,čapatez,hávvi
3078,Wunde::N,čapatez,hävvi
3079,Wunde::N,čapatez,hää´vv
3080,Wunde::N,čapatez,ра̄ӊӊҍ
3081,Fieber::N,säru,vaejlie
3082,Fieber::N,säru,fiebar
3083,Fieber::N,säru,báhkkadávda
3084,Fieber::N,säru,žaar
3085,Fieber::N,säru,жоарр
3086,Arznei::N,zel'l',daalhkesh
3087,Arznei::N,zel'l',dálkas
3088,Arznei::N,zel'l',dálkkas
3089,Arznei::N,zel'l',taalhâs
3090,Arznei::N,zel'l',lekittâs
3091,Arznei::N,zel'l',taalkâs
3092,Arznei::N,zel'l',лоаддв
3093,Brücke::N,sild,pruvvie
3094,Brücke::N,sild,råvve
3095,Brücke::N,sild,šaldi
3096,Brücke::N,sild,šalde
3097,Brücke::N,sild,mostt
3098,Brücke::N,sild,мо̄сст
3099,Brunnen::N,kaiv,prutnie
3100,Brunnen::N,kaiv,ruddne
3101,Brunnen::N,kaiv,gáivo
3102,Brunnen::N,kaiv,káivu
3103,Brunnen::N,kaiv,käivv
3104,Brunnen::N,kaiv,ка̄ййв
3105,Weide::N,omaluine,gåatome
3106,Weide::N,omaluine,guohtom
3107,Weide::N,omaluine,guohtun
3108,Weide::N,omaluine,kuátu
3109,Weide::N,omaluine,luátu
3110,Weide::N,omaluine,та̄нтар
3111,Pfad::N,tehut,baalka
3112,Pfad::N,tehut,bálges
3113,Pfad::N,tehut,bálggis
3114,Pfad::N,tehut,päälgis
3115,Pfad::N,tehut,pää´ljes
3116,Pfad::N,tehut,поалкас
3117,Weg::N,te,geajnoe
3118,Weg::N,te,gæjnno
3119,Weg::N,te,væddja
3120,Weg::N,te,geaidnu
3121,Weg::N,te,luod'dâ
3122,Weg::N,te,čuâǥǥas
3123,Weg::N,te,чуэкас
3124,Straße::N,te,geajnoe
3125,Straße::N,te,joene
3126,Straße::N,te,gahttun
3127,Straße::N,te,geaidnu
3128,Straße::N,te,maađij
3129,Straße::N,te,uu´lec
3130,Straße::N,te,чуэкас
3131,Dorf::N,külä,sïjte
3132,Dorf::N,külä,bájkke
3133,Dorf::N,külä,gilli
3134,Dorf::N,külä,sijdâ
3135,Dorf::N,külä,sijdd
3136,Dorf::N,külä,сыййт
3137,Stadt::N,lidn,staare
3138,Stadt::N,lidn,sjeltie
3139,Stadt::N,lidn,stáda
3140,Stadt::N,lidn,gávpot
3141,Stadt::N,lidn,kaavpug
3142,Stadt::N,lidn,lâ´nn
3143,Stadt::N,lidn,gåårad
3144,Stadt::N,lidn,ланнҍ
3145,Brief::N,kirjeine,prievie
3146,Brief::N,kirjeine,girjje
3147,Brief::N,kirjeine,reive
3148,Brief::N,kirjeine,kirje
3149,Brief::N,kirjeine,ǩe´rjj
3150,Brief::N,kirjeine,кыррьй
3151,Buch::N,kirj,gærja
3152,Buch::N,kirj,girjje
3153,Buch::N,kirj,girji
3154,Buch::N,kirj,kirje
3155,Buch::N,kirj,ǩe´rjj
3156,Buch::N,kirj,кыррьй
3157,Buchstabe::N,kirjam,baakoe
3158,Buchstabe::N,kirjam,bokstávva
3159,Buchstabe::N,kirjam,bustávva
3160,Buchstabe::N,kirjam,puustav
3161,Buchstabe::N,kirjam,bukva
3162,Buchstabe::N,kirjam,буква
3163,Zeitung::N,lehtez,plaerie
3164,Zeitung::N,lehtez,avijssa
3165,Zeitung::N,lehtez,bláđđi
3166,Zeitung::N,lehtez,aavis
3167,Zeitung::N,lehtez,listt
3168,Zeitung::N,lehtez,ga´zaat
3169,Zeitung::N,lehtez,газет
3170,Leben::N,elo,hïegke
3171,Leben::N,elo,hægga
3172,Leben::N,elo,iellem
3173,Leben::N,elo,viessom
3174,Leben::N,elo,eallin
3175,Leben::N,elo,eellim
3176,Leben::N,elo,jie´llem
3177,Leben::N,elo,я̄лл
3178,Tod::N,surm,jaame
3179,Tod::N,surm,jábmem
3180,Tod::N,surm,jápmin
3181,Tod::N,surm,jäämmim
3182,Tod::N,surm,så´rmm
3183,Tod::N,surm,jää´mmem
3184,Tod::N,surm,соаррьм
3185,Grab::N,kaum,gaelmie
3186,Grab::N,kaum,ráhpo
3187,Grab::N,kaum,hávdde
3188,Grab::N,kaum,hávdi
3189,Grab::N,kaum,hävdi
3190,Grab::N,kaum,äu´dd
3191,Grab::N,kaum,ка̄лльм
3192,Kirche::N,jumalanpert',gærhkoe
3193,Kirche::N,jumalanpert',girkko
3194,Kirche::N,jumalanpert',girku
3195,Kirche::N,jumalanpert',kirkko
3196,Kirche::N,jumalanpert',ceerkav
3197,Kirche::N,jumalanpert',цэ̄ркав
3198,Sünde::N,grähk,sådtoe
3199,Sünde::N,grähk,suddo
3200,Sünde::N,grähk,suddu
3201,Sünde::N,grähk,suddo
3202,Sünde::N,grähk,reä´ǩ'ǩ
3203,Gott::N,jumal,jupmele
3204,Gott::N,jumal,jubmel
3205,Gott::N,jumal,ipmil
3206,Gott::N,jumal,immeel
3207,Gott::N,jumal,e´mmel
3208,Gott::N,jumal,иммель
3209,Arbeiter::N,radnik,barkije
3210,Arbeiter::N,radnik,barggoulmusj
3211,Arbeiter::N,radnik,bargi
3212,Arbeiter::N,radnik,pargee
3213,Arbeiter::N,radnik,reâugglaž
3214,Arbeiter::N,radnik,лыххкэй
3215,Chef::N,pämez',åvtehke
3216,Chef::N,pämez',oajvve
3217,Chef::N,pämez',hoavda
3218,Chef::N,pämez',hovdâ
3219,Chef::N,pämez',uái'vi
3220,Chef::N,pämez',ä´ttem
3221,Chef::N,pämez',vuei´vvooumaž
3222,Chef::N,pämez',выгкэй
3223,Chef::N,pämez',вӯййкьей
3224,Chef::N,pämez',вуэййв
3225,Meister::N,mastar,ööhpehtæjja
3226,Meister::N,mastar,åhpadiddje
3227,Meister::N,mastar,čeahppi
3228,Meister::N,mastar,meašttir
3229,Meister::N,mastar,miäš'tár
3230,Meister::N,mastar,määstär
3231,Meister::N,mastar,че̄ххьп
3232,Arzt::N,lekar',dåaktere
3233,Arzt::N,lekar',dåktår
3234,Arzt::N,lekar',dálkudiddje
3235,Arzt::N,lekar',doavttir
3236,Arzt::N,lekar',tuáh'tár
3237,Arzt::N,lekar',dåhttar
3238,Arzt::N,lekar',лыххцэй
3239,Lehrer::N,opendai,lohkehtæjja
3240,Lehrer::N,opendai,skåvlik
3241,Lehrer::N,opendai,åjpadiddje
3242,Lehrer::N,opendai,oahpaheaddji
3243,Lehrer::N,opendai,máttááttijjee
3244,Lehrer::N,opendai,u´čtee´l
3245,Lehrer::N,opendai,mätt'teei
3246,Lehrer::N,opendai,уххцэй
3247,Geld::N,rahad,vierhtie
3248,Geld::N,rahad,ruhta
3249,Geld::N,rahad,biednik
3250,Geld::N,rahad,ruhta
3251,Geld::N,rahad,ruttâ
3252,Geld::N,rahad,teä´ǧ'ǧ
3253,Geld::N,rahad,те̄ӈӈьк
3254,Geschäft::N,biznes,åesie
3255,Geschäft::N,biznes,oases
3256,Geschäft::N,biznes,gávpi
3257,Geschäft::N,biznes,kävppi
3258,Geschäft::N,biznes,haandâl
3259,Geschäft::N,biznes,kaupp
3260,Geschäft::N,biznes,ро̄бэт
3261,Laden::N,lauk,bovre
3262,Laden::N,lauk,oases
3263,Laden::N,lauk,rámbuvdda
3264,Laden::N,lauk,gávpi
3265,Laden::N,lauk,puvdâ
3266,Laden::N,lauk,kävppi
3267,Laden::N,lauk,kaupp
3268,Laden::N,lauk,ла̄ффьк
3269,Preis::N,arv,åasa
3270,Preis::N,arv,hadde
3271,Preis::N,arv,haddi
3272,Preis::N,arv,hadde
3273,Preis::N,arv,hâ´dd
3274,Preis::N,arv,а̄ррв
3275,Ware::N,tavar,vaaroe
3276,Ware::N,tavar,várro
3277,Ware::N,tavar,gálvvo
3278,Ware::N,tavar,gálvu
3279,Ware::N,tavar,kálvu
3280,Ware::N,tavar,täävvir
3281,Ware::N,tavar,kälvv
3282,Ware::N,tavar,tä´vver
3283,Ware::N,tavar,та̄вяр
3284,Nutzen::N,liža,aevhkie
3285,Nutzen::N,liža,ávkke
3286,Nutzen::N,liža,ávki
3287,Nutzen::N,liža,ävkki
3288,Nutzen::N,liža,äu´ǩǩ
3289,Nutzen::N,liža,то̄ӆӆк 
3290,Reichtum::N,kodielo,ræjhkoesvoete
3291,Reichtum::N,kodielo,boanndudahka
3292,Reichtum::N,kodielo,rikkisvuohta
3293,Reichtum::N,kodielo,riggodat
3294,Reichtum::N,kodielo,riggodâh
3295,Reichtum::N,kodielo,ree´ǧǧesvuõtt
3296,Reichtum::N,kodielo,ва̄птэквӯдт
3297,Reichtum::N,kal'huz',ræjhkoesvoete
3298,Reichtum::N,kal'huz',boanndudahka
3299,Reichtum::N,kal'huz',rikkisvuohta
3300,Reichtum::N,kal'huz',riggodat
3301,Reichtum::N,kal'huz',riggodâh
3302,Reichtum::N,kal'huz',ree´ǧǧesvuõtt
3303,Reichtum::N,kal'huz',ва̄птэквӯдт
3304,Welt::N,mail'm,veartene
3305,Welt::N,mail'm,værált
3306,Welt::N,mail'm,ilmme
3307,Welt::N,mail'm,máilbmi
3308,Welt::N,mail'm,maailm
3309,Welt::N,mail'm,maai´lm
3310,Welt::N,mail'm,jânnamkå´dd
3311,Welt::N,mail'm,э̄ллманнт
3312,Land::N,ma,laante
3313,Land::N,ma,eatneme
3314,Land::N,ma,lánnda
3315,Land::N,ma,eanan
3316,Land::N,ma,eennâm
3317,Land::N,ma,mädd
3318,Land::N,ma,jânnam
3319,Land::N,ma,ланнҍ
3320,Land::N,ma,е̄ммьне
3321,Staat::N,valdkund,staate
3322,Staat::N,valdkund,stáhtta
3323,Staat::N,valdkund,rijkka
3324,Staat::N,valdkund,stáhta
3325,Staat::N,valdkund,staatâ
3326,Staat::N,valdkund,riikk
3327,Staat::N,valdkund,ланнҍ
3328,Staat::N,valdkund,государствэ
3329,König::N,kunigaz,gånka
3330,König::N,kunigaz,gånågis
3331,König::N,kunigaz,gonagas
3332,König::N,kunigaz,kunâgâs
3333,König::N,kunigaz,caarr
3334,König::N,kunigaz,koonǥõs
3335,König::N,kunigaz,цоарр
3336,Macht::N,vald,faamoe
3337,Macht::N,vald,fábmo
3338,Macht::N,vald,fábmogisvuohta
3339,Macht::N,vald,fápmu
3340,Macht::N,vald,väldi
3341,Macht::N,vald,vä´ldd
3342,Macht::N,vald,воаллт
3343,Grenze::N,röun,raajoe
3344,Grenze::N,röun,rádjá
3345,Grenze::N,röun,mierre
3346,Grenze::N,röun,rádji
3347,Grenze::N,röun,rääji
3348,Grenze::N,röun,raajj
3349,Grenze::N,röun,ре̄ввьн
3350,Krieg::N,soda,dåara
3351,Krieg::N,soda,soahte
3352,Krieg::N,soda,soahti
3353,Krieg::N,soda,suáti
3354,Krieg::N,soda,väi´nn
3355,Krieg::N,soda,туарр
3356,Feind::N,vihanik,gertele
3357,Feind::N,vihanik,vasjulasj
3358,Feind::N,vihanik,vašálaš
3359,Feind::N,vihanik,vajalâš
3360,Feind::N,vihanik,vâjjeeja
3361,Feind::N,vihanik,вэресь
3362,Feind::N,vastustai,gertele
3363,Feind::N,vastustai,vasjulasj
3364,Feind::N,vastustai,vašálaš
3365,Feind::N,vastustai,vajalâš
3366,Feind::N,vastustai,vâjjeeja
3367,Feind::N,vastustai,вэресь
3368,Gewalt::N,vägivald,vahágahttem
3369,Gewalt::N,vägivald,veahkaváldi
3370,Gewalt::N,vägivald,vie'hâväldi
3371,Gewalt::N,vägivald,pâ´elviõkk
3372,Gewalt::N,vägivald,вӣгк
3373,Kampf::N,tora,gæmhpome
3374,Kampf::N,tora,doarro
3375,Kampf::N,tora,oajbbom
3376,Kampf::N,tora,rahtjamus
3377,Kampf::N,tora,doarru
3378,Kampf::N,tora,vuostelasvuohta
3379,Kampf::N,tora,tuáṛi
3380,Kampf::N,tora,tuärrmõš
3381,Kampf::N,tora,вуаййпмушш
3382,Bogen[Waffe]::N,taug,joeksi
3383,Bogen[Waffe]::N,taug,juoksa
3384,Bogen[Waffe]::N,taug,dávgi
3385,Bogen[Waffe]::N,taug,tävgi
3386,Bogen[Waffe]::N,taug,johss
3387,Bogen[Waffe]::N,taug,ю̄ккс
3388,Pfeil::N,nol,njoele
3389,Pfeil::N,nol,sådde
3390,Pfeil::N,nol,njuolla
3391,Pfeil::N,nol,njuolla
3392,Pfeil::N,nol,njuoḷâ
3393,Pfeil::N,nol,njuõll
3394,Pfeil::N,nol,ню̄лл
3395,Gewehr::N,oružj,röövre
3396,Gewehr::N,oružj,birsso
3397,Gewehr::N,oružj,bissu
3398,Gewehr::N,oružj,pisso
3399,Gewehr::N,oružj,pess
3400,Gewehr::N,oružj,пысс
3401,Fehler::N,viga,fiejlie
3402,Fehler::N,viga,vihke
3403,Fehler::N,viga,boastovuohta
3404,Fehler::N,viga,vihki
3405,Fehler::N,viga,vearri
3406,Fehler::N,viga,vahe
3407,Fehler::N,viga,feilâ
3408,Fehler::N,viga,vie´rr
3409,Fehler::N,viga,се̄гкь
3410,Fehler::N,viga,ся̄гкнэхк
3411,Lüge::N,kelastuz,slogne
3412,Lüge::N,kelastuz,slaarve
3413,Lüge::N,kelastuz,gieles
3414,Lüge::N,kelastuz,gielis
3415,Lüge::N,kelastuz,kie'les
3416,Lüge::N,kelastuz,ǩee´lesvuõtt
3417,Lüge::N,kelastuz,ке̄лсэллмушш
3418,Schaden::N,pahuz',skaara
3419,Schaden::N,pahuz',vahák
3420,Schaden::N,pahuz',skádá
3421,Schaden::N,pahuz',vahát
3422,Schaden::N,pahuz',vaahâg
3423,Schaden::N,pahuz',påå´mh
3424,Schaden::N,pahuz',ря̄хкхэмушш
3425,Unglück::N,bed,goerpe
3426,Unglück::N,bed,vuorbedisvuohta
3427,Unglück::N,bed,sårmme
3428,Unglück::N,bed,lihkohisvuohta
3429,Unglück::N,bed,uá'sittemesvuotâ
3430,Unglück::N,bed,pärtti
3431,Unglück::N,bed,påå´mh
3432,Unglück::N,bed,пӣдтҍ
3433,Unglück::N,gor'a,goerpe
3434,Unglück::N,gor'a,vuorbedisvuohta
3435,Unglück::N,gor'a,sårmme
3436,Unglück::N,gor'a,lihkohisvuohta
3437,Unglück::N,gor'a,uá'sittemesvuotâ
3438,Unglück::N,gor'a,pärtti
3439,Unglück::N,gor'a,påå´mh
3440,Unglück::N,gor'a,пӣдтҍ
3441,Schuld::N,värhuz',skåltoe
3442,Schuld::N,värhuz',suddo
3443,Schuld::N,värhuz',áššálašvuohta
3444,Schuld::N,värhuz',sivalašvuohta
3445,Schuld::N,värhuz',váddu
3446,Schuld::N,värhuz',vie´rr
3447,Schuld::N,värhuz',ве̄ррь
3448,Alter::N,igä,aaltere
3449,Alter::N,igä,áldar
3450,Alter::N,igä,ahki
3451,Alter::N,igä,ahe
3452,Alter::N,igä,ââ´ǩǩ
3453,Alter::N,igä,ыгь
3454,Schluss::N,lop,nåhkeme
3455,Schluss::N,lop,giehtje
3456,Schluss::N,lop,loahppa
3457,Schluss::N,lop,loppâ
3458,Schluss::N,lop,lopp
3459,Schluss::N,lop,ке̄джь
3460,Zeit::N,aig,aejkie
3461,Zeit::N,aig,baaletje
3462,Zeit::N,aig,ájgge
3463,Zeit::N,aig,áigi
3464,Zeit::N,aig,äigi
3465,Zeit::N,aig,âi´ǧǧ
3466,Zeit::N,aig,а̄ййк
3467,Zeit::N,aig,па̄лль
3468,Tag::N,päiv,biejjie
3469,Tag::N,päiv,biejvve
3470,Tag::N,päiv,beaivi
3471,Tag::N,päiv,peivi
3472,Tag::N,päiv,pei´vv
3473,Tag::N,päiv,пе̄ййв
3474,Morgen::N,homendez,aerede
3475,Morgen::N,homendez,idet
3476,Morgen::N,homendez,iđit
3477,Morgen::N,homendez,iiđeed
3478,Morgen::N,homendez,tue´lääž
3479,Morgen::N,homendez,ee´đääldõž
3480,Morgen::N,homendez,ӣнцкэнч
3481,Mittag::N,keskpäiv,gaskebiejjie
3482,Mittag::N,keskpäiv,gasskabiejvve
3483,Mittag::N,keskpäiv,gaskebeaivi
3484,Mittag::N,keskpäiv,koskâpeivi
3485,Mittag::N,keskpäiv,kõskkpei´vv
3486,Mittag::N,keskpäiv,пе̄ййвкэ̄сск
3487,Abend::N,eht,iehkede
3488,Abend::N,eht,iehket
3489,Abend::N,eht,eahket
3490,Abend::N,eht,eeḥid
3491,Abend::N,eht,jeä´ǩ'ǩääž
3492,Abend::N,eht,е̄кесь
3493,Abend::N,eht,е̄кьнэнч
3494,Nacht::N,ö,jïjje
3495,Nacht::N,ö,idja
3496,Nacht::N,ö,idja
3497,Nacht::N,ö,ijjâ
3498,Nacht::N,ö,inn
3499,Nacht::N,ö,ыйй
3500,Woche::N,nedal',våhkoe
3501,Woche::N,nedal',vahkko
3502,Woche::N,nedal',vahkku
3503,Woche::N,nedal',okko
3504,Woche::N,nedal',niä´t'tel
3505,Woche::N,nedal',не̄дтӭль
3506,Monat::N,ku,maanoe
3507,Monat::N,ku,mánno
3508,Monat::N,ku,mánnu
3509,Monat::N,ku,mánotbadji
3510,Monat::N,ku,mánuppaje
3511,Monat::N,ku,mään
3512,Monat::N,ku,määnpââ´jj
3513,Monat::N,ku,ма̄нн
3514,Jahr::N,voz',jaepie
3515,Jahr::N,voz',jahke
3516,Jahr::N,voz',jahki
3517,Jahr::N,voz',ihe
3518,Jahr::N,voz',ee´ǩǩ
3519,Jahr::N,voz',ыгкь
3520,Frühling::N,keväz',gïjre
3521,Frühling::N,keväz',gidá
3522,Frühling::N,keväz',giđđa
3523,Frühling::N,keväz',kiđđâ
3524,Frühling::N,keväz',ǩiđđ
3525,Frühling::N,keväz',кыдт
3526,Sommer::N,keza,giesie
3527,Sommer::N,keza,giesse
3528,Sommer::N,keza,geassi
3529,Sommer::N,keza,keesi
3530,Sommer::N,keza,ǩiä´ss
3531,Sommer::N,keza,ке̄ссь
3532,Herbst::N,sügüz',tjaktje
3533,Herbst::N,sügüz',tjaktja
3534,Herbst::N,sügüz',čakča
3535,Herbst::N,sügüz',čohčâ
3536,Herbst::N,sügüz',čõhčč
3537,Herbst::N,sügüz',че̄ххч
3538,Winter::N,tal'v,daelvie
3539,Winter::N,tal'v,dálvve
3540,Winter::N,tal'v,dálvi
3541,Winter::N,tal'v,tälvi
3542,Winter::N,tal'v,tä´lvv
3543,Winter::N,tal'v,та̄лльв
3544,Januar::N,viluku,tsïengele
3545,Januar::N,viluku,garretsïengele
3546,Januar::N,viluku,ådåjakmánno
3547,Januar::N,viluku,ođđajagimánnu
3548,Januar::N,viluku,uđđâivemáánu
3549,Januar::N,viluku,vuõs'smään
3550,Januar::N,viluku,ođđee´jjmään
3551,Januar::N,viluku,январь
3552,Januar::N,viluku,январьма̄нн
3553,Februar::N,uhoku,goevte
3554,Februar::N,uhoku,guovvamánno
3555,Februar::N,uhoku,guovvamánnu
3556,Februar::N,uhoku,helmimááṇu
3557,Februar::N,uhoku,tä´lvvmään
3558,Februar::N,uhoku,февраль
3559,Februar::N,uhoku,февральма̄нн
3560,März::N,keväz'ku,njoktje
3561,März::N,keväz'ku,snjuktjamánno
3562,März::N,keväz'ku,njukčamánnu
3563,März::N,keväz'ku,maalismááñu
3564,März::N,keväz'ku,njuhčâmááṇu
3565,März::N,keväz'ku,lä´znpei´vvmään
3566,März::N,keväz'ku,pâ´zzlâšttammään
3567,März::N,keväz'ku,ма̄рт
3568,März::N,keväz'ku,ма̄ртма̄нн
3569,April::N,sulaku,voerhtje
3570,April::N,sulaku,vuoratjismánno
3571,April::N,sulaku,cuoŋománnu
3572,April::N,sulaku,huhtimááṇu
3573,April::N,sulaku,njuhččmään
3574,April::N,sulaku,апрель
3575,April::N,sulaku,апрельма̄нн
3576,Mai::N,semendku,maajje
3577,Mai::N,semendku,maavnese
3578,Mai::N,semendku,moarmesmánno
3579,Mai::N,semendku,miessemánnu
3580,Mai::N,semendku,toukomááṇu
3581,Mai::N,semendku,vye'simááṇu
3582,Mai::N,semendku,ǩiđđmään
3583,Mai::N,semendku,vue´ssmään
3584,Mai::N,semendku,ма̄й
3585,Juni::N,kezaku,ruffie
3586,Juni::N,kezaku,biehtsemánno
3587,Juni::N,kezaku,geassemánnu
3588,Juni::N,kezaku,kesimááṇu
3589,Juni::N,kezaku,ǩiä´ssmään
3590,Juni::N,kezaku,июнь
3591,Juni::N,kezaku,июньма̄нн
3592,Juli::N,heinku,snjaltje
3593,Juli::N,heinku,snjilltjamánno
3594,Juli::N,heinku,suoidnemánnu
3595,Juli::N,heinku,syei'nimááṇu
3596,Juli::N,heinku,suei´nnmään
3597,Juli::N,heinku,июль
3598,Juli::N,heinku,июльма̄нн
3599,August::N,eloku,mïetske
3600,August::N,eloku,bårggemánno
3601,August::N,eloku,borgemánnu
3602,August::N,eloku,elomáaṇu
3603,August::N,eloku,på´rǧǧmään
3604,August::N,eloku,а̄вгуст
3605,August::N,eloku,а̄вгустма̄нн
3606,September::N,sügüz'ku,gaekere
3607,September::N,sügüz'ku,skïerede
3608,September::N,sügüz'ku,ragátmánno
3609,September::N,sügüz'ku,čakčamánnu
3610,September::N,sügüz'ku,čohčâmááṇu
3611,September::N,sügüz'ku,čõhččmään
3612,September::N,sügüz'ku,сентябрь
3613,September::N,sügüz'ku,сентябрьма̄нн
3614,Oktober::N,reduku,golke
3615,Oktober::N,reduku,rïhkede
3616,Oktober::N,reduku,gålgådismánno
3617,Oktober::N,reduku,golggotmánnu
3618,Oktober::N,reduku,logamááṇu
3619,Oktober::N,reduku,roovvâdmááṇu
3620,Oktober::N,reduku,kålggmään
3621,Oktober::N,reduku,rõõǥǥâdmään
3622,Oktober::N,reduku,октябрь
3623,Oktober::N,reduku,октябрьма̄нн
3624,November::N,kül'mku,rahka
3625,November::N,kül'mku,gålkoe
