,Concept_ID,se,ja
3093,Kirche::N,ceerkav,教会
3094,Kirche::N,цэ̄ркав,教会
3095,Sünde::N,sådtoe,罪
3096,Sünde::N,suddo,罪
3097,Sünde::N,suddu,罪
3098,Sünde::N,suddo,罪
3099,Sünde::N,reä´ǩ'ǩ,罪
3100,Gott::N,jupmele,神
3101,Gott::N,jubmel,神
3102,Gott::N,ipmil,神
3103,Gott::N,immeel,神
3104,Gott::N,e´mmel,神
3105,Gott::N,иммель,神
3106,Arbeiter::N,barkije,労働者
3107,Arbeiter::N,barggoulmusj,労働者
3108,Arbeiter::N,bargi,労働者
3109,Arbeiter::N,pargee,労働者
3110,Arbeiter::N,reâugglaž,労働者
3111,Arbeiter::N,лыххкэй,労働者
3112,Chef::N,åvtehke,上司
3113,Chef::N,oajvve,上司
3114,Chef::N,hoavda,上司
3115,Chef::N,hovdâ,上司
3116,Chef::N,uái'vi,上司
3117,Chef::N,ä´ttem,上司
3118,Chef::N,vuei´vvooumaž,上司
3119,Chef::N,выгкэй,上司
3120,Chef::N,вӯййкьей,上司
3121,Chef::N,вуэййв,上司
3122,Meister::N,ööhpehtæjja,達人
3123,Meister::N,ööhpehtæjja,マイスター
3124,Meister::N,åhpadiddje,達人
3125,Meister::N,åhpadiddje,マイスター
3126,Meister::N,čeahppi,達人
3127,Meister::N,čeahppi,マイスター
3128,Meister::N,meašttir,達人
3129,Meister::N,meašttir,マイスター
3130,Meister::N,miäš'tár,達人
3131,Meister::N,miäš'tár,マイスター
3132,Meister::N,määstär,達人
3133,Meister::N,määstär,マイスター
3134,Meister::N,че̄ххьп,達人
3135,Meister::N,че̄ххьп,マイスター
3136,Arzt::N,dåaktere,医者
3137,Arzt::N,dåktår,医者
3138,Arzt::N,dálkudiddje,医者
3139,Arzt::N,doavttir,医者
3140,Arzt::N,tuáh'tár,医者
3141,Arzt::N,dåhttar,医者
3142,Arzt::N,лыххцэй,医者
3143,Lehrer::N,lohkehtæjja,先生
3144,Lehrer::N,skåvlik,先生
3145,Lehrer::N,åjpadiddje,先生
3146,Lehrer::N,oahpaheaddji,先生
3147,Lehrer::N,máttááttijjee,先生
3148,Lehrer::N,u´čtee´l,先生
3149,Lehrer::N,mätt'teei,先生
3150,Lehrer::N,уххцэй,先生
3151,Geld::N,vierhtie,金
3152,Geld::N,ruhta,金
3153,Geld::N,biednik,金
3154,Geld::N,ruhta,金
3155,Geld::N,ruttâ,金
3156,Geld::N,teä´ǧ'ǧ,金
3157,Geld::N,те̄ӈӈьк,金
3158,Geschäft::N,åesie,取り引き
3159,Geschäft::N,oases,取り引き
3160,Geschäft::N,gávpi,取り引き
3161,Geschäft::N,kävppi,取り引き
3162,Geschäft::N,haandâl,取り引き
3163,Geschäft::N,kaupp,取り引き
3164,Geschäft::N,ро̄бэт,取り引き
3165,Laden::N,bovre,店
3166,Laden::N,oases,店
3167,Laden::N,rámbuvdda,店
3168,Laden::N,gávpi,店
3169,Laden::N,puvdâ,店
3170,Laden::N,kävppi,店
3171,Laden::N,kaupp,店
3172,Laden::N,ла̄ффьк,店
3173,Preis::N,åasa,値段
3174,Preis::N,hadde,値段
3175,Preis::N,haddi,値段
3176,Preis::N,hadde,値段
3177,Preis::N,hâ´dd,値段
3178,Preis::N,а̄ррв,値段
3179,Ware::N,vaaroe,商品
3180,Ware::N,várro,商品
3181,Ware::N,gálvvo,商品
3182,Ware::N,gálvu,商品
3183,Ware::N,kálvu,商品
3184,Ware::N,täävvir,商品
3185,Ware::N,kälvv,商品
3186,Ware::N,tä´vver,商品
3187,Ware::N,та̄вяр,商品
3188,Nutzen::N,aevhkie,利益
3189,Nutzen::N,ávkke,利益
3190,Nutzen::N,ávki,利益
3191,Nutzen::N,ävkki,利益
3192,Nutzen::N,äu´ǩǩ,利益
3193,Nutzen::N,то̄ӆӆк ,利益
3194,Reichtum::N,ræjhkoesvoete,豊かさ
3195,Reichtum::N,boanndudahka,豊かさ
3196,Reichtum::N,rikkisvuohta,豊かさ
3197,Reichtum::N,riggodat,豊かさ
3198,Reichtum::N,riggodâh,豊かさ
3199,Reichtum::N,ree´ǧǧesvuõtt,豊かさ
3200,Reichtum::N,ва̄птэквӯдт,豊かさ
3201,Welt::N,veartene,世界
3202,Welt::N,værált,世界
3203,Welt::N,ilmme,世界
3204,Welt::N,máilbmi,世界
3205,Welt::N,maailm,世界
3206,Welt::N,maai´lm,世界
3207,Welt::N,jânnamkå´dd,世界
3208,Welt::N,э̄ллманнт,世界
3209,Land::N,laante,国
3210,Land::N,eatneme,国
3211,Land::N,lánnda,国
3212,Land::N,eanan,国
3213,Land::N,eennâm,国
3214,Land::N,mädd,国
3215,Land::N,jânnam,国
3216,Land::N,ланнҍ,国
3217,Land::N,е̄ммьне,国
3218,Staat::N,staate,国家
3219,Staat::N,stáhtta,国家
3220,Staat::N,rijkka,国家
3221,Staat::N,stáhta,国家
3222,Staat::N,staatâ,国家
3223,Staat::N,riikk,国家
3224,Staat::N,ланнҍ,国家
3225,Staat::N,государствэ,国家
3226,König::N,gånka,国王
3227,König::N,gånågis,国王
3228,König::N,gonagas,国王
3229,König::N,kunâgâs,国王
3230,König::N,caarr,国王
3231,König::N,koonǥõs,国王
3232,König::N,цоарр,国王
3233,Macht::N,faamoe,権力
3234,Macht::N,fábmo,権力
3235,Macht::N,fábmogisvuohta,権力
3236,Macht::N,fápmu,権力
3237,Macht::N,väldi,権力
3238,Macht::N,vä´ldd,権力
3239,Macht::N,воаллт,権力
3240,Grenze::N,raajoe,国境
3241,Grenze::N,rádjá,国境
3242,Grenze::N,mierre,国境
3243,Grenze::N,rádji,国境
3244,Grenze::N,rääji,国境
3245,Grenze::N,raajj,国境
3246,Grenze::N,ре̄ввьн,国境
3247,Krieg::N,dåara,戦争
3248,Krieg::N,soahte,戦争
3249,Krieg::N,soahti,戦争
3250,Krieg::N,suáti,戦争
3251,Krieg::N,väi´nn,戦争
3252,Krieg::N,туарр,戦争
3253,Feind::N,gertele,敵
3254,Feind::N,vasjulasj,敵
3255,Feind::N,vašálaš,敵
3256,Feind::N,vajalâš,敵
3257,Feind::N,vâjjeeja,敵
3258,Feind::N,вэресь,敵
3259,Kampf::N,gæmhpome,戦い
3260,Kampf::N,doarro,戦い
3261,Kampf::N,oajbbom,戦い
3262,Kampf::N,rahtjamus,戦い
3263,Kampf::N,doarru,戦い
3264,Kampf::N,vuostelasvuohta,戦い
3265,Kampf::N,tuáṛi,戦い
3266,Kampf::N,tuärrmõš,戦い
3267,Kampf::N,вуаййпмушш,戦い
3268,Bogen[Waffe]::N,joeksi,弓
3269,Bogen[Waffe]::N,juoksa,弓
3270,Bogen[Waffe]::N,dávgi,弓
3271,Bogen[Waffe]::N,tävgi,弓
3272,Bogen[Waffe]::N,johss,弓
3273,Bogen[Waffe]::N,ю̄ккс,弓
3274,Pfeil::N,njoele,矢
3275,Pfeil::N,sådde,矢
3276,Pfeil::N,njuolla,矢
3277,Pfeil::N,njuolla,矢
3278,Pfeil::N,njuoḷâ,矢
3279,Pfeil::N,njuõll,矢
3280,Pfeil::N,ню̄лл,矢
3281,Gewehr::N,röövre,銃
3282,Gewehr::N,birsso,銃
3283,Gewehr::N,bissu,銃
3284,Gewehr::N,pisso,銃
3285,Gewehr::N,pess,銃
3286,Gewehr::N,пысс,銃
3287,Fehler::N,fiejlie,間違い
3288,Fehler::N,vihke,間違い
3289,Fehler::N,boastovuohta,間違い
3290,Fehler::N,vihki,間違い
3291,Fehler::N,vearri,間違い
3292,Fehler::N,vahe,間違い
3293,Fehler::N,feilâ,間違い
3294,Fehler::N,vie´rr,間違い
3295,Fehler::N,се̄гкь,間違い
3296,Fehler::N,ся̄гкнэхк,間違い
3297,Lüge::N,slogne,嘘
3298,Lüge::N,slaarve,嘘
3299,Lüge::N,gieles,嘘
3300,Lüge::N,gielis,嘘
3301,Lüge::N,kie'les,嘘
3302,Lüge::N,ǩee´lesvuõtt,嘘
3303,Lüge::N,ке̄лсэллмушш,嘘
3304,Schaden::N,skaara,損害
3305,Schaden::N,vahák,損害
3306,Schaden::N,skádá,損害
3307,Schaden::N,vahát,損害
3308,Schaden::N,vaahâg,損害
3309,Schaden::N,påå´mh,損害
3310,Schaden::N,ря̄хкхэмушш,損害
3311,Unglück::N,goerpe,不幸
3312,Unglück::N,vuorbedisvuohta,不幸
3313,Unglück::N,sårmme,不幸
3314,Unglück::N,lihkohisvuohta,不幸
3315,Unglück::N,uá'sittemesvuotâ,不幸
3316,Unglück::N,pärtti,不幸
3317,Unglück::N,påå´mh,不幸
3318,Unglück::N,пӣдтҍ,不幸
3319,Schuld::N,skåltoe,罪
3320,Schuld::N,suddo,罪
3321,Schuld::N,áššálašvuohta,罪
3322,Schuld::N,sivalašvuohta,罪
3323,Schuld::N,váddu,罪
3324,Schuld::N,vie´rr,罪
3325,Schuld::N,ве̄ррь,罪
3326,Alter::N,aaltere,年
3327,Alter::N,aaltere,年齢
3328,Alter::N,áldar,年
3329,Alter::N,áldar,年齢
3330,Alter::N,ahki,年
3331,Alter::N,ahki,年齢
3332,Alter::N,ahe,年
3333,Alter::N,ahe,年齢
3334,Alter::N,ââ´ǩǩ,年
3335,Alter::N,ââ´ǩǩ,年齢
3336,Alter::N,ыгь,年
3337,Alter::N,ыгь,年齢
3338,Schluss::N,nåhkeme,終わり
3339,Schluss::N,giehtje,終わり
3340,Schluss::N,loahppa,終わり
3341,Schluss::N,loppâ,終わり
3342,Schluss::N,lopp,終わり
3343,Schluss::N,ке̄джь,終わり
3344,Zeit::N,aejkie,時
3345,Zeit::N,aejkie,時間
3346,Zeit::N,baaletje,時
3347,Zeit::N,baaletje,時間
3348,Zeit::N,ájgge,時
3349,Zeit::N,ájgge,時間
3350,Zeit::N,áigi,時
3351,Zeit::N,áigi,時間
3352,Zeit::N,äigi,時
3353,Zeit::N,äigi,時間
3354,Zeit::N,âi´ǧǧ,時
3355,Zeit::N,âi´ǧǧ,時間
3356,Zeit::N,а̄ййк,時
3357,Zeit::N,а̄ййк,時間
3358,Zeit::N,па̄лль,時
3359,Zeit::N,па̄лль,時間
3360,Tag::N,biejjie,日
3361,Tag::N,biejvve,日
3362,Tag::N,beaivi,日
3363,Tag::N,peivi,日
3364,Tag::N,pei´vv,日
3365,Tag::N,пе̄ййв,日
3366,Morgen::N,aerede,朝
3367,Morgen::N,idet,朝
3368,Morgen::N,iđit,朝
3369,Morgen::N,iiđeed,朝
3370,Morgen::N,tue´lääž,朝
3371,Morgen::N,ee´đääldõž,朝
3372,Morgen::N,ӣнцкэнч,朝
3373,Mittag::N,gaskebiejjie,昼
3374,Mittag::N,gasskabiejvve,昼
3375,Mittag::N,gaskebeaivi,昼
3376,Mittag::N,koskâpeivi,昼
3377,Mittag::N,kõskkpei´vv,昼
3378,Mittag::N,пе̄ййвкэ̄сск,昼
3379,Abend::N,iehkede,晩
3380,Abend::N,iehkede,夕方
3381,Abend::N,iehket,晩
3382,Abend::N,iehket,夕方
3383,Abend::N,eahket,晩
3384,Abend::N,eahket,夕方
3385,Abend::N,eeḥid,晩
3386,Abend::N,eeḥid,夕方
3387,Abend::N,jeä´ǩ'ǩääž,晩
3388,Abend::N,jeä´ǩ'ǩääž,夕方
3389,Abend::N,е̄кесь,晩
3390,Abend::N,е̄кесь,夕方
3391,Abend::N,е̄кьнэнч,晩
3392,Abend::N,е̄кьнэнч,夕方
3393,Nacht::N,jïjje,夜
3394,Nacht::N,idja,夜
3395,Nacht::N,idja,夜
3396,Nacht::N,ijjâ,夜
3397,Nacht::N,inn,夜
3398,Nacht::N,ыйй,夜
3399,Woche::N,våhkoe,週
3400,Woche::N,vahkko,週
3401,Woche::N,vahkku,週
3402,Woche::N,okko,週
3403,Woche::N,niä´t'tel,週
3404,Woche::N,не̄дтӭль,週
3405,Monat::N,maanoe,月
3406,Monat::N,mánno,月
3407,Monat::N,mánnu,月
3408,Monat::N,mánotbadji,月
3409,Monat::N,mánuppaje,月
3410,Monat::N,mään,月
3411,Monat::N,määnpââ´jj,月
3412,Monat::N,ма̄нн,月
3413,Jahr::N,jaepie,年
3414,Jahr::N,jahke,年
3415,Jahr::N,jahki,年
3416,Jahr::N,ihe,年
3417,Jahr::N,ee´ǩǩ,年
3418,Jahr::N,ыгкь,年
3419,Frühling::N,gïjre,春
3420,Frühling::N,gidá,春
3421,Frühling::N,giđđa,春
3422,Frühling::N,kiđđâ,春
3423,Frühling::N,ǩiđđ,春
3424,Frühling::N,кыдт,春
3425,Sommer::N,giesie,夏
3426,Sommer::N,giesse,夏
3427,Sommer::N,geassi,夏
3428,Sommer::N,keesi,夏
3429,Sommer::N,ǩiä´ss,夏
3430,Sommer::N,ке̄ссь,夏
3431,Herbst::N,tjaktje,秋
3432,Herbst::N,tjaktja,秋
3433,Herbst::N,čakča,秋
3434,Herbst::N,čohčâ,秋
3435,Herbst::N,čõhčč,秋
3436,Herbst::N,че̄ххч,秋
3437,Winter::N,daelvie,冬
3438,Winter::N,dálvve,冬
3439,Winter::N,dálvi,冬
3440,Winter::N,tälvi,冬
3441,Winter::N,tä´lvv,冬
3442,Winter::N,та̄лльв,冬
3443,Januar::N,tsïengele,一月
3444,Januar::N,garretsïengele,一月
3445,Januar::N,ådåjakmánno,一月
3446,Januar::N,ođđajagimánnu,一月
3447,Januar::N,uđđâivemáánu,一月
3448,Januar::N,vuõs'smään,一月
3449,Januar::N,ođđee´jjmään,一月
3450,Januar::N,январь,一月
3451,Januar::N,январьма̄нн,一月
3452,Februar::N,goevte,二月
3453,Februar::N,guovvamánno,二月
3454,Februar::N,guovvamánnu,二月
3455,Februar::N,helmimááṇu,二月
3456,Februar::N,tä´lvvmään,二月
3457,Februar::N,февраль,二月
3458,Februar::N,февральма̄нн,二月
3459,März::N,njoktje,三月
3460,März::N,snjuktjamánno,三月
3461,März::N,njukčamánnu,三月
3462,März::N,maalismááñu,三月
3463,März::N,njuhčâmááṇu,三月
3464,März::N,lä´znpei´vvmään,三月
3465,März::N,pâ´zzlâšttammään,三月
3466,März::N,ма̄рт,三月
3467,März::N,ма̄ртма̄нн,三月
3468,April::N,voerhtje,四月
3469,April::N,vuoratjismánno,四月
3470,April::N,cuoŋománnu,四月
3471,April::N,huhtimááṇu,四月
3472,April::N,njuhččmään,四月
3473,April::N,апрель,四月
3474,April::N,апрельма̄нн,四月
3475,Mai::N,maajje,五月
3476,Mai::N,maavnese,五月
3477,Mai::N,moarmesmánno,五月
3478,Mai::N,miessemánnu,五月
3479,Mai::N,toukomááṇu,五月
3480,Mai::N,vye'simááṇu,五月
3481,Mai::N,ǩiđđmään,五月
3482,Mai::N,vue´ssmään,五月
3483,Mai::N,ма̄й,五月
3484,Juni::N,ruffie,六月
3485,Juni::N,biehtsemánno,六月
3486,Juni::N,geassemánnu,六月
3487,Juni::N,kesimááṇu,六月
3488,Juni::N,ǩiä´ssmään,六月
3489,Juni::N,июнь,六月
3490,Juni::N,июньма̄нн,六月
3491,Juli::N,snjaltje,七月
3492,Juli::N,snjilltjamánno,七月
3493,Juli::N,suoidnemánnu,七月
3494,Juli::N,syei'nimááṇu,七月
3495,Juli::N,suei´nnmään,七月
3496,Juli::N,июль,七月
3497,Juli::N,июльма̄нн,七月
3498,August::N,mïetske,八月
3499,August::N,bårggemánno,八月
3500,August::N,borgemánnu,八月
3501,August::N,elomáaṇu,八月
3502,August::N,på´rǧǧmään,八月
3503,August::N,а̄вгуст,八月
3504,August::N,а̄вгустма̄нн,八月
3505,September::N,gaekere,九月
3506,September::N,skïerede,九月
3507,September::N,ragátmánno,九月
3508,September::N,čakčamánnu,九月
3509,September::N,čohčâmááṇu,九月
3510,September::N,čõhččmään,九月
3511,September::N,сентябрь,九月
3512,September::N,сентябрьма̄нн,九月
3513,Oktober::N,golke,十月
3514,Oktober::N,rïhkede,十月
3515,Oktober::N,gålgådismánno,十月
3516,Oktober::N,golggotmánnu,十月
3517,Oktober::N,logamááṇu,十月
3518,Oktober::N,roovvâdmááṇu,十月
3519,Oktober::N,kålggmään,十月
3520,Oktober::N,rõõǥǥâdmään,十月
3521,Oktober::N,октябрь,十月
3522,Oktober::N,октябрьма̄нн,十月
3523,November::N,rahka,十一月
3524,November::N,gålkoe,十一月
3525,November::N,basádismánno,十一月
3526,November::N,skábmamánnu,十一月
3527,November::N,marrasmááṇu,十一月
3528,November::N,skammâmááṇu,十一月
3529,November::N,skamm'mään,十一月
3530,November::N,ноябрь,十一月
3531,Dezember::N,goeve,十二月
3532,Dezember::N,jåvleaske,十二月
3533,Dezember::N,javllamánno,十二月
3534,Dezember::N,juovlamánnu,十二月
3535,Dezember::N,juov'lâmááṇu,十二月
3536,Dezember::N,rosttovmään,十二月
3537,Dezember::N,декабрь,十二月
3538,Dezember::N,декабрьма̄нн,十二月
3539,Montag::N,måanta,月曜日
3540,Montag::N,mánnodahka,月曜日
3541,Montag::N,mánnodat,月曜日
3542,Montag::N,vuossárga,月曜日
3543,Montag::N,vuossargâ,月曜日
3544,Montag::N,vuõs'sargg,月曜日
3545,Montag::N,вӯссоарк,月曜日
3546,Dienstag::N,dæjsta,火曜日
3547,Dienstag::N,dijstahka,火曜日
3548,Dienstag::N,disdat,火曜日
3549,Dienstag::N,disttat,火曜日
3550,Dienstag::N,majebargâ,火曜日
3551,Dienstag::N,mââi´bargg,火曜日
3552,Dienstag::N,нымьппоаркк,火曜日
3553,Mittwoch::N,gaskevåhkoe,水曜日
3554,Mittwoch::N,gasskavahkko,水曜日
3555,Mittwoch::N,gaskavahkku,水曜日
3556,Mittwoch::N,koskokko,水曜日
3557,Mittwoch::N,seärad,水曜日
3558,Mittwoch::N,ся̄рэдт,水曜日
3559,Donnerstag::N,duarsta,木曜日
3560,Donnerstag::N,duorastahka,木曜日
3561,Donnerstag::N,duorastat,木曜日
3562,Donnerstag::N,turâstâh,木曜日
3563,Donnerstag::N,neljdpei´vv,木曜日
3564,Donnerstag::N,ня̄льянтпе̄ййв,木曜日
3565,Freitag::N,bearjadahke,金曜日
3566,Freitag::N,bierjjedahka,金曜日
3567,Freitag::N,bearjadat,金曜日
3568,Freitag::N,perjâdâh,金曜日
3569,Freitag::N,piâtnâc,金曜日
3570,Freitag::N,пе̄тнэц,金曜日
3571,Samstag::N,laavvadahke,土曜日
3572,Samstag::N,lávvodahka,土曜日
3573,Samstag::N,lávvordat,土曜日
3574,Samstag::N,láṿárdâh,土曜日
3575,Samstag::N,sue´vet,土曜日
3576,Samstag::N,сӯветҍ,土曜日
3577,Sonntag::N,aejlege,日曜日
3578,Sonntag::N,sådnåbiejvve,日曜日
3579,Sonntag::N,ájllek,日曜日
3580,Sonntag::N,sotnabeaivi,日曜日
3581,Sonntag::N,pasepeivi,日曜日
3582,Sonntag::N,pâ´sspei´vv,日曜日
3583,Sonntag::N,па̄ссьпе̄ййв,日曜日
3584,groß::A,stoere,大きい
3585,groß::A,stuorra,大きい
3586,groß::A,stuoris,大きい
3587,groß::A,stye'res,大きい
3588,groß::A,šurr,大きい
3589,groß::A,шӯрр,大きい
3590,groß::A,о̄а̄йхьк,大きい
3591,klein::A,onne,小さい
3592,klein::A,smaave,小さい
3593,klein::A,unne,小さい
3594,klein::A,uhttse,小さい
3595,klein::A,unni,小さい
3596,klein::A,uhcci,小さい
3597,klein::A,ucce,小さい
3598,klein::A,u´cc,小さい
3599,klein::A,siõmm,小さい
3600,klein::A,smaavâs,小さい
3601,klein::A,уцць,小さい
3602,klein::A,уцхенч,小さい
3603,lang::A,guhkies,長い
3604,lang::A,guhkke,長い
3605,lang::A,guhkki,長い
3606,lang::A,kukke,長い
3607,lang::A,ku´ǩǩ,長い
3608,lang::A,куххьк,長い
3609,kurz::A,åenehks,短い
3610,kurz::A,oadne,短い
3611,kurz::A,oanehaš,短い
3612,kurz::A,uánih,短い
3613,kurz::A,uá'nihâš,短い
3614,kurz::A,vuä´niǩ,短い
3615,kurz::A,оаньхесь,短い
3616,breit::A,gamte,広い
3617,breit::A,gåbdde,広い
3618,breit::A,govdat,広い
3619,breit::A,kubduv,広い
3620,breit::A,kobddi,広い
3621,breit::A,ко̄ммьтэсь,広い
3622,schmal::A,giedtsies,狭い
3623,schmal::A,giedtse,狭い
3624,schmal::A,geazzi,狭い
3625,schmal::A,seaggi,狭い
3626,schmal::A,kärži,狭い
3627,schmal::A,kezzi,狭い
3628,schmal::A,ǩe´ʒʒ,狭い
3629,schmal::A,ке̄нҌцесь,狭い
3630,dicht::A,duvhties,密な
3631,dicht::A,suohkat,密な
3632,dicht::A,teahtis,密な
3633,dicht::A,čavos,密な
3634,dicht::A,naaggâs,密な
3635,dicht::A,то̄а̄йвас,密な
3636,dick[Gegenstand]::A,gïsse,厚い
3637,dick[Gegenstand]::A,jassijes,厚い
3638,dick[Gegenstand]::A,assá,厚い
3639,dick[Gegenstand]::A,assái,厚い
3640,dick[Gegenstand]::A,assaa,厚い
3641,dick[Gegenstand]::A,asalâš,厚い
3642,dick[Gegenstand]::A,kõssâd,厚い
3643,dick[Gegenstand]::A,âssai,厚い
3644,dick[Gegenstand]::A,кэ̄сс,厚い
3645,dünn::A,jissehts,薄い
3646,dünn::A,asidasj,薄い
3647,dünn::A,asehaš,薄い
3648,dünn::A,asettem,薄い
3649,dünn::A,ââ´zzte´m,薄い
3650,dünn::A,рашшь,薄い
3651,dünn::A,ражесь,薄い
3652,fest::A,nænnoes,硬い
3653,fest::A,tjavdes,硬い
3654,fest::A,tjårggåt,硬い
3655,fest::A,nanus,硬い
3656,fest::A,nanos,硬い
3657,fest::A,nâânas,硬い
3658,fest::A,роавас,硬い
3659,fest::A,роаввсэсь,硬い
3660,flach::A,plïehtje,平らな
3661,flach::A,duolbo,平らな
3662,flach::A,duolbuk,平らな
3663,flach::A,duolba,平らな
3664,flach::A,tuolbâs,平らな
3665,flach::A,toobžâs,平らな
3666,flach::A,tuõlbâs,平らな
3667,flach::A,тӯллп,平らな
3668,glatt::A,njalhkedihks,滑らかな
3669,glatt::A,njalkas,滑らかな
3670,glatt::A,njalkkas,滑らかな
3671,glatt::A,šoollâd,滑らかな
3672,glatt::A,šolbâd,滑らかな
3673,glatt::A,lää´ttes,滑らかな
3674,glatt::A,ла̄тӭсь,滑らかな
3675,glatt::A,нё̄ллькесь,滑らかな
3676,hart::A,garre,堅い
3677,hart::A,garras,堅い
3678,hart::A,garas,堅い
3679,hart::A,koorâs,堅い
3680,hart::A,kõõrâs,堅い
3681,hart::A,куйяс,堅い
3682,hart::A,кэ̄рас,堅い
3683,weich::A,möövhkes,柔らかい
3684,weich::A,dimes,柔らかい
3685,weich::A,dimis,柔らかい
3686,weich::A,times,柔らかい
3687,weich::A,lines,柔らかい
3688,weich::A,tee´mes,柔らかい
3689,weich::A,сӯбпесь,柔らかい
3690,rund::A,jorpe,丸い
3691,rund::A,jårbås,丸い
3692,rund::A,jårbbåt,丸い
3693,rund::A,jorbbas,丸い
3694,rund::A,juurbâs,丸い
3695,rund::A,joorbâs,丸い
3696,rund::A,ё̄рпп,丸い
3697,spitz::A,snjåhtjoeh,尖った
3698,spitz::A,snutjek,尖った
3699,spitz::A,snjurtjuk,尖った
3700,spitz::A,čogas,尖った
3701,spitz::A,cuppas,尖った
3702,spitz::A,čuuṿâs,尖った
3703,spitz::A,pâ´sttel,尖った
3704,spitz::A,чо̄гк,尖った
3705,spitz::A,пассьтэль,尖った
3706,scharf::A,besteles,鋭い
3707,scharf::A,basstel,鋭い
3708,scharf::A,tjiesskis,鋭い
3709,scharf::A,bastilit,鋭い
3710,scharf::A,čuuḥâl,鋭い
3711,scharf::A,pâ´sttel,鋭い
3712,scharf::A,пассьтэль,鋭い
3713,scharf::A,пассьтлесь,鋭い
3714,stumpf::A,baenehts,鈍い
3715,stumpf::A,jåbbe,鈍い
3716,stumpf::A,nearas,鈍い
3717,stumpf::A,basttoheapme,鈍い
3718,stumpf::A,tulcce,鈍い
3719,stumpf::A,miä´r'res,鈍い
3720,stumpf::A,ме̄ресь,鈍い
3721,schwer::A,leevles,重い
3722,schwer::A,låssåt,重い
3723,schwer::A,lossat,重い
3724,schwer::A,lussâd,重い
3725,schwer::A,lossâd,重い
3726,schwer::A,ло̄ссэ,重い
3727,schwer::A,ло̄ссэсь,重い
3728,schön::A,tjaebpies,綺麗な
3729,schön::A,tjábbe,綺麗な
3730,schön::A,čáppat,綺麗な
3731,schön::A,muččâd,綺麗な
3732,schön::A,mooččâd,綺麗な
3733,schön::A,мо̄джесь,綺麗な
3734,heiß::A,baahke,熱い
3735,heiß::A,báhkas,熱い
3736,heiß::A,báhkas,熱い
3737,heiß::A,paahâs,熱い
3738,heiß::A,paakkâs,熱い
3739,heiß::A,жоарр,熱い
3740,heiß::A,по̄а̄ххк,熱い
3741,warm::A,bïjveles,温かい
3742,warm::A,liekkas,温かい
3743,warm::A,liekkas,温かい
3744,warm::A,liegâs,温かい
3745,warm::A,liõggâs,温かい
3746,warm::A,по̄а̄ххк,温かい
3747,kalt::A,galme,寒い
3748,kalt::A,galme,冷たい
3749,kalt::A,galmas,寒い
3750,kalt::A,galmas,冷たい
3751,kalt::A,tjoaskes,寒い
3752,kalt::A,tjoaskes,冷たい
3753,kalt::A,galmmas,寒い
3754,kalt::A,galmmas,冷たい
3755,kalt::A,koolmâs,寒い
3756,kalt::A,koolmâs,冷たい
3757,kalt::A,kõõlmâs,寒い
3758,kalt::A,kõõlmâs,冷たい
3759,kalt::A,кэ̄ллм,寒い
3760,kalt::A,кэ̄ллм,冷たい
3761,kühl::A,jueskies,涼しい
3762,kühl::A,gujos,涼しい
3763,kühl::A,goasos,涼しい
3764,kühl::A,čoaskkis,涼しい
3765,kühl::A,čuássid,涼しい
3766,kühl::A,čue´cǩes,涼しい
3767,kühl::A,чуэцькесь,涼しい
3768,frisch::A,fïerske,ひんやりした
3769,frisch::A,varás,ひんやりした
3770,frisch::A,varres,ひんやりした
3771,frisch::A,varas,ひんやりした
3772,frisch::A,voorâs,ひんやりした
3773,frisch::A,võõrâs,ひんやりした
3774,frisch::A,вэрс,ひんやりした
3775,feucht::A,låpsoes,湿った
3776,feucht::A,suolnos,湿った
3777,feucht::A,njuoskas,湿った
3778,feucht::A,gásttas,湿った
3779,feucht::A,laavtâs,湿った
3780,feucht::A,nje´bll,湿った
3781,feucht::A,ню̄ццк,湿った
3782,nass::A,lovve,濡れた
3783,nass::A,njuoskas,濡れた
3784,nass::A,luvás,濡れた
3785,nass::A,njuoskkas,濡れた
3786,nass::A,njuoskâs,濡れた
3787,nass::A,njuõckas,濡れた
3788,nass::A,ню̄ццк,濡れた
3789,trocken::A,gejhkie,乾いた
3790,trocken::A,gåjkes,乾いた
3791,trocken::A,goikkis,乾いた
3792,trocken::A,ko'škes,乾いた
3793,trocken::A,kååšǩes,乾いた
3794,trocken::A,коашшьк,乾いた
3795,voll::A,dïeve,いっぱいの
3796,voll::A,dievas,いっぱいの
3797,voll::A,dievva,いっぱいの
