,Concept_ID,es,se
2787,Deckel::N,tapadera,lå´ǩǩ
2788,Deckel::N,tapadera,ко̄а̄ххтнэсс
2789,Geschirr::N,vajilla,lihtie
2790,Geschirr::N,vajilla,lihte
2791,Geschirr::N,vajilla,lihtit
2792,Geschirr::N,vajilla,litte
2793,Geschirr::N,vajilla,kärldõk
2794,Geschirr::N,vajilla,ка̄ррь
2795,Sack::N,saco,voesse
2796,Sack::N,saco,vuossa
2797,Sack::N,saco,seahkka
2798,Sack::N,saco,sekkâ
2799,Sack::N,saco,siâk'k
2800,Sack::N,saco,ве̄ҏҏц
2801,Tasse::N,taza,guksie
2802,Tasse::N,taza,gåhppå
2803,Tasse::N,taza,gohppu
2804,Tasse::N,taza,pollo
2805,Tasse::N,taza,kopp
2806,Tasse::N,taza,на̄ххьп
2807,Topf::N,olla,baetie
2808,Topf::N,olla,krovhte
2809,Topf::N,olla,rujtta
2810,Topf::N,olla,giebbme
2811,Topf::N,olla,báhti
2812,Topf::N,olla,gievdni
2813,Topf::N,olla,pääti
2814,Topf::N,olla,kruâitt
2815,Topf::N,olla,кӣммьн
2816,Topf::N,marmita,baetie
2817,Topf::N,marmita,krovhte
2818,Topf::N,marmita,rujtta
2819,Topf::N,marmita,giebbme
2820,Topf::N,marmita,báhti
2821,Topf::N,marmita,gievdni
2822,Topf::N,marmita,pääti
2823,Topf::N,marmita,kruâitt
2824,Topf::N,marmita,кӣммьн
2825,Kessel::N,caldera,giebnie
2826,Kessel::N,caldera,skallo
2827,Kessel::N,caldera,giebbme
2828,Kessel::N,caldera,gieđbmi
2829,Kessel::N,caldera,kiem'ni
2830,Kessel::N,caldera,ǩie´mnn
2831,Kessel::N,caldera,кӣммьн
2832,Essen::N,comida,åesie
2833,Essen::N,comida,beapmoe
2834,Essen::N,comida,biebbmo
2835,Essen::N,comida,borramuš
2836,Essen::N,comida,purrâmâš
2837,Essen::N,comida,porrmõš
2838,Essen::N,comida,по̄ррмушш
2839,Nahrung::N,alimento,beapmoe
2840,Nahrung::N,alimento,biebbmo
2841,Nahrung::N,alimento,biebmu
2842,Nahrung::N,alimento,purrâmâš
2843,Nahrung::N,alimento,porrmõš
2844,Nahrung::N,alimento,по̄ррмушш
2845,Speise::N,plato,beapmoe
2846,Speise::N,plato,biebbmo
2847,Speise::N,plato,biebmu
2848,Speise::N,plato,määlis
2849,Speise::N,plato,aasâs
2850,Speise::N,plato,porrmõš
2851,Speise::N,plato,по̄ррмушш
2852,Fleisch::N,carne,bearkoe
2853,Fleisch::N,carne,oadtje
2854,Fleisch::N,carne,bierggo
2855,Fleisch::N,carne,biergu
2856,Fleisch::N,carne,uáž'ži
2857,Fleisch::N,carne,vuä´ǯ'ǯ
2858,Fleisch::N,carne,вуэннч
2859,Getreide::N,cereales,gernie
2860,Getreide::N,cereales,gårnne
2861,Getreide::N,cereales,gordni
2862,Getreide::N,cereales,valje
2863,Getreide::N,cereales,ле̄ййп
2864,Brei::N,puré,kraavhtse
2865,Brei::N,puré,ráktsa
2866,Brei::N,puré,buvru
2867,Brei::N,puré,suoḥâd
2868,Brei::N,puré,hutt
2869,Brei::N,puré,уххт
2870,Brei::N,papilla,kraavhtse
2871,Brei::N,papilla,ráktsa
2872,Brei::N,papilla,buvru
2873,Brei::N,papilla,suoḥâd
2874,Brei::N,papilla,hutt
2875,Brei::N,papilla,уххт
2876,Brot::N,pan,gaahkoe
2877,Brot::N,pan,lájbbe
2878,Brot::N,pan,stummpa
2879,Brot::N,pan,láibi
2880,Brot::N,pan,gáhkku
2881,Brot::N,pan,leibi
2882,Brot::N,pan,lei´bb
2883,Brot::N,pan,ле̄ййп
2884,Scheibe::N,lonja,snaejrie
2885,Scheibe::N,lonja,sárdde
2886,Scheibe::N,lonja,vajahas
2887,Scheibe::N,lonja,časkkis
2888,Scheibe::N,lonja,ča'skes
2889,Scheibe::N,lonja,ku´sǩǩ
2890,Scheibe::N,lonja,кусськ
2891,Scheibe::N,rebanada,snaejrie
2892,Scheibe::N,rebanada,sárdde
2893,Scheibe::N,rebanada,vajahas
2894,Scheibe::N,rebanada,časkkis
2895,Scheibe::N,rebanada,ča'skes
2896,Scheibe::N,rebanada,ku´sǩǩ
2897,Scheibe::N,rebanada,кусськ
2898,Fett::N,grasa,buejtie
2899,Fett::N,grasa,vuodja
2900,Fett::N,grasa,buoidi
2901,Fett::N,grasa,pyei'di
2902,Fett::N,grasa,puõi´dd
2903,Fett::N,grasa,пуййт
2904,Butter::N,mantequilla,voeje
2905,Butter::N,mantequilla,vuodja
2906,Butter::N,mantequilla,vuodja
2907,Butter::N,mantequilla,vuojâ
2908,Butter::N,mantequilla,vuõjj
2909,Butter::N,mantequilla,вӯйй
2910,Öl::N,aceite,ålja
2911,Öl::N,aceite,ulljo
2912,Öl::N,aceite,oalljo
2913,Öl::N,aceite,olju
2914,Öl::N,aceite,oljo
2915,Öl::N,aceite,vuõjj
2916,Öl::N,aceite,вӯйй
2917,Salz::N,sal,saelhtie
2918,Salz::N,sal,sállte
2919,Salz::N,sal,sálti
2920,Salz::N,sal,sältti
2921,Salz::N,sal,sä´ltt
2922,Salz::N,sal,сӯлль
2923,Suppe::N,sopa,joptse
2924,Suppe::N,sopa,jupptsa
2925,Suppe::N,sopa,málli
2926,Suppe::N,sopa,määḷi
2927,Suppe::N,sopa,lieṃâ
2928,Suppe::N,sopa,liõmm
2929,Suppe::N,sopa,лӣмм
2930,Honig::N,miel,hååneske
2931,Honig::N,miel,meda
2932,Honig::N,miel,miehta
2933,Honig::N,miel,mietâ
2934,Honig::N,miel,miõtt
2935,Honig::N,miel,мӣдт
2936,Milch::N,leche,mielhkie
2937,Milch::N,leche,mielkke
2938,Milch::N,leche,mielki
2939,Milch::N,leche,miel'kki
2940,Milch::N,leche,mie´lǩǩ
2941,Milch::N,leche,ма̄ййт
2942,Tee::N,té,löövje
2943,Tee::N,té,tedja
2944,Tee::N,té,deadju
2945,Tee::N,té,čee
2946,Tee::N,té,teej̣â
2947,Tee::N,té,čee
2948,Tee::N,té,чайй
2949,Leder::N,cuero,hovre
2950,Leder::N,cuero,sassne
2951,Leder::N,cuero,náhkki
2952,Leder::N,cuero,leaira
2953,Leder::N,cuero,čevđi
2954,Leder::N,cuero,čåu´dd
2955,Leder::N,cuero,на̄ххьк
2956,Wolle::N,lana,ålloe
2957,Wolle::N,lana,hullo
2958,Wolle::N,lana,ullu
2959,Wolle::N,lana,ullo
2960,Wolle::N,lana,oll
2961,Wolle::N,lana,улл
2962,Stoff::N,tela,tyjje
2963,Stoff::N,tela,gápptás
2964,Stoff::N,tela,stoaffa
2965,Stoff::N,tela,ávnnas
2966,Stoff::N,tela,käägus
2967,Stoff::N,tela,aaunâs
2968,Stoff::N,tela,лыййн
2969,Stoff::N,tejido,tyjje
2970,Stoff::N,tejido,gápptás
2971,Stoff::N,tejido,stoaffa
2972,Stoff::N,tejido,ávnnas
2973,Stoff::N,tejido,käägus
2974,Stoff::N,tejido,aaunâs
2975,Stoff::N,tejido,лыййн
2976,Nadel::N,aguja,naaloe
2977,Nadel::N,aguja,nállo
2978,Nadel::N,aguja,nállu
2979,Nadel::N,aguja,nááḷu
2980,Nadel::N,aguja,neu´ll
2981,Nadel::N,aguja,нӣввьл
2982,Faden::N,hilo,laejkie
2983,Faden::N,hilo,hárppo
2984,Faden::N,hilo,árpu
2985,Faden::N,hilo,läigi
2986,Faden::N,hilo,lääi´j
2987,Faden::N,hilo,сӯнн
2988,Knopf::N,botón,balhka
2989,Knopf::N,botón,boallo
2990,Knopf::N,botón,boallu
2991,Knopf::N,botón,puál'lu
2992,Knopf::N,botón,puäll
2993,Knopf::N,botón,пуалл
2994,Knoten::N,nudo,tjoelme
2995,Knoten::N,nudo,tjuolmma
2996,Knoten::N,nudo,čuolbma
2997,Knoten::N,nudo,čuol'mâ
2998,Knoten::N,nudo,čuõlmm
2999,Knoten::N,nudo,чӯллм
3000,Farbe::N,pintura,klaerie
3001,Farbe::N,pintura,ivnne
3002,Farbe::N,pintura,bájnno
3003,Farbe::N,pintura,mola
3004,Farbe::N,pintura,fearga
3005,Farbe::N,pintura,maalâ
3006,Farbe::N,pintura,páinu
3007,Farbe::N,pintura,kälkk
3008,Farbe::N,pintura,по̄а̄ййн
3009,Kleidung::N,ropa,tyjje
3010,Kleidung::N,ropa,gárvvo
3011,Kleidung::N,ropa,bivttas
3012,Kleidung::N,ropa,piivtâs
3013,Kleidung::N,ropa,pivoh
3014,Kleidung::N,ropa,piiutâs
3015,Kleidung::N,ropa,о̄а̄з
3016,Kleidung::N,vestidos,tyjje
3017,Kleidung::N,vestidos,gárvvo
3018,Kleidung::N,vestidos,bivttas
3019,Kleidung::N,vestidos,piivtâs
3020,Kleidung::N,vestidos,pivoh
3021,Kleidung::N,vestidos,piiutâs
3022,Kleidung::N,vestidos,о̄а̄з
3023,Hemd::N,camisa,sjåarhtoe
3024,Hemd::N,camisa,skirtto
3025,Hemd::N,camisa,báidi
3026,Hemd::N,camisa,päiđi
3027,Hemd::N,camisa,päidd
3028,Hemd::N,camisa,па̄ййт
3029,Kragen::N,cuello,döörhke
3030,Kragen::N,cuello,tjiebet
3031,Kragen::N,cuello,tjehpuris
3032,Kragen::N,cuello,čeabet
3033,Kragen::N,cuello,kráva
3034,Kragen::N,cuello,siä'pulâs
3035,Kragen::N,cuello,seäp'plõs
3036,Kragen::N,cuello,ко̄а̄влас
3037,Ärmel::N,manga,sissie
3038,Ärmel::N,manga,sasse
3039,Ärmel::N,manga,soadji
3040,Ärmel::N,manga,suájá
3041,Ärmel::N,manga,suäjj
3042,Ärmel::N,manga,суэйй
3043,Hose::N,pantalón,måvhka
3044,Hose::N,pantalón,båkså
3045,Hose::N,pantalón,buvssat
3046,Hose::N,pantalón,puuvsah
3047,Hose::N,pantalón,puus
3048,Hose::N,pantalón,пукс
3049,Hose::N,pantalón,ко̄а̄дтӭ
3050,Gürtel::N,cinturón,juvvie
3051,Gürtel::N,cinturón,beelhte
3052,Gürtel::N,cinturón,avve
3053,Gürtel::N,cinturón,getsam
3054,Gürtel::N,cinturón,boagán
3055,Gürtel::N,cinturón,pooṿij
3056,Gürtel::N,cinturón,puäǥǥanj
3057,Gürtel::N,cinturón,эвв
3058,Mütze::N,gorro,tjohpe
3059,Mütze::N,gorro,gahper
3060,Mütze::N,gorro,gahpir
3061,Mütze::N,gorro,kappeer
3062,Mütze::N,gorro,keä´p'per
3063,Mütze::N,gorro,кабперь
3064,Schuh::N,zapato,gaamege
3065,Schuh::N,zapato,gáma
3066,Schuh::N,zapato,skuovva
3067,Schuh::N,zapato,gáma
3068,Schuh::N,zapato,kaamâ
3069,Schuh::N,zapato,kaammi
3070,Schuh::N,zapato,камаша
3071,Stiefel::N,bota,steeblege
3072,Stiefel::N,bota,stiebil
3073,Stiefel::N,bota,sáhpis
3074,Stiefel::N,bota,sáppat
3075,Stiefel::N,bota,steevvil
3076,Stiefel::N,bota,sa´ppi
3077,Stiefel::N,bota,са̄ххпе
3078,Ring::N,anillo,rïngke
3079,Ring::N,anillo,suormas
3080,Ring::N,anillo,suorpmas
3081,Ring::N,anillo,suormâs
3082,Ring::N,anillo,suõrmâs
3083,Ring::N,anillo,сӯрмас
3084,Band::N,cinta,baante
3085,Band::N,cinta,bádde
3086,Band::N,cinta,báddi
3087,Band::N,cinta,päddi
3088,Band::N,cinta,liântt
3089,Band::N,cinta,källre´ppiǩ
3090,Band::N,cinta,ля̄ӊӊт
3091,Kamm::N,peine,gaampe
3092,Kamm::N,peine,rájdam
3093,Kamm::N,peine,tjåhkom
3094,Kamm::N,peine,čohkun
3095,Kamm::N,peine,čohhoom
3096,Kamm::N,peine,čååǥǥam
3097,Kamm::N,peine,чоагкь
3098,Spiegel::N,espejo,guelmiedahke
3099,Spiegel::N,espejo,spiedjil
3100,Spiegel::N,espejo,speajal
3101,Spiegel::N,espejo,speeijal
3102,Spiegel::N,espejo,suei´mkar
3103,Spiegel::N,espejo,кыффкэмка̄ррь
3104,Spiegel::N,espejo,зе̄ркал
3105,Riemen::N,correa,györtenje
3106,Riemen::N,correa,rájppe
3107,Riemen::N,correa,garttsa
3108,Riemen::N,correa,lávži
3109,Riemen::N,correa,läbži
3110,Riemen::N,correa,läbǯǯ
3111,Riemen::N,correa,ре̄ммь
3112,Schnur::N,cuerda,gurrie
3113,Schnur::N,cuerda,gáras
3114,Schnur::N,cuerda,garca
3115,Schnur::N,cuerda,orrâ
3116,Schnur::N,cuerda,nue´rr
3117,Schnur::N,cuerda,нӯррь
3118,Leine::N,correa,baante
3119,Leine::N,correa,gájnno
3120,Leine::N,correa,báddi
3121,Leine::N,correa,oarra
3122,Leine::N,correa,läbži
3123,Leine::N,correa,läbǯǯ
3124,Leine::N,correa,ла̄ммч
3125,Decke::N,manta,gaptjese
3126,Decke::N,manta,rádno
3127,Decke::N,manta,gåbtjås
3128,Decke::N,manta,tæhppin
3129,Decke::N,manta,govččas
3130,Decke::N,manta,loovdâ
3131,Decke::N,manta,räänn
3132,Decke::N,manta,ра̄нн
3133,Kissen::N,almohada,nalhke
3134,Kissen::N,almohada,guoddá
3135,Kissen::N,almohada,oajvevuolle
3136,Kissen::N,almohada,guoddá
3137,Kissen::N,almohada,bolsttar
3138,Kissen::N,almohada,polster
3139,Kissen::N,almohada,pee´ren
3140,Kissen::N,almohada,pooddâšǩ
3141,Kissen::N,almohada,по̄дэшк
3142,Tuch::N,pañuelo,tyjje
3143,Tuch::N,pañuelo,tyddja
3144,Tuch::N,pañuelo,gådo
3145,Tuch::N,pañuelo,liidni
3146,Tuch::N,pañuelo,läđđee
3147,Tuch::N,pañuelo,re´ppiǩ
3148,Tuch::N,pañuelo,ree´ppiǩ
3149,Tuch::N,pañuelo,ребпехь
3150,Handtuch::N,toalla,njaamelijnie
3151,Handtuch::N,toalla,sigárdahka
3152,Handtuch::N,toalla,sihkaldat
3153,Handtuch::N,toalla,siholdâs
3154,Handtuch::N,toalla,seekkldõs
3155,Handtuch::N,toalla,u´tree´lniǩ
3156,Handtuch::N,toalla,отеральнэхьк
3157,Kraft::N,fuerza,faamoe
3158,Kraft::N,fuerza,fábmo
3159,Kraft::N,fuerza,fápmu
3160,Kraft::N,fuerza,fááṃu
3161,Kraft::N,fuerza,viõkk
3162,Kraft::N,fuerza,вӣгк
3163,Stärke::N,fuerza,vieksiesvoete
3164,Stärke::N,fuerza,gievrrudahka
3165,Stärke::N,fuerza,gievrrodus
3166,Stärke::N,fuerza,veahka
3167,Stärke::N,fuerza,vuoibmi
3168,Stärke::N,fuerza,viek'sâvuotâ
3169,Stärke::N,fuerza,viõkk
3170,Stärke::N,fuerza,са̄м
3171,Stärke::N,fuerza,вӣгк
3172,Gesundheit::N,salud,healsoe
3173,Gesundheit::N,salud,starne
3174,Gesundheit::N,salud,hælsso
3175,Gesundheit::N,salud,varresvuohta
3176,Gesundheit::N,salud,dearvvasvuohta
3177,Gesundheit::N,salud,tie'rvâsvuotâ
3178,Gesundheit::N,salud,tiõrvâsvuõtt
3179,Gesundheit::N,salud,тӣрвасвӯдт
3180,Krankheit::N,enfermedad,skïemtjelasse
3181,Krankheit::N,enfermedad,skihpudahka
3182,Krankheit::N,enfermedad,dávdda
3183,Krankheit::N,enfermedad,vihke
3184,Krankheit::N,enfermedad,dávda
3185,Krankheit::N,enfermedad,tavdâ
3186,Krankheit::N,enfermedad,puá'cuvuotâ
3187,Krankheit::N,enfermedad,kõpp
3188,Krankheit::N,enfermedad,puõccmoš
3189,Krankheit::N,enfermedad,кэ̄бп
3190,Schmerz::N,dolor,haerhpie
3191,Schmerz::N,dolor,bávtjas
3192,Schmerz::N,dolor,bávčča
3193,Schmerz::N,dolor,tuške
3194,Schmerz::N,dolor,poovčâs
3195,Schmerz::N,dolor,tå´sǩǩ
3196,Schmerz::N,dolor,кэ̄бп
3197,Wunde::N,llaga,saejrie
3198,Wunde::N,llaga,hávve
3199,Wunde::N,llaga,hávvi
3200,Wunde::N,llaga,hävvi
3201,Wunde::N,llaga,hää´vv
3202,Wunde::N,llaga,ра̄ӊӊҍ
3203,Wunde::N,herida,saejrie
3204,Wunde::N,herida,hávve
3205,Wunde::N,herida,hávvi
3206,Wunde::N,herida,hävvi
3207,Wunde::N,herida,hää´vv
3208,Wunde::N,herida,ра̄ӊӊҍ
3209,Fieber::N,fiebre,vaejlie
3210,Fieber::N,fiebre,fiebar
3211,Fieber::N,fiebre,báhkkadávda
3212,Fieber::N,fiebre,žaar
3213,Fieber::N,fiebre,жоарр
3214,Arznei::N,medicina,daalhkesh
3215,Arznei::N,medicina,dálkas
3216,Arznei::N,medicina,dálkkas
3217,Arznei::N,medicina,taalhâs
3218,Arznei::N,medicina,lekittâs
3219,Arznei::N,medicina,taalkâs
3220,Arznei::N,medicina,лоаддв
3221,Arznei::N,medicamento,daalhkesh
3222,Arznei::N,medicamento,dálkas
3223,Arznei::N,medicamento,dálkkas
3224,Arznei::N,medicamento,taalhâs
3225,Arznei::N,medicamento,lekittâs
3226,Arznei::N,medicamento,taalkâs
3227,Arznei::N,medicamento,лоаддв
3228,Brücke::N,puente,pruvvie
3229,Brücke::N,puente,råvve
3230,Brücke::N,puente,šaldi
3231,Brücke::N,puente,šalde
3232,Brücke::N,puente,mostt
3233,Brücke::N,puente,мо̄сст
3234,Brunnen::N,pozo,prutnie
3235,Brunnen::N,pozo,ruddne
3236,Brunnen::N,pozo,gáivo
3237,Brunnen::N,pozo,káivu
3238,Brunnen::N,pozo,käivv
3239,Brunnen::N,pozo,ка̄ййв
3240,Weide::N,pasto,gåatome
3241,Weide::N,pasto,guohtom
3242,Weide::N,pasto,guohtun
3243,Weide::N,pasto,kuátu
3244,Weide::N,pasto,luátu
3245,Weide::N,pasto,та̄нтар
3246,Pfad::N,sendero,baalka
3247,Pfad::N,sendero,bálges
3248,Pfad::N,sendero,bálggis
3249,Pfad::N,sendero,päälgis
3250,Pfad::N,sendero,pää´ljes
3251,Pfad::N,sendero,поалкас
3252,Weg::N,camino,geajnoe
3253,Weg::N,camino,gæjnno
3254,Weg::N,camino,væddja
3255,Weg::N,camino,geaidnu
3256,Weg::N,camino,luod'dâ
3257,Weg::N,camino,čuâǥǥas
3258,Weg::N,camino,чуэкас
3259,Straße::N,vía,geajnoe
3260,Straße::N,vía,joene
3261,Straße::N,vía,gahttun
3262,Straße::N,vía,geaidnu
3263,Straße::N,vía,maađij
3264,Straße::N,vía,uu´lec
3265,Straße::N,vía,чуэкас
3266,Straße::N,carretera,geajnoe
3267,Straße::N,carretera,joene
3268,Straße::N,carretera,gahttun
3269,Straße::N,carretera,geaidnu
3270,Straße::N,carretera,maađij
3271,Straße::N,carretera,uu´lec
3272,Straße::N,carretera,чуэкас
3273,Dorf::N,aldea,sïjte
3274,Dorf::N,aldea,bájkke
3275,Dorf::N,aldea,gilli
3276,Dorf::N,aldea,sijdâ
3277,Dorf::N,aldea,sijdd
3278,Dorf::N,aldea,сыййт
3279,Dorf::N,pueblo,sïjte
3280,Dorf::N,pueblo,bájkke
3281,Dorf::N,pueblo,gilli
3282,Dorf::N,pueblo,sijdâ
3283,Dorf::N,pueblo,sijdd
3284,Dorf::N,pueblo,сыййт
3285,Stadt::N,ciudad,staare
3286,Stadt::N,ciudad,sjeltie
3287,Stadt::N,ciudad,stáda
3288,Stadt::N,ciudad,gávpot
3289,Stadt::N,ciudad,kaavpug
3290,Stadt::N,ciudad,lâ´nn
3291,Stadt::N,ciudad,gåårad
3292,Stadt::N,ciudad,ланнҍ
3293,Brief::N,carta,prievie
3294,Brief::N,carta,girjje
3295,Brief::N,carta,reive
3296,Brief::N,carta,kirje
3297,Brief::N,carta,ǩe´rjj
3298,Brief::N,carta,кыррьй
3299,Buch::N,libro,gærja
3300,Buch::N,libro,girjje
3301,Buch::N,libro,girji
3302,Buch::N,libro,kirje
3303,Buch::N,libro,ǩe´rjj
3304,Buch::N,libro,кыррьй
3305,Buchstabe::N,letra,baakoe
3306,Buchstabe::N,letra,bokstávva
3307,Buchstabe::N,letra,bustávva
3308,Buchstabe::N,letra,puustav
3309,Buchstabe::N,letra,bukva
3310,Buchstabe::N,letra,буква
3311,Buchstabe::N,carácter,baakoe
3312,Buchstabe::N,carácter,bokstávva
3313,Buchstabe::N,carácter,bustávva
3314,Buchstabe::N,carácter,puustav
3315,Buchstabe::N,carácter,bukva
3316,Buchstabe::N,carácter,буква
3317,Zeitung::N,diario,plaerie
3318,Zeitung::N,diario,avijssa
3319,Zeitung::N,diario,bláđđi
3320,Zeitung::N,diario,aavis
3321,Zeitung::N,diario,listt
3322,Zeitung::N,diario,ga´zaat
3323,Zeitung::N,diario,газет
3324,Zeitung::N,periódico,plaerie
3325,Zeitung::N,periódico,avijssa
3326,Zeitung::N,periódico,bláđđi
3327,Zeitung::N,periódico,aavis
3328,Zeitung::N,periódico,listt
3329,Zeitung::N,periódico,ga´zaat
3330,Zeitung::N,periódico,газет
3331,Leben::N,vida,hïegke
3332,Leben::N,vida,hægga
3333,Leben::N,vida,iellem
3334,Leben::N,vida,viessom
3335,Leben::N,vida,eallin
3336,Leben::N,vida,eellim
3337,Leben::N,vida,jie´llem
3338,Leben::N,vida,я̄лл
3339,Tod::N,muerte,jaame
3340,Tod::N,muerte,jábmem
3341,Tod::N,muerte,jápmin
3342,Tod::N,muerte,jäämmim
3343,Tod::N,muerte,så´rmm
3344,Tod::N,muerte,jää´mmem
3345,Tod::N,muerte,соаррьм
3346,Grab::N,tumba,gaelmie
3347,Grab::N,tumba,ráhpo
3348,Grab::N,tumba,hávdde
3349,Grab::N,tumba,hávdi
3350,Grab::N,tumba,hävdi
3351,Grab::N,tumba,äu´dd
3352,Grab::N,tumba,ка̄лльм
3353,Grab::N,sepulcro,gaelmie
3354,Grab::N,sepulcro,ráhpo
3355,Grab::N,sepulcro,hávdde
3356,Grab::N,sepulcro,hávdi
3357,Grab::N,sepulcro,hävdi
3358,Grab::N,sepulcro,äu´dd
3359,Grab::N,sepulcro,ка̄лльм
3360,Kirche::N,iglesia,gærhkoe
3361,Kirche::N,iglesia,girkko
3362,Kirche::N,iglesia,girku
3363,Kirche::N,iglesia,kirkko
3364,Kirche::N,iglesia,ceerkav
3365,Kirche::N,iglesia,цэ̄ркав
3366,Sünde::N,pecado,sådtoe
3367,Sünde::N,pecado,suddo
3368,Sünde::N,pecado,suddu
3369,Sünde::N,pecado,suddo
3370,Sünde::N,pecado,reä´ǩ'ǩ
3371,Gott::N,dios,jupmele
3372,Gott::N,dios,jubmel
3373,Gott::N,dios,ipmil
3374,Gott::N,dios,immeel
3375,Gott::N,dios,e´mmel
3376,Gott::N,dios,иммель
3377,Arbeiter::N,obrero,barkije
3378,Arbeiter::N,obrero,barggoulmusj
3379,Arbeiter::N,obrero,bargi
3380,Arbeiter::N,obrero,pargee
3381,Arbeiter::N,obrero,reâugglaž
3382,Arbeiter::N,obrero,лыххкэй
3383,Arbeiter::N,trabajador,barkije
3384,Arbeiter::N,trabajador,barggoulmusj
3385,Arbeiter::N,trabajador,bargi
3386,Arbeiter::N,trabajador,pargee
3387,Arbeiter::N,trabajador,reâugglaž
3388,Arbeiter::N,trabajador,лыххкэй
3389,Chef::N,jefe,åvtehke
3390,Chef::N,jefe,oajvve
3391,Chef::N,jefe,hoavda
3392,Chef::N,jefe,hovdâ
3393,Chef::N,jefe,uái'vi
3394,Chef::N,jefe,ä´ttem
3395,Chef::N,jefe,vuei´vvooumaž
3396,Chef::N,jefe,выгкэй
3397,Chef::N,jefe,вӯййкьей
3398,Chef::N,jefe,вуэййв
3399,Meister::N,maestro,ööhpehtæjja
3400,Meister::N,maestro,åhpadiddje
3401,Meister::N,maestro,čeahppi
3402,Meister::N,maestro,meašttir
3403,Meister::N,maestro,miäš'tár
3404,Meister::N,maestro,määstär
3405,Meister::N,maestro,че̄ххьп
3406,Arzt::N,médico,dåaktere
3407,Arzt::N,médico,dåktår
3408,Arzt::N,médico,dálkudiddje
3409,Arzt::N,médico,doavttir
3410,Arzt::N,médico,tuáh'tár
3411,Arzt::N,médico,dåhttar
3412,Arzt::N,médico,лыххцэй
3413,Lehrer::N,profesor,lohkehtæjja
3414,Lehrer::N,profesor,skåvlik
3415,Lehrer::N,profesor,åjpadiddje
3416,Lehrer::N,profesor,oahpaheaddji
3417,Lehrer::N,profesor,máttááttijjee
3418,Lehrer::N,profesor,u´čtee´l
3419,Lehrer::N,profesor,mätt'teei
3420,Lehrer::N,profesor,уххцэй
3421,Geld::N,dinero,vierhtie
3422,Geld::N,dinero,ruhta
3423,Geld::N,dinero,biednik
3424,Geld::N,dinero,ruhta
3425,Geld::N,dinero,ruttâ
3426,Geld::N,dinero,teä´ǧ'ǧ
3427,Geld::N,dinero,те̄ӈӈьк
3428,Geschäft::N,negocio,åesie
3429,Geschäft::N,negocio,oases
3430,Geschäft::N,negocio,gávpi
3431,Geschäft::N,negocio,kävppi
3432,Geschäft::N,negocio,haandâl
3433,Geschäft::N,negocio,kaupp
3434,Geschäft::N,negocio,ро̄бэт
3435,Laden::N,tienda,bovre
3436,Laden::N,tienda,oases
3437,Laden::N,tienda,rámbuvdda
3438,Laden::N,tienda,gávpi
3439,Laden::N,tienda,puvdâ
3440,Laden::N,tienda,kävppi
3441,Laden::N,tienda,kaupp
3442,Laden::N,tienda,ла̄ффьк
3443,Preis::N,precio,åasa
3444,Preis::N,precio,hadde
3445,Preis::N,precio,haddi
3446,Preis::N,precio,hadde
3447,Preis::N,precio,hâ´dd
3448,Preis::N,precio,а̄ррв
3449,Ware::N,mercancía,vaaroe
3450,Ware::N,mercancía,várro
3451,Ware::N,mercancía,gálvvo
3452,Ware::N,mercancía,gálvu
3453,Ware::N,mercancía,kálvu
3454,Ware::N,mercancía,täävvir
3455,Ware::N,mercancía,kälvv
3456,Ware::N,mercancía,tä´vver
3457,Ware::N,mercancía,та̄вяр
3458,Nutzen::N,provecho,aevhkie
3459,Nutzen::N,provecho,ávkke
3460,Nutzen::N,provecho,ávki
3461,Nutzen::N,provecho,ävkki
3462,Nutzen::N,provecho,äu´ǩǩ
3463,Nutzen::N,provecho,то̄ӆӆк 
3464,Reichtum::N,riqueza,ræjhkoesvoete
3465,Reichtum::N,riqueza,boanndudahka
3466,Reichtum::N,riqueza,rikkisvuohta
3467,Reichtum::N,riqueza,riggodat
3468,Reichtum::N,riqueza,riggodâh
3469,Reichtum::N,riqueza,ree´ǧǧesvuõtt
3470,Reichtum::N,riqueza,ва̄птэквӯдт
3471,Welt::N,mundo,veartene
3472,Welt::N,mundo,værált
3473,Welt::N,mundo,ilmme
3474,Welt::N,mundo,máilbmi
3475,Welt::N,mundo,maailm
3476,Welt::N,mundo,maai´lm
3477,Welt::N,mundo,jânnamkå´dd
3478,Welt::N,mundo,э̄ллманнт
3479,Land::N,país,laante
3480,Land::N,país,eatneme
3481,Land::N,país,lánnda
3482,Land::N,país,eanan
3483,Land::N,país,eennâm
3484,Land::N,país,mädd
3485,Land::N,país,jânnam
3486,Land::N,país,ланнҍ
3487,Land::N,país,е̄ммьне
3488,Staat::N,Estado,staate
3489,Staat::N,Estado,stáhtta
3490,Staat::N,Estado,rijkka
3491,Staat::N,Estado,stáhta
3492,Staat::N,Estado,staatâ
3493,Staat::N,Estado,riikk
3494,Staat::N,Estado,ланнҍ
3495,Staat::N,Estado,государствэ
3496,König::N,rey,gånka
3497,König::N,rey,gånågis
3498,König::N,rey,gonagas
3499,König::N,rey,kunâgâs
3500,König::N,rey,caarr
3501,König::N,rey,koonǥõs
3502,König::N,rey,цоарр
3503,Macht::N,poder,faamoe
3504,Macht::N,poder,fábmo
3505,Macht::N,poder,fábmogisvuohta
3506,Macht::N,poder,fápmu
3507,Macht::N,poder,väldi
