,Concept_ID,se,kn
2237,Fenster::N,ikkân,ಕಿಟಕಿ
2238,Fenster::N,эххкан,ಕಿಟಕಿ
2239,Tür::N,okse,ಬಾಗಿಲು
2240,Tür::N,uksa,ಬಾಗಿಲು
2241,Tür::N,uksa,ಬಾಗಿಲು
2242,Tür::N,uksâ,ಬಾಗಿಲು
2243,Tür::N,uhss,ಬಾಗಿಲು
2244,Tür::N,уккс,ಬಾಗಿಲು
2245,Tor::N,okse,ಹೆಬ್ಬಾಗಿಲು
2246,Tor::N,pårttå,ಹೆಬ್ಬಾಗಿಲು
2247,Tor::N,uksa,ಹೆಬ್ಬಾಗಿಲು
2248,Tor::N,poarta,ಹೆಬ್ಬಾಗಿಲು
2249,Tor::N,porttâ,ಹೆಬ್ಬಾಗಿಲು
2250,Tor::N,uustõk,ಹೆಬ್ಬಾಗಿಲು
2251,Tor::N,čuâlluhss,ಹೆಬ್ಬಾಗಿಲು
2252,Tor::N,уккс,ಹೆಬ್ಬಾಗಿಲು
2253,Zaun::N,haakene,ಬೇಲಿ
2254,Zaun::N,jerra,ಬೇಲಿ
2255,Zaun::N,gárdde,ಬೇಲಿ
2256,Zaun::N,áidi,ಬೇಲಿ
2257,Zaun::N,äiđi,ಬೇಲಿ
2258,Zaun::N,äidd,ಬೇಲಿ
2259,Zaun::N,čuâll,ಬೇಲಿ
2260,Zaun::N,а̄ййт,ಬೇಲಿ
2261,Dach::N,rehpie,ಮಾಳಿಗೆ
2262,Dach::N,dæhkko,ಮಾಳಿಗೆ
2263,Dach::N,gáhttu,ಮಾಳಿಗೆ
2264,Dach::N,káttu,ಮಾಳಿಗೆ
2265,Dach::N,laakk,ಮಾಳಿಗೆ
2266,Dach::N,пэ̄ҏҏтэ̄ля,ಮಾಳಿಗೆ
2267,Dach::N,кры̄ша,ಮಾಳಿಗೆ
2268,Leiter::N,raajtere,ಏಣಿ
2269,Leiter::N,tjajmos,ಏಣಿ
2270,Leiter::N,boagos,ಏಣಿ
2271,Leiter::N,ráidalas,ಏಣಿ
2272,Leiter::N,raidlâs,ಏಣಿ
2273,Leiter::N,лествец,ಏಣಿ
2274,Besen::N,saehpie,ಪೊರಕೆ
2275,Besen::N,gaerpene,ಪೊರಕೆ
2276,Besen::N,njáman,ಪೊರಕೆ
2277,Besen::N,luvdá,ಪೊರಕೆ
2278,Besen::N,luvdá,ಪೊರಕೆ
2279,Besen::N,västt,ಪೊರಕೆ
2280,Besen::N,ва̄сст,ಪೊರಕೆ
2281,Spaten::N,gåajvoe,ಗುದ್ದಲಿ
2282,Spaten::N,spádá,ಗುದ್ದಲಿ
2283,Spaten::N,goajvvo,ಗುದ್ದಲಿ
2284,Spaten::N,goaivu,ಗುದ್ದಲಿ
2285,Spaten::N,kuái'vu,ಗುದ್ದಲಿ
2286,Spaten::N,kuäivv,ಗುದ್ದಲಿ
2287,Spaten::N,куаййв,ಗುದ್ದಲಿ
2288,Schaufel::N,gåajvoe,ಸನಿಕೆ
2289,Schaufel::N,gåjvun,ಸನಿಕೆ
2290,Schaufel::N,goajvvo,ಸನಿಕೆ
2291,Schaufel::N,goaivu,ಸನಿಕೆ
2292,Schaufel::N,kuái'vu,ಸನಿಕೆ
2293,Schaufel::N,kuäivv,ಸನಿಕೆ
2294,Schaufel::N,куаййв,ಸನಿಕೆ
2295,Gabel::N,tjåagka,ಕವಲು
2296,Gabel::N,gáffil,ಕವಲು
2297,Gabel::N,káffal,ಕವಲು
2298,Gabel::N,kaahvâl,ಕವಲು
2299,Gabel::N,velkk,ಕವಲು
2300,Gabel::N,а̄лльс,ಕವಲು
2301,Löffel::N,buste,ಚಮಚ
2302,Löffel::N,bassti,ಚಮಚ
2303,Löffel::N,baste,ಚಮಚ
2304,Löffel::N,pastem,ಚಮಚ
2305,Löffel::N,pâ´sttem,ಚಮಚ
2306,Löffel::N,пасьтэмь,ಚಮಚ
2307,Messer::N,nejpie,ಚಾಕು
2308,Messer::N,nijbbe,ಚಾಕು
2309,Messer::N,niibi,ಚಾಕು
2310,Messer::N,nijbe,ಚಾಕು
2311,Messer::N,nei´bb,ಚಾಕು
2312,Messer::N,ныййп,ಚಾಕು
2313,Nagel::N,spæjhkere,ಆಣಿ
2314,Nagel::N,spiger,ಆಣಿ
2315,Nagel::N,návlle,ಆಣಿ
2316,Nagel::N,spiikkár,ಆಣಿ
2317,Nagel::N,spijkkár,ಆಣಿ
2318,Nagel::N,näu´ll,ಆಣಿ
2319,Nagel::N,на̄ввьл,ಆಣಿ
2320,Netz::N,viermie,ಬಲೆ
2321,Netz::N,viermme,ಬಲೆ
2322,Netz::N,næhtta,ಬಲೆ
2323,Netz::N,fierbmi,ಬಲೆ
2324,Netz::N,viermi,ಬಲೆ
2325,Netz::N,säi´mm,ಬಲೆ
2326,Netz::N,нӯжхьт,ಬಲೆ
2327,Haken::N,kruehkie,ಕೊಂಡಿ
2328,Haken::N,ruohkke,ಕೊಂಡಿ
2329,Haken::N,vagge,ಕೊಂಡಿ
2330,Haken::N,roahkki,ಕೊಂಡಿ
2331,Haken::N,faggi,ಕೊಂಡಿ
2332,Haken::N,kuák'ki,ಕೊಂಡಿ
2333,Haken::N,kuä´ǩ'ǩ,ಕೊಂಡಿ
2334,Haken::N,ва̄ӈӈк,ಕೊಂಡಿ
2335,Haken::N,куэххьк,ಕೊಂಡಿ
2336,Griff::N,rehpie,ಹಿಡಿ
2337,Griff::N,taatje,ಹಿಡಿ
2338,Griff::N,gavlla,ಹಿಡಿ
2339,Griff::N,guottáldahka,ಹಿಡಿ
2340,Griff::N,geavja,ಹಿಡಿ
2341,Griff::N,novdâ,ಹಿಡಿ
2342,Griff::N,nõđđ,ಹಿಡಿ
2343,Griff::N,kå´ǧǧ,ಹಿಡಿ
2344,Griff::N,нэ̄дт,ಹಿಡಿ
2345,Schloss::N,laesie,ವೀಗ
2346,Schloss::N,lássa,ವೀಗ
2347,Schloss::N,lohkka,ವೀಗ
2348,Schloss::N,lukkâ,ವೀಗ
2349,Schloss::N,lokk,ವೀಗ
2350,Schloss::N,ло̄ххк,ವೀಗ
2351,Bild::N,guvvie,ಚಿತ್ರ
2352,Bild::N,gåvvå,ಚಿತ್ರ
2353,Bild::N,govva,ಚಿತ್ರ
2354,Bild::N,koṿe,ಚಿತ್ರ
2355,Bild::N,kartt,ಚಿತ್ರ
2356,Bild::N,картина,ಚಿತ್ರ
2357,Figur::N,guvvie,ಆಕಾರ
2358,Figur::N,gåvos,ಆಕಾರ
2359,Figur::N,figuvrra,ಆಕಾರ
2360,Figur::N,figuvra,ಆಕಾರ
2361,Figur::N,kovos,ಆಕಾರ
2362,Figur::N,kuâŋas,ಆಕಾರ
2363,Puppe::N,dåahka,ಗೊಂಬೆ
2364,Puppe::N,dåhkko,ಗೊಂಬೆ
2365,Puppe::N,doahkko,ಗೊಂಬೆ
2366,Puppe::N,dohkká,ಗೊಂಬೆ
2367,Puppe::N,duhkká,ಗೊಂಬೆ
2368,Puppe::N,kuuhlaž,ಗೊಂಬೆ
2369,Puppe::N,кукла,ಗೊಂಬೆ
2370,Beutel::N,voessetje,ಸಂಚಿ
2371,Beutel::N,påvsså,ಸಂಚಿ
2372,Beutel::N,seahkaš,ಸಂಚಿ
2373,Beutel::N,bursa,ಸಂಚಿ
2374,Beutel::N,guhkkár,ಸಂಚಿ
2375,Beutel::N,čooṿâs,ಸಂಚಿ
2376,Beutel::N,siâk'k,ಸಂಚಿ
2377,Beutel::N,kå´ššel,ಸಂಚಿ
2378,Beutel::N,ве̄ҏҏц,ಸಂಚಿ
2379,Bündel::N,paantje,ಕಟ್ಟು
2380,Bündel::N,buduk,ಕಟ್ಟು
2381,Bündel::N,gurppe,ಕಟ್ಟು
2382,Bündel::N,gihppu,ಕಟ್ಟು
2383,Bündel::N,kiäs'tu,ಕಟ್ಟು
2384,Bündel::N,šnâpp,ಕಟ್ಟು
2385,Bündel::N,пуччк,ಕಟ್ಟು
2386,Tasche::N,veaskoe,ಚೀಲ
2387,Tasche::N,væssko,ಚೀಲ
2388,Tasche::N,lávkka,ಚೀಲ
2389,Tasche::N,lávka,ಚೀಲ
2390,Tasche::N,seahkka,ಚೀಲ
2391,Tasche::N,lavkkâ,ಚೀಲ
2392,Tasche::N,laukk,ಚೀಲ
2393,Tasche::N,суӎӎьк,ಚೀಲ
2394,Tasche::N,ло̄а̄ффк,ಚೀಲ
2395,Eimer::N,bæhtoe,ಬಾನೆ
2396,Eimer::N,skiello,ಬಾನೆ
2397,Eimer::N,skállu,ಬಾನೆ
2398,Eimer::N,eebir,ಬಾನೆ
2399,Eimer::N,skääll,ಬಾನೆ
2400,Eimer::N,е̄мьперь,ಬಾನೆ
2401,Deckel::N,luehkie,ಮುಚ್ಚಳ
2402,Deckel::N,låhkke,ಮುಚ್ಚಳ
2403,Deckel::N,lohkki,ಮುಚ್ಚಳ
2404,Deckel::N,lokke,ಮುಚ್ಚಳ
2405,Deckel::N,lå´ǩǩ,ಮುಚ್ಚಳ
2406,Deckel::N,ко̄а̄ххтнэсс,ಮುಚ್ಚಳ
2407,Geschirr::N,lihtie,ಭಕ್ಷ್ಯಗಳು
2408,Geschirr::N,lihte,ಭಕ್ಷ್ಯಗಳು
2409,Geschirr::N,lihtit,ಭಕ್ಷ್ಯಗಳು
2410,Geschirr::N,litte,ಭಕ್ಷ್ಯಗಳು
2411,Geschirr::N,kärldõk,ಭಕ್ಷ್ಯಗಳು
2412,Geschirr::N,ка̄ррь,ಭಕ್ಷ್ಯಗಳು
2413,Sack::N,voesse,ಮೂಟೆ
2414,Sack::N,vuossa,ಮೂಟೆ
2415,Sack::N,seahkka,ಮೂಟೆ
2416,Sack::N,sekkâ,ಮೂಟೆ
2417,Sack::N,siâk'k,ಮೂಟೆ
2418,Sack::N,ве̄ҏҏц,ಮೂಟೆ
2419,Tasse::N,guksie,ಬಟ್ಟಲು
2420,Tasse::N,gåhppå,ಬಟ್ಟಲು
2421,Tasse::N,gohppu,ಬಟ್ಟಲು
2422,Tasse::N,pollo,ಬಟ್ಟಲು
2423,Tasse::N,kopp,ಬಟ್ಟಲು
2424,Tasse::N,на̄ххьп,ಬಟ್ಟಲು
2425,Topf::N,baetie,ಮಡಕೆ
2426,Topf::N,krovhte,ಮಡಕೆ
2427,Topf::N,rujtta,ಮಡಕೆ
2428,Topf::N,giebbme,ಮಡಕೆ
2429,Topf::N,báhti,ಮಡಕೆ
2430,Topf::N,gievdni,ಮಡಕೆ
2431,Topf::N,pääti,ಮಡಕೆ
2432,Topf::N,kruâitt,ಮಡಕೆ
2433,Topf::N,кӣммьн,ಮಡಕೆ
2434,Kessel::N,giebnie,ಕೆಟಲ್
2435,Kessel::N,skallo,ಕೆಟಲ್
2436,Kessel::N,giebbme,ಕೆಟಲ್
2437,Kessel::N,gieđbmi,ಕೆಟಲ್
2438,Kessel::N,kiem'ni,ಕೆಟಲ್
2439,Kessel::N,ǩie´mnn,ಕೆಟಲ್
2440,Kessel::N,кӣммьн,ಕೆಟಲ್
2441,Essen::N,åesie,ಊಟ
2442,Essen::N,beapmoe,ಊಟ
2443,Essen::N,biebbmo,ಊಟ
2444,Essen::N,borramuš,ಊಟ
2445,Essen::N,purrâmâš,ಊಟ
2446,Essen::N,porrmõš,ಊಟ
2447,Essen::N,по̄ррмушш,ಊಟ
2448,Nahrung::N,beapmoe,ಆಹಾರ
2449,Nahrung::N,biebbmo,ಆಹಾರ
2450,Nahrung::N,biebmu,ಆಹಾರ
2451,Nahrung::N,purrâmâš,ಆಹಾರ
2452,Nahrung::N,porrmõš,ಆಹಾರ
2453,Nahrung::N,по̄ррмушш,ಆಹಾರ
2454,Speise::N,beapmoe,ಊಟ
2455,Speise::N,biebbmo,ಊಟ
2456,Speise::N,biebmu,ಊಟ
2457,Speise::N,määlis,ಊಟ
2458,Speise::N,aasâs,ಊಟ
2459,Speise::N,porrmõš,ಊಟ
2460,Speise::N,по̄ррмушш,ಊಟ
2461,Fleisch::N,bearkoe,ಮಾಂಸ
2462,Fleisch::N,oadtje,ಮಾಂಸ
2463,Fleisch::N,bierggo,ಮಾಂಸ
2464,Fleisch::N,biergu,ಮಾಂಸ
2465,Fleisch::N,uáž'ži,ಮಾಂಸ
2466,Fleisch::N,vuä´ǯ'ǯ,ಮಾಂಸ
2467,Fleisch::N,вуэннч,ಮಾಂಸ
2468,Getreide::N,gernie,ಧಾನ್ಯ
2469,Getreide::N,gårnne,ಧಾನ್ಯ
2470,Getreide::N,gordni,ಧಾನ್ಯ
2471,Getreide::N,valje,ಧಾನ್ಯ
2472,Getreide::N,ле̄ййп,ಧಾನ್ಯ
2473,Brei::N,kraavhtse,ಗಂಜಿ
2474,Brei::N,ráktsa,ಗಂಜಿ
2475,Brei::N,buvru,ಗಂಜಿ
2476,Brei::N,suoḥâd,ಗಂಜಿ
2477,Brei::N,hutt,ಗಂಜಿ
2478,Brei::N,уххт,ಗಂಜಿ
2479,Brot::N,gaahkoe,ರೊಟ್ಟಿ
2480,Brot::N,lájbbe,ರೊಟ್ಟಿ
2481,Brot::N,stummpa,ರೊಟ್ಟಿ
2482,Brot::N,láibi,ರೊಟ್ಟಿ
2483,Brot::N,gáhkku,ರೊಟ್ಟಿ
2484,Brot::N,leibi,ರೊಟ್ಟಿ
2485,Brot::N,lei´bb,ರೊಟ್ಟಿ
2486,Brot::N,ле̄ййп,ರೊಟ್ಟಿ
2487,Scheibe::N,snaejrie,ಹೋಳು
2488,Scheibe::N,sárdde,ಹೋಳು
2489,Scheibe::N,vajahas,ಹೋಳು
2490,Scheibe::N,časkkis,ಹೋಳು
2491,Scheibe::N,ča'skes,ಹೋಳು
2492,Scheibe::N,ku´sǩǩ,ಹೋಳು
2493,Scheibe::N,кусськ,ಹೋಳು
2494,Fett::N,buejtie,ಕೊಬ್ಬು
2495,Fett::N,vuodja,ಕೊಬ್ಬು
2496,Fett::N,buoidi,ಕೊಬ್ಬು
2497,Fett::N,pyei'di,ಕೊಬ್ಬು
2498,Fett::N,puõi´dd,ಕೊಬ್ಬು
2499,Fett::N,пуййт,ಕೊಬ್ಬು
2500,Butter::N,voeje,ಬೆಣ್ಣೆ
2501,Butter::N,vuodja,ಬೆಣ್ಣೆ
2502,Butter::N,vuodja,ಬೆಣ್ಣೆ
2503,Butter::N,vuojâ,ಬೆಣ್ಣೆ
2504,Butter::N,vuõjj,ಬೆಣ್ಣೆ
2505,Butter::N,вӯйй,ಬೆಣ್ಣೆ
2506,Öl::N,ålja,ಎಣ್ಣೆ
2507,Öl::N,ulljo,ಎಣ್ಣೆ
2508,Öl::N,oalljo,ಎಣ್ಣೆ
2509,Öl::N,olju,ಎಣ್ಣೆ
2510,Öl::N,oljo,ಎಣ್ಣೆ
2511,Öl::N,vuõjj,ಎಣ್ಣೆ
2512,Öl::N,вӯйй,ಎಣ್ಣೆ
2513,Salz::N,saelhtie,ಉಪ್ಪು
2514,Salz::N,sállte,ಉಪ್ಪು
2515,Salz::N,sálti,ಉಪ್ಪು
2516,Salz::N,sältti,ಉಪ್ಪು
2517,Salz::N,sä´ltt,ಉಪ್ಪು
2518,Salz::N,сӯлль,ಉಪ್ಪು
2519,Suppe::N,joptse,ಎಸರು
2520,Suppe::N,jupptsa,ಎಸರು
2521,Suppe::N,málli,ಎಸರು
2522,Suppe::N,määḷi,ಎಸರು
2523,Suppe::N,lieṃâ,ಎಸರು
2524,Suppe::N,liõmm,ಎಸರು
2525,Suppe::N,лӣмм,ಎಸರು
2526,Honig::N,hååneske,ಮಧು
2527,Honig::N,meda,ಮಧು
2528,Honig::N,miehta,ಮಧು
2529,Honig::N,mietâ,ಮಧು
2530,Honig::N,miõtt,ಮಧು
2531,Honig::N,мӣдт,ಮಧು
2532,Milch::N,mielhkie,ಹಾಲು
2533,Milch::N,mielkke,ಹಾಲು
2534,Milch::N,mielki,ಹಾಲು
2535,Milch::N,miel'kki,ಹಾಲು
2536,Milch::N,mie´lǩǩ,ಹಾಲು
2537,Milch::N,ма̄ййт,ಹಾಲು
2538,Tee::N,löövje,ಚಹ
2539,Tee::N,tedja,ಚಹ
2540,Tee::N,deadju,ಚಹ
2541,Tee::N,čee,ಚಹ
2542,Tee::N,teej̣â,ಚಹ
2543,Tee::N,čee,ಚಹ
2544,Tee::N,чайй,ಚಹ
2545,Leder::N,hovre,ಚಕ್ಕಳ
2546,Leder::N,sassne,ಚಕ್ಕಳ
2547,Leder::N,náhkki,ಚಕ್ಕಳ
2548,Leder::N,leaira,ಚಕ್ಕಳ
2549,Leder::N,čevđi,ಚಕ್ಕಳ
2550,Leder::N,čåu´dd,ಚಕ್ಕಳ
2551,Leder::N,на̄ххьк,ಚಕ್ಕಳ
2552,Wolle::N,ålloe,ಉಣ್ಣೆ
2553,Wolle::N,hullo,ಉಣ್ಣೆ
2554,Wolle::N,ullu,ಉಣ್ಣೆ
2555,Wolle::N,ullo,ಉಣ್ಣೆ
2556,Wolle::N,oll,ಉಣ್ಣೆ
2557,Wolle::N,улл,ಉಣ್ಣೆ
2558,Stoff::N,tyjje,ಬಟ್ಟೆ
2559,Stoff::N,gápptás,ಬಟ್ಟೆ
2560,Stoff::N,stoaffa,ಬಟ್ಟೆ
2561,Stoff::N,ávnnas,ಬಟ್ಟೆ
2562,Stoff::N,käägus,ಬಟ್ಟೆ
2563,Stoff::N,aaunâs,ಬಟ್ಟೆ
2564,Stoff::N,лыййн,ಬಟ್ಟೆ
2565,Nadel::N,naaloe,ಸೂಜಿ
2566,Nadel::N,nállo,ಸೂಜಿ
2567,Nadel::N,nállu,ಸೂಜಿ
2568,Nadel::N,nááḷu,ಸೂಜಿ
2569,Nadel::N,neu´ll,ಸೂಜಿ
2570,Nadel::N,нӣввьл,ಸೂಜಿ
2571,Faden::N,laejkie,ದಾರ
2572,Faden::N,hárppo,ದಾರ
2573,Faden::N,árpu,ದಾರ
2574,Faden::N,läigi,ದಾರ
2575,Faden::N,lääi´j,ದಾರ
2576,Faden::N,сӯнн,ದಾರ
2577,Knopf::N,balhka,ಗುಂಡು
2578,Knopf::N,boallo,ಗುಂಡು
2579,Knopf::N,boallu,ಗುಂಡು
2580,Knopf::N,puál'lu,ಗುಂಡು
2581,Knopf::N,puäll,ಗುಂಡು
2582,Knopf::N,пуалл,ಗುಂಡು
2583,Knoten::N,tjoelme,ಗಂಟು
2584,Knoten::N,tjuolmma,ಗಂಟು
2585,Knoten::N,čuolbma,ಗಂಟು
2586,Knoten::N,čuol'mâ,ಗಂಟು
2587,Knoten::N,čuõlmm,ಗಂಟು
2588,Knoten::N,чӯллм,ಗಂಟು
2589,Farbe::N,klaerie,ಬಣ್ಣ
2590,Farbe::N,ivnne,ಬಣ್ಣ
2591,Farbe::N,bájnno,ಬಣ್ಣ
2592,Farbe::N,mola,ಬಣ್ಣ
2593,Farbe::N,fearga,ಬಣ್ಣ
2594,Farbe::N,maalâ,ಬಣ್ಣ
2595,Farbe::N,páinu,ಬಣ್ಣ
2596,Farbe::N,kälkk,ಬಣ್ಣ
2597,Farbe::N,по̄а̄ййн,ಬಣ್ಣ
2598,Kleidung::N,tyjje,ಅರಿವೆ
2599,Kleidung::N,gárvvo,ಅರಿವೆ
2600,Kleidung::N,bivttas,ಅರಿವೆ
2601,Kleidung::N,piivtâs,ಅರಿವೆ
2602,Kleidung::N,pivoh,ಅರಿವೆ
2603,Kleidung::N,piiutâs,ಅರಿವೆ
2604,Kleidung::N,о̄а̄з,ಅರಿವೆ
2605,Hemd::N,sjåarhtoe,ಅಂಗಿ
2606,Hemd::N,skirtto,ಅಂಗಿ
2607,Hemd::N,báidi,ಅಂಗಿ
2608,Hemd::N,päiđi,ಅಂಗಿ
2609,Hemd::N,päidd,ಅಂಗಿ
2610,Hemd::N,па̄ййт,ಅಂಗಿ
2611,Kragen::N,döörhke,ಕುತ್ತಿಗೆಪಟ್ಟಿ
2612,Kragen::N,tjiebet,ಕುತ್ತಿಗೆಪಟ್ಟಿ
2613,Kragen::N,tjehpuris,ಕುತ್ತಿಗೆಪಟ್ಟಿ
2614,Kragen::N,čeabet,ಕುತ್ತಿಗೆಪಟ್ಟಿ
2615,Kragen::N,kráva,ಕುತ್ತಿಗೆಪಟ್ಟಿ
2616,Kragen::N,siä'pulâs,ಕುತ್ತಿಗೆಪಟ್ಟಿ
2617,Kragen::N,seäp'plõs,ಕುತ್ತಿಗೆಪಟ್ಟಿ
2618,Kragen::N,ко̄а̄влас,ಕುತ್ತಿಗೆಪಟ್ಟಿ
2619,Ärmel::N,sissie,ತೋಳು
2620,Ärmel::N,sasse,ತೋಳು
2621,Ärmel::N,soadji,ತೋಳು
2622,Ärmel::N,suájá,ತೋಳು
2623,Ärmel::N,suäjj,ತೋಳು
2624,Ärmel::N,суэйй,ತೋಳು
2625,Hose::N,måvhka,ಇಜಾರ
2626,Hose::N,båkså,ಇಜಾರ
2627,Hose::N,buvssat,ಇಜಾರ
2628,Hose::N,puuvsah,ಇಜಾರ
2629,Hose::N,puus,ಇಜಾರ
2630,Hose::N,пукс,ಇಜಾರ
2631,Hose::N,ко̄а̄дтӭ,ಇಜಾರ
2632,Gürtel::N,juvvie,ಬೆಲ್ಟು
2633,Gürtel::N,beelhte,ಬೆಲ್ಟು
2634,Gürtel::N,avve,ಬೆಲ್ಟು
2635,Gürtel::N,getsam,ಬೆಲ್ಟು
2636,Gürtel::N,boagán,ಬೆಲ್ಟು
2637,Gürtel::N,pooṿij,ಬೆಲ್ಟು
2638,Gürtel::N,puäǥǥanj,ಬೆಲ್ಟು
2639,Gürtel::N,эвв,ಬೆಲ್ಟು
2640,Mütze::N,tjohpe,ಟೋಪಿ
2641,Mütze::N,gahper,ಟೋಪಿ
2642,Mütze::N,gahpir,ಟೋಪಿ
2643,Mütze::N,kappeer,ಟೋಪಿ
2644,Mütze::N,keä´p'per,ಟೋಪಿ
2645,Mütze::N,кабперь,ಟೋಪಿ
2646,Schuh::N,gaamege,ಪಾದರಕ್ಷೆ
2647,Schuh::N,gáma,ಪಾದರಕ್ಷೆ
2648,Schuh::N,skuovva,ಪಾದರಕ್ಷೆ
2649,Schuh::N,gáma,ಪಾದರಕ್ಷೆ
2650,Schuh::N,kaamâ,ಪಾದರಕ್ಷೆ
2651,Schuh::N,kaammi,ಪಾದರಕ್ಷೆ
2652,Schuh::N,камаша,ಪಾದರಕ್ಷೆ
2653,Stiefel::N,steeblege,ಬೂಟು
2654,Stiefel::N,stiebil,ಬೂಟು
2655,Stiefel::N,sáhpis,ಬೂಟು
2656,Stiefel::N,sáppat,ಬೂಟು
2657,Stiefel::N,steevvil,ಬೂಟು
2658,Stiefel::N,sa´ppi,ಬೂಟು
2659,Stiefel::N,са̄ххпе,ಬೂಟು
2660,Ring::N,rïngke,ಉಂಗುರ
2661,Ring::N,suormas,ಉಂಗುರ
2662,Ring::N,suorpmas,ಉಂಗುರ
2663,Ring::N,suormâs,ಉಂಗುರ
2664,Ring::N,suõrmâs,ಉಂಗುರ
2665,Ring::N,сӯрмас,ಉಂಗುರ
2666,Band::N,baante,ರಿಬ್ಬನ್
2667,Band::N,bádde,ರಿಬ್ಬನ್
2668,Band::N,báddi,ರಿಬ್ಬನ್
2669,Band::N,päddi,ರಿಬ್ಬನ್
2670,Band::N,liântt,ರಿಬ್ಬನ್
2671,Band::N,källre´ppiǩ,ರಿಬ್ಬನ್
2672,Band::N,ля̄ӊӊт,ರಿಬ್ಬನ್
2673,Kamm::N,gaampe,ಹಣಿಗೆ
2674,Kamm::N,rájdam,ಹಣಿಗೆ
2675,Kamm::N,tjåhkom,ಹಣಿಗೆ
2676,Kamm::N,čohkun,ಹಣಿಗೆ
2677,Kamm::N,čohhoom,ಹಣಿಗೆ
2678,Kamm::N,čååǥǥam,ಹಣಿಗೆ
2679,Kamm::N,чоагкь,ಹಣಿಗೆ
2680,Spiegel::N,guelmiedahke,ಕನ್ನಡಿ
2681,Spiegel::N,spiedjil,ಕನ್ನಡಿ
2682,Spiegel::N,speajal,ಕನ್ನಡಿ
2683,Spiegel::N,speeijal,ಕನ್ನಡಿ
2684,Spiegel::N,suei´mkar,ಕನ್ನಡಿ
2685,Spiegel::N,кыффкэмка̄ррь,ಕನ್ನಡಿ
2686,Spiegel::N,зе̄ркал,ಕನ್ನಡಿ
2687,Riemen::N,györtenje,ಬಾರು
2688,Riemen::N,rájppe,ಬಾರು
2689,Riemen::N,garttsa,ಬಾರು
2690,Riemen::N,lávži,ಬಾರು
2691,Riemen::N,läbži,ಬಾರು
2692,Riemen::N,läbǯǯ,ಬಾರು
2693,Riemen::N,ре̄ммь,ಬಾರು
2694,Schnur::N,gurrie,ಹುರಿ
2695,Schnur::N,gáras,ಹುರಿ
2696,Schnur::N,garca,ಹುರಿ
2697,Schnur::N,orrâ,ಹುರಿ
2698,Schnur::N,nue´rr,ಹುರಿ
2699,Schnur::N,нӯррь,ಹುರಿ
2700,Leine::N,baante,ಹಗ್ಗ
2701,Leine::N,gájnno,ಹಗ್ಗ
2702,Leine::N,báddi,ಹಗ್ಗ
2703,Leine::N,oarra,ಹಗ್ಗ
2704,Leine::N,läbži,ಹಗ್ಗ
2705,Leine::N,läbǯǯ,ಹಗ್ಗ
2706,Leine::N,ла̄ммч,ಹಗ್ಗ
2707,Decke::N,gaptjese,ಕಂಬಳಿ
2708,Decke::N,rádno,ಕಂಬಳಿ
2709,Decke::N,gåbtjås,ಕಂಬಳಿ
2710,Decke::N,tæhppin,ಕಂಬಳಿ
2711,Decke::N,govččas,ಕಂಬಳಿ
2712,Decke::N,loovdâ,ಕಂಬಳಿ
2713,Decke::N,räänn,ಕಂಬಳಿ
2714,Decke::N,ра̄нн,ಕಂಬಳಿ
2715,Kissen::N,nalhke,ದಿಂಬು
2716,Kissen::N,guoddá,ದಿಂಬು
2717,Kissen::N,oajvevuolle,ದಿಂಬು
2718,Kissen::N,guoddá,ದಿಂಬು
2719,Kissen::N,bolsttar,ದಿಂಬು
2720,Kissen::N,polster,ದಿಂಬು
2721,Kissen::N,pee´ren,ದಿಂಬು
2722,Kissen::N,pooddâšǩ,ದಿಂಬು
2723,Kissen::N,по̄дэшк,ದಿಂಬು
2724,Tuch::N,tyjje,ಕೊರಳ ಬಟ್ಟೆ
2725,Tuch::N,tyddja,ಕೊರಳ ಬಟ್ಟೆ
2726,Tuch::N,gådo,ಕೊರಳ ಬಟ್ಟೆ
2727,Tuch::N,liidni,ಕೊರಳ ಬಟ್ಟೆ
2728,Tuch::N,läđđee,ಕೊರಳ ಬಟ್ಟೆ
2729,Tuch::N,re´ppiǩ,ಕೊರಳ ಬಟ್ಟೆ
2730,Tuch::N,ree´ppiǩ,ಕೊರಳ ಬಟ್ಟೆ
2731,Tuch::N,ребпехь,ಕೊರಳ ಬಟ್ಟೆ
2732,Handtuch::N,njaamelijnie,ಚೌಕ
2733,Handtuch::N,sigárdahka,ಚೌಕ
2734,Handtuch::N,sihkaldat,ಚೌಕ
2735,Handtuch::N,siholdâs,ಚೌಕ
2736,Handtuch::N,seekkldõs,ಚೌಕ
2737,Handtuch::N,u´tree´lniǩ,ಚೌಕ
2738,Handtuch::N,отеральнэхьк,ಚೌಕ
2739,Kraft::N,faamoe,ಬಲ
2740,Kraft::N,fábmo,ಬಲ
2741,Kraft::N,fápmu,ಬಲ
2742,Kraft::N,fááṃu,ಬಲ
2743,Kraft::N,viõkk,ಬಲ
2744,Kraft::N,вӣгк,ಬಲ
2745,Stärke::N,vieksiesvoete,ಶಕ್ತಿ
2746,Stärke::N,gievrrudahka,ಶಕ್ತಿ
2747,Stärke::N,gievrrodus,ಶಕ್ತಿ
2748,Stärke::N,veahka,ಶಕ್ತಿ
2749,Stärke::N,vuoibmi,ಶಕ್ತಿ
