,Concept_ID,se,xal
2326,Ofen::N,vuebnie,беш
2327,Ofen::N,vuodná,беш
2328,Ofen::N,vuobnne,беш
2329,Ofen::N,uvdna,беш
2330,Ofen::N,uvnâ,беш
2331,Ofen::N,ǩiiuǥân,беш
2332,Ofen::N,пе̄ххц,беш
2333,Ofen::N,кыввкан,беш
2334,Fußboden::N,guelpie,девскр
2335,Fußboden::N,guolbbe,девскр
2336,Fußboden::N,láhtti,девскр
2337,Fußboden::N,šalde,девскр
2338,Fußboden::N,šâ´ldd,девскр
2339,Fußboden::N,шалльт,девскр
2340,Tisch::N,buertie,ширә
2341,Tisch::N,bievdde,ширә
2342,Tisch::N,beavdi,ширә
2343,Tisch::N,pevdi,ширә
2344,Tisch::N,på´rdd,ширә
2345,Tisch::N,stue´ll,ширә
2346,Tisch::N,туэлль,ширә
2347,Stuhl::N,stovle,стул
2348,Stuhl::N,ståvllå,стул
2349,Stuhl::N,stuollu,стул
2350,Stuhl::N,stovli,стул
2351,Stuhl::N,stuu´l,стул
2352,Stuhl::N,стула,стул
2353,Wiege::N,gïerhkeme,өлгә
2354,Wiege::N,gïerhkeme,дүүҗң
2355,Wiege::N,vuoggo,өлгә
2356,Wiege::N,vuoggo,дүүҗң
2357,Wiege::N,geaŧŧu,өлгә
2358,Wiege::N,geaŧŧu,дүүҗң
2359,Wiege::N,geaktu,өлгә
2360,Wiege::N,geaktu,дүүҗң
2361,Wiege::N,gietkka,өлгә
2362,Wiege::N,gietkka,дүүҗң
2363,Wiege::N,kiäh'tu,өлгә
2364,Wiege::N,kiäh'tu,дүүҗң
2365,Wiege::N,vogga,өлгә
2366,Wiege::N,vogga,дүүҗң
2367,Wiege::N,кӣткэм,өлгә
2368,Wiege::N,кӣткэм,дүүҗң
2369,Bett::N,seangkoe,орн
2370,Bett::N,seangkoe,орндг
2371,Bett::N,sæŋŋga,орн
2372,Bett::N,sæŋŋga,орндг
2373,Bett::N,seaŋga,орн
2374,Bett::N,seaŋga,орндг
2375,Bett::N,seŋgâ,орн
2376,Bett::N,seŋgâ,орндг
2377,Bett::N,sââ´jj,орн
2378,Bett::N,sââ´jj,орндг
2379,Bett::N,вуэдтӭмсайй,орн
2380,Bett::N,вуэдтӭмсайй,орндг
2381,Regal::N,hælla,таг
2382,Regal::N,hælla,тәвц
2383,Regal::N,hilldo,таг
2384,Regal::N,hilldo,тәвц
2385,Regal::N,hildu,таг
2386,Regal::N,hildu,тәвц
2387,Regal::N,ildee,таг
2388,Regal::N,ildee,тәвц
2389,Regal::N,i´lddi,таг
2390,Regal::N,i´lddi,тәвц
2391,Regal::N,ылльтэ,таг
2392,Regal::N,ылльтэ,тәвц
2393,Kiste::N,aeskie,яршг
2394,Kiste::N,kássa,яршг
2395,Kiste::N,kássa,яршг
2396,Kiste::N,árkku,яршг
2397,Kiste::N,ču´ǩǩ,яршг
2398,Kiste::N,чуххьк,яршг
2399,Fenster::N,klaase,терз
2400,Fenster::N,vinndek,терз
2401,Fenster::N,láse,терз
2402,Fenster::N,laasâ,терз
2403,Fenster::N,ikkân,терз
2404,Fenster::N,эххкан,терз
2405,Tür::N,okse,үүдн
2406,Tür::N,uksa,үүдн
2407,Tür::N,uksa,үүдн
2408,Tür::N,uksâ,үүдн
2409,Tür::N,uhss,үүдн
2410,Tür::N,уккс,үүдн
2411,Tor::N,okse,үүдн
2412,Tor::N,okse,өргн үүдн
2413,Tor::N,okse,хашан үүдн
2414,Tor::N,pårttå,үүдн
2415,Tor::N,pårttå,өргн үүдн
2416,Tor::N,pårttå,хашан үүдн
2417,Tor::N,uksa,үүдн
2418,Tor::N,uksa,өргн үүдн
2419,Tor::N,uksa,хашан үүдн
2420,Tor::N,poarta,үүдн
2421,Tor::N,poarta,өргн үүдн
2422,Tor::N,poarta,хашан үүдн
2423,Tor::N,porttâ,үүдн
2424,Tor::N,porttâ,өргн үүдн
2425,Tor::N,porttâ,хашан үүдн
2426,Tor::N,uustõk,үүдн
2427,Tor::N,uustõk,өргн үүдн
2428,Tor::N,uustõk,хашан үүдн
2429,Tor::N,čuâlluhss,үүдн
2430,Tor::N,čuâlluhss,өргн үүдн
2431,Tor::N,čuâlluhss,хашан үүдн
2432,Tor::N,уккс,үүдн
2433,Tor::N,уккс,өргн үүдн
2434,Tor::N,уккс,хашан үүдн
2435,Zaun::N,haakene,хаша
2436,Zaun::N,jerra,хаша
2437,Zaun::N,gárdde,хаша
2438,Zaun::N,áidi,хаша
2439,Zaun::N,äiđi,хаша
2440,Zaun::N,äidd,хаша
2441,Zaun::N,čuâll,хаша
2442,Zaun::N,а̄ййт,хаша
2443,Dach::N,rehpie,деевр
2444,Dach::N,dæhkko,деевр
2445,Dach::N,gáhttu,деевр
2446,Dach::N,káttu,деевр
2447,Dach::N,laakk,деевр
2448,Dach::N,пэ̄ҏҏтэ̄ля,деевр
2449,Dach::N,кры̄ша,деевр
2450,Leiter::N,raajtere,шат
2451,Leiter::N,raajtere,давшур
2452,Leiter::N,tjajmos,шат
2453,Leiter::N,tjajmos,давшур
2454,Leiter::N,boagos,шат
2455,Leiter::N,boagos,давшур
2456,Leiter::N,ráidalas,шат
2457,Leiter::N,ráidalas,давшур
2458,Leiter::N,raidlâs,шат
2459,Leiter::N,raidlâs,давшур
2460,Leiter::N,лествец,шат
2461,Leiter::N,лествец,давшур
2462,Besen::N,saehpie,сәвүр
2463,Besen::N,gaerpene,сәвүр
2464,Besen::N,njáman,сәвүр
2465,Besen::N,luvdá,сәвүр
2466,Besen::N,luvdá,сәвүр
2467,Besen::N,västt,сәвүр
2468,Besen::N,ва̄сст,сәвүр
2469,Spaten::N,gåajvoe,күрз
2470,Spaten::N,spádá,күрз
2471,Spaten::N,goajvvo,күрз
2472,Spaten::N,goaivu,күрз
2473,Spaten::N,kuái'vu,күрз
2474,Spaten::N,kuäivv,күрз
2475,Spaten::N,куаййв,күрз
2476,Schaufel::N,gåajvoe,совг
2477,Schaufel::N,gåjvun,совг
2478,Schaufel::N,goajvvo,совг
2479,Schaufel::N,goaivu,совг
2480,Schaufel::N,kuái'vu,совг
2481,Schaufel::N,kuäivv,совг
2482,Schaufel::N,куаййв,совг
2483,Gabel::N,tjåagka,серә
2484,Gabel::N,gáffil,серә
2485,Gabel::N,káffal,серә
2486,Gabel::N,kaahvâl,серә
2487,Gabel::N,velkk,серә
2488,Gabel::N,а̄лльс,серә
2489,Löffel::N,buste,ухр
2490,Löffel::N,bassti,ухр
2491,Löffel::N,baste,ухр
2492,Löffel::N,pastem,ухр
2493,Löffel::N,pâ´sttem,ухр
2494,Löffel::N,пасьтэмь,ухр
2495,Messer::N,nejpie,утх
2496,Messer::N,nijbbe,утх
2497,Messer::N,niibi,утх
2498,Messer::N,nijbe,утх
2499,Messer::N,nei´bb,утх
2500,Messer::N,ныййп,утх
2501,Nagel::N,spæjhkere,хадасн
2502,Nagel::N,spiger,хадасн
2503,Nagel::N,návlle,хадасн
2504,Nagel::N,spiikkár,хадасн
2505,Nagel::N,spijkkár,хадасн
2506,Nagel::N,näu´ll,хадасн
2507,Nagel::N,на̄ввьл,хадасн
2508,Netz::N,viermie,гөлм
2509,Netz::N,viermme,гөлм
2510,Netz::N,næhtta,гөлм
2511,Netz::N,fierbmi,гөлм
2512,Netz::N,viermi,гөлм
2513,Netz::N,säi´mm,гөлм
2514,Netz::N,нӯжхьт,гөлм
2515,Haken::N,kruehkie,дегә
2516,Haken::N,ruohkke,дегә
2517,Haken::N,vagge,дегә
2518,Haken::N,roahkki,дегә
2519,Haken::N,faggi,дегә
2520,Haken::N,kuák'ki,дегә
2521,Haken::N,kuä´ǩ'ǩ,дегә
2522,Haken::N,ва̄ӈӈк,дегә
2523,Haken::N,куэххьк,дегә
2524,Griff::N,rehpie,иш
2525,Griff::N,rehpie,бәрүл
2526,Griff::N,taatje,иш
2527,Griff::N,taatje,бәрүл
2528,Griff::N,gavlla,иш
2529,Griff::N,gavlla,бәрүл
2530,Griff::N,guottáldahka,иш
2531,Griff::N,guottáldahka,бәрүл
2532,Griff::N,geavja,иш
2533,Griff::N,geavja,бәрүл
2534,Griff::N,novdâ,иш
2535,Griff::N,novdâ,бәрүл
2536,Griff::N,nõđđ,иш
2537,Griff::N,nõđđ,бәрүл
2538,Griff::N,kå´ǧǧ,иш
2539,Griff::N,kå´ǧǧ,бәрүл
2540,Griff::N,нэ̄дт,иш
2541,Griff::N,нэ̄дт,бәрүл
2542,Schloss::N,laesie,оньс
2543,Schloss::N,lássa,оньс
2544,Schloss::N,lohkka,оньс
2545,Schloss::N,lukkâ,оньс
2546,Schloss::N,lokk,оньс
2547,Schloss::N,ло̄ххк,оньс
2548,Bild::N,guvvie,зург
2549,Bild::N,gåvvå,зург
2550,Bild::N,govva,зург
2551,Bild::N,koṿe,зург
2552,Bild::N,kartt,зург
2553,Bild::N,картина,зург
2554,Figur::N,guvvie,фигур
2555,Figur::N,gåvos,фигур
2556,Figur::N,figuvrra,фигур
2557,Figur::N,figuvra,фигур
2558,Figur::N,kovos,фигур
2559,Figur::N,kuâŋas,фигур
2560,Puppe::N,dåahka,наадһа
2561,Puppe::N,dåhkko,наадһа
2562,Puppe::N,doahkko,наадһа
2563,Puppe::N,dohkká,наадһа
2564,Puppe::N,duhkká,наадһа
2565,Puppe::N,kuuhlaž,наадһа
2566,Puppe::N,кукла,наадһа
2567,Beutel::N,voessetje,мишг
2568,Beutel::N,påvsså,мишг
2569,Beutel::N,seahkaš,мишг
2570,Beutel::N,bursa,мишг
2571,Beutel::N,guhkkár,мишг
2572,Beutel::N,čooṿâs,мишг
2573,Beutel::N,siâk'k,мишг
2574,Beutel::N,kå´ššel,мишг
2575,Beutel::N,ве̄ҏҏц,мишг
2576,Bündel::N,paantje,багла
2577,Bündel::N,paantje,боодһа
2578,Bündel::N,buduk,багла
2579,Bündel::N,buduk,боодһа
2580,Bündel::N,gurppe,багла
2581,Bündel::N,gurppe,боодһа
2582,Bündel::N,gihppu,багла
2583,Bündel::N,gihppu,боодһа
2584,Bündel::N,kiäs'tu,багла
2585,Bündel::N,kiäs'tu,боодһа
2586,Bündel::N,šnâpp,багла
2587,Bündel::N,šnâpp,боодһа
2588,Bündel::N,пуччк,багла
2589,Bündel::N,пуччк,боодһа
2590,Tasche::N,veaskoe,сумк
2591,Tasche::N,væssko,сумк
2592,Tasche::N,lávkka,сумк
2593,Tasche::N,lávka,сумк
2594,Tasche::N,seahkka,сумк
2595,Tasche::N,lavkkâ,сумк
2596,Tasche::N,laukk,сумк
2597,Tasche::N,суӎӎьк,сумк
2598,Tasche::N,ло̄а̄ффк,сумк
2599,Eimer::N,bæhtoe,суулһ
2600,Eimer::N,skiello,суулһ
2601,Eimer::N,skállu,суулһ
2602,Eimer::N,eebir,суулһ
2603,Eimer::N,skääll,суулһ
2604,Eimer::N,е̄мьперь,суулһ
2605,Deckel::N,luehkie,бүркәсн
2606,Deckel::N,låhkke,бүркәсн
2607,Deckel::N,lohkki,бүркәсн
2608,Deckel::N,lokke,бүркәсн
2609,Deckel::N,lå´ǩǩ,бүркәсн
2610,Deckel::N,ко̄а̄ххтнэсс,бүркәсн
2611,Geschirr::N,lihtie,сав
2612,Geschirr::N,lihtie,сав-сарх
2613,Geschirr::N,lihte,сав
2614,Geschirr::N,lihte,сав-сарх
2615,Geschirr::N,lihtit,сав
2616,Geschirr::N,lihtit,сав-сарх
2617,Geschirr::N,litte,сав
2618,Geschirr::N,litte,сав-сарх
2619,Geschirr::N,kärldõk,сав
2620,Geschirr::N,kärldõk,сав-сарх
2621,Geschirr::N,ка̄ррь,сав
2622,Geschirr::N,ка̄ррь,сав-сарх
2623,Sack::N,voesse,мишг
2624,Sack::N,vuossa,мишг
2625,Sack::N,seahkka,мишг
2626,Sack::N,sekkâ,мишг
2627,Sack::N,siâk'k,мишг
2628,Sack::N,ве̄ҏҏц,мишг
2629,Tasse::N,guksie,ааһ
2630,Tasse::N,gåhppå,ааһ
2631,Tasse::N,gohppu,ааһ
2632,Tasse::N,pollo,ааһ
2633,Tasse::N,kopp,ааһ
2634,Tasse::N,на̄ххьп,ааһ
2635,Topf::N,baetie,кастрюль
2636,Topf::N,krovhte,кастрюль
2637,Topf::N,rujtta,кастрюль
2638,Topf::N,giebbme,кастрюль
2639,Topf::N,báhti,кастрюль
2640,Topf::N,gievdni,кастрюль
2641,Topf::N,pääti,кастрюль
2642,Topf::N,kruâitt,кастрюль
2643,Topf::N,кӣммьн,кастрюль
2644,Kessel::N,giebnie,хәәсн
2645,Kessel::N,skallo,хәәсн
2646,Kessel::N,giebbme,хәәсн
2647,Kessel::N,gieđbmi,хәәсн
2648,Kessel::N,kiem'ni,хәәсн
2649,Kessel::N,ǩie´mnn,хәәсн
2650,Kessel::N,кӣммьн,хәәсн
2651,Essen::N,åesie,зоогллһн
2652,Essen::N,beapmoe,зоогллһн
2653,Essen::N,biebbmo,зоогллһн
2654,Essen::N,borramuš,зоогллһн
2655,Essen::N,purrâmâš,зоогллһн
2656,Essen::N,porrmõš,зоогллһн
2657,Essen::N,по̄ррмушш,зоогллһн
2658,Nahrung::N,beapmoe,теҗәл
2659,Nahrung::N,biebbmo,теҗәл
2660,Nahrung::N,biebmu,теҗәл
2661,Nahrung::N,purrâmâš,теҗәл
2662,Nahrung::N,porrmõš,теҗәл
2663,Nahrung::N,по̄ррмушш,теҗәл
2664,Speise::N,beapmoe,хот
2665,Speise::N,biebbmo,хот
2666,Speise::N,biebmu,хот
2667,Speise::N,määlis,хот
2668,Speise::N,aasâs,хот
2669,Speise::N,porrmõš,хот
2670,Speise::N,по̄ррмушш,хот
2671,Fleisch::N,bearkoe,махн
2672,Fleisch::N,oadtje,махн
2673,Fleisch::N,bierggo,махн
2674,Fleisch::N,biergu,махн
2675,Fleisch::N,uáž'ži,махн
2676,Fleisch::N,vuä´ǯ'ǯ,махн
2677,Fleisch::N,вуэннч,махн
2678,Getreide::N,gernie,хот болҗ эдлгддг цецгүдтә урһмл
2679,Getreide::N,gårnne,хот болҗ эдлгддг цецгүдтә урһмл
2680,Getreide::N,gordni,хот болҗ эдлгддг цецгүдтә урһмл
2681,Getreide::N,valje,хот болҗ эдлгддг цецгүдтә урһмл
2682,Getreide::N,ле̄ййп,хот болҗ эдлгддг цецгүдтә урһмл
2683,Brei::N,kraavhtse,хаш
2684,Brei::N,ráktsa,хаш
2685,Brei::N,buvru,хаш
2686,Brei::N,suoḥâd,хаш
2687,Brei::N,hutt,хаш
2688,Brei::N,уххт,хаш
2689,Brot::N,gaahkoe,өдмг
2690,Brot::N,lájbbe,өдмг
2691,Brot::N,stummpa,өдмг
2692,Brot::N,láibi,өдмг
2693,Brot::N,gáhkku,өдмг
2694,Brot::N,leibi,өдмг
2695,Brot::N,lei´bb,өдмг
2696,Brot::N,ле̄ййп,өдмг
2697,Scheibe::N,snaejrie,зүсм
2698,Scheibe::N,sárdde,зүсм
2699,Scheibe::N,vajahas,зүсм
2700,Scheibe::N,časkkis,зүсм
2701,Scheibe::N,ča'skes,зүсм
2702,Scheibe::N,ku´sǩǩ,зүсм
2703,Scheibe::N,кусськ,зүсм
2704,Fett::N,buejtie,өөкн
2705,Fett::N,vuodja,өөкн
2706,Fett::N,buoidi,өөкн
2707,Fett::N,pyei'di,өөкн
2708,Fett::N,puõi´dd,өөкн
2709,Fett::N,пуййт,өөкн
2710,Butter::N,voeje,тосн
2711,Butter::N,vuodja,тосн
2712,Butter::N,vuodja,тосн
2713,Butter::N,vuojâ,тосн
2714,Butter::N,vuõjj,тосн
2715,Butter::N,вӯйй,тосн
2716,Öl::N,ålja,тосн
2717,Öl::N,ulljo,тосн
2718,Öl::N,oalljo,тосн
2719,Öl::N,olju,тосн
2720,Öl::N,oljo,тосн
2721,Öl::N,vuõjj,тосн
2722,Öl::N,вӯйй,тосн
2723,Salz::N,saelhtie,давсн
2724,Salz::N,sállte,давсн
2725,Salz::N,sálti,давсн
2726,Salz::N,sältti,давсн
2727,Salz::N,sä´ltt,давсн
2728,Salz::N,сӯлль,давсн
2729,Suppe::N,joptse,шөлн
2730,Suppe::N,jupptsa,шөлн
2731,Suppe::N,málli,шөлн
2732,Suppe::N,määḷi,шөлн
2733,Suppe::N,lieṃâ,шөлн
2734,Suppe::N,liõmm,шөлн
2735,Suppe::N,лӣмм,шөлн
2736,Honig::N,hååneske,бал
2737,Honig::N,meda,бал
2738,Honig::N,miehta,бал
2739,Honig::N,mietâ,бал
2740,Honig::N,miõtt,бал
2741,Honig::N,мӣдт,бал
2742,Milch::N,mielhkie,үсн
2743,Milch::N,mielkke,үсн
2744,Milch::N,mielki,үсн
2745,Milch::N,miel'kki,үсн
2746,Milch::N,mie´lǩǩ,үсн
2747,Milch::N,ма̄ййт,үсн
2748,Tee::N,löövje,цә
2749,Tee::N,tedja,цә
2750,Tee::N,deadju,цә
2751,Tee::N,čee,цә
2752,Tee::N,teej̣â,цә
2753,Tee::N,čee,цә
2754,Tee::N,чайй,цә
2755,Leder::N,hovre,арсн
2756,Leder::N,sassne,арсн
2757,Leder::N,náhkki,арсн
2758,Leder::N,leaira,арсн
2759,Leder::N,čevđi,арсн
2760,Leder::N,čåu´dd,арсн
2761,Leder::N,на̄ххьк,арсн
2762,Wolle::N,ålloe,утцн
2763,Wolle::N,ålloe,эд
2764,Wolle::N,hullo,утцн
2765,Wolle::N,hullo,эд
2766,Wolle::N,ullu,утцн
2767,Wolle::N,ullu,эд
2768,Wolle::N,ullo,утцн
2769,Wolle::N,ullo,эд
2770,Wolle::N,oll,утцн
2771,Wolle::N,oll,эд
2772,Wolle::N,улл,утцн
2773,Wolle::N,улл,эд
2774,Stoff::N,tyjje,эд
2775,Stoff::N,gápptás,эд
2776,Stoff::N,stoaffa,эд
2777,Stoff::N,ávnnas,эд
2778,Stoff::N,käägus,эд
2779,Stoff::N,aaunâs,эд
2780,Stoff::N,лыййн,эд
2781,Nadel::N,naaloe,зүн
2782,Nadel::N,nállo,зүн
2783,Nadel::N,nállu,зүн
2784,Nadel::N,nááḷu,зүн
2785,Nadel::N,neu´ll,зүн
2786,Nadel::N,нӣввьл,зүн
2787,Faden::N,laejkie,утцн
2788,Faden::N,hárppo,утцн
2789,Faden::N,árpu,утцн
2790,Faden::N,läigi,утцн
2791,Faden::N,lääi´j,утцн
2792,Faden::N,сӯнн,утцн
2793,Knopf::N,balhka,товч
2794,Knopf::N,boallo,товч
2795,Knopf::N,boallu,товч
2796,Knopf::N,puál'lu,товч
2797,Knopf::N,puäll,товч
2798,Knopf::N,пуалл,товч
2799,Knoten::N,tjoelme,зәңгдә
2800,Knoten::N,tjuolmma,зәңгдә
2801,Knoten::N,čuolbma,зәңгдә
2802,Knoten::N,čuol'mâ,зәңгдә
2803,Knoten::N,čuõlmm,зәңгдә
2804,Knoten::N,чӯллм,зәңгдә
2805,Farbe::N,klaerie,будг
2806,Farbe::N,ivnne,будг
2807,Farbe::N,bájnno,будг
2808,Farbe::N,mola,будг
2809,Farbe::N,fearga,будг
2810,Farbe::N,maalâ,будг
2811,Farbe::N,páinu,будг
2812,Farbe::N,kälkk,будг
2813,Farbe::N,по̄а̄ййн,будг
2814,Kleidung::N,tyjje,хувцн
2815,Kleidung::N,tyjje,хувц-хунр
2816,Kleidung::N,gárvvo,хувцн
2817,Kleidung::N,gárvvo,хувц-хунр
2818,Kleidung::N,bivttas,хувцн
2819,Kleidung::N,bivttas,хувц-хунр
2820,Kleidung::N,piivtâs,хувцн
2821,Kleidung::N,piivtâs,хувц-хунр
2822,Kleidung::N,pivoh,хувцн
2823,Kleidung::N,pivoh,хувц-хунр
2824,Kleidung::N,piiutâs,хувцн
2825,Kleidung::N,piiutâs,хувц-хунр
2826,Kleidung::N,о̄а̄з,хувцн
2827,Kleidung::N,о̄а̄з,хувц-хунр
2828,Hemd::N,sjåarhtoe,киилг
2829,Hemd::N,skirtto,киилг
2830,Hemd::N,báidi,киилг
2831,Hemd::N,päiđi,киилг
2832,Hemd::N,päidd,киилг
2833,Hemd::N,па̄ййт,киилг
2834,Kragen::N,döörhke,зах
2835,Kragen::N,tjiebet,зах
2836,Kragen::N,tjehpuris,зах
2837,Kragen::N,čeabet,зах
2838,Kragen::N,kráva,зах
2839,Kragen::N,siä'pulâs,зах
2840,Kragen::N,seäp'plõs,зах
2841,Kragen::N,ко̄а̄влас,зах
2842,Ärmel::N,sissie,ханцн
2843,Ärmel::N,sasse,ханцн
2844,Ärmel::N,soadji,ханцн
2845,Ärmel::N,suájá,ханцн
2846,Ärmel::N,suäjj,ханцн
2847,Ärmel::N,суэйй,ханцн
2848,Hose::N,måvhka,шалвур
2849,Hose::N,båkså,шалвур
2850,Hose::N,buvssat,шалвур
2851,Hose::N,puuvsah,шалвур
2852,Hose::N,puus,шалвур
2853,Hose::N,пукс,шалвур
2854,Hose::N,ко̄а̄дтӭ,шалвур
2855,Gürtel::N,juvvie,бүс
2856,Gürtel::N,beelhte,бүс
2857,Gürtel::N,avve,бүс
2858,Gürtel::N,getsam,бүс
2859,Gürtel::N,boagán,бүс
2860,Gürtel::N,pooṿij,бүс
2861,Gürtel::N,puäǥǥanj,бүс
2862,Gürtel::N,эвв,бүс
2863,Mütze::N,tjohpe,махла
2864,Mütze::N,gahper,махла
2865,Mütze::N,gahpir,махла
2866,Mütze::N,kappeer,махла
2867,Mütze::N,keä´p'per,махла
2868,Mütze::N,кабперь,махла
2869,Schuh::N,gaamege,башмгуд
2870,Schuh::N,gáma,башмгуд
2871,Schuh::N,skuovva,башмгуд
2872,Schuh::N,gáma,башмгуд
2873,Schuh::N,kaamâ,башмгуд
2874,Schuh::N,kaammi,башмгуд
2875,Schuh::N,камаша,башмгуд
2876,Stiefel::N,steeblege,һосн
2877,Stiefel::N,stiebil,һосн
2878,Stiefel::N,sáhpis,һосн
2879,Stiefel::N,sáppat,һосн
2880,Stiefel::N,steevvil,һосн
2881,Stiefel::N,sa´ppi,һосн
2882,Stiefel::N,са̄ххпе,һосн
2883,Ring::N,rïngke,билцг
2884,Ring::N,suormas,билцг
2885,Ring::N,suorpmas,билцг
2886,Ring::N,suormâs,билцг
2887,Ring::N,suõrmâs,билцг
2888,Ring::N,сӯрмас,билцг
2889,Band::N,baante,лент
2890,Band::N,bádde,лент
2891,Band::N,báddi,лент
2892,Band::N,päddi,лент
2893,Band::N,liântt,лент
2894,Band::N,källre´ppiǩ,лент
2895,Band::N,ля̄ӊӊт,лент
2896,Kamm::N,gaampe,сам
2897,Kamm::N,rájdam,сам
2898,Kamm::N,tjåhkom,сам
2899,Kamm::N,čohkun,сам
2900,Kamm::N,čohhoom,сам
2901,Kamm::N,čååǥǥam,сам
2902,Kamm::N,чоагкь,сам
2903,Spiegel::N,guelmiedahke,толь
2904,Spiegel::N,spiedjil,толь
2905,Spiegel::N,speajal,толь
2906,Spiegel::N,speeijal,толь
2907,Spiegel::N,suei´mkar,толь
2908,Spiegel::N,кыффкэмка̄ррь,толь
2909,Spiegel::N,зе̄ркал,толь
2910,Riemen::N,györtenje,бүс
2911,Riemen::N,rájppe,бүс
2912,Riemen::N,garttsa,бүс
2913,Riemen::N,lávži,бүс
2914,Riemen::N,läbži,бүс
2915,Riemen::N,läbǯǯ,бүс
2916,Riemen::N,ре̄ммь,бүс
2917,Schnur::N,gurrie,деесн
2918,Schnur::N,gáras,деесн
2919,Schnur::N,garca,деесн
2920,Schnur::N,orrâ,деесн
2921,Schnur::N,nue´rr,деесн
2922,Schnur::N,нӯррь,деесн
2923,Leine::N,baante,бурнтг
2924,Leine::N,baante,нохан көтлвр
2925,Leine::N,gájnno,бурнтг
2926,Leine::N,gájnno,нохан көтлвр
2927,Leine::N,báddi,бурнтг
2928,Leine::N,báddi,нохан көтлвр
2929,Leine::N,oarra,бурнтг
2930,Leine::N,oarra,нохан көтлвр
2931,Leine::N,läbži,бурнтг
2932,Leine::N,läbži,нохан көтлвр
2933,Leine::N,läbǯǯ,бурнтг
2934,Leine::N,läbǯǯ,нохан көтлвр
2935,Leine::N,ла̄ммч,бурнтг
2936,Leine::N,ла̄ммч,нохан көтлвр
2937,Decke::N,gaptjese,көнҗл
2938,Decke::N,rádno,көнҗл
2939,Decke::N,gåbtjås,көнҗл
2940,Decke::N,tæhppin,көнҗл
2941,Decke::N,govččas,көнҗл
2942,Decke::N,loovdâ,көнҗл
2943,Decke::N,räänn,көнҗл
2944,Decke::N,ра̄нн,көнҗл
2945,Kissen::N,nalhke,дер
2946,Kissen::N,guoddá,дер
2947,Kissen::N,oajvevuolle,дер
2948,Kissen::N,guoddá,дер
2949,Kissen::N,bolsttar,дер
2950,Kissen::N,polster,дер
2951,Kissen::N,pee´ren,дер
2952,Kissen::N,pooddâšǩ,дер
2953,Kissen::N,по̄дэшк,дер
2954,Tuch::N,tyjje,альчур
2955,Tuch::N,tyddja,альчур
2956,Tuch::N,gådo,альчур
2957,Tuch::N,liidni,альчур
2958,Tuch::N,läđđee,альчур
2959,Tuch::N,re´ppiǩ,альчур
2960,Tuch::N,ree´ppiǩ,альчур
2961,Tuch::N,ребпехь,альчур
2962,Handtuch::N,njaamelijnie,полотенц
