,Concept_ID,mhr,se
4915,unten::ADV,ӱ́лнӧ,vuollin
4916,unten::ADV,ӱ́лнӧ,vyellin
4917,unten::ADV,ӱ́лнӧ,vue´llen
4918,unten::ADV,ӱ́лнӧ,вӯлльн
4919,unten::ADV,йыма́лне,vuelnie
4920,unten::ADV,йыма́лне,vuollen
4921,unten::ADV,йыма́лне,vuollin
4922,unten::ADV,йыма́лне,vyellin
4923,unten::ADV,йыма́лне,vue´llen
4924,unten::ADV,йыма́лне,вӯлльн
4925,hinab::ADV,йыма́к,våålese
4926,hinab::ADV,йыма́к,vuolus
4927,hinab::ADV,йыма́к,vulos
4928,hinab::ADV,йыма́к,vuá'lás
4929,hinab::ADV,йыма́к,vuâlas
4930,hinab::ADV,йыма́к,валас
4931,oben::ADV,кӱ́шнӧ,bijjene
4932,oben::ADV,кӱ́шнӧ,baddjen
4933,oben::ADV,кӱ́шнӧ,badjin
4934,oben::ADV,кӱ́шнӧ,paijeen
4935,oben::ADV,кӱ́шнӧ,pâ´jjen
4936,oben::ADV,кӱ́шнӧ,tunââ´lmest
4937,oben::ADV,кӱ́шнӧ,пайенҍ
4938,oben::ADV,ӱмба́лне,bijjene
4939,oben::ADV,ӱмба́лне,baddjen
4940,oben::ADV,ӱмба́лне,badjin
4941,oben::ADV,ӱмба́лне,paijeen
4942,oben::ADV,ӱмба́лне,pâ´jjen
4943,oben::ADV,ӱмба́лне,tunââ´lmest
4944,oben::ADV,ӱмба́лне,пайенҍ
4945,hinauf::ADV,кӱ́ш,bæjjese
4946,hinauf::ADV,кӱ́ш,bajás
4947,hinauf::ADV,кӱ́ш,bajás
4948,hinauf::ADV,кӱ́ш,pajas
4949,hinauf::ADV,кӱ́ш,pââjas
4950,hinauf::ADV,кӱ́ш,пайяс
4951,hinauf::ADV,кӱ́шкӧ,bæjjese
4952,hinauf::ADV,кӱ́шкӧ,bajás
4953,hinauf::ADV,кӱ́шкӧ,bajás
4954,hinauf::ADV,кӱ́шкӧ,pajas
4955,hinauf::ADV,кӱ́шкӧ,pââjas
4956,hinauf::ADV,кӱ́шкӧ,пайяс
4957,überall::ADV,чыла́ вере́,gaajhkene lehkesne
4958,überall::ADV,чыла́ вере́,juohkka sajen
4959,überall::ADV,чыла́ вере́,juohke sajis
4960,überall::ADV,чыла́ вере́,jya'hisaajeest
4961,überall::ADV,чыла́ вере́,vee´zz
4962,überall::ADV,чыла́ вере́,pukvee´zz
4963,überall::ADV,чыла́ вере́,пугквесь
4964,nicht::ADV,ок,ij
4965,nicht::ADV,ок,ij
4966,nicht::ADV,ок,ii
4967,nicht::ADV,ок,ij
