,Concept_ID,ce,se
4920,scheinen[Sonne]::V,серло яла,báitit
4921,scheinen[Sonne]::V,серло яла,päštiđ
4922,scheinen[Sonne]::V,серло яла,pä´štted
4923,scheinen[Sonne]::V,серло яла,па̄шшьтэ
4924,donnern::V,къекъа,laakedh
4925,donnern::V,къекъа,sjærggot
4926,donnern::V,къекъа,čerget
4927,donnern::V,къекъа,čiär'guđ
4928,donnern::V,къекъа,čeärgged
4929,donnern::V,къекъа,ча̄рркэ
4930,wehen::V,хьекха,bïegkedh
4931,wehen::V,хьекха,bieggat
4932,wehen::V,хьекха,bieggat
4933,wehen::V,хьекха,pieg'gâđ
4934,wehen::V,хьекха,piõg'gâd
4935,wehen::V,хьекха,пӣӈӈкье
4936,strömen::V,эха,galkedh
4937,strömen::V,эха,gålggåt
4938,strömen::V,эха,golgat
4939,strömen::V,эха,kulgâđ
4940,strömen::V,эха,kolggâd
4941,strömen::V,эха,ко̄ллкэ
4942,fließen::V,охьаэха,galkedh
4943,fließen::V,охьаэха,gålggåt
4944,fließen::V,охьаэха,golgat
4945,fließen::V,охьаэха,kulgâđ
4946,fließen::V,охьаэха,kolggâd
4947,fließen::V,охьаэха,ко̄ллкэ
4948,sich drehen::V,хьийза,jårredh
4949,sich drehen::V,хьийза,bådnjåsit
4950,sich drehen::V,хьийза,jorrat
4951,sich drehen::V,хьийза,juurrâđ
4952,sich drehen::V,хьийза,joorrâd
4953,sich drehen::V,хьийза,чо̄ннэ
4954,schwanken::V,леста,syjjedidh
4955,schwanken::V,леста,vábbulit
4956,schwanken::V,леста,suoibut
4957,schwanken::V,леста,juár'buđ
4958,schwanken::V,леста,lâsmmad
4959,schwanken::V,леста,leâujjad
4960,schwanken::V,леста,лыйввэ
4961,schwanken::V,леста,качьедтэ
4962,schwingen::V,лесто,gaavedh
4963,schwingen::V,лесто,svinhtedh
4964,schwingen::V,лесто,gávvat
4965,schwingen::V,лесто,hiäi'luđ
4966,schwingen::V,лесто,heillad
4967,schwingen::V,лесто,мо̄а̄хнэ
4968,fallen::V,охьакхета,gahtjedh
4969,fallen::V,охьакхета,gahttjat
4970,fallen::V,охьакхета,gahččat
4971,fallen::V,охьакхета,jurrâđ
4972,fallen::V,охьакхета,kõččâd
4973,fallen::V,охьакхета,viõr'rled
4974,fallen::V,охьакхета,ёрнэ
4975,fallen::V,охьакхета,кэ̄ххче
4976,brennen::V,дага,bueledh
4977,brennen::V,дага,buollet
4978,brennen::V,дага,buollit
4979,brennen::V,дага,pyelliđ
4980,brennen::V,дага,pue´lled
4981,brennen::V,дага,пӯлле
4982,rauchen::V,оза,soevedidh
4983,rauchen::V,оза,berkiestidh
4984,rauchen::V,оза,tsåjttset
4985,rauchen::V,оза,borgguhit
4986,rauchen::V,оза,po'rgestiđ
4987,rauchen::V,оза,soicceđ
4988,rauchen::V,оза,suõv'veed
4989,rauchen::V,оза,суввдэ
4990,regnen::V,догlа догlу,abrodh
4991,regnen::V,догlа догlу,harvvet
4992,regnen::V,догlа догlу,rássjodit
4993,regnen::V,догlа догlу,arvit
4994,regnen::V,догlа догlу,arved
4995,regnen::V,догlа догlу,â´brred
4996,regnen::V,догlа догlу,аббрэ
4997,gefrieren::V,гӏоро,gelmedh
4998,gefrieren::V,гӏоро,jeangodh
4999,gefrieren::V,гӏоро,jiegŋot
5000,gefrieren::V,гӏоро,galbmot
5001,gefrieren::V,гӏоро,jiäŋŋuđ
5002,gefrieren::V,гӏоро,jiõŋŋâd
5003,gefrieren::V,гӏоро,kâ´lmmed
5004,gefrieren::V,гӏоро,калльме
5005,tauen::V,даша,leamkedh
5006,tauen::V,даша,suddat
5007,tauen::V,даша,sagŋadit
5008,tauen::V,даша,suddat
5009,tauen::V,даша,suddâđ
5010,tauen::V,даша,suddâd
5011,tauen::V,даша,sõõŋŋâd
5012,tauen::V,даша,суннтэ
5013,schmelzen::V,лала,sjalkedh
5014,schmelzen::V,лала,suddat
5015,schmelzen::V,лала,suddat
5016,schmelzen::V,лала,suddâđ
5017,schmelzen::V,лала,sooŋŋâđ
5018,schmelzen::V,лала,suddâd
5019,schmelzen::V,лала,sõõŋŋâd
5020,schmelzen::V,лала,суннтэ
5021,trocknen::V,дакъо,gajhkedh
5022,trocknen::V,дакъо,gåjkkåt
5023,trocknen::V,дакъо,goikat
5024,trocknen::V,дакъо,iiŋŋâđ
5025,trocknen::V,дакъо,iiŋŋâd
5026,trocknen::V,дакъо,koškkâd
5027,trocknen::V,дакъо,ко̄шшкэ
5028,sieden::V,кхехка,doeltedh
5029,sieden::V,кхехка,duolldat
5030,sieden::V,кхехка,duoldat
5031,sieden::V,кхехка,tuol'dâđ
5032,sieden::V,кхехка,tuõlddâd
5033,sieden::V,кхехка,тӯллтэ
5034,faulen::V,дахкадала,rååknedh
5035,faulen::V,дахкадала,mïetskedh
5036,faulen::V,дахкадала,miesskat
5037,faulen::V,дахкадала,mieskat
5038,faulen::V,дахкадала,guohcagit
5039,faulen::V,дахкадала,kálágiđ
5040,faulen::V,дахкадала,kuo'câgiđ
5041,faulen::V,дахкадала,kuõccjed
5042,faulen::V,дахкадала,мӣццкэ
5043,verfaulen::V,дахкадала,rååknedh
5044,verfaulen::V,дахкадала,mïetskedh
5045,verfaulen::V,дахкадала,miesskat
5046,verfaulen::V,дахкадала,mieskat
5047,verfaulen::V,дахкадала,guohcagit
5048,verfaulen::V,дахкадала,kálágiđ
5049,verfaulen::V,дахкадала,kuo'câgiđ
5050,verfaulen::V,дахкадала,kuõccjed
5051,verfaulen::V,дахкадала,кӯццке
5052,reißen::V,хеда,gäjhkanidh
5053,reißen::V,хеда,ráhkat
5054,reißen::V,хеда,liejmedit
5055,reißen::V,хеда,gaikánit
5056,reißen::V,хеда,kiškuđ
5057,reißen::V,хеда,rõttsed
5058,reißen::V,хеда,лӯнтнэ
5059,reißen::V,хеда,кышшксэллэ
5060,versinken::V,хичудаха,våajodh
5061,versinken::V,хичудаха,vuodjot
5062,versinken::V,хичудаха,tjalggat
5063,versinken::V,хичудаха,vuodjut
5064,versinken::V,хичудаха,vuáijuđ
5065,versinken::V,хичудаха,vuäjjad
5066,versinken::V,хичудаха,вуаййе
5067,vergehen::V,дlаэха,vaesedh
5068,vergehen::V,дlаэха,vásset
5069,vergehen::V,дlаэха,gollat
5070,vergehen::V,дlаэха,kullâđ
5071,vergehen::V,дlаэха,jåå´tted
5072,vergehen::V,дlаэха,ва̄ссэ
5073,vergehen::V,дlаэха,ӣллъюввэ
5074,erscheinen::V,схьадала,vååjnedh
5075,erscheinen::V,схьадала,ihtet
5076,erscheinen::V,схьадала,ihtit
5077,erscheinen::V,схьадала,albmodit
5078,erscheinen::V,схьадала,a'lmostuđ
5079,erscheinen::V,схьадала,ee´tted
5080,erscheinen::V,схьадала,čuäitõõttâd
5081,erscheinen::V,схьадала,i´lmstõõvvâd
5082,erscheinen::V,схьадала,ыдтӭ
5083,erscheinen::V,ӏоттадала,vååjnedh
5084,erscheinen::V,ӏоттадала,ihtet
5085,erscheinen::V,ӏоттадала,ihtit
5086,erscheinen::V,ӏоттадала,albmodit
5087,erscheinen::V,ӏоттадала,a'lmostuđ
5088,erscheinen::V,ӏоттадала,ee´tted
5089,erscheinen::V,ӏоттадала,čuäitõõttâd
5090,erscheinen::V,ӏоттадала,i´lmstõõvvâd
5091,erscheinen::V,ӏоттадала,ыдтӭ
5092,verschwinden::V,къайладала,haajpanidh
5093,verschwinden::V,къайладала,gáhtot
5094,verschwinden::V,къайладала,jávkat
5095,verschwinden::V,къайладала,jä'vkittiđ
5096,verschwinden::V,къайладала,jaukkâd
5097,verschwinden::V,къайладала,hää´vjed
5098,verschwinden::V,къайладала,ка̄дтэ
5099,sinken::V,лахдала,våajodh
5100,sinken::V,лахдала,tsoahkot
5101,sinken::V,лахдала,snjoaredit
5102,sinken::V,лахдала,čalgat
5103,sinken::V,лахдала,luáš'tádâttâđ
5104,sinken::V,лахдала,njeeijâđ
5105,sinken::V,лахдала,luâšttõõttâd
5106,sinken::V,лахдала,njeâjjad
5107,sinken::V,лахдала,луэшштэдтэ
5108,zunehmen::V,лакхадала,lassánit
5109,zunehmen::V,лакхадала,ædnot
5110,zunehmen::V,лакхадала,lassánit
5111,zunehmen::V,лакхадала,stuorrut
5112,zunehmen::V,лакхадала,lasaniđ
5113,zunehmen::V,лакхадала,šõkkned
5114,zunehmen::V,лакхадала,лашшнэ
5115,zunehmen::V,лакхадала,шуррнэ
5116,steigen::V,хьаладала,tjuedtjielidh
5117,steigen::V,хьаладала,allánit
5118,steigen::V,хьаладала,badjánit
5119,steigen::V,хьаладала,allánit
5120,steigen::V,хьаладала,alaniđ
5121,steigen::V,хьаладала,âllned
5122,steigen::V,хьаладала,pâjjned
5123,steigen::V,хьаладала,пэ̄ййнэ
5124,wachsen::V,кхиа,suvvedh
5125,wachsen::V,кхиа,sjïdtedh
5126,wachsen::V,кхиа,sjaddat
5127,wachsen::V,кхиа,šaddat
5128,wachsen::V,кхиа,stuorrut
5129,wachsen::V,кхиа,šoddâđ
5130,wachsen::V,кхиа,šõddâd
5131,wachsen::V,кхиа,шэ̄ннтэ
5132,glänzen::V,лепа,gïjkedh
5133,glänzen::V,лепа,guohkat
5134,glänzen::V,лепа,guojttet
5135,glänzen::V,лепа,deadjut
5136,glänzen::V,лепа,gildit
5137,glänzen::V,лепа,kolottiđ
5138,glänzen::V,лепа,pe´lǩǩed
5139,glänzen::V,лепа,leä´dǧǧed
5140,glänzen::V,лепа,пӯлле
5141,glänzen::V,лепа,пыӆӆьке
5142,funkeln::V,къега,gaskedh
5143,funkeln::V,къега,tsehtsat
5144,funkeln::V,къега,jillat
5145,funkeln::V,къега,šealgut
5146,funkeln::V,къега,čuovggáhallat
5147,funkeln::V,къега,šiäl'guđ
5148,funkeln::V,къега,cåkkad
5149,funkeln::V,къега,кэ̄сскэ
5150,lärmen::V,гӏовгӏаян,rajjadidh
5151,lärmen::V,гӏовгӏаян,juhtsat
5152,lärmen::V,гӏовгӏаян,rigeret
5153,lärmen::V,гӏовгӏаян,šlámaidit
5154,lärmen::V,гӏовгӏаян,šlamâdiđ
5155,lärmen::V,гӏовгӏаян,ruõjjâd
5156,lärmen::V,гӏовгӏаян,ёаффэ
5157,läuten::V,детта,ringkedh
5158,läuten::V,детта,skállat
5159,läuten::V,детта,tiibmet
5160,läuten::V,детта,čuoijâđ
5161,läuten::V,детта,čuõjjâd
5162,läuten::V,детта,чӯййе
5163,klingeln::V,дека,klåenkiehtidh
5164,klingeln::V,дека,skuolkkat
5165,klingeln::V,дека,skilahit
5166,klingeln::V,дека,čuoijâđ
5167,klingeln::V,дека,soi´ttjed
5168,klingeln::V,дека,зво̄ннэ
5169,klirren::V,дека,skaanjedh
5170,klirren::V,дека,skuollat
5171,klirren::V,дека,skillit
5172,klirren::V,дека,skilaidit
5173,klirren::V,дека,cilkkeđ
5174,klirren::V,дека,škäälâ´tted
5175,klirren::V,дека,цыӆӆклэ
5176,brausen::V,хьаьдда даха,brorredh
5177,brausen::V,хьаьдда даха,sjovvedh
5178,brausen::V,хьаьдда даха,skåvvat
5179,brausen::V,хьаьдда даха,márajdit
5180,brausen::V,хьаьдда даха,boršut
5181,brausen::V,хьаьдда даха,šaavvâđ
5182,brausen::V,хьаьдда даха,kõõmeed
5183,brausen::V,хьаьдда даха,шэ̄ӈӈлуввэ
5184,rauschen::V,леста,brorredh
5185,rauschen::V,леста,sjåvvat
5186,rauschen::V,леста,sjoahkot
5187,rauschen::V,леста,boršut
5188,rauschen::V,леста,šuuvvâđ
5189,rauschen::V,леста,šaavvâđ
5190,rauschen::V,леста,šuumeed
5191,rauschen::V,леста,ёаффэ
5192,klingen::V,дека,gaajedh
5193,klingen::V,дека,sjijjedh
5194,klingen::V,дека,jiednat
5195,klingen::V,дека,tjuodjat
5196,klingen::V,дека,čuodjat
5197,klingen::V,дека,kulluđ
5198,klingen::V,дека,koll'jed
5199,klingen::V,дека,ӣннъе
5200,bellen::V,лета,huhtedh
5201,bellen::V,лета,tsiellat
5202,bellen::V,лета,ciellat
5203,bellen::V,лета,umástiđ
5204,bellen::V,лета,uukkâd
5205,bellen::V,лета,угкэ
5206,heulen::V,угӏа,ujkierdidh
5207,heulen::V,угӏа,hålvvot
5208,heulen::V,угӏа,holvut
5209,heulen::V,угӏа,olvođ
5210,heulen::V,угӏа,ålvvad
5211,heulen::V,угӏа,оаллвэ
5212,blasen::V,хӏуп баха,båssodh
5213,blasen::V,хӏуп баха,båssot
5214,blasen::V,хӏуп баха,bossut
5215,blasen::V,хӏуп баха,bieggat
5216,blasen::V,хӏуп баха,possoođ
5217,blasen::V,хӏуп баха,pååssad
5218,blasen::V,хӏуп баха,piõg'gâd
5219,blasen::V,хӏуп баха,поассэ
5220,blasen::V,хӏуп баха,поасслэ
5221,pfeifen::V,шок етта,njorkedidh
5222,pfeifen::V,шок етта,snjurggot
5223,pfeifen::V,шок етта,njurgut
5224,pfeifen::V,шок етта,njurgođ
5225,pfeifen::V,шок етта,njorggad
5226,pfeifen::V,шок етта,нюрркэ
5227,schreien::V,мохь бетта,geevledh
5228,schreien::V,мохь бетта,gádjat
5229,schreien::V,мохь бетта,rihtjot
5230,schreien::V,мохь бетта,čurvet
5231,schreien::V,мохь бетта,čuár'vuđ
5232,schreien::V,мохь бетта,čuârvvad
5233,schreien::V,мохь бетта,кугкьхе
5234,schreien::V,мохь бетта,кугхэллэ
5235,stöhnen::V,узарш дан,sjuahkedh
5236,stöhnen::V,узарш дан,tsáhkkat
5237,stöhnen::V,узарш дан,fuoikit
5238,stöhnen::V,узарш дан,cakkâđ
5239,stöhnen::V,узарш дан,luâikkad
5240,stöhnen::V,узарш дан,вуаххкэ
5241,zittern::V,дега,dierkesjidh
5242,zittern::V,дега,svarrat
5243,zittern::V,дега,skielbbit
5244,zittern::V,дега,doargestit
5245,zittern::V,дега,náiggistit
5246,zittern::V,дега,doarggistit
5247,zittern::V,дега,tuá'rgistiđ
5248,zittern::V,дега,tuä´rjsted
5249,zittern::V,дега,кыррьтэ
5250,leben::V,даха,jieledh
5251,leben::V,даха,iellet
5252,leben::V,даха,viessot
5253,leben::V,даха,eallit
5254,leben::V,даха,eelliđ
5255,leben::V,даха,jie´lled
5256,leben::V,даха,е̄лле
5257,geboren werden::V,хила,reakadidh
5258,geboren werden::V,хила,riegádit
5259,geboren werden::V,хила,riegádit
5260,geboren werden::V,хила,šoddâđ
5261,geboren werden::V,хила,šõddâd
5262,geboren werden::V,хила,шэ̄ннтэ
5263,atmen::V,садеӏа,voejngehtidh
5264,atmen::V,садеӏа,vuojŋŋat
5265,atmen::V,садеӏа,vuoigŋat
5266,atmen::V,садеӏа,vuoi'ŋâđ
5267,atmen::V,садеӏа,vuõiŋŋâd
5268,atmen::V,садеӏа,вӯййнэ
5269,trinken::V,мала,jovkedh
5270,trinken::V,мала,juhkat
5271,trinken::V,мала,juhkat
5272,trinken::V,мала,juuḥâđ
5273,trinken::V,мала,juukkâd
5274,trinken::V,мала,югкэ
5275,essen::V,кхалла,byöpmedidh
5276,essen::V,кхалла,bårråt
5277,essen::V,кхалла,borrat
5278,essen::V,кхалла,purrâđ
5279,essen::V,кхалла,poorrâd
5280,essen::V,кхалла,по̄ррэ
5281,schlucken::V,къурдбан,njïeledh
5282,schlucken::V,къурдбан,njiellat
5283,schlucken::V,къурдбан,njieládit
5284,schlucken::V,къурдбан,njiellâđ
5285,schlucken::V,къурдбан,njiõllâd
5286,schlucken::V,къурдбан,нӣллэ
5287,müde werden::V,кӏаддала,sæjlodh
5288,müde werden::V,кӏаддала,goegkedh
5289,müde werden::V,кӏаддала,vájbbat
5290,müde werden::V,кӏаддала,váibat
5291,müde werden::V,кӏаддала,vaibâđ
5292,müde werden::V,кӏаддала,levvjed
5293,müde werden::V,кӏаддала,лоаткнэ
5294,einschlafen::V,наб кхета,nahkestidh
5295,einschlafen::V,наб кхета,nahkesalledh
5296,einschlafen::V,наб кхета,oaddát
5297,einschlafen::V,наб кхета,nohkkat
5298,einschlafen::V,наб кхета,nohádiđ
5299,einschlafen::V,наб кхета,no´ǩǩeed
5300,einschlafen::V,наб кхета,нагьруввэ
5301,schlafen::V,вижа,åeredh
5302,schlafen::V,вижа,oadet
5303,schlafen::V,вижа,oađđit
5304,schlafen::V,вижа,uáđđiđ
5305,schlafen::V,вижа,vuâ´đđed
5306,schlafen::V,вижа,вуэдтӭ
5307,schlafen::V,наб ян,åeredh
5308,schlafen::V,наб ян,oadet
5309,schlafen::V,наб ян,oađđit
5310,schlafen::V,наб ян,uáđđiđ
5311,schlafen::V,наб ян,vuâ´đđed
5312,schlafen::V,наб ян,вуэдтӭ
5313,schlafen::V,дижина хила,åeredh
5314,schlafen::V,дижина хила,oadet
5315,schlafen::V,дижина хила,oađđit
5316,schlafen::V,дижина хила,uáđđiđ
5317,schlafen::V,дижина хила,vuâ´đđed
5318,schlafen::V,дижина хила,вуэдтӭ
5319,aufwachen::V,самадала,fahkedh
5320,aufwachen::V,самадала,smaredit
5321,aufwachen::V,самадала,mårijdit
5322,aufwachen::V,самадала,gohččát
5323,aufwachen::V,самадала,morránit
5324,aufwachen::V,самадала,koccáđ
5325,aufwachen::V,самадала,moṛániđ
5326,aufwachen::V,самадала,mårrned
5327,aufwachen::V,самадала,руэкхэ
5328,aufwachen::V,самадала,коадцъе
5329,aufstehen::V,гӏатта,tjuedtjielidh
5330,aufstehen::V,гӏатта,badjánit
5331,aufstehen::V,гӏатта,badjánit
5332,aufstehen::V,гӏатта,čuožžilit
5333,aufstehen::V,гӏатта,čuo'žâstiđ
5334,aufstehen::V,гӏатта,pâjjned
5335,aufstehen::V,гӏатта,kaggõõttâd
5336,aufstehen::V,гӏатта,коадцъе
5337,sich erholen::V,садаӏа,lïegkedidh
5338,sich erholen::V,садаӏа,buorránit
5339,sich erholen::V,садаӏа,áhpásmit
5340,sich erholen::V,садаӏа,áhtat
5341,sich erholen::V,садаӏа,vuoi'ŋâdâttâđ
5342,sich erholen::V,садаӏа,vuâŋŋad
5343,sich erholen::V,садаӏа,вуэӈӈэ
5344,krank werden::V,цомгуш хила,skïemtjijidh
5345,krank werden::V,цомгуш хила,skihppát
5346,krank werden::V,цомгуш хила,buohccát
5347,krank werden::V,цомгуш хила,puác'cáđ
5348,krank werden::V,цомгуш хила,puâc'cjed
5349,krank werden::V,цомгуш хила,кэ̄бптуввэ
5350,krank sein::V,цомгуш хила,elkiedidh
5351,krank sein::V,цомгуш хила,duasmaridh
5352,krank sein::V,цомгуш хила,skihpat
5353,krank sein::V,цомгуш хила,buohcat
5354,krank sein::V,цомгуш хила,puoccâđ
5355,krank sein::V,цомгуш хила,puõccâd
5356,krank sein::V,цомгуш хила,по̄а̄вчсе
5357,krank sein::V,цомгуш хила,кэбпшэ
5358,schmerzen::V,лаза,vaarhkedh
5359,schmerzen::V,лаза,bávtjestit
5360,schmerzen::V,лаза,bávččastit
5361,schmerzen::V,лаза,várkat
5362,schmerzen::V,лаза,po'včâstiđ
5363,schmerzen::V,лаза,kõvšted
5364,schmerzen::V,лаза,čeärgged
5365,schmerzen::V,лаза,чӯдзе
5366,schmerzen::V,ӏийжа,vaarhkedh
5367,schmerzen::V,ӏийжа,bávtjestit
5368,schmerzen::V,ӏийжа,bávččastit
5369,schmerzen::V,ӏийжа,várkat
5370,schmerzen::V,ӏийжа,po'včâstiđ
5371,schmerzen::V,ӏийжа,kõvšted
5372,schmerzen::V,ӏийжа,čeärgged
5373,schmerzen::V,ӏийжа,чӯдзе
5374,husten::V,йовхарш етта,gossedh
5375,husten::V,йовхарш етта,gåssåt
5376,husten::V,йовхарш етта,gossat
5377,husten::V,йовхарш етта,kuor'sâđ
5378,husten::V,йовхарш етта,koossâd
5379,husten::V,йовхарш етта,ко̄ссэ
5380,husten::V,йовхарш етта,лаффьке
5381,genesen::V,тадала,starnedh
5382,genesen::V,тадала,væddját
5383,genesen::V,тадала,buorránit
5384,genesen::V,тадала,tuoi'buđ
5385,genesen::V,тадала,tooidâd
5386,genesen::V,тадала,jäll'jed
5387,genesen::V,тадала,пуэррнэ
5388,genesen::V,тадала,тӣрхуввэ
5389,genesen::V,тадала,тӣрваслуввэ
5390,sterben::V,дала,jaemedh
5391,sterben::V,дала,jábmet
5392,sterben::V,дала,jápmit
5393,sterben::V,дала,jäämmiđ
5394,sterben::V,дала,jää´mmed
5395,sterben::V,дала,я̄мме
5396,umkommen::V,хӏаллакхила,hïevenidh
5397,umkommen::V,хӏаллакхила,soaggot
5398,umkommen::V,хӏаллакхила,sårmmånit
5399,umkommen::V,хӏаллакхила,duššat
5400,umkommen::V,хӏаллакхила,roahppánit
5401,umkommen::V,хӏаллакхила,surmâšuđ
5402,umkommen::V,хӏаллакхила,kõckkâd
5403,umkommen::V,хӏаллакхила,hiâv'vned
5404,umkommen::V,хӏаллакхила,мо̄а̄ййкье
5405,sich bewegen::V,лела,juhtedh
5406,sich bewegen::V,лела,labudit
5407,sich bewegen::V,лела,johtit
5408,sich bewegen::V,лела,lihâdiđ
5409,sich bewegen::V,лела,likkâd
5410,sich bewegen::V,лела,liikkeed
5411,sich bewegen::V,лела,лыгкнэ
5412,sich rühren::V,меттахъхьен,svïhtjedh
5413,sich rühren::V,меттахъхьен,labádasstet
5414,sich rühren::V,меттахъхьен,lihkadit
5415,sich rühren::V,меттахъхьен,lihâdiđ
5416,sich rühren::V,меттахъхьен,liksted
5417,sich rühren::V,меттахъхьен,liikksted
5418,sich rühren::V,меттахъхьен,лыгкнэ
