,Concept_ID,ab,se
2422,Spaten::N,ажыга,goajvvo
2423,Spaten::N,ажыга,goaivu
2424,Spaten::N,ажыга,kuái'vu
2425,Spaten::N,ажыга,kuäivv
2426,Spaten::N,ажыга,куаййв
2427,Schaufel::N,аҭəарӷəы,gåajvoe
2428,Schaufel::N,аҭəарӷəы,gåjvun
2429,Schaufel::N,аҭəарӷəы,goajvvo
2430,Schaufel::N,аҭəарӷəы,goaivu
2431,Schaufel::N,аҭəарӷəы,kuái'vu
2432,Schaufel::N,аҭəарӷəы,kuäivv
2433,Schaufel::N,аҭəарӷəы,куаййв
2434,Gabel::N,ачқьыҧ,tjåagka
2435,Gabel::N,ачқьыҧ,gáffil
2436,Gabel::N,ачқьыҧ,káffal
2437,Gabel::N,ачқьыҧ,kaahvâl
2438,Gabel::N,ачқьыҧ,velkk
2439,Gabel::N,ачқьыҧ,а̄лльс
2440,Löffel::N,амҳаҵə,buste
2441,Löffel::N,амҳаҵə,bassti
2442,Löffel::N,амҳаҵə,baste
2443,Löffel::N,амҳаҵə,pastem
2444,Löffel::N,амҳаҵə,pâ´sttem
2445,Löffel::N,амҳаҵə,пасьтэмь
2446,Messer::N,аҳəызба,nejpie
2447,Messer::N,аҳəызба,nijbbe
2448,Messer::N,аҳəызба,niibi
2449,Messer::N,аҳəызба,nijbe
2450,Messer::N,аҳəызба,nei´bb
2451,Messer::N,аҳəызба,ныййп
2452,Nagel::N,аҵəымӷ,spæjhkere
2453,Nagel::N,аҵəымӷ,spiger
2454,Nagel::N,аҵəымӷ,návlle
2455,Nagel::N,аҵəымӷ,spiikkár
2456,Nagel::N,аҵəымӷ,spijkkár
2457,Nagel::N,аҵəымӷ,näu´ll
2458,Nagel::N,аҵəымӷ,на̄ввьл
2459,Netz::N,акаҭа,viermie
2460,Netz::N,акаҭа,viermme
2461,Netz::N,акаҭа,næhtta
2462,Netz::N,акаҭа,fierbmi
2463,Netz::N,акаҭа,viermi
2464,Netz::N,акаҭа,säi´mm
2465,Netz::N,акаҭа,нӯжхьт
2466,Haken::N,аҵəаҳə,kruehkie
2467,Haken::N,аҵəаҳə,ruohkke
2468,Haken::N,аҵəаҳə,vagge
2469,Haken::N,аҵəаҳə,roahkki
2470,Haken::N,аҵəаҳə,faggi
2471,Haken::N,аҵəаҳə,kuák'ki
2472,Haken::N,аҵəаҳə,kuä´ǩ'ǩ
2473,Haken::N,аҵəаҳə,ва̄ӈӈк
2474,Haken::N,аҵəаҳə,куэххьк
2475,Griff::N,амаа,rehpie
2476,Griff::N,амаа,taatje
2477,Griff::N,амаа,gavlla
2478,Griff::N,амаа,guottáldahka
2479,Griff::N,амаа,geavja
2480,Griff::N,амаа,novdâ
2481,Griff::N,амаа,nõđđ
2482,Griff::N,амаа,kå´ǧǧ
2483,Griff::N,амаа,нэ̄дт
2484,Schloss::N,асаҧаҭ,laesie
2485,Schloss::N,асаҧаҭ,lássa
2486,Schloss::N,асаҧаҭ,lohkka
2487,Schloss::N,асаҧаҭ,lukkâ
2488,Schloss::N,асаҧаҭ,lokk
2489,Schloss::N,асаҧаҭ,ло̄ххк
2490,Bild::N,асахьа,guvvie
2491,Bild::N,асахьа,gåvvå
2492,Bild::N,асахьа,govva
2493,Bild::N,асахьа,koṿe
2494,Bild::N,асахьа,kartt
2495,Bild::N,асахьа,картина
2496,Figur::N,афигура,guvvie
2497,Figur::N,афигура,gåvos
2498,Figur::N,афигура,figuvrra
2499,Figur::N,афигура,figuvra
2500,Figur::N,афигура,kovos
2501,Figur::N,афигура,kuâŋas
2502,Puppe::N,акьанџьа,dåahka
2503,Puppe::N,акьанџьа,dåhkko
2504,Puppe::N,акьанџьа,doahkko
2505,Puppe::N,акьанџьа,dohkká
2506,Puppe::N,акьанџьа,duhkká
2507,Puppe::N,акьанџьа,kuuhlaž
2508,Puppe::N,акьанџьа,кукла
2509,Beutel::N,асакь,voessetje
2510,Beutel::N,асакь,påvsså
2511,Beutel::N,асакь,seahkaš
2512,Beutel::N,асакь,bursa
2513,Beutel::N,асакь,guhkkár
2514,Beutel::N,асакь,čooṿâs
2515,Beutel::N,асакь,siâk'k
2516,Beutel::N,асакь,kå´ššel
2517,Beutel::N,асакь,ве̄ҏҏц
2518,Bündel::N,аҿаҳəара,paantje
2519,Bündel::N,аҿаҳəара,buduk
2520,Bündel::N,аҿаҳəара,gurppe
2521,Bündel::N,аҿаҳəара,gihppu
2522,Bündel::N,аҿаҳəара,kiäs'tu
2523,Bündel::N,аҿаҳəара,šnâpp
2524,Bündel::N,аҿаҳəара,пуччк
2525,Tasche::N,арҭмаҟ,veaskoe
2526,Tasche::N,арҭмаҟ,væssko
2527,Tasche::N,арҭмаҟ,lávkka
2528,Tasche::N,арҭмаҟ,lávka
2529,Tasche::N,арҭмаҟ,seahkka
2530,Tasche::N,арҭмаҟ,lavkkâ
2531,Tasche::N,арҭмаҟ,laukk
2532,Tasche::N,арҭмаҟ,суӎӎьк
2533,Tasche::N,арҭмаҟ,ло̄а̄ффк
2534,Eimer::N,аведра,bæhtoe
2535,Eimer::N,аведра,skiello
2536,Eimer::N,аведра,skállu
2537,Eimer::N,аведра,eebir
2538,Eimer::N,аведра,skääll
2539,Eimer::N,аведра,е̄мьперь
2540,Deckel::N,ахҩа,luehkie
2541,Deckel::N,ахҩа,låhkke
2542,Deckel::N,ахҩа,lohkki
2543,Deckel::N,ахҩа,lokke
2544,Deckel::N,ахҩа,lå´ǩǩ
2545,Deckel::N,ахҩа,ко̄а̄ххтнэсс
2546,Geschirr::N,ачысмаҭəа,lihtie
2547,Geschirr::N,ачысмаҭəа,lihte
2548,Geschirr::N,ачысмаҭəа,lihtit
2549,Geschirr::N,ачысмаҭəа,litte
2550,Geschirr::N,ачысмаҭəа,kärldõk
2551,Geschirr::N,ачысмаҭəа,ка̄ррь
2552,Sack::N,асакь,voesse
2553,Sack::N,асакь,vuossa
2554,Sack::N,асакь,seahkka
2555,Sack::N,асакь,sekkâ
2556,Sack::N,асакь,siâk'k
2557,Sack::N,асакь,ве̄ҏҏц
2558,Tasse::N,аҵəца,guksie
2559,Tasse::N,аҵəца,gåhppå
2560,Tasse::N,аҵəца,gohppu
2561,Tasse::N,аҵəца,pollo
2562,Tasse::N,аҵəца,kopp
2563,Tasse::N,аҵəца,на̄ххьп
2564,Topf::N,акаструлиа,baetie
2565,Topf::N,акаструлиа,krovhte
2566,Topf::N,акаструлиа,rujtta
2567,Topf::N,акаструлиа,giebbme
2568,Topf::N,акаструлиа,báhti
2569,Topf::N,акаструлиа,gievdni
2570,Topf::N,акаструлиа,pääti
2571,Topf::N,акаструлиа,kruâitt
2572,Topf::N,акаструлиа,кӣммьн
2573,Kessel::N,ачуан,giebnie
2574,Kessel::N,ачуан,skallo
2575,Kessel::N,ачуан,giebbme
2576,Kessel::N,ачуан,gieđbmi
2577,Kessel::N,ачуан,kiem'ni
2578,Kessel::N,ачуан,ǩie´mnn
2579,Kessel::N,ачуан,кӣммьн
2580,Nahrung::N,афатə,beapmoe
2581,Nahrung::N,афатə,biebbmo
2582,Nahrung::N,афатə,biebmu
2583,Nahrung::N,афатə,purrâmâš
2584,Nahrung::N,афатə,porrmõš
2585,Nahrung::N,афатə,по̄ррмушш
2586,Speise::N,афатə,beapmoe
2587,Speise::N,афатə,biebbmo
2588,Speise::N,афатə,biebmu
2589,Speise::N,афатə,määlis
2590,Speise::N,афатə,aasâs
2591,Speise::N,афатə,porrmõš
2592,Speise::N,афатə,по̄ррмушш
2593,Fleisch::N,акəац,bearkoe
2594,Fleisch::N,акəац,oadtje
2595,Fleisch::N,акəац,bierggo
2596,Fleisch::N,акəац,biergu
2597,Fleisch::N,акəац,uáž'ži
2598,Fleisch::N,акəац,vuä´ǯ'ǯ
2599,Fleisch::N,акəац,вуэннч
2600,Getreide::N,ачакуа,gernie
2601,Getreide::N,ачакуа,gårnne
2602,Getreide::N,ачакуа,gordni
2603,Getreide::N,ачакуа,valje
2604,Getreide::N,ачакуа,ле̄ййп
2605,Brei::N,ақашь,kraavhtse
2606,Brei::N,ақашь,ráktsa
2607,Brei::N,ақашь,buvru
2608,Brei::N,ақашь,suoḥâd
2609,Brei::N,ақашь,hutt
2610,Brei::N,ақашь,уххт
2611,Brot::N,ача,gaahkoe
2612,Brot::N,ача,lájbbe
2613,Brot::N,ача,stummpa
2614,Brot::N,ача,láibi
2615,Brot::N,ача,gáhkku
2616,Brot::N,ача,leibi
2617,Brot::N,ача,lei´bb
2618,Brot::N,ача,ле̄ййп
2619,Scheibe::N,аҽыҭ,snaejrie
2620,Scheibe::N,аҽыҭ,sárdde
2621,Scheibe::N,аҽыҭ,vajahas
2622,Scheibe::N,аҽыҭ,časkkis
2623,Scheibe::N,аҽыҭ,ča'skes
2624,Scheibe::N,аҽыҭ,ku´sǩǩ
2625,Scheibe::N,аҽыҭ,кусськ
2626,Scheibe::N,аҿаҵа,snaejrie
2627,Scheibe::N,аҿаҵа,sárdde
2628,Scheibe::N,аҿаҵа,vajahas
2629,Scheibe::N,аҿаҵа,časkkis
2630,Scheibe::N,аҿаҵа,ča'skes
2631,Scheibe::N,аҿаҵа,ku´sǩǩ
2632,Scheibe::N,аҿаҵа,кусськ
2633,Fett::N,ашша,buejtie
2634,Fett::N,ашша,vuodja
2635,Fett::N,ашша,buoidi
2636,Fett::N,ашша,pyei'di
2637,Fett::N,ашша,puõi´dd
2638,Fett::N,ашша,пуййт
2639,Butter::N,ахəша,voeje
2640,Butter::N,ахəша,vuodja
2641,Butter::N,ахəша,vuodja
2642,Butter::N,ахəша,vuojâ
2643,Butter::N,ахəша,vuõjj
2644,Butter::N,ахəша,вӯйй
2645,Öl::N,азеҭ,ålja
2646,Öl::N,азеҭ,ulljo
2647,Öl::N,азеҭ,oalljo
2648,Öl::N,азеҭ,olju
2649,Öl::N,азеҭ,oljo
2650,Öl::N,азеҭ,vuõjj
2651,Öl::N,азеҭ,вӯйй
2652,Salz::N,аџьыка,saelhtie
2653,Salz::N,аџьыка,sállte
2654,Salz::N,аџьыка,sálti
2655,Salz::N,аџьыка,sältti
2656,Salz::N,аџьыка,sä´ltt
2657,Salz::N,аџьыка,сӯлль
2658,Suppe::N,асуҧ,joptse
2659,Suppe::N,асуҧ,jupptsa
2660,Suppe::N,асуҧ,málli
2661,Suppe::N,асуҧ,määḷi
2662,Suppe::N,асуҧ,lieṃâ
2663,Suppe::N,асуҧ,liõmm
2664,Suppe::N,асуҧ,лӣмм
2665,Honig::N,ацха,hååneske
2666,Honig::N,ацха,meda
2667,Honig::N,ацха,miehta
2668,Honig::N,ацха,mietâ
2669,Honig::N,ацха,miõtt
2670,Honig::N,ацха,мӣдт
2671,Milch::N,ахш,mielhkie
2672,Milch::N,ахш,mielkke
2673,Milch::N,ахш,mielki
2674,Milch::N,ахш,miel'kki
2675,Milch::N,ахш,mie´lǩǩ
2676,Milch::N,ахш,ма̄ййт
2677,Tee::N,ачаи,löövje
2678,Tee::N,ачаи,tedja
2679,Tee::N,ачаи,deadju
2680,Tee::N,ачаи,čee
2681,Tee::N,ачаи,teej̣â
2682,Tee::N,ачаи,čee
2683,Tee::N,ачаи,чайй
2684,Leder::N,ацəа,hovre
2685,Leder::N,ацəа,sassne
2686,Leder::N,ацəа,náhkki
2687,Leder::N,ацəа,leaira
2688,Leder::N,ацəа,čevđi
2689,Leder::N,ацəа,čåu´dd
2690,Leder::N,ацəа,на̄ххьк
2691,Wolle::N,аласа,ålloe
2692,Wolle::N,аласа,hullo
2693,Wolle::N,аласа,ullu
2694,Wolle::N,аласа,ullo
2695,Wolle::N,аласа,oll
2696,Wolle::N,аласа,улл
2697,Stoff::N,Аба,tyjje
2698,Stoff::N,Аба,gápptás
2699,Stoff::N,Аба,stoaffa
2700,Stoff::N,Аба,ávnnas
2701,Stoff::N,Аба,käägus
2702,Stoff::N,Аба,aaunâs
2703,Stoff::N,Аба,лыййн
2704,Nadel::N,агəыр,naaloe
2705,Nadel::N,агəыр,nállo
2706,Nadel::N,агəыр,nállu
2707,Nadel::N,агəыр,nááḷu
2708,Nadel::N,агəыр,neu´ll
2709,Nadel::N,агəыр,нӣввьл
2710,Faden::N,арахəыц,laejkie
2711,Faden::N,арахəыц,hárppo
2712,Faden::N,арахəыц,árpu
2713,Faden::N,арахəыц,läigi
2714,Faden::N,арахəыц,lääi´j
2715,Faden::N,арахəыц,сӯнн
2716,Knopf::N,аҳəынҵəра,balhka
2717,Knopf::N,аҳəынҵəра,boallo
2718,Knopf::N,аҳəынҵəра,boallu
2719,Knopf::N,аҳəынҵəра,puál'lu
2720,Knopf::N,аҳəынҵəра,puäll
2721,Knopf::N,аҳəынҵəра,пуалл
2722,Knoten::N,аиқəҳəала,tjoelme
2723,Knoten::N,аиқəҳəала,tjuolmma
2724,Knoten::N,аиқəҳəала,čuolbma
2725,Knoten::N,аиқəҳəала,čuol'mâ
2726,Knoten::N,аиқəҳəала,čuõlmm
2727,Knoten::N,аиқəҳəала,чӯллм
2728,Farbe::N,ашəыга,klaerie
2729,Farbe::N,ашəыга,ivnne
2730,Farbe::N,ашəыга,bájnno
2731,Farbe::N,ашəыга,mola
2732,Farbe::N,ашəыга,fearga
2733,Farbe::N,ашəыга,maalâ
2734,Farbe::N,ашəыга,páinu
2735,Farbe::N,ашəыга,kälkk
2736,Farbe::N,ашəыга,по̄а̄ййн
2737,Kleidung::N,амаҭəа,tyjje
2738,Kleidung::N,амаҭəа,gárvvo
2739,Kleidung::N,амаҭəа,bivttas
2740,Kleidung::N,амаҭəа,piivtâs
2741,Kleidung::N,амаҭəа,pivoh
2742,Kleidung::N,амаҭəа,piiutâs
2743,Kleidung::N,амаҭəа,о̄а̄з
2744,Hemd::N,акьаҿ,sjåarhtoe
2745,Hemd::N,акьаҿ,skirtto
2746,Hemd::N,акьаҿ,báidi
2747,Hemd::N,акьаҿ,päiđi
2748,Hemd::N,акьаҿ,päidd
2749,Hemd::N,акьаҿ,па̄ййт
2750,Kragen::N,ахəда,döörhke
2751,Kragen::N,ахəда,tjiebet
2752,Kragen::N,ахəда,tjehpuris
2753,Kragen::N,ахəда,čeabet
2754,Kragen::N,ахəда,kráva
2755,Kragen::N,ахəда,siä'pulâs
2756,Kragen::N,ахəда,seäp'plõs
2757,Kragen::N,ахəда,ко̄а̄влас
2758,Ärmel::N,амаӷра,sissie
2759,Ärmel::N,амаӷра,sasse
2760,Ärmel::N,амаӷра,soadji
2761,Ärmel::N,амаӷра,suájá
2762,Ärmel::N,амаӷра,suäjj
2763,Ärmel::N,амаӷра,суэйй
2764,Hose::N,аиқəа,måvhka
2765,Hose::N,аиқəа,båkså
2766,Hose::N,аиқəа,buvssat
2767,Hose::N,аиқəа,puuvsah
2768,Hose::N,аиқəа,puus
2769,Hose::N,аиқəа,пукс
2770,Hose::N,аиқəа,ко̄а̄дтӭ
2771,Gürtel::N,амаҟа,juvvie
2772,Gürtel::N,амаҟа,beelhte
2773,Gürtel::N,амаҟа,avve
2774,Gürtel::N,амаҟа,getsam
2775,Gürtel::N,амаҟа,boagán
2776,Gürtel::N,амаҟа,pooṿij
2777,Gürtel::N,амаҟа,puäǥǥanj
2778,Gürtel::N,амаҟа,эвв
2779,Mütze::N,ахылҧа,tjohpe
2780,Mütze::N,ахылҧа,gahper
2781,Mütze::N,ахылҧа,gahpir
2782,Mütze::N,ахылҧа,kappeer
2783,Mütze::N,ахылҧа,keä´p'per
2784,Mütze::N,ахылҧа,кабперь
2785,Schuh::N,аимаа,gaamege
2786,Schuh::N,аимаа,gáma
2787,Schuh::N,аимаа,skuovva
2788,Schuh::N,аимаа,gáma
2789,Schuh::N,аимаа,kaamâ
2790,Schuh::N,аимаа,kaammi
2791,Schuh::N,аимаа,камаша
2792,Stiefel::N,амагə,steeblege
2793,Stiefel::N,амагə,stiebil
2794,Stiefel::N,амагə,sáhpis
2795,Stiefel::N,амагə,sáppat
2796,Stiefel::N,амагə,steevvil
2797,Stiefel::N,амагə,sa´ppi
2798,Stiefel::N,амагə,са̄ххпе
2799,Ring::N,амацəаз,rïngke
2800,Ring::N,амацəаз,suormas
2801,Ring::N,амацəаз,suorpmas
2802,Ring::N,амацəаз,suormâs
2803,Ring::N,амацəаз,suõrmâs
2804,Ring::N,амацəаз,сӯрмас
2805,Band::N,алента,baante
2806,Band::N,алента,bádde
2807,Band::N,алента,báddi
2808,Band::N,алента,päddi
2809,Band::N,алента,liântt
2810,Band::N,алента,källre´ppiǩ
2811,Band::N,алента,ля̄ӊӊт
2812,Kamm::N,ахҳəа,gaampe
2813,Kamm::N,ахҳəа,rájdam
2814,Kamm::N,ахҳəа,tjåhkom
2815,Kamm::N,ахҳəа,čohkun
2816,Kamm::N,ахҳəа,čohhoom
2817,Kamm::N,ахҳəа,čååǥǥam
2818,Kamm::N,ахҳəа,чоагкь
2819,Spiegel::N,асаркьа,guelmiedahke
2820,Spiegel::N,асаркьа,spiedjil
2821,Spiegel::N,асаркьа,speajal
2822,Spiegel::N,асаркьа,speeijal
2823,Spiegel::N,асаркьа,suei´mkar
2824,Spiegel::N,асаркьа,кыффкэмка̄ррь
2825,Spiegel::N,асаркьа,зе̄ркал
2826,Riemen::N,аа,györtenje
2827,Riemen::N,аа,rájppe
2828,Riemen::N,аа,garttsa
2829,Riemen::N,аа,lávži
2830,Riemen::N,аа,läbži
2831,Riemen::N,аа,läbǯǯ
2832,Riemen::N,аа,ре̄ммь
2833,Schnur::N,ашаха,gurrie
2834,Schnur::N,ашаха,gáras
2835,Schnur::N,ашаха,garca
2836,Schnur::N,ашаха,orrâ
2837,Schnur::N,ашаха,nue´rr
2838,Schnur::N,ашаха,нӯррь
2839,Leine::N,аҕура,baante
2840,Leine::N,аҕура,gájnno
2841,Leine::N,аҕура,báddi
2842,Leine::N,аҕура,oarra
2843,Leine::N,аҕура,läbži
2844,Leine::N,аҕура,läbǯǯ
2845,Leine::N,аҕура,ла̄ммч
2846,Decke::N,ахыза,gaptjese
2847,Decke::N,ахыза,rádno
2848,Decke::N,ахыза,gåbtjås
2849,Decke::N,ахыза,tæhppin
2850,Decke::N,ахыза,govččas
2851,Decke::N,ахыза,loovdâ
2852,Decke::N,ахыза,räänn
2853,Decke::N,ахыза,ра̄нн
2854,Kissen::N,ахчы,nalhke
2855,Kissen::N,ахчы,guoddá
2856,Kissen::N,ахчы,oajvevuolle
2857,Kissen::N,ахчы,guoddá
2858,Kissen::N,ахчы,bolsttar
2859,Kissen::N,ахчы,polster
2860,Kissen::N,ахчы,pee´ren
2861,Kissen::N,ахчы,pooddâšǩ
2862,Kissen::N,ахчы,по̄дэшк
2863,Tuch::N,акасы,tyjje
2864,Tuch::N,акасы,tyddja
2865,Tuch::N,акасы,gådo
2866,Tuch::N,акасы,liidni
2867,Tuch::N,акасы,läđđee
2868,Tuch::N,акасы,re´ppiǩ
2869,Tuch::N,акасы,ree´ppiǩ
2870,Tuch::N,акасы,ребпехь
2871,Handtuch::N,ампахьшьы,njaamelijnie
2872,Handtuch::N,ампахьшьы,sigárdahka
2873,Handtuch::N,ампахьшьы,sihkaldat
2874,Handtuch::N,ампахьшьы,siholdâs
2875,Handtuch::N,ампахьшьы,seekkldõs
2876,Handtuch::N,ампахьшьы,u´tree´lniǩ
2877,Handtuch::N,ампахьшьы,отеральнэхьк
2878,Kraft::N,амч,faamoe
2879,Kraft::N,амч,fábmo
2880,Kraft::N,амч,fápmu
2881,Kraft::N,амч,fááṃu
2882,Kraft::N,амч,viõkk
2883,Kraft::N,амч,вӣгк
2884,Stärke::N,амч,vieksiesvoete
2885,Stärke::N,амч,gievrrudahka
2886,Stärke::N,амч,gievrrodus
2887,Stärke::N,амч,veahka
2888,Stärke::N,амч,vuoibmi
2889,Stärke::N,амч,viek'sâvuotâ
2890,Stärke::N,амч,viõkk
2891,Stärke::N,амч,са̄м
2892,Stärke::N,амч,вӣгк
2893,Gesundheit::N,агəабзиара,healsoe
2894,Gesundheit::N,агəабзиара,starne
2895,Gesundheit::N,агəабзиара,hælsso
2896,Gesundheit::N,агəабзиара,varresvuohta
2897,Gesundheit::N,агəабзиара,dearvvasvuohta
2898,Gesundheit::N,агəабзиара,tie'rvâsvuotâ
2899,Gesundheit::N,агəабзиара,tiõrvâsvuõtt
2900,Gesundheit::N,агəабзиара,тӣрвасвӯдт
2901,Krankheit::N,ачымазара,skïemtjelasse
2902,Krankheit::N,ачымазара,skihpudahka
2903,Krankheit::N,ачымазара,dávdda
2904,Krankheit::N,ачымазара,vihke
2905,Krankheit::N,ачымазара,dávda
2906,Krankheit::N,ачымазара,tavdâ
2907,Krankheit::N,ачымазара,puá'cuvuotâ
2908,Krankheit::N,ачымазара,kõpp
2909,Krankheit::N,ачымазара,puõccmoš
2910,Krankheit::N,ачымазара,кэ̄бп
2911,Schmerz::N,ахьаа,haerhpie
2912,Schmerz::N,ахьаа,bávtjas
2913,Schmerz::N,ахьаа,bávčča
2914,Schmerz::N,ахьаа,tuške
2915,Schmerz::N,ахьаа,poovčâs
2916,Schmerz::N,ахьаа,tå´sǩǩ
2917,Schmerz::N,ахьаа,кэ̄бп
2918,Wunde::N,ахəра,saejrie
2919,Wunde::N,ахəра,hávve
2920,Wunde::N,ахəра,hávvi
2921,Wunde::N,ахəра,hävvi
2922,Wunde::N,ахəра,hää´vv
2923,Wunde::N,ахəра,ра̄ӊӊҍ
2924,Fieber::N,ашоура,vaejlie
2925,Fieber::N,ашоура,fiebar
2926,Fieber::N,ашоура,báhkkadávda
2927,Fieber::N,ашоура,žaar
2928,Fieber::N,ашоура,жоарр
2929,Arznei::N,ахəшə,daalhkesh
2930,Arznei::N,ахəшə,dálkas
2931,Arznei::N,ахəшə,dálkkas
2932,Arznei::N,ахəшə,taalhâs
2933,Arznei::N,ахəшə,lekittâs
2934,Arznei::N,ахəшə,taalkâs
2935,Arznei::N,ахəшə,лоаддв
2936,Brücke::N,ацҳа,pruvvie
2937,Brücke::N,ацҳа,råvve
2938,Brücke::N,ацҳа,šaldi
2939,Brücke::N,ацҳа,šalde
2940,Brücke::N,ацҳа,mostt
2941,Brücke::N,ацҳа,мо̄сст
2942,Brunnen::N,аҵыџь,prutnie
2943,Brunnen::N,аҵыџь,ruddne
2944,Brunnen::N,аҵыџь,gáivo
2945,Brunnen::N,аҵыџь,káivu
2946,Brunnen::N,аҵыџь,käivv
2947,Brunnen::N,аҵыџь,ка̄ййв
2948,Weide::N,аҳəырҭа,gåatome
2949,Weide::N,аҳəырҭа,guohtom
2950,Weide::N,аҳəырҭа,guohtun
2951,Weide::N,аҳəырҭа,kuátu
2952,Weide::N,аҳəырҭа,luátu
2953,Weide::N,аҳəырҭа,та̄нтар
2954,Pfad::N,амхəасҭа,baalka
2955,Pfad::N,амхəасҭа,bálges
2956,Pfad::N,амхəасҭа,bálggis
2957,Pfad::N,амхəасҭа,päälgis
2958,Pfad::N,амхəасҭа,pää´ljes
2959,Pfad::N,амхəасҭа,поалкас
2960,Weg::N,амҩа,geajnoe
2961,Weg::N,амҩа,gæjnno
2962,Weg::N,амҩа,væddja
2963,Weg::N,амҩа,geaidnu
2964,Weg::N,амҩа,luod'dâ
2965,Weg::N,амҩа,čuâǥǥas
2966,Weg::N,амҩа,чуэкас
2967,Straße::N,амҩа,geajnoe
2968,Straße::N,амҩа,joene
2969,Straße::N,амҩа,gahttun
2970,Straße::N,амҩа,geaidnu
2971,Straße::N,амҩа,maađij
2972,Straße::N,амҩа,uu´lec
2973,Straße::N,амҩа,чуэкас
2974,Dorf::N,ақыҭа,sïjte
2975,Dorf::N,ақыҭа,bájkke
2976,Dorf::N,ақыҭа,gilli
2977,Dorf::N,ақыҭа,sijdâ
2978,Dorf::N,ақыҭа,sijdd
2979,Dorf::N,ақыҭа,сыййт
2980,Stadt::N,ақалақь,staare
2981,Stadt::N,ақалақь,sjeltie
2982,Stadt::N,ақалақь,stáda
2983,Stadt::N,ақалақь,gávpot
2984,Stadt::N,ақалақь,kaavpug
2985,Stadt::N,ақалақь,lâ´nn
2986,Stadt::N,ақалақь,gåårad
2987,Stadt::N,ақалақь,ланнҍ
2988,Brief::N,ашəҟəы,prievie
2989,Brief::N,ашəҟəы,girjje
2990,Brief::N,ашəҟəы,reive
2991,Brief::N,ашəҟəы,kirje
2992,Brief::N,ашəҟəы,ǩe´rjj
2993,Brief::N,ашəҟəы,кыррьй
2994,Buch::N,ашəҟəы,gærja
2995,Buch::N,ашəҟəы,girjje
2996,Buch::N,ашəҟəы,girji
2997,Buch::N,ашəҟəы,kirje
2998,Buch::N,ашəҟəы,ǩe´rjj
2999,Buch::N,ашəҟəы,кыррьй
3000,Buchstabe::N,анбан,baakoe
3001,Buchstabe::N,анбан,bokstávva
3002,Buchstabe::N,анбан,bustávva
3003,Buchstabe::N,анбан,puustav
3004,Buchstabe::N,анбан,bukva
3005,Buchstabe::N,анбан,буква
3006,Zeitung::N,агазеҭ,plaerie
3007,Zeitung::N,агазеҭ,avijssa
3008,Zeitung::N,агазеҭ,bláđđi
3009,Zeitung::N,агазеҭ,aavis
3010,Zeitung::N,агазеҭ,listt
3011,Zeitung::N,агазеҭ,ga´zaat
3012,Zeitung::N,агазеҭ,газет
3013,Leben::N,аҧсҭазаара,hïegke
3014,Leben::N,аҧсҭазаара,hægga
3015,Leben::N,аҧсҭазаара,iellem
