,Concept_ID,se,ro
3147,Scheibe::N,ča'skes,bucată
3148,Scheibe::N,ku´sǩǩ,felie
3149,Scheibe::N,ku´sǩǩ,bucată
3150,Scheibe::N,кусськ,felie
3151,Scheibe::N,кусськ,bucată
3152,Fett::N,buejtie,untură
3153,Fett::N,buejtie,grăsime
3154,Fett::N,vuodja,untură
3155,Fett::N,vuodja,grăsime
3156,Fett::N,buoidi,untură
3157,Fett::N,buoidi,grăsime
3158,Fett::N,pyei'di,untură
3159,Fett::N,pyei'di,grăsime
3160,Fett::N,puõi´dd,untură
3161,Fett::N,puõi´dd,grăsime
3162,Fett::N,пуййт,untură
3163,Fett::N,пуййт,grăsime
3164,Butter::N,voeje,unt
3165,Butter::N,vuodja,unt
3166,Butter::N,vuodja,unt
3167,Butter::N,vuojâ,unt
3168,Butter::N,vuõjj,unt
3169,Butter::N,вӯйй,unt
3170,Öl::N,ålja,ulei
3171,Öl::N,ulljo,ulei
3172,Öl::N,oalljo,ulei
3173,Öl::N,olju,ulei
3174,Öl::N,oljo,ulei
3175,Öl::N,vuõjj,ulei
3176,Öl::N,вӯйй,ulei
3177,Salz::N,saelhtie,sare
3178,Salz::N,sállte,sare
3179,Salz::N,sálti,sare
3180,Salz::N,sältti,sare
3181,Salz::N,sä´ltt,sare
3182,Salz::N,сӯлль,sare
3183,Suppe::N,joptse,supă
3184,Suppe::N,joptse,ciorbă
3185,Suppe::N,jupptsa,supă
3186,Suppe::N,jupptsa,ciorbă
3187,Suppe::N,málli,supă
3188,Suppe::N,málli,ciorbă
3189,Suppe::N,määḷi,supă
3190,Suppe::N,määḷi,ciorbă
3191,Suppe::N,lieṃâ,supă
3192,Suppe::N,lieṃâ,ciorbă
3193,Suppe::N,liõmm,supă
3194,Suppe::N,liõmm,ciorbă
3195,Suppe::N,лӣмм,supă
3196,Suppe::N,лӣмм,ciorbă
3197,Honig::N,hååneske,miere
3198,Honig::N,meda,miere
3199,Honig::N,miehta,miere
3200,Honig::N,mietâ,miere
3201,Honig::N,miõtt,miere
3202,Honig::N,мӣдт,miere
3203,Milch::N,mielhkie,lapte
3204,Milch::N,mielkke,lapte
3205,Milch::N,mielki,lapte
3206,Milch::N,miel'kki,lapte
3207,Milch::N,mie´lǩǩ,lapte
3208,Milch::N,ма̄ййт,lapte
3209,Tee::N,löövje,ceai
3210,Tee::N,tedja,ceai
3211,Tee::N,deadju,ceai
3212,Tee::N,čee,ceai
3213,Tee::N,teej̣â,ceai
3214,Tee::N,čee,ceai
3215,Tee::N,чайй,ceai
3216,Leder::N,hovre,piele
3217,Leder::N,sassne,piele
3218,Leder::N,náhkki,piele
3219,Leder::N,leaira,piele
3220,Leder::N,čevđi,piele
3221,Leder::N,čåu´dd,piele
3222,Leder::N,на̄ххьк,piele
3223,Wolle::N,ålloe,lână
3224,Wolle::N,hullo,lână
3225,Wolle::N,ullu,lână
3226,Wolle::N,ullo,lână
3227,Wolle::N,oll,lână
3228,Wolle::N,улл,lână
3229,Stoff::N,tyjje,stofă
3230,Stoff::N,gápptás,stofă
3231,Stoff::N,stoaffa,stofă
3232,Stoff::N,ávnnas,stofă
3233,Stoff::N,käägus,stofă
3234,Stoff::N,aaunâs,stofă
3235,Stoff::N,лыййн,stofă
3236,Nadel::N,naaloe,ac
3237,Nadel::N,nállo,ac
3238,Nadel::N,nállu,ac
3239,Nadel::N,nááḷu,ac
3240,Nadel::N,neu´ll,ac
3241,Nadel::N,нӣввьл,ac
3242,Faden::N,laejkie,ață
3243,Faden::N,hárppo,ață
3244,Faden::N,árpu,ață
3245,Faden::N,läigi,ață
3246,Faden::N,lääi´j,ață
3247,Faden::N,сӯнн,ață
3248,Knopf::N,balhka,buton
3249,Knopf::N,boallo,buton
3250,Knopf::N,boallu,buton
3251,Knopf::N,puál'lu,buton
3252,Knopf::N,puäll,buton
3253,Knopf::N,пуалл,buton
3254,Knoten::N,tjoelme,nod
3255,Knoten::N,tjuolmma,nod
3256,Knoten::N,čuolbma,nod
3257,Knoten::N,čuol'mâ,nod
3258,Knoten::N,čuõlmm,nod
3259,Knoten::N,чӯллм,nod
3260,Farbe::N,klaerie,vopsea
3261,Farbe::N,ivnne,vopsea
3262,Farbe::N,bájnno,vopsea
3263,Farbe::N,mola,vopsea
3264,Farbe::N,fearga,vopsea
3265,Farbe::N,maalâ,vopsea
3266,Farbe::N,páinu,vopsea
3267,Farbe::N,kälkk,vopsea
3268,Farbe::N,по̄а̄ййн,vopsea
3269,Kleidung::N,tyjje,haine
3270,Kleidung::N,tyjje,îmbrăcăminte
3271,Kleidung::N,gárvvo,haine
3272,Kleidung::N,gárvvo,îmbrăcăminte
3273,Kleidung::N,bivttas,haine
3274,Kleidung::N,bivttas,îmbrăcăminte
3275,Kleidung::N,piivtâs,haine
3276,Kleidung::N,piivtâs,îmbrăcăminte
3277,Kleidung::N,pivoh,haine
3278,Kleidung::N,pivoh,îmbrăcăminte
3279,Kleidung::N,piiutâs,haine
3280,Kleidung::N,piiutâs,îmbrăcăminte
3281,Kleidung::N,о̄а̄з,haine
3282,Kleidung::N,о̄а̄з,îmbrăcăminte
3283,Hemd::N,sjåarhtoe,cămașă
3284,Hemd::N,skirtto,cămașă
3285,Hemd::N,báidi,cămașă
3286,Hemd::N,päiđi,cămașă
3287,Hemd::N,päidd,cămașă
3288,Hemd::N,па̄ййт,cămașă
3289,Kragen::N,döörhke,guler
3290,Kragen::N,tjiebet,guler
3291,Kragen::N,tjehpuris,guler
3292,Kragen::N,čeabet,guler
3293,Kragen::N,kráva,guler
3294,Kragen::N,siä'pulâs,guler
3295,Kragen::N,seäp'plõs,guler
3296,Kragen::N,ко̄а̄влас,guler
3297,Ärmel::N,sissie,mânecă
3298,Ärmel::N,sasse,mânecă
3299,Ärmel::N,soadji,mânecă
3300,Ärmel::N,suájá,mânecă
3301,Ärmel::N,suäjj,mânecă
3302,Ärmel::N,суэйй,mânecă
3303,Hose::N,måvhka,pantaloni
3304,Hose::N,båkså,pantaloni
3305,Hose::N,buvssat,pantaloni
3306,Hose::N,puuvsah,pantaloni
3307,Hose::N,puus,pantaloni
3308,Hose::N,пукс,pantaloni
3309,Hose::N,ко̄а̄дтӭ,pantaloni
3310,Gürtel::N,juvvie,cordon
3311,Gürtel::N,beelhte,cordon
3312,Gürtel::N,avve,cordon
3313,Gürtel::N,getsam,cordon
3314,Gürtel::N,boagán,cordon
3315,Gürtel::N,pooṿij,cordon
3316,Gürtel::N,puäǥǥanj,cordon
3317,Gürtel::N,эвв,cordon
3318,Mütze::N,tjohpe,șapcă
3319,Mütze::N,gahper,șapcă
3320,Mütze::N,gahpir,șapcă
3321,Mütze::N,kappeer,șapcă
3322,Mütze::N,keä´p'per,șapcă
3323,Mütze::N,кабперь,șapcă
3324,Schuh::N,gaamege,gheată
3325,Schuh::N,gáma,gheată
3326,Schuh::N,skuovva,gheată
3327,Schuh::N,gáma,gheată
3328,Schuh::N,kaamâ,gheată
3329,Schuh::N,kaammi,gheată
3330,Schuh::N,камаша,gheată
3331,Stiefel::N,steeblege,cizmă
3332,Stiefel::N,stiebil,cizmă
3333,Stiefel::N,sáhpis,cizmă
3334,Stiefel::N,sáppat,cizmă
3335,Stiefel::N,steevvil,cizmă
3336,Stiefel::N,sa´ppi,cizmă
3337,Stiefel::N,са̄ххпе,cizmă
3338,Ring::N,rïngke,inel
3339,Ring::N,rïngke,verigă
3340,Ring::N,suormas,inel
3341,Ring::N,suormas,verigă
3342,Ring::N,suorpmas,inel
3343,Ring::N,suorpmas,verigă
3344,Ring::N,suormâs,inel
3345,Ring::N,suormâs,verigă
3346,Ring::N,suõrmâs,inel
3347,Ring::N,suõrmâs,verigă
3348,Ring::N,сӯрмас,inel
3349,Ring::N,сӯрмас,verigă
3350,Band::N,baante,panglică
3351,Band::N,baante,șiret
3352,Band::N,bádde,panglică
3353,Band::N,bádde,șiret
3354,Band::N,báddi,panglică
3355,Band::N,báddi,șiret
3356,Band::N,päddi,panglică
3357,Band::N,päddi,șiret
3358,Band::N,liântt,panglică
3359,Band::N,liântt,șiret
3360,Band::N,källre´ppiǩ,panglică
3361,Band::N,källre´ppiǩ,șiret
3362,Band::N,ля̄ӊӊт,panglică
3363,Band::N,ля̄ӊӊт,șiret
3364,Kamm::N,gaampe,pieptene
3365,Kamm::N,rájdam,pieptene
3366,Kamm::N,tjåhkom,pieptene
3367,Kamm::N,čohkun,pieptene
3368,Kamm::N,čohhoom,pieptene
3369,Kamm::N,čååǥǥam,pieptene
3370,Kamm::N,чоагкь,pieptene
3371,Spiegel::N,guelmiedahke,oglindă
3372,Spiegel::N,spiedjil,oglindă
3373,Spiegel::N,speajal,oglindă
3374,Spiegel::N,speeijal,oglindă
3375,Spiegel::N,suei´mkar,oglindă
3376,Spiegel::N,кыффкэмка̄ррь,oglindă
3377,Spiegel::N,зе̄ркал,oglindă
3378,Riemen::N,györtenje,curea
3379,Riemen::N,rájppe,curea
3380,Riemen::N,garttsa,curea
3381,Riemen::N,lávži,curea
3382,Riemen::N,läbži,curea
3383,Riemen::N,läbǯǯ,curea
3384,Riemen::N,ре̄ммь,curea
3385,Schnur::N,gurrie,funie
3386,Schnur::N,gurrie,sfoară
3387,Schnur::N,gáras,funie
3388,Schnur::N,gáras,sfoară
3389,Schnur::N,garca,funie
3390,Schnur::N,garca,sfoară
3391,Schnur::N,orrâ,funie
3392,Schnur::N,orrâ,sfoară
3393,Schnur::N,nue´rr,funie
3394,Schnur::N,nue´rr,sfoară
3395,Schnur::N,нӯррь,funie
3396,Schnur::N,нӯррь,sfoară
3397,Leine::N,baante,lesă
3398,Leine::N,baante,curea
3399,Leine::N,gájnno,lesă
3400,Leine::N,gájnno,curea
3401,Leine::N,báddi,lesă
3402,Leine::N,báddi,curea
3403,Leine::N,oarra,lesă
3404,Leine::N,oarra,curea
3405,Leine::N,läbži,lesă
3406,Leine::N,läbži,curea
3407,Leine::N,läbǯǯ,lesă
3408,Leine::N,läbǯǯ,curea
3409,Leine::N,ла̄ммч,lesă
3410,Leine::N,ла̄ммч,curea
3411,Decke::N,gaptjese,pătură
3412,Decke::N,rádno,pătură
3413,Decke::N,gåbtjås,pătură
3414,Decke::N,tæhppin,pătură
3415,Decke::N,govččas,pătură
3416,Decke::N,loovdâ,pătură
3417,Decke::N,räänn,pătură
3418,Decke::N,ра̄нн,pătură
3419,Kissen::N,nalhke,pernă
3420,Kissen::N,guoddá,pernă
3421,Kissen::N,oajvevuolle,pernă
3422,Kissen::N,guoddá,pernă
3423,Kissen::N,bolsttar,pernă
3424,Kissen::N,polster,pernă
3425,Kissen::N,pee´ren,pernă
3426,Kissen::N,pooddâšǩ,pernă
3427,Kissen::N,по̄дэшк,pernă
3428,Tuch::N,tyjje,batic
3429,Tuch::N,tyddja,batic
3430,Tuch::N,gådo,batic
3431,Tuch::N,liidni,batic
3432,Tuch::N,läđđee,batic
3433,Tuch::N,re´ppiǩ,batic
3434,Tuch::N,ree´ppiǩ,batic
3435,Tuch::N,ребпехь,batic
3436,Handtuch::N,njaamelijnie,prosop
3437,Handtuch::N,njaamelijnie,ștergar
3438,Handtuch::N,sigárdahka,prosop
3439,Handtuch::N,sigárdahka,ștergar
3440,Handtuch::N,sihkaldat,prosop
3441,Handtuch::N,sihkaldat,ștergar
3442,Handtuch::N,siholdâs,prosop
3443,Handtuch::N,siholdâs,ștergar
3444,Handtuch::N,seekkldõs,prosop
3445,Handtuch::N,seekkldõs,ștergar
3446,Handtuch::N,u´tree´lniǩ,prosop
3447,Handtuch::N,u´tree´lniǩ,ștergar
3448,Handtuch::N,отеральнэхьк,prosop
3449,Handtuch::N,отеральнэхьк,ștergar
3450,Kraft::N,faamoe,forță
3451,Kraft::N,faamoe,putere
3452,Kraft::N,fábmo,forță
3453,Kraft::N,fábmo,putere
3454,Kraft::N,fápmu,forță
3455,Kraft::N,fápmu,putere
3456,Kraft::N,fááṃu,forță
3457,Kraft::N,fááṃu,putere
3458,Kraft::N,viõkk,forță
3459,Kraft::N,viõkk,putere
3460,Kraft::N,вӣгк,forță
3461,Kraft::N,вӣгк,putere
3462,Stärke::N,vieksiesvoete,tărie
3463,Stärke::N,vieksiesvoete,vigoare
3464,Stärke::N,gievrrudahka,tărie
3465,Stärke::N,gievrrudahka,vigoare
3466,Stärke::N,gievrrodus,tărie
3467,Stärke::N,gievrrodus,vigoare
3468,Stärke::N,veahka,tărie
3469,Stärke::N,veahka,vigoare
3470,Stärke::N,vuoibmi,tărie
3471,Stärke::N,vuoibmi,vigoare
3472,Stärke::N,viek'sâvuotâ,tărie
3473,Stärke::N,viek'sâvuotâ,vigoare
3474,Stärke::N,viõkk,tărie
3475,Stärke::N,viõkk,vigoare
3476,Stärke::N,са̄м,tărie
3477,Stärke::N,са̄м,vigoare
3478,Stärke::N,вӣгк,tărie
3479,Stärke::N,вӣгк,vigoare
3480,Gesundheit::N,healsoe,sănătate
3481,Gesundheit::N,starne,sănătate
3482,Gesundheit::N,hælsso,sănătate
3483,Gesundheit::N,varresvuohta,sănătate
3484,Gesundheit::N,dearvvasvuohta,sănătate
3485,Gesundheit::N,tie'rvâsvuotâ,sănătate
3486,Gesundheit::N,tiõrvâsvuõtt,sănătate
3487,Gesundheit::N,тӣрвасвӯдт,sănătate
3488,Krankheit::N,skïemtjelasse,boală
3489,Krankheit::N,skïemtjelasse,maladie
3490,Krankheit::N,skihpudahka,boală
3491,Krankheit::N,skihpudahka,maladie
3492,Krankheit::N,dávdda,boală
3493,Krankheit::N,dávdda,maladie
3494,Krankheit::N,vihke,boală
3495,Krankheit::N,vihke,maladie
3496,Krankheit::N,dávda,boală
3497,Krankheit::N,dávda,maladie
3498,Krankheit::N,tavdâ,boală
3499,Krankheit::N,tavdâ,maladie
3500,Krankheit::N,puá'cuvuotâ,boală
3501,Krankheit::N,puá'cuvuotâ,maladie
3502,Krankheit::N,kõpp,boală
3503,Krankheit::N,kõpp,maladie
3504,Krankheit::N,puõccmoš,boală
3505,Krankheit::N,puõccmoš,maladie
3506,Krankheit::N,кэ̄бп,boală
3507,Krankheit::N,кэ̄бп,maladie
3508,Schmerz::N,haerhpie,durere
3509,Schmerz::N,bávtjas,durere
3510,Schmerz::N,bávčča,durere
3511,Schmerz::N,tuške,durere
3512,Schmerz::N,poovčâs,durere
3513,Schmerz::N,tå´sǩǩ,durere
3514,Schmerz::N,кэ̄бп,durere
3515,Wunde::N,saejrie,rană
3516,Wunde::N,hávve,rană
3517,Wunde::N,hávvi,rană
3518,Wunde::N,hävvi,rană
3519,Wunde::N,hää´vv,rană
3520,Wunde::N,ра̄ӊӊҍ,rană
3521,Fieber::N,vaejlie,febră
3522,Fieber::N,fiebar,febră
3523,Fieber::N,báhkkadávda,febră
3524,Fieber::N,žaar,febră
3525,Fieber::N,жоарр,febră
3526,Arznei::N,daalhkesh,leac
3527,Arznei::N,daalhkesh,medicament
3528,Arznei::N,dálkas,leac
3529,Arznei::N,dálkas,medicament
3530,Arznei::N,dálkkas,leac
3531,Arznei::N,dálkkas,medicament
3532,Arznei::N,taalhâs,leac
3533,Arznei::N,taalhâs,medicament
3534,Arznei::N,lekittâs,leac
3535,Arznei::N,lekittâs,medicament
3536,Arznei::N,taalkâs,leac
3537,Arznei::N,taalkâs,medicament
3538,Arznei::N,лоаддв,leac
3539,Arznei::N,лоаддв,medicament
3540,Brücke::N,pruvvie,pod
3541,Brücke::N,pruvvie,punte
3542,Brücke::N,råvve,pod
3543,Brücke::N,råvve,punte
3544,Brücke::N,šaldi,pod
3545,Brücke::N,šaldi,punte
3546,Brücke::N,šalde,pod
3547,Brücke::N,šalde,punte
3548,Brücke::N,mostt,pod
3549,Brücke::N,mostt,punte
3550,Brücke::N,мо̄сст,pod
3551,Brücke::N,мо̄сст,punte
3552,Brunnen::N,prutnie,puț
3553,Brunnen::N,ruddne,puț
3554,Brunnen::N,gáivo,puț
3555,Brunnen::N,káivu,puț
3556,Brunnen::N,käivv,puț
3557,Brunnen::N,ка̄ййв,puț
3558,Weide::N,gåatome,izlaz
3559,Weide::N,gåatome,pășune
3560,Weide::N,guohtom,izlaz
3561,Weide::N,guohtom,pășune
3562,Weide::N,guohtun,izlaz
3563,Weide::N,guohtun,pășune
3564,Weide::N,kuátu,izlaz
3565,Weide::N,kuátu,pășune
3566,Weide::N,luátu,izlaz
3567,Weide::N,luátu,pășune
3568,Weide::N,та̄нтар,izlaz
3569,Weide::N,та̄нтар,pășune
3570,Pfad::N,baalka,cărare
3571,Pfad::N,bálges,cărare
3572,Pfad::N,bálggis,cărare
3573,Pfad::N,päälgis,cărare
3574,Pfad::N,pää´ljes,cărare
3575,Pfad::N,поалкас,cărare
3576,Weg::N,geajnoe,drum
3577,Weg::N,gæjnno,drum
3578,Weg::N,væddja,drum
3579,Weg::N,geaidnu,drum
3580,Weg::N,luod'dâ,drum
3581,Weg::N,čuâǥǥas,drum
3582,Weg::N,чуэкас,drum
3583,Straße::N,geajnoe,cale
3584,Straße::N,geajnoe,stradă
3585,Straße::N,joene,cale
3586,Straße::N,joene,stradă
3587,Straße::N,gahttun,cale
3588,Straße::N,gahttun,stradă
3589,Straße::N,geaidnu,cale
3590,Straße::N,geaidnu,stradă
3591,Straße::N,maađij,cale
3592,Straße::N,maađij,stradă
3593,Straße::N,uu´lec,cale
3594,Straße::N,uu´lec,stradă
3595,Straße::N,чуэкас,cale
3596,Straße::N,чуэкас,stradă
3597,Dorf::N,sïjte,sat
3598,Dorf::N,bájkke,sat
3599,Dorf::N,gilli,sat
3600,Dorf::N,sijdâ,sat
3601,Dorf::N,sijdd,sat
3602,Dorf::N,сыййт,sat
3603,Stadt::N,staare,oraș
3604,Stadt::N,sjeltie,oraș
3605,Stadt::N,stáda,oraș
3606,Stadt::N,gávpot,oraș
3607,Stadt::N,kaavpug,oraș
3608,Stadt::N,lâ´nn,oraș
3609,Stadt::N,gåårad,oraș
3610,Stadt::N,ланнҍ,oraș
3611,Brief::N,prievie,scrisoare
3612,Brief::N,girjje,scrisoare
3613,Brief::N,reive,scrisoare
3614,Brief::N,kirje,scrisoare
3615,Brief::N,ǩe´rjj,scrisoare
3616,Brief::N,кыррьй,scrisoare
3617,Buch::N,gærja,carte
3618,Buch::N,girjje,carte
3619,Buch::N,girji,carte
3620,Buch::N,kirje,carte
3621,Buch::N,ǩe´rjj,carte
3622,Buch::N,кыррьй,carte
3623,Buchstabe::N,baakoe,literă
3624,Buchstabe::N,baakoe,caracter
3625,Buchstabe::N,bokstávva,literă
3626,Buchstabe::N,bokstávva,caracter
3627,Buchstabe::N,bustávva,literă
3628,Buchstabe::N,bustávva,caracter
3629,Buchstabe::N,puustav,literă
3630,Buchstabe::N,puustav,caracter
3631,Buchstabe::N,bukva,literă
3632,Buchstabe::N,bukva,caracter
3633,Buchstabe::N,буква,literă
3634,Buchstabe::N,буква,caracter
3635,Zeitung::N,plaerie,ziar
3636,Zeitung::N,plaerie,gazetă
3637,Zeitung::N,avijssa,ziar
3638,Zeitung::N,avijssa,gazetă
3639,Zeitung::N,bláđđi,ziar
3640,Zeitung::N,bláđđi,gazetă
3641,Zeitung::N,aavis,ziar
3642,Zeitung::N,aavis,gazetă
3643,Zeitung::N,listt,ziar
3644,Zeitung::N,listt,gazetă
3645,Zeitung::N,ga´zaat,ziar
3646,Zeitung::N,ga´zaat,gazetă
3647,Zeitung::N,газет,ziar
3648,Zeitung::N,газет,gazetă
3649,Leben::N,hïegke,viață
3650,Leben::N,hægga,viață
3651,Leben::N,iellem,viață
3652,Leben::N,viessom,viață
3653,Leben::N,eallin,viață
3654,Leben::N,eellim,viață
3655,Leben::N,jie´llem,viață
3656,Leben::N,я̄лл,viață
3657,Tod::N,jaame,moarte
3658,Tod::N,jábmem,moarte
3659,Tod::N,jápmin,moarte
3660,Tod::N,jäämmim,moarte
3661,Tod::N,så´rmm,moarte
3662,Tod::N,jää´mmem,moarte
3663,Tod::N,соаррьм,moarte
3664,Grab::N,gaelmie,groapă
3665,Grab::N,gaelmie,mormânt
3666,Grab::N,ráhpo,groapă
3667,Grab::N,ráhpo,mormânt
3668,Grab::N,hávdde,groapă
3669,Grab::N,hávdde,mormânt
3670,Grab::N,hávdi,groapă
3671,Grab::N,hávdi,mormânt
3672,Grab::N,hävdi,groapă
3673,Grab::N,hävdi,mormânt
3674,Grab::N,äu´dd,groapă
3675,Grab::N,äu´dd,mormânt
3676,Grab::N,ка̄лльм,groapă
3677,Grab::N,ка̄лльм,mormânt
3678,Kirche::N,gærhkoe,biserică
3679,Kirche::N,girkko,biserică
3680,Kirche::N,girku,biserică
3681,Kirche::N,kirkko,biserică
3682,Kirche::N,ceerkav,biserică
3683,Kirche::N,цэ̄ркав,biserică
3684,Sünde::N,sådtoe,păcat
3685,Sünde::N,suddo,păcat
3686,Sünde::N,suddu,păcat
3687,Sünde::N,suddo,păcat
3688,Sünde::N,reä´ǩ'ǩ,păcat
3689,Gott::N,jupmele,zeu
3690,Gott::N,jubmel,zeu
3691,Gott::N,ipmil,zeu
3692,Gott::N,immeel,zeu
3693,Gott::N,e´mmel,zeu
3694,Gott::N,иммель,zeu
3695,Arbeiter::N,barkije,muncitor
3696,Arbeiter::N,barggoulmusj,muncitor
3697,Arbeiter::N,bargi,muncitor
3698,Arbeiter::N,pargee,muncitor
3699,Arbeiter::N,reâugglaž,muncitor
3700,Arbeiter::N,лыххкэй,muncitor
3701,Chef::N,åvtehke,șef
3702,Chef::N,oajvve,șef
3703,Chef::N,hoavda,șef
3704,Chef::N,hovdâ,șef
3705,Chef::N,uái'vi,șef
3706,Chef::N,ä´ttem,șef
3707,Chef::N,vuei´vvooumaž,șef
3708,Chef::N,выгкэй,șef
3709,Chef::N,вӯййкьей,șef
3710,Chef::N,вуэййв,șef
3711,Meister::N,ööhpehtæjja,meșter
3712,Meister::N,ööhpehtæjja,maestru
3713,Meister::N,åhpadiddje,meșter
3714,Meister::N,åhpadiddje,maestru
3715,Meister::N,čeahppi,meșter
3716,Meister::N,čeahppi,maestru
3717,Meister::N,meašttir,meșter
3718,Meister::N,meašttir,maestru
3719,Meister::N,miäš'tár,meșter
3720,Meister::N,miäš'tár,maestru
3721,Meister::N,määstär,meșter
3722,Meister::N,määstär,maestru
3723,Meister::N,че̄ххьп,meșter
3724,Meister::N,че̄ххьп,maestru
3725,Arzt::N,dåaktere,medic
3726,Arzt::N,dåaktere,doctor
3727,Arzt::N,dåktår,medic
3728,Arzt::N,dåktår,doctor
3729,Arzt::N,dálkudiddje,medic
3730,Arzt::N,dálkudiddje,doctor
3731,Arzt::N,doavttir,medic
3732,Arzt::N,doavttir,doctor
3733,Arzt::N,tuáh'tár,medic
3734,Arzt::N,tuáh'tár,doctor
3735,Arzt::N,dåhttar,medic
3736,Arzt::N,dåhttar,doctor
3737,Arzt::N,лыххцэй,medic
3738,Arzt::N,лыххцэй,doctor
3739,Lehrer::N,lohkehtæjja,profesor
3740,Lehrer::N,lohkehtæjja,învățător
3741,Lehrer::N,skåvlik,profesor
3742,Lehrer::N,skåvlik,învățător
3743,Lehrer::N,åjpadiddje,profesor
3744,Lehrer::N,åjpadiddje,învățător
3745,Lehrer::N,oahpaheaddji,profesor
3746,Lehrer::N,oahpaheaddji,învățător
3747,Lehrer::N,máttááttijjee,profesor
3748,Lehrer::N,máttááttijjee,învățător
3749,Lehrer::N,u´čtee´l,profesor
3750,Lehrer::N,u´čtee´l,învățător
3751,Lehrer::N,mätt'teei,profesor
3752,Lehrer::N,mätt'teei,învățător
3753,Lehrer::N,уххцэй,profesor
3754,Lehrer::N,уххцэй,învățător
3755,Geld::N,vierhtie,bani
3756,Geld::N,vierhtie,parale
3757,Geld::N,ruhta,bani
3758,Geld::N,ruhta,parale
3759,Geld::N,biednik,bani
3760,Geld::N,biednik,parale
3761,Geld::N,ruhta,bani
3762,Geld::N,ruhta,parale
3763,Geld::N,ruttâ,bani
3764,Geld::N,ruttâ,parale
3765,Geld::N,teä´ǧ'ǧ,bani
3766,Geld::N,teä´ǧ'ǧ,parale
3767,Geld::N,те̄ӈӈьк,bani
3768,Geld::N,те̄ӈӈьк,parale
3769,Geschäft::N,åesie,treabă
3770,Geschäft::N,åesie,afacere
3771,Geschäft::N,oases,treabă
3772,Geschäft::N,oases,afacere
3773,Geschäft::N,gávpi,treabă
3774,Geschäft::N,gávpi,afacere
3775,Geschäft::N,kävppi,treabă
3776,Geschäft::N,kävppi,afacere
3777,Geschäft::N,haandâl,treabă
3778,Geschäft::N,haandâl,afacere
3779,Geschäft::N,kaupp,treabă
3780,Geschäft::N,kaupp,afacere
3781,Geschäft::N,ро̄бэт,treabă
3782,Geschäft::N,ро̄бэт,afacere
3783,Laden::N,bovre,magazin
3784,Laden::N,bovre,prăvălie
3785,Laden::N,oases,magazin
3786,Laden::N,oases,prăvălie
3787,Laden::N,rámbuvdda,magazin
3788,Laden::N,rámbuvdda,prăvălie
3789,Laden::N,gávpi,magazin
3790,Laden::N,gávpi,prăvălie
3791,Laden::N,puvdâ,magazin
3792,Laden::N,puvdâ,prăvălie
3793,Laden::N,kävppi,magazin
3794,Laden::N,kävppi,prăvălie
3795,Laden::N,kaupp,magazin
3796,Laden::N,kaupp,prăvălie
3797,Laden::N,ла̄ффьк,magazin
3798,Laden::N,ла̄ффьк,prăvălie
3799,Preis::N,åasa,preț
3800,Preis::N,hadde,preț
3801,Preis::N,haddi,preț
3802,Preis::N,hadde,preț
3803,Preis::N,hâ´dd,preț
3804,Preis::N,а̄ррв,preț
3805,Ware::N,vaaroe,marfă
3806,Ware::N,várro,marfă
3807,Ware::N,gálvvo,marfă
3808,Ware::N,gálvu,marfă
3809,Ware::N,kálvu,marfă
3810,Ware::N,täävvir,marfă
3811,Ware::N,kälvv,marfă
3812,Ware::N,tä´vver,marfă
3813,Ware::N,та̄вяр,marfă
3814,Nutzen::N,aevhkie,folos
3815,Nutzen::N,aevhkie,profit
3816,Nutzen::N,ávkke,folos
3817,Nutzen::N,ávkke,profit
3818,Nutzen::N,ávki,folos
3819,Nutzen::N,ávki,profit
3820,Nutzen::N,ävkki,folos
3821,Nutzen::N,ävkki,profit
3822,Nutzen::N,äu´ǩǩ,folos
3823,Nutzen::N,äu´ǩǩ,profit
3824,Nutzen::N,то̄ӆӆк ,folos
3825,Nutzen::N,то̄ӆӆк ,profit
3826,Reichtum::N,ræjhkoesvoete,avuție
3827,Reichtum::N,ræjhkoesvoete,bogăție
3828,Reichtum::N,boanndudahka,avuție
3829,Reichtum::N,boanndudahka,bogăție
3830,Reichtum::N,rikkisvuohta,avuție
3831,Reichtum::N,rikkisvuohta,bogăție
3832,Reichtum::N,riggodat,avuție
3833,Reichtum::N,riggodat,bogăție
3834,Reichtum::N,riggodâh,avuție
3835,Reichtum::N,riggodâh,bogăție
3836,Reichtum::N,ree´ǧǧesvuõtt,avuție
3837,Reichtum::N,ree´ǧǧesvuõtt,bogăție
3838,Reichtum::N,ва̄птэквӯдт,avuție
3839,Reichtum::N,ва̄птэквӯдт,bogăție
3840,Welt::N,veartene,lume
3841,Welt::N,værált,lume
3842,Welt::N,ilmme,lume
3843,Welt::N,máilbmi,lume
3844,Welt::N,maailm,lume
3845,Welt::N,maai´lm,lume
3846,Welt::N,jânnamkå´dd,lume
3847,Welt::N,э̄ллманнт,lume
3848,Land::N,laante,țară
3849,Land::N,eatneme,țară
3850,Land::N,lánnda,țară
3851,Land::N,eanan,țară
3852,Land::N,eennâm,țară
3853,Land::N,mädd,țară
3854,Land::N,jânnam,țară
3855,Land::N,ланнҍ,țară
3856,Land::N,е̄ммьне,țară
3857,Staat::N,staate,stat
3858,Staat::N,stáhtta,stat
3859,Staat::N,rijkka,stat
3860,Staat::N,stáhta,stat
3861,Staat::N,staatâ,stat
