,Concept_ID,se,mn
6028,und::CNJ,да,ч
6029,und::CNJ,да,болон
6030,und::CNJ,де,ч
6031,und::CNJ,де,болон
6032,oder::CNJ,jallh,буюу
6033,oder::CNJ,jali,буюу
6034,oder::CNJ,dahje,буюу
6035,oder::CNJ,adai,буюу
6036,oder::CNJ,avi,буюу
6037,oder::CNJ,le´be,буюу
6038,oder::CNJ,элэ,буюу
6039,oder::CNJ,вай,буюу
6040,stehen::V,tjåadtjodh,зогсох
6041,stehen::V,seajsasjidh,зогсох
6042,stehen::V,tjuodtjot,зогсох
6043,stehen::V,čuožžut,зогсох
6044,stehen::V,cuáp'cuđ,зогсох
6045,stehen::V,čuâǯ'ǯad,зогсох
6046,stehen::V,чуэннче,зогсох
6047,sitzen::V,tjahkasjidh,суух
6048,sitzen::V,tjåhkkåhit,суух
6049,sitzen::V,čohkkát,суух
6050,sitzen::V,čokkáđ,суух
6051,sitzen::V,išttâd åårrad,суух
6052,sitzen::V,ышштэ,суух
6053,liegen::V,gaajranidh,хэвтэх
6054,liegen::V,vellahit,хэвтэх
6055,liegen::V,veallát,хэвтэх
6056,liegen::V,viäl'láđ,хэвтэх
6057,liegen::V,liâššâd,хэвтэх
6058,liegen::V,ле̄шшэ,хэвтэх
6059,hängen::V,gævnjasjidh,өлгөөтэй байх
6060,hängen::V,gævnjasjidh,дүүжлээтэй байх
6061,hängen::V,gahtsahit,өлгөөтэй байх
6062,hängen::V,gahtsahit,дүүжлээтэй байх
6063,hängen::V,heaŋgát,өлгөөтэй байх
6064,hängen::V,heaŋgát,дүүжлээтэй байх
6065,hängen::V,hiäŋ'gáđ,өлгөөтэй байх
6066,hängen::V,hiäŋ'gáđ,дүүжлээтэй байх
6067,hängen::V,sorččad,өлгөөтэй байх
6068,hängen::V,sorččad,дүүжлээтэй байх
6069,hängen::V,ла̄бпэ,өлгөөтэй байх
6070,hängen::V,ла̄бпэ,дүүжлээтэй байх
6071,werden::V,sjïdtedh,болох
6072,werden::V,sjaddat,болох
6073,werden::V,beassat,болох
6074,werden::V,šoddâđ,болох
6075,werden::V,šõddâd,болох
6076,werden::V,шэ̄ннтэ,болох
6077,passieren::V,vaasedh,тохиох
6078,passieren::V,sjaddat,тохиох
6079,passieren::V,dáhpáduvvat,тохиох
6080,passieren::V,vássit,тохиох
6081,passieren::V,dáhpáhuvvat,тохиох
6082,passieren::V,šoddâđ,тохиох
6083,passieren::V,šõddâd,тохиох
6084,passieren::V,шэ̄ннтэ,тохиох
6085,passieren::V,тагсэ,тохиох
6086,beginnen::V,aelkedh,эхлэх
6087,beginnen::V,álgget,эхлэх
6088,beginnen::V,álggahit,эхлэх
6089,beginnen::V,älgiđ,эхлэх
6090,beginnen::V,ä´lǧǧed,эхлэх
6091,beginnen::V,о̄а̄лкхуввэ,эхлэх
6092,beginnen::V,о̄а̄лкхэднэ,эхлэх
6093,enden::V,orrijidh,дүүрэх
6094,enden::V,hiejttet,дүүрэх
6095,enden::V,nohkat,дүүрэх
6096,enden::V,nuuhâđ,дүүрэх
6097,enden::V,puu´tted,дүүрэх
6098,enden::V,пудтэ,дүүрэх
6099,enden::V,кӣркнэ,дүүрэх
6100,wechseln::V,målsodh,хувирах
6101,wechseln::V,lånudit,хувирах
6102,wechseln::V,molssastit,хувирах
6103,wechseln::V,molsašuddat,хувирах
6104,wechseln::V,molsođ,хувирах
6105,wechseln::V,vaaitõõttâd,хувирах
6106,wechseln::V,вуайхувнэ,хувирах
6107,aufgehen[Sonne]::V,låvnedh,мандах
6108,aufgehen[Sonne]::V,årijdit,мандах
6109,aufgehen[Sonne]::V,lavnnet,мандах
6110,aufgehen[Sonne]::V,badjánit,мандах
6111,aufgehen[Sonne]::V,pajaniđ,мандах
6112,aufgehen[Sonne]::V,pâjjned,мандах
6113,aufgehen[Sonne]::V,пэ̄ййнэ,мандах
6114,untergehen[Sonne]::V,luajhtadidh,жаргах
6115,untergehen[Sonne]::V,gáhtot,жаргах
6116,untergehen[Sonne]::V,vidodit,жаргах
6117,untergehen[Sonne]::V,luoitádit,жаргах
6118,untergehen[Sonne]::V,lyeš'tiđ,жаргах
6119,untergehen[Sonne]::V,lue´štted,жаргах
6120,untergehen[Sonne]::V,луэшштэдтэ,жаргах
6121,scheinen[Sonne]::V,goekedh,гэрэлтэх
6122,scheinen[Sonne]::V,bájttet,гэрэлтэх
6123,scheinen[Sonne]::V,báitit,гэрэлтэх
6124,scheinen[Sonne]::V,päštiđ,гэрэлтэх
6125,scheinen[Sonne]::V,pä´štted,гэрэлтэх
6126,scheinen[Sonne]::V,па̄шшьтэ,гэрэлтэх
6127,donnern::V,laakedh,дуугарах
6128,donnern::V,sjærggot,дуугарах
6129,donnern::V,čerget,дуугарах
6130,donnern::V,čiär'guđ,дуугарах
6131,donnern::V,čeärgged,дуугарах
6132,donnern::V,ча̄рркэ,дуугарах
6133,wehen::V,bïegkedh,салхилах
6134,wehen::V,bïegkedh,хөөрөгдөх
6135,wehen::V,bieggat,салхилах
6136,wehen::V,bieggat,хөөрөгдөх
6137,wehen::V,bieggat,салхилах
6138,wehen::V,bieggat,хөөрөгдөх
6139,wehen::V,pieg'gâđ,салхилах
6140,wehen::V,pieg'gâđ,хөөрөгдөх
6141,wehen::V,piõg'gâd,салхилах
6142,wehen::V,piõg'gâd,хөөрөгдөх
6143,wehen::V,пӣӈӈкье,салхилах
6144,wehen::V,пӣӈӈкье,хөөрөгдөх
6145,strömen::V,galkedh,гүйх
6146,strömen::V,galkedh,урсах
6147,strömen::V,gålggåt,гүйх
6148,strömen::V,gålggåt,урсах
6149,strömen::V,golgat,гүйх
6150,strömen::V,golgat,урсах
6151,strömen::V,kulgâđ,гүйх
6152,strömen::V,kulgâđ,урсах
6153,strömen::V,kolggâd,гүйх
6154,strömen::V,kolggâd,урсах
6155,strömen::V,ко̄ллкэ,гүйх
6156,strömen::V,ко̄ллкэ,урсах
6157,fließen::V,galkedh,урсах
6158,fließen::V,gålggåt,урсах
6159,fließen::V,golgat,урсах
6160,fließen::V,kulgâđ,урсах
6161,fließen::V,kolggâd,урсах
6162,fließen::V,ко̄ллкэ,урсах
6163,sich drehen::V,jårredh,эргэлдэх
6164,sich drehen::V,bådnjåsit,эргэлдэх
6165,sich drehen::V,jorrat,эргэлдэх
6166,sich drehen::V,juurrâđ,эргэлдэх
6167,sich drehen::V,joorrâd,эргэлдэх
6168,sich drehen::V,чо̄ннэ,эргэлдэх
6169,schwanken::V,syjjedidh,хэлбэлзэх
6170,schwanken::V,vábbulit,хэлбэлзэх
6171,schwanken::V,suoibut,хэлбэлзэх
6172,schwanken::V,juár'buđ,хэлбэлзэх
6173,schwanken::V,lâsmmad,хэлбэлзэх
6174,schwanken::V,leâujjad,хэлбэлзэх
6175,schwanken::V,лыйввэ,хэлбэлзэх
6176,schwanken::V,качьедтэ,хэлбэлзэх
6177,schwingen::V,gaavedh,ганхах
6178,schwingen::V,gaavedh,хэлбэлзэх
6179,schwingen::V,svinhtedh,ганхах
6180,schwingen::V,svinhtedh,хэлбэлзэх
6181,schwingen::V,gávvat,ганхах
6182,schwingen::V,gávvat,хэлбэлзэх
6183,schwingen::V,hiäi'luđ,ганхах
6184,schwingen::V,hiäi'luđ,хэлбэлзэх
6185,schwingen::V,heillad,ганхах
6186,schwingen::V,heillad,хэлбэлзэх
6187,schwingen::V,мо̄а̄хнэ,ганхах
6188,schwingen::V,мо̄а̄хнэ,хэлбэлзэх
6189,fallen::V,gahtjedh,унах
6190,fallen::V,gahttjat,унах
6191,fallen::V,gahččat,унах
6192,fallen::V,jurrâđ,унах
6193,fallen::V,kõččâd,унах
6194,fallen::V,viõr'rled,унах
6195,fallen::V,ёрнэ,унах
6196,fallen::V,кэ̄ххче,унах
6197,brennen::V,bueledh,шатах
6198,brennen::V,buollet,шатах
6199,brennen::V,buollit,шатах
6200,brennen::V,pyelliđ,шатах
6201,brennen::V,pue´lled,шатах
6202,brennen::V,пӯлле,шатах
6203,rauchen::V,soevedidh,баагих
6204,rauchen::V,berkiestidh,баагих
6205,rauchen::V,tsåjttset,баагих
6206,rauchen::V,borgguhit,баагих
6207,rauchen::V,po'rgestiđ,баагих
6208,rauchen::V,soicceđ,баагих
6209,rauchen::V,suõv'veed,баагих
6210,rauchen::V,суввдэ,баагих
6211,regnen::V,abrodh,бороо орно
6212,regnen::V,harvvet,бороо орно
6213,regnen::V,rássjodit,бороо орно
6214,regnen::V,arvit,бороо орно
6215,regnen::V,arved,бороо орно
6216,regnen::V,â´brred,бороо орно
6217,regnen::V,аббрэ,бороо орно
6218,gefrieren::V,gelmedh,хөлдөх
6219,gefrieren::V,jeangodh,хөлдөх
6220,gefrieren::V,jiegŋot,хөлдөх
6221,gefrieren::V,galbmot,хөлдөх
6222,gefrieren::V,jiäŋŋuđ,хөлдөх
6223,gefrieren::V,jiõŋŋâd,хөлдөх
6224,gefrieren::V,kâ´lmmed,хөлдөх
6225,gefrieren::V,калльме,хөлдөх
6226,tauen::V,leamkedh,хайлах
6227,tauen::V,suddat,хайлах
6228,tauen::V,sagŋadit,хайлах
6229,tauen::V,suddat,хайлах
6230,tauen::V,suddâđ,хайлах
6231,tauen::V,suddâd,хайлах
6232,tauen::V,sõõŋŋâd,хайлах
6233,tauen::V,суннтэ,хайлах
6234,schmelzen::V,sjalkedh,уярах
6235,schmelzen::V,suddat,уярах
6236,schmelzen::V,suddat,уярах
6237,schmelzen::V,suddâđ,уярах
6238,schmelzen::V,sooŋŋâđ,уярах
6239,schmelzen::V,suddâd,уярах
6240,schmelzen::V,sõõŋŋâd,уярах
6241,schmelzen::V,суннтэ,уярах
6242,trocknen::V,gajhkedh,хатах
6243,trocknen::V,gåjkkåt,хатах
6244,trocknen::V,goikat,хатах
6245,trocknen::V,iiŋŋâđ,хатах
6246,trocknen::V,iiŋŋâd,хатах
6247,trocknen::V,koškkâd,хатах
6248,trocknen::V,ко̄шшкэ,хатах
6249,sieden::V,doeltedh,буцлах
6250,sieden::V,doeltedh,даргилах
6251,sieden::V,duolldat,буцлах
6252,sieden::V,duolldat,даргилах
6253,sieden::V,duoldat,буцлах
6254,sieden::V,duoldat,даргилах
6255,sieden::V,tuol'dâđ,буцлах
6256,sieden::V,tuol'dâđ,даргилах
6257,sieden::V,tuõlddâd,буцлах
6258,sieden::V,tuõlddâd,даргилах
6259,sieden::V,тӯллтэ,буцлах
6260,sieden::V,тӯллтэ,даргилах
6261,faulen::V,rååknedh,үжрэх
6262,faulen::V,rååknedh,өмхийрөх
6263,faulen::V,mïetskedh,үжрэх
6264,faulen::V,mïetskedh,өмхийрөх
6265,faulen::V,miesskat,үжрэх
6266,faulen::V,miesskat,өмхийрөх
6267,faulen::V,mieskat,үжрэх
6268,faulen::V,mieskat,өмхийрөх
6269,faulen::V,guohcagit,үжрэх
6270,faulen::V,guohcagit,өмхийрөх
6271,faulen::V,kálágiđ,үжрэх
6272,faulen::V,kálágiđ,өмхийрөх
6273,faulen::V,kuo'câgiđ,үжрэх
6274,faulen::V,kuo'câgiđ,өмхийрөх
6275,faulen::V,kuõccjed,үжрэх
6276,faulen::V,kuõccjed,өмхийрөх
6277,faulen::V,мӣццкэ,үжрэх
6278,faulen::V,мӣццкэ,өмхийрөх
6279,verfaulen::V,rååknedh,бээх
6280,verfaulen::V,rååknedh,өгрөх
6281,verfaulen::V,mïetskedh,бээх
6282,verfaulen::V,mïetskedh,өгрөх
6283,verfaulen::V,miesskat,бээх
6284,verfaulen::V,miesskat,өгрөх
6285,verfaulen::V,mieskat,бээх
6286,verfaulen::V,mieskat,өгрөх
6287,verfaulen::V,guohcagit,бээх
6288,verfaulen::V,guohcagit,өгрөх
6289,verfaulen::V,kálágiđ,бээх
6290,verfaulen::V,kálágiđ,өгрөх
6291,verfaulen::V,kuo'câgiđ,бээх
6292,verfaulen::V,kuo'câgiđ,өгрөх
6293,verfaulen::V,kuõccjed,бээх
6294,verfaulen::V,kuõccjed,өгрөх
6295,verfaulen::V,кӯццке,бээх
6296,verfaulen::V,кӯццке,өгрөх
6297,reißen::V,gäjhkanidh,цуурах
6298,reißen::V,ráhkat,цуурах
6299,reißen::V,liejmedit,цуурах
6300,reißen::V,gaikánit,цуурах
6301,reißen::V,kiškuđ,цуурах
6302,reißen::V,rõttsed,цуурах
6303,reißen::V,лӯнтнэ,цуурах
6304,reißen::V,кышшксэллэ,цуурах
6305,versinken::V,våajodh,живэх
6306,versinken::V,vuodjot,живэх
6307,versinken::V,tjalggat,живэх
6308,versinken::V,vuodjut,живэх
6309,versinken::V,vuáijuđ,живэх
6310,versinken::V,vuäjjad,живэх
6311,versinken::V,вуаййе,живэх
6312,vergehen::V,vaesedh,нөгчих
6313,vergehen::V,vaesedh,өнгөрөх
6314,vergehen::V,vásset,нөгчих
6315,vergehen::V,vásset,өнгөрөх
6316,vergehen::V,gollat,нөгчих
6317,vergehen::V,gollat,өнгөрөх
6318,vergehen::V,kullâđ,нөгчих
6319,vergehen::V,kullâđ,өнгөрөх
6320,vergehen::V,jåå´tted,нөгчих
6321,vergehen::V,jåå´tted,өнгөрөх
6322,vergehen::V,ва̄ссэ,нөгчих
6323,vergehen::V,ва̄ссэ,өнгөрөх
6324,vergehen::V,ӣллъюввэ,нөгчих
6325,vergehen::V,ӣллъюввэ,өнгөрөх
6326,erscheinen::V,vååjnedh,гарах
6327,erscheinen::V,vååjnedh,бултайх
6328,erscheinen::V,ihtet,гарах
6329,erscheinen::V,ihtet,бултайх
6330,erscheinen::V,ihtit,гарах
6331,erscheinen::V,ihtit,бултайх
6332,erscheinen::V,albmodit,гарах
6333,erscheinen::V,albmodit,бултайх
6334,erscheinen::V,a'lmostuđ,гарах
6335,erscheinen::V,a'lmostuđ,бултайх
6336,erscheinen::V,ee´tted,гарах
6337,erscheinen::V,ee´tted,бултайх
6338,erscheinen::V,čuäitõõttâd,гарах
6339,erscheinen::V,čuäitõõttâd,бултайх
6340,erscheinen::V,i´lmstõõvvâd,гарах
6341,erscheinen::V,i´lmstõõvvâd,бултайх
6342,erscheinen::V,ыдтӭ,гарах
6343,erscheinen::V,ыдтӭ,бултайх
6344,verschwinden::V,haajpanidh,далд орох
6345,verschwinden::V,haajpanidh,алга болох
6346,verschwinden::V,gáhtot,далд орох
6347,verschwinden::V,gáhtot,алга болох
6348,verschwinden::V,jávkat,далд орох
6349,verschwinden::V,jávkat,алга болох
6350,verschwinden::V,jä'vkittiđ,далд орох
6351,verschwinden::V,jä'vkittiđ,алга болох
6352,verschwinden::V,jaukkâd,далд орох
6353,verschwinden::V,jaukkâd,алга болох
6354,verschwinden::V,hää´vjed,далд орох
6355,verschwinden::V,hää´vjed,алга болох
6356,verschwinden::V,ка̄дтэ,далд орох
6357,verschwinden::V,ка̄дтэ,алга болох
6358,sinken::V,våajodh,татрах
6359,sinken::V,våajodh,доошлох
6360,sinken::V,tsoahkot,татрах
6361,sinken::V,tsoahkot,доошлох
6362,sinken::V,snjoaredit,татрах
6363,sinken::V,snjoaredit,доошлох
6364,sinken::V,čalgat,татрах
6365,sinken::V,čalgat,доошлох
6366,sinken::V,luáš'tádâttâđ,татрах
6367,sinken::V,luáš'tádâttâđ,доошлох
6368,sinken::V,njeeijâđ,татрах
6369,sinken::V,njeeijâđ,доошлох
6370,sinken::V,luâšttõõttâd,татрах
6371,sinken::V,luâšttõõttâd,доошлох
6372,sinken::V,njeâjjad,татрах
6373,sinken::V,njeâjjad,доошлох
6374,sinken::V,луэшштэдтэ,татрах
6375,sinken::V,луэшштэдтэ,доошлох
6376,abnehmen::V,nåhkedidh,багасах
6377,abnehmen::V,nåhkedidh,хорогдох
6378,abnehmen::V,unnot,багасах
6379,abnehmen::V,unnot,хорогдох
6380,abnehmen::V,binnot,багасах
6381,abnehmen::V,binnot,хорогдох
6382,abnehmen::V,geahppánit,багасах
6383,abnehmen::V,geahppánit,хорогдох
6384,abnehmen::V,kiäp'pániđ,багасах
6385,abnehmen::V,kiäp'pániđ,хорогдох
6386,abnehmen::V,ǩeäp'pned,багасах
6387,abnehmen::V,ǩeäp'pned,хорогдох
6388,abnehmen::V,уһцнэ,багасах
6389,abnehmen::V,уһцнэ,хорогдох
6390,steigen::V,tjuedtjielidh,нэмэгдэх
6391,steigen::V,allánit,нэмэгдэх
6392,steigen::V,badjánit,нэмэгдэх
6393,steigen::V,allánit,нэмэгдэх
6394,steigen::V,alaniđ,нэмэгдэх
6395,steigen::V,âllned,нэмэгдэх
6396,steigen::V,pâjjned,нэмэгдэх
6397,steigen::V,пэ̄ййнэ,нэмэгдэх
6398,wachsen::V,suvvedh,өсөх
6399,wachsen::V,suvvedh,ургах
6400,wachsen::V,sjïdtedh,өсөх
6401,wachsen::V,sjïdtedh,ургах
6402,wachsen::V,sjaddat,өсөх
6403,wachsen::V,sjaddat,ургах
6404,wachsen::V,šaddat,өсөх
6405,wachsen::V,šaddat,ургах
6406,wachsen::V,stuorrut,өсөх
6407,wachsen::V,stuorrut,ургах
6408,wachsen::V,šoddâđ,өсөх
6409,wachsen::V,šoddâđ,ургах
6410,wachsen::V,šõddâd,өсөх
6411,wachsen::V,šõddâd,ургах
6412,wachsen::V,шэ̄ннтэ,өсөх
6413,wachsen::V,шэ̄ннтэ,ургах
6414,glänzen::V,gïjkedh,гилгэнэх
6415,glänzen::V,gïjkedh,гилбэгнэх
6416,glänzen::V,guohkat,гилгэнэх
6417,glänzen::V,guohkat,гилбэгнэх
6418,glänzen::V,guojttet,гилгэнэх
6419,glänzen::V,guojttet,гилбэгнэх
6420,glänzen::V,deadjut,гилгэнэх
6421,glänzen::V,deadjut,гилбэгнэх
6422,glänzen::V,gildit,гилгэнэх
6423,glänzen::V,gildit,гилбэгнэх
6424,glänzen::V,kolottiđ,гилгэнэх
6425,glänzen::V,kolottiđ,гилбэгнэх
6426,glänzen::V,pe´lǩǩed,гилгэнэх
6427,glänzen::V,pe´lǩǩed,гилбэгнэх
6428,glänzen::V,leä´dǧǧed,гилгэнэх
6429,glänzen::V,leä´dǧǧed,гилбэгнэх
6430,glänzen::V,пӯлле,гилгэнэх
6431,glänzen::V,пӯлле,гилбэгнэх
6432,glänzen::V,пыӆӆьке,гилгэнэх
6433,glänzen::V,пыӆӆьке,гилбэгнэх
6434,funkeln::V,gaskedh,гялжах
6435,funkeln::V,gaskedh,гялалзах
6436,funkeln::V,tsehtsat,гялжах
6437,funkeln::V,tsehtsat,гялалзах
6438,funkeln::V,jillat,гялжах
6439,funkeln::V,jillat,гялалзах
6440,funkeln::V,šealgut,гялжах
6441,funkeln::V,šealgut,гялалзах
6442,funkeln::V,čuovggáhallat,гялжах
6443,funkeln::V,čuovggáhallat,гялалзах
6444,funkeln::V,šiäl'guđ,гялжах
6445,funkeln::V,šiäl'guđ,гялалзах
6446,funkeln::V,cåkkad,гялжах
6447,funkeln::V,cåkkad,гялалзах
6448,funkeln::V,кэ̄сскэ,гялжах
6449,funkeln::V,кэ̄сскэ,гялалзах
6450,lärmen::V,rajjadidh,шуугих
6451,lärmen::V,juhtsat,шуугих
6452,lärmen::V,rigeret,шуугих
6453,lärmen::V,šlámaidit,шуугих
6454,lärmen::V,šlamâdiđ,шуугих
6455,lärmen::V,ruõjjâd,шуугих
6456,lärmen::V,ёаффэ,шуугих
6457,läuten::V,ringkedh,цохих
6458,läuten::V,skállat,цохих
6459,läuten::V,tiibmet,цохих
6460,läuten::V,čuoijâđ,цохих
6461,läuten::V,čuõjjâd,цохих
6462,läuten::V,чӯййе,цохих
6463,klingeln::V,klåenkiehtidh,хонхдох
6464,klingeln::V,klåenkiehtidh,дуугарах
6465,klingeln::V,skuolkkat,хонхдох
6466,klingeln::V,skuolkkat,дуугарах
6467,klingeln::V,skilahit,хонхдох
6468,klingeln::V,skilahit,дуугарах
6469,klingeln::V,čuoijâđ,хонхдох
6470,klingeln::V,čuoijâđ,дуугарах
6471,klingeln::V,soi´ttjed,хонхдох
6472,klingeln::V,soi´ttjed,дуугарах
6473,klingeln::V,зво̄ннэ,хонхдох
6474,klingeln::V,зво̄ннэ,дуугарах
6475,klirren::V,skaanjedh,хангир жингэр хийх
6476,klirren::V,skuollat,хангир жингэр хийх
6477,klirren::V,skillit,хангир жингэр хийх
6478,klirren::V,skilaidit,хангир жингэр хийх
6479,klirren::V,cilkkeđ,хангир жингэр хийх
6480,klirren::V,škäälâ´tted,хангир жингэр хийх
6481,klirren::V,цыӆӆклэ,хангир жингэр хийх
6482,brausen::V,brorredh,бургилах
6483,brausen::V,sjovvedh,бургилах
6484,brausen::V,skåvvat,бургилах
6485,brausen::V,márajdit,бургилах
6486,brausen::V,boršut,бургилах
6487,brausen::V,šaavvâđ,бургилах
6488,brausen::V,kõõmeed,бургилах
6489,brausen::V,шэ̄ӈӈлуввэ,бургилах
6490,rauschen::V,brorredh,сэржигнэх
6491,rauschen::V,sjåvvat,сэржигнэх
6492,rauschen::V,sjoahkot,сэржигнэх
6493,rauschen::V,boršut,сэржигнэх
6494,rauschen::V,šuuvvâđ,сэржигнэх
6495,rauschen::V,šaavvâđ,сэржигнэх
6496,rauschen::V,šuumeed,сэржигнэх
6497,rauschen::V,ёаффэ,сэржигнэх
6498,klingen::V,gaajedh,хангинах
6499,klingen::V,sjijjedh,хангинах
6500,klingen::V,jiednat,хангинах
6501,klingen::V,tjuodjat,хангинах
6502,klingen::V,čuodjat,хангинах
6503,klingen::V,kulluđ,хангинах
6504,klingen::V,koll'jed,хангинах
6505,klingen::V,ӣннъе,хангинах
6506,bellen::V,huhtedh,хуцах
6507,bellen::V,tsiellat,хуцах
6508,bellen::V,ciellat,хуцах
6509,bellen::V,umástiđ,хуцах
6510,bellen::V,uukkâd,хуцах
6511,bellen::V,угкэ,хуцах
6512,heulen::V,ujkierdidh,улих
6513,heulen::V,hålvvot,улих
6514,heulen::V,holvut,улих
6515,heulen::V,olvođ,улих
6516,heulen::V,ålvvad,улих
6517,heulen::V,оаллвэ,улих
6518,blasen::V,båssodh,үлзэх
6519,blasen::V,båssot,үлзэх
6520,blasen::V,bossut,үлзэх
6521,blasen::V,bieggat,үлзэх
6522,blasen::V,possoođ,үлзэх
6523,blasen::V,pååssad,үлзэх
6524,blasen::V,piõg'gâd,үлзэх
6525,blasen::V,поассэ,үлзэх
6526,blasen::V,поасслэ,үлзэх
6527,pfeifen::V,njorkedidh,исгэрэх
6528,pfeifen::V,snjurggot,исгэрэх
6529,pfeifen::V,njurgut,исгэрэх
6530,pfeifen::V,njurgođ,исгэрэх
6531,pfeifen::V,njorggad,исгэрэх
6532,pfeifen::V,нюрркэ,исгэрэх
6533,schreien::V,geevledh,хашгирах
