,Concept_ID,se,hu
2432,Westen::N,uár'ji,nyugat
2433,Westen::N,viõstâr,nyugat
2434,Westen::N,вуэрьял,nyugat
2435,Osten::N,luvlie,kelet
2436,Osten::N,lulle,kelet
2437,Osten::N,nuorta,kelet
2438,Osten::N,nuor'ttâ,kelet
2439,Osten::N,nuõrti,kelet
2440,Osten::N,нуҏҏьт,kelet
2441,Holz::N,moere,fa
2442,Holz::N,muorra,fa
2443,Holz::N,muorra,fa
2444,Holz::N,muoṛâ,fa
2445,Holz::N,muõrr,fa
2446,Holz::N,мӯрр,fa
2447,Brett::N,fealloe,deszka
2448,Brett::N,fiello,deszka
2449,Brett::N,lávdi,deszka
2450,Brett::N,lyev'di,deszka
2451,Brett::N,lu´vdd,deszka
2452,Brett::N,лаййт,deszka
2453,Platte::N,spaagkoe,lap
2454,Platte::N,spaagkoe,lemez
2455,Platte::N,skierro,lap
2456,Platte::N,skierro,lemez
2457,Platte::N,skearru,lap
2458,Platte::N,skearru,lemez
2459,Platte::N,ráptu,lap
2460,Platte::N,ráptu,lemez
2461,Platte::N,ка̄ррьт,lap
2462,Platte::N,ка̄ррьт,lemez
2463,Stütze::N,dovtege,támasz
2464,Stütze::N,dovtege,támaszték
2465,Stütze::N,dåarjege,támasz
2466,Stütze::N,dåarjege,támaszték
2467,Stütze::N,tsagge,támasz
2468,Stütze::N,tsagge,támaszték
2469,Stütze::N,nihta,támasz
2470,Stütze::N,nihta,támaszték
2471,Stütze::N,duvdda,támasz
2472,Stütze::N,duvdda,támaszték
2473,Stütze::N,caggi,támasz
2474,Stütze::N,caggi,támaszték
2475,Stütze::N,cagge,támasz
2476,Stütze::N,cagge,támaszték
2477,Stütze::N,cõgldõk,támasz
2478,Stütze::N,cõgldõk,támaszték
2479,Stütze::N,стуэлльп,támasz
2480,Stütze::N,стуэлльп,támaszték
2481,Stange::N,staavra,rúd
2482,Stange::N,staavra,pózna
2483,Stange::N,stággo,rúd
2484,Stange::N,stággo,pózna
2485,Stange::N,hålggå,rúd
2486,Stange::N,hålggå,pózna
2487,Stange::N,stávrá,rúd
2488,Stange::N,stávrá,pózna
2489,Stange::N,stággu,rúd
2490,Stange::N,stággu,pózna
2491,Stange::N,čuálgui,rúd
2492,Stange::N,čuálgui,pózna
2493,Stange::N,kaŋgg,rúd
2494,Stange::N,kaŋgg,pózna
2495,Stange::N,кэ̄ллт,rúd
2496,Stange::N,кэ̄ллт,pózna
2497,Stange::N,пе̄лльк,rúd
2498,Stange::N,пе̄лльк,pózna
2499,Stock::N,galte,pálca
2500,Stock::N,klåbpoe,pálca
2501,Stock::N,soabbe,pálca
2502,Stock::N,soabbi,pálca
2503,Stock::N,suáb'bi,pálca
2504,Stock::N,suä´b'b,pálca
2505,Stock::N,суэммьп,pálca
2506,Stab::N,klaahka,bot
2507,Stab::N,soabbe,bot
2508,Stab::N,soabbi,bot
2509,Stab::N,suáb'bi,bot
2510,Stab::N,suä´b'b,bot
2511,Stab::N,суэммьп,bot
2512,Rohr::N,gïrse,cső
2513,Rohr::N,båhttså,cső
2514,Rohr::N,bohcci,cső
2515,Rohr::N,poccee,cső
2516,Rohr::N,puu´lčiǩ,cső
2517,Rohr::N,туррьп,cső
2518,Haus::N,ståapoe,ház
2519,Haus::N,goahte,ház
2520,Haus::N,stohpu,ház
2521,Haus::N,tááḷu,ház
2522,Haus::N,tääll,ház
2523,Haus::N,пэ̄ҏҏт,ház
2524,Heim::N,hïejme,otthon
2525,Heim::N,viesso,otthon
2526,Heim::N,ruoktu,otthon
2527,Heim::N,päikki,otthon
2528,Heim::N,päi´ǩǩ,otthon
2529,Heim::N,пэ̄ҏҏт,otthon
2530,Ofen::N,vuebnie,kályha
2531,Ofen::N,vuodná,kályha
2532,Ofen::N,vuobnne,kályha
2533,Ofen::N,uvdna,kályha
2534,Ofen::N,uvnâ,kályha
2535,Ofen::N,ǩiiuǥân,kályha
2536,Ofen::N,пе̄ххц,kályha
2537,Ofen::N,кыввкан,kályha
2538,Fußboden::N,guelpie,padló
2539,Fußboden::N,guolbbe,padló
2540,Fußboden::N,láhtti,padló
2541,Fußboden::N,šalde,padló
2542,Fußboden::N,šâ´ldd,padló
2543,Fußboden::N,шалльт,padló
2544,Tisch::N,buertie,asztal
2545,Tisch::N,bievdde,asztal
2546,Tisch::N,beavdi,asztal
2547,Tisch::N,pevdi,asztal
2548,Tisch::N,på´rdd,asztal
2549,Tisch::N,stue´ll,asztal
2550,Tisch::N,туэлль,asztal
2551,Stuhl::N,stovle,szék
2552,Stuhl::N,ståvllå,szék
2553,Stuhl::N,stuollu,szék
2554,Stuhl::N,stovli,szék
2555,Stuhl::N,stuu´l,szék
2556,Stuhl::N,стула,szék
2557,Wiege::N,gïerhkeme,bölcső
2558,Wiege::N,vuoggo,bölcső
2559,Wiege::N,geaŧŧu,bölcső
2560,Wiege::N,geaktu,bölcső
2561,Wiege::N,gietkka,bölcső
2562,Wiege::N,kiäh'tu,bölcső
2563,Wiege::N,vogga,bölcső
2564,Wiege::N,кӣткэм,bölcső
2565,Bett::N,seangkoe,ágy
2566,Bett::N,sæŋŋga,ágy
2567,Bett::N,seaŋga,ágy
2568,Bett::N,seŋgâ,ágy
2569,Bett::N,sââ´jj,ágy
2570,Bett::N,вуэдтӭмсайй,ágy
2571,Regal::N,hælla,polc
2572,Regal::N,hælla,állvány
2573,Regal::N,hilldo,polc
2574,Regal::N,hilldo,állvány
2575,Regal::N,hildu,polc
2576,Regal::N,hildu,állvány
2577,Regal::N,ildee,polc
2578,Regal::N,ildee,állvány
2579,Regal::N,i´lddi,polc
2580,Regal::N,i´lddi,állvány
2581,Regal::N,ылльтэ,polc
2582,Regal::N,ылльтэ,állvány
2583,Kiste::N,aeskie,láda
2584,Kiste::N,kássa,láda
2585,Kiste::N,kássa,láda
2586,Kiste::N,árkku,láda
2587,Kiste::N,ču´ǩǩ,láda
2588,Kiste::N,чуххьк,láda
2589,Fenster::N,klaase,ablak
2590,Fenster::N,vinndek,ablak
2591,Fenster::N,láse,ablak
2592,Fenster::N,laasâ,ablak
2593,Fenster::N,ikkân,ablak
2594,Fenster::N,эххкан,ablak
2595,Tür::N,okse,ajtó
2596,Tür::N,uksa,ajtó
2597,Tür::N,uksa,ajtó
2598,Tür::N,uksâ,ajtó
2599,Tür::N,uhss,ajtó
2600,Tür::N,уккс,ajtó
2601,Tor::N,okse,kapu
2602,Tor::N,pårttå,kapu
2603,Tor::N,uksa,kapu
2604,Tor::N,poarta,kapu
2605,Tor::N,porttâ,kapu
2606,Tor::N,uustõk,kapu
2607,Tor::N,čuâlluhss,kapu
2608,Tor::N,уккс,kapu
2609,Zaun::N,haakene,kerítés
2610,Zaun::N,jerra,kerítés
2611,Zaun::N,gárdde,kerítés
2612,Zaun::N,áidi,kerítés
2613,Zaun::N,äiđi,kerítés
2614,Zaun::N,äidd,kerítés
2615,Zaun::N,čuâll,kerítés
2616,Zaun::N,а̄ййт,kerítés
2617,Dach::N,rehpie,tető
2618,Dach::N,dæhkko,tető
2619,Dach::N,gáhttu,tető
2620,Dach::N,káttu,tető
2621,Dach::N,laakk,tető
2622,Dach::N,пэ̄ҏҏтэ̄ля,tető
2623,Dach::N,кры̄ша,tető
2624,Leiter::N,raajtere,létra
2625,Leiter::N,tjajmos,létra
2626,Leiter::N,boagos,létra
2627,Leiter::N,ráidalas,létra
2628,Leiter::N,raidlâs,létra
2629,Leiter::N,лествец,létra
2630,Besen::N,saehpie,seprű
2631,Besen::N,gaerpene,seprű
2632,Besen::N,njáman,seprű
2633,Besen::N,luvdá,seprű
2634,Besen::N,luvdá,seprű
2635,Besen::N,västt,seprű
2636,Besen::N,ва̄сст,seprű
2637,Spaten::N,gåajvoe,ásó
2638,Spaten::N,spádá,ásó
2639,Spaten::N,goajvvo,ásó
2640,Spaten::N,goaivu,ásó
2641,Spaten::N,kuái'vu,ásó
2642,Spaten::N,kuäivv,ásó
2643,Spaten::N,куаййв,ásó
2644,Schaufel::N,gåajvoe,lapát
2645,Schaufel::N,gåjvun,lapát
2646,Schaufel::N,goajvvo,lapát
2647,Schaufel::N,goaivu,lapát
2648,Schaufel::N,kuái'vu,lapát
2649,Schaufel::N,kuäivv,lapát
2650,Schaufel::N,куаййв,lapát
2651,Gabel::N,tjåagka,villa
2652,Gabel::N,gáffil,villa
2653,Gabel::N,káffal,villa
2654,Gabel::N,kaahvâl,villa
2655,Gabel::N,velkk,villa
2656,Gabel::N,а̄лльс,villa
2657,Löffel::N,buste,kanál
2658,Löffel::N,bassti,kanál
2659,Löffel::N,baste,kanál
2660,Löffel::N,pastem,kanál
2661,Löffel::N,pâ´sttem,kanál
2662,Löffel::N,пасьтэмь,kanál
2663,Messer::N,nejpie,kés
2664,Messer::N,nijbbe,kés
2665,Messer::N,niibi,kés
2666,Messer::N,nijbe,kés
2667,Messer::N,nei´bb,kés
2668,Messer::N,ныййп,kés
2669,Nagel::N,spæjhkere,szeg
2670,Nagel::N,spiger,szeg
2671,Nagel::N,návlle,szeg
2672,Nagel::N,spiikkár,szeg
2673,Nagel::N,spijkkár,szeg
2674,Nagel::N,näu´ll,szeg
2675,Nagel::N,на̄ввьл,szeg
2676,Netz::N,viermie,háló
2677,Netz::N,viermme,háló
2678,Netz::N,næhtta,háló
2679,Netz::N,fierbmi,háló
2680,Netz::N,viermi,háló
2681,Netz::N,säi´mm,háló
2682,Netz::N,нӯжхьт,háló
2683,Haken::N,kruehkie,kampó
2684,Haken::N,ruohkke,kampó
2685,Haken::N,vagge,kampó
2686,Haken::N,roahkki,kampó
2687,Haken::N,faggi,kampó
2688,Haken::N,kuák'ki,kampó
2689,Haken::N,kuä´ǩ'ǩ,kampó
2690,Haken::N,ва̄ӈӈк,kampó
2691,Haken::N,куэххьк,kampó
2692,Griff::N,rehpie,nyél
2693,Griff::N,rehpie,fogantyú
2694,Griff::N,taatje,nyél
2695,Griff::N,taatje,fogantyú
2696,Griff::N,gavlla,nyél
2697,Griff::N,gavlla,fogantyú
2698,Griff::N,guottáldahka,nyél
2699,Griff::N,guottáldahka,fogantyú
2700,Griff::N,geavja,nyél
2701,Griff::N,geavja,fogantyú
2702,Griff::N,novdâ,nyél
2703,Griff::N,novdâ,fogantyú
2704,Griff::N,nõđđ,nyél
2705,Griff::N,nõđđ,fogantyú
2706,Griff::N,kå´ǧǧ,nyél
2707,Griff::N,kå´ǧǧ,fogantyú
2708,Griff::N,нэ̄дт,nyél
2709,Griff::N,нэ̄дт,fogantyú
2710,Schloss::N,laesie,zár
2711,Schloss::N,lássa,zár
2712,Schloss::N,lohkka,zár
2713,Schloss::N,lukkâ,zár
2714,Schloss::N,lokk,zár
2715,Schloss::N,ло̄ххк,zár
2716,Bild::N,guvvie,kép
2717,Bild::N,gåvvå,kép
2718,Bild::N,govva,kép
2719,Bild::N,koṿe,kép
2720,Bild::N,kartt,kép
2721,Bild::N,картина,kép
2722,Figur::N,guvvie,alak
2723,Figur::N,gåvos,alak
2724,Figur::N,figuvrra,alak
2725,Figur::N,figuvra,alak
2726,Figur::N,kovos,alak
2727,Figur::N,kuâŋas,alak
2728,Puppe::N,dåahka,bábu
2729,Puppe::N,dåhkko,bábu
2730,Puppe::N,doahkko,bábu
2731,Puppe::N,dohkká,bábu
2732,Puppe::N,duhkká,bábu
2733,Puppe::N,kuuhlaž,bábu
2734,Puppe::N,кукла,bábu
2735,Beutel::N,voessetje,zacskó
2736,Beutel::N,påvsså,zacskó
2737,Beutel::N,seahkaš,zacskó
2738,Beutel::N,bursa,zacskó
2739,Beutel::N,guhkkár,zacskó
2740,Beutel::N,čooṿâs,zacskó
2741,Beutel::N,siâk'k,zacskó
2742,Beutel::N,kå´ššel,zacskó
2743,Beutel::N,ве̄ҏҏц,zacskó
2744,Bündel::N,paantje,köteg
2745,Bündel::N,buduk,köteg
2746,Bündel::N,gurppe,köteg
2747,Bündel::N,gihppu,köteg
2748,Bündel::N,kiäs'tu,köteg
2749,Bündel::N,šnâpp,köteg
2750,Bündel::N,пуччк,köteg
2751,Tasche::N,veaskoe,táska
2752,Tasche::N,væssko,táska
2753,Tasche::N,lávkka,táska
2754,Tasche::N,lávka,táska
2755,Tasche::N,seahkka,táska
2756,Tasche::N,lavkkâ,táska
2757,Tasche::N,laukk,táska
2758,Tasche::N,суӎӎьк,táska
2759,Tasche::N,ло̄а̄ффк,táska
2760,Eimer::N,bæhtoe,vödör
2761,Eimer::N,skiello,vödör
2762,Eimer::N,skállu,vödör
2763,Eimer::N,eebir,vödör
2764,Eimer::N,skääll,vödör
2765,Eimer::N,е̄мьперь,vödör
2766,Deckel::N,luehkie,fedő
2767,Deckel::N,luehkie,fedél
2768,Deckel::N,låhkke,fedő
2769,Deckel::N,låhkke,fedél
2770,Deckel::N,lohkki,fedő
2771,Deckel::N,lohkki,fedél
2772,Deckel::N,lokke,fedő
2773,Deckel::N,lokke,fedél
2774,Deckel::N,lå´ǩǩ,fedő
2775,Deckel::N,lå´ǩǩ,fedél
2776,Deckel::N,ко̄а̄ххтнэсс,fedő
2777,Deckel::N,ко̄а̄ххтнэсс,fedél
2778,Geschirr::N,lihtie,edény
2779,Geschirr::N,lihte,edény
2780,Geschirr::N,lihtit,edény
2781,Geschirr::N,litte,edény
2782,Geschirr::N,kärldõk,edény
2783,Geschirr::N,ка̄ррь,edény
2784,Sack::N,voesse,zsák
2785,Sack::N,vuossa,zsák
2786,Sack::N,seahkka,zsák
2787,Sack::N,sekkâ,zsák
2788,Sack::N,siâk'k,zsák
2789,Sack::N,ве̄ҏҏц,zsák
2790,Tasse::N,guksie,csésze
2791,Tasse::N,gåhppå,csésze
2792,Tasse::N,gohppu,csésze
2793,Tasse::N,pollo,csésze
2794,Tasse::N,kopp,csésze
2795,Tasse::N,на̄ххьп,csésze
2796,Topf::N,baetie,fazék
2797,Topf::N,krovhte,fazék
2798,Topf::N,rujtta,fazék
2799,Topf::N,giebbme,fazék
2800,Topf::N,báhti,fazék
2801,Topf::N,gievdni,fazék
2802,Topf::N,pääti,fazék
2803,Topf::N,kruâitt,fazék
2804,Topf::N,кӣммьн,fazék
2805,Kessel::N,giebnie,üst
2806,Kessel::N,giebnie,bogrács
2807,Kessel::N,skallo,üst
2808,Kessel::N,skallo,bogrács
2809,Kessel::N,giebbme,üst
2810,Kessel::N,giebbme,bogrács
2811,Kessel::N,gieđbmi,üst
2812,Kessel::N,gieđbmi,bogrács
2813,Kessel::N,kiem'ni,üst
2814,Kessel::N,kiem'ni,bogrács
2815,Kessel::N,ǩie´mnn,üst
2816,Kessel::N,ǩie´mnn,bogrács
2817,Kessel::N,кӣммьн,üst
2818,Kessel::N,кӣммьн,bogrács
2819,Essen::N,åesie,evés
2820,Essen::N,åesie,étkezés
2821,Essen::N,beapmoe,evés
2822,Essen::N,beapmoe,étkezés
2823,Essen::N,biebbmo,evés
2824,Essen::N,biebbmo,étkezés
2825,Essen::N,borramuš,evés
2826,Essen::N,borramuš,étkezés
2827,Essen::N,purrâmâš,evés
2828,Essen::N,purrâmâš,étkezés
2829,Essen::N,porrmõš,evés
2830,Essen::N,porrmõš,étkezés
2831,Essen::N,по̄ррмушш,evés
2832,Essen::N,по̄ррмушш,étkezés
2833,Nahrung::N,beapmoe,ennivaló
2834,Nahrung::N,biebbmo,ennivaló
2835,Nahrung::N,biebmu,ennivaló
2836,Nahrung::N,purrâmâš,ennivaló
2837,Nahrung::N,porrmõš,ennivaló
2838,Nahrung::N,по̄ррмушш,ennivaló
2839,Speise::N,beapmoe,étel
2840,Speise::N,biebbmo,étel
2841,Speise::N,biebmu,étel
2842,Speise::N,määlis,étel
2843,Speise::N,aasâs,étel
2844,Speise::N,porrmõš,étel
2845,Speise::N,по̄ррмушш,étel
2846,Fleisch::N,bearkoe,hús
2847,Fleisch::N,oadtje,hús
2848,Fleisch::N,bierggo,hús
2849,Fleisch::N,biergu,hús
2850,Fleisch::N,uáž'ži,hús
2851,Fleisch::N,vuä´ǯ'ǯ,hús
2852,Fleisch::N,вуэннч,hús
2853,Getreide::N,gernie,gabona
2854,Getreide::N,gårnne,gabona
2855,Getreide::N,gordni,gabona
2856,Getreide::N,valje,gabona
2857,Getreide::N,ле̄ййп,gabona
2858,Brei::N,kraavhtse,pép
2859,Brei::N,kraavhtse,kása
2860,Brei::N,ráktsa,pép
2861,Brei::N,ráktsa,kása
2862,Brei::N,buvru,pép
2863,Brei::N,buvru,kása
2864,Brei::N,suoḥâd,pép
2865,Brei::N,suoḥâd,kása
2866,Brei::N,hutt,pép
2867,Brei::N,hutt,kása
2868,Brei::N,уххт,pép
2869,Brei::N,уххт,kása
2870,Brot::N,gaahkoe,kenyér
2871,Brot::N,lájbbe,kenyér
2872,Brot::N,stummpa,kenyér
2873,Brot::N,láibi,kenyér
2874,Brot::N,gáhkku,kenyér
2875,Brot::N,leibi,kenyér
2876,Brot::N,lei´bb,kenyér
2877,Brot::N,ле̄ййп,kenyér
2878,Scheibe::N,snaejrie,szelet
2879,Scheibe::N,sárdde,szelet
2880,Scheibe::N,vajahas,szelet
2881,Scheibe::N,časkkis,szelet
2882,Scheibe::N,ča'skes,szelet
2883,Scheibe::N,ku´sǩǩ,szelet
2884,Scheibe::N,кусськ,szelet
2885,Fett::N,buejtie,háj
2886,Fett::N,buejtie,zsír
2887,Fett::N,vuodja,háj
2888,Fett::N,vuodja,zsír
2889,Fett::N,buoidi,háj
2890,Fett::N,buoidi,zsír
2891,Fett::N,pyei'di,háj
2892,Fett::N,pyei'di,zsír
2893,Fett::N,puõi´dd,háj
2894,Fett::N,puõi´dd,zsír
2895,Fett::N,пуййт,háj
2896,Fett::N,пуййт,zsír
2897,Butter::N,voeje,vaj
2898,Butter::N,vuodja,vaj
2899,Butter::N,vuodja,vaj
2900,Butter::N,vuojâ,vaj
2901,Butter::N,vuõjj,vaj
2902,Butter::N,вӯйй,vaj
2903,Öl::N,ålja,olaj
2904,Öl::N,ulljo,olaj
2905,Öl::N,oalljo,olaj
2906,Öl::N,olju,olaj
2907,Öl::N,oljo,olaj
2908,Öl::N,vuõjj,olaj
2909,Öl::N,вӯйй,olaj
2910,Salz::N,saelhtie,só
2911,Salz::N,sállte,só
2912,Salz::N,sálti,só
2913,Salz::N,sältti,só
2914,Salz::N,sä´ltt,só
2915,Salz::N,сӯлль,só
2916,Suppe::N,joptse,leves
2917,Suppe::N,jupptsa,leves
2918,Suppe::N,málli,leves
2919,Suppe::N,määḷi,leves
2920,Suppe::N,lieṃâ,leves
2921,Suppe::N,liõmm,leves
2922,Suppe::N,лӣмм,leves
2923,Honig::N,hååneske,méz
2924,Honig::N,meda,méz
2925,Honig::N,miehta,méz
2926,Honig::N,mietâ,méz
2927,Honig::N,miõtt,méz
2928,Honig::N,мӣдт,méz
2929,Milch::N,mielhkie,tej
2930,Milch::N,mielkke,tej
2931,Milch::N,mielki,tej
2932,Milch::N,miel'kki,tej
2933,Milch::N,mie´lǩǩ,tej
2934,Milch::N,ма̄ййт,tej
2935,Tee::N,löövje,tea
2936,Tee::N,tedja,tea
2937,Tee::N,deadju,tea
2938,Tee::N,čee,tea
2939,Tee::N,teej̣â,tea
2940,Tee::N,čee,tea
2941,Tee::N,чайй,tea
2942,Leder::N,hovre,bőr
2943,Leder::N,sassne,bőr
2944,Leder::N,náhkki,bőr
2945,Leder::N,leaira,bőr
2946,Leder::N,čevđi,bőr
2947,Leder::N,čåu´dd,bőr
2948,Leder::N,на̄ххьк,bőr
2949,Wolle::N,ålloe,gyapjú
2950,Wolle::N,hullo,gyapjú
2951,Wolle::N,ullu,gyapjú
2952,Wolle::N,ullo,gyapjú
2953,Wolle::N,oll,gyapjú
2954,Wolle::N,улл,gyapjú
2955,Stoff::N,tyjje,szövet
2956,Stoff::N,gápptás,szövet
2957,Stoff::N,stoaffa,szövet
2958,Stoff::N,ávnnas,szövet
2959,Stoff::N,käägus,szövet
2960,Stoff::N,aaunâs,szövet
2961,Stoff::N,лыййн,szövet
2962,Nadel::N,naaloe,tű
2963,Nadel::N,nállo,tű
2964,Nadel::N,nállu,tű
2965,Nadel::N,nááḷu,tű
2966,Nadel::N,neu´ll,tű
2967,Nadel::N,нӣввьл,tű
2968,Faden::N,laejkie,fonál
2969,Faden::N,hárppo,fonál
2970,Faden::N,árpu,fonál
2971,Faden::N,läigi,fonál
2972,Faden::N,lääi´j,fonál
2973,Faden::N,сӯнн,fonál
2974,Knopf::N,balhka,gomb
2975,Knopf::N,boallo,gomb
2976,Knopf::N,boallu,gomb
2977,Knopf::N,puál'lu,gomb
2978,Knopf::N,puäll,gomb
2979,Knopf::N,пуалл,gomb
2980,Knoten::N,tjoelme,csomó
2981,Knoten::N,tjuolmma,csomó
2982,Knoten::N,čuolbma,csomó
2983,Knoten::N,čuol'mâ,csomó
2984,Knoten::N,čuõlmm,csomó
2985,Knoten::N,чӯллм,csomó
2986,Farbe::N,klaerie,szín
2987,Farbe::N,klaerie,festék
2988,Farbe::N,ivnne,szín
2989,Farbe::N,ivnne,festék
2990,Farbe::N,bájnno,szín
2991,Farbe::N,bájnno,festék
2992,Farbe::N,mola,szín
2993,Farbe::N,mola,festék
2994,Farbe::N,fearga,szín
2995,Farbe::N,fearga,festék
2996,Farbe::N,maalâ,szín
2997,Farbe::N,maalâ,festék
2998,Farbe::N,páinu,szín
2999,Farbe::N,páinu,festék
3000,Farbe::N,kälkk,szín
3001,Farbe::N,kälkk,festék
3002,Farbe::N,по̄а̄ййн,szín
3003,Farbe::N,по̄а̄ййн,festék
3004,Kleidung::N,tyjje,ruha
3005,Kleidung::N,tyjje,ruházat
3006,Kleidung::N,gárvvo,ruha
3007,Kleidung::N,gárvvo,ruházat
3008,Kleidung::N,bivttas,ruha
3009,Kleidung::N,bivttas,ruházat
3010,Kleidung::N,piivtâs,ruha
3011,Kleidung::N,piivtâs,ruházat
3012,Kleidung::N,pivoh,ruha
3013,Kleidung::N,pivoh,ruházat
3014,Kleidung::N,piiutâs,ruha
3015,Kleidung::N,piiutâs,ruházat
3016,Kleidung::N,о̄а̄з,ruha
3017,Kleidung::N,о̄а̄з,ruházat
3018,Hemd::N,sjåarhtoe,ing
3019,Hemd::N,skirtto,ing
3020,Hemd::N,báidi,ing
3021,Hemd::N,päiđi,ing
3022,Hemd::N,päidd,ing
3023,Hemd::N,па̄ййт,ing
3024,Kragen::N,döörhke,gallér
3025,Kragen::N,tjiebet,gallér
3026,Kragen::N,tjehpuris,gallér
3027,Kragen::N,čeabet,gallér
3028,Kragen::N,kráva,gallér
3029,Kragen::N,siä'pulâs,gallér
3030,Kragen::N,seäp'plõs,gallér
3031,Kragen::N,ко̄а̄влас,gallér
3032,Ärmel::N,sissie,ujj
3033,Ärmel::N,sasse,ujj
3034,Ärmel::N,soadji,ujj
3035,Ärmel::N,suájá,ujj
3036,Ärmel::N,suäjj,ujj
3037,Ärmel::N,суэйй,ujj
3038,Hose::N,måvhka,gatya
3039,Hose::N,måvhka,nadrág
3040,Hose::N,båkså,gatya
3041,Hose::N,båkså,nadrág
3042,Hose::N,buvssat,gatya
3043,Hose::N,buvssat,nadrág
3044,Hose::N,puuvsah,gatya
3045,Hose::N,puuvsah,nadrág
3046,Hose::N,puus,gatya
3047,Hose::N,puus,nadrág
3048,Hose::N,пукс,gatya
3049,Hose::N,пукс,nadrág
3050,Hose::N,ко̄а̄дтӭ,gatya
3051,Hose::N,ко̄а̄дтӭ,nadrág
3052,Gürtel::N,juvvie,öv
3053,Gürtel::N,beelhte,öv
3054,Gürtel::N,avve,öv
3055,Gürtel::N,getsam,öv
3056,Gürtel::N,boagán,öv
3057,Gürtel::N,pooṿij,öv
3058,Gürtel::N,puäǥǥanj,öv
3059,Gürtel::N,эвв,öv
3060,Mütze::N,tjohpe,sapka
3061,Mütze::N,gahper,sapka
3062,Mütze::N,gahpir,sapka
3063,Mütze::N,kappeer,sapka
3064,Mütze::N,keä´p'per,sapka
3065,Mütze::N,кабперь,sapka
3066,Schuh::N,gaamege,cipő
3067,Schuh::N,gáma,cipő
3068,Schuh::N,skuovva,cipő
3069,Schuh::N,gáma,cipő
3070,Schuh::N,kaamâ,cipő
3071,Schuh::N,kaammi,cipő
3072,Schuh::N,камаша,cipő
3073,Stiefel::N,steeblege,csizma
3074,Stiefel::N,stiebil,csizma
3075,Stiefel::N,sáhpis,csizma
3076,Stiefel::N,sáppat,csizma
3077,Stiefel::N,steevvil,csizma
3078,Stiefel::N,sa´ppi,csizma
3079,Stiefel::N,са̄ххпе,csizma
3080,Ring::N,rïngke,gyűrű
3081,Ring::N,suormas,gyűrű
3082,Ring::N,suorpmas,gyűrű
3083,Ring::N,suormâs,gyűrű
3084,Ring::N,suõrmâs,gyűrű
3085,Ring::N,сӯрмас,gyűrű
3086,Band::N,baante,szalag
3087,Band::N,bádde,szalag
3088,Band::N,báddi,szalag
3089,Band::N,päddi,szalag
3090,Band::N,liântt,szalag
3091,Band::N,källre´ppiǩ,szalag
3092,Band::N,ля̄ӊӊт,szalag
3093,Kamm::N,gaampe,fésű
3094,Kamm::N,rájdam,fésű
3095,Kamm::N,tjåhkom,fésű
3096,Kamm::N,čohkun,fésű
3097,Kamm::N,čohhoom,fésű
3098,Kamm::N,čååǥǥam,fésű
3099,Kamm::N,чоагкь,fésű
3100,Spiegel::N,guelmiedahke,tükör
3101,Spiegel::N,spiedjil,tükör
3102,Spiegel::N,speajal,tükör
3103,Spiegel::N,speeijal,tükör
3104,Spiegel::N,suei´mkar,tükör
3105,Spiegel::N,кыффкэмка̄ррь,tükör
3106,Spiegel::N,зе̄ркал,tükör
3107,Riemen::N,györtenje,szíj
3108,Riemen::N,rájppe,szíj
3109,Riemen::N,garttsa,szíj
3110,Riemen::N,lávži,szíj
3111,Riemen::N,läbži,szíj
3112,Riemen::N,läbǯǯ,szíj
3113,Riemen::N,ре̄ммь,szíj
3114,Schnur::N,gurrie,zsinór
3115,Schnur::N,gáras,zsinór
3116,Schnur::N,garca,zsinór
3117,Schnur::N,orrâ,zsinór
3118,Schnur::N,nue´rr,zsinór
3119,Schnur::N,нӯррь,zsinór
3120,Leine::N,baante,póráz
3121,Leine::N,gájnno,póráz
3122,Leine::N,báddi,póráz
3123,Leine::N,oarra,póráz
3124,Leine::N,läbži,póráz
3125,Leine::N,läbǯǯ,póráz
3126,Leine::N,ла̄ммч,póráz
3127,Decke::N,gaptjese,takaró
3128,Decke::N,rádno,takaró
3129,Decke::N,gåbtjås,takaró
3130,Decke::N,tæhppin,takaró
3131,Decke::N,govččas,takaró
3132,Decke::N,loovdâ,takaró
3133,Decke::N,räänn,takaró
3134,Decke::N,ра̄нн,takaró
3135,Kissen::N,nalhke,párna
3136,Kissen::N,guoddá,párna
3137,Kissen::N,oajvevuolle,párna
3138,Kissen::N,guoddá,párna
3139,Kissen::N,bolsttar,párna
3140,Kissen::N,polster,párna
3141,Kissen::N,pee´ren,párna
3142,Kissen::N,pooddâšǩ,párna
3143,Kissen::N,по̄дэшк,párna
3144,Tuch::N,tyjje,kendő
3145,Tuch::N,tyddja,kendő
3146,Tuch::N,gådo,kendő
3147,Tuch::N,liidni,kendő
3148,Tuch::N,läđđee,kendő
3149,Tuch::N,re´ppiǩ,kendő
3150,Tuch::N,ree´ppiǩ,kendő
3151,Tuch::N,ребпехь,kendő
3152,Handtuch::N,njaamelijnie,törülköző
3153,Handtuch::N,sigárdahka,törülköző
3154,Handtuch::N,sihkaldat,törülköző
3155,Handtuch::N,siholdâs,törülköző
3156,Handtuch::N,seekkldõs,törülköző
3157,Handtuch::N,u´tree´lniǩ,törülköző
3158,Handtuch::N,отеральнэхьк,törülköző
3159,Kraft::N,faamoe,erő
3160,Kraft::N,fábmo,erő
3161,Kraft::N,fápmu,erő
