,Concept_ID,sl,se
2258,Höhe::N,vršína,jalladahke
2259,Höhe::N,vršína,alludahka
2260,Höhe::N,vršína,allatvuohta
2261,Höhe::N,vršína,allodat
2262,Höhe::N,vršína,aḷodâh
2263,Höhe::N,vršína,âlladvuõtt
2264,Höhe::N,vršína,э̄ллвӯдт
2265,Gewicht::N,téža,leavloe
2266,Gewicht::N,téža,dædda
2267,Gewicht::N,téža,låssudahka
2268,Gewicht::N,téža,deaddu
2269,Gewicht::N,téža,tiäd'du
2270,Gewicht::N,téža,teäd'd
2271,Gewicht::N,téža,тя̄ннт
2272,Gewicht::N,téža,вӣссь
2273,Menge::N,količína,mierie
2274,Menge::N,količína,ållo
2275,Menge::N,količína,mearri
2276,Menge::N,količína,doahkki
2277,Menge::N,količína,meeṛi
2278,Menge::N,količína,tukk
2279,Menge::N,količína,mie´rr
2280,Menge::N,količína,туххк
2281,Menge::N,količína,ла̄ннҍт
2282,Haufen::N,kùp,deava
2283,Haufen::N,kùp,håevkie
2284,Haufen::N,kùp,hårre
2285,Haufen::N,kùp,látna
2286,Haufen::N,kùp,laaṇâ
2287,Haufen::N,kùp,laađđ
2288,Haufen::N,kùp,поанн
2289,Haufen::N,kopíca,deava
2290,Haufen::N,kopíca,håevkie
2291,Haufen::N,kopíca,hårre
2292,Haufen::N,kopíca,látna
2293,Haufen::N,kopíca,laaṇâ
2294,Haufen::N,kopíca,laađđ
2295,Haufen::N,kopíca,поанн
2296,Reihe::N,níz,raajroe
2297,Reihe::N,níz,rájddo
2298,Reihe::N,níz,gurgadas
2299,Reihe::N,níz,kuáḷus
2300,Reihe::N,níz,riâd'd
2301,Reihe::N,níz,по̄ллт
2302,Reihe::N,vŕsta,raajroe
2303,Reihe::N,vŕsta,rájddo
2304,Reihe::N,vŕsta,gurgadas
2305,Reihe::N,vŕsta,kuáḷus
2306,Reihe::N,vŕsta,riâd'd
2307,Reihe::N,vŕsta,по̄ллт
2308,Boot::N,čóln,vïnhtse
2309,Boot::N,čóln,vanás
2310,Boot::N,čóln,vanntsa
2311,Boot::N,čóln,fanas
2312,Boot::N,čóln,voonâs
2313,Boot::N,čóln,käärbis
2314,Boot::N,čóln,võõnâs
2315,Boot::N,čóln,вэнс
2316,Ruder::N,vêslo,aajroe
2317,Ruder::N,vêslo,ájrro
2318,Ruder::N,vêslo,áiru
2319,Ruder::N,vêslo,áiru
2320,Ruder::N,vêslo,äirr
2321,Ruder::N,vêslo,а̄ррьй
2322,Schlitten::N,saní,slærra
2323,Schlitten::N,saní,tjïelhke
2324,Schlitten::N,saní,gieris
2325,Schlitten::N,saní,tjielkká
2326,Schlitten::N,saní,gielká
2327,Schlitten::N,saní,kiäl'kká
2328,Schlitten::N,saní,saan
2329,Schlitten::N,saní,ǩeâlkk
2330,Schlitten::N,saní,со̄а̄н
2331,Ski::N,smučí,treavka
2332,Ski::N,smučí,sabek
2333,Ski::N,smučí,sabet
2334,Ski::N,smučí,saaveeh
2335,Ski::N,smučí,koolâs
2336,Ski::N,smučí,коаллас
2337,Ski::N,smučí,са̄вехь
2338,Lagerfeuer::N,táborni ôgenj,dålle
2339,Lagerfeuer::N,táborni ôgenj,sajijdållå
2340,Lagerfeuer::N,táborni ôgenj,dolla
2341,Lagerfeuer::N,táborni ôgenj,tullâ
2342,Lagerfeuer::N,táborni ôgenj,toll
2343,Lagerfeuer::N,táborni ôgenj,то̄лл
2344,Last::N,tôvor,maajsoe
2345,Last::N,tôvor,noade
2346,Last::N,tôvor,guorbmi
2347,Last::N,tôvor,kye'rmi
2348,Last::N,tôvor,nue´đđ
2349,Last::N,tôvor,kue´rmm
2350,Last::N,tôvor,нуэдът
2351,Gang::N,hòd,vaedtseme
2352,Gang::N,hòd,mannulahka
2353,Gang::N,hòd,johtu
2354,Gang::N,hòd,jotteem
2355,Gang::N,hòd,joto
2356,Gang::N,hòd,jäl'lmõš
2357,Gang::N,hòd,ёадтмушш
2358,Gang::N,hòd,ёадтҌмушш
2359,Schritt::N,korák,sïlle
2360,Schritt::N,korák,lávkke
2361,Schritt::N,korák,lávki
2362,Schritt::N,korák,lävkki
2363,Schritt::N,korák,läu´ǩǩ
2364,Schritt::N,korák,ла̄ффьк
2365,Norden::N,séver,noerhte
2366,Norden::N,séver,nuortta
2367,Norden::N,séver,davvi
2368,Norden::N,séver,taṿe
2369,Norden::N,séver,tâ´vv
2370,Norden::N,séver,таввял
2371,Süden::N,júg,åarjel
2372,Süden::N,júg,oarjje
2373,Süden::N,júg,lulli
2374,Süden::N,júg,mäddi
2375,Süden::N,júg,kesipieg'gâ
2376,Süden::N,júg,saujj
2377,Süden::N,júg,со̄а̄ййв
2378,Westen::N,zapàd,jillie
2379,Westen::N,zapàd,alle
2380,Westen::N,zapàd,oarji
2381,Westen::N,zapàd,uár'ji
2382,Westen::N,zapàd,viõstâr
2383,Westen::N,zapàd,вуэрьял
2384,Osten::N,vzhòd,luvlie
2385,Osten::N,vzhòd,lulle
2386,Osten::N,vzhòd,nuorta
2387,Osten::N,vzhòd,nuor'ttâ
2388,Osten::N,vzhòd,nuõrti
2389,Osten::N,vzhòd,нуҏҏьт
2390,Holz::N,lés,moere
2391,Holz::N,lés,muorra
2392,Holz::N,lés,muorra
2393,Holz::N,lés,muoṛâ
2394,Holz::N,lés,muõrr
2395,Holz::N,lés,мӯрр
2396,Brett::N,deskà,fealloe
2397,Brett::N,deskà,fiello
2398,Brett::N,deskà,lávdi
2399,Brett::N,deskà,lyev'di
2400,Brett::N,deskà,lu´vdd
2401,Brett::N,deskà,лаййт
2402,Platte::N,plôča,spaagkoe
2403,Platte::N,plôča,skierro
2404,Platte::N,plôča,skearru
2405,Platte::N,plôča,ráptu
2406,Platte::N,plôča,ка̄ррьт
2407,Stütze::N,opóra,dovtege
2408,Stütze::N,opóra,dåarjege
2409,Stütze::N,opóra,tsagge
2410,Stütze::N,opóra,nihta
2411,Stütze::N,opóra,duvdda
2412,Stütze::N,opóra,caggi
2413,Stütze::N,opóra,cagge
2414,Stütze::N,opóra,cõgldõk
2415,Stütze::N,opóra,стуэлльп
2416,Stütze::N,zaslómba,dovtege
2417,Stütze::N,zaslómba,dåarjege
2418,Stütze::N,zaslómba,tsagge
2419,Stütze::N,zaslómba,nihta
2420,Stütze::N,zaslómba,duvdda
2421,Stütze::N,zaslómba,caggi
2422,Stütze::N,zaslómba,cagge
2423,Stütze::N,zaslómba,cõgldõk
2424,Stütze::N,zaslómba,стуэлльп
2425,Stange::N,gréd,staavra
2426,Stange::N,gréd,stággo
2427,Stange::N,gréd,hålggå
2428,Stange::N,gréd,stávrá
2429,Stange::N,gréd,stággu
2430,Stange::N,gréd,čuálgui
2431,Stange::N,gréd,kaŋgg
2432,Stange::N,gréd,кэ̄ллт
2433,Stange::N,gréd,пе̄лльк
2434,Stock::N,pálica,galte
2435,Stock::N,pálica,klåbpoe
2436,Stock::N,pálica,soabbe
2437,Stock::N,pálica,soabbi
2438,Stock::N,pálica,suáb'bi
2439,Stock::N,pálica,suä´b'b
2440,Stock::N,pálica,суэммьп
2441,Stab::N,pálica,klaahka
2442,Stab::N,pálica,soabbe
2443,Stab::N,pálica,soabbi
2444,Stab::N,pálica,suáb'bi
2445,Stab::N,pálica,suä´b'b
2446,Stab::N,pálica,суэммьп
2447,Rohr::N,cév,gïrse
2448,Rohr::N,cév,båhttså
2449,Rohr::N,cév,bohcci
2450,Rohr::N,cév,poccee
2451,Rohr::N,cév,puu´lčiǩ
2452,Rohr::N,cév,туррьп
2453,Haus::N,híša,ståapoe
2454,Haus::N,híša,goahte
2455,Haus::N,híša,stohpu
2456,Haus::N,híša,tááḷu
2457,Haus::N,híša,tääll
2458,Haus::N,híša,пэ̄ҏҏт
2459,Heim::N,dóm,hïejme
2460,Heim::N,dóm,viesso
2461,Heim::N,dóm,ruoktu
2462,Heim::N,dóm,päikki
2463,Heim::N,dóm,päi´ǩǩ
2464,Heim::N,dóm,пэ̄ҏҏт
2465,Ofen::N,péč,vuebnie
2466,Ofen::N,péč,vuodná
2467,Ofen::N,péč,vuobnne
2468,Ofen::N,péč,uvdna
2469,Ofen::N,péč,uvnâ
2470,Ofen::N,péč,ǩiiuǥân
2471,Ofen::N,péč,пе̄ххц
2472,Ofen::N,péč,кыввкан
2473,Fußboden::N,pòd,guelpie
2474,Fußboden::N,pòd,guolbbe
2475,Fußboden::N,pòd,láhtti
2476,Fußboden::N,pòd,šalde
2477,Fußboden::N,pòd,šâ´ldd
2478,Fußboden::N,pòd,шалльт
2479,Tisch::N,míza,buertie
2480,Tisch::N,míza,bievdde
2481,Tisch::N,míza,beavdi
2482,Tisch::N,míza,pevdi
2483,Tisch::N,míza,på´rdd
2484,Tisch::N,míza,stue´ll
2485,Tisch::N,míza,туэлль
2486,Stuhl::N,stòl,stovle
2487,Stuhl::N,stòl,ståvllå
2488,Stuhl::N,stòl,stuollu
2489,Stuhl::N,stòl,stovli
2490,Stuhl::N,stòl,stuu´l
2491,Stuhl::N,stòl,стула
2492,Wiege::N,zíbel,gïerhkeme
2493,Wiege::N,zíbel,vuoggo
2494,Wiege::N,zíbel,geaŧŧu
2495,Wiege::N,zíbel,geaktu
2496,Wiege::N,zíbel,gietkka
2497,Wiege::N,zíbel,kiäh'tu
2498,Wiege::N,zíbel,vogga
2499,Wiege::N,zíbel,кӣткэм
2500,Bett::N,póstelja,seangkoe
2501,Bett::N,póstelja,sæŋŋga
2502,Bett::N,póstelja,seaŋga
2503,Bett::N,póstelja,seŋgâ
2504,Bett::N,póstelja,sââ´jj
2505,Bett::N,póstelja,вуэдтӭмсайй
2506,Regal::N,políca,hælla
2507,Regal::N,políca,hilldo
2508,Regal::N,políca,hildu
2509,Regal::N,políca,ildee
2510,Regal::N,políca,i´lddi
2511,Regal::N,políca,ылльтэ
2512,Kiste::N,zabòj,aeskie
2513,Kiste::N,zabòj,kássa
2514,Kiste::N,zabòj,kássa
2515,Kiste::N,zabòj,árkku
2516,Kiste::N,zabòj,ču´ǩǩ
2517,Kiste::N,zabòj,чуххьк
2518,Fenster::N,ôkno,klaase
2519,Fenster::N,ôkno,vinndek
2520,Fenster::N,ôkno,láse
2521,Fenster::N,ôkno,laasâ
2522,Fenster::N,ôkno,ikkân
2523,Fenster::N,ôkno,эххкан
2524,Tür::N,vráta,okse
2525,Tür::N,vráta,uksa
2526,Tür::N,vráta,uksa
2527,Tür::N,vráta,uksâ
2528,Tür::N,vráta,uhss
2529,Tür::N,vráta,уккс
2530,Tor::N,velíka vráta,okse
2531,Tor::N,velíka vráta,pårttå
2532,Tor::N,velíka vráta,uksa
2533,Tor::N,velíka vráta,poarta
2534,Tor::N,velíka vráta,porttâ
2535,Tor::N,velíka vráta,uustõk
2536,Tor::N,velíka vráta,čuâlluhss
2537,Tor::N,velíka vráta,уккс
2538,Zaun::N,ográja,haakene
2539,Zaun::N,ográja,jerra
2540,Zaun::N,ográja,gárdde
2541,Zaun::N,ográja,áidi
2542,Zaun::N,ográja,äiđi
2543,Zaun::N,ográja,äidd
2544,Zaun::N,ográja,čuâll
2545,Zaun::N,ográja,а̄ййт
2546,Dach::N,stréha,rehpie
2547,Dach::N,stréha,dæhkko
2548,Dach::N,stréha,gáhttu
2549,Dach::N,stréha,káttu
2550,Dach::N,stréha,laakk
2551,Dach::N,stréha,пэ̄ҏҏтэ̄ля
2552,Dach::N,stréha,кры̄ша
2553,Leiter::N,léstev,raajtere
2554,Leiter::N,léstev,tjajmos
2555,Leiter::N,léstev,boagos
2556,Leiter::N,léstev,ráidalas
2557,Leiter::N,léstev,raidlâs
2558,Leiter::N,léstev,лествец
2559,Besen::N,mêtla,saehpie
2560,Besen::N,mêtla,gaerpene
2561,Besen::N,mêtla,njáman
2562,Besen::N,mêtla,luvdá
2563,Besen::N,mêtla,luvdá
2564,Besen::N,mêtla,västt
2565,Besen::N,mêtla,ва̄сст
2566,Spaten::N,lopáta,gåajvoe
2567,Spaten::N,lopáta,spádá
2568,Spaten::N,lopáta,goajvvo
2569,Spaten::N,lopáta,goaivu
2570,Spaten::N,lopáta,kuái'vu
2571,Spaten::N,lopáta,kuäivv
2572,Spaten::N,lopáta,куаййв
2573,Schaufel::N,lopáta,gåajvoe
2574,Schaufel::N,lopáta,gåjvun
2575,Schaufel::N,lopáta,goajvvo
2576,Schaufel::N,lopáta,goaivu
2577,Schaufel::N,lopáta,kuái'vu
2578,Schaufel::N,lopáta,kuäivv
2579,Schaufel::N,lopáta,куаййв
2580,Gabel::N,vílice,tjåagka
2581,Gabel::N,vílice,gáffil
2582,Gabel::N,vílice,káffal
2583,Gabel::N,vílice,kaahvâl
2584,Gabel::N,vílice,velkk
2585,Gabel::N,vílice,а̄лльс
2586,Löffel::N,žlíca,buste
2587,Löffel::N,žlíca,bassti
2588,Löffel::N,žlíca,baste
2589,Löffel::N,žlíca,pastem
2590,Löffel::N,žlíca,pâ´sttem
2591,Löffel::N,žlíca,пасьтэмь
2592,Messer::N,nòž,nejpie
2593,Messer::N,nòž,nijbbe
2594,Messer::N,nòž,niibi
2595,Messer::N,nòž,nijbe
2596,Messer::N,nòž,nei´bb
2597,Messer::N,nòž,ныййп
2598,Nagel::N,žebèlj,spæjhkere
2599,Nagel::N,žebèlj,spiger
2600,Nagel::N,žebèlj,návlle
2601,Nagel::N,žebèlj,spiikkár
2602,Nagel::N,žebèlj,spijkkár
2603,Nagel::N,žebèlj,näu´ll
2604,Nagel::N,žebèlj,на̄ввьл
2605,Netz::N,mréža,viermie
2606,Netz::N,mréža,viermme
2607,Netz::N,mréža,næhtta
2608,Netz::N,mréža,fierbmi
2609,Netz::N,mréža,viermi
2610,Netz::N,mréža,säi´mm
2611,Netz::N,mréža,нӯжхьт
2612,Haken::N,kljúka,kruehkie
2613,Haken::N,kljúka,ruohkke
2614,Haken::N,kljúka,vagge
2615,Haken::N,kljúka,roahkki
2616,Haken::N,kljúka,faggi
2617,Haken::N,kljúka,kuák'ki
2618,Haken::N,kljúka,kuä´ǩ'ǩ
2619,Haken::N,kljúka,ва̄ӈӈк
2620,Haken::N,kljúka,куэххьк
2621,Griff::N,ročáj,rehpie
2622,Griff::N,ročáj,taatje
2623,Griff::N,ročáj,gavlla
2624,Griff::N,ročáj,guottáldahka
2625,Griff::N,ročáj,geavja
2626,Griff::N,ročáj,novdâ
2627,Griff::N,ročáj,nõđđ
2628,Griff::N,ročáj,kå´ǧǧ
2629,Griff::N,ročáj,нэ̄дт
2630,Griff::N,oprijèm,rehpie
2631,Griff::N,oprijèm,taatje
2632,Griff::N,oprijèm,gavlla
2633,Griff::N,oprijèm,guottáldahka
2634,Griff::N,oprijèm,geavja
2635,Griff::N,oprijèm,novdâ
2636,Griff::N,oprijèm,nõđđ
2637,Griff::N,oprijèm,kå´ǧǧ
2638,Griff::N,oprijèm,нэ̄дт
2639,Schloss::N,ključávnica,laesie
2640,Schloss::N,ključávnica,lássa
2641,Schloss::N,ključávnica,lohkka
2642,Schloss::N,ključávnica,lukkâ
2643,Schloss::N,ključávnica,lokk
2644,Schloss::N,ključávnica,ло̄ххк
2645,Bild::N,slíka,guvvie
2646,Bild::N,slíka,gåvvå
2647,Bild::N,slíka,govva
2648,Bild::N,slíka,koṿe
2649,Bild::N,slíka,kartt
2650,Bild::N,slíka,картина
2651,Figur::N,figúra,guvvie
2652,Figur::N,figúra,gåvos
2653,Figur::N,figúra,figuvrra
2654,Figur::N,figúra,figuvra
2655,Figur::N,figúra,kovos
2656,Figur::N,figúra,kuâŋas
2657,Figur::N,postáva,guvvie
2658,Figur::N,postáva,gåvos
2659,Figur::N,postáva,figuvrra
2660,Figur::N,postáva,figuvra
2661,Figur::N,postáva,kovos
2662,Figur::N,postáva,kuâŋas
2663,Puppe::N,lútka,dåahka
2664,Puppe::N,lútka,dåhkko
2665,Puppe::N,lútka,doahkko
2666,Puppe::N,lútka,dohkká
2667,Puppe::N,lútka,duhkká
2668,Puppe::N,lútka,kuuhlaž
2669,Puppe::N,lútka,кукла
2670,Beutel::N,môšnja,voessetje
2671,Beutel::N,môšnja,påvsså
2672,Beutel::N,môšnja,seahkaš
2673,Beutel::N,môšnja,bursa
2674,Beutel::N,môšnja,guhkkár
2675,Beutel::N,môšnja,čooṿâs
2676,Beutel::N,môšnja,siâk'k
2677,Beutel::N,môšnja,kå´ššel
2678,Beutel::N,môšnja,ве̄ҏҏц
2679,Bündel::N,cúla,paantje
2680,Bündel::N,cúla,buduk
2681,Bündel::N,cúla,gurppe
2682,Bündel::N,cúla,gihppu
2683,Bündel::N,cúla,kiäs'tu
2684,Bündel::N,cúla,šnâpp
2685,Bündel::N,cúla,пуччк
2686,Bündel::N,svéženj,paantje
2687,Bündel::N,svéženj,buduk
2688,Bündel::N,svéženj,gurppe
2689,Bündel::N,svéženj,gihppu
2690,Bündel::N,svéženj,kiäs'tu
2691,Bündel::N,svéženj,šnâpp
2692,Bündel::N,svéženj,пуччк
2693,Tasche::N,tórba,veaskoe
2694,Tasche::N,tórba,væssko
2695,Tasche::N,tórba,lávkka
2696,Tasche::N,tórba,lávka
2697,Tasche::N,tórba,seahkka
2698,Tasche::N,tórba,lavkkâ
2699,Tasche::N,tórba,laukk
2700,Tasche::N,tórba,суӎӎьк
2701,Tasche::N,tórba,ло̄а̄ффк
2702,Tasche::N,tobôlec,veaskoe
2703,Tasche::N,tobôlec,væssko
2704,Tasche::N,tobôlec,lávkka
2705,Tasche::N,tobôlec,lávka
2706,Tasche::N,tobôlec,seahkka
2707,Tasche::N,tobôlec,lavkkâ
2708,Tasche::N,tobôlec,laukk
2709,Tasche::N,tobôlec,суӎӎьк
2710,Tasche::N,tobôlec,ло̄а̄ффк
2711,Eimer::N,vêdro,bæhtoe
2712,Eimer::N,vêdro,skiello
2713,Eimer::N,vêdro,skállu
2714,Eimer::N,vêdro,eebir
2715,Eimer::N,vêdro,skääll
2716,Eimer::N,vêdro,е̄мьперь
2717,Deckel::N,pokròv,luehkie
2718,Deckel::N,pokròv,låhkke
2719,Deckel::N,pokròv,lohkki
2720,Deckel::N,pokròv,lokke
2721,Deckel::N,pokròv,lå´ǩǩ
2722,Deckel::N,pokròv,ко̄а̄ххтнэсс
2723,Deckel::N,poklópec,luehkie
2724,Deckel::N,poklópec,låhkke
2725,Deckel::N,poklópec,lohkki
2726,Deckel::N,poklópec,lokke
2727,Deckel::N,poklópec,lå´ǩǩ
2728,Deckel::N,poklópec,ко̄а̄ххтнэсс
2729,Geschirr::N,posóda,lihtie
2730,Geschirr::N,posóda,lihte
2731,Geschirr::N,posóda,lihtit
2732,Geschirr::N,posóda,litte
2733,Geschirr::N,posóda,kärldõk
2734,Geschirr::N,posóda,ка̄ррь
2735,Sack::N,vréča,voesse
2736,Sack::N,vréča,vuossa
2737,Sack::N,vréča,seahkka
2738,Sack::N,vréča,sekkâ
2739,Sack::N,vréča,siâk'k
2740,Sack::N,vréča,ве̄ҏҏц
2741,Tasse::N,skodélica,guksie
2742,Tasse::N,skodélica,gåhppå
2743,Tasse::N,skodélica,gohppu
2744,Tasse::N,skodélica,pollo
2745,Tasse::N,skodélica,kopp
2746,Tasse::N,skodélica,на̄ххьп
2747,Topf::N,lônec,baetie
2748,Topf::N,lônec,krovhte
2749,Topf::N,lônec,rujtta
2750,Topf::N,lônec,giebbme
2751,Topf::N,lônec,báhti
2752,Topf::N,lônec,gievdni
2753,Topf::N,lônec,pääti
2754,Topf::N,lônec,kruâitt
2755,Topf::N,lônec,кӣммьн
2756,Kessel::N,kôtel,giebnie
2757,Kessel::N,kôtel,skallo
2758,Kessel::N,kôtel,giebbme
2759,Kessel::N,kôtel,gieđbmi
2760,Kessel::N,kôtel,kiem'ni
2761,Kessel::N,kôtel,ǩie´mnn
2762,Kessel::N,kôtel,кӣммьн
2763,Essen::N,hrána,åesie
2764,Essen::N,hrána,beapmoe
2765,Essen::N,hrána,biebbmo
2766,Essen::N,hrána,borramuš
2767,Essen::N,hrána,purrâmâš
2768,Essen::N,hrána,porrmõš
2769,Essen::N,hrána,по̄ррмушш
2770,Nahrung::N,živílo,beapmoe
2771,Nahrung::N,živílo,biebbmo
2772,Nahrung::N,živílo,biebmu
2773,Nahrung::N,živílo,purrâmâš
2774,Nahrung::N,živílo,porrmõš
2775,Nahrung::N,živílo,по̄ррмушш
2776,Speise::N,jéd,beapmoe
2777,Speise::N,jéd,biebbmo
2778,Speise::N,jéd,biebmu
2779,Speise::N,jéd,määlis
2780,Speise::N,jéd,aasâs
2781,Speise::N,jéd,porrmõš
2782,Speise::N,jéd,по̄ррмушш
2783,Fleisch::N,mesó,bearkoe
2784,Fleisch::N,mesó,oadtje
2785,Fleisch::N,mesó,bierggo
2786,Fleisch::N,mesó,biergu
2787,Fleisch::N,mesó,uáž'ži
2788,Fleisch::N,mesó,vuä´ǯ'ǯ
2789,Fleisch::N,mesó,вуэннч
2790,Getreide::N,žíto,gernie
2791,Getreide::N,žíto,gårnne
2792,Getreide::N,žíto,gordni
2793,Getreide::N,žíto,valje
2794,Getreide::N,žíto,ле̄ййп
2795,Brei::N,káša,kraavhtse
2796,Brei::N,káša,ráktsa
2797,Brei::N,káša,buvru
2798,Brei::N,káša,suoḥâd
2799,Brei::N,káša,hutt
2800,Brei::N,káša,уххт
2801,Brot::N,krùh,gaahkoe
2802,Brot::N,krùh,lájbbe
2803,Brot::N,krùh,stummpa
2804,Brot::N,krùh,láibi
2805,Brot::N,krùh,gáhkku
2806,Brot::N,krùh,leibi
2807,Brot::N,krùh,lei´bb
2808,Brot::N,krùh,ле̄ййп
2809,Scheibe::N,réženj,snaejrie
2810,Scheibe::N,réženj,sárdde
2811,Scheibe::N,réženj,vajahas
2812,Scheibe::N,réženj,časkkis
2813,Scheibe::N,réženj,ča'skes
2814,Scheibe::N,réženj,ku´sǩǩ
2815,Scheibe::N,réženj,кусськ
2816,Fett::N,mást,buejtie
2817,Fett::N,mást,vuodja
2818,Fett::N,mást,buoidi
2819,Fett::N,mást,pyei'di
2820,Fett::N,mást,puõi´dd
2821,Fett::N,mást,пуййт
2822,Fett::N,maščôba,buejtie
2823,Fett::N,maščôba,vuodja
2824,Fett::N,maščôba,buoidi
2825,Fett::N,maščôba,pyei'di
2826,Fett::N,maščôba,puõi´dd
2827,Fett::N,maščôba,пуййт
2828,Butter::N,máslo,voeje
2829,Butter::N,máslo,vuodja
2830,Butter::N,máslo,vuodja
2831,Butter::N,máslo,vuojâ
2832,Butter::N,máslo,vuõjj
2833,Butter::N,máslo,вӯйй
2834,Öl::N,ólje,ålja
2835,Öl::N,ólje,ulljo
2836,Öl::N,ólje,oalljo
2837,Öl::N,ólje,olju
2838,Öl::N,ólje,oljo
2839,Öl::N,ólje,vuõjj
2840,Öl::N,ólje,вӯйй
2841,Salz::N,sól,saelhtie
2842,Salz::N,sól,sállte
2843,Salz::N,sól,sálti
2844,Salz::N,sól,sältti
2845,Salz::N,sól,sä´ltt
2846,Salz::N,sól,сӯлль
2847,Suppe::N,júha,joptse
2848,Suppe::N,júha,jupptsa
2849,Suppe::N,júha,málli
2850,Suppe::N,júha,määḷi
2851,Suppe::N,júha,lieṃâ
2852,Suppe::N,júha,liõmm
2853,Suppe::N,júha,лӣмм
2854,Honig::N,méd,hååneske
2855,Honig::N,méd,meda
2856,Honig::N,méd,miehta
2857,Honig::N,méd,mietâ
2858,Honig::N,méd,miõtt
2859,Honig::N,méd,мӣдт
2860,Milch::N,mléko,mielhkie
2861,Milch::N,mléko,mielkke
2862,Milch::N,mléko,mielki
2863,Milch::N,mléko,miel'kki
2864,Milch::N,mléko,mie´lǩǩ
2865,Milch::N,mléko,ма̄ййт
2866,Tee::N,čáj,löövje
2867,Tee::N,čáj,tedja
2868,Tee::N,čáj,deadju
2869,Tee::N,čáj,čee
2870,Tee::N,čáj,teej̣â
2871,Tee::N,čáj,čee
2872,Tee::N,čáj,чайй
2873,Leder::N,úsnje,hovre
2874,Leder::N,úsnje,sassne
2875,Leder::N,úsnje,náhkki
2876,Leder::N,úsnje,leaira
2877,Leder::N,úsnje,čevđi
2878,Leder::N,úsnje,čåu´dd
2879,Leder::N,úsnje,на̄ххьк
2880,Wolle::N,vólna,ålloe
2881,Wolle::N,vólna,hullo
2882,Wolle::N,vólna,ullu
2883,Wolle::N,vólna,ullo
2884,Wolle::N,vólna,oll
2885,Wolle::N,vólna,улл
2886,Stoff::N,blagó,tyjje
2887,Stoff::N,blagó,gápptás
2888,Stoff::N,blagó,stoaffa
2889,Stoff::N,blagó,ávnnas
2890,Stoff::N,blagó,käägus
2891,Stoff::N,blagó,aaunâs
2892,Stoff::N,blagó,лыййн
2893,Nadel::N,ígla,naaloe
2894,Nadel::N,ígla,nállo
2895,Nadel::N,ígla,nállu
2896,Nadel::N,ígla,nááḷu
2897,Nadel::N,ígla,neu´ll
2898,Nadel::N,ígla,нӣввьл
2899,Faden::N,nít,laejkie
2900,Faden::N,nít,hárppo
2901,Faden::N,nít,árpu
2902,Faden::N,nít,läigi
2903,Faden::N,nít,lääi´j
2904,Faden::N,nít,сӯнн
2905,Knopf::N,gúmb,balhka
2906,Knopf::N,gúmb,boallo
2907,Knopf::N,gúmb,boallu
2908,Knopf::N,gúmb,puál'lu
2909,Knopf::N,gúmb,puäll
2910,Knopf::N,gúmb,пуалл
2911,Knoten::N,vôzel,tjoelme
2912,Knoten::N,vôzel,tjuolmma
2913,Knoten::N,vôzel,čuolbma
2914,Knoten::N,vôzel,čuol'mâ
2915,Knoten::N,vôzel,čuõlmm
2916,Knoten::N,vôzel,чӯллм
2917,Farbe::N,bárva,klaerie
2918,Farbe::N,bárva,ivnne
2919,Farbe::N,bárva,bájnno
2920,Farbe::N,bárva,mola
2921,Farbe::N,bárva,fearga
2922,Farbe::N,bárva,maalâ
2923,Farbe::N,bárva,páinu
2924,Farbe::N,bárva,kälkk
2925,Farbe::N,bárva,по̄а̄ййн
2926,Kleidung::N,obléka,tyjje
2927,Kleidung::N,obléka,gárvvo
2928,Kleidung::N,obléka,bivttas
2929,Kleidung::N,obléka,piivtâs
2930,Kleidung::N,obléka,pivoh
2931,Kleidung::N,obléka,piiutâs
2932,Kleidung::N,obléka,о̄а̄з
2933,Hemd::N,srájca,sjåarhtoe
2934,Hemd::N,srájca,skirtto
2935,Hemd::N,srájca,báidi
2936,Hemd::N,srájca,päiđi
2937,Hemd::N,srájca,päidd
2938,Hemd::N,srájca,па̄ййт
2939,Kragen::N,ovrátnik,döörhke
2940,Kragen::N,ovrátnik,tjiebet
2941,Kragen::N,ovrátnik,tjehpuris
2942,Kragen::N,ovrátnik,čeabet
2943,Kragen::N,ovrátnik,kráva
2944,Kragen::N,ovrátnik,siä'pulâs
2945,Kragen::N,ovrátnik,seäp'plõs
2946,Kragen::N,ovrátnik,ко̄а̄влас
2947,Ärmel::N,rokáv,sissie
2948,Ärmel::N,rokáv,sasse
2949,Ärmel::N,rokáv,soadji
2950,Ärmel::N,rokáv,suájá
2951,Ärmel::N,rokáv,suäjj
2952,Ärmel::N,rokáv,суэйй
2953,Hose::N,hláče,måvhka
2954,Hose::N,hláče,båkså
2955,Hose::N,hláče,buvssat
2956,Hose::N,hláče,puuvsah
2957,Hose::N,hláče,puus
2958,Hose::N,hláče,пукс
2959,Hose::N,hláče,ко̄а̄дтӭ
2960,Gürtel::N,pás,juvvie
2961,Gürtel::N,pás,beelhte
2962,Gürtel::N,pás,avve
2963,Gürtel::N,pás,getsam
2964,Gürtel::N,pás,boagán
2965,Gürtel::N,pás,pooṿij
2966,Gürtel::N,pás,puäǥǥanj
2967,Gürtel::N,pás,эвв
2968,Mütze::N,kápa,tjohpe
2969,Mütze::N,kápa,gahper
2970,Mütze::N,kápa,gahpir
2971,Mütze::N,kápa,kappeer
