,Concept_ID,se,pt
2913,Puppe::N,dohkká,boneca
2914,Puppe::N,duhkká,boneca
2915,Puppe::N,kuuhlaž,boneca
2916,Puppe::N,кукла,boneca
2917,Beutel::N,voessetje,saco
2918,Beutel::N,voessetje,bolsa
2919,Beutel::N,påvsså,saco
2920,Beutel::N,påvsså,bolsa
2921,Beutel::N,seahkaš,saco
2922,Beutel::N,seahkaš,bolsa
2923,Beutel::N,bursa,saco
2924,Beutel::N,bursa,bolsa
2925,Beutel::N,guhkkár,saco
2926,Beutel::N,guhkkár,bolsa
2927,Beutel::N,čooṿâs,saco
2928,Beutel::N,čooṿâs,bolsa
2929,Beutel::N,siâk'k,saco
2930,Beutel::N,siâk'k,bolsa
2931,Beutel::N,kå´ššel,saco
2932,Beutel::N,kå´ššel,bolsa
2933,Beutel::N,ве̄ҏҏц,saco
2934,Beutel::N,ве̄ҏҏц,bolsa
2935,Bündel::N,paantje,fardo
2936,Bündel::N,buduk,fardo
2937,Bündel::N,gurppe,fardo
2938,Bündel::N,gihppu,fardo
2939,Bündel::N,kiäs'tu,fardo
2940,Bündel::N,šnâpp,fardo
2941,Bündel::N,пуччк,fardo
2942,Tasche::N,veaskoe,saco
2943,Tasche::N,veaskoe,bolso
2944,Tasche::N,væssko,saco
2945,Tasche::N,væssko,bolso
2946,Tasche::N,lávkka,saco
2947,Tasche::N,lávkka,bolso
2948,Tasche::N,lávka,saco
2949,Tasche::N,lávka,bolso
2950,Tasche::N,seahkka,saco
2951,Tasche::N,seahkka,bolso
2952,Tasche::N,lavkkâ,saco
2953,Tasche::N,lavkkâ,bolso
2954,Tasche::N,laukk,saco
2955,Tasche::N,laukk,bolso
2956,Tasche::N,суӎӎьк,saco
2957,Tasche::N,суӎӎьк,bolso
2958,Tasche::N,ло̄а̄ффк,saco
2959,Tasche::N,ло̄а̄ффк,bolso
2960,Eimer::N,bæhtoe,balde
2961,Eimer::N,skiello,balde
2962,Eimer::N,skállu,balde
2963,Eimer::N,eebir,balde
2964,Eimer::N,skääll,balde
2965,Eimer::N,е̄мьперь,balde
2966,Deckel::N,luehkie,tampa
2967,Deckel::N,låhkke,tampa
2968,Deckel::N,lohkki,tampa
2969,Deckel::N,lokke,tampa
2970,Deckel::N,lå´ǩǩ,tampa
2971,Deckel::N,ко̄а̄ххтнэсс,tampa
2972,Geschirr::N,lihtie,louça
2973,Geschirr::N,lihte,louça
2974,Geschirr::N,lihtit,louça
2975,Geschirr::N,litte,louça
2976,Geschirr::N,kärldõk,louça
2977,Geschirr::N,ка̄ррь,louça
2978,Sack::N,voesse,saca
2979,Sack::N,vuossa,saca
2980,Sack::N,seahkka,saca
2981,Sack::N,sekkâ,saca
2982,Sack::N,siâk'k,saca
2983,Sack::N,ве̄ҏҏц,saca
2984,Tasse::N,guksie,chávena
2985,Tasse::N,gåhppå,chávena
2986,Tasse::N,gohppu,chávena
2987,Tasse::N,pollo,chávena
2988,Tasse::N,kopp,chávena
2989,Tasse::N,на̄ххьп,chávena
2990,Topf::N,baetie,tacho
2991,Topf::N,baetie,panela
2992,Topf::N,krovhte,tacho
2993,Topf::N,krovhte,panela
2994,Topf::N,rujtta,tacho
2995,Topf::N,rujtta,panela
2996,Topf::N,giebbme,tacho
2997,Topf::N,giebbme,panela
2998,Topf::N,báhti,tacho
2999,Topf::N,báhti,panela
3000,Topf::N,gievdni,tacho
3001,Topf::N,gievdni,panela
3002,Topf::N,pääti,tacho
3003,Topf::N,pääti,panela
3004,Topf::N,kruâitt,tacho
3005,Topf::N,kruâitt,panela
3006,Topf::N,кӣммьн,tacho
3007,Topf::N,кӣммьн,panela
3008,Kessel::N,giebnie,caldeira
3009,Kessel::N,skallo,caldeira
3010,Kessel::N,giebbme,caldeira
3011,Kessel::N,gieđbmi,caldeira
3012,Kessel::N,kiem'ni,caldeira
3013,Kessel::N,ǩie´mnn,caldeira
3014,Kessel::N,кӣммьн,caldeira
3015,Essen::N,åesie,refeição
3016,Essen::N,beapmoe,refeição
3017,Essen::N,biebbmo,refeição
3018,Essen::N,borramuš,refeição
3019,Essen::N,purrâmâš,refeição
3020,Essen::N,porrmõš,refeição
3021,Essen::N,по̄ррмушш,refeição
3022,Nahrung::N,beapmoe,comida
3023,Nahrung::N,beapmoe,alimento
3024,Nahrung::N,biebbmo,comida
3025,Nahrung::N,biebbmo,alimento
3026,Nahrung::N,biebmu,comida
3027,Nahrung::N,biebmu,alimento
3028,Nahrung::N,purrâmâš,comida
3029,Nahrung::N,purrâmâš,alimento
3030,Nahrung::N,porrmõš,comida
3031,Nahrung::N,porrmõš,alimento
3032,Nahrung::N,по̄ррмушш,comida
3033,Nahrung::N,по̄ррмушш,alimento
3034,Speise::N,beapmoe,prato
3035,Speise::N,biebbmo,prato
3036,Speise::N,biebmu,prato
3037,Speise::N,määlis,prato
3038,Speise::N,aasâs,prato
3039,Speise::N,porrmõš,prato
3040,Speise::N,по̄ррмушш,prato
3041,Fleisch::N,bearkoe,carne
3042,Fleisch::N,oadtje,carne
3043,Fleisch::N,bierggo,carne
3044,Fleisch::N,biergu,carne
3045,Fleisch::N,uáž'ži,carne
3046,Fleisch::N,vuä´ǯ'ǯ,carne
3047,Fleisch::N,вуэннч,carne
3048,Getreide::N,gernie,cereais
3049,Getreide::N,gårnne,cereais
3050,Getreide::N,gordni,cereais
3051,Getreide::N,valje,cereais
3052,Getreide::N,ле̄ййп,cereais
3053,Brei::N,kraavhtse,puré
3054,Brei::N,ráktsa,puré
3055,Brei::N,buvru,puré
3056,Brei::N,suoḥâd,puré
3057,Brei::N,hutt,puré
3058,Brei::N,уххт,puré
3059,Brot::N,gaahkoe,pão
3060,Brot::N,lájbbe,pão
3061,Brot::N,stummpa,pão
3062,Brot::N,láibi,pão
3063,Brot::N,gáhkku,pão
3064,Brot::N,leibi,pão
3065,Brot::N,lei´bb,pão
3066,Brot::N,ле̄ййп,pão
3067,Scheibe::N,snaejrie,fatia
3068,Scheibe::N,sárdde,fatia
3069,Scheibe::N,vajahas,fatia
3070,Scheibe::N,časkkis,fatia
3071,Scheibe::N,ča'skes,fatia
3072,Scheibe::N,ku´sǩǩ,fatia
3073,Scheibe::N,кусськ,fatia
3074,Fett::N,buejtie,banha
3075,Fett::N,buejtie,gordura
3076,Fett::N,vuodja,banha
3077,Fett::N,vuodja,gordura
3078,Fett::N,buoidi,banha
3079,Fett::N,buoidi,gordura
3080,Fett::N,pyei'di,banha
3081,Fett::N,pyei'di,gordura
3082,Fett::N,puõi´dd,banha
3083,Fett::N,puõi´dd,gordura
3084,Fett::N,пуййт,banha
3085,Fett::N,пуййт,gordura
3086,Butter::N,voeje,manteiga
3087,Butter::N,vuodja,manteiga
3088,Butter::N,vuodja,manteiga
3089,Butter::N,vuojâ,manteiga
3090,Butter::N,vuõjj,manteiga
3091,Butter::N,вӯйй,manteiga
3092,Öl::N,ålja,azeite
3093,Öl::N,ulljo,azeite
3094,Öl::N,oalljo,azeite
3095,Öl::N,olju,azeite
3096,Öl::N,oljo,azeite
3097,Öl::N,vuõjj,azeite
3098,Öl::N,вӯйй,azeite
3099,Salz::N,saelhtie,sal
3100,Salz::N,sállte,sal
3101,Salz::N,sálti,sal
3102,Salz::N,sältti,sal
3103,Salz::N,sä´ltt,sal
3104,Salz::N,сӯлль,sal
3105,Suppe::N,joptse,sopa
3106,Suppe::N,joptse,caldo
3107,Suppe::N,jupptsa,sopa
3108,Suppe::N,jupptsa,caldo
3109,Suppe::N,málli,sopa
3110,Suppe::N,málli,caldo
3111,Suppe::N,määḷi,sopa
3112,Suppe::N,määḷi,caldo
3113,Suppe::N,lieṃâ,sopa
3114,Suppe::N,lieṃâ,caldo
3115,Suppe::N,liõmm,sopa
3116,Suppe::N,liõmm,caldo
3117,Suppe::N,лӣмм,sopa
3118,Suppe::N,лӣмм,caldo
3119,Honig::N,hååneske,mel
3120,Honig::N,meda,mel
3121,Honig::N,miehta,mel
3122,Honig::N,mietâ,mel
3123,Honig::N,miõtt,mel
3124,Honig::N,мӣдт,mel
3125,Milch::N,mielhkie,leite
3126,Milch::N,mielkke,leite
3127,Milch::N,mielki,leite
3128,Milch::N,miel'kki,leite
3129,Milch::N,mie´lǩǩ,leite
3130,Milch::N,ма̄ййт,leite
3131,Tee::N,löövje,chá
3132,Tee::N,tedja,chá
3133,Tee::N,deadju,chá
3134,Tee::N,čee,chá
3135,Tee::N,teej̣â,chá
3136,Tee::N,čee,chá
3137,Tee::N,чайй,chá
3138,Leder::N,hovre,couro
3139,Leder::N,sassne,couro
3140,Leder::N,náhkki,couro
3141,Leder::N,leaira,couro
3142,Leder::N,čevđi,couro
3143,Leder::N,čåu´dd,couro
3144,Leder::N,на̄ххьк,couro
3145,Wolle::N,ålloe,lã
3146,Wolle::N,hullo,lã
3147,Wolle::N,ullu,lã
3148,Wolle::N,ullo,lã
3149,Wolle::N,oll,lã
3150,Wolle::N,улл,lã
3151,Stoff::N,tyjje,pano
3152,Stoff::N,tyjje,tecido
3153,Stoff::N,gápptás,pano
3154,Stoff::N,gápptás,tecido
3155,Stoff::N,stoaffa,pano
3156,Stoff::N,stoaffa,tecido
3157,Stoff::N,ávnnas,pano
3158,Stoff::N,ávnnas,tecido
3159,Stoff::N,käägus,pano
3160,Stoff::N,käägus,tecido
3161,Stoff::N,aaunâs,pano
3162,Stoff::N,aaunâs,tecido
3163,Stoff::N,лыййн,pano
3164,Stoff::N,лыййн,tecido
3165,Nadel::N,naaloe,agulha
3166,Nadel::N,nállo,agulha
3167,Nadel::N,nállu,agulha
3168,Nadel::N,nááḷu,agulha
3169,Nadel::N,neu´ll,agulha
3170,Nadel::N,нӣввьл,agulha
3171,Faden::N,laejkie,fio
3172,Faden::N,hárppo,fio
3173,Faden::N,árpu,fio
3174,Faden::N,läigi,fio
3175,Faden::N,lääi´j,fio
3176,Faden::N,сӯнн,fio
3177,Knopf::N,balhka,botão
3178,Knopf::N,boallo,botão
3179,Knopf::N,boallu,botão
3180,Knopf::N,puál'lu,botão
3181,Knopf::N,puäll,botão
3182,Knopf::N,пуалл,botão
3183,Knoten::N,tjoelme,nó
3184,Knoten::N,tjuolmma,nó
3185,Knoten::N,čuolbma,nó
3186,Knoten::N,čuol'mâ,nó
3187,Knoten::N,čuõlmm,nó
3188,Knoten::N,чӯллм,nó
3189,Farbe::N,klaerie,corante
3190,Farbe::N,ivnne,corante
3191,Farbe::N,bájnno,corante
3192,Farbe::N,mola,corante
3193,Farbe::N,fearga,corante
3194,Farbe::N,maalâ,corante
3195,Farbe::N,páinu,corante
3196,Farbe::N,kälkk,corante
3197,Farbe::N,по̄а̄ййн,corante
3198,Kleidung::N,tyjje,roupa
3199,Kleidung::N,tyjje,vestuário
3200,Kleidung::N,gárvvo,roupa
3201,Kleidung::N,gárvvo,vestuário
3202,Kleidung::N,bivttas,roupa
3203,Kleidung::N,bivttas,vestuário
3204,Kleidung::N,piivtâs,roupa
3205,Kleidung::N,piivtâs,vestuário
3206,Kleidung::N,pivoh,roupa
3207,Kleidung::N,pivoh,vestuário
3208,Kleidung::N,piiutâs,roupa
3209,Kleidung::N,piiutâs,vestuário
3210,Kleidung::N,о̄а̄з,roupa
3211,Kleidung::N,о̄а̄з,vestuário
3212,Hemd::N,sjåarhtoe,camisa
3213,Hemd::N,skirtto,camisa
3214,Hemd::N,báidi,camisa
3215,Hemd::N,päiđi,camisa
3216,Hemd::N,päidd,camisa
3217,Hemd::N,па̄ййт,camisa
3218,Kragen::N,döörhke,gola
3219,Kragen::N,tjiebet,gola
3220,Kragen::N,tjehpuris,gola
3221,Kragen::N,čeabet,gola
3222,Kragen::N,kráva,gola
3223,Kragen::N,siä'pulâs,gola
3224,Kragen::N,seäp'plõs,gola
3225,Kragen::N,ко̄а̄влас,gola
3226,Ärmel::N,sissie,manga
3227,Ärmel::N,sasse,manga
3228,Ärmel::N,soadji,manga
3229,Ärmel::N,suájá,manga
3230,Ärmel::N,suäjj,manga
3231,Ärmel::N,суэйй,manga
3232,Hose::N,måvhka,calça
3233,Hose::N,båkså,calça
3234,Hose::N,buvssat,calça
3235,Hose::N,puuvsah,calça
3236,Hose::N,puus,calça
3237,Hose::N,пукс,calça
3238,Hose::N,ко̄а̄дтӭ,calça
3239,Gürtel::N,juvvie,cinto
3240,Gürtel::N,beelhte,cinto
3241,Gürtel::N,avve,cinto
3242,Gürtel::N,getsam,cinto
3243,Gürtel::N,boagán,cinto
3244,Gürtel::N,pooṿij,cinto
3245,Gürtel::N,puäǥǥanj,cinto
3246,Gürtel::N,эвв,cinto
3247,Mütze::N,tjohpe,boné
3248,Mütze::N,tjohpe,barrete
3249,Mütze::N,gahper,boné
3250,Mütze::N,gahper,barrete
3251,Mütze::N,gahpir,boné
3252,Mütze::N,gahpir,barrete
3253,Mütze::N,kappeer,boné
3254,Mütze::N,kappeer,barrete
3255,Mütze::N,keä´p'per,boné
3256,Mütze::N,keä´p'per,barrete
3257,Mütze::N,кабперь,boné
3258,Mütze::N,кабперь,barrete
3259,Schuh::N,gaamege,sapato
3260,Schuh::N,gáma,sapato
3261,Schuh::N,skuovva,sapato
3262,Schuh::N,gáma,sapato
3263,Schuh::N,kaamâ,sapato
3264,Schuh::N,kaammi,sapato
3265,Schuh::N,камаша,sapato
3266,Stiefel::N,steeblege,bota
3267,Stiefel::N,stiebil,bota
3268,Stiefel::N,sáhpis,bota
3269,Stiefel::N,sáppat,bota
3270,Stiefel::N,steevvil,bota
3271,Stiefel::N,sa´ppi,bota
3272,Stiefel::N,са̄ххпе,bota
3273,Ring::N,rïngke,anel
3274,Ring::N,suormas,anel
3275,Ring::N,suorpmas,anel
3276,Ring::N,suormâs,anel
3277,Ring::N,suõrmâs,anel
3278,Ring::N,сӯрмас,anel
3279,Band::N,baante,fita
3280,Band::N,baante,faixa
3281,Band::N,bádde,fita
3282,Band::N,bádde,faixa
3283,Band::N,báddi,fita
3284,Band::N,báddi,faixa
3285,Band::N,päddi,fita
3286,Band::N,päddi,faixa
3287,Band::N,liântt,fita
3288,Band::N,liântt,faixa
3289,Band::N,källre´ppiǩ,fita
3290,Band::N,källre´ppiǩ,faixa
3291,Band::N,ля̄ӊӊт,fita
3292,Band::N,ля̄ӊӊт,faixa
3293,Kamm::N,gaampe,pente
3294,Kamm::N,rájdam,pente
3295,Kamm::N,tjåhkom,pente
3296,Kamm::N,čohkun,pente
3297,Kamm::N,čohhoom,pente
3298,Kamm::N,čååǥǥam,pente
3299,Kamm::N,чоагкь,pente
3300,Spiegel::N,guelmiedahke,espelho
3301,Spiegel::N,spiedjil,espelho
3302,Spiegel::N,speajal,espelho
3303,Spiegel::N,speeijal,espelho
3304,Spiegel::N,suei´mkar,espelho
3305,Spiegel::N,кыффкэмка̄ррь,espelho
3306,Spiegel::N,зе̄ркал,espelho
3307,Riemen::N,györtenje,correia
3308,Riemen::N,rájppe,correia
3309,Riemen::N,garttsa,correia
3310,Riemen::N,lávži,correia
3311,Riemen::N,läbži,correia
3312,Riemen::N,läbǯǯ,correia
3313,Riemen::N,ре̄ммь,correia
3314,Schnur::N,gurrie,corda
3315,Schnur::N,gurrie,cordel
3316,Schnur::N,gáras,corda
3317,Schnur::N,gáras,cordel
3318,Schnur::N,garca,corda
3319,Schnur::N,garca,cordel
3320,Schnur::N,orrâ,corda
3321,Schnur::N,orrâ,cordel
3322,Schnur::N,nue´rr,corda
3323,Schnur::N,nue´rr,cordel
3324,Schnur::N,нӯррь,corda
3325,Schnur::N,нӯррь,cordel
3326,Leine::N,baante,trela
3327,Leine::N,gájnno,trela
3328,Leine::N,báddi,trela
3329,Leine::N,oarra,trela
3330,Leine::N,läbži,trela
3331,Leine::N,läbǯǯ,trela
3332,Leine::N,ла̄ммч,trela
3333,Decke::N,gaptjese,cobertor
3334,Decke::N,rádno,cobertor
3335,Decke::N,gåbtjås,cobertor
3336,Decke::N,tæhppin,cobertor
3337,Decke::N,govččas,cobertor
3338,Decke::N,loovdâ,cobertor
3339,Decke::N,räänn,cobertor
3340,Decke::N,ра̄нн,cobertor
3341,Kissen::N,nalhke,almofada
3342,Kissen::N,guoddá,almofada
3343,Kissen::N,oajvevuolle,almofada
3344,Kissen::N,guoddá,almofada
3345,Kissen::N,bolsttar,almofada
3346,Kissen::N,polster,almofada
3347,Kissen::N,pee´ren,almofada
3348,Kissen::N,pooddâšǩ,almofada
3349,Kissen::N,по̄дэшк,almofada
3350,Tuch::N,tyjje,pano
3351,Tuch::N,tyddja,pano
3352,Tuch::N,gådo,pano
3353,Tuch::N,liidni,pano
3354,Tuch::N,läđđee,pano
3355,Tuch::N,re´ppiǩ,pano
3356,Tuch::N,ree´ppiǩ,pano
3357,Tuch::N,ребпехь,pano
3358,Handtuch::N,njaamelijnie,toalha
3359,Handtuch::N,sigárdahka,toalha
3360,Handtuch::N,sihkaldat,toalha
3361,Handtuch::N,siholdâs,toalha
3362,Handtuch::N,seekkldõs,toalha
3363,Handtuch::N,u´tree´lniǩ,toalha
3364,Handtuch::N,отеральнэхьк,toalha
3365,Kraft::N,faamoe,força
3366,Kraft::N,fábmo,força
3367,Kraft::N,fápmu,força
3368,Kraft::N,fááṃu,força
3369,Kraft::N,viõkk,força
3370,Kraft::N,вӣгк,força
3371,Stärke::N,vieksiesvoete,força
3372,Stärke::N,gievrrudahka,força
3373,Stärke::N,gievrrodus,força
3374,Stärke::N,veahka,força
3375,Stärke::N,vuoibmi,força
3376,Stärke::N,viek'sâvuotâ,força
3377,Stärke::N,viõkk,força
3378,Stärke::N,са̄м,força
3379,Stärke::N,вӣгк,força
3380,Gesundheit::N,healsoe,saúde
3381,Gesundheit::N,starne,saúde
3382,Gesundheit::N,hælsso,saúde
3383,Gesundheit::N,varresvuohta,saúde
3384,Gesundheit::N,dearvvasvuohta,saúde
3385,Gesundheit::N,tie'rvâsvuotâ,saúde
3386,Gesundheit::N,tiõrvâsvuõtt,saúde
3387,Gesundheit::N,тӣрвасвӯдт,saúde
3388,Krankheit::N,skïemtjelasse,doença
3389,Krankheit::N,skïemtjelasse,enfermidade
3390,Krankheit::N,skihpudahka,doença
3391,Krankheit::N,skihpudahka,enfermidade
3392,Krankheit::N,dávdda,doença
3393,Krankheit::N,dávdda,enfermidade
3394,Krankheit::N,vihke,doença
3395,Krankheit::N,vihke,enfermidade
3396,Krankheit::N,dávda,doença
3397,Krankheit::N,dávda,enfermidade
3398,Krankheit::N,tavdâ,doença
3399,Krankheit::N,tavdâ,enfermidade
3400,Krankheit::N,puá'cuvuotâ,doença
3401,Krankheit::N,puá'cuvuotâ,enfermidade
3402,Krankheit::N,kõpp,doença
3403,Krankheit::N,kõpp,enfermidade
3404,Krankheit::N,puõccmoš,doença
3405,Krankheit::N,puõccmoš,enfermidade
3406,Krankheit::N,кэ̄бп,doença
3407,Krankheit::N,кэ̄бп,enfermidade
3408,Schmerz::N,haerhpie,dor
3409,Schmerz::N,bávtjas,dor
3410,Schmerz::N,bávčča,dor
3411,Schmerz::N,tuške,dor
3412,Schmerz::N,poovčâs,dor
3413,Schmerz::N,tå´sǩǩ,dor
3414,Schmerz::N,кэ̄бп,dor
3415,Wunde::N,saejrie,chaga
3416,Wunde::N,saejrie,ferida
3417,Wunde::N,hávve,chaga
3418,Wunde::N,hávve,ferida
3419,Wunde::N,hávvi,chaga
3420,Wunde::N,hávvi,ferida
3421,Wunde::N,hävvi,chaga
3422,Wunde::N,hävvi,ferida
3423,Wunde::N,hää´vv,chaga
3424,Wunde::N,hää´vv,ferida
3425,Wunde::N,ра̄ӊӊҍ,chaga
3426,Wunde::N,ра̄ӊӊҍ,ferida
3427,Fieber::N,vaejlie,febre
3428,Fieber::N,fiebar,febre
3429,Fieber::N,báhkkadávda,febre
3430,Fieber::N,žaar,febre
3431,Fieber::N,жоарр,febre
3432,Arznei::N,daalhkesh,remédio
3433,Arznei::N,dálkas,remédio
3434,Arznei::N,dálkkas,remédio
3435,Arznei::N,taalhâs,remédio
3436,Arznei::N,lekittâs,remédio
3437,Arznei::N,taalkâs,remédio
3438,Arznei::N,лоаддв,remédio
3439,Brücke::N,pruvvie,ponte
3440,Brücke::N,råvve,ponte
3441,Brücke::N,šaldi,ponte
3442,Brücke::N,šalde,ponte
3443,Brücke::N,mostt,ponte
3444,Brücke::N,мо̄сст,ponte
3445,Brunnen::N,prutnie,poço
3446,Brunnen::N,ruddne,poço
3447,Brunnen::N,gáivo,poço
3448,Brunnen::N,káivu,poço
3449,Brunnen::N,käivv,poço
3450,Brunnen::N,ка̄ййв,poço
3451,Weide::N,gåatome,pastagem
3452,Weide::N,guohtom,pastagem
3453,Weide::N,guohtun,pastagem
3454,Weide::N,kuátu,pastagem
3455,Weide::N,luátu,pastagem
3456,Weide::N,та̄нтар,pastagem
3457,Pfad::N,baalka,senda
3458,Pfad::N,baalka,trilho
3459,Pfad::N,bálges,senda
3460,Pfad::N,bálges,trilho
3461,Pfad::N,bálggis,senda
3462,Pfad::N,bálggis,trilho
3463,Pfad::N,päälgis,senda
3464,Pfad::N,päälgis,trilho
3465,Pfad::N,pää´ljes,senda
3466,Pfad::N,pää´ljes,trilho
3467,Pfad::N,поалкас,senda
3468,Pfad::N,поалкас,trilho
3469,Weg::N,geajnoe,caminho
3470,Weg::N,gæjnno,caminho
3471,Weg::N,væddja,caminho
3472,Weg::N,geaidnu,caminho
3473,Weg::N,luod'dâ,caminho
3474,Weg::N,čuâǥǥas,caminho
3475,Weg::N,чуэкас,caminho
3476,Straße::N,geajnoe,via
3477,Straße::N,geajnoe,estrada
3478,Straße::N,joene,via
3479,Straße::N,joene,estrada
3480,Straße::N,gahttun,via
3481,Straße::N,gahttun,estrada
3482,Straße::N,geaidnu,via
3483,Straße::N,geaidnu,estrada
3484,Straße::N,maađij,via
3485,Straße::N,maađij,estrada
3486,Straße::N,uu´lec,via
3487,Straße::N,uu´lec,estrada
3488,Straße::N,чуэкас,via
3489,Straße::N,чуэкас,estrada
3490,Dorf::N,sïjte,aldeia
3491,Dorf::N,bájkke,aldeia
3492,Dorf::N,gilli,aldeia
3493,Dorf::N,sijdâ,aldeia
3494,Dorf::N,sijdd,aldeia
3495,Dorf::N,сыййт,aldeia
3496,Stadt::N,staare,cidade
3497,Stadt::N,sjeltie,cidade
3498,Stadt::N,stáda,cidade
3499,Stadt::N,gávpot,cidade
3500,Stadt::N,kaavpug,cidade
3501,Stadt::N,lâ´nn,cidade
3502,Stadt::N,gåårad,cidade
3503,Stadt::N,ланнҍ,cidade
3504,Brief::N,prievie,carta
3505,Brief::N,girjje,carta
3506,Brief::N,reive,carta
3507,Brief::N,kirje,carta
3508,Brief::N,ǩe´rjj,carta
3509,Brief::N,кыррьй,carta
3510,Buch::N,gærja,livro
3511,Buch::N,girjje,livro
3512,Buch::N,girji,livro
3513,Buch::N,kirje,livro
3514,Buch::N,ǩe´rjj,livro
3515,Buch::N,кыррьй,livro
3516,Buchstabe::N,baakoe,letra
3517,Buchstabe::N,bokstávva,letra
3518,Buchstabe::N,bustávva,letra
3519,Buchstabe::N,puustav,letra
3520,Buchstabe::N,bukva,letra
3521,Buchstabe::N,буква,letra
3522,Zeitung::N,plaerie,jornal
3523,Zeitung::N,avijssa,jornal
3524,Zeitung::N,bláđđi,jornal
3525,Zeitung::N,aavis,jornal
3526,Zeitung::N,listt,jornal
3527,Zeitung::N,ga´zaat,jornal
3528,Zeitung::N,газет,jornal
3529,Leben::N,hïegke,vida
3530,Leben::N,hægga,vida
3531,Leben::N,iellem,vida
3532,Leben::N,viessom,vida
3533,Leben::N,eallin,vida
3534,Leben::N,eellim,vida
3535,Leben::N,jie´llem,vida
3536,Leben::N,я̄лл,vida
3537,Tod::N,jaame,morte
3538,Tod::N,jábmem,morte
3539,Tod::N,jápmin,morte
3540,Tod::N,jäämmim,morte
3541,Tod::N,så´rmm,morte
3542,Tod::N,jää´mmem,morte
3543,Tod::N,соаррьм,morte
3544,Grab::N,gaelmie,túmulo
3545,Grab::N,gaelmie,sepultura
3546,Grab::N,ráhpo,túmulo
3547,Grab::N,ráhpo,sepultura
3548,Grab::N,hávdde,túmulo
3549,Grab::N,hávdde,sepultura
3550,Grab::N,hávdi,túmulo
3551,Grab::N,hávdi,sepultura
3552,Grab::N,hävdi,túmulo
3553,Grab::N,hävdi,sepultura
3554,Grab::N,äu´dd,túmulo
3555,Grab::N,äu´dd,sepultura
3556,Grab::N,ка̄лльм,túmulo
3557,Grab::N,ка̄лльм,sepultura
3558,Kirche::N,gærhkoe,igreja
3559,Kirche::N,girkko,igreja
3560,Kirche::N,girku,igreja
3561,Kirche::N,kirkko,igreja
3562,Kirche::N,ceerkav,igreja
3563,Kirche::N,цэ̄ркав,igreja
3564,Sünde::N,sådtoe,pecado
3565,Sünde::N,suddo,pecado
3566,Sünde::N,suddu,pecado
3567,Sünde::N,suddo,pecado
3568,Sünde::N,reä´ǩ'ǩ,pecado
3569,Gott::N,jupmele,deus
3570,Gott::N,jubmel,deus
3571,Gott::N,ipmil,deus
3572,Gott::N,immeel,deus
3573,Gott::N,e´mmel,deus
3574,Gott::N,иммель,deus
3575,Arbeiter::N,barkije,operário
3576,Arbeiter::N,barkije,trabalhador
3577,Arbeiter::N,barggoulmusj,operário
3578,Arbeiter::N,barggoulmusj,trabalhador
3579,Arbeiter::N,bargi,operário
3580,Arbeiter::N,bargi,trabalhador
3581,Arbeiter::N,pargee,operário
3582,Arbeiter::N,pargee,trabalhador
3583,Arbeiter::N,reâugglaž,operário
3584,Arbeiter::N,reâugglaž,trabalhador
3585,Arbeiter::N,лыххкэй,operário
3586,Arbeiter::N,лыххкэй,trabalhador
3587,Chef::N,åvtehke,chefe
3588,Chef::N,åvtehke,patrão
3589,Chef::N,oajvve,chefe
3590,Chef::N,oajvve,patrão
3591,Chef::N,hoavda,chefe
3592,Chef::N,hoavda,patrão
3593,Chef::N,hovdâ,chefe
3594,Chef::N,hovdâ,patrão
3595,Chef::N,uái'vi,chefe
3596,Chef::N,uái'vi,patrão
3597,Chef::N,ä´ttem,chefe
3598,Chef::N,ä´ttem,patrão
3599,Chef::N,vuei´vvooumaž,chefe
3600,Chef::N,vuei´vvooumaž,patrão
3601,Chef::N,выгкэй,chefe
3602,Chef::N,выгкэй,patrão
3603,Chef::N,вӯййкьей,chefe
3604,Chef::N,вӯййкьей,patrão
3605,Chef::N,вуэййв,chefe
3606,Chef::N,вуэййв,patrão
3607,Meister::N,ööhpehtæjja,mestre
3608,Meister::N,åhpadiddje,mestre
3609,Meister::N,čeahppi,mestre
3610,Meister::N,meašttir,mestre
3611,Meister::N,miäš'tár,mestre
3612,Meister::N,määstär,mestre
3613,Meister::N,че̄ххьп,mestre
3614,Arzt::N,dåaktere,médico
3615,Arzt::N,dåktår,médico
3616,Arzt::N,dálkudiddje,médico
3617,Arzt::N,doavttir,médico
3618,Arzt::N,tuáh'tár,médico
3619,Arzt::N,dåhttar,médico
3620,Arzt::N,лыххцэй,médico
3621,Lehrer::N,lohkehtæjja,professor
3622,Lehrer::N,skåvlik,professor
3623,Lehrer::N,åjpadiddje,professor
3624,Lehrer::N,oahpaheaddji,professor
3625,Lehrer::N,máttááttijjee,professor
3626,Lehrer::N,u´čtee´l,professor
3627,Lehrer::N,mätt'teei,professor
3628,Lehrer::N,уххцэй,professor
3629,Geld::N,vierhtie,dinheiro
3630,Geld::N,ruhta,dinheiro
3631,Geld::N,biednik,dinheiro
3632,Geld::N,ruhta,dinheiro
3633,Geld::N,ruttâ,dinheiro
3634,Geld::N,teä´ǧ'ǧ,dinheiro
3635,Geld::N,те̄ӈӈьк,dinheiro
3636,Geschäft::N,åesie,negócio
3637,Geschäft::N,oases,negócio
3638,Geschäft::N,gávpi,negócio
3639,Geschäft::N,kävppi,negócio
