,Concept_ID,tr,se
5873,neunzig::NUM,doksan,uktsieluhkie
5874,neunzig::NUM,doksan,aktselåhke
5875,neunzig::NUM,doksan,ovccilogi
5876,neunzig::NUM,doksan,ohcelov
5877,neunzig::NUM,doksan,å´hcclo
5878,neunzig::NUM,doksan,аххцлоагкь
5879,hundert::NUM,yüz,tjuetie
5880,hundert::NUM,yüz,tjuohte
5881,hundert::NUM,yüz,čuođi
5882,hundert::NUM,yüz,čyeti
5883,hundert::NUM,yüz,čue´tt
5884,hundert::NUM,yüz,чӯдть
5885,tausend::NUM,bin,tåvsene
5886,tausend::NUM,bin,stoeretjuetie
5887,tausend::NUM,bin,tuvsán
5888,tausend::NUM,bin,duhát
5889,tausend::NUM,bin,duhát
5890,tausend::NUM,bin,tuhháát
5891,tausend::NUM,bin,dohat
5892,tausend::NUM,bin,то̄а̄фант
5893,und::CNJ,ve,jïh
5894,und::CNJ,ve,ja
5895,und::CNJ,ve,ja
5896,und::CNJ,ve,já
5897,und::CNJ,ve,di
5898,und::CNJ,ve,я
5899,und::CNJ,ve,да
5900,und::CNJ,ve,де
5901,und::CNJ,ile,jïh
5902,und::CNJ,ile,ja
5903,und::CNJ,ile,ja
5904,und::CNJ,ile,já
5905,und::CNJ,ile,di
5906,und::CNJ,ile,я
5907,und::CNJ,ile,да
5908,und::CNJ,ile,де
5909,oder::CNJ,ya,jallh
5910,oder::CNJ,ya,jali
5911,oder::CNJ,ya,dahje
5912,oder::CNJ,ya,adai
5913,oder::CNJ,ya,avi
5914,oder::CNJ,ya,le´be
5915,oder::CNJ,ya,элэ
5916,oder::CNJ,ya,вай
5917,oder::CNJ,yahut,jallh
5918,oder::CNJ,yahut,jali
5919,oder::CNJ,yahut,dahje
5920,oder::CNJ,yahut,adai
5921,oder::CNJ,yahut,avi
5922,oder::CNJ,yahut,le´be
5923,oder::CNJ,yahut,элэ
5924,oder::CNJ,yahut,вай
5925,stehen::V,durmak,tjåadtjodh
5926,stehen::V,durmak,seajsasjidh
5927,stehen::V,durmak,tjuodtjot
5928,stehen::V,durmak,čuožžut
5929,stehen::V,durmak,cuáp'cuđ
5930,stehen::V,durmak,čuâǯ'ǯad
5931,stehen::V,durmak,чуэннче
5932,sitzen::V,oturmak,tjahkasjidh
5933,sitzen::V,oturmak,tjåhkkåhit
5934,sitzen::V,oturmak,čohkkát
5935,sitzen::V,oturmak,čokkáđ
5936,sitzen::V,oturmak,išttâd åårrad
5937,sitzen::V,oturmak,ышштэ
5938,liegen::V,yatmak,gaajranidh
5939,liegen::V,yatmak,vellahit
5940,liegen::V,yatmak,veallát
5941,liegen::V,yatmak,viäl'láđ
5942,liegen::V,yatmak,liâššâd
5943,liegen::V,yatmak,ле̄шшэ
5944,hängen::V,asılı olmak,gævnjasjidh
5945,hängen::V,asılı olmak,gahtsahit
5946,hängen::V,asılı olmak,heaŋgát
5947,hängen::V,asılı olmak,hiäŋ'gáđ
5948,hängen::V,asılı olmak,sorččad
5949,hängen::V,asılı olmak,ла̄бпэ
5950,werden::V,olmak,sjïdtedh
5951,werden::V,olmak,sjaddat
5952,werden::V,olmak,beassat
5953,werden::V,olmak,šoddâđ
5954,werden::V,olmak,šõddâd
5955,werden::V,olmak,шэ̄ннтэ
5956,werden::V,olunmak,sjïdtedh
5957,werden::V,olunmak,sjaddat
5958,werden::V,olunmak,beassat
5959,werden::V,olunmak,šoddâđ
5960,werden::V,olunmak,šõddâd
5961,werden::V,olunmak,шэ̄ннтэ
5962,passieren::V,olmak,vaasedh
5963,passieren::V,olmak,sjaddat
5964,passieren::V,olmak,dáhpáduvvat
5965,passieren::V,olmak,vássit
5966,passieren::V,olmak,dáhpáhuvvat
5967,passieren::V,olmak,šoddâđ
5968,passieren::V,olmak,šõddâd
5969,passieren::V,olmak,шэ̄ннтэ
5970,passieren::V,olmak,тагсэ
5971,beginnen::V,başlamak,aelkedh
5972,beginnen::V,başlamak,álgget
5973,beginnen::V,başlamak,álggahit
5974,beginnen::V,başlamak,älgiđ
5975,beginnen::V,başlamak,ä´lǧǧed
5976,beginnen::V,başlamak,о̄а̄лкхуввэ
5977,beginnen::V,başlamak,о̄а̄лкхэднэ
5978,enden::V,bitmek,orrijidh
5979,enden::V,bitmek,hiejttet
5980,enden::V,bitmek,nohkat
5981,enden::V,bitmek,nuuhâđ
5982,enden::V,bitmek,puu´tted
5983,enden::V,bitmek,пудтэ
5984,enden::V,bitmek,кӣркнэ
5985,enden::V,sona ermek,orrijidh
5986,enden::V,sona ermek,hiejttet
5987,enden::V,sona ermek,nohkat
5988,enden::V,sona ermek,nuuhâđ
5989,enden::V,sona ermek,puu´tted
5990,enden::V,sona ermek,пудтэ
5991,enden::V,sona ermek,кӣркнэ
5992,wechseln::V,değişmek,målsodh
5993,wechseln::V,değişmek,lånudit
5994,wechseln::V,değişmek,molssastit
5995,wechseln::V,değişmek,molsašuddat
5996,wechseln::V,değişmek,molsođ
5997,wechseln::V,değişmek,vaaitõõttâd
5998,wechseln::V,değişmek,вуайхувнэ
5999,aufgehen[Sonne]::V,doğmak,låvnedh
6000,aufgehen[Sonne]::V,doğmak,årijdit
6001,aufgehen[Sonne]::V,doğmak,lavnnet
6002,aufgehen[Sonne]::V,doğmak,badjánit
6003,aufgehen[Sonne]::V,doğmak,pajaniđ
6004,aufgehen[Sonne]::V,doğmak,pâjjned
6005,aufgehen[Sonne]::V,doğmak,пэ̄ййнэ
6006,untergehen[Sonne]::V,batmak,luajhtadidh
6007,untergehen[Sonne]::V,batmak,gáhtot
6008,untergehen[Sonne]::V,batmak,vidodit
6009,untergehen[Sonne]::V,batmak,luoitádit
6010,untergehen[Sonne]::V,batmak,lyeš'tiđ
6011,untergehen[Sonne]::V,batmak,lue´štted
6012,untergehen[Sonne]::V,batmak,луэшштэдтэ
6013,scheinen[Sonne]::V,parlamak,goekedh
6014,scheinen[Sonne]::V,parlamak,bájttet
6015,scheinen[Sonne]::V,parlamak,báitit
6016,scheinen[Sonne]::V,parlamak,päštiđ
6017,scheinen[Sonne]::V,parlamak,pä´štted
6018,scheinen[Sonne]::V,parlamak,па̄шшьтэ
6019,donnern::V,gök gürlemek,laakedh
6020,donnern::V,gök gürlemek,sjærggot
6021,donnern::V,gök gürlemek,čerget
6022,donnern::V,gök gürlemek,čiär'guđ
6023,donnern::V,gök gürlemek,čeärgged
6024,donnern::V,gök gürlemek,ча̄рркэ
6025,wehen::V,esmek,bïegkedh
6026,wehen::V,esmek,bieggat
6027,wehen::V,esmek,bieggat
6028,wehen::V,esmek,pieg'gâđ
6029,wehen::V,esmek,piõg'gâd
6030,wehen::V,esmek,пӣӈӈкье
6031,strömen::V,akmak,galkedh
6032,strömen::V,akmak,gålggåt
6033,strömen::V,akmak,golgat
6034,strömen::V,akmak,kulgâđ
6035,strömen::V,akmak,kolggâd
6036,strömen::V,akmak,ко̄ллкэ
6037,fließen::V,akmak,galkedh
6038,fließen::V,akmak,gålggåt
6039,fließen::V,akmak,golgat
6040,fließen::V,akmak,kulgâđ
6041,fließen::V,akmak,kolggâd
6042,fließen::V,akmak,ко̄ллкэ
6043,sich drehen::V,dönmek,jårredh
6044,sich drehen::V,dönmek,bådnjåsit
6045,sich drehen::V,dönmek,jorrat
6046,sich drehen::V,dönmek,juurrâđ
6047,sich drehen::V,dönmek,joorrâd
6048,sich drehen::V,dönmek,чо̄ннэ
6049,schwanken::V,sallanmak,syjjedidh
6050,schwanken::V,sallanmak,vábbulit
6051,schwanken::V,sallanmak,suoibut
6052,schwanken::V,sallanmak,juár'buđ
6053,schwanken::V,sallanmak,lâsmmad
6054,schwanken::V,sallanmak,leâujjad
6055,schwanken::V,sallanmak,лыйввэ
6056,schwanken::V,sallanmak,качьедтэ
6057,schwingen::V,titremek,gaavedh
6058,schwingen::V,titremek,svinhtedh
6059,schwingen::V,titremek,gávvat
6060,schwingen::V,titremek,hiäi'luđ
6061,schwingen::V,titremek,heillad
6062,schwingen::V,titremek,мо̄а̄хнэ
6063,fallen::V,düşmek,gahtjedh
6064,fallen::V,düşmek,gahttjat
6065,fallen::V,düşmek,gahččat
6066,fallen::V,düşmek,jurrâđ
6067,fallen::V,düşmek,kõččâd
6068,fallen::V,düşmek,viõr'rled
6069,fallen::V,düşmek,ёрнэ
6070,fallen::V,düşmek,кэ̄ххче
6071,brennen::V,yanmak,bueledh
6072,brennen::V,yanmak,buollet
6073,brennen::V,yanmak,buollit
6074,brennen::V,yanmak,pyelliđ
6075,brennen::V,yanmak,pue´lled
6076,brennen::V,yanmak,пӯлле
6077,rauchen::V,tütmek,soevedidh
6078,rauchen::V,tütmek,berkiestidh
6079,rauchen::V,tütmek,tsåjttset
6080,rauchen::V,tütmek,borgguhit
6081,rauchen::V,tütmek,po'rgestiđ
6082,rauchen::V,tütmek,soicceđ
6083,rauchen::V,tütmek,suõv'veed
6084,rauchen::V,tütmek,суввдэ
6085,regnen::V,yağmak,abrodh
6086,regnen::V,yağmak,harvvet
6087,regnen::V,yağmak,rássjodit
6088,regnen::V,yağmak,arvit
6089,regnen::V,yağmak,arved
6090,regnen::V,yağmak,â´brred
6091,regnen::V,yağmak,аббрэ
6092,gefrieren::V,donmak,gelmedh
6093,gefrieren::V,donmak,jeangodh
6094,gefrieren::V,donmak,jiegŋot
6095,gefrieren::V,donmak,galbmot
6096,gefrieren::V,donmak,jiäŋŋuđ
6097,gefrieren::V,donmak,jiõŋŋâd
6098,gefrieren::V,donmak,kâ´lmmed
6099,gefrieren::V,donmak,калльме
6100,tauen::V,erimek,leamkedh
6101,tauen::V,erimek,suddat
6102,tauen::V,erimek,sagŋadit
6103,tauen::V,erimek,suddat
6104,tauen::V,erimek,suddâđ
6105,tauen::V,erimek,suddâd
6106,tauen::V,erimek,sõõŋŋâd
6107,tauen::V,erimek,суннтэ
6108,schmelzen::V,erimek,sjalkedh
6109,schmelzen::V,erimek,suddat
6110,schmelzen::V,erimek,suddat
6111,schmelzen::V,erimek,suddâđ
6112,schmelzen::V,erimek,sooŋŋâđ
6113,schmelzen::V,erimek,suddâd
6114,schmelzen::V,erimek,sõõŋŋâd
6115,schmelzen::V,erimek,суннтэ
6116,trocknen::V,kurumak,gajhkedh
6117,trocknen::V,kurumak,gåjkkåt
6118,trocknen::V,kurumak,goikat
6119,trocknen::V,kurumak,iiŋŋâđ
6120,trocknen::V,kurumak,iiŋŋâd
6121,trocknen::V,kurumak,koškkâd
6122,trocknen::V,kurumak,ко̄шшкэ
6123,sieden::V,kaynamak,doeltedh
6124,sieden::V,kaynamak,duolldat
6125,sieden::V,kaynamak,duoldat
6126,sieden::V,kaynamak,tuol'dâđ
6127,sieden::V,kaynamak,tuõlddâd
6128,sieden::V,kaynamak,тӯллтэ
6129,faulen::V,çürümek,rååknedh
6130,faulen::V,çürümek,mïetskedh
6131,faulen::V,çürümek,miesskat
6132,faulen::V,çürümek,mieskat
6133,faulen::V,çürümek,guohcagit
6134,faulen::V,çürümek,kálágiđ
6135,faulen::V,çürümek,kuo'câgiđ
6136,faulen::V,çürümek,kuõccjed
6137,faulen::V,çürümek,мӣццкэ
6138,verfaulen::V,çürümek,rååknedh
6139,verfaulen::V,çürümek,mïetskedh
6140,verfaulen::V,çürümek,miesskat
6141,verfaulen::V,çürümek,mieskat
6142,verfaulen::V,çürümek,guohcagit
6143,verfaulen::V,çürümek,kálágiđ
6144,verfaulen::V,çürümek,kuo'câgiđ
6145,verfaulen::V,çürümek,kuõccjed
6146,verfaulen::V,çürümek,кӯццке
6147,reißen::V,yırtılmak,gäjhkanidh
6148,reißen::V,yırtılmak,ráhkat
6149,reißen::V,yırtılmak,liejmedit
6150,reißen::V,yırtılmak,gaikánit
6151,reißen::V,yırtılmak,kiškuđ
6152,reißen::V,yırtılmak,rõttsed
6153,reißen::V,yırtılmak,лӯнтнэ
6154,reißen::V,yırtılmak,кышшксэллэ
6155,versinken::V,batmak,våajodh
6156,versinken::V,batmak,vuodjot
6157,versinken::V,batmak,tjalggat
6158,versinken::V,batmak,vuodjut
6159,versinken::V,batmak,vuáijuđ
6160,versinken::V,batmak,vuäjjad
6161,versinken::V,batmak,вуаййе
6162,vergehen::V,geçmek,vaesedh
6163,vergehen::V,geçmek,vásset
6164,vergehen::V,geçmek,gollat
6165,vergehen::V,geçmek,kullâđ
6166,vergehen::V,geçmek,jåå´tted
6167,vergehen::V,geçmek,ва̄ссэ
6168,vergehen::V,geçmek,ӣллъюввэ
6169,erscheinen::V,görünmek,vååjnedh
6170,erscheinen::V,görünmek,ihtet
6171,erscheinen::V,görünmek,ihtit
6172,erscheinen::V,görünmek,albmodit
6173,erscheinen::V,görünmek,a'lmostuđ
6174,erscheinen::V,görünmek,ee´tted
6175,erscheinen::V,görünmek,čuäitõõttâd
6176,erscheinen::V,görünmek,i´lmstõõvvâd
6177,erscheinen::V,görünmek,ыдтӭ
6178,verschwinden::V,kaybolmak,haajpanidh
6179,verschwinden::V,kaybolmak,gáhtot
6180,verschwinden::V,kaybolmak,jávkat
6181,verschwinden::V,kaybolmak,jä'vkittiđ
6182,verschwinden::V,kaybolmak,jaukkâd
6183,verschwinden::V,kaybolmak,hää´vjed
6184,verschwinden::V,kaybolmak,ка̄дтэ
6185,sinken::V,inmek,våajodh
6186,sinken::V,inmek,tsoahkot
6187,sinken::V,inmek,snjoaredit
6188,sinken::V,inmek,čalgat
6189,sinken::V,inmek,luáš'tádâttâđ
6190,sinken::V,inmek,njeeijâđ
6191,sinken::V,inmek,luâšttõõttâd
6192,sinken::V,inmek,njeâjjad
6193,sinken::V,inmek,луэшштэдтэ
6194,abnehmen::V,azalmak,nåhkedidh
6195,abnehmen::V,azalmak,unnot
6196,abnehmen::V,azalmak,binnot
6197,abnehmen::V,azalmak,geahppánit
6198,abnehmen::V,azalmak,kiäp'pániđ
6199,abnehmen::V,azalmak,ǩeäp'pned
6200,abnehmen::V,azalmak,уһцнэ
6201,zunehmen::V,artmak,lassánit
6202,zunehmen::V,artmak,ædnot
6203,zunehmen::V,artmak,lassánit
6204,zunehmen::V,artmak,stuorrut
6205,zunehmen::V,artmak,lasaniđ
6206,zunehmen::V,artmak,šõkkned
6207,zunehmen::V,artmak,лашшнэ
6208,zunehmen::V,artmak,шуррнэ
6209,zunehmen::V,çoğalmak,lassánit
6210,zunehmen::V,çoğalmak,ædnot
6211,zunehmen::V,çoğalmak,lassánit
6212,zunehmen::V,çoğalmak,stuorrut
6213,zunehmen::V,çoğalmak,lasaniđ
6214,zunehmen::V,çoğalmak,šõkkned
6215,zunehmen::V,çoğalmak,лашшнэ
6216,zunehmen::V,çoğalmak,шуррнэ
6217,steigen::V,artmak,tjuedtjielidh
6218,steigen::V,artmak,allánit
6219,steigen::V,artmak,badjánit
6220,steigen::V,artmak,allánit
6221,steigen::V,artmak,alaniđ
6222,steigen::V,artmak,âllned
6223,steigen::V,artmak,pâjjned
6224,steigen::V,artmak,пэ̄ййнэ
6225,steigen::V,yükselmek,tjuedtjielidh
6226,steigen::V,yükselmek,allánit
6227,steigen::V,yükselmek,badjánit
6228,steigen::V,yükselmek,allánit
6229,steigen::V,yükselmek,alaniđ
6230,steigen::V,yükselmek,âllned
6231,steigen::V,yükselmek,pâjjned
6232,steigen::V,yükselmek,пэ̄ййнэ
6233,wachsen::V,büyümek,suvvedh
6234,wachsen::V,büyümek,sjïdtedh
6235,wachsen::V,büyümek,sjaddat
6236,wachsen::V,büyümek,šaddat
6237,wachsen::V,büyümek,stuorrut
6238,wachsen::V,büyümek,šoddâđ
6239,wachsen::V,büyümek,šõddâd
6240,wachsen::V,büyümek,шэ̄ннтэ
6241,wachsen::V,gelişmek,suvvedh
6242,wachsen::V,gelişmek,sjïdtedh
6243,wachsen::V,gelişmek,sjaddat
6244,wachsen::V,gelişmek,šaddat
6245,wachsen::V,gelişmek,stuorrut
6246,wachsen::V,gelişmek,šoddâđ
6247,wachsen::V,gelişmek,šõddâd
6248,wachsen::V,gelişmek,шэ̄ннтэ
6249,glänzen::V,parlamak,gïjkedh
6250,glänzen::V,parlamak,guohkat
6251,glänzen::V,parlamak,guojttet
6252,glänzen::V,parlamak,deadjut
6253,glänzen::V,parlamak,gildit
6254,glänzen::V,parlamak,kolottiđ
6255,glänzen::V,parlamak,pe´lǩǩed
6256,glänzen::V,parlamak,leä´dǧǧed
6257,glänzen::V,parlamak,пӯлле
6258,glänzen::V,parlamak,пыӆӆьке
6259,funkeln::V,parıldamak,gaskedh
6260,funkeln::V,parıldamak,tsehtsat
6261,funkeln::V,parıldamak,jillat
6262,funkeln::V,parıldamak,šealgut
6263,funkeln::V,parıldamak,čuovggáhallat
6264,funkeln::V,parıldamak,šiäl'guđ
6265,funkeln::V,parıldamak,cåkkad
6266,funkeln::V,parıldamak,кэ̄сскэ
6267,lärmen::V,gürültü yapmak,rajjadidh
6268,lärmen::V,gürültü yapmak,juhtsat
6269,lärmen::V,gürültü yapmak,rigeret
6270,lärmen::V,gürültü yapmak,šlámaidit
6271,lärmen::V,gürültü yapmak,šlamâdiđ
6272,lärmen::V,gürültü yapmak,ruõjjâd
6273,lärmen::V,gürültü yapmak,ёаффэ
6274,läuten::V,çalmak,ringkedh
6275,läuten::V,çalmak,skállat
6276,läuten::V,çalmak,tiibmet
6277,läuten::V,çalmak,čuoijâđ
6278,läuten::V,çalmak,čuõjjâd
6279,läuten::V,çalmak,чӯййе
6280,klingeln::V,zil çalmak,klåenkiehtidh
6281,klingeln::V,zil çalmak,skuolkkat
6282,klingeln::V,zil çalmak,skilahit
6283,klingeln::V,zil çalmak,čuoijâđ
6284,klingeln::V,zil çalmak,soi´ttjed
6285,klingeln::V,zil çalmak,зво̄ннэ
6286,klirren::V,şakırdamak,skaanjedh
6287,klirren::V,şakırdamak,skuollat
6288,klirren::V,şakırdamak,skillit
6289,klirren::V,şakırdamak,skilaidit
6290,klirren::V,şakırdamak,cilkkeđ
6291,klirren::V,şakırdamak,škäälâ´tted
6292,klirren::V,şakırdamak,цыӆӆклэ
6293,klirren::V,zangırdamak,skaanjedh
6294,klirren::V,zangırdamak,skuollat
6295,klirren::V,zangırdamak,skillit
6296,klirren::V,zangırdamak,skilaidit
6297,klirren::V,zangırdamak,cilkkeđ
6298,klirren::V,zangırdamak,škäälâ´tted
6299,klirren::V,zangırdamak,цыӆӆклэ
6300,brausen::V,köpürmek,brorredh
6301,brausen::V,köpürmek,sjovvedh
6302,brausen::V,köpürmek,skåvvat
6303,brausen::V,köpürmek,márajdit
6304,brausen::V,köpürmek,boršut
6305,brausen::V,köpürmek,šaavvâđ
6306,brausen::V,köpürmek,kõõmeed
6307,brausen::V,köpürmek,шэ̄ӈӈлуввэ
6308,brausen::V,kükremek,brorredh
6309,brausen::V,kükremek,sjovvedh
6310,brausen::V,kükremek,skåvvat
6311,brausen::V,kükremek,márajdit
6312,brausen::V,kükremek,boršut
6313,brausen::V,kükremek,šaavvâđ
6314,brausen::V,kükremek,kõõmeed
6315,brausen::V,kükremek,шэ̄ӈӈлуввэ
6316,rauschen::V,fışırdamak,brorredh
6317,rauschen::V,fışırdamak,sjåvvat
6318,rauschen::V,fışırdamak,sjoahkot
6319,rauschen::V,fışırdamak,boršut
6320,rauschen::V,fışırdamak,šuuvvâđ
6321,rauschen::V,fışırdamak,šaavvâđ
6322,rauschen::V,fışırdamak,šuumeed
6323,rauschen::V,fışırdamak,ёаффэ
6324,klingen::V,tınlamak,gaajedh
6325,klingen::V,tınlamak,sjijjedh
6326,klingen::V,tınlamak,jiednat
6327,klingen::V,tınlamak,tjuodjat
6328,klingen::V,tınlamak,čuodjat
6329,klingen::V,tınlamak,kulluđ
6330,klingen::V,tınlamak,koll'jed
6331,klingen::V,tınlamak,ӣннъе
6332,bellen::V,havlamak,huhtedh
6333,bellen::V,havlamak,tsiellat
6334,bellen::V,havlamak,ciellat
6335,bellen::V,havlamak,umástiđ
6336,bellen::V,havlamak,uukkâd
6337,bellen::V,havlamak,угкэ
6338,heulen::V,ulumak,ujkierdidh
6339,heulen::V,ulumak,hålvvot
6340,heulen::V,ulumak,holvut
6341,heulen::V,ulumak,olvođ
6342,heulen::V,ulumak,ålvvad
6343,heulen::V,ulumak,оаллвэ
6344,blasen::V,üflemek,båssodh
6345,blasen::V,üflemek,båssot
6346,blasen::V,üflemek,bossut
6347,blasen::V,üflemek,bieggat
6348,blasen::V,üflemek,possoođ
6349,blasen::V,üflemek,pååssad
6350,blasen::V,üflemek,piõg'gâd
6351,blasen::V,üflemek,поассэ
6352,blasen::V,üflemek,поасслэ
6353,pfeifen::V,düdük çalmak,njorkedidh
6354,pfeifen::V,düdük çalmak,snjurggot
6355,pfeifen::V,düdük çalmak,njurgut
6356,pfeifen::V,düdük çalmak,njurgođ
6357,pfeifen::V,düdük çalmak,njorggad
6358,pfeifen::V,düdük çalmak,нюрркэ
6359,schreien::V,bağırmak,geevledh
6360,schreien::V,bağırmak,gádjat
6361,schreien::V,bağırmak,rihtjot
6362,schreien::V,bağırmak,čurvet
6363,schreien::V,bağırmak,čuár'vuđ
6364,schreien::V,bağırmak,čuârvvad
6365,schreien::V,bağırmak,кугкьхе
6366,schreien::V,bağırmak,кугхэллэ
6367,schreien::V,haykırmak,geevledh
6368,schreien::V,haykırmak,gádjat
6369,schreien::V,haykırmak,rihtjot
6370,schreien::V,haykırmak,čurvet
6371,schreien::V,haykırmak,čuár'vuđ
6372,schreien::V,haykırmak,čuârvvad
6373,schreien::V,haykırmak,кугкьхе
6374,schreien::V,haykırmak,кугхэллэ
6375,stöhnen::V,inlemek,sjuahkedh
6376,stöhnen::V,inlemek,tsáhkkat
6377,stöhnen::V,inlemek,fuoikit
6378,stöhnen::V,inlemek,cakkâđ
6379,stöhnen::V,inlemek,luâikkad
6380,stöhnen::V,inlemek,вуаххкэ
6381,zittern::V,titremek,dierkesjidh
6382,zittern::V,titremek,svarrat
6383,zittern::V,titremek,skielbbit
6384,zittern::V,titremek,doargestit
6385,zittern::V,titremek,náiggistit
6386,zittern::V,titremek,doarggistit
6387,zittern::V,titremek,tuá'rgistiđ
6388,zittern::V,titremek,tuä´rjsted
6389,zittern::V,titremek,кыррьтэ
6390,leben::V,yaşamak,jieledh
6391,leben::V,yaşamak,iellet
6392,leben::V,yaşamak,viessot
6393,leben::V,yaşamak,eallit
6394,leben::V,yaşamak,eelliđ
6395,leben::V,yaşamak,jie´lled
6396,leben::V,yaşamak,е̄лле
6397,leben::V,hayatta olmak,jieledh
6398,leben::V,hayatta olmak,iellet
6399,leben::V,hayatta olmak,viessot
6400,leben::V,hayatta olmak,eallit
6401,leben::V,hayatta olmak,eelliđ
6402,leben::V,hayatta olmak,jie´lled
6403,leben::V,hayatta olmak,е̄лле
6404,geboren werden::V,doğmak,reakadidh
6405,geboren werden::V,doğmak,riegádit
6406,geboren werden::V,doğmak,riegádit
6407,geboren werden::V,doğmak,šoddâđ
6408,geboren werden::V,doğmak,šõddâd
6409,geboren werden::V,doğmak,шэ̄ннтэ
6410,atmen::V,solunmak,voejngehtidh
6411,atmen::V,solunmak,vuojŋŋat
6412,atmen::V,solunmak,vuoigŋat
6413,atmen::V,solunmak,vuoi'ŋâđ
6414,atmen::V,solunmak,vuõiŋŋâd
6415,atmen::V,solunmak,вӯййнэ
6416,atmen::V,nefes almak,voejngehtidh
6417,atmen::V,nefes almak,vuojŋŋat
6418,atmen::V,nefes almak,vuoigŋat
6419,atmen::V,nefes almak,vuoi'ŋâđ
6420,atmen::V,nefes almak,vuõiŋŋâd
6421,atmen::V,nefes almak,вӯййнэ
6422,trinken::V,içmek,jovkedh
6423,trinken::V,içmek,juhkat
6424,trinken::V,içmek,juhkat
6425,trinken::V,içmek,juuḥâđ
6426,trinken::V,içmek,juukkâd
6427,trinken::V,içmek,югкэ
6428,essen::V,yemek,byöpmedidh
6429,essen::V,yemek,bårråt
6430,essen::V,yemek,borrat
6431,essen::V,yemek,purrâđ
6432,essen::V,yemek,poorrâd
6433,essen::V,yemek,по̄ррэ
6434,schlucken::V,yutmak,njïeledh
6435,schlucken::V,yutmak,njiellat
6436,schlucken::V,yutmak,njieládit
6437,schlucken::V,yutmak,njiellâđ
6438,schlucken::V,yutmak,njiõllâd
6439,schlucken::V,yutmak,нӣллэ
6440,müde werden::V,yorulmak,sæjlodh
6441,müde werden::V,yorulmak,goegkedh
6442,müde werden::V,yorulmak,vájbbat
6443,müde werden::V,yorulmak,váibat
6444,müde werden::V,yorulmak,vaibâđ
6445,müde werden::V,yorulmak,levvjed
6446,müde werden::V,yorulmak,лоаткнэ
6447,einschlafen::V,uykuya dalmak,nahkestidh
6448,einschlafen::V,uykuya dalmak,nahkesalledh
6449,einschlafen::V,uykuya dalmak,oaddát
6450,einschlafen::V,uykuya dalmak,nohkkat
6451,einschlafen::V,uykuya dalmak,nohádiđ
6452,einschlafen::V,uykuya dalmak,no´ǩǩeed
6453,einschlafen::V,uykuya dalmak,нагьруввэ
6454,schlafen::V,uyumak,åeredh
6455,schlafen::V,uyumak,oadet
6456,schlafen::V,uyumak,oađđit
6457,schlafen::V,uyumak,uáđđiđ
6458,schlafen::V,uyumak,vuâ´đđed
6459,schlafen::V,uyumak,вуэдтӭ
6460,aufwachen::V,uyanmak,fahkedh
6461,aufwachen::V,uyanmak,smaredit
6462,aufwachen::V,uyanmak,mårijdit
6463,aufwachen::V,uyanmak,gohččát
6464,aufwachen::V,uyanmak,morránit
6465,aufwachen::V,uyanmak,koccáđ
6466,aufwachen::V,uyanmak,moṛániđ
6467,aufwachen::V,uyanmak,mårrned
6468,aufwachen::V,uyanmak,руэкхэ
6469,aufwachen::V,uyanmak,коадцъе
6470,aufstehen::V,kalkmak,tjuedtjielidh
6471,aufstehen::V,kalkmak,badjánit
6472,aufstehen::V,kalkmak,badjánit
6473,aufstehen::V,kalkmak,čuožžilit
6474,aufstehen::V,kalkmak,čuo'žâstiđ
6475,aufstehen::V,kalkmak,pâjjned
6476,aufstehen::V,kalkmak,kaggõõttâd
6477,aufstehen::V,kalkmak,коадцъе
6478,aufstehen::V,yataktan kalkmak,tjuedtjielidh
6479,aufstehen::V,yataktan kalkmak,badjánit
6480,aufstehen::V,yataktan kalkmak,badjánit
6481,aufstehen::V,yataktan kalkmak,čuožžilit
6482,aufstehen::V,yataktan kalkmak,čuo'žâstiđ
6483,aufstehen::V,yataktan kalkmak,pâjjned
6484,aufstehen::V,yataktan kalkmak,kaggõõttâd
6485,aufstehen::V,yataktan kalkmak,коадцъе
6486,sich erholen::V,dinlenmek,lïegkedidh
6487,sich erholen::V,dinlenmek,buorránit
6488,sich erholen::V,dinlenmek,áhpásmit
6489,sich erholen::V,dinlenmek,áhtat
6490,sich erholen::V,dinlenmek,vuoi'ŋâdâttâđ
6491,sich erholen::V,dinlenmek,vuâŋŋad
6492,sich erholen::V,dinlenmek,вуэӈӈэ
6493,krank werden::V,hastalanmak,skïemtjijidh
6494,krank werden::V,hastalanmak,skihppát
6495,krank werden::V,hastalanmak,buohccát
6496,krank werden::V,hastalanmak,puác'cáđ
6497,krank werden::V,hastalanmak,puâc'cjed
6498,krank werden::V,hastalanmak,кэ̄бптуввэ
6499,krank sein::V,hasta olmak,elkiedidh
6500,krank sein::V,hasta olmak,duasmaridh
6501,krank sein::V,hasta olmak,skihpat
6502,krank sein::V,hasta olmak,buohcat
6503,krank sein::V,hasta olmak,puoccâđ
6504,krank sein::V,hasta olmak,puõccâd
6505,krank sein::V,hasta olmak,по̄а̄вчсе
6506,krank sein::V,hasta olmak,кэбпшэ
6507,schmerzen::V,ağrımak,vaarhkedh
6508,schmerzen::V,ağrımak,bávtjestit
