,Concept_ID,se,ca
6125,lachen::V,povvâstiđ,riure
6126,lachen::V,påǥsted,riure
6127,lachen::V,сыйнэ,riure
6128,lachen::V,сӣййнэ,riure
6129,rühren::V,doehtedh,commoure
6130,rühren::V,doehtedh,emocionar
6131,rühren::V,njuoradit,commoure
6132,rühren::V,njuoradit,emocionar
6133,rühren::V,lihkahit,commoure
6134,rühren::V,lihkahit,emocionar
6135,rühren::V,lihâttiđ,commoure
6136,rühren::V,lihâttiđ,emocionar
6137,rühren::V,likktõõllâd,commoure
6138,rühren::V,likktõõllâd,emocionar
6139,rühren::V,лыксаххьтэ,commoure
6140,rühren::V,лыксаххьтэ,emocionar
6141,weinen::V,tjearodh,plorar
6142,weinen::V,tjierrot,plorar
6143,weinen::V,čierrut,plorar
6144,weinen::V,čiärruđ,plorar
6145,weinen::V,reäkkad,plorar
6146,weinen::V,ря̄гкэ,plorar
6147,weinen::V,лӯйхьке,plorar
6148,schimpfen::V,skïelledh,renyar
6149,schimpfen::V,bielkket,renyar
6150,schimpfen::V,bealkit,renyar
6151,schimpfen::V,pelkkiđ,renyar
6152,schimpfen::V,kaddled,renyar
6153,schimpfen::V,о̄а̄ҏҏтэ,renyar
6154,sich ärgern::V,måarahtovvedh,enfadar-se
6155,sich ärgern::V,suhttat,enfadar-se
6156,sich ärgern::V,suhttat,enfadar-se
6157,sich ärgern::V,suttâđ,enfadar-se
6158,sich ärgern::V,iäd'duđ,enfadar-se
6159,sich ärgern::V,suttâd,enfadar-se
6160,sich ärgern::V,се̄ннтэ,enfadar-se
6161,sich fürchten::V,bïlledh,tenir por
6162,sich fürchten::V,repkiestidh,tenir por
6163,sich fürchten::V,ballat,tenir por
6164,sich fürchten::V,ballat,tenir por
6165,sich fürchten::V,poollâđ,tenir por
6166,sich fürchten::V,põõllâd,tenir por
6167,sich fürchten::V,пэллэ,tenir por
6168,fürchten::V,bïlledh,témer
6169,fürchten::V,ballat,témer
6170,fürchten::V,ballat,témer
6171,fürchten::V,poollâđ,témer
6172,fürchten::V,põõllâd,témer
6173,fürchten::V,пэллэ,témer
6174,fliehen::V,baataridh,fugir
6175,fliehen::V,paahkanadtedh,fugir
6176,fliehen::V,báhtarit,fugir
6177,fliehen::V,báhtarit,fugir
6178,fliehen::V,patâriđ,fugir
6179,fliehen::V,čõ´ǩǩeed,fugir
6180,fliehen::V,по̄а̄ччке,fugir
6181,flüchten::V,tsåvvalidh,refugiar-se
6182,flüchten::V,báhtarit,refugiar-se
6183,flüchten::V,gárgidit,refugiar-se
6184,flüchten::V,kárgáđ,refugiar-se
6185,flüchten::V,uiddâd,refugiar-se
6186,flüchten::V,по̄а̄ччке,refugiar-se
6187,sehen::V,vuejnedh,veure
6188,sehen::V,vuojnnet,veure
6189,sehen::V,oaidnít,veure
6190,sehen::V,uái'niđ,veure
6191,sehen::V,vuei´nned,veure
6192,sehen::V,уййнэ,veure
6193,anschauen::V,aalpesidh,mirar
6194,anschauen::V,vaarjedidh,mirar
6195,anschauen::V,gehtjadit,mirar
6196,anschauen::V,geahččat,mirar
6197,anschauen::V,keččâđ,mirar
6198,anschauen::V,ǩiččâd,mirar
6199,anschauen::V,выльшхе,mirar
6200,ansehen::V,gïehtjed,mirar
6201,ansehen::V,ájttsat,mirar
6202,ansehen::V,geahččat,mirar
6203,ansehen::V,keččâđ,mirar
6204,ansehen::V,ǩiččâd,mirar
6205,ansehen::V,кӣххче,mirar
6206,hören::V,govledh,oir
6207,hören::V,gullat,oir
6208,hören::V,gullat,oir
6209,hören::V,kuullâđ,oir
6210,hören::V,kuullâd,oir
6211,hören::V,куллэ,oir
6212,zuhören::V,goltelidh,escoltar
6213,zuhören::V,gullut,escoltar
6214,zuhören::V,liehket,escoltar
6215,zuhören::V,guldalit,escoltar
6216,zuhören::V,kuldâliđ,escoltar
6217,zuhören::V,kuvddled,escoltar
6218,zuhören::V,куллэ,escoltar
6219,probieren::V,damtedh,provar
6220,probieren::V,smååhkedh,provar
6221,probieren::V,smáhkkut,provar
6222,probieren::V,geahččalit,provar
6223,probieren::V,njaddeđ,provar
6224,probieren::V,keččalistiđ,provar
6225,probieren::V,njâ´dded,provar
6226,probieren::V,кӣхчле,provar
6227,riechen::V,hepsedh,olorar
6228,riechen::V,hapsijdit,olorar
6229,riechen::V,háisut,olorar
6230,riechen::V,apseđ,olorar
6231,riechen::V,â´ppsed,olorar
6232,riechen::V,аппьсе,olorar
6233,fühlen::V,damtedh,sentīr
6234,fühlen::V,dåbddåt,sentīr
6235,fühlen::V,dovdat,sentīr
6236,fühlen::V,tubdâđ,sentīr
6237,fühlen::V,tobddâd,sentīr
6238,fühlen::V,куллэ,sentīr
6239,fühlen::V,туссвэ,sentīr
6240,fühlen::V,то̄ммтэ,sentīr
6241,scheinen::V,vååjnedh,semblar
6242,scheinen::V,lijkkut,semblar
6243,scheinen::V,oidnot,semblar
6244,scheinen::V,dovdot,semblar
6245,scheinen::V,va'ikkutiđ,semblar
6246,scheinen::V,vaikkted,semblar
6247,scheinen::V,ыдтӭ,semblar
6248,zu sehen sein::V,vååjnedh,poder-se veure
6249,zu sehen sein::V,vuojnnut,poder-se veure
6250,zu sehen sein::V,oidnot,poder-se veure
6251,zu sehen sein::V,oinuđ,poder-se veure
6252,zu sehen sein::V,kue´stted,poder-se veure
6253,zu sehen sein::V,кӯсстъе,poder-se veure
6254,zu sehen sein::V,кӯссьтэ,poder-se veure
6255,vernehmen::V,govledh,percebre
6256,vernehmen::V,gullat,percebre
6257,vernehmen::V,gullat,percebre
6258,vernehmen::V,kuullâđ,percebre
6259,vernehmen::V,kuullâd,percebre
6260,vernehmen::V,кулсэ,percebre
6261,frieren::V,gåalodh,tenir fred
6262,frieren::V,goallot,tenir fred
6263,frieren::V,goallut,tenir fred
6264,frieren::V,kolmuđ,tenir fred
6265,frieren::V,kõlmmstõõllâd,tenir fred
6266,frieren::V,калльме,tenir fred
6267,tun::V,darjodh,fer
6268,tun::V,barggat,fer
6269,tun::V,dahkat,fer
6270,tun::V,porgâđ,fer
6271,tun::V,raajjâd,fer
6272,tun::V,лыххкэ,fer
6273,können::V,maehtedh,poder
6274,können::V,ååjmedidh,poder
6275,können::V,buktet,poder
6276,können::V,veadjit,poder
6277,können::V,vaijeeđ,poder
6278,können::V,mä´tted,poder
6279,können::V,vuei´tted,poder
6280,können::V,вуэййе,poder
6281,können::V,ма̄ххьтэ,poder
6282,wollen::V,sïjhtedh,voler
6283,wollen::V,sihtat,voler
6284,wollen::V,hálijdit,voler
6285,wollen::V,dáhttut,voler
6286,wollen::V,háliidit,voler
6287,wollen::V,halijdiđ,voler
6288,wollen::V,tättad,voler
6289,wollen::V,туввэ,voler
6290,wollen::V,та̄ххтэ,voler
6291,anfangen::V,aelkedh,iniciar
6292,anfangen::V,álgadit,iniciar
6293,anfangen::V,-goahtet,iniciar
6294,anfangen::V,álgit,iniciar
6295,anfangen::V,älgiđ,iniciar
6296,anfangen::V,a'lgâttiđ,iniciar
6297,anfangen::V,aalǥted,iniciar
6298,anfangen::V,олкхэ,iniciar
6299,anfangen::V,о̄а̄лкхэ,iniciar
6300,beenden::V,orrijidh,acabar
6301,beenden::V,låhpadit,acabar
6302,beenden::V,hiejttet,acabar
6303,beenden::V,loahpahit,acabar
6304,beenden::V,luoppâđ,acabar
6305,beenden::V,looppted,acabar
6306,beenden::V,луэппьтэ,acabar
6307,aufhören::V,sluvhtedh,deixar
6308,aufhören::V,hiejttet,deixar
6309,aufhören::V,heaitit,deixar
6310,aufhören::V,šluhttet,deixar
6311,aufhören::V,joskâđ,deixar
6312,aufhören::V,jõskkâd,deixar
6313,aufhören::V,puu´tted,deixar
6314,aufhören::V,е̄сскэ,deixar
6315,gelingen::V,lyhkestidh,sortir bé
6316,gelingen::V,vuorbástuvvat,sortir bé
6317,gelingen::V,lihkustuvvat,sortir bé
6318,gelingen::V,lukkuđ,sortir bé
6319,gelingen::V,o´nnsted,sortir bé
6320,gelingen::V,выййтэ,sortir bé
6321,geraten::V,sååjhtedh,sortir
6322,geraten::V,gevvat,sortir
6323,geraten::V,gártat,sortir
6324,geraten::V,šaddat,sortir
6325,geraten::V,latkiitiiđ,sortir
6326,geraten::V,suuijâđ,sortir
6327,geraten::V,šõddâd,sortir
6328,geraten::V,оччтэдтэ,sortir
6329,geraten::V,очендэдтэ,sortir
6330,öffnen::V,rïhpestidh,obrir
6331,öffnen::V,rahpat,obrir
6332,öffnen::V,rabádit,obrir
6333,öffnen::V,rahpat,obrir
6334,öffnen::V,ávustiđ,obrir
6335,öffnen::V,čuáv'diđ,obrir
6336,öffnen::V,riččâd,obrir
6337,öffnen::V,ää´veed,obrir
6338,öffnen::V,čåu´dded,obrir
6339,öffnen::V,а̄вьдэ,obrir
6340,schließen::V,steegkedh,tancar
6341,schließen::V,dahppat,tancar
6342,schließen::V,gokčat,tancar
6343,schließen::V,kiddiđ,tancar
6344,schließen::V,toppâđ,tancar
6345,schließen::V,kä´tted,tancar
6346,schließen::V,тэ̄ффкэ,tancar
6347,schließen::V,ка̄ххьтэ,tancar
6348,stellen::V,bïejedh,posar
6349,stellen::V,bïejedh,col·locar
6350,stellen::V,biejadit,posar
6351,stellen::V,biejadit,col·locar
6352,stellen::V,bidjat,posar
6353,stellen::V,bidjat,col·locar
6354,stellen::V,asâttiđ,posar
6355,stellen::V,asâttiđ,col·locar
6356,stellen::V,piijjâd,posar
6357,stellen::V,piijjâd,col·locar
6358,stellen::V,cää´ǩǩed,posar
6359,stellen::V,cää´ǩǩed,col·locar
6360,stellen::V,пыййе,posar
6361,stellen::V,пыййе,col·locar
6362,setzen::V,bïejedh,assentar
6363,setzen::V,biejadit,assentar
6364,setzen::V,bidjat,assentar
6365,setzen::V,i'štâttiđ,assentar
6366,setzen::V,piijjâd,assentar
6367,setzen::V,пыййе,assentar
6368,legen::V,bïejedh,posar
6369,legen::V,biedjat,posar
6370,legen::V,biejadit,posar
6371,legen::V,bidjat,posar
6372,legen::V,asâttiđ,posar
6373,legen::V,piijjâd,posar
6374,legen::V,пыййе,posar
6375,berühren::V,gaajesjidh,tocar
6376,berühren::V,duohttat,tocar
6377,berühren::V,giehtadit,tocar
6378,berühren::V,guoskat,tocar
6379,berühren::V,guoskkahit,tocar
6380,berühren::V,kuos'kâđ,tocar
6381,berühren::V,kuo'skâttiđ,tocar
6382,berühren::V,nja'vhâstiđ,tocar
6383,berühren::V,kuõskted,tocar
6384,berühren::V,njaauksted,tocar
6385,berühren::V,кӯсскэ,tocar
6386,berühren::V,лыксаххьтэ,tocar
6387,verbinden::V,ektiedidh,unir
6388,verbinden::V,ektiedidh,connectar
6389,verbinden::V,gårredidh,unir
6390,verbinden::V,gårredidh,connectar
6391,verbinden::V,tjadnat,unir
6392,verbinden::V,tjadnat,connectar
6393,verbinden::V,ovttastahttit,unir
6394,verbinden::V,ovttastahttit,connectar
6395,verbinden::V,o'vtâstittiđ,unir
6396,verbinden::V,o'vtâstittiđ,connectar
6397,verbinden::V,lahteđ,unir
6398,verbinden::V,lahteđ,connectar
6399,verbinden::V,lâ´htted,unir
6400,verbinden::V,lâ´htted,connectar
6401,verbinden::V,чӯллмдэ,unir
6402,verbinden::V,чӯллмдэ,connectar
6403,bedecken::V,gaptjedh,tapar
6404,bedecken::V,gaptjedh,cobrir
6405,bedecken::V,jávvet,tapar
6406,bedecken::V,jávvet,cobrir
6407,bedecken::V,gåbttjåt,tapar
6408,bedecken::V,gåbttjåt,cobrir
6409,bedecken::V,gokčat,tapar
6410,bedecken::V,gokčat,cobrir
6411,bedecken::V,luáv'diđ,tapar
6412,bedecken::V,luáv'diđ,cobrir
6413,bedecken::V,kä´tted,tapar
6414,bedecken::V,kä´tted,cobrir
6415,bedecken::V,tu´vdded,tapar
6416,bedecken::V,tu´vdded,cobrir
6417,bedecken::V,аййдэ,tapar
6418,bedecken::V,аййдэ,cobrir
6419,bedecken::V,тэ̄ффкэ,tapar
6420,bedecken::V,тэ̄ффкэ,cobrir
6421,bedecken::V,ка̄ххьтэ,tapar
6422,bedecken::V,ка̄ххьтэ,cobrir
6423,aufhängen::V,gævnjodh,penjar
6424,aufhängen::V,gæhtsasjidh,penjar
6425,aufhängen::V,gahtsot,penjar
6426,aufhängen::V,gatsostit,penjar
6427,aufhängen::V,heŋget,penjar
6428,aufhängen::V,heŋgiđ,penjar
6429,aufhängen::V,he'ŋgâstiđ,penjar
6430,aufhängen::V,kååccad,penjar
6431,aufhängen::V,коадсэ,penjar
6432,anzünden::V,tsïhkijehtedh,encendre
6433,anzünden::V,buollidit,encendre
6434,anzünden::V,tsahkkidit,encendre
6435,anzünden::V,cahkkedit,encendre
6436,anzünden::V,cokkiittiđ,encendre
6437,anzünden::V,cõ´ǩǩted,encendre
6438,anzünden::V,puâl'lted,encendre
6439,anzünden::V,пуэллхэ,encendre
6440,aufheben::V,bijjiedidh,aixecar
6441,aufheben::V,låpptit,aixecar
6442,aufheben::V,bajidit,aixecar
6443,aufheben::V,pajediđ,aixecar
6444,aufheben::V,pââi´ded,aixecar
6445,aufheben::V,пайнэ,aixecar
6446,zurücklassen::V,laehpedh,deixar
6447,zurücklassen::V,guodet,deixar
6448,zurücklassen::V,guođđit,deixar
6449,zurücklassen::V,kyeđđiḋ,deixar
6450,zurücklassen::V,kue´đđed,deixar
6451,zurücklassen::V,кӯдтӭ,deixar
6452,verlieren::V,dassedh,pērdre
6453,verlieren::V,biestedh,pērdre
6454,verlieren::V,masset,pērdre
6455,verlieren::V,láhppet,pērdre
6456,verlieren::V,láhppit,pērdre
6457,verlieren::V,läppiđ,pērdre
6458,verlieren::V,monâttiđ,pērdre
6459,verlieren::V,lä´pped,pērdre
6460,verlieren::V,rââ´ppted,pērdre
6461,verlieren::V,ка̄дхэ,pērdre
6462,verlieren::V,кӯдтъе,pērdre
6463,fallen lassen::V,gahtjehtidh,deixar caure
6464,fallen lassen::V,luojttet,deixar caure
6465,fallen lassen::V,luojttalit,deixar caure
6466,fallen lassen::V,gahčahit,deixar caure
6467,fallen lassen::V,lyeš'tiđ,deixar caure
6468,fallen lassen::V,kočâttiđ,deixar caure
6469,fallen lassen::V,rõpsted,deixar caure
6470,fallen lassen::V,kõõččted,deixar caure
6471,fallen lassen::V,ёҏтэ,deixar caure
6472,fallen lassen::V,кэчхэ,deixar caure
6473,machen::V,daajhtodh,fer
6474,machen::V,dahkat,fer
6475,machen::V,dahkat,fer
6476,machen::V,rähtiđ,fer
6477,machen::V,raajjâd,fer
6478,machen::V,tue´j'jeed,fer
6479,machen::V,тӯййше,fer
6480,machen::V,ӣллькье,fer
6481,herstellen::V,skaepiedidh,producir
6482,herstellen::V,buvtadit,producir
6483,herstellen::V,dudjot,producir
6484,herstellen::V,a'mnâstiđ,producir
6485,herstellen::V,va'lmâštiđ,producir
6486,herstellen::V,vaalmšted,producir
6487,herstellen::V,лыххкэ,producir
6488,herstellen::V,ӣллькье,producir
6489,bauen::V,bigkedh,construir
6490,bauen::V,biggit,construir
6491,bauen::V,ráhkadit,construir
6492,bauen::V,huksiđ,construir
6493,bauen::V,raajjâd,construir
6494,bauen::V,тӯййше,construir
6495,reparieren::V,davvodh,reparar
6496,reparieren::V,divvot,reparar
6497,reparieren::V,divvut,reparar
6498,reparieren::V,tivvoođ,reparar
6499,reparieren::V,čihtâđ,reparar
6500,reparieren::V,teevvad,reparar
6501,reparieren::V,чиннэ,reparar
6502,verbessern::V,bueriedidh,millorar
6503,verbessern::V,báredit,millorar
6504,verbessern::V,buoredit,millorar
6505,verbessern::V,buoridit,millorar
6506,verbessern::V,pye'rediđ,millorar
6507,verbessern::V,pue´reed,millorar
6508,verbessern::V,шӣгнэ,millorar
6509,ändern::V,jeatjahtehtedh,canviar
6510,ändern::V,rievddadit,canviar
6511,ändern::V,muhttit,canviar
6512,ändern::V,molsut,canviar
6513,ändern::V,mutteđ,canviar
6514,ändern::V,mu´tted,canviar
6515,ändern::V,вуайхе,canviar
6516,ändern::V,ка̄вьсе,canviar
6517,graben::V,berkedh,cavar
6518,graben::V,kroehkedh,cavar
6519,graben::V,bállet,cavar
6520,graben::V,goaivut,cavar
6521,graben::V,roggat,cavar
6522,graben::V,kuái'vuđ,cavar
6523,graben::V,rääppad,cavar
6524,graben::V,kuäivvad,cavar
6525,graben::V,ра̄бпэ,cavar
6526,graben::V,куаййве,cavar
6527,beugen::V,sojjedidh,doblegar
6528,beugen::V,såjådit,doblegar
6529,beugen::V,sojahit,doblegar
6530,beugen::V,sujâttiđ,doblegar
6531,beugen::V,kå´mrded,doblegar
6532,beugen::V,njikklõõttâd,doblegar
6533,beugen::V,сойхьтэ,doblegar
6534,beugen::V,то̄а̄ххкэ,doblegar
6535,beugen::V,нигклаххьтэ,doblegar
6536,biegen::V,sojjehtidh,corbar
6537,biegen::V,sojjehtidh,arquejar
6538,biegen::V,såjådit,corbar
6539,biegen::V,såjådit,arquejar
6540,biegen::V,niejddet,corbar
6541,biegen::V,niejddet,arquejar
6542,biegen::V,sojahit,corbar
6543,biegen::V,sojahit,arquejar
6544,biegen::V,čipteđ,corbar
6545,biegen::V,čipteđ,arquejar
6546,biegen::V,soojted,corbar
6547,biegen::V,soojted,arquejar
6548,biegen::V,сойхьтэ,corbar
6549,biegen::V,сойхьтэ,arquejar
6550,drehen::V,jårrehtidh,girar
6551,drehen::V,bådnjåt,girar
6552,drehen::V,botnjat,girar
6553,drehen::V,jurâttiđ,girar
6554,drehen::V,jåårǥlâ´tted,girar
6555,drehen::V,чоӊӊтэ,girar
6556,wenden::V,jarkelidh,girar
6557,wenden::V,jårggålit,girar
6558,wenden::V,jorgalit,girar
6559,wenden::V,jurgâliđ,girar
6560,wenden::V,jåårǥlâ´tted,girar
6561,wenden::V,вӣррлаххътэ,girar
6562,wenden::V,ка̄вьсе,girar
6563,umdrehen::V,jarkedh,voltar
6564,umdrehen::V,måttsåstit,voltar
6565,umdrehen::V,botnjat,voltar
6566,umdrehen::V,jorgođ,voltar
6567,umdrehen::V,jårǥsted,voltar
6568,umdrehen::V,коамьхе,voltar
6569,umdrehen::V,калльтлэ,voltar
6570,heben::V,luknjedh,pujar
6571,heben::V,luknjedh,aixecar
6572,heben::V,baavhkestidh,pujar
6573,heben::V,baavhkestidh,aixecar
6574,heben::V,bajedit,pujar
6575,heben::V,bajedit,aixecar
6576,heben::V,loktet,pujar
6577,heben::V,loktet,aixecar
6578,heben::V,bajidit,pujar
6579,heben::V,bajidit,aixecar
6580,heben::V,pajediđ,pujar
6581,heben::V,pajediđ,aixecar
6582,heben::V,kokkiđ,pujar
6583,heben::V,kokkiđ,aixecar
6584,heben::V,kaggâd,pujar
6585,heben::V,kaggâd,aixecar
6586,heben::V,pââ´jeed,pujar
6587,heben::V,pââ´jeed,aixecar
6588,heben::V,пайнэ,pujar
6589,heben::V,пайнэ,aixecar
6590,heben::V,пайнэллэ,pujar
6591,heben::V,пайнэллэ,aixecar
6592,hochheben::V,lutnjedh,aixecar
6593,hochheben::V,låggŋit,aixecar
6594,hochheben::V,loktet,aixecar
6595,hochheben::V,pajediđ,aixecar
6596,hochheben::V,kuåstteed,aixecar
6597,hochheben::V,пайнэ,aixecar
6598,ergreifen::V,fihkelidh,agafar
6599,ergreifen::V,sårjjot,agafar
6600,ergreifen::V,doahppit,agafar
6601,ergreifen::V,fáhtet,agafar
6602,ergreifen::V,tuáppuđ,agafar
6603,ergreifen::V,poppâ´tted,agafar
6604,ergreifen::V,каццсе,agafar
6605,ergreifen::V,туэрркэ,agafar
6606,ergreifen::V,ро̄а̄ппчье,agafar
6607,halten::V,steeredh,mantenir
6608,halten::V,utniedidh,mantenir
6609,halten::V,anedit,mantenir
6610,halten::V,adnalit,mantenir
6611,halten::V,doallat,mantenir
6612,halten::V,toollâd,mantenir
6613,halten::V,tue´rjjeed,mantenir
6614,halten::V,туаррье,mantenir
6615,drücken::V,dïelkestidh,prémer
6616,drücken::V,dïelkestidh,estrènyer
6617,drücken::V,dieddet,prémer
6618,drücken::V,dieddet,estrènyer
6619,drücken::V,deaddit,prémer
6620,drücken::V,deaddit,estrènyer
6621,drücken::V,čárvet,prémer
6622,drücken::V,čárvet,estrènyer
6623,drücken::V,čárvuđ,prémer
6624,drücken::V,čárvuđ,estrènyer
6625,drücken::V,čärvvad,prémer
6626,drücken::V,čärvvad,estrènyer
6627,drücken::V,teä´d'ded,prémer
6628,drücken::V,teä´d'ded,estrènyer
6629,drücken::V,пе̄ррэ,prémer
6630,drücken::V,пе̄ррэ,estrènyer
6631,drücken::V,ра̄ппче,prémer
6632,drücken::V,ра̄ппче,estrènyer
6633,schieben::V,vuetjedh,empènyer
6634,schieben::V,sjáhtjat,empènyer
6635,schieben::V,cáhkit,empènyer
6636,schieben::V,cuggâđ,empènyer
6637,schieben::V,oi´ǧǧeed,empènyer
6638,schieben::V,оййкье,empènyer
6639,kratzen::V,våhtsodh,raspar
6640,kratzen::V,skreepedh,raspar
6641,kratzen::V,ruohkkat,raspar
6642,kratzen::V,ruohkastit,raspar
6643,kratzen::V,gazzut,raspar
6644,kratzen::V,kazzođ,raspar
6645,kratzen::V,võckkâd,raspar
6646,kratzen::V,кышшкэ,raspar
6647,kratzen::V,каххьце,raspar
6648,lecken::V,njåalodh,llepar
6649,lecken::V,njoallot,llepar
6650,lecken::V,njolodit,llepar
6651,lecken::V,njuálluđ,llepar
6652,lecken::V,njuällad,llepar
6653,lecken::V,нюаллэ,llepar
6654,beißen::V,gaektjedh,mossegar
6655,beißen::V,gássket,mossegar
6656,beißen::V,gáskestit,mossegar
6657,beißen::V,gáskit,mossegar
6658,beißen::V,käskiđ,mossegar
6659,beißen::V,kä´cǩǩed,mossegar
6660,beißen::V,ка̄ццьке,mossegar
6661,abreißen::V,bïhkedh,arrencar
6662,abreißen::V,gajkkot,arrencar
6663,abreißen::V,gaikkihit,arrencar
6664,abreißen::V,roottâđ,arrencar
6665,abreißen::V,ra´šǩǩeed,arrencar
6666,abreißen::V,rååttad,arrencar
6667,abreißen::V,ро̄дтҍе,arrencar
6668,abreißen::V,пӯттҍкье,arrencar
6669,abschneiden::V,tjoehpestidh,tallar
6670,abschneiden::V,jallat,tallar
6671,abschneiden::V,čuohppat,tallar
6672,abschneiden::V,jogâldiđ,tallar
6673,abschneiden::V,geerelidh,tallar
6674,abschneiden::V,е̄дтэ,tallar
6675,abschneiden::V,е̄дтлэ,tallar
6676,binden::V,gårredidh,lligar
6677,binden::V,tjadnat,lligar
6678,binden::V,gárrat,lligar
6679,binden::V,čoonnâđ,lligar
6680,binden::V,čõõnnâd,lligar
6681,binden::V,čuõlmmâd,lligar
6682,binden::V,ко̄ррэ,lligar
6683,binden::V,чӯллмдэ,lligar
6684,binden::V,ко̄а̄ррэ,lligar
6685,stecken::V,rïjtedh,ficar
6686,stecken::V,tsævkkat,ficar
6687,stecken::V,cáhkit,ficar
6688,stecken::V,cuggâđ,ficar
6689,stecken::V,čuõ´ǧ'ǧeed,ficar
6690,stecken::V,чогксэ,ficar
6691,stecken::V,це̄ӈькхэ,ficar
6692,brechen::V,dåajodh,trencar
6693,brechen::V,tsåapkodh,trencar
6694,brechen::V,doaddjut,trencar
6695,brechen::V,cuvket,trencar
6696,brechen::V,moorrâđ,trencar
6697,brechen::V,mu´rdded,trencar
6698,brechen::V,муррьтэ,trencar
6699,klopfen::V,beenghkedh,trucar
6700,klopfen::V,goalkkalit,trucar
6701,klopfen::V,tsábbmet,trucar
6702,klopfen::V,goalkit,trucar
6703,klopfen::V,skoalkit,trucar
6704,klopfen::V,skuá'lkuttiđ,trucar
6705,klopfen::V,kuälkted,trucar
6706,klopfen::V,та̄гкэ,trucar
6707,hauen::V,beenghkedh,picar
6708,hauen::V,beenghkedh,colpejar
6709,hauen::V,tjuollat,picar
6710,hauen::V,tjuollat,colpejar
6711,hauen::V,čuollat,picar
6712,hauen::V,čuollat,colpejar
6713,hauen::V,čurmâđ,picar
6714,hauen::V,čurmâđ,colpejar
6715,hauen::V,čâ´cǩǩed,picar
6716,hauen::V,čâ´cǩǩed,colpejar
6717,hauen::V,та̄гкэ,picar
6718,hauen::V,та̄гкэ,colpejar
6719,hauen::V,ва̄сстэ,picar
6720,hauen::V,ва̄сстэ,colpejar
6721,kleben::V,njamkedh,enganxar
6722,kleben::V,dædnjodit,enganxar
6723,kleben::V,liibmet,enganxar
6724,kleben::V,taṃadiđ,enganxar
6725,kleben::V,li´jmmjed,enganxar
6726,kleben::V,нямхэ,enganxar
6727,reiben::V,daanjedh,fregar
6728,reiben::V,ruvvit,fregar
6729,reiben::V,ruvvet,fregar
6730,reiben::V,fiärruđ,fregar
6731,reiben::V,heârrad,fregar
6732,reiben::V,ru´vvjed,fregar
6733,reiben::V,е̄ррэ,fregar
6734,streichen::V,daejdedh,untar
6735,streichen::V,badtjadidh,untar
6736,streichen::V,vuojddat,untar
6737,streichen::V,málet,untar
6738,streichen::V,njuohtat,untar
6739,streichen::V,njuottâđ,untar
6740,streichen::V,puák'suđ,untar
6741,streichen::V,påhssad,untar
6742,streichen::V,мо̄а̄шшэ,untar
6743,schleifen::V,slijhpedh,afilar
6744,schleifen::V,slijhpedh,esmolar
6745,schleifen::V,sadjet,afilar
6746,schleifen::V,sadjet,esmolar
6747,schleifen::V,sadjit,afilar
6748,schleifen::V,sadjit,esmolar
6749,schleifen::V,šliipet,afilar
6750,schleifen::V,šliipet,esmolar
6751,schleifen::V,saijeeđ,afilar
6752,schleifen::V,saijeeđ,esmolar
6753,schleifen::V,sââjjad,afilar
6754,schleifen::V,sââjjad,esmolar
6755,schleifen::V,tabǯsted,afilar
6756,schleifen::V,tabǯsted,esmolar
6757,schleifen::V,то̄а̄мчсе,afilar
6758,schleifen::V,то̄а̄мчсе,esmolar
6759,schneiden::V,bietskedh,tallar
6760,schneiden::V,suoddat,tallar
6761,schneiden::V,tjuohppat,tallar
6762,schneiden::V,biesskedit,tallar
6763,schneiden::V,čuohppat,tallar
6764,schneiden::V,čuop'pâđ,tallar
6765,schneiden::V,čuõp'pâd,tallar
6766,schneiden::V,е̄дтэ,tallar
6767,schneiden::V,пе̄ррэ,tallar
6768,schneiden::V,чӯххпэ,tallar
6769,rütteln::V,firredh,sacsejar
6770,rütteln::V,doargestit,sacsejar
6771,rütteln::V,šluvgit,sacsejar
6772,rütteln::V,pušteđ,sacsejar
6773,rütteln::V,pu´štted,sacsejar
6774,rütteln::V,пушшьтэ,sacsejar
6775,schütteln::V,firredh,agitar
6776,schütteln::V,firredh,sacsejar
6777,schütteln::V,sjavnnjet,agitar
6778,schütteln::V,sjavnnjet,sacsejar
6779,schütteln::V,sillnat,agitar
6780,schütteln::V,sillnat,sacsejar
6781,schütteln::V,skullhet,agitar
6782,schütteln::V,skullhet,sacsejar
6783,schütteln::V,salkalit,agitar
6784,schütteln::V,salkalit,sacsejar
6785,schütteln::V,pušteđ,agitar
6786,schütteln::V,pušteđ,sacsejar
6787,schütteln::V,pu´štted,agitar
6788,schütteln::V,pu´štted,sacsejar
6789,schütteln::V,пушшьтэ,agitar
6790,schütteln::V,пушшьтэ,sacsejar
6791,schwenken::V,svinhtedh,agitar
6792,schwenken::V,svikkastit,agitar
6793,schwenken::V,šlivgut,agitar
6794,schwenken::V,hiä'iluttiđ,agitar
6795,schwenken::V,heeilted,agitar
6796,schwenken::V,маххъе,agitar
6797,schütten::V,gurhkedh,abocar
6798,schütten::V,hállit,abocar
6799,schütten::V,liejkkit,abocar
6800,schütten::V,leškiđ,abocar
6801,schütten::V,virâttiđ,abocar
6802,schütten::V,väällad,abocar
6803,schütten::V,ва̄ллэ,abocar
6804,füllen::V,dievhtedh,omplir
6805,füllen::V,dievddet,omplir
6806,füllen::V,deavdit,omplir
