,Concept_ID,se,ta
2661,Band::N,liântt,நாடா
2662,Band::N,källre´ppiǩ,நாடா
2663,Band::N,ля̄ӊӊт,நாடா
2664,Kamm::N,gaampe,கீப்பு
2665,Kamm::N,rájdam,கீப்பு
2666,Kamm::N,tjåhkom,கீப்பு
2667,Kamm::N,čohkun,கீப்பு
2668,Kamm::N,čohhoom,கீப்பு
2669,Kamm::N,čååǥǥam,கீப்பு
2670,Kamm::N,чоагкь,கீப்பு
2671,Spiegel::N,guelmiedahke,ஆடி
2672,Spiegel::N,guelmiedahke,கண்ணாடி
2673,Spiegel::N,spiedjil,ஆடி
2674,Spiegel::N,spiedjil,கண்ணாடி
2675,Spiegel::N,speajal,ஆடி
2676,Spiegel::N,speajal,கண்ணாடி
2677,Spiegel::N,speeijal,ஆடி
2678,Spiegel::N,speeijal,கண்ணாடி
2679,Spiegel::N,suei´mkar,ஆடி
2680,Spiegel::N,suei´mkar,கண்ணாடி
2681,Spiegel::N,кыффкэмка̄ррь,ஆடி
2682,Spiegel::N,кыффкэмка̄ррь,கண்ணாடி
2683,Spiegel::N,зе̄ркал,ஆடி
2684,Spiegel::N,зе̄ркал,கண்ணாடி
2685,Riemen::N,györtenje,வார்
2686,Riemen::N,rájppe,வார்
2687,Riemen::N,garttsa,வார்
2688,Riemen::N,lávži,வார்
2689,Riemen::N,läbži,வார்
2690,Riemen::N,läbǯǯ,வார்
2691,Riemen::N,ре̄ммь,வார்
2692,Schnur::N,gurrie,கயிறு
2693,Schnur::N,gáras,கயிறு
2694,Schnur::N,garca,கயிறு
2695,Schnur::N,orrâ,கயிறு
2696,Schnur::N,nue´rr,கயிறு
2697,Schnur::N,нӯррь,கயிறு
2698,Leine::N,baante,தோல்வார்
2699,Leine::N,gájnno,தோல்வார்
2700,Leine::N,báddi,தோல்வார்
2701,Leine::N,oarra,தோல்வார்
2702,Leine::N,läbži,தோல்வார்
2703,Leine::N,läbǯǯ,தோல்வார்
2704,Leine::N,ла̄ммч,தோல்வார்
2705,Decke::N,gaptjese,போர்வை
2706,Decke::N,rádno,போர்வை
2707,Decke::N,gåbtjås,போர்வை
2708,Decke::N,tæhppin,போர்வை
2709,Decke::N,govččas,போர்வை
2710,Decke::N,loovdâ,போர்வை
2711,Decke::N,räänn,போர்வை
2712,Decke::N,ра̄нн,போர்வை
2713,Kissen::N,nalhke,தலையணை
2714,Kissen::N,guoddá,தலையணை
2715,Kissen::N,oajvevuolle,தலையணை
2716,Kissen::N,guoddá,தலையணை
2717,Kissen::N,bolsttar,தலையணை
2718,Kissen::N,polster,தலையணை
2719,Kissen::N,pee´ren,தலையணை
2720,Kissen::N,pooddâšǩ,தலையணை
2721,Kissen::N,по̄дэшк,தலையணை
2722,Tuch::N,tyjje,துணி
2723,Tuch::N,tyddja,துணி
2724,Tuch::N,gådo,துணி
2725,Tuch::N,liidni,துணி
2726,Tuch::N,läđđee,துணி
2727,Tuch::N,re´ppiǩ,துணி
2728,Tuch::N,ree´ppiǩ,துணி
2729,Tuch::N,ребпехь,துணி
2730,Handtuch::N,njaamelijnie,தண்டு
2731,Handtuch::N,sigárdahka,தண்டு
2732,Handtuch::N,sihkaldat,தண்டு
2733,Handtuch::N,siholdâs,தண்டு
2734,Handtuch::N,seekkldõs,தண்டு
2735,Handtuch::N,u´tree´lniǩ,தண்டு
2736,Handtuch::N,отеральнэхьк,தண்டு
2737,Kraft::N,faamoe,நிர்பந்தம்
2738,Kraft::N,fábmo,நிர்பந்தம்
2739,Kraft::N,fápmu,நிர்பந்தம்
2740,Kraft::N,fááṃu,நிர்பந்தம்
2741,Kraft::N,viõkk,நிர்பந்தம்
2742,Kraft::N,вӣгк,நிர்பந்தம்
2743,Stärke::N,vieksiesvoete,பலம்
2744,Stärke::N,gievrrudahka,பலம்
2745,Stärke::N,gievrrodus,பலம்
2746,Stärke::N,veahka,பலம்
2747,Stärke::N,vuoibmi,பலம்
2748,Stärke::N,viek'sâvuotâ,பலம்
2749,Stärke::N,viõkk,பலம்
2750,Stärke::N,са̄м,பலம்
2751,Stärke::N,вӣгк,பலம்
2752,Gesundheit::N,healsoe,ஆரோக்கியம்
2753,Gesundheit::N,starne,ஆரோக்கியம்
2754,Gesundheit::N,hælsso,ஆரோக்கியம்
2755,Gesundheit::N,varresvuohta,ஆரோக்கியம்
2756,Gesundheit::N,dearvvasvuohta,ஆரோக்கியம்
2757,Gesundheit::N,tie'rvâsvuotâ,ஆரோக்கியம்
2758,Gesundheit::N,tiõrvâsvuõtt,ஆரோக்கியம்
2759,Gesundheit::N,тӣрвасвӯдт,ஆரோக்கியம்
2760,Krankheit::N,skïemtjelasse,நோய்
2761,Krankheit::N,skihpudahka,நோய்
2762,Krankheit::N,dávdda,நோய்
2763,Krankheit::N,vihke,நோய்
2764,Krankheit::N,dávda,நோய்
2765,Krankheit::N,tavdâ,நோய்
2766,Krankheit::N,puá'cuvuotâ,நோய்
2767,Krankheit::N,kõpp,நோய்
2768,Krankheit::N,puõccmoš,நோய்
2769,Krankheit::N,кэ̄бп,நோய்
2770,Schmerz::N,haerhpie,வலி
2771,Schmerz::N,bávtjas,வலி
2772,Schmerz::N,bávčča,வலி
2773,Schmerz::N,tuške,வலி
2774,Schmerz::N,poovčâs,வலி
2775,Schmerz::N,tå´sǩǩ,வலி
2776,Schmerz::N,кэ̄бп,வலி
2777,Wunde::N,saejrie,காயம்
2778,Wunde::N,hávve,காயம்
2779,Wunde::N,hávvi,காயம்
2780,Wunde::N,hävvi,காயம்
2781,Wunde::N,hää´vv,காயம்
2782,Wunde::N,ра̄ӊӊҍ,காயம்
2783,Fieber::N,vaejlie,காய்ச்சல்
2784,Fieber::N,fiebar,காய்ச்சல்
2785,Fieber::N,báhkkadávda,காய்ச்சல்
2786,Fieber::N,žaar,காய்ச்சல்
2787,Fieber::N,жоарр,காய்ச்சல்
2788,Arznei::N,daalhkesh,மருந்து
2789,Arznei::N,dálkas,மருந்து
2790,Arznei::N,dálkkas,மருந்து
2791,Arznei::N,taalhâs,மருந்து
2792,Arznei::N,lekittâs,மருந்து
2793,Arznei::N,taalkâs,மருந்து
2794,Arznei::N,лоаддв,மருந்து
2795,Brücke::N,pruvvie,பாலம்
2796,Brücke::N,råvve,பாலம்
2797,Brücke::N,šaldi,பாலம்
2798,Brücke::N,šalde,பாலம்
2799,Brücke::N,mostt,பாலம்
2800,Brücke::N,мо̄сст,பாலம்
2801,Brunnen::N,prutnie,கேணி
2802,Brunnen::N,ruddne,கேணி
2803,Brunnen::N,gáivo,கேணி
2804,Brunnen::N,káivu,கேணி
2805,Brunnen::N,käivv,கேணி
2806,Brunnen::N,ка̄ййв,கேணி
2807,Weide::N,gåatome,மேய்ச்சல் நிலம்
2808,Weide::N,guohtom,மேய்ச்சல் நிலம்
2809,Weide::N,guohtun,மேய்ச்சல் நிலம்
2810,Weide::N,kuátu,மேய்ச்சல் நிலம்
2811,Weide::N,luátu,மேய்ச்சல் நிலம்
2812,Weide::N,та̄нтар,மேய்ச்சல் நிலம்
2813,Pfad::N,baalka,நடை வழி
2814,Pfad::N,bálges,நடை வழி
2815,Pfad::N,bálggis,நடை வழி
2816,Pfad::N,päälgis,நடை வழி
2817,Pfad::N,pää´ljes,நடை வழி
2818,Pfad::N,поалкас,நடை வழி
2819,Weg::N,geajnoe,வழி
2820,Weg::N,gæjnno,வழி
2821,Weg::N,væddja,வழி
2822,Weg::N,geaidnu,வழி
2823,Weg::N,luod'dâ,வழி
2824,Weg::N,čuâǥǥas,வழி
2825,Weg::N,чуэкас,வழி
2826,Straße::N,geajnoe,சாலை
2827,Straße::N,joene,சாலை
2828,Straße::N,gahttun,சாலை
2829,Straße::N,geaidnu,சாலை
2830,Straße::N,maađij,சாலை
2831,Straße::N,uu´lec,சாலை
2832,Straße::N,чуэкас,சாலை
2833,Dorf::N,sïjte,கிராமம்
2834,Dorf::N,bájkke,கிராமம்
2835,Dorf::N,gilli,கிராமம்
2836,Dorf::N,sijdâ,கிராமம்
2837,Dorf::N,sijdd,கிராமம்
2838,Dorf::N,сыййт,கிராமம்
2839,Stadt::N,staare,நகரம்
2840,Stadt::N,sjeltie,நகரம்
2841,Stadt::N,stáda,நகரம்
2842,Stadt::N,gávpot,நகரம்
2843,Stadt::N,kaavpug,நகரம்
2844,Stadt::N,lâ´nn,நகரம்
2845,Stadt::N,gåårad,நகரம்
2846,Stadt::N,ланнҍ,நகரம்
2847,Brief::N,prievie,கடிதம்
2848,Brief::N,girjje,கடிதம்
2849,Brief::N,reive,கடிதம்
2850,Brief::N,kirje,கடிதம்
2851,Brief::N,ǩe´rjj,கடிதம்
2852,Brief::N,кыррьй,கடிதம்
2853,Buch::N,gærja,புத்தகம்
2854,Buch::N,girjje,புத்தகம்
2855,Buch::N,girji,புத்தகம்
2856,Buch::N,kirje,புத்தகம்
2857,Buch::N,ǩe´rjj,புத்தகம்
2858,Buch::N,кыррьй,புத்தகம்
2859,Buchstabe::N,baakoe,எழத்து
2860,Buchstabe::N,bokstávva,எழத்து
2861,Buchstabe::N,bustávva,எழத்து
2862,Buchstabe::N,puustav,எழத்து
2863,Buchstabe::N,bukva,எழத்து
2864,Buchstabe::N,буква,எழத்து
2865,Zeitung::N,plaerie,செய்தித்தாள்
2866,Zeitung::N,avijssa,செய்தித்தாள்
2867,Zeitung::N,bláđđi,செய்தித்தாள்
2868,Zeitung::N,aavis,செய்தித்தாள்
2869,Zeitung::N,listt,செய்தித்தாள்
2870,Zeitung::N,ga´zaat,செய்தித்தாள்
2871,Zeitung::N,газет,செய்தித்தாள்
2872,Leben::N,hïegke,வாழ்க்கை
2873,Leben::N,hægga,வாழ்க்கை
2874,Leben::N,iellem,வாழ்க்கை
2875,Leben::N,viessom,வாழ்க்கை
2876,Leben::N,eallin,வாழ்க்கை
2877,Leben::N,eellim,வாழ்க்கை
2878,Leben::N,jie´llem,வாழ்க்கை
2879,Leben::N,я̄лл,வாழ்க்கை
2880,Tod::N,jaame,மரணம்
2881,Tod::N,jábmem,மரணம்
2882,Tod::N,jápmin,மரணம்
2883,Tod::N,jäämmim,மரணம்
2884,Tod::N,så´rmm,மரணம்
2885,Tod::N,jää´mmem,மரணம்
2886,Tod::N,соаррьм,மரணம்
2887,Grab::N,gaelmie,சமாதி
2888,Grab::N,ráhpo,சமாதி
2889,Grab::N,hávdde,சமாதி
2890,Grab::N,hávdi,சமாதி
2891,Grab::N,hävdi,சமாதி
2892,Grab::N,äu´dd,சமாதி
2893,Grab::N,ка̄лльм,சமாதி
2894,Kirche::N,gærhkoe,தேவாலயம்
2895,Kirche::N,girkko,தேவாலயம்
2896,Kirche::N,girku,தேவாலயம்
2897,Kirche::N,kirkko,தேவாலயம்
2898,Kirche::N,ceerkav,தேவாலயம்
2899,Kirche::N,цэ̄ркав,தேவாலயம்
2900,Sünde::N,sådtoe,பாவம்
2901,Sünde::N,suddo,பாவம்
2902,Sünde::N,suddu,பாவம்
2903,Sünde::N,suddo,பாவம்
2904,Sünde::N,reä´ǩ'ǩ,பாவம்
2905,Gott::N,jupmele,கடவுள்
2906,Gott::N,jubmel,கடவுள்
2907,Gott::N,ipmil,கடவுள்
2908,Gott::N,immeel,கடவுள்
2909,Gott::N,e´mmel,கடவுள்
2910,Gott::N,иммель,கடவுள்
2911,Arbeiter::N,barkije,தொழிலாளி
2912,Arbeiter::N,barggoulmusj,தொழிலாளி
2913,Arbeiter::N,bargi,தொழிலாளி
2914,Arbeiter::N,pargee,தொழிலாளி
2915,Arbeiter::N,reâugglaž,தொழிலாளி
2916,Arbeiter::N,лыххкэй,தொழிலாளி
2917,Chef::N,åvtehke,மேலாளர்
2918,Chef::N,oajvve,மேலாளர்
2919,Chef::N,hoavda,மேலாளர்
2920,Chef::N,hovdâ,மேலாளர்
2921,Chef::N,uái'vi,மேலாளர்
2922,Chef::N,ä´ttem,மேலாளர்
2923,Chef::N,vuei´vvooumaž,மேலாளர்
2924,Chef::N,выгкэй,மேலாளர்
2925,Chef::N,вӯййкьей,மேலாளர்
2926,Chef::N,вуэййв,மேலாளர்
2927,Meister::N,ööhpehtæjja,தலைவன்
2928,Meister::N,åhpadiddje,தலைவன்
2929,Meister::N,čeahppi,தலைவன்
2930,Meister::N,meašttir,தலைவன்
2931,Meister::N,miäš'tár,தலைவன்
2932,Meister::N,määstär,தலைவன்
2933,Meister::N,че̄ххьп,தலைவன்
2934,Arzt::N,dåaktere,மருத்துவர்
2935,Arzt::N,dåktår,மருத்துவர்
2936,Arzt::N,dálkudiddje,மருத்துவர்
2937,Arzt::N,doavttir,மருத்துவர்
2938,Arzt::N,tuáh'tár,மருத்துவர்
2939,Arzt::N,dåhttar,மருத்துவர்
2940,Arzt::N,лыххцэй,மருத்துவர்
2941,Lehrer::N,lohkehtæjja,ஆசிரியர்
2942,Lehrer::N,skåvlik,ஆசிரியர்
2943,Lehrer::N,åjpadiddje,ஆசிரியர்
2944,Lehrer::N,oahpaheaddji,ஆசிரியர்
2945,Lehrer::N,máttááttijjee,ஆசிரியர்
2946,Lehrer::N,u´čtee´l,ஆசிரியர்
2947,Lehrer::N,mätt'teei,ஆசிரியர்
2948,Lehrer::N,уххцэй,ஆசிரியர்
2949,Geld::N,vierhtie,பணம்
2950,Geld::N,ruhta,பணம்
2951,Geld::N,biednik,பணம்
2952,Geld::N,ruhta,பணம்
2953,Geld::N,ruttâ,பணம்
2954,Geld::N,teä´ǧ'ǧ,பணம்
2955,Geld::N,те̄ӈӈьк,பணம்
2956,Geschäft::N,åesie,வாணிபம்
2957,Geschäft::N,oases,வாணிபம்
2958,Geschäft::N,gávpi,வாணிபம்
2959,Geschäft::N,kävppi,வாணிபம்
2960,Geschäft::N,haandâl,வாணிபம்
2961,Geschäft::N,kaupp,வாணிபம்
2962,Geschäft::N,ро̄бэт,வாணிபம்
2963,Laden::N,bovre,கடை
2964,Laden::N,oases,கடை
2965,Laden::N,rámbuvdda,கடை
2966,Laden::N,gávpi,கடை
2967,Laden::N,puvdâ,கடை
2968,Laden::N,kävppi,கடை
2969,Laden::N,kaupp,கடை
2970,Laden::N,ла̄ффьк,கடை
2971,Preis::N,åasa,விலை
2972,Preis::N,hadde,விலை
2973,Preis::N,haddi,விலை
2974,Preis::N,hadde,விலை
2975,Preis::N,hâ´dd,விலை
2976,Preis::N,а̄ррв,விலை
2977,Ware::N,vaaroe,சாமன்கள்
2978,Ware::N,várro,சாமன்கள்
2979,Ware::N,gálvvo,சாமன்கள்
2980,Ware::N,gálvu,சாமன்கள்
2981,Ware::N,kálvu,சாமன்கள்
2982,Ware::N,täävvir,சாமன்கள்
2983,Ware::N,kälvv,சாமன்கள்
2984,Ware::N,tä´vver,சாமன்கள்
2985,Ware::N,та̄вяр,சாமன்கள்
2986,Nutzen::N,aevhkie,இலாபம்
2987,Nutzen::N,ávkke,இலாபம்
2988,Nutzen::N,ávki,இலாபம்
2989,Nutzen::N,ävkki,இலாபம்
2990,Nutzen::N,äu´ǩǩ,இலாபம்
2991,Nutzen::N,то̄ӆӆк ,இலாபம்
2992,Reichtum::N,ræjhkoesvoete,சொத்து
2993,Reichtum::N,boanndudahka,சொத்து
2994,Reichtum::N,rikkisvuohta,சொத்து
2995,Reichtum::N,riggodat,சொத்து
2996,Reichtum::N,riggodâh,சொத்து
2997,Reichtum::N,ree´ǧǧesvuõtt,சொத்து
2998,Reichtum::N,ва̄птэквӯдт,சொத்து
2999,Welt::N,veartene,உலகம்
3000,Welt::N,værált,உலகம்
3001,Welt::N,ilmme,உலகம்
3002,Welt::N,máilbmi,உலகம்
3003,Welt::N,maailm,உலகம்
3004,Welt::N,maai´lm,உலகம்
3005,Welt::N,jânnamkå´dd,உலகம்
3006,Welt::N,э̄ллманнт,உலகம்
3007,Land::N,laante,நாடு
3008,Land::N,eatneme,நாடு
3009,Land::N,lánnda,நாடு
3010,Land::N,eanan,நாடு
3011,Land::N,eennâm,நாடு
3012,Land::N,mädd,நாடு
3013,Land::N,jânnam,நாடு
3014,Land::N,ланнҍ,நாடு
3015,Land::N,е̄ммьне,நாடு
3016,Staat::N,staate,நாடு
3017,Staat::N,stáhtta,நாடு
3018,Staat::N,rijkka,நாடு
3019,Staat::N,stáhta,நாடு
3020,Staat::N,staatâ,நாடு
3021,Staat::N,riikk,நாடு
3022,Staat::N,ланнҍ,நாடு
3023,Staat::N,государствэ,நாடு
3024,König::N,gånka,அரசன்
3025,König::N,gånågis,அரசன்
3026,König::N,gonagas,அரசன்
3027,König::N,kunâgâs,அரசன்
3028,König::N,caarr,அரசன்
3029,König::N,koonǥõs,அரசன்
3030,König::N,цоарр,அரசன்
3031,Macht::N,faamoe,அதிகாரம்
3032,Macht::N,fábmo,அதிகாரம்
3033,Macht::N,fábmogisvuohta,அதிகாரம்
3034,Macht::N,fápmu,அதிகாரம்
3035,Macht::N,väldi,அதிகாரம்
3036,Macht::N,vä´ldd,அதிகாரம்
3037,Macht::N,воаллт,அதிகாரம்
3038,Grenze::N,raajoe,எல்லை
3039,Grenze::N,rádjá,எல்லை
3040,Grenze::N,mierre,எல்லை
3041,Grenze::N,rádji,எல்லை
3042,Grenze::N,rääji,எல்லை
3043,Grenze::N,raajj,எல்லை
3044,Grenze::N,ре̄ввьн,எல்லை
3045,Krieg::N,dåara,போர்
3046,Krieg::N,soahte,போர்
3047,Krieg::N,soahti,போர்
3048,Krieg::N,suáti,போர்
3049,Krieg::N,väi´nn,போர்
3050,Krieg::N,туарр,போர்
3051,Feind::N,gertele,எதிரி
3052,Feind::N,vasjulasj,எதிரி
3053,Feind::N,vašálaš,எதிரி
3054,Feind::N,vajalâš,எதிரி
3055,Feind::N,vâjjeeja,எதிரி
3056,Feind::N,вэресь,எதிரி
3057,Kampf::N,gæmhpome,போராட்டம்
3058,Kampf::N,doarro,போராட்டம்
3059,Kampf::N,oajbbom,போராட்டம்
3060,Kampf::N,rahtjamus,போராட்டம்
3061,Kampf::N,doarru,போராட்டம்
3062,Kampf::N,vuostelasvuohta,போராட்டம்
3063,Kampf::N,tuáṛi,போராட்டம்
3064,Kampf::N,tuärrmõš,போராட்டம்
3065,Kampf::N,вуаййпмушш,போராட்டம்
3066,Bogen[Waffe]::N,joeksi,வில்
3067,Bogen[Waffe]::N,juoksa,வில்
3068,Bogen[Waffe]::N,dávgi,வில்
3069,Bogen[Waffe]::N,tävgi,வில்
3070,Bogen[Waffe]::N,johss,வில்
3071,Bogen[Waffe]::N,ю̄ккс,வில்
3072,Pfeil::N,njoele,அம்பு
3073,Pfeil::N,sådde,அம்பு
3074,Pfeil::N,njuolla,அம்பு
3075,Pfeil::N,njuolla,அம்பு
3076,Pfeil::N,njuoḷâ,அம்பு
3077,Pfeil::N,njuõll,அம்பு
